symbol,beg_date,end_date
BIIB,2010-12-20,2011-04-04
MXIM,2010-12-20,2011-04-04
AABA,2010-12-20,2011-04-04
INTC,2010-12-20,2011-04-04
CEPH,2010-12-20,2011-04-04
DTV,2010-12-20,2011-04-04
NFLX,2010-12-20,2011-04-04
MRVL,2010-12-20,2011-04-04
SIAL,2010-12-20,2011-04-04
GOOGL,2010-12-20,2011-04-04
VRTX,2010-12-20,2011-04-04
CHKP,2010-12-20,2011-04-04
CHRW,2010-12-20,2011-04-04
KLAC,2010-12-20,2011-04-04
WBD,2010-12-20,2011-04-04
MCHP,2010-12-20,2011-04-04
LIFE,2010-12-20,2011-04-04
GRMN,2010-12-20,2011-04-04
FLIR,2010-12-20,2011-04-04
FLEX,2010-12-20,2011-04-04
SPLS,2010-12-20,2011-04-04
TFCFA,2010-12-20,2011-04-04
EXPD,2010-12-20,2011-04-04
WCRX,2010-12-20,2011-04-04
ESRX,2010-12-20,2011-04-04
BKNG,2010-12-20,2011-04-04
MSFT,2010-12-20,2011-04-04
WYNN,2010-12-20,2011-04-04
XRAY,2010-12-20,2011-04-04
LRCX,2010-12-20,2011-04-04
AAPL,2010-12-20,2011-04-04
MYL,2010-12-20,2011-04-04
QRTEA,2010-12-20,2011-04-04
HSIC,2010-12-20,2011-04-04
FFIV,2010-12-20,2011-04-04
PAYX,2010-12-20,2011-04-04
CELG,2010-12-20,2011-04-04
NTAP,2010-12-20,2011-04-04
WFM,2010-12-20,2011-04-04
JOY,2010-12-20,2011-04-04
BBBY,2010-12-20,2011-04-04
EA,2010-12-20,2011-04-04
GILD,2010-12-20,2011-04-04
CERN,2010-12-20,2011-04-04
SNDK,2010-12-20,2011-04-04
QCOM,2010-12-20,2011-04-04
MAT,2010-12-20,2011-04-04
EBAY,2010-12-20,2011-04-04
KDP,2010-12-20,2011-04-04
COST,2010-12-20,2011-04-04
ADSK,2010-12-20,2011-04-04
LLTC,2010-12-20,2011-04-04
FISV,2010-12-20,2011-04-04
AMZN,2010-12-20,2011-04-04
AMAT,2010-12-20,2011-04-04
EXPE,2010-12-20,2011-04-04
NVDA,2010-12-20,2011-04-04
APOL,2010-12-20,2011-04-04
DELL,2010-12-20,2011-04-04
URBN,2010-12-20,2011-04-04
STX,2010-12-20,2011-04-04
ORLY,2010-12-20,2011-04-04
VOD,2010-12-20,2011-04-04
CMCSA,2010-12-20,2011-04-04
GENZ,2010-12-20,2011-04-04
PCAR,2010-12-20,2011-04-04
ADBE,2010-12-20,2011-04-04
XLNX,2010-12-20,2011-04-04
MU,2010-12-20,2011-04-04
TCOM,2010-12-20,2011-04-04
INTU,2010-12-20,2011-04-04
ALTR,2010-12-20,2011-04-04
DLTR,2010-12-20,2011-04-04
CTSH,2010-12-20,2011-04-04
SBUX,2010-12-20,2011-04-04
FOXA,2010-12-20,2011-04-04
VMED,2010-12-20,2011-04-04
CTXS,2010-12-20,2011-04-04
EFII,2010-12-20,2011-04-04
RHT,2009-12-22,2010-12-20
BMC,2009-12-22,2010-12-20
BRCM,2009-12-22,2010-12-20
PDCO,2009-12-22,2010-12-20
JBHT,2009-12-22,2010-12-20
ISRG,2009-12-22,2010-12-20
FAST,2009-12-22,2010-12-20
NLOK,2009-12-22,2010-12-20
MICC,2009-12-22,2010-12-20
AMGN,2009-12-22,2010-12-20
CA,2009-12-22,2010-12-20
FSLR,2009-12-22,2010-12-20
SHLD,2009-12-22,2010-12-20
GEHC,2009-12-22,2010-12-20
STRZA,2009-12-22,2010-12-20
CSCO,2009-12-22,2010-12-20
ADP,2009-12-22,2010-12-20
VRSN,2009-12-22,2010-12-20
DISH,2009-12-22,2010-12-20
ILMN,2009-12-22,2010-12-20
NIHD,2009-12-22,2010-12-20
SRCL,2009-12-22,2010-12-20
TEVA,2009-12-22,2010-12-20
QGEN,2009-12-22,2010-12-20
BIDU,2009-12-22,2010-12-20
ATVI,2009-12-22,2010-12-20
INFY,2009-12-22,2010-12-20
ROST,2009-12-22,2010-12-20
BB,2009-12-22,2010-12-20
ORCL,2009-12-22,2010-12-20
META,2009-12-22,2010-12-20
BIIB,2009-12-22,2010-12-20
MXIM,2009-12-22,2010-12-20
AABA,2009-12-22,2010-12-20
INTC,2009-12-22,2010-12-20
CEPH,2009-12-22,2010-12-20
DTV,2009-12-22,2010-12-20
MRVL,2009-12-22,2010-12-20
SIAL,2009-12-22,2010-12-20
GOOGL,2009-12-22,2010-12-20
VRTX,2009-12-22,2010-12-20
CHKP,2009-12-22,2010-12-20
CHRW,2009-12-22,2010-12-20
KLAC,2009-12-22,2010-12-20
WBD,2009-12-22,2010-12-20
MCHP,2009-12-22,2010-12-20
HOLX,2009-12-22,2010-12-20
LIFE,2009-12-22,2010-12-20
GRMN,2009-12-22,2010-12-20
FLIR,2009-12-22,2010-12-20
FLEX,2009-12-22,2010-12-20
SPLS,2009-12-22,2010-12-20
TFCFA,2009-12-22,2010-12-20
EXPD,2009-12-22,2010-12-20
WCRX,2009-12-22,2010-12-20
ESRX,2009-12-22,2010-12-20
BKNG,2009-12-22,2010-12-20
MSFT,2009-12-22,2010-12-20
WYNN,2009-12-22,2010-12-20
XRAY,2009-12-22,2010-12-20
CTAS,2009-12-22,2010-12-20
LRCX,2009-12-22,2010-12-20
AAPL,2009-12-22,2010-12-20
MYL,2009-12-22,2010-12-20
QRTEA,2009-12-22,2010-12-20
HSIC,2009-12-22,2010-12-20
PAYX,2009-12-22,2010-12-20
CELG,2009-12-22,2010-12-20
NTAP,2009-12-22,2010-12-20
JOY,2009-12-22,2010-12-20
BBBY,2009-12-22,2010-12-20
EA,2009-12-22,2010-12-20
GILD,2009-12-22,2010-12-20
CERN,2009-12-22,2010-12-20
SNDK,2009-12-22,2010-12-20
QCOM,2009-12-22,2010-12-20
MAT,2009-12-22,2010-12-20
EBAY,2009-12-22,2010-12-20
KDP,2009-12-22,2010-12-20
COST,2009-12-22,2010-12-20
ADSK,2009-12-22,2010-12-20
LLTC,2009-12-22,2010-12-20
FISV,2009-12-22,2010-12-20
AMZN,2009-12-22,2010-12-20
AMAT,2009-12-22,2010-12-20
EXPE,2009-12-22,2010-12-20
NVDA,2009-12-22,2010-12-20
APOL,2009-12-22,2010-12-20
DELL,2009-12-22,2010-12-20
URBN,2009-12-22,2010-12-20
STX,2009-12-22,2010-12-20
ORLY,2009-12-22,2010-12-20
VOD,2009-12-22,2010-12-20
CMCSA,2009-12-22,2010-12-20
GENZ,2009-12-22,2010-12-20
PCAR,2009-12-22,2010-12-20
ADBE,2009-12-22,2010-12-20
XLNX,2009-12-22,2010-12-20
LOGI,2009-12-22,2010-12-20
INTU,2009-12-22,2010-12-20
ALTR,2009-12-22,2010-12-20
CTSH,2009-12-22,2010-12-20
FWLT,2009-12-22,2010-12-20
SBUX,2009-12-22,2010-12-20
FOXA,2009-12-22,2010-12-20
VMED,2009-12-22,2010-12-20
CTXS,2009-12-22,2010-12-20
EFII,2009-12-22,2010-12-20
RHT,2009-10-29,2009-12-22
BRCM,2009-10-29,2009-12-22
PDCO,2009-10-29,2009-12-22
JBHT,2009-10-29,2009-12-22
ISRG,2009-10-29,2009-12-22
FAST,2009-10-29,2009-12-22
NLOK,2009-10-29,2009-12-22
MICC,2009-10-29,2009-12-22
AMGN,2009-10-29,2009-12-22
FSLR,2009-10-29,2009-12-22
CA,2009-10-29,2009-12-22
GEHC,2009-10-29,2009-12-22
SHLD,2009-10-29,2009-12-22
ADP,2009-10-29,2009-12-22
STRZA,2009-10-29,2009-12-22
CSCO,2009-10-29,2009-12-22
DISH,2009-10-29,2009-12-22
VRSN,2009-10-29,2009-12-22
AKAM,2009-10-29,2009-12-22
ILMN,2009-10-29,2009-12-22
NIHD,2009-10-29,2009-12-22
SRCL,2009-10-29,2009-12-22
TEVA,2009-10-29,2009-12-22
BIDU,2009-10-29,2009-12-22
ATVI,2009-10-29,2009-12-22
INFY,2009-10-29,2009-12-22
ROST,2009-10-29,2009-12-22
BB,2009-10-29,2009-12-22
ORCL,2009-10-29,2009-12-22
META,2009-10-29,2009-12-22
BIIB,2009-10-29,2009-12-22
MXIM,2009-10-29,2009-12-22
AABA,2009-10-29,2009-12-22
INTC,2009-10-29,2009-12-22
CEPH,2009-10-29,2009-12-22
DTV,2009-10-29,2009-12-22
MRVL,2009-10-29,2009-12-22
SIAL,2009-10-29,2009-12-22
GOOGL,2009-10-29,2009-12-22
PPDI,2009-10-29,2009-12-22
VRTX,2009-10-29,2009-12-22
CHKP,2009-10-29,2009-12-22
CHRW,2009-10-29,2009-12-22
KLAC,2009-10-29,2009-12-22
HOLX,2009-10-29,2009-12-22
MCHP,2009-10-29,2009-12-22
WBD,2009-10-29,2009-12-22
LIFE,2009-10-29,2009-12-22
GRMN,2009-10-29,2009-12-22
FLIR,2009-10-29,2009-12-22
FLEX,2009-10-29,2009-12-22
SPLS,2009-10-29,2009-12-22
IAC,2009-10-29,2009-12-22
TFCFA,2009-10-29,2009-12-22
EXPD,2009-10-29,2009-12-22
WCRX,2009-10-29,2009-12-22
ESRX,2009-10-29,2009-12-22
BKNG,2009-10-29,2009-12-22
MSFT,2009-10-29,2009-12-22
WYNN,2009-10-29,2009-12-22
XRAY,2009-10-29,2009-12-22
CTAS,2009-10-29,2009-12-22
LRCX,2009-10-29,2009-12-22
STLD,2009-10-29,2009-12-22
AAPL,2009-10-29,2009-12-22
QRTEA,2009-10-29,2009-12-22
HSIC,2009-10-29,2009-12-22
MNST,2009-10-29,2009-12-22
PAYX,2009-10-29,2009-12-22
CELG,2009-10-29,2009-12-22
NTAP,2009-10-29,2009-12-22
JOY,2009-10-29,2009-12-22
BBBY,2009-10-29,2009-12-22
EA,2009-10-29,2009-12-22
GILD,2009-10-29,2009-12-22
CERN,2009-10-29,2009-12-22
QCOM,2009-10-29,2009-12-22
EBAY,2009-10-29,2009-12-22
KDP,2009-10-29,2009-12-22
COST,2009-10-29,2009-12-22
ADSK,2009-10-29,2009-12-22
LLTC,2009-10-29,2009-12-22
FISV,2009-10-29,2009-12-22
AMZN,2009-10-29,2009-12-22
RYAAY,2009-10-29,2009-12-22
AMAT,2009-10-29,2009-12-22
EXPE,2009-10-29,2009-12-22
NVDA,2009-10-29,2009-12-22
APOL,2009-10-29,2009-12-22
DELL,2009-10-29,2009-12-22
URBN,2009-10-29,2009-12-22
STX,2009-10-29,2009-12-22
ORLY,2009-10-29,2009-12-22
CMCSA,2009-10-29,2009-12-22
GENZ,2009-10-29,2009-12-22
PCAR,2009-10-29,2009-12-22
ADBE,2009-10-29,2009-12-22
XLNX,2009-10-29,2009-12-22
LOGI,2009-10-29,2009-12-22
INTU,2009-10-29,2009-12-22
LBTYA,2009-10-29,2009-12-22
ALTR,2009-10-29,2009-12-22
CTSH,2009-10-29,2009-12-22
FWLT,2009-10-29,2009-12-22
SBUX,2009-10-29,2009-12-22
FOXA,2009-10-29,2009-12-22
CTXS,2009-10-29,2009-12-22
EFII,2009-10-29,2009-12-22
RHT,2009-07-23,2009-10-29
BRCM,2009-07-23,2009-10-29
PDCO,2009-07-23,2009-10-29
JBHT,2009-07-23,2009-10-29
ISRG,2009-07-23,2009-10-29
FAST,2009-07-23,2009-10-29
NLOK,2009-07-23,2009-10-29
MICC,2009-07-23,2009-10-29
AMGN,2009-07-23,2009-10-29
AKAM,2009-07-23,2009-10-29
CA,2009-07-23,2009-10-29
FSLR,2009-07-23,2009-10-29
SHLD,2009-07-23,2009-10-29
GEHC,2009-07-23,2009-10-29
STRZA,2009-07-23,2009-10-29
CSCO,2009-07-23,2009-10-29
DISH,2009-07-23,2009-10-29
ADP,2009-07-23,2009-10-29
VRSN,2009-07-23,2009-10-29
ILMN,2009-07-23,2009-10-29
NIHD,2009-07-23,2009-10-29
SRCL,2009-07-23,2009-10-29
TEVA,2009-07-23,2009-10-29
BIDU,2009-07-23,2009-10-29
ATVI,2009-07-23,2009-10-29
INFY,2009-07-23,2009-10-29
ROST,2009-07-23,2009-10-29
BB,2009-07-23,2009-10-29
ORCL,2009-07-23,2009-10-29
META,2009-07-23,2009-10-29
BIIB,2009-07-23,2009-10-29
MXIM,2009-07-23,2009-10-29
AABA,2009-07-23,2009-10-29
INTC,2009-07-23,2009-10-29
CEPH,2009-07-23,2009-10-29
DTV,2009-07-23,2009-10-29
MRVL,2009-07-23,2009-10-29
SIAL,2009-07-23,2009-10-29
GOOGL,2009-07-23,2009-10-29
PPDI,2009-07-23,2009-10-29
VRTX,2009-07-23,2009-10-29
JNPR,2009-07-23,2009-10-29
CHKP,2009-07-23,2009-10-29
CHRW,2009-07-23,2009-10-29
KLAC,2009-07-23,2009-10-29
HOLX,2009-07-23,2009-10-29
MCHP,2009-07-23,2009-10-29
WBD,2009-07-23,2009-10-29
LIFE,2009-07-23,2009-10-29
GRMN,2009-07-23,2009-10-29
FLIR,2009-07-23,2009-10-29
FLEX,2009-07-23,2009-10-29
IAC,2009-07-23,2009-10-29
SPLS,2009-07-23,2009-10-29
TFCFA,2009-07-23,2009-10-29
EXPD,2009-07-23,2009-10-29
WCRX,2009-07-23,2009-10-29
ESRX,2009-07-23,2009-10-29
MSFT,2009-07-23,2009-10-29
WYNN,2009-07-23,2009-10-29
XRAY,2009-07-23,2009-10-29
CTAS,2009-07-23,2009-10-29
LRCX,2009-07-23,2009-10-29
STLD,2009-07-23,2009-10-29
AAPL,2009-07-23,2009-10-29
QRTEA,2009-07-23,2009-10-29
HSIC,2009-07-23,2009-10-29
MNST,2009-07-23,2009-10-29
PAYX,2009-07-23,2009-10-29
CELG,2009-07-23,2009-10-29
NTAP,2009-07-23,2009-10-29
JOY,2009-07-23,2009-10-29
BBBY,2009-07-23,2009-10-29
EA,2009-07-23,2009-10-29
GILD,2009-07-23,2009-10-29
CERN,2009-07-23,2009-10-29
QCOM,2009-07-23,2009-10-29
EBAY,2009-07-23,2009-10-29
KDP,2009-07-23,2009-10-29
COST,2009-07-23,2009-10-29
ADSK,2009-07-23,2009-10-29
LLTC,2009-07-23,2009-10-29
FISV,2009-07-23,2009-10-29
AMZN,2009-07-23,2009-10-29
RYAAY,2009-07-23,2009-10-29
AMAT,2009-07-23,2009-10-29
EXPE,2009-07-23,2009-10-29
NVDA,2009-07-23,2009-10-29
APOL,2009-07-23,2009-10-29
DELL,2009-07-23,2009-10-29
URBN,2009-07-23,2009-10-29
STX,2009-07-23,2009-10-29
ORLY,2009-07-23,2009-10-29
CMCSA,2009-07-23,2009-10-29
GENZ,2009-07-23,2009-10-29
PCAR,2009-07-23,2009-10-29
ADBE,2009-07-23,2009-10-29
XLNX,2009-07-23,2009-10-29
LOGI,2009-07-23,2009-10-29
INTU,2009-07-23,2009-10-29
LBTYA,2009-07-23,2009-10-29
ALTR,2009-07-23,2009-10-29
CTSH,2009-07-23,2009-10-29
FWLT,2009-07-23,2009-10-29
SBUX,2009-07-23,2009-10-29
FOXA,2009-07-23,2009-10-29
CTXS,2009-07-23,2009-10-29
EFII,2009-07-23,2009-10-29
RHT,2009-07-20,2009-07-23
BRCM,2009-07-20,2009-07-23
PDCO,2009-07-20,2009-07-23
JBHT,2009-07-20,2009-07-23
ISRG,2009-07-20,2009-07-23
FAST,2009-07-20,2009-07-23
NLOK,2009-07-20,2009-07-23
MICC,2009-07-20,2009-07-23
AMGN,2009-07-20,2009-07-23
AKAM,2009-07-20,2009-07-23
CA,2009-07-20,2009-07-23
FSLR,2009-07-20,2009-07-23
SHLD,2009-07-20,2009-07-23
GEHC,2009-07-20,2009-07-23
STRZA,2009-07-20,2009-07-23
CSCO,2009-07-20,2009-07-23
DISH,2009-07-20,2009-07-23
ADP,2009-07-20,2009-07-23
VRSN,2009-07-20,2009-07-23
ILMN,2009-07-20,2009-07-23
NIHD,2009-07-20,2009-07-23
SRCL,2009-07-20,2009-07-23
TEVA,2009-07-20,2009-07-23
BIDU,2009-07-20,2009-07-23
ATVI,2009-07-20,2009-07-23
INFY,2009-07-20,2009-07-23
ROST,2009-07-20,2009-07-23
BB,2009-07-20,2009-07-23
ORCL,2009-07-20,2009-07-23
META,2009-07-20,2009-07-23
BIIB,2009-07-20,2009-07-23
SBUX,2009-07-20,2009-07-23
MXIM,2009-07-20,2009-07-23
AABA,2009-07-20,2009-07-23
INTC,2009-07-20,2009-07-23
CEPH,2009-07-20,2009-07-23
DTV,2009-07-20,2009-07-23
MRVL,2009-07-20,2009-07-23
SIAL,2009-07-20,2009-07-23
GOOGL,2009-07-20,2009-07-23
PPDI,2009-07-20,2009-07-23
VRTX,2009-07-20,2009-07-23
CHKP,2009-07-20,2009-07-23
CHRW,2009-07-20,2009-07-23
KLAC,2009-07-20,2009-07-23
HOLX,2009-07-20,2009-07-23
MCHP,2009-07-20,2009-07-23
WBD,2009-07-20,2009-07-23
LIFE,2009-07-20,2009-07-23
GRMN,2009-07-20,2009-07-23
FLIR,2009-07-20,2009-07-23
FLEX,2009-07-20,2009-07-23
SPLS,2009-07-20,2009-07-23
IAC,2009-07-20,2009-07-23
TFCFA,2009-07-20,2009-07-23
EXPD,2009-07-20,2009-07-23
WCRX,2009-07-20,2009-07-23
ESRX,2009-07-20,2009-07-23
MSFT,2009-07-20,2009-07-23
WYNN,2009-07-20,2009-07-23
XRAY,2009-07-20,2009-07-23
CTAS,2009-07-20,2009-07-23
LRCX,2009-07-20,2009-07-23
STLD,2009-07-20,2009-07-23
AAPL,2009-07-20,2009-07-23
QRTEA,2009-07-20,2009-07-23
HSIC,2009-07-20,2009-07-23
MNST,2009-07-20,2009-07-23
JAVA,2009-07-20,2009-07-23
PAYX,2009-07-20,2009-07-23
CELG,2009-07-20,2009-07-23
NTAP,2009-07-20,2009-07-23
JOY,2009-07-20,2009-07-23
BBBY,2009-07-20,2009-07-23
EA,2009-07-20,2009-07-23
GILD,2009-07-20,2009-07-23
CERN,2009-07-20,2009-07-23
QCOM,2009-07-20,2009-07-23
EBAY,2009-07-20,2009-07-23
KDP,2009-07-20,2009-07-23
COST,2009-07-20,2009-07-23
ADSK,2009-07-20,2009-07-23
LLTC,2009-07-20,2009-07-23
FISV,2009-07-20,2009-07-23
AMZN,2009-07-20,2009-07-23
RYAAY,2009-07-20,2009-07-23
AMAT,2009-07-20,2009-07-23
EXPE,2009-07-20,2009-07-23
NVDA,2009-07-20,2009-07-23
APOL,2009-07-20,2009-07-23
DELL,2009-07-20,2009-07-23
URBN,2009-07-20,2009-07-23
STX,2009-07-20,2009-07-23
ORLY,2009-07-20,2009-07-23
CMCSA,2009-07-20,2009-07-23
GENZ,2009-07-20,2009-07-23
PCAR,2009-07-20,2009-07-23
ADBE,2009-07-20,2009-07-23
XLNX,2009-07-20,2009-07-23
LOGI,2009-07-20,2009-07-23
INTU,2009-07-20,2009-07-23
LBTYA,2009-07-20,2009-07-23
ALTR,2009-07-20,2009-07-23
CTSH,2009-07-20,2009-07-23
FWLT,2009-07-20,2009-07-23
JNPR,2009-07-20,2009-07-23
FOXA,2009-07-20,2009-07-23
CTXS,2009-07-20,2009-07-23
EFII,2009-07-20,2009-07-23
RHT,2009-01-20,2009-07-20
BRCM,2009-01-20,2009-07-20
PDCO,2009-01-20,2009-07-20
JBHT,2009-01-20,2009-07-20
ISRG,2009-01-20,2009-07-20
FAST,2009-01-20,2009-07-20
NLOK,2009-01-20,2009-07-20
MICC,2009-01-20,2009-07-20
AMGN,2009-01-20,2009-07-20
AKAM,2009-01-20,2009-07-20
CA,2009-01-20,2009-07-20
FSLR,2009-01-20,2009-07-20
SHLD,2009-01-20,2009-07-20
GEHC,2009-01-20,2009-07-20
STRZA,2009-01-20,2009-07-20
CSCO,2009-01-20,2009-07-20
DISH,2009-01-20,2009-07-20
ADP,2009-01-20,2009-07-20
VRSN,2009-01-20,2009-07-20
ILMN,2009-01-20,2009-07-20
NIHD,2009-01-20,2009-07-20
SRCL,2009-01-20,2009-07-20
TEVA,2009-01-20,2009-07-20
BIDU,2009-01-20,2009-07-20
ATVI,2009-01-20,2009-07-20
INFY,2009-01-20,2009-07-20
ROST,2009-01-20,2009-07-20
BB,2009-01-20,2009-07-20
ORCL,2009-01-20,2009-07-20
META,2009-01-20,2009-07-20
BIIB,2009-01-20,2009-07-20
MXIM,2009-01-20,2009-07-20
AABA,2009-01-20,2009-07-20
INTC,2009-01-20,2009-07-20
CEPH,2009-01-20,2009-07-20
DTV,2009-01-20,2009-07-20
MRVL,2009-01-20,2009-07-20
SIAL,2009-01-20,2009-07-20
GOOGL,2009-01-20,2009-07-20
PPDI,2009-01-20,2009-07-20
VRTX,2009-01-20,2009-07-20
JNPR,2009-01-20,2009-07-20
CHKP,2009-01-20,2009-07-20
CHRW,2009-01-20,2009-07-20
KLAC,2009-01-20,2009-07-20
HOLX,2009-01-20,2009-07-20
MCHP,2009-01-20,2009-07-20
WBD,2009-01-20,2009-07-20
LIFE,2009-01-20,2009-07-20
GRMN,2009-01-20,2009-07-20
FLIR,2009-01-20,2009-07-20
FLEX,2009-01-20,2009-07-20
IAC,2009-01-20,2009-07-20
SPLS,2009-01-20,2009-07-20
TFCFA,2009-01-20,2009-07-20
EXPD,2009-01-20,2009-07-20
WCRX,2009-01-20,2009-07-20
ESRX,2009-01-20,2009-07-20
MSFT,2009-01-20,2009-07-20
WYNN,2009-01-20,2009-07-20
XRAY,2009-01-20,2009-07-20
CTAS,2009-01-20,2009-07-20
LRCX,2009-01-20,2009-07-20
STLD,2009-01-20,2009-07-20
AAPL,2009-01-20,2009-07-20
QRTEA,2009-01-20,2009-07-20
HSIC,2009-01-20,2009-07-20
JAVA,2009-01-20,2009-07-20
MNST,2009-01-20,2009-07-20
PAYX,2009-01-20,2009-07-20
CELG,2009-01-20,2009-07-20
NTAP,2009-01-20,2009-07-20
JOY,2009-01-20,2009-07-20
BBBY,2009-01-20,2009-07-20
EA,2009-01-20,2009-07-20
GILD,2009-01-20,2009-07-20
QCOM,2009-01-20,2009-07-20
EBAY,2009-01-20,2009-07-20
KDP,2009-01-20,2009-07-20
COST,2009-01-20,2009-07-20
ADSK,2009-01-20,2009-07-20
LLTC,2009-01-20,2009-07-20
FISV,2009-01-20,2009-07-20
AMZN,2009-01-20,2009-07-20
RYAAY,2009-01-20,2009-07-20
AMAT,2009-01-20,2009-07-20
EXPE,2009-01-20,2009-07-20
NVDA,2009-01-20,2009-07-20
APOL,2009-01-20,2009-07-20
DELL,2009-01-20,2009-07-20
URBN,2009-01-20,2009-07-20
STX,2009-01-20,2009-07-20
ORLY,2009-01-20,2009-07-20
CMCSA,2009-01-20,2009-07-20
GENZ,2009-01-20,2009-07-20
PCAR,2009-01-20,2009-07-20
ADBE,2009-01-20,2009-07-20
XLNX,2009-01-20,2009-07-20
LOGI,2009-01-20,2009-07-20
INTU,2009-01-20,2009-07-20
LBTYA,2009-01-20,2009-07-20
ALTR,2009-01-20,2009-07-20
CTSH,2009-01-20,2009-07-20
FWLT,2009-01-20,2009-07-20
SBUX,2009-01-20,2009-07-20
FOXA,2009-01-20,2009-07-20
CTXS,2009-01-20,2009-07-20
EFII,2009-01-20,2009-07-20
RHT,2008-12-23,2009-01-20
BRCM,2008-12-23,2009-01-20
PDCO,2008-12-23,2009-01-20
JBHT,2008-12-23,2009-01-20
ISRG,2008-12-23,2009-01-20
FAST,2008-12-23,2009-01-20
NLOK,2008-12-23,2009-01-20
MICC,2008-12-23,2009-01-20
AMGN,2008-12-23,2009-01-20
AKAM,2008-12-23,2009-01-20
CA,2008-12-23,2009-01-20
FSLR,2008-12-23,2009-01-20
SHLD,2008-12-23,2009-01-20
GEHC,2008-12-23,2009-01-20
STRZA,2008-12-23,2009-01-20
CSCO,2008-12-23,2009-01-20
DISH,2008-12-23,2009-01-20
ADP,2008-12-23,2009-01-20
VRSN,2008-12-23,2009-01-20
ILMN,2008-12-23,2009-01-20
NIHD,2008-12-23,2009-01-20
SRCL,2008-12-23,2009-01-20
TEVA,2008-12-23,2009-01-20
FMCN,2008-12-23,2009-01-20
BIDU,2008-12-23,2009-01-20
ATVI,2008-12-23,2009-01-20
INFY,2008-12-23,2009-01-20
ROST,2008-12-23,2009-01-20
BB,2008-12-23,2009-01-20
ORCL,2008-12-23,2009-01-20
META,2008-12-23,2009-01-20
BIIB,2008-12-23,2009-01-20
SBUX,2008-12-23,2009-01-20
MXIM,2008-12-23,2009-01-20
AABA,2008-12-23,2009-01-20
INTC,2008-12-23,2009-01-20
CEPH,2008-12-23,2009-01-20
DTV,2008-12-23,2009-01-20
MRVL,2008-12-23,2009-01-20
SIAL,2008-12-23,2009-01-20
GOOGL,2008-12-23,2009-01-20
PPDI,2008-12-23,2009-01-20
VRTX,2008-12-23,2009-01-20
CHKP,2008-12-23,2009-01-20
CHRW,2008-12-23,2009-01-20
KLAC,2008-12-23,2009-01-20
HOLX,2008-12-23,2009-01-20
MCHP,2008-12-23,2009-01-20
WBD,2008-12-23,2009-01-20
LIFE,2008-12-23,2009-01-20
GRMN,2008-12-23,2009-01-20
FLIR,2008-12-23,2009-01-20
FLEX,2008-12-23,2009-01-20
SPLS,2008-12-23,2009-01-20
IAC,2008-12-23,2009-01-20
EXPD,2008-12-23,2009-01-20
WCRX,2008-12-23,2009-01-20
ESRX,2008-12-23,2009-01-20
MSFT,2008-12-23,2009-01-20
WYNN,2008-12-23,2009-01-20
XRAY,2008-12-23,2009-01-20
CTAS,2008-12-23,2009-01-20
LRCX,2008-12-23,2009-01-20
STLD,2008-12-23,2009-01-20
AAPL,2008-12-23,2009-01-20
QRTEA,2008-12-23,2009-01-20
HSIC,2008-12-23,2009-01-20
JAVA,2008-12-23,2009-01-20
MNST,2008-12-23,2009-01-20
PAYX,2008-12-23,2009-01-20
CELG,2008-12-23,2009-01-20
NTAP,2008-12-23,2009-01-20
JOY,2008-12-23,2009-01-20
BBBY,2008-12-23,2009-01-20
EA,2008-12-23,2009-01-20
GILD,2008-12-23,2009-01-20
QCOM,2008-12-23,2009-01-20
EBAY,2008-12-23,2009-01-20
KDP,2008-12-23,2009-01-20
COST,2008-12-23,2009-01-20
ADSK,2008-12-23,2009-01-20
LLTC,2008-12-23,2009-01-20
FISV,2008-12-23,2009-01-20
AMZN,2008-12-23,2009-01-20
RYAAY,2008-12-23,2009-01-20
AMAT,2008-12-23,2009-01-20
EXPE,2008-12-23,2009-01-20
NVDA,2008-12-23,2009-01-20
APOL,2008-12-23,2009-01-20
DELL,2008-12-23,2009-01-20
URBN,2008-12-23,2009-01-20
STX,2008-12-23,2009-01-20
ORLY,2008-12-23,2009-01-20
CMCSA,2008-12-23,2009-01-20
GENZ,2008-12-23,2009-01-20
PCAR,2008-12-23,2009-01-20
ADBE,2008-12-23,2009-01-20
XLNX,2008-12-23,2009-01-20
LOGI,2008-12-23,2009-01-20
INTU,2008-12-23,2009-01-20
LBTYA,2008-12-23,2009-01-20
ALTR,2008-12-23,2009-01-20
CTSH,2008-12-23,2009-01-20
FWLT,2008-12-23,2009-01-20
JNPR,2008-12-23,2009-01-20
FOXA,2008-12-23,2009-01-20
CTXS,2008-12-23,2009-01-20
EFII,2008-12-23,2009-01-20
RHT,2008-12-22,2008-12-23
BRCM,2008-12-22,2008-12-23
PDCO,2008-12-22,2008-12-23
JBHT,2008-12-22,2008-12-23
ISRG,2008-12-22,2008-12-23
FAST,2008-12-22,2008-12-23
NLOK,2008-12-22,2008-12-23
MICC,2008-12-22,2008-12-23
AMGN,2008-12-22,2008-12-23
AKAM,2008-12-22,2008-12-23
CA,2008-12-22,2008-12-23
FSLR,2008-12-22,2008-12-23
SHLD,2008-12-22,2008-12-23
GEHC,2008-12-22,2008-12-23
STRZA,2008-12-22,2008-12-23
CSCO,2008-12-22,2008-12-23
DISH,2008-12-22,2008-12-23
FMCN,2008-12-22,2008-12-23
ILMN,2008-12-22,2008-12-23
VRSN,2008-12-22,2008-12-23
