LBTYK,Date
31.889999389648438,2013-03-15
31.424999237060547,2013-03-18
31.454999923706055,2013-03-19
32.27000045776367,2013-03-20
32.095001220703125,2013-03-21
32.650001525878906,2013-03-22
32.21500015258789,2013-03-25
33.224998474121094,2013-03-26
33.65999984741211,2013-03-27
34.314998626708984,2013-03-28
34.5099983215332,2013-04-01
35.20500183105469,2013-04-02
34.8650016784668,2013-04-03
34.89500045776367,2013-04-04
34.67499923706055,2013-04-05
34.7400016784668,2013-04-08
34.525001525878906,2013-04-09
34.650001525878906,2013-04-10
35.1150016784668,2013-04-11
35.39500045776367,2013-04-12
34.654998779296875,2013-04-15
34.81999969482422,2013-04-16
34.33000183105469,2013-04-17
33.95000076293945,2013-04-18
34.099998474121094,2013-04-19
33.92499923706055,2013-04-22
34.05500030517578,2013-04-23
33.72999954223633,2013-04-24
33.849998474121094,2013-04-25
34.2400016784668,2013-04-26
34.154998779296875,2013-04-29
33.82500076293945,2013-04-30
34.40999984741211,2013-05-01
34.625,2013-05-02
35.06999969482422,2013-05-03
35.16999816894531,2013-05-06
36.435001373291016,2013-05-07
36.88999938964844,2013-05-08
35.814998626708984,2013-05-09
35.845001220703125,2013-05-10
35.875,2013-05-13
36.01499938964844,2013-05-14
35.724998474121094,2013-05-15
35.290000915527344,2013-05-16
35.084999084472656,2013-05-17
35.07500076293945,2013-05-20
35.34000015258789,2013-05-21
35.10499954223633,2013-05-22
34.755001068115234,2013-05-23
35.060001373291016,2013-05-24
35.10499954223633,2013-05-28
34.93000030517578,2013-05-29
34.85499954223633,2013-05-30
34.345001220703125,2013-05-31
34.48500061035156,2013-06-03
34.83000183105469,2013-06-04
34.07500076293945,2013-06-05
34.404998779296875,2013-06-06
35.755001068115234,2013-06-07
34.720001220703125,2013-06-10
34.1349983215332,2013-06-11
34.125,2013-06-12
34.654998779296875,2013-06-13
34.494998931884766,2013-06-14
33.654998779296875,2013-06-17
33.60499954223633,2013-06-18
33.025001525878906,2013-06-19
32.28499984741211,2013-06-20
32.8650016784668,2013-06-21
32.779998779296875,2013-06-24
33.43000030517578,2013-06-25
34.209999084472656,2013-06-26
34.76499938964844,2013-06-27
33.94499969482422,2013-06-28
34.90999984741211,2013-07-01
35.3849983215332,2013-07-02
36.150001525878906,2013-07-03
36.185001373291016,2013-07-05
36.29499816894531,2013-07-08
36.52000045776367,2013-07-09
36.349998474121094,2013-07-10
37.1150016784668,2013-07-11
37.07500076293945,2013-07-12
37.3650016784668,2013-07-15
37.505001068115234,2013-07-16
38.310001373291016,2013-07-17
38.40999984741211,2013-07-18
38.380001068115234,2013-07-19
38.525001525878906,2013-07-22
38.380001068115234,2013-07-23
38.05500030517578,2013-07-24
38.08000183105469,2013-07-25
37.970001220703125,2013-07-26
38.0,2013-07-29
38.06999969482422,2013-07-30
38.58000183105469,2013-07-31
38.28499984741211,2013-08-01
37.54499816894531,2013-08-02
37.8650016784668,2013-08-05
37.915000915527344,2013-08-06
38.025001525878906,2013-08-07
37.83000183105469,2013-08-08
37.78499984741211,2013-08-09
37.349998474121094,2013-08-12
37.224998474121094,2013-08-13
36.45000076293945,2013-08-14
36.095001220703125,2013-08-15
36.224998474121094,2013-08-16
35.790000915527344,2013-08-19
36.05500030517578,2013-08-20
36.060001373291016,2013-08-21
36.130001068115234,2013-08-22
36.119998931884766,2013-08-23
36.16999816894531,2013-08-26
35.935001373291016,2013-08-27
36.130001068115234,2013-08-28
37.20000076293945,2013-08-29
36.76499938964844,2013-08-30
37.25,2013-09-03
37.48500061035156,2013-09-04
37.03499984741211,2013-09-05
36.6349983215332,2013-09-06
36.529998779296875,2013-09-09
36.79999923706055,2013-09-10
37.09000015258789,2013-09-11
37.060001373291016,2013-09-12
36.875,2013-09-13
36.935001373291016,2013-09-16
37.67499923706055,2013-09-17
37.619998931884766,2013-09-18
37.40999984741211,2013-09-19
37.08000183105469,2013-09-20
37.209999084472656,2013-09-23
37.005001068115234,2013-09-24
37.060001373291016,2013-09-25
37.77000045776367,2013-09-26
38.05500030517578,2013-09-27
37.71500015258789,2013-09-30
38.19499969482422,2013-10-01
38.1349983215332,2013-10-02
37.40999984741211,2013-10-03
37.22999954223633,2013-10-04
36.94499969482422,2013-10-07
36.2400016784668,2013-10-08
35.845001220703125,2013-10-09
36.5,2013-10-10
36.56999969482422,2013-10-11
36.529998779296875,2013-10-14
36.470001220703125,2013-10-15
36.255001068115234,2013-10-16
36.76499938964844,2013-10-17
36.75,2013-10-18
36.790000915527344,2013-10-21
37.560001373291016,2013-10-22
37.650001525878906,2013-10-23
38.255001068115234,2013-10-24
38.25,2013-10-25
38.689998626708984,2013-10-28
38.09000015258789,2013-10-29
37.25,2013-10-30
37.43000030517578,2013-10-31
37.244998931884766,2013-11-01
36.744998931884766,2013-11-04
36.08000183105469,2013-11-05
38.29999923706055,2013-11-06
37.80500030517578,2013-11-07
38.064998626708984,2013-11-08
37.75,2013-11-11
37.435001373291016,2013-11-12
37.880001068115234,2013-11-13
38.099998474121094,2013-11-14
38.19499969482422,2013-11-15
38.0099983215332,2013-11-18
37.814998626708984,2013-11-19
37.380001068115234,2013-11-20
37.78499984741211,2013-11-21
38.67499923706055,2013-11-22
39.30500030517578,2013-11-25
39.95500183105469,2013-11-26
40.20500183105469,2013-11-27
40.724998474121094,2013-11-29
40.470001220703125,2013-12-02
39.88999938964844,2013-12-03
39.5099983215332,2013-12-04
39.595001220703125,2013-12-05
40.130001068115234,2013-12-06
40.220001220703125,2013-12-09
40.255001068115234,2013-12-10
39.82500076293945,2013-12-11
39.849998474121094,2013-12-12
39.834999084472656,2013-12-13
39.90999984741211,2013-12-16
39.46500015258789,2013-12-17
39.97999954223633,2013-12-18
40.45500183105469,2013-12-19
40.65999984741211,2013-12-20
40.775001525878906,2013-12-23
41.244998931884766,2013-12-24
41.38999938964844,2013-12-26
41.70500183105469,2013-12-27
41.435001373291016,2013-12-30
42.15999984741211,2013-12-31
42.005001068115234,2014-01-02
41.97999954223633,2014-01-03
42.54499816894531,2014-01-06
42.53499984741211,2014-01-07
42.224998474121094,2014-01-08
42.040000915527344,2014-01-09
42.43000030517578,2014-01-10
42.459999084472656,2014-01-13
42.13999938964844,2014-01-14
42.10499954223633,2014-01-15
41.9900016784668,2014-01-16
41.4900016784668,2014-01-17
41.095001220703125,2014-01-21
41.040000915527344,2014-01-22
40.375,2014-01-23
39.400001525878906,2014-01-24
38.904998779296875,2014-01-27
40.005001068115234,2014-01-28
39.40999984741211,2014-01-29
40.130001068115234,2014-01-30
39.665000915527344,2014-01-31
39.2400016784668,2014-02-03
39.439998626708984,2014-02-04
39.755001068115234,2014-02-05
39.849998474121094,2014-02-06
40.30500030517578,2014-02-07
40.439998626708984,2014-02-10
40.994998931884766,2014-02-11
41.165000915527344,2014-02-12
41.39500045776367,2014-02-13
41.380001068115234,2014-02-14
43.20000076293945,2014-02-18
43.119998931884766,2014-02-19
43.459999084472656,2014-02-20
42.94499969482422,2014-02-21
42.97999954223633,2014-02-24
42.244998931884766,2014-02-25
41.70000076293945,2014-02-26
41.904998779296875,2014-02-27
42.33000183105469,2014-02-28
41.54499816894531,2014-03-03
41.83000183105469,2014-03-04
42.0099983215332,2014-03-05
42.619998931884766,2014-03-06
42.189998626708984,2014-03-07
41.7599983215332,2014-03-10
42.0,2014-03-11
42.2599983215332,2014-03-12
41.79999923706055,2014-03-13
41.72999954223633,2014-03-14
41.41999816894531,2014-03-17
41.16999816894531,2014-03-18
40.970001220703125,2014-03-19
40.650001525878906,2014-03-20
41.040000915527344,2014-03-21
40.36000061035156,2014-03-24
40.099998474121094,2014-03-25
39.58000183105469,2014-03-26
39.52000045776367,2014-03-27
40.439998626708984,2014-03-28
40.709999084472656,2014-03-31
40.4900016784668,2014-04-01
40.4900016784668,2014-04-02
40.400001525878906,2014-04-03
39.529998779296875,2014-04-04
37.380001068115234,2014-04-07
38.06999969482422,2014-04-08
39.220001220703125,2014-04-09
38.34000015258789,2014-04-10
37.58000183105469,2014-04-11
37.90999984741211,2014-04-14
37.79999923706055,2014-04-15
38.15999984741211,2014-04-16
38.5,2014-04-17
38.470001220703125,2014-04-21
39.15999984741211,2014-04-22
38.900001525878906,2014-04-23
38.91999816894531,2014-04-24
38.70000076293945,2014-04-25
38.2400016784668,2014-04-28
37.939998626708984,2014-04-29
38.43000030517578,2014-04-30
39.09000015258789,2014-05-01
39.72999954223633,2014-05-02
40.900001525878906,2014-05-05
40.86000061035156,2014-05-06
40.869998931884766,2014-05-07
40.97999954223633,2014-05-08
41.4900016784668,2014-05-09
41.290000915527344,2014-05-12
41.81999969482422,2014-05-13
41.90999984741211,2014-05-14
41.619998931884766,2014-05-15
41.81999969482422,2014-05-16
42.06999969482422,2014-05-19
41.90999984741211,2014-05-20
42.939998626708984,2014-05-21
43.0099983215332,2014-05-22
43.59000015258789,2014-05-23
43.15999984741211,2014-05-27
43.2599983215332,2014-05-28
43.029998779296875,2014-05-29
42.79999923706055,2014-05-30
43.529998779296875,2014-06-02
42.9900016784668,2014-06-03
42.54999923706055,2014-06-04
42.900001525878906,2014-06-05
42.79999923706055,2014-06-06
43.4900016784668,2014-06-09
43.08000183105469,2014-06-10
43.02000045776367,2014-06-11
42.18000030517578,2014-06-12
41.93000030517578,2014-06-13
41.459999084472656,2014-06-16
41.439998626708984,2014-06-17
41.40999984741211,2014-06-18
41.13999938964844,2014-06-19
40.9900016784668,2014-06-20
40.779998779296875,2014-06-23
41.189998626708984,2014-06-24
41.45000076293945,2014-06-25
41.939998626708984,2014-06-26
42.20000076293945,2014-06-27
42.310001373291016,2014-06-30
42.68000030517578,2014-07-01
43.0,2014-07-02
43.060001373291016,2014-07-03
42.650001525878906,2014-07-07
42.31999969482422,2014-07-08
42.41999816894531,2014-07-09
42.20000076293945,2014-07-10
42.599998474121094,2014-07-11
43.099998474121094,2014-07-14
42.810001373291016,2014-07-15
42.939998626708984,2014-07-16
42.97999954223633,2014-07-17
43.349998474121094,2014-07-18
42.36000061035156,2014-07-21
42.02000045776367,2014-07-22
41.54999923706055,2014-07-23
41.439998626708984,2014-07-24
40.9900016784668,2014-07-25
40.81999969482422,2014-07-28
40.41999816894531,2014-07-29
40.529998779296875,2014-07-30
39.9900016784668,2014-07-31
40.369998931884766,2014-08-01
40.349998474121094,2014-08-04
39.709999084472656,2014-08-05
41.0,2014-08-06
40.29999923706055,2014-08-07
40.2400016784668,2014-08-08
40.27000045776367,2014-08-11
40.119998931884766,2014-08-12
40.689998626708984,2014-08-13
41.650001525878906,2014-08-14
42.2400016784668,2014-08-15
42.45000076293945,2014-08-18
42.22999954223633,2014-08-19
42.0,2014-08-20
42.189998626708984,2014-08-21
41.79999923706055,2014-08-22
41.18000030517578,2014-08-25
41.689998626708984,2014-08-26
42.349998474121094,2014-08-27
42.560001373291016,2014-08-28
41.93000030517578,2014-08-29
41.27000045776367,2014-09-02
40.79999923706055,2014-09-03
40.70000076293945,2014-09-04
40.290000915527344,2014-09-05
40.04999923706055,2014-09-08
40.209999084472656,2014-09-09
40.41999816894531,2014-09-10
42.0099983215332,2014-09-11
42.06999969482422,2014-09-12
42.150001525878906,2014-09-15
41.97999954223633,2014-09-16
41.650001525878906,2014-09-17
41.79999923706055,2014-09-18
42.720001220703125,2014-09-19
42.099998474121094,2014-09-22
41.970001220703125,2014-09-23
42.68000030517578,2014-09-24
41.63999938964844,2014-09-25
42.209999084472656,2014-09-26
41.869998931884766,2014-09-29
41.02000045776367,2014-09-30
41.06999969482422,2014-10-01
41.18000030517578,2014-10-02
41.349998474121094,2014-10-03
41.43000030517578,2014-10-06
41.20000076293945,2014-10-07
41.95000076293945,2014-10-08
41.400001525878906,2014-10-09
41.2599983215332,2014-10-10
40.720001220703125,2014-10-13
40.68000030517578,2014-10-14
40.349998474121094,2014-10-15
40.90999984741211,2014-10-16
41.279998779296875,2014-10-17
41.709999084472656,2014-10-20
42.5099983215332,2014-10-21
41.88999938964844,2014-10-22
42.650001525878906,2014-10-23
43.5099983215332,2014-10-24
43.41999816894531,2014-10-27
44.25,2014-10-28
44.11000061035156,2014-10-29
44.290000915527344,2014-10-30
44.470001220703125,2014-10-31
44.54999923706055,2014-11-03
43.880001068115234,2014-11-04
44.040000915527344,2014-11-05
44.540000915527344,2014-11-06
45.25,2014-11-07
44.279998779296875,2014-11-10
44.93000030517578,2014-11-11
46.22999954223633,2014-11-12
45.779998779296875,2014-11-13
46.0,2014-11-14
45.59000015258789,2014-11-17
45.5,2014-11-18
45.189998626708984,2014-11-19
44.939998626708984,2014-11-20
45.41999816894531,2014-11-21
45.95000076293945,2014-11-24
46.56999969482422,2014-11-25
47.22999954223633,2014-11-26
49.91999816894531,2014-11-28
48.90999984741211,2014-12-01
48.939998626708984,2014-12-02
48.5099983215332,2014-12-03
48.209999084472656,2014-12-04
47.650001525878906,2014-12-05
47.650001525878906,2014-12-08
47.11000061035156,2014-12-09
46.81999969482422,2014-12-10
47.11000061035156,2014-12-11
46.380001068115234,2014-12-12
46.54999923706055,2014-12-15
45.88999938964844,2014-12-16
46.75,2014-12-17
47.58000183105469,2014-12-18
48.529998779296875,2014-12-19
48.90999984741211,2014-12-22
49.04999923706055,2014-12-23
49.099998474121094,2014-12-24
49.220001220703125,2014-12-26
49.16999816894531,2014-12-29
48.689998626708984,2014-12-30
48.310001373291016,2014-12-31
48.34000015258789,2015-01-02
46.130001068115234,2015-01-05
46.119998931884766,2015-01-06
45.939998626708984,2015-01-07
46.209999084472656,2015-01-08
46.0,2015-01-09
46.18000030517578,2015-01-12
46.470001220703125,2015-01-13
46.16999816894531,2015-01-14
45.7599983215332,2015-01-15
45.11000061035156,2015-01-16
45.08000183105469,2015-01-20
45.36000061035156,2015-01-21
45.38999938964844,2015-01-22
45.560001373291016,2015-01-23
46.20000076293945,2015-01-26
45.52000045776367,2015-01-27
45.380001068115234,2015-01-28
45.33000183105469,2015-01-29
45.59000015258789,2015-01-30
46.2400016784668,2015-02-02
47.16999816894531,2015-02-03
47.56999969482422,2015-02-04
48.02000045776367,2015-02-05
47.59000015258789,2015-02-06
47.20000076293945,2015-02-09
47.630001068115234,2015-02-10
48.04999923706055,2015-02-11
48.380001068115234,2015-02-12
50.779998779296875,2015-02-13
51.31999969482422,2015-02-17
50.81999969482422,2015-02-18
51.04999923706055,2015-02-19
51.650001525878906,2015-02-20
52.310001373291016,2015-02-23
51.380001068115234,2015-02-24
52.33000183105469,2015-02-25
52.189998626708984,2015-02-26
52.16999816894531,2015-02-27
52.5099983215332,2015-03-02
53.380001068115234,2015-03-03
52.83000183105469,2015-03-04
52.880001068115234,2015-03-05
52.25,2015-03-06
52.400001525878906,2015-03-09
51.5,2015-03-10
50.41999816894531,2015-03-11
50.810001373291016,2015-03-12
50.11000061035156,2015-03-13
50.65999984741211,2015-03-16
50.59000015258789,2015-03-17
51.2400016784668,2015-03-18
50.86000061035156,2015-03-19
51.380001068115234,2015-03-20
51.33000183105469,2015-03-23
50.779998779296875,2015-03-24
50.029998779296875,2015-03-25
49.66999816894531,2015-03-26
49.56999969482422,2015-03-27
49.900001525878906,2015-03-30
49.810001373291016,2015-03-31
49.939998626708984,2015-04-01
50.06999969482422,2015-04-02
50.150001525878906,2015-04-06
50.040000915527344,2015-04-07
50.2599983215332,2015-04-08
50.04999923706055,2015-04-09
50.4900016784668,2015-04-10
49.939998626708984,2015-04-13
49.560001373291016,2015-04-14
49.380001068115234,2015-04-15
49.369998931884766,2015-04-16
48.70000076293945,2015-04-17
48.58000183105469,2015-04-20
49.13999938964844,2015-04-21
49.029998779296875,2015-04-22
50.5099983215332,2015-04-23
50.95000076293945,2015-04-24
50.529998779296875,2015-04-27
50.709999084472656,2015-04-28
50.529998779296875,2015-04-29
50.45000076293945,2015-04-30
51.40999984741211,2015-05-01
51.209999084472656,2015-05-04
50.619998931884766,2015-05-05
50.59000015258789,2015-05-06
50.29999923706055,2015-05-07
48.81999969482422,2015-05-08
48.470001220703125,2015-05-11
48.400001525878906,2015-05-12
48.220001220703125,2015-05-13
48.91999816894531,2015-05-14
49.43000030517578,2015-05-15
49.66999816894531,2015-05-18
50.65999984741211,2015-05-19
52.619998931884766,2015-05-20
53.36000061035156,2015-05-21
53.7599983215332,2015-05-22
53.869998931884766,2015-05-26
54.40999984741211,2015-05-27
53.540000915527344,2015-05-28
53.75,2015-05-29
53.91999816894531,2015-06-01
53.43000030517578,2015-06-02
52.70000076293945,2015-06-03
51.5099983215332,2015-06-04
52.09000015258789,2015-06-05
51.9900016784668,2015-06-08
52.060001373291016,2015-06-09
52.52000045776367,2015-06-10
52.279998779296875,2015-06-11
52.58000183105469,2015-06-12
52.38999938964844,2015-06-15
52.349998474121094,2015-06-16
52.720001220703125,2015-06-17
53.150001525878906,2015-06-18
52.81999969482422,2015-06-19
53.150001525878906,2015-06-22
53.43000030517578,2015-06-23
52.970001220703125,2015-06-24
52.91999816894531,2015-06-25
52.79999923706055,2015-06-26
51.20000076293945,2015-06-29
50.630001068115234,2015-06-30
51.099998474121094,2015-07-01
47.599998474121094,2015-07-02
47.58000183105469,2015-07-06
46.93000030517578,2015-07-07
46.16999816894531,2015-07-08
46.2400016784668,2015-07-09
47.779998779296875,2015-07-10
47.959999084472656,2015-07-13
47.880001068115234,2015-07-14
48.279998779296875,2015-07-15
49.34000015258789,2015-07-16
49.0,2015-07-17
49.2400016784668,2015-07-20
49.59000015258789,2015-07-21
49.45000076293945,2015-07-22
49.04999923706055,2015-07-23
48.939998626708984,2015-07-24
48.209999084472656,2015-07-27
48.689998626708984,2015-07-28
48.93000030517578,2015-07-29
48.9900016784668,2015-07-30
49.13999938964844,2015-07-31
49.4900016784668,2015-08-03
49.41999816894531,2015-08-04
50.220001220703125,2015-08-05
49.040000915527344,2015-08-06
48.88999938964844,2015-08-07
48.939998626708984,2015-08-10
48.290000915527344,2015-08-11
47.95000076293945,2015-08-12
48.119998931884766,2015-08-13
48.16999816894531,2015-08-14
48.68000030517578,2015-08-17
48.439998626708984,2015-08-18
48.08000183105469,2015-08-19
46.779998779296875,2015-08-20
45.25,2015-08-21
43.7400016784668,2015-08-24
43.61000061035156,2015-08-25
44.06999969482422,2015-08-26
45.56999969482422,2015-08-27
45.790000915527344,2015-08-28
44.869998931884766,2015-08-31
43.400001525878906,2015-09-01
43.56999969482422,2015-09-02
44.220001220703125,2015-09-03
43.810001373291016,2015-09-04
44.779998779296875,2015-09-08
43.970001220703125,2015-09-09
44.5099983215332,2015-09-10
43.93000030517578,2015-09-11
43.599998474121094,2015-09-14
44.189998626708984,2015-09-15
44.56999969482422,2015-09-16
45.400001525878906,2015-09-17
45.54999923706055,2015-09-18
45.84000015258789,2015-09-21
45.040000915527344,2015-09-22
45.0,2015-09-23
44.709999084472656,2015-09-24
44.470001220703125,2015-09-25
41.15999984741211,2015-09-28
40.70000076293945,2015-09-29
41.02000045776367,2015-09-30
41.97999954223633,2015-10-01
42.380001068115234,2015-10-02
43.16999816894531,2015-10-05
43.15999984741211,2015-10-06
43.310001373291016,2015-10-07
43.279998779296875,2015-10-08
43.2599983215332,2015-10-09
42.61000061035156,2015-10-12
42.709999084472656,2015-10-13
42.54999923706055,2015-10-14
43.709999084472656,2015-10-15
43.720001220703125,2015-10-16
43.88999938964844,2015-10-19
43.529998779296875,2015-10-20
42.459999084472656,2015-10-21
41.939998626708984,2015-10-22
42.540000915527344,2015-10-23
42.70000076293945,2015-10-26
42.790000915527344,2015-10-27
42.810001373291016,2015-10-28
42.5099983215332,2015-10-29
42.63999938964844,2015-10-30
43.86000061035156,2015-11-02
44.540000915527344,2015-11-03
44.20000076293945,2015-11-04
44.02000045776367,2015-11-05
44.20000076293945,2015-11-06
43.81999969482422,2015-11-09
44.20000076293945,2015-11-10
44.45000076293945,2015-11-11
44.0099983215332,2015-11-12
43.58000183105469,2015-11-13
42.63999938964844,2015-11-16
41.56999969482422,2015-11-17
41.34000015258789,2015-11-18
40.369998931884766,2015-11-19
40.86000061035156,2015-11-20
40.75,2015-11-23
39.86000061035156,2015-11-24
40.63999938964844,2015-11-25
40.5099983215332,2015-11-27
41.0,2015-11-30
41.68000030517578,2015-12-01
41.4900016784668,2015-12-02
40.5,2015-12-03
40.880001068115234,2015-12-04
40.84000015258789,2015-12-07
40.31999969482422,2015-12-08
39.72999954223633,2015-12-09
40.20000076293945,2015-12-10
39.599998474121094,2015-12-11
38.380001068115234,2015-12-14
38.400001525878906,2015-12-15
39.470001220703125,2015-12-16
38.560001373291016,2015-12-17
37.529998779296875,2015-12-18
37.5,2015-12-21
37.54999923706055,2015-12-22
37.849998474121094,2015-12-23
38.31999969482422,2015-12-24
38.11000061035156,2015-12-28
38.77000045776367,2015-12-29
38.66999816894531,2015-12-30
40.77000045776367,2015-12-31
40.22999954223633,2016-01-04
39.79999923706055,2016-01-05
39.04999923706055,2016-01-06
37.75,2016-01-07
36.90999984741211,2016-01-08
34.599998474121094,2016-01-11
34.13999938964844,2016-01-12
32.59000015258789,2016-01-13
33.45000076293945,2016-01-14
32.0,2016-01-15
31.719999313354492,2016-01-19
31.329999923706055,2016-01-20
31.729999542236328,2016-01-21
32.709999084472656,2016-01-22
32.70000076293945,2016-01-25
33.56999969482422,2016-01-26
33.04999923706055,2016-01-27
32.65999984741211,2016-01-28
33.310001373291016,2016-01-29
33.9900016784668,2016-02-01
33.599998474121094,2016-02-02
34.15999984741211,2016-02-03
34.58000183105469,2016-02-04
33.02000045776367,2016-02-05
31.239999771118164,2016-02-08
30.469999313354492,2016-02-09
30.600000381469727,2016-02-10
30.31999969482422,2016-02-11
31.549999237060547,2016-02-12
33.959999084472656,2016-02-16
36.02000045776367,2016-02-17
36.25,2016-02-18
36.189998626708984,2016-02-19
37.2400016784668,2016-02-22
36.9900016784668,2016-02-23
36.11000061035156,2016-02-24
36.040000915527344,2016-02-25
36.08000183105469,2016-02-26
35.959999084472656,2016-02-29
36.869998931884766,2016-03-01
36.689998626708984,2016-03-02
36.540000915527344,2016-03-03
36.52000045776367,2016-03-04
36.38999938964844,2016-03-07
34.939998626708984,2016-03-08
35.13999938964844,2016-03-09
34.459999084472656,2016-03-10
35.290000915527344,2016-03-11
35.81999969482422,2016-03-14
35.529998779296875,2016-03-15
36.7599983215332,2016-03-16
37.16999816894531,2016-03-17
37.08000183105469,2016-03-18
37.150001525878906,2016-03-21
37.11000061035156,2016-03-22
36.130001068115234,2016-03-23
35.90999984741211,2016-03-24
36.04999923706055,2016-03-28
37.54999923706055,2016-03-29
37.689998626708984,2016-03-30
37.560001373291016,2016-03-31
38.08000183105469,2016-04-01
38.02000045776367,2016-04-04
37.0,2016-04-05
37.4900016784668,2016-04-06
36.95000076293945,2016-04-07
37.880001068115234,2016-04-08
37.77000045776367,2016-04-11
37.93000030517578,2016-04-12
38.52000045776367,2016-04-13
38.4900016784668,2016-04-14
38.02000045776367,2016-04-15
37.95000076293945,2016-04-18
37.95000076293945,2016-04-19
37.40999984741211,2016-04-20
36.93000030517578,2016-04-21
37.08000183105469,2016-04-22
37.060001373291016,2016-04-25
38.16999816894531,2016-04-26
37.900001525878906,2016-04-27
36.959999084472656,2016-04-28
36.599998474121094,2016-04-29
37.38999938964844,2016-05-02
36.38999938964844,2016-05-03
36.209999084472656,2016-05-04
36.2400016784668,2016-05-05
36.189998626708984,2016-05-06
36.279998779296875,2016-05-09
36.58000183105469,2016-05-10
36.279998779296875,2016-05-11
36.33000183105469,2016-05-12
36.2400016784668,2016-05-13
37.59000015258789,2016-05-16
36.58000183105469,2016-05-17
35.95000076293945,2016-05-18
35.52000045776367,2016-05-19
35.72999954223633,2016-05-20
35.209999084472656,2016-05-23
35.369998931884766,2016-05-24
35.61000061035156,2016-05-25
35.59000015258789,2016-05-26
36.130001068115234,2016-05-27
36.130001068115234,2016-05-31
36.22999954223633,2016-06-01
37.16999816894531,2016-06-02
37.5099983215332,2016-06-03
37.7599983215332,2016-06-06
37.880001068115234,2016-06-07
37.4900016784668,2016-06-08
36.61000061035156,2016-06-09
35.43000030517578,2016-06-10
34.310001373291016,2016-06-13
33.9900016784668,2016-06-14
34.5,2016-06-15
34.27000045776367,2016-06-16
33.93000030517578,2016-06-17
34.2599983215332,2016-06-20
31.25,2016-06-21
31.3799991607666,2016-06-22
32.310001373291016,2016-06-23
28.65999984741211,2016-06-24
26.709999084472656,2016-06-27
28.8799991607666,2016-06-28
29.190000534057617,2016-06-29
28.649999618530273,2016-06-30
29.0,2016-07-01
27.010000228881836,2016-07-05
27.389999389648438,2016-07-06
27.760000228881836,2016-07-07
28.700000762939453,2016-07-08
28.760000228881836,2016-07-11
29.8700008392334,2016-07-12
30.1299991607666,2016-07-13
30.90999984741211,2016-07-14
30.600000381469727,2016-07-15
31.270000457763672,2016-07-18
30.729999542236328,2016-07-19
30.100000381469727,2016-07-20
30.549999237060547,2016-07-21
30.670000076293945,2016-07-22
30.209999084472656,2016-07-25
30.6299991607666,2016-07-26
30.100000381469727,2016-07-27
30.219999313354492,2016-07-28
30.950000762939453,2016-07-29
31.0,2016-08-01
30.579999923706055,2016-08-02
31.440000534057617,2016-08-03
31.40999984741211,2016-08-04
30.110000610351562,2016-08-05
30.270000457763672,2016-08-08
30.3700008392334,2016-08-09
30.360000610351562,2016-08-10
30.489999771118164,2016-08-11
30.469999313354492,2016-08-12
31.59000015258789,2016-08-15
31.489999771118164,2016-08-16
31.520000457763672,2016-08-17
31.40999984741211,2016-08-18
30.700000762939453,2016-08-19
30.850000381469727,2016-08-22
31.149999618530273,2016-08-23
30.579999923706055,2016-08-24
30.190000534057617,2016-08-25
30.010000228881836,2016-08-26
30.100000381469727,2016-08-29
30.270000457763672,2016-08-30
30.829999923706055,2016-08-31
31.0,2016-09-01
31.969999313354492,2016-09-02
31.950000762939453,2016-09-06
31.719999313354492,2016-09-07
31.780000686645508,2016-09-08
30.68000030517578,2016-09-09
32.04999923706055,2016-09-12
31.399999618530273,2016-09-13
31.209999084472656,2016-09-14
31.850000381469727,2016-09-15
31.600000381469727,2016-09-16
31.940000534057617,2016-09-19
32.130001068115234,2016-09-20
32.5,2016-09-21
32.90999984741211,2016-09-22
33.400001525878906,2016-09-23
32.31999969482422,2016-09-26
32.459999084472656,2016-09-27
32.84000015258789,2016-09-28
31.850000381469727,2016-09-29
33.040000915527344,2016-09-30
33.0,2016-10-03
32.869998931884766,2016-10-04
33.060001373291016,2016-10-05
32.43000030517578,2016-10-06
31.559999465942383,2016-10-07
31.729999542236328,2016-10-10
31.510000228881836,2016-10-11
31.760000228881836,2016-10-12
31.200000762939453,2016-10-13
30.950000762939453,2016-10-14
30.469999313354492,2016-10-17
30.520000457763672,2016-10-18
30.8700008392334,2016-10-19
30.959999084472656,2016-10-20
31.25,2016-10-21
31.59000015258789,2016-10-24
31.559999465942383,2016-10-25
31.3700008392334,2016-10-26
31.1299991607666,2016-10-27
31.549999237060547,2016-10-28
31.799999237060547,2016-10-31
31.610000610351562,2016-11-01
31.290000915527344,2016-11-02
30.700000762939453,2016-11-03
30.850000381469727,2016-11-04
31.299999237060547,2016-11-07
32.2400016784668,2016-11-08
32.119998931884766,2016-11-09
30.290000915527344,2016-11-10
30.010000228881836,2016-11-11
30.15999984741211,2016-11-14
30.40999984741211,2016-11-15
31.1299991607666,2016-11-16
32.0,2016-11-17
31.760000228881836,2016-11-18
31.959999084472656,2016-11-21
32.04999923706055,2016-11-22
31.25,2016-11-23
31.530000686645508,2016-11-25
31.15999984741211,2016-11-28
31.09000015258789,2016-11-29
30.450000762939453,2016-11-30
29.299999237060547,2016-12-01
28.649999618530273,2016-12-02
28.469999313354492,2016-12-05
28.81999969482422,2016-12-06
29.020000457763672,2016-12-07
29.100000381469727,2016-12-08
28.950000762939453,2016-12-09
28.790000915527344,2016-12-12
