RSP,Date
34.30817413330078,2010-09-28
34.26781463623047,2010-09-29
34.2113037109375,2010-09-30
34.30817413330078,2010-10-01
34.033714294433594,2010-10-04
34.76023864746094,2010-10-05
34.63916015625,2010-10-06
34.623008728027344,2010-10-07
34.8893928527832,2010-10-08
34.986270904541016,2010-10-11
35.10736083984375,2010-10-12
35.389888763427734,2010-10-13
35.21229934692383,2010-10-14
35.24457931518555,2010-10-15
35.365665435791016,2010-10-18
34.84903335571289,2010-10-19
35.196144104003906,2010-10-20
35.220367431640625,2010-10-21
35.34953689575195,2010-10-22
35.478694915771484,2010-10-25
35.41411209106445,2010-10-26
35.3253059387207,2010-10-27
35.30110168457031,2010-10-28
35.43026351928711,2010-10-29
35.37374496459961,2010-11-01
35.71278762817383,2010-11-02
35.801578521728516,2010-11-03
36.528114318847656,2010-11-04
36.71379470825195,2010-11-05
36.67343521118164,2010-11-08
36.31017303466797,2010-11-09
36.46354675292969,2010-11-10
36.447391510009766,2010-11-11
35.96304702758789,2010-11-12
35.90653610229492,2010-11-15
35.29302978515625,2010-11-16
35.37374496459961,2010-11-17
35.8823127746582,2010-11-18
36.051841735839844,2010-11-19
36.108333587646484,2010-11-22
35.60784149169922,2010-11-23
36.22136688232422,2010-11-24
35.95497131347656,2010-11-26
35.86617660522461,2010-11-29
35.72086715698242,2010-11-30
36.52003860473633,2010-12-01
37.0528450012207,2010-12-02
37.19812774658203,2010-12-03
37.17391586303711,2010-12-06
37.181983947753906,2010-12-07
37.27886199951172,2010-12-08
37.44031524658203,2010-12-09
37.6824836730957,2010-12-10
37.6259765625,2010-12-13
37.6259765625,2010-12-14
37.47261428833008,2010-12-15
37.73899841308594,2010-12-16
37.87741470336914,2010-12-17
37.99885177612305,2010-12-20
38.2659797668457,2010-12-21
38.35503387451172,2010-12-22
38.2659797668457,2010-12-23
38.290279388427734,2010-12-27
38.290279388427734,2010-12-28
38.306453704833984,2010-12-29
38.322654724121094,2010-12-30
38.29837417602539,2010-12-31
38.68693161010742,2011-01-03
38.500755310058594,2011-01-04
38.70314025878906,2011-01-05
38.62217330932617,2011-01-06
38.54932403564453,2011-01-07
38.53312683105469,2011-01-10
38.71934127807617,2011-01-11
39.07550811767578,2011-01-12
39.026939392089844,2011-01-13
39.25358963012695,2011-01-14
39.42359924316406,2011-01-18
38.90549850463867,2011-01-19
38.82453918457031,2011-01-20
38.8326530456543,2011-01-21
39.08361053466797,2011-01-24
39.059322357177734,2011-01-25
39.35074234008789,2011-01-26
39.53693771362305,2011-01-27
38.751705169677734,2011-01-28
39.10789108276367,2011-01-31
39.666465759277344,2011-02-01
39.59360885620117,2011-02-02
39.8040771484375,2011-02-03
39.99026870727539,2011-02-04
40.24932098388672,2011-02-07
40.41932678222656,2011-02-08
40.322166442871094,2011-02-09
40.43550109863281,2011-02-10
40.75121307373047,2011-02-11
40.815982818603516,2011-02-14
40.670265197753906,2011-02-15
41.00217056274414,2011-02-16
41.19645690917969,2011-02-17
41.24502182006836,2011-02-18
40.27361297607422,2011-02-22
39.9093132019043,2011-02-23
39.925498962402344,2011-02-24
40.48406982421875,2011-02-25
40.67836380004883,2011-02-28
39.965980529785156,2011-03-01
40.087406158447266,2011-03-02
40.815982818603516,2011-03-03
40.54884719848633,2011-03-04
40.152183532714844,2011-03-07
40.524559020996094,2011-03-08
40.45169448852539,2011-03-09
39.674560546875,2011-03-10
40.046932220458984,2011-03-11
39.79598617553711,2011-03-14
39.43170166015625,2011-03-15
38.77599334716797,2011-03-16
39.19692611694336,2011-03-17
39.432674407958984,2011-03-18
40.009803771972656,2011-03-21
39.8228645324707,2011-03-22
39.977325439453125,2011-03-23
40.408119201660156,2011-03-24
40.5544548034668,2011-03-25
40.39187240600586,2011-03-28
40.66824722290039,2011-03-29
41.050296783447266,2011-03-30
41.01778793334961,2011-03-31
41.2291259765625,2011-04-01
41.23725128173828,2011-04-04
41.342926025390625,2011-04-05
41.43235397338867,2011-04-06
41.342926025390625,2011-04-07
41.09093475341797,2011-04-08
40.92836380004883,2011-04-11
40.66012191772461,2011-04-12
40.70075988769531,2011-04-13
40.749542236328125,2011-04-14
41.01778793334961,2011-04-15
40.50566482543945,2011-04-18
40.71702575683594,2011-04-19
41.35919189453125,2011-04-20
41.58679962158203,2011-04-21
41.529903411865234,2011-04-25
41.86317443847656,2011-04-26
42.074527740478516,2011-04-27
42.22084426879883,2011-04-28
42.3021354675293,2011-04-29
42.22084426879883,2011-05-02
41.98512268066406,2011-05-03
41.684349060058594,2011-05-04
41.472991943359375,2011-05-05
41.64370346069336,2011-05-06
41.86317443847656,2011-05-09
42.32651138305664,2011-05-10
41.87943649291992,2011-05-11
42.15580749511719,2011-05-12
41.806270599365234,2011-05-13
41.56241226196289,2011-05-16
41.489261627197266,2011-05-17
41.92008590698242,2011-05-18
42.0257568359375,2011-05-19
41.733131408691406,2011-05-20
41.18037414550781,2011-05-23
41.11534118652344,2011-05-24
41.253517150878906,2011-05-25
41.48113250732422,2011-05-26
41.684349060058594,2011-05-27
42.04199981689453,2011-05-31
41.050296783447266,2011-06-01
41.00965881347656,2011-06-02
40.4975471496582,2011-06-03
39.977325439453125,2011-06-06
40.074851989746094,2011-06-07
39.78220748901367,2011-06-08
40.074851989746094,2011-06-09
39.48145294189453,2011-06-10
39.457069396972656,2011-06-13
40.09110641479492,2011-06-14
39.375770568847656,2011-06-15
39.375770568847656,2011-06-16
39.54703903198242,2011-06-17
39.816184997558594,2011-06-20
40.45233917236328,2011-06-21
40.22397232055664,2011-06-22
40.142398834228516,2011-06-23
39.70199966430664,2011-06-24
39.97114944458008,2011-06-27
40.54203796386719,2011-06-28
40.90089416503906,2011-06-29
41.28420639038086,2011-06-30
41.912200927734375,2011-07-01
41.8143310546875,2011-07-05
41.83879089355469,2011-07-06
42.344451904296875,2011-07-07
41.969303131103516,2011-07-08
41.080318450927734,2011-07-11
40.90904235839844,2011-07-12
40.998756408691406,2011-07-13
40.58280944824219,2011-07-14
40.811180114746094,2011-07-15
40.32183074951172,2011-07-18
41.031368255615234,2011-07-19
41.01505661010742,2011-07-20
41.553348541259766,2011-07-21
41.5941276550293,2011-07-22
41.33314895629883,2011-07-25
41.145565032958984,2011-07-26
40.166873931884766,2011-07-27
39.987449645996094,2011-07-28
39.79171371459961,2011-07-29
39.48995590209961,2011-08-01
38.291053771972656,2011-08-02
38.52756881713867,2011-08-03
36.4886589050293,2011-08-04
36.349998474121094,2011-08-05
33.68307876586914,2011-08-08
35.38762664794922,2011-08-09
33.87065887451172,2011-08-10
35.60783004760742,2011-08-11
35.80357360839844,2011-08-12
36.676231384277344,2011-08-15
36.24398422241211,2011-08-16
36.17872619628906,2011-08-17
34.42526626586914,2011-08-18
33.85435104370117,2011-08-19
33.903282165527344,2011-08-22
35.13479995727539,2011-08-23
35.664920806884766,2011-08-24
34.98800277709961,2011-08-25
35.61598205566406,2011-08-26
36.84749984741211,2011-08-29
37.00245666503906,2011-08-30
37.26344299316406,2011-08-31
36.749629974365234,2011-09-01
35.68123245239258,2011-09-02
35.44471740722656,2011-09-06
36.62729263305664,2011-09-07
36.13795471191406,2011-09-08
35.15111541748047,2011-09-09
35.37132263183594,2011-09-12
35.795406341552734,2011-09-13
36.349998474121094,2011-09-14
36.95353698730469,2011-09-15
37.109066009521484,2011-09-16
36.62607955932617,2011-09-19
36.47052764892578,2011-09-20
35.17707824707031,2011-09-21
34.00641632080078,2011-09-22
34.24381637573242,2011-09-23
35.095211029052734,2011-09-26
35.57002258300781,2011-09-27
34.587646484375,2011-09-28
34.874168395996094,2011-09-29
33.89181137084961,2011-09-30
32.65564727783203,2011-10-03
33.613460540771484,2011-10-04
34.37480545043945,2011-10-05
35.168888092041016,2011-10-06
34.775936126708984,2011-10-07
35.987518310546875,2011-10-10
36.03665542602539,2011-10-11
36.421417236328125,2011-10-12
36.31498336791992,2011-10-13
36.945343017578125,2011-10-14
36.10213851928711,2011-10-17
36.96171188354492,2011-10-18
36.49509811401367,2011-10-19
36.6670036315918,2011-10-20
37.551143646240234,2011-10-21
38.25517272949219,2011-10-24
37.38740539550781,2011-10-25
37.796730041503906,2011-10-26
39.327598571777344,2011-10-27
39.35214614868164,2011-10-28
38.32065963745117,2011-10-31
37.13364028930664,2011-11-01
37.837669372558594,2011-11-02
38.59080505371094,2011-11-03
38.443450927734375,2011-11-04
38.62356185913086,2011-11-07
39.05743408203125,2011-11-08
37.45289993286133,2011-11-09
37.78854751586914,2011-11-10
38.62356185913086,2011-11-11
38.271541595458984,2011-11-14
38.43526077270508,2011-11-15
37.772159576416016,2011-11-16
37.0599479675293,2011-11-17
36.98627853393555,2011-11-18
36.306793212890625,2011-11-21
36.10213851928711,2011-11-22
35.24256134033203,2011-11-23
35.168888092041016,2011-11-25
36.274044036865234,2011-11-28
36.34773254394531,2011-11-29
37.98501205444336,2011-11-30
37.960445404052734,2011-12-01
37.91952133178711,2011-12-02
38.369789123535156,2011-12-05
38.3452033996582,2011-12-06
38.39434051513672,2011-12-07
37.4283447265625,2011-12-08
38.13236999511719,2011-12-09
37.534767150878906,2011-12-12
36.96989822387695,2011-12-13
36.544193267822266,2011-12-14
36.716121673583984,2011-12-15
36.811466217041016,2011-12-16
36.30179977416992,2011-12-19
37.50199890136719,2011-12-20
37.641761779785156,2011-12-21
38.0692253112793,2011-12-22
38.373382568359375,2011-12-23
38.356937408447266,2011-12-27
37.814395904541016,2011-12-28
38.2171745300293,2011-12-29
38.0445556640625,2011-12-30
38.62821960449219,2012-01-03
38.5953254699707,2012-01-04
38.75151443481445,2012-01-05
38.702205657958984,2012-01-06
38.8090705871582,2012-01-09
39.31052017211914,2012-01-10
39.36806869506836,2012-01-11
39.53247833251953,2012-01-12
39.29408645629883,2012-01-13
39.376285552978516,2012-01-17
39.951725006103516,2012-01-18
40.25588607788086,2012-01-19
40.20654296875,2012-01-20
40.23120880126953,2012-01-23
40.29698181152344,2012-01-24
40.69977569580078,2012-01-25
40.42851638793945,2012-01-26
40.4449462890625,2012-01-27
40.21475601196289,2012-01-30
40.20654296875,2012-01-31
40.732662200927734,2012-02-01
40.79020690917969,2012-02-02
41.464290618896484,2012-02-03
41.398529052734375,2012-02-06
41.48073196411133,2012-02-07
41.61226272583008,2012-02-08
41.66159439086914,2012-02-09
41.34097671508789,2012-02-10
41.58759689331055,2012-02-13
41.5218391418457,2012-02-14
41.398529052734375,2012-02-15
41.916412353515625,2012-02-16
42.03151321411133,2012-02-17
41.908199310302734,2012-02-21
41.71913146972656,2012-02-22
41.96574783325195,2012-02-23
42.01506042480469,2012-02-24
42.06439208984375,2012-02-27
42.10549545288086,2012-02-28
41.8177604675293,2012-02-29
42.07262420654297,2012-03-01
41.87532043457031,2012-03-02
41.61226272583008,2012-03-05
40.88885498046875,2012-03-06
41.22589874267578,2012-03-07
41.71913146972656,2012-03-08
41.99863815307617,2012-03-09
41.89177703857422,2012-03-12
42.680931091308594,2012-03-13
42.574066162109375,2012-03-14
42.91932678222656,2012-03-15
42.96965026855469,2012-03-16
43.085121154785156,2012-03-19
42.87066650390625,2012-03-20
42.821163177490234,2012-03-21
42.44994354248047,2012-03-22
42.62318420410156,2012-03-23
43.15937042236328,2012-03-26
43.06037902832031,2012-03-27
42.70567321777344,2012-03-28
42.664432525634766,2012-03-29
42.78817367553711,2012-03-30
43.118125915527344,2012-04-02
42.96139907836914,2012-04-03
42.466468811035156,2012-04-04
42.34271240234375,2012-04-05
41.79001998901367,2012-04-09
41.02285385131836,2012-04-10
41.40230941772461,2012-04-11
42.078739166259766,2012-04-12
41.58378601074219,2012-04-13
41.59203338623047,2012-04-16
42.177734375,2012-04-17
42.00450134277344,2012-04-18
41.83127212524414,2012-04-19
41.90549850463867,2012-04-20
41.460052490234375,2012-04-23
41.61679458618164,2012-04-24
42.12821960449219,2012-04-25
42.466468811035156,2012-04-26
42.590179443359375,2012-04-27
42.466468811035156,2012-04-30
42.738670349121094,2012-05-01
42.62318420410156,2012-05-02
42.19422149658203,2012-05-03
41.52605056762695,2012-05-04
41.48479461669922,2012-05-07
41.245574951171875,2012-05-08
41.07234573364258,2012-05-09
41.09709167480469,2012-05-10
41.0475959777832,2012-05-11
40.5609016418457,2012-05-14
40.27219009399414,2012-05-15
40.008216857910156,2012-05-16
39.22454833984375,2012-05-17
38.85334396362305,2012-05-18
39.62874984741211,2012-05-21
39.7030029296875,2012-05-22
39.83498001098633,2012-05-23
39.87622833251953,2012-05-24
39.87622833251953,2012-05-25
40.36292266845703,2012-05-29
39.62874984741211,2012-05-30
39.496768951416016,2012-05-31
38.399635314941406,2012-06-01
38.317138671875,2012-06-04
38.69660568237305,2012-06-05
39.6204948425293,2012-06-06
39.579261779785156,2012-06-07
39.884490966796875,2012-06-08
39.2740478515625,2012-06-11
39.73599624633789,2012-06-12
39.38127899169922,2012-06-13
39.77724075317383,2012-06-14
40.234493255615234,2012-06-15
40.342185974121094,2012-06-18
40.8309440612793,2012-06-19
40.781246185302734,2012-06-20
39.72918701171875,2012-06-21
40.027400970458984,2012-06-22
39.31498718261719,2012-06-25
39.530391693115234,2012-06-26
39.90315628051758,2012-06-27
39.919715881347656,2012-06-28
41.02145767211914,2012-06-29
41.12087631225586,2012-07-02
41.4936408996582,2012-07-03
41.31967544555664,2012-07-05
40.86406707763672,2012-07-06
40.63213348388672,2012-07-09
40.20137405395508,2012-07-10
40.20965576171875,2012-07-11
39.977699279785156,2012-07-12
40.61554718017578,2012-07-13
40.45817947387695,2012-07-16
40.74808883666992,2012-07-17
41.10430145263672,2012-07-18
41.23685073852539,2012-07-19
40.781246185302734,2012-07-20
40.29248809814453,2012-07-23
39.85345458984375,2012-07-24
39.87002182006836,2012-07-25
40.56584167480469,2012-07-26
41.41080856323242,2012-07-27
41.369388580322266,2012-07-30
41.07117462158203,2012-07-31
40.92205047607422,2012-08-01
40.60728073120117,2012-08-02
41.46050262451172,2012-08-03
41.659324645996094,2012-08-06
42.07350540161133,2012-08-07
42.189491271972656,2012-08-08
42.25575637817383,2012-08-09
42.31374740600586,2012-08-10
42.26404571533203,2012-08-13
42.18119430541992,2012-08-14
42.338592529296875,2012-08-15
42.70309066772461,2012-08-16
42.78592300415039,2012-08-17
42.7444953918457,2012-08-20
42.70309066772461,2012-08-21
42.64510726928711,2012-08-22
42.25575637817383,2012-08-23
42.47941970825195,2012-08-24
42.396583557128906,2012-08-27
42.37171936035156,2012-08-28
42.47114181518555,2012-08-29
42.1397819519043,2012-08-30
42.3303108215332,2012-08-31
42.29716873168945,2012-09-04
42.25575637817383,2012-09-05
43.166961669921875,2012-09-06
43.46520233154297,2012-09-07
43.24153137207031,2012-09-10
43.48175048828125,2012-09-11
43.64743423461914,2012-09-12
44.28529357910156,2012-09-13
44.624935150146484,2012-09-14
44.30185317993164,2012-09-17
44.16103744506836,2012-09-18
44.260440826416016,2012-09-19
44.144474029541016,2012-09-20
44.12617492675781,2012-09-21
43.98479461669922,2012-09-24
43.41929244995117,2012-09-25
43.14485549926758,2012-09-26
43.53571701049805,2012-09-27
43.39434814453125,2012-09-28
43.45254135131836,2012-10-01
43.53571701049805,2012-10-02
43.6271858215332,2012-10-03
44.01806640625,2012-10-04
44.05131912231445,2012-10-05
43.95153045654297,2012-10-08
43.53571701049805,2012-10-09
43.236331939697266,2012-10-10
43.41929244995117,2012-10-11
43.21138000488281,2012-10-12
43.527400970458984,2012-10-15
44.034690856933594,2012-10-16
44.2758674621582,2012-10-17
44.29248809814453,2012-10-18
43.58561325073242,2012-10-19
43.552337646484375,2012-10-22
43.03673553466797,2012-10-23
42.82883071899414,2012-10-24
42.99516296386719,2012-10-25
42.95356750488281,2012-10-26
43.03673553466797,2012-10-31
43.65214157104492,2012-11-01
43.228004455566406,2012-11-02
43.38601303100586,2012-11-05
43.76856231689453,2012-11-06
42.878726959228516,2012-11-07
42.3132209777832,2012-11-08
42.338165283203125,2012-11-09
42.37143325805664,2012-11-12
42.238380432128906,2012-11-13
41.664554595947266,2012-11-14
41.664554595947266,2012-11-15
41.90572738647461,2012-11-16
42.66251754760742,2012-11-19
42.68745422363281,2012-11-20
42.78726577758789,2012-11-21
43.302860260009766,2012-11-23
43.17812728881836,2012-11-26
43.01179504394531,2012-11-27
43.39434814453125,2012-11-28
43.53571701049805,2012-11-29
43.58561325073242,2012-11-30
43.402645111083984,2012-12-03
43.36107635498047,2012-12-04
43.53571701049805,2012-12-05
43.660457611083984,2012-12-06
43.876686096191406,2012-12-07
43.97648239135742,2012-12-10
44.22595977783203,2012-12-11
44.250919342041016,2012-12-12
44.02637481689453,2012-12-13
43.94321060180664,2012-12-14
44.46713638305664,2012-12-17
45.024322509765625,2012-12-18
44.80810546875,2012-12-19
45.024322509765625,2012-12-20
44.68243408203125,2012-12-21
44.53194808959961,2012-12-24
44.281150817871094,2012-12-26
44.1891975402832,2012-12-27
43.7377815246582,2012-12-28
44.573734283447266,2012-12-31
45.64377212524414,2013-01-02
45.61870574951172,2013-01-03
45.98651885986328,2013-01-04
45.81096649169922,2013-01-07
45.61870574951172,2013-01-08
45.777523040771484,2013-01-09
46.05339813232422,2013-01-10
46.07012176513672,2013-01-11
46.09520721435547,2013-01-14
46.28746795654297,2013-01-15
46.22060012817383,2013-01-16
46.630210876464844,2013-01-17
46.76398468017578,2013-01-18
47.106719970703125,2013-01-22
47.05656814575195,2013-01-23
47.26555633544922,2013-01-24
47.60829544067383,2013-01-25
47.49961853027344,2013-01-28
47.63337326049805,2013-01-29
47.49127960205078,2013-01-30
47.474544525146484,2013-01-31
47.909244537353516,2013-02-01
47.43275833129883,2013-02-04
47.83399963378906,2013-02-05
47.99284362792969,2013-02-06
47.89253616333008,2013-02-07
48.12660217285156,2013-02-08
48.143314361572266,2013-02-11
48.302154541015625,2013-02-12
48.31052780151367,2013-02-13
48.427547454833984,2013-02-14
48.38574981689453,2013-02-15
48.72014236450195,2013-02-19
47.94268035888672,2013-02-20
47.49961853027344,2013-02-21
47.967769622802734,2013-02-22
47.0147705078125,2013-02-25
47.33242416381836,2013-02-26
47.99284362792969,2013-02-27
47.934329986572266,2013-02-28
48.13495635986328,2013-03-01
48.31886291503906,2013-03-04
48.828800201416016,2013-03-05
48.878963470458984,2013-03-06
49.02109909057617,2013-03-07
49.33875274658203,2013-03-08
49.48921203613281,2013-03-11
49.48086929321289,2013-03-12
49.606258392333984,2013-03-13
49.8904914855957,2013-03-14
49.825069427490234,2013-03-15
49.49791717529297,2013-03-18
49.29661178588867,2013-03-19
49.716007232666016,2013-03-20
49.27145004272461,2013-03-21
49.52308654785156,2013-03-22
49.42243957519531,2013-03-25
49.78312301635742,2013-03-26
49.78312301635742,2013-03-27
50.026363372802734,2013-03-28
49.7663459777832,2013-04-01
49.7663459777832,2013-04-02
49.204341888427734,2013-04-03
49.464378356933594,2013-04-04
49.288230895996094,2013-04-05
49.716007232666016,2013-04-08
49.90055847167969,2013-04-09
50.49610137939453,2013-04-10
50.74774932861328,2013-04-11
50.538047790527344,2013-04-12
49.19595718383789,2013-04-15
49.934112548828125,2013-04-16
49.11207580566406,2013-04-17
48.8772087097168,2013-04-18
49.321781158447266,2013-04-19
49.53987121582031,2013-04-22
50.05154800415039,2013-04-23
50.286407470703125,2013-04-24
50.56321334838867,2013-04-25
50.39543914794922,2013-04-26
50.68064498901367,2013-04-29
50.87356185913086,2013-04-30
50.35350799560547,2013-05-01
50.87356185913086,2013-05-02
51.477508544921875,2013-05-03
51.65365982055664,2013-05-06
51.98080062866211,2013-05-07
52.23242950439453,2013-05-08
52.08145523071289,2013-05-09
52.408573150634766,2013-05-10
52.34147644042969,2013-05-13
52.95381546020508,2013-05-14
53.297698974609375,2013-05-15
52.962196350097656,2013-05-16
53.57451629638672,2013-05-17
53.599700927734375,2013-05-20
53.6500129699707,2013-05-21
52.98735046386719,2013-05-22
52.91187286376953,2013-05-23
52.73571014404297,2013-05-24
53.10478591918945,2013-05-28
52.72734451293945,2013-05-29
52.97897720336914,2013-05-30
52.24082946777344,2013-05-31
52.36664581298828,2013-06-03
52.12339782714844,2013-06-04
51.360084533691406,2013-06-05
51.83819580078125,2013-06-06
52.57634735107422,2013-06-07
52.55118179321289,2013-06-10
51.97239303588867,2013-06-11
51.460731506347656,2013-06-12
52.38341522216797,2013-06-13
52.106605529785156,2013-06-14
52.54278564453125,2013-06-17
52.95381546020508,2013-06-18
52.18210220336914,2013-06-19
50.85679626464844,2013-06-20
50.94942855834961,2013-06-21
50.31782150268555,2013-06-24
50.89889907836914,2013-06-25
51.35365295410156,2013-06-26
51.842105865478516,2013-06-27
51.597869873046875,2013-06-28
52.05262756347656,2013-07-01
51.917903900146484,2013-07-02
51.875789642333984,2013-07-03
52.465293884277344,2013-07-05
52.701080322265625,2013-07-08
53.14741897583008,2013-07-09
53.223201751708984,2013-07-10
53.99797439575195,2013-07-11
54.132713317871094,2013-07-12
54.25902557373047,2013-07-15
53.98955154418945,2013-07-16
54.115867614746094,2013-07-17
54.51168441772461,2013-07-18
54.612735748291016,2013-07-19
54.73063659667969,2013-07-22
54.604305267333984,2013-07-23
54.21693801879883,2013-07-24
54.50326156616211,2013-07-25
54.48641586303711,2013-07-26
54.29271697998047,2013-07-29
54.402198791503906,2013-07-30
54.50326156616211,2013-07-31
55.30328369140625,2013-08-01
55.38750076293945,2013-08-02
55.34538650512695,2013-08-05
55.000125885009766,2013-08-06
54.72222137451172,2013-08-07
55.04221725463867,2013-08-08
54.974853515625,2013-08-09
54.93275833129883,2013-08-12
55.000125885009766,2013-08-13
54.71379470825195,2013-08-14
53.88005828857422,2013-08-15
53.72006607055664,2013-08-16
53.28216552734375,2013-08-19
53.71164321899414,2013-08-20
53.34110641479492,2013-08-21
53.89691162109375,2013-08-22
54.08218765258789,2013-08-23
53.90533447265625,2013-08-26
52.89476013183594,2013-08-27
53.037925720214844,2013-08-28
53.18952560424805,2013-08-29
52.911617279052734,2013-08-30
53.223201751708984,2013-09-03
53.72006607055664,2013-09-04
53.86323165893555,2013-09-05
53.91375732421875,2013-09-06
54.54536819458008,2013-09-09
55.016971588134766,2013-09-10
55.17696762084961,2013-09-11
54.941158294677734,2013-09-12
55.118011474609375,2013-09-13
55.505401611328125,2013-09-16
55.7664680480957,2013-09-17
56.448577880859375,2013-09-18
56.31387710571289,2013-09-19
55.83819580078125,2013-09-20
55.55092239379883,2013-09-23
55.55092239379883,2013-09-24
55.40731430053711,2013-09-25
55.59316635131836,2013-09-26
55.255226135253906,2013-09-27
55.08625030517578,2013-09-30
55.534034729003906,2013-10-01
55.517120361328125,2013-10-02
55.0186653137207,2013-10-03
55.44953918457031,2013-10-04
54.95951461791992,2013-10-07
54.232913970947266,2013-10-08
54.24135971069336,2013-10-09
55.4664421081543,2013-10-10
55.82974624633789,2013-10-11
56.007164001464844,2013-10-14
55.5086784362793,2013-10-15
56.2944221496582,2013-10-16
56.77600860595703,2013-10-17
57.03791809082031,2013-10-18
57.063262939453125,2013-10-21
57.460357666015625,2013-10-22
57.1392822265625,2013-10-23
57.29982376098633,2013-10-24
57.587093353271484,2013-10-25
57.59553909301758,2013-10-28
57.975746154785156,2013-10-29
57.55329513549805,2013-10-30
57.44346618652344,2013-10-31
57.62088394165039,2013-11-01
57.9250373840332,2013-11-04
57.705379486083984,2013-11-05
57.815216064453125,2013-11-06
56.99566650390625,2013-11-07
57.730709075927734,2013-11-08
57.82366180419922,2013-11-11
57.654666900634766,2013-11-12
58.21228790283203,2013-11-13
58.51645278930664,2013-11-14
58.76148986816406,2013-11-15
58.44042205810547,2013-11-18
58.17850875854492,2013-11-19
58.01798629760742,2013-11-20
58.5249137878418,2013-11-21
58.76148986816406,2013-11-22
58.63473892211914,2013-11-25
58.6854362487793,2013-11-26
58.812164306640625,2013-11-27
58.719234466552734,2013-11-29
58.59250259399414,2013-12-02
58.389739990234375,2013-12-03
58.29679489135742,2013-12-04
58.09400939941406,2013-12-05
58.75302505493164,2013-12-06
58.812164306640625,2013-12-09
58.6769905090332,2013-12-10
57.91659164428711,2013-12-11
57.79831314086914,2013-12-12
57.85747146606445,2013-12-13
58.27989959716797,2013-12-16
58.21228790283203,2013-12-17
59.0740852355957,2013-12-18
58.981143951416016,2013-12-19
59.45513153076172,2013-12-20
59.74339294433594,2013-12-23
59.929962158203125,2013-12-24
60.133453369140625,2013-12-26
60.15041732788086,2013-12-27
60.26063537597656,2013-12-30
60.413246154785156,2013-12-31
59.86210632324219,2014-01-02
59.81122970581055,2014-01-03
59.62471008300781,2014-01-06
59.9808235168457,2014-01-07
60.074119567871094,2014-01-08
60.14192581176758,2014-01-09
60.40476608276367,2014-01-10
59.5399055480957,2014-01-13
60.22672653198242,2014-01-14
60.44717788696289,2014-01-15
60.387821197509766,2014-01-16
60.18433380126953,2014-01-17
60.37087631225586,2014-01-21
60.51499938964844,2014-01-22
59.92146682739258,2014-01-23
58.53937911987305,2014-01-24
58.25957107543945,2014-01-27
58.78528594970703,2014-01-28
58.251094818115234,2014-01-29
58.903987884521484,2014-01-30
58.624176025390625,2014-01-31
57.182735443115234,2014-02-03
57.657562255859375,2014-02-04
57.55582046508789,2014-02-05
58.38676834106445,2014-02-06
59.10747528076172,2014-02-07
59.209224700927734,2014-02-10
59.81122970581055,2014-02-11
59.88754653930664,2014-02-12
60.26063537597656,2014-02-13
60.56587219238281,2014-02-14
60.78635025024414,2014-02-18
60.51499938964844,2014-02-19
60.94743347167969,2014-02-20
60.98137664794922,2014-02-21
61.303558349609375,2014-02-24
61.25269317626953,2014-02-25
61.329010009765625,2014-02-26
61.583377838134766,2014-02-27
61.752925872802734,2014-02-28
61.32049560546875,2014-03-03
62.236236572265625,2014-03-04
62.202335357666016,2014-03-05
62.363433837890625,2014-03-06
62.363433837890625,2014-03-07
62.21928024291992,2014-03-10
61.897071838378906,2014-03-11
61.92253112792969,2014-03-12
61.21874237060547,2014-03-13
61.184879302978516,2014-03-14
61.6936149597168,2014-03-17
62.16841125488281,2014-03-18
61.82926940917969,2014-03-19
62.092105865478516,2014-03-20
62.00017547607422,2014-03-21
61.55757141113281,2014-03-24
61.76185989379883,2014-03-25
61.285179138183594,2014-03-26
61.166019439697266,2014-03-27
61.5660514831543,2014-03-28
62.12786102294922,2014-03-31
62.6470832824707,2014-04-01
62.893924713134766,2014-04-02
62.817325592041016,2014-04-03
62.10232925415039,2014-04-04
61.27668762207031,2014-04-07
61.608638763427734,2014-04-08
62.204463958740234,2014-04-09
60.90214538574219,2014-04-10
60.21268081665039,2014-04-11
60.748939514160156,2014-04-14
61.13197326660156,2014-04-15
61.76185989379883,2014-04-16
61.87250900268555,2014-04-17
62.03421401977539,2014-04-21
62.31510925292969,2014-04-22
62.264068603515625,2014-04-23
62.34916305541992,2014-04-24
61.77888107299805,2014-04-25
61.76185989379883,2014-04-28
62.03421401977539,2014-04-29
62.36621856689453,2014-04-30
62.39173889160156,2014-05-01
62.34916305541992,2014-05-02
62.43428421020508,2014-05-05
61.90655517578125,2014-05-06
62.281070709228516,2014-05-07
62.195953369140625,2014-05-08
62.28959655761719,2014-05-09
62.979026794433594,2014-05-12
62.953514099121094,2014-05-13
62.58749771118164,2014-05-14
62.051239013671875,2014-05-15
62.30659484863281,2014-05-16
62.53644561767578,2014-05-19
61.99168014526367,2014-05-20
62.44277572631836,2014-05-21
62.63005447387695,2014-05-22
62.953514099121094,2014-05-23
63.31952667236328,2014-05-27
63.251426696777344,2014-05-28
63.62594223022461,2014-05-29
63.7110595703125,2014-05-30
63.82173156738281,2014-06-02
63.80470275878906,2014-06-03
64.00048828125,2014-06-04
64.43456268310547,2014-06-05
64.7750244140625,2014-06-06
64.86865234375,2014-06-09
64.74951934814453,2014-06-10
64.51968383789062,2014-06-11
64.14517211914062,2014-06-12
