CMG,Date
403.04998779296875,2013-08-28
406.7799987792969,2013-08-29
408.1700134277344,2013-08-30
404.8999938964844,2013-09-03
409.7099914550781,2013-09-04
408.7200012207031,2013-09-05
408.5199890136719,2013-09-06
411.70001220703125,2013-09-09
418.6400146484375,2013-09-10
423.4800109863281,2013-09-11
421.6400146484375,2013-09-12
425.3399963378906,2013-09-13
423.4599914550781,2013-09-16
425.4100036621094,2013-09-17
426.2300109863281,2013-09-18
421.70001220703125,2013-09-19
415.0799865722656,2013-09-20
415.239990234375,2013-09-23
418.760009765625,2013-09-24
415.5899963378906,2013-09-25
420.3399963378906,2013-09-26
419.0,2013-09-27
428.79998779296875,2013-09-30
425.6700134277344,2013-10-01
427.1400146484375,2013-10-02
426.5,2013-10-03
434.1199951171875,2013-10-04
433.3999938964844,2013-10-07
427.7200012207031,2013-10-08
428.6700134277344,2013-10-09
435.8699951171875,2013-10-10
443.6099853515625,2013-10-11
442.0199890136719,2013-10-14
433.6099853515625,2013-10-15
438.07000732421875,2013-10-16
439.07000732421875,2013-10-17
509.739990234375,2013-10-18
509.25,2013-10-21
520.0,2013-10-22
520.7899780273438,2013-10-23
522.969970703125,2013-10-24
527.5,2013-10-25
527.8499755859375,2013-10-28
527.9299926757812,2013-10-29
524.3499755859375,2013-10-30
526.969970703125,2013-10-31
527.5999755859375,2013-11-01
535.1799926757812,2013-11-04
543.0499877929688,2013-11-05
539.6300048828125,2013-11-06
525.02001953125,2013-11-07
535.2000122070312,2013-11-08
536.4400024414062,2013-11-11
535.4199829101562,2013-11-12
537.5800170898438,2013-11-13
543.9199829101562,2013-11-14
546.969970703125,2013-11-15
537.510009765625,2013-11-18
538.1599731445312,2013-11-19
531.6599731445312,2013-11-20
539.219970703125,2013-11-21
537.47998046875,2013-11-22
532.3099975585938,2013-11-25
525.0,2013-11-26
525.0,2013-11-27
523.8599853515625,2013-11-29
524.5,2013-12-02
522.6400146484375,2013-12-03
518.1099853515625,2013-12-04
521.010009765625,2013-12-05
525.8099975585938,2013-12-06
527.3200073242188,2013-12-09
521.530029296875,2013-12-10
517.5700073242188,2013-12-11
515.02001953125,2013-12-12
512.8499755859375,2013-12-13
515.3800048828125,2013-12-16
512.6400146484375,2013-12-17
516.8900146484375,2013-12-18
514.5800170898438,2013-12-19
533.1400146484375,2013-12-20
531.030029296875,2013-12-23
533.1099853515625,2013-12-24
535.4299926757812,2013-12-26
530.75,2013-12-27
532.0399780273438,2013-12-30
532.780029296875,2013-12-31
523.4299926757812,2014-01-02
531.3099975585938,2014-01-03
527.3200073242188,2014-01-06
533.0599975585938,2014-01-07
535.8499755859375,2014-01-08
541.030029296875,2014-01-09
538.5700073242188,2014-01-10
529.7999877929688,2014-01-13
530.280029296875,2014-01-14
532.25,2014-01-15
529.510009765625,2014-01-16
527.6099853515625,2014-01-17
525.5700073242188,2014-01-21
515.9500122070312,2014-01-22
503.45001220703125,2014-01-23
492.4800109863281,2014-01-24
489.30999755859375,2014-01-27
491.8699951171875,2014-01-28
484.5,2014-01-29
493.9599914550781,2014-01-30
551.9600219726562,2014-01-31
543.2000122070312,2014-02-03
540.5900268554688,2014-02-04
542.4299926757812,2014-02-05
544.469970703125,2014-02-06
549.2899780273438,2014-02-07
548.0900268554688,2014-02-10
544.8599853515625,2014-02-11
545.739990234375,2014-02-12
557.6500244140625,2014-02-13
554.1099853515625,2014-02-14
552.8599853515625,2014-02-18
552.1799926757812,2014-02-19
550.280029296875,2014-02-20
549.489990234375,2014-02-21
554.3800048828125,2014-02-24
554.6199951171875,2014-02-25
555.1199951171875,2014-02-26
561.1400146484375,2014-02-27
565.2100219726562,2014-02-28
554.5999755859375,2014-03-03
584.8300170898438,2014-03-04
581.25,2014-03-05
593.27001953125,2014-03-06
593.4099731445312,2014-03-07
587.9600219726562,2014-03-10
584.27001953125,2014-03-11
588.7000122070312,2014-03-12
579.5,2014-03-13
575.9600219726562,2014-03-14
576.260009765625,2014-03-17
592.5399780273438,2014-03-18
596.5,2014-03-19
611.5800170898438,2014-03-20
611.1199951171875,2014-03-21
588.5399780273438,2014-03-24
570.6799926757812,2014-03-25
563.8800048828125,2014-03-26
559.1799926757812,2014-03-27
567.1699829101562,2014-03-28
568.0499877929688,2014-03-31
578.969970703125,2014-04-01
576.2100219726562,2014-04-02
570.8900146484375,2014-04-03
555.1599731445312,2014-04-04
535.5900268554688,2014-04-07
550.72998046875,2014-04-08
556.4000244140625,2014-04-09
534.010009765625,2014-04-10
534.8699951171875,2014-04-11
540.97998046875,2014-04-14
540.5399780273438,2014-04-15
552.4000244140625,2014-04-16
519.6099853515625,2014-04-17
506.5400085449219,2014-04-21
512.6699829101562,2014-04-22
504.04998779296875,2014-04-23
507.6000061035156,2014-04-24
502.30999755859375,2014-04-25
476.2799987792969,2014-04-28
491.57000732421875,2014-04-29
498.5,2014-04-30
500.1499938964844,2014-05-01
501.7699890136719,2014-05-02
512.6799926757812,2014-05-05
501.9100036621094,2014-05-06
500.8299865722656,2014-05-07
500.3500061035156,2014-05-08
507.67999267578125,2014-05-09
510.2099914550781,2014-05-12
504.1600036621094,2014-05-13
504.32000732421875,2014-05-14
495.9200134277344,2014-05-15
500.5199890136719,2014-05-16
501.2900085449219,2014-05-19
495.6499938964844,2014-05-20
504.17999267578125,2014-05-21
520.47998046875,2014-05-22
522.3200073242188,2014-05-23
536.0399780273438,2014-05-27
538.260009765625,2014-05-28
545.4199829101562,2014-05-29
547.0900268554688,2014-05-30
551.5599975585938,2014-06-02
550.5900268554688,2014-06-03
558.8400268554688,2014-06-04
561.030029296875,2014-06-05
569.1699829101562,2014-06-06
568.5,2014-06-09
564.760009765625,2014-06-10
570.3400268554688,2014-06-11
581.8499755859375,2014-06-12
588.260009765625,2014-06-13
594.010009765625,2014-06-16
593.52001953125,2014-06-17
594.9099731445312,2014-06-18
594.5399780273438,2014-06-19
592.4299926757812,2014-06-20
599.5900268554688,2014-06-23
595.6199951171875,2014-06-24
599.5,2014-06-25
600.3200073242188,2014-06-26
596.1400146484375,2014-06-27
592.510009765625,2014-06-30
603.260009765625,2014-07-01
599.3200073242188,2014-07-02
603.5999755859375,2014-07-03
593.8300170898438,2014-07-07
586.5900268554688,2014-07-08
604.1699829101562,2014-07-09
600.6099853515625,2014-07-10
598.489990234375,2014-07-11
604.9199829101562,2014-07-14
597.4500122070312,2014-07-15
590.469970703125,2014-07-16
581.6500244140625,2014-07-17
592.4199829101562,2014-07-18
589.9299926757812,2014-07-21
659.77001953125,2014-07-22
661.27001953125,2014-07-23
660.2000122070312,2014-07-24
673.5800170898438,2014-07-25
678.010009765625,2014-07-28
674.3599853515625,2014-07-29
681.8300170898438,2014-07-30
672.5,2014-07-31
675.1400146484375,2014-08-01
682.97998046875,2014-08-04
674.7100219726562,2014-08-05
673.0,2014-08-06
671.8400268554688,2014-08-07
669.7000122070312,2014-08-08
680.5399780273438,2014-08-11
676.22998046875,2014-08-12
683.6799926757812,2014-08-13
679.2899780273438,2014-08-14
678.1799926757812,2014-08-15
684.8300170898438,2014-08-18
681.0800170898438,2014-08-19
678.4099731445312,2014-08-20
681.0700073242188,2014-08-21
676.9500122070312,2014-08-22
676.239990234375,2014-08-25
683.8900146484375,2014-08-26
677.030029296875,2014-08-27
677.8400268554688,2014-08-28
678.6500244140625,2014-08-29
682.9000244140625,2014-09-02
680.0999755859375,2014-09-03
680.5399780273438,2014-09-04
677.9500122070312,2014-09-05
678.3699951171875,2014-09-08
669.9500122070312,2014-09-09
671.3599853515625,2014-09-10
672.72998046875,2014-09-11
664.8099975585938,2014-09-12
655.8499755859375,2014-09-15
654.2000122070312,2014-09-16
653.239990234375,2014-09-17
664.3200073242188,2014-09-18
664.0900268554688,2014-09-19
656.0999755859375,2014-09-22
654.5800170898438,2014-09-23
664.7100219726562,2014-09-24
653.3900146484375,2014-09-25
660.77001953125,2014-09-26
662.9400024414062,2014-09-29
666.5900268554688,2014-09-30
662.22998046875,2014-10-01
662.5700073242188,2014-10-02
674.5,2014-10-03
671.1300048828125,2014-10-06
662.8200073242188,2014-10-07
672.0999755859375,2014-10-08
660.6099853515625,2014-10-09
655.5800170898438,2014-10-10
639.530029296875,2014-10-13
651.1699829101562,2014-10-14
647.3800048828125,2014-10-15
645.97998046875,2014-10-16
641.719970703125,2014-10-17
653.030029296875,2014-10-20
607.5499877929688,2014-10-21
608.989990234375,2014-10-22
610.0,2014-10-23
615.780029296875,2014-10-24
630.1099853515625,2014-10-27
645.8499755859375,2014-10-28
639.8599853515625,2014-10-29
639.6799926757812,2014-10-30
638.0,2014-10-31
638.530029296875,2014-11-03
647.6799926757812,2014-11-04
642.5900268554688,2014-11-05
647.1199951171875,2014-11-06
649.030029296875,2014-11-07
648.8599853515625,2014-11-10
656.6500244140625,2014-11-11
664.25,2014-11-12
670.75,2014-11-13
669.7999877929688,2014-11-14
658.3200073242188,2014-11-17
658.0900268554688,2014-11-18
658.5599975585938,2014-11-19
662.8300170898438,2014-11-20
657.8800048828125,2014-11-21
659.5399780273438,2014-11-24
654.9000244140625,2014-11-25
660.2100219726562,2014-11-26
663.6199951171875,2014-11-28
660.8800048828125,2014-12-01
660.0399780273438,2014-12-02
651.27001953125,2014-12-03
663.969970703125,2014-12-04
660.5700073242188,2014-12-05
657.030029296875,2014-12-08
657.0900268554688,2014-12-09
650.0399780273438,2014-12-10
654.3900146484375,2014-12-11
657.6699829101562,2014-12-12
648.8300170898438,2014-12-15
633.52001953125,2014-12-16
649.1500244140625,2014-12-17
655.5999755859375,2014-12-18
651.4199829101562,2014-12-19
667.6599731445312,2014-12-22
669.2100219726562,2014-12-23
672.7899780273438,2014-12-24
678.0599975585938,2014-12-26
692.6900024414062,2014-12-29
684.9099731445312,2014-12-30
684.510009765625,2014-12-31
678.4000244140625,2015-01-02
667.6900024414062,2015-01-05
664.3800048828125,2015-01-06
694.260009765625,2015-01-07
719.989990234375,2015-01-08
714.27001953125,2015-01-09
711.7000122070312,2015-01-12
714.0599975585938,2015-01-13
709.739990234375,2015-01-14
700.780029296875,2015-01-15
711.1099853515625,2015-01-16
705.780029296875,2015-01-20
703.8900146484375,2015-01-21
713.4400024414062,2015-01-22
713.6900024414062,2015-01-23
723.4299926757812,2015-01-26
721.3300170898438,2015-01-27
711.989990234375,2015-01-28
714.530029296875,2015-01-29
709.8400268554688,2015-01-30
712.5499877929688,2015-02-02
726.6300048828125,2015-02-03
676.0,2015-02-04
670.9099731445312,2015-02-05
659.9199829101562,2015-02-06
648.010009765625,2015-02-09
665.030029296875,2015-02-10
669.6400146484375,2015-02-11
670.2899780273438,2015-02-12
674.8900146484375,2015-02-13
670.9299926757812,2015-02-17
674.5700073242188,2015-02-18
673.280029296875,2015-02-19
674.0,2015-02-20
671.1699829101562,2015-02-23
667.9099731445312,2015-02-24
675.52001953125,2015-02-25
670.2899780273438,2015-02-26
664.969970703125,2015-02-27
670.8599853515625,2015-03-02
668.4299926757812,2015-03-03
664.1599731445312,2015-03-04
670.489990234375,2015-03-05
658.6799926757812,2015-03-06
660.3400268554688,2015-03-09
654.739990234375,2015-03-10
660.77001953125,2015-03-11
670.3900146484375,2015-03-12
674.510009765625,2015-03-13
678.8800048828125,2015-03-16
672.0,2015-03-17
673.280029296875,2015-03-18
680.6699829101562,2015-03-19
686.6500244140625,2015-03-20
687.3400268554688,2015-03-23
680.8099975585938,2015-03-24
665.969970703125,2015-03-25
658.8200073242188,2015-03-26
662.719970703125,2015-03-27
655.3599853515625,2015-03-30
650.5399780273438,2015-03-31
652.530029296875,2015-04-01
652.3900146484375,2015-04-02
660.02001953125,2015-04-06
658.4600219726562,2015-04-07
654.5499877929688,2015-04-08
651.719970703125,2015-04-09
683.02001953125,2015-04-10
683.72998046875,2015-04-13
677.8499755859375,2015-04-14
677.5999755859375,2015-04-15
681.5499877929688,2015-04-16
683.9500122070312,2015-04-17
686.9299926757812,2015-04-20
692.52001953125,2015-04-21
641.22998046875,2015-04-22
635.5999755859375,2015-04-23
637.5,2015-04-24
643.75,2015-04-27
639.5800170898438,2015-04-28
630.0700073242188,2015-04-29
621.3400268554688,2015-04-30
634.0,2015-05-01
633.5700073242188,2015-05-04
625.6699829101562,2015-05-05
627.22998046875,2015-05-06
628.8200073242188,2015-05-07
633.8200073242188,2015-05-08
635.6699829101562,2015-05-11
635.5499877929688,2015-05-12
635.3200073242188,2015-05-13
634.530029296875,2015-05-14
632.3699951171875,2015-05-15
636.0999755859375,2015-05-18
636.75,2015-05-19
628.239990234375,2015-05-20
633.3599853515625,2015-05-21
626.4400024414062,2015-05-22
622.1599731445312,2015-05-26
612.5,2015-05-27
629.4199829101562,2015-05-28
615.52001953125,2015-05-29
614.9000244140625,2015-06-01
610.5700073242188,2015-06-02
610.8900146484375,2015-06-03
611.5700073242188,2015-06-04
613.7999877929688,2015-06-05
608.1199951171875,2015-06-08
605.7899780273438,2015-06-09
608.6699829101562,2015-06-10
605.8599853515625,2015-06-11
609.760009765625,2015-06-12
604.1699829101562,2015-06-15
600.6199951171875,2015-06-16
606.8400268554688,2015-06-17
606.2000122070312,2015-06-18
615.3099975585938,2015-06-19
619.25,2015-06-22
615.4000244140625,2015-06-23
610.530029296875,2015-06-24
607.3800048828125,2015-06-25
609.4600219726562,2015-06-26
600.0499877929688,2015-06-29
604.989990234375,2015-06-30
606.5700073242188,2015-07-01
609.5599975585938,2015-07-02
607.1699829101562,2015-07-06
620.5599975585938,2015-07-07
612.8499755859375,2015-07-08
627.1599731445312,2015-07-09
639.4199829101562,2015-07-10
658.0,2015-07-13
655.4600219726562,2015-07-14
661.1900024414062,2015-07-15
658.4600219726562,2015-07-16
661.9500122070312,2015-07-17
678.0,2015-07-20
673.0700073242188,2015-07-21
725.8200073242188,2015-07-22
725.9400024414062,2015-07-23
728.7899780273438,2015-07-24
731.4400024414062,2015-07-27
730.780029296875,2015-07-28
738.4199829101562,2015-07-29
744.1599731445312,2015-07-30
742.22998046875,2015-07-31
743.0399780273438,2015-08-03
748.0900268554688,2015-08-04
757.77001953125,2015-08-05
749.5999755859375,2015-08-06
749.1199951171875,2015-08-07
744.239990234375,2015-08-10
745.6599731445312,2015-08-11
745.97998046875,2015-08-12
743.5999755859375,2015-08-13
748.3400268554688,2015-08-14
754.030029296875,2015-08-17
745.9199829101562,2015-08-18
745.280029296875,2015-08-19
735.1500244140625,2015-08-20
720.010009765625,2015-08-21
704.25,2015-08-24
695.3900146484375,2015-08-25
707.6400146484375,2015-08-26
727.1699829101562,2015-08-27
721.2000122070312,2015-08-28
710.010009765625,2015-08-31
706.7100219726562,2015-09-01
723.8699951171875,2015-09-02
724.989990234375,2015-09-03
719.22998046875,2015-09-04
732.1400146484375,2015-09-08
718.8300170898438,2015-09-09
723.1900024414062,2015-09-10
729.0599975585938,2015-09-11
726.7999877929688,2015-09-14
732.0800170898438,2015-09-15
730.010009765625,2015-09-16
730.2000122070312,2015-09-17
729.47998046875,2015-09-18
731.1900024414062,2015-09-21
726.969970703125,2015-09-22
731.5700073242188,2015-09-23
731.1699829101562,2015-09-24
730.280029296875,2015-09-25
708.030029296875,2015-09-28
708.5399780273438,2015-09-29
720.25,2015-09-30
724.4299926757812,2015-10-01
724.4500122070312,2015-10-02
728.0800170898438,2015-10-05
713.25,2015-10-06
720.1599731445312,2015-10-07
734.77001953125,2015-10-08
732.9299926757812,2015-10-09
747.8200073242188,2015-10-12
750.4199829101562,2015-10-13
718.5599975585938,2015-10-14
723.8099975585938,2015-10-15
722.7000122070312,2015-10-16
718.6400146484375,2015-10-19
705.6300048828125,2015-10-20
665.6699829101562,2015-10-21
650.6199951171875,2015-10-22
649.719970703125,2015-10-23
659.6900024414062,2015-10-26
656.5499877929688,2015-10-27
654.8900146484375,2015-10-28
648.2000122070312,2015-10-29
640.22998046875,2015-10-30
624.0,2015-11-02
623.1599731445312,2015-11-03
614.97998046875,2015-11-04
617.22998046875,2015-11-05
612.4000244140625,2015-11-06
609.2899780273438,2015-11-09
628.8800048828125,2015-11-10
621.8400268554688,2015-11-11
614.6799926757812,2015-11-12
592.8900146484375,2015-11-13
588.739990234375,2015-11-16
583.5800170898438,2015-11-17
594.0,2015-11-18
611.510009765625,2015-11-19
536.1900024414062,2015-11-20
559.2899780273438,2015-11-23
577.7899780273438,2015-11-24
580.8300170898438,2015-11-25
576.6199951171875,2015-11-27
579.5499877929688,2015-11-30
580.739990234375,2015-12-01
574.6599731445312,2015-12-02
565.3099975585938,2015-12-03
561.2000122070312,2015-12-04
551.75,2015-12-07
542.239990234375,2015-12-08
548.010009765625,2015-12-09
575.4299926757812,2015-12-10
565.0,2015-12-11
558.1599731445312,2015-12-14
554.8599853515625,2015-12-15
567.8300170898438,2015-12-16
554.8900146484375,2015-12-17
541.0800170898438,2015-12-18
522.010009765625,2015-12-21
494.6099853515625,2015-12-22
497.4800109863281,2015-12-23
495.1000061035156,2015-12-24
493.5199890136719,2015-12-28
489.94000244140625,2015-12-29
485.7900085449219,2015-12-30
479.8500061035156,2015-12-31
448.80999755859375,2016-01-04
449.0299987792969,2016-01-05
426.6700134277344,2016-01-06
416.0,2016-01-07
413.2900085449219,2016-01-08
411.1000061035156,2016-01-11
404.260009765625,2016-01-12
428.2799987792969,2016-01-13
454.29998779296875,2016-01-14
475.94000244140625,2016-01-15
469.4700012207031,2016-01-19
465.5,2016-01-20
461.20001220703125,2016-01-21
450.760009765625,2016-01-22
442.1700134277344,2016-01-25
448.1499938964844,2016-01-26
442.6400146484375,2016-01-27
453.0799865722656,2016-01-28
452.9700012207031,2016-01-29
472.6400146484375,2016-02-01
475.6700134277344,2016-02-02
461.739990234375,2016-02-03
470.8999938964844,2016-02-04
460.1400146484375,2016-02-05
445.0,2016-02-08
440.92999267578125,2016-02-09
448.80999755859375,2016-02-10
461.3900146484375,2016-02-11
480.57000732421875,2016-02-12
492.94000244140625,2016-02-16
514.010009765625,2016-02-17
515.9299926757812,2016-02-18
511.5799865722656,2016-02-19
525.9000244140625,2016-02-22
525.0599975585938,2016-02-23
514.8599853515625,2016-02-24
505.3299865722656,2016-02-25
506.010009765625,2016-02-26
509.1600036621094,2016-02-29
509.9700012207031,2016-03-01
525.6900024414062,2016-03-02
524.2899780273438,2016-03-03
529.0,2016-03-04
533.6900024414062,2016-03-07
524.6900024414062,2016-03-08
506.6300048828125,2016-03-09
503.67999267578125,2016-03-10
507.8500061035156,2016-03-11
515.72998046875,2016-03-14
503.0,2016-03-15
500.3500061035156,2016-03-16
471.5899963378906,2016-03-17
455.3699951171875,2016-03-18
462.4800109863281,2016-03-21
471.760009765625,2016-03-22
474.4599914550781,2016-03-23
471.3699951171875,2016-03-24
475.30999755859375,2016-03-28
460.0,2016-03-29
466.1499938964844,2016-03-30
470.9700012207031,2016-03-31
464.80999755859375,2016-04-01
465.0,2016-04-04
463.4200134277344,2016-04-05
455.25,2016-04-06
450.6000061035156,2016-04-07
451.25,2016-04-08
444.2099914550781,2016-04-11
444.6199951171875,2016-04-12
444.6600036621094,2016-04-13
456.010009765625,2016-04-14
469.2900085449219,2016-04-15
460.1199951171875,2016-04-18
455.17999267578125,2016-04-19
458.0,2016-04-20
448.1400146484375,2016-04-21
442.7300109863281,2016-04-22
443.1000061035156,2016-04-25
445.9200134277344,2016-04-26
417.2200012207031,2016-04-27
423.3999938964844,2016-04-28
420.9700012207031,2016-04-29
433.5,2016-05-02
437.95001220703125,2016-05-03
433.29998779296875,2016-05-04
435.0,2016-05-05
433.80999755859375,2016-05-06
453.1700134277344,2016-05-09
455.5899963378906,2016-05-10
454.0,2016-05-11
457.010009765625,2016-05-12
458.3500061035156,2016-05-13
444.55999755859375,2016-05-16
446.0799865722656,2016-05-17
448.6099853515625,2016-05-18
450.6400146484375,2016-05-19
449.9200134277344,2016-05-20
456.44000244140625,2016-05-23
457.3299865722656,2016-05-24
458.0400085449219,2016-05-25
452.0299987792969,2016-05-26
445.4100036621094,2016-05-27
441.9599914550781,2016-05-31
432.5899963378906,2016-06-01
443.489990234375,2016-06-02
433.94000244140625,2016-06-03
445.2699890136719,2016-06-06
433.3900146484375,2016-06-07
429.20001220703125,2016-06-08
415.7900085449219,2016-06-09
405.260009765625,2016-06-10
394.0,2016-06-13
395.2699890136719,2016-06-14
390.30999755859375,2016-06-15
393.54998779296875,2016-06-16
397.2699890136719,2016-06-17
396.94000244140625,2016-06-20
391.9599914550781,2016-06-21
392.989990234375,2016-06-22
408.8900146484375,2016-06-23
400.7300109863281,2016-06-24
388.7799987792969,2016-06-27
391.6700134277344,2016-06-28
409.489990234375,2016-06-29
402.760009765625,2016-06-30
393.9100036621094,2016-07-01
396.3800048828125,2016-07-05
401.04998779296875,2016-07-06
390.7799987792969,2016-07-07
399.7099914550781,2016-07-08
403.17999267578125,2016-07-11
408.3399963378906,2016-07-12
416.6300048828125,2016-07-13
417.9800109863281,2016-07-14
404.8599853515625,2016-07-15
408.8999938964844,2016-07-18
415.30999755859375,2016-07-19
419.67999267578125,2016-07-20
418.07000732421875,2016-07-21
442.4800109863281,2016-07-22
441.5199890136719,2016-07-25
430.8500061035156,2016-07-26
426.05999755859375,2016-07-27
430.54998779296875,2016-07-28
423.989990234375,2016-07-29
414.0799865722656,2016-08-01
402.6400146484375,2016-08-02
402.55999755859375,2016-08-03
397.20001220703125,2016-08-04
401.1300048828125,2016-08-05
401.3999938964844,2016-08-08
395.1000061035156,2016-08-09
395.07000732421875,2016-08-10
398.2200012207031,2016-08-11
397.3299865722656,2016-08-12
397.4800109863281,2016-08-15
400.8599853515625,2016-08-16
399.17999267578125,2016-08-17
394.9100036621094,2016-08-18
388.5,2016-08-19
396.0400085449219,2016-08-22
397.0,2016-08-23
403.75,2016-08-24
413.3399963378906,2016-08-25
418.75,2016-08-26
423.0199890136719,2016-08-29
415.1499938964844,2016-08-30
413.7300109863281,2016-08-31
414.67999267578125,2016-09-01
408.4100036621094,2016-09-02
414.07000732421875,2016-09-06
438.45001220703125,2016-09-07
436.30999755859375,2016-09-08
426.54998779296875,2016-09-09
428.8999938964844,2016-09-12
421.3599853515625,2016-09-13
414.8999938964844,2016-09-14
413.9599914550781,2016-09-15
409.32000732421875,2016-09-16
402.760009765625,2016-09-19
400.4200134277344,2016-09-20
399.75,2016-09-21
410.1600036621094,2016-09-22
413.80999755859375,2016-09-23
419.8800048828125,2016-09-26
418.95001220703125,2016-09-27
418.30999755859375,2016-09-28
420.7300109863281,2016-09-29
423.5,2016-09-30
430.8699951171875,2016-10-03
427.2699890136719,2016-10-04
427.8399963378906,2016-10-05
424.489990234375,2016-10-06
429.9100036621094,2016-10-07
437.8800048828125,2016-10-10
423.0199890136719,2016-10-11
418.5199890136719,2016-10-12
409.80999755859375,2016-10-13
404.1400146484375,2016-10-14
394.3500061035156,2016-10-17
393.9599914550781,2016-10-18
405.25,2016-10-19
405.1000061035156,2016-10-20
411.94000244140625,2016-10-21
413.3500061035156,2016-10-24
405.6700134277344,2016-10-25
368.0199890136719,2016-10-26
368.5899963378906,2016-10-27
370.0799865722656,2016-10-28
360.760009765625,2016-10-31
359.9200134277344,2016-11-01
369.6300048828125,2016-11-02
374.7099914550781,2016-11-03
370.42999267578125,2016-11-04
382.489990234375,2016-11-07
378.5400085449219,2016-11-08
369.5199890136719,2016-11-09
391.8299865722656,2016-11-10
397.0799865722656,2016-11-11
414.17999267578125,2016-11-14
400.0,2016-11-15
402.8999938964844,2016-11-16
402.8999938964844,2016-11-17
411.79998779296875,2016-11-18
412.3800048828125,2016-11-21
405.989990234375,2016-11-22
410.4100036621094,2016-11-23
410.2799987792969,2016-11-25
399.3900146484375,2016-11-28
395.1099853515625,2016-11-29
396.3299865722656,2016-11-30
402.3800048828125,2016-12-01
400.0299987792969,2016-12-02
396.2699890136719,2016-12-05
366.3699951171875,2016-12-06
368.05999755859375,2016-12-07
369.05999755859375,2016-12-08
370.0,2016-12-09
382.4800109863281,2016-12-12
377.2200012207031,2016-12-13
375.70001220703125,2016-12-14
382.3500061035156,2016-12-15
392.07000732421875,2016-12-16
389.5,2016-12-19
389.4700012207031,2016-12-20
393.5,2016-12-21
391.1600036621094,2016-12-22
389.7699890136719,2016-12-23
388.75,2016-12-27
385.3699951171875,2016-12-28
376.6099853515625,2016-12-29
377.32000732421875,2016-12-30
374.7699890136719,2017-01-03
381.8599853515625,2017-01-04
391.8900146484375,2017-01-05
398.44000244140625,2017-01-06
395.05999755859375,2017-01-09
414.4800109863281,2017-01-10
413.92999267578125,2017-01-11
409.3500061035156,2017-01-12
410.75,2017-01-13
405.8699951171875,2017-01-17
409.739990234375,2017-01-18
408.8699951171875,2017-01-19
405.20001220703125,2017-01-20
407.7200012207031,2017-01-23
417.8800048828125,2017-01-24
419.5400085449219,2017-01-25
418.7300109863281,2017-01-26
416.6000061035156,2017-01-27
417.95001220703125,2017-01-30
421.44000244140625,2017-01-31
420.2300109863281,2017-02-01
423.29998779296875,2017-02-02
404.0799865722656,2017-02-03
395.5899963378906,2017-02-06
398.6400146484375,2017-02-07
402.94000244140625,2017-02-08
415.30999755859375,2017-02-09
413.3599853515625,2017-02-10
414.1400146484375,2017-02-13
419.5400085449219,2017-02-14
423.3399963378906,2017-02-15
424.760009765625,2017-02-16
427.6099853515625,2017-02-17
432.3599853515625,2017-02-21
427.6099853515625,2017-02-22
422.3800048828125,2017-02-23
420.8999938964844,2017-02-24
421.6700134277344,2017-02-27
418.739990234375,2017-02-28
419.1499938964844,2017-03-01
416.2900085449219,2017-03-02
416.0899963378906,2017-03-03
411.67999267578125,2017-03-06
404.8999938964844,2017-03-07
406.5,2017-03-08
410.4800109863281,2017-03-09
407.75,2017-03-10
405.8699951171875,2017-03-13
403.1000061035156,2017-03-14
400.9599914550781,2017-03-15
400.95001220703125,2017-03-16
402.5799865722656,2017-03-17
396.3699951171875,2017-03-20
407.5199890136719,2017-03-21
416.30999755859375,2017-03-22
414.8800048828125,2017-03-23
414.0199890136719,2017-03-24
414.9599914550781,2017-03-27
426.2300109863281,2017-03-28
434.3399963378906,2017-03-29
443.9200134277344,2017-03-30
445.5199890136719,2017-03-31
452.75,2017-04-03
449.4100036621094,2017-04-04
452.44000244140625,2017-04-05
450.2900085449219,2017-04-06
447.3399963378906,2017-04-07
454.2799987792969,2017-04-10
453.0,2017-04-11
458.3500061035156,2017-04-12
463.6199951171875,2017-04-13
469.8900146484375,2017-04-17
468.510009765625,2017-04-18
476.9599914550781,2017-04-19
478.3900146484375,2017-04-20
479.0899963378906,2017-04-21
468.7900085449219,2017-04-24
471.760009765625,2017-04-25
482.989990234375,2017-04-26
482.0,2017-04-27
474.4700012207031,2017-04-28
477.5799865722656,2017-05-01
486.8599853515625,2017-05-02
479.9700012207031,2017-05-03
472.3999938964844,2017-05-04
475.29998779296875,2017-05-05
471.1499938964844,2017-05-08
479.1300048828125,2017-05-09
486.4200134277344,2017-05-10
488.5199890136719,2017-05-11
489.3299865722656,2017-05-12
495.30999755859375,2017-05-15
496.1400146484375,2017-05-16
479.8299865722656,2017-05-17
484.739990234375,2017-05-18
484.989990234375,2017-05-19
482.7900085449219,2017-05-22
475.0,2017-05-23
478.79998779296875,2017-05-24
481.3900146484375,2017-05-25
480.1499938964844,2017-05-26
475.70001220703125,2017-05-30
477.3500061035156,2017-05-31
483.6000061035156,2017-06-01
478.07000732421875,2017-06-02
472.6000061035156,2017-06-05
470.4800109863281,2017-06-06
462.2300109863281,2017-06-07
459.69000244140625,2017-06-08
460.8500061035156,2017-06-09
461.54998779296875,2017-06-12
464.2200012207031,2017-06-13
459.69000244140625,2017-06-14
455.6700134277344,2017-06-15
451.0899963378906,2017-06-16
458.9100036621094,2017-06-19
425.6000061035156,2017-06-20
417.6000061035156,2017-06-21
420.9200134277344,2017-06-22
415.2799987792969,2017-06-23
