WRK,Date
35.281185150146484,2022-11-18
35.7836799621582,2022-11-21
36.276519775390625,2022-11-22
36.35382843017578,2022-11-23
36.24752426147461,2022-11-25
35.000946044921875,2022-11-28
35.4841194152832,2022-11-29
36.64372634887695,2022-11-30
36.74036407470703,2022-12-01
36.57608413696289,2022-12-02
35.416473388671875,2022-12-05
35.22320556640625,2022-12-06
34.73036575317383,2022-12-07
34.78834915161133,2022-12-08
34.672386169433594,2022-12-09
35.416473388671875,2022-12-12
35.64839553833008,2022-12-13
35.54209899902344,2022-12-14
34.585418701171875,2022-12-15
33.889652252197266,2022-12-16
33.62873840332031,2022-12-19
33.60940933227539,2022-12-20
34.06359100341797,2022-12-21
33.6577262878418,2022-12-22
34.26652145385742,2022-12-23
34.40181350708008,2022-12-27
33.7157096862793,2022-12-28
34.10224533081055,2022-12-29
33.976627349853516,2022-12-30
34.285850524902344,2023-01-03
35.15555953979492,2023-01-04
34.198883056640625,2023-01-05
35.493778228759766,2023-01-06
35.416473388671875,2023-01-09
35.47445297241211,2023-01-10
35.658058166503906,2023-01-11
36.12190628051758,2023-01-12
36.30550765991211,2023-01-13
35.85132598876953,2023-01-17
35.145896911621094,2023-01-18
35.22320556640625,2023-01-19
35.889984130859375,2023-01-20
35.745033264160156,2023-01-23
35.281185150146484,2023-01-24
35.445465087890625,2023-01-25
36.769351959228516,2023-01-26
36.74036407470703,2023-01-27
36.141231536865234,2023-01-30
37.91930389404297,2023-01-31
33.1165771484375,2023-02-01
34.27619171142578,2023-02-02
33.7157096862793,2023-02-03
33.01028060913086,2023-02-06
32.30485153198242,2023-02-07
31.792688369750977,2023-02-08
31.807302474975586,2023-02-09
32.216590881347656,2023-02-10
32.19710159301758,2023-02-13
32.158119201660156,2023-02-14
32.53816604614258,2023-02-15
32.245826721191406,2023-02-16
31.7195987701416,2023-02-17
30.160419464111328,2023-02-21
30.74510955810547,2023-02-22
30.94975471496582,2023-02-23
30.842559814453125,2023-02-24
30.832815170288086,2023-02-27
30.59893798828125,2023-02-28
31.125164031982422,2023-03-01
31.495468139648438,2023-03-02
32.13862991333008,2023-03-03
31.125164031982422,2023-03-06
30.45276641845703,2023-03-07
30.647663116455078,2023-03-08
29.92654037475586,2023-03-09
29.04949951171875,2023-03-10
27.7047061920166,2023-03-13
27.617002487182617,2023-03-14
26.827669143676758,2023-03-15
27.081035614013672,2023-03-16
26.37940216064453,2023-03-17
27.646238327026367,2023-03-20
27.831390380859375,2023-03-21
27.802156448364258,2023-03-22
27.685218811035156,2023-03-23
27.880115509033203,2023-03-24
28.09450340270996,2023-03-27
28.347869873046875,2023-03-28
28.99103355407715,2023-03-29
29.0787353515625,2023-03-30
29.692663192749023,2023-03-31
29.74138832092285,2023-04-03
29.234655380249023,2023-04-04
29.27363395690918,2023-04-05
29.293123245239258,2023-04-06
29.351594924926758,2023-04-10
29.721899032592773,2023-04-11
29.410062789916992,2023-04-12
29.59521484375,2023-04-13
29.410062789916992,2023-04-14
29.877817153930664,2023-04-17
29.887563705444336,2023-04-18
30.04347801208496,2023-04-19
30.277355194091797,2023-04-20
30.004501342773438,2023-04-21
30.072715759277344,2023-04-24
28.76690101623535,2023-04-25
28.347869873046875,2023-04-26
28.60123634338379,2023-04-27
29.166440963745117,2023-04-28
29.361337661743164,2023-05-01
28.572002410888672,2023-05-02
28.162715911865234,2023-05-03
27.617002487182617,2023-05-04
27.724199295043945,2023-05-05
27.46108627319336,2023-05-08
26.973840713500977,2023-05-09
27.451210021972656,2023-05-10
27.18545913696289,2023-05-11
27.175615310668945,2023-05-12
27.421682357788086,2023-05-15
26.45709991455078,2023-05-16
27.008291244506836,2023-05-17
27.15593147277832,2023-05-18
27.342941284179688,2023-05-19
27.579166412353516,2023-05-22
27.736648559570312,2023-05-23
27.500423431396484,2023-05-24
27.333097457885742,2023-05-25
28.022085189819336,2023-05-26
28.159883499145508,2023-05-30
27.569324493408203,2023-05-31
27.087032318115234,2023-06-01
28.40595054626465,2023-06-02
28.150041580200195,2023-06-05
28.79965591430664,2023-06-06
29.902034759521484,2023-06-07
29.331159591674805,2023-06-08
29.144149780273438,2023-06-09
28.789813995361328,2023-06-12
29.222890853881836,2023-06-13
28.77012825012207,2023-06-14
28.71107292175293,2023-06-15
29.01619529724121,2023-06-16
28.14019775390625,2023-06-20
27.726806640625,2023-06-21
27.18545913696289,2023-06-22
26.801593780517578,2023-06-23
27.963029861450195,2023-06-26
28.24846839904785,2023-06-27
27.785860061645508,2023-06-28
28.228782653808594,2023-06-29
28.61264419555664,2023-06-30
28.84886932373047,2023-07-03
27.95318603515625,2023-07-05
28.00240135192871,2023-07-06
28.543746948242188,2023-07-07
28.317365646362305,2023-07-10
29.085094451904297,2023-07-11
29.252418518066406,2023-07-12
29.390216827392578,2023-07-13
29.26226234436035,2023-07-14
28.947296142578125,2023-07-17
29.291790008544922,2023-07-18
29.744552612304688,2023-07-19
29.872509002685547,2023-07-20
29.88235092163086,2023-07-21
30.276058197021484,2023-07-24
31.555606842041016,2023-07-25
31.772140502929688,2023-07-26
31.97884178161621,2023-07-27
32.48081588745117,2023-07-28
32.76625442504883,2023-07-31
32.25443649291992,2023-08-01
32.02805709838867,2023-08-02
34.00642776489258,2023-08-03
33.3568115234375,2023-08-04
33.878475189208984,2023-08-07
34.242652893066406,2023-08-08
33.949981689453125,2023-08-09
33.75156021118164,2023-08-10
33.57297897338867,2023-08-11
33.186058044433594,2023-08-14
32.52134323120117,2023-08-15
32.144344329833984,2023-08-16
32.2038688659668,2023-08-17
31.856632232666016,2023-08-18
31.27128791809082,2023-08-21
31.40026092529297,2023-08-22
31.816946029663086,2023-08-23
31.41018295288086,2023-08-24
31.519315719604492,2023-08-25
32.0550537109375,2023-08-28
32.50149917602539,2023-08-29
32.23363494873047,2023-08-30
32.45189666748047,2023-08-31
32.590789794921875,2023-09-01
31.797103881835938,2023-09-05
31.62844467163086,2023-09-06
32.96779251098633,2023-09-07
34.297218322753906,2023-09-08
33.79124450683594,2023-09-11
34.72382736206055,2023-09-12
35.48775100708008,2023-09-13
36.52946472167969,2023-09-14
36.24175262451172,2023-09-15
36.251678466796875,2023-09-18
36.598915100097656,2023-09-19
35.2496452331543,2023-09-20
34.87264633178711,2023-09-21
34.961936950683594,2023-09-22
35.656410217285156,2023-09-25
35.36870193481445,2023-09-26
35.46791076660156,2023-09-27
35.90443801879883,2023-09-28
35.517513275146484,2023-09-29
35.32901382446289,2023-10-02
35.299251556396484,2023-10-03
36.12269973754883,2023-10-04
35.58695983886719,2023-10-05
35.77546310424805,2023-10-06
36.12269973754883,2023-10-09
36.688201904296875,2023-10-10
36.985836029052734,2023-10-11
36.49970245361328,2023-10-12
36.64851760864258,2023-10-13
36.73780822753906,2023-10-16
36.85686492919922,2023-10-17
36.84693908691406,2023-10-18
35.0611457824707,2023-10-19
34.0491943359375,2023-10-20
33.50353240966797,2023-10-23
34.44603729248047,2023-10-24
34.356746673583984,2023-10-25
34.961936950683594,2023-10-26
34.92224884033203,2023-10-27
35.15043640136719,2023-10-30
35.646488189697266,2023-10-31
35.90443801879883,2023-11-01
36.658443450927734,2023-11-02
37.55133819580078,2023-11-03
37.531497955322266,2023-11-06
37.2041015625,2023-11-07
37.1346549987793,2023-11-08
38.09700012207031,2023-11-09
38.22999954223633,2023-11-10
37.52000045776367,2023-11-13
38.470001220703125,2023-11-14
38.70000076293945,2023-11-15
37.59000015258789,2023-11-16
37.90999984741211,2023-11-17
36.689998626708984,2023-11-20
36.31999969482422,2023-11-21
36.90999984741211,2023-11-22
37.689998626708984,2023-11-24
37.90999984741211,2023-11-27
38.40999984741211,2023-11-28
40.099998474121094,2023-11-29
41.16999816894531,2023-11-30
41.72999954223633,2023-12-01
41.54999923706055,2023-12-04
40.45000076293945,2023-12-05
40.75,2023-12-06
40.970001220703125,2023-12-07
41.15999984741211,2023-12-08
41.34000015258789,2023-12-11
40.720001220703125,2023-12-12
