APD,Date
18.69580078125,1999-07-23
18.334381103515625,1999-07-26
18.23580551147461,1999-07-27
17.972946166992188,1999-07-28
17.480085372924805,1999-07-29
17.578657150268555,1999-07-30
18.531518936157227,1999-08-02
18.43294906616211,1999-08-03
17.907228469848633,1999-08-04
18.137224197387695,1999-08-05
18.104372024536133,1999-08-06
17.940086364746094,1999-08-09
17.87437629699707,1999-08-10
17.644378662109375,1999-08-11
17.28294563293457,1999-08-12
18.268659591674805,1999-08-13
18.268659591674805,1999-08-16
18.531518936157227,1999-08-17
18.49867057800293,1999-08-18
18.59723663330078,1999-08-19
19.254369735717773,1999-08-20
18.892942428588867,1999-08-23
18.860095977783203,1999-08-24
18.860095977783203,1999-08-25
18.925809860229492,1999-08-26
18.564380645751953,1999-08-27
18.104372024536133,1999-08-30
17.87437629699707,1999-08-31
18.104372024536133,1999-09-01
17.940086364746094,1999-09-02
18.104372024536133,1999-09-03
17.972946166992188,1999-09-07
17.87437629699707,1999-09-08
18.07152557373047,1999-09-09
18.23580551147461,1999-09-10
18.23580551147461,1999-09-13
17.61151885986328,1999-09-14
17.940086364746094,1999-09-15
17.38151741027832,1999-09-16
16.95436668395996,1999-09-17
17.217226028442383,1999-09-20
16.82294464111328,1999-09-21
16.132936477661133,1999-09-22
15.83721923828125,1999-09-23
15.902935981750488,1999-09-24
15.902935981750488,1999-09-27
15.574363708496094,1999-09-28
14.77700424194336,1999-09-29
15.47122573852539,1999-09-30
15.405108451843262,1999-10-01
15.96708869934082,1999-10-04
16.000154495239258,1999-10-05
16.165437698364258,1999-10-06
16.165437698364258,1999-10-07
16.727434158325195,1999-10-08
16.066265106201172,1999-10-11
15.372041702270508,1999-10-12
15.305924415588379,1999-10-13
15.338994979858398,1999-10-14
14.479479789733887,1999-10-15
14.57865047454834,1999-10-18
14.743942260742188,1999-10-19
14.64476203918457,1999-10-20
14.446425437927246,1999-10-21
14.347244262695312,1999-10-22
14.710881233215332,1999-10-25
14.446425437927246,1999-10-26
15.173700332641602,1999-10-27
14.479479789733887,1999-10-28
14.545599937438965,1999-10-29
14.843120574951172,1999-11-01
14.876163482666016,1999-11-02
14.413359642028809,1999-11-03
14.677827835083008,1999-11-04
14.18194580078125,1999-11-05
13.983601570129395,1999-11-08
14.082778930664062,1999-11-09
14.479479789733887,1999-11-10
14.710881233215332,1999-11-11
16.462970733642578,1999-11-12
16.859668731689453,1999-11-15
17.388599395751953,1999-11-16
17.785289764404297,1999-11-17
17.52082633972168,1999-11-18
16.82660675048828,1999-11-19
16.69437599182129,1999-11-22
16.95884132385254,1999-11-23
17.124134063720703,1999-11-24
17.02495765686035,1999-11-26
16.793542861938477,1999-11-29
17.124134063720703,1999-11-30
17.058013916015625,1999-12-01
17.256359100341797,1999-12-02
16.727434158325195,1999-12-03
16.661317825317383,1999-12-06
16.29767417907715,1999-12-07
16.727434158325195,1999-12-08
16.62825584411621,1999-12-09
16.727434158325195,1999-12-10
16.13237953186035,1999-12-13
16.727434158325195,1999-12-14
16.462970733642578,1999-12-15
16.36379051208496,1999-12-16
16.62825584411621,1999-12-17
16.165437698364258,1999-12-20
15.504283905029297,1999-12-21
15.405108451843262,1999-12-22
16.29767417907715,1999-12-23
16.33073616027832,1999-12-27
16.59520149230957,1999-12-28
17.719181060791016,1999-12-29
17.52082633972168,1999-12-30
17.849231719970703,1999-12-31
17.450359344482422,2000-01-03
16.91853141784668,2000-01-04
17.01826286315918,2000-01-05
18.148372650146484,2000-01-06
19.411449432373047,2000-01-07
18.214847564697266,2000-01-10
17.383888244628906,2000-01-11
17.683032989501953,2000-01-12
17.55007553100586,2000-01-13
17.217689514160156,2000-01-14
16.38673210144043,2000-01-18
16.419967651367188,2000-01-19
15.888143539428711,2000-01-20
15.389554977416992,2000-01-21
16.054332733154297,2000-01-24
16.519681930541992,2000-01-25
16.75234603881836,2000-01-26
16.419967651367188,2000-01-27
15.854898452758789,2000-01-28
15.755183219909668,2000-01-31
16.286996841430664,2000-02-01
16.154048919677734,2000-02-02
16.353485107421875,2000-02-03
16.419967651367188,2000-02-04
16.38673210144043,2000-02-07
16.054332733154297,2000-02-08
15.22336196899414,2000-02-09
14.92421817779541,2000-02-10
14.325912475585938,2000-02-11
15.256601333618164,2000-02-14
15.422797203063965,2000-02-15
14.890974998474121,2000-02-16
15.156885147094727,2000-02-17
14.392390251159668,2000-02-18
14.791257858276367,2000-02-22
14.458871841430664,2000-02-23
14.026763916015625,2000-02-24
13.893810272216797,2000-02-25
13.893810272216797,2000-02-28
13.694375991821289,2000-02-29
13.79409122467041,2000-03-01
13.561427116394043,2000-03-02
13.993526458740234,2000-03-03
13.461714744567871,2000-03-06
12.863405227661133,2000-03-07
13.195794105529785,2000-03-08
13.195794105529785,2000-03-09
13.262279510498047,2000-03-10
13.129321098327637,2000-03-13
13.22903823852539,2000-03-14
14.558588981628418,2000-03-15
15.788424491882324,2000-03-16
14.658308029174805,2000-03-17
14.890974998474121,2000-03-20
15.156885147094727,2000-03-21
14.392390251159668,2000-03-22
15.057168006896973,2000-03-23
15.389554977416992,2000-03-24
14.857733726501465,2000-03-27
14.92421817779541,2000-03-28
15.123639106750488,2000-03-29
15.387234687805176,2000-03-30
15.219977378845215,2000-03-31
16.12314796447754,2000-04-03
15.922443389892578,2000-04-04
15.888986587524414,2000-04-05
15.822088241577148,2000-04-06
15.654842376708984,2000-04-07
15.755191802978516,2000-04-10
16.55800437927246,2000-04-11
16.95941734313965,2000-04-12
16.089691162109375,2000-04-13
15.487586975097656,2000-04-14
15.989346504211426,2000-04-17
15.7217435836792,2000-04-18
14.918932914733887,2000-04-19
15.989346504211426,2000-04-20
16.89250946044922,2000-04-24
17.52806854248047,2000-04-25
16.49110221862793,2000-04-26
16.45765495300293,2000-04-27
16.624906539916992,2000-04-28
16.89250946044922,2000-05-01
17.160112380981445,2000-05-02
16.35729217529297,2000-05-03
16.59145736694336,2000-05-04
16.79215431213379,2000-05-05
16.725261688232422,2000-05-08
16.22349739074707,2000-05-09
16.69180679321289,2000-05-10
18.598485946655273,2000-05-11
19.133689880371094,2000-05-12
18.631933212280273,2000-05-15
18.230533599853516,2000-05-16
18.33087921142578,2000-05-17
18.715559005737305,2000-05-18
19.267498016357422,2000-05-19
19.58527374267578,2000-05-22
20.672422409057617,2000-05-23
19.96996307373047,2000-05-24
19.033344268798828,2000-05-25
18.431236267089844,2000-05-26
18.531578063964844,2000-05-30
18.531578063964844,2000-05-31
19.43474578857422,2000-06-01
19.501644134521484,2000-06-02
19.267498016357422,2000-06-05
18.832637786865234,2000-06-06
18.46467399597168,2000-06-07
18.063274383544922,2000-06-08
18.063274383544922,2000-06-09
18.029821395874023,2000-06-12
18.029821395874023,2000-06-13
18.431236267089844,2000-06-14
18.631933212280273,2000-06-15
18.598485946655273,2000-06-16
18.263973236083984,2000-06-19
17.260465621948242,2000-06-20
16.725261688232422,2000-06-21
16.825611114501953,2000-06-22
16.59145736694336,2000-06-23
16.658363342285156,2000-06-26
17.762226104736328,2000-06-27
17.812397003173828,2000-06-28
17.595069885253906,2000-06-29
16.58579444885254,2000-06-30
16.754011154174805,2000-07-03
16.922218322753906,2000-07-05
16.61944007873535,2000-07-06
16.28300666809082,2000-07-07
16.11479377746582,2000-07-10
16.41757583618164,2000-07-11
16.21571922302246,2000-07-12
16.61944007873535,2000-07-13
16.922218322753906,2000-07-14
16.58579444885254,2000-07-17
16.35029411315918,2000-07-18
16.11479377746582,2000-07-19
16.38393783569336,2000-07-20
16.922218322753906,2000-07-21
17.22499656677246,2000-07-24
17.561418533325195,2000-07-25
17.561418533325195,2000-07-26
17.729637145996094,2000-07-27
17.763286590576172,2000-07-28
17.965139389038086,2000-07-31
17.965139389038086,2000-08-01
17.897844314575195,2000-08-02
18.30156135559082,2000-08-03
18.30156135559082,2000-08-04
18.402490615844727,2000-08-07
18.57069206237793,2000-08-08
18.637983322143555,2000-08-09
18.43613052368164,2000-08-10
18.907127380371094,2000-08-11
19.24355125427246,2000-08-14
19.20990562438965,2000-08-15
19.479049682617188,2000-08-16
19.88275718688965,2000-08-17
19.176259994506836,2000-08-18
19.176259994506836,2000-08-21
19.176259994506836,2000-08-22
19.815475463867188,2000-08-23
20.08462142944336,2000-08-24
20.185543060302734,2000-08-25
20.185543060302734,2000-08-28
20.353755950927734,2000-08-29
19.88275718688965,2000-08-30
19.55474853515625,2000-08-31
19.6809139251709,2000-09-01
20.219181060791016,2000-09-05
20.992969512939453,2000-09-06
19.916404724121094,2000-09-07
19.378124237060547,2000-09-08
19.142629623413086,2000-09-11
19.108983993530273,2000-09-12
18.806201934814453,2000-09-13
18.974416732788086,2000-09-14
18.806201934814453,2000-09-15
18.4193115234375,2000-09-18
18.402490615844727,2000-09-19
18.03242301940918,2000-09-20
17.9987735748291,2000-09-21
18.234272003173828,2000-09-22
17.965139389038086,2000-09-25
17.796920776367188,2000-09-26
18.03242301940918,2000-09-27
19.082632064819336,2000-09-28
19.488662719726562,2000-09-29
19.387142181396484,2000-10-02
19.99616813659668,2000-10-03
20.063844680786133,2000-10-04
20.50367546081543,2000-10-05
20.60519790649414,2000-10-06
20.672866821289062,2000-10-09
20.74052619934082,2000-10-10
20.60519790649414,2000-10-11
19.96234703063965,2000-10-12
19.454814910888672,2000-10-13
19.75933074951172,2000-10-16
19.420995712280273,2000-10-17
19.319482803344727,2000-10-18
17.83077049255371,2000-10-19
18.236778259277344,2000-10-20
18.405960083007812,2000-10-23
19.657827377319336,2000-10-24
19.79317283630371,2000-10-25
19.387142181396484,2000-10-26
19.6916561126709,2000-10-27
19.79317283630371,2000-10-30
20.19917869567871,2000-10-31
19.928497314453125,2000-11-01
19.657827377319336,2000-11-02
19.454814910888672,2000-11-03
19.28564453125,2000-11-06
19.488662719726562,2000-11-07
19.75933074951172,2000-11-08
19.488662719726562,2000-11-09
18.74428939819336,2000-11-10
18.608963012695312,2000-11-13
18.6766300201416,2000-11-14
18.74428939819336,2000-11-15
17.932270050048828,2000-11-16
18.236778259277344,2000-11-17
18.06761360168457,2000-11-20
17.99994468688965,2000-11-21
18.16911506652832,2000-11-22
18.270612716674805,2000-11-24
18.270612716674805,2000-11-27
18.101442337036133,2000-11-28
18.608963012695312,2000-11-29
18.642805099487305,2000-11-30
19.04880714416504,2000-12-01
19.894668579101562,2000-12-04
19.79317283630371,2000-12-05
19.387142181396484,2000-12-06
19.251813888549805,2000-12-07
19.556324005126953,2000-12-08
19.387142181396484,2000-12-11
19.6916561126709,2000-12-12
19.96234703063965,2000-12-13
19.556324005126953,2000-12-14
19.082632064819336,2000-12-15
19.79317283630371,2000-12-18
20.50367546081543,2000-12-19
20.09767723083496,2000-12-20
20.875873565673828,2000-12-21
21.586393356323242,2000-12-22
22.12774085998535,2000-12-26
22.80443572998047,2000-12-27
22.737823486328125,2000-12-28
22.295969009399414,2000-12-29
21.99008560180664,2001-01-02
22.160024642944336,2001-01-03
22.46591567993164,2001-01-04
22.194013595581055,2001-01-05
22.160024642944336,2001-01-08
21.378307342529297,2001-01-09
21.48027229309082,2001-01-10
20.69855499267578,2001-01-11
20.358675003051758,2001-01-12
20.256702423095703,2001-01-16
20.05278968811035,2001-01-17
19.91682243347168,2001-01-18
19.542966842651367,2001-01-19
19.746896743774414,2001-01-22
19.746896743774414,2001-01-23
20.086767196655273,2001-01-24
20.324687957763672,2001-01-25
19.780879974365234,2001-01-26
20.153390884399414,2001-01-29
20.68631362915039,2001-01-30
20.539480209350586,2001-01-31
20.637372970581055,2001-02-01
20.64825439453125,2001-02-02
21.175737380981445,2001-02-05
20.887527465820312,2001-02-06
21.083303451538086,2001-02-07
21.507461547851562,2001-02-08
21.21380043029785,2001-02-09
21.202926635742188,2001-02-12
21.469404220581055,2001-02-13
21.453075408935547,2001-02-14
21.72498893737793,2001-02-15
21.38238525390625,2001-02-16
21.893558502197266,2001-02-20
21.159425735473633,2001-02-21
21.045217514038086,2001-02-22
20.3165340423584,2001-02-23
21.11593246459961,2001-02-26
21.3878173828125,2001-02-27
22.051271438598633,2001-02-28
21.735849380493164,2001-03-01
21.860946655273438,2001-03-02
21.996870040893555,2001-03-05
22.747331619262695,2001-03-06
23.111690521240234,2001-03-07
23.383583068847656,2001-03-08
23.247636795043945,2001-03-09
22.399307250976562,2001-03-12
22.187213897705078,2001-03-13
21.78479766845703,2001-03-14
21.676034927368164,2001-03-15
21.594463348388672,2001-03-16
22.00775718688965,2001-03-19
21.627099990844727,2001-03-20
20.996288299560547,2001-03-21
20.457918167114258,2001-03-22
21.11593246459961,2001-03-23
21.44764518737793,2001-03-26
21.208372116088867,2001-03-27
21.137670516967773,2001-03-28
20.684101104736328,2001-03-29
20.984651565551758,2001-03-30
21.64043426513672,2001-04-02
21.028369903564453,2001-04-03
21.68961524963379,2001-04-04
22.19236946105957,2001-04-05
21.962854385375977,2001-04-06
22.59129524230957,2001-04-09
23.645999908447266,2001-04-10
23.252527236938477,2001-04-11
23.252527236938477,2001-04-12
23.49844741821289,2001-04-16
23.110450744628906,2001-04-17
24.02852439880371,2001-04-18
23.383686065673828,2001-04-19
23.115915298461914,2001-04-20
23.088590621948242,2001-04-23
23.460193634033203,2001-04-24
23.361825942993164,2001-04-25
23.656923294067383,2001-04-26
23.744359970092773,2001-04-27
23.49298858642578,2001-04-30
23.39461898803711,2001-05-01
23.443801879882812,2001-05-02
23.214282989501953,2001-05-03
23.651464462280273,2001-05-04
23.40009117126465,2001-05-07
23.749818801879883,2001-05-08
23.91923713684082,2001-05-09
24.318157196044922,2001-05-10
24.077713012695312,2001-05-11
24.345489501953125,2001-05-14
24.52036476135254,2001-05-15
25.520416259765625,2001-05-16
25.963045120239258,2001-05-17
25.132404327392578,2001-05-18
25.132404327392578,2001-05-21
25.356462478637695,2001-05-22
25.13786506652832,2001-05-23
24.618736267089844,2001-05-24
25.088706970214844,2001-05-25
25.323684692382812,2001-05-29
25.148801803588867,2001-05-30
25.55865478515625,2001-05-31
25.820960998535156,2001-06-01
26.083280563354492,2001-06-04
26.17070960998535,2001-06-05
26.148855209350586,2001-06-06
26.230815887451172,2001-06-07
26.00677490234375,2001-06-08
25.793649673461914,2001-06-11
25.810049057006836,2001-06-12
25.881078720092773,2001-06-13
25.389249801635742,2001-06-14
25.657041549682617,2001-06-15
25.738998413085938,2001-06-18
25.990379333496094,2001-06-19
26.034093856811523,2001-06-20
25.646093368530273,2001-06-21
24.935678482055664,2001-06-22
24.678836822509766,2001-06-25
24.91929054260254,2001-06-26
24.864643096923828,2001-06-27
24.95793342590332,2001-06-28
25.111637115478516,2001-06-29
25.36412811279297,2001-07-02
25.358631134033203,2001-07-03
25.24336051940918,2001-07-05
24.551773071289062,2001-07-06
24.837196350097656,2001-07-09
25.045774459838867,2001-07-10
24.930496215820312,2001-07-11
25.61113929748535,2001-07-12
25.660520553588867,2001-07-13
25.457435607910156,2001-07-16
26.02278709411621,2001-07-17
26.13258171081543,2001-07-18
26.341135025024414,2001-07-19
24.255373001098633,2001-07-20
23.300308227539062,2001-07-23
22.822769165039062,2001-07-24
23.097225189208984,2001-07-25
22.77886390686035,2001-07-26
22.663597106933594,2001-07-27
22.356216430664062,2001-07-30
22.411109924316406,2001-07-31
22.482458114624023,2001-08-01
22.641639709472656,2001-08-02
22.828262329101562,2001-08-03
23.014890670776367,2001-08-06
23.234439849853516,2001-08-07
22.92706298828125,2001-08-08
22.723976135253906,2001-08-09
23.102706909179688,2001-08-10
23.097225189208984,2001-08-13
23.135639190673828,2001-08-14
22.77886390686035,2001-08-15
22.54832649230957,2001-08-16
22.696537017822266,2001-08-17
22.60321807861328,2001-08-20
22.70201301574707,2001-08-21
22.855710983276367,2001-08-22
23.00389862060547,2001-08-23
23.32775115966797,2001-08-24
23.66805076599121,2001-08-27
23.459476470947266,2001-08-28
23.228944778442383,2001-08-29
23.080753326416016,2001-08-30
23.272859573364258,2001-08-31
23.382638931274414,2001-09-04
23.35519027709961,2001-09-05
23.064281463623047,2001-09-06
22.669092178344727,2001-09-07
22.3617000579834,2001-09-10
20.57233428955078,2001-09-17
20.594301223754883,2001-09-18
19.935617446899414,2001-09-19
19.238529205322266,2001-09-20
18.437152862548828,2001-09-21
19.919160842895508,2001-09-24
20.039913177490234,2001-09-25
20.24847984313965,2001-09-26
20.61272621154785,2001-09-27
21.291549682617188,2001-09-28
21.203245162963867,2001-10-01
21.291549682617188,2001-10-02
21.252910614013672,2001-10-03
21.164608001708984,2001-10-04
21.21427345275879,2001-10-05
20.656877517700195,2001-10-08
20.71758460998535,2001-10-09
21.539892196655273,2001-10-10
22.2021427154541,2001-10-11
21.871017456054688,2001-10-12
21.633716583251953,2001-10-15
21.457101821899414,2001-10-16
20.89970588684082,2001-10-17
20.811412811279297,2001-10-18
20.320234298706055,2001-10-19
21.539892196655273,2001-10-22
21.644737243652344,2001-10-23
21.815824508666992,2001-10-24
22.102798461914062,2001-10-25
22.632610321044922,2001-10-26
22.273889541625977,2001-10-29
22.036575317382812,2001-10-30
22.097286224365234,2001-10-31
22.643646240234375,2001-11-01
23.178974151611328,2001-11-02
23.118268966674805,2001-11-05
23.543212890625,2001-11-06
23.195526123046875,2001-11-07
23.405242919921875,2001-11-08
23.537700653076172,2001-11-09
23.190011978149414,2001-11-12
23.736370086669922,2001-11-13
24.183395385742188,2001-11-14
24.569711685180664,2001-11-15
24.608333587646484,2001-11-16
25.04432487487793,2001-11-19
25.237485885620117,2001-11-20
24.978099822998047,2001-11-21
25.28715705871582,2001-11-23
25.425128936767578,2001-11-26
25.20436668395996,2001-11-27
25.049846649169922,2001-11-28
25.099517822265625,2001-11-29
25.23196029663086,2001-11-30
25.165742874145508,2001-12-03
25.72313690185547,2001-12-04
26.26398468017578,2001-12-05
26.20327377319336,2001-12-06
25.74521255493164,2001-12-07
25.143674850463867,2001-12-10
25.58517837524414,2001-12-11
25.34234046936035,2001-12-12
24.889802932739258,2001-12-13
24.76837921142578,2001-12-14
25.69002914428711,2001-12-17
26.26951026916504,2001-12-18
26.004594802856445,2001-12-19
26.291566848754883,2001-12-20
25.883190155029297,2001-12-21
25.938358306884766,2001-12-24
25.910785675048828,2001-12-26
25.93285369873047,2001-12-27
26.03262710571289,2001-12-28
25.999357223510742,2001-12-31
26.049230575561523,2002-01-02
26.043699264526367,2002-01-03
26.331897735595703,2002-01-04
26.492631912231445,2002-01-07
26.132381439208984,2002-01-08
25.982730865478516,2002-01-09
25.589231491088867,2002-01-10
25.1236629486084,2002-01-11
24.652557373046875,2002-01-14
24.663644790649414,2002-01-15
24.45857810974121,2002-01-16
24.746789932250977,2002-01-17
24.39206886291504,2002-01-18
24.408689498901367,2002-01-22
25.112590789794922,2002-01-23
25.738862991333008,2002-01-24
25.85526466369629,2002-01-25
25.4949951171875,2002-01-28
25.278846740722656,2002-01-29
25.434036254882812,2002-01-30
25.63356590270996,2002-01-31
25.87188720703125,2002-02-01
25.567058563232422,2002-02-04
25.367534637451172,2002-02-05
25.434036254882812,2002-02-06
25.439584732055664,2002-02-07
25.97163200378418,2002-02-08
26.542516708374023,2002-02-11
26.315275192260742,2002-02-12
26.13793182373047,2002-02-13
26.02153968811035,2002-02-14
26.50372314453125,2002-02-15
25.88298225402832,2002-02-19
25.982730865478516,2002-02-20
25.777660369873047,2002-02-21
26.10466766357422,2002-02-22
26.520343780517578,2002-02-25
26.309728622436523,2002-02-26
27.04132843017578,2002-02-27
26.880598068237305,2002-02-28
27.368335723876953,2002-03-01
28.498979568481445,2002-03-04
27.43484878540039,2002-03-05
28.03342628479004,2002-03-06
27.822811126708984,2002-03-07
27.88931655883789,2002-03-08
28.26620101928711,2002-03-11
28.26620101928711,2002-03-12
28.160898208618164,2002-03-13
28.33269691467285,2002-03-14
28.792734146118164,2002-03-15
28.959003448486328,2002-03-18
29.40239715576172,2002-03-19
29.208402633666992,2002-03-20
28.51006507873535,2002-03-21
28.183067321777344,2002-03-22
27.51799201965332,2002-03-25
28.07221221923828,2002-03-26
28.867918014526367,2002-03-27
28.739946365356445,2002-03-28
28.244720458984375,2002-04-01
28.038835525512695,2002-04-02
27.599258422851562,2002-04-03
27.176361083984375,2002-04-04
27.77730369567871,2002-04-05
27.821821212768555,2002-04-08
28.127849578857422,2002-04-09
28.378257751464844,2002-04-10
28.244720458984375,2002-04-11
28.144554138183594,2002-04-12
27.693828582763672,2002-04-15
28.439462661743164,2002-04-16
28.100040435791016,2002-04-17
27.894163131713867,2002-04-18
27.9331111907959,2002-04-19
27.3321533203125,2002-04-22
25.89655303955078,2002-04-23
26.708959579467773,2002-04-24
26.64774513244629,2002-04-25
26.708959579467773,2002-04-26
26.291622161865234,2002-04-29
26.736770629882812,2002-04-30
27.215307235717773,2002-05-01
28.205759048461914,2002-05-02
28.21689796447754,2002-05-03
27.84407615661621,2002-05-06
28.205759048461914,2002-05-07
28.567440032958984,2002-05-08
28.89573860168457,2002-05-09
28.389394760131836,2002-05-10
28.406084060668945,2002-05-13
29.062667846679688,2002-05-14
29.040420532226562,2002-05-15
28.80115509033203,2002-05-16
28.706560134887695,2002-05-17
28.28366470336914,2002-05-20
28.222450256347656,2002-05-21
28.317049026489258,2002-05-22
28.50067710876465,2002-05-23
28.1055965423584,2002-05-24
27.688270568847656,2002-05-28
27.62705421447754,2002-05-29
27.48240089416504,2002-05-30
27.90528106689453,2002-05-31
27.26538848876953,2002-06-03
27.003854751586914,2002-06-04
27.404483795166016,2002-06-05
26.88700294494629,2002-06-06
27.09844207763672,2002-06-07
27.538026809692383,2002-06-10
26.848051071166992,2002-06-11
26.94822120666504,2002-06-12
26.419584274291992,2002-06-13
26.080175399780273,2002-06-14
26.681116104125977,2002-06-17
26.71452522277832,2002-06-18
26.61991310119629,2002-06-19
26.92595863342285,2002-06-20
26.98160743713379,2002-06-21
27.142969131469727,2002-06-24
27.26538848876953,2002-06-25
27.46013832092285,2002-06-26
27.801010131835938,2002-06-27
28.203351974487305,2002-06-28
28.281600952148438,2002-07-01
27.370729446411133,2002-07-02
27.314855575561523,2002-07-03
28.69511604309082,2002-07-05
28.34865379333496,2002-07-08
27.64455223083496,2002-07-09
26.493396759033203,2002-07-10
26.118989944458008,2002-07-11
26.465444564819336,2002-07-12
25.811635971069336,2002-07-15
24.979005813598633,2002-07-16
25.3590030670166,2002-07-17
24.911941528320312,2002-07-18
23.794309616088867,2002-07-19
23.201976776123047,2002-07-22
22.79962921142578,2002-07-23
24.4760684967041,2002-07-24
25.230466842651367,2002-07-25
24.7778263092041,2002-07-26
25.67192268371582,2002-07-29
24.783416748046875,2002-07-30
24.727529525756836,2002-07-31
24.76105499267578,2002-08-01
23.470211029052734,2002-08-02
22.916982650756836,2002-08-05
24.017837524414062,2002-08-06
24.80577850341797,2002-08-07
25.44282341003418,2002-08-08
25.50429916381836,2002-08-09
25.11870002746582,2002-08-12
25.062828063964844,2002-08-13
25.582517623901367,2002-08-14
25.431644439697266,2002-08-15
25.24724578857422,2002-08-16
26.152517318725586,2002-08-19
25.694292068481445,2002-08-20
25.923410415649414,2002-08-21
26.633089065551758,2002-08-22
26.225156784057617,2002-08-23
26.767202377319336,2002-08-26
26.923681259155273,2002-08-27
26.00722312927246,2002-08-28
26.00722312927246,2002-08-29
26.213977813720703,2002-08-30
24.973411560058594,2002-09-03
25.82282066345215,2002-09-04
24.660472869873047,2002-09-05
25.3590030670166,2002-09-06
25.30311393737793,2002-09-09
25.811635971069336,2002-09-10
26.06869888305664,2002-09-11
25.426057815551758,2002-09-12
25.392520904541016,2002-09-13
25.196935653686523,2002-09-16
24.8784236907959,2002-09-17
24.867233276367188,2002-09-18
23.85019874572754,2002-09-19
24.017837524414062,2002-09-20
23.531679153442383,2002-09-23
22.659927368164062,2002-09-24
23.185209274291992,2002-09-25
24.079322814941406,2002-09-26
23.703073501586914,2002-09-27
23.59075355529785,2002-09-30
24.921640396118164,2002-10-01
23.416677474975586,2002-10-02
23.135906219482422,2002-10-03
23.034820556640625,2002-10-04
23.090978622436523,2002-10-07
24.006301879882812,2002-10-08
22.793363571166992,2002-10-09
24.365699768066406,2002-10-10
24.966567993164062,2002-10-11
24.8374080657959,2002-10-14
25.73027229309082,2002-10-15
24.6970157623291,2002-10-16
25.634801864624023,2002-10-17
25.174335479736328,2002-10-18
25.93804359436035,2002-10-21
24.9890193939209,2002-10-22
24.652099609375,2002-10-23
23.349287033081055,2002-10-24
24.629634857177734,2002-10-25
24.191621780395508,2002-10-28
24.034379959106445,2002-10-29
24.214069366455078,2002-10-30
24.820552825927734,2002-10-31
25.02834129333496,2002-11-01
24.663320541381836,2002-11-04
24.6071720123291,2002-11-05
25.292259216308594,2002-11-06
24.539794921875,2002-11-07
23.888385772705078,2002-11-08
23.158363342285156,2002-11-11
23.06851577758789,2002-11-12
23.19767189025879,2002-11-13
23.792911529541016,2002-11-14
23.978233337402344,2002-11-15
23.809783935546875,2002-11-18
23.89400291442871,2002-11-19
24.371305465698242,2002-11-20
24.624032974243164,2002-11-21
23.72553253173828,2002-11-22
23.71992301940918,2002-11-25
23.225757598876953,2002-11-26
24.191621780395508,2002-11-27
24.831785202026367,2002-11-29
24.843027114868164,2002-12-02
24.455547332763672,2002-12-03
24.809326171875,2002-12-04
24.427471160888672,2002-12-05
24.736326217651367,2002-12-06
24.58470344543457,2002-12-09
24.786867141723633,2002-12-10
25.017101287841797,2002-12-11
24.489234924316406,2002-12-12
24.169164657592773,2002-12-13
25.06764030456543,2002-12-16
24.522932052612305,2002-12-17
23.826614379882812,2002-12-18
23.809783935546875,2002-12-19
24.58470344543457,2002-12-20
24.376937866210938,2002-12-23
24.219703674316406,2002-12-24
24.30954360961914,2002-12-26
23.837846755981445,2002-12-27
24.086164474487305,2002-12-30
24.125656127929688,2002-12-31
24.012794494628906,2003-01-02
23.978933334350586,2003-01-03
24.825437545776367,2003-01-06
24.746456146240234,2003-01-07
24.00151252746582,2003-01-08
24.723873138427734,2003-01-09
24.51507568359375,2003-01-10
24.718215942382812,2003-01-13
24.763355255126953,2003-01-14
24.27238655090332,2003-01-15
24.605344772338867,2003-01-16
24.294965744018555,2003-01-17
23.792694091796875,2003-01-21
23.42023277282715,2003-01-22
23.736257553100586,2003-01-23
23.149337768554688,2003-01-24
22.556777954101562,2003-01-27
22.78252410888672,2003-01-28
22.816389083862305,2003-01-29
22.861530303955078,2003-01-30
23.392011642456055,2003-01-31
23.3807315826416,2003-02-03
23.166282653808594,2003-02-04
23.324295043945312,2003-02-05
23.27349853515625,2003-02-06
23.087265014648438,2003-02-07
23.11548614501953,2003-02-10
22.822025299072266,2003-02-11
22.618864059448242,2003-02-12
22.675294876098633,2003-02-13
22.793807983398438,2003-02-14
22.46648406982422,2003-02-18
21.99244499206543,2003-02-19
21.727205276489258,2003-02-20
21.913442611694336,2003-02-21
21.59175682067871,2003-02-24
21.66512107849121,2003-02-25
21.467607498168945,2003-02-26
21.749784469604492,2003-02-27
21.87393569946289,2003-02-28
21.958589553833008,2003-03-03
21.52404022216797,2003-03-04
21.636911392211914,2003-03-05
21.382965087890625,2003-03-06
21.73284339904785,2003-03-07
21.484525680541992,2003-03-10
21.208003997802734,2003-03-11
21.157211303710938,2003-03-12
22.240755081176758,2003-03-13
22.291547775268555,2003-03-14
23.392011642456055,2003-03-17
23.798337936401367,2003-03-18
23.792694091796875,2003-03-19
23.815277099609375,2003-03-20
24.24982452392578,2003-03-21
23.403295516967773,2003-03-24
23.68547248840332,2003-03-25
23.679832458496094,2003-03-26
23.49359130859375,2003-03-27
23.61838722229004,2003-03-28
23.49928092956543,2003-03-31
23.862276077270508,2003-04-01
24.51456069946289,2003-04-02
24.02109146118164,2003-04-03
24.202608108520508,2003-04-04
24.16856575012207,2003-04-07
23.669437408447266,2003-04-08
23.24970054626465,2003-04-09
