MAA,Date
27.170747756958008,2009-11-17
27.653701782226562,2009-11-18
27.504634857177734,2009-11-19
27.14093017578125,2009-11-20
27.462902069091797,2009-11-23
27.272096633911133,2009-11-24
27.063417434692383,2009-11-25
26.68778419494629,2009-11-27
27.731218338012695,2009-11-30
27.808719635009766,2009-12-01
27.981632232666016,2009-12-02
27.409236907958984,2009-12-03
27.814685821533203,2009-12-04
27.41520881652832,2009-12-07
27.653701782226562,2009-12-08
27.51654815673828,2009-12-09
27.146894454956055,2009-12-10
27.683513641357422,2009-12-11
28.071062088012695,2009-12-14
27.880266189575195,2009-12-15
28.22011947631836,2009-12-16
28.214170455932617,2009-12-17
28.55999183654785,2009-12-18
28.923683166503906,2009-12-21
29.025056838989258,2009-12-22
28.79252052307129,2009-12-23
29.16815757751465,2009-12-24
29.39472770690918,2009-12-28
28.929649353027344,2009-12-29
29.221824645996094,2009-12-30
28.786561965942383,2009-12-31
28.732900619506836,2010-01-04
28.709035873413086,2010-01-05
28.804454803466797,2010-01-06
28.941585540771484,2010-01-07
28.750783920288086,2010-01-08
28.899845123291016,2010-01-11
28.673280715942383,2010-01-12
29.129274368286133,2010-01-13
29.062833786010742,2010-01-14
28.676294326782227,2010-01-15
29.050756454467773,2010-01-19
28.899757385253906,2010-01-20
28.120643615722656,2010-01-21
27.528772354125977,2010-01-22
27.625385284423828,2010-01-25
27.88509750366211,2010-01-26
28.096485137939453,2010-01-27
28.096485137939453,2010-01-28
28.33806610107422,2010-01-29
28.621932983398438,2010-02-01
28.935998916625977,2010-02-02
28.603816986083984,2010-02-03
28.23540687561035,2010-02-04
28.241432189941406,2010-02-05
27.903215408325195,2010-02-08
27.770349502563477,2010-02-09
27.764301300048828,2010-02-10
27.99381446838379,2010-02-11
28.072322845458984,2010-02-12
28.839359283447266,2010-02-16
29.437292098999023,2010-02-17
30.071447372436523,2010-02-18
29.9144287109375,2010-02-19
30.39760398864746,2010-02-22
30.83245277404785,2010-02-23
31.22503662109375,2010-02-24
31.774633407592773,2010-02-25
31.369979858398438,2010-02-26
31.533056259155273,2010-03-01
31.41226577758789,2010-03-02
30.79016876220703,2010-03-03
31.055912017822266,2010-03-04
32.052467346191406,2010-03-05
32.239688873291016,2010-03-08
32.48126983642578,2010-03-09
32.26385498046875,2010-03-10
32.23365020751953,2010-03-11
32.40879440307617,2010-03-12
32.324256896972656,2010-03-15
32.8798942565918,2010-03-16
33.12752151489258,2010-03-17
32.988616943359375,2010-03-18
32.86178207397461,2010-03-19
33.1577262878418,2010-03-22
32.84365463256836,2010-03-23
32.6866340637207,2010-03-24
32.50544357299805,2010-03-25
32.3967399597168,2010-03-26
32.638301849365234,2010-03-29
32.161170959472656,2010-03-30
31.279390335083008,2010-03-31
30.947202682495117,2010-04-01
31.08612060546875,2010-04-05
31.400188446044922,2010-04-06
31.049888610839844,2010-04-07
30.892850875854492,2010-04-08
31.539087295532227,2010-04-09
31.424346923828125,2010-04-12
31.922452926635742,2010-04-13
31.922452926635742,2010-04-14
31.29903793334961,2010-04-15
30.8773136138916,2010-04-16
31.28680992126465,2010-04-19
31.586299896240234,2010-04-20
32.40528106689453,2010-04-21
32.64977264404297,2010-04-22
32.90036392211914,2010-04-23
33.26707458496094,2010-04-26
32.82090759277344,2010-04-27
33.02259826660156,2010-04-28
34.30609893798828,2010-04-29
33.78047561645508,2010-04-30
34.9723014831543,2010-05-03
34.41000747680664,2010-05-04
34.12885665893555,2010-05-05
33.0042724609375,2010-05-06
32.099708557128906,2010-05-07
33.76213073730469,2010-05-10
34.208309173583984,2010-05-11
34.6972541809082,2010-05-12
34.58725357055664,2010-05-13
34.14107131958008,2010-05-14
34.29999923706055,2010-05-17
33.43821334838867,2010-05-18
33.43821334838867,2010-05-19
31.812440872192383,2010-05-20
32.680335998535156,2010-05-21
31.885787963867188,2010-05-24
32.765892028808594,2010-05-25
32.79033660888672,2010-05-26
34.02494812011719,2010-05-27
33.38932800292969,2010-05-28
32.63754653930664,2010-06-01
32.9186897277832,2010-06-02
32.717002868652344,2010-06-03
31.213483810424805,2010-06-04
31.146238327026367,2010-06-07
31.50684356689453,2010-06-08
31.39682960510254,2010-06-09
32.215824127197266,2010-06-10
32.39306640625,2010-06-11
32.545867919921875,2010-06-14
32.8392448425293,2010-06-15
32.75978469848633,2010-06-16
32.765892028808594,2010-06-17
32.796451568603516,2010-06-18
32.435848236083984,2010-06-21
31.824670791625977,2010-06-22
31.781883239746094,2010-06-23
31.610761642456055,2010-06-24
32.41140365600586,2010-06-25
31.8552188873291,2010-06-28
31.421289443969727,2010-06-29
31.457942962646484,2010-06-30
31.207368850708008,2010-07-01
30.920106887817383,2010-07-02
30.620616912841797,2010-07-06
31.89800262451172,2010-07-07
32.42973709106445,2010-07-08
32.558101654052734,2010-07-09
32.24028778076172,2010-07-12
32.94215774536133,2010-07-13
32.71953582763672,2010-07-14
32.65769958496094,2010-07-15
31.76720428466797,2010-07-16
32.101139068603516,2010-07-19
33.05966567993164,2010-07-20
32.5092887878418,2010-07-21
33.678062438964844,2010-07-22
33.81410598754883,2010-07-23
34.95814895629883,2010-07-26
35.06327438354492,2010-07-27
34.95195770263672,2010-07-28
34.86538314819336,2010-07-29
34.927223205566406,2010-07-30
35.904296875,2010-08-02
35.527076721191406,2010-08-03
35.7620735168457,2010-08-04
35.304447174072266,2010-08-05
35.07563400268555,2010-08-06
35.19931411743164,2010-08-09
35.094200134277344,2010-08-10
34.47578811645508,2010-08-11
33.93779373168945,2010-08-12
33.85738754272461,2010-08-13
33.81410598754883,2010-08-16
34.673683166503906,2010-08-17
34.9395866394043,2010-08-18
34.0861930847168,2010-08-19
33.83265686035156,2010-08-20
33.56055450439453,2010-08-23
33.671878814697266,2010-08-24
34.43869400024414,2010-08-25
34.383033752441406,2010-08-26
34.71697235107422,2010-08-27
34.53762435913086,2010-08-30
34.921051025390625,2010-08-31
36.17639923095703,2010-09-01
36.151649475097656,2010-09-02
36.31245422363281,2010-09-03
35.323001861572266,2010-09-07
35.24879455566406,2010-09-08
34.93341827392578,2010-09-09
35.254981994628906,2010-09-10
35.953765869140625,2010-09-13
35.69403839111328,2010-09-14
36.1949462890625,2010-09-15
36.20112228393555,2010-09-16
36.43610763549805,2010-09-17
37.561614990234375,2010-09-20
36.40519714355469,2010-09-21
35.984683990478516,2010-09-22
35.254981994628906,2010-09-23
36.35572814941406,2010-09-24
36.0465202331543,2010-09-27
36.102176666259766,2010-09-28
35.87337875366211,2010-09-29
36.04034423828125,2010-09-30
36.26297378540039,2010-10-01
36.42993927001953,2010-10-04
37.425559997558594,2010-10-05
37.34516906738281,2010-10-06
37.17820358276367,2010-10-07
37.20293045043945,2010-10-08
37.14109802246094,2010-10-11
37.36990737915039,2010-10-12
37.797847747802734,2010-10-13
37.69790267944336,2010-10-14
37.804115295410156,2010-10-15
38.4163703918457,2010-10-18
37.88532257080078,2010-10-19
38.75999069213867,2010-10-20
38.46010971069336,2010-10-21
38.585060119628906,2010-10-22
38.71626281738281,2010-10-25
38.19145584106445,2010-10-26
38.13522720336914,2010-10-27
37.760379791259766,2010-10-28
38.12898635864258,2010-10-29
38.447608947753906,2010-11-01
38.585060119628906,2010-11-02
38.52882385253906,2010-11-03
39.42222595214844,2010-11-04
39.659645080566406,2010-11-05
39.484703063964844,2010-11-08
37.991546630859375,2010-11-09
38.660030364990234,2010-11-10
38.43511199951172,2010-11-11
38.34138870239258,2010-11-12
37.92280578613281,2010-11-15
37.07314682006836,2010-11-16
37.516719818115234,2010-11-17
37.82286071777344,2010-11-18
37.97904968261719,2010-11-19
37.77912139892578,2010-11-22
37.74788284301758,2010-11-23
38.32891845703125,2010-11-24
38.11023712158203,2010-11-26
38.31642532348633,2010-11-29
38.34138870239258,2010-11-30
38.56631088256836,2010-12-01
39.17858123779297,2010-12-02
39.228553771972656,2010-12-03
39.05988693237305,2010-12-06
39.32853317260742,2010-12-07
38.84746170043945,2010-12-08
38.660030364990234,2010-12-09
39.278541564941406,2010-12-10
39.16608428955078,2010-12-13
38.90991973876953,2010-12-14
38.52882385253906,2010-12-15
38.710018157958984,2010-12-16
38.928680419921875,2010-12-17
39.01614761352539,2010-12-20
39.20356369018555,2010-12-21
39.378501892089844,2010-12-22
39.17232894897461,2010-12-23
39.878299713134766,2010-12-27
40.12821960449219,2010-12-28
39.997005462646484,2010-12-29
39.96577453613281,2010-12-30
39.665897369384766,2010-12-31
39.95953369140625,2011-01-03
38.80997085571289,2011-01-04
38.816226959228516,2011-01-05
39.01614761352539,2011-01-06
38.710018157958984,2011-01-07
38.647525787353516,2011-01-10
38.603790283203125,2011-01-11
38.962303161621094,2011-01-12
38.987552642822266,2011-01-13
38.97492599487305,2011-01-14
39.22740173339844,2011-01-18
38.50155258178711,2011-01-19
38.50155258178711,2011-01-20
38.61517333984375,2011-01-21
38.93075180053711,2011-01-24
39.631351470947266,2011-01-25
39.454620361328125,2011-01-26
39.85226821899414,2011-01-27
39.58717346191406,2011-01-28
40.237274169921875,2011-01-31
40.3193359375,2011-02-01
39.921688079833984,2011-02-02
39.751277923583984,2011-02-03
38.84239196777344,2011-02-04
39.27157974243164,2011-02-07
39.30314254760742,2011-02-08
39.195831298828125,2011-02-09
39.056976318359375,2011-02-10
38.8802604675293,2011-02-11
39.07593536376953,2011-02-14
38.905494689941406,2011-02-15
38.987552642822266,2011-02-16
39.03804397583008,2011-02-17
39.397823333740234,2011-02-18
39.52405548095703,2011-02-22
39.15167236328125,2011-02-23
39.12641525268555,2011-02-24
39.97218704223633,2011-02-25
41.00730514526367,2011-02-28
39.66291809082031,2011-03-01
39.28420639038086,2011-03-02
39.50510787963867,2011-03-03
38.97492599487305,2011-03-04
38.45105743408203,2011-03-07
38.918121337890625,2011-03-08
39.41676330566406,2011-03-09
38.91181564331055,2011-03-10
39.353633880615234,2011-03-11
39.107479095458984,2011-03-14
38.87394332885742,2011-03-15
38.16071319580078,2011-03-16
38.6467170715332,2011-03-17
39.1832160949707,2011-03-18
39.25894546508789,2011-03-21
39.101165771484375,2011-03-22
38.69091796875,2011-03-23
38.962303161621094,2011-03-24
39.334693908691406,2011-03-25
39.22108840942383,2011-03-28
39.378883361816406,2011-03-29
39.92800521850586,2011-03-30
40.521305084228516,2011-03-31
40.76115036010742,2011-04-01
40.975746154785156,2011-04-04
40.76115036010742,2011-04-05
40.62860107421875,2011-04-06
40.05424880981445,2011-04-07
39.85226821899414,2011-04-08
40.01637268066406,2011-04-11
40.0794792175293,2011-04-12
39.944339752197266,2011-04-13
40.31406784057617,2011-04-14
40.55631637573242,2011-04-15
40.22483444213867,2011-04-18
40.51807403564453,2011-04-19
41.18105697631836,2011-04-20
41.442405700683594,2011-04-21
41.60179138183594,2011-04-25
42.04164505004883,2011-04-26
42.404991149902344,2011-04-27
42.73649215698242,2011-04-28
42.615360260009766,2011-04-29
42.596248626708984,2011-05-02
42.411373138427734,2011-05-03
42.4942512512207,2011-05-04
42.60261535644531,2011-05-05
43.05522918701172,2011-05-06
42.81936264038086,2011-05-09
43.52058792114258,2011-05-10
42.71736526489258,2011-05-11
42.48788070678711,2011-05-12
42.13725662231445,2011-05-13
42.143638610839844,2011-05-16
42.06077194213867,2011-05-17
42.48788070678711,2011-05-18
42.577110290527344,2011-05-19
42.0990104675293,2011-05-20
41.620906829833984,2011-05-23
41.620906829833984,2011-05-24
41.952392578125,2011-05-25
42.81300354003906,2011-05-26
42.889488220214844,2011-05-27
43.69908142089844,2011-05-31
42.322139739990234,2011-06-01
42.34125518798828,2011-06-02
42.82573699951172,2011-06-03
42.42412185668945,2011-06-06
42.889488220214844,2011-06-07
42.806602478027344,2011-06-08
42.64723587036133,2011-06-09
41.6973991394043,2011-06-10
41.88863754272461,2011-06-13
42.45600509643555,2011-06-14
41.88227462768555,2011-06-15
42.16276168823242,2011-06-16
42.755615234375,2011-06-17
42.99785232543945,2011-06-20
43.393096923828125,2011-06-21
42.596248626708984,2011-06-22
41.52528381347656,2011-06-23
41.742027282714844,2011-06-24
41.93964385986328,2011-06-27
42.34762191772461,2011-06-28
42.742862701416016,2011-06-29
43.01061248779297,2011-06-30
43.76921844482422,2011-07-01
44.08793258666992,2011-07-05
44.61067199707031,2011-07-06
45.30552673339844,2011-07-07
45.35014724731445,2011-07-08
44.85291290283203,2011-07-11
45.15253829956055,2011-07-12
45.11907958984375,2011-07-13
44.75247573852539,2011-07-14
45.36993408203125,2011-07-15
45.44068908691406,2011-07-18
46.35398483276367,2011-07-19
46.41188430786133,2011-07-20
46.88140869140625,2011-07-21
47.11293411254883,2011-07-22
46.62412643432617,2011-07-25
46.47620391845703,2011-07-26
45.32490539550781,2011-07-27
45.23485565185547,2011-07-28
45.53071594238281,2011-07-29
45.524269104003906,2011-08-01
44.61741638183594,2011-08-02
43.8648796081543,2011-08-03
42.05754852294922,2011-08-04
39.94792175292969,2011-08-05
36.69987106323242,2011-08-08
40.97700119018555,2011-08-09
40.661861419677734,2011-08-10
42.32768249511719,2011-08-11
42.78434371948242,2011-08-12
43.99994659423828,2011-08-15
43.5368537902832,2011-08-16
43.84559631347656,2011-08-17
42.63641357421875,2011-08-18
42.205474853515625,2011-08-19
42.45631790161133,2011-08-22
43.84559631347656,2011-08-23
44.64955520629883,2011-08-24
42.97730255126953,2011-08-25
43.71695327758789,2011-08-26
45.19626235961914,2011-08-29
45.3956413269043,2011-08-30
45.97451400756836,2011-08-31
44.713863372802734,2011-09-01
43.87131881713867,2011-09-02
43.62690734863281,2011-09-06
44.95186233520508,2011-09-07
44.75247573852539,2011-09-08
43.240997314453125,2011-09-09
43.54973220825195,2011-09-12
44.16075897216797,2011-09-13
44.18004608154297,2011-09-14
44.340843200683594,2011-09-15
44.4501838684082,2011-09-16
42.92583465576172,2011-09-19
42.3534049987793,2011-09-20
39.992942810058594,2011-09-21
39.16323471069336,2011-09-22
39.81927490234375,2011-09-23
40.08941650390625,2011-09-26
40.55249786376953,2011-09-27
38.7966194152832,2011-09-28
39.56843948364258,2011-09-29
38.732322692871094,2011-09-30
36.384700775146484,2011-10-03
38.127723693847656,2011-10-04
37.40735626220703,2011-10-05
38.61652755737305,2011-10-06
37.2401237487793,2011-10-07
39.317596435546875,2011-10-10
37.9669189453125,2011-10-11
38.11514663696289,2011-10-12
37.96561813354492,2011-10-13
38.830238342285156,2011-10-14
37.816104888916016,2011-10-17
38.6937255859375,2011-10-18
38.082637786865234,2011-10-19
37.99812698364258,2011-10-20
38.414180755615234,2011-10-21
39.08379364013672,2011-10-24
38.61571502685547,2011-10-25
39.12929153442383,2011-10-26
40.7545280456543,2011-10-27
40.592002868652344,2011-10-28
40.56599807739258,2011-10-31
39.18129348754883,2011-11-01
40.065425872802734,2011-11-02
40.338478088378906,2011-11-03
39.95491409301758,2011-11-04
39.80540466308594,2011-11-07
40.01993179321289,2011-11-08
38.524696350097656,2011-11-09
39.01227951049805,2011-11-10
39.80540466308594,2011-11-11
39.05128860473633,2011-11-14
39.031776428222656,2011-11-15
38.75873565673828,2011-11-16
37.90061950683594,2011-11-17
37.93961715698242,2011-11-18
36.951473236083984,2011-11-21
37.224510192871094,2011-11-22
36.080345153808594,2011-11-23
35.98284149169922,2011-11-25
36.49641418457031,2011-11-28
36.28187561035156,2011-11-29
37.26353073120117,2011-11-30
37.1204833984375,2011-12-01
37.58856964111328,2011-12-02
37.75109100341797,2011-12-05
37.33502960205078,2011-12-06
37.94613265991211,2011-12-07
36.7889518737793,2011-12-08
37.224510192871094,2011-12-09
36.76945114135742,2011-12-12
37.05549240112305,2011-12-13
37.725101470947266,2011-12-14
38.862754821777344,2011-12-15
39.14229965209961,2011-12-16
38.79124450683594,2011-12-19
40.25395965576172,2011-12-20
40.572505950927734,2011-12-21
40.7545280456543,2011-12-22
40.89755630493164,2011-12-23
41.01457214355469,2011-12-27
40.58552932739258,2011-12-28
40.871543884277344,2011-12-29
40.663509368896484,2011-12-30
40.94306564331055,2012-01-03
40.39048767089844,2012-01-04
40.99507141113281,2012-01-05
40.78703689575195,2012-01-06
39.85740661621094,2012-01-09
39.772891998291016,2012-01-10
39.9174690246582,2012-01-11
38.64252853393555,2012-01-12
38.438804626464844,2012-01-13
38.70167922973633,2012-01-17
38.9119758605957,2012-01-18
39.52973937988281,2012-01-19
40.05549240112305,2012-01-20
40.607513427734375,2012-01-23
40.614097595214844,2012-01-24
41.17926788330078,2012-01-25
41.86931228637695,2012-01-26
42.09932327270508,2012-01-27
41.81673812866211,2012-01-30
42.007320404052734,2012-01-31
42.46077346801758,2012-02-01
42.151912689208984,2012-02-02
42.34906005859375,2012-02-03
42.15847396850586,2012-02-06
42.34906005859375,2012-02-07
42.35563659667969,2012-02-08
42.36219787597656,2012-02-09
42.322776794433594,2012-02-10
42.11905288696289,2012-02-13
41.14641571044922,2012-02-14
40.87696838378906,2012-02-15
41.3567008972168,2012-02-16
41.46843719482422,2012-02-17
40.982120513916016,2012-02-21
40.699527740478516,2012-02-22
41.36986541748047,2012-02-23
41.48814392089844,2012-02-24
41.73130798339844,2012-02-27
41.166133880615234,2012-02-28
40.988685607910156,2012-02-29
41.251556396484375,2012-03-01
40.96240997314453,2012-03-02
41.63272476196289,2012-03-05
41.46843719482422,2012-03-06
41.58013916015625,2012-03-07
41.46843719482422,2012-03-08
42.38190841674805,2012-03-09
42.31619644165039,2012-03-12
42.730220794677734,2012-03-13
42.618507385253906,2012-03-14
42.447635650634766,2012-03-15
42.5265007019043,2012-03-16
43.21653747558594,2012-03-19
43.01938247680664,2012-03-20
42.611934661865234,2012-03-21
42.112457275390625,2012-03-22
42.408199310302734,2012-03-23
43.06538009643555,2012-03-26
42.96681594848633,2012-03-27
43.0522575378418,2012-03-28
43.22967529296875,2012-03-29
44.05116271972656,2012-03-30
44.59663772583008,2012-04-02
44.54405212402344,2012-04-03
44.54405212402344,2012-04-04
44.62293243408203,2012-04-05
44.11033630371094,2012-04-09
43.0588264465332,2012-04-10
43.44386291503906,2012-04-11
43.755882263183594,2012-04-12
43.656314849853516,2012-04-13
44.413124084472656,2012-04-16
44.50606918334961,2012-04-17
44.14757537841797,2012-04-18
44.06126403808594,2012-04-19
44.55917739868164,2012-04-20
44.14757537841797,2012-04-23
44.91767120361328,2012-04-24
45.528419494628906,2012-04-25
45.150028228759766,2012-04-26
45.389015197753906,2012-04-27
45.18986129760742,2012-04-30
45.57490158081055,2012-05-01
45.906829833984375,2012-05-02
45.853721618652344,2012-05-03
45.375728607177734,2012-05-04
45.853721618652344,2012-05-07
45.787322998046875,2012-05-08
46.15245819091797,2012-05-09
46.25869369506836,2012-05-10
46.60389709472656,2012-05-11
45.93339157104492,2012-05-14
45.56825637817383,2012-05-15
45.32926940917969,2012-05-16
44.021427154541016,2012-05-17
43.76252746582031,2012-05-18
44.36664962768555,2012-05-21
44.69193649291992,2012-05-22
44.75833511352539,2012-05-23
44.718505859375,2012-05-24
44.40648651123047,2012-05-25
45.14338302612305,2012-05-29
44.21397018432617,2012-05-30
44.73842239379883,2012-05-31
44.087825775146484,2012-06-01
43.317726135253906,2012-06-04
44.14757537841797,2012-06-05
44.75170135498047,2012-06-06
44.054622650146484,2012-06-07
44.43303680419922,2012-06-08
43.623111724853516,2012-06-11
44.16084671020508,2012-06-12
44.17412185668945,2012-06-13
44.88447570800781,2012-06-14
45.17656707763672,2012-06-15
44.86455535888672,2012-06-18
44.632198333740234,2012-06-19
44.479496002197266,2012-06-20
43.64302444458008,2012-06-21
43.21814727783203,2012-06-22
43.662933349609375,2012-06-25
43.716060638427734,2012-06-26
43.81563949584961,2012-06-27
44.479496002197266,2012-06-28
45.30271530151367,2012-06-29
45.79397964477539,2012-07-02
46.08607482910156,2012-07-03
45.82054138183594,2012-07-05
46.02632522583008,2012-07-06
45.9466552734375,2012-07-09
45.48859405517578,2012-07-10
45.434959411621094,2012-07-11
46.27287673950195,2012-07-12
46.902992248535156,2012-07-13
46.84265899658203,2012-07-16
46.95661544799805,2012-07-17
46.82255172729492,2012-07-18
46.33992004394531,2012-07-19
45.9913444519043,2012-07-20
46.02487564086914,2012-07-23
46.366722106933594,2012-07-24
46.561119079589844,2012-07-25
46.25277328491211,2012-07-26
46.52089309692383,2012-07-27
46.386844635009766,2012-07-30
46.406944274902344,2012-07-31
46.29298782348633,2012-08-01
46.26618576049805,2012-08-02
46.11872100830078,2012-08-03
45.890804290771484,2012-08-06
45.36123275756836,2012-08-07
44.81155776977539,2012-08-08
44.751216888427734,2012-08-09
44.66409683227539,2012-08-10
44.576942443847656,2012-08-13
44.55013656616211,2012-08-14
44.576942443847656,2012-08-15
44.985843658447266,2012-08-16
45.38804626464844,2012-08-17
45.45507049560547,2012-08-20
45.4684944152832,2012-08-21
45.54222106933594,2012-08-22
45.30760955810547,2012-08-23
45.5355339050293,2012-08-24
45.790252685546875,2012-08-27
46.132118225097656,2012-08-28
46.132118225097656,2012-08-29
45.79694747924805,2012-08-30
45.58243942260742,2012-08-31
45.64278030395508,2012-09-04
45.508705139160156,2012-09-05
45.508705139160156,2012-09-06
45.6159553527832,2012-09-07
45.21376037597656,2012-09-10
45.44166564941406,2012-09-11
45.166839599609375,2012-09-12
45.4617805480957,2012-09-13
46.02487564086914,2012-09-14
45.817054748535156,2012-09-17
45.32770919799805,2012-09-18
44.985843658447266,2012-09-19
44.34233093261719,2012-09-20
44.28870391845703,2012-09-21
44.22837829589844,2012-09-24
43.57815170288086,2012-09-25
43.58485794067383,2012-09-26
43.839595794677734,2012-09-27
43.77925109863281,2012-09-28
42.994972229003906,2012-10-01
43.43738555908203,2012-10-02
43.26310348510742,2012-10-03
43.008392333984375,2012-10-04
42.954742431640625,2012-10-05
42.98155975341797,2012-10-08
42.76705551147461,2012-10-09
43.082115173339844,2012-10-10
42.9195671081543,2012-10-11
42.479331970214844,2012-10-12
42.73668670654297,2012-10-15
43.16337966918945,2012-10-16
43.623939514160156,2012-10-17
44.07094955444336,2012-10-18
43.68489074707031,2012-10-19
43.637481689453125,2012-10-22
43.41398620605469,2012-10-23
43.44784164428711,2012-10-24
43.38688278198242,2012-10-25
43.00083923339844,2012-10-26
43.82712936401367,2012-10-31
43.88808059692383,2012-11-01
43.63071823120117,2012-11-02
43.319156646728516,2012-11-05
43.66456985473633,2012-11-06
43.217567443847656,2012-11-07
42.750240325927734,2012-11-08
42.30322265625,2012-11-09
42.120365142822266,2012-11-12
42.025535583496094,2012-11-13
41.20602798461914,2012-11-14
41.192481994628906,2012-11-15
41.3347053527832,2012-11-16
41.68690490722656,2012-11-19
41.8968505859375,2012-11-20
41.64625930786133,2012-11-21
41.700462341308594,2012-11-23
42.025535583496094,2012-11-26
42.553829193115234,2012-11-27
42.28291320800781,2012-11-28
42.120365142822266,2012-11-29
42.20842361450195,2012-11-30
42.18809127807617,2012-12-03
42.533512115478516,2012-12-04
42.4996452331543,2012-12-05
42.60800552368164,2012-12-06
42.51319122314453,2012-12-07
42.506412506103516,2012-12-10
42.49287033081055,2012-12-11
42.84505081176758,2012-12-12
42.70282745361328,2012-12-13
42.831520080566406,2012-12-14
42.82474899291992,2012-12-17
43.25820541381836,2012-12-18
43.15660858154297,2012-12-19
43.7458381652832,2012-12-20
43.691673278808594,2012-12-21
43.874534606933594,2012-12-24
43.68489074707031,2012-12-26
43.77970886230469,2012-12-27
43.569759368896484,2012-12-28
43.854217529296875,2012-12-31
44.104820251464844,2013-01-02
44.32154083251953,2013-01-03
44.50441360473633,2013-01-04
44.565364837646484,2013-01-07
44.463775634765625,2013-01-08
44.51795196533203,2013-01-09
44.51795196533203,2013-01-10
44.589839935302734,2013-01-11
45.0416145324707,2013-01-14
45.26750183105469,2013-01-15
45.12376022338867,2013-01-16
45.137451171875,2013-01-17
45.0552978515625,2013-01-18
45.16482162475586,2013-01-22
45.63715744018555,2013-01-23
45.520782470703125,2013-01-24
45.31542205810547,2013-01-25
45.26750183105469,2013-01-28
45.65085220336914,2013-01-29
45.178524017333984,2013-01-30
44.747276306152344,2013-01-31
45.0416145324707,2013-02-01
45.0484504699707,2013-02-04
44.5966682434082,2013-02-05
44.781497955322266,2013-02-06
44.788360595703125,2013-02-07
45.50708770751953,2013-02-08
46.04102325439453,2013-02-11
46.13685989379883,2013-02-12
46.14369201660156,2013-02-13
46.24637222290039,2013-02-14
46.444881439208984,2013-02-15
47.09519958496094,2013-02-19
47.09519958496094,2013-02-20
47.204708099365234,2013-02-21
47.49904251098633,2013-02-22
47.08149337768555,2013-02-25
47.32793045043945,2013-02-26
47.60858917236328,2013-02-27
47.533287048339844,2013-02-28
47.84130859375,2013-03-01
47.35529708862305,2013-03-04
47.27314758300781,2013-03-05
47.060970306396484,2013-03-06
46.81454086303711,2013-03-07
46.691314697265625,2013-03-08
46.79399490356445,2013-03-11
46.390113830566406,2013-03-12
46.63655090332031,2013-03-13
47.594879150390625,2013-03-14
47.9302978515625,2013-03-15
48.3820915222168,2013-03-18
48.067203521728516,2013-03-19
47.75917434692383,2013-03-20
47.245784759521484,2013-03-21
47.060970306396484,2013-03-22
47.060970306396484,2013-03-25
47.37583541870117,2013-03-26
47.245784759521484,2013-03-27
47.27314758300781,2013-03-28
47.37583541870117,2013-04-01
47.540122985839844,2013-04-02
47.50588607788086,2013-04-03
48.135650634765625,2013-04-04
48.6490478515625,2013-04-05
48.79280471801758,2013-04-08
48.991310119628906,2013-04-09
48.32048034667969,2013-04-10
48.323936462402344,2013-04-11
48.28936767578125,2013-04-12
47.54964828491211,2013-04-15
47.971351623535156,2013-04-16
47.19706344604492,2013-04-17
47.23854446411133,2013-04-18
47.5081672668457,2013-04-19
47.425209045410156,2013-04-22
47.53581619262695,2013-04-23
47.425209045410156,2013-04-24
47.32151412963867,2013-04-25
46.98967361450195,2013-04-26
47.49433517456055,2013-04-29
47.515079498291016,2013-04-30
47.259281158447266,2013-05-01
47.56348419189453,2013-05-02
48.275550842285156,2013-05-03
48.939239501953125,2013-05-06
49.25029373168945,2013-05-07
49.50611877441406,2013-05-08
49.53375244140625,2013-05-09
49.76192092895508,2013-05-10
50.05228042602539,2013-05-13
50.47397994995117,2013-05-14
50.60532760620117,2013-05-15
50.874942779541016,2013-05-16
51.10307693481445,2013-05-17
51.44183349609375,2013-05-20
51.35888671875,2013-05-21
50.653717041015625,2013-05-22
49.748069763183594,2013-05-23
49.81720733642578,2013-05-24
49.04291534423828,2013-05-28
48.11655807495117,2013-05-29
47.473602294921875,2013-05-30
46.98967361450195,2013-05-31
45.55170822143555,2013-06-03
46.38128662109375,2013-06-04
46.16006851196289,2013-06-05
46.33291244506836,2013-06-06
45.496402740478516,2013-06-07
45.316646575927734,2013-06-10
44.722110748291016,2013-06-11
44.40409851074219,2013-06-12
45.11616134643555,2013-06-13
44.8465461730957,2013-06-14
44.86729049682617,2013-06-17
45.212955474853516,2013-06-18
43.87868881225586,2013-06-19
42.44071960449219,2013-06-20
43.20810317993164,2013-06-21
43.470802307128906,2013-06-24
45.005558013916016,2013-06-25
45.717620849609375,2013-06-26
46.60253143310547,2013-06-27
46.85139846801758,2013-06-28
46.574886322021484,2013-07-01
47.01732635498047,2013-07-02
46.52648162841797,2013-07-03
45.84898376464844,2013-07-05
45.869728088378906,2013-07-08
46.90671157836914,2013-07-09
46.44352340698242,2013-07-10
47.341163635253906,2013-07-11
47.02680587768555,2013-07-12
47.1316032409668,2013-07-15
47.42499542236328,2013-07-16
47.6904411315918,2013-07-17
48.375030517578125,2013-07-18
48.33311462402344,2013-07-19
48.521728515625,2013-07-22
48.44489288330078,2013-07-23
47.42499542236328,2013-07-24
47.501827239990234,2013-07-25
47.62758255004883,2013-07-26
47.578678131103516,2013-07-29
47.634559631347656,2013-07-30
47.187496185302734,2013-07-31
46.279361724853516,2013-08-01
45.69955825805664,2013-08-02
