AJRD,Date
9.331255912780762,1999-09-02
9.723562240600586,1999-09-03
9.527411460876465,1999-09-07
9.415323257446289,1999-09-08
9.275213241577148,1999-09-09
9.415323257446289,1999-09-10
9.639497756958008,1999-09-13
9.38730239868164,1999-09-14
9.38730239868164,1999-09-15
9.191149711608887,1999-09-16
8.966975212097168,1999-09-17
8.910929679870605,1999-09-20
8.714777946472168,1999-09-21
8.714777946472168,1999-09-22
8.574668884277344,1999-09-23
8.574668884277344,1999-09-24
8.574668884277344,1999-09-27
8.126317977905273,1999-09-28
8.462583541870117,1999-09-29
8.2103853225708,1999-09-30
8.07027530670166,1999-10-01
9.402573585510254,1999-10-04
9.243205070495605,1999-10-05
9.243205070495605,1999-10-06
9.668183326721191,1999-10-07
9.721305847167969,1999-10-08
9.827550888061523,1999-10-11
9.296330451965332,1999-10-12
9.34945011138916,1999-10-13
10.252524375915527,1999-10-14
10.305644035339355,1999-10-15
9.827550888061523,1999-10-18
9.455694198608398,1999-10-19
9.34945011138916,1999-10-20
9.296330451965332,1999-10-21
9.880670547485352,1999-10-22
9.615060806274414,1999-10-25
9.774422645568848,1999-10-26
9.615060806274414,1999-10-27
9.853681564331055,1999-10-28
9.693890571594238,1999-10-29
9.853681564331055,1999-11-01
9.906943321228027,1999-11-02
9.800413131713867,1999-11-03
9.74715518951416,1999-11-04
9.693890571594238,1999-11-05
9.587363243103027,1999-11-08
9.640626907348633,1999-11-09
9.640626907348633,1999-11-10
9.587363243103027,1999-11-11
9.800413131713867,1999-11-12
9.800413131713867,1999-11-15
10.226522445678711,1999-11-16
10.27978515625,1999-11-17
10.492835998535156,1999-11-18
10.333045959472656,1999-11-19
10.013467788696289,1999-11-22
9.640626907348633,1999-11-23
9.534098625183105,1999-11-24
9.42757511138916,1999-11-26
9.42757511138916,1999-11-29
9.321049690246582,1999-11-30
9.161261558532715,1999-12-01
8.94820499420166,1999-12-02
9.374309539794922,1999-12-03
8.89494514465332,1999-12-06
8.841679573059082,1999-12-07
8.309048652648926,1999-12-08
8.362311363220215,1999-12-09
8.202521324157715,1999-12-10
8.362311363220215,1999-12-13
8.362311363220215,1999-12-14
8.362311363220215,1999-12-15
8.309048652648926,1999-12-16
7.989468574523926,1999-12-17
7.7764177322387695,1999-12-20
7.510100364685059,1999-12-21
7.4568376541137695,1999-12-22
7.510100364685059,1999-12-23
8.735152244567871,1999-12-27
7.936205863952637,1999-12-28
7.936205863952637,1999-12-29
7.829682350158691,1999-12-30
8.415574073791504,1999-12-31
7.936205863952637,2000-01-03
7.403576374053955,2000-01-04
7.2437849044799805,2000-01-05
7.190523624420166,2000-01-06
7.2437849044799805,2000-01-07
7.2437849044799805,2000-01-10
7.2437849044799805,2000-01-11
7.190523624420166,2000-01-12
6.7644171714782715,2000-01-13
6.977470397949219,2000-01-14
7.510100364685059,2000-01-18
8.095998764038086,2000-01-19
8.309048652648926,2000-01-20
8.362311363220215,2000-01-21
7.616628170013428,2000-01-24
7.350310802459717,2000-01-25
7.1372599601745605,2000-01-26
7.190523624420166,2000-01-27
7.4568376541137695,2000-01-28
6.92420768737793,2000-01-31
6.977470397949219,2000-02-01
6.870943546295166,2000-02-02
6.498102188110352,2000-02-03
6.711154460906982,2000-02-04
6.498102188110352,2000-02-07
6.33831262588501,2000-02-08
6.25702428817749,2000-02-09
5.7757158279418945,2000-02-10
5.829193592071533,2000-02-11
6.25702428817749,2000-02-14
6.631376266479492,2000-02-15
6.6848554611206055,2000-02-16
6.6848554611206055,2000-02-17
6.6848554611206055,2000-02-18
6.417462348937988,2000-02-22
6.150067329406738,2000-02-23
5.93615198135376,2000-02-24
6.096588611602783,2000-02-25
6.738334655761719,2000-02-28
6.631376266479492,2000-02-29
6.04310941696167,2000-03-01
6.524418830871582,2000-03-02
6.524418830871582,2000-03-03
6.845292568206787,2000-03-06
6.524418830871582,2000-03-07
6.25702428817749,2000-03-08
5.93615198135376,2000-03-09
6.04310941696167,2000-03-10
6.150067329406738,2000-03-13
6.524418830871582,2000-03-14
6.845292568206787,2000-03-15
7.166165351867676,2000-03-16
7.0057291984558105,2000-03-17
7.0057291984558105,2000-03-20
6.845292568206787,2000-03-21
6.845292568206787,2000-03-22
6.898770332336426,2000-03-23
7.112686634063721,2000-03-24
7.38007926940918,2000-03-27
7.38007926940918,2000-03-28
7.487037658691406,2000-03-29
7.593997001647949,2000-03-30
6.631376266479492,2000-03-31
7.166165351867676,2000-04-03
7.219645023345947,2000-04-04
7.326602458953857,2000-04-05
7.326602458953857,2000-04-06
7.326602458953857,2000-04-07
7.433560371398926,2000-04-10
6.9522504806518555,2000-04-11
7.273122310638428,2000-04-12
7.38007926940918,2000-04-13
7.219645023345947,2000-04-14
7.487037658691406,2000-04-17
7.487037658691406,2000-04-18
7.540515899658203,2000-04-19
7.647475242614746,2000-04-20
7.861392021179199,2000-04-24
8.342700004577637,2000-04-25
8.39617919921875,2000-04-26
8.582856178283691,2000-04-27
8.636499404907227,2000-04-28
8.42192554473877,2000-05-01
8.314640045166016,2000-05-02
8.207355499267578,2000-05-03
8.529211044311523,2000-05-04
8.851070404052734,2000-05-05
8.958354949951172,2000-05-08
9.065641403198242,2000-05-09
8.743783950805664,2000-05-10
8.904711723327637,2000-05-11
8.690142631530762,2000-05-12
8.690142631530762,2000-05-15
8.743783950805664,2000-05-16
8.582856178283691,2000-05-17
8.42192554473877,2000-05-18
8.475569725036621,2000-05-19
8.3682861328125,2000-05-22
8.260998725891113,2000-05-23
8.260998725891113,2000-05-24
8.260998725891113,2000-05-25
8.529211044311523,2000-05-26
8.529211044311523,2000-05-30
8.582856178283691,2000-05-31
7.992784023284912,2000-06-01
7.8318562507629395,2000-06-02
7.724570274353027,2000-06-05
7.724570274353027,2000-06-06
7.724570274353027,2000-06-07
7.402712821960449,2000-06-08
7.188141822814941,2000-06-09
7.2954277992248535,2000-06-12
6.973571300506592,2000-06-13
6.919926643371582,2000-06-14
6.651712894439697,2000-06-15
6.81264066696167,2000-06-16
6.866284370422363,2000-06-19
6.705356121063232,2000-06-20
6.81264066696167,2000-06-21
6.59807014465332,2000-06-22
6.81264066696167,2000-06-23
6.81264066696167,2000-06-26
6.866284370422363,2000-06-27
6.866284370422363,2000-06-28
6.651712894439697,2000-06-29
6.866284370422363,2000-06-30
7.188141822814941,2000-07-03
6.866284370422363,2000-07-05
6.866284370422363,2000-07-06
6.866284370422363,2000-07-07
6.973571300506592,2000-07-10
6.919926643371582,2000-07-11
7.2954277992248535,2000-07-12
7.724570274353027,2000-07-13
7.617286205291748,2000-07-14
7.67092752456665,2000-07-17
7.402712821960449,2000-07-18
7.617286205291748,2000-07-19
7.563641548156738,2000-07-20
7.188141822814941,2000-07-21
7.080855369567871,2000-07-24
7.241783618927002,2000-07-25
7.2954277992248535,2000-07-26
7.509998321533203,2000-07-27
6.56694221496582,2000-07-28
6.836078643798828,2000-07-31
6.459288120269775,2000-08-01
6.243978500366211,2000-08-02
6.0286688804626465,2000-08-03
6.0286688804626465,2000-08-04
6.243978500366211,2000-08-07
6.351633071899414,2000-08-08
6.2978057861328125,2000-08-09
6.2978057861328125,2000-08-10
6.243978500366211,2000-08-11
6.351633071899414,2000-08-14
6.190151214599609,2000-08-15
6.243978500366211,2000-08-16
6.190151214599609,2000-08-17
5.921013355255127,2000-08-18
6.2978057861328125,2000-08-21
6.0286688804626465,2000-08-22
6.136322498321533,2000-08-23
6.082496643066406,2000-08-24
6.082496643066406,2000-08-25
6.0286688804626465,2000-08-28
6.136322498321533,2000-08-29
6.082496643066406,2000-08-30
6.2978057861328125,2000-08-31
6.2978057861328125,2000-09-01
6.728424549102783,2000-09-05
6.728424549102783,2000-09-06
6.8899078369140625,2000-09-07
6.8899078369140625,2000-09-08
6.782252788543701,2000-09-11
6.8899078369140625,2000-09-12
7.428181171417236,2000-09-13
7.858800411224365,2000-09-14
8.235591888427734,2000-09-15
7.535836219787598,2000-09-18
7.212871551513672,2000-09-19
7.643492698669434,2000-09-20
7.535836219787598,2000-09-21
7.320526123046875,2000-09-22
7.697317123413086,2000-09-25
7.1052165031433105,2000-09-26
7.15904426574707,2000-09-27
6.997561931610107,2000-09-28
6.997561931610107,2000-09-29
7.212871551513672,2000-10-02
7.15904426574707,2000-10-03
6.997561931610107,2000-10-04
7.1052165031433105,2000-10-05
7.15904426574707,2000-10-06
7.697317123413086,2000-10-09
7.589664459228516,2000-10-10
7.266698360443115,2000-10-11
6.9437336921691895,2000-10-12
6.997561931610107,2000-10-13
7.320526123046875,2000-10-16
7.320526123046875,2000-10-17
7.051389694213867,2000-10-18
6.9437336921691895,2000-10-19
6.836078643798828,2000-10-20
6.8899078369140625,2000-10-23
6.9437336921691895,2000-10-24
6.620769500732422,2000-10-25
6.782252788543701,2000-10-26
6.8899078369140625,2000-10-27
7.294051647186279,2000-10-30
7.2400221824646,2000-10-31
6.861810684204102,2000-11-01
6.915841579437256,2000-11-02
7.2400221824646,2000-11-03
7.726291656494141,2000-11-06
7.2400221824646,2000-11-07
6.807782173156738,2000-11-08
6.915841579437256,2000-11-09
6.807782173156738,2000-11-10
6.861810684204102,2000-11-13
7.402111053466797,2000-11-14
7.1859917640686035,2000-11-15
7.348082542419434,2000-11-16
7.131960868835449,2000-11-17
6.861810684204102,2000-11-20
6.9698710441589355,2000-11-21
7.02390193939209,2000-11-22
7.02390193939209,2000-11-24
7.1859917640686035,2000-11-27
6.861810684204102,2000-11-28
6.807782173156738,2000-11-29
6.915841579437256,2000-11-30
7.02390193939209,2000-12-01
6.915841579437256,2000-12-04
7.02390193939209,2000-12-05
7.02390193939209,2000-12-06
6.915841579437256,2000-12-07
6.915841579437256,2000-12-08
7.726291656494141,2000-12-11
7.672264099121094,2000-12-12
7.564201831817627,2000-12-13
7.510172367095947,2000-12-14
7.564201831817627,2000-12-15
7.1859917640686035,2000-12-18
6.753750801086426,2000-12-19
7.02390193939209,2000-12-20
6.915841579437256,2000-12-21
7.2400221824646,2000-12-22
7.348082542419434,2000-12-26
8.104503631591797,2000-12-27
8.212560653686523,2000-12-28
8.320623397827148,2000-12-29
8.374652862548828,2001-01-02
8.320623397827148,2001-01-03
8.212560653686523,2001-01-04
8.266590118408203,2001-01-05
8.482710838317871,2001-01-08
7.888381481170654,2001-01-09
8.482710838317871,2001-01-10
8.212560653686523,2001-01-11
8.482710838317871,2001-01-12
9.023012161254883,2001-01-16
8.590771675109863,2001-01-17
8.266590118408203,2001-01-18
8.53674030303955,2001-01-19
8.806893348693848,2001-01-22
9.293163299560547,2001-01-23
9.131072998046875,2001-01-24
8.860921859741211,2001-01-25
8.806893348693848,2001-01-26
9.094330787658691,2001-01-29
9.103001594543457,2001-01-30
9.146349906921387,2001-01-31
9.319738388061523,2001-02-01
9.371757507324219,2001-02-02
9.657851219177246,2001-02-05
10.186692237854004,2001-02-06
9.839912414550781,2001-02-07
10.126005172729492,2001-02-08
9.753215789794922,2001-02-09
10.403430938720703,2001-02-12
10.01330280303955,2001-02-13
10.81956672668457,2001-02-14
10.836907386779785,2001-02-15
10.403430938720703,2001-02-16
10.793558120727539,2001-02-20
10.49012565612793,2001-02-21
10.282054901123047,2001-02-22
10.403430938720703,2001-02-23
10.44677734375,2001-02-26
10.44677734375,2001-02-27
10.403430938720703,2001-02-28
10.351410865783691,2001-03-01
10.44677734375,2001-03-02
10.403430938720703,2001-03-05
10.143343925476074,2001-03-06
10.143343925476074,2001-03-07
10.143343925476074,2001-03-08
10.212699890136719,2001-03-09
9.805232048034668,2001-03-12
9.961284637451172,2001-03-13
9.666521072387695,2001-03-14
9.536478042602539,2001-03-15
9.36308765411377,2001-03-16
10.099996566772461,2001-03-19
9.987293243408203,2001-03-20
9.27639102935791,2001-03-21
9.11167049407959,2001-03-22
9.493127822875977,2001-03-23
9.493127822875977,2001-03-26
9.969952583312988,2001-03-27
9.05965518951416,2001-03-28
8.756218910217285,2001-03-29
9.207035064697266,2001-03-30
8.903603553771973,2001-04-02
9.068324089050293,2001-04-03
8.721542358398438,2001-04-04
8.88626480102539,2001-04-05
8.730212211608887,2001-04-06
9.11167049407959,2001-04-09
9.536478042602539,2001-04-10
9.103001594543457,2001-04-11
9.050983428955078,2001-04-12
9.319738388061523,2001-04-16
9.146349906921387,2001-04-17
9.545146942138672,2001-04-18
9.631841659545898,2001-04-19
10.403430938720703,2001-04-20
10.628836631774902,2001-04-23
10.793558120727539,2001-04-24
10.377421379089355,2001-04-25
10.412100791931152,2001-04-26
10.525086402893066,2001-04-27
10.446864128112793,2001-04-30
10.60330581665039,2001-05-01
10.577232360839844,2001-05-02
10.429483413696289,2001-05-03
10.168744087219238,2001-05-04
10.125288009643555,2001-05-07
10.429483413696289,2001-05-08
10.429483413696289,2001-05-09
10.429483413696289,2001-05-10
10.342570304870605,2001-05-11
10.37733268737793,2001-05-14
10.342570304870605,2001-05-15
10.386024475097656,2001-05-16
10.368645668029785,2001-05-17
10.386024475097656,2001-05-18
10.47293758392334,2001-05-21
10.299113273620605,2001-05-22
9.908008575439453,2001-05-23
9.647271156311035,2001-05-24
9.873242378234863,2001-05-25
10.038376808166504,2001-05-29
10.168744087219238,2001-05-30
10.160054206848145,2001-05-31
10.220892906188965,2001-06-01
10.646764755249023,2001-06-04
10.724985122680664,2001-06-05
10.255659103393555,2001-06-06
10.58592414855957,2001-06-07
11.289916038513184,2001-06-08
11.524577140808105,2001-06-11
12.167730331420898,2001-06-12
12.080817222595215,2001-06-13
11.507195472717285,2001-06-14
11.73316764831543,2001-06-15
11.342061042785645,2001-06-18
11.342061042785645,2001-06-19
11.298605918884277,2001-06-20
11.428974151611328,2001-06-21
10.864045143127441,2001-06-22
10.342570304870605,2001-06-25
10.186127662658691,2001-06-26
10.768440246582031,2001-06-27
10.794513702392578,2001-06-28
11.124780654907227,2001-06-29
12.341553688049316,2001-07-02
11.915684700012207,2001-07-03
11.950448036193848,2001-07-05
11.585415840148926,2001-07-06
11.559343338012695,2001-07-09
11.298605918884277,2001-07-10
11.255148887634277,2001-07-11
11.376827239990234,2001-07-12
11.420283317565918,2001-07-13
11.220385551452637,2001-07-16
11.82007884979248,2001-07-17
11.533268928527832,2001-07-18
11.550649642944336,2001-07-19
11.73316764831543,2001-07-20
11.394207954406738,2001-07-23
11.541959762573242,2001-07-24
11.272531509399414,2001-07-25
11.342061042785645,2001-07-26
11.724474906921387,2001-07-27
11.846426010131836,2001-07-30
11.637370109558105,2001-07-31
11.898686408996582,2001-08-01
11.672212600708008,2001-08-02
11.498001098632812,2001-08-03
11.663501739501953,2001-08-06
11.977081298828125,2001-08-07
11.715765953063965,2001-08-08
11.628660202026367,2001-08-09
11.585104942321777,2001-08-10
11.776741027832031,2001-08-13
12.038056373596191,2001-08-14
10.522412300109863,2001-08-15
10.147854804992676,2001-08-16
10.173988342285156,2001-08-17
10.522412300109863,2001-08-20
10.496280670166016,2001-08-21
10.714045524597168,2001-08-22
10.731468200683594,2001-08-23
10.93181037902832,2001-08-24
11.062470436096191,2001-08-27
11.018917083740234,2001-08-28
11.236682891845703,2001-08-29
11.062470436096191,2001-08-30
10.801151275634766,2001-08-31
11.410893440246582,2001-09-04
11.219263076782227,2001-09-05
10.923100471496582,2001-09-06
10.853414535522461,2001-09-07
10.365619659423828,2001-09-10
11.193129539489746,2001-09-17
11.15828800201416,2001-09-18
11.106022834777832,2001-09-19
9.982356071472168,2001-09-20
9.964932441711426,2001-09-21
10.27851676940918,2001-09-24
10.548544883728027,2001-09-25
10.025907516479492,2001-09-26
9.538113594055176,2001-09-27
9.877827644348145,2001-09-28
9.834274291992188,2001-10-01
9.834274291992188,2001-10-02
10.356912612915039,2001-10-03
10.3743314743042,2001-10-04
10.391754150390625,2001-10-05
10.844705581665039,2001-10-08
10.757597923278809,2001-10-09
10.801151275634766,2001-10-10
11.210548400878906,2001-10-11
11.15828800201416,2001-10-12
11.106022834777832,2001-10-15
10.88825798034668,2001-10-16
11.01020622253418,2001-10-17
10.801151275634766,2001-10-18
10.757597923278809,2001-10-19
10.87083625793457,2001-10-22
10.740177154541016,2001-10-23
10.609518051147461,2001-10-24
10.879546165466309,2001-10-25
10.609518051147461,2001-10-26
10.470149993896484,2001-10-29
10.40902042388916,2001-10-30
10.391555786132812,2001-10-31
10.505077362060547,2001-11-01
10.321698188781738,2001-11-02
10.636063575744629,2001-11-05
10.828176498413086,2001-11-06
10.732120513916016,2001-11-07
10.505077362060547,2001-11-08
10.836909294128418,2001-11-09
10.435218811035156,2001-11-12
10.775782585144043,2001-11-13
10.740852355957031,2001-11-14
10.985361099243164,2001-11-15
11.081415176391602,2001-11-16
11.09014892578125,2001-11-19
11.107614517211914,2001-11-20
10.740852355957031,2001-11-21
10.985361099243164,2001-11-23
10.723387718200684,2001-11-26
10.65353012084961,2001-11-27
10.91550064086914,2001-11-28
11.343388557434082,2001-11-29
11.133810997009277,2001-11-30
10.810710906982422,2001-12-03
11.30845832824707,2001-12-04
11.273529052734375,2001-12-05
11.413247108459473,2001-12-06
11.352120399475098,2001-12-07
11.020288467407227,2001-12-10
11.002825736999512,2001-12-11
11.439444541931152,2001-12-12
11.701416969299316,2001-12-13
12.103107452392578,2001-12-14
12.661979675292969,2001-12-17
12.443669319152832,2001-12-18
12.225359916687012,2001-12-19
12.207894325256348,2001-12-20
12.35634708404541,2001-12-21
12.277756690979004,2001-12-24
12.504798889160156,2001-12-26
12.574658393859863,2001-12-27
12.513529777526855,2001-12-28
12.321416854858398,2001-12-31
12.225359916687012,2002-01-02
12.749306678771973,2002-01-03
12.635784149169922,2002-01-04
12.583388328552246,2002-01-07
12.749306678771973,2002-01-08
12.688176155090332,2002-01-09
12.906490325927734,2002-01-10
12.487333297729492,2002-01-11
12.661979675292969,2002-01-14
12.688176155090332,2002-01-15
12.417474746704102,2002-01-16
12.62705135345459,2002-01-17
12.478599548339844,2002-01-18
10.042262077331543,2002-01-22
10.513810157775879,2002-01-23
10.566205024719238,2002-01-24
10.356627464294434,2002-01-25
10.38282585144043,2002-01-28
10.06845760345459,2002-01-29
10.06845760345459,2002-01-30
9.937471389770508,2002-01-31
9.780288696289062,2002-02-01
9.300005912780762,2002-02-04
9.430991172790527,2002-02-05
9.291275024414062,2002-02-06
9.326301574707031,2002-02-07
9.624043464660645,2002-02-08
10.044384002685547,2002-02-11
10.202012062072754,2002-02-12
10.508512496948242,2002-02-13
10.061899185180664,2002-02-14
10.070655822753906,2002-02-15
9.930541038513184,2002-02-19
9.76415729522705,2002-02-20
9.641557693481445,2002-02-21
9.676586151123047,2002-02-22
9.597771644592285,2002-02-25
9.72037124633789,2002-02-26
9.624043464660645,2002-02-27
9.518957138061523,2002-02-28
9.632801055908203,2002-03-01
9.632801055908203,2002-03-04
9.589014053344727,2002-03-05
11.90964412689209,2002-03-06
11.76953125,2002-03-07
11.90964412689209,2002-03-08
12.172356605529785,2002-03-11
11.97970199584961,2002-03-12
12.084786415100098,2002-03-13
11.99721622467041,2002-03-14
11.944673538208008,2002-03-15
11.822072982788086,2002-03-18
11.95343017578125,2002-03-19
11.92715835571289,2002-03-20
12.207386016845703,2002-03-21
12.1198148727417,2002-03-22
12.653996467590332,2002-03-25
12.732812881469727,2002-03-26
13.967561721801758,2002-03-27
13.766148567199707,2002-03-28
12.697782516479492,2002-04-01
12.023486137390137,2002-04-02
11.93591594696045,2002-04-03
12.522642135620117,2002-04-04
12.452584266662598,2002-04-05
12.689024925231934,2002-04-08
12.557669639587402,2002-04-09
12.53139877319336,2002-04-10
12.461341857910156,2002-04-11
12.548912048339844,2002-04-12
12.864167213439941,2002-04-15
13.450891494750977,2002-04-16
13.12687873840332,2002-04-17
13.179423332214355,2002-04-18
13.354564666748047,2002-04-19
13.170666694641113,2002-04-22
13.153152465820312,2002-04-23
13.485919952392578,2002-04-24
13.757390022277832,2002-04-25
13.783661842346191,2002-04-26
13.441482543945312,2002-04-29
13.77488899230957,2002-04-30
13.853852272033691,2002-05-01
13.97668743133545,2002-05-02
13.801209449768066,2002-05-03
13.380066871643066,2002-05-06
13.23968505859375,2002-05-07
13.415162086486816,2002-05-08
13.160719871520996,2002-05-09
13.090531349182129,2002-05-10
13.072981834411621,2002-05-13
13.731019973754883,2002-05-14
13.537996292114258,2002-05-15
13.23968505859375,2002-05-16
13.222136497497559,2002-05-17
13.204590797424316,2002-05-20
13.187043190002441,2002-05-21
13.072981834411621,2002-05-22
13.24846076965332,2002-05-23
13.002792358398438,2002-05-24
13.020340919494629,2002-05-28
12.783446311950684,2002-05-29
12.722030639648438,2002-05-30
12.809768676757812,2002-05-31
12.555329322814941,2002-06-03
12.564102172851562,2002-06-04
12.590423583984375,2002-06-05
11.923614501953125,2002-06-06
12.283339500427246,2002-06-07
12.239471435546875,2002-06-10
11.985030174255371,2002-06-11
11.932387351989746,2002-06-12
11.58143424987793,2002-06-13
11.642852783203125,2002-06-14
12.063995361328125,2002-06-17
12.379853248596191,2002-06-18
12.239471435546875,2002-06-19
12.239471435546875,2002-06-20
12.502685546875,2002-06-21
12.169281005859375,2002-06-24
12.283339500427246,2002-06-25
12.142958641052246,2002-06-26
12.458816528320312,2002-06-27
12.546555519104004,2002-06-28
11.985030174255371,2002-07-01
11.51124382019043,2002-07-02
11.423506736755371,2002-07-03
11.844648361206055,2002-07-05
11.713043212890625,2002-07-08
11.256804466247559,2002-07-09
10.265361785888672,2002-07-10
10.625088691711426,2002-07-11
10.440839767456055,2002-07-12
10.177623748779297,2002-07-15
10.054791450500488,2002-07-16
10.089886665344238,2002-07-17
9.659969329833984,2002-07-18
9.212506294250488,2002-07-19
9.0282564163208,2002-07-22
8.55447006225586,2002-07-23
8.765040397644043,2002-07-24
8.572017669677734,2002-07-25
8.773815155029297,2002-07-26
9.344111442565918,2002-07-29
9.687257766723633,2002-07-30
9.696057319641113,2002-07-31
9.546479225158691,2002-08-01
8.930577278137207,2002-08-02
8.613828659057617,2002-08-05
9.150542259216309,2002-08-06
9.898423194885254,2002-08-07
9.942418098449707,2002-08-08
9.76644515991211,2002-08-09
9.757647514343262,2002-08-12
9.25612735748291,2002-08-13
9.828034400939941,2002-08-14
9.502486228942871,2002-08-15
9.898423194885254,2002-08-16
10.250368118286133,2002-08-19
9.740049362182617,2002-08-20
9.76644515991211,2002-08-21
9.669659614562988,2002-08-22
9.546479225158691,2002-08-23
9.449695587158203,2002-08-26
9.458495140075684,2002-08-27
9.053759574890137,2002-08-28
9.546479225158691,2002-08-29
9.546479225158691,2002-08-30
9.071354866027832,2002-09-03
9.41450023651123,2002-09-04
9.229730606079102,2002-09-05
9.502486228942871,2002-09-06
9.819235801696777,2002-09-09
9.76644515991211,2002-09-10
9.678459167480469,2002-09-11
9.678459167480469,2002-09-12
9.66086196899414,2002-09-13
9.678459167480469,2002-09-16
9.493688583374023,2002-09-17
9.141744613647461,2002-09-18
8.824995994567871,2002-09-19
8.77220344543457,2002-09-20
8.622627258300781,2002-09-23
9.000967025756836,2002-09-24
8.88658618927002,2002-09-25
9.036163330078125,2002-09-26
8.596232414245605,2002-09-27
8.85138988494873,2002-09-30
8.824995994567871,2002-10-01
8.534640312194824,2002-10-02
8.490647315979004,2002-10-03
8.138704299926758,2002-10-04
7.478808879852295,2002-10-07
6.810115814208984,2002-10-08
5.939054489135742,2002-10-09
6.598948955535889,2002-10-10
6.598948955535889,2002-10-11
6.598948955535889,2002-10-14
6.827713489532471,2002-10-15
6.55495548248291,2002-10-16
6.458171844482422,2002-10-17
6.449373245239258,2002-10-18
6.836511611938477,2002-10-21
6.783720016479492,2002-10-22
7.03887939453125,2002-10-23
6.810115814208984,2002-10-24
6.924497604370117,2002-10-25
6.598948955535889,2002-10-28
6.977289199829102,2002-10-29
7.224586486816406,2002-10-30
7.224586486816406,2002-10-31
7.171593189239502,2002-11-01
6.986121654510498,2002-11-04
6.844809055328369,2002-11-05
6.888969898223877,2002-11-06
6.685832500457764,2002-11-07
6.73882532119751,2002-11-08
6.624008655548096,2002-11-11
6.624008655548096,2002-11-12
6.668169021606445,2002-11-13
6.782985210418701,2002-11-14
6.703496932983398,2002-11-15
6.420872688293457,2002-11-18
6.500361442565918,2002-11-19
6.465033531188965,2002-11-20
6.45620059967041,2002-11-21
6.906633377075195,2002-11-22
6.685832500457764,2002-11-25
6.977289199829102,2002-11-26
7.330569744110107,2002-11-27
7.153930187225342,2002-11-29
7.374730110168457,2002-12-02
7.24224853515625,2002-12-03
7.074441432952881,2002-12-04
6.1647443771362305,2002-12-05
6.138247966766357,2002-12-06
6.102920055389404,2002-12-09
6.182408332824707,2002-12-10
6.182408332824707,2002-12-11
6.712328910827637,2002-12-12
6.491528511047363,2002-12-13
6.615176200866699,2002-12-16
6.44736909866333,2002-12-17
6.535689353942871,2002-12-18
6.827144622802734,2002-12-19
6.844809055328369,2002-12-20
7.012617111206055,2002-12-23
7.100937843322754,2002-12-24
7.109769821166992,2002-12-26
7.065609455108643,2002-12-27
6.888969898223877,2002-12-30
6.994953632354736,2002-12-31
7.224586486816406,2003-01-02
7.003785133361816,2003-01-03
7.092105388641357,2003-01-06
7.100937843322754,2003-01-07
6.853641510009766,2003-01-08
7.2864089012146,2003-01-09
7.162761211395264,2003-01-10
7.0832743644714355,2003-01-13
7.065609455108643,2003-01-14
7.065609455108643,2003-01-15
7.0302815437316895,2003-01-16
6.977289199829102,2003-01-17
6.994953632354736,2003-01-21
6.8183135986328125,2003-01-22
6.994953632354736,2003-01-23
6.8624725341796875,2003-01-24
6.765320777893066,2003-01-27
6.809481143951416,2003-01-28
6.8006486892700195,2003-01-29
6.721160888671875,2003-01-30
6.8006486892700195,2003-01-31
6.8006486892700195,2003-02-03
6.782985210418701,2003-02-04
6.827144622802734,2003-02-05
6.8183135986328125,2003-02-06
6.729992389678955,2003-02-07
6.721160888671875,2003-02-10
6.473864555358887,2003-02-11
6.332552433013916,2003-02-12
6.359160423278809,2003-02-13
6.359160423278809,2003-02-14
6.341422080993652,2003-02-18
6.341422080993652,2003-02-19
6.234992504119873,2003-02-20
6.31481409072876,2003-02-21
6.305944919586182,2003-02-24
6.288207054138184,2003-02-25
6.022132873535156,2003-02-26
6.022132873535156,2003-02-27
6.031002521514893,2003-02-28
5.977787494659424,2003-03-03
5.853620529174805,2003-03-04
5.809274673461914,2003-03-05
5.676238059997559,2003-03-06
5.693975925445557,2003-03-07
5.676238059997559,2003-03-10
5.365818977355957,2003-03-11
5.365818977355957,2003-03-12
5.489985942840576,2003-03-13
5.614153861999512,2003-03-14
5.729452610015869,2003-03-17
5.809274673461914,2003-03-18
5.658499240875244,2003-03-19
5.729452610015869,2003-03-20
5.764928817749023,2003-03-21
5.5964155197143555,2003-03-24
5.711714267730713,2003-03-25
5.498855113983154,2003-03-26
5.68510627746582,2003-03-27
5.729452610015869,2003-03-28
5.543200969696045,2003-03-31
5.791536808013916,2003-04-01
5.942310810089111,2003-04-02
5.951180458068848,2003-04-03
6.084217071533203,2003-04-04
6.208384990692139,2003-04-07
6.146300792694092,2003-04-08
6.066479682922363,2003-04-09
6.2793378829956055,2003-04-10
6.226123332977295,2003-04-11
6.51880407333374,2003-04-14
6.305944919586182,2003-04-15
6.341422080993652,2003-04-16
6.350290775299072,2003-04-17
6.447851181030273,2003-04-21
6.625233173370361,2003-04-22
6.642971038818359,2003-04-23
6.616364479064941,2003-04-24
6.554279804229736,2003-04-25
6.589756965637207,2003-04-28
6.616471767425537,2003-04-29
6.767858505249023,2003-04-30
6.839098930358887,2003-05-01
6.767858505249023,2003-05-02
7.079535961151123,2003-05-05
7.124061584472656,2003-05-06
7.097346305847168,2003-05-07
7.070631504058838,2003-05-08
7.346688270568848,2003-05-09
7.355594635009766,2003-05-12
7.266542911529541,2003-05-13
7.043915748596191,2003-05-14
7.124061584472656,2003-05-15
