NWS,Date
16.10007095336914,2020-11-12
16.672645568847656,2020-11-13
17.080242156982422,2020-11-16
17.284040451049805,2020-11-17
17.109355926513672,2020-11-18
17.109355926513672,2020-11-19
17.04142189025879,2020-11-20
17.410202026367188,2020-11-23
17.64311408996582,2020-11-24
17.478132247924805,2020-11-25
17.284040451049805,2020-11-27
17.284040451049805,2020-11-30
17.71104621887207,2020-12-01
17.89543914794922,2020-12-02
18.021596908569336,2020-12-03
18.11864471435547,2020-12-04
17.924549102783203,2020-12-07
17.89543914794922,2020-12-08
17.74015998840332,2020-12-09
17.71104621887207,2020-12-10
17.332563400268555,2020-12-11
17.109355926513672,2020-12-14
17.48784065246582,2020-12-15
17.119060516357422,2020-12-16
17.070537567138672,2020-12-17
16.779399871826172,2020-12-18
16.99289894104004,2020-12-21
17.002605438232422,2020-12-22
16.98319435119629,2020-12-23
17.157878875732422,2020-12-24
17.55577278137207,2020-12-28
17.322860717773438,2020-12-29
17.381086349487305,2020-12-30
17.245222091674805,2020-12-31
17.429609298706055,2021-01-04
17.526657104492188,2021-01-05
18.254505157470703,2021-01-06
17.74015998840332,2021-01-07
17.623703002929688,2021-01-08
17.73045539855957,2021-01-11
17.53636360168457,2021-01-12
17.429609298706055,2021-01-13
17.78868293762207,2021-01-14
17.778980255126953,2021-01-15
17.78868293762207,2021-01-19
18.079824447631836,2021-01-20
18.18657684326172,2021-01-21
17.70134162902832,2021-01-22
17.80809211730957,2021-01-25
18.19628143310547,2021-01-26
18.45830535888672,2021-01-27
18.34185028076172,2021-01-28
18.322439193725586,2021-01-29
18.23509979248047,2021-02-01
18.6621036529541,2021-02-02
18.69121742248535,2021-02-03
19.04058837890625,2021-02-04
20.205148696899414,2021-02-05
20.768020629882812,2021-02-08
21.32118797302246,2021-02-09
21.942289352416992,2021-02-10
22.291656494140625,2021-02-11
22.80600357055664,2021-02-12
22.51486587524414,2021-02-16
22.223724365234375,2021-02-17
21.92287826538086,2021-02-18
21.748193740844727,2021-02-19
22.427522659301758,2021-02-22
22.398406982421875,2021-02-23
22.55368423461914,2021-02-24
21.98110580444336,2021-02-25
22.243131637573242,2021-02-26
23.029212951660156,2021-03-01
22.417816162109375,2021-03-02
22.369291305541992,2021-03-03
22.097562789916992,2021-03-04
22.80600357055664,2021-03-05
22.543975830078125,2021-03-08
23.097145080566406,2021-03-09
23.650312423706055,2021-03-10
23.786178588867188,2021-03-11
24.193775177001953,2021-03-12
23.989974975585938,2021-03-15
24.574621200561523,2021-03-16
24.282299041748047,2021-03-17
24.55513572692871,2021-03-18
24.48692512512207,2021-03-19
24.0971622467041,2021-03-22
23.551490783691406,2021-03-23
23.083776473999023,2021-03-24
23.79509162902832,2021-03-25
23.395586013793945,2021-03-26
22.791452407836914,2021-03-29
23.22019386291504,2021-03-30
22.859661102294922,2021-03-31
23.38584327697754,2021-04-01
23.892536163330078,2021-04-05
23.912023544311523,2021-04-06
23.73662757873535,2021-04-07
24.067930221557617,2021-04-08
23.999719619750977,2021-04-09
24.145883560180664,2021-04-12
23.639188766479492,2021-04-13
23.950998306274414,2021-04-14
24.165369033813477,2021-04-15
24.26280975341797,2021-04-16
24.24332046508789,2021-04-19
24.077672958374023,2021-04-20
24.7597599029541,2021-04-21
24.447948455810547,2021-04-22
24.25306510925293,2021-04-23
24.184856414794922,2021-04-26
23.970487594604492,2021-04-27
23.687908172607422,2021-04-28
23.834068298339844,2021-04-29
23.687908172607422,2021-04-30
23.746374130249023,2021-05-03
22.96684455871582,2021-05-04
23.444307327270508,2021-05-05
23.327377319335938,2021-05-06
24.72078514099121,2021-05-07
24.61359977722168,2021-05-10
24.983875274658203,2021-05-11
23.619699478149414,2021-05-12
23.73662757873535,2021-05-13
24.282299041748047,2021-05-14
24.467437744140625,2021-05-17
24.272554397583008,2021-05-18
23.98997688293457,2021-05-19
25.032594680786133,2021-05-20
24.603853225708008,2021-05-21
24.935155868530273,2021-05-24
24.81822395324707,2021-05-25
25.042339324951172,2021-05-26
25.28594207763672,2021-05-27
25.032594680786133,2021-05-28
24.43820571899414,2021-06-01
23.912023544311523,2021-06-02
23.853557586669922,2021-06-03
24.145883560180664,2021-06-04
23.73662757873535,2021-06-07
24.633085250854492,2021-06-08
24.61359977722168,2021-06-09
24.467437744140625,2021-06-10
24.89617919921875,2021-06-11
24.43820571899414,2021-06-14
24.0971622467041,2021-06-15
23.98023223876953,2021-06-16
23.58072280883789,2021-06-17
23.21044921875,2021-06-18
23.67816162109375,2021-06-21
23.532001495361328,2021-06-22
23.36635398864746,2021-06-23
23.541746139526367,2021-06-24
23.57097816467285,2021-06-25
23.561235427856445,2021-06-28
23.473539352416992,2021-06-29
23.726882934570312,2021-06-30
24.126392364501953,2021-07-01
23.834068298339844,2021-07-02
23.473539352416992,2021-07-06
23.249425888061523,2021-07-07
22.840171813964844,2021-07-08
23.541746139526367,2021-07-09
23.73662757873535,2021-07-12
23.249425888061523,2021-07-13
23.093521118164062,2021-07-14
23.0447998046875,2021-07-15
22.401687622070312,2021-07-16
22.07038688659668,2021-07-19
22.46989631652832,2021-07-20
22.781705856323242,2021-07-21
22.59657096862793,2021-07-22
22.92786979675293,2021-07-23
23.064285278320312,2021-07-26
22.90838050842285,2021-07-27
22.996078491210938,2021-07-28
22.83043098449707,2021-07-29
22.90838050842285,2021-07-30
23.0447998046875,2021-08-02
22.46989631652832,2021-08-03
22.81093978881836,2021-08-04
23.181217193603516,2021-08-05
23.15198516845703,2021-08-06
23.015567779541016,2021-08-09
22.83043098449707,2021-08-10
22.723243713378906,2021-08-11
22.59657096862793,2021-08-12
22.19706153869629,2021-08-13
22.3237361907959,2021-08-16
21.74883270263672,2021-08-17
21.02777099609375,2021-08-18
20.74519157409668,2021-08-19
20.94007110595703,2021-08-20
21.261629104614258,2021-08-23
21.23239517211914,2021-08-24
21.427278518676758,2021-08-25
21.388301849365234,2021-08-26
21.592927932739258,2021-08-27
21.41753387451172,2021-08-30
21.46625518798828,2021-08-31
21.817039489746094,2021-09-01
21.68062400817871,2021-09-02
21.56369400024414,2021-09-03
21.19342041015625,2021-09-07
21.125211715698242,2021-09-08
20.979049682617188,2021-09-09
20.8913516998291,2021-09-10
20.881607055664062,2021-09-13
20.95992660522461,2021-09-14
21.116561889648438,2021-09-15
21.53752326965332,2021-09-16
21.273197174072266,2021-09-17
20.881607055664062,2021-09-20
21.253620147705078,2021-09-21
22.05638313293457,2021-09-22
23.221364974975586,2021-09-23
23.632535934448242,2021-09-24
23.505268096923828,2021-09-27
23.26052474975586,2021-09-28
23.07451820373535,2021-09-29
22.741666793823242,2021-09-30
23.084308624267578,2021-10-01
22.81019401550293,2021-10-04
23.094097137451172,2021-10-05
22.849353790283203,2021-10-06
23.28989601135254,2021-10-07
23.42694854736328,2021-10-08
23.368213653564453,2021-10-11
23.485689163208008,2021-10-12
23.348634719848633,2021-10-13
23.652116775512695,2021-10-14
23.612957000732422,2021-10-15
23.368213653564453,2021-10-18
23.466108322143555,2021-10-19
23.68148422241211,2021-10-20
23.564008712768555,2021-10-21
23.847911834716797,2021-10-22
23.936017990112305,2021-10-25
23.495479583740234,2021-10-26
21.98785400390625,2021-10-27
22.330495834350586,2021-10-28
22.085750579833984,2021-10-29
22.85914421081543,2021-11-01
22.65355682373047,2021-11-02
22.438182830810547,2021-11-03
22.898303985595703,2021-11-04
23.750015258789062,2021-11-05
23.446531295776367,2021-11-08
23.2017879486084,2021-11-09
22.996200561523438,2021-11-10
23.07451820373535,2021-11-11
23.28010368347168,2021-11-12
22.91788101196289,2021-11-15
23.172414779663086,2021-11-16
23.015779495239258,2021-11-17
22.868934631347656,2021-11-18
21.850793838500977,2021-11-19
22.193437576293945,2021-11-22
21.89974594116211,2021-11-23
21.821428298950195,2021-11-24
21.15572166442871,2021-11-26
21.420045852661133,2021-11-29
21.096981048583984,2021-11-30
20.75434112548828,2021-12-01
21.410255432128906,2021-12-02
21.410255432128906,2021-12-03
21.55710220336914,2021-12-06
21.772476196289062,2021-12-07
21.89974594116211,2021-12-08
21.488574981689453,2021-12-09
21.116561889648438,2021-12-10
21.008872985839844,2021-12-13
20.666234970092773,2021-12-14
21.008872985839844,2021-12-15
21.15572166442871,2021-12-16
21.048032760620117,2021-12-17
20.666234970092773,2021-12-20
21.498363494873047,2021-12-21
21.615840911865234,2021-12-22
22.07596206665039,2021-12-23
22.399023056030273,2021-12-27
22.447973251342773,2021-12-28
22.291336059570312,2021-12-29
22.252174377441406,2021-12-30
22.027013778686523,2021-12-31
22.399023056030273,2022-01-03
22.30112648010254,2022-01-04
21.576684951782227,2022-01-05
22.28154754638672,2022-01-06
22.213016510009766,2022-01-07
21.95848274230957,2022-01-10
22.23259735107422,2022-01-11
22.379446029663086,2022-01-12
22.70250701904297,2022-01-13
22.457763671875,2022-01-14
21.93890380859375,2022-01-18
21.83121681213379,2022-01-19
21.449413299560547,2022-01-20
21.204669952392578,2022-01-21
21.733320236206055,2022-01-24
21.331937789916992,2022-01-25
21.10677146911621,2022-01-26
20.597702026367188,2022-01-27
21.302566528320312,2022-01-28
21.772476196289062,2022-01-31
21.78226661682129,2022-02-01
21.948694229125977,2022-02-02
22.066171646118164,2022-02-03
22.252174377441406,2022-02-04
22.32070541381836,2022-02-07
22.790616989135742,2022-02-08
23.3975830078125,2022-02-09
23.1038875579834,2022-02-10
22.487133026123047,2022-02-11
22.124910354614258,2022-02-14
22.91788101196289,2022-02-15
23.45631980895996,2022-02-16
22.575239181518555,2022-02-17
21.89974594116211,2022-02-18
21.55710220336914,2022-02-22
21.15572166442871,2022-02-23
21.234041213989258,2022-02-24
21.870376586914062,2022-02-25
21.95848274230957,2022-02-28
21.087194442749023,2022-03-01
22.1640682220459,2022-03-02
21.439624786376953,2022-03-03
20.901185989379883,2022-03-04
20.088634490966797,2022-03-07
20.127792358398438,2022-03-08
21.067615509033203,2022-03-09
20.881607055664062,2022-03-10
20.95992660522461,2022-03-11
21.028453826904297,2022-03-14
21.087467193603516,2022-03-15
21.736616134643555,2022-03-16
22.375926971435547,2022-03-17
22.061189651489258,2022-03-18
21.923490524291992,2022-03-21
22.110366821289062,2022-03-22
21.88414764404297,2022-03-23
22.47428321838379,2022-03-24
22.572641372680664,2022-03-25
22.484119415283203,2022-03-28
22.8283634185791,2022-03-29
22.680830001831055,2022-03-30
22.149709701538086,2022-03-31
21.94316291809082,2022-04-01
22.080862045288086,2022-04-04
21.982505798339844,2022-04-05
21.677602767944336,2022-04-06
21.32352066040039,2022-04-07
21.32352066040039,2022-04-08
21.12681007385254,2022-04-11
21.028451919555664,2022-04-12
21.71694564819336,2022-04-13
21.12681007385254,2022-04-14
21.116973876953125,2022-04-18
21.76612091064453,2022-04-19
21.825136184692383,2022-04-20
21.353029251098633,2022-04-21
20.762895584106445,2022-04-22
20.782564163208008,2022-04-25
19.956378936767578,2022-04-26
20.103910446166992,2022-04-27
20.13341522216797,2022-04-28
19.582626342773438,2022-04-29
19.97604751586914,2022-05-02
19.917036056518555,2022-05-03
20.43832015991211,2022-05-04
19.267885208129883,2022-05-05
16.6319522857666,2022-05-06
17.30077362060547,2022-05-09
17.330280303955078,2022-05-10
16.730308532714844,2022-05-11
17.31060791015625,2022-05-12
17.65485382080078,2022-05-13
17.55649757385254,2022-05-16
18.323671340942383,2022-05-17
17.448307037353516,2022-05-18
17.487646102905273,2022-05-19
17.59583854675293,2022-05-20
17.477811813354492,2022-05-23
16.592613220214844,2022-05-24
16.868005752563477,2022-05-25
17.113895416259766,2022-05-26
17.55649757385254,2022-05-27
17.290937423706055,2022-05-31
17.094223022460938,2022-06-01
17.72370147705078,2022-06-02
17.1827449798584,2022-06-03
17.39912986755371,2022-06-06
17.546661376953125,2022-06-07
17.222087860107422,2022-06-08
16.84833526611328,2022-06-09
16.53359603881836,2022-06-10
15.628725051879883,2022-06-13
15.540205001831055,2022-06-14
15.540205001831055,2022-06-15
15.392670631408691,2022-06-16
15.471354484558105,2022-06-17
15.245137214660645,2022-06-21
15.127110481262207,2022-06-22
15.264808654785156,2022-06-23
15.815601348876953,2022-06-24
15.786092758178711,2022-06-27
15.550040245056152,2022-06-28
15.382835388183594,2022-06-29
15.628725051879883,2022-06-30
15.835272789001465,2022-07-01
15.687737464904785,2022-07-05
15.63856029510498,2022-07-06
15.864777565002441,2022-07-07
15.766423225402832,2022-07-08
15.402506828308105,2022-07-11
15.658230781555176,2022-07-12
15.520533561706543,2022-07-13
15.254972457885742,2022-07-14
15.756587982177734,2022-07-15
15.717244148254395,2022-07-18
16.277870178222656,2022-07-19
16.66145896911621,2022-07-20
16.84833526611328,2022-07-21
16.858171463012695,2022-07-22
16.8385009765625,2022-07-25
16.641786575317383,2022-07-26
16.93685531616211,2022-07-27
16.956527709960938,2022-07-28
16.99587059020996,2022-07-29
17.005706787109375,2022-08-01
16.917184829711914,2022-08-02
17.428634643554688,2022-08-03
17.261428833007812,2022-08-04
16.9073486328125,2022-08-05
17.290937423706055,2022-08-08
18.235153198242188,2022-08-09
18.353178024291992,2022-08-10
18.589231491088867,2022-08-11
18.756437301635742,2022-08-12
18.44169807434082,2022-08-15
18.589231491088867,2022-08-16
18.333507537841797,2022-08-17
18.274494171142578,2022-08-18
17.920412063598633,2022-08-19
17.487646102905273,2022-08-22
17.36962127685547,2022-08-23
17.526988983154297,2022-08-24
17.812223434448242,2022-08-25
17.418798446655273,2022-08-26
17.330280303955078,2022-08-29
17.163074493408203,2022-08-30
16.956527709960938,2022-08-31
16.986034393310547,2022-09-01
17.015539169311523,2022-09-02
16.513927459716797,2022-09-06
16.818830490112305,2022-09-07
16.759815216064453,2022-09-08
17.428634643554688,2022-09-09
17.65485382080078,2022-09-12
16.922941207885742,2022-09-13
16.94272232055664,2022-09-14
17.259225845336914,2022-09-15
16.725130081176758,2022-09-16
16.735017776489258,2022-09-19
16.675676345825195,2022-09-20
16.151470184326172,2022-09-21
15.85474967956543,2022-09-22
15.498685836791992,2022-09-23
15.182184219360352,2022-09-26
15.103058815002441,2022-09-27
15.508576393127441,2022-09-28
15.152511596679688,2022-09-29
15.251418113708496,2022-09-30
15.726170539855957,2022-10-03
16.497644424438477,2022-10-04
16.250377655029297,2022-10-05
16.01300048828125,2022-10-06
15.676717758178711,2022-10-07
15.647045135498047,2022-10-10
15.587701797485352,2022-10-11
15.686607360839844,2022-10-12
16.102018356323242,2022-10-13
15.785514831542969,2022-10-14
16.181140899658203,2022-10-17
16.28993797302246,2022-10-18
16.566877365112305,2022-10-19
16.725130081176758,2022-10-20
17.150426864624023,2022-10-21
16.82403564453125,2022-10-24
17.180099487304688,2022-10-25
17.011959075927734,2022-10-26
16.75480079650879,2022-10-27
16.952613830566406,2022-10-28
16.94272232055664,2022-10-31
17.03173828125,2022-11-01
16.537206649780273,2022-11-02
16.497644424438477,2022-11-03
16.735017776489258,2022-11-04
16.764692306518555,2022-11-07
17.150426864624023,2022-11-08
16.280048370361328,2022-11-09
17.288898468017578,2022-11-10
18.090042114257812,2022-11-11
18.19883918762207,2022-11-14
18.208730697631836,2022-11-15
18.010915756225586,2022-11-16
18.109821319580078,2022-11-17
17.97135353088379,2022-11-18
17.52627182006836,2022-11-21
17.93178939819336,2022-11-22
18.277963638305664,2022-11-23
18.37687110900879,2022-11-25
18.258182525634766,2022-11-28
18.614248275756836,2022-11-29
19.23736000061035,2022-11-30
19.21757698059082,2022-12-01
19.21757698059082,2022-12-02
18.752716064453125,2022-12-05
18.525230407714844,2022-12-06
18.2680721282959,2022-12-07
18.188947677612305,2022-12-08
18.080150604248047,2022-12-09
18.17905616760254,2022-12-12
18.76260757446289,2022-12-13
18.772497177124023,2022-12-14
17.842777252197266,2022-12-15
17.872447967529297,2022-12-16
17.506492614746094,2022-12-19
17.555944442749023,2022-12-20
17.77353858947754,2022-12-21
17.872447967529297,2022-12-22
18.35708999633789,2022-12-23
18.35708999633789,2022-12-27
18.001026153564453,2022-12-28
18.258182525634766,2022-12-29
18.2384033203125,2022-12-30
18.28785514831543,2023-01-03
19.02965545654297,2023-01-04
18.683481216430664,2023-01-05
18.990095138549805,2023-01-06
19.059328079223633,2023-01-09
19.375829696655273,2023-01-10
19.405502319335938,2023-01-11
19.50440788269043,2023-01-12
19.603313446044922,2023-01-13
19.405502319335938,2023-01-17
19.019765853881836,2023-01-18
18.851621627807617,2023-01-19
19.425281524658203,2023-01-20
19.712112426757812,2023-01-23
19.692331314086914,2023-01-24
20.63194465637207,2023-01-25
20.780303955078125,2023-01-26
20.483583450317383,2023-01-27
20.137413024902344,2023-01-30
20.216537475585938,2023-01-31
20.681398391723633,2023-02-01
21.433090209960938,2023-02-02
21.166040420532227,2023-02-03
20.70117950439453,2023-02-06
20.908884048461914,2023-02-07
20.869321823120117,2023-02-08
20.622055053710938,2023-02-09
18.60435676574707,2023-02-10
18.82195281982422,2023-02-13
18.812061309814453,2023-02-14
19.108779907226562,2023-02-15
18.634029388427734,2023-02-16
18.901077270507812,2023-02-17
18.208730697631836,2023-02-21
17.65485382080078,2023-02-22
17.506492614746094,2023-02-23
17.417476654052734,2023-02-24
17.259225845336914,2023-02-27
17.07130241394043,2023-02-28
16.913053512573242,2023-03-01
17.199880599975586,2023-03-02
17.239444732666016,2023-03-03
17.00206756591797,2023-03-06
16.833927154541016,2023-03-07
16.725130081176758,2023-03-08
16.250377655029297,2023-03-09
16.003108978271484,2023-03-10
15.587701797485352,2023-03-13
15.995807647705078,2023-03-14
15.916176795959473,2023-03-15
16.30437660217285,2023-03-16
15.985854148864746,2023-03-17
16.11525535583496,2023-03-20
16.22474479675293,2023-03-21
15.836546897888184,2023-03-22
16.1849308013916,2023-03-23
16.264562606811523,2023-03-24
16.503454208374023,2023-03-27
16.6627140045166,2023-03-28
16.981237411499023,2023-03-29
17.011098861694336,2023-03-30
17.349529266357422,2023-03-31
17.51874542236328,2023-04-03
17.379390716552734,2023-04-04
17.36943817138672,2023-04-05
17.35948371887207,2023-04-06
17.459022521972656,2023-04-10
17.6381893157959,2023-04-11
17.38934326171875,2023-04-12
17.707868576049805,2023-04-13
17.468975067138672,2023-04-14
17.409252166748047,2023-04-17
17.36943817138672,2023-04-18
17.459022521972656,2023-04-19
17.36943817138672,2023-04-20
17.35948371887207,2023-04-21
17.339574813842773,2023-04-24
17.001144409179688,2023-04-25
16.742345809936523,2023-04-26
17.269899368286133,2023-04-27
17.668052673339844,2023-04-28
17.449068069458008,2023-05-01
17.031007766723633,2023-05-02
17.110637664794922,2023-05-03
16.772207260131836,2023-05-04
17.180315017700195,2023-05-05
17.20022201538086,2023-05-08
17.001144409179688,2023-05-09
16.75229835510254,2023-05-10
16.75229835510254,2023-05-11
18.20555877685547,2023-05-12
18.79283332824707,2023-05-15
18.384727478027344,2023-05-16
18.733112335205078,2023-05-17
18.77292823791504,2023-05-18
18.613666534423828,2023-05-19
18.55394172668457,2023-05-22
18.384727478027344,2023-05-23
18.24537467956543,2023-05-24
18.23542022705078,2023-05-25
18.55394172668457,2023-05-26
18.832651138305664,2023-05-30
18.394681930541992,2023-05-31
18.79283332824707,2023-06-01
18.9222354888916,2023-06-02
18.733112335205078,2023-06-05
19.021774291992188,2023-06-06
19.459741592407227,2023-06-07
19.24075698852539,2023-06-08
19.330341339111328,2023-06-09
19.12131118774414,2023-06-12
19.559280395507812,2023-06-13
19.4000186920166,2023-06-14
19.668771743774414,2023-06-15
19.708585739135742,2023-06-16
19.260665893554688,2023-06-20
19.40997314453125,2023-06-21
18.991910934448242,2023-06-22
18.912281036376953,2023-06-23
19.061588287353516,2023-06-26
19.390064239501953,2023-06-27
19.6588191986084,2023-06-28
19.64886474609375,2023-06-29
19.628955841064453,2023-06-30
19.678726196289062,2023-07-03
19.619001388549805,2023-07-05
19.599096298217773,2023-07-06
19.818078994750977,2023-07-07
19.668771743774414,2023-07-10
19.987295150756836,2023-07-11
20.236141204833984,2023-07-12
20.41530990600586,2023-07-13
20.305816650390625,2023-07-14
20.544708251953125,2023-07-17
20.713924407958984,2023-07-18
20.295862197875977,2023-07-19
20.01715660095215,2023-07-20
19.788217544555664,2023-07-21
19.47964859008789,2023-07-24
19.439834594726562,2023-07-25
19.380109786987305,2023-07-26
19.44978904724121,2023-07-27
19.569232940673828,2023-07-28
20.01715660095215,2023-07-31
20.027111053466797,2023-08-01
19.947481155395508,2023-08-02
20.04701805114746,2023-08-03
20.20627784729004,2023-08-04
20.544708251953125,2023-08-07
20.69401741027832,2023-08-08
20.684062957763672,2023-08-09
20.6143856048584,2023-08-10
21.589862823486328,2023-08-11
21.988014221191406,2023-08-14
21.281291961669922,2023-08-15
21.490324020385742,2023-08-16
21.09217071533203,2023-08-17
21.09217071533203,2023-08-18
20.94286346435547,2023-08-21
21.032445907592773,2023-08-22
21.231523513793945,2023-08-23
21.012540817260742,2023-08-24
21.10212516784668,2023-08-25
21.221569061279297,2023-08-28
21.54009246826172,2023-08-29
21.759077072143555,2023-08-30
21.89842987060547,2023-08-31
21.689401626586914,2023-09-01
21.599815368652344,2023-09-05
21.65953826904297,2023-09-06
21.440555572509766,2023-09-07
21.559999465942383,2023-09-08
21.559999465942383,2023-09-11
21.459999084472656,2023-09-12
20.899999618530273,2023-09-13
21.18000030517578,2023-09-14
20.979999542236328,2023-09-15
20.6299991607666,2023-09-18
20.639999389648438,2023-09-19
20.399999618530273,2023-09-20
20.65999984741211,2023-09-21
20.360000610351562,2023-09-22
20.459999084472656,2023-09-25
20.350000381469727,2023-09-26
20.389999389648438,2023-09-27
20.780000686645508,2023-09-28
20.8700008392334,2023-09-29
20.799999237060547,2023-10-02
20.139999389648438,2023-10-03
20.56999969482422,2023-10-04
20.459999084472656,2023-10-05
20.979999542236328,2023-10-06
21.059999465942383,2023-10-09
21.510000228881836,2023-10-10
21.700000762939453,2023-10-11
21.6200008392334,2023-10-12
21.729999542236328,2023-10-13
22.68000030517578,2023-10-16
22.989999771118164,2023-10-17
22.6299991607666,2023-10-18
22.360000610351562,2023-10-19
21.959999084472656,2023-10-20
21.889999389648438,2023-10-23
22.260000228881836,2023-10-24
21.31999969482422,2023-10-25
21.239999771118164,2023-10-26
20.950000762939453,2023-10-27
21.360000610351562,2023-10-30
21.440000534057617,2023-10-31
21.489999771118164,2023-11-01
22.100000381469727,2023-11-02
22.65999984741211,2023-11-03
22.459999084472656,2023-11-06
22.229999542236328,2023-11-07
22.299999237060547,2023-11-08
22.1200008392334,2023-11-09
21.780000686645508,2023-11-10
21.299999237060547,2023-11-13
21.8700008392334,2023-11-14
21.889999389648438,2023-11-15
21.969999313354492,2023-11-16
21.920000076293945,2023-11-17
22.18000030517578,2023-11-20
22.3700008392334,2023-11-21
22.84000015258789,2023-11-22
22.940000534057617,2023-11-24
23.469999313354492,2023-11-27
23.280000686645508,2023-11-28
23.399999618530273,2023-11-29
23.040000915527344,2023-11-30
23.149999618530273,2023-12-01
23.079999923706055,2023-12-04
22.719999313354492,2023-12-05
22.84000015258789,2023-12-06
22.940000534057617,2023-12-07
22.940000534057617,2023-12-08
23.100000381469727,2023-12-11
23.040000915527344,2023-12-12
