AEE,Date
18.18099021911621,2010-10-18
17.994461059570312,2010-10-19
18.1436824798584,2010-10-20
17.994461059570312,2010-10-21
17.92605972290039,2010-10-22
17.882532119750977,2010-10-25
17.832788467407227,2010-10-26
17.770606994628906,2010-10-27
17.783042907714844,2010-10-28
18.01932716369629,2010-10-29
17.938499450683594,2010-11-01
18.21830177307129,2010-11-02
18.056640625,2010-11-03
18.479454040527344,2010-11-04
18.5478458404541,2010-11-05
18.367525100708008,2010-11-08
18.367525100708008,2010-11-09
18.268035888671875,2010-11-10
18.205856323242188,2010-11-11
18.212078094482422,2010-11-12
18.39861488342285,2010-11-15
18.21830177307129,2010-11-16
18.174774169921875,2010-11-17
18.299129486083984,2010-11-18
18.1436824798584,2010-11-19
18.236953735351562,2010-11-22
18.056640625,2010-11-23
18.056640625,2010-11-24
17.975801467895508,2010-11-26
17.87631607055664,2010-11-29
17.85765838623047,2010-11-30
18.149904251098633,2010-12-01
18.168550491333008,2010-12-02
18.174774169921875,2010-12-03
18.06450843811035,2010-12-06
17.900686264038086,2010-12-07
17.850278854370117,2010-12-08
17.837678909301758,2010-12-09
17.96369743347168,2010-12-10
17.9888916015625,2010-12-13
18.16532325744629,2010-12-14
17.875484466552734,2010-12-15
17.862882614135742,2010-12-16
17.89438819885254,2010-12-17
17.79356575012207,2010-12-20
17.724258422851562,2010-12-21
17.831382751464844,2010-12-22
17.825077056884766,2010-12-23
17.89438819885254,2010-12-27
17.938495635986328,2010-12-28
17.755767822265625,2010-12-29
17.68646240234375,2010-12-30
17.76207160949707,2010-12-31
17.799867630004883,2011-01-03
17.93218994140625,2011-01-04
17.89438819885254,2011-01-05
17.825077056884766,2011-01-06
17.825077056884766,2011-01-07
17.629749298095703,2011-01-10
17.84398078918457,2011-01-11
17.906986236572266,2011-01-12
17.73055648803711,2011-01-13
17.76207160949707,2011-01-14
17.888086318969727,2011-01-18
17.951093673706055,2011-01-19
18.152713775634766,2011-01-20
18.039302825927734,2011-01-21
18.2850341796875,2011-01-24
18.2850341796875,2011-01-25
18.171619415283203,2011-01-26
18.34174346923828,2011-01-27
17.89438819885254,2011-01-28
17.875484466552734,2011-01-31
18.077112197875977,2011-02-01
17.938495635986328,2011-02-02
17.93218994140625,2011-02-03
17.787269592285156,2011-02-04
18.039302825927734,2011-02-07
18.06450843811035,2011-02-08
18.02669906616211,2011-02-09
18.070812225341797,2011-02-10
18.108610153198242,2011-02-11
18.039302825927734,2011-02-14
18.133811950683594,2011-02-15
18.203123092651367,2011-02-16
18.121212005615234,2011-02-17
18.203123092651367,2011-02-18
17.434431076049805,2011-02-22
17.106781005859375,2011-02-23
17.10047721862793,2011-02-24
17.339914321899414,2011-02-25
17.617143630981445,2011-02-28
17.33361053466797,2011-03-01
17.402917861938477,2011-03-02
17.680158615112305,2011-03-03
17.573036193847656,2011-03-04
17.518739700317383,2011-03-07
17.88930320739746,2011-03-08
18.15764045715332,2011-03-09
17.684846878051758,2011-03-10
17.716794967651367,2011-03-11
17.435680389404297,2011-03-14
17.19289779663086,2011-03-15
17.116226196289062,2011-03-16
17.224836349487305,2011-03-17
17.307903289794922,2011-03-18
17.57623863220215,2011-03-21
17.384565353393555,2011-03-22
17.48040008544922,2011-03-23
17.608179092407227,2011-03-24
17.61456871032715,2011-03-25
17.57623863220215,2011-03-28
17.787080764770508,2011-03-29
18.049030303955078,2011-03-30
17.93402099609375,2011-03-31
17.997913360595703,2011-04-01
18.1320858001709,2011-04-04
18.144861221313477,2011-04-05
18.381258010864258,2011-04-06
18.37487030029297,2011-04-07
18.189579010009766,2011-04-08
17.965972900390625,2011-04-11
18.023469924926758,2011-04-12
17.959577560424805,2011-04-13
18.049030303955078,2011-04-14
18.419591903686523,2011-04-15
18.144861221313477,2011-04-18
18.068191528320312,2011-04-19
18.323755264282227,2011-04-20
18.368478775024414,2011-04-21
18.31097984313965,2011-04-25
18.457921981811523,2011-04-26
18.477092742919922,2011-04-27
18.694316864013672,2011-04-28
18.726266860961914,2011-04-29
18.873212814331055,2011-05-02
18.885988235473633,2011-05-03
18.66236686706543,2011-05-04
18.451536178588867,2011-05-05
18.585704803466797,2011-05-06
18.668760299682617,2011-05-09
19.039325714111328,2011-05-10
18.873212814331055,2011-05-11
19.04571533203125,2011-05-12
18.969045639038086,2011-05-13
19.109609603881836,2011-05-16
19.05209732055664,2011-05-17
18.89876937866211,2011-05-18
18.981822967529297,2011-05-19
19.179889678955078,2011-05-20
18.822101593017578,2011-05-23
18.8284912109375,2011-05-24
18.866823196411133,2011-05-25
18.9243221282959,2011-05-26
18.969045639038086,2011-05-27
18.981822967529297,2011-05-31
18.675153732299805,2011-06-01
18.713481903076172,2011-06-02
18.57292938232422,2011-06-03
18.550268173217773,2011-06-06
18.615013122558594,2011-06-07
18.56969451904297,2011-06-08
18.45962142944336,2011-06-09
18.36249542236328,2011-06-10
18.42724609375,2011-06-13
18.420764923095703,2011-06-14
18.168254852294922,2011-06-15
18.200626373291016,2011-06-16
18.381919860839844,2011-06-17
18.640913009643555,2011-06-20
18.69271469116211,2011-06-21
18.446664810180664,2011-06-22
18.13587760925293,2011-06-23
18.29775047302246,2011-06-24
18.466093063354492,2011-06-27
18.49847412109375,2011-06-28
18.576168060302734,2011-06-29
18.673288345336914,2011-06-30
18.912853240966797,2011-07-01
18.802783966064453,2011-07-05
18.783363342285156,2011-07-06
18.87401008605957,2011-07-07
18.802783966064453,2011-07-08
18.485515594482422,2011-07-11
18.69271469116211,2011-07-12
18.70566177368164,2011-07-13
18.653858184814453,2011-07-14
18.653858184814453,2011-07-15
18.36249542236328,2011-07-18
18.576168060302734,2011-07-19
18.63443946838379,2011-07-20
19.07472038269043,2011-07-21
19.003503799438477,2011-07-22
19.37256622314453,2011-07-25
19.275442123413086,2011-07-26
19.275442123413086,2011-07-27
19.003503799438477,2011-07-28
18.660335540771484,2011-07-29
18.757455825805664,2011-08-01
18.34307289123535,2011-08-02
18.485515594482422,2011-08-03
17.475446701049805,2011-08-04
17.883363723754883,2011-08-05
16.81502342224121,2011-08-08
17.598472595214844,2011-08-09
17.119340896606445,2011-08-10
17.980485916137695,2011-08-11
17.740917205810547,2011-08-12
18.356021881103516,2011-08-15
18.485515594482422,2011-08-16
18.738039016723633,2011-08-17
18.453142166137695,2011-08-18
18.388397216796875,2011-08-19
18.252431869506836,2011-08-22
18.699188232421875,2011-08-23
19.094154357910156,2011-08-24
18.938751220703125,2011-08-25
18.906375885009766,2011-08-26
19.38551139831543,2011-08-29
19.30134391784668,2011-08-30
19.59270477294922,2011-08-31
19.32076072692871,2011-09-01
19.132999420166016,2011-09-02
19.01163101196289,2011-09-06
19.280607223510742,2011-09-07
19.36588478088379,2011-09-08
18.97882843017578,2011-09-09
19.155956268310547,2011-09-12
19.326520919799805,2011-09-13
19.379005432128906,2011-09-14
19.680776596069336,2011-09-15
19.95631217956543,2011-09-16
19.969430923461914,2011-09-19
20.284318923950195,2011-09-20
19.96286964416504,2011-09-21
19.510211944580078,2011-09-22
19.831663131713867,2011-09-23
19.93006706237793,2011-09-26
19.916948318481445,2011-09-27
19.73325538635254,2011-09-28
19.85790252685547,2011-09-29
19.529891967773438,2011-09-30
19.031314849853516,2011-10-03
18.788583755493164,2011-10-04
18.913227081298828,2011-10-05
19.201881408691406,2011-10-06
19.18875503540039,2011-10-07
19.693893432617188,2011-10-10
19.516769409179688,2011-10-11
19.529891967773438,2011-10-12
19.634851455688477,2011-10-13
20.139995574951172,2011-10-14
19.9825439453125,2011-10-17
20.18592071533203,2011-10-18
20.094066619873047,2011-10-19
20.244958877563477,2011-10-20
20.83538246154785,2011-10-21
20.933788299560547,2011-10-24
20.658252716064453,2011-10-25
20.579532623291016,2011-10-26
21.169952392578125,2011-10-27
21.130592346191406,2011-10-28
20.91410255432129,2011-10-31
20.25807762145996,2011-11-01
20.78291130065918,2011-11-02
20.960031509399414,2011-11-03
21.183076858520508,2011-11-04
21.55044937133789,2011-11-07
21.871906280517578,2011-11-08
21.57012939453125,2011-11-09
21.412683486938477,2011-11-10
21.642292022705078,2011-11-11
21.288040161132812,2011-11-14
21.412683486938477,2011-11-15
21.124040603637695,2011-11-16
20.97970962524414,2011-11-17
21.183076858520508,2011-11-18
20.95346450805664,2011-11-21
20.855064392089844,2011-11-22
20.58609390258789,2011-11-23
20.671377182006836,2011-11-25
20.88130760192871,2011-11-28
21.32084083557129,2011-11-29
22.180240631103516,2011-11-30
22.108076095581055,2011-12-01
21.301162719726562,2011-12-02
21.12846565246582,2011-12-05
21.460573196411133,2011-12-06
21.334375381469727,2011-12-07
21.095260620117188,2011-12-08
21.473857879638672,2011-12-09
21.18160629272461,2011-12-12
21.374225616455078,2011-12-13
21.035478591918945,2011-12-14
21.248029708862305,2011-12-15
21.062044143676758,2011-12-16
20.915918350219727,2011-12-19
21.314449310302734,2011-12-20
21.6531925201416,2011-12-21
21.732900619506836,2011-12-22
21.805959701538086,2011-12-23
22.071640014648438,2011-12-27
21.9587345123291,2011-12-28
22.310758590698242,2011-12-29
22.005224227905273,2011-12-30
21.75945472717285,2012-01-03
21.752824783325195,2012-01-04
21.739540100097656,2012-01-05
21.314449310302734,2012-01-06
21.307804107666016,2012-01-09
21.447290420532227,2012-01-10
21.48714256286621,2012-01-11
21.480493545532227,2012-01-12
21.473857879638672,2012-01-13
21.507068634033203,2012-01-17
21.327733993530273,2012-01-18
20.96241569519043,2012-01-19
21.015554428100586,2012-01-20
21.14175033569336,2012-01-23
20.76314926147461,2012-01-24
21.201534271240234,2012-01-25
21.201534271240234,2012-01-26
20.99562644958496,2012-01-27
20.902637481689453,2012-01-30
21.015554428100586,2012-01-31
21.055408477783203,2012-02-01
20.975696563720703,2012-02-02
21.10190200805664,2012-02-03
20.949129104614258,2012-02-06
21.08861541748047,2012-02-07
21.022192001342773,2012-02-08
20.949129104614258,2012-02-09
20.79636001586914,2012-02-10
20.723297119140625,2012-02-13
20.716655731201172,2012-02-14
20.65023422241211,2012-02-15
21.002267837524414,2012-02-16
21.188243865966797,2012-02-17
21.075334548950195,2012-02-21
21.148393630981445,2012-02-22
21.334375381469727,2012-02-23
21.41407585144043,2012-02-24
21.234737396240234,2012-02-27
21.208171844482422,2012-02-28
21.301164627075195,2012-02-29
21.347654342651367,2012-03-01
21.234737396240234,2012-03-02
21.41407585144043,2012-03-05
21.261308670043945,2012-03-06
21.17496109008789,2012-03-07
21.19489097595215,2012-03-08
21.201534271240234,2012-03-09
21.65219497680664,2012-03-12
21.658926010131836,2012-03-13
21.2755184173584,2012-03-14
21.282245635986328,2012-03-15
21.161174774169922,2012-03-16
21.0131893157959,2012-03-19
21.262065887451172,2012-03-20
21.336057662963867,2012-03-21
21.369691848754883,2012-03-22
21.369691848754883,2012-03-23
21.64547348022461,2012-03-26
21.840538024902344,2012-03-27
21.51767349243164,2012-03-28
21.618562698364258,2012-03-29
21.91452980041504,2012-03-30
21.8607234954834,2012-04-02
21.80018424987793,2012-04-03
21.73964500427246,2012-04-04
21.584936141967773,2012-04-05
21.470596313476562,2012-04-09
21.114086151123047,2012-04-10
21.16789436340332,2012-04-11
21.228435516357422,2012-04-12
21.16789436340332,2012-04-13
21.282245635986328,2012-04-16
21.43022918701172,2012-04-17
21.181354522705078,2012-04-18
21.04682731628418,2012-04-19
21.309158325195312,2012-04-20
21.140989303588867,2012-04-23
21.477312088012695,2012-04-24
21.719465255737305,2012-04-25
21.887622833251953,2012-04-26
22.035594940185547,2012-04-27
22.055782318115234,2012-04-30
22.197031021118164,2012-05-01
21.98851776123047,2012-05-02
21.813631057739258,2012-05-03
21.773269653320312,2012-05-04
21.65219497680664,2012-05-07
21.793453216552734,2012-05-08
21.880895614624023,2012-05-09
22.08940887451172,2012-05-10
21.8607234954834,2012-05-11
21.927980422973633,2012-05-14
21.672372817993164,2012-05-15
21.766544342041016,2012-05-16
21.57148551940918,2012-05-17
21.477312088012695,2012-05-18
21.64547348022461,2012-05-21
21.780004501342773,2012-05-22
21.497482299804688,2012-05-23
21.55130958557129,2012-05-24
21.564756393432617,2012-05-25
21.827083587646484,2012-05-29
21.558029174804688,2012-05-30
21.7329158782959,2012-05-31
21.55130958557129,2012-06-01
21.591659545898438,2012-06-04
21.726186752319336,2012-06-05
22.069232940673828,2012-06-06
22.271024703979492,2012-06-07
22.365196228027344,2012-06-08
22.542211532592773,2012-06-11
22.41284942626953,2012-06-12
22.39923667907715,2012-06-13
22.623899459838867,2012-06-14
22.88262367248535,2012-06-15
23.080062866210938,2012-06-18
22.90985870361328,2012-06-19
22.834964752197266,2012-06-20
22.501367568969727,2012-06-21
22.480934143066406,2012-06-22
22.324342727661133,2012-06-25
22.52859878540039,2012-06-26
22.698801040649414,2012-06-27
22.84857749938965,2012-06-28
22.834964752197266,2012-06-29
22.869007110595703,2012-07-02
22.862197875976562,2012-07-03
22.583059310913086,2012-07-05
22.753263473510742,2012-07-06
22.55582618713379,2012-07-09
22.61029052734375,2012-07-10
22.630722045898438,2012-07-11
22.623899459838867,2012-07-12
22.923471450805664,2012-07-13
22.896242141723633,2012-07-16
23.011974334716797,2012-07-17
22.97113037109375,2012-07-18
22.97113037109375,2012-07-19
23.032407760620117,2012-07-20
22.8077335357666,2012-07-23
22.69198989868164,2012-07-24
22.71242332458496,2012-07-25
23.03921127319336,2012-07-26
23.4340877532959,2012-07-27
23.611112594604492,2012-07-30
23.29111099243164,2012-07-31
23.10049057006836,2012-08-01
22.923471450805664,2012-08-02
23.379621505737305,2012-08-03
23.556636810302734,2012-08-06
23.4340877532959,2012-08-07
23.45451545715332,2012-08-08
23.440900802612305,2012-08-09
23.624727249145508,2012-08-10
23.63153648376465,2012-08-13
23.590682983398438,2012-08-14
23.379621505737305,2012-08-15
23.02559471130371,2012-08-16
22.862197875976562,2012-08-17
22.930280685424805,2012-08-20
22.8077335357666,2012-08-21
22.794113159179688,2012-08-22
22.576250076293945,2012-08-23
22.603483200073242,2012-08-24
22.589872360229492,2012-08-27
22.549013137817383,2012-08-28
22.467315673828125,2012-08-29
22.467315673828125,2012-08-30
22.276687622070312,2012-08-31
22.276687622070312,2012-09-04
22.48773765563965,2012-09-05
22.589872360229492,2012-09-06
22.549013137817383,2012-09-07
22.431865692138672,2012-09-10
22.397403717041016,2012-09-11
22.26645851135254,2012-09-12
22.6317138671875,2012-09-13
22.514556884765625,2012-09-14
22.459428787231445,2012-09-17
22.397403717041016,2012-09-18
22.452539443969727,2012-09-19
22.617929458618164,2012-09-20
22.49388313293457,2012-09-21
22.590370178222656,2012-09-24
22.583480834960938,2012-09-25
22.659290313720703,2012-09-26
22.47321128845215,2012-09-27
22.514556884765625,2012-09-28
22.397403717041016,2012-10-01
22.638607025146484,2012-10-02
22.686840057373047,2012-10-03
22.71440887451172,2012-10-04
22.659290313720703,2012-10-05
22.604154586791992,2012-10-08
22.611038208007812,2012-10-09
22.5421199798584,2012-10-10
22.604154586791992,2012-10-11
22.46632194519043,2012-10-12
22.507665634155273,2012-10-15
22.521455764770508,2012-10-16
22.762645721435547,2012-10-17
22.83156967163086,2012-10-18
22.71440887451172,2012-10-19
22.611038208007812,2012-10-22
22.38361930847168,2012-10-23
22.280244827270508,2012-10-24
22.459428787231445,2012-10-25
22.280244827270508,2012-10-26
22.659290313720703,2012-10-31
22.638607025146484,2012-11-01
22.521455764770508,2012-11-02
22.225116729736328,2012-11-05
22.121740341186523,2012-11-06
21.6324462890625,2012-11-07
21.708255767822266,2012-11-08
20.92262077331543,2012-11-09
20.578044891357422,2012-11-12
20.46088981628418,2012-11-13
20.261035919189453,2012-11-14
19.99915885925293,2012-11-15
20.233469009399414,2012-11-16
20.04050636291504,2012-11-19
19.909568786621094,2012-11-20
19.792415618896484,2012-11-21
19.675254821777344,2012-11-23
19.881999969482422,2012-11-26
19.813091278076172,2012-11-27
20.192119598388672,2012-11-28
20.4057559967041,2012-11-29
20.653854370117188,2012-11-30
20.385080337524414,2012-12-03
20.29549789428711,2012-12-04
20.646961212158203,2012-12-05
20.536691665649414,2012-12-06
20.495342254638672,2012-12-07
20.795724868774414,2012-12-10
20.788738250732422,2012-12-11
20.802711486816406,2012-12-12
20.767784118652344,2012-12-13
20.55122947692871,2012-12-14
20.942415237426758,2012-12-17
21.144996643066406,2012-12-18
20.991317749023438,2012-12-19
21.773691177368164,2012-12-20
21.689861297607422,2012-12-21
21.578094482421875,2012-12-24
21.452354431152344,2012-12-26
21.368528366088867,2012-12-27
21.179922103881836,2012-12-28
21.45934295654297,2012-12-31
21.878467559814453,2013-01-02
21.787656784057617,2013-01-03
21.787656784057617,2013-01-04
21.515220642089844,2013-01-07
21.61302375793457,2013-01-08
21.71082305908203,2013-01-09
21.99024200439453,2013-01-10
21.97626304626465,2013-01-11
21.983247756958008,2013-01-14
22.136930465698242,2013-01-15
21.913394927978516,2013-01-16
21.913394927978516,2013-01-17
22.1439151763916,2013-01-18
22.395397186279297,2013-01-22
22.248699188232422,2013-01-23
22.3325252532959,2013-01-24
22.47222900390625,2013-01-25
22.346500396728516,2013-01-28
22.646867752075195,2013-01-29
22.653852462768555,2013-01-30
22.660842895507812,2013-01-31
22.828493118286133,2013-02-01
22.71672821044922,2013-02-04
22.78657341003418,2013-02-05
22.898351669311523,2013-02-06
22.870405197143555,2013-02-07
22.77959632873535,2013-02-08
22.940258026123047,2013-02-11
23.15680694580078,2013-02-12
23.247615814208984,2013-02-13
23.149816513061523,2013-02-14
23.142839431762695,2013-02-15
23.219675064086914,2013-02-19
23.373355865478516,2013-02-20
23.177764892578125,2013-02-21
23.45719337463379,2013-02-22
23.135854721069336,2013-02-25
23.296518325805664,2013-02-26
23.380338668823242,2013-02-27
23.603878021240234,2013-02-28
23.673734664916992,2013-03-01
23.81344223022461,2013-03-04
23.953153610229492,2013-03-05
23.792495727539062,2013-03-06
23.785497665405273,2013-03-07
23.673734664916992,2013-03-08
23.98476791381836,2013-03-11
23.907005310058594,2013-03-12
24.034244537353516,2013-03-13
24.18976593017578,2013-03-14
24.309938430786133,2013-03-15
24.140281677246094,2013-03-18
24.24631118774414,2013-03-19
24.40182876586914,2013-03-20
24.182693481445312,2013-03-21
24.22511100769043,2013-03-22
24.203907012939453,2013-03-25
24.45838165283203,2013-03-26
24.4654483795166,2013-03-27
24.755271911621094,2013-03-28
24.691652297973633,2013-04-01
24.8542423248291,2013-04-02
24.60682487487793,2013-04-03
24.6209659576416,2013-04-04
24.592693328857422,2013-04-05
24.797687530517578,2013-04-08
24.691652297973633,2013-04-09
24.84716796875,2013-04-10
24.981475830078125,2013-04-11
25.0875186920166,2013-04-12
24.430103302001953,2013-04-15
24.790616989135742,2013-04-16
24.557350158691406,2013-04-17
24.776479721069336,2013-04-18
25.32078742980957,2013-04-19
25.193546295166016,2013-04-22
25.3844051361084,2013-04-23
25.539926528930664,2013-04-24
25.51871681213379,2013-04-25
25.44802474975586,2013-04-26
25.554067611694336,2013-04-29
25.62474822998047,2013-04-30
25.3844051361084,2013-05-01
25.426822662353516,2013-05-02
25.836814880371094,2013-05-03
25.483369827270508,2013-05-06
25.51871681213379,2013-05-07
25.285442352294922,2013-05-08
25.038026809692383,2013-05-09
25.108726501464844,2013-05-10
25.193546295166016,2013-05-13
25.35612678527832,2013-05-14
25.596466064453125,2013-05-15
25.391468048095703,2013-05-16
25.64594841003418,2013-05-17
25.58233070373535,2013-05-20
25.554067611694336,2013-05-21
25.016817092895508,2013-05-22
24.677520751953125,2013-05-23
24.408899307250977,2013-05-24
24.30286979675293,2013-05-28
23.8433837890625,2013-05-29
24.19683074951172,2013-05-30
24.06252098083496,2013-05-31
23.949420928955078,2013-06-03
24.048385620117188,2013-06-04
24.069583892822266,2013-06-05
24.175628662109375,2013-06-06
24.677520751953125,2013-06-07
24.49873924255371,2013-06-10
24.191259384155273,2013-06-11
23.726457595825195,2013-06-12
24.234169006347656,2013-06-13
24.384328842163086,2013-06-14
24.44869041442871,2013-06-17
24.713268280029297,2013-06-18
24.119749069213867,2013-06-19
23.36891746520996,2013-06-20
23.71930503845215,2013-06-21
23.44757843017578,2013-06-24
23.89092254638672,2013-06-25
24.19840431213379,2013-06-26
24.58456802368164,2013-06-27
24.62746238708496,2013-06-28
24.277067184448242,2013-07-01
24.362878799438477,2013-07-02
24.234169006347656,2013-07-03
24.06969451904297,2013-07-05
24.527345657348633,2013-07-08
24.570253372192383,2013-07-09
24.884889602661133,2013-07-10
25.242427825927734,2013-07-11
25.378299713134766,2013-07-12
25.785898208618164,2013-07-15
25.735841751098633,2013-07-16
25.707233428955078,2013-07-17
25.964670181274414,2013-07-18
25.814504623413086,2013-07-19
25.721534729003906,2013-07-22
25.607128143310547,2013-07-23
25.442655563354492,2013-07-24
25.542768478393555,2013-07-25
25.707233428955078,2013-07-26
25.82164764404297,2013-07-29
25.82164764404297,2013-07-30
25.607128143310547,2013-07-31
25.95750617980957,2013-08-01
26.222087860107422,2013-08-02
26.04332160949707,2013-08-05
25.69293212890625,2013-08-06
25.421199798583984,2013-08-07
25.628572463989258,2013-08-08
25.321088790893555,2013-08-09
25.16377067565918,2013-08-12
25.063661575317383,2013-08-13
24.791934967041016,2013-08-14
24.362878799438477,2013-08-15
24.048248291015625,2013-08-16
23.84087371826172,2013-08-19
24.134050369262695,2013-08-20
23.90523338317871,2013-08-21
24.033945083618164,2013-08-22
24.212717056274414,2013-08-23
24.048248291015625,2013-08-26
23.976736068725586,2013-08-27
23.998191833496094,2013-08-28
24.033945083618164,2013-08-29
24.17696189880371,2013-08-30
23.7622127532959,2013-09-03
23.619192123413086,2013-09-04
23.483333587646484,2013-09-05
23.70500373840332,2013-09-06
23.943864822387695,2013-09-09
24.081388473510742,2013-09-10
23.82805824279785,2013-09-11
23.697765350341797,2013-09-12
23.784618377685547,2013-09-13
24.175495147705078,2013-09-16
24.334720611572266,2013-09-17
25.21778678894043,2013-09-18
25.1671199798584,2013-09-19
25.044063568115234,2013-09-20
25.355302810668945,2013-09-23
25.615875244140625,2013-09-24
25.652076721191406,2013-09-25
25.449405670166016,2013-09-26
25.340824127197266,2013-09-27
25.21778678894043,2013-09-30
25.23949432373047,2013-10-01
25.290159225463867,2013-10-02
24.993398666381836,2013-10-03
25.000635147094727,2013-10-04
24.7762451171875,2013-10-07
24.892061233520508,2013-10-08
25.116451263427734,2013-10-09
25.58692169189453,2013-10-10
25.724462509155273,2013-10-11
25.717212677001953,2013-10-14
25.39873695373535,2013-10-15
25.43492317199707,2013-10-16
25.94159507751465,2013-10-17
25.970548629760742,2013-10-18
25.854740142822266,2013-10-21
26.028457641601562,2013-10-22
26.14426040649414,2013-10-23
26.064645767211914,2013-10-24
26.404844284057617,2013-10-25
26.433795928955078,2013-10-28
26.47722816467285,2013-10-29
26.21664810180664,2013-10-30
26.187692642211914,2013-10-31
26.404844284057617,2013-11-01
26.469980239868164,2013-11-04
26.194931030273438,2013-11-05
26.51340675354004,2013-11-06
26.245595932006836,2013-11-07
26.354175567626953,2013-11-08
26.317975997924805,2013-11-11
26.035694122314453,2013-11-12
26.187692642211914,2013-11-13
26.542356491088867,2013-11-14
26.745031356811523,2013-11-15
26.802934646606445,2013-11-18
26.759506225585938,2013-11-19
26.542356491088867,2013-11-20
26.593032836914062,2013-11-21
26.542356491088867,2013-11-22
26.484464645385742,2013-11-25
26.21664810180664,2013-11-26
26.035694122314453,2013-11-27
25.94883918762207,2013-11-29
26.100841522216797,2013-12-02
26.28179168701172,2013-12-03
26.455509185791016,2013-12-04
26.122556686401367,2013-12-05
26.375883102416992,2013-12-06
26.141698837280273,2013-12-09
25.7904052734375,2013-12-10
25.4757080078125,2013-12-11
25.70258140563965,2013-12-12
25.629398345947266,2013-12-13
25.797725677490234,2013-12-16
25.797725677490234,2013-12-17
26.27342987060547,2013-12-18
26.19292640686035,2013-12-19
26.456392288208008,2013-12-20
26.244159698486328,2013-12-23
26.375890731811523,2013-12-24
26.310020446777344,2013-12-26
26.34661102294922,2013-12-27
26.44907569885254,2013-12-30
26.463712692260742,2013-12-31
26.00264549255371,2014-01-02
25.907508850097656,2014-01-03
26.17096710205078,2014-01-06
26.50762176513672,2014-01-07
26.302701950073242,2014-01-08
26.375890731811523,2014-01-09
26.72718048095703,2014-01-10
26.514944076538086,2014-01-13
26.573486328125,2014-01-14
26.310020446777344,2014-01-15
26.471025466918945,2014-01-16
26.456392288208008,2014-01-17
26.814992904663086,2014-01-21
26.807674407958984,2014-01-22
26.69058609008789,2014-01-23
26.280744552612305,2014-01-24
26.529577255249023,2014-01-27
26.73448944091797,2014-01-28
26.800363540649414,2014-01-29
27.26874351501465,2014-01-30
27.693218231201172,2014-01-31
27.56148338317871,2014-02-03
27.239477157592773,2014-02-04
27.027231216430664,2014-02-05
27.2028865814209,2014-02-06
27.40047836303711,2014-02-07
27.56879997253418,2014-02-10
27.912778854370117,2014-02-11
27.839588165283203,2014-02-12
28.095739364624023,2014-02-13
28.27138328552246,2014-02-14
28.4616641998291,2014-02-18
28.007915496826172,2014-02-19
28.403114318847656,2014-02-20
29.918041229248047,2014-02-21
29.93268585205078,2014-02-24
29.632617950439453,2014-02-25
29.596031188964844,2014-02-26
29.3837947845459,2014-02-27
29.57406997680664,2014-02-28
29.537487030029297,2014-03-03
29.93268585205078,2014-03-04
29.705820083618164,2014-03-05
29.493568420410156,2014-03-06
29.193510055541992,2014-03-07
29.311803817749023,2014-03-10
29.311803817749023,2014-03-11
29.71099090576172,2014-03-12
30.19151496887207,2014-03-13
30.413293838500977,2014-03-14
30.413293838500977,2014-03-17
30.38372230529785,2014-03-18
29.932771682739258,2014-03-19
29.666643142700195,2014-03-20
29.925382614135742,2014-03-21
29.977134704589844,2014-03-24
29.947559356689453,2014-03-25
29.76274299621582,2014-03-26
29.947559356689453,2014-03-27
30.161949157714844,2014-03-28
30.4576473236084,2014-03-31
30.13237762451172,2014-04-01
29.991928100585938,2014-04-02
30.006715774536133,2014-04-03
29.866241455078125,2014-04-04
29.39311981201172,2014-04-07
29.777530670166016,2014-04-08
29.592714309692383,2014-04-09
29.696216583251953,2014-04-10
29.940170288085938,2014-04-11
30.28763771057129,2014-04-14
30.86424446105957,2014-04-15
30.97513771057129,2014-04-16
30.302400588989258,2014-04-17
30.058448791503906,2014-04-21
30.073230743408203,2014-04-22
30.331979751586914,2014-04-23
30.39850425720215,2014-04-24
30.694217681884766,2014-04-25
30.52418327331543,2014-04-28
30.5093994140625,2014-04-29
30.538984298706055,2014-04-30
30.52418327331543,2014-05-01
29.7183895111084,2014-05-02
30.028879165649414,2014-05-05
29.814495086669922,2014-05-06
30.295026779174805,2014-05-07
29.792312622070312,2014-05-08
29.060447692871094,2014-05-09
28.646455764770508,2014-05-12
28.690813064575195,2014-05-13
29.0308837890625,2014-05-14
29.10479736328125,2014-05-15
28.993911743164062,2014-05-16
28.4912166595459,2014-05-19
28.40989112854004,2014-05-20
28.128976821899414,2014-05-21
28.631671905517578,2014-05-22
28.56513023376465,2014-05-23
28.764741897583008,2014-05-27
28.964344024658203,2014-05-28
28.764741897583008,2014-05-29
29.090011596679688,2014-05-30
28.860843658447266,2014-06-02
29.060447692871094,2014-06-03
28.964344024658203,2014-06-04
29.282224655151367,2014-06-05
29.10479736328125,2014-06-06
29.127208709716797,2014-06-09
28.7537784576416,2014-06-10
28.455045700073242,2014-06-11
28.582006454467773,2014-06-12
28.67909812927246,2014-06-13
28.98530387878418,2014-06-16
28.88074493408203,2014-06-17
29.605186462402344,2014-06-18
29.93381690979004,2014-06-19
29.694814682006836,2014-06-20
29.59025001525879,2014-06-23
29.70974349975586,2014-06-24
29.93381690979004,2014-06-25
30.225080490112305,2014-06-26
30.32962989807129,2014-06-27
30.53129005432129,2014-06-30
30.44913101196289,2014-07-01
29.76202392578125,2014-07-02
