PYPL,Date
76.2699966430664,2023-01-05
76.4800033569336,2023-01-06
77.08000183105469,2023-01-09
77.91999816894531,2023-01-10
78.54000091552734,2023-01-11
79.77999877929688,2023-01-12
79.4800033569336,2023-01-13
80.18000030517578,2023-01-17
77.30999755859375,2023-01-18
76.75,2023-01-19
79.08999633789062,2023-01-20
79.5,2023-01-23
79.58000183105469,2023-01-24
79.0999984741211,2023-01-25
80.80999755859375,2023-01-26
81.83000183105469,2023-01-27
79.63999938964844,2023-01-30
81.48999786376953,2023-01-31
82.91000366210938,2023-02-01
86.95999908447266,2023-02-02
85.5199966430664,2023-02-03
82.33000183105469,2023-02-06
83.2300033569336,2023-02-07
79.72000122070312,2023-02-08
78.41999816894531,2023-02-09
80.80000305175781,2023-02-10
79.44999694824219,2023-02-13
77.26000213623047,2023-02-14
77.91000366210938,2023-02-15
76.7300033569336,2023-02-16
74.66000366210938,2023-02-17
75.23999786376953,2023-02-21
75.4800033569336,2023-02-22
75.19000244140625,2023-02-23
73.55000305175781,2023-02-24
73.7699966430664,2023-02-27
73.5999984741211,2023-02-28
73.81999969482422,2023-03-01
74.0999984741211,2023-03-02
76.29000091552734,2023-03-03
76.77999877929688,2023-03-06
74.91000366210938,2023-03-07
75.83999633789062,2023-03-08
75.93000030517578,2023-03-09
73.43000030517578,2023-03-10
72.61000061035156,2023-03-13
73.23999786376953,2023-03-14
73.91000366210938,2023-03-15
74.3499984741211,2023-03-16
72.98999786376953,2023-03-17
73.20999908447266,2023-03-20
76.72000122070312,2023-03-21
74.33999633789062,2023-03-22
72.55999755859375,2023-03-23
73.87999725341797,2023-03-24
73.30000305175781,2023-03-27
72.69999694824219,2023-03-28
74.18000030517578,2023-03-29
74.38999938964844,2023-03-30
75.94000244140625,2023-03-31
75.29000091552734,2023-04-03
75.26000213623047,2023-04-04
73.61000061035156,2023-04-05
74.95999908447266,2023-04-06
74.5199966430664,2023-04-10
73.58000183105469,2023-04-11
73.5,2023-04-12
75.5199966430664,2023-04-13
76.52999877929688,2023-04-14
77.33000183105469,2023-04-17
76.41999816894531,2023-04-18
75.31999969482422,2023-04-19
73.58000183105469,2023-04-20
74.18000030517578,2023-04-21
74.29000091552734,2023-04-24
71.77999877929688,2023-04-25
72.05999755859375,2023-04-26
74.2699966430664,2023-04-27
76.0,2023-04-28
75.11000061035156,2023-05-01
72.27999877929688,2023-05-02
71.43000030517578,2023-05-03
71.80999755859375,2023-05-04
74.97000122070312,2023-05-05
75.5199966430664,2023-05-08
65.90499877929688,2023-05-09
63.380001068115234,2023-05-10
64.18000030517578,2023-05-11
61.689998626708984,2023-05-12
62.25,2023-05-15
60.79999923706055,2023-05-16
61.459999084472656,2023-05-17
61.27000045776367,2023-05-18
60.91999816894531,2023-05-19
63.029998779296875,2023-05-22
62.0,2023-05-23
61.79999923706055,2023-05-24
59.369998931884766,2023-05-25
60.220001220703125,2023-05-26
62.04999923706055,2023-05-30
61.9900016784668,2023-05-31
63.04999923706055,2023-06-01
63.959999084472656,2023-06-02
64.51000213623047,2023-06-05
65.0199966430664,2023-06-06
64.04000091552734,2023-06-07
64.23999786376953,2023-06-08
63.4900016784668,2023-06-09
63.72999954223633,2023-06-12
63.560001373291016,2023-06-13
63.599998474121094,2023-06-14
65.8499984741211,2023-06-15
66.43000030517578,2023-06-16
68.88999938964844,2023-06-20
68.19000244140625,2023-06-21
68.56999969482422,2023-06-22
66.94000244140625,2023-06-23
66.44000244140625,2023-06-26
66.2300033569336,2023-06-27
66.02999877929688,2023-06-28
65.86000061035156,2023-06-29
66.7300033569336,2023-06-30
68.0999984741211,2023-07-03
68.8499984741211,2023-07-05
66.13999938964844,2023-07-06
66.79000091552734,2023-07-07
69.27999877929688,2023-07-10
70.62000274658203,2023-07-11
70.58999633789062,2023-07-12
72.38999938964844,2023-07-13
72.0999984741211,2023-07-14
73.48999786376953,2023-07-17
74.37000274658203,2023-07-18
74.22000122070312,2023-07-19
73.0199966430664,2023-07-20
72.98999786376953,2023-07-21
73.69000244140625,2023-07-24
72.95999908447266,2023-07-25
73.43000030517578,2023-07-26
72.02999877929688,2023-07-27
73.9800033569336,2023-07-28
75.81999969482422,2023-07-31
75.52999877929688,2023-08-01
73.19999694824219,2023-08-02
64.18000030517578,2023-08-03
62.75,2023-08-04
64.41999816894531,2023-08-07
63.189998626708984,2023-08-08
62.02000045776367,2023-08-09
62.790000915527344,2023-08-10
61.540000915527344,2023-08-11
63.27000045776367,2023-08-14
59.470001220703125,2023-08-15
59.68000030517578,2023-08-16
58.599998474121094,2023-08-17
59.41999816894531,2023-08-18
59.5099983215332,2023-08-21
60.97999954223633,2023-08-22
61.7599983215332,2023-08-23
60.709999084472656,2023-08-24
61.189998626708984,2023-08-25
61.66999816894531,2023-08-28
62.5,2023-08-29
63.41999816894531,2023-08-30
62.5099983215332,2023-08-31
63.56999969482422,2023-09-01
63.7400016784668,2023-09-05
62.79999923706055,2023-09-06
61.650001525878906,2023-09-07
60.97999954223633,2023-09-08
61.93000030517578,2023-09-11
62.810001373291016,2023-09-12
62.84000015258789,2023-09-13
64.44000244140625,2023-09-14
64.20999908447266,2023-09-15
62.939998626708984,2023-09-18
62.189998626708984,2023-09-19
60.86000061035156,2023-09-20
58.619998931884766,2023-09-21
57.880001068115234,2023-09-22
58.86000061035156,2023-09-25
58.93000030517578,2023-09-26
57.34000015258789,2023-09-27
58.18000030517578,2023-09-28
58.459999084472656,2023-09-29
58.560001373291016,2023-10-02
57.29999923706055,2023-10-03
58.56999969482422,2023-10-04
57.47999954223633,2023-10-05
57.77000045776367,2023-10-06
57.959999084472656,2023-10-09
57.720001220703125,2023-10-10
58.06999969482422,2023-10-11
56.35499954223633,2023-10-12
55.75,2023-10-13
57.0,2023-10-16
57.15999984741211,2023-10-17
55.79999923706055,2023-10-18
54.810001373291016,2023-10-19
53.38999938964844,2023-10-20
53.45000076293945,2023-10-23
54.2400016784668,2023-10-24
51.4900016784668,2023-10-25
51.75,2023-10-26
50.38999938964844,2023-10-27
51.04999923706055,2023-10-30
51.79999923706055,2023-10-31
51.65999984741211,2023-11-01
55.060001373291016,2023-11-02
56.099998474121094,2023-11-03
54.619998931884766,2023-11-06
54.630001068115234,2023-11-07
55.08000183105469,2023-11-08
54.279998779296875,2023-11-09
54.77000045776367,2023-11-10
54.38999938964844,2023-11-13
56.68000030517578,2023-11-14
58.25,2023-11-15
56.81999969482422,2023-11-16
56.540000915527344,2023-11-17
56.9900016784668,2023-11-20
55.400001525878906,2023-11-21
56.34000015258789,2023-11-22
55.7599983215332,2023-11-24
56.38999938964844,2023-11-27
58.470001220703125,2023-11-28
57.970001220703125,2023-11-29
57.61000061035156,2023-11-30
59.650001525878906,2023-12-01
59.849998474121094,2023-12-04
57.91999816894531,2023-12-05
59.529998779296875,2023-12-06
58.47999954223633,2023-12-07
58.939998626708984,2023-12-08
59.040000915527344,2023-12-11
58.88999938964844,2023-12-12
61.72999954223633,2023-12-13
61.869998931884766,2023-12-14
61.2599983215332,2023-12-15
61.470001220703125,2023-12-18
63.0099983215332,2023-12-19
61.7400016784668,2023-12-20
62.060001373291016,2023-12-21
61.84000015258789,2023-12-22
62.560001373291016,2023-12-26
62.68000030517578,2023-12-27
63.08000183105469,2023-12-28
61.40999984741211,2023-12-29
61.459999084472656,2024-01-02
58.630001068115234,2024-01-03
58.45000076293945,2024-01-04
60.119998931884766,2024-01-05
61.7400016784668,2024-01-08
61.04999923706055,2024-01-09
60.959999084472656,2024-01-10
61.349998474121094,2024-01-11
61.0,2024-01-12
58.45000076293945,2024-01-16
59.88999938964844,2024-01-17
62.09000015258789,2024-01-18
65.81999969482422,2024-01-19
63.7400016784668,2024-01-22
64.77999877929688,2024-01-23
63.02000045776367,2024-01-24
60.709999084472656,2024-01-25
61.779998779296875,2024-01-26
63.7599983215332,2024-01-29
63.68000030517578,2024-01-30
61.349998474121094,2024-01-31
62.02000045776367,2024-02-01
62.41999816894531,2024-02-02
61.540000915527344,2024-02-05
63.709999084472656,2024-02-06
63.2400016784668,2024-02-07
56.130001068115234,2024-02-08
58.90999984741211,2024-02-09
60.09000015258789,2024-02-12
58.2599983215332,2024-02-13
58.869998931884766,2024-02-14
59.70000076293945,2024-02-15
59.13999938964844,2024-02-16
58.630001068115234,2024-02-20
57.47999954223633,2024-02-21
58.349998474121094,2024-02-22
59.15999984741211,2024-02-23
59.33000183105469,2024-02-26
60.15999984741211,2024-02-27
60.25,2024-02-28
60.34000015258789,2024-02-29
60.540000915527344,2024-03-01
59.97999954223633,2024-03-04
58.27000045776367,2024-03-05
58.119998931884766,2024-03-06
58.5,2024-03-07
59.0099983215332,2024-03-08
60.08000183105469,2024-03-11
60.029998779296875,2024-03-12
62.45000076293945,2024-03-13
63.0,2024-03-14
62.849998474121094,2024-03-15
64.2300033569336,2024-03-18
63.0099983215332,2024-03-19
65.05000305175781,2024-03-20
66.13999938964844,2024-03-21
64.7699966430664,2024-03-22
66.0,2024-03-25
66.66999816894531,2024-03-26
66.56999969482422,2024-03-27
66.98999786376953,2024-03-28
65.02999877929688,2024-04-01
64.66000366210938,2024-04-02
65.33999633789062,2024-04-03
64.54000091552734,2024-04-04
65.1500015258789,2024-04-05
66.33999633789062,2024-04-08
67.0,2024-04-09
