HLT,Date
122.69898223876953,2021-05-14
120.81297302246094,2021-05-17
119.8997573852539,2021-05-18
119.68138122558594,2021-05-19
119.69131469726562,2021-05-20
120.0883560180664,2021-05-21
122.67910766601562,2021-05-24
122.88758087158203,2021-05-25
125.28974914550781,2021-05-26
125.33937072753906,2021-05-27
124.34673309326172,2021-05-28
125.67687225341797,2021-06-01
124.24747467041016,2021-06-02
122.22251892089844,2021-06-03
123.83055877685547,2021-06-04
123.97946166992188,2021-06-07
126.89778900146484,2021-06-08
125.51803588867188,2021-06-09
125.6570053100586,2021-06-10
127.6621322631836,2021-06-11
127.6621322631836,2021-06-14
128.29742431640625,2021-06-15
125.9945068359375,2021-06-16
125.30958557128906,2021-06-17
122.80815887451172,2021-06-18
125.805908203125,2021-06-21
125.17062377929688,2021-06-22
124.75372314453125,2021-06-23
123.59235382080078,2021-06-24
123.56256103515625,2021-06-25
119.83027648925781,2021-06-28
118.07331085205078,2021-06-29
119.73101806640625,2021-06-30
122.70889282226562,2021-07-01
125.87537384033203,2021-07-02
124.9026107788086,2021-07-06
123.53278350830078,2021-07-07
122.22251892089844,2021-07-08
125.1209945678711,2021-07-09
124.92245483398438,2021-07-12
122.5500717163086,2021-07-13
122.9570541381836,2021-07-14
121.99421691894531,2021-07-15
118.86742401123047,2021-07-16
116.14761352539062,2021-07-19
120.00894927978516,2021-07-20
124.00924682617188,2021-07-21
122.30191802978516,2021-07-22
124.33683013916016,2021-07-23
125.73641204833984,2021-07-26
127.55293273925781,2021-07-27
128.57533264160156,2021-07-28
133.50872802734375,2021-07-29
130.481201171875,2021-07-30
126.9275894165039,2021-08-02
125.15077209472656,2021-08-03
123.47322845458984,2021-08-04
125.4684066772461,2021-08-05
125.72650146484375,2021-08-06
123.69160461425781,2021-08-09
125.41877746582031,2021-08-10
124.10850524902344,2021-08-11
122.52030181884766,2021-08-12
121.30928039550781,2021-08-13
120.59459686279297,2021-08-16
119.10564422607422,2021-08-17
118.12294006347656,2021-08-18
118.35125732421875,2021-08-19
120.87252044677734,2021-08-20
122.12324523925781,2021-08-23
125.92501831054688,2021-08-24
126.38163757324219,2021-08-25
124.69415283203125,2021-08-26
126.61986541748047,2021-08-27
124.79342651367188,2021-08-30
123.93975830078125,2021-08-31
124.39636993408203,2021-09-01
123.47322845458984,2021-09-02
122.1728744506836,2021-09-03
122.46074676513672,2021-09-07
121.85523223876953,2021-09-08
124.82319641113281,2021-09-09
126.4610366821289,2021-09-10
129.25033569335938,2021-09-13
130.84848022460938,2021-09-14
130.43154907226562,2021-09-15
131.04698181152344,2021-09-16
130.24295043945312,2021-09-17
127.88048553466797,2021-09-20
126.87794494628906,2021-09-21
128.2378387451172,2021-09-22
133.498779296875,2021-09-23
134.48147583007812,2021-09-24
137.77703857421875,2021-09-27
135.54359436035156,2021-09-28
134.1638641357422,2021-09-29
131.13632202148438,2021-09-30
137.13180541992188,2021-10-01
137.48915100097656,2021-10-04
138.7200164794922,2021-10-05
138.33290100097656,2021-10-06
140.12954711914062,2021-10-07
140.467041015625,2021-10-08
141.79718017578125,2021-10-11
143.63352966308594,2021-10-12
139.7920684814453,2021-10-13
140.53652954101562,2021-10-14
143.45486450195312,2021-10-15
142.9982452392578,2021-10-18
139.9111785888672,2021-10-19
139.20643615722656,2021-10-20
140.4571075439453,2021-10-21
140.61595153808594,2021-10-22
141.12217712402344,2021-10-25
143.3853759765625,2021-10-26
146.13497924804688,2021-10-27
144.96365356445312,2021-10-28
142.8890838623047,2021-10-29
143.71295166015625,2021-11-01
140.29830932617188,2021-11-02
144.16957092285156,2021-11-03
146.3533477783203,2021-11-04
150.72091674804688,2021-11-05
150.0558624267578,2021-11-08
147.36581420898438,2021-11-09
145.45005798339844,2021-11-10
142.52182006835938,2021-11-11
142.41259765625,2021-11-12
141.85675048828125,2021-11-15
140.69534301757812,2021-11-16
143.46478271484375,2021-11-17
142.53170776367188,2021-11-18
143.3059539794922,2021-11-19
142.80963134765625,2021-11-22
144.65594482421875,2021-11-23
144.2191619873047,2021-11-24
135.2061309814453,2021-11-26
137.0524139404297,2021-11-29
134.07449340820312,2021-11-30
129.00218200683594,2021-12-01
138.56118774414062,2021-12-02
137.7174530029297,2021-12-03
143.2463836669922,2021-12-06
142.09495544433594,2021-12-07
143.32582092285156,2021-12-08
143.2463836669922,2021-12-09
145.05300903320312,2021-12-10
141.3604278564453,2021-12-13
140.93357849121094,2021-12-14
139.2560272216797,2021-12-15
137.9755401611328,2021-12-16
139.90122985839844,2021-12-17
139.33544921875,2021-12-20
147.45516967773438,2021-12-21
151.61428833007812,2021-12-22
153.56976318359375,2021-12-23
154.14549255371094,2021-12-27
153.87747192382812,2021-12-28
154.22488403320312,2021-12-29
153.8377685546875,2021-12-30
154.84034729003906,2021-12-31
153.34146118164062,2022-01-03
154.810546875,2022-01-04
150.68121337890625,2022-01-05
151.05838012695312,2022-01-06
150.87974548339844,2022-01-07
147.51470947265625,2022-01-10
151.37603759765625,2022-01-11
148.89447021484375,2022-01-12
148.7952117919922,2022-01-13
146.8893585205078,2022-01-14
143.45486450195312,2022-01-18
141.16188049316406,2022-01-19
141.19168090820312,2022-01-20
141.2115020751953,2022-01-21
139.44464111328125,2022-01-24
141.34056091308594,2022-01-25
143.75265502929688,2022-01-26
136.2384490966797,2022-01-27
142.3332061767578,2022-01-28
144.04052734375,2022-01-31
144.64601135253906,2022-02-01
143.5243682861328,2022-02-02
143.0875701904297,2022-02-03
144.42764282226562,2022-02-04
147.5445098876953,2022-02-07
152.2495880126953,2022-02-08
152.01133728027344,2022-02-09
153.06350708007812,2022-02-10
148.42794799804688,2022-02-11
150.3139190673828,2022-02-14
156.83551025390625,2022-02-15
155.18775939941406,2022-02-16
151.91204833984375,2022-02-17
149.3014373779297,2022-02-18
146.0753936767578,2022-02-22
142.31332397460938,2022-02-23
145.01329040527344,2022-02-24
149.55955505371094,2022-02-25
147.7628936767578,2022-02-28
141.12217712402344,2022-03-01
144.83460998535156,2022-03-02
140.96336364746094,2022-03-03
136.6553497314453,2022-03-04
128.13858032226562,2022-03-07
132.9329833984375,2022-03-08
137.4990997314453,2022-03-09
141.8865203857422,2022-03-10
140.72511291503906,2022-03-11
140.5166778564453,2022-03-14
143.17694091796875,2022-03-15
149.6786346435547,2022-03-16
150.0260772705078,2022-03-17
150.67127990722656,2022-03-18
149.2418975830078,2022-03-21
150.3040008544922,2022-03-22
147.31619262695312,2022-03-23
150.77053833007812,2022-03-24
150.38340759277344,2022-03-25
149.5694580078125,2022-03-28
154.1653289794922,2022-03-29
152.021240234375,2022-03-30
150.6216583251953,2022-03-31
149.59925842285156,2022-04-01
151.21722412109375,2022-04-04
150.43307495117188,2022-04-05
144.53684997558594,2022-04-06
144.47727966308594,2022-04-07
144.40774536132812,2022-04-08
142.6409149169922,2022-04-11
143.8122100830078,2022-04-12
152.7954864501953,2022-04-13
154.43336486816406,2022-04-14
155.4160614013672,2022-04-18
161.93760681152344,2022-04-19
161.70932006835938,2022-04-20
155.80316162109375,2022-04-21
152.2198028564453,2022-04-22
154.7906951904297,2022-04-25
150.601806640625,2022-04-26
155.90245056152344,2022-04-27
160.03176879882812,2022-04-28
154.14549255371094,2022-04-29
154.2646026611328,2022-05-02
147.8621368408203,2022-05-03
150.2742156982422,2022-05-04
148.7852783203125,2022-05-05
142.42251586914062,2022-05-06
132.32748413085938,2022-05-09
136.77444458007812,2022-05-10
133.51861572265625,2022-05-11
131.45396423339844,2022-05-12
135.58328247070312,2022-05-13
131.87086486816406,2022-05-16
134.08444213867188,2022-05-17
127.71174621582031,2022-05-18
130.7393035888672,2022-05-19
129.31980895996094,2022-05-20
131.37457275390625,2022-05-23
127.33454132080078,2022-05-24
130.76904296875,2022-05-25
137.6061553955078,2022-05-26
141.36256408691406,2022-05-27
139.98121643066406,2022-05-31
137.5564422607422,2022-06-01
141.40228271484375,2022-06-02
141.2830352783203,2022-06-03
143.51901245117188,2022-06-06
142.9227752685547,2022-06-07
139.83218383789062,2022-06-08
134.9528045654297,2022-06-09
126.67475891113281,2022-06-10
120.09606170654297,2022-06-13
118.39673614501953,2022-06-14
121.12957000732422,2022-06-15
114.69993591308594,2022-06-16
115.5545654296875,2022-06-17
113.72605895996094,2022-06-21
111.32115173339844,2022-06-22
109.83049774169922,2022-06-23
115.98188018798828,2022-06-24
116.29988098144531,2022-06-27
114.56079864501953,2022-06-28
112.35466003417969,2022-06-29
110.7447738647461,2022-06-30
112.28509521484375,2022-07-01
111.3310775756836,2022-07-05
109.0653076171875,2022-07-06
113.18941497802734,2022-07-07
110.89382934570312,2022-07-08
110.89382934570312,2022-07-11
111.93727111816406,2022-07-12
113.40803527832031,2022-07-13
112.60309600830078,2022-07-14
115.61420440673828,2022-07-15
116.68745422363281,2022-07-18
120.65257263183594,2022-07-19
121.9245834350586,2022-07-20
121.20907592773438,2022-07-21
120.0761947631836,2022-07-22
121.42770385742188,2022-07-25
119.46998596191406,2022-07-26
128.44366455078125,2022-07-27
127.20144653320312,2022-07-28
127.2710189819336,2022-07-29
127.88714599609375,2022-08-01
127.87721252441406,2022-08-02
130.15292358398438,2022-08-03
130.23243713378906,2022-08-04
129.5070037841797,2022-08-05
129.9044952392578,2022-08-08
130.62994384765625,2022-08-09
132.82614135742188,2022-08-10
133.84971618652344,2022-08-11
136.58255004882812,2022-08-12
136.16519165039062,2022-08-15
138.15269470214844,2022-08-16
136.60244750976562,2022-08-17
137.90426635742188,2022-08-18
134.63479614257812,2022-08-19
130.7591094970703,2022-08-22
131.4547576904297,2022-08-23
132.4683837890625,2022-08-24
135.3833770751953,2022-08-25
130.41891479492188,2022-08-26
128.80722045898438,2022-08-29
126.18074798583984,2022-08-30
126.70802307128906,2022-08-31
127.01644134521484,2022-09-01
126.83735656738281,2022-09-02
126.22054290771484,2022-09-06
130.50845336914062,2022-09-07
132.289306640625,2022-09-08
135.21424865722656,2022-09-09
135.95046997070312,2022-09-12
129.79217529296875,2022-09-13
134.1397705078125,2022-09-14
134.5476837158203,2022-09-15
130.1304168701172,2022-09-16
131.62274169921875,2022-09-19
131.0059051513672,2022-09-20
123.99199676513672,2022-09-21
118.80867767333984,2022-09-22
117.72425079345703,2022-09-23
116.87860107421875,2022-09-26
117.5650634765625,2022-09-27
123.03691101074219,2022-09-28
121.23617553710938,2022-09-29
120.00253295898438,2022-09-30
121.14664459228516,2022-10-03
125.32514953613281,2022-10-04
125.27539825439453,2022-10-05
122.71855926513672,2022-10-06
120.74869537353516,2022-10-07
119.71402740478516,2022-10-10
117.27655792236328,2022-10-11
120.38058471679688,2022-10-12
122.46984100341797,2022-10-13
121.95249938964844,2022-10-14
125.76290130615234,2022-10-17
127.94168853759766,2022-10-18
128.04116821289062,2022-10-19
125.90218353271484,2022-10-20
130.55821228027344,2022-10-21
129.96128845214844,2022-10-24
129.97125244140625,2022-10-25
129.3245391845703,2022-10-26
132.7171173095703,2022-10-27
133.9507598876953,2022-10-28
134.5675811767578,2022-10-31
133.05538940429688,2022-11-01
129.06588745117188,2022-11-02
127.84219360351562,2022-11-03
129.34445190429688,2022-11-04
128.21029663085938,2022-11-07
130.16026306152344,2022-11-08
129.37339782714844,2022-11-09
136.07662963867188,2022-11-10
140.07069396972656,2022-11-11
138.20811462402344,2022-11-14
137.98898315429688,2022-11-15
137.82965087890625,2022-11-16
137.41131591796875,2022-11-17
138.95513916015625,2022-11-18
137.36151123046875,2022-11-21
139.43325805664062,2022-11-22
137.98898315429688,2022-11-23
137.70016479492188,2022-11-25
136.4551239013672,2022-11-28
138.1981658935547,2022-11-29
142.0527801513672,2022-11-30
141.7340545654297,2022-12-01
140.8575439453125,2022-12-02
138.5866241455078,2022-12-05
137.02288818359375,2022-12-06
133.78579711914062,2022-12-07
136.61451721191406,2022-12-08
136.88340759277344,2022-12-09
138.1981658935547,2022-12-12
137.5607147216797,2022-12-13
135.5089111328125,2022-12-14
132.72006225585938,2022-12-15
130.4690399169922,2022-12-16
129.3833465576172,2022-12-19
128.97499084472656,2022-12-20
126.74391174316406,2022-12-21
125.43912506103516,2022-12-22
125.92716979980469,2022-12-23
125.23991394042969,2022-12-27
123.5267562866211,2022-12-28
125.5387191772461,2022-12-29
125.85745239257812,2022-12-30
124.5327377319336,2023-01-03
127.33155822753906,2023-01-04
126.33553314208984,2023-01-05
129.7319793701172,2023-01-06
128.56661987304688,2023-01-09
128.9451141357422,2023-01-10
133.9053192138672,2023-01-11
134.4630889892578,2023-01-12
136.33563232421875,2023-01-13
135.6483612060547,2023-01-17
133.99496459960938,2023-01-18
134.52284240722656,2023-01-19
138.1682891845703,2023-01-20
139.4431915283203,2023-01-23
139.68226623535156,2023-01-24
141.7041778564453,2023-01-25
143.48704528808594,2023-01-26
144.1344757080078,2023-01-27
142.35157775878906,2023-01-30
144.51295471191406,2023-01-31
146.79385375976562,2023-02-01
146.5050048828125,2023-02-02
146.236083984375,2023-02-03
145.64840698242188,2023-02-06
147.6006317138672,2023-02-07
146.69424438476562,2023-02-08
150.20025634765625,2023-02-09
146.58468627929688,2023-02-10
148.4073944091797,2023-02-13
150.76797485351562,2023-02-14
152.15245056152344,2023-02-15
147.6902618408203,2023-02-16
145.75799560546875,2023-02-17
143.50698852539062,2023-02-21
143.337646484375,2023-02-22
144.81175231933594,2023-02-23
144.2141571044922,2023-02-24
144.66282653808594,2023-02-27
144.0845184326172,2023-02-28
145.07162475585938,2023-03-01
145.7595977783203,2023-03-02
147.14549255371094,2023-03-03
148.20237731933594,2023-03-06
146.55722045898438,2023-03-07
147.00592041015625,2023-03-08
141.99073791503906,2023-03-09
140.1361846923828,2023-03-10
137.1350555419922,2023-03-13
138.66055297851562,2023-03-14
135.4300994873047,2023-03-15
137.9227294921875,2023-03-16
136.1379852294922,2023-03-17
137.6236114501953,2023-03-20
140.4452667236328,2023-03-21
137.23475646972656,2023-03-22
135.2705535888672,2023-03-23
131.44187927246094,2023-03-24
131.91049194335938,2023-03-27
132.11985778808594,2023-03-28
135.50985717773438,2023-03-29
137.0552978515625,2023-03-30
140.4552459716797,2023-03-31
139.15908813476562,2023-04-03
138.59075927734375,2023-04-04
139.07933044433594,2023-04-05
140.21595764160156,2023-04-06
140.58486938476562,2023-04-10
141.33267211914062,2023-04-11
137.95265197753906,2023-04-12
141.99073791503906,2023-04-13
143.88511657714844,2023-04-14
144.72264099121094,2023-04-17
146.58712768554688,2023-04-18
146.55722045898438,2023-04-19
146.57716369628906,2023-04-20
147.58419799804688,2023-04-21
148.012939453125,2023-04-24
145.899169921875,2023-04-25
140.9238739013672,2023-04-26
141.3226776123047,2023-04-27
143.59597778320312,2023-04-28
144.02471923828125,2023-05-01
145.5302734375,2023-05-02
145.30093383789062,2023-05-03
142.20008850097656,2023-05-04
144.18423461914062,2023-05-05
145.12149047851562,2023-05-08
145.29098510742188,2023-05-09
141.99073791503906,2023-05-10
141.28280639648438,2023-05-11
141.1631622314453,2023-05-12
142.8382110595703,2023-05-15
142.05055236816406,2023-05-16
143.77545166015625,2023-05-17
145.97125244140625,2023-05-18
143.9051971435547,2023-05-19
143.27639770507812,2023-05-22
137.44754028320312,2023-05-23
136.58917236328125,2023-05-24
139.6632843017578,2023-05-25
137.82679748535156,2023-05-26
135.8206329345703,2023-05-30
135.8605499267578,2023-05-31
137.40760803222656,2023-06-01
142.52783203125,2023-06-02
142.2982635498047,2023-06-05
144.32440185546875,2023-06-06
142.358154296875,2023-06-07
142.60768127441406,2023-06-08
141.26025390625,2023-06-09
142.3980712890625,2023-06-12
143.0168914794922,2023-06-13
143.27639770507812,2023-06-14
140.40188598632812,2023-06-15
140.5416259765625,2023-06-16
139.36387634277344,2023-06-20
140.88096618652344,2023-06-21
140.80113220214844,2023-06-22
136.84866333007812,2023-06-23
138.07632446289062,2023-06-26
141.08059692382812,2023-06-27
141.64950561523438,2023-06-28
143.64569091796875,2023-06-29
145.27259826660156,2023-06-30
145.2027130126953,2023-07-03
144.7236328125,2023-07-05
145.42230224609375,2023-07-06
148.0373077392578,2023-07-07
151.85003662109375,2023-07-10
151.8699951171875,2023-07-11
150.7421417236328,2023-07-12
151.6005096435547,2023-07-13
147.4983367919922,2023-07-14
148.7160186767578,2023-07-17
149.6841583251953,2023-07-18
148.63616943359375,2023-07-19
149.00546264648438,2023-07-20
151.55059814453125,2023-07-21
150.17323303222656,2023-07-24
150.8419647216797,2023-07-25
149.97360229492188,2023-07-26
152.3490753173828,2023-07-27
153.8761444091797,2023-07-28
155.1936492919922,2023-07-31
154.27540588378906,2023-08-01
152.9479217529297,2023-08-02
150.37286376953125,2023-08-03
151.06153869628906,2023-08-04
153.18746948242188,2023-08-07
153.43698120117188,2023-08-08
153.8961181640625,2023-08-09
155.0838623046875,2023-08-10
154.5448760986328,2023-08-11
155.0239715576172,2023-08-14
153.3671417236328,2023-08-15
153.40704345703125,2023-08-16
149.50450134277344,2023-08-17
150.5125732421875,2023-08-18
148.7160186767578,2023-08-21
149.70413208007812,2023-08-22
149.58433532714844,2023-08-23
146.97671508789062,2023-08-24
146.88681030273438,2023-08-25
148.58526611328125,2023-08-28
149.6942596435547,2023-08-29
150.28372192382812,2023-08-30
148.51531982421875,2023-08-31
150.86318969726562,2023-09-01
148.4453887939453,2023-09-05
149.0648193359375,2023-09-06
148.2255859375,2023-09-07
153.98036193847656,2023-09-08
154.5998077392578,2023-09-11
155.59890747070312,2023-09-12
153.2510223388672,2023-09-13
156.00852966308594,2023-09-14
154.27011108398438,2023-09-15
153.22105407714844,2023-09-18
152.01214599609375,2023-09-19
152.60162353515625,2023-09-20
147.57618713378906,2023-09-21
147.45628356933594,2023-09-22
147.67608642578125,2023-09-25
147.20651245117188,2023-09-26
149.2246856689453,2023-09-27
153.53077697753906,2023-09-28
150.04393005371094,2023-09-29
149.08480834960938,2023-10-02
146.6370391845703,2023-10-03
150.86318969726562,2023-10-04
149.6942596435547,2023-10-05
151.25283813476562,2023-10-06
149.5443878173828,2023-10-09
152.9313201904297,2023-10-10
153.55076599121094,2023-10-11
152.86138916015625,2023-10-12
149.8441162109375,2023-10-13
153.66065979003906,2023-10-16
154.68972778320312,2023-10-17
152.14202880859375,2023-10-18
150.17381286621094,2023-10-19
147.43630981445312,2023-10-20
147.72604370117188,2023-10-23
149.51441955566406,2023-10-24
150.61341857910156,2023-10-25
148.3354949951172,2023-10-26
149.03485107421875,2023-10-27
151.1429443359375,2023-10-30
151.39271545410156,2023-10-31
150.9930877685547,2023-11-01
152.48171997070312,2023-11-02
156.6679229736328,2023-11-03
156.17837524414062,2023-11-06
157.9068145751953,2023-11-07
156.76783752441406,2023-11-08
158.11660766601562,2023-11-09
161.65341186523438,2023-11-10
162.52261352539062,2023-11-13
166.87867736816406,2023-11-14
165.4199981689453,2023-11-15
167.1699981689453,2023-11-16
168.2899932861328,2023-11-17
169.1699981689453,2023-11-20
169.86000061035156,2023-11-21
171.0500030517578,2023-11-22
169.82000732421875,2023-11-24
168.77000427246094,2023-11-27
167.3699951171875,2023-11-28
166.66000366210938,2023-11-29
167.52000427246094,2023-11-30
170.83999633789062,2023-12-01
171.57000732421875,2023-12-04
167.42999267578125,2023-12-05
168.05999755859375,2023-12-06
170.42999267578125,2023-12-07
171.3300018310547,2023-12-08
177.00999450683594,2023-12-11
178.5800018310547,2023-12-12
