EPAM,Date
193.27000427246094,2019-08-20
196.97000122070312,2019-08-21
195.5,2019-08-22
188.24000549316406,2019-08-23
188.97000122070312,2019-08-26
188.89999389648438,2019-08-27
189.75,2019-08-28
191.97999572753906,2019-08-29
191.3300018310547,2019-08-30
188.27000427246094,2019-09-03
191.44000244140625,2019-09-04
194.82000732421875,2019-09-05
192.88999938964844,2019-09-06
193.47999572753906,2019-09-09
176.1300048828125,2019-09-10
183.72999572753906,2019-09-11
184.1699981689453,2019-09-12
178.9199981689453,2019-09-13
180.9499969482422,2019-09-16
183.25999450683594,2019-09-17
184.55999755859375,2019-09-18
185.24000549316406,2019-09-19
185.7899932861328,2019-09-20
184.75999450683594,2019-09-23
181.77999877929688,2019-09-24
183.8300018310547,2019-09-25
183.63999938964844,2019-09-26
180.36000061035156,2019-09-27
182.32000732421875,2019-09-30
181.44000244140625,2019-10-01
180.02000427246094,2019-10-02
184.3000030517578,2019-10-03
188.91000366210938,2019-10-04
190.02999877929688,2019-10-07
184.50999450683594,2019-10-08
185.8300018310547,2019-10-09
184.44000244140625,2019-10-10
189.02000427246094,2019-10-11
188.1999969482422,2019-10-14
189.9499969482422,2019-10-15
188.4499969482422,2019-10-16
189.1999969482422,2019-10-17
186.9600067138672,2019-10-18
185.97999572753906,2019-10-21
170.0,2019-10-22
171.85000610351562,2019-10-23
177.52000427246094,2019-10-24
176.14999389648438,2019-10-25
178.57000732421875,2019-10-28
176.6199951171875,2019-10-29
177.25,2019-10-30
175.9600067138672,2019-10-31
177.4199981689453,2019-11-01
177.27999877929688,2019-11-04
177.80999755859375,2019-11-05
178.41000366210938,2019-11-06
190.2899932861328,2019-11-07
189.22999572753906,2019-11-08
194.27999877929688,2019-11-11
199.66000366210938,2019-11-12
200.83999633789062,2019-11-13
207.6699981689453,2019-11-14
205.69000244140625,2019-11-15
208.17999267578125,2019-11-18
209.6999969482422,2019-11-19
208.27000427246094,2019-11-20
205.50999450683594,2019-11-21
205.14999389648438,2019-11-22
212.74000549316406,2019-11-25
212.3000030517578,2019-11-26
213.02999877929688,2019-11-27
211.85000610351562,2019-11-29
205.0500030517578,2019-12-02
205.10000610351562,2019-12-03
207.00999450683594,2019-12-04
206.5,2019-12-05
209.91000366210938,2019-12-06
208.80999755859375,2019-12-09
208.52999877929688,2019-12-10
207.83999633789062,2019-12-11
206.74000549316406,2019-12-12
210.02000427246094,2019-12-13
212.1999969482422,2019-12-16
209.22000122070312,2019-12-17
209.32000732421875,2019-12-18
211.1699981689453,2019-12-19
211.89999389648438,2019-12-20
211.3000030517578,2019-12-23
211.66000366210938,2019-12-24
215.86000061035156,2019-12-26
214.38999938964844,2019-12-27
210.50999450683594,2019-12-30
212.16000366210938,2019-12-31
216.30999755859375,2020-01-02
217.39999389648438,2020-01-03
214.1999969482422,2020-01-06
215.61000061035156,2020-01-07
221.3800048828125,2020-01-08
223.2899932861328,2020-01-09
223.0800018310547,2020-01-10
228.55999755859375,2020-01-13
227.1699981689453,2020-01-14
228.7100067138672,2020-01-15
233.7100067138672,2020-01-16
232.42999267578125,2020-01-17
231.80999755859375,2020-01-21
232.50999450683594,2020-01-22
230.3000030517578,2020-01-23
227.57000732421875,2020-01-24
226.83999633789062,2020-01-27
233.3300018310547,2020-01-28
233.42999267578125,2020-01-29
231.9199981689453,2020-01-30
228.13999938964844,2020-01-31
234.25,2020-02-03
238.60000610351562,2020-02-04
232.10000610351562,2020-02-05
234.77999877929688,2020-02-06
233.02000427246094,2020-02-07
235.3300018310547,2020-02-10
231.47000122070312,2020-02-11
232.35000610351562,2020-02-12
232.9499969482422,2020-02-13
236.75,2020-02-14
237.0,2020-02-18
240.0,2020-02-19
238.0500030517578,2020-02-20
231.36000061035156,2020-02-21
226.02999877929688,2020-02-24
216.9600067138672,2020-02-25
221.88999938964844,2020-02-26
220.83999633789062,2020-02-27
223.1999969482422,2020-02-28
229.8699951171875,2020-03-02
225.0,2020-03-03
235.9499969482422,2020-03-04
232.44000244140625,2020-03-05
226.39999389648438,2020-03-06
206.47000122070312,2020-03-09
218.32000732421875,2020-03-10
202.7100067138672,2020-03-11
163.44000244140625,2020-03-12
192.0,2020-03-13
160.1300048828125,2020-03-16
184.0800018310547,2020-03-17
167.77000427246094,2020-03-18
165.25999450683594,2020-03-19
168.07000732421875,2020-03-20
168.00999450683594,2020-03-23
178.30999755859375,2020-03-24
175.0500030517578,2020-03-25
185.47000122070312,2020-03-26
175.22000122070312,2020-03-27
188.22000122070312,2020-03-30
185.66000366210938,2020-03-31
176.16000366210938,2020-04-01
172.02000427246094,2020-04-02
161.57000732421875,2020-04-03
184.42999267578125,2020-04-06
184.97999572753906,2020-04-07
187.86000061035156,2020-04-08
192.2899932861328,2020-04-09
197.13999938964844,2020-04-13
200.6199951171875,2020-04-14
206.52999877929688,2020-04-15
199.1300048828125,2020-04-16
209.94000244140625,2020-04-17
206.66000366210938,2020-04-20
193.97999572753906,2020-04-21
200.80999755859375,2020-04-22
204.75,2020-04-23
203.02999877929688,2020-04-24
205.77999877929688,2020-04-27
208.5500030517578,2020-04-28
223.42999267578125,2020-04-29
220.88999938964844,2020-04-30
216.3300018310547,2020-05-01
216.2100067138672,2020-05-04
221.88999938964844,2020-05-05
222.97000122070312,2020-05-06
227.00999450683594,2020-05-07
223.3000030517578,2020-05-08
228.02999877929688,2020-05-11
221.25999450683594,2020-05-12
212.02000427246094,2020-05-13
209.02999877929688,2020-05-14
216.97000122070312,2020-05-15
221.92999267578125,2020-05-18
218.63999938964844,2020-05-19
223.9600067138672,2020-05-20
223.86000061035156,2020-05-21
223.4499969482422,2020-05-22
223.92999267578125,2020-05-26
223.92999267578125,2020-05-27
228.07000732421875,2020-05-28
230.63999938964844,2020-05-29
233.86000061035156,2020-06-01
232.6300048828125,2020-06-02
228.91000366210938,2020-06-03
224.38999938964844,2020-06-04
238.0500030517578,2020-06-05
237.97999572753906,2020-06-08
235.0,2020-06-09
239.8000030517578,2020-06-10
232.14999389648438,2020-06-11
235.0,2020-06-12
234.5500030517578,2020-06-15
235.8300018310547,2020-06-16
242.2100067138672,2020-06-17
242.17999267578125,2020-06-18
252.32000732421875,2020-06-19
251.14999389648438,2020-06-22
253.67999267578125,2020-06-23
247.5,2020-06-24
250.99000549316406,2020-06-25
244.3800048828125,2020-06-26
246.08999633789062,2020-06-29
252.00999450683594,2020-06-30
252.9600067138672,2020-07-01
250.16000366210938,2020-07-02
253.1999969482422,2020-07-06
252.25,2020-07-07
255.66000366210938,2020-07-08
262.1000061035156,2020-07-09
261.1400146484375,2020-07-10
252.5399932861328,2020-07-13
253.61000061035156,2020-07-14
260.07000732421875,2020-07-15
258.2200012207031,2020-07-16
264.69000244140625,2020-07-17
278.8599853515625,2020-07-20
278.5199890136719,2020-07-21
278.1300048828125,2020-07-22
278.2200012207031,2020-07-23
274.1000061035156,2020-07-24
280.04998779296875,2020-07-27
276.92999267578125,2020-07-28
284.510009765625,2020-07-29
287.04998779296875,2020-07-30
290.0799865722656,2020-07-31
291.75,2020-08-03
291.4700012207031,2020-08-04
294.1099853515625,2020-08-05
297.4800109863281,2020-08-06
298.0,2020-08-07
298.7300109863281,2020-08-10
295.94000244140625,2020-08-11
312.20001220703125,2020-08-12
308.7200012207031,2020-08-13
307.9700012207031,2020-08-14
308.3800048828125,2020-08-17
304.04998779296875,2020-08-18
303.760009765625,2020-08-19
302.7900085449219,2020-08-20
308.55999755859375,2020-08-21
313.42999267578125,2020-08-24
319.29998779296875,2020-08-25
323.010009765625,2020-08-26
323.7300109863281,2020-08-27
326.2799987792969,2020-08-28
327.1000061035156,2020-08-31
334.7799987792969,2020-09-01
337.739990234375,2020-09-02
324.5,2020-09-03
316.29998779296875,2020-09-04
309.3500061035156,2020-09-08
318.9200134277344,2020-09-09
318.4700012207031,2020-09-10
314.95001220703125,2020-09-11
324.6199951171875,2020-09-14
334.9200134277344,2020-09-15
329.7099914550781,2020-09-16
322.20001220703125,2020-09-17
316.19000244140625,2020-09-18
314.29998779296875,2020-09-21
321.7300109863281,2020-09-22
314.75,2020-09-23
314.9800109863281,2020-09-24
322.95001220703125,2020-09-25
328.9599914550781,2020-09-28
325.55999755859375,2020-09-29
323.2799987792969,2020-09-30
334.1199951171875,2020-10-01
326.9200134277344,2020-10-02
333.7799987792969,2020-10-05
335.3399963378906,2020-10-06
344.32000732421875,2020-10-07
334.6400146484375,2020-10-08
337.25,2020-10-09
345.0799865722656,2020-10-12
348.760009765625,2020-10-13
346.8900146484375,2020-10-14
349.0400085449219,2020-10-15
350.57000732421875,2020-10-16
342.5799865722656,2020-10-19
345.6600036621094,2020-10-20
347.3599853515625,2020-10-21
337.260009765625,2020-10-22
339.04998779296875,2020-10-23
328.44000244140625,2020-10-26
326.7799987792969,2020-10-27
315.6700134277344,2020-10-28
317.0199890136719,2020-10-29
308.95001220703125,2020-10-30
313.70001220703125,2020-11-02
314.1199951171875,2020-11-03
328.8599853515625,2020-11-04
346.6300048828125,2020-11-05
342.2300109863281,2020-11-06
318.5400085449219,2020-11-09
312.6000061035156,2020-11-10
326.9700012207031,2020-11-11
332.7300109863281,2020-11-12
333.3800048828125,2020-11-13
322.82000732421875,2020-11-16
331.6199951171875,2020-11-17
327.92999267578125,2020-11-18
334.5799865722656,2020-11-19
341.010009765625,2020-11-20
335.69000244140625,2020-11-23
315.4599914550781,2020-11-24
318.6499938964844,2020-11-25
325.95001220703125,2020-11-27
322.3299865722656,2020-11-30
328.82000732421875,2020-12-01
323.5899963378906,2020-12-02
319.69000244140625,2020-12-03
324.92999267578125,2020-12-04
323.0799865722656,2020-12-07
329.4599914550781,2020-12-08
320.5799865722656,2020-12-09
322.760009765625,2020-12-10
321.20001220703125,2020-12-11
325.2200012207031,2020-12-14
325.92999267578125,2020-12-15
334.0400085449219,2020-12-16
344.20001220703125,2020-12-17
346.5299987792969,2020-12-18
340.6300048828125,2020-12-21
355.4599914550781,2020-12-22
352.8599853515625,2020-12-23
356.3399963378906,2020-12-24
353.6300048828125,2020-12-28
351.75,2020-12-29
358.4800109863281,2020-12-30
358.3500061035156,2020-12-31
348.05999755859375,2021-01-04
345.70001220703125,2021-01-05
329.6600036621094,2021-01-06
338.4800109863281,2021-01-07
342.3699951171875,2021-01-08
342.8399963378906,2021-01-11
331.7300109863281,2021-01-12
333.5400085449219,2021-01-13
340.6499938964844,2021-01-14
348.010009765625,2021-01-15
351.4100036621094,2021-01-19
363.8999938964844,2021-01-20
363.260009765625,2021-01-21
359.69000244140625,2021-01-22
354.1499938964844,2021-01-25
350.75,2021-01-26
339.6199951171875,2021-01-27
348.9700012207031,2021-01-28
344.42999267578125,2021-01-29
356.70001220703125,2021-02-01
370.92999267578125,2021-02-02
372.7799987792969,2021-02-03
373.0899963378906,2021-02-04
377.42999267578125,2021-02-05
390.3299865722656,2021-02-08
394.4599914550781,2021-02-09
387.3299865722656,2021-02-10
392.8900146484375,2021-02-11
400.2699890136719,2021-02-12
394.4800109863281,2021-02-16
391.70001220703125,2021-02-17
378.4599914550781,2021-02-18
376.0,2021-02-19
364.8900146484375,2021-02-22
371.6300048828125,2021-02-23
369.260009765625,2021-02-24
364.17999267578125,2021-02-25
373.6099853515625,2021-02-26
384.6499938964844,2021-03-01
387.2900085449219,2021-03-02
378.7900085449219,2021-03-03
359.5,2021-03-04
358.54998779296875,2021-03-05
339.1199951171875,2021-03-08
351.45001220703125,2021-03-09
353.239990234375,2021-03-10
366.0199890136719,2021-03-11
364.1499938964844,2021-03-12
372.57000732421875,2021-03-15
371.67999267578125,2021-03-16
373.8800048828125,2021-03-17
368.9100036621094,2021-03-18
379.6000061035156,2021-03-19
380.45001220703125,2021-03-22
373.8299865722656,2021-03-23
368.510009765625,2021-03-24
368.010009765625,2021-03-25
387.739990234375,2021-03-26
378.0799865722656,2021-03-29
383.510009765625,2021-03-30
396.69000244140625,2021-03-31
399.989990234375,2021-04-01
409.30999755859375,2021-04-05
411.010009765625,2021-04-06
410.3599853515625,2021-04-07
420.54998779296875,2021-04-08
423.05999755859375,2021-04-09
424.6700134277344,2021-04-12
432.4800109863281,2021-04-13
430.3999938964844,2021-04-14
448.6700134277344,2021-04-15
446.0400085449219,2021-04-16
446.94000244140625,2021-04-19
446.9200134277344,2021-04-20
448.8299865722656,2021-04-21
448.5199890136719,2021-04-22
458.1499938964844,2021-04-23
458.8299865722656,2021-04-26
458.8399963378906,2021-04-27
459.7300109863281,2021-04-28
459.0,2021-04-29
457.75,2021-04-30
459.5799865722656,2021-05-03
458.5199890136719,2021-05-04
461.2799987792969,2021-05-05
458.3800048828125,2021-05-06
460.20001220703125,2021-05-07
460.010009765625,2021-05-10
454.0899963378906,2021-05-11
441.1600036621094,2021-05-12
446.8900146484375,2021-05-13
451.55999755859375,2021-05-14
447.739990234375,2021-05-17
446.4800109863281,2021-05-18
451.239990234375,2021-05-19
472.260009765625,2021-05-20
477.2200012207031,2021-05-21
484.4200134277344,2021-05-24
479.2699890136719,2021-05-25
477.8399963378906,2021-05-26
471.8299865722656,2021-05-27
477.6000061035156,2021-05-28
478.5899963378906,2021-06-01
481.1600036621094,2021-06-02
474.989990234375,2021-06-03
482.29998779296875,2021-06-04
487.6700134277344,2021-06-07
489.1700134277344,2021-06-08
492.9800109863281,2021-06-09
505.6300048828125,2021-06-10
508.4599914550781,2021-06-11
508.2099914550781,2021-06-14
500.79998779296875,2021-06-15
503.8699951171875,2021-06-16
514.5999755859375,2021-06-17
510.5199890136719,2021-06-18
518.5399780273438,2021-06-21
519.1599731445312,2021-06-22
515.8800048828125,2021-06-23
518.530029296875,2021-06-24
523.1500244140625,2021-06-25
521.0599975585938,2021-06-28
519.2100219726562,2021-06-29
510.9599914550781,2021-06-30
510.239990234375,2021-07-01
516.280029296875,2021-07-02
519.760009765625,2021-07-06
527.0499877929688,2021-07-07
515.2000122070312,2021-07-08
527.8200073242188,2021-07-09
534.5900268554688,2021-07-12
536.2899780273438,2021-07-13
541.9299926757812,2021-07-14
538.3499755859375,2021-07-15
527.7100219726562,2021-07-16
534.5399780273438,2021-07-19
545.1500244140625,2021-07-20
548.239990234375,2021-07-21
552.2999877929688,2021-07-22
557.3599853515625,2021-07-23
553.6900024414062,2021-07-26
553.8499755859375,2021-07-27
552.9600219726562,2021-07-28
556.1400146484375,2021-07-29
559.7999877929688,2021-07-30
558.4000244140625,2021-08-02
571.2100219726562,2021-08-03
569.0800170898438,2021-08-04
589.6599731445312,2021-08-05
598.02001953125,2021-08-06
608.75,2021-08-09
604.219970703125,2021-08-10
600.0,2021-08-11
602.0,2021-08-12
607.8499755859375,2021-08-13
618.969970703125,2021-08-16
620.3300170898438,2021-08-17
622.0,2021-08-18
619.5599975585938,2021-08-19
630.1099853515625,2021-08-20
626.6300048828125,2021-08-23
633.3200073242188,2021-08-24
620.0,2021-08-25
622.3400268554688,2021-08-26
629.0999755859375,2021-08-27
636.2999877929688,2021-08-30
632.8099975585938,2021-08-31
631.25,2021-09-01
633.1199951171875,2021-09-02
643.3900146484375,2021-09-03
627.1199951171875,2021-09-07
629.3200073242188,2021-09-08
626.8900146484375,2021-09-09
627.010009765625,2021-09-10
617.6599731445312,2021-09-13
622.7100219726562,2021-09-14
623.8200073242188,2021-09-15
627.3699951171875,2021-09-16
613.9500122070312,2021-09-17
605.2899780273438,2021-09-20
614.010009765625,2021-09-21
621.030029296875,2021-09-22
629.530029296875,2021-09-23
629.469970703125,2021-09-24
597.6300048828125,2021-09-27
568.5499877929688,2021-09-28
570.25,2021-09-29
570.47998046875,2021-09-30
575.4400024414062,2021-10-01
564.0700073242188,2021-10-04
577.6500244140625,2021-10-05
582.1699829101562,2021-10-06
594.8900146484375,2021-10-07
586.719970703125,2021-10-08
576.489990234375,2021-10-11
582.5599975585938,2021-10-12
596.5700073242188,2021-10-13
610.8400268554688,2021-10-14
618.989990234375,2021-10-15
632.7899780273438,2021-10-18
634.1599731445312,2021-10-19
627.9000244140625,2021-10-20
642.6699829101562,2021-10-21
648.4099731445312,2021-10-22
652.260009765625,2021-10-25
653.489990234375,2021-10-26
652.3599853515625,2021-10-27
670.530029296875,2021-10-28
673.239990234375,2021-10-29
659.6500244140625,2021-11-01
674.3300170898438,2021-11-02
679.9500122070312,2021-11-03
716.260009765625,2021-11-04
705.0599975585938,2021-11-05
717.489990234375,2021-11-08
717.0800170898438,2021-11-09
674.6500244140625,2021-11-10
668.1500244140625,2021-11-11
671.3599853515625,2021-11-12
660.6799926757812,2021-11-15
671.010009765625,2021-11-16
665.72998046875,2021-11-17
663.9400024414062,2021-11-18
663.8400268554688,2021-11-19
614.1599731445312,2021-11-22
602.9400024414062,2021-11-23
620.27001953125,2021-11-24
609.0,2021-11-26
634.1699829101562,2021-11-29
608.5499877929688,2021-11-30
595.010009765625,2021-12-01
619.8400268554688,2021-12-02
596.6900024414062,2021-12-03
572.7999877929688,2021-12-06
595.0,2021-12-07
700.1400146484375,2021-12-08
700.010009765625,2021-12-09
697.1199951171875,2021-12-10
685.0,2021-12-13
663.1300048828125,2021-12-14
649.02001953125,2021-12-15
635.72998046875,2021-12-16
636.3300170898438,2021-12-17
623.030029296875,2021-12-20
648.989990234375,2021-12-21
660.52001953125,2021-12-22
663.0800170898438,2021-12-23
697.0,2021-12-27
682.2000122070312,2021-12-28
677.8400268554688,2021-12-29
673.1400146484375,2021-12-30
668.4500122070312,2021-12-31
642.2000122070312,2022-01-03
618.7100219726562,2022-01-04
587.7999877929688,2022-01-05
579.0499877929688,2022-01-06
556.6799926757812,2022-01-07
545.8499755859375,2022-01-10
559.4000244140625,2022-01-11
571.1099853515625,2022-01-12
540.6199951171875,2022-01-13
543.0599975585938,2022-01-14
505.95001220703125,2022-01-18
493.9800109863281,2022-01-19
486.07000732421875,2022-01-20
464.7099914550781,2022-01-21
468.4100036621094,2022-01-24
445.9100036621094,2022-01-25
435.54998779296875,2022-01-26
433.4100036621094,2022-01-27
451.1000061035156,2022-01-28
476.1400146484375,2022-01-31
484.3599853515625,2022-02-01
474.95001220703125,2022-02-02
443.5199890136719,2022-02-03
453.67999267578125,2022-02-04
448.0899963378906,2022-02-07
456.0400085449219,2022-02-08
478.510009765625,2022-02-09
470.4200134277344,2022-02-10
426.1400146484375,2022-02-11
427.95001220703125,2022-02-14
462.5400085449219,2022-02-15
450.3900146484375,2022-02-16
440.989990234375,2022-02-17
443.2300109863281,2022-02-18
427.739990234375,2022-02-22
418.2300109863281,2022-02-23
382.2799987792969,2022-02-24
382.42999267578125,2022-02-25
207.75,2022-02-28
211.2100067138672,2022-03-01
245.1699981689453,2022-03-02
212.97999572753906,2022-03-03
198.52000427246094,2022-03-04
174.8000030517578,2022-03-07
186.75,2022-03-08
198.41000366210938,2022-03-09
188.75999450683594,2022-03-10
200.13999938964844,2022-03-11
220.0,2022-03-14
225.0399932861328,2022-03-15
281.7200012207031,2022-03-16
273.19000244140625,2022-03-17
294.4700012207031,2022-03-18
284.04998779296875,2022-03-21
303.5400085449219,2022-03-22
306.6499938964844,2022-03-23
288.04998779296875,2022-03-24
266.75,2022-03-25
275.19000244140625,2022-03-28
307.04998779296875,2022-03-29
293.0,2022-03-30
296.6099853515625,2022-03-31
287.0400085449219,2022-04-01
297.94000244140625,2022-04-04
282.3900146484375,2022-04-05
275.4700012207031,2022-04-06
280.2900085449219,2022-04-07
308.69000244140625,2022-04-08
305.3699951171875,2022-04-11
298.1300048828125,2022-04-12
307.989990234375,2022-04-13
290.05999755859375,2022-04-14
281.20001220703125,2022-04-18
297.9800109863281,2022-04-19
289.6099853515625,2022-04-20
286.8399963378906,2022-04-21
276.760009765625,2022-04-22
280.07000732421875,2022-04-25
264.9800109863281,2022-04-26
266.82000732421875,2022-04-27
281.0,2022-04-28
264.989990234375,2022-04-29
288.5,2022-05-02
297.0,2022-05-03
312.6000061035156,2022-05-04
346.0,2022-05-05
347.0,2022-05-06
317.8900146484375,2022-05-09
319.6199951171875,2022-05-10
296.05999755859375,2022-05-11
294.5,2022-05-12
319.25,2022-05-13
310.79998779296875,2022-05-16
312.6700134277344,2022-05-17
313.0,2022-05-18
326.9800109863281,2022-05-19
320.3900146484375,2022-05-20
314.6600036621094,2022-05-23
308.8699951171875,2022-05-24
305.4800109863281,2022-05-25
322.8599853515625,2022-05-26
340.3500061035156,2022-05-27
338.5199890136719,2022-05-31
326.2799987792969,2022-06-01
347.739990234375,2022-06-02
332.3399963378906,2022-06-03
332.0899963378906,2022-06-06
341.6700134277344,2022-06-07
330.70001220703125,2022-06-08
316.6000061035156,2022-06-09
303.489990234375,2022-06-10
284.1099853515625,2022-06-13
278.3599853515625,2022-06-14
289.7699890136719,2022-06-15
286.1600036621094,2022-06-16
295.67999267578125,2022-06-17
300.29998779296875,2022-06-21
309.44000244140625,2022-06-22
327.7200012207031,2022-06-23
326.010009765625,2022-06-24
324.80999755859375,2022-06-27
311.510009765625,2022-06-28
307.3699951171875,2022-06-29
294.7799987792969,2022-06-30
302.1199951171875,2022-07-01
310.6400146484375,2022-07-05
311.94000244140625,2022-07-06
329.1099853515625,2022-07-07
321.0199890136719,2022-07-08
317.1400146484375,2022-07-11
304.75,2022-07-12
302.3900146484375,2022-07-13
298.0299987792969,2022-07-14
302.55999755859375,2022-07-15
305.8599853515625,2022-07-18
323.4200134277344,2022-07-19
317.54998779296875,2022-07-20
330.9200134277344,2022-07-21
323.29998779296875,2022-07-22
320.1700134277344,2022-07-25
313.2099914550781,2022-07-26
325.6300048828125,2022-07-27
342.7900085449219,2022-07-28
349.25,2022-07-29
366.4200134277344,2022-08-01
364.3299865722656,2022-08-02
370.0299987792969,2022-08-03
415.3900146484375,2022-08-04
427.3900146484375,2022-08-05
427.6400146484375,2022-08-08
419.5199890136719,2022-08-09
440.9200134277344,2022-08-10
435.6099853515625,2022-08-11
444.9100036621094,2022-08-12
448.5299987792969,2022-08-15
447.5,2022-08-16
457.95001220703125,2022-08-17
449.20001220703125,2022-08-18
442.54998779296875,2022-08-19
441.1700134277344,2022-08-22
434.70001220703125,2022-08-23
434.5799865722656,2022-08-24
446.1099853515625,2022-08-25
422.57000732421875,2022-08-26
416.0,2022-08-29
424.7099914550781,2022-08-30
426.5,2022-08-31
412.2099914550781,2022-09-01
412.1400146484375,2022-09-02
410.8299865722656,2022-09-06
417.2900085449219,2022-09-07
428.6700134277344,2022-09-08
432.44000244140625,2022-09-09
438.70001220703125,2022-09-12
421.3999938964844,2022-09-13
424.4200134277344,2022-09-14
413.010009765625,2022-09-15
402.07000732421875,2022-09-16
402.7900085449219,2022-09-19
386.9100036621094,2022-09-20
385.2900085449219,2022-09-21
367.05999755859375,2022-09-22
364.1199951171875,2022-09-23
355.3299865722656,2022-09-26
358.3999938964844,2022-09-27
370.5299987792969,2022-09-28
362.1400146484375,2022-09-29
362.19000244140625,2022-09-30
363.5799865722656,2022-10-03
388.760009765625,2022-10-04
371.1700134277344,2022-10-05
356.30999755859375,2022-10-06
340.0,2022-10-07
325.4200134277344,2022-10-10
320.04998779296875,2022-10-11
314.8699951171875,2022-10-12
330.1700134277344,2022-10-13
326.94000244140625,2022-10-14
333.489990234375,2022-10-17
339.9700012207031,2022-10-18
331.6499938964844,2022-10-19
332.5400085449219,2022-10-20
331.3900146484375,2022-10-21
332.07000732421875,2022-10-24
348.1300048828125,2022-10-25
345.510009765625,2022-10-26
344.8299865722656,2022-10-27
349.19000244140625,2022-10-28
350.0,2022-10-31
342.239990234375,2022-11-01
326.9200134277344,2022-11-02
301.010009765625,2022-11-03
312.5199890136719,2022-11-04
316.010009765625,2022-11-07
319.7200012207031,2022-11-08
307.2900085449219,2022-11-09
350.45001220703125,2022-11-10
360.2300109863281,2022-11-11
358.1000061035156,2022-11-14
352.1300048828125,2022-11-15
349.55999755859375,2022-11-16
339.20001220703125,2022-11-17
341.4599914550781,2022-11-18
335.3500061035156,2022-11-21
341.2900085449219,2022-11-22
348.8599853515625,2022-11-23
349.1499938964844,2022-11-25
350.1600036621094,2022-11-28
343.94000244140625,2022-11-29
368.5799865722656,2022-11-30
369.6000061035156,2022-12-01
369.8399963378906,2022-12-02
347.5199890136719,2022-12-05
340.1499938964844,2022-12-06
338.9800109863281,2022-12-07
346.04998779296875,2022-12-08
343.8800048828125,2022-12-09
345.8999938964844,2022-12-12
364.4200134277344,2022-12-13
354.8299865722656,2022-12-14
336.1099853515625,2022-12-15
333.29998779296875,2022-12-16
328.57000732421875,2022-12-19
331.7200012207031,2022-12-20
338.989990234375,2022-12-21
323.239990234375,2022-12-22
323.6600036621094,2022-12-23
318.1199951171875,2022-12-27
316.6499938964844,2022-12-28
330.739990234375,2022-12-29
327.739990234375,2022-12-30
331.4200134277344,2023-01-03
335.2200012207031,2023-01-04
313.4800109863281,2023-01-05
316.6700134277344,2023-01-06
324.9800109863281,2023-01-09
326.8800048828125,2023-01-10
336.6400146484375,2023-01-11
340.989990234375,2023-01-12
345.82000732421875,2023-01-13
357.6300048828125,2023-01-17
352.8999938964844,2023-01-18
336.0,2023-01-19
345.0199890136719,2023-01-20
348.70001220703125,2023-01-23
331.95001220703125,2023-01-24
329.0400085449219,2023-01-25
344.1700134277344,2023-01-26
341.42999267578125,2023-01-27
334.8900146484375,2023-01-30
332.6499938964844,2023-01-31
352.7699890136719,2023-02-01
379.3399963378906,2023-02-02
375.8500061035156,2023-02-03
367.8599853515625,2023-02-06
372.3999938964844,2023-02-07
375.4100036621094,2023-02-08
365.4599914550781,2023-02-09
356.489990234375,2023-02-10
358.5,2023-02-13
361.5,2023-02-14
366.5299987792969,2023-02-15
346.010009765625,2023-02-16
338.2099914550781,2023-02-17
323.1700134277344,2023-02-21
311.0799865722656,2023-02-22
311.739990234375,2023-02-23
306.0299987792969,2023-02-24
312.8599853515625,2023-02-27
307.6499938964844,2023-02-28
305.5899963378906,2023-03-01
304.25,2023-03-02
305.989990234375,2023-03-03
310.3399963378906,2023-03-06
305.3299865722656,2023-03-07
306.6400146484375,2023-03-08
296.1300048828125,2023-03-09
282.739990234375,2023-03-10
280.6700134277344,2023-03-13
285.5,2023-03-14
276.2699890136719,2023-03-15
279.92999267578125,2023-03-16
279.7900085449219,2023-03-17
275.0400085449219,2023-03-20
279.6600036621094,2023-03-21
275.1300048828125,2023-03-22
284.45001220703125,2023-03-23
278.5,2023-03-24
285.0,2023-03-27
283.0,2023-03-28
285.760009765625,2023-03-29
293.69000244140625,2023-03-30
299.0,2023-03-31
297.2200012207031,2023-04-03
291.05999755859375,2023-04-04
282.5299987792969,2023-04-05
286.2799987792969,2023-04-06
290.92999267578125,2023-04-10
294.32000732421875,2023-04-11
289.989990234375,2023-04-12
300.010009765625,2023-04-13
296.0,2023-04-14
294.6499938964844,2023-04-17
295.1499938964844,2023-04-18
288.8399963378906,2023-04-19
282.3299865722656,2023-04-20
280.7300109863281,2023-04-21
280.7900085449219,2023-04-24
273.9700012207031,2023-04-25
275.4100036621094,2023-04-26
279.25,2023-04-27
282.44000244140625,2023-04-28
279.010009765625,2023-05-01
270.6700134277344,2023-05-02
273.1300048828125,2023-05-03
270.4100036621094,2023-05-04
242.47000122070312,2023-05-05
231.82000732421875,2023-05-08
231.33999633789062,2023-05-09
232.1999969482422,2023-05-10
232.66000366210938,2023-05-11
229.6999969482422,2023-05-12
236.6999969482422,2023-05-15
230.5800018310547,2023-05-16
232.92999267578125,2023-05-17
238.1199951171875,2023-05-18
247.5,2023-05-19
263.6700134277344,2023-05-22
264.8399963378906,2023-05-23
253.07000732421875,2023-05-24
256.4700012207031,2023-05-25
258.0799865722656,2023-05-26
257.95001220703125,2023-05-30
256.6199951171875,2023-05-31
257.94000244140625,2023-06-01
259.6499938964844,2023-06-02
203.25,2023-06-05
208.77000427246094,2023-06-06
210.1199951171875,2023-06-07
