CTLT,Date
103.93000030517578,2022-01-31
106.56999969482422,2022-02-01
106.19000244140625,2022-02-02
103.05000305175781,2022-02-03
102.6500015258789,2022-02-04
103.18000030517578,2022-02-07
101.18000030517578,2022-02-08
103.66000366210938,2022-02-09
101.3499984741211,2022-02-10
99.23999786376953,2022-02-11
98.97000122070312,2022-02-14
99.68000030517578,2022-02-15
99.93000030517578,2022-02-16
97.97000122070312,2022-02-17
99.04000091552734,2022-02-18
97.86000061035156,2022-02-22
94.19000244140625,2022-02-23
99.08000183105469,2022-02-24
102.3499984741211,2022-02-25
102.04000091552734,2022-02-28
102.0,2022-03-01
102.55000305175781,2022-03-02
101.77999877929688,2022-03-03
100.36000061035156,2022-03-04
98.55000305175781,2022-03-07
94.19999694824219,2022-03-08
98.69000244140625,2022-03-09
98.33000183105469,2022-03-10
96.12000274658203,2022-03-11
95.6500015258789,2022-03-14
96.56999969482422,2022-03-15
102.81999969482422,2022-03-16
106.44000244140625,2022-03-17
109.13999938964844,2022-03-18
107.7699966430664,2022-03-21
107.88999938964844,2022-03-22
104.9800033569336,2022-03-23
107.91000366210938,2022-03-24
107.08000183105469,2022-03-25
108.0,2022-03-28
110.80999755859375,2022-03-29
110.83000183105469,2022-03-30
110.9000015258789,2022-03-31
114.05000305175781,2022-04-01
113.4000015258789,2022-04-04
112.47000122070312,2022-04-05
110.16999816894531,2022-04-06
112.75,2022-04-07
110.70999908447266,2022-04-08
107.05000305175781,2022-04-11
100.05999755859375,2022-04-12
100.87999725341797,2022-04-13
97.31999969482422,2022-04-14
94.56999969482422,2022-04-18
95.33000183105469,2022-04-19
96.1500015258789,2022-04-20
92.27999877929688,2022-04-21
90.66999816894531,2022-04-22
90.13999938964844,2022-04-25
87.19999694824219,2022-04-26
88.26000213623047,2022-04-27
89.9000015258789,2022-04-28
90.55999755859375,2022-04-29
90.12000274658203,2022-05-02
99.94999694824219,2022-05-03
104.08000183105469,2022-05-04
100.6500015258789,2022-05-05
98.83000183105469,2022-05-06
93.69999694824219,2022-05-09
94.47000122070312,2022-05-10
92.3499984741211,2022-05-11
95.0,2022-05-12
98.18000030517578,2022-05-13
97.66999816894531,2022-05-16
100.76000213623047,2022-05-17
97.81999969482422,2022-05-18
99.7300033569336,2022-05-19
100.19000244140625,2022-05-20
98.54000091552734,2022-05-23
96.76000213623047,2022-05-24
96.69000244140625,2022-05-25
100.97000122070312,2022-05-26
105.37000274658203,2022-05-27
103.05999755859375,2022-05-31
104.4800033569336,2022-06-01
110.66999816894531,2022-06-02
110.81999969482422,2022-06-03
111.2300033569336,2022-06-06
113.70999908447266,2022-06-07
110.83000183105469,2022-06-08
109.83999633789062,2022-06-09
106.66999816894531,2022-06-10
103.3499984741211,2022-06-13
104.29000091552734,2022-06-14
104.95999908447266,2022-06-15
100.80000305175781,2022-06-16
102.51000213623047,2022-06-17
103.98999786376953,2022-06-21
105.31999969482422,2022-06-22
109.61000061035156,2022-06-23
109.61000061035156,2022-06-24
110.87000274658203,2022-06-27
107.13999938964844,2022-06-28
106.1500015258789,2022-06-29
107.29000091552734,2022-06-30
107.0199966430664,2022-07-01
105.98999786376953,2022-07-05
109.19999694824219,2022-07-06
111.01000213623047,2022-07-07
111.80999755859375,2022-07-08
110.79000091552734,2022-07-11
104.61000061035156,2022-07-12
103.69000244140625,2022-07-13
100.19999694824219,2022-07-14
103.16999816894531,2022-07-15
99.93000030517578,2022-07-18
102.72000122070312,2022-07-19
104.20999908447266,2022-07-20
110.0999984741211,2022-07-21
107.61000061035156,2022-07-22
107.91999816894531,2022-07-25
107.62999725341797,2022-07-26
109.41000366210938,2022-07-27
111.87999725341797,2022-07-28
113.0999984741211,2022-07-29
111.80000305175781,2022-08-01
111.38999938964844,2022-08-02
108.75,2022-08-03
109.4000015258789,2022-08-04
110.55999755859375,2022-08-05
110.04000091552734,2022-08-08
108.12999725341797,2022-08-09
112.83999633789062,2022-08-10
109.94000244140625,2022-08-11
109.97000122070312,2022-08-12
110.8499984741211,2022-08-15
109.22000122070312,2022-08-16
108.4000015258789,2022-08-17
106.30999755859375,2022-08-18
105.23999786376953,2022-08-19
102.36000061035156,2022-08-22
102.51000213623047,2022-08-23
102.69000244140625,2022-08-24
104.19999694824219,2022-08-25
99.69999694824219,2022-08-26
92.27999877929688,2022-08-29
89.27999877929688,2022-08-30
88.0,2022-08-31
88.33999633789062,2022-09-01
87.58000183105469,2022-09-02
88.97000122070312,2022-09-06
91.8499984741211,2022-09-07
93.2699966430664,2022-09-08
95.97000122070312,2022-09-09
96.05000305175781,2022-09-12
91.87000274658203,2022-09-13
91.9000015258789,2022-09-14
89.23999786376953,2022-09-15
89.94000244140625,2022-09-16
89.27999877929688,2022-09-19
87.1500015258789,2022-09-20
83.1500015258789,2022-09-21
79.05999755859375,2022-09-22
76.06999969482422,2022-09-23
74.7300033569336,2022-09-26
72.73999786376953,2022-09-27
76.23999786376953,2022-09-28
74.27999877929688,2022-09-29
72.36000061035156,2022-09-30
76.5199966430664,2022-10-03
79.79000091552734,2022-10-04
81.0,2022-10-05
78.70999908447266,2022-10-06
77.0199966430664,2022-10-07
74.9800033569336,2022-10-10
73.18000030517578,2022-10-11
73.19999694824219,2022-10-12
74.1500015258789,2022-10-13
72.11000061035156,2022-10-14
74.36000061035156,2022-10-17
74.93000030517578,2022-10-18
71.08000183105469,2022-10-19
68.2699966430664,2022-10-20
67.62999725341797,2022-10-21
69.0,2022-10-24
71.36000061035156,2022-10-25
71.97000122070312,2022-10-26
66.2699966430664,2022-10-27
66.18000030517578,2022-10-28
65.7300033569336,2022-10-31
49.529998779296875,2022-11-01
44.900001525878906,2022-11-02
42.25,2022-11-03
42.45000076293945,2022-11-04
41.47999954223633,2022-11-07
42.83000183105469,2022-11-08
41.5099983215332,2022-11-09
44.88999938964844,2022-11-10
47.18000030517578,2022-11-11
46.7599983215332,2022-11-14
48.90999984741211,2022-11-15
44.66999816894531,2022-11-16
42.06999969482422,2022-11-17
43.040000915527344,2022-11-18
41.88999938964844,2022-11-21
41.540000915527344,2022-11-22
42.18000030517578,2022-11-23
41.38999938964844,2022-11-25
46.91999816894531,2022-11-28
47.18000030517578,2022-11-29
50.130001068115234,2022-11-30
52.22999954223633,2022-12-01
52.25,2022-12-02
50.77000045776367,2022-12-05
48.220001220703125,2022-12-06
47.220001220703125,2022-12-07
45.540000915527344,2022-12-08
44.68000030517578,2022-12-09
45.5,2022-12-12
46.779998779296875,2022-12-13
46.2599983215332,2022-12-14
45.349998474121094,2022-12-15
44.2599983215332,2022-12-16
43.880001068115234,2022-12-19
44.36000061035156,2022-12-20
43.45000076293945,2022-12-21
43.0,2022-12-22
43.349998474121094,2022-12-23
43.31999969482422,2022-12-27
42.939998626708984,2022-12-28
45.2599983215332,2022-12-29
45.0099983215332,2022-12-30
45.45000076293945,2023-01-03
46.45000076293945,2023-01-04
46.16999816894531,2023-01-05
47.65999984741211,2023-01-06
48.18000030517578,2023-01-09
48.099998474121094,2023-01-10
49.459999084472656,2023-01-11
49.349998474121094,2023-01-12
49.08000183105469,2023-01-13
47.959999084472656,2023-01-17
48.18000030517578,2023-01-18
49.290000915527344,2023-01-19
49.45000076293945,2023-01-20
52.59000015258789,2023-01-23
49.56999969482422,2023-01-24
50.15999984741211,2023-01-25
52.27000045776367,2023-01-26
53.650001525878906,2023-01-27
52.58000183105469,2023-01-30
53.54999923706055,2023-01-31
54.720001220703125,2023-02-01
56.63999938964844,2023-02-02
56.04999923706055,2023-02-03
67.0,2023-02-06
71.58000183105469,2023-02-07
71.30999755859375,2023-02-08
72.0,2023-02-09
70.45999908447266,2023-02-10
70.55000305175781,2023-02-13
70.3499984741211,2023-02-14
69.08999633789062,2023-02-15
71.88999938964844,2023-02-16
71.37000274658203,2023-02-17
68.66000366210938,2023-02-21
67.66000366210938,2023-02-22
67.6500015258789,2023-02-23
67.9800033569336,2023-02-24
67.23999786376953,2023-02-27
68.22000122070312,2023-02-28
69.01000213623047,2023-03-01
71.19000244140625,2023-03-02
74.26000213623047,2023-03-03
71.33999633789062,2023-03-06
67.80999755859375,2023-03-07
69.79000091552734,2023-03-08
69.94000244140625,2023-03-09
67.91999816894531,2023-03-10
65.66999816894531,2023-03-13
70.30999755859375,2023-03-14
69.83999633789062,2023-03-15
71.19999694824219,2023-03-16
67.11000061035156,2023-03-17
66.9800033569336,2023-03-20
66.77999877929688,2023-03-21
64.6500015258789,2023-03-22
62.63999938964844,2023-03-23
64.2699966430664,2023-03-24
67.51000213623047,2023-03-27
65.91999816894531,2023-03-28
66.91000366210938,2023-03-29
64.66999816894531,2023-03-30
65.70999908447266,2023-03-31
62.91999816894531,2023-04-03
62.25,2023-04-04
61.619998931884766,2023-04-05
64.94999694824219,2023-04-06
67.26000213623047,2023-04-10
65.44000244140625,2023-04-11
64.25,2023-04-12
63.310001373291016,2023-04-13
46.31999969482422,2023-04-14
45.43000030517578,2023-04-17
42.08000183105469,2023-04-18
43.06999969482422,2023-04-19
44.400001525878906,2023-04-20
45.029998779296875,2023-04-21
44.939998626708984,2023-04-24
42.36000061035156,2023-04-25
43.72999954223633,2023-04-26
46.95000076293945,2023-04-27
50.119998931884766,2023-04-28
50.119998931884766,2023-05-01
48.720001220703125,2023-05-02
48.84000015258789,2023-05-03
49.22999954223633,2023-05-04
47.75,2023-05-05
35.459999084472656,2023-05-08
35.040000915527344,2023-05-09
33.59000015258789,2023-05-10
34.189998626708984,2023-05-11
32.86000061035156,2023-05-12
33.189998626708984,2023-05-15
31.860000610351562,2023-05-16
32.119998931884766,2023-05-17
32.13999938964844,2023-05-18
37.16999816894531,2023-05-19
37.5099983215332,2023-05-22
38.130001068115234,2023-05-23
37.439998626708984,2023-05-24
36.880001068115234,2023-05-25
37.119998931884766,2023-05-26
36.41999816894531,2023-05-30
37.22999954223633,2023-05-31
37.0,2023-06-01
37.720001220703125,2023-06-02
37.79999923706055,2023-06-05
38.81999969482422,2023-06-06
39.959999084472656,2023-06-07
39.0,2023-06-08
38.810001373291016,2023-06-09
42.779998779296875,2023-06-12
43.849998474121094,2023-06-13
42.09000015258789,2023-06-14
43.59000015258789,2023-06-15
44.11000061035156,2023-06-16
44.2599983215332,2023-06-20
43.4900016784668,2023-06-21
44.209999084472656,2023-06-22
44.060001373291016,2023-06-23
43.81999969482422,2023-06-26
41.720001220703125,2023-06-27
40.33000183105469,2023-06-28
43.040000915527344,2023-06-29
43.36000061035156,2023-06-30
44.290000915527344,2023-07-03
44.7599983215332,2023-07-05
44.41999816894531,2023-07-06
44.68000030517578,2023-07-07
45.56999969482422,2023-07-10
45.38999938964844,2023-07-11
46.20000076293945,2023-07-12
46.25,2023-07-13
46.650001525878906,2023-07-14
46.459999084472656,2023-07-17
45.790000915527344,2023-07-18
46.31999969482422,2023-07-19
47.58000183105469,2023-07-20
47.59000015258789,2023-07-21
47.939998626708984,2023-07-24
48.20000076293945,2023-07-25
48.900001525878906,2023-07-26
47.63999938964844,2023-07-27
48.18000030517578,2023-07-28
48.52000045776367,2023-07-31
46.5099983215332,2023-08-01
46.540000915527344,2023-08-02
46.06999969482422,2023-08-03
45.7400016784668,2023-08-04
45.29999923706055,2023-08-07
47.2400016784668,2023-08-08
45.52000045776367,2023-08-09
46.33000183105469,2023-08-10
45.9900016784668,2023-08-11
45.290000915527344,2023-08-14
45.43000030517578,2023-08-15
45.09000015258789,2023-08-16
44.20000076293945,2023-08-17
44.36000061035156,2023-08-18
45.400001525878906,2023-08-21
44.40999984741211,2023-08-22
45.36000061035156,2023-08-23
44.599998474121094,2023-08-24
44.88999938964844,2023-08-25
45.63999938964844,2023-08-28
47.810001373291016,2023-08-29
48.97999954223633,2023-08-30
49.970001220703125,2023-08-31
50.20000076293945,2023-09-01
50.06999969482422,2023-09-05
49.70000076293945,2023-09-06
48.959999084472656,2023-09-07
48.47999954223633,2023-09-08
49.02000045776367,2023-09-11
48.290000915527344,2023-09-12
48.81999969482422,2023-09-13
49.66999816894531,2023-09-14
49.15999984741211,2023-09-15
47.189998626708984,2023-09-18
47.52000045776367,2023-09-19
48.25,2023-09-20
46.54999923706055,2023-09-21
45.34000015258789,2023-09-22
45.790000915527344,2023-09-25
45.630001068115234,2023-09-26
45.779998779296875,2023-09-27
45.709999084472656,2023-09-28
45.529998779296875,2023-09-29
44.58000183105469,2023-10-02
43.95000076293945,2023-10-03
43.189998626708984,2023-10-04
42.86000061035156,2023-10-05
43.869998931884766,2023-10-06
44.29999923706055,2023-10-09
44.11000061035156,2023-10-10
46.56999969482422,2023-10-11
46.31999969482422,2023-10-12
46.400001525878906,2023-10-13
46.52000045776367,2023-10-16
45.709999084472656,2023-10-17
45.0099983215332,2023-10-18
43.13999938964844,2023-10-19
42.15999984741211,2023-10-20
42.220001220703125,2023-10-23
42.47999954223633,2023-10-24
39.43000030517578,2023-10-25
39.27000045776367,2023-10-26
39.31999969482422,2023-10-27
39.91999816894531,2023-10-30
34.38999938964844,2023-10-31
32.18000030517578,2023-11-01
32.88999938964844,2023-11-02
35.27000045776367,2023-11-03
34.279998779296875,2023-11-06
34.81999969482422,2023-11-07
34.09000015258789,2023-11-08
33.66999816894531,2023-11-09
33.54999923706055,2023-11-10
33.099998474121094,2023-11-13
35.529998779296875,2023-11-14
39.560001373291016,2023-11-15
39.7400016784668,2023-11-16
39.869998931884766,2023-11-17
39.93000030517578,2023-11-20
39.84000015258789,2023-11-21
39.599998474121094,2023-11-22
39.9900016784668,2023-11-24
39.11000061035156,2023-11-27
39.459999084472656,2023-11-28
39.56999969482422,2023-11-29
38.849998474121094,2023-11-30
40.150001525878906,2023-12-01
39.970001220703125,2023-12-04
38.90999984741211,2023-12-05
37.95000076293945,2023-12-06
37.45000076293945,2023-12-07
37.18000030517578,2023-12-08
37.93000030517578,2023-12-11
37.29999923706055,2023-12-12
