AZN,Date
10.764278411865234,2009-01-26
10.545405387878418,2009-01-27
10.875032424926758,2009-01-28
10.115571975708008,2009-01-29
10.160402297973633,2009-01-30
10.163041114807129,2009-02-02
10.590237617492676,2009-02-03
10.3245210647583,2009-02-04
10.52996826171875,2009-02-05
10.475181579589844,2009-02-06
10.60119342803955,2009-02-09
10.365608215332031,2009-02-10
10.354653358459473,2009-02-11
10.32726001739502,2009-02-12
10.132767677307129,2009-02-13
9.738304138183594,2009-02-17
9.727347373962402,2009-02-18
9.73282527923584,2009-02-19
9.688997268676758,2009-02-20
9.404106140136719,2009-02-23
9.678035736083984,2009-02-24
9.30001449584961,2009-02-25
8.974030494689941,2009-02-26
8.65353012084961,2009-02-27
8.53847885131836,2009-03-02
8.582308769226074,2009-03-03
8.513824462890625,2009-03-04
8.34124755859375,2009-03-05
8.396034240722656,2009-03-06
8.283722877502441,2009-03-09
8.606962203979492,2009-03-10
8.456300735473633,2009-03-11
8.798711776733398,2009-03-12
9.039776802062988,2009-03-13
9.349320411682129,2009-03-16
9.48080825805664,2009-03-17
9.23153018951416,2009-03-18
8.982250213623047,2009-03-19
9.009644508361816,2009-03-20
9.168524742126465,2009-03-23
9.124696731567383,2009-03-24
9.209613800048828,2009-03-25
9.10278034210205,2009-03-26
8.869937896728516,2009-03-27
9.382190704345703,2009-03-30
9.71091079711914,2009-03-31
9.834181785583496,2009-04-01
9.713650703430176,2009-04-02
9.571206092834473,2009-04-03
9.620514869689941,2009-04-06
9.382190704345703,2009-04-07
9.450675964355469,2009-04-08
9.28631591796875,2009-04-09
9.382190704345703,2009-04-13
9.431500434875488,2009-04-14
9.562987327575684,2009-04-15
9.82048225402832,2009-04-16
9.612296104431152,2009-04-17
9.365756034851074,2009-04-20
9.382190704345703,2009-04-21
9.149349212646484,2009-04-22
9.32740592956543,2009-04-23
9.560248374938965,2009-04-24
9.916361808776855,2009-04-27
9.71091079711914,2009-04-28
10.012235641479492,2009-04-29
9.579423904418945,2009-04-30
9.634208679199219,2009-05-01
9.858835220336914,2009-05-04
9.738304138183594,2009-05-05
9.880751609802246,2009-05-06
9.878011703491211,2009-05-07
9.89992618560791,2009-05-08
10.450528144836426,2009-05-11
10.792948722839355,2009-05-12
10.779248237609863,2009-05-13
10.688851356506348,2009-05-14
10.590237617492676,2009-05-15
10.938130378723145,2009-05-18
11.039482116699219,2009-05-19
11.264107704162598,2009-05-20
11.41477108001709,2009-05-21
11.354504585266113,2009-05-22
11.455862998962402,2009-05-26
11.165493965148926,2009-05-27
11.140839576721191,2009-05-28
11.428470611572266,2009-05-29
11.601046562194824,2009-06-01
11.403816223144531,2009-06-02
11.187407493591309,2009-06-03
11.165493965148926,2009-06-04
11.09700870513916,2009-06-05
11.138100624084473,2009-06-08
11.160017013549805,2009-06-09
11.08057689666748,2009-06-10
11.406553268432617,2009-06-11
11.872238159179688,2009-06-12
11.735276222229004,2009-06-15
11.787322044372559,2009-06-16
12.137955665588379,2009-06-17
12.01468563079834,2009-06-18
12.239309310913086,2009-06-19
11.94620132446289,2009-06-22
12.124259948730469,2009-06-23
12.088645935058594,2009-06-24
12.329706192016602,2009-06-25
12.274920463562012,2009-06-26
12.291353225708008,2009-06-29
12.091386795043945,2009-06-30
12.225611686706543,2009-07-01
11.836625099182129,2009-07-02
12.025641441345215,2009-07-06
11.861281394958496,2009-07-07
11.86676025390625,2009-07-08
11.984551429748535,2009-07-09
11.781842231750488,2009-07-10
11.940720558166504,2009-07-13
12.072209358215332,2009-07-14
12.294097900390625,2009-07-15
12.483112335205078,2009-07-16
12.326969146728516,2009-07-17
12.524197578430176,2009-07-20
12.694037437438965,2009-07-21
12.74882698059082,2009-07-22
12.902226448059082,2009-07-23
13.022757530212402,2009-07-24
12.809087753295898,2009-07-27
12.82004451751709,2009-07-28
12.59542179107666,2009-07-29
12.696776390075684,2009-07-30
12.721431732177734,2009-07-31
12.935097694396973,2009-08-03
12.959752082824707,2009-08-04
12.965298652648926,2009-08-05
12.640752792358398,2009-08-06
12.898726463317871,2009-08-07
12.776674270629883,2009-08-10
12.690682411193848,2009-08-11
12.798867225646973,2009-08-12
12.945883750915527,2009-08-13
12.754481315612793,2009-08-14
12.549213409423828,2009-08-17
12.760028839111328,2009-08-18
12.793313980102539,2009-08-19
12.690682411193848,2009-08-20
12.843246459960938,2009-08-21
12.804412841796875,2009-08-24
12.765581130981445,2009-08-25
12.834924697875977,2009-08-26
12.979169845581055,2009-08-27
12.843246459960938,2009-08-28
12.934785842895508,2009-08-31
12.765581130981445,2009-09-01
12.729515075683594,2009-09-02
12.601919174194336,2009-09-03
12.604689598083496,2009-09-04
12.626879692077637,2009-09-08
12.479867935180664,2009-09-09
12.418835639953613,2009-09-10
12.515924453735352,2009-09-11
12.593596458435059,2009-09-14
12.474316596984863,2009-09-15
12.607464790344238,2009-09-16
12.618558883666992,2009-09-17
12.538116455078125,2009-09-18
12.588047981262207,2009-09-21
12.7267427444458,2009-09-22
12.651845932006836,2009-09-23
12.221891403198242,2009-09-24
12.180281639099121,2009-09-25
12.41606330871582,2009-09-28
12.529793739318848,2009-09-29
12.468767166137695,2009-09-30
12.1941499710083,2009-10-01
12.105384826660156,2009-10-02
12.263498306274414,2009-10-05
12.280143737792969,2009-10-06
12.208017349243164,2009-10-07
12.285690307617188,2009-10-08
12.232985496520996,2009-10-09
12.24407958984375,2009-10-12
12.177507400512695,2009-10-13
12.385553359985352,2009-10-14
12.502058029174805,2009-10-15
12.474316596984863,2009-10-16
12.762802124023438,2009-10-19
12.504829406738281,2009-10-20
12.593596458435059,2009-10-21
12.760028839111328,2009-10-22
12.53256893157959,2009-10-23
12.574177742004395,2009-10-26
12.812732696533203,2009-10-27
12.529793739318848,2009-10-28
12.690682411193848,2009-10-29
12.457674980163574,2009-10-30
12.324524879455566,2009-11-02
12.299562454223633,2009-11-03
12.427163124084473,2009-11-04
12.463220596313477,2009-11-05
12.47708797454834,2009-11-06
12.743391036987305,2009-11-09
12.735066413879395,2009-11-10
12.67403507232666,2009-11-11
12.629655838012695,2009-11-12
12.743391036987305,2009-11-13
12.815506935119629,2009-11-16
12.610239028930664,2009-11-17
12.613012313842773,2009-11-18
12.535344123840332,2009-11-19
12.432705879211426,2009-11-20
12.593596458435059,2009-11-23
12.551985740661621,2009-11-24
12.865439414978027,2009-11-25
12.563077926635742,2009-11-27
12.435484886169434,2009-11-30
12.687906265258789,2009-12-01
12.740612030029297,2009-12-02
12.654619216918945,2009-12-03
12.843246459960938,2009-12-04
12.79609203338623,2009-12-07
12.676815032958984,2009-12-08
12.57972526550293,2009-12-09
12.57972526550293,2009-12-10
12.671265602111816,2009-12-11
12.699004173278809,2009-12-14
12.787769317626953,2009-12-15
12.801636695861816,2009-12-16
12.6462984085083,2009-12-17
12.632430076599121,2009-12-18
12.596365928649902,2009-12-21
12.779450416564941,2009-12-22
12.751708030700684,2009-12-23
12.865439414978027,2009-12-24
12.970847129821777,2009-12-28
12.932012557983398,2009-12-29
13.037421226501465,2009-12-30
13.020777702331543,2009-12-31
13.151153564453125,2010-01-04
12.884859085083008,2010-01-05
12.782221794128418,2010-01-06
12.920916557312012,2010-01-07
12.976394653320312,2010-01-08
13.209404945373535,2010-01-11
13.148382186889648,2010-01-12
13.456284523010254,2010-01-13
13.70038890838623,2010-01-14
13.550596237182617,2010-01-15
13.98055648803711,2010-01-19
13.92230224609375,2010-01-20
13.73922348022461,2010-01-21
13.547821998596191,2010-01-22
13.719806671142578,2010-01-25
13.889016151428223,2010-01-26
13.769734382629395,2010-01-27
13.026326179504395,2010-01-28
12.895951271057129,2010-01-29
12.993040084838867,2010-02-01
13.001361846923828,2010-02-02
12.949539184570312,2010-02-03
12.618457794189453,2010-02-04
12.393899917602539,2010-02-05
12.416932106018066,2010-02-08
12.699068069458008,2010-02-09
12.66164493560791,2010-02-10
12.788318634033203,2010-02-11
12.650130271911621,2010-02-12
12.647249221801758,2010-02-16
12.647249221801758,2010-02-17
12.641490936279297,2010-02-18
12.566637992858887,2010-02-19
12.537848472595215,2010-02-22
12.503300666809082,2010-02-23
12.523457527160645,2010-02-24
12.41981315612793,2010-02-25
12.701949119567871,2010-02-26
12.66452407836914,2010-03-01
12.771044731140137,2010-03-02
12.8602933883667,2010-03-03
12.90059757232666,2010-03-04
13.08773136138916,2010-03-05
12.877564430236816,2010-03-08
12.785439491271973,2010-03-09
12.776802062988281,2010-03-10
12.66452407836914,2010-03-11
12.76816463470459,2010-03-12
12.7566499710083,2010-03-15
12.779677391052246,2010-03-16
12.871807098388672,2010-03-17
12.88044261932373,2010-03-18
12.699068069458008,2010-03-19
12.935144424438477,2010-03-22
12.998483657836914,2010-03-23
12.817106246948242,2010-03-24
12.83438491821289,2010-03-25
12.843015670776367,2010-03-26
12.926507949829102,2010-03-29
12.81135082244873,2010-03-30
12.874691009521484,2010-03-31
12.940901756286621,2010-04-01
12.917874336242676,2010-04-05
12.848775863647461,2010-04-06
12.917874336242676,2010-04-07
12.854536056518555,2010-04-08
12.992722511291504,2010-04-09
13.038784980773926,2010-04-12
13.035909652709961,2010-04-13
13.038784980773926,2010-04-14
13.122279167175293,2010-04-15
13.050301551818848,2010-04-16
13.02151107788086,2010-04-19
13.165459632873535,2010-04-20
13.070457458496094,2010-04-21
12.920748710632324,2010-04-22
12.992722511291504,2010-04-23
12.929388999938965,2010-04-26
12.54648494720459,2010-04-27
12.575273513793945,2010-04-28
12.765290260314941,2010-04-29
12.733614921569824,2010-04-30
12.693312644958496,2010-05-03
12.673160552978516,2010-05-04
12.428445816040039,2010-05-05
11.999483108520508,2010-05-06
11.869932174682617,2010-05-07
12.249951362609863,2010-05-10
12.252829551696777,2010-05-11
12.491785049438477,2010-05-12
12.422690391540527,2010-05-13
12.106002807617188,2010-05-14
12.249951362609863,2010-05-17
12.077216148376465,2010-05-18
12.154950141906738,2010-05-19
11.80659294128418,2010-05-20
11.967816352844238,2010-05-21
11.918871879577637,2010-05-24
11.901599884033203,2010-05-25
11.777807235717773,2010-05-26
12.048426628112793,2010-05-27
12.163583755493164,2010-05-28
12.18086051940918,2010-06-01
12.549365043640137,2010-06-02
12.52921199798584,2010-06-03
12.226923942565918,2010-06-04
12.129035949707031,2010-06-07
12.198129653930664,2010-06-08
12.27298641204834,2010-06-09
12.716341972351074,2010-06-10
12.961053848266602,2010-06-11
12.963934898376465,2010-06-14
13.231677055358887,2010-06-15
13.179854393005371,2010-06-16
13.182733535766602,2010-06-17
13.096365928649902,2010-06-18
12.917874336242676,2010-06-21
12.929388999938965,2010-06-22
12.926507949829102,2010-06-23
12.97545051574707,2010-06-24
12.923627853393555,2010-06-25
12.874691009521484,2010-06-28
14.032025337219238,2010-06-29
13.568516731262207,2010-06-30
13.689432144165039,2010-07-01
13.545483589172363,2010-07-02
13.752767562866211,2010-07-06
13.913991928100586,2010-07-07
14.04066276550293,2010-07-08
14.10688591003418,2010-07-09
14.069449424743652,2010-07-12
14.282492637634277,2010-07-13
14.386137008666992,2010-07-14
14.489782333374023,2010-07-15
14.04642391204834,2010-07-16
14.124151229858398,2010-07-19
14.222037315368652,2010-07-20
13.885196685791016,2010-07-21
14.147184371948242,2010-07-22
13.997474670410156,2010-07-23
14.541603088378906,2010-07-26
14.374622344970703,2010-07-27
14.829498291015625,2010-07-28
14.567509651184082,2010-07-29
14.521448135375977,2010-07-30
14.884196281433105,2010-08-02
15.04542064666748,2010-08-03
14.99873161315918,2010-08-04
15.170894622802734,2010-08-05
15.261357307434082,2010-08-06
15.351812362670898,2010-08-09
15.585256576538086,2010-08-10
14.93744945526123,2010-08-11
14.975387573242188,2010-08-12
14.995813369750977,2010-08-13
15.118371963500977,2010-08-16
15.086270332336426,2010-08-17
14.98705768585205,2010-08-18
14.817811012268066,2010-08-19
14.74485969543457,2010-08-20
14.86741828918457,2010-08-23
14.523089408874512,2010-08-24
14.62230396270752,2010-08-25
14.528924942016602,2010-08-26
14.657319068908691,2010-08-27
14.488070487976074,2010-08-30
14.423879623413086,2010-08-31
14.733192443847656,2010-09-01
14.747780799865723,2010-09-02
14.95203971862793,2010-09-03
14.884926795959473,2010-09-07
14.963715553283691,2010-09-08
15.007484436035156,2010-09-09
15.109615325927734,2010-09-10
15.127126693725586,2010-09-13
15.313878059387207,2010-09-14
15.290532112121582,2010-09-15
15.302207946777344,2010-09-16
15.188399314880371,2010-09-17
15.25843620300293,2010-09-20
15.275947570800781,2010-09-21
15.281776428222656,2010-09-22
15.089186668395996,2010-09-23
15.375158309936523,2010-09-24
15.1854829788208,2010-09-27
15.17965030670166,2010-09-28
14.946207046508789,2010-09-29
14.79447078704834,2010-09-30
14.8790922164917,2010-10-01
14.855746269226074,2010-10-04
15.07168197631836,2010-10-05
15.02499008178711,2010-10-06
15.144628524780273,2010-10-07
15.24384880065918,2010-10-08
15.273024559020996,2010-10-11
15.348894119262695,2010-10-12
15.43352222442627,2010-10-13
15.541486740112305,2010-10-14
15.5210542678833,2010-10-15
15.611515045166016,2010-10-18
15.100863456726074,2010-10-19
15.398507118225098,2010-10-20
15.205910682678223,2010-10-21
15.208830833435059,2010-10-22
15.188399314880371,2010-10-25
15.14754867553711,2010-10-26
14.86158561706543,2010-10-27
14.715683937072754,2010-10-28
14.724433898925781,2010-10-29
14.575611114501953,2010-11-01
14.66315746307373,2010-11-02
14.68941879272461,2010-11-03
14.604796409606934,2010-11-04
14.619382858276367,2010-11-05
14.499744415283203,2010-11-08
14.461810111999512,2010-11-09
14.467643737792969,2010-11-10
14.324662208557129,2010-11-11
14.310072898864746,2010-11-12
14.137908935546875,2010-11-15
14.059122085571289,2010-11-16
14.079550743103027,2010-11-17
14.362598419189453,2010-11-18
14.269225120544434,2010-11-19
14.29548168182373,2010-11-22
13.901544570922852,2010-11-23
14.097055435180664,2010-11-24
14.009514808654785,2010-11-26
13.889872550964355,2010-11-29
13.694368362426758,2010-11-30
13.886953353881836,2010-12-01
14.003680229187012,2010-12-02
14.073710441589355,2010-12-03
13.921971321105957,2010-12-06
13.968658447265625,2010-12-07
14.04453182220459,2010-12-08
13.910303115844727,2010-12-09
13.945319175720215,2010-12-10
14.234206199645996,2010-12-13
14.345088958740234,2010-12-14
14.380104064941406,2010-12-15
14.36551570892334,2010-12-16
13.533875465393066,2010-12-17
13.408400535583496,2010-12-20
13.399643898010254,2010-12-21
13.364628791809082,2010-12-22
13.431743621826172,2010-12-23
13.431743621826172,2010-12-27
13.40548324584961,2010-12-28
13.475515365600586,2010-12-29
13.440498352050781,2010-12-30
13.478432655334473,2010-12-31
13.528039932250977,2011-01-03
13.662266731262207,2011-01-04
13.796496391296387,2011-01-05
13.784825325012207,2011-01-06
13.700201988220215,2011-01-07
13.533875465393066,2011-01-10
13.752726554870605,2011-01-11
13.889872550964355,2011-01-12
13.889872550964355,2011-01-13
13.866532325744629,2011-01-14
14.035778045654297,2011-01-18
13.936564445495605,2011-01-19
13.68269157409668,2011-01-20
14.035778045654297,2011-01-21
14.2371244430542,2011-01-24
14.050366401672363,2011-01-25
14.178762435913086,2011-01-26
14.146660804748535,2011-01-27
14.082468032836914,2011-01-28
14.269225120544434,2011-01-31
14.36843490600586,2011-02-01
14.4654541015625,2011-02-02
14.535188674926758,2011-02-03
14.419974327087402,2011-02-04
14.553382873535156,2011-02-07
14.720139503479004,2011-02-08
14.795940399169922,2011-02-09
14.808066368103027,2011-02-10
14.69588565826416,2011-02-11
14.665562629699707,2011-02-14
14.808066368103027,2011-02-15
14.908120155334473,2011-02-16
14.923282623291016,2011-02-17
14.971792221069336,2011-02-18
14.668596267700195,2011-02-22
14.623115539550781,2011-02-23
14.526094436645508,2011-02-24
14.580670356750488,2011-02-25
14.908120155334473,2011-02-28
14.683758735656738,2011-03-01
14.708012580871582,2011-03-02
14.704977989196777,2011-03-03
14.80200481414795,2011-03-04
14.641308784484863,2011-03-07
14.54428768157959,2011-03-08
14.629179954528809,2011-03-09
14.513968467712402,2011-03-10
14.4654541015625,2011-03-11
14.344181060791016,2011-03-14
14.04704761505127,2011-03-15
13.765076637268066,2011-03-16
13.943962097167969,2011-03-17
13.943962097167969,2011-03-18
14.162260055541992,2011-03-21
14.165294647216797,2011-03-22
14.013696670532227,2011-03-23
13.998536109924316,2011-03-24
13.989442825317383,2011-03-25
13.898483276367188,2011-03-28
13.92576789855957,2011-03-29
14.122845649719238,2011-03-30
13.98337173461914,2011-03-31
14.128911018371582,2011-04-01
14.219866752624512,2011-04-04
14.389654159545898,2011-04-05
14.51699447631836,2011-04-06
14.538222312927246,2011-04-07
14.632211685180664,2011-04-08
14.756522178649902,2011-04-11
14.756522178649902,2011-04-12
14.871737480163574,2011-04-13
14.856581687927246,2011-04-14
14.959665298461914,2011-04-15
14.677692413330078,2011-04-18
14.80200481414795,2011-04-19
15.083974838256836,2011-04-20
15.138553619384766,2011-04-21
15.12338924407959,2011-04-25
15.350784301757812,2011-04-26
15.650954246520996,2011-04-27
15.129453659057617,2011-04-28
15.108234405517578,2011-04-29
15.256793022155762,2011-05-02
15.278022766113281,2011-05-03
15.423553466796875,2011-05-04
15.296210289001465,2011-05-05
15.326529502868652,2011-05-06
15.432653427124023,2011-05-09
15.578181266784668,2011-05-10
15.732812881469727,2011-05-11
15.802552223205566,2011-05-12
15.705523490905762,2011-05-13
15.641854286193848,2011-05-16
15.611532211303711,2011-05-17
15.672174453735352,2011-05-18
15.763132095336914,2011-05-19
15.63276195526123,2011-05-20
15.311370849609375,2011-05-23
15.387170791625977,2011-05-24
15.581212997436523,2011-05-25
15.66611099243164,2011-05-26
15.741910934448242,2011-05-27
15.887445449829102,2011-05-31
15.653980255126953,2011-06-01
15.535735130310059,2011-06-02
15.535735130310059,2011-06-03
15.593341827392578,2011-06-06
15.802552223205566,2011-06-07
15.663076400756836,2011-06-08
15.747971534729004,2011-06-09
15.244667053222656,2011-06-10
15.314403533935547,2011-06-13
15.575148582458496,2011-06-14
15.150677680969238,2011-06-15
14.835357666015625,2011-06-16
14.93844223022461,2011-06-17
14.93844223022461,2011-06-20
14.908120155334473,2011-06-21
14.91418170928955,2011-06-22
14.823226928710938,2011-06-23
14.856581687927246,2011-06-24
14.723173141479492,2011-06-27
14.835357666015625,2011-06-28
15.0081787109375,2011-06-29
15.180994033813477,2011-06-30
15.296210289001465,2011-07-01
15.487225532531738,2011-07-05
15.268927574157715,2011-07-06
15.329564094543457,2011-07-07
15.274988174438477,2011-07-08
15.053654670715332,2011-07-11
14.959665298461914,2011-07-12
15.053654670715332,2011-07-13
15.041524887084961,2011-07-14
15.099133491516113,2011-07-15
14.774713516235352,2011-07-18
14.774713516235352,2011-07-19
14.993016242980957,2011-07-20
15.30530834197998,2011-07-21
15.059720039367676,2011-07-22
15.044557571411133,2011-07-25
15.126420974731445,2011-07-26
14.798971176147461,2011-07-27
14.923282623291016,2011-07-28
14.708012580871582,2011-07-29
14.632211685180664,2011-08-01
14.298701286315918,2011-08-02
14.250188827514648,2011-08-03
13.623366355895996,2011-08-04
13.644979476928711,2011-08-05
12.829797744750977,2011-08-08
13.19107437133789,2011-08-09
12.64453125,2011-08-10
13.6017484664917,2011-08-11
13.916706085205078,2011-08-12
14.203871726989746,2011-08-15
14.324295043945312,2011-08-16
14.503385543823242,2011-08-17
13.963022232055664,2011-08-18
13.879651069641113,2011-08-19
14.277975082397461,2011-08-22
14.518827438354492,2011-08-23
14.552791595458984,2011-08-24
14.139025688171387,2011-08-25
14.19151782989502,2011-08-26
14.481772422790527,2011-08-29
14.444720268249512,2011-08-30
14.642333030700684,2011-08-31
14.416927337646484,2011-09-01
13.919794082641602,2011-09-02
13.783931732177734,2011-09-06
14.154467582702637,2011-09-07
13.993900299072266,2011-09-08
13.68511962890625,2011-09-09
13.536905288696289,2011-09-12
13.521468162536621,2011-09-13
13.641889572143555,2011-09-14
13.74687671661377,2011-09-15
13.867300987243652,2011-09-16
13.663504600524902,2011-09-19
13.839508056640625,2011-09-20
13.543083190917969,2011-09-21
13.166370391845703,2011-09-22
13.24974250793457,2011-09-23
13.450447082519531,2011-09-26
13.833335876464844,2011-09-27
13.654244422912598,2011-09-28
13.929059028625488,2011-09-29
13.69747257232666,2011-09-30
13.543083190917969,2011-10-03
13.583223342895508,2011-10-04
13.817895889282227,2011-10-05
14.176079750061035,2011-10-06
14.1297607421875,2011-10-07
14.580578804016113,2011-10-10
14.460158348083496,2011-10-11
14.59910774230957,2011-10-12
14.49103832244873,2011-10-13
14.704095840454102,2011-10-14
14.416927337646484,2011-10-17
14.534269332885742,2011-10-18
14.450894355773926,2011-10-19
14.528087615966797,2011-10-20
14.994348526000977,2011-10-21
15.006693840026855,2011-10-24
14.768938064575195,2011-10-25
15.071541786193848,2011-10-26
15.405023574829102,2011-10-27
15.213582038879395,2011-10-28
14.79364013671875,2011-10-31
14.528087615966797,2011-11-01
14.589842796325684,2011-11-02
14.784372329711914,2011-11-03
14.750411033630371,2011-11-04
14.617634773254395,2011-11-07
14.416927337646484,2011-11-08
13.892004013061523,2011-11-09
14.037131309509277,2011-11-10
14.376791000366211,2011-11-11
14.18535041809082,2011-11-14
14.231658935546875,2011-11-15
13.966108322143555,2011-11-16
13.910526275634766,2011-11-17
13.904354095458984,2011-11-18
13.648067474365234,2011-11-21
13.506030082702637,2011-11-22
13.231213569641113,2011-11-23
13.132406234741211,2011-11-25
13.515289306640625,2011-11-28
13.7530517578125,2011-11-29
14.197693824768066,2011-11-30
14.049480438232422,2011-12-01
13.956846237182617,2011-12-02
14.030951499938965,2011-12-05
14.154467582702637,2011-12-06
14.10814380645752,2011-12-07
14.08035945892334,2011-12-08
14.262537002563477,2011-12-09
14.071097373962402,2011-12-12
14.07418441772461,2011-12-13
13.941411018371582,2011-12-14
14.049480438232422,2011-12-15
13.972288131713867,2011-12-16
14.02786636352539,2011-12-19
14.052566528320312,2011-12-20
14.02786636352539,2011-12-21
14.16064167022705,2011-12-22
14.293414115905762,2011-12-23
14.308854103088379,2011-12-27
14.095797538757324,2011-12-28
14.163728713989258,2011-12-29
14.293414115905762,2011-12-30
14.734972953796387,2012-01-03
14.657776832580566,2012-01-04
14.46633529663086,2012-01-05
14.503385543823242,2012-01-06
14.379874229431152,2012-01-09
14.438544273376465,2012-01-10
14.450894355773926,2012-01-11
14.596025466918945,2012-01-12
14.42001724243164,2012-01-13
14.673219680786133,2012-01-17
14.883190155029297,2012-01-18
14.673219680786133,2012-01-19
14.633074760437012,2012-01-20
14.734972953796387,2012-01-23
14.716445922851562,2012-01-24
14.747321128845215,2012-01-25
14.79055404663086,2012-01-26
14.716445922851562,2012-01-27
14.778203010559082,2012-01-30
14.867746353149414,2012-01-31
15.000524520874023,2012-02-01
14.577494621276855,2012-02-02
14.667037010192871,2012-02-03
14.639251708984375,2012-02-06
14.697916984558105,2012-02-07
14.762760162353516,2012-02-08
14.663951873779297,2012-02-09
14.56205940246582,2012-02-10
14.710267066955566,2012-02-13
14.694828987121582,2012-02-14
14.559601783752441,2012-02-15
14.517745971679688,2012-02-16
14.546724319458008,2012-02-17
14.446910858154297,2012-02-21
14.37285327911377,2012-02-22
14.569255828857422,2012-02-23
14.6304349899292,2012-02-24
14.5274019241333,2012-02-27
14.51452350616455,2012-02-28
14.453350067138672,2012-02-29
14.566040992736816,2012-03-01
14.453350067138672,2012-03-02
14.598243713378906,2012-03-05
14.224751472473145,2012-03-06
14.369637489318848,2012-03-07
14.434030532836914,2012-03-08
14.472670555114746,2012-03-09
14.562819480895996,2012-03-12
14.665849685668945,2012-03-13
14.469446182250977,2012-03-14
14.405054092407227,2012-03-15
14.524187088012695,2012-03-16
14.611117362976074,2012-03-19
14.707707405090332,2012-03-20
14.623994827270508,2012-03-21
14.585358619689941,2012-03-22
14.546724319458008,2012-03-23
14.698053359985352,2012-03-26
14.575701713562012,2012-03-27
14.382518768310547,2012-03-28
14.327781677246094,2012-03-29
14.324563026428223,2012-03-30
14.5789213180542,2012-04-02
14.51130485534668,2012-04-03
14.28592300415039,2012-04-04
14.23119068145752,2012-04-05
14.182896614074707,2012-04-09
14.15069580078125,2012-04-10
14.30202579498291,2012-04-11
14.498427391052246,2012-04-12
14.237629890441895,2012-04-13
14.398615837097168,2012-04-16
14.575701713562012,2012-04-17
14.611117362976074,2012-04-18
14.614336013793945,2012-04-19
14.881574630737305,2012-04-20
14.66263198852539,2012-04-23
14.752786636352539,2012-04-24
14.781760215759277,2012-04-25
13.960733413696289,2012-04-26
14.021906852722168,2012-04-27
14.134596824645996,2012-04-30
14.260167121887207,2012-05-01
14.195773124694824,2012-05-02
14.295584678649902,2012-05-03
14.134596824645996,2012-05-04
14.153918266296387,2012-05-07
14.163576126098633,2012-05-08
13.98648738861084,2012-05-09
13.954293251037598,2012-05-10
13.989710807800293,2012-05-11
13.7997465133667,2012-05-14
13.648419380187988,2012-05-15
13.603342056274414,2012-05-16
13.410160064697266,2012-05-17
13.348984718322754,2012-05-18
13.590465545654297,2012-05-21
13.400501251220703,2012-05-22
13.220198631286621,2012-05-23
13.258832931518555,2012-05-24
13.27492904663086,2012-05-25
13.236297607421875,2012-05-29
13.004473686218262,2012-05-30
13.01091194152832,2012-05-31
12.904662132263184,2012-06-01
12.898225784301758,2012-06-04
12.888565063476562,2012-06-05
13.168679237365723,2012-06-06
13.197660446166992,2012-06-07
13.2942476272583,2012-06-08
13.213756561279297,2012-06-11
13.413378715515137,2012-06-12
13.445576667785645,2012-06-13
13.542167663574219,2012-06-14
13.455236434936523,2012-06-15
13.574369430541992,2012-06-18
13.989710807800293,2012-06-19
13.999369621276855,2012-06-20
13.848040580749512,2012-06-21
13.947853088378906,2012-06-22
13.751450538635254,2012-06-25
13.973608016967773,2012-06-26
14.086302757263184,2012-06-27
14.292362213134766,2012-06-28
14.408272743225098,2012-06-29
14.704490661621094,2012-07-02
14.855818748474121,2012-07-03
14.707707405090332,2012-07-05
14.5789213180542,2012-07-06
14.659415245056152,2012-07-09
14.588583946228027,2012-07-10
14.675516128540039,2012-07-11
14.491986274719238,2012-07-12
14.717366218566895,2012-07-13
14.781760215759277,2012-07-16
14.916994094848633,2012-07-17
15.032898902893066,2012-07-18
15.242182731628418,2012-07-19
15.084416389465332,2012-07-20
14.859034538269043,2012-07-23
14.743124008178711,2012-07-24
14.633658409118652,2012-07-25
14.74634838104248,2012-07-26
14.99748706817627,2012-07-27
15.152031898498535,2012-07-30
15.071537971496582,2012-07-31
15.177787780761719,2012-08-01
15.15847110748291,2012-08-02
15.522295951843262,2012-08-03
15.496542930603027,2012-08-06
15.490103721618652,2012-08-07
15.483540534973145,2012-08-08
15.365425109863281,2012-08-09
15.473698616027832,2012-08-10
15.457290649414062,2012-08-13
15.522917747497559,2012-08-14
15.611503601074219,2012-08-15
15.65087604522705,2012-08-16
15.513070106506348,2012-08-17
15.450733184814453,2012-08-20
15.404794692993164,2012-08-21
15.381830215454102,2012-08-22
15.41792106628418,2012-08-23
15.513070106506348,2012-08-24
15.496664047241211,2012-08-27
15.41792106628418,2012-08-28
15.421201705932617,2012-08-29
15.421201705932617,2012-08-30
15.352295875549316,2012-08-31
15.204645156860352,2012-09-04
15.280113220214844,2012-09-05
15.41792106628418,2012-09-06
15.352295875549316,2012-09-07
15.273550987243652,2012-09-10
15.381830215454102,2012-09-11
15.381830215454102,2012-09-12
15.532758712768555,2012-09-13
15.408073425292969,2012-09-14
15.401512145996094,2012-09-17
15.565567016601562,2012-09-18
15.785402297973633,2012-09-19
15.736183166503906,2012-09-20
15.736183166503906,2012-09-21
15.81164836883545,2012-09-24
15.752591133117676,2012-09-25
15.703376770019531,2012-09-26
15.867430686950684,2012-09-27
15.703376770019531,2012-09-28
15.575410842895508,2012-10-01
15.496664047241211,2012-10-02
15.388388633728027,2012-10-03
15.555727005004883,2012-10-04
