AMCR,Date
11.877822875976562,2022-12-12
11.953963279724121,2022-12-13
11.877822875976562,2022-12-14
11.668437957763672,2022-12-15
11.497122764587402,2022-12-16
11.440019607543945,2022-12-19
11.468571662902832,2022-12-20
11.516158103942871,2022-12-21
11.401947975158691,2022-12-22
11.47808837890625,2022-12-23
11.497122764587402,2022-12-27
11.335326194763184,2022-12-28
11.440019607543945,2022-12-29
11.335326194763184,2022-12-30
11.344843864440918,2023-01-03
11.449536323547363,2023-01-04
11.344843864440918,2023-01-05
11.611333847045898,2023-01-06
11.611333847045898,2023-01-09
11.53519344329834,2023-01-10
11.592299461364746,2023-01-11
11.611333847045898,2023-01-12
11.544711112976074,2023-01-13
11.563745498657227,2023-01-17
11.306774139404297,2023-01-18
11.183046340942383,2023-01-19
11.306774139404297,2023-01-20
11.42098331451416,2023-01-23
11.173528671264648,2023-01-24
11.21159839630127,2023-01-25
11.259185791015625,2023-01-26
11.373395919799805,2023-01-27
11.21159839630127,2023-01-30
11.47808837890625,2023-01-31
11.487605094909668,2023-02-01
11.611333847045898,2023-02-02
11.449536323547363,2023-02-03
11.354361534118652,2023-02-06
11.316291809082031,2023-02-07
10.716690063476562,2023-02-08
10.678620338439941,2023-02-09
10.78331184387207,2023-02-10
10.89752197265625,2023-02-13
10.849934577941895,2023-02-14
10.95462703704834,2023-02-15
10.859452247619629,2023-02-16
10.868969917297363,2023-02-17
10.545374870300293,2023-02-21
10.602479934692383,2023-02-22
10.754759788513184,2023-02-23
10.735724449157715,2023-02-24
10.78331184387207,2023-02-27
10.71884536743164,2023-02-28
10.728466987609863,2023-03-01
10.786198616027832,2023-03-02
10.805442810058594,2023-03-03
10.632247924804688,2023-03-06
10.507162094116211,2023-03-07
10.536027908325195,2023-03-08
10.43980884552002,2023-03-09
10.333967208862305,2023-03-10
10.343588829040527,2023-03-13
10.478297233581543,2023-03-14
10.333967208862305,2023-03-15
10.382078170776367,2023-03-16
10.295478820800781,2023-03-17
10.507162094116211,2023-03-20
10.574516296386719,2023-03-21
10.401322364807129,2023-03-22
10.430187225341797,2023-03-23
10.51678466796875,2023-03-24
10.555272102355957,2023-03-27
10.613004684448242,2023-03-28
10.68997859954834,2023-03-29
10.71884536743164,2023-03-30
10.949771881103516,2023-03-31
10.872796058654785,2023-04-03
10.795822143554688,2023-04-04
10.882418632507324,2023-04-05
10.824687004089355,2023-04-06
10.670735359191895,2023-04-10
10.574516296386719,2023-04-11
10.60338306427002,2023-04-12
10.76695442199707,2023-04-13
10.680357933044434,2023-04-14
10.680357933044434,2023-04-17
10.738088607788086,2023-04-18
10.661113739013672,2023-04-19
10.60338306427002,2023-04-20
10.64186954498291,2023-04-21
10.651491165161133,2023-04-24
10.410943031311035,2023-04-25
10.31472396850586,2023-04-26
10.507162094116211,2023-04-27
10.555272102355957,2023-04-28
10.64186954498291,2023-05-01
10.507162094116211,2023-05-02
9.631566047668457,2023-05-03
9.824005126953125,2023-05-04
10.026065826416016,2023-05-05
10.064552307128906,2023-05-08
9.9202241897583,2023-05-09
9.997200012207031,2023-05-10
9.968334197998047,2023-05-11
9.910601615905762,2023-05-12
9.968334197998047,2023-05-15
9.833626747131348,2023-05-16
9.862491607666016,2023-05-17
9.833626747131348,2023-05-18
9.843247413635254,2023-05-19
9.881735801696777,2023-05-22
9.85544204711914,2023-05-23
9.680147171020508,2023-05-24
9.553546905517578,2023-05-25
9.534069061279297,2023-05-26
9.485376358032227,2023-05-30
9.38798999786377,2023-05-31
9.465899467468262,2023-06-01
9.70936393737793,2023-06-02
9.738579750061035,2023-06-05
9.738579750061035,2023-06-06
9.845703125,2023-06-07
9.816487312316895,2023-06-08
9.748318672180176,2023-06-09
9.767794609069824,2023-06-12
9.894396781921387,2023-06-13
9.894396781921387,2023-06-14
10.011259078979492,2023-06-15
10.07943058013916,2023-06-16
9.923612594604492,2023-06-20
9.884657859802246,2023-06-21
9.806748390197754,2023-06-22
9.611977577209473,2023-06-23
9.699625015258789,2023-06-26
9.806748390197754,2023-06-27
9.553546905517578,2023-06-28
9.641193389892578,2023-06-29
9.719101905822754,2023-06-30
9.816487312316895,2023-07-03
9.504854202270508,2023-07-05
9.573022842407227,2023-07-06
9.680147171020508,2023-07-07
9.456160545349121,2023-07-10
9.611977577209473,2023-07-11
9.631455421447754,2023-07-12
9.719101905822754,2023-07-13
9.670409202575684,2023-07-14
9.621716499328613,2023-07-17
9.689886093139648,2023-07-18
9.719101905822754,2023-07-19
9.689886093139648,2023-07-20
9.758057594299316,2023-07-21
9.845703125,2023-07-24
9.913874626159668,2023-07-25
9.884657859802246,2023-07-26
9.913874626159668,2023-07-27
9.952828407287598,2023-07-28
9.991782188415527,2023-07-31
9.748318672180176,2023-08-01
9.592500686645508,2023-08-02
9.514593124389648,2023-08-03
9.592500686645508,2023-08-04
9.650932312011719,2023-08-07
9.456160545349121,2023-08-08
9.44642162322998,2023-08-09
9.465899467468262,2023-08-10
9.43668270111084,2023-08-11
9.397727966308594,2023-08-14
9.232172966003418,2023-08-15
9.164003372192383,2023-08-16
9.319820404052734,2023-08-17
9.319820404052734,2023-08-18
9.202957153320312,2023-08-21
9.066617965698242,2023-08-22
9.125048637390137,2023-08-23
9.154264450073242,2023-08-24
9.173741340637207,2023-08-25
9.280865669250488,2023-08-28
9.456160545349121,2023-08-29
9.495115280151367,2023-08-30
9.485376358032227,2023-08-31
9.524331092834473,2023-09-01
9.232172966003418,2023-09-05
9.156200408935547,2023-09-06
9.027934074401855,2023-09-07
9.12660026550293,2023-09-08
9.30419921875,2023-09-11
9.314065933227539,2023-09-12
9.08713436126709,2023-09-13
9.402865409851074,2023-09-14
9.22526741027832,2023-09-15
9.156200408935547,2023-09-18
9.067400932312012,2023-09-19
9.136466979980469,2023-09-20
8.988468170166016,2023-09-21
8.929268836975098,2023-09-22
9.067400932312012,2023-09-25
8.978602409362793,2023-09-26
8.90953540802002,2023-09-27
9.047667503356934,2023-09-28
9.037800788879395,2023-09-29
8.939135551452637,2023-10-02
8.810870170593262,2023-10-03
8.929268836975098,2023-10-04
8.810870170593262,2023-10-05
8.731937408447266,2023-10-06
8.860201835632324,2023-10-09
8.870068550109863,2023-10-10
8.830602645874023,2023-10-11
8.574070930480957,2023-10-12
8.593804359436035,2023-10-13
8.771403312683105,2023-10-16
8.731937408447266,2023-10-17
8.544471740722656,2023-10-18
8.5050048828125,2023-10-19
8.396472930908203,2023-10-20
8.337272644042969,2023-10-23
8.514871597290039,2023-10-24
8.445805549621582,2023-10-25
8.564205169677734,2023-10-26
8.544471740722656,2023-10-27
8.741803169250488,2023-10-30
8.771403312683105,2023-10-31
8.593804359436035,2023-11-01
8.69247055053711,2023-11-02
8.988468170166016,2023-11-03
8.939135551452637,2023-11-06
8.929268836975098,2023-11-07
8.94900131225586,2023-11-08
8.870068550109863,2023-11-09
8.94900131225586,2023-11-10
8.830602645874023,2023-11-13
9.136466979980469,2023-11-14
9.22526741027832,2023-11-15
9.156200408935547,2023-11-16
9.244999885559082,2023-11-17
9.244999885559082,2023-11-20
9.239999771118164,2023-11-21
9.279999732971191,2023-11-22
9.359999656677246,2023-11-24
9.350000381469727,2023-11-27
9.300000190734863,2023-11-28
9.489999771118164,2023-11-29
9.479999542236328,2023-11-30
9.5600004196167,2023-12-01
9.479999542236328,2023-12-04
9.369999885559082,2023-12-05
9.40999984741211,2023-12-06
9.640000343322754,2023-12-07
9.649999618530273,2023-12-08
9.569999694824219,2023-12-11
9.4399995803833,2023-12-12
