Date,MXIM
2006-06-30,32.11
2006-06-29,32.67
2006-06-28,31.35
2006-06-27,30.91
2006-06-26,31.88
2006-06-23,32.16
2006-06-22,32.26
2006-06-21,32.77
2006-06-20,31.89
2006-06-19,31.83
2006-06-16,32.16
2006-06-15,32.06
2006-06-14,30.76
2006-06-13,30.99
2006-06-12,31.06
2006-06-09,31.21
2006-06-08,30.67
2006-06-07,31.31
2006-06-06,31.95
2006-06-05,31.61
2006-06-02,32.37
2006-06-01,31.82
2006-05-31,30.73
2006-05-30,30.31
2006-05-26,30.88
2006-05-25,31.06
2006-05-24,31.75
2006-05-23,31.59
2006-05-22,31.56
2006-05-19,32.97
2006-05-18,32.4
2006-05-17,32.05
2006-05-16,32.55
2006-05-15,32.43
2006-05-12,31.95
2006-05-11,32.12
2006-05-10,33.05
2006-05-09,34.23
2006-05-08,35.01
2006-05-05,35.48
2006-05-04,35.52
2006-05-03,35.06
2006-05-02,34.83
2006-05-01,35.24
2006-04-28,35.26
2006-04-27,35.24
2006-04-26,36.15
2006-04-25,36.32
2006-04-24,36.62
2006-04-21,36.54
2006-04-20,37.47
2006-04-19,37.25
2006-04-18,36.78
2006-04-17,35.91
2006-04-13,36.56
2006-04-12,36.49
2006-04-11,36.52
2006-04-10,36.62
2006-04-07,37.04
2006-04-06,37.94
2006-04-05,37.44
2006-04-04,37.02
2006-04-03,36.96
2006-03-31,37.15
2006-03-30,37.43
2006-03-29,37.35
2006-03-28,36.06
2006-03-27,36.75
2006-03-24,36.37
2006-03-23,35.97
2006-03-22,35.84
2006-03-21,35.76
2006-03-20,35.8
2006-03-17,36.17
2006-03-16,36.07
2006-03-15,37.48
2006-03-14,37.1
2006-03-13,36.18
2006-03-10,36.39
2006-03-09,36.5
2006-03-08,37.26
2006-03-07,37.73
2006-03-06,38.59
2006-03-03,39.57
2006-03-02,40.29
2006-03-01,39.97
2006-02-28,39.09
2006-02-27,39.53
2006-02-24,39.08
2006-02-23,38.91
2006-02-22,39.47
2006-02-21,38.36
2006-02-17,39.49
2006-02-16,40.21
2006-02-15,39.63
2006-02-14,39.84
2006-02-13,39.56
2006-02-10,39.95
2006-02-09,40.76
2006-02-08,41.68
2006-02-07,40.17
2006-02-06,40.18
2006-02-03,39.74
2006-02-02,40.28
2006-02-01,41.53
2006-01-31,41.04
2006-01-30,42.02
2006-01-27,42.26
2006-01-26,41.51
2006-01-25,40.22
2006-01-24,39.3
2006-01-23,39.0
2006-01-20,38.88
2006-01-19,40.52
2006-01-18,39.63
2006-01-17,40.01
2006-01-13,40.27
2006-01-12,40.27
2006-01-11,39.76
2006-01-10,39.6
2006-01-09,39.62
2006-01-06,39.11
2006-01-05,37.68
2006-01-04,36.8
2006-01-03,37.17
2005-12-30,36.24
2005-12-29,36.73
2005-12-28,37.3
2005-12-27,37.6
2005-12-23,38.0
2005-12-22,37.36
2005-12-21,36.55
2005-12-20,36.64
2005-12-19,36.63
2005-12-16,37.63
2005-12-15,38.13
2005-12-14,38.42
2005-12-13,38.57
2005-12-12,38.62
2005-12-09,38.39
2005-12-08,37.77
2005-12-07,39.24
2005-12-06,39.06
2005-12-05,37.5
2005-12-02,38.19
2005-12-01,38.24
2005-11-30,36.53
2005-11-29,35.91
2005-11-28,36.17
2005-11-25,36.23
2005-11-23,36.14
2005-11-22,36.09
2005-11-21,35.88
2005-11-18,35.65
2005-11-17,35.53
2005-11-16,35.51
2005-11-15,35.47
2005-11-14,35.91
2005-11-11,36.04
2005-11-10,36.44
2005-11-09,36.02
2005-11-08,36.39
2005-11-07,36.83
2005-11-04,37.03
2005-11-03,36.37
2005-11-02,35.83
2005-11-01,35.18
2005-10-31,34.68
2005-10-28,34.6
2005-10-27,38.96
2005-10-26,40.63
2005-10-25,40.91
2005-10-24,40.85
2005-10-21,40.2
2005-10-20,40.18
2005-10-19,39.83
2005-10-18,39.88
2005-10-17,40.31
2005-10-14,40.31
2005-10-13,40.33
2005-10-12,40.26
2005-10-11,39.99
2005-10-10,40.42
2005-10-07,41.63
2005-10-06,41.8
2005-10-05,42.59
2005-10-04,42.95
2005-10-03,43.09
2005-09-30,42.65
2005-09-29,41.75
2005-09-28,40.89
2005-09-27,40.89
2005-09-26,41.6
2005-09-23,41.37
2005-09-22,41.87
2005-09-21,41.75
2005-09-20,42.78
2005-09-19,43.07
2005-09-16,43.72
2005-09-15,43.09
2005-09-14,43.32
2005-09-13,43.7
2005-09-12,43.8
2005-09-09,43.93
2005-09-08,43.44
2005-09-07,42.75
2005-09-06,43.08
2005-09-02,42.52
2005-09-01,42.26
2005-08-31,42.65
2005-08-30,42.42
2005-08-29,42.9
2005-08-26,42.47
2005-08-25,42.27
2005-08-24,42.07
2005-08-23,42.49
2005-08-22,42.42
2005-08-19,42.01
2005-08-18,41.82
2005-08-17,42.09
2005-08-16,42.33
2005-08-15,42.92
2005-08-12,42.68
2005-08-11,43.02
2005-08-10,42.84
2005-08-09,43.89
2005-08-08,43.8
2005-08-05,45.17
2005-08-04,44.92
2005-08-03,45.65
2005-08-02,45.5
2005-08-01,42.01
2005-07-29,41.97
2005-07-28,42.08
2005-07-27,42.14
2005-07-26,43.09
2005-07-25,42.68
2005-07-22,42.49
2005-07-21,42.09
2005-07-20,43.06
2005-07-19,42.56
2005-07-18,41.91
2005-07-15,42.11
2005-07-14,42.45
2005-07-13,41.51
2005-07-12,41.35
2005-07-11,41.28
2005-07-08,39.63
2005-07-07,38.79
2005-07-06,38.68
2005-07-05,38.4
2005-07-01,38.14
2005-06-30,38.22
2005-06-29,38.4
2005-06-28,38.75
2005-06-27,38.83
2005-06-24,38.85
2005-06-23,39.31
2005-06-22,38.31
2005-06-21,37.91
2005-06-20,38.35
2005-06-17,38.4
2005-06-16,38.38
2005-06-15,38.71
2005-06-14,38.16
2005-06-13,39.19
2005-06-10,39.03
2005-06-09,39.92
2005-06-08,39.33
2005-06-07,39.24
2005-06-06,39.74
2005-06-03,39.84
2005-06-02,40.21
2005-06-01,39.77
2005-05-31,39.4
2005-05-27,39.86
2005-05-26,40.15
2005-05-25,39.07
2005-05-24,39.6
2005-05-23,39.45
2005-05-20,39.55
2005-05-19,39.24
2005-05-18,38.9
2005-05-17,38.91
2005-05-16,38.67
2005-05-13,38.78
2005-05-12,37.49
2005-05-11,37.96
2005-05-10,37.73
2005-05-09,38.65
2005-05-06,38.51
2005-05-05,38.36
2005-05-04,38.28
2005-05-03,36.89
2005-05-02,37.35
2005-04-29,37.31
2005-04-28,37.17
2005-04-27,37.05
2005-04-26,36.6
2005-04-25,37.04
2005-04-22,36.98
2005-04-21,37.99
2005-04-20,37.66
2005-04-19,39.37
2005-04-18,38.76
2005-04-15,38.79
2005-04-14,39.55
2005-04-13,39.91
2005-04-12,41.1
2005-04-11,41.03
2005-04-08,41.35
2005-04-07,41.86
2005-04-06,40.86
2005-04-05,40.4
2005-04-04,40.23
2005-04-01,40.14
2005-03-31,40.87
2005-03-30,41.19
2005-03-29,40.46
2005-03-28,41.2
2005-03-24,41.12
2005-03-23,41.19
2005-03-22,40.79
2005-03-21,41.48
2005-03-18,41.79
2005-03-17,41.55
2005-03-16,41.73
2005-03-15,42.25
2005-03-14,42.95
2005-03-11,42.8
2005-03-10,44.4
2005-03-09,43.91
2005-03-08,43.62
2005-03-07,44.05
2005-03-04,43.01
2005-03-03,42.66
2005-03-02,43.01
2005-03-01,43.87
2005-02-28,43.02
2005-02-25,43.6
2005-02-24,42.88
2005-02-23,41.69
2005-02-22,41.63
2005-02-18,41.84
2005-02-17,42.1
2005-02-16,42.67
2005-02-15,42.74
2005-02-14,42.5
2005-02-11,42.5
2005-02-10,40.47
2005-02-09,40.11
2005-02-08,41.2
2005-02-07,40.84
2005-02-04,40.46
2005-02-03,38.84
2005-02-02,38.93
2005-02-01,39.41
2005-01-31,39.01
2005-01-28,38.99
2005-01-27,39.28
2005-01-26,39.45
2005-01-25,38.58
2005-01-24,38.17
2005-01-21,38.31
2005-01-20,39.14
2005-01-19,39.45
2005-01-18,39.86
2005-01-14,39.9
2005-01-13,38.31
2005-01-12,38.46
2005-01-11,38.23
2005-01-10,38.89
2005-01-07,39.1
2005-01-06,38.81
2005-01-05,39.38
2005-01-04,40.19
2005-01-03,41.27
2004-12-31,42.39
2004-12-30,42.06
2004-12-29,42.08
2004-12-28,41.54
2004-12-27,40.96
2004-12-23,41.3
2004-12-22,41.23
2004-12-21,41.42
2004-12-20,40.87
2004-12-17,41.48
2004-12-16,41.69
2004-12-15,42.94
2004-12-14,43.14
2004-12-13,42.21
2004-12-10,42.1
2004-12-09,42.24
2004-12-08,41.89
2004-12-07,41.3
2004-12-06,41.78
2004-12-03,42.53
2004-12-02,42.13
2004-12-01,41.92
2004-11-30,40.96
2004-11-29,41.72
2004-11-26,42.2
2004-11-24,42.88
2004-11-23,42.19
2004-11-22,42.65
2004-11-19,42.58
2004-11-18,44.35
2004-11-17,43.48
2004-11-16,42.52
2004-11-15,43.24
2004-11-12,42.51
2004-11-11,42.42
2004-11-10,42.04
2004-11-09,44.24
2004-11-08,44.35
2004-11-05,44.25
2004-11-04,44.27
2004-11-03,44.0
2004-11-02,44.43
2004-11-01,44.21
2004-10-29,43.99
2004-10-28,44.46
2004-10-27,44.55
2004-10-26,42.71
2004-10-25,43.35
2004-10-22,43.2
2004-10-21,44.58
2004-10-20,43.24
2004-10-19,42.75
2004-10-18,42.77
2004-10-15,42.25
2004-10-14,41.92
2004-10-13,43.3
2004-10-12,42.7
2004-10-11,43.08
2004-10-08,42.89
2004-10-07,44.13
2004-10-06,44.7
2004-10-05,44.12
2004-10-04,44.09
2004-10-01,43.74
2004-09-30,42.29
2004-09-29,41.94
2004-09-28,40.91
2004-09-27,40.98
2004-09-24,41.59
2004-09-23,42.44
2004-09-22,42.74
2004-09-21,44.53
2004-09-20,44.1
2004-09-17,42.4
2004-09-16,41.82
2004-09-15,41.41
2004-09-14,42.29
2004-09-13,42.19
2004-09-10,42.02
2004-09-09,40.88
2004-09-08,39.27
2004-09-07,39.93
2004-09-03,40.94
2004-09-02,43.83
2004-09-01,43.52
2004-08-31,43.32
2004-08-30,43.55
2004-08-27,44.23
2004-08-26,44.5
2004-08-25,44.62
2004-08-24,45.19
2004-08-23,46.05
2004-08-20,45.7
2004-08-19,45.79
2004-08-18,45.58
2004-08-17,44.69
2004-08-16,43.45
2004-08-13,43.31
2004-08-12,43.92
2004-08-11,44.49
2004-08-10,45.56
2004-08-09,44.67
2004-08-06,44.23
2004-08-05,46.58
2004-08-04,46.74
2004-08-03,46.75
2004-08-02,48.97
2004-07-30,48.1
2004-07-29,48.16
2004-07-28,46.73
2004-07-27,47.54
2004-07-26,47.26
2004-07-23,47.6
2004-07-22,49.2
2004-07-21,47.51
2004-07-20,47.7
2004-07-19,46.6
2004-07-16,45.61
2004-07-15,46.48
2004-07-14,46.69
2004-07-13,47.97
2004-07-12,47.81
2004-07-09,48.45
2004-07-08,48.01
2004-07-07,48.22
2004-07-06,47.91
2004-07-02,49.22
2004-07-01,50.14
2004-06-30,52.42
2004-06-29,52.21
2004-06-28,51.52
2004-06-25,52.03
2004-06-24,51.57
2004-06-23,52.28
2004-06-22,51.62
2004-06-21,49.6
2004-06-18,49.3
2004-06-17,49.19
2004-06-16,50.14
2004-06-15,50.16
2004-06-14,48.82
2004-06-10,48.91
2004-06-09,48.28
2004-06-08,50.03
2004-06-07,50.03
2004-06-04,48.67
2004-06-03,48.26
2004-06-02,49.43
2004-06-01,50.71
2004-05-28,50.97
2004-05-27,50.3
2004-05-26,50.0
2004-05-25,50.04
2004-05-24,47.49
2004-05-21,47.38
2004-05-20,47.18
2004-05-19,47.58
2004-05-18,47.85
2004-05-17,46.83
2004-05-14,47.18
2004-05-13,48.04
2004-05-12,48.41
2004-05-11,49.31
2004-05-10,48.45
2004-05-07,47.75
2004-05-06,46.26
2004-05-05,45.48
2004-05-04,45.25
2004-05-03,45.49
2004-04-30,46.04
2004-04-29,46.63
2004-04-28,46.37
2004-04-27,45.84
2004-04-26,46.03
2004-04-23,47.44
2004-04-22,46.47
2004-04-21,46.4
2004-04-20,45.87
2004-04-19,48.14
2004-04-16,47.75
2004-04-15,47.92
2004-04-14,48.83
2004-04-13,49.1
2004-04-12,49.97
2004-04-08,49.43
2004-04-07,48.73
2004-04-06,48.73
2004-04-05,49.8
2004-04-02,49.42
2004-04-01,47.97
2004-03-31,46.97
2004-03-30,46.5
2004-03-29,46.94
2004-03-26,46.62
2004-03-25,47.28
2004-03-24,45.81
2004-03-23,44.38
2004-03-22,45.03
2004-03-19,44.92
2004-03-18,46.64
2004-03-17,47.37
2004-03-16,46.76
2004-03-15,45.88
2004-03-12,46.77
2004-03-11,46.16
2004-03-10,46.05
2004-03-09,46.76
2004-03-08,46.44
2004-03-05,49.48
2004-03-04,50.04
2004-03-03,49.97
2004-03-02,50.01
2004-03-01,51.1
2004-02-27,49.9
2004-02-26,51.79
2004-02-25,52.04
2004-02-24,51.65
2004-02-23,50.74
2004-02-20,52.42
2004-02-19,52.58
2004-02-18,53.75
2004-02-17,53.82
2004-02-13,52.79
2004-02-12,53.42
2004-02-11,54.33
2004-02-10,52.38
2004-02-09,52.13
2004-02-06,52.48
2004-02-05,48.72
2004-02-04,48.69
2004-02-03,50.96
2004-02-02,50.08
2004-01-30,51.0
2004-01-29,51.0
2004-01-28,51.72
2004-01-27,52.09
2004-01-26,55.14
2004-01-23,53.71
2004-01-22,53.62
2004-01-21,53.66
2004-01-20,54.74
2004-01-16,55.38
2004-01-15,55.52
2004-01-14,54.78
2004-01-13,55.28
2004-01-12,55.99
2004-01-09,54.05
2004-01-08,54.32
2004-01-07,53.15
2004-01-06,51.89
2004-01-05,50.28
2004-01-02,49.32
2003-12-31,49.58
2003-12-30,49.4
2003-12-29,49.94
2003-12-26,48.49
2003-12-24,48.8
2003-12-23,48.86
2003-12-22,48.23
2003-12-19,48.49
2003-12-18,48.81
2003-12-17,47.1
2003-12-16,47.92
2003-12-15,48.37
2003-12-12,50.17
2003-12-11,50.79
2003-12-10,49.6
2003-12-09,48.26
2003-12-08,50.35
2003-12-05,49.76
2003-12-04,51.0
2003-12-03,50.8
2003-12-02,51.34
2003-12-01,51.92
2003-11-28,52.17
2003-11-26,51.3
2003-11-25,51.47
2003-11-24,51.22
2003-11-21,50.36
2003-11-20,49.15
2003-11-19,50.5
2003-11-18,49.92
2003-11-17,51.13
2003-11-14,52.12
2003-11-13,53.31
2003-11-12,52.95
2003-11-11,50.78
2003-11-10,50.64
2003-11-07,51.74
2003-11-06,50.21
2003-11-05,50.35
2003-11-04,49.64
2003-11-03,50.06
2003-10-31,49.64
2003-10-30,49.44
2003-10-29,48.24
2003-10-28,47.25
2003-10-27,44.78
2003-10-24,44.75
2003-10-23,44.48
2003-10-22,44.86
2003-10-21,45.82
2003-10-20,45.34
2003-10-17,44.29
2003-10-16,45.75
2003-10-15,44.95
2003-10-14,45.56
2003-10-13,44.8
2003-10-10,44.82
2003-10-09,43.97
2003-10-08,43.95
2003-10-07,43.67
2003-10-06,42.87
2003-10-03,42.48
2003-10-02,40.98
2003-10-01,40.83
2003-09-30,39.39
2003-09-29,40.66
2003-09-26,39.95
2003-09-25,39.72
2003-09-24,39.83
2003-09-23,42.37
2003-09-22,41.98
2003-09-19,43.35
2003-09-18,43.53
2003-09-17,42.91
2003-09-16,43.41
2003-09-15,41.26
2003-09-12,42.23
2003-09-11,42.03
2003-09-10,41.23
2003-09-09,43.0
2003-09-08,43.75
2003-09-05,42.7
2003-09-04,43.13
2003-09-03,42.92
2003-09-02,45.55
2003-08-29,44.96
2003-08-28,44.96
2003-08-27,44.61
2003-08-26,43.26
2003-08-25,43.57
2003-08-22,43.78
2003-08-21,43.65
2003-08-20,42.48
2003-08-19,42.41
2003-08-18,41.93
2003-08-15,39.96
2003-08-14,39.96
2003-08-13,39.44
2003-08-12,39.75
2003-08-11,38.78
2003-08-08,37.21
2003-08-07,38.37
2003-08-06,38.28
2003-08-05,38.01
2003-08-04,39.43
2003-08-01,39.11
2003-07-31,38.93
2003-07-30,37.52
2003-07-29,37.95
2003-07-28,38.59
2003-07-25,37.96
2003-07-24,37.46
2003-07-23,37.57
2003-07-22,36.55
2003-07-21,36.05
2003-07-18,36.76
2003-07-17,36.77
2003-07-16,38.5
2003-07-15,38.31
2003-07-14,37.99
2003-07-11,37.55
2003-07-10,37.39
2003-07-09,37.89
2003-07-08,38.12
2003-07-07,37.79
2003-07-03,35.89
2003-07-02,36.19
2003-07-01,34.65
2003-06-30,34.1
2003-06-27,34.42
2003-06-26,34.96
2003-06-25,33.85
2003-06-24,34.15
2003-06-23,35.04
2003-06-20,35.82
2003-06-19,35.78
2003-06-18,36.02
2003-06-17,35.3
2003-06-16,35.85
2003-06-13,34.63
2003-06-12,35.75
2003-06-11,36.51
2003-06-10,36.63
2003-06-09,35.93
2003-06-06,36.86
2003-06-05,38.55
2003-06-04,39.15
2003-06-03,39.02
2003-06-02,37.8
2003-05-30,39.2
2003-05-29,39.96
2003-05-28,38.76
2003-05-27,38.71
2003-05-23,36.74
2003-05-22,36.52
2003-05-21,36.34
2003-05-20,36.29
2003-05-19,36.45
2003-05-16,38.16
2003-05-15,39.25
2003-05-14,38.18
2003-05-13,39.37
2003-05-12,40.61
2003-05-09,39.82
2003-05-08,39.05
2003-05-07,39.88
2003-05-06,40.9
2003-05-05,40.56
2003-05-02,39.7
2003-05-01,39.78
2003-04-30,39.33
2003-04-29,40.68
2003-04-28,39.68
2003-04-25,38.39
2003-04-24,40.81
2003-04-23,41.15
2003-04-22,41.11
2003-04-21,39.75
2003-04-17,39.62
2003-04-16,38.53
2003-04-15,37.05
2003-04-14,36.32
2003-04-11,35.44
2003-04-10,36.4
2003-04-09,35.51
2003-04-08,35.64
2003-04-07,37.63
2003-04-04,37.58
2003-04-03,39.0
2003-04-02,38.89
2003-04-01,36.41
2003-03-31,36.12
2003-03-28,37.9
2003-03-27,38.39
2003-03-26,38.78
2003-03-25,38.75
2003-03-24,38.5
2003-03-21,40.51
2003-03-20,39.56
2003-03-19,39.56
2003-03-18,39.84
2003-03-17,39.47
2003-03-14,37.53
2003-03-13,38.21
2003-03-12,34.45
2003-03-11,33.6
2003-03-10,33.7
2003-03-07,34.32
2003-03-06,34.37
2003-03-05,34.34
2003-03-04,32.43
2003-03-03,32.49
2003-02-28,34.54
2003-02-27,33.17
2003-02-26,32.05
2003-02-25,32.91
2003-02-24,33.55
2003-02-21,33.95
2003-02-20,33.86
2003-02-19,33.69
2003-02-18,34.04
2003-02-14,32.85
2003-02-13,30.58
2003-02-12,30.5
2003-02-11,30.73
2003-02-10,30.37
2003-02-07,30.14
2003-02-06,30.56
2003-02-05,31.22
2003-02-04,31.13
2003-02-03,31.16
2003-01-31,31.21
2003-01-30,30.8
2003-01-29,33.22
2003-01-28,32.07
2003-01-27,31.7
2003-01-24,31.69
2003-01-23,33.23
2003-01-22,32.59
2003-01-21,32.55
2003-01-17,32.93
2003-01-16,35.32
2003-01-15,37.19
2003-01-14,38.09
2003-01-13,37.6
2003-01-10,38.33
2003-01-09,37.71
2003-01-08,36.45
2003-01-07,38.1
2003-01-06,38.26
2003-01-03,35.84
2003-01-02,35.77
