CHTR,Date
731.9199829101562,2021-07-02
729.5399780273438,2021-07-06
742.3699951171875,2021-07-07
743.5,2021-07-08
736.469970703125,2021-07-09
719.7999877929688,2021-07-12
710.7000122070312,2021-07-13
701.3699951171875,2021-07-14
704.9299926757812,2021-07-15
709.989990234375,2021-07-16
711.469970703125,2021-07-19
718.760009765625,2021-07-20
718.4199829101562,2021-07-21
720.219970703125,2021-07-22
726.8099975585938,2021-07-23
729.6599731445312,2021-07-26
726.75,2021-07-27
722.260009765625,2021-07-28
713.7999877929688,2021-07-29
744.0499877929688,2021-07-30
749.8699951171875,2021-08-02
770.02001953125,2021-08-03
770.0,2021-08-04
769.9099731445312,2021-08-05
770.0900268554688,2021-08-06
765.5,2021-08-09
766.5,2021-08-10
776.6500244140625,2021-08-11
774.5700073242188,2021-08-12
771.7100219726562,2021-08-13
782.5800170898438,2021-08-16
788.3699951171875,2021-08-17
785.469970703125,2021-08-18
785.5399780273438,2021-08-19
794.0900268554688,2021-08-20
797.510009765625,2021-08-23
792.6400146484375,2021-08-24
796.6699829101562,2021-08-25
797.4000244140625,2021-08-26
807.1799926757812,2021-08-27
814.2000122070312,2021-08-30
816.6599731445312,2021-08-31
818.4400024414062,2021-09-01
821.010009765625,2021-09-02
811.3300170898438,2021-09-03
800.8300170898438,2021-09-07
799.7899780273438,2021-09-08
785.4099731445312,2021-09-09
787.1199951171875,2021-09-10
793.0700073242188,2021-09-13
761.8599853515625,2021-09-14
765.2000122070312,2021-09-15
765.239990234375,2021-09-16
763.47998046875,2021-09-17
755.9000244140625,2021-09-20
747.6300048828125,2021-09-21
751.5499877929688,2021-09-22
741.9500122070312,2021-09-23
739.1699829101562,2021-09-24
734.4099731445312,2021-09-27
727.489990234375,2021-09-28
733.1799926757812,2021-09-29
727.5599975585938,2021-09-30
738.0800170898438,2021-10-01
740.9600219726562,2021-10-04
747.7899780273438,2021-10-05
743.75,2021-10-06
741.9500122070312,2021-10-07
706.1300048828125,2021-10-08
695.22998046875,2021-10-11
690.6199951171875,2021-10-12
696.22998046875,2021-10-13
703.6699829101562,2021-10-14
699.030029296875,2021-10-15
706.8800048828125,2021-10-18
717.9099731445312,2021-10-19
734.010009765625,2021-10-20
735.6699829101562,2021-10-21
730.9299926757812,2021-10-22
731.010009765625,2021-10-25
728.22998046875,2021-10-26
714.510009765625,2021-10-27
706.27001953125,2021-10-28
674.8900146484375,2021-10-29
671.3699951171875,2021-11-01
681.5,2021-11-02
692.5399780273438,2021-11-03
686.0700073242188,2021-11-04
689.3200073242188,2021-11-05
695.1799926757812,2021-11-08
696.3099975585938,2021-11-09
701.25,2021-11-10
694.2100219726562,2021-11-11
689.3499755859375,2021-11-12
692.9099731445312,2021-11-15
689.1799926757812,2021-11-16
691.0399780273438,2021-11-17
685.8800048828125,2021-11-18
682.3400268554688,2021-11-19
668.3200073242188,2021-11-22
674.739990234375,2021-11-23
672.6900024414062,2021-11-24
672.8699951171875,2021-11-26
668.1900024414062,2021-11-29
646.280029296875,2021-11-30
634.2000122070312,2021-12-01
670.4000244140625,2021-12-02
679.2999877929688,2021-12-03
672.9500122070312,2021-12-06
650.5999755859375,2021-12-07
642.0700073242188,2021-12-08
611.969970703125,2021-12-09
610.8900146484375,2021-12-10
605.5499877929688,2021-12-13
621.8900146484375,2021-12-14
617.3200073242188,2021-12-15
631.5800170898438,2021-12-16
650.0,2021-12-17
646.760009765625,2021-12-20
644.3300170898438,2021-12-21
639.7899780273438,2021-12-22
648.2999877929688,2021-12-23
652.3499755859375,2021-12-27
655.7899780273438,2021-12-28
656.280029296875,2021-12-29
657.22998046875,2021-12-30
651.969970703125,2021-12-31
647.5800170898438,2022-01-03
640.77001953125,2022-01-04
624.8599853515625,2022-01-05
631.9500122070312,2022-01-06
610.489990234375,2022-01-07
605.4299926757812,2022-01-10
612.0999755859375,2022-01-11
613.97998046875,2022-01-12
619.0800170898438,2022-01-13
607.6900024414062,2022-01-14
582.75,2022-01-18
581.2999877929688,2022-01-19
572.1599731445312,2022-01-20
569.6900024414062,2022-01-21
577.1300048828125,2022-01-24
563.5399780273438,2022-01-25
555.0,2022-01-26
561.030029296875,2022-01-27
590.469970703125,2022-01-28
593.3400268554688,2022-01-31
596.8900146484375,2022-02-01
600.239990234375,2022-02-02
610.4500122070312,2022-02-03
608.9199829101562,2022-02-04
610.75,2022-02-07
609.1199951171875,2022-02-08
614.75,2022-02-09
606.52001953125,2022-02-10
604.72998046875,2022-02-11
607.9400024414062,2022-02-14
609.4500122070312,2022-02-15
609.4600219726562,2022-02-16
597.8300170898438,2022-02-17
596.8300170898438,2022-02-18
595.5,2022-02-22
570.5999755859375,2022-02-23
586.5900268554688,2022-02-24
601.1599731445312,2022-02-25
601.780029296875,2022-02-28
594.739990234375,2022-03-01
570.989990234375,2022-03-02
561.8200073242188,2022-03-03
549.9299926757812,2022-03-04
555.6400146484375,2022-03-07
551.4299926757812,2022-03-08
557.75,2022-03-09
562.1300048828125,2022-03-10
559.2899780273438,2022-03-11
566.1400146484375,2022-03-14
569.1599731445312,2022-03-15
572.1099853515625,2022-03-16
577.6500244140625,2022-03-17
577.3200073242188,2022-03-18
565.77001953125,2022-03-21
574.6599731445312,2022-03-22
559.989990234375,2022-03-23
559.3200073242188,2022-03-24
558.260009765625,2022-03-25
565.25,2022-03-28
572.3300170898438,2022-03-29
570.1199951171875,2022-03-30
545.52001953125,2022-03-31
561.6799926757812,2022-04-01
562.0,2022-04-04
556.7899780273438,2022-04-05
561.260009765625,2022-04-06
552.47998046875,2022-04-07
557.5999755859375,2022-04-08
559.9099731445312,2022-04-11
549.1199951171875,2022-04-12
562.4000244140625,2022-04-13
555.3200073242188,2022-04-14
533.47998046875,2022-04-18
557.75,2022-04-19
535.9600219726562,2022-04-20
519.030029296875,2022-04-21
511.3699951171875,2022-04-22
506.9700012207031,2022-04-25
486.95001220703125,2022-04-26
482.010009765625,2022-04-27
461.489990234375,2022-04-28
428.489990234375,2022-04-29
432.5400085449219,2022-05-02
425.6199951171875,2022-05-03
448.3399963378906,2022-05-04
456.20001220703125,2022-05-05
459.7699890136719,2022-05-06
463.6700134277344,2022-05-09
468.2300109863281,2022-05-10
448.3500061035156,2022-05-11
465.260009765625,2022-05-12
471.3900146484375,2022-05-13
463.3399963378906,2022-05-16
472.1300048828125,2022-05-17
469.5,2022-05-18
474.57000732421875,2022-05-19
479.0299987792969,2022-05-20
473.6700134277344,2022-05-23
479.0199890136719,2022-05-24
487.6099853515625,2022-05-25
502.8399963378906,2022-05-26
509.94000244140625,2022-05-27
506.92999267578125,2022-05-31
495.3800048828125,2022-06-01
498.2200012207031,2022-06-02
491.07000732421875,2022-06-03
484.7200012207031,2022-06-06
482.54998779296875,2022-06-07
487.95001220703125,2022-06-08
482.260009765625,2022-06-09
474.19000244140625,2022-06-10
454.4700012207031,2022-06-13
451.9700012207031,2022-06-14
449.0,2022-06-15
415.3500061035156,2022-06-16
441.9599914550781,2022-06-17
437.4700012207031,2022-06-21
448.239990234375,2022-06-22
455.1300048828125,2022-06-23
463.1199951171875,2022-06-24
464.3599853515625,2022-06-27
457.0299987792969,2022-06-28
463.8399963378906,2022-06-29
468.5299987792969,2022-06-30
480.9200134277344,2022-07-01
481.2200012207031,2022-07-05
471.6400146484375,2022-07-06
465.3999938964844,2022-07-07
463.54998779296875,2022-07-08
453.3900146484375,2022-07-11
468.1000061035156,2022-07-12
465.6400146484375,2022-07-13
468.75,2022-07-14
476.6000061035156,2022-07-15
474.010009765625,2022-07-18
482.95001220703125,2022-07-19
483.20001220703125,2022-07-20
492.739990234375,2022-07-21
485.70001220703125,2022-07-22
478.9800109863281,2022-07-25
479.010009765625,2022-07-26
475.94000244140625,2022-07-27
435.5799865722656,2022-07-28
432.1000061035156,2022-07-29
426.55999755859375,2022-08-01
437.6499938964844,2022-08-02
452.17999267578125,2022-08-03
459.45001220703125,2022-08-04
462.9800109863281,2022-08-05
464.04998779296875,2022-08-08
452.5,2022-08-09
462.69000244140625,2022-08-10
466.19000244140625,2022-08-11
478.1199951171875,2022-08-12
480.9200134277344,2022-08-15
482.8299865722656,2022-08-16
465.2799987792969,2022-08-17
458.07000732421875,2022-08-18
454.4599914550781,2022-08-19
438.510009765625,2022-08-22
432.05999755859375,2022-08-23
429.17999267578125,2022-08-24
438.5400085449219,2022-08-25
425.7699890136719,2022-08-26
418.29998779296875,2022-08-29
409.510009765625,2022-08-30
412.6300048828125,2022-08-31
420.3299865722656,2022-09-01
407.1400146484375,2022-09-02
397.0,2022-09-06
402.54998779296875,2022-09-07
395.9100036621094,2022-09-08
405.9100036621094,2022-09-09
406.45001220703125,2022-09-12
386.8900146484375,2022-09-13
385.1099853515625,2022-09-14
376.0,2022-09-15
377.5799865722656,2022-09-16
372.1300048828125,2022-09-19
362.94000244140625,2022-09-20
353.0299987792969,2022-09-21
333.9599914550781,2022-09-22
321.6600036621094,2022-09-23
306.20001220703125,2022-09-26
306.8900146484375,2022-09-27
321.0799865722656,2022-09-28
312.5899963378906,2022-09-29
303.3500061035156,2022-09-30
320.2699890136719,2022-10-03
328.5400085449219,2022-10-04
329.2799987792969,2022-10-05
323.95001220703125,2022-10-06
312.5299987792969,2022-10-07
318.29998779296875,2022-10-10
308.44000244140625,2022-10-11
306.30999755859375,2022-10-12
325.94000244140625,2022-10-13
323.30999755859375,2022-10-14
331.69000244140625,2022-10-17
328.8699951171875,2022-10-18
324.6499938964844,2022-10-19
328.1199951171875,2022-10-20
330.3999938964844,2022-10-21
337.07000732421875,2022-10-24
346.7099914550781,2022-10-25
344.8699951171875,2022-10-26
355.260009765625,2022-10-27
368.239990234375,2022-10-28
367.6199951171875,2022-10-31
357.0,2022-11-01
347.25,2022-11-02
344.25,2022-11-03
348.82000732421875,2022-11-04
353.2799987792969,2022-11-07
354.6600036621094,2022-11-08
349.8800048828125,2022-11-09
373.1600036621094,2022-11-10
394.3999938964844,2022-11-11
387.80999755859375,2022-11-14
392.0899963378906,2022-11-15
388.9100036621094,2022-11-16
384.2900085449219,2022-11-17
374.3800048828125,2022-11-18
369.0,2022-11-21
385.54998779296875,2022-11-22
390.2300109863281,2022-11-23
390.1099853515625,2022-11-25
384.4700012207031,2022-11-28
385.2799987792969,2022-11-29
391.2900085449219,2022-11-30
389.1600036621094,2022-12-01
392.69000244140625,2022-12-02
387.7900085449219,2022-12-05
371.1700134277344,2022-12-06
374.8900146484375,2022-12-07
374.30999755859375,2022-12-08
380.57000732421875,2022-12-09
384.3999938964844,2022-12-12
392.67999267578125,2022-12-13
328.3399963378906,2022-12-14
313.42999267578125,2022-12-15
304.9599914550781,2022-12-16
306.1600036621094,2022-12-19
309.2900085449219,2022-12-20
321.3399963378906,2022-12-21
323.8800048828125,2022-12-22
333.9200134277344,2022-12-23
332.7900085449219,2022-12-27
332.3399963378906,2022-12-28
338.94000244140625,2022-12-29
339.1000061035156,2022-12-30
341.5799865722656,2023-01-03
354.0,2023-01-04
361.42999267578125,2023-01-05
367.7300109863281,2023-01-06
367.17999267578125,2023-01-09
374.6400146484375,2023-01-10
378.42999267578125,2023-01-11
385.4700012207031,2023-01-12
388.4700012207031,2023-01-13
388.3500061035156,2023-01-17
381.8599853515625,2023-01-18
384.20001220703125,2023-01-19
396.1099853515625,2023-01-20
396.010009765625,2023-01-23
392.0299987792969,2023-01-24
403.760009765625,2023-01-25
410.3900146484375,2023-01-26
394.4100036621094,2023-01-27
390.94000244140625,2023-01-30
384.30999755859375,2023-01-31
398.67999267578125,2023-02-01
412.25,2023-02-02
406.29998779296875,2023-02-03
404.5899963378906,2023-02-06
402.6099853515625,2023-02-07
403.29998779296875,2023-02-08
393.7699890136719,2023-02-09
396.94000244140625,2023-02-10
400.1300048828125,2023-02-13
400.1300048828125,2023-02-14
403.6099853515625,2023-02-15
400.3699951171875,2023-02-16
395.6199951171875,2023-02-17
377.9100036621094,2023-02-21
382.6499938964844,2023-02-22
383.2300109863281,2023-02-23
374.80999755859375,2023-02-24
375.04998779296875,2023-02-27
367.6099853515625,2023-02-28
362.5400085449219,2023-03-01
363.0899963378906,2023-03-02
369.9800109863281,2023-03-03
369.1099853515625,2023-03-06
357.8500061035156,2023-03-07
353.8699951171875,2023-03-08
343.010009765625,2023-03-09
329.489990234375,2023-03-10
335.260009765625,2023-03-13
336.1400146484375,2023-03-14
341.94000244140625,2023-03-15
346.45001220703125,2023-03-16
350.010009765625,2023-03-17
348.75,2023-03-20
352.2900085449219,2023-03-21
341.8299865722656,2023-03-22
342.1700134277344,2023-03-23
343.95001220703125,2023-03-24
348.3599853515625,2023-03-27
345.5400085449219,2023-03-28
349.7099914550781,2023-03-29
349.04998779296875,2023-03-30
357.6099853515625,2023-03-31
356.2099914550781,2023-04-03
348.1199951171875,2023-04-04
353.1199951171875,2023-04-05
350.2699890136719,2023-04-06
353.8900146484375,2023-04-10
358.5199890136719,2023-04-11
343.2799987792969,2023-04-12
347.6300048828125,2023-04-13
341.5,2023-04-14
346.19000244140625,2023-04-17
343.32000732421875,2023-04-18
343.6700134277344,2023-04-19
336.0,2023-04-20
332.7099914550781,2023-04-21
330.8299865722656,2023-04-24
323.94000244140625,2023-04-25
320.6300048828125,2023-04-26
342.75,2023-04-27
368.70001220703125,2023-04-28
366.510009765625,2023-05-01
357.2300109863281,2023-05-02
356.8999938964844,2023-05-03
348.7799987792969,2023-05-04
350.8500061035156,2023-05-05
350.5,2023-05-08
339.0,2023-05-09
339.94000244140625,2023-05-10
341.7099914550781,2023-05-11
338.0899963378906,2023-05-12
343.239990234375,2023-05-15
335.3399963378906,2023-05-16
338.5400085449219,2023-05-17
343.6099853515625,2023-05-18
340.3999938964844,2023-05-19
341.489990234375,2023-05-22
336.44000244140625,2023-05-23
331.239990234375,2023-05-24
319.6600036621094,2023-05-25
330.25,2023-05-26
333.3399963378906,2023-05-30
326.1499938964844,2023-05-31
328.0199890136719,2023-06-01
329.32000732421875,2023-06-02
334.9100036621094,2023-06-05
329.0,2023-06-06
336.7099914550781,2023-06-07
336.17999267578125,2023-06-08
328.4800109863281,2023-06-09
335.29998779296875,2023-06-12
335.2699890136719,2023-06-13
335.25,2023-06-14
342.8500061035156,2023-06-15
341.239990234375,2023-06-16
331.8599853515625,2023-06-20
328.7799987792969,2023-06-21
325.9100036621094,2023-06-22
326.2799987792969,2023-06-23
336.8800048828125,2023-06-26
353.8399963378906,2023-06-27
359.3900146484375,2023-06-28
362.67999267578125,2023-06-29
367.3699951171875,2023-06-30
368.20001220703125,2023-07-03
367.6499938964844,2023-07-05
371.7699890136719,2023-07-06
371.94000244140625,2023-07-07
372.5400085449219,2023-07-10
380.2300109863281,2023-07-11
382.7200012207031,2023-07-12
383.6199951171875,2023-07-13
375.4700012207031,2023-07-14
374.80999755859375,2023-07-17
387.05999755859375,2023-07-18
388.57000732421875,2023-07-19
395.45001220703125,2023-07-20
394.4700012207031,2023-07-21
399.42999267578125,2023-07-24
398.7099914550781,2023-07-25
394.57000732421875,2023-07-26
400.989990234375,2023-07-27
396.79998779296875,2023-07-28
405.19000244140625,2023-07-31
411.2300109863281,2023-08-01
419.07000732421875,2023-08-02
422.7799987792969,2023-08-03
418.8599853515625,2023-08-04
419.42999267578125,2023-08-07
419.7799987792969,2023-08-08
419.95001220703125,2023-08-09
428.2900085449219,2023-08-10
427.94000244140625,2023-08-11
427.2799987792969,2023-08-14
428.0799865722656,2023-08-15
426.7699890136719,2023-08-16
424.8299865722656,2023-08-17
420.4700012207031,2023-08-18
420.0799865722656,2023-08-21
413.3800048828125,2023-08-22
415.2799987792969,2023-08-23
411.989990234375,2023-08-24
416.7799987792969,2023-08-25
432.0,2023-08-28
451.1000061035156,2023-08-29
439.510009765625,2023-08-30
438.1199951171875,2023-08-31
422.32000732421875,2023-09-01
408.989990234375,2023-09-05
419.9800109863281,2023-09-06
416.9800109863281,2023-09-07
422.4200134277344,2023-09-08
435.8399963378906,2023-09-11
436.6099853515625,2023-09-12
439.3999938964844,2023-09-13
449.3699951171875,2023-09-14
447.95001220703125,2023-09-15
455.7300109863281,2023-09-18
449.67999267578125,2023-09-19
448.1700134277344,2023-09-20
446.82000732421875,2023-09-21
445.2099914550781,2023-09-22
440.0199890136719,2023-09-25
428.7200012207031,2023-09-26
433.4200134277344,2023-09-27
444.4800109863281,2023-09-28
439.82000732421875,2023-09-29
438.5,2023-10-02
432.1700134277344,2023-10-03
432.8399963378906,2023-10-04
431.7799987792969,2023-10-05
431.1600036621094,2023-10-06
442.4200134277344,2023-10-09
444.7200012207031,2023-10-10
449.82000732421875,2023-10-11
447.67999267578125,2023-10-12
449.2699890136719,2023-10-13
454.45001220703125,2023-10-16
452.67999267578125,2023-10-17
448.32000732421875,2023-10-18
435.8699951171875,2023-10-19
429.6499938964844,2023-10-20
430.2699890136719,2023-10-23
431.17999267578125,2023-10-24
423.7300109863281,2023-10-25
411.7099914550781,2023-10-26
372.0,2023-10-27
389.79998779296875,2023-10-30
402.79998779296875,2023-10-31
406.510009765625,2023-11-01
412.6199951171875,2023-11-02
420.1099853515625,2023-11-03
415.70001220703125,2023-11-06
412.9800109863281,2023-11-07
413.4800109863281,2023-11-08
404.4599914550781,2023-11-09
409.80999755859375,2023-11-10
406.4100036621094,2023-11-13
414.8399963378906,2023-11-14
417.6000061035156,2023-11-15
412.8500061035156,2023-11-16
407.70001220703125,2023-11-17
413.05999755859375,2023-11-20
402.4599914550781,2023-11-21
405.2799987792969,2023-11-22
405.9200134277344,2023-11-24
396.8399963378906,2023-11-27
401.2900085449219,2023-11-28
398.8999938964844,2023-11-29
400.1300048828125,2023-11-30
401.8699951171875,2023-12-01
399.1400146484375,2023-12-04
364.3999938964844,2023-12-05
361.9800109863281,2023-12-06
368.6600036621094,2023-12-07
367.54998779296875,2023-12-08
374.6300048828125,2023-12-11
367.05999755859375,2023-12-12
379.3500061035156,2023-12-13
383.9100036621094,2023-12-14
379.92999267578125,2023-12-15
383.8900146484375,2023-12-18
386.3599853515625,2023-12-19
381.2200012207031,2023-12-20
383.510009765625,2023-12-21
382.0899963378906,2023-12-22
389.5,2023-12-26
391.5400085449219,2023-12-27
392.3900146484375,2023-12-28
388.67999267578125,2023-12-29
391.510009765625,2024-01-02
386.6700134277344,2024-01-03
375.75,2024-01-04
372.20001220703125,2024-01-05
378.8699951171875,2024-01-08
368.6099853515625,2024-01-09
367.0,2024-01-10
367.6199951171875,2024-01-11
364.8999938964844,2024-01-12
368.3399963378906,2024-01-16
359.239990234375,2024-01-17
364.54998779296875,2024-01-18
371.1000061035156,2024-01-19
373.1499938964844,2024-01-22
378.6400146484375,2024-01-23
371.3900146484375,2024-01-24
369.07000732421875,2024-01-25
377.07000732421875,2024-01-26
380.8299865722656,2024-01-29
376.9800109863281,2024-01-30
370.7099914550781,2024-01-31
382.3399963378906,2024-02-01
319.2099914550781,2024-02-02
303.6499938964844,2024-02-05
290.2799987792969,2024-02-06
283.6700134277344,2024-02-07
282.6000061035156,2024-02-08
291.1499938964844,2024-02-09
297.9100036621094,2024-02-12
292.6499938964844,2024-02-13
287.2799987792969,2024-02-14
294.1400146484375,2024-02-15
293.0,2024-02-16
295.1300048828125,2024-02-20
287.29998779296875,2024-02-21
297.0,2024-02-22
299.4200134277344,2024-02-23
292.6400146484375,2024-02-26
290.0,2024-02-27
288.3399963378906,2024-02-28
293.92999267578125,2024-02-29
293.1600036621094,2024-03-01
279.05999755859375,2024-03-04
280.8500061035156,2024-03-05
276.3299865722656,2024-03-06
282.0,2024-03-07
283.7799987792969,2024-03-08
298.25,2024-03-11
294.70001220703125,2024-03-12
298.3999938964844,2024-03-13
297.0,2024-03-14
290.6499938964844,2024-03-15
296.17999267578125,2024-03-18
298.5799865722656,2024-03-19
295.29998779296875,2024-03-20
294.6099853515625,2024-03-21
290.6000061035156,2024-03-22
290.6000061035156,2024-03-25
287.8900146484375,2024-03-26
293.510009765625,2024-03-27
290.6300048828125,2024-03-28
284.1499938964844,2024-04-01
278.0199890136719,2024-04-02
275.69000244140625,2024-04-03
271.2300109863281,2024-04-04
267.489990234375,2024-04-05
273.04998779296875,2024-04-08
271.4599914550781,2024-04-09
