FTNT,Date
7.386000156402588,2017-03-13
7.331999778747559,2017-03-14
7.374000072479248,2017-03-15
7.458000183105469,2017-03-16
7.426000118255615,2017-03-17
7.395999908447266,2017-03-20
7.2220001220703125,2017-03-21
7.297999858856201,2017-03-22
7.276000022888184,2017-03-23
7.260000228881836,2017-03-24
7.26800012588501,2017-03-27
7.311999797821045,2017-03-28
7.6620001792907715,2017-03-29
7.570000171661377,2017-03-30
7.670000076293945,2017-03-31
7.6519999504089355,2017-04-03
7.53000020980835,2017-04-04
7.48799991607666,2017-04-05
7.446000099182129,2017-04-06
7.484000205993652,2017-04-07
7.443999767303467,2017-04-10
7.52400016784668,2017-04-11
7.49399995803833,2017-04-12
7.464000225067139,2017-04-13
7.613999843597412,2017-04-17
7.703999996185303,2017-04-18
7.685999870300293,2017-04-19
7.702000141143799,2017-04-20
7.906000137329102,2017-04-21
7.98199987411499,2017-04-24
8.053999900817871,2017-04-25
7.980000019073486,2017-04-26
8.083999633789062,2017-04-27
7.800000190734863,2017-04-28
7.829999923706055,2017-05-01
7.875999927520752,2017-05-02
7.843999862670898,2017-05-03
7.888000011444092,2017-05-04
8.015999794006348,2017-05-05
7.955999851226807,2017-05-08
7.811999797821045,2017-05-09
7.849999904632568,2017-05-10
7.806000232696533,2017-05-11
7.823999881744385,2017-05-12
8.09000015258789,2017-05-15
8.194000244140625,2017-05-16
7.909999847412109,2017-05-17
7.934000015258789,2017-05-18
8.008000373840332,2017-05-19
8.097999572753906,2017-05-22
8.013999938964844,2017-05-23
7.960000038146973,2017-05-24
7.929999828338623,2017-05-25
7.8979997634887695,2017-05-26
7.829999923706055,2017-05-30
7.868000030517578,2017-05-31
7.8420000076293945,2017-06-01
7.809999942779541,2017-06-02
7.874000072479248,2017-06-05
7.817999839782715,2017-06-06
7.840000152587891,2017-06-07
7.9039998054504395,2017-06-08
7.464000225067139,2017-06-09
7.486000061035156,2017-06-12
7.5879998207092285,2017-06-13
7.570000171661377,2017-06-14
7.5279998779296875,2017-06-15
7.565999984741211,2017-06-16
7.599999904632568,2017-06-19
7.49399995803833,2017-06-20
7.546000003814697,2017-06-21
7.558000087738037,2017-06-22
7.6579999923706055,2017-06-23
7.565999984741211,2017-06-26
7.440000057220459,2017-06-27
7.546000003814697,2017-06-28
7.547999858856201,2017-06-29
7.48799991607666,2017-06-30
7.426000118255615,2017-07-03
7.72599983215332,2017-07-05
7.5960001945495605,2017-07-06
7.697999954223633,2017-07-07
7.699999809265137,2017-07-10
7.776000022888184,2017-07-11
7.900000095367432,2017-07-12
8.013999938964844,2017-07-13
8.02400016784668,2017-07-14
8.045999526977539,2017-07-17
8.093999862670898,2017-07-18
8.220000267028809,2017-07-19
8.142000198364258,2017-07-20
8.074000358581543,2017-07-21
8.109999656677246,2017-07-24
8.142000198364258,2017-07-25
8.116000175476074,2017-07-26
7.684000015258789,2017-07-27
7.49399995803833,2017-07-28
7.381999969482422,2017-07-31
7.360000133514404,2017-08-01
7.27400016784668,2017-08-02
7.28000020980835,2017-08-03
7.368000030517578,2017-08-04
7.366000175476074,2017-08-07
7.303999900817871,2017-08-08
7.340000152587891,2017-08-09
7.2220001220703125,2017-08-10
7.296000003814697,2017-08-11
7.409999847412109,2017-08-14
7.361999988555908,2017-08-15
7.438000202178955,2017-08-16
7.303999900817871,2017-08-17
7.329999923706055,2017-08-18
7.386000156402588,2017-08-21
7.504000186920166,2017-08-22
7.420000076293945,2017-08-23
7.446000099182129,2017-08-24
7.435999870300293,2017-08-25
7.452000141143799,2017-08-28
7.4720001220703125,2017-08-29
7.567999839782715,2017-08-30
7.639999866485596,2017-08-31
7.659999847412109,2017-09-01
7.3480000495910645,2017-09-05
7.480000019073486,2017-09-06
7.46999979019165,2017-09-07
7.51200008392334,2017-09-08
7.6479997634887695,2017-09-11
7.696000099182129,2017-09-12
7.5879998207092285,2017-09-13
7.610000133514404,2017-09-14
7.73199987411499,2017-09-15
7.7179999351501465,2017-09-18
7.708000183105469,2017-09-19
7.6479997634887695,2017-09-20
7.664000034332275,2017-09-21
7.668000221252441,2017-09-22
7.510000228881836,2017-09-25
7.492000102996826,2017-09-26
7.539999961853027,2017-09-27
7.182000160217285,2017-09-28
7.168000221252441,2017-09-29
7.269999980926514,2017-10-02
7.3460001945495605,2017-10-03
7.374000072479248,2017-10-04
7.6579999923706055,2017-10-05
7.806000232696533,2017-10-06
7.754000186920166,2017-10-09
7.690000057220459,2017-10-10
7.736000061035156,2017-10-11
7.702000141143799,2017-10-12
7.815999984741211,2017-10-13
7.788000106811523,2017-10-16
7.8520002365112305,2017-10-17
8.057999610900879,2017-10-18
8.043999671936035,2017-10-19
8.064000129699707,2017-10-20
8.034000396728516,2017-10-23
8.0,2017-10-24
7.940000057220459,2017-10-25
8.020000457763672,2017-10-26
7.748000144958496,2017-10-27
7.900000095367432,2017-10-30
7.881999969482422,2017-10-31
7.754000186920166,2017-11-01
7.7220001220703125,2017-11-02
7.802000045776367,2017-11-03
7.849999904632568,2017-11-06
7.817999839782715,2017-11-07
7.98199987411499,2017-11-08
7.8979997634887695,2017-11-09
7.98799991607666,2017-11-10
8.069999694824219,2017-11-13
8.003999710083008,2017-11-14
7.980000019073486,2017-11-15
8.052000045776367,2017-11-16
8.062000274658203,2017-11-17
8.154000282287598,2017-11-20
8.263999938964844,2017-11-21
8.354000091552734,2017-11-22
8.381999969482422,2017-11-24
8.366000175476074,2017-11-27
8.432000160217285,2017-11-28
8.288000106811523,2017-11-29
8.411999702453613,2017-11-30
8.437999725341797,2017-12-01
8.307999610900879,2017-12-04
8.220000267028809,2017-12-05
8.258000373840332,2017-12-06
8.284000396728516,2017-12-07
8.390000343322754,2017-12-08
8.444000244140625,2017-12-11
8.435999870300293,2017-12-12
8.529999732971191,2017-12-13
8.541999816894531,2017-12-14
8.727999687194824,2017-12-15
8.854000091552734,2017-12-18
9.017999649047852,2017-12-19
8.973999977111816,2017-12-20
8.79800033569336,2017-12-21
8.784000396728516,2017-12-22
8.831999778747559,2017-12-26
8.812000274658203,2017-12-27
8.802000045776367,2017-12-28
8.73799991607666,2017-12-29
8.869999885559082,2018-01-02
9.005999565124512,2018-01-03
8.800000190734863,2018-01-04
8.819999694824219,2018-01-05
9.0,2018-01-08
8.86400032043457,2018-01-09
8.819999694824219,2018-01-10
8.85200023651123,2018-01-11
8.98799991607666,2018-01-12
8.868000030517578,2018-01-16
9.017999649047852,2018-01-17
9.142000198364258,2018-01-18
9.20199966430664,2018-01-19
9.170000076293945,2018-01-22
9.149999618530273,2018-01-23
9.050000190734863,2018-01-24
9.081999778747559,2018-01-25
9.17199993133545,2018-01-26
9.192000389099121,2018-01-29
9.14799976348877,2018-01-30
9.208000183105469,2018-01-31
9.173999786376953,2018-02-01
8.98799991607666,2018-02-02
8.765999794006348,2018-02-05
9.307999610900879,2018-02-06
9.10200023651123,2018-02-07
8.899999618530273,2018-02-08
9.307999610900879,2018-02-09
9.295999526977539,2018-02-12
9.62399959564209,2018-02-13
9.675999641418457,2018-02-14
9.855999946594238,2018-02-15
9.789999961853027,2018-02-16
9.812000274658203,2018-02-20
9.821999549865723,2018-02-21
9.84000015258789,2018-02-22
9.973999977111816,2018-02-23
10.064000129699707,2018-02-26
9.989999771118164,2018-02-27
10.093999862670898,2018-02-28
9.902000427246094,2018-03-01
10.092000007629395,2018-03-02
10.130000114440918,2018-03-05
10.369999885559082,2018-03-06
10.494000434875488,2018-03-07
10.817999839782715,2018-03-08
10.887999534606934,2018-03-09
10.935999870300293,2018-03-12
10.850000381469727,2018-03-13
10.907999992370605,2018-03-14
10.836000442504883,2018-03-15
10.800000190734863,2018-03-16
10.670000076293945,2018-03-19
10.755999565124512,2018-03-20
10.913999557495117,2018-03-21
10.722000122070312,2018-03-22
10.59000015258789,2018-03-23
10.916000366210938,2018-03-26
10.666000366210938,2018-03-27
10.456000328063965,2018-03-28
10.715999603271484,2018-03-29
10.486000061035156,2018-04-02
10.685999870300293,2018-04-03
10.862000465393066,2018-04-04
10.918000221252441,2018-04-05
10.866000175476074,2018-04-06
10.894000053405762,2018-04-09
11.246000289916992,2018-04-10
10.965999603271484,2018-04-11
11.218000411987305,2018-04-12
11.168000221252441,2018-04-13
11.35200023651123,2018-04-16
11.534000396728516,2018-04-17
11.498000144958496,2018-04-18
11.482000350952148,2018-04-19
11.430000305175781,2018-04-20
11.347999572753906,2018-04-23
11.21399974822998,2018-04-24
10.960000038146973,2018-04-25
11.083999633789062,2018-04-26
10.986000061035156,2018-04-27
11.071999549865723,2018-04-30
11.14799976348877,2018-05-01
11.187999725341797,2018-05-02
11.222000122070312,2018-05-03
10.947999954223633,2018-05-04
11.137999534606934,2018-05-07
11.387999534606934,2018-05-08
11.803999900817871,2018-05-09
12.031999588012695,2018-05-10
12.076000213623047,2018-05-11
11.90999984741211,2018-05-14
11.857999801635742,2018-05-15
11.722000122070312,2018-05-16
11.657999992370605,2018-05-17
11.704000473022461,2018-05-18
11.86400032043457,2018-05-21
11.753999710083008,2018-05-22
11.833999633789062,2018-05-23
12.128000259399414,2018-05-24
12.074000358581543,2018-05-25
11.986000061035156,2018-05-29
12.236000061035156,2018-05-30
12.236000061035156,2018-05-31
12.399999618530273,2018-06-01
12.494000434875488,2018-06-04
12.640000343322754,2018-06-05
12.657999992370605,2018-06-06
12.300000190734863,2018-06-07
12.505999565124512,2018-06-08
12.649999618530273,2018-06-11
12.821999549865723,2018-06-12
12.937999725341797,2018-06-13
13.14799976348877,2018-06-14
13.055999755859375,2018-06-15
13.234000205993652,2018-06-18
12.86400032043457,2018-06-19
13.015999794006348,2018-06-20
12.947999954223633,2018-06-21
12.78600025177002,2018-06-22
12.423999786376953,2018-06-25
12.574000358581543,2018-06-26
12.359999656677246,2018-06-27
12.489999771118164,2018-06-28
12.486000061035156,2018-06-29
12.78600025177002,2018-07-02
12.718000411987305,2018-07-03
12.866000175476074,2018-07-05
12.994000434875488,2018-07-06
12.954000473022461,2018-07-09
13.081999778747559,2018-07-10
13.131999969482422,2018-07-11
13.446000099182129,2018-07-12
13.312000274658203,2018-07-13
13.246000289916992,2018-07-16
13.387999534606934,2018-07-17
13.362000465393066,2018-07-18
13.489999771118164,2018-07-19
13.595999717712402,2018-07-20
13.644000053405762,2018-07-23
13.350000381469727,2018-07-24
13.685999870300293,2018-07-25
13.71399974822998,2018-07-26
13.161999702453613,2018-07-27
12.555999755859375,2018-07-30
12.581999778747559,2018-07-31
12.920000076293945,2018-08-01
14.751999855041504,2018-08-02
14.72599983215332,2018-08-03
14.72599983215332,2018-08-06
14.612000465393066,2018-08-07
14.609999656677246,2018-08-08
14.90999984741211,2018-08-09
15.057999610900879,2018-08-10
14.956000328063965,2018-08-13
15.270000457763672,2018-08-14
15.244000434875488,2018-08-15
15.317999839782715,2018-08-16
15.300000190734863,2018-08-17
15.336000442504883,2018-08-20
15.321999549865723,2018-08-21
15.543999671936035,2018-08-22
15.75,2018-08-23
16.077999114990234,2018-08-24
16.062000274658203,2018-08-27
16.18400001525879,2018-08-28
16.50200080871582,2018-08-29
16.610000610351562,2018-08-30
16.75200080871582,2018-08-31
17.215999603271484,2018-09-04
16.70400047302246,2018-09-05
17.0,2018-09-06
17.104000091552734,2018-09-07
17.56999969482422,2018-09-10
17.445999145507812,2018-09-11
17.746000289916992,2018-09-12
17.986000061035156,2018-09-13
18.06999969482422,2018-09-14
17.634000778198242,2018-09-17
17.68600082397461,2018-09-18
17.166000366210938,2018-09-19
17.142000198364258,2018-09-20
17.09600067138672,2018-09-21
17.450000762939453,2018-09-24
17.902000427246094,2018-09-25
17.90999984741211,2018-09-26
18.351999282836914,2018-09-27
18.45400047302246,2018-09-28
18.45800018310547,2018-10-01
18.236000061035156,2018-10-02
18.299999237060547,2018-10-03
17.857999801635742,2018-10-04
17.219999313354492,2018-10-05
16.739999771118164,2018-10-08
16.511999130249023,2018-10-09
15.913999557495117,2018-10-10
15.423999786376953,2018-10-11
15.989999771118164,2018-10-12
16.030000686645508,2018-10-15
16.54199981689453,2018-10-16
16.332000732421875,2018-10-17
16.341999053955078,2018-10-18
16.239999771118164,2018-10-19
16.58799934387207,2018-10-22
16.68000030517578,2018-10-23
15.819999694824219,2018-10-24
16.219999313354492,2018-10-25
15.637999534606934,2018-10-26
15.508000373840332,2018-10-29
15.789999961853027,2018-10-30
16.43600082397461,2018-10-31
16.738000869750977,2018-11-01
14.51200008392334,2018-11-02
14.973999977111816,2018-11-05
14.949999809265137,2018-11-06
15.571999549865723,2018-11-07
15.581999778747559,2018-11-08
14.946000099182129,2018-11-09
14.748000144958496,2018-11-12
14.696000099182129,2018-11-13
14.668000221252441,2018-11-14
14.550000190734863,2018-11-15
14.6899995803833,2018-11-16
13.555999755859375,2018-11-19
13.407999992370605,2018-11-20
13.708000183105469,2018-11-21
13.592000007629395,2018-11-23
14.168000221252441,2018-11-26
14.140000343322754,2018-11-27
14.704000473022461,2018-11-28
14.779999732971191,2018-11-29
14.767999649047852,2018-11-30
15.022000312805176,2018-12-03
14.675999641418457,2018-12-04
15.088000297546387,2018-12-06
14.321999549865723,2018-12-07
14.9399995803833,2018-12-10
14.887999534606934,2018-12-11
15.038000106811523,2018-12-12
14.902000427246094,2018-12-13
14.581999778747559,2018-12-14
13.64799976348877,2018-12-17
14.013999938964844,2018-12-18
14.003999710083008,2018-12-19
13.973999977111816,2018-12-20
13.168000221252441,2018-12-21
13.10200023651123,2018-12-24
13.71399974822998,2018-12-26
14.07800006866455,2018-12-27
14.067999839782715,2018-12-28
14.086000442504883,2018-12-31
13.935999870300293,2019-01-02
13.513999938964844,2019-01-03
13.381999969482422,2019-01-04
14.017999649047852,2019-01-07
14.3100004196167,2019-01-08
14.616000175476074,2019-01-09
14.642000198364258,2019-01-10
14.654000282287598,2019-01-11
14.45199966430664,2019-01-14
14.925999641418457,2019-01-15
14.468000411987305,2019-01-16
14.529999732971191,2019-01-17
14.100000381469727,2019-01-18
13.970000267028809,2019-01-22
14.295999526977539,2019-01-23
14.503999710083008,2019-01-24
14.718000411987305,2019-01-25
14.744000434875488,2019-01-28
14.642000198364258,2019-01-29
15.031999588012695,2019-01-30
15.314000129699707,2019-01-31
15.779999732971191,2019-02-01
16.027999877929688,2019-02-04
16.393999099731445,2019-02-05
16.243999481201172,2019-02-06
15.871999740600586,2019-02-07
16.20400047302246,2019-02-08
16.33799934387207,2019-02-11
16.625999450683594,2019-02-12
16.483999252319336,2019-02-13
16.63800048828125,2019-02-14
16.621999740600586,2019-02-15
16.785999298095703,2019-02-19
16.77400016784668,2019-02-20
16.898000717163086,2019-02-21
17.357999801635742,2019-02-22
17.41200065612793,2019-02-25
17.395999908447266,2019-02-26
17.579999923706055,2019-02-27
17.357999801635742,2019-02-28
17.38599967956543,2019-03-01
16.763999938964844,2019-03-04
16.724000930786133,2019-03-05
16.579999923706055,2019-03-06
16.496000289916992,2019-03-07
16.134000778198242,2019-03-08
16.511999130249023,2019-03-11
16.479999542236328,2019-03-12
16.73200035095215,2019-03-13
16.875999450683594,2019-03-14
16.652000427246094,2019-03-15
16.902000427246094,2019-03-18
17.06399917602539,2019-03-19
17.1200008392334,2019-03-20
17.65999984741211,2019-03-21
17.038000106811523,2019-03-22
17.003999710083008,2019-03-25
16.968000411987305,2019-03-26
16.365999221801758,2019-03-27
16.469999313354492,2019-03-28
16.79400062561035,2019-03-29
17.04400062561035,2019-04-01
17.125999450683594,2019-04-02
17.49799919128418,2019-04-03
16.700000762939453,2019-04-04
16.82200050354004,2019-04-05
17.215999603271484,2019-04-08
17.461999893188477,2019-04-09
17.923999786376953,2019-04-10
17.93600082397461,2019-04-11
18.54199981689453,2019-04-12
19.04400062561035,2019-04-15
18.809999465942383,2019-04-16
18.474000930786133,2019-04-17
18.215999603271484,2019-04-18
18.31399917602539,2019-04-22
18.398000717163086,2019-04-23
18.45199966430664,2019-04-24
18.579999923706055,2019-04-25
18.604000091552734,2019-04-26
18.606000900268555,2019-04-29
18.68400001525879,2019-04-30
18.378000259399414,2019-05-01
18.302000045776367,2019-05-02
17.191999435424805,2019-05-03
17.00200080871582,2019-05-06
16.356000900268555,2019-05-07
16.329999923706055,2019-05-08
16.36199951171875,2019-05-09
16.579999923706055,2019-05-10
15.89799976348877,2019-05-13
16.239999771118164,2019-05-14
16.209999084472656,2019-05-15
16.648000717163086,2019-05-16
16.52400016784668,2019-05-17
16.270000457763672,2019-05-20
16.511999130249023,2019-05-21
16.392000198364258,2019-05-22
15.498000144958496,2019-05-23
15.54800033569336,2019-05-24
15.447999954223633,2019-05-28
15.163999557495117,2019-05-29
15.210000038146973,2019-05-30
14.496000289916992,2019-05-31
13.930000305175781,2019-06-03
14.494000434875488,2019-06-04
14.630000114440918,2019-06-05
14.718000411987305,2019-06-06
14.763999938964844,2019-06-07
14.935999870300293,2019-06-10
15.196000099182129,2019-06-11
15.39799976348877,2019-06-12
15.321999549865723,2019-06-13
15.142000198364258,2019-06-14
14.906000137329102,2019-06-17
14.989999771118164,2019-06-18
15.392000198364258,2019-06-19
15.387999534606934,2019-06-20
15.22599983215332,2019-06-21
15.168000221252441,2019-06-24
14.973999977111816,2019-06-25
15.050000190734863,2019-06-26
15.350000381469727,2019-06-27
15.366000175476074,2019-06-28
15.437999725341797,2019-07-01
15.621999740600586,2019-07-02
15.767999649047852,2019-07-03
15.777999877929688,2019-07-05
15.710000038146973,2019-07-08
16.110000610351562,2019-07-09
16.209999084472656,2019-07-10
16.812000274658203,2019-07-11
16.941999435424805,2019-07-12
17.003999710083008,2019-07-15
16.95400047302246,2019-07-16
17.309999465942383,2019-07-17
17.290000915527344,2019-07-18
17.472000122070312,2019-07-19
17.510000228881836,2019-07-22
17.52199935913086,2019-07-23
17.31599998474121,2019-07-24
17.06800079345703,2019-07-25
17.07200050354004,2019-07-26
16.591999053955078,2019-07-29
16.488000869750977,2019-07-30
16.062000274658203,2019-07-31
15.803999900817871,2019-08-01
17.209999084472656,2019-08-02
16.172000885009766,2019-08-05
16.41200065612793,2019-08-06
16.29199981689453,2019-08-07
16.874000549316406,2019-08-08
16.70599937438965,2019-08-09
16.437999725341797,2019-08-12
16.781999588012695,2019-08-13
16.142000198364258,2019-08-14
16.020000457763672,2019-08-15
16.131999969482422,2019-08-16
16.23200035095215,2019-08-19
15.934000015258789,2019-08-20
16.393999099731445,2019-08-21
16.350000381469727,2019-08-22
16.06999969482422,2019-08-23
16.22599983215332,2019-08-26
16.172000885009766,2019-08-27
15.569999694824219,2019-08-28
15.593999862670898,2019-08-29
15.836000442504883,2019-08-30
15.605999946594238,2019-09-03
15.644000053405762,2019-09-04
16.077999114990234,2019-09-05
16.020000457763672,2019-09-06
15.802000045776367,2019-09-09
15.842000007629395,2019-09-10
15.970000267028809,2019-09-11
15.673999786376953,2019-09-12
15.621999740600586,2019-09-13
15.934000015258789,2019-09-16
15.890000343322754,2019-09-17
15.77400016784668,2019-09-18
15.684000015258789,2019-09-19
15.645999908447266,2019-09-20
15.85200023651123,2019-09-23
15.855999946594238,2019-09-24
15.857999801635742,2019-09-25
15.772000312805176,2019-09-26
15.244000434875488,2019-09-27
15.35200023651123,2019-09-30
15.40999984741211,2019-10-01
15.130000114440918,2019-10-02
15.473999977111816,2019-10-03
15.498000144958496,2019-10-04
15.562000274658203,2019-10-07
15.265999794006348,2019-10-08
15.57800006866455,2019-10-09
15.520000457763672,2019-10-10
15.831999778747559,2019-10-11
15.862000465393066,2019-10-14
15.736000061035156,2019-10-15
15.553999900817871,2019-10-16
15.781999588012695,2019-10-17
15.312000274658203,2019-10-18
15.255999565124512,2019-10-21
15.407999992370605,2019-10-22
15.612000465393066,2019-10-23
16.191999435424805,2019-10-24
16.09600067138672,2019-10-25
16.062000274658203,2019-10-28
16.149999618530273,2019-10-29
16.52400016784668,2019-10-30
16.312000274658203,2019-10-31
18.025999069213867,2019-11-01
18.378000259399414,2019-11-04
18.327999114990234,2019-11-05
18.621999740600586,2019-11-06
18.833999633789062,2019-11-07
19.246000289916992,2019-11-08
19.190000534057617,2019-11-11
19.99799919128418,2019-11-12
19.93400001525879,2019-11-13
20.02400016784668,2019-11-14
20.308000564575195,2019-11-15
20.76799964904785,2019-11-18
21.013999938964844,2019-11-19
20.489999771118164,2019-11-20
20.604000091552734,2019-11-21
20.761999130249023,2019-11-22
21.027999877929688,2019-11-25
20.874000549316406,2019-11-26
21.04599952697754,2019-11-27
21.02199935913086,2019-11-29
20.784000396728516,2019-12-02
20.760000228881836,2019-12-03
20.714000701904297,2019-12-04
20.98200035095215,2019-12-05
20.718000411987305,2019-12-06
20.770000457763672,2019-12-09
20.709999084472656,2019-12-10
20.827999114990234,2019-12-11
20.8799991607666,2019-12-12
21.128000259399414,2019-12-13
21.447999954223633,2019-12-16
21.270000457763672,2019-12-17
21.600000381469727,2019-12-18
21.9060001373291,2019-12-19
21.384000778198242,2019-12-20
21.56399917602539,2019-12-23
21.555999755859375,2019-12-24
21.648000717163086,2019-12-26
21.489999771118164,2019-12-27
21.389999389648438,2019-12-30
21.351999282836914,2019-12-31
21.93600082397461,2020-01-02
22.242000579833984,2020-01-03
22.399999618530273,2020-01-06
22.378000259399414,2020-01-07
22.733999252319336,2020-01-08
22.895999908447266,2020-01-09
22.86400032043457,2020-01-10
23.33799934387207,2020-01-13
23.3439998626709,2020-01-14
23.40999984741211,2020-01-15
23.81800079345703,2020-01-16
23.49799919128418,2020-01-17
23.527999877929688,2020-01-21
23.558000564575195,2020-01-22
23.81399917602539,2020-01-23
23.597999572753906,2020-01-24
22.88599967956543,2020-01-27
23.507999420166016,2020-01-28
23.45400047302246,2020-01-29
23.666000366210938,2020-01-30
23.07200050354004,2020-01-31
23.29800033569336,2020-02-03
24.016000747680664,2020-02-04
23.95599937438965,2020-02-05
24.266000747680664,2020-02-06
23.422000885009766,2020-02-07
23.746000289916992,2020-02-10
23.464000701904297,2020-02-11
23.479999542236328,2020-02-12
23.81999969482422,2020-02-13
23.83799934387207,2020-02-14
23.889999389648438,2020-02-18
23.84000015258789,2020-02-19
23.600000381469727,2020-02-20
22.895999908447266,2020-02-21
21.739999771118164,2020-02-24
21.010000228881836,2020-02-25
21.25200080871582,2020-02-26
20.527999877929688,2020-02-27
20.41200065612793,2020-02-28
22.020000457763672,2020-03-02
20.70599937438965,2020-03-03
21.40999984741211,2020-03-04
20.799999237060547,2020-03-05
19.899999618530273,2020-03-06
17.42799949645996,2020-03-09
18.143999099731445,2020-03-10
17.59000015258789,2020-03-11
15.161999702453613,2020-03-12
16.527999877929688,2020-03-13
15.140000343322754,2020-03-16
15.604000091552734,2020-03-17
15.303999900817871,2020-03-18
17.23200035095215,2020-03-19
16.98200035095215,2020-03-20
17.18000030517578,2020-03-23
19.95599937438965,2020-03-24
19.38800048828125,2020-03-25
19.88800048828125,2020-03-26
19.45599937438965,2020-03-27
20.190000534057617,2020-03-30
20.233999252319336,2020-03-31
20.0939998626709,2020-04-01
20.18400001525879,2020-04-02
20.288000106811523,2020-04-03
21.576000213623047,2020-04-06
21.33799934387207,2020-04-07
21.836000442504883,2020-04-08
20.38599967956543,2020-04-09
20.92799949645996,2020-04-13
21.8700008392334,2020-04-14
21.969999313354492,2020-04-15
22.049999237060547,2020-04-16
22.591999053955078,2020-04-17
22.469999313354492,2020-04-20
20.236000061035156,2020-04-21
20.86199951171875,2020-04-22
20.118000030517578,2020-04-23
20.65399932861328,2020-04-24
21.128000259399414,2020-04-27
21.08799934387207,2020-04-28
21.70400047302246,2020-04-29
21.54800033569336,2020-04-30
20.868000030517578,2020-05-01
21.139999389648438,2020-05-04
21.711999893188477,2020-05-05
22.29199981689453,2020-05-06
27.02400016784668,2020-05-07
27.368000030517578,2020-05-08
28.091999053955078,2020-05-11
27.67799949645996,2020-05-12
27.43199920654297,2020-05-13
27.61199951171875,2020-05-14
28.68600082397461,2020-05-15
28.93400001525879,2020-05-18
28.964000701904297,2020-05-19
29.124000549316406,2020-05-20
28.676000595092773,2020-05-21
28.527999877929688,2020-05-22
27.506000518798828,2020-05-26
26.229999542236328,2020-05-27
26.93400001525879,2020-05-28
27.84000015258789,2020-05-29
28.950000762939453,2020-06-01
28.788000106811523,2020-06-02
28.577999114990234,2020-06-03
27.916000366210938,2020-06-04
28.09600067138672,2020-06-05
27.50200080871582,2020-06-08
27.18400001525879,2020-06-09
27.527999877929688,2020-06-10
26.34600067138672,2020-06-11
26.06800079345703,2020-06-12
27.18199920654297,2020-06-15
27.34600067138672,2020-06-16
27.09600067138672,2020-06-17
27.128000259399414,2020-06-18
27.341999053955078,2020-06-19
28.573999404907227,2020-06-22
27.413999557495117,2020-06-23
26.865999221801758,2020-06-24
27.166000366210938,2020-06-25
26.90999984741211,2020-06-26
26.694000244140625,2020-06-29
27.45400047302246,2020-06-30
27.8439998626709,2020-07-01
27.687999725341797,2020-07-02
27.940000534057617,2020-07-06
27.591999053955078,2020-07-07
29.270000457763672,2020-07-08
29.920000076293945,2020-07-09
29.15999984741211,2020-07-10
26.224000930786133,2020-07-13
26.895999908447266,2020-07-14
25.86400032043457,2020-07-15
25.469999313354492,2020-07-16
25.823999404907227,2020-07-17
26.95800018310547,2020-07-20
26.73200035095215,2020-07-21
26.857999801635742,2020-07-22
27.031999588012695,2020-07-23
26.607999801635742,2020-07-24
27.329999923706055,2020-07-27
26.68400001525879,2020-07-28
27.368000030517578,2020-07-29
27.350000381469727,2020-07-30
27.65999984741211,2020-07-31
27.643999099731445,2020-08-03
27.766000747680664,2020-08-04
28.02400016784668,2020-08-05
27.902000427246094,2020-08-06
26.200000762939453,2020-08-07
25.375999450683594,2020-08-10
25.31800079345703,2020-08-11
25.34000015258789,2020-08-12
25.488000869750977,2020-08-13
25.520000457763672,2020-08-14
25.832000732421875,2020-08-17
25.983999252319336,2020-08-18
25.902000427246094,2020-08-19
26.718000411987305,2020-08-20
26.341999053955078,2020-08-21
26.61199951171875,2020-08-24
26.6560001373291,2020-08-25
27.444000244140625,2020-08-26
26.413999557495117,2020-08-27
26.148000717163086,2020-08-28
26.402000427246094,2020-08-31
26.104000091552734,2020-09-01
26.520000457763672,2020-09-02
24.139999389648438,2020-09-03
23.527999877929688,2020-09-04
23.083999633789062,2020-09-08
23.422000885009766,2020-09-09
23.351999282836914,2020-09-10
23.034000396728516,2020-09-11
23.601999282836914,2020-09-14
23.639999389648438,2020-09-15
23.38599967956543,2020-09-16
23.06999969482422,2020-09-17
23.45599937438965,2020-09-18
23.56800079345703,2020-09-21
23.736000061035156,2020-09-22
23.054000854492188,2020-09-23
23.100000381469727,2020-09-24
23.36199951171875,2020-09-25
23.461999893188477,2020-09-28
23.420000076293945,2020-09-29
23.562000274658203,2020-09-30
24.049999237060547,2020-10-01
23.275999069213867,2020-10-02
23.81800079345703,2020-10-05
23.65999984741211,2020-10-06
24.13800048828125,2020-10-07
24.327999114990234,2020-10-08
25.236000061035156,2020-10-09
25.775999069213867,2020-10-12
26.121999740600586,2020-10-13
26.027999877929688,2020-10-14
26.350000381469727,2020-10-15
26.308000564575195,2020-10-16
25.763999938964844,2020-10-19
26.503999710083008,2020-10-20
25.996000289916992,2020-10-21
25.631999969482422,2020-10-22
26.076000213623047,2020-10-23
24.63599967956543,2020-10-26
24.84600067138672,2020-10-27
23.790000915527344,2020-10-28
23.600000381469727,2020-10-29
22.073999404907227,2020-10-30
22.118000030517578,2020-11-02
22.48200035095215,2020-11-03
23.24799919128418,2020-11-04
23.902000427246094,2020-11-05
23.441999435424805,2020-11-06
23.422000885009766,2020-11-09
22.260000228881836,2020-11-10
22.917999267578125,2020-11-11
22.719999313354492,2020-11-12
23.18400001525879,2020-11-13
23.3439998626709,2020-11-16
23.68400001525879,2020-11-17
23.336000442504883,2020-11-18
23.4060001373291,2020-11-19
