ALL,Date
30.898670196533203,2008-09-23
30.80902099609375,2008-09-24
31.29869270324707,2008-09-25
31.953920364379883,2008-09-26
29.726173400878906,2008-09-29
31.8090763092041,2008-09-30
30.34691619873047,2008-10-01
29.043363571166992,2008-10-02
29.298566818237305,2008-10-03
29.03647804260254,2008-10-06
26.21558380126953,2008-10-07
20.663490295410156,2008-10-08
18.96681785583496,2008-10-09
18.594379425048828,2008-10-10
22.22911262512207,2008-10-13
22.6705265045166,2008-10-14
20.353124618530273,2008-10-15
20.118623733520508,2008-10-16
21.780805587768555,2008-10-17
21.61528778076172,2008-10-20
22.035993576049805,2008-10-21
19.470298767089844,2008-10-22
18.33919334411621,2008-10-23
17.60810661315918,2008-10-24
16.83563995361328,2008-10-27
17.33222770690918,2008-10-28
17.36670684814453,2008-10-29
17.049440383911133,2008-10-30
18.201244354248047,2008-10-31
19.594449996948242,2008-11-03
20.346223831176758,2008-11-04
19.159934997558594,2008-11-05
17.93226432800293,2008-11-06
18.546106338500977,2008-11-07
17.69087028503418,2008-11-10
17.746044158935547,2008-11-11
16.601139068603516,2008-11-12
20.201383590698242,2008-11-13
18.670244216918945,2008-11-14
17.339122772216797,2008-11-17
17.242563247680664,2008-11-18
13.725076675415039,2008-11-19
12.483616828918457,2008-11-20
14.842400550842285,2008-11-21
16.87012481689453,2008-11-24
17.08056640625,2008-11-25
16.849077224731445,2008-11-26
17.84515380859375,2008-11-28
15.15855884552002,2008-12-01
16.631624221801758,2008-12-02
16.519392013549805,2008-12-03
16.912214279174805,2008-12-04
18.960477828979492,2008-12-05
19.02360725402832,2008-12-08
18.539602279663086,2008-12-09
18.869291305541992,2008-12-10
18.4273681640625,2008-12-11
19.051664352416992,2008-12-12
18.041566848754883,2008-12-15
21.064857482910156,2008-12-16
20.910531997680664,2008-12-17
21.00173568725586,2008-12-18
22.34853744506836,2008-12-19
20.805316925048828,2008-12-22
20.714126586914062,2008-12-23
20.66502571105957,2008-12-24
21.63304328918457,2008-12-26
21.48573112487793,2008-12-29
22.383602142333984,2008-12-30
22.979841232299805,2008-12-31
23.330570220947266,2009-01-02
22.846567153930664,2009-01-05
22.40464973449707,2009-01-06
21.106943130493164,2009-01-07
21.675127029418945,2009-01-08
21.085901260375977,2009-01-09
20.910531997680664,2009-01-12
20.777259826660156,2009-01-13
19.73909568786621,2009-01-14
19.795223236083984,2009-01-15
20.18101692199707,2009-01-16
18.259021759033203,2009-01-20
19.73909568786621,2009-01-21
18.5325870513916,2009-01-22
18.67989158630371,2009-01-23
18.20290184020996,2009-01-26
19.09375,2009-01-27
20.79128074645996,2009-01-28
16.48432159423828,2009-01-29
15.200644493103027,2009-01-30
14.660529136657715,2009-02-02
15.347962379455566,2009-02-03
15.15855884552002,2009-02-04
15.13752269744873,2009-02-05
15.923151969909668,2009-02-06
15.65659236907959,2009-02-09
14.407999038696289,2009-02-10
15.270790100097656,2009-02-11
15.102445602416992,2009-02-12
14.892005920410156,2009-02-13
13.425955772399902,2009-02-17
13.846830368041992,2009-02-18
12.682398796081543,2009-02-19
12.934932708740234,2009-02-20
11.917814254760742,2009-02-23
13.075224876403809,2009-02-24
12.324663162231445,2009-02-25
12.955975532531738,2009-02-26
11.805577278137207,2009-02-27
11.454849243164062,2009-03-02
10.914726257324219,2009-03-03
11.335602760314941,2009-03-04
10.065956115722656,2009-03-05
10.20625114440918,2009-03-06
9.904622077941895,2009-03-09
10.94278621673584,2009-03-10
10.96410083770752,2009-03-11
11.816783905029297,2009-03-12
11.95179271697998,2009-03-13
11.852316856384277,2009-03-16
12.747632026672363,2009-03-17
13.962705612182617,2009-03-18
13.323193550109863,2009-03-19
13.209504127502441,2009-03-20
15.064091682434082,2009-03-23
14.168780326843262,2009-03-24
14.211408615112305,2009-03-25
14.481426239013672,2009-03-26
14.495635032653809,2009-03-27
13.16687297821045,2009-03-30
13.60742473602295,2009-03-31
14.254044532775879,2009-04-01
14.950407028198242,2009-04-02
15.106727600097656,2009-04-03
14.595115661621094,2009-04-06
14.396157264709473,2009-04-07
15.248841285705566,2009-04-08
16.36443328857422,2009-04-09
17.202911376953125,2009-04-13
16.286273956298828,2009-04-14
17.323707580566406,2009-04-15
17.053695678710938,2009-04-16
16.64156150817871,2009-04-17
15.071198463439941,2009-04-20
16.520763397216797,2009-04-21
15.390950202941895,2009-04-22
15.852823257446289,2009-04-23
15.852823257446289,2009-04-24
15.795979499816895,2009-04-27
15.803091049194336,2009-04-28
16.286273956298828,2009-04-29
16.577600479125977,2009-04-30
16.4141788482666,2009-05-01
16.63445472717285,2009-05-04
16.534971237182617,2009-05-05
18.332714080810547,2009-05-06
19.611745834350586,2009-05-07
18.560100555419922,2009-05-08
17.54398536682129,2009-05-11
17.941904067993164,2009-05-12
17.217117309570312,2009-05-13
17.941904067993164,2009-05-14
17.26685333251953,2009-05-15
18.368242263793945,2009-05-18
18.83011245727539,2009-05-19
18.318498611450195,2009-05-20
18.659576416015625,2009-05-21
18.66668128967285,2009-05-22
18.744842529296875,2009-05-26
17.799734115600586,2009-05-27
18.322404861450195,2009-05-28
18.422637939453125,2009-05-29
18.716205596923828,2009-06-01
18.873729705810547,2009-06-02
18.408327102661133,2009-06-03
18.472766876220703,2009-06-04
17.93576431274414,2009-06-05
18.17205238342285,2009-06-08
18.229324340820312,2009-06-09
17.86417007446289,2009-06-10
17.806884765625,2009-06-11
17.792570114135742,2009-06-12
17.434568405151367,2009-06-15
16.933374404907227,2009-06-16
16.654130935668945,2009-06-17
17.06940460205078,2009-06-18
17.234088897705078,2009-06-19
16.561052322387695,2009-06-22
16.811656951904297,2009-06-23
17.055089950561523,2009-06-24
17.370126724243164,2009-06-25
17.29853057861328,2009-06-26
17.613569259643555,2009-06-29
17.470367431640625,2009-06-30
17.950088500976562,2009-07-01
17.219770431518555,2009-07-02
17.685171127319336,2009-07-06
17.076568603515625,2009-07-07
16.768695831298828,2009-07-08
16.725732803344727,2009-07-09
16.52524757385254,2009-07-10
17.656526565551758,2009-07-13
17.176807403564453,2009-07-14
17.799734115600586,2009-07-15
17.541969299316406,2009-07-16
17.355804443359375,2009-07-17
17.355804443359375,2009-07-20
17.67085075378418,2009-07-21
17.950088500976562,2009-07-22
18.580163955688477,2009-07-23
18.90236473083496,2009-07-24
19.203083038330078,2009-07-27
18.837926864624023,2009-07-28
18.673246383666992,2009-07-29
18.88803482055664,2009-07-30
19.26752471923828,2009-07-31
19.589723587036133,2009-08-03
20.1696834564209,2009-08-04
20.2126407623291,2009-08-05
19.525283813476562,2009-08-06
19.897605895996094,2009-08-07
19.518123626708984,2009-08-10
19.145801544189453,2009-08-11
20.34868621826172,2009-08-12
20.713836669921875,2009-08-13
20.441762924194336,2009-08-14
19.668481826782227,2009-08-17
19.689966201782227,2009-08-18
19.704286575317383,2009-08-19
19.82600212097168,2009-08-20
20.499040603637695,2009-08-21
20.53484535217285,2009-08-24
20.735328674316406,2009-08-25
20.84271812438965,2009-08-26
21.037385940551758,2009-08-27
21.09505844116211,2009-08-28
21.188783645629883,2009-08-31
20.316425323486328,2009-09-01
20.229907989501953,2009-09-02
20.532716751098633,2009-09-03
20.79947280883789,2009-09-04
20.785043716430664,2009-09-08
20.748992919921875,2009-09-09
21.07342529296875,2009-09-10
20.849929809570312,2009-09-11
20.900394439697266,2009-09-14
20.821090698242188,2009-09-15
21.513214111328125,2009-09-16
21.866470336914062,2009-09-17
22.089969635009766,2009-09-18
21.8376407623291,2009-09-21
21.787168502807617,2009-09-22
21.45552635192871,2009-09-23
21.015750885009766,2009-09-24
21.001331329345703,2009-09-25
22.29183578491211,2009-09-28
22.30625343322754,2009-09-29
22.075550079345703,2009-09-30
21.916942596435547,2009-10-01
22.176488876342773,2009-10-02
22.443235397338867,2009-10-05
22.48649024963379,2009-10-06
22.62347984313965,2009-10-07
22.695568084716797,2009-10-08
23.01279067993164,2009-10-09
22.825340270996094,2009-10-12
22.363929748535156,2009-10-13
22.962318420410156,2009-10-14
23.178604125976562,2009-10-15
22.832544326782227,2009-10-16
23.08487892150879,2009-10-19
22.774866104125977,2009-10-20
22.28462791442871,2009-10-21
23.221864700317383,2009-10-22
22.709989547729492,2009-10-23
21.87368392944336,2009-10-26
21.534835815429688,2009-10-27
21.116687774658203,2009-10-28
22.169273376464844,2009-10-29
21.31854820251465,2009-10-30
21.369016647338867,2009-11-02
21.441116333007812,2009-11-03
21.354598999023438,2009-11-04
20.943655014038086,2009-11-05
20.857135772705078,2009-11-06
21.275293350219727,2009-11-09
21.109472274780273,2009-11-10
21.16714859008789,2009-11-11
20.80668067932129,2009-11-12
20.842723846435547,2009-11-13
21.17436408996582,2009-11-16
21.05179786682129,2009-11-17
21.059009552001953,2009-11-18
20.813884735107422,2009-11-19
20.99411964416504,2009-11-20
21.17436408996582,2009-11-23
20.900394439697266,2009-11-24
21.125450134277344,2009-11-25
20.52289581298828,2009-11-27
20.624530792236328,2009-11-30
20.704391479492188,2009-12-01
20.675355911254883,2009-12-02
20.450305938720703,2009-12-03
20.762468338012695,2009-12-04
20.530162811279297,2009-12-07
20.130882263183594,2009-12-08
20.138139724731445,2009-12-09
20.254289627075195,2009-12-10
20.784242630004883,2009-12-11
20.784242630004883,2009-12-14
20.624530792236328,2009-12-15
20.849580764770508,2009-12-16
20.55194854736328,2009-12-17
20.92217254638672,2009-12-18
21.321453094482422,2009-12-21
21.495683670043945,2009-12-22
21.858665466308594,2009-12-23
21.945783615112305,2009-12-24
22.03289794921875,2009-12-28
22.01837730407715,2009-12-29
22.163576126098633,2009-12-30
21.807844161987305,2009-12-31
22.076454162597656,2010-01-04
22.439437866210938,2010-01-05
22.446693420410156,2010-01-06
22.562849044799805,2010-01-07
22.657222747802734,2010-01-08
22.657222747802734,2010-01-11
22.63544273376465,2010-01-12
22.83871078491211,2010-01-13
22.96938705444336,2010-01-14
22.439437866210938,2010-01-15
22.787899017333984,2010-01-19
22.66448211669922,2010-01-20
22.38136100769043,2010-01-21
21.764291763305664,2010-01-22
22.03289794921875,2010-01-25
21.98208236694336,2010-01-26
21.98208236694336,2010-01-27
21.74251365661621,2010-01-28
21.727989196777344,2010-01-29
21.74251365661621,2010-02-01
22.156312942504883,2010-02-02
21.6553955078125,2010-02-03
20.827800750732422,2010-02-04
20.98751449584961,2010-02-05
20.588237762451172,2010-02-08
20.85683822631836,2010-02-09
20.762468338012695,2010-02-10
21.350492477416992,2010-02-11
21.437610626220703,2010-02-12
22.156312942504883,2010-02-16
22.279720306396484,2010-02-17
22.68625831604004,2010-02-18
22.66448211669922,2010-02-19
22.802417755126953,2010-02-22
22.63544273376465,2010-02-23
22.708038330078125,2010-02-24
22.722558975219727,2010-02-25
22.68625831604004,2010-02-26
22.91857147216797,2010-03-01
23.24524688720703,2010-03-02
23.223468780517578,2010-03-03
23.18716812133789,2010-03-04
23.332361221313477,2010-03-05
23.223468780517578,2010-03-08
23.1363525390625,2010-03-09
23.08521842956543,2010-03-10
23.21671485900879,2010-03-11
22.990245819091797,2010-03-12
22.595748901367188,2010-03-15
22.661502838134766,2010-03-16
22.84414291381836,2010-03-17
22.92450523376465,2010-03-18
22.836830139160156,2010-03-19
22.70533561706543,2010-03-22
22.96832847595215,2010-03-23
22.887964248657227,2010-03-24
23.055992126464844,2010-03-25
23.523548126220703,2010-03-26
23.56737518310547,2010-03-29
23.421268463134766,2010-03-30
23.603906631469727,2010-03-31
23.735403060913086,2010-04-01
23.837682723999023,2010-04-05
23.830366134643555,2010-04-06
23.939956665039062,2010-04-07
24.18103790283203,2010-04-08
24.086069107055664,2010-04-09
24.13719940185547,2010-04-12
24.151813507080078,2010-04-13
25.079612731933594,2010-04-14
25.05768585205078,2010-04-15
24.72893524169922,2010-04-16
24.977323532104492,2010-04-19
25.883203506469727,2010-04-20
25.488710403442383,2010-04-21
25.693256378173828,2010-04-22
25.707870483398438,2010-04-23
25.422962188720703,2010-04-26
24.30522918701172,2010-04-27
24.670499801635742,2010-04-28
24.30522918701172,2010-04-29
23.866905212402344,2010-04-30
24.13719940185547,2010-05-03
23.435884475708008,2010-05-04
23.881502151489258,2010-05-05
23.421268463134766,2010-05-06
23.2313232421875,2010-05-07
24.34176254272461,2010-05-10
23.925344467163086,2010-05-11
24.188339233398438,2010-05-12
23.78654670715332,2010-05-13
23.282459259033203,2010-05-14
23.370126724243164,2010-05-17
22.92450523376465,2010-05-18
22.92450523376465,2010-05-19
21.967477798461914,2010-05-20
22.310834884643555,2010-05-21
21.799463272094727,2010-05-24
21.9455623626709,2010-05-25
21.717578887939453,2010-05-26
22.629528045654297,2010-05-27
22.526567459106445,2010-05-28
21.813190460205078,2010-06-01
22.225034713745117,2010-06-02
22.18826675415039,2010-06-03
21.283666610717773,2010-06-04
21.085100173950195,2010-06-07
21.51166343688965,2010-06-08
21.21748924255371,2010-06-09
21.916147232055664,2010-06-10
22.04853057861328,2010-06-11
22.026470184326172,2010-06-14
22.555980682373047,2010-06-15
22.225034713745117,2010-06-16
22.107364654541016,2010-06-17
22.460371017456055,2010-06-18
22.26180648803711,2010-06-21
22.467735290527344,2010-06-22
22.394189834594727,2010-06-23
21.74699592590332,2010-06-24
22.67365837097168,2010-06-25
22.063236236572266,2010-06-28
21.335153579711914,2010-06-29
21.12922477722168,2010-06-30
20.87917137145996,2010-07-01
20.798280715942383,2010-07-02
20.540878295898438,2010-07-06
21.188066482543945,2010-07-07
21.48224449157715,2010-07-08
21.651391983032227,2010-07-09
21.4086971282959,2010-07-12
21.563133239746094,2010-07-13
21.327802658081055,2010-07-14
21.239543914794922,2010-07-15
20.467329025268555,2010-07-16
20.518808364868164,2010-07-19
20.790922164916992,2010-07-20
20.17315673828125,2010-07-21
20.636476516723633,2010-07-22
20.798280715942383,2010-07-23
20.835046768188477,2010-07-26
21.04097557067871,2010-07-27
20.776206970214844,2010-07-28
20.776206970214844,2010-07-29
20.76886749267578,2010-07-30
21.202768325805664,2010-08-02
20.996849060058594,2010-08-03
21.04097557067871,2010-08-04
21.62932586669922,2010-08-05
21.31308364868164,2010-08-06
21.7911319732666,2010-08-09
21.636676788330078,2010-08-10
20.754148483276367,2010-08-11
20.754148483276367,2010-08-12
20.665897369384766,2010-08-13
20.548229217529297,2010-08-16
20.76886749267578,2010-08-17
20.857112884521484,2010-08-18
20.621774673461914,2010-08-19
20.408493041992188,2010-08-20
20.526165008544922,2010-08-23
20.23934555053711,2010-08-24
20.459976196289062,2010-08-25
20.158443450927734,2010-08-26
20.736305236816406,2010-08-27
20.19548797607422,2010-08-30
20.447372436523438,2010-08-31
21.240081787109375,2010-09-01
21.203039169311523,2010-09-02
21.79571533203125,2010-09-03
21.26230239868164,2010-09-07
21.558650970458984,2010-09-08
21.817941665649414,2010-09-09
22.129098892211914,2010-09-10
22.440258026123047,2010-09-13
22.42544174194336,2010-09-14
22.588422775268555,2010-09-15
22.855127334594727,2010-09-16
22.958845138549805,2010-09-17
23.34408950805664,2010-09-20
23.21072769165039,2010-09-21
22.93662452697754,2010-09-22
22.558794021606445,2010-09-23
23.410768508911133,2010-09-24
23.262596130371094,2010-09-27
23.82563591003418,2010-09-28
23.373716354370117,2010-09-29
23.373716354370117,2010-09-30
23.38854217529297,2010-10-01
23.48484230041504,2010-10-04
23.988616943359375,2010-10-05
23.796003341674805,2010-10-06
23.85527229309082,2010-10-07
24.018251419067383,2010-10-08
24.025671005249023,2010-10-11
24.09234046936035,2010-10-12
24.403499603271484,2010-10-13
24.203474044799805,2010-10-14
24.025671005249023,2010-10-15
24.12198257446289,2010-10-18
23.85527229309082,2010-10-19
24.151607513427734,2010-10-20
24.12198257446289,2010-10-21
24.29237174987793,2010-10-22
24.529441833496094,2010-10-25
24.203474044799805,2010-10-26
24.062707901000977,2010-10-27
22.54397964477539,2010-10-28
22.588422775268555,2010-10-29
22.358766555786133,2010-11-01
22.45507049560547,2010-11-02
22.20318031311035,2010-11-03
23.099609375,2010-11-04
23.166288375854492,2010-11-05
22.98848533630371,2010-11-08
22.432849884033203,2010-11-09
23.010705947875977,2010-11-10
22.692140579223633,2010-11-11
22.358766555786133,2010-11-12
22.5736083984375,2010-11-15
22.106876373291016,2010-11-16
22.114282608032227,2010-11-17
22.388391494750977,2010-11-18
22.469886779785156,2010-11-19
22.22540855407715,2010-11-22
21.88462257385254,2010-11-23
22.07723617553711,2010-11-24
21.875856399536133,2010-11-26
21.898231506347656,2010-11-29
21.711772918701172,2010-11-30
22.338289260864258,2010-12-01
22.606792449951172,2010-12-02
22.606792449951172,2010-12-03
22.502378463745117,2010-12-06
22.711217880249023,2010-12-07
22.733592987060547,2010-12-08
22.763427734375,2010-12-09
23.076683044433594,2010-12-10
23.151268005371094,2010-12-13
23.084138870239258,2010-12-14
22.942434310913086,2010-12-15
23.292978286743164,2010-12-16
23.352645874023438,2010-12-17
23.37502670288086,2010-12-20
23.770322799682617,2010-12-21
23.844911575317383,2010-12-22
23.822532653808594,2010-12-23
23.934412002563477,2010-12-27
23.86728286743164,2010-12-28
23.80015754699707,2010-12-29
23.71811294555664,2010-12-30
23.777782440185547,2010-12-31
24.038827896118164,2011-01-03
23.80015754699707,2011-01-04
23.762868881225586,2011-01-05
23.494359970092773,2011-01-06
23.337730407714844,2011-01-07
23.113971710205078,2011-01-10
23.218393325805664,2011-01-11
22.979726791381836,2011-01-12
22.882753372192383,2011-01-13
22.90513801574707,2011-01-14
23.0692195892334,2011-01-18
22.808176040649414,2011-01-19
23.345190048217773,2011-01-20
23.382478713989258,2011-01-21
23.33026885986328,2011-01-24
23.710660934448242,2011-01-25
23.628612518310547,2011-01-26
23.785245895385742,2011-01-27
23.233314514160156,2011-01-28
23.225854873657227,2011-01-31
23.56894302368164,2011-02-01
23.218393325805664,2011-02-02
23.285520553588867,2011-02-03
23.382478713989258,2011-02-04
23.777782440185547,2011-02-07
24.28496742248535,2011-02-08
24.13579559326172,2011-02-09
23.270605087280273,2011-02-10
23.412321090698242,2011-02-11
23.091604232788086,2011-02-14
22.778335571289062,2011-02-15
23.046850204467773,2011-02-16
23.57640838623047,2011-02-17
23.949329376220703,2011-02-18
23.673368453979492,2011-02-22
23.494359970092773,2011-02-23
23.181102752685547,2011-02-24
23.479440689086914,2011-02-25
23.70319366455078,2011-02-28
23.44960594177246,2011-03-01
23.345190048217773,2011-03-02
23.777782440185547,2011-03-03
23.650985717773438,2011-03-04
23.44214630126953,2011-03-07
23.86728286743164,2011-03-08
24.077499389648438,2011-03-09
23.822233200073242,2011-03-10
24.017438888549805,2011-03-11
23.822233200073242,2011-03-14
23.51441764831543,2011-03-15
23.071462631225586,2011-03-16
23.341745376586914,2011-03-17
23.38678550720215,2011-03-18
23.491901397705078,2011-03-21
23.63454246520996,2011-03-22
23.54444694519043,2011-03-23
23.687095642089844,2011-03-24
23.61952781677246,2011-03-25
23.762178421020508,2011-03-28
23.74715232849121,2011-03-29
23.912330627441406,2011-03-30
23.859777450561523,2011-03-31
23.61202049255371,2011-04-01
23.919843673706055,2011-04-04
23.732149124145508,2011-04-05
23.762178421020508,2011-04-06
23.874788284301758,2011-04-07
23.574481964111328,2011-04-08
23.837257385253906,2011-04-11
23.732149124145508,2011-04-12
23.90481948852539,2011-04-13
23.574481964111328,2011-04-14
23.581989288330078,2011-04-15
23.476879119873047,2011-04-18
23.311710357666016,2011-04-19
23.409311294555664,2011-04-20
23.762178421020508,2011-04-21
23.964885711669922,2011-04-25
23.82975196838379,2011-04-26
23.979896545410156,2011-04-27
25.346323013305664,2011-04-28
25.406381607055664,2011-04-29
25.436416625976562,2011-05-02
25.759252548217773,2011-05-03
25.511493682861328,2011-05-04
25.091054916381836,2011-05-05
25.09856605529785,2011-05-06
24.873329162597656,2011-05-09
25.151119232177734,2011-05-10
24.813276290893555,2011-05-11
24.775728225708008,2011-05-12
24.31024169921875,2011-05-13
24.415353775024414,2011-05-16
24.340269088745117,2011-05-17
24.36279296875,2011-05-18
24.36279296875,2011-05-19
24.03245735168457,2011-05-20
23.589496612548828,2011-05-23
23.431835174560547,2011-05-24
23.46185874938965,2011-05-25
23.54500961303711,2011-05-26
23.613035202026367,2011-05-27
23.718856811523438,2011-05-31
23.008346557617188,2011-06-01
23.363597869873047,2011-06-02
23.18219566345215,2011-06-03
22.796707153320312,2011-06-06
22.804258346557617,2011-06-07
22.547273635864258,2011-06-08
22.826940536499023,2011-06-09
22.41121482849121,2011-06-10
22.592626571655273,2011-06-13
22.842056274414062,2011-06-14
22.282718658447266,2011-06-15
22.335634231567383,2011-06-16
22.41121482849121,2011-06-17
22.585063934326172,2011-06-20
22.76647186279297,2011-06-21
22.64553451538086,2011-06-22
22.418777465820312,2011-06-23
22.24492645263672,2011-06-24
22.3885498046875,2011-06-27
22.441452026367188,2011-06-28
23.01590347290039,2011-06-29
23.076370239257812,2011-06-30
23.356040954589844,2011-07-01
23.265344619750977,2011-07-05
23.1444034576416,2011-07-06
23.371164321899414,2011-07-07
23.08393096923828,2011-07-08
22.69089126586914,2011-07-11
22.660654067993164,2011-07-12
22.57750701904297,2011-07-13
22.44901466369629,2011-07-14
22.27516746520996,2011-07-15
21.171607971191406,2011-07-18
21.390810012817383,2011-07-19
21.46639633178711,2011-07-20
21.70827293395996,2011-07-21
21.685596466064453,2011-07-22
21.45128059387207,2011-07-25
21.337902069091797,2011-07-26
20.884382247924805,2011-07-27
20.92974090576172,2011-07-28
20.952425003051758,2011-07-29
21.42104148864746,2011-08-01
20.891944885253906,2011-08-02
20.839038848876953,2011-08-03
19.88665008544922,2011-08-04
19.871540069580078,2011-08-05
18.571456909179688,2011-08-08
19.46337127685547,2011-08-09
18.382490158081055,2011-08-10
19.402908325195312,2011-08-11
18.9871826171875,2011-08-12
19.675010681152344,2011-08-15
19.402908325195312,2011-08-16
19.259294509887695,2011-08-17
18.390056610107422,2011-08-18
18.41272735595703,2011-08-19
18.488313674926758,2011-08-22
18.858678817749023,2011-08-23
19.040090560913086,2011-08-24
18.465635299682617,2011-08-25
18.48075294494629,2011-08-26
20.051313400268555,2011-08-29
19.85308837890625,2011-08-30
19.997947692871094,2011-08-31
19.75397491455078,2011-09-01
19.029693603515625,2011-09-02
18.724727630615234,2011-09-06
19.70822525024414,2011-09-07
19.296527862548828,2011-09-08
18.915321350097656,2011-09-09
19.266033172607422,2011-09-12
19.121173858642578,2011-09-13
18.98394012451172,2011-09-14
19.14405059814453,2011-09-15
19.014436721801758,2011-09-16
18.64847755432129,2011-09-19
18.5417423248291,2011-09-20
17.60398292541504,2011-09-21
17.291400909423828,2011-09-22
17.360017776489258,2011-09-23
17.939453125,2011-09-26
18.14529037475586,2011-09-27
17.931819915771484,2011-09-28
18.724727630615234,2011-09-29
18.06142807006836,2011-09-30
17.314268112182617,2011-10-03
18.01568603515625,2011-10-04
18.404510498046875,2011-10-05
18.71710205078125,2011-10-06
18.08430290222168,2011-10-07
18.8772029876709,2011-10-10
18.671358108520508,2011-10-11
19.16692543029785,2011-10-12
18.78571891784668,2011-10-13
19.029693603515625,2011-10-14
18.412139892578125,2011-10-17
19.395645141601562,2011-10-18
19.426137924194336,2011-10-19
20.15804672241211,2011-10-20
20.50875473022461,2011-10-21
20.638362884521484,2011-10-24
20.203800201416016,2011-10-25
20.470638275146484,2011-10-26
21.133943557739258,2011-10-27
20.706979751586914,2011-10-28
20.081815719604492,2011-10-31
19.89120864868164,2011-11-01
19.822589874267578,2011-11-02
19.807340621948242,2011-11-03
19.746355056762695,2011-11-04
20.11992835998535,2011-11-07
20.196170806884766,2011-11-08
19.70822525024414,2011-11-09
19.97507095336914,2011-11-10
20.310529708862305,2011-11-11
20.196170806884766,2011-11-14
20.302907943725586,2011-11-15
19.845462799072266,2011-11-16
19.525251388549805,2011-11-17
19.807340621948242,2011-11-18
19.357526779174805,2011-11-21
19.227914810180664,2011-11-22
18.678979873657227,2011-11-23
18.831466674804688,2011-11-25
19.45429801940918,2011-11-28
19.631160736083984,2011-11-29
20.600034713745117,2011-11-30
20.423175811767578,2011-12-01
20.51544952392578,2011-12-02
20.769201278686523,2011-12-05
20.853784561157227,2011-12-06
20.9691219329834,2011-12-07
20.438554763793945,2011-12-08
20.707687377929688,2011-12-09
20.24631690979004,2011-12-12
19.992568969726562,2011-12-13
20.184803009033203,2011-12-14
20.254013061523438,2011-12-15
20.33090591430664,2011-12-16
20.06946563720703,2011-12-19
20.738441467285156,2011-12-20
20.876863479614258,2011-12-21
21.076780319213867,2011-12-22
21.238262176513672,2011-12-23
21.145984649658203,2011-12-27
20.899925231933594,2011-12-28
21.199813842773438,2011-12-29
21.076780319213867,2011-12-30
21.338226318359375,2012-01-03
21.192123413085938,2012-01-04
21.330530166625977,2012-01-05
21.545835494995117,2012-01-06
21.638105392456055,2012-01-09
22.061031341552734,2012-01-10
22.330163955688477,2012-01-11
22.353225708007812,2012-01-12
22.284027099609375,2012-01-13
22.337846755981445,2012-01-17
22.660804748535156,2012-01-18
22.676185607910156,2012-01-19
22.937623977661133,2012-01-20
22.91455841064453,2012-01-23
22.576229095458984,2012-01-24
22.437816619873047,2012-01-25
22.414737701416016,2012-01-26
22.368606567382812,2012-01-27
22.330163955688477,2012-01-30
22.184057235717773,2012-01-31
22.53777503967285,2012-02-01
23.291337966918945,2012-02-02
23.598922729492188,2012-02-03
23.552785873413086,2012-02-06
23.714263916015625,2012-02-07
23.837291717529297,2012-02-08
23.768081665039062,2012-02-09
23.814224243164062,2012-02-10
23.960317611694336,2012-02-13
23.952638626098633,2012-02-14
23.768081665039062,2012-02-15
23.937253952026367,2012-02-16
24.137184143066406,2012-02-17
24.26789665222168,2012-02-21
24.198694229125977,2012-02-22
24.29096794128418,2012-02-23
24.11410903930664,2012-02-24
24.121803283691406,2012-02-27
24.229448318481445,2012-02-28
24.167932510375977,2012-02-29
24.222139358520508,2012-03-01
24.19116973876953,2012-03-02
24.431222915649414,2012-03-05
24.00532341003418,2012-03-06
23.982091903686523,2012-03-07
24.19116973876953,2012-03-08
24.516407012939453,2012-03-09
24.648042678833008,2012-03-12
25.21333122253418,2012-03-13
25.1668643951416,2012-03-14
25.236562728881836,2012-03-15
25.306259155273438,2012-03-16
25.375946044921875,2012-03-19
25.391443252563477,2012-03-20
25.2210750579834,2012-03-21
25.042970657348633,2012-03-22
25.174612045288086,2012-03-23
25.615997314453125,2012-03-26
25.56954002380371,2012-03-27
25.75538444519043,2012-03-28
25.476621627807617,2012-03-29
25.492103576660156,2012-03-30
25.83281898498535,2012-04-02
25.476621627807617,2012-04-03
25.259794235229492,2012-04-04
25.360462188720703,2012-04-05
25.08169174194336,2012-04-09
24.756458282470703,2012-04-10
24.965538024902344,2012-04-11
25.4533748626709,2012-04-12
25.011995315551758,2012-04-13
25.143640518188477,2012-04-16
25.46112632751465,2012-04-17
25.53856658935547,2012-04-18
25.406919479370117,2012-04-19
25.28302574157715,2012-04-20
25.135889053344727,2012-04-23
25.406919479370117,2012-04-24
25.778615951538086,2012-04-25
26.26646614074707,2012-04-26
25.979948043823242,2012-04-27
25.80959129333496,2012-04-30
25.856050491333008,2012-05-01
25.48436164855957,2012-05-02
26.506526947021484,2012-05-03
26.48328971862793,2012-05-04
26.529754638671875,2012-05-07
26.86272430419922,2012-05-08
26.5684757232666,2012-05-09
26.793039321899414,2012-05-10
26.971145629882812,2012-05-11
26.638160705566406,2012-05-14
26.312929153442383,2012-05-15
25.887027740478516,2012-05-16
25.5230770111084,2012-05-17
25.360462188720703,2012-05-18
25.70892333984375,2012-05-21
25.43015480041504,2012-05-22
25.62374496459961,2012-05-23
25.887027740478516,2012-05-24
25.995441436767578,2012-05-25
26.522010803222656,2012-05-29
26.249225616455078,2012-05-30
26.451866149902344,2012-05-31
25.7738094329834,2012-06-01
25.72705078125,2012-06-04
25.828365325927734,2012-06-05
