TT,Date
9.20367431640625,2002-02-06
9.248737335205078,2002-02-07
9.231569290161133,2002-02-08
9.628558158874512,2002-02-11
9.594222068786621,2002-02-12
9.716538429260254,2002-02-13
9.738080024719238,2002-02-14
9.692845344543457,2002-02-15
9.505450248718262,2002-02-19
9.477447509765625,2002-02-20
9.875931739807129,2002-02-21
10.11502742767334,2002-02-22
10.364880561828613,2002-02-25
10.672894477844238,2002-02-26
10.556581497192383,2002-02-27
10.76982593536377,2002-02-28
10.866752624511719,2002-03-01
11.482789039611816,2002-03-04
11.097229957580566,2002-03-05
11.411707878112793,2002-03-06
11.211390495300293,2002-03-07
11.288933753967285,2002-03-08
11.40093994140625,2002-03-11
11.54525375366211,2002-03-12
11.34924030303955,2002-03-13
11.366477012634277,2002-03-14
11.448325157165527,2002-03-15
11.403096199035645,2002-03-18
11.577568054199219,2002-03-19
11.497868537902832,2002-03-20
11.032610893249512,2002-03-21
10.823674201965332,2002-03-22
10.550121307373047,2002-03-25
10.692286491394043,2002-03-26
10.771982192993164,2002-03-27
10.774140357971191,2002-03-28
10.54150676727295,2002-04-01
10.543663024902344,2002-04-02
10.099943161010742,2002-04-03
10.392882347106934,2002-04-04
10.647051811218262,2002-04-05
10.683669090270996,2002-04-08
10.888299942016602,2002-04-09
11.00676155090332,2002-04-10
10.985228538513184,2002-04-11
10.847373008728027,2002-04-12
10.72028636932373,2002-04-15
11.021841049194336,2002-04-16
10.754749298095703,2002-04-17
10.76982593536377,2002-04-18
10.931374549865723,2002-04-19
10.752594947814941,2002-04-22
10.707362174987793,2002-04-23
10.70305347442627,2002-04-24
10.679361343383789,2002-04-25
10.694440841674805,2002-04-26
10.487659454345703,2002-04-29
10.759060859680176,2002-04-30
10.513504028320312,2002-05-01
10.761214256286621,2002-05-02
10.795677185058594,2002-05-03
10.575969696044922,2002-05-06
10.731057167053223,2002-05-07
11.118772506713867,2002-05-08
11.041228294372559,2002-05-09
11.168309211730957,2002-05-10
11.232926368713379,2002-05-13
11.637876510620117,2002-05-14
11.620640754699707,2002-05-15
11.499642372131348,2002-05-16
11.452103614807129,2002-05-17
11.33758544921875,2002-05-20
11.151755332946777,2002-05-21
11.465070724487305,2002-05-22
11.702753067016602,2002-05-23
11.452103614807129,2002-05-24
11.305171012878418,2002-05-28
10.97673225402832,2002-05-29
10.782264709472656,2002-05-30
10.879494667053223,2002-05-31
10.771461486816406,2002-06-03
10.622364044189453,2002-06-04
10.985372543334961,2002-06-05
10.706631660461426,2002-06-06
10.61804485321045,2002-06-07
10.659097671508789,2002-06-10
10.551063537597656,2002-06-11
10.522970199584961,2002-06-12
10.352267265319824,2002-06-13
10.138350486755371,2002-06-14
10.414934158325195,2002-06-17
10.37387466430664,2002-06-18
10.162118911743164,2002-06-19
10.084329605102539,2002-06-20
9.937398910522461,2002-06-21
9.928757667541504,2002-06-24
9.7688627243042,2002-06-25
9.74509048461914,2002-06-26
9.792628288269043,2002-06-27
9.866095542907715,2002-06-28
9.615445137023926,2002-07-01
9.56142807006836,2002-07-02
9.42097282409668,2002-07-03
9.758055686950684,2002-07-05
9.712681770324707,2002-07-08
9.708359718322754,2002-07-09
9.261077880859375,2002-07-10
9.101180076599121,2002-07-11
9.101180076599121,2002-07-12
9.001784324645996,2002-07-15
8.262804985046387,2002-07-16
8.38812255859375,2002-07-17
7.8803486824035645,2002-07-18
7.562708377838135,2002-07-19
7.337987899780273,2002-07-22
7.337987899780273,2002-07-23
7.75717830657959,2002-07-24
7.955968379974365,2002-07-25
8.001344680786133,2002-07-26
8.427020072937012,2002-07-29
8.249835014343262,2002-07-30
8.295211791992188,2002-07-31
8.057525634765625,2002-08-01
7.586477756500244,2002-08-02
7.3466315269470215,2002-08-05
7.616732120513916,2002-08-06
7.6599440574646,2002-08-07
7.7982330322265625,2002-08-08
7.85441255569458,2002-08-09
7.828487396240234,2002-08-12
7.802552700042725,2002-08-13
8.014311790466309,2002-08-14
8.05338191986084,2002-08-15
8.088113784790039,2002-08-16
8.463654518127441,2002-08-19
8.326891899108887,2002-08-20
8.400697708129883,2002-08-21
8.465824127197266,2002-08-22
8.216190338134766,2002-08-23
8.224870681762695,2002-08-26
8.313871383666992,2002-08-27
8.111994743347168,2002-08-28
8.174943923950195,2002-08-29
8.151065826416016,2002-08-30
7.970897197723389,2002-09-03
8.11633586883545,2002-09-04
8.103311538696289,2002-09-05
8.311697006225586,2002-09-06
8.400697708129883,2002-09-09
8.441946029663086,2002-09-10
8.43109130859375,2002-09-11
8.311697006225586,2002-09-12
8.142382621765137,2002-09-13
7.996945858001709,2002-09-16
7.801582336425781,2002-09-17
7.7733635902404785,2002-09-18
7.458608627319336,2002-09-19
7.586678504943848,2002-09-20
7.7277750968933105,2002-09-23
7.319680690765381,2002-09-24
7.46729040145874,2002-09-25
7.847163677215576,2002-09-26
7.525901794433594,2002-09-27
7.475972652435303,2002-09-30
7.736457347869873,2002-10-01
7.606215000152588,2002-10-02
7.445583343505859,2002-10-03
7.146022796630859,2002-10-04
6.974536418914795,2002-10-07
6.954996585845947,2002-10-08
6.477441310882568,2002-10-09
6.850803375244141,2002-10-10
7.321848392486572,2002-10-11
7.072214603424072,2002-10-14
7.712581634521484,2002-10-15
7.367436408996582,2002-10-16
8.068577766418457,2002-10-17
8.348605155944824,2002-10-18
8.891283988952637,2002-10-21
8.387674331665039,2002-10-22
8.748015403747559,2002-10-23
8.441946029663086,2002-10-24
8.583041191101074,2002-10-25
8.511405944824219,2002-10-28
8.428919792175293,2002-10-29
8.474508285522461,2002-10-30
8.465824127197266,2002-10-31
8.55264663696289,2002-11-01
8.71328067779541,2002-11-04
8.743677139282227,2002-11-05
8.897798538208008,2002-11-06
8.61777400970459,2002-11-07
8.71545696258545,2002-11-08
8.337748527526855,2002-11-11
8.570016860961914,2002-11-12
8.659018516540527,2002-11-13
8.93805980682373,2002-11-14
9.06014347076416,2002-11-15
9.090656280517578,2002-11-18
9.010001182556152,2002-11-19
9.197481155395508,2002-11-20
9.6487455368042,2002-11-21
9.585521697998047,2002-11-22
9.701065063476562,2002-11-25
9.701065063476562,2002-11-26
9.92342472076416,2002-11-27
10.071663856506348,2002-11-29
10.080385208129883,2002-12-02
9.701065063476562,2002-12-03
9.428566932678223,2002-12-04
9.249800682067871,2002-12-05
9.2781400680542,2002-12-06
8.981661796569824,2002-12-09
8.948960304260254,2002-12-10
9.092842102050781,2002-12-11
9.254159927368164,2002-12-12
9.05359935760498,2002-12-13
9.293399810791016,2002-12-16
9.22145938873291,2002-12-17
9.212737083435059,2002-12-18
9.17349910736084,2002-12-19
9.43073844909668,2002-12-20
9.37406063079834,2002-12-23
9.345720291137695,2002-12-24
9.341361045837402,2002-12-26
9.166955947875977,2002-12-27
9.2781400680542,2002-12-30
9.387145042419434,2002-12-31
9.720684051513672,2003-01-02
9.653105735778809,2003-01-03
9.882002830505371,2003-01-06
9.744668006896973,2003-01-07
9.456902503967285,2003-01-08
9.53756332397461,2003-01-09
9.456902503967285,2003-01-10
9.47215747833252,2003-01-13
9.476526260375977,2003-01-14
9.306478500366211,2003-01-15
9.321741104125977,2003-01-16
9.241079330444336,2003-01-17
9.016542434692383,2003-01-21
8.464995384216309,2003-01-22
8.972939491271973,2003-01-23
8.587076187133789,2003-01-24
8.438837051391602,2003-01-27
8.621957778930664,2003-01-28
8.763659477233887,2003-01-29
8.528219223022461,2003-01-30
8.558738708496094,2003-01-31
8.717880249023438,2003-02-03
8.573995590209961,2003-02-04
8.49333381652832,2003-02-05
8.41921329498291,2003-02-06
8.262253761291504,2003-02-07
8.273152351379395,2003-02-10
8.205574989318848,2003-02-11
8.037713050842285,2003-02-12
8.037712097167969,2003-02-13
8.09246826171875,2003-02-14
8.431933403015137,2003-02-18
8.464787483215332,2003-02-19
8.508588790893555,2003-02-20
8.692558288574219,2003-02-21
8.49325942993164,2003-02-24
8.519540786743164,2003-02-25
8.414412498474121,2003-02-26
8.572099685668945,2003-02-27
8.639995574951172,2003-02-28
8.539250373840332,2003-03-03
8.256721496582031,2003-03-04
8.357471466064453,2003-03-05
8.166932106018066,2003-03-06
8.263296127319336,2003-03-07
7.985151290893555,2003-03-10
7.746429443359375,2003-03-11
7.715763092041016,2003-03-12
8.221683502197266,2003-03-13
8.138457298278809,2003-03-14
8.694746971130371,2003-03-17
8.725411415100098,2003-03-18
8.650946617126465,2003-03-19
8.615901947021484,2003-03-20
9.0823974609375,2003-03-21
8.637801170349121,2003-03-24
8.861194610595703,2003-03-25
8.74073600769043,2003-03-26
8.78673267364502,2003-03-27
8.445073127746582,2003-03-28
8.451647758483887,2003-03-31
8.442886352539062,2003-04-01
9.005743026733398,2003-04-02
8.880908012390137,2003-04-03
8.937845230102539,2003-04-04
8.990412712097168,2003-04-07
8.907186508178711,2003-04-08
8.78016185760498,2003-04-09
8.826149940490723,2003-04-10
8.760451316833496,2003-04-11
8.926899909973145,2003-04-14
9.012314796447754,2003-04-15
8.937845230102539,2003-04-16
9.37368392944336,2003-04-17
9.323307991027832,2003-04-21
9.599264144897461,2003-04-22
9.478806495666504,2003-04-23
9.461284637451172,2003-04-24
9.211618423461914,2003-04-25
9.500706672668457,2003-04-28
9.54888916015625,2003-04-29
9.654013633728027,2003-04-30
9.485372543334961,2003-05-01
9.559839248657227,2003-05-02
9.599264144897461,2003-05-05
9.706578254699707,2003-05-06
9.594883918762207,2003-05-07
9.448145866394043,2003-05-08
9.546700477600098,2003-05-09
9.737241744995117,2003-05-12
9.596531867980957,2003-05-13
9.471221923828125,2003-05-14
9.622919082641602,2003-05-15
9.559159278869629,2003-05-16
9.304129600524902,2003-05-19
9.359094619750977,2003-05-20
9.071088790893555,2003-05-21
9.354697227478027,2003-05-22
9.356894493103027,2003-05-23
9.59433650970459,2003-05-27
9.561360359191895,2003-05-28
9.323923110961914,2003-05-29
9.629511833190918,2003-05-30
9.866951942443848,2003-06-02
9.862558364868164,2003-06-03
10.168153762817383,2003-06-04
10.456158638000488,2003-06-05
10.201128005981445,2003-06-06
9.90872573852539,2003-06-09
9.921920776367188,2003-06-10
10.154959678649902,2003-06-11
10.236305236816406,2003-06-12
10.099997520446777,2003-06-13
10.651830673217773,2003-06-16
10.79033088684082,2003-06-17
10.607853889465332,2003-06-18
10.29566764831543,2003-06-19
10.563885688781738,2003-06-20
10.57487964630127,2003-06-23
10.524311065673828,2003-06-24
10.409989356994629,2003-06-25
10.528709411621094,2003-06-26
10.326441764831543,2003-06-27
10.403397560119629,2003-06-30
10.390199661254883,2003-07-01
10.51111888885498,2003-07-02
10.47374153137207,2003-07-03
10.638633728027344,2003-07-07
10.739767074584961,2003-07-08
10.695795059204102,2003-07-09
10.583669662475586,2003-07-10
10.862886428833008,2003-07-11
10.79033088684082,2003-07-14
10.757349014282227,2003-07-15
10.678205490112305,2003-07-16
11.515844345092773,2003-07-17
11.594990730285645,2003-07-18
11.937957763671875,2003-07-21
12.107245445251465,2003-07-22
11.86760425567627,2003-07-23
11.700516700744629,2003-07-24
11.931364059448242,2003-07-25
11.920373916625977,2003-07-28
11.775270462036133,2003-07-29
11.775270462036133,2003-07-30
11.92476749420166,2003-07-31
11.902786254882812,2003-08-01
12.010509490966797,2003-08-04
11.71810531616211,2003-08-05
11.335563659667969,2003-08-06
11.38613510131836,2003-08-07
11.581795692443848,2003-08-08
11.82363510131836,2003-08-11
12.1995849609375,2003-08-12
12.377660751342773,2003-08-13
12.507813453674316,2003-08-14
12.487957000732422,2003-08-15
12.741644859313965,2003-08-18
12.880616188049316,2003-08-19
12.823266983032227,2003-08-20
13.112245559692383,2003-08-21
12.840909957885742,2003-08-22
12.615901947021484,2003-08-25
12.580605506896973,2003-08-26
12.611491203308105,2003-08-27
12.818857192993164,2003-08-28
13.129892349243164,2003-08-29
12.982098579406738,2003-09-02
12.743856430053711,2003-09-03
12.765910148620605,2003-09-04
12.43722915649414,2003-09-05
12.569578170776367,2003-09-08
12.335749626159668,2003-09-09
12.064411163330078,2003-09-10
12.132801055908203,2003-09-11
12.28941535949707,2003-09-12
12.13720989227295,2003-09-15
12.43722915649414,2003-09-16
12.276192665100098,2003-09-17
12.505610466003418,2003-09-18
12.514433860778809,2003-09-19
12.218829154968262,2003-09-22
12.371041297912598,2003-09-23
12.020291328430176,2003-09-24
11.720284461975098,2003-09-25
11.673958778381348,2003-09-26
11.768816947937012,2003-09-29
11.788671493530273,2003-09-30
12.08206558227539,2003-10-01
12.174713134765625,2003-10-02
12.331337928771973,2003-10-03
12.45707893371582,2003-10-06
12.501198768615723,2003-10-07
12.673259735107422,2003-10-08
12.907090187072754,2003-10-09
12.909295082092285,2003-10-10
13.041657447814941,2003-10-13
13.028420448303223,2003-10-14
13.154156684875488,2003-10-15
12.752676010131836,2003-10-16
12.607084274291992,2003-10-17
12.507813453674316,2003-10-20
12.42398738861084,2003-10-21
12.44825267791748,2003-10-22
12.763708114624023,2003-10-23
12.712965965270996,2003-10-24
13.026206016540527,2003-10-27
13.2357816696167,2003-10-28
13.385788917541504,2003-10-29
13.40784740447998,2003-10-30
13.324018478393555,2003-10-31
13.129892349243164,2003-11-03
13.240194320678711,2003-11-04
13.273283004760742,2003-11-05
13.549026489257812,2003-11-06
13.282103538513184,2003-11-07
12.975479125976562,2003-11-10
12.93356704711914,2003-11-11
13.321812629699707,2003-11-12
13.246577262878418,2003-11-13
13.173544883728027,2003-11-14
12.974387168884277,2003-11-17
12.837185859680176,2003-11-18
13.009791374206543,2003-11-19
13.047409057617188,2003-11-20
13.018648147583008,2003-11-21
13.37492561340332,2003-11-24
13.689159393310547,2003-11-25
13.673673629760742,2003-11-26
13.795381546020508,2003-11-28
13.956925392150879,2003-12-01
13.89938735961914,2003-12-02
13.939225196838379,2003-12-03
13.879478454589844,2003-12-04
14.036589622497559,2003-12-05
14.249028205871582,2003-12-08
14.417210578918457,2003-12-09
14.06314468383789,2003-12-10
14.401718139648438,2003-12-11
14.386229515075684,2003-12-12
14.589818954467773,2003-12-15
14.722593307495117,2003-12-16
14.499090194702148,2003-12-17
14.7734956741333,2003-12-18
14.764639854431152,2003-12-19
14.839881896972656,2003-12-22
14.802260398864746,2003-12-23
14.753582000732422,2003-12-24
14.915120124816895,2003-12-26
15.056739807128906,2003-12-29
14.963802337646484,2003-12-30
15.021344184875488,2003-12-31
14.833247184753418,2004-01-02
15.00806713104248,2004-01-05
14.715956687927246,2004-01-06
14.963802337646484,2004-01-07
15.03682804107666,2004-01-08
14.689400672912598,2004-01-09
14.60531234741211,2004-01-12
14.892998695373535,2004-01-13
15.324506759643555,2004-01-14
15.390901565551758,2004-01-15
15.481626510620117,2004-01-16
15.335580825805664,2004-01-20
15.667522430419922,2004-01-21
15.6542387008667,2004-01-22
15.988395690917969,2004-01-23
15.815781593322754,2004-01-26
15.050108909606934,2004-01-27
14.837675094604492,2004-01-28
14.60531234741211,2004-01-29
14.722593307495117,2004-01-30
14.600885391235352,2004-02-02
14.397295951843262,2004-02-03
14.18485164642334,2004-02-04
14.448190689086914,2004-02-05
14.691609382629395,2004-02-06
14.707107543945312,2004-02-09
14.558843612670898,2004-02-10
14.994786262512207,2004-02-11
14.868303298950195,2004-02-12
14.786182403564453,2004-02-13
15.039166450500488,2004-02-17
14.881601333618164,2004-02-18
14.888277053833008,2004-02-19
14.717394828796387,2004-02-20
14.613092422485352,2004-02-23
14.362334251403809,2004-02-24
14.64637565612793,2004-02-25
14.635286331176758,2004-02-26
14.752904891967773,2004-02-27
14.98369026184082,2004-03-01
14.957062721252441,2004-03-02
14.92376708984375,2004-03-03
14.903799057006836,2004-03-04
14.86385726928711,2004-03-05
14.641952514648438,2004-03-08
14.400053024291992,2004-03-09
14.080493927001953,2004-03-10
13.887434959411621,2004-03-11
14.315726280212402,2004-03-12
14.11822509765625,2004-03-15
14.351231575012207,2004-03-16
14.69298267364502,2004-03-17
14.708512306213379,2004-03-18
14.55761432647705,2004-03-19
14.220300674438477,2004-03-22
14.357891082763672,2004-03-23
14.435564994812012,2004-03-24
14.724054336547852,2004-03-25
14.779528617858887,2004-03-26
15.165658950805664,2004-03-29
15.112405776977539,2004-03-30
15.012541770935059,2004-03-31
14.9481840133667,2004-04-01
15.496316909790039,2004-04-02
15.60505485534668,2004-04-05
15.913514137268066,2004-04-06
15.64499568939209,2004-04-07
15.63834285736084,2004-04-08
15.813655853271484,2004-04-12
15.496316909790039,2004-04-13
15.700474739074707,2004-04-14
15.829184532165527,2004-04-15
16.128772735595703,2004-04-16
15.977865219116211,2004-04-19
15.713796615600586,2004-04-20
15.500753402709961,2004-04-21
16.01559829711914,2004-04-22
15.400891304016113,2004-04-23
15.223359107971191,2004-04-26
15.216700553894043,2004-04-27
14.739582061767578,2004-04-28
14.459973335266113,2004-04-29
14.324600219726562,2004-04-30
14.46884822845459,2004-05-03
14.64637565612793,2004-05-04
14.610875129699707,2004-05-05
14.413370132446289,2004-05-06
14.200328826904297,2004-05-07
13.527924537658691,2004-05-10
13.865242958068848,2004-05-11
14.109342575073242,2004-05-12
13.951312065124512,2004-05-13
14.03812313079834,2004-05-14
13.637474060058594,2004-05-17
13.98024845123291,2004-05-18
13.904574394226074,2004-05-19
13.699803352355957,2004-05-20
13.82667350769043,2004-05-21
14.265148162841797,2004-05-24
14.498863220214844,2004-05-25
14.469915390014648,2004-05-26
14.594569206237793,2004-05-27
14.534473419189453,2004-05-28
14.543376922607422,2004-06-01
14.654669761657715,2004-06-02
14.668021202087402,2004-06-03
14.817153930664062,2004-06-04
15.211114883422852,2004-06-07
15.291243553161621,2004-06-08
15.115412712097168,2004-06-09
15.188857078552246,2004-06-10
15.061986923217773,2004-06-14
15.302374839782715,2004-06-15
15.320181846618652,2004-06-16
15.2022123336792,2004-06-17
15.268987655639648,2004-06-18
15.14657211303711,2004-06-21
15.117632865905762,2004-06-22
15.168825149536133,2004-06-23
15.186635971069336,2004-06-24
15.175503730773926,2004-06-25
14.995213508605957,2004-06-28
14.992989540100098,2004-06-29
15.204435348510742,2004-06-30
15.124302864074707,2004-07-01
14.765957832336426,2004-07-02
14.46324634552002,2004-07-06
14.472146987915039,2004-07-07
14.16944408416748,2004-07-08
14.492179870605469,2004-07-09
14.574533462524414,2004-07-12
14.761505126953125,2004-07-13
14.708085060119629,2004-07-14
14.875019073486328,2004-07-15
14.834959030151367,2004-07-16
14.723672866821289,2004-07-19
14.75037670135498,2004-07-20
14.578986167907715,2004-07-21
14.703630447387695,2004-07-22
14.754825592041016,2004-07-23
14.757054328918457,2004-07-26
15.028593063354492,2004-07-27
15.271209716796875,2004-07-28
15.449284553527832,2004-07-29
15.289018630981445,2004-07-30
15.171049118041992,2004-08-02
15.173274993896484,2004-08-03
15.02414608001709,2004-08-04
14.530020713806152,2004-08-05
14.08931827545166,2004-08-06
14.15609073638916,2004-08-09
14.461023330688477,2004-08-10
14.492179870605469,2004-08-11
14.218409538269043,2004-08-12
13.898871421813965,2004-08-13
14.372593879699707,2004-08-16
14.34577751159668,2004-08-17
14.33460807800293,2004-08-18
13.992716789245605,2004-08-19
14.184885025024414,2004-08-20
14.196062088012695,2004-08-23
14.379294395446777,2004-08-24
14.412814140319824,2004-08-25
14.723411560058594,2004-08-26
14.794919967651367,2004-08-27
14.65861701965332,2004-08-30
14.526776313781738,2004-08-31
14.531248092651367,2004-09-01
15.08318042755127,2004-09-02
15.03848648071289,2004-09-03
15.346858024597168,2004-09-07
15.109994888305664,2004-09-08
14.915590286254883,2004-09-09
14.97144889831543,2004-09-10
14.891009330749512,2004-09-13
14.917826652526855,2004-09-14
14.65861701965332,2004-09-15
14.754700660705566,2004-09-16
14.80385684967041,2004-09-17
14.821732521057129,2004-09-20
14.935688972473145,2004-09-21
14.654149055480957,2004-09-22
14.441864967346191,2004-09-23
14.484320640563965,2004-09-24
14.323432922363281,2004-09-27
14.5535888671875,2004-09-28
14.98933219909668,2004-09-29
15.188203811645508,2004-09-30
15.349087715148926,2004-10-01
15.485394477844238,2004-10-04
15.442941665649414,2004-10-05
15.6842679977417,2004-10-06
15.585952758789062,2004-10-07
15.407188415527344,2004-10-08
15.471990585327148,2004-10-11
15.393778800964355,2004-10-12
15.279816627502441,2004-10-13
15.049662590026855,2004-10-14
15.152449607849121,2004-10-15
15.02061653137207,2004-10-18
15.08318042755127,2004-10-19
15.217246055603027,2004-10-20
14.797157287597656,2004-10-21
14.77705192565918,2004-10-22
15.013903617858887,2004-10-25
15.244062423706055,2004-10-26
15.328985214233398,2004-10-27
15.241828918457031,2004-10-28
15.293220520019531,2004-10-29
15.293220520019531,2004-11-01
15.349087715148926,2004-11-02
15.592653274536133,2004-11-03
15.93230152130127,2004-11-04
16.06414794921875,2004-11-05
16.211624145507812,2004-11-08
16.51329231262207,2004-11-09
16.374269485473633,2004-11-10
16.620908737182617,2004-11-11
16.7218017578125,2004-11-12
16.569347381591797,2004-11-15
16.46172523498535,2004-11-16
16.60745620727539,2004-11-17
16.7218017578125,2004-11-18
16.4841365814209,2004-11-19
16.508804321289062,2004-11-22
16.542436599731445,2004-11-23
16.744230270385742,2004-11-24
16.81373405456543,2004-11-26
16.70162582397461,2004-11-29
16.685928344726562,2004-11-30
17.358556747436523,2004-12-01
17.241975784301758,2004-12-02
17.145565032958984,2004-12-03
17.127628326416016,2004-12-06
16.921356201171875,2004-12-07
16.979652404785156,2004-12-08
17.291303634643555,2004-12-09
17.21955680847168,2004-12-10
17.49534797668457,2004-12-13
17.697134017944336,2004-12-14
17.887710571289062,2004-12-15
18.049152374267578,2004-12-16
17.903409957885742,2004-12-17
17.937040328979492,2004-12-20
18.147802352905273,2004-12-21
18.363046646118164,2004-12-22
18.385467529296875,2004-12-23
18.172462463378906,2004-12-27
18.30699348449707,2004-12-28
18.170217514038086,2004-12-29
18.049152374267578,2004-12-30
18.00430679321289,2004-12-31
17.683685302734375,2005-01-03
17.329425811767578,2005-01-04
16.93929100036621,2005-01-05
16.961715698242188,2005-01-06
16.872028350830078,2005-01-07
16.869789123535156,2005-01-10
16.82270050048828,2005-01-11
16.950504302978516,2005-01-12
16.984142303466797,2005-01-13
17.253190994262695,2005-01-14
17.16574478149414,2005-01-18
17.08951759338379,2005-01-19
16.800283432006836,2005-01-20
16.553640365600586,2005-01-21
16.38324737548828,2005-01-24
16.51776885986328,2005-01-25
16.5626163482666,2005-01-26
16.555892944335938,2005-01-27
16.551410675048828,2005-01-28
16.676959991455078,2005-01-31
17.42583465576172,2005-02-01
17.275602340698242,2005-02-02
17.730764389038086,2005-02-03
18.111936569213867,2005-02-04
18.12762451171875,2005-02-07
18.215068817138672,2005-02-08
18.07156753540039,2005-02-09
18.049152374267578,2005-02-10
18.280805587768555,2005-02-11
18.19759178161621,2005-02-14
18.168354034423828,2005-02-15
18.357282638549805,2005-02-16
18.217836380004883,2005-02-17
18.172847747802734,2005-02-18
17.774755477905273,2005-02-22
17.884963989257812,2005-02-23
18.217836380004883,2005-02-24
18.66766357421875,2005-02-25
18.948781967163086,2005-02-28
19.076993942260742,2005-03-01
19.175952911376953,2005-03-02
19.12647247314453,2005-03-03
19.641523361206055,2005-03-04
19.364877700805664,2005-03-07
19.37612533569336,2005-03-08
19.027511596679688,2005-03-09
18.998273849487305,2005-03-10
18.948781967163086,2005-03-11
19.020767211914062,2005-03-14
18.843080520629883,2005-03-15
18.67214584350586,2005-03-16
18.879070281982422,2005-03-17
18.937549591064453,2005-03-18
18.906064987182617,2005-03-21
18.784605026245117,2005-03-22
18.179594039916992,2005-03-23
18.45849609375,2005-03-24
18.166107177734375,2005-03-28
17.763507843017578,2005-03-29
17.86921501159668,2005-03-30
17.914199829101562,2005-03-31
17.929950714111328,2005-04-01
17.947927474975586,2005-04-04
18.06264305114746,2005-04-05
18.100881576538086,2005-04-06
18.03564453125,2005-04-07
18.096372604370117,2005-04-08
17.99066734313965,2005-04-11
18.523710250854492,2005-04-12
17.98392677307129,2005-04-13
17.156248092651367,2005-04-14
17.149503707885742,2005-04-15
17.356420516967773,2005-04-18
17.58357810974121,2005-04-19
17.725278854370117,2005-04-20
18.096372604370117,2005-04-21
17.943435668945312,2005-04-22
18.06264305114746,2005-04-25
17.576831817626953,2005-04-26
17.41940689086914,2005-04-27
17.14500617980957,2005-04-28
17.288944244384766,2005-04-29
17.417150497436523,2005-05-02
17.36766242980957,2005-05-03
17.72977638244629,2005-05-04
17.516101837158203,2005-05-05
17.72076988220215,2005-05-06
17.88945960998535,2005-05-09
17.58133316040039,2005-05-10
17.642057418823242,2005-05-11
17.11859893798828,2005-05-12
17.138904571533203,2005-05-13
17.436729431152344,2005-05-16
17.721025466918945,2005-05-17
17.915069580078125,2005-05-18
17.92409896850586,2005-05-19
17.838356018066406,2005-05-20
17.89025115966797,2005-05-23
17.766155242919922,2005-05-24
17.54503059387207,2005-05-25
17.7458438873291,2005-05-26
17.689434051513672,2005-05-27
17.4660701751709,2005-05-31
17.784208297729492,2005-06-01
17.50893211364746,2005-06-02
17.028337478637695,2005-06-03
17.066696166992188,2005-06-06
17.17275047302246,2005-06-07
17.026081085205078,2005-06-08
16.77337646484375,2005-06-09
16.802715301513672,2005-06-10
16.92680549621582,2005-06-13
16.88393783569336,2005-06-14
16.61543846130371,2005-06-15
16.791427612304688,2005-06-16
16.84332847595215,2005-06-17
16.719226837158203,2005-06-20
16.92680549621582,2005-06-21
16.879426956176758,2005-06-22
16.45975685119629,2005-06-23
16.1551570892334,2005-06-24
15.974650382995605,2005-06-27
16.468780517578125,2005-06-28
16.42591094970703,2005-06-29
16.098745346069336,2005-06-30
16.245410919189453,2005-07-01
16.376266479492188,2005-07-05
16.227352142333984,2005-07-06
16.349199295043945,2005-07-07
16.658309936523438,2005-07-08
16.951627731323242,2005-07-11
16.768869400024414,2005-07-12
16.809486389160156,2005-07-13
16.8455810546875,2005-07-14
16.87265968322754,2005-07-15
16.989988327026367,2005-07-18
17.2607479095459,2005-07-19
17.497652053833008,2005-07-20
17.391611099243164,2005-07-21
17.305864334106445,2005-07-22
17.19305419921875,2005-07-25
17.432220458984375,2005-07-26
17.46381378173828,2005-07-27
17.723281860351562,2005-07-28
17.637544631958008,2005-07-29
17.84061622619629,2005-08-01
17.813539505004883,2005-08-02
17.851896286010742,2005-08-03
17.76389503479004,2005-08-04
17.69846534729004,2005-08-05
17.766155242919922,2005-08-08
17.89250373840332,2005-08-09
18.03239631652832,2005-08-10
18.17454719543457,2005-08-11
18.074871063232422,2005-08-12
18.111116409301758,2005-08-15
17.812095642089844,2005-08-16
17.864192962646484,2005-08-17
17.764522552490234,2005-08-18
17.90950584411621,2005-08-19
17.891376495361328,2005-08-22
17.635406494140625,2005-08-23
17.510814666748047,2005-08-24
17.519878387451172,2005-08-25
17.517610549926758,2005-08-26
17.58782958984375,2005-08-29
17.562910079956055,2005-08-30
18.03636360168457,2005-08-31
18.19266128540039,2005-09-01
18.217586517333984,2005-09-02
18.493959426879883,2005-09-06
18.548320770263672,2005-09-07
18.403345108032227,2005-09-08
18.59816551208496,2005-09-09
18.802034378051758,2005-09-12
18.60722541809082,2005-09-13
18.208524703979492,2005-09-14
17.92762565612793,2005-09-15
17.93215560913086,2005-09-16
17.655790328979492,2005-09-19
17.515342712402344,2005-09-20
17.288816452026367,2005-09-21
17.882312774658203,2005-09-22
17.85059356689453,2005-09-23
17.334121704101562,2005-09-26
17.48362922668457,2005-09-27
17.057750701904297,2005-09-28
17.026037216186523,2005-09-29
17.320533752441406,2005-09-30
17.21632194519043,2005-10-03
17.00791358947754,2005-10-04
16.89464569091797,2005-10-05
16.695302963256836,2005-10-06
16.99431610107422,2005-10-07
16.645475387573242,2005-10-10
16.541263580322266,2005-10-11
16.500484466552734,2005-10-12
16.57297706604004,2005-10-13
16.66811752319336,2005-10-14
16.717947006225586,2005-10-17
