CCI,Date
29.81035804748535,2011-04-05
29.943279266357422,2011-04-06
29.978260040283203,2011-04-07
29.852331161499023,2011-04-08
29.978260040283203,2011-04-11
29.719409942626953,2011-04-12
29.98525619506836,2011-04-13
29.894306182861328,2011-04-14
29.894306182861328,2011-04-15
29.69141960144043,2011-04-18
29.509525299072266,2011-04-19
30.034244537353516,2011-04-20
30.321073532104492,2011-04-21
30.279094696044922,2011-04-25
30.62889289855957,2011-04-26
31.097646713256836,2011-04-27
30.551939010620117,2011-04-28
29.98525619506836,2011-04-29
29.684429168701172,2011-05-02
29.733400344848633,2011-05-03
29.208698272705078,2011-05-04
29.313636779785156,2011-05-05
29.355613708496094,2011-05-06
29.383588790893555,2011-05-09
29.509525299072266,2011-05-10
29.530521392822266,2011-05-11
29.782371520996094,2011-05-12
29.313636779785156,2011-05-13
29.06876564025879,2011-05-16
28.732948303222656,2011-05-17
28.9708194732666,2011-05-18
29.005809783935547,2011-05-19
28.949840545654297,2011-05-20
28.69797706604004,2011-05-23
28.879873275756836,2011-05-24
28.95683479309082,2011-05-25
28.991817474365234,2011-05-26
29.22968292236328,2011-05-27
28.9708194732666,2011-05-31
28.683979034423828,2011-06-01
29.11774444580078,2011-06-02
28.243228912353516,2011-06-03
28.019359588623047,2011-06-06
28.124303817749023,2011-06-07
27.942398071289062,2011-06-08
28.341176986694336,2011-06-09
28.187259674072266,2011-06-10
28.047348022460938,2011-06-13
28.04034423828125,2011-06-14
27.886432647705078,2011-06-15
27.89342498779297,2011-06-16
28.271224975585938,2011-06-17
28.425132751464844,2011-06-20
28.991817474365234,2011-06-21
28.572052001953125,2011-06-22
28.60003662109375,2011-06-23
28.40414810180664,2011-06-24
28.313194274902344,2011-06-27
28.208250045776367,2011-06-28
28.488100051879883,2011-06-29
28.537071228027344,2011-06-30
29.81035804748535,2011-07-01
29.76138687133789,2011-07-05
29.999252319335938,2011-07-06
30.090192794799805,2011-07-07
29.852331161499023,2011-07-08
29.47454071044922,2011-07-11
29.56549644470215,2011-07-12
29.894306182861328,2011-07-13
29.369604110717773,2011-07-14
29.628467559814453,2011-07-15
29.32762336730957,2011-07-18
29.488542556762695,2011-07-19
29.29264259338379,2011-07-20
29.47454071044922,2011-07-21
29.663440704345703,2011-07-22
29.48154640197754,2011-07-25
29.56549644470215,2011-07-26
29.383588790893555,2011-07-27
30.7198486328125,2011-07-28
30.36305046081543,2011-07-29
30.565933227539062,2011-08-01
29.40458869934082,2011-08-02
30.64288330078125,2011-08-03
28.516084671020508,2011-08-04
28.544065475463867,2011-08-05
27.074888229370117,2011-08-08
28.418140411376953,2011-08-09
27.61358070373535,2011-08-10
28.292198181152344,2011-08-11
28.95683479309082,2011-08-12
29.460554122924805,2011-08-15
29.20169448852539,2011-08-16
28.96383285522461,2011-08-17
27.96339225769043,2011-08-18
28.019359588623047,2011-08-19
27.70452880859375,2011-08-22
28.71897315979004,2011-08-23
29.32062339782715,2011-08-24
28.7679386138916,2011-08-25
29.11774444580078,2011-08-26
29.59348487854004,2011-08-29
29.6004695892334,2011-08-30
30.3840274810791,2011-08-31
30.467985153198242,2011-09-01
29.579486846923828,2011-09-02
29.425567626953125,2011-09-06
29.894306182861328,2011-09-07
29.747394561767578,2011-09-08
29.250673294067383,2011-09-09
29.005809783935547,2011-09-12
29.516525268554688,2011-09-13
30.181148529052734,2011-09-14
30.474985122680664,2011-09-15
30.69186782836914,2011-09-16
30.6498966217041,2011-09-19
30.474985122680664,2011-09-20
30.30007553100586,2011-09-21
29.34861946105957,2011-09-22
28.85889434814453,2011-09-23
29.096759796142578,2011-09-26
29.558494567871094,2011-09-27
29.054779052734375,2011-09-28
28.830896377563477,2011-09-29
28.45311737060547,2011-09-30
28.19426155090332,2011-10-03
27.8724422454834,2011-10-04
28.49508285522461,2011-10-05
28.85889434814453,2011-10-06
28.159276962280273,2011-10-07
29.44655990600586,2011-10-10
29.194705963134766,2011-10-11
29.656444549560547,2011-10-12
29.56549644470215,2011-10-13
30.307083129882812,2011-10-14
29.978260040283203,2011-10-17
30.25811195373535,2011-10-18
29.894306182861328,2011-10-19
29.8663330078125,2011-10-20
30.132173538208008,2011-10-21
30.44700050354004,2011-10-24
30.188146591186523,2011-10-25
29.13173484802246,2011-10-26
29.81734848022461,2011-10-27
29.607479095458984,2011-10-28
28.93583106994629,2011-10-31
28.383153915405273,2011-11-01
28.50908088684082,2011-11-02
29.208698272705078,2011-11-03
29.27165985107422,2011-11-04
29.24367332458496,2011-11-07
29.341623306274414,2011-11-08
29.019804000854492,2011-11-09
28.551063537597656,2011-11-10
29.39759635925293,2011-11-11
29.166717529296875,2011-11-14
29.467544555664062,2011-11-15
28.774934768676758,2011-11-16
28.516084671020508,2011-11-17
28.13129234313965,2011-11-18
27.914413452148438,2011-11-21
27.8724422454834,2011-11-22
27.529619216918945,2011-11-23
27.592594146728516,2011-11-25
28.257225036621094,2011-11-28
28.46710968017578,2011-11-29
29.607479095458984,2011-11-30
29.852331161499023,2011-12-01
30.57293701171875,2011-12-02
30.44700050354004,2011-12-05
30.44700050354004,2011-12-06
30.139183044433594,2011-12-07
29.719409942626953,2011-12-08
30.251117706298828,2011-12-09
30.132173538208008,2011-12-12
30.321073532104492,2011-12-13
29.915298461914062,2011-12-14
30.370038986206055,2011-12-15
29.999252319335938,2011-12-16
29.677433013916016,2011-12-19
30.782814025878906,2011-12-20
30.733835220336914,2011-12-21
31.034687042236328,2011-12-22
31.055652618408203,2011-12-23
31.08364486694336,2011-12-27
30.684871673583984,2011-12-28
31.20258140563965,2011-12-29
31.342506408691406,2011-12-30
31.426454544067383,2012-01-03
31.496402740478516,2012-01-04
31.468427658081055,2012-01-05
31.517398834228516,2012-01-06
31.923185348510742,2012-01-09
32.27298355102539,2012-01-10
32.349945068359375,2012-01-11
32.35694122314453,2012-01-12
32.18203353881836,2012-01-13
32.06310272216797,2012-01-17
32.070098876953125,2012-01-18
32.46188735961914,2012-01-19
32.3359489440918,2012-01-20
32.217010498046875,2012-01-23
32.14005661010742,2012-01-24
32.671756744384766,2012-01-25
32.412906646728516,2012-01-26
34.08496856689453,2012-01-27
33.86809539794922,2012-01-30
33.91706848144531,2012-01-31
34.03600311279297,2012-02-01
34.273868560791016,2012-02-02
34.43478012084961,2012-02-03
34.47675704956055,2012-02-06
34.35783004760742,2012-02-07
34.4627685546875,2012-02-08
34.497737884521484,2012-02-09
34.497737884521484,2012-02-10
34.56070327758789,2012-02-13
34.5746955871582,2012-02-14
35.43522644042969,2012-02-15
35.547157287597656,2012-02-16
35.938934326171875,2012-02-17
36.00890350341797,2012-02-21
35.97391891479492,2012-02-22
36.386695861816406,2012-02-23
36.764469146728516,2012-02-24
36.239768981933594,2012-02-27
36.442657470703125,2012-02-28
36.24676513671875,2012-02-29
36.96736145019531,2012-03-01
37.18425369262695,2012-03-02
37.163246154785156,2012-03-05
36.65254211425781,2012-03-06
36.79246520996094,2012-03-07
37.59701156616211,2012-03-08
38.079742431640625,2012-03-09
38.44354248046875,2012-03-12
37.76491928100586,2012-03-13
36.68752670288086,2012-03-14
36.764469146728516,2012-03-15
36.540611267089844,2012-03-16
37.14225387573242,2012-03-19
36.90439224243164,2012-03-20
37.163246154785156,2012-03-21
37.09329605102539,2012-03-22
37.21923065185547,2012-03-23
37.48508071899414,2012-03-26
37.17724609375,2012-03-27
37.072303771972656,2012-03-28
37.07929992675781,2012-03-29
37.31716537475586,2012-03-30
37.33815002441406,2012-04-02
37.121280670166016,2012-04-03
36.97434616088867,2012-04-04
37.35914611816406,2012-04-05
37.10029602050781,2012-04-09
36.79945755004883,2012-04-10
37.70195388793945,2012-04-11
38.04475784301758,2012-04-12
37.68096160888672,2012-04-13
37.96080780029297,2012-04-16
38.471519470214844,2012-04-17
38.42954635620117,2012-04-18
38.331600189208984,2012-04-19
38.4085578918457,2012-04-20
38.26863479614258,2012-04-23
38.478511810302734,2012-04-24
39.24109649658203,2012-04-25
39.36001968383789,2012-04-26
39.604888916015625,2012-04-27
39.604888916015625,2012-04-30
39.4439811706543,2012-05-01
39.46497344970703,2012-05-02
39.54193115234375,2012-05-03
39.03821563720703,2012-05-04
39.21310806274414,2012-05-07
39.00322341918945,2012-05-08
38.73737335205078,2012-05-09
38.870296478271484,2012-05-10
38.926273345947266,2012-05-11
38.04475784301758,2012-05-14
37.97480010986328,2012-05-15
37.96780014038086,2012-05-16
37.149261474609375,2012-05-17
36.981353759765625,2012-05-18
37.39412307739258,2012-05-21
37.499061584472656,2012-05-22
37.64598083496094,2012-05-23
37.99580001831055,2012-05-24
37.89784622192383,2012-05-25
38.37358093261719,2012-05-29
37.939823150634766,2012-05-30
38.198673248291016,2012-05-31
37.13526916503906,2012-06-01
37.464080810546875,2012-06-04
37.64598083496094,2012-06-05
38.26863479614258,2012-06-06
38.56947326660156,2012-06-07
39.101173400878906,2012-06-08
39.178138732910156,2012-06-11
39.61189270019531,2012-06-12
39.78677749633789,2012-06-13
40.227535247802734,2012-06-14
40.40244674682617,2012-06-15
41.13704299926758,2012-06-18
40.40944290161133,2012-06-19
40.33248519897461,2012-06-20
39.37401580810547,2012-06-21
39.63287353515625,2012-06-22
39.49995803833008,2012-06-25
40.227535247802734,2012-06-26
40.82920455932617,2012-06-27
40.563358306884766,2012-06-28
41.039085388183594,2012-06-29
41.98356246948242,2012-07-02
42.20743942260742,2012-07-03
41.696720123291016,2012-07-05
41.5707893371582,2012-07-06
41.864627838134766,2012-07-09
41.528812408447266,2012-07-10
41.39589309692383,2012-07-11
41.74570083618164,2012-07-12
42.43830871582031,2012-07-13
41.81566619873047,2012-07-16
42.15846252441406,2012-07-17
41.151023864746094,2012-07-18
41.346920013427734,2012-07-19
41.276954650878906,2012-07-20
41.053077697753906,2012-07-23
40.5213737487793,2012-07-24
40.40944290161133,2012-07-25
42.45929718017578,2012-07-26
43.15890884399414,2012-07-27
43.7465705871582,2012-07-30
43.29182815551758,2012-07-31
43.26384735107422,2012-08-01
43.37578582763672,2012-08-02
43.73957824707031,2012-08-03
43.60666275024414,2012-08-06
43.40377426147461,2012-08-07
43.31282043457031,2012-08-08
43.29182815551758,2012-08-09
43.66962432861328,2012-08-10
43.7255859375,2012-08-13
43.98444366455078,2012-08-14
44.2852668762207,2012-08-15
43.802555084228516,2012-08-16
43.718597412109375,2012-08-17
43.44573974609375,2012-08-20
43.32681655883789,2012-08-21
43.31981658935547,2012-08-22
43.123931884765625,2012-08-23
43.298828125,2012-08-24
43.41075897216797,2012-08-27
43.68361282348633,2012-08-28
43.94947052001953,2012-08-29
44.18034362792969,2012-08-30
44.397216796875,2012-08-31
44.22230529785156,2012-09-04
44.5091552734375,2012-09-05
45.418643951416016,2012-09-06
45.12480163574219,2012-09-07
44.6001091003418,2012-09-10
44.85896682739258,2012-09-11
44.593116760253906,2012-09-12
44.79599380493164,2012-09-13
44.41819763183594,2012-09-14
44.88693618774414,2012-09-17
44.907928466796875,2012-09-18
45.39765167236328,2012-09-19
45.50260925292969,2012-09-20
45.65652084350586,2012-09-21
44.75400924682617,2012-09-24
44.523162841796875,2012-09-25
44.802978515625,2012-09-26
45.41164779663086,2012-09-27
44.844970703125,2012-09-28
44.6210823059082,2012-10-01
45.18777847290039,2012-10-02
46.454063415527344,2012-10-03
46.02730178833008,2012-10-04
46.034305572509766,2012-10-05
45.76844787597656,2012-10-08
44.82398223876953,2012-10-09
45.28572463989258,2012-10-10
44.76101303100586,2012-10-11
45.22974395751953,2012-10-12
46.908817291259766,2012-10-15
46.99276351928711,2012-10-16
46.66394805908203,2012-10-17
46.91582107543945,2012-10-18
45.97832489013672,2012-10-19
45.775447845458984,2012-10-22
45.63552474975586,2012-10-23
46.146236419677734,2012-10-24
46.20920944213867,2012-10-25
46.49605178833008,2012-10-26
46.69892883300781,2012-10-31
47.09770965576172,2012-11-01
47.36355972290039,2012-11-02
46.761878967285156,2012-11-05
47.03474044799805,2012-11-06
47.07672119140625,2012-11-07
46.73390579223633,2012-11-08
46.754886627197266,2012-11-09
46.52402877807617,2012-11-12
46.63597106933594,2012-11-13
45.78243637084961,2012-11-14
44.92191696166992,2012-11-15
45.60054397583008,2012-11-16
46.083274841308594,2012-11-19
46.153236389160156,2012-11-20
46.552024841308594,2012-11-21
47.25862121582031,2012-11-23
46.63597106933594,2012-11-26
46.51703643798828,2012-11-27
46.740909576416016,2012-11-28
47.18165588378906,2012-11-29
47.237632751464844,2012-11-30
47.20266342163086,2012-12-03
47.00677490234375,2012-12-04
46.69892883300781,2012-12-05
47.04174041748047,2012-12-06
47.888275146484375,2012-12-07
47.48948669433594,2012-12-10
47.9862060546875,2012-12-11
49.294490814208984,2012-12-12
49.3084716796875,2012-12-13
49.784210205078125,2012-12-14
49.84016418457031,2012-12-17
49.854156494140625,2012-12-18
49.42041778564453,2012-12-19
50.04307556152344,2012-12-20
49.854156494140625,2012-12-21
49.84016418457031,2012-12-24
49.58831024169922,2012-12-26
49.74921798706055,2012-12-27
49.42741394042969,2012-12-28
50.48381042480469,2012-12-31
52.540672302246094,2013-01-02
51.49126052856445,2013-01-03
51.449283599853516,2013-01-04
50.90358352661133,2013-01-07
50.84061813354492,2013-01-08
50.784645080566406,2013-01-09
51.197425842285156,2013-01-10
50.91758346557617,2013-01-11
51.0295295715332,2013-01-14
51.218406677246094,2013-01-15
51.778106689453125,2013-01-16
51.7711067199707,2013-01-17
51.97399139404297,2013-01-18
52.302799224853516,2013-01-22
52.56166458129883,2013-01-23
51.994964599609375,2013-01-24
51.386322021484375,2013-01-25
51.33733367919922,2013-01-28
50.76365280151367,2013-01-29
49.63029861450195,2013-01-30
49.33644485473633,2013-01-31
50.01508331298828,2013-02-01
49.10558319091797,2013-02-04
49.71424865722656,2013-02-05
49.31545639038086,2013-02-06
49.1965446472168,2013-02-07
49.52535629272461,2013-02-08
48.99365234375,2013-02-11
47.79031753540039,2013-02-12
47.60142135620117,2013-02-13
46.63597106933594,2013-02-14
47.503475189208984,2013-02-15
46.90180969238281,2013-02-19
46.96477127075195,2013-02-20
47.573429107666016,2013-02-21
48.95167541503906,2013-02-22
48.67182922363281,2013-02-25
48.79776382446289,2013-02-26
49.238502502441406,2013-02-27
48.832740783691406,2013-02-28
49.07060241699219,2013-03-01
49.65128707885742,2013-03-04
50.092041015625,2013-03-05
50.46282196044922,2013-03-06
50.427860260009766,2013-03-07
50.224971771240234,2013-03-08
50.064048767089844,2013-03-11
49.413421630859375,2013-03-12
49.64429473876953,2013-03-13
49.74921798706055,2013-03-14
48.965660095214844,2013-03-15
48.73479461669922,2013-03-18
48.965660095214844,2013-03-19
49.42741394042969,2013-03-20
49.077606201171875,2013-03-21
49.4903678894043,2013-03-22
49.259498596191406,2013-03-25
49.3084716796875,2013-03-26
49.434410095214844,2013-03-27
48.720787048339844,2013-03-28
48.82574462890625,2013-04-01
49.392417907714844,2013-04-02
48.69981384277344,2013-04-03
49.16855239868164,2013-04-04
49.553340911865234,2013-04-05
50.45582580566406,2013-04-08
50.60273361206055,2013-04-09
51.211402893066406,2013-04-10
51.561222076416016,2013-04-11
51.34434127807617,2013-04-12
51.218406677246094,2013-04-15
51.79209518432617,2013-04-16
50.95256042480469,2013-04-17
52.015960693359375,2013-04-18
52.47771072387695,2013-04-19
52.14889907836914,2013-04-22
52.38674545288086,2013-04-23
51.701133728027344,2013-04-24
54.82139205932617,2013-04-25
54.13577651977539,2013-04-26
54.114784240722656,2013-04-29
53.86992263793945,2013-04-30
53.77898025512695,2013-05-01
54.20573425292969,2013-05-02
54.730445861816406,2013-05-03
54.52756881713867,2013-05-06
54.8493766784668,2013-05-07
55.45105743408203,2013-05-08
55.28315353393555,2013-05-09
55.06625747680664,2013-05-10
55.052268981933594,2013-05-13
55.80785369873047,2013-05-14
55.56998062133789,2013-05-15
54.40862274169922,2013-05-16
54.47859573364258,2013-05-17
53.681034088134766,2013-05-20
53.78596878051758,2013-05-21
51.806087493896484,2013-05-22
51.33733367919922,2013-05-23
51.57521438598633,2013-05-24
51.3023567199707,2013-05-28
50.18997573852539,2013-05-29
50.37187957763672,2013-05-30
49.84716796875,2013-05-31
49.58133316040039,2013-06-03
48.867713928222656,2013-06-04
48.804771423339844,2013-06-05
49.42041778564453,2013-06-06
49.16855239868164,2013-06-07
48.419979095458984,2013-06-10
48.51791763305664,2013-06-11
47.573429107666016,2013-06-12
48.79075241088867,2013-06-13
49.21053695678711,2013-06-14
49.21053695678711,2013-06-17
49.903141021728516,2013-06-18
48.65083694458008,2013-06-19
47.36355972290039,2013-06-20
47.944236755371094,2013-06-21
47.10470962524414,2013-06-24
47.79732894897461,2013-06-25
49.063602447509766,2013-06-26
50.70070266723633,2013-06-27
50.64471435546875,2013-06-28
50.5887565612793,2013-07-01
50.48381042480469,2013-07-02
50.6517333984375,2013-07-03
50.518798828125,2013-07-05
51.29536437988281,2013-07-08
50.854610443115234,2013-07-09
52.358787536621094,2013-07-10
53.674034118652344,2013-07-11
54.07979965209961,2013-07-12
54.121795654296875,2013-07-15
53.4151725769043,2013-07-16
53.4781379699707,2013-07-17
53.47114181518555,2013-07-18
53.674034118652344,2013-07-19
53.5900764465332,2013-07-22
53.764991760253906,2013-07-23
53.674034118652344,2013-07-24
51.55422592163086,2013-07-25
51.316349029541016,2013-07-26
50.714691162109375,2013-07-29
50.3159065246582,2013-07-30
49.147552490234375,2013-07-31
48.70681381225586,2013-08-01
48.48294448852539,2013-08-02
49.36443328857422,2013-08-05
48.82574462890625,2013-08-06
47.81129837036133,2013-08-07
48.05616760253906,2013-08-08
48.10514831542969,2013-08-09
47.18165588378906,2013-08-12
47.335567474365234,2013-08-13
47.41252899169922,2013-08-14
47.74834442138672,2013-08-15
47.51047897338867,2013-08-16
47.92324447631836,2013-08-19
48.245059967041016,2013-08-20
47.755348205566406,2013-08-21
47.664390563964844,2013-08-22
48.783775329589844,2013-08-23
48.26605987548828,2013-08-26
48.93768310546875,2013-08-27
48.846744537353516,2013-08-28
48.90970230102539,2013-08-29
48.5668830871582,2013-08-30
48.4339599609375,2013-09-03
48.93067932128906,2013-09-04
48.426963806152344,2013-09-05
49.35746765136719,2013-09-06
50.686710357666016,2013-09-09
51.218406677246094,2013-09-10
51.09248352050781,2013-09-11
49.553340911865234,2013-09-12
48.87471389770508,2013-09-13
49.32246780395508,2013-09-16
49.28749084472656,2013-09-17
49.392417907714844,2013-09-18
49.81917953491211,2013-09-19
49.406410217285156,2013-09-20
49.42741394042969,2013-09-23
49.20353698730469,2013-09-24
49.97309875488281,2013-09-25
51.07147979736328,2013-09-26
50.86860275268555,2013-09-27
51.09248352050781,2013-09-30
50.46282196044922,2013-10-01
50.0710563659668,2013-10-02
49.742225646972656,2013-10-03
49.434410095214844,2013-10-04
49.88216018676758,2013-10-07
49.15456008911133,2013-10-08
49.28049087524414,2013-10-09
49.539344787597656,2013-10-10
49.93113327026367,2013-10-11
50.322914123535156,2013-10-14
50.37887191772461,2013-10-15
51.95998764038086,2013-10-16
53.73701095581055,2013-10-17
53.142330169677734,2013-10-18
52.23283767700195,2013-10-21
52.379764556884766,2013-10-22
51.7711067199707,2013-10-23
53.576087951660156,2013-10-24
53.24727249145508,2013-10-25
53.07937240600586,2013-10-28
53.5481071472168,2013-10-29
53.499122619628906,2013-10-30
53.18431091308594,2013-10-31
52.59663391113281,2013-11-01
52.631614685058594,2013-11-04
53.26826477050781,2013-11-05
53.38019943237305,2013-11-06
52.7365608215332,2013-11-07
52.14889907836914,2013-11-08
52.211856842041016,2013-11-11
51.98796463012695,2013-11-12
52.211856842041016,2013-11-13
52.820518493652344,2013-11-14
53.2332763671875,2013-11-15
53.39418029785156,2013-11-18
52.83451843261719,2013-11-19
52.337791442871094,2013-11-20
52.07193374633789,2013-11-21
51.90402603149414,2013-11-22
51.680152893066406,2013-11-25
52.18386459350586,2013-11-26
52.15589141845703,2013-11-27
51.932010650634766,2013-11-29
52.470699310302734,2013-12-02
52.58265686035156,2013-12-03
52.12791442871094,2013-12-04
52.15589141845703,2013-12-05
52.750553131103516,2013-12-06
52.70857620239258,2013-12-09
52.61761474609375,2013-12-10
51.86905288696289,2013-12-11
51.806087493896484,2013-12-12
51.708126068115234,2013-12-13
50.490821838378906,2013-12-16
50.09903335571289,2013-12-17
50.51178741455078,2013-12-18
51.07147979736328,2013-12-19
50.35789108276367,2013-12-20
50.47681427001953,2013-12-23
50.67971420288086,2013-12-24
50.76365280151367,2013-12-26
50.77067565917969,2013-12-27
51.225406646728516,2013-12-30
51.37230682373047,2013-12-31
50.11301803588867,2014-01-02
49.84016418457031,2014-01-03
49.86116027832031,2014-01-06
50.91057586669922,2014-01-07
50.38587188720703,2014-01-08
50.210968017578125,2014-01-09
50.266937255859375,2014-01-10
50.092041015625,2014-01-13
51.00852584838867,2014-01-14
51.966976165771484,2014-01-15
51.57521438598633,2014-01-16
51.92501449584961,2014-01-17
52.03694152832031,2014-01-21
51.610191345214844,2014-01-22
51.211402893066406,2014-01-23
49.93113327026367,2014-01-24
49.56032943725586,2014-01-27
49.672264099121094,2014-01-28
49.301475524902344,2014-01-29
49.96610641479492,2014-01-30
49.64429473876953,2014-01-31
48.245059967041016,2014-02-03
48.32902145385742,2014-02-04
48.35700607299805,2014-02-05
49.343467712402344,2014-02-06
50.064048767089844,2014-02-07
50.64471435546875,2014-02-10
51.29536437988281,2014-02-11
51.176422119140625,2014-02-12
52.15589141845703,2014-02-13
52.48469161987305,2014-02-14
52.05093002319336,2014-02-18
52.12791442871094,2014-02-19
53.37320327758789,2014-02-20
52.38674545288086,2014-02-21
52.274818420410156,2014-02-24
51.95299530029297,2014-02-25
51.561222076416016,2014-02-26
52.792503356933594,2014-02-27
53.10035705566406,2014-02-28
52.29582595825195,2014-03-03
52.3307991027832,2014-03-04
52.12791442871094,2014-03-05
52.40073013305664,2014-03-06
52.211856842041016,2014-03-07
52.28879928588867,2014-03-10
52.54766845703125,2014-03-11
52.988426208496094,2014-03-12
52.59663391113281,2014-03-13
52.4287223815918,2014-03-14
52.38674545288086,2014-03-17
52.59058380126953,2014-03-18
51.78226852416992,2014-03-19
52.133705139160156,2014-03-20
51.80335998535156,2014-03-21
52.1055908203125,2014-03-24
51.796329498291016,2014-03-25
51.60654067993164,2014-03-26
52.8436279296875,2014-03-27
52.442989349365234,2014-03-28
51.85959243774414,2014-03-31
52.54841995239258,2014-04-01
52.4570426940918,2014-04-02
52.759300231933594,2014-04-03
52.54140853881836,2014-04-04
52.295372009277344,2014-04-07
52.442989349365234,2014-04-08
52.330509185791016,2014-04-09
51.571407318115234,2014-04-10
50.6787223815918,2014-04-11
51.339447021484375,2014-04-14
51.66276168823242,2014-04-15
52.014225006103516,2014-04-16
51.95798110961914,2014-04-17
52.54140853881836,2014-04-21
52.724143981933594,2014-04-22
52.6116828918457,2014-04-23
51.90174865722656,2014-04-24
51.15669631958008,2014-04-25
50.41865158081055,2014-04-28
50.46784973144531,2014-04-29
51.121551513671875,2014-04-30
51.69089126586914,2014-05-01
52.41487121582031,2014-05-02
53.743343353271484,2014-05-05
53.91205596923828,2014-05-06
54.614925384521484,2014-05-07
54.26348114013672,2014-05-08
54.29160690307617,2014-05-09
54.36188888549805,2014-05-12
54.28456115722656,2014-05-13
54.31970977783203,2014-05-14
53.996376037597656,2014-05-15
53.98232650756836,2014-05-16
53.6800651550293,2014-05-19
53.377838134765625,2014-05-20
53.813629150390625,2014-05-21
53.69412612915039,2014-05-22
53.420013427734375,2014-05-23
53.71522521972656,2014-05-27
53.84877395629883,2014-05-28
53.86283493041992,2014-05-29
53.93312454223633,2014-05-30
53.62385559082031,2014-06-02
53.1458854675293,2014-06-03
53.04747772216797,2014-06-04
53.251319885253906,2014-06-05
53.3497200012207,2014-06-06
53.25835418701172,2014-06-09
52.98420715332031,2014-06-10
52.60466003417969,2014-06-11
52.26023864746094,2014-06-12
51.8736457824707,2014-06-13
51.49408721923828,2014-06-16
51.49408721923828,2014-06-17
51.974334716796875,2014-06-18
52.25685501098633,2014-06-19
52.28510665893555,2014-06-20
52.306278228759766,2014-06-23
52.41222381591797,2014-06-24
52.60997009277344,2014-06-25
52.482845306396484,2014-06-26
52.433406829833984,2014-06-27
52.44754409790039,2014-06-30
52.737117767333984,2014-07-01
52.32747268676758,2014-07-02
52.376922607421875,2014-07-03
52.20741271972656,2014-07-07
52.22859191894531,2014-07-08
52.38396453857422,2014-07-09
52.60997009277344,2014-07-10
52.687679290771484,2014-07-11
52.8642463684082,2014-07-14
52.36985778808594,2014-07-15
52.74417495727539,2014-07-16
52.200347900390625,2014-07-17
52.97017288208008,2014-07-18
53.02668762207031,2014-07-21
53.351558685302734,2014-07-22
54.100196838378906,2014-07-23
52.143856048583984,2014-07-24
51.705970764160156,2014-07-25
52.93486404418945,2014-07-28
52.53935623168945,2014-07-29
52.61704635620117,2014-07-30
52.39103698730469,2014-07-31
51.88958740234375,2014-08-01
51.60708236694336,2014-08-04
51.45169448852539,2014-08-05
53.6482048034668,2014-08-06
54.100196838378906,2014-08-07
54.68640899658203,2014-08-08
54.926544189453125,2014-08-11
54.749977111816406,2014-08-12
54.841800689697266,2014-08-13
55.15961837768555,2014-08-14
55.413875579833984,2014-08-15
55.46330261230469,2014-08-18
55.3291130065918,2014-08-19
55.47744369506836,2014-08-20
56.50152587890625,2014-08-21
56.13426971435547,2014-08-22
56.190765380859375,2014-08-25
56.197837829589844,2014-08-26
56.303775787353516,2014-08-27
56.324951171875,2014-08-28
56.155460357666016,2014-08-29
56.1695671081543,2014-09-02
56.480350494384766,2014-09-03
56.6710319519043,2014-09-04
56.953529357910156,2014-09-05
56.8758430480957,2014-09-08
56.28963851928711,2014-09-09
56.44502639770508,2014-09-10
56.8193359375,2014-09-11
55.64695358276367,2014-09-12
55.36443328857422,2014-09-15
55.95064926147461,2014-09-16
56.55362319946289,2014-09-17
56.87996292114258,2014-09-18
56.567806243896484,2014-09-19
55.74489212036133,2014-09-22
56.31243896484375,2014-09-23
56.57491683959961,2014-09-24
56.00739288330078,2014-09-25
56.61037826538086,2014-09-26
56.61749267578125,2014-09-29
57.12822341918945,2014-09-30
56.73808288574219,2014-10-01
57.106956481933594,2014-10-02
57.61064147949219,2014-10-03
57.63901138305664,2014-10-06
57.241729736328125,2014-10-07
57.816368103027344,2014-10-08
57.121158599853516,2014-10-09
56.276947021484375,2014-10-10
55.666873931884766,2014-10-13
57.319786071777344,2014-10-14
56.42594909667969,2014-10-15
56.22020721435547,2014-10-16
57.34816360473633,2014-10-17
58.49739074707031,2014-10-20
59.95876693725586,2014-10-21
59.28483581542969,2014-10-22
59.795597076416016,2014-10-23
60.121925354003906,2014-10-24
59.88072967529297,2014-10-27
59.26354217529297,2014-10-28
58.52577590942383,2014-10-29
59.05072021484375,2014-10-30
55.41858673095703,2014-10-31
56.03575897216797,2014-11-03
55.446964263916016,2014-11-04
56.2840690612793,2014-11-05
56.6529541015625,2014-11-06
56.61037826538086,2014-11-07
56.688419342041016,2014-11-10
56.47559356689453,2014-11-11
57.11405944824219,2014-11-12
56.90122604370117,2014-11-13
57.02893829345703,2014-11-14
56.837379455566406,2014-11-17
57.121158599853516,2014-11-18
57.29849624633789,2014-11-19
57.44747543334961,2014-11-20
57.95822525024414,2014-11-21
58.29167938232422,2014-11-24
58.440643310546875,2014-11-25
58.53287124633789,2014-11-26
58.94431686401367,2014-11-28
58.34841537475586,2014-12-01
56.794803619384766,2014-12-02
56.68132400512695,2014-12-03
56.71678924560547,2014-12-04
56.23439025878906,2014-12-05
56.149261474609375,2014-12-08
56.021568298339844,2014-12-09
54.95036315917969,2014-12-10
54.49636459350586,2014-12-11
53.808231353759766,2014-12-12
53.71601867675781,2014-12-15
53.53865051269531,2014-12-16
53.86857604980469,2014-12-17
