APTV,Date
88.03607177734375,2019-04-24
84.57202911376953,2019-04-25
85.62113952636719,2019-04-26
84.95802307128906,2019-04-29
84.8194580078125,2019-04-30
82.78063201904297,2019-05-01
78.96028900146484,2019-05-02
79.35618591308594,2019-05-03
78.881103515625,2019-05-06
78.83148956298828,2019-05-07
79.11930847167969,2019-05-08
77.32294464111328,2019-05-09
76.6480712890625,2019-05-10
72.75759887695312,2019-05-13
74.16690826416016,2019-05-14
74.47457122802734,2019-05-15
73.15458679199219,2019-05-16
73.09504699707031,2019-05-17
72.18197631835938,2019-05-20
71.83460998535156,2019-05-21
68.82744598388672,2019-05-22
67.20972442626953,2019-05-23
67.29904174804688,2019-05-24
68.59918212890625,2019-05-28
68.093017578125,2019-05-29
68.1525650024414,2019-05-30
63.557456970214844,2019-05-31
66.33634948730469,2019-06-03
69.97870635986328,2019-06-04
71.96363830566406,2019-06-05
72.37054443359375,2019-06-06
72.84693145751953,2019-06-07
75.13951873779297,2019-06-10
75.56627655029297,2019-06-11
74.32569885253906,2019-06-12
75.51665496826172,2019-06-13
74.76239013671875,2019-06-14
75.26853942871094,2019-06-17
76.22130584716797,2019-06-18
76.27092742919922,2019-06-19
77.87872314453125,2019-06-20
77.82909393310547,2019-06-21
77.71992492675781,2019-06-24
77.52143859863281,2019-06-25
78.32532501220703,2019-06-26
80.44920349121094,2019-06-27
80.22093963623047,2019-06-28
80.10184478759766,2019-07-01
78.98035430908203,2019-07-02
78.72232055664062,2019-07-03
78.59329986572266,2019-07-05
76.1915283203125,2019-07-08
75.4968032836914,2019-07-09
76.93587493896484,2019-07-10
77.1343765258789,2019-07-11
79.59568786621094,2019-07-12
80.17131042480469,2019-07-15
79.38726043701172,2019-07-16
77.7695541381836,2019-07-17
78.057373046875,2019-07-18
79.48651123046875,2019-07-19
79.48651123046875,2019-07-22
81.58061218261719,2019-07-23
83.04946899414062,2019-07-24
81.29280853271484,2019-07-25
81.77910614013672,2019-07-26
81.5607681274414,2019-07-29
80.95536041259766,2019-07-30
86.98954772949219,2019-07-31
82.99983215332031,2019-08-01
82.6227035522461,2019-08-02
80.37973022460938,2019-08-05
82.79798889160156,2019-08-06
83.11643981933594,2019-08-07
85.04706573486328,2019-08-08
83.1363525390625,2019-08-09
82.16108703613281,2019-08-12
83.15625,2019-08-13
79.1357650756836,2019-08-14
78.80736541748047,2019-08-15
81.45451354980469,2019-08-16
83.15625,2019-08-19
81.79287719726562,2019-08-20
83.0268783569336,2019-08-21
83.11643981933594,2019-08-22
79.49403381347656,2019-08-23
80.46929931640625,2019-08-26
80.62852478027344,2019-08-27
82.28050231933594,2019-08-28
82.89750671386719,2019-08-29
82.76813507080078,2019-08-30
81.16590881347656,2019-09-03
83.78321075439453,2019-09-04
87.74397277832031,2019-09-05
88.32117462158203,2019-09-06
89.8736343383789,2019-09-09
90.32146453857422,2019-09-10
90.65982055664062,2019-09-11
90.70957946777344,2019-09-12
89.7442626953125,2019-09-13
89.15711212158203,2019-09-16
89.20687103271484,2019-09-17
89.07750701904297,2019-09-18
89.0376968383789,2019-09-19
86.6492919921875,2019-09-20
87.5648422241211,2019-09-23
86.27112579345703,2019-09-24
87.64445495605469,2019-09-25
87.28619384765625,2019-09-26
86.460205078125,2019-09-27
86.99759674072266,2019-09-30
84.69876098632812,2019-10-01
81.8227310180664,2019-10-02
82.20088195800781,2019-10-03
83.0268783569336,2019-10-04
83.59412384033203,2019-10-07
80.17074584960938,2019-10-08
81.45451354980469,2019-10-09
82.76813507080078,2019-10-10
85.84320831298828,2019-10-11
86.17160034179688,2019-10-14
87.62455749511719,2019-10-15
88.67943572998047,2019-10-16
88.60977172851562,2019-10-17
88.5301513671875,2019-10-18
88.92822265625,2019-10-21
89.9532470703125,2019-10-22
88.93817901611328,2019-10-23
88.58985900878906,2019-10-24
89.14716339111328,2019-10-25
89.67459869384766,2019-10-28
89.94329071044922,2019-10-29
91.97344207763672,2019-10-30
89.1173095703125,2019-10-31
91.90377807617188,2019-11-01
95.1579818725586,2019-11-04
94.98841857910156,2019-11-05
95.3375244140625,2019-11-06
96.2452163696289,2019-11-07
96.63422393798828,2019-11-08
95.80633544921875,2019-11-11
94.93853759765625,2019-11-12
91.4573974609375,2019-11-13
92.0159683227539,2019-11-14
92.07581329345703,2019-11-15
92.0857925415039,2019-11-18
90.9087905883789,2019-11-19
89.27294921875,2019-11-20
88.76423645019531,2019-11-21
91.23795318603516,2019-11-22
93.78147888183594,2019-11-25
94.62932586669922,2019-11-26
94.43980407714844,2019-11-27
93.64183044433594,2019-11-29
94.26026153564453,2019-12-02
91.59703826904297,2019-12-03
92.13567352294922,2019-12-04
93.14310455322266,2019-12-05
93.53211212158203,2019-12-06
92.72416687011719,2019-12-09
92.53465270996094,2019-12-10
92.75408935546875,2019-12-11
95.56694030761719,2019-12-12
93.31267547607422,2019-12-13
94.7190933227539,2019-12-16
95.59686279296875,2019-12-17
97.61174011230469,2019-12-18
97.60176086425781,2019-12-19
96.1055679321289,2019-12-20
95.28765106201172,2019-12-23
94.64927673339844,2019-12-24
95.4771728515625,2019-12-26
96.06566619873047,2019-12-27
95.00836181640625,2019-12-30
94.72907257080078,2019-12-31
96.06566619873047,2020-01-02
93.86127471923828,2020-01-03
92.11571502685547,2020-01-06
90.95866394042969,2020-01-07
92.85383605957031,2020-01-08
91.4972915649414,2020-01-09
89.28292846679688,2020-01-10
88.64454650878906,2020-01-13
88.78419494628906,2020-01-14
87.66703033447266,2020-01-15
90.96863555908203,2020-01-16
91.29779815673828,2020-01-17
90.7691421508789,2020-01-21
90.91876220703125,2020-01-22
92.09577178955078,2020-01-23
91.30777740478516,2020-01-24
88.37522888183594,2020-01-27
89.41259002685547,2020-01-28
89.6519775390625,2020-01-29
87.45756530761719,2020-01-30
84.57489776611328,2020-01-31
86.5,2020-02-03
90.51000213623047,2020-02-04
90.5199966430664,2020-02-05
88.23999786376953,2020-02-06
87.12999725341797,2020-02-07
87.30000305175781,2020-02-10
90.77999877929688,2020-02-11
91.51000213623047,2020-02-12
90.5199966430664,2020-02-13
88.31999969482422,2020-02-14
88.0199966430664,2020-02-18
90.70999908447266,2020-02-19
91.08999633789062,2020-02-20
90.06999969482422,2020-02-21
83.9800033569336,2020-02-24
81.11000061035156,2020-02-25
81.0999984741211,2020-02-26
77.9800033569336,2020-02-27
78.11000061035156,2020-02-28
82.16999816894531,2020-03-02
80.56999969482422,2020-03-03
83.0999984741211,2020-03-04
78.5,2020-03-05
76.29000091552734,2020-03-06
68.91000366210938,2020-03-09
72.83999633789062,2020-03-10
67.2300033569336,2020-03-11
59.400001525878906,2020-03-12
66.47000122070312,2020-03-13
51.119998931884766,2020-03-16
48.310001373291016,2020-03-17
33.54999923706055,2020-03-18
40.58000183105469,2020-03-19
45.16999816894531,2020-03-20
46.5,2020-03-23
49.52000045776367,2020-03-24
50.72999954223633,2020-03-25
55.279998779296875,2020-03-26
51.279998779296875,2020-03-27
49.91999816894531,2020-03-30
49.2400016784668,2020-03-31
45.91999816894531,2020-04-01
45.59000015258789,2020-04-02
43.290000915527344,2020-04-03
49.93000030517578,2020-04-06
53.5,2020-04-07
60.20000076293945,2020-04-08
62.22999954223633,2020-04-09
60.7400016784668,2020-04-13
62.81999969482422,2020-04-14
60.869998931884766,2020-04-15
59.36000061035156,2020-04-16
63.91999816894531,2020-04-17
59.529998779296875,2020-04-20
58.349998474121094,2020-04-21
60.5,2020-04-22
60.72999954223633,2020-04-23
62.7400016784668,2020-04-24
65.51000213623047,2020-04-27
66.68000030517578,2020-04-28
71.66000366210938,2020-04-29
69.55000305175781,2020-04-30
65.75,2020-05-01
64.2699966430664,2020-05-04
65.63999938964844,2020-05-05
65.18000030517578,2020-05-06
65.2300033569336,2020-05-07
68.1500015258789,2020-05-08
66.70999908447266,2020-05-11
64.5,2020-05-12
60.790000915527344,2020-05-13
63.150001525878906,2020-05-14
64.06999969482422,2020-05-15
70.18000030517578,2020-05-18
70.0,2020-05-19
71.70999908447266,2020-05-20
71.52999877929688,2020-05-21
71.88999938964844,2020-05-22
75.68000030517578,2020-05-26
77.62999725341797,2020-05-27
73.62999725341797,2020-05-28
75.3499984741211,2020-05-29
76.63999938964844,2020-06-01
79.66000366210938,2020-06-02
83.33000183105469,2020-06-03
83.69000244140625,2020-06-04
85.8499984741211,2020-06-05
87.5,2020-06-08
75.91000366210938,2020-06-09
82.43000030517578,2020-06-10
72.94999694824219,2020-06-11
75.66000366210938,2020-06-12
75.55000305175781,2020-06-15
76.1500015258789,2020-06-16
76.05000305175781,2020-06-17
76.61000061035156,2020-06-18
77.7300033569336,2020-06-19
78.5199966430664,2020-06-22
78.76000213623047,2020-06-23
74.62000274658203,2020-06-24
76.62999725341797,2020-06-25
74.12999725341797,2020-06-26
75.66999816894531,2020-06-29
77.91999816894531,2020-06-30
75.41999816894531,2020-07-01
76.80999755859375,2020-07-02
78.43000030517578,2020-07-06
77.11000061035156,2020-07-07
76.76000213623047,2020-07-08
75.38999938964844,2020-07-09
76.27999877929688,2020-07-10
76.68000030517578,2020-07-13
78.19000244140625,2020-07-14
81.77999877929688,2020-07-15
82.2699966430664,2020-07-16
81.77999877929688,2020-07-17
81.94000244140625,2020-07-20
81.87000274658203,2020-07-21
82.72000122070312,2020-07-22
82.33000183105469,2020-07-23
82.25,2020-07-24
83.55000305175781,2020-07-27
82.16999816894531,2020-07-28
83.66999816894531,2020-07-29
80.45999908447266,2020-07-30
77.75,2020-07-31
79.72000122070312,2020-08-03
81.0199966430664,2020-08-04
83.83999633789062,2020-08-05
84.52999877929688,2020-08-06
83.86000061035156,2020-08-07
86.44000244140625,2020-08-10
88.83999633789062,2020-08-11
89.5,2020-08-12
88.62999725341797,2020-08-13
88.33999633789062,2020-08-14
88.16000366210938,2020-08-17
87.23999786376953,2020-08-18
85.41999816894531,2020-08-19
84.48999786376953,2020-08-20
83.87999725341797,2020-08-21
85.5,2020-08-24
85.36000061035156,2020-08-25
85.44000244140625,2020-08-26
85.33999633789062,2020-08-27
87.25,2020-08-28
86.12000274658203,2020-08-31
87.05000305175781,2020-09-01
90.0,2020-09-02
86.76000213623047,2020-09-03
86.20999908447266,2020-09-04
84.66000366210938,2020-09-08
85.6500015258789,2020-09-09
84.08999633789062,2020-09-10
84.55000305175781,2020-09-11
85.88999938964844,2020-09-14
86.01000213623047,2020-09-15
84.97000122070312,2020-09-16
83.29000091552734,2020-09-17
88.94999694824219,2020-09-18
84.55999755859375,2020-09-21
84.51000213623047,2020-09-22
83.94999694824219,2020-09-23
84.33000183105469,2020-09-24
86.4000015258789,2020-09-25
90.02999877929688,2020-09-28
91.91999816894531,2020-09-29
91.68000030517578,2020-09-30
93.95999908447266,2020-10-01
93.55999755859375,2020-10-02
97.19999694824219,2020-10-05
94.4800033569336,2020-10-06
99.19000244140625,2020-10-07
97.97000122070312,2020-10-08
98.05999755859375,2020-10-09
98.26000213623047,2020-10-12
96.06999969482422,2020-10-13
95.73999786376953,2020-10-14
97.68000030517578,2020-10-15
98.19999694824219,2020-10-16
99.4000015258789,2020-10-19
100.19000244140625,2020-10-20
99.41000366210938,2020-10-21
100.1500015258789,2020-10-22
100.29000091552734,2020-10-23
98.19000244140625,2020-10-26
96.29000091552734,2020-10-27
93.56999969482422,2020-10-28
98.31999969482422,2020-10-29
96.48999786376953,2020-10-30
97.87999725341797,2020-11-02
101.79000091552734,2020-11-03
99.25,2020-11-04
104.77999877929688,2020-11-05
104.4800033569336,2020-11-06
106.69000244140625,2020-11-09
108.83999633789062,2020-11-10
111.02999877929688,2020-11-11
108.81999969482422,2020-11-12
109.91000366210938,2020-11-13
114.47000122070312,2020-11-16
114.44000244140625,2020-11-17
115.05000305175781,2020-11-18
115.36000061035156,2020-11-19
114.31999969482422,2020-11-20
116.5999984741211,2020-11-23
121.66000366210938,2020-11-24
118.47000122070312,2020-11-25
121.86000061035156,2020-11-27
118.69999694824219,2020-11-30
122.20999908447266,2020-12-01
121.0,2020-12-02
121.16000366210938,2020-12-03
123.3499984741211,2020-12-04
123.45999908447266,2020-12-07
123.06999969482422,2020-12-08
123.7300033569336,2020-12-09
124.1500015258789,2020-12-10
122.23999786376953,2020-12-11
121.6500015258789,2020-12-14
122.61000061035156,2020-12-15
122.83999633789062,2020-12-16
124.88999938964844,2020-12-17
124.30000305175781,2020-12-18
123.31999969482422,2020-12-21
125.04000091552734,2020-12-22
128.35000610351562,2020-12-23
128.4199981689453,2020-12-24
128.13999938964844,2020-12-28
128.07000732421875,2020-12-29
130.7899932861328,2020-12-30
130.2899932861328,2020-12-31
129.50999450683594,2021-01-04
133.38999938964844,2021-01-05
138.11000061035156,2021-01-06
144.8000030517578,2021-01-07
145.55999755859375,2021-01-08
145.0800018310547,2021-01-11
151.08999633789062,2021-01-12
146.05999755859375,2021-01-13
144.22000122070312,2021-01-14
142.75,2021-01-15
142.57000732421875,2021-01-19
145.1199951171875,2021-01-20
143.85000610351562,2021-01-21
139.49000549316406,2021-01-22
139.00999450683594,2021-01-25
135.6999969482422,2021-01-26
127.95999908447266,2021-01-27
133.4199981689453,2021-01-28
133.60000610351562,2021-01-29
138.77000427246094,2021-02-01
141.25999450683594,2021-02-02
143.14999389648438,2021-02-03
142.14999389648438,2021-02-04
147.1300048828125,2021-02-05
148.77000427246094,2021-02-08
148.27999877929688,2021-02-09
149.88999938964844,2021-02-10
153.9499969482422,2021-02-11
156.2899932861328,2021-02-12
155.08999633789062,2021-02-16
156.57000732421875,2021-02-17
149.35000610351562,2021-02-18
153.8000030517578,2021-02-19
156.99000549316406,2021-02-22
151.66000366210938,2021-02-23
155.22000122070312,2021-02-24
147.44000244140625,2021-02-25
149.83999633789062,2021-02-26
154.75999450683594,2021-03-01
154.2100067138672,2021-03-02
155.5500030517578,2021-03-03
146.39999389648438,2021-03-04
146.1699981689453,2021-03-05
144.60000610351562,2021-03-08
143.5,2021-03-09
148.69000244140625,2021-03-10
152.50999450683594,2021-03-11
150.89999389648438,2021-03-12
152.8300018310547,2021-03-15
147.35000610351562,2021-03-16
153.22999572753906,2021-03-17
148.89999389648438,2021-03-18
145.94000244140625,2021-03-19
145.0399932861328,2021-03-22
139.47999572753906,2021-03-23
139.85000610351562,2021-03-24
142.67999267578125,2021-03-25
140.63999938964844,2021-03-26
135.0800018310547,2021-03-29
137.2899932861328,2021-03-30
137.89999389648438,2021-03-31
140.74000549316406,2021-04-01
142.00999450683594,2021-04-05
144.27999877929688,2021-04-06
140.7100067138672,2021-04-07
140.14999389648438,2021-04-08
142.42999267578125,2021-04-09
143.14999389648438,2021-04-12
141.1999969482422,2021-04-13
142.25,2021-04-14
141.83999633789062,2021-04-15
141.0500030517578,2021-04-16
140.32000732421875,2021-04-19
135.0399932861328,2021-04-20
139.17999267578125,2021-04-21
138.92999267578125,2021-04-22
144.88999938964844,2021-04-23
145.1999969482422,2021-04-26
146.7100067138672,2021-04-27
146.9199981689453,2021-04-28
144.5399932861328,2021-04-29
143.88999938964844,2021-04-30
143.44000244140625,2021-05-03
139.74000549316406,2021-05-04
142.9199981689453,2021-05-05
141.4600067138672,2021-05-06
148.77000427246094,2021-05-07
143.77999877929688,2021-05-10
140.6300048828125,2021-05-11
134.3699951171875,2021-05-12
136.92999267578125,2021-05-13
139.17999267578125,2021-05-14
139.0399932861328,2021-05-17
137.3300018310547,2021-05-18
136.9199981689453,2021-05-19
137.30999755859375,2021-05-20
140.4600067138672,2021-05-21
141.4600067138672,2021-05-24
141.86000061035156,2021-05-25
143.3800048828125,2021-05-26
150.88999938964844,2021-05-27
150.4199981689453,2021-05-28
154.91000366210938,2021-06-01
155.0,2021-06-02
155.99000549316406,2021-06-03
159.75,2021-06-04
157.25,2021-06-07
159.27000427246094,2021-06-08
158.3300018310547,2021-06-09
155.5399932861328,2021-06-10
156.75999450683594,2021-06-11
157.47000122070312,2021-06-14
157.0,2021-06-15
154.3699951171875,2021-06-16
151.36000061035156,2021-06-17
147.27000427246094,2021-06-18
150.44000244140625,2021-06-21
151.63999938964844,2021-06-22
152.75,2021-06-23
155.1300048828125,2021-06-24
155.77000427246094,2021-06-25
154.6999969482422,2021-06-28
158.3000030517578,2021-06-29
157.3300018310547,2021-06-30
158.72999572753906,2021-07-01
159.8699951171875,2021-07-02
157.60000610351562,2021-07-06
154.0,2021-07-07
151.27999877929688,2021-07-08
155.61000061035156,2021-07-09
158.52000427246094,2021-07-12
157.52999877929688,2021-07-13
155.80999755859375,2021-07-14
153.58999633789062,2021-07-15
149.75,2021-07-16
147.1699981689453,2021-07-19
153.14999389648438,2021-07-20
156.0500030517578,2021-07-21
154.49000549316406,2021-07-22
157.38999938964844,2021-07-23
159.75,2021-07-26
158.89999389648438,2021-07-27
162.32000732421875,2021-07-28
167.64999389648438,2021-07-29
166.85000610351562,2021-07-30
167.66000366210938,2021-08-02
169.13999938964844,2021-08-03
165.72000122070312,2021-08-04
159.64999389648438,2021-08-05
163.14999389648438,2021-08-06
165.30999755859375,2021-08-09
169.75999450683594,2021-08-10
168.13999938964844,2021-08-11
166.52000427246094,2021-08-12
164.92999267578125,2021-08-13
164.24000549316406,2021-08-16
158.25,2021-08-17
156.5800018310547,2021-08-18
152.9199981689453,2021-08-19
154.64999389648438,2021-08-20
155.1999969482422,2021-08-23
157.63999938964844,2021-08-24
157.4199981689453,2021-08-25
154.2100067138672,2021-08-26
156.41000366210938,2021-08-27
153.11000061035156,2021-08-30
152.19000244140625,2021-08-31
151.39999389648438,2021-09-01
151.07000732421875,2021-09-02
149.92999267578125,2021-09-03
150.61000061035156,2021-09-07
148.0399932861328,2021-09-08
148.92999267578125,2021-09-09
146.44000244140625,2021-09-10
148.25,2021-09-13
149.8300018310547,2021-09-14
154.27000427246094,2021-09-15
149.17999267578125,2021-09-16
146.42999267578125,2021-09-17
143.47999572753906,2021-09-20
142.3000030517578,2021-09-21
145.1699981689453,2021-09-22
152.75999450683594,2021-09-23
151.02999877929688,2021-09-24
154.1999969482422,2021-09-27
154.2100067138672,2021-09-28
150.63999938964844,2021-09-29
148.97000122070312,2021-09-30
152.6999969482422,2021-10-01
157.66000366210938,2021-10-04
158.10000610351562,2021-10-05
157.6999969482422,2021-10-06
164.8000030517578,2021-10-07
165.1199951171875,2021-10-08
160.14999389648438,2021-10-11
163.02000427246094,2021-10-12
164.8800048828125,2021-10-13
167.32000732421875,2021-10-14
168.74000549316406,2021-10-15
167.8000030517578,2021-10-18
166.5800018310547,2021-10-19
168.97999572753906,2021-10-20
169.50999450683594,2021-10-21
168.3800048828125,2021-10-22
170.2899932861328,2021-10-25
169.17999267578125,2021-10-26
169.22000122070312,2021-10-27
172.07000732421875,2021-10-28
172.88999938964844,2021-10-29
175.72999572753906,2021-11-01
174.61000061035156,2021-11-02
178.1199951171875,2021-11-03
177.4600067138672,2021-11-04
175.02999877929688,2021-11-05
173.22999572753906,2021-11-08
172.47000122070312,2021-11-09
171.4199981689453,2021-11-10
169.00999450683594,2021-11-11
170.5,2021-11-12
172.1300048828125,2021-11-15
174.6300048828125,2021-11-16
176.50999450683594,2021-11-17
176.25999450683594,2021-11-18
176.05999755859375,2021-11-19
175.5,2021-11-22
170.3000030517578,2021-11-23
169.55999755859375,2021-11-24
163.41000366210938,2021-11-26
165.49000549316406,2021-11-29
160.35000610351562,2021-11-30
160.0,2021-12-01
165.77000427246094,2021-12-02
162.35000610351562,2021-12-03
164.41000366210938,2021-12-06
167.6199951171875,2021-12-07
170.3800048828125,2021-12-08
166.8000030517578,2021-12-09
168.97000122070312,2021-12-10
162.9600067138672,2021-12-13
160.82000732421875,2021-12-14
164.44000244140625,2021-12-15
162.16000366210938,2021-12-16
158.4199981689453,2021-12-17
153.36000061035156,2021-12-20
158.02000427246094,2021-12-21
160.82000732421875,2021-12-22
162.39999389648438,2021-12-23
163.4499969482422,2021-12-27
162.6300048828125,2021-12-28
163.2100067138672,2021-12-29
163.13999938964844,2021-12-30
164.9499969482422,2021-12-31
166.02999877929688,2022-01-03
172.2100067138672,2022-01-04
168.27999877929688,2022-01-05
174.1199951171875,2022-01-06
169.47000122070312,2022-01-07
165.07000732421875,2022-01-10
159.6999969482422,2022-01-11
159.7899932861328,2022-01-12
158.57000732421875,2022-01-13
152.60000610351562,2022-01-14
149.55999755859375,2022-01-18
145.8800048828125,2022-01-19
142.0,2022-01-20
140.19000244140625,2022-01-21
139.88999938964844,2022-01-24
135.92999267578125,2022-01-25
135.2100067138672,2022-01-26
132.00999450683594,2022-01-27
130.97999572753906,2022-01-28
136.5800018310547,2022-01-31
139.99000549316406,2022-02-01
139.7899932861328,2022-02-02
131.86000061035156,2022-02-03
132.1999969482422,2022-02-04
130.83999633789062,2022-02-07
134.24000549316406,2022-02-08
139.27999877929688,2022-02-09
135.9199981689453,2022-02-10
134.0,2022-02-11
136.60000610351562,2022-02-14
143.61000061035156,2022-02-15
146.25999450683594,2022-02-16
143.1300048828125,2022-02-17
141.14999389648438,2022-02-18
137.52000427246094,2022-02-22
133.25,2022-02-23
134.22000122070312,2022-02-24
136.0,2022-02-25
129.44000244140625,2022-02-28
118.05000305175781,2022-03-01
121.70999908447266,2022-03-02
116.87000274658203,2022-03-03
105.87000274658203,2022-03-04
97.62999725341797,2022-03-07
100.13999938964844,2022-03-08
104.61000061035156,2022-03-09
105.68000030517578,2022-03-10
106.1500015258789,2022-03-11
104.47000122070312,2022-03-14
108.06999969482422,2022-03-15
116.70999908447266,2022-03-16
115.69999694824219,2022-03-17
118.69999694824219,2022-03-18
116.19000244140625,2022-03-21
118.30000305175781,2022-03-22
117.94000244140625,2022-03-23
118.77999877929688,2022-03-24
118.23999786376953,2022-03-25
118.8499984741211,2022-03-28
126.13999938964844,2022-03-29
122.16000366210938,2022-03-30
119.70999908447266,2022-03-31
119.06999969482422,2022-04-01
118.7300033569336,2022-04-04
112.77999877929688,2022-04-05
111.38999938964844,2022-04-06
110.22000122070312,2022-04-07
108.37000274658203,2022-04-08
108.20999908447266,2022-04-11
110.86000061035156,2022-04-12
108.9000015258789,2022-04-13
107.51000213623047,2022-04-14
105.77999877929688,2022-04-18
110.47000122070312,2022-04-19
111.04000091552734,2022-04-20
109.45999908447266,2022-04-21
106.4800033569336,2022-04-22
107.62999725341797,2022-04-25
102.51000213623047,2022-04-26
103.70999908447266,2022-04-27
107.83999633789062,2022-04-28
106.4000015258789,2022-04-29
108.69000244140625,2022-05-02
107.61000061035156,2022-05-03
110.41999816894531,2022-05-04
104.62999725341797,2022-05-05
101.83999633789062,2022-05-06
95.20999908447266,2022-05-09
95.9000015258789,2022-05-10
90.73999786376953,2022-05-11
91.48999786376953,2022-05-12
98.12999725341797,2022-05-13
95.12000274658203,2022-05-16
99.16999816894531,2022-05-17
94.1500015258789,2022-05-18
94.93000030517578,2022-05-19
93.58000183105469,2022-05-20
94.0,2022-05-23
91.06999969482422,2022-05-24
93.5,2022-05-25
101.75,2022-05-26
104.3499984741211,2022-05-27
106.23999786376953,2022-05-31
107.5199966430664,2022-06-01
110.88999938964844,2022-06-02
106.27999877929688,2022-06-03
109.88999938964844,2022-06-06
109.66000366210938,2022-06-07
109.7699966430664,2022-06-08
107.22000122070312,2022-06-09
101.31999969482422,2022-06-10
95.23999786376953,2022-06-13
94.91999816894531,2022-06-14
95.45999908447266,2022-06-15
86.16000366210938,2022-06-16
86.83999633789062,2022-06-17
90.69000244140625,2022-06-21
90.95999908447266,2022-06-22
92.13999938964844,2022-06-23
97.08999633789062,2022-06-24
97.5,2022-06-27
95.61000061035156,2022-06-28
92.7699966430664,2022-06-29
89.06999969482422,2022-06-30
91.44999694824219,2022-07-01
90.62999725341797,2022-07-05
87.54000091552734,2022-07-06
92.69999694824219,2022-07-07
92.45999908447266,2022-07-08
87.51000213623047,2022-07-11
89.91000366210938,2022-07-12
89.6500015258789,2022-07-13
87.58000183105469,2022-07-14
91.47000122070312,2022-07-15
90.81999969482422,2022-07-18
97.11000061035156,2022-07-19
98.38999938964844,2022-07-20
100.41000366210938,2022-07-21
97.62999725341797,2022-07-22
97.87000274658203,2022-07-25
96.23999786376953,2022-07-26
100.29000091552734,2022-07-27
103.55999755859375,2022-07-28
104.88999938964844,2022-07-29
106.37999725341797,2022-08-01
108.44000244140625,2022-08-02
109.73999786376953,2022-08-03
99.06999969482422,2022-08-04
98.41000366210938,2022-08-05
102.4800033569336,2022-08-08
99.43000030517578,2022-08-09
105.33000183105469,2022-08-10
108.62999725341797,2022-08-11
111.43000030517578,2022-08-12
108.79000091552734,2022-08-15
108.06999969482422,2022-08-16
106.0999984741211,2022-08-17
106.75,2022-08-18
103.7699966430664,2022-08-19
96.12000274658203,2022-08-22
96.02999877929688,2022-08-23
97.5,2022-08-24
99.86000061035156,2022-08-25
94.55000305175781,2022-08-26
94.62999725341797,2022-08-29
94.31999969482422,2022-08-30
93.43000030517578,2022-08-31
93.55999755859375,2022-09-01
91.30999755859375,2022-09-02
88.91000366210938,2022-09-06
92.08999633789062,2022-09-07
93.41999816894531,2022-09-08
96.73999786376953,2022-09-09
99.75,2022-09-12
97.02999877929688,2022-09-13
97.63999938964844,2022-09-14
96.75,2022-09-15
93.27999877929688,2022-09-16
96.19999694824219,2022-09-19
93.02999877929688,2022-09-20
90.8499984741211,2022-09-21
86.87000274658203,2022-09-22
83.55000305175781,2022-09-23
83.62999725341797,2022-09-26
83.0,2022-09-27
85.94000244140625,2022-09-28
80.44999694824219,2022-09-29
78.20999908447266,2022-09-30
83.04000091552734,2022-10-03
88.12999725341797,2022-10-04
87.0999984741211,2022-10-05
88.37000274658203,2022-10-06
85.19000244140625,2022-10-07
83.4000015258789,2022-10-10
81.91999816894531,2022-10-11
81.80999755859375,2022-10-12
83.44000244140625,2022-10-13
81.38999938964844,2022-10-14
85.33999633789062,2022-10-17
88.16000366210938,2022-10-18
85.94999694824219,2022-10-19
84.66000366210938,2022-10-20
87.04000091552734,2022-10-21
88.58000183105469,2022-10-24
90.30000305175781,2022-10-25
89.4000015258789,2022-10-26
88.51000213623047,2022-10-27
90.54000091552734,2022-10-28
91.06999969482422,2022-10-31
91.58999633789062,2022-11-01
88.0,2022-11-02
91.62000274658203,2022-11-03
97.62999725341797,2022-11-04
99.16999816894531,2022-11-07
101.12999725341797,2022-11-08
97.47000122070312,2022-11-09
109.31999969482422,2022-11-10
111.70999908447266,2022-11-11
109.62999725341797,2022-11-14
111.1500015258789,2022-11-15
108.88999938964844,2022-11-16
106.72000122070312,2022-11-17
108.02999877929688,2022-11-18
105.83999633789062,2022-11-21
107.06999969482422,2022-11-22
106.91000366210938,2022-11-23
105.86000061035156,2022-11-25
102.0199966430664,2022-11-28
101.87999725341797,2022-11-29
106.66999816894531,2022-11-30
105.19000244140625,2022-12-01
103.7300033569336,2022-12-02
101.62999725341797,2022-12-05
99.70999908447266,2022-12-06
97.79000091552734,2022-12-07
93.45999908447266,2022-12-08
93.27999877929688,2022-12-09
96.11000061035156,2022-12-12
97.58000183105469,2022-12-13
96.5999984741211,2022-12-14
95.97000122070312,2022-12-15
93.4800033569336,2022-12-16
93.11000061035156,2022-12-19
93.69999694824219,2022-12-20
94.13999938964844,2022-12-21
91.0,2022-12-22
91.26000213623047,2022-12-23
91.5,2022-12-27
90.27999877929688,2022-12-28
93.80999755859375,2022-12-29
93.12999725341797,2022-12-30
92.94999694824219,2023-01-03
95.87999725341797,2023-01-04
95.86000061035156,2023-01-05
98.30999755859375,2023-01-06
97.9800033569336,2023-01-09
99.63999938964844,2023-01-10
99.27999877929688,2023-01-11
101.66999816894531,2023-01-12
101.55000305175781,2023-01-13
102.55000305175781,2023-01-17
102.63999938964844,2023-01-18
101.0999984741211,2023-01-19
104.08000183105469,2023-01-20
107.3499984741211,2023-01-23
106.0199966430664,2023-01-24
