CMS,Date
20.984085083007812,1998-04-02
20.900257110595703,1998-04-03
20.760562896728516,1998-04-06
20.64879035949707,1998-04-07
20.78849983215332,1998-04-08
20.78849983215332,1998-04-09
20.45319938659668,1998-04-13
20.704673767089844,1998-04-14
20.676733016967773,1998-04-15
20.50909423828125,1998-04-16
20.676733016967773,1998-04-17
20.39731216430664,1998-04-20
20.11789894104004,1998-04-21
19.89436149597168,1998-04-22
19.614948272705078,1998-04-23
19.559064865112305,1998-04-24
19.419361114501953,1998-04-27
19.39142608642578,1998-04-28
19.475236892700195,1998-04-29
19.666563034057617,1998-04-30
19.666563034057617,1998-05-01
19.497753143310547,1998-05-04
19.328937530517578,1998-05-05
19.328937530517578,1998-05-06
19.328937530517578,1998-05-07
19.272668838500977,1998-05-08
19.272668838500977,1998-05-11
19.188268661499023,1998-05-12
18.90690803527832,1998-05-13
18.90690803527832,1998-05-14
18.681838989257812,1998-05-15
18.56928062438965,1998-05-18
18.597423553466797,1998-05-19
18.7099609375,1998-05-20
18.62555694580078,1998-05-21
18.62555694580078,1998-05-22
18.513011932373047,1998-05-26
18.90690803527832,1998-05-27
19.216398239135742,1998-05-28
19.610288619995117,1998-05-29
19.891645431518555,1998-06-01
19.83538055419922,1998-06-02
19.94791603088379,1998-06-03
20.004192352294922,1998-06-04
19.976049423217773,1998-06-05
19.976049423217773,1998-06-08
20.116722106933594,1998-06-09
20.032316207885742,1998-06-10
20.032316207885742,1998-06-11
20.22927474975586,1998-06-12
20.285537719726562,1998-06-15
20.201139450073242,1998-06-16
20.144868850708008,1998-06-17
20.116722106933594,1998-06-18
19.77910614013672,1998-06-19
19.77910614013672,1998-06-22
19.35707664489746,1998-06-23
19.525894165039062,1998-06-24
19.441478729248047,1998-06-25
19.497753143310547,1998-06-26
19.891645431518555,1998-06-29
19.807241439819336,1998-06-30
20.060457229614258,1998-07-01
20.032316207885742,1998-07-02
20.116722106933594,1998-07-06
19.919782638549805,1998-07-07
19.891645431518555,1998-07-08
19.83538055419922,1998-07-09
19.891645431518555,1998-07-10
19.610288619995117,1998-07-13
19.77910614013672,1998-07-14
19.525894165039062,1998-07-15
19.69469451904297,1998-07-16
19.750965118408203,1998-07-17
19.69469451904297,1998-07-20
19.610288619995117,1998-07-21
19.638429641723633,1998-07-22
19.525894165039062,1998-07-23
19.497753143310547,1998-07-24
19.582157135009766,1998-07-27
19.328937530517578,1998-07-28
19.188268661499023,1998-07-29
19.41334342956543,1998-07-30
18.991308212280273,1998-07-31
19.39626121520996,1998-08-03
18.97089958190918,1998-08-04
19.02761459350586,1998-08-05
18.885828018188477,1998-08-06
19.16939926147461,1998-08-07
19.19776153564453,1998-08-10
19.02761459350586,1998-08-11
19.594758987426758,1998-08-12
19.28282928466797,1998-08-13
19.254467010498047,1998-08-14
19.39626121520996,1998-08-17
19.424612045288086,1998-08-18
19.226119995117188,1998-08-19
19.226119995117188,1998-08-20
19.623111724853516,1998-08-21
19.878326416015625,1998-08-24
20.02011489868164,1998-08-25
20.02011489868164,1998-08-26
19.821613311767578,1998-08-27
19.67983055114746,1998-08-28
19.19776153564453,1998-08-31
19.19776153564453,1998-09-01
19.084331512451172,1998-09-02
18.885828018188477,1998-09-03
18.488826751708984,1998-09-04
18.63062286376953,1998-09-08
18.347042083740234,1998-09-09
18.091829299926758,1998-09-10
17.694828033447266,1998-09-11
17.808258056640625,1998-09-14
18.20525550842285,1998-09-15
18.573904037475586,1998-09-16
18.97089958190918,1998-09-17
19.16939926147461,1998-09-18
19.141036987304688,1998-09-21
19.226119995117188,1998-09-22
19.055965423583984,1998-09-23
19.055965423583984,1998-09-24
19.112682342529297,1998-09-25
19.16939926147461,1998-09-28
19.509685516357422,1998-09-29
19.76490020751953,1998-09-30
19.70817756652832,1998-10-01
20.19025421142578,1998-10-02
20.643964767456055,1998-10-05
20.672330856323242,1998-10-06
21.012611389160156,1998-10-07
21.46632957458496,1998-10-08
20.587251663208008,1998-10-09
20.02011489868164,1998-10-12
20.246963500976562,1998-10-13
21.097681045532227,1998-10-14
21.324539184570312,1998-10-15
20.615604400634766,1998-10-16
20.275318145751953,1998-10-19
19.96339988708496,1998-10-20
19.651477813720703,1998-10-21
20.19025421142578,1998-10-22
19.90668296813965,1998-10-23
20.21861457824707,1998-10-26
20.04846954345703,1998-10-27
20.076828002929688,1998-10-28
19.991756439208984,1998-10-29
20.142610549926758,1998-10-30
21.114030838012695,1998-11-02
21.799745559692383,1998-11-03
21.771163940429688,1998-11-04
21.74259376525879,1998-11-05
21.856882095336914,1998-11-06
21.714019775390625,1998-11-09
21.199743270874023,1998-11-10
21.199743270874023,1998-11-11
21.342594146728516,1998-11-12
21.485448837280273,1998-11-13
21.342594146728516,1998-11-16
21.599740982055664,1998-11-17
21.628311157226562,1998-11-18
21.714019775390625,1998-11-19
21.97115707397461,1998-11-20
22.285444259643555,1998-11-23
22.39972686767578,1998-11-24
22.542579650878906,1998-11-25
22.771148681640625,1998-11-27
22.285444259643555,1998-11-30
22.456865310668945,1998-12-01
22.742582321166992,1998-12-02
22.828283309936523,1998-12-03
22.771148681640625,1998-12-04
22.6282901763916,1998-12-07
22.456865310668945,1998-12-08
22.314014434814453,1998-12-09
22.142595291137695,1998-12-10
22.25688362121582,1998-12-11
21.99972915649414,1998-12-14
21.942584991455078,1998-12-15
21.82831382751465,1998-12-16
21.82831382751465,1998-12-17
22.1140079498291,1998-12-18
22.0568790435791,1998-12-21
21.82831382751465,1998-12-22
21.99972915649414,1998-12-23
22.0568790435791,1998-12-24
21.799745559692383,1998-12-28
21.799745559692383,1998-12-29
21.82831382751465,1998-12-30
22.142595291137695,1998-12-31
21.97115707397461,1999-01-04
21.99972915649414,1999-01-05
21.65688133239746,1999-01-06
21.599740982055664,1999-01-07
21.428298950195312,1999-01-08
20.914033889770508,1999-01-11
20.971181869506836,1999-01-12
20.914033889770508,1999-01-13
20.74260711669922,1999-01-14
20.74260711669922,1999-01-15
20.571176528930664,1999-01-19
20.399747848510742,1999-01-20
20.5140380859375,1999-01-21
20.74260711669922,1999-01-22
20.485469818115234,1999-01-25
20.542600631713867,1999-01-26
20.428312301635742,1999-01-27
20.22832679748535,1999-01-28
19.71823501586914,1999-01-29
19.574317932128906,1999-02-01
19.45916748046875,1999-02-02
19.660667419433594,1999-02-03
19.5455265045166,1999-02-04
19.401592254638672,1999-02-05
19.48795509338379,1999-02-08
19.344024658203125,1999-02-09
19.14252281188965,1999-02-10
18.99859619140625,1999-02-11
18.768314361572266,1999-02-12
18.912242889404297,1999-02-16
19.2288818359375,1999-02-17
19.286466598510742,1999-02-18
19.113744735717773,1999-02-19
19.48795509338379,1999-02-22
19.430377960205078,1999-02-23
19.401592254638672,1999-02-24
19.113744735717773,1999-02-25
19.05617332458496,1999-02-26
18.883453369140625,1999-03-01
19.315244674682617,1999-03-02
19.315244674682617,1999-03-03
19.51675033569336,1999-03-04
19.574317932128906,1999-03-05
19.2288818359375,1999-03-08
18.854673385620117,1999-03-09
18.768314361572266,1999-03-10
18.883453369140625,1999-03-11
19.344024658203125,1999-03-12
19.430377960205078,1999-03-15
19.372814178466797,1999-03-16
19.48795509338379,1999-03-17
19.603099822998047,1999-03-18
19.631881713867188,1999-03-19
19.45916748046875,1999-03-22
19.372814178466797,1999-03-23
19.804595947265625,1999-03-24
19.747032165527344,1999-03-25
19.51675033569336,1999-03-26
19.0849552154541,1999-03-29
18.768314361572266,1999-03-30
18.53803062438965,1999-03-31
18.71074104309082,1999-04-01
18.969806671142578,1999-04-05
18.566804885864258,1999-04-06
18.192596435546875,1999-04-07
18.480451583862305,1999-04-08
18.53803062438965,1999-04-09
18.480451583862305,1999-04-12
18.278953552246094,1999-04-13
18.278953552246094,1999-04-14
18.077449798583984,1999-04-15
18.30773162841797,1999-04-16
18.681949615478516,1999-04-19
19.113744735717773,1999-04-20
19.2288818359375,1999-04-21
18.854673385620117,1999-04-22
18.883453369140625,1999-04-23
18.99859619140625,1999-04-26
20.092458724975586,1999-04-27
20.092458724975586,1999-04-28
20.419631958007812,1999-04-29
20.332616806030273,1999-04-30
20.477649688720703,1999-05-03
20.622684478759766,1999-05-04
20.53565788269043,1999-05-05
20.65167236328125,1999-05-06
20.59366798400879,1999-05-07
20.361616134643555,1999-05-10
20.361616134643555,1999-05-11
20.419631958007812,1999-05-12
20.59366798400879,1999-05-13
20.3906307220459,1999-05-14
20.59366798400879,1999-05-17
20.564659118652344,1999-05-18
20.883718490600586,1999-05-19
20.9127197265625,1999-05-20
21.202777862548828,1999-05-21
21.40580940246582,1999-05-24
21.608854293823242,1999-05-25
21.811880111694336,1999-05-26
21.376800537109375,1999-05-27
21.579843521118164,1999-05-28
20.622684478759766,1999-06-01
20.2455997467041,1999-06-02
20.187597274780273,1999-06-03
20.100582122802734,1999-06-04
20.303617477416992,1999-06-07
20.332616806030273,1999-06-08
20.2455997467041,1999-06-09
19.955547332763672,1999-06-10
19.78152084350586,1999-06-11
20.07157325744629,1999-06-14
20.361616134643555,1999-06-15
20.564659118652344,1999-06-16
20.303617477416992,1999-06-17
20.53565788269043,1999-06-18
20.100582122802734,1999-06-21
20.07157325744629,1999-06-22
20.129594802856445,1999-06-23
20.042573928833008,1999-06-24
19.868541717529297,1999-06-25
19.46247100830078,1999-06-28
19.578481674194336,1999-06-29
19.43346405029297,1999-06-30
19.259428024291992,1999-07-01
19.17241668701172,1999-07-02
18.94037628173828,1999-07-06
18.99837875366211,1999-07-07
18.911367416381836,1999-07-08
18.79534149169922,1999-07-09
18.592309951782227,1999-07-12
18.56330680847168,1999-07-13
18.476287841796875,1999-07-14
18.476287841796875,1999-07-15
18.505290985107422,1999-07-16
18.505290985107422,1999-07-19
18.07021713256836,1999-07-20
18.1572322845459,1999-07-21
18.128236770629883,1999-07-22
18.09922218322754,1999-07-23
18.418285369873047,1999-07-26
18.09922218322754,1999-07-27
17.838184356689453,1999-07-28
17.628503799438477,1999-07-29
17.51137351989746,1999-07-30
17.628503799438477,1999-08-02
17.745637893676758,1999-08-03
17.687076568603516,1999-08-04
17.569942474365234,1999-08-05
17.540653228759766,1999-08-06
17.540653228759766,1999-08-09
17.48208999633789,1999-08-10
17.687076568603516,1999-08-11
17.540653228759766,1999-08-12
17.540653228759766,1999-08-13
17.189254760742188,1999-08-16
17.59922218322754,1999-08-17
17.540653228759766,1999-08-18
17.833494186401367,1999-08-19
18.243450164794922,1999-08-20
18.214170455932617,1999-08-23
18.09703254699707,1999-08-24
18.682701110839844,1999-08-25
18.653427124023438,1999-08-26
18.653427124023438,1999-08-27
18.565576553344727,1999-08-30
18.536285400390625,1999-08-31
18.507001876831055,1999-09-01
18.74126625061035,1999-09-02
18.71198844909668,1999-09-03
18.272737503051758,1999-09-07
18.214170455932617,1999-09-08
18.155603408813477,1999-09-09
18.09703254699707,1999-09-10
17.716358184814453,1999-09-13
17.51137351989746,1999-09-14
17.565780639648438,1999-09-15
17.477073669433594,1999-09-16
17.53622817993164,1999-09-17
17.388357162475586,1999-09-20
16.974348068237305,1999-09-21
17.092626571655273,1999-09-22
16.70819854736328,1999-09-23
16.501192092895508,1999-09-24
16.530765533447266,1999-09-27
16.146326065063477,1999-09-28
16.057619094848633,1999-09-29
16.057619094848633,1999-09-30
15.939326286315918,1999-10-01
16.146326065063477,1999-10-04
15.968894004821777,1999-10-05
16.057619094848633,1999-10-06
15.732316970825195,1999-10-07
15.939326286315918,1999-10-08
15.85062026977539,1999-10-11
15.584458351135254,1999-10-12
15.554890632629395,1999-10-13
15.554890632629395,1999-10-14
15.259166717529297,1999-10-15
16.649049758911133,1999-10-18
16.560340881347656,1999-10-19
16.11675453186035,1999-10-20
16.323759078979492,1999-10-21
16.471620559692383,1999-10-22
16.73775863647461,1999-10-25
16.915205001831055,1999-10-26
17.35877799987793,1999-10-27
17.772789001464844,1999-10-28
17.447509765625,1999-10-29
17.771265029907227,1999-11-01
17.532320022583008,1999-11-02
17.353113174438477,1999-11-03
16.93497085571289,1999-11-04
17.50246238708496,1999-11-05
17.382984161376953,1999-11-08
17.11417579650879,1999-11-09
16.755760192871094,1999-11-10
16.636289596557617,1999-11-11
16.606430053710938,1999-11-12
16.785629272460938,1999-11-15
16.994701385498047,1999-11-16
16.81549644470215,1999-11-17
16.636289596557617,1999-11-18
16.24801254272461,1999-11-19
15.770133972167969,1999-11-22
15.561052322387695,1999-11-23
15.38184928894043,1999-11-24
15.38184928894043,1999-11-26
15.17278003692627,1999-11-29
15.88959789276123,1999-11-30
15.620797157287598,1999-12-01
15.770133972167969,1999-12-02
15.979203224182129,1999-12-03
16.098674774169922,1999-12-06
16.188278198242188,1999-12-07
15.949331283569336,1999-12-08
15.829866409301758,1999-12-09
15.590922355651855,1999-12-10
15.292247772216797,1999-12-13
14.993576049804688,1999-12-14
15.501320838928223,1999-12-15
15.292247772216797,1999-12-16
15.142908096313477,1999-12-17
14.814364433288574,1999-12-20
14.575418472290039,1999-12-21
14.814364433288574,1999-12-22
14.993576049804688,1999-12-23
14.724759101867676,1999-12-27
14.784499168395996,1999-12-28
14.63516616821289,1999-12-29
14.754630088806152,1999-12-30
14.903961181640625,1999-12-31
14.097543716430664,2000-01-03
14.27674388885498,2000-01-04
14.665024757385254,2000-01-05
14.545555114746094,2000-01-06
14.874098777770996,2000-01-07
14.665024757385254,2000-01-10
15.053301811218262,2000-01-11
14.963702201843262,2000-01-12
15.113043785095215,2000-01-13
14.903961181640625,2000-01-14
14.605293273925781,2000-01-18
14.754630088806152,2000-01-19
14.784499168395996,2000-01-20
14.993576049804688,2000-01-21
14.933833122253418,2000-01-24
14.665024757385254,2000-01-25
14.545555114746094,2000-01-26
14.336481094360352,2000-01-27
14.097543716430664,2000-01-28
14.336481094360352,2000-01-31
11.230246543884277,2000-02-01
10.214744567871094,2000-02-02
10.483551979064941,2000-02-03
9.901607513427734,2000-02-04
9.871235847473145,2000-02-07
9.871235847473145,2000-02-08
9.688993453979492,2000-02-09
9.111907958984375,2000-02-10
9.051158905029297,2000-02-11
9.32452392578125,2000-02-14
9.415637969970703,2000-02-15
9.081533432006836,2000-02-16
8.929669380187988,2000-02-17
8.899301528930664,2000-02-18
8.868922233581543,2000-02-22
8.534818649291992,2000-02-23
8.26146125793457,2000-02-24
7.988104343414307,2000-02-25
8.01848030090332,2000-02-28
8.139975547790527,2000-02-29
8.231088638305664,2000-03-01
8.20071792602539,2000-03-02
8.291836738586426,2000-03-03
8.413326263427734,2000-03-06
8.382954597473145,2000-03-07
8.352581977844238,2000-03-08
8.322212219238281,2000-03-09
8.352581977844238,2000-03-10
8.352581977844238,2000-03-13
8.504449844360352,2000-03-14
8.686684608459473,2000-03-15
9.446011543273926,2000-03-16
9.263772010803223,2000-03-17
9.446011543273926,2000-03-20
9.415637969970703,2000-03-21
9.17265510559082,2000-03-22
9.2333984375,2000-03-23
9.263772010803223,2000-03-24
9.2333984375,2000-03-27
9.203025817871094,2000-03-28
9.17265510559082,2000-03-29
9.111907958984375,2000-03-30
8.80817699432373,2000-03-31
8.747429847717285,2000-04-03
8.838546752929688,2000-04-04
8.960043907165527,2000-04-05
8.868922233581543,2000-04-06
8.868922233581543,2000-04-07
8.960043907165527,2000-04-10
9.02078628540039,2000-04-11
9.111907958984375,2000-04-12
9.476383209228516,2000-04-13
9.415637969970703,2000-04-14
9.415637969970703,2000-04-17
9.446011543273926,2000-04-18
9.32452392578125,2000-04-19
9.17265510559082,2000-04-20
9.476383209228516,2000-04-24
9.628250122070312,2000-04-25
9.476383209228516,2000-04-26
9.081533432006836,2000-04-27
9.41733455657959,2000-04-28
9.943961143493652,2000-05-01
10.377655982971191,2000-05-02
10.191789627075195,2000-05-03
10.594507217407227,2000-05-04
10.43961238861084,2000-05-05
10.687437057495117,2000-05-08
10.625479698181152,2000-05-09
10.56352710723877,2000-05-10
10.842326164245605,2000-05-11
10.532547950744629,2000-05-12
10.78036880493164,2000-05-15
10.966242790222168,2000-05-16
10.811349868774414,2000-05-17
10.966242790222168,2000-05-18
10.749397277832031,2000-05-19
10.842326164245605,2000-05-22
10.656460762023926,2000-05-23
10.935263633728027,2000-05-24
10.873303413391113,2000-05-25
11.090154647827148,2000-05-26
10.966242790222168,2000-05-30
11.276017189025879,2000-05-31
11.461892127990723,2000-06-01
11.647764205932617,2000-06-02
11.245046615600586,2000-06-05
11.121131896972656,2000-06-06
11.059173583984375,2000-06-07
10.966242790222168,2000-06-08
11.245046615600586,2000-06-09
11.430912971496582,2000-06-12
11.337980270385742,2000-06-13
11.337980270385742,2000-06-14
11.554824829101562,2000-06-15
11.523846626281738,2000-06-16
11.399935722351074,2000-06-19
11.214070320129395,2000-06-20
11.245046615600586,2000-06-21
11.245046615600586,2000-06-22
11.152108192443848,2000-06-23
11.183085441589355,2000-06-26
11.028191566467285,2000-06-27
11.19083023071289,2000-06-28
11.152108192443848,2000-06-29
10.966242790222168,2000-06-30
11.337980270385742,2000-07-03
11.276017189025879,2000-07-05
11.152108192443848,2000-07-06
11.30699634552002,2000-07-07
11.276017189025879,2000-07-10
11.245046615600586,2000-07-11
11.461892127990723,2000-07-12
11.616778373718262,2000-07-13
11.678735733032227,2000-07-14
11.60129165649414,2000-07-17
11.833624839782715,2000-07-18
12.329273223876953,2000-07-19
12.298294067382812,2000-07-20
12.298294067382812,2000-07-21
12.26732349395752,2000-07-24
12.298294067382812,2000-07-25
12.298294067382812,2000-07-26
12.701016426086426,2000-07-27
12.639059066772461,2000-07-28
12.670032501220703,2000-07-31
12.917856216430664,2000-08-01
13.01079273223877,2000-08-02
12.677779197692871,2000-08-03
12.762969970703125,2000-08-04
13.173426628112793,2000-08-07
13.286190032958984,2000-08-08
13.191953659057617,2000-08-09
13.231222152709961,2000-08-10
13.380414962768555,2000-08-11
13.568873405456543,2000-08-14
13.85155963897705,2000-08-15
13.286190032958984,2000-08-16
13.349010467529297,2000-08-17
13.474637031555176,2000-08-18
13.254775047302246,2000-08-21
13.191953659057617,2000-08-22
13.06631851196289,2000-08-23
12.94068431854248,2000-08-24
13.06631851196289,2000-08-25
13.254775047302246,2000-08-28
13.160551071166992,2000-08-29
13.160551071166992,2000-08-30
13.136992454528809,2000-08-31
13.191953659057617,2000-09-01
13.317602157592773,2000-09-05
13.663103103637695,2000-09-06
13.788744926452637,2000-09-07
14.558274269104004,2000-09-08
14.48759937286377,2000-09-11
14.259881973266602,2000-09-12
14.22847843170166,2000-09-13
14.448341369628906,2000-09-14
14.825249671936035,2000-09-15
14.385513305664062,2000-09-18
13.600282669067383,2000-09-19
13.663103103637695,2000-09-20
13.317602157592773,2000-09-21
13.160551071166992,2000-09-22
13.003501892089844,2000-09-25
13.506056785583496,2000-09-26
13.513899803161621,2000-09-27
13.349010467529297,2000-09-28
13.54531478881836,2000-09-29
14.165651321411133,2000-10-02
14.4169282913208,2000-10-03
13.75732421875,2000-10-04
13.75732421875,2000-10-05
13.820148468017578,2000-10-06
13.85155963897705,2000-10-09
13.914374351501465,2000-10-10
13.882966995239258,2000-10-11
14.22847843170166,2000-10-12
14.291280746459961,2000-10-13
14.542566299438477,2000-10-16
13.411826133728027,2000-10-17
13.286190032958984,2000-10-18
13.600282669067383,2000-10-19
13.286190032958984,2000-10-20
13.160551071166992,2000-10-23
13.06631851196289,2000-10-24
13.254775047302246,2000-10-25
12.94068431854248,2000-10-26
13.568873405456543,2000-10-27
13.882966995239258,2000-10-30
13.750551223754883,2000-10-31
14.03702163696289,2000-11-01
13.686896324157715,2000-11-02
13.46408748626709,2000-11-03
13.559571266174316,2000-11-06
13.52774715423584,2000-11-07
13.750551223754883,2000-11-08
14.196171760559082,2000-11-09
14.291664123535156,2000-11-10
14.227999687194824,2000-11-13
14.196171760559082,2000-11-14
14.2598295211792,2000-11-15
14.291664123535156,2000-11-16
14.418986320495605,2000-11-17
14.068852424621582,2000-11-20
14.2598295211792,2000-11-21
14.068852424621582,2000-11-22
14.196171760559082,2000-11-24
13.877874374389648,2000-11-27
14.005195617675781,2000-11-28
14.164341926574707,2000-11-29
14.164341926574707,2000-11-30
14.100683212280273,2000-12-01
14.132516860961914,2000-12-04
14.100683212280273,2000-12-05
14.164341926574707,2000-12-06
13.973368644714355,2000-12-07
13.941534042358398,2000-12-08
13.750551223754883,2000-12-11
14.005195617675781,2000-12-12
14.323491096496582,2000-12-13
14.514470100402832,2000-12-14
14.387155532836914,2000-12-15
14.737285614013672,2000-12-18
14.609965324401855,2000-12-19
15.119239807128906,2000-12-20
14.991925239562988,2000-12-21
15.119239807128906,2000-12-22
15.501208305358887,2000-12-26
15.469367980957031,2000-12-27
15.75584602355957,2000-12-28
16.137805938720703,2000-12-29
15.469367980957031,2001-01-02
15.469367980957031,2001-01-03
14.227999687194824,2001-01-04
14.418986320495605,2001-01-05
14.546303749084473,2001-01-08
14.482636451721191,2001-01-09
14.387155532836914,2001-01-10
13.941534042358398,2001-01-11
14.2598295211792,2001-01-12
14.068852424621582,2001-01-16
14.005195617675781,2001-01-17
14.132516860961914,2001-01-18
14.100683212280273,2001-01-19
14.355325698852539,2001-01-22
14.387155532836914,2001-01-23
14.546303749084473,2001-01-24
14.832773208618164,2001-01-25
14.928269386291504,2001-01-26
15.308951377868652,2001-01-29
15.105238914489746,2001-01-30
15.023749351501465,2001-01-31
14.998292922973633,2001-02-01
14.921895027160645,2001-02-02
15.337042808532715,2001-02-05
15.337042808532715,2001-02-06
15.141073226928711,2001-02-07
15.290629386901855,2001-02-08
15.548471450805664,2001-02-09
15.857901573181152,2001-02-12
15.72381591796875,2001-02-13
15.703185081481934,2001-02-14
15.527851104736328,2001-02-15
15.60004997253418,2001-02-16
15.759916305541992,2001-02-20
15.883683204650879,2001-02-21
16.007457733154297,2001-02-22
15.084341049194336,2001-02-23
15.130755424499512,2001-02-26
15.223589897155762,2001-02-27
15.239059448242188,2001-02-28
15.543325424194336,2001-03-01
15.553634643554688,2001-03-02
15.496907234191895,2001-03-05
15.548471450805664,2001-03-06
15.60004997253418,2001-03-07
15.60004997253418,2001-03-08
15.548471450805664,2001-03-09
15.471121788024902,2001-03-12
15.429865837097168,2001-03-13
15.161701202392578,2001-03-14
15.3267240524292,2001-03-15
15.362821578979492,2001-03-16
15.414396286010742,2001-03-19
15.254526138305664,2001-03-20
15.239059448242188,2001-03-21
14.413933753967285,2001-03-22
14.697561264038086,2001-03-23
14.919315338134766,2001-03-26
14.965725898742676,2001-03-27
14.87806510925293,2001-03-28
14.929634094238281,2001-03-29
15.259685516357422,2001-03-30
15.388614654541016,2001-04-02
15.26484203338623,2001-04-03
15.239059448242188,2001-04-04
15.197797775268555,2001-04-05
15.053409576416016,2001-04-06
15.486594200134277,2001-04-09
15.888838768005371,2001-04-10
15.87852954864502,2001-04-11
15.847583770751953,2001-04-12
15.806327819824219,2001-04-16
16.12606430053711,2001-04-17
15.997142791748047,2001-04-18
15.734129905700684,2001-04-19
15.316412925720215,2001-04-20
15.62583065032959,2001-04-23
15.62583065032959,2001-04-24
15.651616096496582,2001-04-25
15.703185081481934,2001-04-26
15.73929500579834,2001-04-27
16.14154052734375,2001-04-30
16.373605728149414,2001-05-01
15.275153160095215,2001-05-02
15.209887504577637,2001-05-03
15.434407234191895,2001-05-04
15.392635345458984,2001-05-07
15.095016479492188,2001-05-08
15.28299331665039,2001-05-09
15.403075218200684,2001-05-10
15.392635345458984,2001-05-11
15.465734481811523,2001-05-14
15.194225311279297,2001-05-15
15.235990524291992,2001-05-16
15.152445793151855,2001-05-17
15.209887504577637,2001-05-18
15.408307075500488,2001-05-21
15.356082916259766,2001-05-22
15.392635345458984,2001-05-23
15.439631462097168,2001-05-24
15.26732063293457,2001-05-25
15.309096336364746,2001-05-29
15.230772972106934,2001-05-30
15.49184513092041,2001-05-31
15.538832664489746,2001-06-01
15.512724876403809,2001-06-04
15.356082916259766,2001-06-05
14.844388961791992,2001-06-06
14.698190689086914,2001-06-07
15.011475563049316,2001-06-08
15.058465003967285,2001-06-11
15.110682487487793,2001-06-12
14.995814323425293,2001-06-13
14.598984718322754,2001-06-14
14.922708511352539,2001-06-15
14.943597793579102,2001-06-18
15.105456352233887,2001-06-19
15.021917343139648,2001-06-20
14.45279312133789,2001-06-21
14.557217597961426,2001-06-22
14.578102111816406,2001-06-25
14.630315780639648,2001-06-26
14.619867324829102,2001-06-27
14.463235855102539,2001-06-28
14.541547775268555,2001-06-29
14.536328315734863,2001-07-02
14.369251251220703,2001-07-03
14.813064575195312,2001-07-05
14.792177200317383,2001-07-06
14.598984718322754,2001-07-09
14.364028930664062,2001-07-10
14.139508247375488,2001-07-11
14.160392761230469,2001-07-12
14.123839378356934,2001-07-13
14.123839378356934,2001-07-16
14.014192581176758,2001-07-17
13.680023193359375,2001-07-18
13.680023193359375,2001-07-19
13.518155097961426,2001-07-20
13.189214706420898,2001-07-23
12.771501541137695,2001-07-24
13.70612621307373,2001-07-25
14.07162857055664,2001-07-26
14.019413948059082,2001-07-27
14.035079002380371,2001-07-30
13.925429344177246,2001-07-31
13.518155097961426,2001-08-01
13.340632438659668,2001-08-02
13.343281745910645,2001-08-03
13.120803833007812,2001-08-06
13.210857391357422,2001-08-07
12.967192649841309,2001-08-08
13.041350364685059,2001-08-09
13.025452613830566,2001-08-10
12.781794548034668,2001-08-13
12.723532676696777,2001-08-14
12.818873405456543,2001-08-15
12.818873405456543,2001-08-16
12.813580513000488,2001-08-17
12.617583274841309,2001-08-20
12.62287712097168,2001-08-21
12.744718551635742,2001-08-22
12.73941421508789,2001-08-23
12.813580513000488,2001-08-24
12.723532676696777,2001-08-27
12.686448097229004,2001-08-28
12.52754020690918,2001-08-29
12.44808292388916,2001-08-30
12.426892280578613,2001-08-31
12.368626594543457,2001-09-04
12.262685775756836,2001-09-05
12.177926063537598,2001-09-06
12.453377723693848,2001-09-07
12.426892280578613,2001-09-10
11.860102653503418,2001-09-17
11.568767547607422,2001-09-18
11.282729148864746,2001-09-19
11.19797134399414,2001-09-20
11.123815536499023,2001-09-21
11.123815536499023,2001-09-24
10.980795860290527,2001-09-25
10.689457893371582,2001-09-26
10.535841941833496,2001-09-27
10.594110488891602,2001-09-28
10.594110488891602,2001-10-01
10.65767765045166,2001-10-02
10.911935806274414,2001-10-03
11.123815536499023,2001-10-04
11.36748218536377,2001-10-05
11.21916675567627,2001-10-08
11.145007133483887,2001-10-09
11.001984596252441,2001-10-10
11.097335815429688,2001-10-11
11.330404281616211,2001-10-12
11.505202293395996,2001-10-15
11.812431335449219,2001-10-16
11.54758071899414,2001-10-17
11.27213191986084,2001-10-18
11.250943183898926,2001-10-19
11.22446346282959,2001-10-22
10.996687889099121,2001-10-23
10.604705810546875,2001-10-24
11.134410858154297,2001-10-25
10.880152702331543,2001-10-26
11.314509391784668,2001-10-29
11.044360160827637,2001-10-30
11.39396858215332,2001-10-31
11.521096229553223,2001-11-01
11.65352725982666,2001-11-02
12.114059448242188,2001-11-05
11.920148849487305,2001-11-06
12.254101753234863,2001-11-07
12.394155502319336,2001-11-08
12.45879077911377,2001-11-09
12.388765335083008,2001-11-12
12.270267486572266,2001-11-13
12.173311233520508,2001-11-14
12.13022232055664,2001-11-15
12.157158851623535,2001-11-16
12.03864860534668,2001-11-19
12.13560676574707,2001-11-20
12.0548095703125,2001-11-21
12.200244903564453,2001-11-23
12.237945556640625,2001-11-26
12.281037330627441,2001-11-27
12.173311233520508,2001-11-28
12.270267486572266,2001-11-29
12.404924392700195,2001-11-30
12.264877319335938,2001-12-03
12.383379936218262,2001-12-04
12.426477432250977,2001-12-05
12.291814804077148,2001-12-06
12.544971466064453,2001-12-07
12.28642463684082,2001-12-10
12.254101753234863,2001-12-11
12.173311233520508,2001-12-12
12.3349027633667,2001-12-13
12.243331909179688,2001-12-14
12.221789360046387,2001-12-17
