AXP,Date
23.715717315673828,1998-07-07
23.819738388061523,1998-07-08
23.780723571777344,1998-07-09
24.300806045532227,1998-07-10
24.235807418823242,1998-07-13
24.521852493286133,1998-07-14
23.832733154296875,1998-07-15
23.975757598876953,1998-07-16
24.092777252197266,1998-07-17
23.832733154296875,1998-07-20
23.390655517578125,1998-07-21
23.221635818481445,1998-07-22
22.63654899597168,1998-07-23
22.27249526977539,1998-07-24
23.46868133544922,1998-07-27
23.351661682128906,1998-07-28
23.455663681030273,1998-07-29
23.689714431762695,1998-07-30
22.96160316467285,1998-07-31
22.831592559814453,1998-08-03
22.142473220825195,1998-08-04
22.558536529541016,1998-08-05
21.024307250976562,1998-08-06
21.011293411254883,1998-08-07
20.972293853759766,1998-08-10
20.491209030151367,1998-08-11
20.517221450805664,1998-08-12
19.81511116027832,1998-08-13
19.49006462097168,1998-08-14
19.997135162353516,1998-08-17
20.881277084350586,1998-08-18
21.011293411254883,1998-08-19
20.205167770385742,1998-08-20
19.776098251342773,1998-08-21
20.218177795410156,1998-08-24
20.153162002563477,1998-08-25
20.218177795410156,1998-08-26
18.93096923828125,1998-08-27
18.202857971191406,1998-08-28
16.22654151916504,1998-08-31
17.058670043945312,1998-09-01
17.422725677490234,1998-09-02
16.070524215698242,1998-09-03
15.316407203674316,1998-09-04
16.64261817932129,1998-09-08
15.953505516052246,1998-09-09
14.45826530456543,1998-09-10
16.304550170898438,1998-09-11
16.993671417236328,1998-09-14
17.65677261352539,1998-09-15
18.11184310913086,1998-09-16
17.4487361907959,1998-09-17
17.578758239746094,1998-09-18
17.695768356323242,1998-09-21
16.902650833129883,1998-09-22
17.357725143432617,1998-09-23
16.486591339111328,1998-09-24
16.74662971496582,1998-09-25
17.266700744628906,1998-09-28
16.824636459350586,1998-09-29
16.148534774780273,1998-09-30
15.290401458740234,1998-10-01
15.472430229187012,1998-10-02
15.082374572753906,1998-10-05
14.770318031311035,1998-10-06
15.286833763122559,1998-10-07
15.104225158691406,1998-10-08
16.06942367553711,1998-10-09
16.64335060119629,1998-10-12
16.382474899291992,1998-10-13
16.87812614440918,1998-10-14
18.469425201416016,1998-10-15
18.54767608642578,1998-10-16
18.678102493286133,1998-10-19
18.717248916625977,1998-10-20
18.169424057006836,1998-10-21
18.57375717163086,1998-10-22
18.286815643310547,1998-10-23
18.391159057617188,1998-10-26
18.143335342407227,1998-10-27
18.156373977661133,1998-10-28
17.882471084594727,1998-10-29
18.384628295898438,1998-10-30
19.17375946044922,1998-11-02
18.873760223388672,1998-11-03
19.61724090576172,1998-11-04
19.79983139038086,1998-11-05
20.308536529541016,1998-11-06
19.79983139038086,1998-11-09
19.421581268310547,1998-11-10
19.317237854003906,1998-11-11
19.27810287475586,1998-11-12
19.7346248626709,1998-11-13
20.230268478393555,1998-11-16
20.738956451416016,1998-11-17
21.312868118286133,1998-11-18
21.156356811523438,1998-11-19
21.82155990600586,1998-11-20
22.73460578918457,1998-11-23
21.78243064880371,1998-11-24
21.612878799438477,1998-11-25
21.58678436279297,1998-11-27
20.882442474365234,1998-11-30
20.738956451416016,1998-12-01
21.025922775268555,1998-12-02
20.165054321289062,1998-12-03
20.58244514465332,1998-12-04
20.908531188964844,1998-12-07
20.24332046508789,1998-12-08
20.165054321289062,1998-12-09
20.2694034576416,1998-12-10
19.565067291259766,1998-12-11
19.095500946044922,1998-12-14
19.773759841918945,1998-12-15
19.512876510620117,1998-12-16
20.58244514465332,1998-12-17
20.960704803466797,1998-12-18
21.025922775268555,1998-12-21
21.20853042602539,1998-12-22
21.573741912841797,1998-12-23
21.573741912841797,1998-12-24
21.273740768432617,1998-12-28
21.912866592407227,1998-12-29
21.87373161315918,1998-12-30
21.39112663269043,1998-12-31
21.18244171142578,1999-01-04
20.77809715270996,1999-01-05
21.67490005493164,1999-01-06
21.936359405517578,1999-01-07
22.603073120117188,1999-01-08
22.223962783813477,1999-01-11
21.413442611694336,1999-01-12
20.642133712768555,1999-01-13
20.079992294311523,1999-01-14
21.831777572631836,1999-01-15
21.0212459564209,1999-01-19
21.335004806518555,1999-01-20
21.43958282470703,1999-01-21
20.602916717529297,1999-01-22
21.23041343688965,1999-01-25
21.282718658447266,1999-01-26
20.799015045166016,1999-01-27
21.008188247680664,1999-01-28
21.518024444580078,1999-01-29
21.073537826538086,1999-02-01
20.85131072998047,1999-02-02
21.0212459564209,1999-02-03
20.96895408630371,1999-02-04
20.524478912353516,1999-02-05
20.302236557006836,1999-02-08
20.066926956176758,1999-02-09
20.236875534057617,1999-02-10
21.125839233398438,1999-02-11
20.903594970703125,1999-02-12
21.374217987060547,1999-02-16
21.47880744934082,1999-02-17
21.465726852416992,1999-02-18
21.583389282226562,1999-02-19
22.694591522216797,1999-02-22
23.34823226928711,1999-02-23
22.524639129638672,1999-02-24
22.563861846923828,1999-02-25
22.694591522216797,1999-02-26
23.32208251953125,1999-03-01
22.942968368530273,1999-03-02
22.5507869720459,1999-03-03
23.635828018188477,1999-03-04
24.812387466430664,1999-03-05
24.380990982055664,1999-03-08
24.733964920043945,1999-03-09
24.603233337402344,1999-03-10
25.832080841064453,1999-03-11
26.40729331970215,1999-03-12
26.302717208862305,1999-03-15
25.84516143798828,1999-03-16
25.296100616455078,1999-03-17
26.69490623474121,1999-03-18
25.753650665283203,1999-03-19
25.701353073120117,1999-03-22
25.374528884887695,1999-03-23
24.49864959716797,1999-03-24
25.622913360595703,1999-03-25
25.25688362121582,1999-03-26
25.79286003112793,1999-03-29
25.460201263427734,1999-03-30
24.674402236938477,1999-03-31
25.355443954467773,1999-04-01
26.285310745239258,1999-04-05
25.826927185058594,1999-04-06
26.494848251342773,1999-04-07
26.769901275634766,1999-04-08
26.900859832763672,1999-04-09
28.367694854736328,1999-04-12
29.022531509399414,1999-04-13
28.60344123840332,1999-04-14
28.014076232910156,1999-04-15
27.215185165405273,1999-04-16
26.429380416870117,1999-04-19
26.717498779296875,1999-04-20
28.2629451751709,1999-04-21
28.747516632080078,1999-04-22
28.367694854736328,1999-04-23
28.145050048828125,1999-04-26
29.074926376342773,1999-04-27
27.883108139038086,1999-04-28
28.367694854736328,1999-04-29
27.38543701171875,1999-04-30
27.948610305786133,1999-05-03
26.638912200927734,1999-05-04
27.110416412353516,1999-05-05
27.45092010498047,1999-05-06
28.22364044189453,1999-05-07
27.45092010498047,1999-05-10
26.782976150512695,1999-05-11
26.40316390991211,1999-05-12
26.141239166259766,1999-05-13
25.355443954467773,1999-05-14
25.48641014099121,1999-05-17
26.062652587890625,1999-05-18
26.167434692382812,1999-05-19
25.853118896484375,1999-05-20
25.198274612426758,1999-05-21
24.47795295715332,1999-05-24
23.993371963500977,1999-05-25
25.054210662841797,1999-05-26
24.491039276123047,1999-05-27
25.3685302734375,1999-05-28
24.76607894897461,1999-06-01
24.818466186523438,1999-06-02
25.48641014099121,1999-06-03
26.246013641357422,1999-06-04
26.8222713470459,1999-06-07
27.031822204589844,1999-06-08
26.219829559326172,1999-06-09
25.80072593688965,1999-06-10
25.466754913330078,1999-06-11
24.7791748046875,1999-06-14
24.94943618774414,1999-06-15
25.984079360961914,1999-06-16
26.350801467895508,1999-06-17
26.128143310546875,1999-06-18
26.468673706054688,1999-06-21
26.141239166259766,1999-06-22
25.695945739746094,1999-06-23
25.1458797454834,1999-06-24
25.656673431396484,1999-06-25
26.246013641357422,1999-06-28
26.704410552978516,1999-06-29
27.31599998474121,1999-06-30
27.945777893066406,1999-07-01
28.89040756225586,1999-07-02
29.021625518798828,1999-07-06
28.496816635131836,1999-07-07
28.07697105407715,1999-07-08
28.024499893188477,1999-07-09
28.391862869262695,1999-07-12
27.945777893066406,1999-07-13
27.604650497436523,1999-07-14
28.18193817138672,1999-07-15
28.523054122924805,1999-07-16
29.218420028686523,1999-07-19
28.09010124206543,1999-07-20
28.12946128845215,1999-07-21
28.75920867919922,1999-07-22
28.457468032836914,1999-07-23
28.654258728027344,1999-07-26
29.887542724609375,1999-07-27
29.651376724243164,1999-07-28
29.087228775024414,1999-07-29
27.657133102416992,1999-07-30
27.302894592285156,1999-08-02
26.594411849975586,1999-08-03
25.925281524658203,1999-08-04
26.686235427856445,1999-08-05
25.833438873291016,1999-08-06
26.24016761779785,1999-08-09
26.13520050048828,1999-08-10
26.660003662109375,1999-08-11
27.237295150756836,1999-08-12
28.273780822753906,1999-08-13
28.523054122924805,1999-08-16
29.441471099853516,1999-08-17
28.811691284179688,1999-08-18
29.0740966796875,1999-08-19
29.992517471313477,1999-08-20
30.727231979370117,1999-08-23
31.04210662841797,1999-08-24
30.910903930664062,1999-08-25
30.897789001464844,1999-08-26
30.359874725341797,1999-08-27
29.32339096069336,1999-08-30
28.864185333251953,1999-08-31
29.1790714263916,1999-09-01
28.523054122924805,1999-09-02
29.808815002441406,1999-09-03
29.62515640258789,1999-09-07
29.021625518798828,1999-09-08
29.100343704223633,1999-09-09
29.38897705078125,1999-09-10
29.441471099853516,1999-09-13
29.25777816772461,1999-09-14
28.78546905517578,1999-09-15
28.654258728027344,1999-09-16
29.36273956298828,1999-09-17
29.218420028686523,1999-09-20
28.91666603088379,1999-09-21
28.64113998413086,1999-09-22
28.4180908203125,1999-09-23
28.62802505493164,1999-09-24
28.339385986328125,1999-09-27
28.509929656982422,1999-09-28
28.03761100769043,1999-09-29
28.339385986328125,1999-09-30
27.578414916992188,1999-10-01
28.877294540405273,1999-10-04
29.533309936523438,1999-10-05
30.802738189697266,1999-10-06
30.671323776245117,1999-10-07
31.472923278808594,1999-10-08
31.302095413208008,1999-10-11
30.539920806884766,1999-10-12
29.856569290161133,1999-10-13
29.856569290161133,1999-10-14
28.384777069091797,1999-10-15
28.989253997802734,1999-10-18
29.409788131713867,1999-10-19
30.43476676940918,1999-10-20
30.461063385009766,1999-10-21
31.249530792236328,1999-10-22
30.14567756652832,1999-10-25
30.43476676940918,1999-10-26
31.670063018798828,1999-10-27
33.85145950317383,1999-10-28
32.379676818847656,1999-10-29
31.32838249206543,1999-11-01
31.01300048828125,1999-11-02
30.907861709594727,1999-11-03
30.7633113861084,1999-11-04
31.486080169677734,1999-11-05
30.89472198486328,1999-11-08
30.71075439453125,1999-11-09
30.487350463867188,1999-11-10
30.645065307617188,1999-11-11
32.432228088378906,1999-11-12
33.063011169433594,1999-11-15
33.53609085083008,1999-11-16
32.51107406616211,1999-11-17
32.563636779785156,1999-11-18
32.58991241455078,1999-11-19
32.53407669067383,1999-11-22
32.6950569152832,1999-11-23
32.169403076171875,1999-11-24
32.09056091308594,1999-11-26
31.078685760498047,1999-11-29
31.768600463867188,1999-11-30
32.11683654785156,1999-12-01
32.26469039916992,1999-12-02
33.063011169433594,1999-12-03
33.04984664916992,1999-12-06
33.40470504760742,1999-12-07
33.27326202392578,1999-12-08
33.60179138183594,1999-12-09
35.270713806152344,1999-12-10
34.96846008300781,1999-12-13
33.746341705322266,1999-12-14
33.26013946533203,1999-12-15
32.09056091308594,1999-12-16
32.6162109375,1999-12-17
32.63921356201172,1999-12-20
33.18126678466797,1999-12-21
32.66877746582031,1999-12-22
33.4835205078125,1999-12-23
33.27326202392578,1999-12-27
34.00914001464844,1999-12-28
34.79763412475586,1999-12-29
34.85019302368164,1999-12-30
34.95533752441406,1999-12-31
33.063011169433594,2000-01-03
31.814584732055664,2000-01-04
31.006532669067383,2000-01-05
31.638240814208984,2000-01-06
32.09885787963867,2000-01-07
32.54633712768555,2000-01-10
32.84903335571289,2000-01-11
32.677947998046875,2000-01-12
32.84903335571289,2000-01-13
33.586021423339844,2000-01-14
31.914628982543945,2000-01-18
31.361873626708984,2000-01-19
31.881725311279297,2000-01-20
31.940948486328125,2000-01-21
32.00674819946289,2000-01-24
33.349143981933594,2000-01-25
33.63866424560547,2000-01-26
34.309879302978516,2000-01-27
33.322818756103516,2000-01-28
34.6915168762207,2000-01-31
35.586463928222656,2000-02-01
34.57307434082031,2000-02-02
34.296695709228516,2000-02-03
33.9940185546875,2000-02-04
34.2045783996582,2000-02-07
34.323020935058594,2000-02-08
32.96747589111328,2000-02-09
32.53317642211914,2000-02-10
32.322601318359375,2000-02-11
32.427894592285156,2000-02-14
33.50706100463867,2000-02-15
32.39499282836914,2000-02-16
31.15130043029785,2000-02-17
29.111400604248047,2000-02-18
29.295639038085938,2000-02-22
29.085079193115234,2000-02-23
27.374181747436523,2000-02-24
26.26869773864746,2000-02-25
27.926942825317383,2000-02-28
28.25596046447754,2000-02-29
28.53232765197754,2000-03-01
28.124353408813477,2000-03-02
28.111190795898438,2000-03-03
27.216266632080078,2000-03-06
26.61087989807129,2000-03-07
25.84754753112793,2000-03-08
25.84754753112793,2000-03-09
26.676677703857422,2000-03-10
26.650346755981445,2000-03-13
27.04517364501953,2000-03-14
27.97959327697754,2000-03-15
30.26954460144043,2000-03-16
30.24321937561035,2000-03-17
29.901039123535156,2000-03-20
30.71700668334961,2000-03-21
31.111827850341797,2000-03-22
32.84903335571289,2000-03-23
32.77005386352539,2000-03-24
31.690893173217773,2000-03-27
32.11203384399414,2000-03-28
31.927780151367188,2000-03-29
31.37502670288086,2000-03-30
31.361873626708984,2000-03-31
32.74373245239258,2000-04-03
30.953903198242188,2000-04-04
30.427471160888672,2000-04-05
29.690467834472656,2000-04-06
29.282489776611328,2000-04-07
30.151100158691406,2000-04-10
30.572242736816406,2000-04-11
31.743528366088867,2000-04-12
30.743314743041992,2000-04-13
28.216476440429688,2000-04-14
28.216476440429688,2000-04-17
29.46673011779785,2000-04-18
29.374618530273438,2000-04-19
30.163497924804688,2000-04-20
31.653202056884766,2000-04-24
33.32749557495117,2000-04-25
32.6156005859375,2000-04-26
32.69470977783203,2000-04-27
31.53456687927246,2000-04-28
31.930082321166992,2000-05-01
31.231346130371094,2000-05-02
29.95257568359375,2000-05-03
30.532636642456055,2000-05-04
30.928150177001953,2000-05-05
32.07509994506836,2000-05-08
31.218183517456055,2000-05-09
30.242610931396484,2000-05-10
31.323654174804688,2000-05-11
31.79825210571289,2000-05-12
33.024295806884766,2000-05-15
32.35194396972656,2000-05-16
32.23329162597656,2000-05-17
32.7869987487793,2000-05-18
31.837779998779297,2000-05-19
31.402746200561523,2000-05-22
32.114646911621094,2000-05-23
31.640037536621094,2000-05-24
30.928150177001953,2000-05-25
31.04678726196289,2000-05-26
32.0355224609375,2000-05-30
34.17122268676758,2000-05-31
34.092166900634766,2000-06-01
35.75325393676758,2000-06-02
35.19955825805664,2000-06-05
34.17122268676758,2000-06-06
35.71371078491211,2000-06-07
34.80403518676758,2000-06-08
34.052589416503906,2000-06-09
33.953731536865234,2000-06-12
34.487632751464844,2000-06-13
35.91144943237305,2000-06-14
35.12044906616211,2000-06-15
32.58924102783203,2000-06-16
33.85483932495117,2000-06-19
34.17122268676758,2000-06-20
33.301143646240234,2000-06-21
33.81529998779297,2000-06-22
33.93395233154297,2000-06-23
35.555511474609375,2000-06-26
34.2899055480957,2000-06-27
33.69664764404297,2000-06-28
33.222049713134766,2000-06-29
32.9847412109375,2000-06-30
33.14293670654297,2000-07-03
33.035194396972656,2000-07-05
32.916378021240234,2000-07-06
34.06507873535156,2000-07-07
34.77806091308594,2000-07-10
34.26312255859375,2000-07-11
34.85728454589844,2000-07-12
34.896888732910156,2000-07-13
35.84754943847656,2000-07-14
35.689117431640625,2000-07-17
34.97611999511719,2000-07-18
34.896888732910156,2000-07-19
36.04561233520508,2000-07-20
37.55082321166992,2000-07-21
36.16444778442383,2000-07-24
35.411827087402344,2000-07-25
35.253395080566406,2000-07-26
36.956642150878906,2000-07-27
35.491058349609375,2000-07-28
35.92677307128906,2000-07-31
36.08522033691406,2000-08-01
36.36249542236328,2000-08-02
36.758575439453125,2000-08-03
37.90728759765625,2000-08-04
36.956642150878906,2000-08-07
37.23392868041992,2000-08-08
37.78845977783203,2000-08-09
37.15471267700195,2000-08-10
37.86768341064453,2000-08-11
38.02613067626953,2000-08-14
37.51118850708008,2000-08-15
36.32286834716797,2000-08-16
37.075477600097656,2000-08-17
37.075477600097656,2000-08-18
37.47158432006836,2000-08-21
36.7189826965332,2000-08-22
36.32286834716797,2000-08-23
35.807926177978516,2000-08-24
35.84754943847656,2000-08-25
37.946922302246094,2000-08-28
37.55082321166992,2000-08-29
37.35274887084961,2000-08-30
37.40227508544922,2000-08-31
37.03587341308594,2000-09-01
37.86768341064453,2000-09-05
38.02613067626953,2000-09-06
37.590396881103516,2000-09-07
38.4222412109375,2000-09-08
39.17483901977539,2000-09-11
38.89755630493164,2000-09-12
38.85795974731445,2000-09-13
38.541072845458984,2000-09-14
37.590396881103516,2000-09-15
36.758575439453125,2000-09-18
37.90728759765625,2000-09-19
36.758575439453125,2000-09-20
36.91703414916992,2000-09-21
37.23392868041992,2000-09-22
38.02613067626953,2000-09-25
37.74886703491211,2000-09-26
37.23392868041992,2000-09-27
38.62028121948242,2000-09-28
38.50145721435547,2000-09-29
39.92744445800781,2000-10-02
38.976776123046875,2000-10-03
38.63092803955078,2000-10-04
38.710262298583984,2000-10-05
36.76680374145508,2000-10-06
35.933902740478516,2000-10-09
35.21998977661133,2000-10-10
34.506065368652344,2000-10-11
32.919593811035156,2000-10-12
34.228424072265625,2000-10-13
35.37864685058594,2000-10-16
34.109439849853516,2000-10-17
34.42673110961914,2000-10-18
35.57693862915039,2000-10-19
35.57693862915039,2000-10-20
34.506065368652344,2000-10-23
36.251197814941406,2000-10-24
36.409854888916016,2000-10-25
34.545719146728516,2000-10-26
35.418277740478516,2000-10-27
37.084102630615234,2000-10-30
38.07565689086914,2000-10-31
37.044437408447266,2000-11-01
36.568485260009766,2000-11-02
37.837684631347656,2000-11-03
38.4722900390625,2000-11-06
38.67057800292969,2000-11-07
36.80646896362305,2000-11-08
36.965118408203125,2000-11-09
36.211551666259766,2000-11-10
35.45795822143555,2000-11-13
36.37018966674805,2000-11-14
36.60816192626953,2000-11-15
36.64781951904297,2000-11-16
35.57693862915039,2000-11-17
33.39552307128906,2000-11-20
33.79216766357422,2000-11-21
32.87992477416992,2000-11-22
32.60228729248047,2000-11-24
33.633506774902344,2000-11-27
34.98200988769531,2000-11-28
36.13222122192383,2000-11-29
34.8630256652832,2000-11-30
34.42673110961914,2000-12-01
32.99890899658203,2000-12-04
34.26809310913086,2000-12-05
34.109439849853516,2000-12-06
33.911128997802734,2000-12-07
34.7837028503418,2000-12-08
35.85456466674805,2000-12-11
35.65628433227539,2000-12-12
35.85456466674805,2000-12-13
35.18032455444336,2000-12-14
34.66472244262695,2000-12-15
36.01323699951172,2000-12-18
34.8630256652832,2000-12-19
32.64194869995117,2000-12-20
33.35586166381836,2000-12-21
33.75248336791992,2000-12-22
33.79216766357422,2000-12-26
33.75248336791992,2000-12-27
34.26809310913086,2000-12-28
34.8630256652832,2000-12-29
32.99890899658203,2001-01-02
35.55234146118164,2001-01-03
34.44005584716797,2001-01-04
32.771690368652344,2001-01-05
31.10331916809082,2001-01-08
29.832155227661133,2001-01-09
29.67327308654785,2001-01-10
30.428007125854492,2001-01-11
30.467748641967773,2001-01-12
30.70608139038086,2001-01-16
31.421104431152344,2001-01-17
31.540266036987305,2001-01-18
30.904705047607422,2001-01-19
28.600740432739258,2001-01-22
29.55411720275879,2001-01-23
29.39521598815918,2001-01-24
29.474668502807617,2001-01-25
29.63355255126953,2001-01-26
30.259593963623047,2001-01-29
30.450271606445312,2001-01-30
29.93545150756836,2001-01-31
30.18331527709961,2001-02-01
30.577369689941406,2001-02-02
30.768049240112305,2001-02-05
29.865541458129883,2001-02-06
29.471477508544922,2001-02-07
29.93545150756836,2001-02-08
29.89097023010254,2001-02-09
30.577369689941406,2001-02-12
29.732067108154297,2001-02-13
29.643077850341797,2001-02-14
29.78291130065918,2001-02-15
30.01171112060547,2001-02-16
29.22359275817871,2001-02-20
27.946107864379883,2001-02-21
28.282941818237305,2001-02-22
28.537185668945312,2001-02-23
28.72784423828125,2001-02-26
28.880403518676758,2001-02-27
27.888887405395508,2001-02-28
27.3295955657959,2001-03-01
27.806272506713867,2001-03-02
27.513906478881836,2001-03-05
27.32324981689453,2001-03-06
28.092275619506836,2001-03-07
28.238468170166016,2001-03-08
27.15799903869629,2001-03-09
25.6771240234375,2001-03-12
26.458864212036133,2001-03-13
24.456806182861328,2001-03-14
25.2957706451416,2001-03-15
24.266141891479492,2001-03-16
24.6347713470459,2001-03-19
23.68777084350586,2001-03-20
22.238672256469727,2001-03-21
22.05434226989746,2001-03-22
23.38905143737793,2001-03-23
24.011905670166016,2001-03-26
25.200437545776367,2001-03-27
24.79367446899414,2001-03-28
24.76188850402832,2001-03-29
26.249126434326172,2001-03-30
25.238563537597656,2001-04-02
24.145381927490234,2001-04-03
23.056264877319336,2001-04-04
24.400146484375,2001-04-05
23.381093978881836,2001-04-06
23.648591995239258,2001-04-09
24.310989379882812,2001-04-10
24.489320755004883,2001-04-11
24.96063804626465,2001-04-12
24.540273666381836,2001-04-16
24.826881408691406,2001-04-17
27.11977767944336,2001-04-18
27.36180305480957,2001-04-19
26.431903839111328,2001-04-20
25.80137062072754,2001-04-23
25.9542236328125,2001-04-24
26.177139282226562,2001-04-25
26.686668395996094,2001-04-26
27.858583450317383,2001-04-27
27.030601501464844,2001-04-30
26.909591674804688,2001-05-01
27.540138244628906,2001-05-02
27.043344497680664,2001-05-03
27.92864227294922,2001-05-04
27.53376579284668,2001-05-07
26.30451774597168,2001-05-08
26.495603561401367,2001-05-09
27.28536605834961,2001-05-10
26.92232894897461,2001-05-11
27.011503219604492,2001-05-14
26.648456573486328,2001-05-15
28.21526336669922,2001-05-16
28.25347137451172,2001-05-17
27.833112716674805,2001-05-18
28.65473175048828,2001-05-21
29.329872131347656,2001-05-22
28.470033645629883,2001-05-23
28.40633773803711,2001-05-24
27.597448348999023,2001-05-25
27.011503219604492,2001-05-29
26.92232894897461,2001-05-30
26.8267879486084,2001-05-31
26.992395401000977,2001-06-01
27.221677780151367,2001-06-04
27.132511138916016,2001-06-05
26.673927307128906,2001-06-06
26.215347290039062,2001-06-07
26.107074737548828,2001-06-08
26.37458038330078,2001-06-11
26.622983932495117,2001-06-12
26.444643020629883,2001-06-13
25.330045700073242,2001-06-14
24.801403045654297,2001-06-15
24.54663848876953,2001-06-18
24.610322952270508,2001-06-19
25.132610321044922,2001-06-20
25.731300354003906,2001-06-21
25.9542236328125,2001-06-22
25.40010643005371,2001-06-25
24.839614868164062,2001-06-26
24.361940383911133,2001-06-27
25.138978958129883,2001-06-28
24.712236404418945,2001-06-29
25.164447784423828,2001-07-02
25.489933013916016,2001-07-03
25.202743530273438,2001-07-05
24.430519104003906,2001-07-06
24.37946128845215,2001-07-09
23.61360740661621,2001-07-10
23.8242130279541,2001-07-11
24.58368682861328,2001-07-12
25.119773864746094,2001-07-13
24.481571197509766,2001-07-16
24.749605178833008,2001-07-17
23.932716369628906,2001-07-18
24.251813888549805,2001-07-19
24.23905372619629,2001-07-20
24.334774017333984,2001-07-23
24.12417221069336,2001-07-24
24.29010581970215,2001-07-25
24.74323081970215,2001-07-26
25.202743530273438,2001-07-27
25.336753845214844,2001-07-30
25.738832473754883,2001-07-31
26.47914695739746,2001-08-01
26.434467315673828,2001-08-02
25.815414428710938,2001-08-03
25.387821197509766,2001-08-06
25.636720657348633,2001-08-07
25.394197463989258,2001-08-08
25.40697479248047,2001-08-09
25.432493209838867,2001-08-10
25.50269889831543,2001-08-13
25.138912200927734,2001-08-14
24.673030853271484,2001-08-15
24.34754180908203,2001-08-16
23.932716369628906,2001-08-17
24.34754180908203,2001-08-20
23.35833168029785,2001-08-21
23.760391235351562,2001-08-22
24.053977966308594,2001-08-23
24.385847091674805,2001-08-24
24.270971298217773,2001-08-27
23.6199951171875,2001-08-28
23.61360740661621,2001-08-29
22.943492889404297,2001-08-30
23.243452072143555,2001-08-31
23.26259994506836,2001-09-04
23.44129180908203,2001-09-05
22.515899658203125,2001-09-06
22.081926345825195,2001-09-07
22.343582153320312,2001-09-10
19.305715560913086,2001-09-17
17.47406768798828,2001-09-18
16.593355178833008,2001-09-19
16.720983505249023,2001-09-20
16.344446182250977,2001-09-21
17.55704116821289,2001-09-24
17.186880111694336,2001-09-25
17.410247802734375,2001-09-26
17.525127410888672,2001-09-27
18.54625701904297,2001-09-28
18.750486373901367,2001-10-01
18.507963180541992,2001-10-02
19.16073989868164,2001-10-03
18.482370376586914,2001-10-04
17.7847957611084,2001-10-05
17.560815811157227,2001-10-08
18.55915069580078,2001-10-09
18.891950607299805,2001-10-10
19.19913101196289,2001-10-11
19.192729949951172,2001-10-12
19.76871109008789,2001-10-15
20.031091690063477,2001-10-16
19.23113250732422,2001-10-17
19.256732940673828,2001-10-18
18.76395034790039,2001-10-19
19.403921127319336,2001-10-22
19.365522384643555,2001-10-23
19.192729949951172,2001-10-24
19.627914428710938,2001-10-25
19.659915924072266,2001-10-26
19.16073989868164,2001-10-29
18.891950607299805,2001-10-30
18.834352493286133,2001-10-31
19.032739639282227,2001-11-01
19.16073989868164,2001-11-02
19.435914993286133,2001-11-05
19.55750274658203,2001-11-06
20.27427864074707,2001-11-07
20.735055923461914,2001-11-08
20.933454513549805,2001-11-09
20.536670684814453,2001-11-12
20.575075149536133,2001-11-13
21.39423179626465,2001-11-14
22.008602142333984,2001-11-15
21.20224380493164,2001-11-16
21.88701057434082,2001-11-19
21.5350284576416,2001-11-20
21.439035415649414,2001-11-21
21.995807647705078,2001-11-23
22.475784301757812,2001-11-26
22.13019561767578,2001-11-27
21.5350284576416,2001-11-28
21.323833465576172,2001-11-29
21.061447143554688,2001-11-30
20.56867218017578,2001-12-03
21.343032836914062,2001-12-04
22.14940071105957,2001-12-05
22.501379013061523,2001-12-06
22.206987380981445,2001-12-07
21.759029388427734,2001-12-10
21.925413131713867,2001-12-11
21.387832641601562,2001-12-12
20.863052368164062,2001-12-13
20.64546775817871,2001-12-14
21.215036392211914,2001-12-17
21.36223602294922,2001-12-18
22.142993927001953,2001-12-19
21.471033096313477,2001-12-20
21.631013870239258,2001-12-21
21.925413131713867,2001-12-24
22.206987380981445,2001-12-26
22.398984909057617,2001-12-27
23.07096290588379,2001-12-28
22.840572357177734,2001-12-31
23.01374626159668,2002-01-02
23.379352569580078,2002-01-03
24.193941116333008,2002-01-04
24.116973876953125,2002-01-07
23.764190673828125,2002-01-08
23.828325271606445,2002-01-09
24.226009368896484,2002-01-10
24.00151824951172,2002-01-11
23.25107192993164,2002-01-14
24.213180541992188,2002-01-15
23.501220703125,2002-01-16
23.834747314453125,2002-01-17
23.744958877563477,2002-01-18
23.879638671875,2002-01-22
23.379352569580078,2002-01-23
23.571775436401367,2002-01-24
23.725711822509766,2002-01-25
23.276721954345703,2002-01-28
22.090110778808594,2002-01-29
22.641735076904297,2002-01-30
22.994504928588867,2002-01-31
22.51345443725586,2002-02-01
21.435882568359375,2002-02-04
22.128610610961914,2002-02-05
21.102354049682617,2002-02-06
21.198558807373047,2002-02-07
21.71168327331543,2002-02-08
21.50002098083496,2002-02-11
21.160076141357422,2002-02-12
21.81430435180664,2002-02-13
22.179914474487305,2002-02-14
21.602649688720703,2002-02-15
21.326847076416016,2002-02-19
21.705270767211914,2002-02-20
21.435882568359375,2002-02-21
21.583412170410156,2002-02-22
22.47496223449707,2002-02-25
22.60324478149414,2002-02-26
22.943191528320312,2002-02-27
23.379352569580078,2002-02-28
23.930967330932617,2002-03-01
25.258678436279297,2002-03-04
25.047008514404297,2002-03-05
25.605043411254883,2002-03-06
25.342063903808594,2002-03-07
25.957820892333984,2002-03-08
26.650541305541992,2002-03-11
26.355491638183594,2002-03-12
25.957820892333984,2002-03-13
26.047609329223633,2002-03-14
27.035388946533203,2002-03-15
26.9070987701416,2002-03-18
27.279109954833984,2002-03-19
26.8365478515625,2002-03-20
26.31057357788086,2002-03-21
26.36191177368164,2002-03-22
