GWW,Date
27.874950408935547,1998-10-19
28.323209762573242,1998-10-20
28.5677433013916,1998-10-21
28.975271224975586,1998-10-22
29.138290405273438,1998-10-23
29.26053237915039,1998-10-26
28.52699089050293,1998-10-27
28.853015899658203,1998-10-28
29.17904281616211,1998-10-29
30.034832000732422,1998-10-30
30.238601684570312,1998-11-02
29.99408531188965,1998-11-03
29.99408531188965,1998-11-04
30.33753204345703,1998-11-05
30.092214584350586,1998-11-06
29.72422218322754,1998-11-09
30.13309669494629,1998-11-10
29.151838302612305,1998-11-11
29.07007598876953,1998-11-12
28.90651512145996,1998-11-13
28.456762313842773,1998-11-16
28.579437255859375,1998-11-17
28.824750900268555,1998-11-18
29.274499893188477,1998-11-19
28.865617752075195,1998-11-20
29.029178619384766,1998-11-23
28.865617752075195,1998-11-24
29.233617782592773,1998-11-25
28.375001907348633,1998-11-27
27.639047622680664,1998-11-30
28.293222427368164,1998-12-01
28.211454391479492,1998-12-02
28.334110260009766,1998-12-03
28.988290786743164,1998-12-04
28.538537979125977,1998-12-07
28.129671096801758,1998-12-08
28.170564651489258,1998-12-09
27.189311981201172,1998-12-10
26.739540100097656,1998-12-11
26.57600975036621,1998-12-14
26.044479370117188,1998-12-15
24.940567016601562,1998-12-16
25.717397689819336,1998-12-17
25.349428176879883,1998-12-18
25.512968063354492,1998-12-21
25.472074508666992,1998-12-22
26.08537483215332,1998-12-23
26.371585845947266,1998-12-24
25.349428176879883,1998-12-28
26.371585845947266,1998-12-29
27.47550392150879,1998-12-30
27.230188369750977,1998-12-31
26.57600975036621,1999-01-04
27.47550392150879,1999-01-05
27.271072387695312,1999-01-06
26.821321487426758,1999-01-07
27.557275772094727,1999-01-08
26.821321487426758,1999-01-11
26.453351974487305,1999-01-12
26.00360107421875,1999-01-13
26.00360107421875,1999-01-14
26.00360107421875,1999-01-15
26.126266479492188,1999-01-19
25.635610580444336,1999-01-20
24.981443405151367,1999-01-21
24.69524574279785,1999-01-22
24.572580337524414,1999-01-25
24.654369354248047,1999-01-26
24.286392211914062,1999-01-27
24.613468170166016,1999-01-28
26.65777587890625,1999-01-29
25.472074508666992,1999-02-01
24.73612403869629,1999-02-02
28.129671096801758,1999-02-03
27.612709045410156,1999-02-04
28.556371688842773,1999-02-05
29.08976936340332,1999-02-08
28.433300018310547,1999-02-09
28.474327087402344,1999-02-10
29.21285629272461,1999-02-11
28.556371688842773,1999-02-12
27.98197364807129,1999-02-16
27.571683883666992,1999-02-17
28.351253509521484,1999-02-18
28.72049903869629,1999-02-19
29.417999267578125,1999-02-22
29.00770378112793,1999-02-23
29.171838760375977,1999-02-24
29.294898986816406,1999-02-25
29.21285629272461,1999-02-26
29.376977920532227,1999-03-01
29.08976936340332,1999-03-02
29.459022521972656,1999-03-03
29.623149871826172,1999-03-04
30.443737030029297,1999-03-05
30.156539916992188,1999-03-08
29.500051498413086,1999-03-09
30.074466705322266,1999-03-10
30.361682891845703,1999-03-11
30.197553634643555,1999-03-12
30.443737030029297,1999-03-15
31.38741111755371,1999-03-16
30.238576889038086,1999-03-17
29.828277587890625,1999-03-18
29.00770378112793,1999-03-19
29.294898986816406,1999-03-22
28.51535987854004,1999-03-23
29.048736572265625,1999-03-24
29.00770378112793,1999-03-25
28.31021499633789,1999-03-26
28.31021499633789,1999-03-29
28.18711280822754,1999-03-30
28.269184112548828,1999-03-31
28.064023971557617,1999-04-01
28.392269134521484,1999-04-05
28.761537551879883,1999-04-06
28.96666145324707,1999-04-07
28.228145599365234,1999-04-08
28.96666145324707,1999-04-09
29.746248245239258,1999-04-12
30.443737030029297,1999-04-13
32.74137496948242,1999-04-14
33.15166473388672,1999-04-15
33.726097106933594,1999-04-16
34.66975784301758,1999-04-19
33.069610595703125,1999-04-20
32.90548324584961,1999-04-21
32.166969299316406,1999-04-22
32.9465217590332,1999-04-23
32.74137496948242,1999-04-26
31.920793533325195,1999-04-27
33.47990798950195,1999-04-28
33.02855682373047,1999-04-29
32.9465217590332,1999-04-30
33.602996826171875,1999-05-03
32.9465217590332,1999-05-04
32.9465217590332,1999-05-05
32.763763427734375,1999-05-06
34.204383850097656,1999-05-07
34.327880859375,1999-05-10
33.95743179321289,1999-05-11
33.54582595825195,1999-05-12
33.62812423706055,1999-05-13
32.92841720581055,1999-05-14
32.8460807800293,1999-05-17
32.68145751953125,1999-05-18
33.54582595825195,1999-05-19
34.039756774902344,1999-05-20
34.94526672363281,1999-05-21
33.95743179321289,1999-05-24
33.504661560058594,1999-05-25
33.751617431640625,1999-05-26
34.286705017089844,1999-05-27
34.94526672363281,1999-05-28
37.49723815917969,1999-06-01
36.79749298095703,1999-06-02
35.850799560546875,1999-06-03
36.63285446166992,1999-06-04
38.114646911621094,1999-06-07
37.085628509521484,1999-06-08
36.38588333129883,1999-06-09
35.97426986694336,1999-06-10
36.46821212768555,1999-06-11
36.7563362121582,1999-06-14
36.59169387817383,1999-06-15
37.826507568359375,1999-06-16
38.23811721801758,1999-06-17
37.53839874267578,1999-06-18
37.90884017944336,1999-06-21
37.085628509521484,1999-06-22
36.46821212768555,1999-06-23
35.891963958740234,1999-06-24
35.31570816040039,1999-06-25
34.327880859375,1999-06-28
35.891963958740234,1999-06-29
35.43920135498047,1999-06-30
35.97426986694336,1999-07-01
35.97426986694336,1999-07-02
36.13892364501953,1999-07-06
36.38588333129883,1999-07-07
36.92097854614258,1999-07-08
37.167938232421875,1999-07-09
37.49723815917969,1999-07-12
36.715187072753906,1999-07-13
37.53839874267578,1999-07-14
33.2165412902832,1999-07-15
33.17538070678711,1999-07-16
32.969573974609375,1999-07-19
32.022884368896484,1999-07-20
32.31100845336914,1999-07-21
31.899396896362305,1999-07-22
31.487794876098633,1999-07-23
31.36430549621582,1999-07-26
31.693599700927734,1999-07-27
31.36430549621582,1999-07-28
31.117351531982422,1999-07-29
31.117351531982422,1999-07-30
30.829200744628906,1999-08-02
30.376453399658203,1999-08-03
30.006027221679688,1999-08-04
29.63557243347168,1999-08-05
28.81235122680664,1999-08-06
29.347448348999023,1999-08-09
29.63557243347168,1999-08-10
29.923686981201172,1999-08-11
29.698978424072266,1999-08-12
30.112060546875,1999-08-13
30.649030685424805,1999-08-16
30.31859588623047,1999-08-17
30.40117645263672,1999-08-18
29.90550994873047,1999-08-19
30.814241409301758,1999-08-20
30.525114059448242,1999-08-23
30.029430389404297,1999-08-24
30.525114059448242,1999-08-25
29.90550994873047,1999-08-26
29.5750789642334,1999-08-27
29.07941246032715,1999-08-30
28.790246963500977,1999-08-31
29.244626998901367,1999-09-01
29.203304290771484,1999-09-02
30.31859588623047,1999-09-03
30.56641960144043,1999-09-07
30.112060546875,1999-09-08
30.855558395385742,1999-09-09
31.103384017944336,1999-09-10
31.351205825805664,1999-09-13
32.50779724121094,1999-09-14
32.50779724121094,1999-09-15
32.879547119140625,1999-09-16
33.04477310180664,1999-09-17
32.962162017822266,1999-09-20
32.177337646484375,1999-09-21
33.086082458496094,1999-09-22
31.888206481933594,1999-09-23
31.764301300048828,1999-09-24
32.42518615722656,1999-09-27
31.516456604003906,1999-09-28
31.97081184387207,1999-09-29
31.764301300048828,1999-09-30
31.516456604003906,1999-10-01
31.22730827331543,1999-10-04
30.772951126098633,1999-10-05
30.814241409301758,1999-10-06
30.235965728759766,1999-10-07
30.277271270751953,1999-10-08
29.5750789642334,1999-10-11
28.831571578979492,1999-10-12
29.492448806762695,1999-10-13
29.451152801513672,1999-10-14
29.162004470825195,1999-10-15
29.07941246032715,1999-10-18
28.418502807617188,1999-10-19
28.625030517578125,1999-10-20
27.385854721069336,1999-10-21
28.831571578979492,1999-10-22
28.45980453491211,1999-10-25
27.881526947021484,1999-10-26
27.798917770385742,1999-10-27
27.757612228393555,1999-10-28
28.00543975830078,1999-10-29
28.170665740966797,1999-11-01
27.674997329711914,1999-11-02
27.344539642333984,1999-11-03
27.24338150024414,1999-11-04
27.65804672241211,1999-11-05
27.74098014831543,1999-11-08
27.823894500732422,1999-11-09
27.65804672241211,1999-11-10
30.76801109313965,1999-11-11
29.897218704223633,1999-11-12
30.063072204589844,1999-11-15
31.141216278076172,1999-11-16
30.14600944519043,1999-11-17
30.353347778320312,1999-11-18
29.855751037597656,1999-11-19
29.44107437133789,1999-11-22
29.026416778564453,1999-11-23
30.39480972290039,1999-11-24
30.726547241210938,1999-11-26
31.763221740722656,1999-11-29
31.265607833862305,1999-11-30
31.472911834716797,1999-12-01
31.348541259765625,1999-12-02
31.680273056030273,1999-12-03
32.09492111206055,1999-12-06
32.46812438964844,1999-12-07
32.84133529663086,1999-12-08
31.514406204223633,1999-12-09
30.933860778808594,1999-12-10
32.665096282958984,1999-12-13
32.1778678894043,1999-12-14
31.72174072265625,1999-12-15
30.643611907958984,1999-12-16
30.685075759887695,1999-12-17
30.933860778808594,1999-12-20
31.016820907592773,1999-12-21
30.477741241455078,1999-12-22
31.55586814880371,1999-12-23
31.348541259765625,1999-12-27
32.1778678894043,1999-12-28
31.846128463745117,1999-12-29
31.846128463745117,1999-12-30
31.72174072265625,1999-12-31
30.477741241455078,2000-01-03
29.606945037841797,2000-01-04
30.021608352661133,2000-01-05
29.897218704223633,2000-01-06
29.44107437133789,2000-01-07
30.726547241210938,2000-01-10
32.1778678894043,2000-01-11
33.2559928894043,2000-01-12
34.49998092651367,2000-01-13
36.90502166748047,2000-01-14
36.241554260253906,2000-01-18
36.40742111206055,2000-01-19
36.241554260253906,2000-01-20
35.86838912963867,2000-01-21
35.9513053894043,2000-01-24
34.12677764892578,2000-01-25
33.421852111816406,2000-01-26
33.338924407958984,2000-01-27
31.929067611694336,2000-01-28
31.80466651916504,2000-01-31
31.141216278076172,2000-02-01
31.472911834716797,2000-02-02
31.621051788330078,2000-02-03
31.953903198242188,2000-02-04
31.953903198242188,2000-02-07
31.953903198242188,2000-02-08
32.453189849853516,2000-02-09
33.368534088134766,2000-02-10
34.325496673583984,2000-02-11
35.157623291015625,2000-02-14
33.95103073120117,2000-02-15
33.6597785949707,2000-02-16
33.24370574951172,2000-02-17
31.704261779785156,2000-02-18
31.121788024902344,2000-02-22
31.371416091918945,2000-02-23
30.456077575683594,2000-02-24
28.833404541015625,2000-02-25
28.95822525024414,2000-02-28
28.500558853149414,2000-02-29
27.95966911315918,2000-03-01
26.420228958129883,2000-03-02
27.002717971801758,2000-03-03
26.919511795043945,2000-03-06
25.87933921813965,2000-03-07
25.13041877746582,2000-03-08
26.919511795043945,2000-03-09
26.378610610961914,2000-03-10
25.83772850036621,2000-03-13
30.289621353149414,2000-03-14
31.24660301208496,2000-03-15
33.95103073120117,2000-03-16
33.576560974121094,2000-03-17
33.451759338378906,2000-03-20
34.53352355957031,2000-03-21
35.199222564697266,2000-03-22
36.61386489868164,2000-03-23
36.86349868774414,2000-03-24
36.61386489868164,2000-03-27
37.279544830322266,2000-03-28
37.279544830322266,2000-03-29
36.281005859375,2000-03-30
36.11457061767578,2000-03-31
36.86349868774414,2000-04-03
35.78170394897461,2000-04-04
33.78461456298828,2000-04-05
34.325496673583984,2000-04-06
32.91086959838867,2000-04-07
32.41157531738281,2000-04-10
33.24370574951172,2000-04-11
33.6597785949707,2000-04-12
33.368534088134766,2000-04-13
30.123201370239258,2000-04-14
30.872135162353516,2000-04-17
30.37285614013672,2000-04-18
29.374286651611328,2000-04-19
29.124652862548828,2000-04-20
28.250904083251953,2000-04-24
28.95822525024414,2000-04-25
28.750194549560547,2000-04-26
28.708585739135742,2000-04-27
28.875022888183594,2000-04-28
30.16480255126953,2000-05-01
29.665546417236328,2000-05-02
29.665546417236328,2000-05-03
29.653854370117188,2000-05-04
30.363859176635742,2000-05-05
29.44501495361328,2000-05-08
29.48678970336914,2000-05-09
29.15266990661621,2000-05-10
29.110885620117188,2000-05-11
28.275562286376953,2000-05-12
29.86269187927246,2000-05-15
29.90444564819336,2000-05-16
29.946212768554688,2000-05-17
29.987995147705078,2000-05-18
29.90444564819336,2000-05-19
28.818531036376953,2000-05-22
28.526165008544922,2000-05-23
27.732616424560547,2000-05-24
28.19203758239746,2000-05-25
27.314956665039062,2000-05-26
27.649080276489258,2000-05-30
26.688465118408203,2000-05-31
26.81375503540039,2000-06-01
27.649080276489258,2000-06-02
26.64668846130371,2000-06-05
26.563159942626953,2000-06-06
25.89491081237793,2000-06-07
25.89491081237793,2000-06-08
25.51900863647461,2000-06-09
23.74397087097168,2000-06-12
23.221878051757812,2000-06-13
23.8483829498291,2000-06-14
22.59539794921875,2000-06-15
21.40506362915039,2000-06-16
20.38179588317871,2000-06-19
20.75769805908203,2000-06-20
19.922367095947266,2000-06-21
21.175350189208984,2000-06-22
20.340036392211914,2000-06-23
20.674163818359375,2000-06-26
20.63239097595215,2000-06-27
20.444448471069336,2000-06-28
20.548864364624023,2000-06-29
20.59062385559082,2000-06-30
21.425954818725586,2000-07-03
20.63239097595215,2000-07-05
19.379413604736328,2000-07-06
19.379413604736328,2000-07-07
20.29827308654785,2000-07-10
20.465333938598633,2000-07-11
20.00591468811035,2000-07-12
20.63239097595215,2000-07-13
20.924760818481445,2000-07-14
21.509483337402344,2000-07-17
21.718313217163086,2000-07-18
21.718313217163086,2000-07-19
22.1777286529541,2000-07-20
22.13597297668457,2000-07-21
21.634777069091797,2000-07-24
21.21710777282715,2000-07-25
20.882993698120117,2000-07-26
21.133594512939453,2000-07-27
20.799457550048828,2000-07-28
21.21710777282715,2000-07-31
21.509483337402344,2000-08-01
21.342416763305664,2000-08-02
21.133594512939453,2000-08-03
21.718313217163086,2000-08-04
21.801849365234375,2000-08-07
22.05243492126465,2000-08-08
22.1777286529541,2000-08-09
22.207969665527344,2000-08-10
22.16597557067871,2000-08-11
22.33390235900879,2000-08-14
21.49428367614746,2000-08-15
21.5782527923584,2000-08-16
21.49428367614746,2000-08-17
21.49428367614746,2000-08-18
20.948530197143555,2000-08-21
20.822593688964844,2000-08-22
20.486743927001953,2000-08-23
20.948530197143555,2000-08-24
20.822593688964844,2000-08-25
20.612680435180664,2000-08-28
20.738637924194336,2000-08-29
20.654659271240234,2000-08-30
19.405729293823242,2000-08-31
19.68910789489746,2000-09-01
20.234853744506836,2000-09-05
20.40277862548828,2000-09-06
20.024948120117188,2000-09-07
19.857030868530273,2000-09-08
19.773061752319336,2000-09-11
19.479196548461914,2000-09-12
19.185331344604492,2000-09-13
18.55561065673828,2000-09-14
18.429670333862305,2000-09-15
18.765522003173828,2000-09-18
18.471647262573242,2000-09-19
17.799949645996094,2000-09-20
17.841928482055664,2000-09-21
17.548080444335938,2000-09-22
17.548080444335938,2000-09-25
17.12825584411621,2000-09-26
17.548080444335938,2000-09-27
17.841928482055664,2000-09-28
17.67401123046875,2000-09-29
17.88391876220703,2000-10-02
17.63202476501465,2000-10-03
18.219762802124023,2000-10-04
18.05184555053711,2000-10-05
17.88391876220703,2000-10-06
18.093822479248047,2000-10-09
17.67401123046875,2000-10-10
17.338165283203125,2000-10-11
16.792409896850586,2000-10-12
17.12825584411621,2000-10-13
17.841928482055664,2000-10-16
16.5405330657959,2000-10-17
16.708450317382812,2000-10-18
17.50609016418457,2000-10-19
17.08627700805664,2000-10-20
17.67401123046875,2000-10-23
17.715986251831055,2000-10-24
17.464096069335938,2000-10-25
18.303726196289062,2000-10-26
20.15089225769043,2000-10-27
20.6966495513916,2000-10-30
21.452312469482422,2000-10-31
21.914098739624023,2000-11-01
22.366497039794922,2000-11-02
21.64907455444336,2000-11-03
21.775676727294922,2000-11-06
21.60686683654785,2000-11-07
22.704103469848633,2000-11-08
24.096731185913086,2000-11-09
22.872901916503906,2000-11-10
23.590320587158203,2000-11-13
24.687538146972656,2000-11-14
24.096731185913086,2000-11-15
23.92792320251465,2000-11-16
24.687538146972656,2000-11-17
24.223339080810547,2000-11-20
23.632516860961914,2000-11-21
23.505905151367188,2000-11-22
23.97012710571289,2000-11-24
24.560932159423828,2000-11-27
24.307723999023438,2000-11-28
24.982948303222656,2000-11-29
24.687538146972656,2000-11-30
25.23615837097168,2000-12-01
25.784765243530273,2000-12-04
26.670988082885742,2000-12-05
25.995777130126953,2000-12-06
25.23615837097168,2000-12-07
25.151750564575195,2000-12-08
24.814144134521484,2000-12-11
24.982948303222656,2000-12-12
24.687538146972656,2000-12-13
23.801321029663086,2000-12-14
22.91510581970215,2000-12-15
22.239887237548828,2000-12-18
22.704103469848633,2000-12-19
22.113285064697266,2000-12-20
21.944480895996094,2000-12-21
22.661914825439453,2000-12-22
22.577503204345703,2000-12-26
24.349929809570312,2000-12-27
24.096731185913086,2000-12-28
24.64533805847168,2000-12-29
24.349929809570312,2001-01-02
25.36275863647461,2001-01-03
25.658161163330078,2001-01-04
25.40496253967285,2001-01-05
24.72974395751953,2001-01-08
24.349929809570312,2001-01-09
25.19395637512207,2001-01-10
25.02515411376953,2001-01-11
24.89855194091797,2001-01-12
24.64533805847168,2001-01-16
24.771953582763672,2001-01-17
24.349929809570312,2001-01-18
24.349929809570312,2001-01-19
24.307723999023438,2001-01-22
24.223339080810547,2001-01-23
24.814144134521484,2001-01-24
24.856351852416992,2001-01-25
24.392131805419922,2001-01-26
24.307723999023438,2001-01-29
24.982948303222656,2001-01-30
26.589962005615234,2001-01-31
25.293537139892578,2001-02-01
25.158489227294922,2001-02-02
25.21927261352539,2001-02-05
24.57106590270996,2001-02-06
24.88166618347168,2001-02-07
24.69171714782715,2001-02-08
24.393251419067383,2001-02-09
24.31863784790039,2001-02-12
24.515361785888672,2001-02-13
24.210100173950195,2001-02-14
24.61031723022461,2001-02-15
23.864152908325195,2001-02-16
23.85736846923828,2001-02-20
23.192602157592773,2001-02-21
23.13153648376465,2001-02-22
22.683820724487305,2001-02-23
23.755617141723633,2001-02-26
23.789525985717773,2001-02-27
23.74883270263672,2001-02-28
23.74883270263672,2001-03-01
24.379695892333984,2001-03-02
24.976640701293945,2001-03-05
24.868106842041016,2001-03-06
25.13943862915039,2001-03-07
25.186918258666992,2001-03-08
24.91558837890625,2001-03-09
23.931976318359375,2001-03-12
23.21971893310547,2001-03-13
22.717748641967773,2001-03-14
22.839853286743164,2001-03-15
21.70022201538086,2001-03-16
21.089717864990234,2001-03-19
21.123641967773438,2001-03-20
20.54026222229004,2001-03-21
20.50634002685547,2001-03-22
21.001541137695312,2001-03-23
21.958005905151367,2001-03-26
22.351444244384766,2001-03-27
22.39891815185547,2001-03-28
22.900890350341797,2001-03-29
22.96194839477539,2001-03-30
22.41249656677246,2001-04-02
21.842681884765625,2001-04-03
22.31753158569336,2001-04-04
23.179014205932617,2001-04-05
22.826282501220703,2001-04-06
23.050140380859375,2001-04-09
23.39610481262207,2001-04-10
23.07726287841797,2001-04-11
22.670263290405273,2001-04-12
22.65669822692871,2001-04-16
22.7313175201416,2001-04-17
24.33220863342285,2001-04-18
24.060867309570312,2001-04-19
23.714916229248047,2001-04-20
24.956289291381836,2001-04-23
25.437898635864258,2001-04-24
25.77707862854004,2001-04-25
26.109464645385742,2001-04-26
26.401161193847656,2001-04-27
26.306190490722656,2001-04-30
26.930274963378906,2001-05-01
27.140546798706055,2001-05-02
26.5716609954834,2001-05-03
26.837373733520508,2001-05-04
26.885055541992188,2001-05-07
27.178010940551758,2001-05-08
27.273414611816406,2001-05-09
27.818462371826172,2001-05-10
27.804847717285156,2001-05-11
27.66856575012207,2001-05-14
27.93429183959961,2001-05-15
28.38397789001465,2001-05-16
28.854080200195312,2001-05-17
29.160676956176758,2001-05-18
29.70573616027832,2001-05-21
29.51497459411621,2001-05-22
29.2424373626709,2001-05-23
28.9494686126709,2001-05-24
29.092538833618164,2001-05-25
29.494531631469727,2001-05-29
29.603534698486328,2001-05-30
30.10772132873535,2001-05-31
30.373432159423828,2001-06-01
30.516515731811523,2001-06-04
30.598276138305664,2001-06-05
30.393878936767578,2001-06-06
31.116079330444336,2001-06-07
31.579374313354492,2001-06-08
30.516515731811523,2001-06-11
30.01233673095703,2001-06-12
29.89649772644043,2001-06-13
29.106163024902344,2001-06-14
29.344633102416992,2001-06-15
28.854080200195312,2001-06-18
28.363534927368164,2001-06-19
28.554290771484375,2001-06-20
28.915407180786133,2001-06-21
28.663307189941406,2001-06-22
28.268138885498047,2001-06-25
28.513416290283203,2001-06-26
28.295387268066406,2001-06-27
28.513416290283203,2001-06-28
28.043312072753906,2001-06-29
28.343082427978516,2001-07-02
28.89497184753418,2001-07-03
28.956283569335938,2001-07-05
27.45737075805664,2001-07-06
27.082645416259766,2001-07-09
26.95319175720215,2001-07-10
26.694284439086914,2001-07-11
27.661762237548828,2001-07-12
27.382429122924805,2001-07-13
27.48461151123047,2001-07-16
28.009227752685547,2001-07-17
28.513416290283203,2001-07-18
28.738256454467773,2001-07-19
28.506610870361328,2001-07-20
28.642873764038086,2001-07-23
28.01605224609375,2001-07-24
28.588375091552734,2001-07-25
28.854080200195312,2001-07-26
28.75189208984375,2001-07-27
28.75189208984375,2001-07-30
28.683753967285156,2001-07-31
28.792762756347656,2001-08-01
28.363534927368164,2001-08-02
28.206838607788086,2001-08-03
27.93429183959961,2001-08-06
27.804847717285156,2001-08-07
27.59362030029297,2001-08-08
27.562833786010742,2001-08-09
27.439678192138672,2001-08-10
27.131738662719727,2001-08-13
27.302814483642578,2001-08-14
27.76127815246582,2001-08-15
28.00079345703125,2001-08-16
27.5970458984375,2001-08-17
28.041833877563477,2001-08-20
28.055517196655273,2001-08-21
28.363454818725586,2001-08-22
28.602930068969727,2001-08-23
28.31555938720703,2001-08-24
28.137632369995117,2001-08-27
28.35661506652832,2001-08-28
28.274490356445312,2001-08-29
28.60979461669922,2001-08-30
28.951934814453125,2001-08-31
29.164064407348633,2001-09-04
29.73200798034668,2001-09-05
30.74473762512207,2001-09-06
29.971506118774414,2001-09-07
29.519887924194336,2001-09-10
28.062353134155273,2001-09-17
28.370288848876953,2001-09-18
27.973398208618164,2001-09-19
26.837495803833008,2001-09-20
25.229442596435547,2001-09-21
26.002668380737305,2001-09-24
26.002668380737305,2001-09-25
25.934249877929688,2001-09-26
26.08479118347168,2001-09-27
26.58432388305664,2001-09-28
26.48168182373047,2001-10-01
27.1248836517334,2001-10-02
27.487577438354492,2001-10-03
27.494421005249023,2001-10-04
27.870756149291992,2001-10-05
27.863929748535156,2001-10-08
27.665485382080078,2001-10-09
29.08194923400879,2001-10-10
29.848339080810547,2001-10-11
29.499343872070312,2001-10-12
29.170881271362305,2001-10-15
29.71147918701172,2001-10-16
29.595149993896484,2001-10-17
29.471994400024414,2001-10-18
29.60199546813965,2001-10-19
30.31365394592285,2001-10-22
29.17775535583496,2001-10-23
29.67043113708496,2001-10-24
29.437763214111328,2001-10-25
29.718320846557617,2001-10-26
29.424074172973633,2001-10-29
29.36934471130371,2001-10-30
29.629362106323242,2001-10-31
29.889389038085938,2001-11-01
30.450496673583984,2001-11-02
30.635250091552734,2001-11-05
31.305849075317383,2001-11-06
30.945240020751953,2001-11-07
30.972700119018555,2001-11-08
30.904001235961914,2001-11-09
30.588037490844727,2001-11-12
30.97957992553711,2001-11-13
31.15814781188965,2001-11-14
31.30241584777832,2001-11-15
31.38485336303711,2001-11-16
31.632156372070312,2001-11-19
31.549718856811523,2001-11-20
31.08259391784668,2001-11-21
31.26805877685547,2001-11-23
31.625255584716797,2001-11-26
32.298439025878906,2001-11-27
32.22287368774414,2001-11-28
32.67623519897461,2001-11-29
32.14731979370117,2001-11-30
31.81760597229004,2001-12-03
32.078643798828125,2001-12-04
32.86856460571289,2001-12-05
32.90290832519531,2001-12-06
32.99221420288086,2001-12-07
32.49076843261719,2001-12-10
32.44956970214844,2001-12-11
32.181678771972656,2001-12-12
31.288684844970703,2001-12-13
32.03740692138672,2001-12-14
32.435829162597656,2001-12-17
32.71059036254883,2001-12-18
32.33964538574219,2001-12-19
32.33964538574219,2001-12-20
32.937278747558594,2001-12-21
33.177677154541016,2001-12-24
32.847957611083984,2001-12-26
32.79301834106445,2001-12-27
33.328800201416016,2001-12-28
32.97159957885742,2001-12-31
32.84107971191406,2002-01-02
33.58296203613281,2002-01-03
33.78214645385742,2002-01-04
33.67911911010742,2002-01-07
33.69285202026367,2002-01-08
33.960750579833984,2002-01-09
34.1187629699707,2002-01-10
33.81650924682617,2002-01-11
33.637908935546875,2002-01-14
33.28759002685547,2002-01-15
33.09525680541992,2002-01-16
33.28071975708008,2002-01-17
33.672264099121094,2002-01-18
34.091270446777344,2002-01-22
34.448448181152344,2002-01-23
36.2275390625,2002-01-24
36.61909484863281,2002-01-25
36.701515197753906,2002-01-28
36.45425033569336,2002-01-29
36.255027770996094,2002-01-30
37.29914093017578,2002-01-31
37.292259216308594,2002-02-01
36.91447067260742,2002-02-04
36.74962615966797,2002-02-05
37.13426208496094,2002-02-06
37.206642150878906,2002-02-07
37.537437438964844,2002-02-08
37.39270782470703,2002-02-11
37.49606704711914,2002-02-12
37.28932571411133,2002-02-13
37.17218780517578,2002-02-14
37.41337585449219,2002-02-15
36.78626251220703,2002-02-19
37.57876968383789,2002-02-20
37.2686653137207,2002-02-21
37.91644287109375,2002-02-22
37.833744049072266,2002-02-25
39.329193115234375,2002-02-26
40.23196029663086,2002-02-27
40.845298767089844,2002-02-28
39.618621826171875,2002-03-01
40.252601623535156,2002-03-04
39.96318817138672,2002-03-05
40.34910202026367,2002-03-06
39.81848907470703,2002-03-07
40.080352783203125,2002-03-08
40.31466293334961,2002-03-11
39.887393951416016,2002-03-12
38.59870147705078,2002-03-13
38.936378479003906,2002-03-14
38.936378479003906,2002-03-15
38.502227783203125,2002-03-18
39.26715850830078,2002-03-19
39.956298828125,2002-03-20
38.90880584716797,2002-03-21
38.66071319580078,2002-03-22
37.72349166870117,2002-03-25
37.9991455078125,2002-03-26
38.17143249511719,2002-03-27
38.75030517578125,2002-03-28
38.1783332824707,2002-04-01
38.453975677490234,2002-04-02
37.861305236816406,2002-04-03
38.79166030883789,2002-04-04
39.163822174072266,2002-04-05
38.98462677001953,2002-04-08
39.370521545410156,2002-04-09
40.14925003051758,2002-04-10
39.70132064819336,2002-04-11
39.52903747558594,2002-04-12
38.936378479003906,2002-04-15
40.5351676940918,2002-04-16
40.29397964477539,2002-04-17
39.19824981689453,2002-04-18
39.384315490722656,2002-04-19
37.86820983886719,2002-04-22
37.6338996887207,2002-04-23
37.206642150878906,2002-04-24
37.66145324707031,2002-04-25
37.93714141845703,2002-04-26
37.51673889160156,2002-04-29
38.640037536621094,2002-04-30
38.1507568359375,2002-05-01
38.005558013916016,2002-05-02
37.265777587890625,2002-05-03
36.09733200073242,2002-05-06
37.33491516113281,2002-05-07
37.749752044677734,2002-05-08
36.92008590698242,2002-05-09
36.19413375854492,2002-05-10
36.43611526489258,2002-05-13
37.597660064697266,2002-05-14
37.466270446777344,2002-05-15
37.659881591796875,2002-05-16
38.19915771484375,2002-05-17
38.04012680053711,2002-05-20
37.383331298828125,2002-05-21
37.6322021484375,2002-05-22
38.233741760253906,2002-05-23
37.957149505615234,2002-05-24
37.25885772705078,2002-05-28
36.56055450439453,2002-05-29
36.22870635986328,2002-05-30
36.3531494140625,2002-05-31
36.04201889038086,2002-06-03
35.56496047973633,2002-06-04
36.05586242675781,2002-06-05
35.35063934326172,2002-06-06
34.87359619140625,2002-06-07
34.95655059814453,2002-06-10
34.97036361694336,2002-06-11
35.274593353271484,2002-06-12
34.77680587768555,2002-06-13
34.631595611572266,2002-06-14
35.44742965698242,2002-06-17
34.797515869140625,2002-06-18
34.38961410522461,2002-06-19
33.87105941772461,2002-06-20
33.13821029663086,2002-06-21
33.19349670410156,2002-06-24
32.923866271972656,2002-06-25
32.97227096557617,2002-06-26
33.497718811035156,2002-06-27
34.63851547241211,2002-06-28
34.31354904174805,2002-07-01
32.97916793823242,2002-07-02
33.41474533081055,2002-07-03
34.569358825683594,2002-07-05
34.05772399902344,2002-07-08
