FSLR,Date
40.470001220703125,2013-08-07
40.5099983215332,2013-08-08
41.02000045776367,2013-08-09
40.56999969482422,2013-08-12
38.88999938964844,2013-08-13
38.84000015258789,2013-08-14
37.630001068115234,2013-08-15
38.15999984741211,2013-08-16
37.09000015258789,2013-08-19
38.52000045776367,2013-08-20
38.54999923706055,2013-08-21
39.02000045776367,2013-08-22
38.970001220703125,2013-08-23
38.779998779296875,2013-08-26
36.84000015258789,2013-08-27
36.91999816894531,2013-08-28
37.52000045776367,2013-08-29
36.720001220703125,2013-08-30
36.869998931884766,2013-09-03
36.470001220703125,2013-09-04
38.36000061035156,2013-09-05
37.45000076293945,2013-09-06
38.2400016784668,2013-09-09
39.72999954223633,2013-09-10
39.599998474121094,2013-09-11
38.34000015258789,2013-09-12
38.220001220703125,2013-09-13
38.47999954223633,2013-09-16
38.5099983215332,2013-09-17
39.5,2013-09-18
39.83000183105469,2013-09-19
39.02000045776367,2013-09-20
38.779998779296875,2013-09-23
39.040000915527344,2013-09-24
40.38999938964844,2013-09-25
40.45000076293945,2013-09-26
40.709999084472656,2013-09-27
40.209999084472656,2013-09-30
42.13999938964844,2013-10-01
42.97999954223633,2013-10-02
43.08000183105469,2013-10-03
43.970001220703125,2013-10-04
43.7400016784668,2013-10-07
42.290000915527344,2013-10-08
41.599998474121094,2013-10-09
42.33000183105469,2013-10-10
43.310001373291016,2013-10-11
44.36000061035156,2013-10-14
43.75,2013-10-15
45.7599983215332,2013-10-16
45.970001220703125,2013-10-17
49.970001220703125,2013-10-18
53.880001068115234,2013-10-21
54.5,2013-10-22
53.08000183105469,2013-10-23
54.220001220703125,2013-10-24
52.79999923706055,2013-10-25
51.47999954223633,2013-10-28
52.369998931884766,2013-10-29
51.400001525878906,2013-10-30
50.310001373291016,2013-10-31
59.13999938964844,2013-11-01
61.83000183105469,2013-11-04
62.119998931884766,2013-11-05
61.150001525878906,2013-11-06
58.130001068115234,2013-11-07
60.5,2013-11-08
63.13999938964844,2013-11-11
61.720001220703125,2013-11-12
64.19999694824219,2013-11-13
64.27999877929688,2013-11-14
64.19000244140625,2013-11-15
62.869998931884766,2013-11-18
60.41999816894531,2013-11-19
60.880001068115234,2013-11-20
61.97999954223633,2013-11-21
60.349998474121094,2013-11-22
59.939998626708984,2013-11-25
59.369998931884766,2013-11-26
60.529998779296875,2013-11-27
59.81999969482422,2013-11-29
59.810001373291016,2013-12-02
59.619998931884766,2013-12-03
60.79999923706055,2013-12-04
59.779998779296875,2013-12-05
58.0099983215332,2013-12-06
56.06999969482422,2013-12-09
56.4900016784668,2013-12-10
54.20000076293945,2013-12-11
54.38999938964844,2013-12-12
53.790000915527344,2013-12-13
54.70000076293945,2013-12-16
55.5099983215332,2013-12-17
55.41999816894531,2013-12-18
56.7599983215332,2013-12-19
55.869998931884766,2013-12-20
55.7599983215332,2013-12-23
55.290000915527344,2013-12-24
55.68000030517578,2013-12-26
55.2599983215332,2013-12-27
55.599998474121094,2013-12-30
54.63999938964844,2013-12-31
57.439998626708984,2014-01-02
56.7400016784668,2014-01-03
51.2599983215332,2014-01-06
52.4900016784668,2014-01-07
51.68000030517578,2014-01-08
52.11000061035156,2014-01-09
51.970001220703125,2014-01-10
49.86000061035156,2014-01-13
51.04999923706055,2014-01-14
51.9900016784668,2014-01-15
52.20000076293945,2014-01-16
