FCX,Date
9.790369987487793,2009-03-02
10.499979019165039,2009-03-03
11.904407501220703,2009-03-04
11.697442054748535,2009-03-05
12.52161979675293,2009-03-06
11.94506549835205,2009-03-09
12.628800392150879,2009-03-10
13.142524719238281,2009-03-11
13.586026191711426,2009-03-12
13.68951416015625,2009-03-13
13.770825386047363,2009-03-16
13.648859977722168,2009-03-17
13.996274948120117,2009-03-18
14.798274040222168,2009-03-19
14.413910865783691,2009-03-20
15.474623680114746,2009-03-23
15.105032920837402,2009-03-24
15.027420043945312,2009-03-25
15.91073989868164,2009-03-26
15.56701946258545,2009-03-27
14.240201950073242,2009-03-30
14.08497428894043,2009-03-31
14.676315307617188,2009-04-01
15.363753318786621,2009-04-02
15.770288467407227,2009-04-03
15.430267333984375,2009-04-06
15.286136627197266,2009-04-07
15.012638092041016,2009-04-08
16.298803329467773,2009-04-09
16.849491119384766,2009-04-13
16.357938766479492,2009-04-14
16.557514190673828,2009-04-15
16.16574478149414,2009-04-16
16.04009437561035,2009-04-17
14.454562187194824,2009-04-20
15.053295135498047,2009-04-21
14.949809074401855,2009-04-22
14.473037719726562,2009-04-23
15.127209663391113,2009-04-24
14.665223121643066,2009-04-27
14.144107818603516,2009-04-28
15.138298988342285,2009-04-29
15.76289176940918,2009-04-30
16.439245223999023,2009-05-01
17.976726531982422,2009-05-04
18.483060836791992,2009-05-05
19.163105010986328,2009-05-06
18.124568939208984,2009-05-07
19.144622802734375,2009-05-08
18.841562271118164,2009-05-11
18.150436401367188,2009-05-12
17.004711151123047,2009-05-13
17.041669845581055,2009-05-14
16.694257736206055,2009-05-15
17.987821578979492,2009-05-18
18.301959991455078,2009-05-19
18.479368209838867,2009-05-20
17.980422973632812,2009-05-21
17.8658504486084,2009-05-22
18.475677490234375,2009-05-26
18.386972427368164,2009-05-27
19.292457580566406,2009-05-28
20.11664581298828,2009-05-29
21.480419158935547,2009-06-01
21.02212142944336,2009-06-02
19.832054138183594,2009-06-03
20.81885528564453,2009-06-04
21.125614166259766,2009-06-05
20.874298095703125,2009-06-08
21.790868759155273,2009-06-09
22.13458824157715,2009-06-10
22.330463409423828,2009-06-11
21.624553680419922,2009-06-12
20.379051208496094,2009-06-15
19.362686157226562,2009-06-16
18.656768798828125,2009-06-17
18.66416358947754,2009-06-18
18.823078155517578,2009-06-19
16.697954177856445,2009-06-22
17.437135696411133,2009-06-23
18.035858154296875,2009-06-24
18.75655746459961,2009-06-25
18.68263816833496,2009-06-26
18.601333618164062,2009-06-29
18.52001953125,2009-06-30
18.690038681030273,2009-07-01
18.375885009765625,2009-07-02
16.97884750366211,2009-07-06
16.63142967224121,2009-07-07
16.668394088745117,2009-07-08
17.25603485107422,2009-07-09
17.237552642822266,2009-07-10
17.70693588256836,2009-07-13
17.806720733642578,2009-07-14
18.81569480895996,2009-07-15
19.891191482543945,2009-07-16
20.51209831237793,2009-07-17
21.066482543945312,2009-07-20
21.498899459838867,2009-07-21
21.724342346191406,2009-07-22
22.082839965820312,2009-07-23
22.108720779418945,2009-07-24
22.156761169433594,2009-07-27
21.6467342376709,2009-07-28
20.515792846679688,2009-07-29
21.58759307861328,2009-07-30
22.286123275756836,2009-07-31
24.074922561645508,2009-08-03
23.320959091186523,2009-08-04
23.823598861694336,2009-08-05
23.649898529052734,2009-08-06
23.435531616210938,2009-08-07
23.054859161376953,2009-08-10
22.870067596435547,2009-08-11
23.276609420776367,2009-08-12
24.41863250732422,2009-08-13
23.52423095703125,2009-08-14
21.93870735168457,2009-08-17
22.348939895629883,2009-08-18
22.947681427001953,2009-08-19
22.999422073364258,2009-08-20
24.045347213745117,2009-08-21
24.185794830322266,2009-08-24
23.694252014160156,2009-08-25
23.332054138183594,2009-08-26
23.74968719482422,2009-08-27
24.200576782226562,2009-08-28
23.276609420776367,2009-08-31
22.400684356689453,2009-09-01
22.840492248535156,2009-09-02
23.83099365234375,2009-09-03
24.39276885986328,2009-09-04
25.131935119628906,2009-09-08
25.013675689697266,2009-09-09
25.597618103027344,2009-09-10
26.007863998413086,2009-09-11
26.10026741027832,2009-09-14
26.35897445678711,2009-09-15
26.66573143005371,2009-09-16
26.414409637451172,2009-09-17
25.9228572845459,2009-09-18
25.900686264038086,2009-09-21
27.035303115844727,2009-09-22
26.27396583557129,2009-09-23
25.168895721435547,2009-09-24
24.647781372070312,2009-09-25
25.486738204956055,2009-09-28
25.250207901000977,2009-09-29
25.357389450073242,2009-09-30
24.171016693115234,2009-10-01
24.341026306152344,2009-10-02
24.876930236816406,2009-10-05
25.726966857910156,2009-10-06
26.898561477661133,2009-10-07
27.71165657043457,2009-10-08
27.475120544433594,2009-10-09
27.526865005493164,2009-10-12
27.66361427307129,2009-10-13
28.17364501953125,2009-10-14
28.062767028808594,2009-10-15
27.988853454589844,2009-10-16
29.197410583496094,2009-10-19
29.060640335083008,2009-10-20
29.4635009765625,2009-10-21
30.66836166381836,2009-10-22
30.065927505493164,2009-10-23
29.37480354309082,2009-10-26
28.624534606933594,2009-10-27
27.146194458007812,2009-10-28
28.89063835144043,2009-10-29
27.112932205200195,2009-10-30
27.574914932250977,2009-11-02
28.376914978027344,2009-11-03
28.716938018798828,2009-11-04
29.3821964263916,2009-11-05
29.40437126159668,2009-11-06
30.74966049194336,2009-11-09
30.516834259033203,2009-11-10
30.653583526611328,2009-11-11
29.995710372924805,2009-11-12
30.147245407104492,2009-11-13
31.222736358642578,2009-11-16
31.547975540161133,2009-11-17
31.300350189208984,2009-11-18
31.31143569946289,2009-11-19
31.25600814819336,2009-11-20
31.53689193725586,2009-11-23
31.632976531982422,2009-11-24
32.27237319946289,2009-11-25
31.09708023071289,2009-11-27
30.601835250854492,2009-11-30
31.012075424194336,2009-12-01
31.48145294189453,2009-12-02
30.971418380737305,2009-12-03
29.518936157226562,2009-12-04
29.082820892333984,2009-12-07
28.188426971435547,2009-12-08
28.964555740356445,2009-12-09
28.73172378540039,2009-12-10
28.388004302978516,2009-12-11
29.138267517089844,2009-12-14
28.861072540283203,2009-12-15
29.36371421813965,2009-12-16
28.0738525390625,2009-12-17
28.28821563720703,2009-12-18
28.813034057617188,2009-12-21
28.994129180908203,2009-12-22
29.910703659057617,2009-12-23
30.235944747924805,2009-12-24
30.23225975036621,2009-12-28
29.969839096069336,2009-12-29
29.892221450805664,2009-12-30
29.674177169799805,2009-12-31
30.845762252807617,2010-01-04
31.030550003051758,2010-01-05
32.2686767578125,2010-01-06
31.651460647583008,2010-01-07
32.5606575012207,2010-01-08
32.55694580078125,2010-01-11
31.329917907714844,2010-01-12
31.89638900756836,2010-01-13
31.50023078918457,2010-01-14
31.211437225341797,2010-01-15
31.322507858276367,2010-01-19
30.92264747619629,2010-01-20
28.24210548400879,2010-01-21
27.483104705810547,2010-01-22
27.62009048461914,2010-01-25
26.653757095336914,2010-01-26
26.37977409362793,2010-01-27
25.48009490966797,2010-01-28
24.69147491455078,2010-01-29
26.505653381347656,2010-02-01
26.84628677368164,2010-02-02
26.0872802734375,2010-02-03
24.70998764038086,2010-02-04
26.00212860107422,2010-02-05
25.62077522277832,2010-02-08
26.501962661743164,2010-02-09
26.29832649230957,2010-02-10
27.460880279541016,2010-02-11
27.27946662902832,2010-02-12
28.1162109375,2010-02-16
27.8126220703125,2010-02-17
28.36056900024414,2010-02-18
28.567914962768555,2010-02-19
28.22728729248047,2010-02-22
27.26465606689453,2010-02-23
26.90923500061035,2010-02-24
27.423860549926758,2010-02-25
27.82743263244629,2010-02-26
28.305036544799805,2010-03-01
28.871511459350586,2010-03-02
29.3380126953125,2010-03-03
29.189910888671875,2010-03-04
29.882274627685547,2010-03-05
29.848953247070312,2010-03-08
29.530536651611328,2010-03-09
29.64901351928711,2010-03-10
29.804519653320312,2010-03-11
29.815622329711914,2010-03-12
29.863752365112305,2010-03-15
30.430233001708984,2010-03-16
30.074790954589844,2010-03-17
29.71937370300293,2010-03-18
29.067745208740234,2010-03-19
29.545345306396484,2010-03-22
30.022964477539062,2010-03-23
29.54164695739746,2010-03-24
28.845613479614258,2010-03-25
29.31209373474121,2010-03-26
30.685701370239258,2010-03-29
30.9744873046875,2010-03-30
30.93006134033203,2010-03-31
31.94452667236328,2010-04-01
32.33327102661133,2010-04-05
32.33327102661133,2010-04-06
31.8149356842041,2010-04-07
31.859375,2010-04-08
31.718673706054688,2010-04-09
31.24846076965332,2010-04-12
31.441335678100586,2010-04-13
31.66016387939453,2010-04-14
31.23733139038086,2010-04-15
30.10980987548828,2010-04-16
29.968847274780273,2010-04-19
29.968847274780273,2010-04-20
29.082406997680664,2010-04-21
29.857574462890625,2010-04-22
29.508941650390625,2010-04-23
29.82048797607422,2010-04-26
28.244159698486328,2010-04-27
28.370271682739258,2010-04-28
28.82648277282715,2010-04-29
28.014196395874023,2010-04-30
27.35029411315918,2010-05-03
26.144855499267578,2010-05-04
26.126317977905273,2010-05-05
25.603342056274414,2010-05-06
25.069244384765625,2010-05-07
26.8903751373291,2010-05-10
26.052125930786133,2010-05-11
27.075830459594727,2010-05-12
26.597352981567383,2010-05-13
25.85926628112793,2010-05-14
25.210189819335938,2010-05-17
24.980224609375,2010-05-18
25.106338500976562,2010-05-19
23.596771240234375,2010-05-20
24.854124069213867,2010-05-21
24.316308975219727,2010-05-24
25.08036231994629,2010-05-25
24.698341369628906,2010-05-26
26.359989166259766,2010-05-27
25.981664657592773,2010-05-28
24.6612491607666,2010-06-01
25.59963035583496,2010-06-02
24.542566299438477,2010-06-03
23.296337127685547,2010-06-04
21.757095336914062,2010-06-07
22.803037643432617,2010-06-08
22.53228187561035,2010-06-09
23.871232986450195,2010-06-10
24.082645416259766,2010-06-11
24.20504379272461,2010-06-14
24.86895751953125,2010-06-15
24.86153793334961,2010-06-16
24.409040451049805,2010-06-17
24.442420959472656,2010-06-18
25.250993728637695,2010-06-21
24.179080963134766,2010-06-22
24.130861282348633,2010-06-23
23.530004501342773,2010-06-24
24.690916061401367,2010-06-25
23.982498168945312,2010-06-28
22.650970458984375,2010-06-29
21.93141746520996,2010-06-30
21.57906723022461,2010-07-01
21.712587356567383,2010-07-02
21.95366668701172,2010-07-06
23.351970672607422,2010-07-07
23.4261474609375,2010-07-08
24.47209358215332,2010-07-09
23.448402404785156,2010-07-12
23.895610809326172,2010-07-13
23.72417640686035,2010-07-14
23.541568756103516,2010-07-15
22.39002227783203,2010-07-16
22.680706024169922,2010-07-19
23.97014617919922,2010-07-20
24.618587493896484,2010-07-21
25.632246017456055,2010-07-22
26.489389419555664,2010-07-23
26.549020767211914,2010-07-26
26.023557662963867,2010-07-27
26.228525161743164,2010-07-28
26.362688064575195,2010-07-29
26.66082000732422,2010-07-30
27.875722885131836,2010-08-02
27.588768005371094,2010-08-03
27.95026397705078,2010-08-04
27.603679656982422,2010-08-05
27.80491828918457,2010-08-06
27.849628448486328,2010-08-09
27.28318214416504,2010-08-10
26.101816177368164,2010-08-11
26.232248306274414,2010-08-12
26.112995147705078,2010-08-13
26.321687698364258,2010-08-16
27.141559600830078,2010-08-17
27.286903381347656,2010-08-18
26.865785598754883,2010-08-19
26.597469329833984,2010-08-20
26.2210693359375,2010-08-23
24.987531661987305,2010-08-24
24.842187881469727,2010-08-25
25.0098934173584,2010-08-26
26.53410530090332,2010-08-27
26.2210693359375,2010-08-30
26.828521728515625,2010-08-31
28.39373207092285,2010-09-01
28.68069076538086,2010-09-02
29.273231506347656,2010-09-03
29.016090393066406,2010-09-07
29.493112564086914,2010-09-08
29.127901077270508,2010-09-09
29.55646324157715,2010-09-10
30.47696304321289,2010-09-13
30.350261688232422,2010-09-14
30.335338592529297,2010-09-15
30.458328247070312,2010-09-16
30.45460319519043,2010-09-17
31.062057495117188,2010-09-20
30.927888870239258,2010-09-21
31.494348526000977,2010-09-22
31.39000129699707,2010-09-23
32.276954650878906,2010-09-24
32.258323669433594,2010-09-27
32.4334831237793,2010-09-28
32.12417221069336,2010-09-29
31.82230567932129,2010-09-30
33.216094970703125,2010-10-01
32.50801467895508,2010-10-04
33.98006057739258,2010-10-05
34.889373779296875,2010-10-06
34.062042236328125,2010-10-07
35.593719482421875,2010-10-08
35.54527282714844,2010-10-11
35.56391143798828,2010-10-12
37.040592193603516,2010-10-13
37.0069465637207,2010-10-14
36.65553665161133,2010-10-15
36.001312255859375,2010-10-18
34.66293716430664,2010-10-19
35.64613723754883,2010-10-20
36.04991149902344,2010-10-21
35.160152435302734,2010-10-22
35.91533279418945,2010-10-25
36.74152755737305,2010-10-26
35.702232360839844,2010-10-27
35.69850540161133,2010-10-28
35.43680191040039,2010-10-29
35.97887420654297,2010-11-01
36.509742736816406,2010-11-02
36.2966423034668,2010-11-03
38.83879852294922,2010-11-04
39.19395065307617,2010-11-05
39.35845184326172,2010-11-08
38.37522506713867,2010-11-09
39.00328063964844,2010-11-10
40.3790397644043,2010-11-11
38.850006103515625,2010-11-12
38.13223648071289,2010-11-15
36.491050720214844,2010-11-16
36.203189849853516,2010-11-17
37.32844543457031,2010-11-18
38.05745315551758,2010-11-19
38.13597106933594,2010-11-22
36.898529052734375,2010-11-23
37.65370559692383,2010-11-24
36.60693359375,2010-11-26
37.870548248291016,2010-11-29
37.87800979614258,2010-11-30
39.436946868896484,2010-12-01
40.240726470947266,2010-12-02
40.73045349121094,2010-12-03
41.08559799194336,2010-12-06
41.3585090637207,2010-12-07
40.599605560302734,2010-12-08
41.369720458984375,2010-12-09
42.195926666259766,2010-12-10
43.19035339355469,2010-12-13
42.92491912841797,2010-12-14
41.88936996459961,2010-12-15
42.036476135253906,2010-12-16
42.89276123046875,2010-12-17
43.017234802246094,2010-12-20
43.83201599121094,2010-12-21
43.90369415283203,2010-12-22
44.575111389160156,2010-12-23
44.741092681884766,2010-12-27
44.61661148071289,2010-12-28
44.94478988647461,2010-12-29
44.869346618652344,2010-12-30
45.299373626708984,2010-12-31
45.106990814208984,2011-01-03
44.793907165527344,2011-01-04
44.64301681518555,2011-01-05
43.78675079345703,2011-01-06
44.31108093261719,2011-01-07
44.87311553955078,2011-01-10
45.944393157958984,2011-01-11
46.14893341064453,2011-01-12
44.72099685668945,2011-01-13
44.82704162597656,2011-01-14
44.92172622680664,2011-01-18
43.618778228759766,2011-01-19
42.00523376464844,2011-01-20
41.05830383300781,2011-01-21
41.0848274230957,2011-01-24
40.3121452331543,2011-01-25
41.78554916381836,2011-01-26
40.77802276611328,2011-01-27
40.213653564453125,2011-01-28
41.19087600708008,2011-01-31
43.2059211730957,2011-02-01
42.61883544921875,2011-02-02
43.096073150634766,2011-02-03
42.99760055541992,2011-02-04
42.13400650024414,2011-02-07
42.14916229248047,2011-02-08
40.82347106933594,2011-02-09
40.61894226074219,2011-02-10
40.54319381713867,2011-02-11
42.52791976928711,2011-02-14
41.39920425415039,2011-02-15
41.990081787109375,2011-02-16
41.84614181518555,2011-02-17
40.111392974853516,2011-02-18
38.16453552246094,2011-02-22
38.64177703857422,2011-02-23
39.285682678222656,2011-02-24
39.73261642456055,2011-02-25
40.111392974853516,2011-02-28
39.10386657714844,2011-03-01
39.37659454345703,2011-03-02
39.69474792480469,2011-03-03
39.172061920166016,2011-03-04
37.982723236083984,2011-03-07
37.96000671386719,2011-03-08
36.70248031616211,2011-03-09
36.202518463134766,2011-03-10
37.48276138305664,2011-03-11
37.06611633300781,2011-03-14
38.959922790527344,2011-03-15
38.096351623535156,2011-03-16
39.3917350769043,2011-03-17
39.22507858276367,2011-03-18
39.71747589111328,2011-03-21
39.60384750366211,2011-03-22
41.57343673706055,2011-03-23
41.16436004638672,2011-03-24
41.32345199584961,2011-03-25
40.967403411865234,2011-03-28
41.134071350097656,2011-03-29
41.84614181518555,2011-03-30
42.08097839355469,2011-03-31
41.72494125366211,2011-04-01
42.24763488769531,2011-04-04
42.883968353271484,2011-04-05
42.61125183105469,2011-04-06
43.512725830078125,2011-04-07
43.3536376953125,2011-04-08
41.997650146484375,2011-04-11
40.679527282714844,2011-04-12
39.81191635131836,2011-04-13
39.52271270751953,2011-04-14
38.94429016113281,2011-04-15
38.51808547973633,2011-04-18
39.362884521484375,2011-04-19
40.56537628173828,2011-04-20
41.7374382019043,2011-04-21
41.69939422607422,2011-04-25
42.536563873291016,2011-04-26
42.74967575073242,2011-04-27
41.79832077026367,2011-04-28
41.87443161010742,2011-04-29
41.35689926147461,2011-05-02
40.48927307128906,2011-05-03
38.92145919799805,2011-05-04
37.939659118652344,2011-05-05
38.18320846557617,2011-05-06
39.48465347290039,2011-05-09
39.27915954589844,2011-05-10
37.096561431884766,2011-05-11
37.44239044189453,2011-05-12
37.096561431884766,2011-05-13
36.38950729370117,2011-05-16
35.98988342285156,2011-05-17
37.365543365478516,2011-05-18
36.865997314453125,2011-05-19
37.18109130859375,2011-05-20
36.44331359863281,2011-05-23
37.51924514770508,2011-05-24
38.41073226928711,2011-05-25
38.725826263427734,2011-05-26
39.755645751953125,2011-05-27
39.68647384643555,2011-05-31
37.949615478515625,2011-06-01
38.257022857666016,2011-06-02
38.372314453125,2011-06-03
38.264713287353516,2011-06-06
38.24165725708008,2011-06-07
37.51924514770508,2011-06-08
38.31081771850586,2011-06-09
37.603782653808594,2011-06-10
37.14267349243164,2011-06-13
38.3338623046875,2011-06-14
37.29636764526367,2011-06-15
36.77378463745117,2011-06-16
36.83525085449219,2011-06-17
36.435638427734375,2011-06-20
37.842018127441406,2011-06-21
37.549991607666016,2011-06-22
37.6114616394043,2011-06-23
37.21953201293945,2011-06-24
37.419334411621094,2011-06-27
38.76424789428711,2011-06-28
39.67110061645508,2011-06-29
40.654808044433594,2011-06-30
41.11593246459961,2011-07-01
41.20814514160156,2011-07-05
41.13130569458008,2011-07-06
42.645286560058594,2011-07-07
42.36093521118164,2011-07-08
40.96221923828125,2011-07-11
41.561668395996094,2011-07-12
42.380088806152344,2011-07-13
41.885948181152344,2011-07-14
42.727535247802734,2011-07-15
42.50362014770508,2011-07-18
43.46873092651367,2011-07-19
43.17533874511719,2011-07-20
42.727535247802734,2011-07-21
42.982322692871094,2011-07-22
42.820186614990234,2011-07-25
43.29887771606445,2011-07-26
42.040367126464844,2011-07-27
41.723812103271484,2011-07-28
40.88993835449219,2011-07-29
41.05207824707031,2011-08-01
39.71638107299805,2011-08-02
39.10641860961914,2011-08-03
36.13385772705078,2011-08-04
35.50847625732422,2011-08-05
32.342899322509766,2011-08-08
34.782711029052734,2011-08-09
33.624568939208984,2011-08-10
35.377220153808594,2011-08-11
35.052947998046875,2011-08-12
36.04121780395508,2011-08-15
35.5239143371582,2011-08-16
35.987178802490234,2011-08-17
33.084110260009766,2011-08-18
32.381507873535156,2011-08-19
32.11899185180664,2011-08-22
33.11499786376953,2011-08-23
33.56281280517578,2011-08-24
33.585968017578125,2011-08-25
34.3812141418457,2011-08-26
35.36949920654297,2011-08-29
35.987178802490234,2011-08-30
36.37322235107422,2011-08-31
35.87135314941406,2011-09-01
34.697776794433594,2011-09-02
34.24996566772461,2011-09-06
34.87535858154297,2011-09-07
34.18048095703125,2011-09-08
32.42009735107422,2011-09-09
31.89509391784668,2011-09-12
32.42783737182617,2011-09-13
32.20392608642578,2011-09-14
32.84474563598633,2011-09-15
32.11127853393555,2011-09-16
31.053503036499023,2011-09-19
29.764110565185547,2011-09-20
27.478729248046875,2011-09-21
24.81501579284668,2011-09-22
24.992589950561523,2011-09-23
26.07352066040039,2011-09-26
26.884214401245117,2011-09-27
24.938547134399414,2011-09-28
24.197345733642578,2011-09-29
23.510173797607422,2011-09-30
23.062368392944336,2011-10-03
24.807292938232422,2011-10-04
26.57538604736328,2011-10-05
26.9305362701416,2011-10-06
26.258825302124023,2011-10-07
27.818445205688477,2011-10-10
27.37064552307129,2011-10-11
27.907163619995117,2011-10-12
27.4017333984375,2011-10-13
28.5914249420166,2011-10-14
27.30065155029297,2011-10-17
27.51059913635254,2011-10-18
26.733020782470703,2011-10-19
27.05182647705078,2011-10-20
28.443687438964844,2011-10-21
30.71420669555664,2011-10-24
29.711135864257812,2011-10-25
30.55868148803711,2011-10-26
33.24132537841797,2011-10-27
33.28020095825195,2011-10-28
31.305158615112305,2011-10-31
30.138797760009766,2011-11-01
30.93193244934082,2011-11-02
31.188518524169922,2011-11-03
31.351816177368164,2011-11-04
32.08273696899414,2011-11-07
32.57261276245117,2011-11-08
30.16990089416504,2011-11-09
30.480934143066406,2011-11-10
30.994125366210938,2011-11-11
30.861949920654297,2011-11-14
30.78418731689453,2011-11-15
29.718921661376953,2011-11-16
28.63809585571289,2011-11-17
28.723608016967773,2011-11-18
28.10154914855957,2011-11-21
27.712766647338867,2011-11-22
26.733020782470703,2011-11-23
26.29758071899414,2011-11-25
27.94603729248047,2011-11-28
28.36592674255371,2011-11-29
30.791959762573242,2011-11-30
30.54313850402832,2011-12-01
30.55868148803711,2011-12-02
31.281829833984375,2011-12-05
31.52288818359375,2011-12-06
31.429561614990234,2011-12-07
29.812210083007812,2011-12-08
30.89304542541504,2011-12-09
29.967731475830078,2011-12-12
29.376768112182617,2011-12-13
29.112403869628906,2011-12-14
28.6691837310791,2011-12-15
28.762493133544922,2011-12-16
27.79052734375,2011-12-19
29.221263885498047,2011-12-20
29.353445053100586,2011-12-21
29.85887908935547,2011-12-22
29.796669006347656,2011-12-23
29.438983917236328,2011-12-27
28.233736038208008,2011-12-28
28.41258430480957,2011-12-29
28.60698127746582,2011-12-30
30.71420669555664,2012-01-03
30.97080421447754,2012-01-04
30.55868148803711,2012-01-05
30.224334716796875,2012-01-06
30.356521606445312,2012-01-09
31.56954574584961,2012-01-10
32.58665084838867,2012-01-11
33.21255111694336,2012-01-12
32.86049270629883,2012-01-13
33.69765090942383,2012-01-17
34.79299545288086,2012-01-18
34.714752197265625,2012-01-19
33.72111129760742,2012-01-20
34.33139419555664,2012-01-23
34.401798248291016,2012-01-24
36.05263900756836,2012-01-25
36.38124465942383,2012-01-26
36.09177780151367,2012-01-27
36.06827926635742,2012-01-30
36.15434265136719,2012-01-31
36.11524963378906,2012-02-01
35.60668182373047,2012-02-02
36.36559295654297,2012-02-03
36.56120300292969,2012-02-06
35.794456481933594,2012-02-07
36.40472412109375,2012-02-08
36.31865692138672,2012-02-09
35.16071319580078,2012-02-10
34.941654205322266,2012-02-13
33.611576080322266,2012-02-14
33.173439025878906,2012-02-15
34.300079345703125,2012-02-16
33.67417526245117,2012-02-17
34.401798248291016,2012-02-21
34.51914978027344,2012-02-22
34.253143310546875,2012-02-23
34.3548583984375,2012-02-24
33.885414123535156,2012-02-27
34.15925598144531,2012-02-28
33.298606872558594,2012-02-29
33.57246780395508,2012-03-01
32.88395309448242,2012-03-02
31.64777183532715,2012-03-05
30.8575496673584,2012-03-06
30.50548553466797,2012-03-07
30.90451431274414,2012-03-08
30.341182708740234,2012-03-09
29.934335708618164,2012-03-12
30.583728790283203,2012-03-13
29.82480812072754,2012-03-14
30.0047550201416,2012-03-15
30.169050216674805,2012-03-16
30.622840881347656,2012-03-19
30.63066864013672,2012-03-20
31.139225006103516,2012-03-21
29.989116668701172,2012-03-22
30.106456756591797,2012-03-23
30.419418334960938,2012-03-26
30.317705154418945,2012-03-27
29.230188369750977,2012-03-28
29.425779342651367,2012-03-29
29.762208938598633,2012-03-30
30.599374771118164,2012-04-02
30.184703826904297,2012-04-03
29.754383087158203,2012-04-04
29.574430465698242,2012-04-05
29.34754753112793,2012-04-09
28.659042358398438,2012-04-10
28.235271453857422,2012-04-11
29.900346755981445,2012-04-12
29.15066909790039,2012-04-13
29.134885787963867,2012-04-16
29.797754287719727,2012-04-17
30.216005325317383,2012-04-18
30.01082420349121,2012-04-19
29.647823333740234,2012-04-20
29.324275970458984,2012-04-23
29.19013214111328,2012-04-24
29.450542449951172,2012-04-25
29.78986167907715,2012-04-26
30.089738845825195,2012-04-27
30.223886489868164,2012-04-30
30.350147247314453,2012-05-01
30.081846237182617,2012-05-02
29.095434188842773,2012-05-03
28.72453498840332,2012-05-04
28.72453498840332,2012-05-07
28.1090087890625,2012-05-08
28.037986755371094,2012-05-09
27.864381790161133,2012-05-10
27.414569854736328,2012-05-11
27.06734848022461,2012-05-14
25.765275955200195,2012-05-15
25.702146530151367,2012-05-16
25.386489868164062,2012-05-17
25.102407455444336,2012-05-18
25.694255828857422,2012-05-21
25.354930877685547,2012-05-22
25.828405380249023,2012-05-23
25.702146530151367,2012-05-24
25.57588768005371,2012-05-25
26.222972869873047,2012-05-29
25.57588768005371,2012-05-30
25.283910751342773,2012-05-31
25.30757713317871,2012-06-01
25.51275634765625,2012-06-04
25.717931747436523,2012-06-05
26.562305450439453,2012-06-06
26.514957427978516,2012-06-07
26.696462631225586,2012-06-08
26.002017974853516,2012-06-11
26.483396530151367,2012-06-12
26.31766128540039,2012-06-13
26.751705169677734,2012-06-14
27.098915100097656,2012-06-15
27.035783767700195,2012-06-18
27.974864959716797,2012-06-19
27.864381790161133,2012-06-20
26.033584594726562,2012-06-21
25.48908233642578,2012-06-22
24.936681747436523,2012-06-25
24.944576263427734,2012-06-26
25.362821578979492,2012-06-27
25.457509994506836,2012-06-28
26.88585090637207,2012-06-29
26.73591423034668,2012-07-02
27.78546142578125,2012-07-03
27.990636825561523,2012-07-05
27.627639770507812,2012-07-06
27.24885368347168,2012-07-09
26.112499237060547,2012-07-10
25.780284881591797,2012-07-11
25.780284881591797,2012-07-12
26.473386764526367,2012-07-13
26.106918334960938,2012-07-16
26.21048927307129,2012-07-17
26.306089401245117,2012-07-18
27.42143440246582,2012-07-19
26.903589248657227,2012-07-20
25.9874210357666,2012-07-23
25.238554000854492,2012-07-24
25.039384841918945,2012-07-25
25.740455627441406,2012-07-26
26.664596557617188,2012-07-27
27.0788631439209,2012-07-30
26.823917388916016,2012-07-31
26.680519104003906,2012-08-01
26.043193817138672,2012-08-02
26.688493728637695,2012-08-03
27.35769271850586,2012-08-06
28.098602294921875,2012-08-07
28.377429962158203,2012-08-08
28.680164337158203,2012-08-09
28.92713737487793,2012-08-10
28.265905380249023,2012-08-13
27.891468048095703,2012-08-14
27.692296981811523,2012-08-15
28.130468368530273,2012-08-16
28.15436363220215,2012-08-17
28.170303344726562,2012-08-20
29.070539474487305,2012-08-21
29.47684097290039,2012-08-22
29.293603897094727,2012-08-23
28.783723831176758,2012-08-24
28.40134048461914,2012-08-27
28.417264938354492,2012-08-28
28.34556770324707,2012-08-29
27.636531829833984,2012-08-30
28.767803192138672,2012-08-31
28.377429962158203,2012-09-04
28.082672119140625,2012-09-05
28.951040267944336,2012-09-06
31.412752151489258,2012-09-07
31.63582420349121,2012-09-10
31.81108283996582,2012-09-11
31.946517944335938,2012-09-12
33.29289245605469,2012-09-13
33.970069885253906,2012-09-14
32.99015426635742,2012-09-17
33.045928955078125,2012-09-18
33.093727111816406,2012-09-19
32.60776138305664,2012-09-20
32.38468933105469,2012-09-21
32.08992004394531,2012-09-24
31.317161560058594,2012-09-25
31.293249130249023,2012-09-26
31.95448875427246,2012-09-27
31.532251358032227,2012-09-28
31.747356414794922,2012-10-01
31.611928939819336,2012-10-02
31.396812438964844,2012-10-03
32.22535705566406,2012-10-04
32.273155212402344,2012-10-05
32.464359283447266,2012-10-08
32.400611877441406,2012-10-09
32.04212188720703,2012-10-10
32.71898651123047,2012-10-11
32.22920227050781,2012-10-12
32.34963607788086,2012-10-15
33.297088623046875,2012-10-16
33.97154998779297,2012-10-17
34.06789016723633,2012-10-18
33.064239501953125,2012-10-19
32.582489013671875,2012-10-22
31.297819137573242,2012-10-23
31.1452579498291,2012-10-24
31.46643829345703,2012-10-25
31.37006950378418,2012-10-26
31.217527389526367,2012-10-31
32.51825714111328,2012-11-01
31.522626876831055,2012-11-02
31.68321418762207,2012-11-05
32.39781951904297,2012-11-06
31.546728134155273,2012-11-07
31.048906326293945,2012-11-08
30.791982650756836,2012-11-09
