DISH,Date
9.12962818145752,2009-01-23
9.284645080566406,2009-01-26
9.733376502990723,2009-01-27
10.785853385925293,2009-01-28
10.663472175598145,2009-01-29
10.475821495056152,2009-01-30
10.58188533782959,2009-02-02
10.337122917175293,2009-02-03
10.475821495056152,2009-02-04
11.063251495361328,2009-02-05
11.071409225463867,2009-02-06
11.348806381225586,2009-02-09
10.728741645812988,2009-02-10
10.590043067932129,2009-02-11
10.769536018371582,2009-02-12
11.079566955566406,2009-02-13
10.239217758178711,2009-02-17
9.774168968200684,2009-02-18
9.374391555786133,2009-02-19
9.10515308380127,2009-02-20
8.925660133361816,2009-02-23
9.431503295898438,2009-02-24
9.203058242797852,2009-02-25
9.039883613586426,2009-02-26
9.178581237792969,2009-02-27
8.101628303527832,2009-03-02
7.424452781677246,2009-03-03
7.824230670928955,2009-03-04
7.3999762535095215,2009-03-05
7.563151836395264,2009-03-06
7.538675308227539,2009-03-09
7.946612358093262,2009-03-10
8.166897773742676,2009-03-11
8.76248550415039,2009-03-12
8.876708030700684,2009-03-13
8.5014066696167,2009-03-16
8.786962509155273,2009-03-17
8.941978454589844,2009-03-18
8.754326820373535,2009-03-19
8.444295883178711,2009-03-20
9.235692024230957,2009-03-23
9.333597183227539,2009-03-24
9.562042236328125,2009-03-25
9.888391494750977,2009-03-26
9.439661026000977,2009-03-27
8.982772827148438,2009-03-30
9.064358711242676,2009-03-31
9.41518497467041,2009-04-01
9.945503234863281,2009-04-02
10.141313552856445,2009-04-03
10.328964233398438,2009-04-06
10.076043128967285,2009-04-07
10.27185344696045,2009-04-08
11.161155700683594,2009-04-09
11.022456169128418,2009-04-13
10.459503173828125,2009-04-14
10.622678756713867,2009-04-15
11.405917167663574,2009-04-16
11.593568801879883,2009-04-17
11.063251495361328,2009-04-20
11.063251495361328,2009-04-21
11.250901222229004,2009-04-22
10.87559986114502,2009-04-23
11.32433032989502,2009-04-24
11.014297485351562,2009-04-27
10.459503173828125,2009-04-28
10.818488121032715,2009-04-29
10.810330390930176,2009-04-30
11.732267379760742,2009-05-01
12.115728378295898,2009-05-04
12.278902053833008,2009-05-05
12.336013793945312,2009-05-06
11.895442008972168,2009-05-07
12.4910306930542,2009-05-08
14.620460510253906,2009-05-11
13.984079360961914,2009-05-12
12.850014686584473,2009-05-13
12.923442840576172,2009-05-14
12.817378997802734,2009-05-15
14.14725399017334,2009-05-18
14.049348831176758,2009-05-19
14.090143203735352,2009-05-20
13.657729148864746,2009-05-21
13.72299861907959,2009-05-22
13.943285942077637,2009-05-26
13.380331993103027,2009-05-27
13.494556427001953,2009-05-28
13.380331993103027,2009-05-29
13.812746047973633,2009-06-01
14.065666198730469,2009-06-02
12.694998741149902,2009-06-03
13.037665367126465,2009-06-04
13.021347999572754,2009-06-05
13.135571479797363,2009-06-08
13.119253158569336,2009-06-09
13.151887893676758,2009-06-10
12.68683910369873,2009-06-11
12.507346153259277,2009-06-12
12.074934005737305,2009-06-15
12.123886108398438,2009-06-16
12.115728378295898,2009-06-17
12.311537742614746,2009-06-18
12.384965896606445,2009-06-19
11.846488952636719,2009-06-22
11.879124641418457,2009-06-23
12.376808166503906,2009-06-24
12.923442840576172,2009-06-25
12.898967742919922,2009-06-26
13.135571479797363,2009-06-29
13.22531509399414,2009-06-30
13.445602416992188,2009-07-01
13.135571479797363,2009-07-02
12.613410949707031,2009-07-06
11.936236381530762,2009-07-07
11.830172538757324,2009-07-08
12.091251373291016,2009-07-09
12.123886108398438,2009-07-10
11.968870162963867,2009-07-13
12.164680480957031,2009-07-14
12.73579216003418,2009-07-15
13.086618423461914,2009-07-16
13.168205261230469,2009-07-17
13.72299861907959,2009-07-20
14.008556365966797,2009-07-21
13.453761100769043,2009-07-22
13.62509536743164,2009-07-23
13.731159210205078,2009-07-24
13.902493476867676,2009-07-27
13.935126304626465,2009-07-28
13.853538513183594,2009-07-29
13.935126304626465,2009-07-30
13.829063415527344,2009-07-31
14.237000465393066,2009-08-03
14.832588195800781,2009-08-04
14.440970420837402,2009-08-05
14.2125244140625,2009-08-06
15.028397560119629,2009-08-07
15.746365547180176,2009-08-10
15.118144989013672,2009-08-11
14.881539344787598,2009-08-12
14.677572250366211,2009-08-13
14.481762886047363,2009-08-14
13.714839935302734,2009-08-17
13.510871887207031,2009-08-18
13.910650253295898,2009-08-19
13.829063415527344,2009-08-20
14.016714096069336,2009-08-21
13.812746047973633,2009-08-24
13.682206153869629,2009-08-25
13.665888786315918,2009-08-26
13.714839935302734,2009-08-27
13.755635261535645,2009-08-28
13.306902885437012,2009-08-31
13.02950668334961,2009-09-01
13.151887893676758,2009-09-02
13.298745155334473,2009-09-03
14.057507514953613,2009-09-04
14.024872779846191,2009-09-08
13.829063415527344,2009-09-09
13.894332885742188,2009-09-10
14.32674503326416,2009-09-11
14.791793823242188,2009-09-14
14.604143142700195,2009-09-15
15.061031341552734,2009-09-16
14.587823867797852,2009-09-17
14.759159088134766,2009-09-18
15.101826667785645,2009-09-21
15.501605033874512,2009-09-22
15.036556243896484,2009-09-23
14.759159088134766,2009-09-24
15.35474681854248,2009-09-25
15.64846134185791,2009-09-28
15.738210678100586,2009-09-29
15.713730812072754,2009-09-30
15.795320510864258,2009-10-01
15.69741439819336,2009-10-02
15.754524230957031,2009-10-05
16.02376365661621,2009-10-06
16.064558029174805,2009-10-07
16.33379554748535,2009-10-08
16.341955184936523,2009-10-09
15.974812507629395,2009-10-12
15.893224716186523,2009-10-13
15.640303611755371,2009-10-14
15.305795669555664,2009-10-15
15.077350616455078,2009-10-16
15.583191871643066,2009-10-19
15.436334609985352,2009-10-20
14.93049144744873,2009-10-21
15.093667984008789,2009-10-22
14.742842674255371,2009-10-23
14.440970420837402,2009-10-26
14.440970420837402,2009-10-27
14.098301887512207,2009-10-28
14.465444564819336,2009-10-29
14.196206092834473,2009-10-30
14.318587303161621,2009-11-02
14.171730041503906,2009-11-03
14.277793884277344,2009-11-04
15.061031341552734,2009-11-05
15.623985290527344,2009-11-06
16.43170166015625,2009-11-09
16.676464080810547,2009-11-10
16.880430221557617,2009-11-11
16.937541961669922,2009-11-12
17.141510009765625,2009-11-13
17.712621688842773,2009-11-16
18.071605682373047,2009-11-17
17.85636329650879,2009-11-18
17.811521530151367,2009-11-19
17.928110122680664,2009-11-20
18.2689151763916,2009-11-23
18.76218605041504,2009-11-24
18.941556930541992,2009-11-25
18.520034790039062,2009-11-27
18.57384490966797,2009-11-30
18.798059463500977,2009-12-01
18.76218605041504,2009-12-02
18.537973403930664,2009-12-03
19.0133056640625,2009-12-04
19.19267463684082,2009-12-07
19.0133056640625,2009-12-08
18.950523376464844,2009-12-09
19.264423370361328,2009-12-10
19.067115783691406,2009-12-11
18.9953670501709,2009-12-14
18.968461990356445,2009-12-15
18.9953670501709,2009-12-16
18.833932876586914,2009-12-17
18.798059463500977,2009-12-18
18.88774299621582,2009-12-21
18.798059463500977,2009-12-22
18.932588577270508,2009-12-23
18.780122756958008,2009-12-24
18.67249870300293,2009-12-28
18.905681610107422,2009-12-29
18.968461990356445,2009-12-30
18.627656936645508,2009-12-31
18.9953670501709,2010-01-04
18.87877655029297,2010-01-05
18.564878463745117,2010-01-06
18.64559555053711,2010-01-07
18.97743034362793,2010-01-08
19.040210723876953,2010-01-11
18.224071502685547,2010-01-12
18.37653923034668,2010-01-13
18.10748291015625,2010-01-14
17.85636329650879,2010-01-15
18.080575942993164,2010-01-19
17.829456329345703,2010-01-20
17.138879776000977,2010-01-21
16.869821548461914,2010-01-22
17.0491943359375,2010-01-25
16.771169662475586,2010-01-26
16.73529624938965,2010-01-27
16.537988662719727,2010-01-28
16.376554489135742,2010-01-29
17.0491943359375,2010-02-01
16.941572189331055,2010-02-02
16.824981689453125,2010-02-03
16.071622848510742,2010-02-04
15.919158935546875,2010-02-05
15.919158935546875,2010-02-08
16.206151962280273,2010-02-09
16.134403228759766,2010-02-10
16.34964942932129,2010-02-11
16.484174728393555,2010-02-12
17.094036102294922,2010-02-16
17.398967742919922,2010-02-17
17.605241775512695,2010-02-18
17.65008544921875,2010-02-19
17.793582916259766,2010-02-22
17.838424682617188,2010-02-23
17.90120506286621,2010-02-24
17.82048797607422,2010-02-25
17.910173416137695,2010-02-26
19.282360076904297,2010-03-01
19.094022750854492,2010-03-02
19.470699310302734,2010-03-03
18.466224670410156,2010-03-04
18.9953670501709,2010-03-05
19.165769577026367,2010-03-08
19.318235397338867,2010-03-09
19.551416397094727,2010-03-10
19.542449951171875,2010-03-11
19.452762603759766,2010-03-12
19.425857543945312,2010-03-15
19.32720375061035,2010-03-16
19.111957550048828,2010-03-17
19.120925903320312,2010-03-18
18.76218605041504,2010-03-19
18.789091110229492,2010-03-22
18.663530349731445,2010-03-23
18.537973403930664,2010-03-24
18.331695556640625,2010-03-25
18.349632263183594,2010-03-26
18.367568969726562,2010-03-29
18.448286056518555,2010-03-30
18.67249870300293,2010-03-31
18.59178352355957,2010-04-01
19.067115783691406,2010-04-05
19.739755630493164,2010-04-06
18.636627197265625,2010-04-07
18.86083984375,2010-04-08
19.524511337280273,2010-04-09
19.389984130859375,2010-04-12
19.524511337280273,2010-04-13
19.488637924194336,2010-04-14
19.587291717529297,2010-04-15
19.3002986907959,2010-04-16
19.282360076904297,2010-04-19
19.569353103637695,2010-04-20
19.389984130859375,2010-04-21
19.59626007080078,2010-04-22
20.170246124267578,2010-04-23
20.215089797973633,2010-04-26
19.739755630493164,2010-04-27
19.488637924194336,2010-04-28
19.937063217163086,2010-04-29
19.88325309753418,2010-04-30
20.546924591064453,2010-05-03
19.874284744262695,2010-05-04
19.569353103637695,2010-05-05
19.0133056640625,2010-05-06
19.102989196777344,2010-05-07
19.6231632232666,2010-05-10
19.542449951171875,2010-05-11
20.062623977661133,2010-05-12
19.69491195678711,2010-05-13
20.53795623779297,2010-05-14
20.762168884277344,2010-05-17
20.15230941772461,2010-05-18
19.865314483642578,2010-05-19
18.663530349731445,2010-05-20
18.86083984375,2010-05-21
18.59178352355957,2010-05-24
18.67249870300293,2010-05-25
18.699405670166016,2010-05-26
19.040210723876953,2010-05-27
18.699405670166016,2010-05-28
18.349632263183594,2010-06-01
18.780122756958008,2010-06-02
19.156803131103516,2010-06-03
18.250980377197266,2010-06-04
17.865331649780273,2010-06-07
17.910173416137695,2010-06-08
18.116451263427734,2010-06-09
18.80702781677246,2010-06-10
18.69043731689453,2010-06-11
18.986400604248047,2010-06-14
19.51554298400879,2010-06-15
19.38101577758789,2010-06-16
19.264423370361328,2010-06-17
19.111957550048828,2010-06-18
18.869810104370117,2010-06-21
18.161293029785156,2010-06-22
18.10748291015625,2010-06-23
18.17026138305664,2010-06-24
17.712865829467773,2010-06-25
17.66802406311035,2010-06-28
16.520050048828125,2010-06-29
16.27790069580078,2010-06-30
16.582828521728516,2010-07-01
16.089561462402344,2010-07-02
16.170278549194336,2010-07-06
16.807043075561523,2010-07-07
16.842918395996094,2010-07-08
16.959508895874023,2010-07-09
17.345155715942383,2010-07-12
17.6411190032959,2010-07-13
17.26443862915039,2010-07-14
17.398967742919922,2010-07-15
16.753232955932617,2010-07-16
17.18372344970703,2010-07-19
17.407936096191406,2010-07-20
17.246501922607422,2010-07-21
17.53349494934082,2010-07-22
17.76667594909668,2010-07-23
18.098512649536133,2010-07-26
18.062639236450195,2010-07-27
18.035736083984375,2010-07-28
17.838424682617188,2010-07-29
18.008827209472656,2010-07-30
18.57384490966797,2010-08-02
18.143356323242188,2010-08-03
18.188199996948242,2010-08-04
18.627656936645508,2010-08-05
18.69043731689453,2010-08-06
16.789106369018555,2010-08-09
16.46623992919922,2010-08-10
16.23305892944336,2010-08-11
16.02678108215332,2010-08-12
15.6859769821167,2010-08-13
16.017812728881836,2010-08-16
16.14337158203125,2010-08-17
16.250993728637695,2010-08-18
15.96399974822998,2010-08-19
16.035747528076172,2010-08-20
16.10749626159668,2010-08-23
15.641134262084961,2010-08-24
16.017812728881836,2010-08-25
15.937095642089844,2010-08-26
16.098529815673828,2010-08-27
15.946064949035645,2010-08-30
16.089561462402344,2010-08-31
16.457271575927734,2010-09-01
16.52901840209961,2010-09-02
16.555923461914062,2010-09-03
16.376554489135742,2010-09-07
16.475208282470703,2010-09-08
16.54695701599121,2010-09-09
16.72632598876953,2010-09-10
16.681486129760742,2010-09-13
16.66354751586914,2010-09-14
16.753232955932617,2010-09-15
16.7622013092041,2010-09-16
16.83395004272461,2010-09-17
16.968477249145508,2010-09-20
16.842918395996094,2010-09-21
16.941572189331055,2010-09-22
16.789106369018555,2010-09-23
17.300315856933594,2010-09-24
17.138879776000977,2010-09-27
17.16578483581543,2010-09-28
17.345155715942383,2010-09-29
17.228565216064453,2010-09-30
17.3361873626709,2010-10-01
17.094036102294922,2010-10-04
17.605241775512695,2010-10-05
17.129911422729492,2010-10-06
17.309280395507812,2010-10-07
17.425872802734375,2010-10-08
17.623180389404297,2010-10-11
17.461746215820312,2010-10-12
17.282377243041992,2010-10-13
17.18372344970703,2010-10-14
17.26443862915039,2010-10-15
17.111974716186523,2010-10-18
17.18372344970703,2010-10-19
17.55143165588379,2010-10-20
17.52452850341797,2010-10-21
17.407936096191406,2010-10-22
17.47968292236328,2010-10-25
17.712865829467773,2010-10-26
17.425872802734375,2010-10-27
17.676990509033203,2010-10-28
17.82048797607422,2010-10-29
18.215103149414062,2010-11-01
18.179231643676758,2010-11-02
18.520034790039062,2010-11-03
18.555908203125,2010-11-04
18.663530349731445,2010-11-05
17.981922149658203,2010-11-08
17.85636329650879,2010-11-09
17.999858856201172,2010-11-10
17.694929122924805,2010-11-11
17.4886531829834,2010-11-12
17.4886531829834,2010-11-15
17.111974716186523,2010-11-16
17.26443862915039,2010-11-17
17.040225982666016,2010-11-18
16.869821548461914,2010-11-19
17.0491943359375,2010-11-22
16.78013801574707,2010-11-23
17.0491943359375,2010-11-24
16.744264602661133,2010-11-26
16.56489372253418,2010-11-29
16.493144989013672,2010-11-30
16.582828521728516,2010-12-01
16.72632598876953,2010-12-02
16.66354751586914,2010-12-03
16.520050048828125,2010-12-06
16.35861587524414,2010-12-07
16.744264602661133,2010-12-08
16.753232955932617,2010-12-09
16.86085319519043,2010-12-10
16.493144989013672,2010-12-13
16.51108169555664,2010-12-14
16.304805755615234,2010-12-15
16.295835494995117,2010-12-16
16.116466522216797,2010-12-17
16.896730422973633,2010-12-20
17.094036102294922,2010-12-21
17.26443862915039,2010-12-22
17.318248748779297,2010-12-23
17.255470275878906,2010-12-27
17.300315856933594,2010-12-28
17.363094329833984,2010-12-29
17.318248748779297,2010-12-30
17.632150650024414,2010-12-31
17.542463302612305,2011-01-03
18.17026138305664,2011-01-04
18.618688583374023,2011-01-05
18.914649963378906,2011-01-06
18.959491729736328,2011-01-07
18.824966430664062,2011-01-10
19.219581604003906,2011-01-11
19.309267044067383,2011-01-12
19.246484756469727,2011-01-13
19.201644897460938,2011-01-14
19.3002986907959,2011-01-18
19.102989196777344,2011-01-19
19.201644897460938,2011-01-20
19.38101577758789,2011-01-21
19.47966766357422,2011-01-24
19.452762603759766,2011-01-25
19.102989196777344,2011-01-26
19.398950576782227,2011-01-27
18.86083984375,2011-01-28
18.932588577270508,2011-01-31
19.73078727722168,2011-02-01
19.506572723388672,2011-02-02
19.59626007080078,2011-02-03
19.587291717529297,2011-02-04
19.829442977905273,2011-02-07
19.40791893005371,2011-02-08
19.892223358154297,2011-02-09
21.067100524902344,2011-02-10
20.98638343811035,2011-02-11
20.75320053100586,2011-02-14
20.96844482421875,2011-02-15
20.84288787841797,2011-02-16
21.040193557739258,2011-02-17
21.049161911010742,2011-02-18
20.43930435180664,2011-02-22
20.564863204956055,2011-02-23
20.28683853149414,2011-02-24
21.031225204467773,2011-02-25
20.851856231689453,2011-02-28
20.51105308532715,2011-03-01
20.60073471069336,2011-03-02
21.318220138549805,2011-03-03
21.076068878173828,2011-03-04
20.914634704589844,2011-03-07
21.228534698486328,2011-03-08
21.380998611450195,2011-03-09
20.932571411132812,2011-03-10
21.013290405273438,2011-03-11
20.869792938232422,2011-03-14
21.040193557739258,2011-03-15
20.869792938232422,2011-03-16
21.21956443786621,2011-03-17
21.416873931884766,2011-03-18
20.84288787841797,2011-03-21
20.824949264526367,2011-03-22
20.9594783782959,2011-03-23
21.67696189880371,2011-03-24
21.883235931396484,2011-03-25
21.67696189880371,2011-03-28
21.69489860534668,2011-03-29
21.883235931396484,2011-03-30
21.84736442565918,2011-03-31
21.919113159179688,2011-04-01
21.946016311645508,2011-04-04
21.802520751953125,2011-04-05
21.81148910522461,2011-04-06
21.479652404785156,2011-04-07
21.336156845092773,2011-04-08
21.049161911010742,2011-04-11
20.878761291503906,2011-04-12
20.860822677612305,2011-04-13
21.013290405273438,2011-04-14
20.8070125579834,2011-04-15
20.717327117919922,2011-04-18
21.40790557861328,2011-04-19
21.147815704345703,2011-04-20
21.856332778930664,2011-04-21
21.802520751953125,2011-04-25
21.901174545288086,2011-04-26
22.035701751708984,2011-04-27
22.152294158935547,2011-04-28
22.457223892211914,2011-04-29
26.717281341552734,2011-05-02
26.18813705444336,2011-05-03
25.775583267211914,2011-05-04
26.259883880615234,2011-05-05
26.197105407714844,2011-05-06
26.053607940673828,2011-05-09
26.57378387451172,2011-05-10
26.28679084777832,2011-05-11
26.18813705444336,2011-05-12
25.838363647460938,2011-05-13
25.91908073425293,2011-05-16
25.910112380981445,2011-05-17
26.851808547973633,2011-05-18
26.824901580810547,2011-05-19
26.439254760742188,2011-05-20
26.38544464111328,2011-05-23
26.13432502746582,2011-05-24
26.161230087280273,2011-05-25
26.609657287597656,2011-05-26
27.02220916748047,2011-05-27
27.15673828125,2011-05-31
26.484098434448242,2011-06-01
26.511003494262695,2011-06-02
26.03567123413086,2011-06-03
25.623119354248047,2011-06-06
25.694866180419922,2011-06-07
25.73971176147461,2011-06-08
25.9549560546875,2011-06-09
25.156753540039062,2011-06-10
24.91460418701172,2011-06-13
25.22850227355957,2011-06-14
24.932540893554688,2011-06-15
24.905635833740234,2011-06-16
24.887699127197266,2011-06-17
25.01325798034668,2011-06-20
25.685897827148438,2011-06-21
25.560338973999023,2011-06-22
25.461685180664062,2011-06-23
25.11191177368164,2011-06-24
25.775583267211914,2011-06-27
26.358539581298828,2011-06-28
26.546876907348633,2011-06-29
27.506511688232422,2011-06-30
27.901126861572266,2011-07-01
27.990812301635742,2011-07-05
27.784536361694336,2011-07-06
28.475114822387695,2011-07-07
28.50202178955078,2011-07-08
28.00874900817871,2011-07-11
27.847314834594727,2011-07-12
28.34955406188965,2011-07-13
27.757631301879883,2011-07-14
27.59619903564453,2011-07-15
27.506511688232422,2011-07-18
28.152246475219727,2011-07-19
28.331619262695312,2011-07-20
28.61861228942871,2011-07-21
28.708293914794922,2011-07-22
28.421302795410156,2011-07-25
28.31368064880371,2011-07-26
28.06256103515625,2011-07-27
27.901126861572266,2011-07-28
26.57378387451172,2011-07-29
26.797996520996094,2011-08-01
25.623119354248047,2011-08-02
25.82939338684082,2011-08-03
23.963937759399414,2011-08-04
22.528972625732422,2011-08-05
20.304773330688477,2011-08-08
20.25096321105957,2011-08-09
19.425857543945312,2011-08-10
20.376522064208984,2011-08-11
20.717327117919922,2011-08-12
21.201627731323242,2011-08-15
21.05813217163086,2011-08-16
21.094005584716797,2011-08-17
19.9280948638916,2011-08-18
19.6052303314209,2011-08-19
19.165769577026367,2011-08-22
19.721818923950195,2011-08-23
19.946033477783203,2011-08-24
19.56038475036621,2011-08-25
19.946033477783203,2011-08-26
20.914634704589844,2011-08-29
20.932571411132812,2011-08-30
22.295791625976562,2011-08-31
22.421350479125977,2011-09-01
21.79355239868164,2011-09-02
21.57830810546875,2011-09-06
22.905651092529297,2011-09-07
22.520004272460938,2011-09-08
21.901174545288086,2011-09-09
21.8922061920166,2011-09-12
22.502065658569336,2011-09-13
23.058115005493164,2011-09-14
23.156770706176758,2011-09-15
23.578292846679688,2011-09-16
24.448240280151367,2011-09-19
24.42133331298828,2011-09-20
23.560354232788086,2011-09-21
22.78009033203125,2011-09-22
23.999813079833984,2011-09-23
24.780075073242188,2011-09-26
25.03119468688965,2011-09-27
24.358552932739258,2011-09-28
23.48860740661621,2011-09-29
22.4661922454834,2011-09-30
21.183692932128906,2011-10-03
22.24197769165039,2011-10-04
22.34960174560547,2011-10-05
22.475160598754883,2011-10-06
23.479637145996094,2011-10-07
24.717296600341797,2011-10-10
24.735233306884766,2011-10-11
24.780075073242188,2011-10-12
24.49308204650879,2011-10-13
24.663484573364258,2011-10-14
23.928064346313477,2011-10-17
23.434795379638672,2011-10-18
22.959463119506836,2011-10-19
22.851839065551758,2011-10-20
23.237485885620117,2011-10-21
23.72178840637207,2011-10-24
23.156770706176758,2011-10-25
23.30026626586914,2011-10-26
22.815967559814453,2011-10-27
21.919113159179688,2011-10-28
21.67696189880371,2011-10-31
21.380998611450195,2011-11-01
21.246471405029297,2011-11-02
21.237503051757812,2011-11-03
21.05813217163086,2011-11-04
22.116418838500977,2011-11-07
21.901174545288086,2011-11-08
21.667991638183594,2011-11-09
22.60968780517578,2011-11-10
23.120895385742188,2011-11-11
22.923587799072266,2011-11-14
23.536569595336914,2011-11-15
23.390623092651367,2011-11-16
23.9549560546875,2011-11-17
24.061983108520508,2011-11-18
22.952777862548828,2011-11-21
23.11818504333496,2011-11-22
22.641422271728516,2011-11-23
23.19602394104004,2011-11-25
23.380891799926758,2011-11-28
23.361433029174805,2011-11-29
23.90630531311035,2011-11-30
23.916034698486328,2011-12-01
25.502004623413086,2011-12-02
26.63067054748535,2011-12-05
26.17336654663086,2011-12-06
25.745250701904297,2011-12-07
24.655506134033203,2011-12-08
25.13226890563965,2011-12-09
24.9863224029541,2011-12-12
25.540924072265625,2011-12-13
25.258756637573242,2011-12-14
25.472814559936523,2011-12-15
25.083620071411133,2011-12-16
24.460906982421875,2011-12-19
26.718238830566406,2011-12-20
27.010135650634766,2011-12-21
27.564739227294922,2011-12-22
28.21664047241211,2011-12-23
27.837175369262695,2011-12-27
27.156084060668945,2011-12-28
27.652307510375977,2011-12-29
27.71068572998047,2011-12-30
28.284748077392578,2012-01-03
28.664213180541992,2012-01-04
28.732324600219727,2012-01-05
27.96366310119629,2012-01-06
28.012313842773438,2012-01-09
28.09988021850586,2012-01-10
27.934473037719727,2012-01-11
27.905284881591797,2012-01-12
27.973392486572266,2012-01-13
28.313940048217773,2012-01-17
28.2750186920166,2012-01-18
29.17989730834961,2012-01-19
28.08042335510254,2012-01-20
27.85663414001465,2012-01-23
28.07069206237793,2012-01-24
27.944202423095703,2012-01-25
27.953933715820312,2012-01-26
26.89337730407715,2012-01-27
27.642578125,2012-01-30
27.165813446044922,2012-01-31
27.662036895751953,2012-02-01
27.60365867614746,2012-02-02
28.129070281982422,2012-02-03
27.807985305786133,2012-02-06
27.759336471557617,2012-02-07
27.195003509521484,2012-02-08
27.846904754638672,2012-02-09
27.730146408081055,2012-02-10
27.584197998046875,2012-02-13
27.593929290771484,2012-02-14
28.265289306640625,2012-02-15
28.742053985595703,2012-02-16
28.236101150512695,2012-02-17
27.983123779296875,2012-02-21
28.372318267822266,2012-02-22
28.81989288330078,2012-02-23
28.02204132080078,2012-02-24
28.401508331298828,2012-02-27
28.440427780151367,2012-02-28
28.382047653198242,2012-02-29
28.012313842773438,2012-03-01
28.479347229003906,2012-03-02
28.6058349609375,2012-03-05
28.742053985595703,2012-03-06
30.376672744750977,2012-03-07
30.50316047668457,2012-03-08
30.61018943786621,2012-03-09
30.25991439819336,2012-03-12
30.736679077148438,2012-03-13
30.532350540161133,2012-03-14
30.970195770263672,2012-03-15
30.65884017944336,2012-03-16
30.58099937438965,2012-03-19
30.357213973999023,2012-03-20
31.476146697998047,2012-03-21
32.01129150390625,2012-03-22
31.913991928100586,2012-03-23
32.137779235839844,2012-03-26
31.65128517150879,2012-03-27
31.59290885925293,2012-03-28
31.680477142333984,2012-03-29
32.04048156738281,2012-03-30
32.67292404174805,2012-04-02
32.3907585144043,2012-04-03
31.777774810791016,2012-04-04
32.02102279663086,2012-04-05
31.310741424560547,2012-04-09
30.551809310913086,2012-04-10
31.067493438720703,2012-04-11
31.14533042907715,2012-04-12
30.83397674560547,2012-04-13
30.590730667114258,2012-04-16
30.970195770263672,2012-04-17
29.919368743896484,2012-04-18
30.590730667114258,2012-04-19
30.79505729675293,2012-04-20
30.279375076293945,2012-04-23
30.133424758911133,2012-04-24
30.78532600402832,2012-04-25
30.950735092163086,2012-04-26
31.281553268432617,2012-04-27
31.106412887573242,2012-04-30
31.11614227294922,2012-05-01
31.26209259033203,2012-05-02
31.7291259765625,2012-05-03
30.46424102783203,2012-05-04
30.094507217407227,2012-05-07
30.065317153930664,2012-05-08
29.47179412841797,2012-05-09
29.977746963500977,2012-05-10
29.997207641601562,2012-05-11
29.763690948486328,2012-05-14
29.35503578186035,2012-05-15
29.21881866455078,2012-05-16
28.35285758972168,2012-05-17
27.71068572998047,2012-05-18
27.866363525390625,2012-05-21
27.730146408081055,2012-05-22
27.60365867614746,2012-05-23
27.73987579345703,2012-05-24
27.477169036865234,2012-05-25
28.197179794311523,2012-05-29
27.700956344604492,2012-05-30
27.282573699951172,2012-05-31
26.241474151611328,2012-06-01
26.124717712402344,2012-06-04
26.358234405517578,2012-06-05
27.068513870239258,2012-06-06
26.903106689453125,2012-06-07
27.146352767944336,2012-06-08
26.77661895751953,2012-06-11
26.727968215942383,2012-06-12
26.222017288208008,2012-06-13
26.484722137451172,2012-06-14
27.02959632873535,2012-06-15
26.873918533325195,2012-06-18
27.272842407226562,2012-06-19
27.68149757385254,2012-06-20
27.09770393371582,2012-06-21
27.60365867614746,2012-06-22
26.260934829711914,2012-06-25
26.358234405517578,2012-06-26
26.56256103515625,2012-06-27
26.80580711364746,2012-06-28
27.77879524230957,2012-06-29
27.944202423095703,2012-07-02
28.07069206237793,2012-07-03
27.769065856933594,2012-07-05
27.71068572998047,2012-07-06
27.49662971496582,2012-07-09
27.00040626525879,2012-07-10
26.076066970825195,2012-07-11
25.599302291870117,2012-07-12
26.591751098632812,2012-07-13
26.873918533325195,2012-07-16
28.119340896606445,2012-07-17
28.060962677001953,2012-07-18
29.07286834716797,2012-07-19
28.693403244018555,2012-07-20
28.13880157470703,2012-07-23
27.82744598388672,2012-07-24
28.372318267822266,2012-07-25
29.150707244873047,2012-07-26
30.133424758911133,2012-07-27
30.279375076293945,2012-07-30
29.92909812927246,2012-07-31
29.734500885009766,2012-08-01
28.946380615234375,2012-08-02
29.61774253845215,2012-08-03
29.67612075805664,2012-08-06
29.841529846191406,2012-08-07
29.773420333862305,2012-08-08
30.15288543701172,2012-08-09
30.07504653930664,2012-08-10
30.172346115112305,2012-08-13
29.802608489990234,2012-08-14
30.21126365661621,2012-08-15
30.162614822387695,2012-08-16
30.931276321411133,2012-08-17
30.639379501342773,2012-08-20
30.240453720092773,2012-08-21
30.678298950195312,2012-08-22
31.135602951049805,2012-08-23
31.3983097076416,2012-08-24
31.15506362915039,2012-08-27
30.970195770263672,2012-08-28
30.970195770263672,2012-08-29
30.97992515563965,2012-08-30
31.125873565673828,2012-08-31
30.18207550048828,2012-09-04
31.476146697998047,2012-09-05
31.709665298461914,2012-09-06
31.476146697998047,2012-09-07
31.388578414916992,2012-09-10
31.680477142333984,2012-09-11
31.816694259643555,2012-09-12
32.254539489746094,2012-09-13
32.176700592041016,2012-09-14
31.14533042907715,2012-09-17
31.11614227294922,2012-09-18
30.50316047668457,2012-09-19
30.143156051635742,2012-09-20
31.04803466796875,2012-09-21
30.483701705932617,2012-09-24
30.2988338470459,2012-09-25
29.588552474975586,2012-09-26
30.133424758911133,2012-09-27
29.783151626586914,2012-09-28
29.47179412841797,2012-10-01
29.860990524291992,2012-10-02
31.067493438720703,2012-10-03
