ABBV,Date
80.05367279052734,2020-06-04
80.75060272216797,2020-06-05
81.3873291015625,2020-06-08
82.74679565429688,2020-06-09
83.37491607666016,2020-06-10
79.38255310058594,2020-06-11
79.55462646484375,2020-06-12
80.08810424804688,2020-06-15
82.65216064453125,2020-06-16
82.37682342529297,2020-06-17
82.79843139648438,2020-06-18
83.21141815185547,2020-06-19
83.69326782226562,2020-06-22
83.7276840209961,2020-06-23
81.8605728149414,2020-06-24
83.45234680175781,2020-06-25
82.71237182617188,2020-06-26
82.97911834716797,2020-06-29
84.47623443603516,2020-06-30
85.30225372314453,2020-07-01
85.07855987548828,2020-07-02
85.19039154052734,2020-07-06
85.48296356201172,2020-07-07
85.42271423339844,2020-07-08
84.26974487304688,2020-07-09
83.31468200683594,2020-07-10
84.20092010498047,2020-07-13
86.10823059082031,2020-07-14
87.51044464111328,2020-07-15
87.02271270751953,2020-07-16
87.81526947021484,2020-07-17
86.69175720214844,2020-07-20
84.8279800415039,2020-07-21
85.08924865722656,2020-07-22
85.37665557861328,2020-07-23
84.57540893554688,2020-07-24
84.61895751953125,2020-07-27
84.2270278930664,2020-07-28
84.48831939697266,2020-07-29
83.64351654052734,2020-07-30
82.65938568115234,2020-07-31
83.55642700195312,2020-08-03
82.11940002441406,2020-08-04
81.2136459350586,2020-08-05
80.62142944335938,2020-08-06
80.9262466430664,2020-08-07
80.45594024658203,2020-08-10
80.70851135253906,2020-08-11
83.18193054199219,2020-08-12
82.45906829833984,2020-08-13
82.7987289428711,2020-08-14
83.91349792480469,2020-08-17
83.3038558959961,2020-08-18
83.69578552246094,2020-08-19
82.91194915771484,2020-08-20
82.61582946777344,2020-08-21
82.31101989746094,2020-08-24
81.91908264160156,2020-08-25
82.17167663574219,2020-08-26
82.12810516357422,2020-08-27
82.01490020751953,2020-08-28
83.40837097167969,2020-08-31
80.33402252197266,2020-09-01
81.82329559326172,2020-09-02
80.01177978515625,2020-09-03
80.01177978515625,2020-09-04
78.57473754882812,2020-09-08
79.80274200439453,2020-09-09
78.07831573486328,2020-09-10
78.12187194824219,2020-09-11
78.80989837646484,2020-09-14
79.1756820678711,2020-09-15
78.19154357910156,2020-09-16
78.06090545654297,2020-09-17
78.47894287109375,2020-09-18
77.5905990600586,2020-09-21
77.16385650634766,2020-09-22
75.89230346679688,2020-09-23
74.8210678100586,2020-09-24
75.09976959228516,2020-09-25
76.01422119140625,2020-09-28
75.67456817626953,2020-09-29
76.28421783447266,2020-09-30
75.89230346679688,2020-10-01
75.00395965576172,2020-10-02
76.58032989501953,2020-10-05
74.80364227294922,2020-10-06
75.83133697509766,2020-10-07
76.06648254394531,2020-10-08
76.3800048828125,2020-10-09
76.91999053955078,2020-10-12
76.49323272705078,2020-10-13
75.9812240600586,2020-10-14
75.23970031738281,2020-10-15
76.15777587890625,2020-10-16
74.42752838134766,2020-10-19
74.37454986572266,2020-10-20
73.17395782470703,2020-10-21
74.42752838134766,2020-10-22
74.4540023803711,2020-10-23
74.08323669433594,2020-10-26
73.01506805419922,2020-10-27
71.0552978515625,2020-10-28
71.21419525146484,2020-10-29
75.12492370605469,2020-10-30
77.90568542480469,2020-11-02
77.6496810913086,2020-11-03
83.42308807373047,2020-11-04
82.70803833007812,2020-11-05
81.96649169921875,2020-11-06
83.97042083740234,2020-11-09
87.28086853027344,2020-11-10
86.64525604248047,2020-11-11
86.15972137451172,2020-11-12
87.43094635009766,2020-11-13
86.83063507080078,2020-11-16
87.58101654052734,2020-11-17
87.1484375,2020-11-18
87.98709106445312,2020-11-19
89.01993560791016,2020-11-20
90.202880859375,2020-11-23
91.77424621582031,2020-11-24
91.98609924316406,2020-11-25
92.59522247314453,2020-11-27
92.32157135009766,2020-11-30
91.84485626220703,2020-12-01
92.68350219726562,2020-12-02
92.46277618408203,2020-12-03
94.705078125,2020-12-04
93.43386840820312,2020-12-07
95.06700897216797,2020-12-08
95.93214416503906,2020-12-09
94.89046478271484,2020-12-10
93.87525177001953,2020-12-11
91.98609924316406,2020-12-14
90.7678451538086,2020-12-15
92.3745346069336,2020-12-16
92.59522247314453,2020-12-17
92.20679473876953,2020-12-18
91.55352020263672,2020-12-21
90.75020599365234,2020-12-22
91.17393493652344,2020-12-23
91.1562728881836,2020-12-24
91.32401275634766,2020-12-28
92.427490234375,2020-12-29
92.93067932128906,2020-12-30
94.59031677246094,2020-12-31
93.05427551269531,2021-01-04
94.0165023803711,2021-01-05
93.20433044433594,2021-01-06
94.20189666748047,2021-01-07
94.69624328613281,2021-01-08
96.2411117553711,2021-01-11
96.91203308105469,2021-01-12
99.2690658569336,2021-01-13
99.69775390625,2021-01-14
98.7063980102539,2021-01-15
100.18897247314453,2021-01-19
100.5819320678711,2021-01-20
99.3673095703125,2021-01-21
99.01004791259766,2021-01-22
98.68855285644531,2021-01-25
97.17025756835938,2021-01-26
91.80266571044922,2021-01-27
93.07088470458984,2021-01-28
91.52581787109375,2021-01-29
91.36505889892578,2021-02-01
92.40999603271484,2021-02-02
95.51801300048828,2021-02-03
96.92913055419922,2021-02-04
97.10773468017578,2021-02-05
95.41976928710938,2021-02-08
94.1336898803711,2021-02-09
92.92799377441406,2021-02-10
92.6600570678711,2021-02-11
93.27630615234375,2021-02-12
93.06195831298828,2021-02-16
94.92855072021484,2021-02-17
94.72314453125,2021-02-18
93.7853775024414,2021-02-19
95.61624908447266,2021-02-22
94.91069793701172,2021-02-23
97.072021484375,2021-02-24
95.85738372802734,2021-02-25
96.22355651855469,2021-02-26
96.82195281982422,2021-03-01
96.3218002319336,2021-03-02
95.30366516113281,2021-03-03
94.3569564819336,2021-03-04
95.29473114013672,2021-03-05
94.76779174804688,2021-03-08
95.3750991821289,2021-03-09
96.45577239990234,2021-03-10
96.33966827392578,2021-03-11
96.65225982666016,2021-03-12
98.47420501708984,2021-03-15
98.99220275878906,2021-03-16
93.81216430664062,2021-03-17
92.67791748046875,2021-03-18
92.36534118652344,2021-03-19
94.58024597167969,2021-03-22
93.633544921875,2021-03-23
92.0438232421875,2021-03-24
92.77615356445312,2021-03-25
94.65169525146484,2021-03-26
95.321533203125,2021-03-29
95.3750991821289,2021-03-30
96.65225982666016,2021-03-31
96.92019653320312,2021-04-01
94.7945785522461,2021-04-05
94.11583709716797,2021-04-06
93.96399688720703,2021-04-07
94.75886535644531,2021-04-08
96.0449447631836,2021-04-09
96.6790542602539,2021-04-12
96.65225982666016,2021-04-13
95.73021697998047,2021-04-14
96.6251220703125,2021-04-15
97.54718780517578,2021-04-16
98.17996215820312,2021-04-19
98.55962371826172,2021-04-20
100.15965270996094,2021-04-21
99.48168182373047,2021-04-22
100.68394470214844,2021-04-23
100.69298553466797,2021-04-26
100.7381820678711,2021-04-27
101.1811294555664,2021-04-28
100.24102020263672,2021-04-29
100.79242706298828,2021-04-30
103.66703796386719,2021-05-03
102.96194458007812,2021-05-04
104.66140747070312,2021-05-05
104.93260192871094,2021-05-06
104.63429260253906,2021-05-07
105.05915832519531,2021-05-10
103.85686492919922,2021-05-11
103.92015838623047,2021-05-12
105.40264892578125,2021-05-13
105.24898529052734,2021-05-14
105.66481018066406,2021-05-17
105.95408630371094,2021-05-18
104.72469329833984,2021-05-19
105.86368560791016,2021-05-20
104.96875762939453,2021-05-21
104.77892303466797,2021-05-24
103.5585708618164,2021-05-25
103.68511962890625,2021-05-26
101.53367614746094,2021-05-27
102.32917022705078,2021-05-28
101.43424224853516,2021-06-01
100.70204162597656,2021-06-02
101.43424224853516,2021-06-03
101.56985473632812,2021-06-04
102.15740966796875,2021-06-07
101.55177307128906,2021-06-08
103.0523452758789,2021-06-09
105.07723999023438,2021-06-10
104.33599090576172,2021-06-11
104.31790924072266,2021-06-14
104.70660400390625,2021-06-15
104.4354248046875,2021-06-16
103.86591339111328,2021-06-17
102.2568588256836,2021-06-18
103.71224975585938,2021-06-21
103.68511962890625,2021-06-22
103.0523452758789,2021-06-23
103.72128295898438,2021-06-24
102.13031768798828,2021-06-25
102.14837646484375,2021-06-28
101.51560974121094,2021-06-29
101.82295227050781,2021-06-30
103.28738403320312,2021-07-01
104.11000061035156,2021-07-02
104.61620330810547,2021-07-06
105.53826141357422,2021-07-07
105.17667388916016,2021-07-08
105.38459014892578,2021-07-09
106.33375549316406,2021-07-12
106.58686828613281,2021-07-13
107.27240753173828,2021-07-14
107.10786437988281,2021-07-15
107.40037536621094,2021-07-16
105.4991455078125,2021-07-19
106.07501220703125,2021-07-20
106.93419647216797,2021-07-21
107.43692779541016,2021-07-22
108.03105926513672,2021-07-23
107.6654281616211,2021-07-26
107.8208236694336,2021-07-27
108.36012268066406,2021-07-28
108.6526107788086,2021-07-29
106.30351257324219,2021-07-30
105.52656555175781,2021-08-02
106.25780487060547,2021-08-03
105.1883773803711,2021-08-04
105.22494506835938,2021-08-05
104.61251831054688,2021-08-06
104.25605010986328,2021-08-09
104.95072937011719,2021-08-10
103.94527435302734,2021-08-11
105.70023345947266,2021-08-12
106.4680404663086,2021-08-13
108.23213958740234,2021-08-16
109.37470245361328,2021-08-17
107.20842742919922,2021-08-18
107.79339599609375,2021-08-19
108.60689544677734,2021-08-20
109.10049438476562,2021-08-23
109.39299011230469,2021-08-24
110.05109405517578,2021-08-25
110.05109405517578,2021-08-26
109.30157470703125,2021-08-27
110.20648193359375,2021-08-30
110.3984375,2021-08-31
102.61990356445312,2021-09-01
102.39138793945312,2021-09-02
102.02577209472656,2021-09-03
99.65840148925781,2021-09-07
100.87408447265625,2021-09-08
98.04966735839844,2021-09-09
97.51039123535156,2021-09-10
98.24163055419922,2021-09-13
97.32758331298828,2021-09-14
98.50669860839844,2021-09-15
98.79005432128906,2021-09-16
98.47013854980469,2021-09-17
97.25446319580078,2021-09-20
97.93999481201172,2021-09-21
97.26360321044922,2021-09-22
98.13194274902344,2021-09-23
97.86685943603516,2021-09-24
98.46099853515625,2021-09-27
98.11365509033203,2021-09-28
99.4847183227539,2021-09-29
98.59809875488281,2021-09-30
99.71324157714844,2021-10-01
99.38419342041016,2021-10-04
100.0971450805664,2021-10-05
99.9234619140625,2021-10-06
101.3402328491211,2021-10-07
101.62359619140625,2021-10-08
100.85578918457031,2021-10-11
99.23793029785156,2021-10-12
99.20137786865234,2021-10-13
100.75559997558594,2021-10-14
101.14414978027344,2021-10-15
99.38639831542969,2021-10-18
99.4049072265625,2021-10-19
100.29302215576172,2021-10-20
100.61681365966797,2021-10-21
100.96836853027344,2021-10-22
100.37628936767578,2021-10-25
101.29215240478516,2021-10-26
100.28376007080078,2021-10-27
101.45868682861328,2021-10-28
106.08431243896484,2021-10-29
106.21383666992188,2021-11-01
107.80506134033203,2021-11-02
108.76718139648438,2021-11-03
108.29537200927734,2021-11-04
108.40638732910156,2021-11-05
107.37024688720703,2021-11-08
106.95393371582031,2021-11-09
108.00859069824219,2021-11-10
107.89757537841797,2021-11-11
108.21212005615234,2021-11-12
108.09185028076172,2021-11-15
107.70330047607422,2021-11-16
108.56366729736328,2021-11-17
108.30462646484375,2021-11-18
107.5367660522461,2021-11-19
106.9909439086914,2021-11-22
109.9791030883789,2021-11-23
109.77558898925781,2021-11-24
107.78655242919922,2021-11-26
108.13809967041016,2021-11-29
106.64864349365234,2021-11-30
107.23148345947266,2021-12-01
108.11959838867188,2021-12-02
109.95134735107422,2021-12-03
112.26416778564453,2021-12-06
112.41219329833984,2021-12-07
112.7452392578125,2021-12-08
114.85453796386719,2021-12-09
116.07569885253906,2021-12-10
117.03783416748047,2021-12-13
117.7594223022461,2021-12-14
120.47928619384766,2021-12-15
121.9132308959961,2021-12-16
119.83170318603516,2021-12-17
121.06214141845703,2021-12-20
120.22025299072266,2021-12-21
122.16303253173828,2021-12-22
123.12515258789062,2021-12-23
124.34632873535156,2021-12-27
124.32783508300781,2021-12-28
125.22521209716797,2021-12-29
125.75251770019531,2021-12-30
125.26219177246094,2021-12-31
125.28071594238281,2022-01-03
125.04017639160156,2022-01-04
125.6969985961914,2022-01-05
125.10493469238281,2022-01-06
124.78115844726562,2022-01-07
126.1780776977539,2022-01-10
126.71465301513672,2022-01-11
127.0107192993164,2022-01-12
124.80475616455078,2022-01-13
127.00133514404297,2022-01-14
127.85193634033203,2022-01-18
126.38442993164062,2022-01-19
124.34673309326172,2022-01-20
123.36524963378906,2022-01-21
123.53351593017578,2022-01-24
124.40279388427734,2022-01-25
125.4683837890625,2022-01-26
127.09483337402344,2022-01-27
128.91754150390625,2022-01-28
127.95477294921875,2022-01-31
128.05760192871094,2022-02-01
129.5718536376953,2022-02-02
131.5441131591797,2022-02-03
131.4693603515625,2022-02-04
133.22665405273438,2022-02-07
134.1426544189453,2022-02-08
133.85289001464844,2022-02-09
133.39488220214844,2022-02-10
132.74057006835938,2022-02-11
133.6659698486328,2022-02-14
135.31105041503906,2022-02-15
136.34860229492188,2022-02-16
135.50738525390625,2022-02-17
134.62872314453125,2022-02-18
136.05885314941406,2022-02-22
137.1804962158203,2022-02-23
135.7877960205078,2022-02-24
139.779052734375,2022-02-25
138.12461853027344,2022-02-28
138.04981994628906,2022-03-01
139.80709838867188,2022-03-02
140.59228515625,2022-03-03
140.73248291015625,2022-03-04
139.6949462890625,2022-03-07
137.54505920410156,2022-03-08
139.124755859375,2022-03-09
139.43319702148438,2022-03-10
139.33038330078125,2022-03-11
142.17198181152344,2022-03-14
145.7052459716797,2022-03-15
145.86415100097656,2022-03-16
148.23834228515625,2022-03-17
148.80853271484375,2022-03-18
149.60305786132812,2022-03-21
149.56565856933594,2022-03-22
148.07943725585938,2022-03-23
149.81802368164062,2022-03-24
150.79949951171875,2022-03-25
151.39773559570312,2022-03-28
151.59400939941406,2022-03-29
153.06153869628906,2022-03-30
151.528564453125,2022-03-31
152.06138610839844,2022-04-01
151.32293701171875,2022-04-04
152.76242065429688,2022-04-05
157.88473510742188,2022-04-06
161.96949768066406,2022-04-07
163.53982543945312,2022-04-08
158.7446746826172,2022-04-11
156.38917541503906,2022-04-12
149.83758544921875,2022-04-13
153.00497436523438,2022-04-14
150.22409057617188,2022-04-18
147.3866729736328,2022-04-19
147.7165985107422,2022-04-20
149.4322509765625,2022-04-21
146.10459899902344,2022-04-22
147.3395233154297,2022-04-25
147.22637939453125,2022-04-26
148.58383178710938,2022-04-27
147.3489532470703,2022-04-28
138.45956420898438,2022-04-29
139.39279174804688,2022-05-02
141.02362060546875,2022-05-03
142.89955139160156,2022-05-04
143.4556884765625,2022-05-05
144.06846618652344,2022-05-06
142.3056640625,2022-05-09
143.37086486816406,2022-05-10
143.2483367919922,2022-05-11
145.4447479248047,2022-05-12
144.70004272460938,2022-05-13
146.55711364746094,2022-05-16
145.90664672851562,2022-05-17
143.6913604736328,2022-05-18
143.02206420898438,2022-05-19
142.352783203125,2022-05-20
139.5436248779297,2022-05-23
140.56170654296875,2022-05-24
143.2483367919922,2022-05-25
141.93800354003906,2022-05-26
141.40069580078125,2022-05-27
138.9214630126953,2022-05-31
137.64886474609375,2022-06-01
138.3369903564453,2022-06-02
138.73292541503906,2022-06-03
138.12960815429688,2022-06-06
140.58998107910156,2022-06-07
140.69369506835938,2022-06-08
137.09266662597656,2022-06-09
134.9905242919922,2022-06-10
131.42723083496094,2022-06-13
129.7304229736328,2022-06-14
130.17349243164062,2022-06-15
131.17269897460938,2022-06-16
130.35256958007812,2022-06-17
135.24505615234375,2022-06-21
139.10057067871094,2022-06-22
140.88221740722656,2022-06-23
143.60653686523438,2022-06-24
144.3606719970703,2022-06-27
143.74794006347656,2022-06-28
145.30335998535156,2022-06-29
144.37953186035156,2022-06-30
144.9828338623047,2022-07-01
145.1053924560547,2022-07-05
143.78562927246094,2022-07-06
143.28602600097656,2022-07-07
144.08729553222656,2022-07-08
144.4455108642578,2022-07-11
143.71969604492188,2022-07-12
143.42739868164062,2022-07-13
143.14199829101562,2022-07-14
146.167724609375,2022-07-15
142.31417846679688,2022-07-18
142.4759521484375,2022-07-19
140.525390625,2022-07-20
140.58248901367188,2022-07-21
141.26756286621094,2022-07-22
142.9326629638672,2022-07-25
143.55111694335938,2022-07-26
143.81753540039062,2022-07-27
142.48544311523438,2022-07-28
136.54815673828125,2022-07-29
133.4177703857422,2022-08-01
133.5795135498047,2022-08-02
134.3502197265625,2022-08-03
132.1808319091797,2022-08-04
131.34352111816406,2022-08-05
133.5319366455078,2022-08-08
133.44630432128906,2022-08-09
134.1028289794922,2022-08-10
135.18753051757812,2022-08-11
135.68231201171875,2022-08-12
135.3873291015625,2022-08-15
135.63475036621094,2022-08-16
134.57858276367188,2022-08-17
134.43585205078125,2022-08-18
134.9687042236328,2022-08-19
133.5319366455078,2022-08-22
132.27598571777344,2022-08-23
131.21983337402344,2022-08-24
132.57093811035156,2022-08-25
129.73550415039062,2022-08-26
129.12657165527344,2022-08-29
128.9742889404297,2022-08-30
127.93720245361328,2022-08-31
131.73362731933594,2022-09-01
129.6688995361328,2022-09-02
130.91534423828125,2022-09-06
131.98101806640625,2022-09-07
133.70321655273438,2022-09-08
134.55953979492188,2022-09-09
135.33978271484375,2022-09-12
131.80975341796875,2022-09-13
132.7802734375,2022-09-14
135.59666442871094,2022-09-15
137.0714874267578,2022-09-16
135.73939514160156,2022-09-19
134.892578125,2022-09-20
133.5033721923828,2022-09-21
136.07241821289062,2022-09-22
136.1199951171875,2022-09-23
134.3597412109375,2022-09-26
134.84498596191406,2022-09-27
137.58529663085938,2022-09-28
135.79647827148438,2022-09-29
127.69933319091797,2022-09-30
131.6099395751953,2022-10-03
135.10189819335938,2022-10-04
136.3769073486328,2022-10-05
133.48435974121094,2022-10-06
132.02859497070312,2022-10-07
131.6004180908203,2022-10-10
134.64517211914062,2022-10-11
133.1894073486328,2022-10-12
137.37049865722656,2022-10-13
137.3897247314453,2022-10-14
138.8026580810547,2022-10-17
138.98526000976562,2022-10-18
137.5723419189453,2022-10-19
137.38009643554688,2022-10-20
141.34974670410156,2022-10-21
145.03102111816406,2022-10-24
144.00257873535156,2022-10-25
146.58811950683594,2022-10-26
147.53968811035156,2022-10-27
141.87838745117188,2022-10-28
140.7153778076172,2022-10-31
141.20556640625,2022-11-01
138.90838623046875,2022-11-02
138.81227111816406,2022-11-03
139.63885498046875,2022-11-04
142.349365234375,2022-11-07
142.7626495361328,2022-11-08
141.88800048828125,2022-11-09
143.90646362304688,2022-11-10
144.3293914794922,2022-11-11
145.84803771972656,2022-11-14
147.09754943847656,2022-11-15
145.97296142578125,2022-11-16
146.25173950195312,2022-11-17
148.96221923828125,2022-11-18
151.00953674316406,2022-11-21
153.58544921875,2022-11-22
153.2009735107422,2022-11-23
153.42205810546875,2022-11-25
152.2782440185547,2022-11-28
152.05718994140625,2022-11-29
154.92144775390625,2022-11-30
155.35401916503906,2022-12-01
157.30519104003906,2022-12-02
157.57431030273438,2022-12-05
157.36285400390625,2022-12-06
158.97763061523438,2022-12-07
159.5447235107422,2022-12-08
156.7284698486328,2022-12-09
158.90072631835938,2022-12-12
158.39129638671875,2022-12-13
158.45858764648438,2022-12-14
156.76695251464844,2022-12-15
154.2486572265625,2022-12-16
155.2194366455078,2022-12-19
154.34478759765625,2022-12-20
155.9114990234375,2022-12-21
156.93032836914062,2022-12-22
156.76695251464844,2022-12-23
156.6612091064453,2022-12-27
155.9307098388672,2022-12-28
156.24789428710938,2022-12-29
155.33477783203125,2022-12-30
156.07489013671875,2023-01-03
157.33401489257812,2023-01-04
157.1417694091797,2023-01-05
160.08297729492188,2023-01-06
155.38284301757812,2023-01-09
153.44126892089844,2023-01-10
151.0671844482422,2023-01-11
147.70022583007812,2023-01-12
149.03924560546875,2023-01-13
148.29209899902344,2023-01-17
144.7698974609375,2023-01-18
144.29446411132812,2023-01-19
145.14830017089844,2023-01-20
144.13919067382812,2023-01-23
143.3047332763672,2023-01-24
143.40174865722656,2023-01-25
143.02333068847656,2023-01-26
141.93658447265625,2023-01-27
141.32530212402344,2023-01-30
143.3629608154297,2023-01-31
142.24710083007812,2023-02-01
140.5393524169922,2023-02-02
140.88865661621094,2023-02-03
140.71400451660156,2023-02-06
140.8304443359375,2023-02-07
140.31617736816406,2023-02-08
144.28472900390625,2023-02-09
147.5352783203125,2023-02-10
149.16537475585938,2023-02-13
148.05923461914062,2023-02-14
146.5746612548828,2023-02-15
145.09010314941406,2023-02-16
146.81724548339844,2023-02-17
147.48675537109375,2023-02-21
146.19622802734375,2023-02-22
147.55467224121094,2023-02-23
148.17568969726562,2023-02-24
149.6990509033203,2023-02-27
149.330322265625,2023-02-28
150.65966796875,2023-03-01
149.7960968017578,2023-03-02
151.4261932373047,2023-03-03
150.66937255859375,2023-03-06
148.3891143798828,2023-03-07
145.15802001953125,2023-03-08
142.97482299804688,2023-03-09
145.26475524902344,2023-03-10
147.438232421875,2023-03-13
149.28182983398438,2023-03-14
149.48558044433594,2023-03-15
150.6887664794922,2023-03-16
149.6408233642578,2023-03-17
151.48440551757812,2023-03-20
152.1151123046875,2023-03-21
149.10716247558594,2023-03-22
150.6887664794922,2023-03-23
153.32801818847656,2023-03-24
152.86224365234375,2023-03-27
153.55117797851562,2023-03-28
153.30859375,2023-03-29
153.23097229003906,2023-03-30
154.63790893554688,2023-03-31
155.65673828125,2023-04-03
155.03573608398438,2023-04-04
156.02545166015625,2023-04-05
156.75318908691406,2023-04-06
156.4912109375,2023-04-10
156.58824157714844,2023-04-11
157.5391387939453,2023-04-12
159.31155395507812,2023-04-13
158.23439025878906,2023-04-14
157.83290100097656,2023-04-17
156.2759246826172,2023-04-18
157.86228942871094,2023-04-19
158.38128662109375,2023-04-20
159.037353515625,2023-04-21
160.6726837158203,2023-04-24
161.47564697265625,2023-04-25
158.44003295898438,2023-04-26
145.77853393554688,2023-04-27
147.9818115234375,2023-04-28
150.51803588867188,2023-05-01
148.471435546875,2023-05-02
146.15065002441406,2023-05-03
144.29989624023438,2023-05-04
144.9559783935547,2023-05-05
144.3880157470703,2023-05-08
143.78089904785156,2023-05-09
143.37940979003906,2023-05-10
143.54588317871094,2023-05-11
144.09425354003906,2023-05-12
143.54588317871094,2023-05-15
140.3144073486328,2023-05-16
140.3731689453125,2023-05-17
140.4613037109375,2023-05-18
142.09661865234375,2023-05-19
141.89097595214844,2023-05-22
139.56040954589844,2023-05-23
138.21884155273438,2023-05-24
135.7413787841797,2023-05-25
134.70339965820312,2023-05-26
133.60667419433594,2023-05-30
135.0950927734375,2023-05-31
130.66896057128906,2023-06-01
134.02772521972656,2023-06-02
134.0179443359375,2023-06-05
132.61761474609375,2023-06-06
133.66542053222656,2023-06-07
134.78173828125,2023-06-08
135.31051635742188,2023-06-09
134.869873046875,2023-06-12
135.4378204345703,2023-06-13
133.40101623535156,2023-06-14
133.06808471679688,2023-06-15
135.76097106933594,2023-06-16
134.9580078125,2023-06-20
134.0179443359375,2023-06-21
134.5565185546875,2023-06-22
133.0974578857422,2023-06-23
132.14759826660156,2023-06-26
129.84640502929688,2023-06-27
129.75827026367188,2023-06-28
130.4633026123047,2023-06-29
131.93215942382812,2023-06-30
132.2063446044922,2023-07-03
134.7621612548828,2023-07-05
134.39984130859375,2023-07-06
132.68617248535156,2023-07-07
131.69715881347656,2023-07-10
132.75473022460938,2023-07-11
132.17697143554688,2023-07-12
132.26608276367188,2023-07-13
134.66209411621094,2023-07-14
133.49380493164062,2023-07-17
135.22645568847656,2023-07-18
136.3155517578125,2023-07-19
140.78085327148438,2023-07-20
142.3155059814453,2023-07-21
141.7610321044922,2023-07-24
140.22640991210938,2023-07-25
140.4937286376953,2023-07-26
147.37486267089844,2023-07-27
149.35504150390625,2023-07-28
148.09762573242188,2023-07-31
147.0679168701172,2023-08-01
147.8996124267578,2023-08-02
147.5728759765625,2023-08-03
146.2659454345703,2023-08-04
148.84019470214844,2023-08-07
148.13722229003906,2023-08-08
149.2758331298828,2023-08-09
149.93919372558594,2023-08-10
150.67184448242188,2023-08-11
150.76097106933594,2023-08-14
150.61244201660156,2023-08-15
150.048095703125,2023-08-16
148.53326416015625,2023-08-17
148.65206909179688,2023-08-18
148.671875,2023-08-21
146.77090454101562,2023-08-22
145.6223907470703,2023-08-23
145.17686462402344,2023-08-24
145.23626708984375,2023-08-25
145.9689178466797,2023-08-28
146.12733459472656,2023-08-29
146.85011291503906,2023-08-30
145.5035858154297,2023-08-31
146.73129272460938,2023-09-01
144.65211486816406,2023-09-05
144.16696166992188,2023-09-06
147.43426513671875,2023-09-07
147.5431671142578,2023-09-08
147.56295776367188,2023-09-11
147.7906951904297,2023-09-12
149.66197204589844,2023-09-13
152.1173858642578,2023-09-14
150.61244201660156,2023-09-15
152.41441345214844,2023-09-18
151.9688720703125,2023-09-19
152.08767700195312,2023-09-20
151.90945434570312,2023-09-21
151.22630310058594,2023-09-22
153.11737060546875,2023-09-25
152.38470458984375,2023-09-26
151.61244201660156,2023-09-27
150.7411651611328,2023-09-28
147.582763671875,2023-09-29
146.7808074951172,2023-10-02
145.9689178466797,2023-10-03
146.22634887695312,2023-10-04
145.9887237548828,2023-10-05
146.77090454101562,2023-10-06
147.6322784423828,2023-10-09
147.41445922851562,2023-10-10
147.86000061035156,2023-10-11
148.3000030517578,2023-10-12
147.9600067138672,2023-10-13
147.22999572753906,2023-10-16
149.17999267578125,2023-10-17
149.27999877929688,2023-10-18
145.52000427246094,2023-10-19
146.22999572753906,2023-10-20
144.72999572753906,2023-10-23
146.30999755859375,2023-10-24
145.25999450683594,2023-10-25
145.1999969482422,2023-10-26
138.92999267578125,2023-10-27
141.88999938964844,2023-10-30
141.17999267578125,2023-10-31
142.47000122070312,2023-11-01
143.25999450683594,2023-11-02
141.4199981689453,2023-11-03
141.1999969482422,2023-11-06
142.16000366210938,2023-11-07
142.02999877929688,2023-11-08
138.0399932861328,2023-11-09
138.58999633789062,2023-11-10
138.63999938964844,2023-11-13
138.05999755859375,2023-11-14
137.60000610351562,2023-11-15
138.27999877929688,2023-11-16
138.3000030517578,2023-11-17
138.30999755859375,2023-11-20
138.72999572753906,2023-11-21
138.47000122070312,2023-11-22
138.6699981689453,2023-11-24
139.08999633789062,2023-11-27
138.0800018310547,2023-11-28
138.5,2023-11-29
142.38999938964844,2023-11-30
143.41000366210938,2023-12-01
144.14999389648438,2023-12-04
144.57000732421875,2023-12-05
146.3800048828125,2023-12-06
147.97000122070312,2023-12-07
149.27999877929688,2023-12-08
151.24000549316406,2023-12-11
153.24000549316406,2023-12-12
