PFG,Date
5.223424434661865,2009-03-23
5.372487545013428,2009-03-24
5.66440486907959,2009-03-25
6.161283493041992,2009-03-26
6.397299766540527,2009-03-27
4.95635461807251,2009-03-30
5.080574035644531,2009-03-31
5.068151473999023,2009-04-01
5.4532318115234375,2009-04-02
6.540153980255127,2009-04-03
6.602261543273926,2009-04-06
6.304131031036377,2009-04-07
7.6457014083862305,2009-04-08
8.987276077270508,2009-04-09
9.297822952270508,2009-04-13
8.099103927612305,2009-04-14
8.558716773986816,2009-04-15
8.546295166015625,2009-04-16
9.142549514770508,2009-04-17
8.024574279785156,2009-04-20
8.695355415344238,2009-04-21
8.825787544250488,2009-04-22
9.235713958740234,2009-04-23
9.508995056152344,2009-04-24
9.11770248413086,2009-04-27
8.807156562805176,2009-04-28
9.72637939453125,2009-04-29
10.148726463317871,2009-04-30
9.583528518676758,2009-05-01
10.51517391204834,2009-05-04
11.645567893981934,2009-05-05
14.465350151062012,2009-05-06
13.322532653808594,2009-05-07
14.707581520080566,2009-05-08
12.633111953735352,2009-05-11
12.260456085205078,2009-05-12
11.521349906921387,2009-05-13
11.713889122009277,2009-05-14
11.539985656738281,2009-05-15
12.775968551635742,2009-05-18
12.925027847290039,2009-05-19
12.552370071411133,2009-05-20
12.577216148376465,2009-05-21
12.78217601776123,2009-05-22
12.912606239318848,2009-05-26
12.769755363464355,2009-05-27
13.546126365661621,2009-05-28
13.788352966308594,2009-05-29
13.937416076660156,2009-06-01
13.806990623474121,2009-06-02
12.999564170837402,2009-06-03
13.397063255310059,2009-06-04
13.806990623474121,2009-06-05
13.757298469543457,2009-06-08
13.645502090454102,2009-06-09
13.440539360046387,2009-06-10
13.247998237609863,2009-06-11
12.974719047546387,2009-06-12
12.098971366882324,2009-06-15
11.782205581665039,2009-06-16
11.359865188598633,2009-06-17
11.577249526977539,2009-06-18
11.800844192504883,2009-06-19
10.881620407104492,2009-06-22
11.248071670532227,2009-06-23
11.732523918151855,2009-06-24
12.130023002624512,2009-06-25
11.869165420532227,2009-06-26
11.918855667114258,2009-06-29
11.701472282409668,2009-06-30
11.800844192504883,2009-07-01
10.987205505371094,2009-07-02
11.428190231323242,2009-07-06
10.987205505371094,2009-07-07
10.813298225402832,2009-07-08
10.918886184692383,2009-07-09
10.64560317993164,2009-07-10
11.726311683654785,2009-07-13
11.633145332336426,2009-07-14
12.117602348327637,2009-07-15
12.24803352355957,2009-07-16
12.285300254821777,2009-07-17
12.676591873168945,2009-07-20
12.831866264343262,2009-07-21
12.794599533081055,2009-07-22
14.036788940429688,2009-07-23
14.210700035095215,2009-07-24
14.664097785949707,2009-07-27
14.19827938079834,2009-07-28
14.018158912658691,2009-07-29
14.465350151062012,2009-07-30
14.720001220703125,2009-07-31
15.800714492797852,2009-08-03
15.732389450073242,2009-08-04
15.887661933898926,2009-08-05
15.353521347045898,2009-08-06
15.993247985839844,2009-08-07
15.701332092285156,2009-08-10
15.154767036437988,2009-08-11
16.030513763427734,2009-08-12
16.452861785888672,2009-08-13
15.86281681060791,2009-08-14
14.900115013122559,2009-08-17
15.397000312805176,2009-08-18
15.49015998840332,2009-08-19
16.142311096191406,2009-08-20
17.229230880737305,2009-08-21
17.29755401611328,2009-08-24
17.41556167602539,2009-08-25
17.452821731567383,2009-08-26
17.831697463989258,2009-08-27
17.937288284301758,2009-08-28
17.639158248901367,2009-08-31
16.247896194458008,2009-09-01
16.105043411254883,2009-09-02
16.00567626953125,2009-09-03
16.185789108276367,2009-09-04
16.347272872924805,2009-09-08
16.53981590270996,2009-09-09
17.695053100585938,2009-09-10
17.285133361816406,2009-09-11
17.390710830688477,2009-09-14
17.514936447143555,2009-09-15
19.148418426513672,2009-09-16
18.018030166625977,2009-09-17
17.57084083557129,2009-09-18
17.117433547973633,2009-09-21
17.241655349731445,2009-09-22
16.372116088867188,2009-09-23
16.16716194152832,2009-09-24
16.024301528930664,2009-09-25
17.372081756591797,2009-09-28
17.285133361816406,2009-09-29
17.0118408203125,2009-09-30
15.813130378723145,2009-10-01
15.688911437988281,2009-10-02
16.546022415161133,2009-10-05
16.931102752685547,2009-10-06
17.01805877685547,2009-10-07
17.45903778076172,2009-10-08
17.57084083557129,2009-10-09
17.707481384277344,2009-10-12
17.272706985473633,2009-10-13
18.303728103637695,2009-10-14
18.44037437438965,2009-10-15
17.918655395507812,2009-10-16
18.272674560546875,2009-10-19
17.72611427307129,2009-10-20
17.527360916137695,2009-10-21
18.254039764404297,2009-10-22
17.521154403686523,2009-10-23
16.8068904876709,2009-10-26
16.527387619018555,2009-10-27
15.502588272094727,2009-10-28
16.6019287109375,2009-10-29
15.55227279663086,2009-10-30
15.533636093139648,2009-11-02
15.633018493652344,2009-11-03
15.682699203491211,2009-11-04
15.80692195892334,2009-11-05
15.968403816223145,2009-11-06
16.62677001953125,2009-11-09
16.354616165161133,2009-11-10
16.671072006225586,2009-11-11
16.16473388671875,2009-11-12
16.284996032714844,2009-11-13
16.93690299987793,2009-11-16
17.16474723815918,2009-11-17
17.095130920410156,2009-11-18
16.582468032836914,2009-11-19
16.316638946533203,2009-11-20
16.506513595581055,2009-11-23
16.46221351623535,2009-11-24
16.569808959960938,2009-11-25
15.82296371459961,2009-11-27
16.069801330566406,2009-11-30
16.082456588745117,2009-12-01
16.443218231201172,2009-12-02
14.253327369689941,2009-12-03
15.247007369995117,2009-12-04
14.765992164611816,2009-12-07
14.73433780670166,2009-12-08
14.620414733886719,2009-12-09
14.601428031921387,2009-12-10
14.936874389648438,2009-12-11
15.107762336730957,2009-12-14
14.753327369689941,2009-12-15
15.202702522277832,2009-12-16
15.006497383117676,2009-12-17
15.012822151184082,2009-12-18
15.335617065429688,2009-12-21
15.955875396728516,2009-12-22
16.095115661621094,2009-12-23
16.114105224609375,2009-12-24
15.803977012634277,2009-12-28
15.58878231048584,2009-12-29
15.411556243896484,2009-12-30
15.21535873413086,2009-12-31
15.82296371459961,2010-01-04
16.19638442993164,2010-01-05
16.088787078857422,2010-01-06
16.228025436401367,2010-01-07
16.24702262878418,2010-01-08
16.322961807250977,2010-01-11
16.044485092163086,2010-01-12
16.15841293334961,2010-01-13
16.234357833862305,2010-01-14
15.98752498626709,2010-01-15
16.316638946533203,2010-01-19
15.930564880371094,2010-01-20
15.06978702545166,2010-01-21
14.772313117980957,2010-01-22
15.038141250610352,2010-01-25
14.784979820251465,2010-01-26
15.196372032165527,2010-01-27
14.66472053527832,2010-01-28
14.58877182006836,2010-01-29
14.765992164611816,2010-02-01
15.190046310424805,2010-02-02
14.841935157775879,2010-02-03
14.284968376159668,2010-02-04
14.215346336364746,2010-02-05
14.04446029663086,2010-02-08
13.576099395751953,2010-02-09
13.86091136932373,2010-02-10
14.05711841583252,2010-02-11
13.949524879455566,2010-02-12
14.436867713928223,2010-02-16
14.455860137939453,2010-02-17
14.538139343261719,2010-02-18
14.449532508850098,2010-02-19
14.557120323181152,2010-02-22
14.05711841583252,2010-02-23
14.683708190917969,2010-02-24
14.633074760437012,2010-02-25
14.690040588378906,2010-02-26
14.658390045166016,2010-03-01
15.050802230834961,2010-03-02
15.164722442626953,2010-03-03
15.291308403015137,2010-03-04
15.696374893188477,2010-03-05
15.766003608703613,2010-03-08
15.848278045654297,2010-03-09
16.095115661621094,2010-03-10
16.10144805908203,2010-03-11
16.209041595458984,2010-03-12
16.436891555786133,2010-03-15
16.981199264526367,2010-03-16
17.56981658935547,2010-03-17
17.56981658935547,2010-03-18
17.341960906982422,2010-03-19
17.373613357543945,2010-03-22
17.747034072875977,2010-03-23
18.139436721801758,2010-03-24
18.46856689453125,2010-03-25
18.462236404418945,2010-03-26
18.557170867919922,2010-03-29
18.24070930480957,2010-03-30
18.487546920776367,2010-03-31
18.633121490478516,2010-04-01
19.044513702392578,2010-04-05
19.190086364746094,2010-04-06
18.75337028503418,2010-04-07
18.620466232299805,2010-04-08
18.54451560974121,2010-04-09
18.398941040039062,2010-04-12
18.41792869567871,2010-04-13
18.89895248413086,2010-04-14
18.92426109313965,2010-04-15
18.37994956970215,2010-04-16
18.77869415283203,2010-04-19
19.12679672241211,2010-04-20
19.03819465637207,2010-04-21
18.75337028503418,2010-04-22
19.645788192749023,2010-04-23
19.474899291992188,2010-04-26
18.24070930480957,2010-04-27
18.512868881225586,2010-04-28
19.19641876220703,2010-04-29
18.493873596191406,2010-04-30
19.15210723876953,2010-05-03
18.702739715576172,2010-05-04
18.607803344726562,2010-05-05
17.936908721923828,2010-05-06
17.512853622436523,2010-05-07
19.13312339782715,2010-05-10
18.892614364624023,2010-05-11
19.417940139770508,2010-05-12
19.05717658996582,2010-05-13
18.29134178161621,2010-05-14
18.550840377807617,2010-05-17
18.03184700012207,2010-05-18
17.822978973388672,2010-05-19
16.53816032409668,2010-05-20
16.582468032836914,2010-05-21
16.3989200592041,2010-05-24
16.51917839050293,2010-05-25
16.500181198120117,2010-05-26
17.79766273498535,2010-05-27
17.209056854248047,2010-05-28
16.645755767822266,2010-06-01
17.436904907226562,2010-06-02
17.348297119140625,2010-06-03
16.373598098754883,2010-06-04
15.841959953308105,2010-06-07
16.26600456237793,2010-06-08
16.00650405883789,2010-06-09
16.683734893798828,2010-06-10
16.297649383544922,2010-06-11
16.37993049621582,2010-06-14
17.114118576049805,2010-06-15
16.72170639038086,2010-06-16
16.70904541015625,2010-06-17
16.677400588989258,2010-06-18
16.500181198120117,2010-06-21
16.253347396850586,2010-06-22
16.145750045776367,2010-06-23
15.740687370300293,2010-06-24
16.076122283935547,2010-06-25
16.076122283935547,2010-06-28
15.145735740661621,2010-06-29
14.835612297058105,2010-06-30
14.645736694335938,2010-07-01
14.563458442687988,2010-07-02
14.531807899475098,2010-07-06
15.23434829711914,2010-07-07
15.512832641601562,2010-07-08
15.740687370300293,2010-07-09
15.576126098632812,2010-07-12
16.126758575439453,2010-07-13
16.076122283935547,2010-07-14
16.01283836364746,2010-07-15
15.063455581665039,2010-07-16
15.265992164611816,2010-07-19
15.50016975402832,2010-07-20
15.341939926147461,2010-07-21
16.044485092163086,2010-07-22
16.19638442993164,2010-07-23
16.221696853637695,2010-07-26
16.15841293334961,2010-07-27
15.772327423095703,2010-07-28
16.39258575439453,2010-07-29
16.209041595458984,2010-07-30
16.506513595581055,2010-08-02
15.696374893188477,2010-08-03
15.658403396606445,2010-08-04
15.53814697265625,2010-08-05
15.190046310424805,2010-08-06
15.512832641601562,2010-08-09
15.335617065429688,2010-08-10
14.544465065002441,2010-08-11
14.405220031738281,2010-08-12
14.487504005432129,2010-08-13
14.405220031738281,2010-08-16
14.563458442687988,2010-08-17
14.576109886169434,2010-08-18
14.39256763458252,2010-08-19
14.171045303344727,2010-08-20
13.917877197265625,2010-08-23
13.645723342895508,2010-08-24
13.94318962097168,2010-08-25
13.936863899230957,2010-08-26
14.690040588378906,2010-08-27
14.246994018554688,2010-08-30
14.58877182006836,2010-08-31
15.48118782043457,2010-09-01
15.69005012512207,2010-09-02
16.177396774291992,2010-09-03
15.683722496032715,2010-09-07
15.867268562316895,2010-09-08
16.13309097290039,2010-09-09
16.107772827148438,2010-09-10
16.525501251220703,2010-09-13
16.46221351623535,2010-09-14
16.417905807495117,2010-09-15
16.171070098876953,2010-09-16
16.044485092163086,2010-09-17
16.53816032409668,2010-09-20
16.582468032836914,2010-09-21
16.297649383544922,2010-09-22
15.696374893188477,2010-09-23
16.39258575439453,2010-09-24
16.40525245666504,2010-09-27
16.620437622070312,2010-09-28
16.424238204956055,2010-09-29
16.40525245666504,2010-09-30
16.40525245666504,2010-10-01
16.259674072265625,2010-10-04
16.803987503051758,2010-10-05
16.987533569335938,2010-10-06
16.898921966552734,2010-10-07
17.316650390625,2010-10-08
17.228042602539062,2010-10-11
17.095130920410156,2010-10-12
17.101459503173828,2010-10-13
16.87993621826172,2010-10-14
16.759674072265625,2010-10-15
17.038166046142578,2010-10-18
16.620437622070312,2010-10-19
16.993860244750977,2010-10-20
17.14575958251953,2010-10-21
17.133100509643555,2010-10-22
17.23436737060547,2010-10-25
17.158418655395508,2010-10-26
17.253353118896484,2010-10-27
17.152090072631836,2010-10-28
16.987533569335938,2010-10-29
17.082473754882812,2010-11-01
17.405263900756836,2010-11-02
17.82931137084961,2010-11-03
18.72805404663086,2010-11-04
18.8609619140625,2010-11-05
18.645782470703125,2010-11-08
18.304000854492188,2010-11-09
18.53185272216797,2010-11-10
18.297670364379883,2010-11-11
17.936908721923828,2010-11-12
18.076143264770508,2010-11-15
17.63311004638672,2010-11-16
17.865541458129883,2010-11-17
18.420820236206055,2010-11-18
18.601606369018555,2010-11-19
18.420820236206055,2010-11-22
17.69767951965332,2010-11-23
18.085073471069336,2010-11-24
17.775150299072266,2010-11-26
17.807443618774414,2010-11-29
17.587923049926758,2010-11-30
18.18192481994629,2010-12-01
18.995464324951172,2010-12-02
19.163333892822266,2010-12-03
19.38286018371582,2010-12-06
19.234355926513672,2010-12-07
19.98978614807129,2010-12-08
20.564430236816406,2010-12-09
20.306163787841797,2010-12-10
20.54505157470703,2010-12-13
20.932453155517578,2010-12-14
20.958284378051758,2010-12-15
20.90017318725586,2010-12-16
20.61608123779297,2010-12-17
20.557964324951172,2010-12-20
21.26820182800293,2010-12-21
21.513553619384766,2010-12-22
21.339223861694336,2010-12-23
21.37150764465332,2010-12-27
21.313396453857422,2010-12-28
21.177810668945312,2010-12-29
21.009939193725586,2010-12-30
21.022850036621094,2010-12-31
21.66851806640625,2011-01-03
21.319862365722656,2011-01-04
21.352144241333008,2011-01-05
20.906625747680664,2011-01-06
20.94536781311035,2011-01-07
20.874347686767578,2011-01-10
20.880796432495117,2011-01-11
21.455442428588867,2011-01-12
21.216550827026367,2011-01-13
21.532930374145508,2011-01-14
21.47481346130371,2011-01-18
20.82915687561035,2011-01-19
20.84206199645996,2011-01-20
20.893718719482422,2011-01-21
20.90017318725586,2011-01-24
21.055131912231445,2011-01-25
21.377962112426758,2011-01-26
21.72016716003418,2011-01-27
21.016386032104492,2011-01-28
21.15843963623047,2011-01-31
22.14630699157715,2011-02-01
21.875131607055664,2011-02-02
21.47481346130371,2011-02-03
21.66851806640625,2011-02-04
21.758913040161133,2011-02-07
20.81623649597168,2011-02-08
20.984107971191406,2011-02-09
20.919546127319336,2011-02-10
21.00347137451172,2011-02-11
20.712926864624023,2011-02-14
20.99701499938965,2011-02-15
21.681427001953125,2011-02-16
22.042997360229492,2011-02-17
22.398113250732422,2011-02-18
21.662065505981445,2011-02-22
21.39733123779297,2011-02-23
21.55229949951172,2011-02-24
21.91386604309082,2011-02-25
22.1204776763916,2011-02-28
21.629770278930664,2011-03-01
21.37150764465332,2011-03-02
21.73952865600586,2011-03-03
21.300487518310547,2011-03-04
21.100326538085938,2011-03-07
21.66851806640625,2011-03-08
21.649141311645508,2011-03-09
20.751670837402344,2011-03-10
20.874347686767578,2011-03-11
20.86788558959961,2011-03-14
20.118913650512695,2011-03-15
19.834823608398438,2011-03-16
20.28033447265625,2011-03-17
20.49986457824707,2011-03-18
20.693557739257812,2011-03-21
20.480487823486328,2011-03-22
20.338441848754883,2011-03-23
20.54505157470703,2011-03-24
20.570878982543945,2011-03-25
20.454662322998047,2011-03-28
20.46757698059082,2011-03-29
20.525693893432617,2011-03-30
20.732301712036133,2011-03-31
20.4869441986084,2011-04-01
20.654823303222656,2011-04-04
20.461118698120117,2011-04-05
20.70647430419922,2011-04-06
20.551515579223633,2011-04-07
20.480487823486328,2011-04-08
20.596710205078125,2011-04-11
20.312612533569336,2011-04-12
20.17702865600586,2011-04-13
19.970415115356445,2011-04-14
20.273874282836914,2011-04-15
19.737979888916016,2011-04-18
19.89938735961914,2011-04-19
20.364274978637695,2011-04-20
20.538604736328125,2011-04-21
20.557964324951172,2011-04-25
20.64836311340332,2011-04-26
21.15843963623047,2011-04-27
21.47481346130371,2011-04-28
21.791189193725586,2011-04-29
21.66851806640625,2011-05-02
20.551515579223633,2011-05-03
20.254507064819336,2011-05-04
20.131837844848633,2011-05-05
20.28033447265625,2011-05-06
20.40946388244629,2011-05-09
20.712926864624023,2011-05-10
20.448205947875977,2011-05-11
20.64836311340332,2011-05-12
20.028528213500977,2011-05-13
19.970415115356445,2011-05-16
20.17057228088379,2011-05-17
20.49986457824707,2011-05-18
20.538604736328125,2011-05-19
20.390098571777344,2011-05-20
20.138288497924805,2011-05-23
19.970415115356445,2011-05-24
19.983325958251953,2011-05-25
19.970415115356445,2011-05-26
19.996240615844727,2011-05-27
20.189939498901367,2011-05-31
19.38286018371582,2011-06-01
19.63467025756836,2011-06-02
19.29247283935547,2011-06-03
18.892154693603516,2011-06-06
18.9244384765625,2011-06-07
18.63389015197754,2011-06-08
18.588695526123047,2011-06-09
18.265859603881836,2011-06-10
18.382080078125,2011-06-13
18.859872817993164,2011-06-14
18.162551879882812,2011-06-15
18.433731079101562,2011-06-16
18.788846969604492,2011-06-17
18.950260162353516,2011-06-20
19.434518814086914,2011-06-21
19.13750648498535,2011-06-22
19.02774429321289,2011-06-23
18.730741500854492,2011-06-24
18.982547760009766,2011-06-27
19.072938919067383,2011-06-28
19.544273376464844,2011-06-29
19.641124725341797,2011-06-30
19.93167495727539,2011-07-01
19.49908447265625,2011-07-05
19.344120025634766,2011-07-06
19.92522621154785,2011-07-07
19.466793060302734,2011-07-08
18.64034652709961,2011-07-11
18.608064651489258,2011-07-12
18.679088592529297,2011-07-13
18.382080078125,2011-07-14
18.34334373474121,2011-07-15
17.846181869506836,2011-07-18
18.252944946289062,2011-07-19
18.427274703979492,2011-07-20
18.89861488342285,2011-07-21
18.717832565307617,2011-07-22
18.517671585083008,2011-07-25
18.3239688873291,2011-07-26
17.710590362548828,2011-07-27
17.80097770690918,2011-07-28
17.839723587036133,2011-07-29
17.704130172729492,2011-08-01
17.7170467376709,2011-08-02
18.072160720825195,2011-08-03
16.90996742248535,2011-08-04
16.354690551757812,2011-08-05
14.482263565063477,2011-08-08
15.605722427368164,2011-08-09
14.307930946350098,2011-08-10
15.554068565368652,2011-08-11
15.16020679473877,2011-08-12
15.560519218444824,2011-08-15
15.257061004638672,2011-08-16
15.360367774963379,2011-08-17
14.411245346069336,2011-08-18
13.965728759765625,2011-08-19
14.249824523925781,2011-08-22
15.115018844604492,2011-08-23
15.46367359161377,2011-08-24
15.23123550415039,2011-08-25
15.282886505126953,2011-08-26
16.2707576751709,2011-08-29
16.12870979309082,2011-08-30
16.374061584472656,2011-08-31
15.98020076751709,2011-09-01
15.011707305908203,2011-09-02
14.617855072021484,2011-09-06
15.83816146850586,2011-09-07
15.321625709533691,2011-09-08
14.863208770751953,2011-09-09
15.121474266052246,2011-09-12
15.366820335388184,2011-09-13
16.08350944519043,2011-09-14
16.59358787536621,2011-09-15
16.45800018310547,2011-09-16
15.83816146850586,2011-09-19
15.825243949890137,2011-09-20
15.024624824523926,2011-09-21
14.637223243713379,2011-09-22
14.779267311096191,2011-09-23
15.412017822265625,2011-09-26
15.46367359161377,2011-09-27
14.856745719909668,2011-09-28
15.44430160522461,2011-09-29
14.637223243713379,2011-09-30
13.701009750366211,2011-10-03
14.301475524902344,2011-10-04
14.798639297485352,2011-10-05
15.315171241760254,2011-10-06
14.637223243713379,2011-10-07
15.579893112182617,2011-10-10
15.709029197692871,2011-10-11
16.089969635009766,2011-10-12
15.812331199645996,2011-10-13
16.23846435546875,2011-10-14
15.431390762329102,2011-10-17
16.374061584472656,2011-10-18
15.876897811889648,2011-10-19
16.186817169189453,2011-10-20
16.76145362854004,2011-10-21
17.200510025024414,2011-10-24
16.264305114746094,2011-10-25
17.02618408203125,2011-10-26
18.382080078125,2011-10-27
17.42003631591797,2011-10-28
16.645240783691406,2011-10-31
15.638007164001465,2011-11-01
15.960836410522461,2011-11-02
16.451539993286133,2011-11-03
16.135169982910156,2011-11-04
16.14162826538086,2011-11-07
16.706239700317383,2011-11-08
15.450787544250488,2011-11-09
15.729778289794922,2011-11-10
15.955628395080566,2011-11-11
15.962272644042969,2011-11-14
16.041976928710938,2011-11-15
15.62350082397461,2011-11-16
15.191728591918945,2011-11-17
15.77627944946289,2011-11-18
15.264796257019043,2011-11-21
15.07879638671875,2011-11-22
14.394610404968262,2011-11-23
14.235183715820312,2011-11-25
14.806447982788086,2011-11-28
14.852948188781738,2011-11-29
16.02869415283203,2011-11-30
16.101768493652344,2011-12-01
16.141620635986328,2011-12-02
16.706239700317383,2011-12-05
16.918813705444336,2011-12-06
16.958669662475586,2011-12-07
15.975557327270508,2011-12-08
16.29440689086914,2011-12-09
15.77627944946289,2011-12-12
15.497289657592773,2011-12-13
15.583640098571777,2011-12-14
15.583640098571777,2011-12-15
15.6367826461792,2011-12-16
15.231588363647461,2011-12-19
16.09511947631836,2011-12-20
16.3143367767334,2011-12-21
16.49367904663086,2011-12-22
16.573392868041992,2011-12-23
16.3940486907959,2011-12-27
16.09511947631836,2011-12-28
16.433900833129883,2011-12-29
16.340898513793945,2011-12-30
16.779319763183594,2012-01-03
16.560108184814453,2012-01-04
16.553466796875,2012-01-05
16.254547119140625,2012-01-06
16.48039436340332,2012-01-09
17.25094223022461,2012-01-10
17.310728073120117,2012-01-11
17.443580627441406,2012-01-12
17.337297439575195,2012-01-13
17.529935836791992,2012-01-17
17.769065856933594,2012-01-18
17.92849349975586,2012-01-19
17.98163414001465,2012-01-20
18.13441276550293,2012-01-23
18.180917739868164,2012-01-24
18.12776756286621,2012-01-25
18.06134796142578,2012-01-26
18.293838500976562,2012-01-27
18.141054153442383,2012-01-30
18.141054153442383,2012-01-31
18.539615631103516,2012-02-01
18.247343063354492,2012-02-02
18.267271041870117,2012-02-03
17.90192413330078,2012-02-06
17.84878158569336,2012-02-07
17.755788803100586,2012-02-08
17.895278930664062,2012-02-09
17.41036605834961,2012-02-10
17.556503295898438,2012-02-13
17.54986000061035,2012-02-14
17.60300064086914,2012-02-15
18.147705078125,2012-02-16
18.200841903686523,2012-02-17
18.260622024536133,2012-02-21
17.941781997680664,2012-02-22
18.526329040527344,2012-02-23
18.499765396118164,2012-02-24
18.24069595336914,2012-02-27
18.30712127685547,2012-02-28
18.373550415039062,2012-02-29
18.592758178710938,2012-03-01
18.32041358947754,2012-03-02
18.28719711303711,2012-03-05
17.563146591186523,2012-03-06
17.755788803100586,2012-03-07
17.775846481323242,2012-03-08
18.15035629272461,2012-03-09
18.203857421875,2012-03-12
18.8258056640625,2012-03-13
19.09332275390625,2012-03-14
19.822277069091797,2012-03-15
19.507959365844727,2012-03-16
19.46114158630371,2012-03-19
19.307327270507812,2012-03-20
19.36082649230957,2012-03-21
19.32069969177246,2012-03-22
19.474517822265625,2012-03-23
19.84902572631836,2012-03-26
19.70189666748047,2012-03-27
19.708587646484375,2012-03-28
19.400955200195312,2012-03-29
19.73534393310547,2012-03-30
20.016218185424805,2012-04-02
19.514646530151367,2012-04-03
19.427703857421875,2012-04-04
19.594894409179688,2012-04-05
18.879310607910156,2012-04-09
18.270740509033203,2012-04-10
18.317546844482422,2012-04-11
19.053190231323242,2012-04-12
18.531557083129883,2012-04-13
18.61849594116211,2012-04-16
18.993003845214844,2012-04-17
18.899377822875977,2012-04-18
18.899377822875977,2012-04-19
18.832504272460938,2012-04-20
18.56499481201172,2012-04-23
18.899377822875977,2012-04-24
19.207008361816406,2012-04-25
19.52132797241211,2012-04-26
18.5181827545166,2012-04-27
18.504798889160156,2012-04-30
18.57168197631836,2012-05-01
18.337610244750977,2012-05-02
17.87616729736328,2012-05-03
17.448148727416992,2012-05-04
17.428089141845703,2012-05-07
17.2675838470459,2012-05-08
16.993385314941406,2012-05-09
17.16058349609375,2012-05-10
16.86632537841797,2012-05-11
16.43830680847168,2012-05-14
16.251054763793945,2012-05-15
16.03036117553711,2012-05-16
15.716042518615723,2012-05-17
15.695977210998535,2012-05-18
16.13067626953125,2012-05-21
16.224308013916016,2012-05-22
16.097238540649414,2012-05-23
16.324621200561523,2012-05-24
16.344684600830078,2012-05-25
16.792749404907227,2012-05-29
16.444997787475586,2012-05-30
16.546058654785156,2012-05-31
15.697192192077637,2012-06-01
15.650036811828613,2012-06-04
15.872356414794922,2012-06-05
16.37089729309082,2012-06-06
16.532577514648438,2012-06-07
16.7144775390625,2012-06-08
16.573001861572266,2012-06-11
16.970487594604492,2012-06-12
16.775104522705078,2012-06-13
17.058061599731445,2012-06-14
17.11195945739746,2012-06-15
16.93006134033203,2012-06-18
17.11195945739746,2012-06-19
16.936800003051758,2012-06-20
16.559526443481445,2012-06-21
16.741430282592773,2012-06-22
16.51910972595215,2012-06-25
16.660587310791016,2012-06-26
17.044591903686523,2012-06-27
17.118703842163086,2012-06-28
17.67113494873047,2012-06-29
17.617233276367188,2012-07-02
17.94061279296875,2012-07-03
17.63071632385254,2012-07-05
17.543128967285156,2012-07-06
17.48249626159668,2012-07-09
17.09848976135254,2012-07-10
17.38817024230957,2012-07-11
17.105224609375,2012-07-12
17.590288162231445,2012-07-13
17.46902084350586,2012-07-16
17.617233276367188,2012-07-17
17.529653549194336,2012-07-18
17.610498428344727,2012-07-19
17.233224868774414,2012-07-20
17.058061599731445,2012-07-23
16.91658592224121,2012-07-24
16.889638900756836,2012-07-25
17.266910552978516,2012-07-26
16.829008102416992,2012-07-27
16.957006454467773,2012-07-30
17.239961624145508,2012-07-31
17.044591903686523,2012-08-01
16.84921646118164,2012-08-02
17.590288162231445,2012-08-03
17.53639030456543,2012-08-06
17.725027084350586,2012-08-07
17.60376739501953,2012-08-08
17.59702491760254,2012-08-09
17.67113494873047,2012-08-10
17.785663604736328,2012-08-13
17.76544761657715,2012-08-14
17.725027084350586,2012-08-15
17.9945068359375,2012-08-16
17.886716842651367,2012-08-17
17.792388916015625,2012-08-20
18.04167366027832,2012-08-21
18.344831466674805,2012-08-22
18.22355842590332,2012-08-23
18.37177848815918,2012-08-24
18.32461929321289,2012-08-27
18.331361770629883,2012-08-28
18.580629348754883,2012-08-29
18.41893768310547,2012-08-30
18.486303329467773,2012-08-31
18.560985565185547,2012-09-04
18.689977645874023,2012-09-05
19.0294246673584,2012-09-06
19.219512939453125,2012-09-07
18.79180908203125,2012-09-10
19.015846252441406,2012-09-11
19.063369750976562,2012-09-12
19.477500915527344,2012-09-13
19.79657745361328,2012-09-14
19.572540283203125,2012-09-17
19.355295181274414,2012-09-18
19.314556121826172,2012-09-19
19.219512939453125,2012-09-20
18.95474624633789,2012-09-21
18.730710983276367,2012-09-24
18.19438362121582,2012-09-25
18.187597274780273,2012-09-26
18.289430618286133,2012-09-27
18.289430618286133,2012-09-28
18.262271881103516,2012-10-01
18.425203323364258,2012-10-02
18.418413162231445,2012-10-03
18.886852264404297,2012-10-04
18.846118927001953,2012-10-05
18.852916717529297,2012-10-08
18.472734451293945,2012-10-09
18.39126205444336,2012-10-10
18.58135414123535,2012-10-11
18.275848388671875,2012-10-12
18.418413162231445,2012-10-15
18.95474624633789,2012-10-16
19.307769775390625,2012-10-17
19.409605026245117,2012-10-18
19.117679595947266,2012-10-19
19.294191360473633,2012-10-22
18.95474624633789,2012-10-23
18.98869514465332,2012-10-24
19.2059383392334,2012-10-25
18.80539321899414,2012-10-26
18.69676399230957,2012-10-31
19.2059383392334,2012-11-01
19.124469757080078,2012-11-02
19.124469757080078,2012-11-05
19.212724685668945,2012-11-06
18.32337188720703,2012-11-07
17.990713119506836,2012-11-08
18.0585994720459,2012-11-09
18.0789737701416,2012-11-12
17.990713119506836,2012-11-13
17.76668357849121,2012-11-14
17.807416915893555,2012-11-15
17.868513107299805,2012-11-16
18.12649917602539,2012-11-19
18.16044044494629,2012-11-20
18.167224884033203,2012-11-21
18.554201126098633,2012-11-23
18.730710983276367,2012-11-26
18.54740333557129,2012-11-27
18.19438362121582,2012-11-28
18.275848388671875,2012-11-29
18.43199348449707,2012-11-30
18.567779541015625,2012-12-03
