AMC,Date
13.949999809265137,2021-05-17
14.029999732971191,2021-05-18
12.640000343322754,2021-05-19
12.550000190734863,2021-05-20
12.079999923706055,2021-05-21
13.680000305175781,2021-05-24
16.40999984741211,2021-05-25
19.559999465942383,2021-05-26
26.520000457763672,2021-05-27
26.1200008392334,2021-05-28
32.040000915527344,2021-06-01
62.54999923706055,2021-06-02
51.34000015258789,2021-06-03
47.90999984741211,2021-06-04
55.0,2021-06-07
55.04999923706055,2021-06-08
49.34000015258789,2021-06-09
42.810001373291016,2021-06-10
49.400001525878906,2021-06-11
57.0,2021-06-14
59.040000915527344,2021-06-15
55.18000030517578,2021-06-16
60.72999954223633,2021-06-17
59.2599983215332,2021-06-18
55.689998626708984,2021-06-21
58.27000045776367,2021-06-22
58.29999923706055,2021-06-23
56.70000076293945,2021-06-24
54.060001373291016,2021-06-25
58.11000061035156,2021-06-28
56.43000030517578,2021-06-29
56.68000030517578,2021-06-30
54.220001220703125,2021-07-01
51.959999084472656,2021-07-02
49.959999084472656,2021-07-06
45.06999969482422,2021-07-07
47.939998626708984,2021-07-08
46.189998626708984,2021-07-09
42.61000061035156,2021-07-12
39.349998474121094,2021-07-13
33.43000030517578,2021-07-14
36.0,2021-07-15
34.959999084472656,2021-07-16
34.619998931884766,2021-07-19
43.09000015258789,2021-07-20
40.779998779296875,2021-07-21
37.2400016784668,2021-07-22
36.9900016784668,2021-07-23
40.290000915527344,2021-07-26
38.0099983215332,2021-07-27
38.900001525878906,2021-07-28
38.130001068115234,2021-07-29
37.02000045776367,2021-07-30
35.20000076293945,2021-08-02
33.59000015258789,2021-08-03
29.84000015258789,2021-08-04
33.5099983215332,2021-08-05
32.70000076293945,2021-08-06
33.79999923706055,2021-08-09
31.75,2021-08-10
31.549999237060547,2021-08-11
33.06999969482422,2021-08-12
33.470001220703125,2021-08-13
35.689998626708984,2021-08-16
37.15999984741211,2021-08-17
36.54999923706055,2021-08-18
33.81999969482422,2021-08-19
34.40999984741211,2021-08-20
36.779998779296875,2021-08-23
44.2599983215332,2021-08-24
43.959999084472656,2021-08-25
40.310001373291016,2021-08-26
40.84000015258789,2021-08-27
43.33000183105469,2021-08-30
47.130001068115234,2021-08-31
43.689998626708984,2021-09-01
44.380001068115234,2021-09-02
44.02000045776367,2021-09-03
47.83000183105469,2021-09-07
47.400001525878906,2021-09-08
48.52000045776367,2021-09-09
50.15999984741211,2021-09-10
51.689998626708984,2021-09-13
47.29999923706055,2021-09-14
46.84000015258789,2021-09-15
46.040000915527344,2021-09-16
44.20000076293945,2021-09-17
40.290000915527344,2021-09-20
38.81999969482422,2021-09-21
40.08000183105469,2021-09-22
39.97999954223633,2021-09-23
40.0099983215332,2021-09-24
39.29999923706055,2021-09-27
36.9900016784668,2021-09-28
35.540000915527344,2021-09-29
38.060001373291016,2021-09-30
38.459999084472656,2021-10-01
36.77000045776367,2021-10-04
37.060001373291016,2021-10-05
36.83000183105469,2021-10-06
38.13999938964844,2021-10-07
37.189998626708984,2021-10-08
37.25,2021-10-11
36.81999969482422,2021-10-12
37.90999984741211,2021-10-13
40.06999969482422,2021-10-14
40.7400016784668,2021-10-15
43.029998779296875,2021-10-18
40.79999923706055,2021-10-19
40.880001068115234,2021-10-20
39.2400016784668,2021-10-21
36.599998474121094,2021-10-22
36.83000183105469,2021-10-25
36.04999923706055,2021-10-26
34.7599983215332,2021-10-27
35.22999954223633,2021-10-28
35.369998931884766,2021-10-29
37.06999969482422,2021-11-01
38.790000915527344,2021-11-02
40.790000915527344,2021-11-03
40.04999923706055,2021-11-04
41.70000076293945,2021-11-05
45.060001373291016,2021-11-08
39.93000030517578,2021-11-09
38.290000915527344,2021-11-10
39.459999084472656,2021-11-11
40.0,2021-11-12
42.68000030517578,2021-11-15
42.599998474121094,2021-11-16
42.130001068115234,2021-11-17
40.40999984741211,2021-11-18
40.869998931884766,2021-11-19
41.2400016784668,2021-11-22
39.15999984741211,2021-11-23
38.88999938964844,2021-11-24
37.630001068115234,2021-11-26
36.84000015258789,2021-11-29
33.939998626708984,2021-11-30
28.56999969482422,2021-12-01
30.280000686645508,2021-12-02
29.010000228881836,2021-12-03
28.790000915527344,2021-12-06
31.040000915527344,2021-12-07
32.349998474121094,2021-12-08
29.459999084472656,2021-12-09
27.440000534057617,2021-12-10
23.239999771118164,2021-12-13
24.5,2021-12-14
24.65999984741211,2021-12-15
24.450000762939453,2021-12-16
29.1200008392334,2021-12-17
29.700000762939453,2021-12-20
30.299999237060547,2021-12-21
28.68000030517578,2021-12-22
28.520000457763672,2021-12-23
28.700000762939453,2021-12-27
27.719999313354492,2021-12-28
27.950000762939453,2021-12-29
28.940000534057617,2021-12-30
27.200000762939453,2021-12-31
26.520000457763672,2022-01-03
25.489999771118164,2022-01-04
22.75,2022-01-05
22.459999084472656,2022-01-06
22.989999771118164,2022-01-07
22.780000686645508,2022-01-10
22.790000915527344,2022-01-11
22.719999313354492,2022-01-12
20.65999984741211,2022-01-13
20.56999969482422,2022-01-14
18.84000015258789,2022-01-18
18.31999969482422,2022-01-19
18.06999969482422,2022-01-20
17.969999313354492,2022-01-21
16.639999389648438,2022-01-24
16.020000457763672,2022-01-25
15.9399995803833,2022-01-26
14.520000457763672,2022-01-27
15.0600004196167,2022-01-28
16.059999465942383,2022-01-31
16.860000610351562,2022-02-01
15.420000076293945,2022-02-02
14.869999885559082,2022-02-03
15.350000381469727,2022-02-04
14.90999984741211,2022-02-07
16.43000030517578,2022-02-08
18.940000534057617,2022-02-09
18.59000015258789,2022-02-10
18.809999465942383,2022-02-11
17.75,2022-02-14
19.479999542236328,2022-02-15
19.670000076293945,2022-02-16
18.940000534057617,2022-02-17
17.899999618530273,2022-02-18
16.469999313354492,2022-02-22
15.729999542236328,2022-02-23
17.68000030517578,2022-02-24
17.65999984741211,2022-02-25
18.860000610351562,2022-02-28
18.31999969482422,2022-03-01
18.530000686645508,2022-03-02
18.059999465942383,2022-03-03
16.56999969482422,2022-03-04
15.210000038146973,2022-03-07
15.390000343322754,2022-03-08
15.710000038146973,2022-03-09
15.319999694824219,2022-03-10
14.300000190734863,2022-03-11
13.5600004196167,2022-03-14
14.479999542236328,2022-03-15
15.229999542236328,2022-03-16
15.1899995803833,2022-03-17
15.800000190734863,2022-03-18
15.859999656677246,2022-03-21
18.260000228881836,2022-03-22
20.739999771118164,2022-03-23
20.229999542236328,2022-03-24
20.239999771118164,2022-03-25
29.329999923706055,2022-03-28
29.440000534057617,2022-03-29
25.68000030517578,2022-03-30
24.639999389648438,2022-03-31
23.299999237060547,2022-04-01
23.309999465942383,2022-04-04
21.209999084472656,2022-04-05
20.389999389648438,2022-04-06
19.729999542236328,2022-04-07
18.239999771118164,2022-04-08
18.719999313354492,2022-04-11
17.420000076293945,2022-04-12
18.530000686645508,2022-04-13
18.020000457763672,2022-04-14
17.479999542236328,2022-04-18
18.68000030517578,2022-04-19
17.34000015258789,2022-04-20
16.850000381469727,2022-04-21
16.520000457763672,2022-04-22
16.959999084472656,2022-04-25
15.5,2022-04-26
15.850000381469727,2022-04-27
15.640000343322754,2022-04-28
15.300000190734863,2022-04-29
15.260000228881836,2022-05-02
15.510000228881836,2022-05-03
15.720000267028809,2022-05-04
14.6899995803833,2022-05-05
13.760000228881836,2022-05-06
12.520000457763672,2022-05-09
11.84000015258789,2022-05-10
10.369999885559082,2022-05-11
11.199999809265137,2022-05-12
11.8100004196167,2022-05-13
11.710000038146973,2022-05-16
12.899999618530273,2022-05-17
12.760000228881836,2022-05-18
13.079999923706055,2022-05-19
12.029999732971191,2022-05-20
11.579999923706055,2022-05-23
10.390000343322754,2022-05-24
11.880000114440918,2022-05-25
12.229999542236328,2022-05-26
14.430000305175781,2022-05-27
14.34000015258789,2022-05-31
12.8100004196167,2022-06-01
13.300000190734863,2022-06-02
12.449999809265137,2022-06-03
11.949999809265137,2022-06-06
13.069999694824219,2022-06-07
13.520000457763672,2022-06-08
12.779999732971191,2022-06-09
12.430000305175781,2022-06-10
11.479999542236328,2022-06-13
11.920000076293945,2022-06-14
12.770000457763672,2022-06-15
11.789999961853027,2022-06-16
12.529999732971191,2022-06-17
12.5,2022-06-21
12.600000381469727,2022-06-22
12.050000190734863,2022-06-23
12.470000267028809,2022-06-24
14.130000114440918,2022-06-27
13.380000114440918,2022-06-28
13.649999618530273,2022-06-29
13.550000190734863,2022-06-30
13.529999732971191,2022-07-01
12.779999732971191,2022-07-05
12.569999694824219,2022-07-06
14.479999542236328,2022-07-07
14.65999984741211,2022-07-08
14.949999809265137,2022-07-11
15.600000381469727,2022-07-12
15.140000343322754,2022-07-13
15.0600004196167,2022-07-14
15.369999885559082,2022-07-15
16.540000915527344,2022-07-18
16.360000610351562,2022-07-19
17.520000457763672,2022-07-20
17.0,2022-07-21
15.5,2022-07-22
14.90999984741211,2022-07-25
14.029999732971191,2022-07-26
14.479999542236328,2022-07-27
14.579999923706055,2022-07-28
14.5600004196167,2022-07-29
15.369999885559082,2022-08-01
16.860000610351562,2022-08-02
18.209999084472656,2022-08-03
18.65999984741211,2022-08-04
22.18000030517578,2022-08-05
23.959999084472656,2022-08-08
22.450000762939453,2022-08-09
23.670000076293945,2022-08-10
25.459999084472656,2022-08-11
24.440000534057617,2022-08-12
24.209999084472656,2022-08-15
24.809999465942383,2022-08-16
21.360000610351562,2022-08-17
19.290000915527344,2022-08-18
18.020000457763672,2022-08-19
10.460000038146973,2022-08-22
9.5600004196167,2022-08-23
9.579999923706055,2022-08-24
9.569999694824219,2022-08-25
9.170000076293945,2022-08-26
9.470000267028809,2022-08-29
9.270000457763672,2022-08-30
9.119999885559082,2022-08-31
8.579999923706055,2022-09-01
8.880000114440918,2022-09-02
8.1899995803833,2022-09-06
8.390000343322754,2022-09-07
8.640000343322754,2022-09-08
9.720000267028809,2022-09-09
10.220000267028809,2022-09-12
9.720000267028809,2022-09-13
9.90999984741211,2022-09-14
9.880000114440918,2022-09-15
8.979999542236328,2022-09-16
9.180000305175781,2022-09-19
8.710000038146973,2022-09-20
8.600000381469727,2022-09-21
7.849999904632568,2022-09-22
7.989999771118164,2022-09-23
6.829999923706055,2022-09-26
7.449999809265137,2022-09-27
7.670000076293945,2022-09-28
7.099999904632568,2022-09-29
6.96999979019165,2022-09-30
6.880000114440918,2022-10-03
7.829999923706055,2022-10-04
7.329999923706055,2022-10-05
7.119999885559082,2022-10-06
6.53000020980835,2022-10-07
6.349999904632568,2022-10-10
6.119999885559082,2022-10-11
5.849999904632568,2022-10-12
6.039999961853027,2022-10-13
6.0,2022-10-14
6.360000133514404,2022-10-17
6.510000228881836,2022-10-18
6.110000133514404,2022-10-19
6.349999904632568,2022-10-20
6.489999771118164,2022-10-21
6.360000133514404,2022-10-24
6.75,2022-10-25
6.639999866485596,2022-10-26
6.510000228881836,2022-10-27
6.510000228881836,2022-10-28
6.659999847412109,2022-10-31
6.150000095367432,2022-11-01
5.809999942779541,2022-11-02
5.699999809265137,2022-11-03
5.650000095367432,2022-11-04
5.329999923706055,2022-11-07
5.619999885559082,2022-11-08
5.190000057220459,2022-11-09
6.130000114440918,2022-11-10
7.199999809265137,2022-11-11
7.340000152587891,2022-11-14
7.949999809265137,2022-11-15
7.53000020980835,2022-11-16
7.389999866485596,2022-11-17
7.590000152587891,2022-11-18
7.269999980926514,2022-11-21
7.320000171661377,2022-11-22
7.639999866485596,2022-11-23
7.510000228881836,2022-11-25
7.329999923706055,2022-11-28
7.429999828338623,2022-11-29
7.230000019073486,2022-11-30
8.170000076293945,2022-12-01
8.170000076293945,2022-12-02
7.449999809265137,2022-12-05
6.75,2022-12-06
6.050000190734863,2022-12-07
6.070000171661377,2022-12-08
5.940000057220459,2022-12-09
5.949999809265137,2022-12-12
5.71999979019165,2022-12-13
5.75,2022-12-14
5.599999904632568,2022-12-15
5.309999942779541,2022-12-16
4.889999866485596,2022-12-19
