DGX,Date
39.69221878051758,2010-10-13
39.18255615234375,2010-10-14
39.47267532348633,2010-10-15
40.43714904785156,2010-10-18
39.26881790161133,2010-10-19
37.47317123413086,2010-10-20
37.47317123413086,2010-10-21
38.44547653198242,2010-10-22
38.743446350097656,2010-10-25
38.84537887573242,2010-10-26
38.77481460571289,2010-10-27
38.312171936035156,2010-10-28
38.531734466552734,2010-10-29
38.71208953857422,2010-11-01
39.50404739379883,2010-11-02
39.8647346496582,2010-11-03
40.42146301269531,2010-11-04
40.790008544921875,2010-11-05
40.91545486450195,2010-11-08
40.727264404296875,2010-11-09
40.727264404296875,2010-11-10
40.80569076538086,2010-11-11
40.01371765136719,2010-11-12
39.99805450439453,2010-11-15
39.3001823425293,2010-11-16
39.54322814941406,2010-11-17
39.94315719604492,2010-11-18
39.7628059387207,2010-11-19
39.653011322021484,2010-11-22
39.041419982910156,2010-11-23
39.18255615234375,2010-11-24
38.87675094604492,2010-11-26
38.806175231933594,2010-11-29
38.672882080078125,2010-11-30
39.49620819091797,2010-12-01
39.653011322021484,2010-12-02
39.28449249267578,2010-12-03
39.28449249267578,2010-12-06
39.386417388916016,2010-12-07
39.26881790161133,2010-12-08
39.425628662109375,2010-12-09
40.05292510986328,2010-12-10
39.97452163696289,2010-12-13
40.774322509765625,2010-12-14
41.44083023071289,2010-12-15
42.19358444213867,2010-12-16
42.51508712768555,2010-12-17
42.70325469970703,2010-12-20
42.75815200805664,2010-12-21
42.79735565185547,2010-12-22
42.7660026550293,2010-12-23
42.640525817871094,2010-12-27
42.61701202392578,2010-12-28
42.41313552856445,2010-12-29
42.48372268676758,2010-12-30
42.31904983520508,2010-12-31
42.875770568847656,2011-01-03
42.81303024291992,2011-01-04
43.51874542236328,2011-01-05
42.96101760864258,2011-01-06
41.73556900024414,2011-01-07
42.12834930419922,2011-01-10
42.835330963134766,2011-01-11
43.20454025268555,2011-01-12
43.338077545166016,2011-01-13
42.9217414855957,2011-01-14
42.78034210205078,2011-01-18
42.08907699584961,2011-01-19
42.615379333496094,2011-01-20
42.81961441040039,2011-01-21
42.55252456665039,2011-01-24
44.21003341674805,2011-01-25
45.32548522949219,2011-01-26
45.545440673828125,2011-01-27
45.05840301513672,2011-01-28
44.736328125,2011-01-31
44.77560806274414,2011-02-01
45.08982849121094,2011-02-02
45.81251525878906,2011-02-03
46.3231201171875,2011-02-04
46.00889587402344,2011-02-07
45.8753547668457,2011-02-08
45.215511322021484,2011-02-09
44.76775360107422,2011-02-10
45.160518646240234,2011-02-11
44.97983932495117,2011-02-14
44.57136917114258,2011-02-15
44.97199630737305,2011-02-16
44.99555587768555,2011-02-17
45.215511322021484,2011-02-18
44.139312744140625,2011-02-22
44.50852966308594,2011-02-23
44.2885627746582,2011-02-24
44.516380310058594,2011-02-25
44.579227447509766,2011-02-28
44.24143600463867,2011-03-01
44.05290603637695,2011-03-02
44.249305725097656,2011-03-03
44.5321044921875,2011-03-04
44.15503692626953,2011-03-07
45.04267883300781,2011-03-08
45.12124252319336,2011-03-09
44.610652923583984,2011-03-10
45.08196258544922,2011-03-11
44.186458587646484,2011-03-14
43.36949920654297,2011-03-15
42.48969650268555,2011-03-16
42.576107025146484,2011-03-17
42.21474838256836,2011-03-18
42.21474838256836,2011-03-21
42.28546905517578,2011-03-22
42.246177673339844,2011-03-23
42.87459945678711,2011-03-24
43.03956985473633,2011-03-25
43.008140563964844,2011-03-28
44.744178771972656,2011-03-29
45.050537109375,2011-03-30
45.341190338134766,2011-03-31
45.19954299926758,2011-04-01
45.45135498046875,2011-04-04
45.62449264526367,2011-04-05
46.01006317138672,2011-04-06
45.829078674316406,2011-04-07
45.63234329223633,2011-04-08
45.46709060668945,2011-04-11
45.57725143432617,2011-04-12
45.317588806152344,2011-04-13
45.45135498046875,2011-04-14
45.92350769042969,2011-04-15
45.84480285644531,2011-04-18
46.26973342895508,2011-04-19
45.53004837036133,2011-04-20
44.49921417236328,2011-04-21
43.74378204345703,2011-04-25
43.720176696777344,2011-04-26
43.924766540527344,2011-04-27
44.04280471801758,2011-04-28
44.36542892456055,2011-04-29
44.45199966430664,2011-05-02
43.90116882324219,2011-05-03
44.10575485229492,2011-05-04
44.10575485229492,2011-05-05
44.648719787597656,2011-05-06
44.68020248413086,2011-05-09
44.853309631347656,2011-05-10
44.86118698120117,2011-05-11
45.43562698364258,2011-05-12
45.1680793762207,2011-05-13
45.36481475830078,2011-05-16
45.58512878417969,2011-05-17
45.915626525878906,2011-05-18
45.9707145690918,2011-05-19
45.78185272216797,2011-05-20
45.43562698364258,2011-05-23
45.22317123413086,2011-05-24
45.293983459472656,2011-05-25
45.02643966674805,2011-05-26
45.34906005859375,2011-05-27
45.9707145690918,2011-05-31
45.78185272216797,2011-06-01
45.87628173828125,2011-06-02
45.829078674316406,2011-06-03
45.616615295410156,2011-06-06
45.64023208618164,2011-06-07
45.65595626831055,2011-06-08
46.11235809326172,2011-06-09
46.041534423828125,2011-06-10
46.513675689697266,2011-06-13
46.85991287231445,2011-06-14
46.68678283691406,2011-06-15
47.33991241455078,2011-06-16
47.654685974121094,2011-06-17
47.67042541503906,2011-06-20
47.82780838012695,2011-06-21
47.86714172363281,2011-06-22
47.39500045776367,2011-06-23
46.749759674072266,2011-06-24
46.79695129394531,2011-06-27
46.6002197265625,2011-06-28
46.041534423828125,2011-06-29
46.58542251586914,2011-06-30
47.17662048339844,2011-07-01
47.034725189208984,2011-07-05
47.44461441040039,2011-07-06
47.759918212890625,2011-07-07
46.9874382019043,2011-07-08
46.19130325317383,2011-07-11
46.128238677978516,2011-07-12
46.00212860107422,2011-07-13
45.71836853027344,2011-07-14
45.765647888183594,2011-07-15
45.7341194152832,2011-07-18
46.19130325317383,2011-07-19
44.977413177490234,2011-07-20
45.19023895263672,2011-07-21
44.922218322753906,2011-07-22
44.35468673706055,2011-07-25
43.93691635131836,2011-07-26
42.89643096923828,2011-07-27
42.99890899658203,2011-07-28
42.57323455810547,2011-07-29
41.185935974121094,2011-08-01
40.34251403808594,2011-08-02
40.397682189941406,2011-08-03
39.33354568481445,2011-08-04
39.932621002197266,2011-08-05
37.33927536010742,2011-08-08
38.419193267822266,2011-08-09
36.4249153137207,2011-08-10
37.36293029785156,2011-08-11
37.87528610229492,2011-08-12
38.584712982177734,2011-08-15
38.5689582824707,2011-08-16
38.324581146240234,2011-08-17
37.055511474609375,2011-08-18
36.63773727416992,2011-08-19
36.275150299072266,2011-08-22
37.489044189453125,2011-08-23
38.15118408203125,2011-08-24
37.29987716674805,2011-08-25
38.08024597167969,2011-08-26
39.08919143676758,2011-08-29
38.95519256591797,2011-08-30
39.46756362915039,2011-08-31
39.24684143066406,2011-09-01
38.671417236328125,2011-09-02
38.75812911987305,2011-09-06
40.0587272644043,2011-09-07
39.04978942871094,2011-09-08
38.08811569213867,2011-09-09
38.48224639892578,2011-09-12
38.97095489501953,2011-09-13
38.900020599365234,2011-09-14
38.308815002441406,2011-09-15
38.695072174072266,2011-09-16
38.36400604248047,2011-09-19
39.17589569091797,2011-09-20
38.72660446166992,2011-09-21
37.867427825927734,2011-09-22
37.87528610229492,2011-09-23
39.13649368286133,2011-09-26
39.69615173339844,2011-09-27
39.29414367675781,2011-09-28
39.972023010253906,2011-09-29
38.90790557861328,2011-09-30
36.487979888916016,2011-10-03
37.347171783447266,2011-10-04
36.82582473754883,2011-10-05
37.0786018371582,2011-10-06
37.14968490600586,2011-10-07
37.75002670288086,2011-10-10
37.892208099365234,2011-10-11
38.20817947387695,2011-10-12
37.860618591308594,2011-10-13
38.32667541503906,2011-10-14
38.010684967041016,2011-10-17
39.258750915527344,2011-10-18
38.7927131652832,2011-10-19
38.5478401184082,2011-10-20
39.40884780883789,2011-10-21
40.26985168457031,2011-10-24
44.630184173583984,2011-10-25
44.290523529052734,2011-10-26
44.969852447509766,2011-10-27
45.506980895996094,2011-10-28
44.07725524902344,2011-10-31
43.232025146484375,2011-11-01
43.92715072631836,2011-11-02
43.911354064941406,2011-11-03
44.093040466308594,2011-11-04
44.890838623046875,2011-11-07
45.467491149902344,2011-11-08
43.950843811035156,2011-11-09
45.2147102355957,2011-11-10
45.45169448852539,2011-11-11
45.33319091796875,2011-11-14
44.78815460205078,2011-11-15
43.682289123535156,2011-11-16
43.492698669433594,2011-11-17
43.555908203125,2011-11-18
43.1451301574707,2011-11-21
44.08513641357422,2011-11-22
43.63489532470703,2011-11-23
42.99505615234375,2011-11-25
44.30630874633789,2011-11-28
44.63807678222656,2011-11-29
46.33639907836914,2011-11-30
45.63337707519531,2011-12-01
46.289005279541016,2011-12-02
45.55438232421875,2011-12-05
45.57807159423828,2011-12-06
45.61757278442383,2011-12-07
44.622283935546875,2011-12-08
45.151519775390625,2011-12-09
44.179931640625,2011-12-12
43.919273376464844,2011-12-13
43.97453689575195,2011-12-14
44.37740707397461,2011-12-15
44.4248161315918,2011-12-16
43.950843811035156,2011-12-19
45.491180419921875,2011-12-20
45.91775131225586,2011-12-21
46.71554946899414,2011-12-22
46.581275939941406,2011-12-23
46.74715042114258,2011-12-27
45.72816848754883,2011-12-28
45.980926513671875,2011-12-29
45.86243438720703,2011-12-30
45.649173736572266,2012-01-03
45.53858947753906,2012-01-04
45.538570404052734,2012-01-05
45.95848083496094,2012-01-06
45.97431182861328,2012-01-09
45.51481246948242,2012-01-10
45.26922607421875,2012-01-11
45.277137756347656,2012-01-12
45.007774353027344,2012-01-13
45.372215270996094,2012-01-17
45.380126953125,2012-01-18
45.68911361694336,2012-01-19
45.26922607421875,2012-01-20
44.762176513671875,2012-01-23
48.11339569091797,2012-01-24
47.97078323364258,2012-01-25
46.734893798828125,2012-01-26
46.742801666259766,2012-01-27
46.18822479248047,2012-01-30
46.01392364501953,2012-01-31
46.045623779296875,2012-02-01
45.903018951416016,2012-02-02
46.45760726928711,2012-02-03
45.89509963989258,2012-02-06
46.18822479248047,2012-02-07
46.061458587646484,2012-02-08
45.72079849243164,2012-02-09
45.586116790771484,2012-02-10
45.68911361694336,2012-02-13
45.5464973449707,2012-02-14
44.960227966308594,2012-02-15
45.57818603515625,2012-02-16
45.3880500793457,2012-02-17
45.63365173339844,2012-02-21
45.34843826293945,2012-02-22
45.34843826293945,2012-02-23
45.34843826293945,2012-02-24
45.95055389404297,2012-02-27
46.3546028137207,2012-02-28
45.99015808105469,2012-02-29
45.89509963989258,2012-03-01
45.942626953125,2012-03-02
45.74457550048828,2012-03-05
45.18999099731445,2012-03-06
45.7049560546875,2012-03-07
46.124847412109375,2012-03-08
46.64772033691406,2012-03-09
46.13277053833008,2012-03-12
46.544742584228516,2012-03-13
46.95670700073242,2012-03-14
47.47166442871094,2012-03-15
47.384521484375,2012-03-16
47.59842300415039,2012-03-19
47.33699417114258,2012-03-20
47.62220001220703,2012-03-21
47.49543762207031,2012-03-22
46.87748718261719,2012-03-23
48.05793380737305,2012-03-26
48.026248931884766,2012-03-27
47.89158248901367,2012-03-28
48.58082962036133,2012-03-29
48.58082962036133,2012-03-30
49.2561149597168,2012-04-02
49.08132553100586,2012-04-03
48.52520751953125,2012-04-04
48.596710205078125,2012-04-05
47.373260498046875,2012-04-09
46.71384811401367,2012-04-10
47.325592041015625,2012-04-11
46.737701416015625,2012-04-12
46.06241989135742,2012-04-13
46.41991424560547,2012-04-16
47.897586822509766,2012-04-17
47.031639099121094,2012-04-18
46.72975158691406,2012-04-19
46.50730895996094,2012-04-20
45.720794677734375,2012-04-23
46.054466247558594,2012-04-24
46.054466247558594,2012-04-25
45.91941833496094,2012-04-26
45.70490646362305,2012-04-27
45.83201217651367,2012-04-30
46.69797897338867,2012-05-01
46.41991424560547,2012-05-02
46.014732360839844,2012-05-03
45.39507293701172,2012-05-04
45.40300750732422,2012-05-07
45.74462890625,2012-05-08
45.41890335083008,2012-05-09
45.74462890625,2012-05-10
45.45068359375,2012-05-11
44.95811080932617,2012-05-14
45.27589797973633,2012-05-15
45.47451400756836,2012-05-16
45.0852165222168,2012-05-17
44.791282653808594,2012-05-18
45.54601287841797,2012-05-21
45.641334533691406,2012-05-22
45.37123107910156,2012-05-23
45.60956954956055,2012-05-24
46.078304290771484,2012-05-25
46.66619110107422,2012-05-29
45.91146469116211,2012-05-30
45.20439910888672,2012-05-31
43.77437210083008,2012-06-01
43.85383605957031,2012-06-04
43.43276596069336,2012-06-05
43.408935546875,2012-06-06
43.39303207397461,2012-06-07
44.036556243896484,2012-06-08
43.81410217285156,2012-06-11
44.01271438598633,2012-06-12
44.21927261352539,2012-06-13
44.61650848388672,2012-06-14
45.15673065185547,2012-06-15
45.40300750732422,2012-06-18
46.07033920288086,2012-06-19
45.94325256347656,2012-06-20
45.09317398071289,2012-06-21
45.7525634765625,2012-06-22
45.20439910888672,2012-06-25
45.339447021484375,2012-06-26
45.800254821777344,2012-06-27
47.07135009765625,2012-06-28
47.72468948364258,2012-06-29
48.12306213378906,2012-07-02
47.74061965942383,2012-07-03
47.892005920410156,2012-07-05
47.50160598754883,2012-07-06
48.02745819091797,2012-07-09
48.32225799560547,2012-07-10
48.42583084106445,2012-07-11
50.26628875732422,2012-07-12
50.194580078125,2012-07-13
50.56108474731445,2012-07-16
50.210506439208984,2012-07-17
50.24238204956055,2012-07-18
48.63297653198242,2012-07-19
46.816402435302734,2012-07-20
45.81251525878906,2012-07-23
45.62129592895508,2012-07-24
45.93999481201172,2012-07-25
46.410072326660156,2012-07-26
46.83234405517578,2012-07-27
46.84029769897461,2012-07-30
46.553466796875,2012-07-31
46.41802978515625,2012-08-01
46.36225509643555,2012-08-02
47.214778900146484,2012-08-03
46.935916900634766,2012-08-06
47.32632827758789,2012-08-07
47.9398078918457,2012-08-08
47.62908172607422,2012-08-09
47.3820915222168,2012-08-10
47.549407958984375,2012-08-13
47.30240249633789,2012-08-14
47.222755432128906,2012-08-15
47.80434799194336,2012-08-16
47.8203010559082,2012-08-17
48.44175338745117,2012-08-20
48.28240203857422,2012-08-21
47.884029388427734,2012-08-22
47.54143142700195,2012-08-23
48.20273971557617,2012-08-24
48.34613800048828,2012-08-27
48.23460006713867,2012-08-28
48.465667724609375,2012-08-29
47.91590118408203,2012-08-30
48.178829193115234,2012-08-31
48.44175338745117,2012-09-04
48.71266174316406,2012-09-05
49.77230453491211,2012-09-06
49.381919860839844,2012-09-07
49.055240631103516,2012-09-10
49.21458053588867,2012-09-11
48.87995910644531,2012-09-12
49.54922103881836,2012-09-13
49.031349182128906,2012-09-14
49.30223846435547,2012-09-17
49.54922103881836,2012-09-18
49.77230453491211,2012-09-19
49.851985931396484,2012-09-20
50.194580078125,2012-09-21
50.11491394042969,2012-09-24
50.25034713745117,2012-09-25
49.8121452331543,2012-09-26
50.73888397216797,2012-09-27
50.67496871948242,2012-09-28
50.64300537109375,2012-10-01
50.82676315307617,2012-10-02
51.13035202026367,2012-10-03
51.18627166748047,2012-10-04
51.26616287231445,2012-10-05
51.67360305786133,2012-10-08
50.79480743408203,2012-10-09
50.65898132324219,2012-10-10
51.32209777832031,2012-10-11
50.64300537109375,2012-10-12
51.09040451049805,2012-10-15
50.62703323364258,2012-10-16
47.73497772216797,2012-10-17
48.366111755371094,2012-10-18
47.27159881591797,2012-10-19
47.45536422729492,2012-10-22
46.60051345825195,2012-10-23
46.680397033691406,2012-10-24
46.816226959228516,2012-10-25
46.60051345825195,2012-10-26
46.113182067871094,2012-10-31
46.68839645385742,2012-11-01
46.2889404296875,2012-11-02
46.672428131103516,2012-11-05
47.079872131347656,2012-11-06
46.38479995727539,2012-11-07
45.80160903930664,2012-11-08
45.67377853393555,2012-11-09
45.70574951171875,2012-11-12
45.274330139160156,2012-11-13
44.986724853515625,2012-11-14
45.138511657714844,2012-11-15
46.177093505859375,2012-11-16
46.24900436401367,2012-11-19
45.809600830078125,2012-11-20
45.72171401977539,2012-11-21
46.32090759277344,2012-11-23
45.72970962524414,2012-11-26
45.633827209472656,2012-11-27
45.86552429199219,2012-11-28
46.42477035522461,2012-11-29
46.161102294921875,2012-11-30
46.12915802001953,2012-12-03
46.21703338623047,2012-12-04
46.40879440307617,2012-12-05
46.56856155395508,2012-12-06
46.54458999633789,2012-12-07
46.36884307861328,2012-12-10
46.76829528808594,2012-12-11
47.04790496826172,2012-12-12
46.92008972167969,2012-12-13
47.27159881591797,2012-12-14
47.50328826904297,2012-12-17
48.38210678100586,2012-12-18
48.07850646972656,2012-12-19
47.97464370727539,2012-12-20
47.47133255004883,2012-12-21
47.13578414916992,2012-12-24
46.816226959228516,2012-12-26
46.99998474121094,2012-12-27
46.113182067871094,2012-12-28
46.552581787109375,2012-12-31
46.864166259765625,2013-01-02
46.63248062133789,2013-01-03
46.33687973022461,2013-01-04
46.16910934448242,2013-01-07
46.08123779296875,2013-01-08
47.189483642578125,2013-01-09
47.84803009033203,2013-01-10
47.71149826049805,2013-01-11
47.912269592285156,2013-01-14
48.07289123535156,2013-01-15
48.12909698486328,2013-01-16
48.62701416015625,2013-01-17
49.309635162353516,2013-01-18
49.654964447021484,2013-01-22
46.90841293334961,2013-01-23
46.94052505493164,2013-01-24
46.53095245361328,2013-01-25
46.771881103515625,2013-01-28
46.77991485595703,2013-01-29
46.860225677490234,2013-01-30
46.53898620605469,2013-01-31
46.66748046875,2013-02-01
46.33821105957031,2013-02-04
46.4747314453125,2013-02-05
46.69157028198242,2013-02-06
47.13327407836914,2013-02-07
46.98068618774414,2013-02-08
46.52293014526367,2013-02-11
45.67967987060547,2013-02-12
45.75197219848633,2013-02-13
45.39860153198242,2013-02-14
46.03303909301758,2013-02-15
46.2097282409668,2013-02-19
45.64756393432617,2013-02-20
45.077362060546875,2013-02-21
44.77219009399414,2013-02-22
44.6838493347168,2013-02-25
44.81234359741211,2013-02-26
45.1094970703125,2013-02-27
45.1094970703125,2013-02-28
45.077362060546875,2013-03-01
44.96493911743164,2013-03-04
45.30222702026367,2013-03-05
45.24601745605469,2013-03-06
44.507164001464844,2013-03-07
44.924781799316406,2013-03-08
45.17374038696289,2013-03-11
45.13357925415039,2013-03-12
44.96493911743164,2013-03-13
45.37451171875,2013-03-14
45.14963912963867,2013-03-15
44.58747100830078,2013-03-18
45.17374038696289,2013-03-19
45.382537841796875,2013-03-20
45.213897705078125,2013-03-21
45.42268753051758,2013-03-22
45.29420471191406,2013-03-25
45.976829528808594,2013-03-26
45.29420471191406,2013-03-27
45.58485412597656,2013-03-28
45.47181701660156,2013-04-01
45.859378814697266,2013-04-02
45.88359832763672,2013-04-03
46.56986618041992,2013-04-04
46.0289192199707,2013-04-05
46.045066833496094,2013-04-08
45.73826599121094,2013-04-09
46.263065338134766,2013-04-10
48.305755615234375,2013-04-11
47.91012191772461,2013-04-12
47.12696838378906,2013-04-15
47.110816955566406,2013-04-16
46.319580078125,2013-04-17
45.01969528198242,2013-04-18
45.148887634277344,2013-04-19
44.79363250732422,2013-04-22
45.62522506713867,2013-04-23
45.286136627197266,2013-04-24
45.09235763549805,2013-04-25
45.34264373779297,2013-04-26
45.36687088012695,2013-04-29
45.479888916015625,2013-04-30
45.51218795776367,2013-05-01
46.279205322265625,2013-05-02
46.190399169921875,2013-05-03
46.77977752685547,2013-05-06
46.650596618652344,2013-05-07
47.684051513671875,2013-05-08
47.78900909423828,2013-05-09
48.257301330566406,2013-05-10
47.9747200012207,2013-05-13
48.3380241394043,2013-05-14
48.434932708740234,2013-05-15
48.34611511230469,2013-05-16
49.00009536743164,2013-05-17
49.08889389038086,2013-05-20
49.56524658203125,2013-05-21
49.34727478027344,2013-05-22
50.033538818359375,2013-05-23
50.46146011352539,2013-05-24
50.67136764526367,2013-05-28
50.50182342529297,2013-05-29
50.39686584472656,2013-05-30
49.92858123779297,2013-05-31
50.48566818237305,2013-06-03
50.38072204589844,2013-06-04
49.76710891723633,2013-06-05
50.12236404418945,2013-06-06
50.235389709472656,2013-06-07
51.0266227722168,2013-06-10
50.50182342529297,2013-06-11
50.057762145996094,2013-06-12
50.776336669921875,2013-06-13
50.5583381652832,2013-06-14
50.53412628173828,2013-06-17
50.37263870239258,2013-06-18
49.96895980834961,2013-06-19
49.09696578979492,2013-06-20
49.306884765625,2013-06-21
49.09696578979492,2013-06-24
49.08082580566406,2013-06-25
49.37956237792969,2013-06-26
49.57332992553711,2013-06-27
49.19199752807617,2013-06-28
49.054073333740234,2013-07-01
49.04595947265625,2013-07-02
48.745765686035156,2013-07-03
49.32992935180664,2013-07-05
49.68693161010742,2013-07-08
47.05815887451172,2013-07-09
47.869510650634766,2013-07-10
48.12102127075195,2013-07-11
48.137245178222656,2013-07-12
48.59159851074219,2013-07-15
48.794429779052734,2013-07-16
48.51858139038086,2013-07-17
47.79647445678711,2013-07-18
47.893836975097656,2013-07-19
47.983089447021484,2013-07-22
48.137245178222656,2013-07-23
47.64231872558594,2013-07-24
47.699119567871094,2013-07-25
47.46382522583008,2013-07-26
47.66666793823242,2013-07-29
47.390811920166016,2013-07-30
47.30966567993164,2013-07-31
47.626094818115234,2013-08-01
47.55307388305664,2013-08-02
47.47194290161133,2013-08-05
47.431373596191406,2013-08-06
47.29344177246094,2013-08-07
48.12914276123047,2013-08-08
48.17780303955078,2013-08-09
48.25894546508789,2013-08-12
48.283287048339844,2013-08-13
48.745765686035156,2013-08-14
47.73158264160156,2013-08-15
47.13117599487305,2013-08-16
47.50439453125,2013-08-19
47.674781799316406,2013-08-20
47.983089447021484,2013-08-21
47.75590896606445,2013-08-22
47.91818618774414,2013-08-23
47.91007995605469,2013-08-26
47.496280670166016,2013-08-27
47.17174530029297,2013-08-28
47.025699615478516,2013-08-29
47.56118392944336,2013-08-30
47.869510650634766,2013-09-03
48.62405776977539,2013-09-04
49.09463119506836,2013-09-05
49.58143615722656,2013-09-06
49.6138916015625,2013-09-09
50.108821868896484,2013-09-10
50.13315963745117,2013-09-11
49.75994110107422,2013-09-12
49.8410758972168,2013-09-13
50.14126968383789,2013-09-16
50.28731155395508,2013-09-17
50.30354309082031,2013-09-18
50.149391174316406,2013-09-19
50.30354309082031,2013-09-20
50.69298553466797,2013-09-23
50.49015426635742,2013-09-24
50.44959259033203,2013-09-25
50.61996078491211,2013-09-26
50.31830978393555,2013-09-27
50.37538528442383,2013-09-30
50.66889190673828,2013-10-01
51.011295318603516,2013-10-02
50.9542350769043,2013-10-03
50.383541107177734,2013-10-04
50.75041198730469,2013-10-07
50.440608978271484,2013-10-08
50.3020133972168,2013-10-09
47.8235969543457,2013-10-10
47.383358001708984,2013-10-11
47.799137115478516,2013-10-14
47.204002380371094,2013-10-15
47.89699172973633,2013-10-16
48.01926803588867,2013-10-17
47.220306396484375,2013-10-18
47.432273864746094,2013-10-21
47.61163330078125,2013-10-22
47.74208450317383,2013-10-23
47.505645751953125,2013-10-24
47.76652908325195,2013-10-25
48.06003189086914,2013-10-28
48.37797927856445,2013-10-29
48.630706787109375,2013-10-30
48.842681884765625,2013-10-31
49.67424774169922,2013-11-01
50.57920455932617,2013-11-04
51.07651901245117,2013-11-05
51.45153045654297,2013-11-06
51.93254470825195,2013-11-07
51.62274169921875,2013-11-08
51.851016998291016,2013-11-11
51.62274169921875,2013-11-12
51.264034271240234,2013-11-13
51.07651901245117,2013-11-14
50.70964431762695,2013-11-15
50.432464599609375,2013-11-18
50.15526580810547,2013-11-19
50.01668167114258,2013-11-20
50.12265396118164,2013-11-21
50.383541107177734,2013-11-22
50.840087890625,2013-11-25
50.6118278503418,2013-11-26
50.07373046875,2013-11-27
49.682411193847656,2013-11-29
49.52750778198242,2013-12-02
50.08189392089844,2013-12-03
49.6171989440918,2013-12-04
49.08727264404297,2013-12-05
48.90789794921875,2013-12-06
49.18510055541992,2013-12-09
47.774681091308594,2013-12-10
45.002784729003906,2013-12-11
43.86955261230469,2013-12-12
44.18750762939453,2013-12-13
44.285335540771484,2013-12-16
43.6575813293457,2013-12-17
43.59236145019531,2013-12-18
43.037967681884766,2013-12-19
43.63311767578125,2013-12-20
44.065216064453125,2013-12-23
44.43210220336914,2013-12-24
43.91846466064453,2013-12-26
44.10597610473633,2013-12-27
44.065216064453125,2013-12-30
43.649444580078125,2013-12-31
43.0869026184082,2014-01-02
43.22628402709961,2014-01-03
42.79172134399414,2014-01-06
43.84123229980469,2014-01-07
43.611637115478516,2014-01-08
44.05440139770508,2014-01-09
44.169193267822266,2014-01-10
44.07080078125,2014-01-13
44.21839141845703,2014-01-14
44.67754364013672,2014-01-15
44.79233169555664,2014-01-16
44.833335876464844,2014-01-17
44.7103385925293,2014-01-21
45.169498443603516,2014-01-22
44.64474868774414,2014-01-23
44.03799819946289,2014-01-24
44.07899475097656,2014-01-27
43.75102996826172,2014-01-28
44.128196716308594,2014-01-29
42.947505950927734,2014-01-30
43.04590606689453,2014-01-31
41.88162612915039,2014-02-03
41.99639129638672,2014-02-04
41.89800262451172,2014-02-05
41.86520767211914,2014-02-06
41.652034759521484,2014-02-07
42.422760009765625,2014-02-10
42.91471481323242,2014-02-11
42.68513488769531,2014-02-12
42.79991912841797,2014-02-13
43.127899169921875,2014-02-14
43.38206481933594,2014-02-18
43.26728057861328,2014-02-19
43.4312629699707,2014-02-20
43.496864318847656,2014-02-21
44.119998931884766,2014-02-24
43.587032318115234,2014-02-25
43.48866653442383,2014-02-26
43.25907897949219,2014-02-27
43.455867767333984,2014-02-28
42.947505950927734,2014-03-03
42.849124908447266,2014-03-04
42.717933654785156,2014-03-05
42.96391296386719,2014-03-06
43.11149597167969,2014-03-07
43.177085876464844,2014-03-10
44.38236618041992,2014-03-11
44.202003479003906,2014-03-12
44.30858612060547,2014-03-13
43.93961715698242,2014-03-14
44.34137725830078,2014-03-17
45.218692779541016,2014-03-18
45.759830474853516,2014-03-19
45.653255462646484,2014-03-20
45.72704315185547,2014-03-21
45.522064208984375,2014-03-24
45.0465087890625,2014-03-25
47.54726791381836,2014-03-26
47.457096099853516,2014-03-27
47.39149856567383,2014-03-28
47.48987579345703,2014-03-31
49.178916931152344,2014-04-01
50.138221740722656,2014-04-02
49.70366287231445,2014-04-03
49.143070220947266,2014-04-04
48.45881271362305,2014-04-07
49.332679748535156,2014-04-08
49.307945251464844,2014-04-09
48.7720832824707,2014-04-10
48.37636184692383,2014-04-11
49.58000564575195,2014-04-14
49.53053283691406,2014-04-15
49.44810485839844,2014-04-16
49.035888671875,2014-04-17
48.88749694824219,2014-04-21
48.145530700683594,2014-04-22
48.10431671142578,2014-04-23
47.46127700805664,2014-04-24
46.06802749633789,2014-04-25
46.08450698852539,2014-04-28
45.87840270996094,2014-04-29
46.1092414855957,2014-04-30
46.142215728759766,2014-05-01
45.9278678894043,2014-05-02
45.7547492980957,2014-05-05
45.81245803833008,2014-05-06
46.08450698852539,2014-05-07
47.21394348144531,2014-05-08
47.139766693115234,2014-05-09
47.15624237060547,2014-05-12
47.21394348144531,2014-05-13
47.10677719116211,2014-05-14
47.411808013916016,2014-05-15
47.733341217041016,2014-05-16
47.32112121582031,2014-05-19
47.16448974609375,2014-05-20
47.33761215209961,2014-05-21
47.27165985107422,2014-05-22
47.354095458984375,2014-05-23
47.58492660522461,2014-05-27
47.87347412109375,2014-05-28
49.13481140136719,2014-05-29
49.37390899658203,2014-05-30
49.48932647705078,2014-06-02
50.231285095214844,2014-06-03
50.81661605834961,2014-06-04
50.569297790527344,2014-06-05
50.90730285644531,2014-06-06
50.86609649658203,2014-06-09
50.338462829589844,2014-06-10
49.151309967041016,2014-06-11
49.22550964355469,2014-06-12
48.813297271728516,2014-06-13
48.26918411254883,2014-06-16
48.285682678222656,2014-06-17
48.26094055175781,2014-06-18
48.343387603759766,2014-06-19
48.70613098144531,2014-06-20
48.8215446472168,2014-06-23
48.59894943237305,2014-06-24
48.2526969909668,2014-06-25
48.0795783996582,2014-06-26
48.49180221557617,2014-06-27
48.38460922241211,2014-06-30
