UNP,Date
7.319474697113037,1999-12-03
7.360747337341309,1999-12-06
7.124888896942139,1999-12-07
7.242821216583252,1999-12-08
7.065922260284424,1999-12-09
7.006962776184082,1999-12-10
6.967650413513184,1999-12-13
6.869375705718994,1999-12-14
6.859550476074219,1999-12-15
6.889032363891602,1999-12-16
6.967650413513184,1999-12-17
6.70231294631958,1999-12-20
6.387831687927246,1999-12-21
6.387831687927246,1999-12-22
6.594208240509033,1999-12-23
6.604035377502441,1999-12-27
6.790754318237305,1999-12-28
6.839892387390137,1999-12-29
6.7711052894592285,1999-12-30
6.869375705718994,1999-12-31
6.7711052894592285,2000-01-03
6.761273384094238,2000-01-04
6.761273384094238,2000-01-05
7.174028396606445,2000-01-06
7.124888896942139,2000-01-07
7.291954517364502,2000-01-10
7.35092306137085,2000-01-11
7.203512191772461,2000-01-12
7.331267356872559,2000-01-13
7.242821216583252,2000-01-14
6.977481365203857,2000-01-18
6.859550476074219,2000-01-19
6.604035377502441,2000-01-20
6.8792033195495605,2000-01-21
6.672826290130615,2000-01-24
6.436970233917236,2000-01-25
6.574551582336426,2000-01-26
6.3288679122924805,2000-01-27
6.387831687927246,2000-01-28
6.3288679122924805,2000-01-31
6.338696002960205,2000-02-01
6.0930094718933105,2000-02-02
6.181455612182617,2000-02-03
6.338696002960205,2000-02-04
6.240419387817383,2000-02-07
6.0930094718933105,2000-02-08
6.122492790222168,2000-02-09
5.8276686668396,2000-02-10
5.778531551361084,2000-02-11
5.975081443786621,2000-02-14
6.102837562561035,2000-02-15
5.876803398132324,2000-02-16
5.955428600311279,2000-02-17
5.935768127441406,2000-02-18
6.102837562561035,2000-02-22
6.181455612182617,2000-02-23
5.857150554656982,2000-02-24
5.886634826660156,2000-02-25
6.053698539733887,2000-02-28
5.975081443786621,2000-02-29
6.014389514923096,2000-03-01
5.945598602294922,2000-03-02
6.191286087036133,2000-03-03
5.935768127441406,2000-03-06
5.660601615905762,2000-03-07
5.709739685058594,2000-03-08
5.650774955749512,2000-03-09
5.513189315795898,2000-03-10
5.574471473693848,2000-03-13
5.574471473693848,2000-03-14
5.910519123077393,2000-03-15
6.295989513397217,2000-03-16
6.365176677703857,2000-03-17
6.048893451690674,2000-03-20
6.325642108917236,2000-03-21
6.108197212219238,2000-03-22
6.118079662322998,2000-03-23
6.029123783111572,2000-03-24
6.118079662322998,2000-03-27
5.880870819091797,2000-03-28
5.989592552185059,2000-03-29
5.880870819091797,2000-03-30
6.1872663497924805,2000-03-31
6.127963542938232,2000-04-03
6.118079662322998,2000-04-04
6.4837822914123535,2000-04-05
6.523314952850342,2000-04-06
6.444244861602783,2000-04-07
6.582615852355957,2000-04-10
6.8198323249816895,2000-04-11
6.928553104400635,2000-04-12
6.770413398742676,2000-04-13
6.4936676025390625,2000-04-14
6.295989513397217,2000-04-17
6.4047088623046875,2000-04-18
6.375060558319092,2000-04-19
6.533201217651367,2000-04-20
6.651805400848389,2000-04-24
6.928553104400635,2000-04-25
7.185532093048096,2000-04-26
6.780296802520752,2000-04-27
6.661691188812256,2000-04-28
6.790180206298828,2000-05-01
6.602386474609375,2000-05-02
6.56285285949707,2000-05-03
6.414597511291504,2000-05-04
6.691342353820801,2000-05-05
6.740761756896973,2000-05-08
6.8692522048950195,2000-05-09
6.780296802520752,2000-05-10
6.80994987487793,2000-05-11
6.91372537612915,2000-05-12
6.918667793273926,2000-05-15
7.066927433013916,2000-05-16
7.027388095855713,2000-05-17
7.1163482666015625,2000-05-18
7.175652027130127,2000-05-19
7.007621765136719,2000-05-22
7.145997047424316,2000-05-23
7.1262288093566895,2000-05-24
6.898900508880615,2000-05-25
6.770413398742676,2000-05-26
6.859362602233887,2000-05-30
6.720992565155029,2000-05-31
6.859362602233887,2000-06-01
7.1163482666015625,2000-06-02
6.859362602233887,2000-06-05
6.71110725402832,2000-06-06
6.8000617027282715,2000-06-07
6.602386474609375,2000-06-08
6.63203763961792,2000-06-09
6.7730631828308105,2000-06-12
6.683680057525635,2000-06-13
6.475125789642334,2000-06-14
6.385746955871582,2000-06-15
6.296366214752197,2000-06-16
6.236779689788818,2000-06-19
6.2268476486206055,2000-06-20
6.266570091247559,2000-06-21
6.187122344970703,2000-06-22
6.2069854736328125,2000-06-23
6.236779689788818,2000-06-26
6.246708869934082,2000-06-27
6.4304351806640625,2000-06-28
6.355954647064209,2000-06-29
5.909051895141602,2000-06-30
6.077878475189209,2000-07-03
6.256641387939453,2000-07-05
6.455262660980225,2000-07-06
6.624092102050781,2000-07-07
6.624092102050781,2000-07-10
6.713473320007324,2000-07-11
6.703545570373535,2000-07-12
6.514852046966553,2000-07-13
6.912097454071045,2000-07-14
7.001477241516113,2000-07-17
6.981614112854004,2000-07-18
6.723405361175537,2000-07-19
6.663817405700684,2000-07-20
6.614160537719727,2000-07-21
6.544642925262451,2000-07-24
6.355954647064209,2000-07-25
6.301329135894775,2000-07-26
6.604231357574463,2000-07-27
6.792923927307129,2000-07-28
6.8624396324157715,2000-07-31
6.93195915222168,2000-08-01
7.090860366821289,2000-08-02
7.2398271560668945,2000-08-03
6.991546154022217,2000-08-04
7.100790977478027,2000-08-07
7.130581378936768,2000-08-08
6.882303714752197,2000-08-09
6.902168273925781,2000-08-10
7.02133846282959,2000-08-11
7.061063766479492,2000-08-14
6.922028064727783,2000-08-15
6.872374057769775,2000-08-16
6.763128757476807,2000-08-17
6.852511405944824,2000-08-18
6.812787055969238,2000-08-21
6.8028564453125,2000-08-22
6.494986057281494,2000-08-23
6.594302654266357,2000-08-24
6.574438571929932,2000-08-25
6.4453325271606445,2000-08-28
6.4056077003479,2000-08-29
6.276505947113037,2000-08-30
6.318708419799805,2000-08-31
6.28643274307251,2000-09-01
6.336089611053467,2000-09-05
6.355954647064209,2000-09-06
6.137466907501221,2000-09-07
6.137466907501221,2000-09-08
6.099534511566162,2000-09-11
6.159427642822266,2000-09-12
6.269240379333496,2000-09-13
6.189377784729004,2000-09-14
6.249274253845215,2000-09-15
6.239291667938232,2000-09-18
6.159427642822266,2000-09-19
6.079564571380615,2000-09-20
6.059598922729492,2000-09-21
6.099534511566162,2000-09-22
6.169411659240723,2000-09-25
5.989721298217773,2000-09-26
6.079564571380615,2000-09-27
6.289206504821777,2000-09-28
6.219325542449951,2000-09-29
6.119494438171387,2000-10-02
6.269240379333496,2000-10-03
6.54876184463501,2000-10-04
6.768381595611572,2000-10-05
6.638606548309326,2000-10-06
6.438949108123779,2000-10-09
6.638606548309326,2000-10-10
6.578706741333008,2000-10-11
6.468894958496094,2000-10-12
6.418984413146973,2000-10-13
6.518810749053955,2000-10-16
6.418984413146973,2000-10-17
6.289206504821777,2000-10-18
6.48886251449585,2000-10-19
6.588690757751465,2000-10-20
6.648586273193359,2000-10-23
6.78834867477417,2000-10-24
6.798330783843994,2000-10-25
6.938094139099121,2000-10-26
6.908143520355225,2000-10-27
7.177679538726807,2000-10-30
7.487152099609375,2000-10-31
7.507113933563232,2000-11-01
7.646876811981201,2000-11-02
7.706771373748779,2000-11-03
7.766668796539307,2000-11-06
7.686802864074707,2000-11-07
7.616925239562988,2000-11-08
7.716756343841553,2000-11-09
7.656857013702393,2000-11-10
7.7467041015625,2000-11-13
7.836551189422607,2000-11-14
8.016242027282715,2000-11-15
8.07613754272461,2000-11-16
7.816583633422852,2000-11-17
7.6967902183532715,2000-11-20
7.626908302307129,2000-11-21
7.5969624519348145,2000-11-22
7.646876811981201,2000-11-24
7.567012786865234,2000-11-27
7.547045707702637,2000-11-28
7.656857013702393,2000-11-29
7.42725133895874,2000-11-30
7.34738826751709,2000-12-01
7.477164268493652,2000-12-04
7.517096519470215,2000-12-05
7.24756383895874,2000-12-06
7.327423572540283,2000-12-07
7.4571990966796875,2000-12-08
7.519363880157471,2000-12-11
7.669748306274414,2000-12-12
7.569490432739258,2000-12-13
7.449179172515869,2000-12-14
7.288766384124756,2000-12-15
7.429131507873535,2000-12-18
7.9203948974609375,2000-12-19
7.679774761199951,2000-12-20
7.970521926879883,2000-12-21
8.18106746673584,2000-12-22
8.21114444732666,2000-12-26
8.44173812866211,2000-12-27
8.100858688354492,2000-12-28
8.140955924987793,2000-12-29
8.1209077835083,2001-01-02
8.1209077835083,2001-01-03
8.251243591308594,2001-01-04
8.261271476745605,2001-01-05
8.511916160583496,2001-01-08
8.572072982788086,2001-01-09
8.411660194396973,2001-01-10
8.531966209411621,2001-01-11
8.301376342773438,2001-01-12
8.381582260131836,2001-01-16
8.44173812866211,2001-01-17
8.431706428527832,2001-01-18
8.331450462341309,2001-01-19
8.381582260131836,2001-01-22
8.191088676452637,2001-01-23
8.010626792907715,2001-01-24
8.020650863647461,2001-01-25
7.880289077758789,2001-01-26
8.059152603149414,2001-01-29
8.310998916625977,2001-01-30
8.49868106842041,2001-01-31
8.550020217895508,2001-02-01
8.497076988220215,2001-02-02
8.413664817810059,2001-02-05
8.485852241516113,2001-02-06
8.463395118713379,2001-02-07
8.50991153717041,2001-02-08
8.652682304382324,2001-02-09
8.64626407623291,2001-02-12
8.777800559997559,2001-02-13
8.448953628540039,2001-02-14
8.6382417678833,2001-02-15
8.550020217895508,2001-02-16
8.614180564880371,2001-02-20
8.485852241516113,2001-02-21
8.6270112991333,2001-02-22
8.716843605041504,2001-02-23
8.861214637756348,2001-02-26
8.936607360839844,2001-02-27
8.813090324401855,2001-02-28
8.708822250366211,2001-03-01
8.830737113952637,2001-03-02
8.909334182739258,2001-03-05
8.82271671295166,2001-03-06
8.793845176696777,2001-03-07
9.079379081726074,2001-03-08
9.116273880004883,2001-03-09
9.039000511169434,2001-03-12
8.853878021240234,2001-03-13
8.546403884887695,2001-03-14
8.510993957519531,2001-03-15
8.0940523147583,2001-03-16
8.306546211242676,2001-03-19
8.343573570251465,2001-03-20
8.472357749938965,2001-03-21
8.427282333374023,2001-03-22
8.47396183013916,2001-03-23
8.667139053344727,2001-03-26
9.047051429748535,2001-03-27
9.006807327270508,2001-03-28
9.039000511169434,2001-03-29
9.055100440979004,2001-03-30
9.216078758239746,2001-04-02
9.232173919677734,2001-04-03
9.095346450805664,2001-04-04
9.055100440979004,2001-04-05
9.006807327270508,2001-04-06
8.855484008789062,2001-04-09
9.175834655761719,2001-04-10
9.162957191467285,2001-04-11
9.172615051269531,2001-04-12
9.19193172454834,2001-04-16
9.232173919677734,2001-04-17
9.497793197631836,2001-04-18
9.578289031982422,2001-04-19
9.47364616394043,2001-04-20
8.853878021240234,2001-04-23
8.995536804199219,2001-04-24
8.972999572753906,2001-04-25
9.243446350097656,2001-04-26
9.412473678588867,2001-04-27
9.158126831054688,2001-04-30
8.850654602050781,2001-05-01
8.900558471679688,2001-05-02
8.855484008789062,2001-05-03
9.006807327270508,2001-05-04
8.96173095703125,2001-05-07
9.12753963470459,2001-05-08
9.29656982421875,2001-05-09
9.465595245361328,2001-05-10
9.386719703674316,2001-05-11
9.441449165344238,2001-05-14
9.425353050231934,2001-05-15
9.755359649658203,2001-05-16
9.570236206054688,2001-05-17
9.718338966369629,2001-05-18
9.753750801086426,2001-05-21
9.422128677368164,2001-05-22
9.312666893005371,2001-05-23
9.092127799987793,2001-05-24
8.9440279006958,2001-05-25
8.974609375,2001-05-29
8.976218223571777,2001-05-30
9.25632381439209,2001-05-31
9.138808250427246,2001-06-01
9.243446350097656,2001-06-04
9.288519859313965,2001-06-05
9.277249336242676,2001-06-06
9.336812973022461,2001-06-07
9.159736633300781,2001-06-08
8.999804496765137,2001-06-11
8.889951705932617,2001-06-12
8.870567321777344,2001-06-13
8.497395515441895,2001-06-14
8.287381172180176,2001-06-15
8.342307090759277,2001-06-18
8.351997375488281,2001-06-19
8.40854549407959,2001-06-20
8.47962760925293,2001-06-21
8.444085121154785,2001-06-22
8.285767555236816,2001-06-25
8.28092098236084,2001-06-26
8.547471046447754,2001-06-27
8.689637184143066,2001-06-28
8.870567321777344,2001-06-29
8.885107040405273,2001-07-02
8.844722747802734,2001-07-03
8.839873313903809,2001-07-05
8.80918025970459,2001-07-06
8.843103408813477,2001-07-09
8.877029418945312,2001-07-10
9.313210487365723,2001-07-11
9.234048843383789,2001-07-12
9.342283248901367,2001-07-13
9.288975715637207,2001-07-16
9.32128620147705,2001-07-17
9.313210487365723,2001-07-18
9.240509986877441,2001-07-19
9.08865737915039,2001-07-20
9.127429962158203,2001-07-23
8.61370849609375,2001-07-24
8.5862398147583,2001-07-25
8.917414665222168,2001-07-26
8.820487022399902,2001-07-27
8.68478775024414,2001-07-30
8.673480033874512,2001-07-31
8.69124984741211,2001-08-01
8.865717887878418,2001-08-02
8.770411491394043,2001-08-03
8.652478218078613,2001-08-06
8.721940040588379,2001-08-07
8.72356128692627,2001-08-08
8.755867004394531,2001-08-09
8.881874084472656,2001-08-10
8.752639770507812,2001-08-13
8.807563781738281,2001-08-14
8.773640632629395,2001-08-15
8.860872268676758,2001-08-16
8.715485572814941,2001-08-17
8.539397239685059,2001-08-20
8.345537185668945,2001-08-21
8.397232055664062,2001-08-22
8.49092960357666,2001-08-23
8.526471138000488,2001-08-24
8.416616439819336,2001-08-27
8.521624565124512,2001-08-28
8.424696922302246,2001-08-29
8.50546932220459,2001-08-30
8.605631828308105,2001-08-31
8.770411491394043,2001-09-04
8.754254341125488,2001-09-05
8.755867004394531,2001-09-06
8.589475631713867,2001-09-07
8.472726821899414,2001-09-10
7.945711135864258,2001-09-17
7.929496765136719,2001-09-18
7.66517972946167,2001-09-19
7.266273498535156,2001-09-20
7.418702602386475,2001-09-21
7.443022727966309,2001-09-24
7.2597832679748535,2001-09-25
7.345731258392334,2001-09-26
7.394374847412109,2001-09-27
7.605179786682129,2001-09-28
7.370050430297852,2001-10-01
7.392760753631592,2001-10-02
7.491667747497559,2001-10-03
7.378158092498779,2001-10-04
7.493291854858398,2001-10-05
7.588962078094482,2001-10-08
7.337620258331299,2001-10-09
7.757608890533447,2001-10-10
7.887331962585449,2001-10-11
7.655448913574219,2001-10-12
7.786791801452637,2001-10-15
7.885717391967773,2001-10-16
7.718688011169434,2001-10-17
8.044626235961914,2001-10-18
7.880842685699463,2001-10-19
7.974898338317871,2001-10-22
8.27488899230957,2001-10-23
8.15489387512207,2001-10-24
8.198676109313965,2001-10-25
8.339754104614258,2001-10-26
8.148406982421875,2001-10-29
8.156519889831543,2001-10-30
8.43380355834961,2001-10-31
8.438668251037598,2001-11-01
8.547316551208496,2001-11-02
8.594342231750488,2001-11-05
8.678662300109863,2001-11-06
8.73055362701416,2001-11-07
8.766227722167969,2001-11-08
8.727309226989746,2001-11-09
8.6754150390625,2001-11-12
8.711091041564941,2001-11-13
8.667309761047363,2001-11-14
8.91054916381836,2001-11-15
8.925142288208008,2001-11-16
8.902438163757324,2001-11-19
8.904062271118164,2001-11-20
8.826221466064453,2001-11-21
8.951085090637207,2001-11-23
8.959192276000977,2001-11-26
8.94297981262207,2001-11-27
8.845680236816406,2001-11-28
8.772713661193848,2001-11-29
8.926763534545898,2001-11-30
8.788928031921387,2001-12-03
8.876492500305176,2001-12-04
9.059731483459473,2001-12-05
9.02405834197998,2001-12-06
9.097028732299805,2001-12-07
8.986366271972656,2001-12-10
8.844785690307617,2001-12-11
8.727614402770996,2001-12-12
8.888723373413086,2001-12-13
8.862685203552246,2001-12-14
9.092144966125488,2001-12-17
9.238607406616211,2001-12-18
9.137712478637695,2001-12-19
9.165376663208008,2001-12-20
9.097026824951172,2001-12-21
9.276041030883789,2001-12-24
9.332998275756836,2001-12-26
9.284177780151367,2001-12-27
9.30533218383789,2001-12-28
9.276041030883789,2001-12-31
9.210943222045898,2002-01-02
9.549439430236816,2002-01-03
9.764253616333008,2002-01-04
9.752859115600586,2002-01-07
9.642199516296387,2002-01-08
9.497358322143555,2002-01-09
9.560826301574707,2002-01-10
9.468071937561035,2002-01-11
9.300448417663574,2002-01-14
9.380193710327148,2002-01-15
9.248377799987793,2002-01-16
9.45016860961914,2002-01-17
9.412738800048828,2002-01-18
9.520148277282715,2002-01-22
9.756112098693848,2002-01-23
9.783782958984375,2002-01-24
9.941638946533203,2002-01-25
9.940010070800781,2002-01-28
9.77238941192627,2002-01-29
9.801676750183105,2002-01-30
10.097862243652344,2002-01-31
10.040903091430664,2002-02-01
9.926986694335938,2002-02-04
9.951398849487305,2002-02-05
9.788665771484375,2002-02-06
9.63405704498291,2002-02-07
9.764253616333008,2002-02-08
10.032769203186035,2002-02-11
9.922103881835938,2002-02-12
9.769136428833008,2002-02-13
9.713800430297852,2002-02-14
9.746354103088379,2002-02-15
9.73007869720459,2002-02-19
9.692645072937012,2002-02-20
9.912342071533203,2002-02-21
9.821209907531738,2002-02-22
9.853757858276367,2002-02-25
9.822839736938477,2002-02-26
9.852131843566895,2002-02-27
9.873286247253418,2002-02-28
10.211785316467285,2002-03-01
10.586073875427246,2002-03-04
10.317560195922852,2002-03-05
10.52098560333252,2002-03-06
10.51284408569336,2002-03-07
10.000218391418457,2002-03-08
10.093286514282227,2002-03-11
9.97246265411377,2002-03-12
9.975730895996094,2002-03-13
9.980628967285156,2002-03-14
9.996956825256348,2002-03-15
9.894096374511719,2002-03-18
10.047567367553711,2002-03-19
10.016548156738281,2002-03-20
9.951241493225098,2002-03-21
10.008380889892578,2002-03-22
9.836952209472656,2002-03-25
9.84511661529541,2002-03-26
10.05410099029541,2002-03-27
10.145525932312012,2002-03-28
9.921852111816406,2002-04-01
9.624703407287598,2002-04-02
9.366739273071289,2002-04-03
9.516942977905273,2002-04-04
9.523479461669922,2002-04-05
9.433676719665527,2002-04-08
9.422250747680664,2002-04-09
9.670418739318848,2002-04-10
9.40428638458252,2002-04-11
9.632864952087402,2002-04-12
9.338982582092285,2002-04-15
9.505516052246094,2002-04-16
9.412452697753906,2002-04-17
9.244288444519043,2002-04-18
9.365102767944336,2002-04-19
9.192035675048828,2002-04-22
9.090810775756836,2002-04-23
8.938973426818848,2002-04-24
9.126729011535645,2002-04-25
9.337348937988281,2002-04-26
9.159383773803711,2002-04-29
9.273674964904785,2002-04-30
9.518577575683594,2002-05-01
9.534903526306152,2002-05-02
9.587151527404785,2002-05-03
9.474496841430664,2002-05-06
9.534903526306152,2002-05-07
9.756946563720703,2002-05-08
9.634493827819824,2002-05-09
9.49409008026123,2002-05-10
9.64755916595459,2002-05-13
9.776542663574219,2002-05-14
9.796133041381836,2002-05-15
9.848376274108887,2002-05-16
9.985528945922852,2002-05-17
9.88430118560791,2002-05-20
9.657356262207031,2002-05-21
9.804296493530273,2002-05-22
10.065528869628906,2002-05-23
10.032875061035156,2002-05-24
9.903892517089844,2002-05-28
9.923481941223145,2002-05-29
9.794502258300781,2002-05-30
9.998587608337402,2002-05-31
9.869606971740723,2002-06-03
9.84511661529541,2002-06-04
10.044299125671387,2002-06-05
10.0377779006958,2002-06-06
10.17002010345459,2002-06-07
10.333815574645996,2002-06-10
10.371487617492676,2002-06-11
10.40424633026123,2002-06-12
10.371487617492676,2002-06-13
10.378040313720703,2002-06-14
10.482865333557129,2002-06-17
10.545112609863281,2002-06-18
10.527095794677734,2002-06-19
10.576231956481934,2002-06-20
10.563126564025879,2002-06-21
10.489419937133789,2002-06-24
10.030794143676758,2002-06-25
10.073380470275879,2002-06-26
10.184762001037598,2002-06-27
10.364931106567383,2002-06-28
10.582783699035645,2002-07-01
10.382953643798828,2002-07-02
10.283036231994629,2002-07-03
10.392783164978027,2002-07-05
10.301054000854492,2002-07-08
10.13398551940918,2002-07-09
9.983295440673828,2002-07-10
9.753981590270996,2002-07-11
9.61475658416748,2002-07-12
9.524670600891113,2002-07-15
9.524670600891113,2002-07-16
9.71631145477295,2002-07-17
9.650788307189941,2002-07-18
9.519752502441406,2002-07-19
9.287166595458984,2002-07-22
8.984145164489746,2002-07-23
9.08570384979248,2002-07-24
9.342855453491211,2002-07-25
9.33630657196045,2002-07-26
9.58035659790039,2002-07-29
9.618032455444336,2002-07-30
9.60983943939209,2002-07-31
9.532858848571777,2002-08-01
9.238029479980469,2002-08-02
9.133199691772461,2002-08-05
9.428031921386719,2002-08-06
9.608201026916504,2002-08-07
9.99148178100586,2002-08-08
10.007864952087402,2002-08-09
9.943984985351562,2002-08-12
9.758895874023438,2002-08-13
10.073380470275879,2002-08-14
9.940710067749023,2002-08-15
9.958724975585938,2002-08-16
10.256829261779785,2002-08-19
10.18967056274414,2002-08-20
10.409158706665039,2002-08-21
10.425538063049316,2002-08-22
10.27648639678955,2002-08-23
10.437005996704102,2002-08-26
10.304335594177246,2002-08-27
10.016054153442383,2002-08-28
9.816218376159668,2002-08-29
9.917778968811035,2002-08-30
9.885019302368164,2002-09-03
9.981653213500977,2002-09-04
9.583636283874512,2002-09-05
9.704846382141113,2002-09-06
9.76565170288086,2002-09-09
9.91192626953125,2002-09-10
9.939863204956055,2002-09-11
9.805097579956055,2002-09-12
9.768938064575195,2002-09-13
9.691696166992188,2002-09-16
9.704845428466797,2002-09-17
9.581578254699707,2002-09-18
9.591443061828613,2002-09-19
9.762365341186523,2002-09-20
9.678544998168945,2002-09-23
9.344919204711914,2002-09-24
9.501051902770996,2002-09-25
9.985883712768555,2002-09-26
9.711416244506836,2002-09-27
9.510908126831055,2002-09-30
9.906989097595215,2002-10-01
9.310404777526855,2002-10-02
9.507624626159668,2002-10-03
9.432023048400879,2002-10-04
9.292325973510742,2002-10-07
9.53227424621582,2002-10-08
9.086888313293457,2002-10-09
9.512553215026855,2002-10-10
9.859331130981445,2002-10-11
9.704845428466797,2002-10-14
10.107495307922363,2002-10-15
9.704845428466797,2002-10-16
9.860977172851562,2002-10-17
9.805097579956055,2002-10-18
9.969446182250977,2002-10-21
9.688410758972168,2002-10-22
9.800171852111816,2002-10-23
10.058194160461426,2002-10-24
9.987520217895508,2002-10-25
9.898772239685059,2002-10-28
9.82974910736084,2002-10-29
9.837966918945312,2002-10-30
9.704845428466797,2002-10-31
9.977662086486816,2002-11-01
9.984236717224121,2002-11-04
9.992453575134277,2002-11-05
10.166666984558105,2002-11-06
10.017105102539062,2002-11-07
9.910279273986816,2002-11-08
9.655533790588379,2002-11-11
9.683476448059082,2002-11-12
9.476398468017578,2002-11-13
9.596368789672852,2002-11-14
9.727849006652832,2002-11-15
9.52405834197998,2002-11-18
9.614450454711914,2002-11-19
9.54870891571045,2002-11-20
9.441884994506836,2002-11-21
9.277536392211914,2002-11-22
9.318623542785645,2002-11-25
9.262743949890137,2002-11-26
9.558571815490723,2002-11-27
9.51584529876709,2002-11-29
9.708133697509766,2002-12-02
9.662115097045898,2002-12-03
9.739356994628906,2002-12-04
9.688410758972168,2002-12-05
9.900421142578125,2002-12-06
9.794831275939941,2002-12-09
9.831128120422363,2002-12-10
9.916914939880371,2002-12-11
9.74368667602539,2002-12-12
9.816285133361816,2002-12-13
10.050548553466797,2002-12-16
9.997756958007812,2002-12-17
9.89876651763916,2002-12-18
9.89876651763916,2002-12-19
10.045602798461914,2002-12-20
9.87402057647705,2002-12-23
9.857527732849121,2002-12-24
9.892168045043945,2002-12-26
9.857527732849121,2002-12-27
9.903717994689941,2002-12-30
9.877321243286133,2002-12-31
10.095097541809082,2003-01-02
10.029102325439453,2003-01-03
10.210578918457031,2003-01-06
10.212230682373047,2003-01-07
10.080243110656738,2003-01-08
10.187480926513672,2003-01-09
10.151187896728516,2003-01-10
10.113240242004395,2003-01-13
10.043949127197266,2003-01-14
9.926812171936035,2003-01-15
9.882268905639648,2003-01-16
9.87402057647705,2003-01-17
9.816285133361816,2003-01-21
9.421977996826172,2003-01-22
9.544065475463867,2003-01-23
9.314743041992188,2003-01-24
9.156363487243652,2003-01-27
9.148117065429688,2003-01-28
9.182757377624512,2003-01-29
9.126664161682129,2003-01-30
9.413728713989258,2003-01-31
9.34113597869873,2003-02-03
9.303191184997559,2003-02-04
9.260296821594238,2003-02-05
9.296594619750977,2003-02-06
9.2718505859375,2003-02-07
9.281745910644531,2003-02-10
9.186058044433594,2003-02-11
9.103570938110352,2003-02-12
9.090371131896973,2003-02-13
9.121713638305664,2003-02-14
9.309792518615723,2003-02-18
9.197606086730957,2003-02-19
9.113466262817383,2003-02-20
9.299895286560059,2003-02-21
9.106868743896484,2003-02-24
9.004581451416016,2003-02-25
9.115114212036133,2003-02-26
9.115114212036133,2003-02-27
9.105215072631836,2003-02-28
9.11181926727295,2003-03-03
8.913841247558594,2003-03-04
8.95673656463623,2003-03-05
8.867647171020508,2003-03-06
9.057368278503418,2003-03-07
8.737624168395996,2003-03-10
8.613368034362793,2003-03-11
8.505678176879883,2003-03-12
8.724371910095215,2003-03-13
8.810517311096191,2003-03-14
9.067314147949219,2003-03-17
9.211450576782227,2003-03-18
9.131927490234375,2003-03-19
9.317479133605957,2003-03-20
9.652142524719238,2003-03-21
9.387062072753906,2003-03-24
9.310856819152832,2003-03-25
9.378779411315918,2003-03-26
9.352272033691406,2003-03-27
9.350616455078125,2003-03-28
9.112043380737305,2003-03-31
9.261153221130371,2003-04-01
9.536173820495605,2003-04-02
9.345645904541016,2003-04-03
9.42351245880127,2003-04-04
9.59581470489502,2003-04-07
9.565997123718262,2003-04-08
9.45333480834961,2003-04-09
9.526230812072754,2003-04-10
9.435111999511719,2003-04-11
9.627291679382324,2003-04-14
9.77971076965332,2003-04-15
9.730008125305176,2003-04-16
9.675338745117188,2003-04-17
9.647171974182129,2003-04-21
9.874144554138184,2003-04-22
9.728351593017578,2003-04-23
9.766459465026855,2003-04-24
9.834381103515625,2003-04-25
9.928816795349121,2003-04-28
9.935441017150879,2003-04-29
9.860888481140137,2003-04-30
9.792963981628418,2003-05-01
9.89070987701416,2003-05-02
9.953670501708984,2003-05-05
9.991771697998047,2003-05-06
9.923846244812012,2003-05-07
9.894026756286621,2003-05-08
10.003366470336914,2003-05-09
10.04478931427002,2003-05-12
9.96692180633545,2003-05-13
9.96692180633545,2003-05-14
9.940413475036621,2003-05-15
9.935441017150879,2003-05-16
9.753202438354492,2003-05-19
9.836040496826172,2003-05-20
9.900650978088379,2003-05-21
9.898999214172363,2003-05-22
9.819470405578613,2003-05-23
9.71343994140625,2003-05-27
9.774739265441895,2003-05-28
9.824444770812988,2003-05-29
10.104430198669434,2003-05-30
10.134252548217773,2003-06-02
10.180638313293457,2003-06-03
10.152478218078613,2003-06-04
10.114372253417969,2003-06-05
10.101114273071289,2003-06-06
10.027939796447754,2003-06-09
10.052892684936523,2003-06-10
10.11941146850586,2003-06-11
10.167638778686523,2003-06-12
10.024617195129395,2003-06-13
10.194246292114258,2003-06-16
10.03293514251709,2003-06-17
9.958099365234375,2003-06-18
9.836701393127441,2003-06-19
9.771842002868652,2003-06-20
9.736915588378906,2003-06-23
9.6853609085083,2003-06-24
9.52072811126709,2003-06-25
9.70199966430664,2003-06-26
9.637136459350586,2003-06-27
9.648777961730957,2003-06-30
9.673723220825195,2003-07-01
9.710309982299805,2003-07-02
9.612191200256348,2003-07-03
9.84334659576416,2003-07-07
9.874946594238281,2003-07-08
9.745233535766602,2003-07-09
9.620511054992676,2003-07-10
9.765188217163086,2003-07-11
9.835034370422363,2003-07-14
9.82838249206543,2003-07-15
9.808423042297363,2003-07-16
9.672061920166016,2003-07-17
9.81840705871582,2003-07-18
9.758539199829102,2003-07-21
9.82838249206543,2003-07-22
9.793462753295898,2003-07-23
10.094464302062988,2003-07-24
10.180944442749023,2003-07-25
10.052892684936523,2003-07-28
9.964750289916992,2003-07-29
9.973063468933105,2003-07-30
10.13437557220459,2003-07-31
10.096129417419434,2003-08-01
10.160983085632324,2003-08-04
10.006321907043457,2003-08-05
9.97805118560791,2003-08-06
10.11941146850586,2003-08-07
10.184266090393066,2003-08-08
10.102779388427734,2003-08-11
10.165975570678711,2003-08-12
10.097793579101562,2003-08-13
10.12440013885498,2003-08-14
10.07783317565918,2003-08-15
10.114419937133789,2003-08-18
10.047900199890137,2003-08-19
