RF,Date
13.776846885681152,1999-05-10
14.004188537597656,1999-05-11
13.981454849243164,1999-05-12
14.04965591430664,1999-05-13
13.901888847351074,1999-05-14
13.799579620361328,1999-05-17
13.754117012023926,1999-05-18
13.731389045715332,1999-05-19
13.594977378845215,1999-05-20
13.845048904418945,1999-05-21
13.61771011352539,1999-05-24
13.57223892211914,1999-05-25
13.754117012023926,1999-05-26
13.276698112487793,1999-05-27
13.776846885681152,1999-05-28
13.299431800842285,1999-06-01
13.594977378845215,1999-06-02
13.765480041503906,1999-06-03
13.890521049499512,1999-06-04
13.958724021911621,1999-06-07
13.799579620361328,1999-06-08
13.901888847351074,1999-06-09
13.663175582885742,1999-06-10
13.57223892211914,1999-06-11
13.640446662902832,1999-06-14
13.731999397277832,1999-06-15
13.915081977844238,1999-06-16
14.098177909851074,1999-06-17
13.777762413024902,1999-06-18
13.823540687561035,1999-06-21
13.915081977844238,1999-06-22
13.846421241760254,1999-06-23
13.731999397277832,1999-06-24
13.869309425354004,1999-06-25
13.915081977844238,1999-06-28
14.098177909851074,1999-06-29
14.075287818908691,1999-06-30
14.21261215209961,1999-07-01
14.052407264709473,1999-07-02
14.075287818908691,1999-07-06
14.258377075195312,1999-07-07
13.93797492980957,1999-07-08
13.972298622131348,1999-07-09
13.800650596618652,1999-07-12
13.617559432983398,1999-07-13
13.45734977722168,1999-07-14
13.468793869018555,1999-07-15
13.491678237915039,1999-07-16
13.537454605102539,1999-07-19
13.365803718566895,1999-07-20
13.411582946777344,1999-07-21
13.491678237915039,1999-07-22
13.411582946777344,1999-07-23
13.342918395996094,1999-07-26
13.45734977722168,1999-07-27
13.205592155456543,1999-07-28
13.091166496276855,1999-07-29
13.022507667541504,1999-07-30
13.045388221740723,1999-08-02
13.06827449798584,1999-08-03
13.159821510314941,1999-08-04
13.06827449798584,1999-08-05
12.999613761901855,1999-08-06
12.747859954833984,1999-08-09
12.70208740234375,1999-08-10
13.285696983337402,1999-08-11
13.011067390441895,1999-08-12
13.274255752563477,1999-08-13
13.045388221740723,1999-08-16
13.239931106567383,1999-08-17
13.297142028808594,1999-08-18
13.228487014770508,1999-08-19
13.468793869018555,1999-08-20
13.548897743225098,1999-08-23
13.537454605102539,1999-08-24
13.434466361999512,1999-08-25
13.434466361999512,1999-08-26
13.480234146118164,1999-08-27
12.58765697479248,1999-08-30
12.930967330932617,1999-08-31
13.125490188598633,1999-09-01
12.793638229370117,1999-09-02
13.079721450805664,1999-09-03
12.999613761901855,1999-09-07
12.908075332641602,1999-09-08
12.816518783569336,1999-09-09
12.724981307983398,1999-09-10
12.74803352355957,1999-09-13
12.26392936706543,1999-09-14
12.402242660522461,1999-09-15
12.217823028564453,1999-09-16
11.825933456420898,1999-09-17
11.710668563842773,1999-09-20
11.52624797821045,1999-09-21
11.549302101135254,1999-09-22
11.27267074584961,1999-09-23
11.387933731079102,1999-09-24
11.24962043762207,1999-09-27
11.076725959777832,1999-09-28
10.996042251586914,1999-09-29
11.065199851989746,1999-09-30
11.053669929504395,1999-10-01
11.434037208557129,1999-10-04
11.111306190490723,1999-10-05
11.318775177001953,1999-10-06
11.088249206542969,1999-10-07
11.422507286071777,1999-10-08
11.157403945922852,1999-10-11
11.042146682739258,1999-10-12
10.696356773376465,1999-10-13
10.60414981842041,1999-10-14
10.14309310913086,1999-10-15
10.37362289428711,1999-10-18
9.981728553771973,1999-10-19
9.981728553771973,1999-10-20
10.027836799621582,1999-10-21
10.200728416442871,1999-10-22
10.235309600830078,1999-10-25
10.096994400024414,1999-10-26
10.51193618774414,1999-10-27
11.134353637695312,1999-10-28
11.088249206542969,1999-10-29
11.134353637695312,1999-11-01
11.27267074584961,1999-11-02
11.157403945922852,1999-11-03
11.410990715026855,1999-11-04
11.457085609436035,1999-11-05
11.52624797821045,1999-11-08
11.434037208557129,1999-11-09
11.318775177001953,1999-11-10
11.226566314697266,1999-11-11
11.503194808959961,1999-11-12
11.503194808959961,1999-11-15
11.480145454406738,1999-11-16
11.168935775756836,1999-11-17
11.065199851989746,1999-11-18
10.880783081054688,1999-11-19
10.60414981842041,1999-11-22
10.51193618774414,1999-11-23
10.419732093811035,1999-11-24
10.339040756225586,1999-11-26
10.120046615600586,1999-11-29
10.120046615600586,1999-11-30
10.200728416442871,1999-12-01
10.004777908325195,1999-12-02
10.304469108581543,1999-12-03
9.958677291870117,1999-12-06
9.589834213256836,1999-12-07
9.428475379943848,1999-12-08
9.313203811645508,1999-12-09
9.52068042755127,1999-12-10
9.220999717712402,1999-12-13
9.12785816192627,1999-12-14
9.360710144042969,1999-12-15
8.848432540893555,1999-12-16
9.104572296142578,1999-12-17
8.848432540893555,1999-12-20
9.24428653717041,1999-12-21
8.964858055114746,1999-12-22
9.221002578735352,1999-12-23
8.918288230895996,1999-12-27
8.708723068237305,1999-12-28
9.290849685668945,1999-12-29
9.290849685668945,1999-12-30
9.360710144042969,1999-12-31
8.755292892456055,2000-01-03
8.499149322509766,2000-01-04
8.452584266662598,2000-01-05
8.475870132446289,2000-01-06
8.569008827209473,2000-01-07
8.196440696716309,2000-01-10
8.336156845092773,2000-01-11
8.475870132446289,2000-01-12
8.801860809326172,2000-01-13
8.988142013549805,2000-01-14
8.964858055114746,2000-01-18
9.05799674987793,2000-01-19
8.592293739318848,2000-01-20
8.592293739318848,2000-01-21
8.464226722717285,2000-01-24
8.522442817687988,2000-01-25
8.801860809326172,2000-01-26
8.825146675109863,2000-01-27
8.475870132446289,2000-01-28
9.034717559814453,2000-01-31
9.034717559814453,2000-02-01
8.895001411437988,2000-02-02
8.918288230895996,2000-02-03
8.755292892456055,2000-02-04
8.685437202453613,2000-02-07
8.790221214294434,2000-02-08
8.918288230895996,2000-02-09
8.871720314025879,2000-02-10
8.801860809326172,2000-02-11
8.662151336669922,2000-02-14
8.732007026672363,2000-02-15
8.732007026672363,2000-02-16
8.522442817687988,2000-02-17
8.103302955627441,2000-02-18
8.126587867736816,2000-02-22
7.917020320892334,2000-02-23
7.754022121429443,2000-02-24
7.567736625671387,2000-02-25
7.917020320892334,2000-02-28
7.54445743560791,2000-02-29
7.404741287231445,2000-03-01
7.171887397766113,2000-03-02
7.195173263549805,2000-03-03
7.218459129333496,2000-03-06
7.1253156661987305,2000-03-07
6.869176864624023,2000-03-08
7.171887397766113,2000-03-09
7.102031707763672,2000-03-10
7.218459129333496,2000-03-13
7.218459129333496,2000-03-14
7.7691473960876465,2000-03-15
8.8554105758667,2000-03-16
8.548419952392578,2000-03-17
8.241436004638672,2000-03-20
8.583846092224121,2000-03-21
8.595654487609863,2000-03-22
8.713724136352539,2000-03-23
8.595654487609863,2000-03-24
8.312275886535645,2000-03-27
8.383126258850098,2000-03-28
8.45396614074707,2000-03-29
8.288663864135742,2000-03-30
8.6192626953125,2000-03-31
9.256855964660645,2000-04-03
9.067940711975098,2000-04-04
8.814082145690918,2000-04-05
8.666495323181152,2000-04-06
8.288663864135742,2000-04-07
8.335894584655762,2000-04-10
8.288663864135742,2000-04-11
8.35360336303711,2000-04-12
8.253243446350098,2000-04-13
7.798667907714844,2000-04-14
7.77505350112915,2000-04-17
8.02890682220459,2000-04-18
7.910834312438965,2000-04-19
7.9816741943359375,2000-04-20
8.194206237792969,2000-04-24
8.312275886535645,2000-04-25
8.194206237792969,2000-04-26
7.887217998504639,2000-04-27
7.721917152404785,2000-04-28
7.792763710021973,2000-05-01
7.69830322265625,2000-05-02
7.69830322265625,2000-05-03
7.603846549987793,2000-05-04
7.24962854385376,2000-05-05
7.69830322265625,2000-05-08
7.69830322265625,2000-05-09
7.509387493133545,2000-05-10
7.651078701019287,2000-05-11
7.792763710021973,2000-05-12
7.863604545593262,2000-05-15
7.816375255584717,2000-05-16
7.863604545593262,2000-05-17
8.123361587524414,2000-05-18
7.9816741943359375,2000-05-19
8.312275886535645,2000-05-22
8.335894584655762,2000-05-23
8.312275886535645,2000-05-24
8.335894584655762,2000-05-25
8.359504699707031,2000-05-26
8.595654487609863,2000-05-30
8.548419952392578,2000-05-31
8.902637481689453,2000-06-01
9.233241081237793,2000-06-02
8.902637481689453,2000-06-05
8.737343788146973,2000-06-06
8.879026412963867,2000-06-07
8.737343788146973,2000-06-08
8.6428861618042,2000-06-09
8.737343788146973,2000-06-12
8.6192626953125,2000-06-13
8.794196128845215,2000-06-14
8.316250801086426,2000-06-15
7.766610145568848,2000-06-16
8.148963928222656,2000-06-19
8.077276229858398,2000-06-20
7.838303565979004,2000-06-21
7.838303565979004,2000-06-22
7.9338908195495605,2000-06-23
8.005584716796875,2000-06-26
7.957789421081543,2000-06-27
7.957789421081543,2000-06-28
7.838303565979004,2000-06-29
7.599330425262451,2000-06-30
8.029478073120117,2000-07-03
8.196759223937988,2000-07-05
8.029478073120117,2000-07-06
8.244558334350586,2000-07-07
8.387940406799316,2000-07-10
8.26845645904541,2000-07-11
8.196759223937988,2000-07-12
8.17286491394043,2000-07-13
8.340145111083984,2000-07-14
8.10117244720459,2000-07-17
8.125069618225098,2000-07-18
8.005584716796875,2000-07-19
8.292350769042969,2000-07-20
8.196759223937988,2000-07-21
8.17286491394043,2000-07-24
8.077276229858398,2000-07-25
7.766610145568848,2000-07-26
7.766610145568848,2000-07-27
7.694919109344482,2000-07-28
7.623228549957275,2000-07-31
7.694919109344482,2000-08-01
7.760636806488037,2000-08-02
8.029478073120117,2000-08-03
8.316250801086426,2000-08-04
8.26845645904541,2000-08-07
8.364046096801758,2000-08-08
8.340145111083984,2000-08-09
8.364046096801758,2000-08-10
8.435738563537598,2000-08-11
8.53132438659668,2000-08-14
8.364046096801758,2000-08-15
8.220658302307129,2000-08-16
8.262478828430176,2000-08-17
8.196759223937988,2000-08-18
8.340145111083984,2000-08-21
8.45962905883789,2000-08-22
8.364046096801758,2000-08-23
8.196759223937988,2000-08-24
8.10117244720459,2000-08-25
8.17286491394043,2000-08-28
8.148963928222656,2000-08-29
8.17286491394043,2000-08-30
8.316250801086426,2000-08-31
8.387940406799316,2000-09-01
8.579122543334961,2000-09-05
8.770294189453125,2000-09-06
8.913681030273438,2000-09-07
9.22433853149414,2000-09-08
9.367724418640137,2000-09-11
9.487218856811523,2000-09-12
9.591590881347656,2000-09-13
9.567435264587402,2000-09-14
9.567435264587402,2000-09-15
9.301661491394043,2000-09-18
9.277503967285156,2000-09-19
9.108383178710938,2000-09-20
8.963420867919922,2000-09-21
8.576864242553711,2000-09-22
8.673503875732422,2000-09-25
8.79430103302002,2000-09-26
8.89094352722168,2000-09-27
9.011743545532227,2000-09-28
8.77014446258545,2000-09-29
9.084223747253418,2000-10-02
9.108383178710938,2000-10-03
8.963420867919922,2000-10-04
8.866779327392578,2000-10-05
8.528543472290039,2000-10-06
8.456060409545898,2000-10-09
8.23861312866211,2000-10-10
8.069493293762207,2000-10-11
7.852053165435791,2000-10-12
8.214455604553223,2000-10-13
8.093656539916992,2000-10-16
7.997015953063965,2000-10-17
7.948696136474609,2000-10-18
8.407740592956543,2000-10-19
8.093656539916992,2000-10-20
7.924535274505615,2000-10-23
7.997015953063965,2000-10-24
8.214455604553223,2000-10-25
8.335259437561035,2000-10-26
8.407740592956543,2000-10-27
8.79430103302002,2000-10-30
9.108383178710938,2000-10-31
9.132542610168457,2000-11-01
9.108383178710938,2000-11-02
9.180862426757812,2000-11-03
9.398303031921387,2000-11-06
9.374144554138184,2000-11-07
9.374144554138184,2000-11-08
9.253342628479004,2000-11-09
8.915102005004883,2000-11-10
8.9392671585083,2000-11-13
9.011743545532227,2000-11-14
8.81845760345459,2000-11-15
8.866779327392578,2000-11-16
8.81845760345459,2000-11-17
8.673503875732422,2000-11-20
8.84262752532959,2000-11-21
8.745978355407715,2000-11-22
8.89094352722168,2000-11-24
8.9392671585083,2000-11-27
9.03590202331543,2000-11-28
9.277503967285156,2000-11-29
9.374144554138184,2000-11-30
9.34998607635498,2000-12-01
9.446626663208008,2000-12-04
9.567435264587402,2000-12-05
9.609702110290527,2000-12-06
9.712387084960938,2000-12-07
9.905673027038574,2000-12-08
10.147273063659668,2000-12-11
9.905673027038574,2000-12-12
9.766982078552246,2000-12-13
9.644889831542969,2000-12-14
9.620471000671387,2000-12-15
9.962312698364258,2000-12-18
10.279744148254395,2000-12-19
10.328580856323242,2000-12-20
10.523921012878418,2000-12-21
10.768094062805176,2000-12-22
10.792508125305176,2000-12-26
10.865761756896973,2000-12-27
10.865761756896973,2000-12-28
10.670419692993164,2000-12-29
10.59716510772705,2001-01-02
11.018365859985352,2001-01-03
11.183187484741211,2001-01-04
10.91460132598877,2001-01-05
10.792508125305176,2001-01-08
10.719258308410645,2001-01-09
10.743673324584961,2001-01-10
10.93901538848877,2001-01-11
10.816926002502441,2001-01-12
11.085521697998047,2001-01-16
11.28085708618164,2001-01-17
11.073311805725098,2001-01-18
11.036687850952148,2001-01-19
11.390737533569336,2001-01-22
11.305277824401855,2001-01-23
11.329694747924805,2001-01-24
11.305277824401855,2001-01-25
11.451784133911133,2001-01-26
11.525033950805664,2001-01-29
11.598281860351562,2001-01-30
11.622702598571777,2001-01-31
11.647119522094727,2001-02-01
11.622702598571777,2001-02-02
11.671533584594727,2001-02-05
11.598281860351562,2001-02-06
11.647119522094727,2001-02-07
11.671533584594727,2001-02-08
11.695956230163574,2001-02-09
11.720372200012207,2001-02-12
11.695956230163574,2001-02-13
11.671533584594727,2001-02-14
11.793622016906738,2001-02-15
11.9157133102417,2001-02-16
11.720372200012207,2001-02-20
11.695956230163574,2001-02-21
11.695956230163574,2001-02-22
11.738687515258789,2001-02-23
11.866875648498535,2001-02-26
11.818036079406738,2001-02-27
11.720372200012207,2001-02-28
11.866875648498535,2001-03-01
12.184304237365723,2001-03-02
12.208722114562988,2001-03-05
12.159887313842773,2001-03-06
12.50173282623291,2001-03-07
12.50173282623291,2001-03-08
12.208722114562988,2001-03-09
11.647119522094727,2001-03-12
11.866875648498535,2001-03-13
11.410459518432617,2001-03-14
11.607612609863281,2001-03-15
11.435105323791504,2001-03-16
11.36116886138916,2001-03-19
11.065431594848633,2001-03-20
10.720410346984863,2001-03-21
10.547897338867188,2001-03-22
10.91756820678711,2001-03-23
11.090078353881836,2001-03-26
11.114727973937988,2001-03-27
11.090078353881836,2001-03-28
11.108562469482422,2001-03-29
11.213299751281738,2001-03-30
11.38581657409668,2001-04-02
11.38581657409668,2001-04-03
11.040792465209961,2001-04-04
11.53368091583252,2001-04-05
11.38581657409668,2001-04-06
11.454814910888672,2001-04-09
11.801817893981934,2001-04-10
11.884622573852539,2001-04-11
11.96349048614502,2001-04-12
11.864903450012207,2001-04-16
11.845190048217773,2001-04-17
12.255273818969727,2001-04-18
12.231618881225586,2001-04-19
12.113324165344238,2001-04-20
12.136990547180176,2001-04-23
12.01869010925293,2001-04-24
12.04629135131836,2001-04-25
11.884622573852539,2001-04-26
12.223725318908691,2001-04-27
12.006855964660645,2001-04-30
11.829419136047363,2001-05-01
12.026569366455078,2001-05-02
11.99108600616455,2001-05-03
12.04629135131836,2001-05-04
11.967424392700195,2001-05-07
11.896449089050293,2001-05-08
11.845190048217773,2001-05-09
11.841251373291016,2001-05-10
11.809703826904297,2001-05-11
11.896449089050293,2001-05-14
11.96349048614502,2001-05-15
12.219786643981934,2001-05-16
12.101489067077637,2001-05-17
12.03840160369873,2001-05-18
11.995031356811523,2001-05-21
12.15275764465332,2001-05-22
12.144871711730957,2001-05-23
12.12909984588623,2001-05-24
12.04629135131836,2001-05-25
12.18430233001709,2001-05-29
12.073894500732422,2001-05-30
12.23556137084961,2001-05-31
12.25133228302002,2001-06-01
12.298650741577148,2001-06-04
12.452437400817871,2001-06-05
12.349907875061035,2001-06-06
12.298650741577148,2001-06-07
12.18824291229248,2001-06-08
12.125155448913574,2001-06-11
12.089662551879883,2001-06-12
12.002118110656738,2001-06-13
11.779266357421875,2001-06-14
11.978236198425293,2001-06-15
12.069769859313965,2001-06-18
12.272721290588379,2001-06-19
12.412003517150879,2001-06-20
12.706487655639648,2001-06-21
12.44383430480957,2001-06-22
12.471693992614746,2001-06-25
12.467710494995117,2001-06-26
12.42791748046875,2001-06-27
12.634856224060059,2001-06-28
12.734343528747559,2001-06-29
12.790048599243164,2001-07-02
12.742302894592285,2001-07-03
12.686591148376465,2001-07-05
12.499557495117188,2001-07-06
12.48363208770752,2001-07-09
12.292617797851562,2001-07-10
12.336387634277344,2001-07-11
12.499557495117188,2001-07-12
12.698525428771973,2001-07-13
12.587098121643066,2001-07-16
12.778122901916504,2001-07-17
12.8656644821167,2001-07-18
12.750262260437012,2001-07-19
12.610977172851562,2001-07-20
12.59107780456543,2001-07-23
12.499557495117188,2001-07-24
12.408023834228516,2001-07-25
12.59506893157959,2001-07-26
12.730356216430664,2001-07-27
12.718426704406738,2001-07-30
12.734343528747559,2001-07-31
12.821889877319336,2001-08-01
12.790048599243164,2001-08-02
12.873624801635742,2001-08-03
12.770157814025879,2001-08-06
12.849745750427246,2001-08-07
12.734343528747559,2001-08-08
12.730356216430664,2001-08-09
12.734343528747559,2001-08-10
12.746275901794434,2001-08-13
12.702500343322754,2001-08-14
12.59506893157959,2001-08-15
12.686591148376465,2001-08-16
12.567206382751465,2001-08-17
12.531389236450195,2001-08-20
12.503530502319336,2001-08-21
12.571183204650879,2001-08-22
12.435879707336426,2001-08-23
12.276700973510742,2001-08-24
11.962323188781738,2001-08-27
11.954363822937012,2001-08-28
11.779266357421875,2001-08-29
11.727531433105469,2001-08-30
11.69967269897461,2001-08-31
11.862833976745605,2001-09-04
11.783241271972656,2001-09-05
11.560388565063477,2001-09-06
11.261932373046875,2001-09-07
11.269888877868652,2001-09-10
11.036775588989258,2001-09-17
11.310084342956543,2001-09-18
11.221659660339355,2001-09-19
10.928255081176758,2001-09-20
10.791604042053223,2001-09-21
11.07295036315918,2001-09-24
11.269889831542969,2001-09-25
11.269889831542969,2001-09-26
11.322142601013184,2001-09-27
11.59946346282959,2001-09-28
11.744160652160645,2001-10-01
11.67984676361084,2001-10-02
11.72004508972168,2001-10-03
11.466830253601074,2001-10-04
11.161375999450684,2001-10-05
10.586626052856445,2001-10-08
10.751407623291016,2001-10-09
10.84385871887207,2001-10-10
10.964433670043945,2001-10-11
10.783564567565918,2001-10-12
10.924241065979004,2001-10-15
11.044811248779297,2001-10-16
10.863948822021484,2001-10-17
10.727300643920898,2001-10-18
10.815719604492188,2001-10-19
11.000606536865234,2001-10-22
11.036775588989258,2001-10-23
11.109123229980469,2001-10-24
11.253817558288574,2001-10-25
11.310084342956543,2001-10-26
11.097066879272461,2001-10-29
10.932271003723145,2001-10-30
10.815719604492188,2001-10-31
11.048829078674316,2001-11-01
11.097066879272461,2001-11-02
11.366351127624512,2001-11-05
11.559273719787598,2001-11-06
11.5914306640625,2001-11-07
11.587409019470215,2001-11-08
11.61956787109375,2001-11-09
11.559273719787598,2001-11-12
11.716021537780762,2001-11-13
11.772294044494629,2001-11-14
11.707982063293457,2001-11-15
11.63564682006836,2001-11-16
11.732102394104004,2001-11-19
11.716021537780762,2001-11-20
11.555258750915527,2001-11-21
11.72004508972168,2001-11-23
11.804452896118164,2001-11-26
11.716021537780762,2001-11-27
11.643677711486816,2001-11-28
11.712005615234375,2001-11-29
11.563292503356934,2001-11-30
11.442717552185059,2001-12-03
11.63564682006836,2001-12-04
11.904930114746094,2001-12-05
11.892873764038086,2001-12-06
11.884832382202148,2001-12-07
11.764254570007324,2001-12-10
11.900908470153809,2001-12-11
11.965824127197266,2001-12-12
11.75483512878418,2001-12-13
11.848161697387695,2001-12-14
11.9049711227417,2001-12-17
12.051040649414062,2001-12-18
12.128135681152344,2001-12-19
12.20928955078125,2001-12-20
12.148420333862305,2001-12-21
12.148420333862305,2001-12-24
12.071324348449707,2001-12-26
12.06727409362793,2001-12-27
12.152481079101562,2001-12-28
12.148420333862305,2001-12-31
12.164654731750488,2002-01-02
12.213339805603027,2002-01-03
12.318843841552734,2002-01-04
12.375646591186523,2002-01-07
12.262028694152832,2002-01-08
12.29449462890625,2002-01-09
12.343186378479004,2002-01-10
12.176827430725098,2002-01-11
12.193055152893066,2002-01-14
12.428397178649902,2002-01-15
12.314784049987793,2002-01-16
12.489259719848633,2002-01-17
12.497373580932617,2002-01-18
12.566354751586914,2002-01-22
12.688078880310059,2002-01-23
12.744888305664062,2002-01-24
12.801701545715332,2002-01-25
12.76922607421875,2002-01-28
12.428397178649902,2002-01-29
12.562292098999023,2002-01-30
12.688078880310059,2002-01-31
12.696194648742676,2002-02-01
12.452742576599121,2002-02-04
12.509549140930176,2002-02-05
12.412162780761719,2002-02-06
12.444618225097656,2002-02-07
12.663737297058105,2002-02-08
12.67996597290039,2002-02-11
12.663737297058105,2002-02-12
12.817927360534668,2002-02-13
12.980223655700684,2002-02-14
12.862556457519531,2002-02-15
12.708366394042969,2002-02-19
12.854443550109863,2002-02-20
12.716484069824219,2002-02-21
12.813862800598145,2002-02-22
13.000514030456543,2002-02-25
13.085721969604492,2002-02-26
13.195280075073242,2002-02-27
13.187162399291992,2002-02-28
13.369757652282715,2002-03-01
13.625389099121094,2002-03-04
13.59292221069336,2002-03-05
13.872897148132324,2002-03-06
13.803915023803711,2002-03-07
13.860727310180664,2002-03-08
14.023030281066895,2002-03-11
14.002734184265137,2002-03-12
13.945449829101562,2002-03-13
13.867703437805176,2002-03-14
14.231891632080078,2002-03-15
14.08867073059082,2002-03-18
14.182787895202637,2002-03-19
13.978187561035156,2002-03-20
13.978187561035156,2002-03-21
14.006837844848633,2002-03-22
13.818601608276367,2002-03-25
13.974099159240723,2002-03-26
14.178692817687988,2002-03-27
14.05593490600586,2002-03-28
14.08867073059082,2002-04-01
14.12550163269043,2002-04-02
13.867703437805176,2002-04-03
13.90044116973877,2002-04-04
13.9127197265625,2002-04-05
13.961817741394043,2002-04-08
14.06412124633789,2002-04-09
14.17050838470459,2002-04-10
14.060025215148926,2002-04-11
14.211430549621582,2002-04-12
14.043663024902344,2002-04-15
14.260533332824707,2002-04-16
14.309640884399414,2002-04-17
14.309640884399414,2002-04-18
14.387392044067383,2002-04-19
14.227801322937012,2002-04-22
14.235984802246094,2002-04-23
14.231891632080078,2002-04-24
14.240077018737793,2002-04-25
14.129592895507812,2002-04-26
14.240077018737793,2002-04-29
14.350561141967773,2002-04-30
14.403756141662598,2002-05-01
14.534696578979492,2002-05-02
14.54288387298584,2002-05-03
14.485596656799316,2002-05-06
14.555155754089355,2002-05-07
14.57970905303955,2002-05-08
14.44058609008789,2002-05-09
14.301457405090332,2002-05-10
14.473307609558105,2002-05-13
14.690191268920898,2002-05-14
14.641090393066406,2002-05-15
14.718838691711426,2002-05-16
14.772032737731934,2002-05-17
14.551058769226074,2002-05-20
14.563344955444336,2002-05-21
14.514239311218262,2002-05-22
14.694283485412598,2002-05-23
14.641090393066406,2002-05-24
14.518326759338379,2002-05-28
14.587894439697266,2002-05-29
14.591987609863281,2002-05-30
14.75157356262207,2002-05-31
14.538793563842773,2002-06-03
14.461039543151855,2002-06-04
14.575613975524902,2002-06-05
14.362837791442871,2002-06-06
14.538793563842773,2002-06-07
14.571524620056152,2002-06-10
14.354650497436523,2002-06-11
14.350525856018066,2002-06-12
14.098833084106445,2002-06-13
14.288629531860352,2002-06-14
14.626976013183594,2002-06-17
14.647598266601562,2002-06-18
14.61458969116211,2002-06-19
14.544449806213379,2002-06-20
14.441292762756348,2002-06-21
14.379403114318848,2002-06-24
14.317520141601562,2002-06-25
14.214361190795898,2002-06-26
14.276260375976562,2002-06-27
14.503181457519531,2002-06-28
14.391785621643066,2002-07-01
14.544449806213379,2002-07-02
14.400038719177246,2002-07-03
14.709487915039062,2002-07-05
14.767254829406738,2002-07-08
14.46605110168457,2002-07-09
14.173099517822266,2002-07-10
14.234996795654297,2002-07-11
14.008058547973633,2002-07-12
13.954418182373047,2002-07-15
13.859524726867676,2002-07-16
13.904903411865234,2002-07-17
13.319008827209473,2002-07-18
13.125080108642578,2002-07-19
12.687713623046875,2002-07-22
12.110060691833496,2002-07-23
12.902266502380371,2002-07-24
13.389147758483887,2002-07-25
13.574820518493652,2002-07-26
14.400038719177246,2002-07-29
14.408284187316895,2002-07-30
14.536197662353516,2002-07-31
14.131836891174316,2002-08-01
14.016311645507812,2002-08-02
13.574820518493652,2002-08-05
13.966797828674316,2002-08-06
14.131836891174316,2002-08-07
14.598095893859863,2002-08-08
14.647598266601562,2002-08-09
14.647598266601562,2002-08-12
14.321642875671387,2002-08-13
14.742501258850098,2002-08-14
14.812642097473145,2002-08-15
14.759002685546875,2002-08-16
14.907547950744629,2002-08-19
14.771384239196777,2002-08-20
14.680610656738281,2002-08-21
14.77550983428955,2002-08-22
14.478429794311523,2002-08-23
14.664103507995605,2002-08-26
14.70536994934082,2002-08-27
14.544449806213379,2002-08-28
14.61458969116211,2002-08-29
14.738372802734375,2002-08-30
14.234996795654297,2002-09-03
14.57746410369873,2002-09-04
14.565083503723145,2002-09-05
14.754881858825684,2002-09-06
14.808515548706055,2002-09-09
14.606339454650879,2002-09-10
14.610498428344727,2002-09-11
14.01559829711914,2002-09-12
14.211128234863281,2002-09-13
14.294328689575195,2002-09-16
13.890790939331055,2002-09-17
13.649505615234375,2002-09-18
13.196050643920898,2002-09-19
13.320849418640137,2002-09-20
13.437331199645996,2002-09-23
13.108682632446289,2002-09-24
13.578782081604004,2002-09-25
13.840868949890137,2002-09-26
13.520539283752441,2002-09-27
13.591261863708496,2002-09-30
14.186164855957031,2002-10-01
13.40405559539795,2002-10-02
12.563701629638672,2002-10-03
11.806549072265625,2002-10-04
11.274046897888184,2002-10-07
11.739988327026367,2002-10-08
11.403010368347168,2002-10-09
12.031200408935547,2002-10-10
12.875717163085938,2002-10-11
13.062921524047852,2002-10-14
13.682780265808105,2002-10-15
13.453978538513184,2002-10-16
13.720229148864746,2002-10-17
13.882477760314941,2002-10-18
14.065524101257324,2002-10-21
14.08216667175293,2002-10-22
14.165363311767578,2002-10-23
13.894954681396484,2002-10-24
14.256892204284668,2002-10-25
14.115445137023926,2002-10-28
13.957355499267578,2002-10-29
14.14456558227539,2002-10-30
14.090479850769043,2002-10-31
14.5189790725708,2002-11-01
14.435776710510254,2002-11-04
14.502331733703613,2002-11-05
14.323456764221191,2002-11-06
13.728546142578125,2002-11-07
13.620380401611328,2002-11-08
13.379094123840332,2002-11-11
13.603739738464355,2002-11-12
13.512219429016113,2002-11-13
13.936559677124023,2002-11-14
14.165363311767578,2002-11-15
13.911590576171875,2002-11-18
13.874154090881348,2002-11-19
14.269370079040527,2002-11-20
14.49817180633545,2002-11-21
14.564740180969238,2002-11-22
14.564740180969238,2002-11-25
14.45657730102539,2002-11-26
14.614663124084473,2002-11-27
14.452421188354492,2002-11-29
14.348408699035645,2002-12-02
14.119600296020508,2002-12-03
14.044715881347656,2002-12-04
13.824231147766113,2002-12-05
13.990633964538574,2002-12-06
13.765989303588867,2002-12-09
14.023917198181152,2002-12-10
14.023921012878418,2002-12-11
13.843470573425293,2002-12-12
13.725985527038574,2002-12-13
14.065882682800293,2002-12-16
14.011327743530273,2002-12-17
13.87285327911377,2002-12-18
13.763752937316895,2002-12-19
14.002942085266113,2002-12-20
13.965170860290527,2002-12-23
13.948378562927246,2002-12-24
13.98195743560791,2002-12-26
13.885442733764648,2002-12-27
14.023921012878418,2002-12-30
13.998738288879395,2002-12-31
14.489701271057129,2003-01-02
14.326048851013184,2003-01-03
14.800227165222168,2003-01-06
14.644966125488281,2003-01-07
14.485505104064941,2003-01-08
14.745681762695312,2003-01-09
14.582022666931152,2003-01-10
14.603008270263672,2003-01-13
14.728894233703613,2003-01-14
14.51907730102539,2003-01-15
14.35123062133789,2003-01-16
14.342839241027832,2003-01-17
14.124628067016602,2003-01-21
13.97356128692627,2003-01-22
14.13721752166748,2003-01-23
