COO,Date
21.65911102294922,2001-04-10
21.512100219726562,2001-04-11
21.708120346069336,2001-04-12
21.365093231201172,2001-04-16
21.972726821899414,2001-04-17
22.026626586914062,2001-04-18
21.71791648864746,2001-04-19
21.291595458984375,2001-04-20
20.483049392700195,2001-04-23
20.924074172973633,2001-04-24
21.585609436035156,2001-04-25
22.00213050842285,2001-04-26
22.345149993896484,2001-04-27
21.757118225097656,2001-04-30
21.340595245361328,2001-05-01
21.433698654174805,2001-05-02
21.022077560424805,2001-05-03
20.581056594848633,2001-05-04
20.154735565185547,2001-05-07
20.590856552124023,2001-05-08
20.483049392700195,2001-05-09
20.238037109375,2001-05-10
20.33603286743164,2001-05-11
20.55655288696289,2001-05-14
20.630056381225586,2001-05-15
21.24258804321289,2001-05-16
21.394500732421875,2001-05-17
21.257293701171875,2001-05-18
20.850566864013672,2001-05-21
20.87506866455078,2001-05-22
20.752561569213867,2001-05-23
20.948575973510742,2001-05-24
21.610103607177734,2001-05-25
22.247142791748047,2001-05-29
22.49215316772461,2001-05-30
22.394147872924805,2001-05-31
22.786163330078125,2001-06-01
23.163484573364258,2001-06-04
23.47710609436035,2001-06-05
23.349693298339844,2001-06-06
23.325197219848633,2001-06-07
23.07038688659668,2001-06-08
23.178190231323242,2001-06-11
23.61921501159668,2001-06-12
22.736244201660156,2001-06-13
22.94717788696289,2001-06-14
23.256214141845703,2001-06-15
22.98641586303711,2001-06-18
22.95699119567871,2001-06-19
22.83435821533203,2001-06-20
23.18754005432129,2001-06-21
22.907936096191406,2001-06-22
23.202260971069336,2001-06-25
23.83013343811035,2001-06-26
24.1342716217041,2001-06-27
24.919126510620117,2001-06-28
25.213449478149414,2001-06-29
24.502168655395508,2001-07-02
23.790897369384766,2001-07-03
23.521099090576172,2001-07-05
24.232383728027344,2001-07-06
24.1097469329834,2001-07-09
23.839954376220703,2001-07-10
23.972393035888672,2001-07-11
24.428586959838867,2001-07-12
24.281429290771484,2001-07-13
24.37953758239746,2001-07-16
24.281429290771484,2001-07-17
24.0018253326416,2001-07-18
22.589092254638672,2001-07-19
23.913528442382812,2001-07-20
23.545625686645508,2001-07-23
22.83435821533203,2001-07-24
22.760778427124023,2001-07-25
23.202260971069336,2001-07-26
23.692792892456055,2001-07-27
23.889001846313477,2001-07-30
23.692792892456055,2001-07-31
23.692792892456055,2001-08-01
24.01164436340332,2001-08-02
24.036163330078125,2001-08-03
24.291240692138672,2001-08-06
24.82101821899414,2001-08-07
25.100622177124023,2001-08-08
25.58624839782715,2001-08-09
25.53229522705078,2001-08-10
26.05716323852539,2001-08-13
26.317150115966797,2001-08-14
26.356386184692383,2001-08-15
26.317150115966797,2001-08-16
25.900192260742188,2001-08-17
25.875669479370117,2001-08-20
25.762849807739258,2001-08-21
26.685047149658203,2001-08-22
27.003890991210938,2001-08-23
26.905792236328125,2001-08-24
26.9548397064209,2001-08-27
26.969562530517578,2001-08-28
23.790897369384766,2001-08-29
24.1097469329834,2001-08-30
25.022138595581055,2001-08-31
24.919126510620117,2001-09-04
25.01723289489746,2001-09-05
24.81121253967285,2001-09-06
24.51688575744629,2001-09-07
24.526704788208008,2001-09-10
23.790897369384766,2001-09-17
23.30036735534668,2001-09-18
23.03057289123535,2001-09-19
22.417407989501953,2001-09-20
20.94580078125,2001-09-21
21.019390106201172,2001-09-24
22.540042877197266,2001-09-25
22.760778427124023,2001-09-26
23.006046295166016,2001-09-27
23.006046295166016,2001-09-28
23.128681182861328,2001-10-01
24.01164436340332,2001-10-02
24.18332290649414,2001-10-03
23.844852447509766,2001-10-04
23.810522079467773,2001-10-05
23.692792892456055,2001-10-08
24.036163330078125,2001-10-09
25.20363426208496,2001-10-10
24.771976470947266,2001-10-11
24.18332290649414,2001-10-12
24.3501033782959,2001-10-15
25.561723709106445,2001-10-16
24.865163803100586,2001-10-17
24.722915649414062,2001-10-18
25.076095581054688,2001-10-19
25.3606014251709,2001-10-22
25.031949996948242,2001-10-23
24.698383331298828,2001-10-24
25.77755355834961,2001-10-25
25.100622177124023,2001-10-26
24.18332290649414,2001-10-29
23.800708770751953,2001-10-30
23.545625686645508,2001-10-31
24.247098922729492,2001-11-01
23.839954376220703,2001-11-02
23.962589263916016,2001-11-05
23.496578216552734,2001-11-06
23.38866424560547,2001-11-07
22.62342643737793,2001-11-08
22.544939041137695,2001-11-09
22.064218521118164,2001-11-12
20.84769630432129,2001-11-13
22.29477310180664,2001-11-14
22.211374282836914,2001-11-15
22.383058547973633,2001-11-16
22.701921463012695,2001-11-19
23.055103302001953,2001-11-20
23.006046295166016,2001-11-21
22.91775131225586,2001-11-23
22.888315200805664,2001-11-26
22.75586700439453,2001-11-27
22.432117462158203,2001-11-28
21.240121841430664,2001-11-29
21.632545471191406,2001-11-30
21.926864624023438,2001-12-03
22.8098201751709,2001-12-04
21.956295013427734,2001-12-05
21.804235458374023,2001-12-06
21.779714584350586,2001-12-07
22.270246505737305,2001-12-10
22.30948829650879,2001-12-11
23.424219131469727,2001-12-12
23.23270606994629,2001-12-13
23.041187286376953,2001-12-14
23.07065200805664,2001-12-17
22.589397430419922,2001-12-18
23.276901245117188,2001-12-19
23.20323944091797,2001-12-20
23.841630935668945,2001-12-21
23.974224090576172,2001-12-24
24.062618255615234,2001-12-26
24.406370162963867,2001-12-27
24.33270263671875,2001-12-28
24.543869018554688,2001-12-31
23.95949363708496,2002-01-02
23.25234603881836,2002-01-03
22.810380935668945,2002-01-04
23.41440773010254,2002-01-07
23.59609031677246,2002-01-08
23.91529655456543,2002-01-09
23.767974853515625,2002-01-10
23.895654678344727,2002-01-11
24.136281967163086,2002-01-14
23.497892379760742,2002-01-15
22.8840389251709,2002-01-16
23.276901245117188,2002-01-17
23.10502052307129,2002-01-18
23.14921760559082,2002-01-22
23.62066078186035,2002-01-23
23.20323944091797,2002-01-24
23.25234603881836,2002-01-25
23.301454544067383,2002-01-28
23.20323944091797,2002-01-29
23.154136657714844,2002-01-30
23.006811141967773,2002-01-31
23.22779655456543,2002-02-01
23.114845275878906,2002-02-04
23.208154678344727,2002-02-05
22.579570770263672,2002-02-06
22.083587646484375,2002-02-07
21.705463409423828,2002-02-08
21.322429656982422,2002-02-11
21.680910110473633,2002-02-12
21.950998306274414,2002-02-13
21.725101470947266,2002-02-14
21.288047790527344,2002-02-15
20.836259841918945,2002-02-19
22.029573440551758,2002-02-20
21.877344131469727,2002-02-21
22.67287826538086,2002-02-22
22.270198822021484,2002-02-25
22.40279197692871,2002-02-26
23.09029197692871,2002-02-27
23.22288703918457,2002-02-28
24.55860710144043,2002-03-01
24.56351661682129,2002-03-04
23.96441078186035,2002-03-05
24.11663818359375,2002-03-06
24.20993995666504,2002-03-07
24.20993995666504,2002-03-08
23.026453018188477,2002-03-11
22.933149337768555,2002-03-12
22.815296173095703,2002-03-13
22.83492660522461,2002-03-14
22.810380935668945,2002-03-15
23.0755558013916,2002-03-18
22.947877883911133,2002-03-19
22.64341926574707,2002-03-20
22.63850212097168,2002-03-21
22.63850212097168,2002-03-22
21.8527889251709,2002-03-25
22.034481048583984,2002-03-26
22.933149337768555,2002-03-27
23.276901245117188,2002-03-28
23.159048080444336,2002-04-01
23.35055923461914,2002-04-02
23.399669647216797,2002-04-03
23.399669647216797,2002-04-04
23.321102142333984,2002-04-05
23.47333335876465,2002-04-08
23.738513946533203,2002-04-09
24.484943389892578,2002-04-10
24.445650100708008,2002-04-11
24.71083641052246,2002-04-12
24.632265090942383,2002-04-15
24.9220027923584,2002-04-16
25.260841369628906,2002-04-17
25.35415267944336,2002-04-18
25.550575256347656,2002-04-19
25.742090225219727,2002-04-22
25.889415740966797,2002-04-23
26.026920318603516,2002-04-24
25.801021575927734,2002-04-25
25.58985710144043,2002-04-26
25.457263946533203,2002-04-29
26.026920318603516,2002-04-30
26.704599380493164,2002-05-01
26.704599380493164,2002-05-02
26.71441650390625,2002-05-03
26.81262969970703,2002-05-06
25.830482482910156,2002-05-07
26.01708984375,2002-05-08
25.73227310180664,2002-05-09
25.280479431152344,2002-05-10
25.044767379760742,2002-05-13
26.125133514404297,2002-05-14
25.805923461914062,2002-05-15
25.088964462280273,2002-05-16
24.99074935913086,2002-05-17
24.686290740966797,2002-05-20
24.578243255615234,2002-05-21
24.34743881225586,2002-05-22
24.475130081176758,2002-05-23
24.460390090942383,2002-05-24
24.430923461914062,2002-05-28
24.357257843017578,2002-05-29
24.597883224487305,2002-05-30
24.55860710144043,2002-05-31
23.81708335876465,2002-06-03
23.055919647216797,2002-06-04
24.926910400390625,2002-06-05
25.54075050354004,2002-06-06
26.076026916503906,2002-06-07
25.855043411254883,2002-06-10
26.08115005493164,2002-06-11
24.901453018188477,2002-06-12
23.8397274017334,2002-06-13
23.362926483154297,2002-06-14
23.903621673583984,2002-06-17
24.3558349609375,2002-06-18
23.711933135986328,2002-06-19
23.29902458190918,2002-06-20
23.471065521240234,2002-06-21
23.1024169921875,2002-06-24
22.807485580444336,2002-06-25
23.058168411254883,2002-06-26
22.905794143676758,2002-06-27
23.151567459106445,2002-06-28
22.56171989440918,2002-07-01
21.52948570251465,2002-07-02
20.51691246032715,2002-07-03
20.915048599243164,2002-07-05
20.890480041503906,2002-07-08
20.433345794677734,2002-07-09
19.75010871887207,2002-07-10
20.236726760864258,2002-07-11
20.693864822387695,2002-07-12
20.413686752319336,2002-07-15
19.922134399414062,2002-07-16
20.792173385620117,2002-07-17
20.241636276245117,2002-07-18
19.91231918334961,2002-07-19
19.2929744720459,2002-07-22
19.194658279418945,2002-07-23
20.448091506958008,2002-07-24
21.20998191833496,2002-07-25
21.28371238708496,2002-07-26
22.63545036315918,2002-07-29
21.24929428100586,2002-07-30
21.578641891479492,2002-07-31
21.308284759521484,2002-08-01
21.313209533691406,2002-08-02
20.890480041503906,2002-08-05
20.752845764160156,2002-08-06
21.131324768066406,2002-08-07
21.6671085357666,2002-08-08
21.175575256347656,2002-08-09
20.978960037231445,2002-08-12
20.462839126586914,2002-08-13
20.831491470336914,2002-08-14
21.11166763305664,2002-08-15
20.905223846435547,2002-08-16
21.33286476135254,2002-08-19
21.578641891479492,2002-08-20
22.217639923095703,2002-08-21
22.48798942565918,2002-08-22
22.53713607788086,2002-08-23
22.979530334472656,2002-08-26
22.365095138549805,2002-08-27
22.66002655029297,2002-08-28
22.11932945251465,2002-08-29
22.3110294342041,2002-08-30
21.514728546142578,2002-09-03
21.627788543701172,2002-09-04
24.69991683959961,2002-09-05
24.11007308959961,2002-09-06
24.581953048706055,2002-09-09
24.67042350769043,2002-09-10
25.412647247314453,2002-09-11
25.692825317382812,2002-09-12
25.599437713623047,2002-09-13
25.678085327148438,2002-09-16
25.968101501464844,2002-09-17
25.683000564575195,2002-09-18
25.206207275390625,2002-09-19
25.85011863708496,2002-09-20
25.31434440612793,2002-09-23
25.412647247314453,2002-09-24
25.535537719726562,2002-09-25
26.44489288330078,2002-09-26
25.85011863708496,2002-09-27
25.805883407592773,2002-09-30
26.174541473388672,2002-10-01
26.302343368530273,2002-10-02
27.23135757446289,2002-10-03
26.764387130737305,2002-10-04
26.616926193237305,2002-10-07
25.894363403320312,2002-10-08
25.86978530883789,2002-10-09
27.083885192871094,2002-10-10
27.418134689331055,2002-10-11
27.305084228515625,2002-10-14
28.007986068725586,2002-10-15
26.543197631835938,2002-10-16
27.206769943237305,2002-10-17
27.45254898071289,2002-10-18
26.34657859802246,2002-10-21
26.57269287109375,2002-10-22
26.051654815673828,2002-10-23
26.002500534057617,2002-10-24
26.27776336669922,2002-10-25
25.628936767578125,2002-10-28
25.830455780029297,2002-10-29
26.29743194580078,2002-10-30
26.051654815673828,2002-10-31
25.977924346923828,2002-11-01
25.928770065307617,2002-11-04
26.022167205810547,2002-11-05
26.53336524963379,2002-11-06
27.034732818603516,2002-11-07
27.968664169311523,2002-11-08
27.486957550048828,2002-11-11
27.64424705505371,2002-11-12
27.693403244018555,2002-11-13
28.11612319946289,2002-11-14
28.715803146362305,2002-11-15
28.43562889099121,2002-11-18
27.8703556060791,2002-11-19
28.337322235107422,2002-11-20
28.779708862304688,2002-11-21
28.95174217224121,2002-11-22
28.509357452392578,2002-11-25
28.066967010498047,2002-11-26
28.47003746032715,2002-11-27
27.624591827392578,2002-11-29
28.135787963867188,2002-12-02
28.607664108276367,2002-12-03
29.109039306640625,2002-12-04
29.4924373626709,2002-12-05
29.59075164794922,2002-12-06
30.131444931030273,2002-12-09
29.433454513549805,2002-12-10
29.4924373626709,2002-12-11
30.112394332885742,2002-12-12
24.65083885192871,2002-12-13
25.6644229888916,2002-12-16
25.536500930786133,2002-12-17
25.14287567138672,2002-12-18
24.552431106567383,2002-12-19
24.463865280151367,2002-12-20
24.473712921142578,2002-12-23
24.65083885192871,2002-12-24
24.42449951171875,2002-12-26
24.22768783569336,2002-12-27
24.385141372680664,2002-12-30
24.62131690979004,2002-12-31
25.270797729492188,2003-01-02
25.585697174072266,2003-01-03
26.077739715576172,2003-01-06
26.422155380249023,2003-01-07
26.156463623046875,2003-01-08
26.55008888244629,2003-01-09
25.684106826782227,2003-01-10
25.428253173828125,2003-01-13
24.995258331298828,2003-01-14
24.985422134399414,2003-01-15
24.74924659729004,2003-01-16
24.995258331298828,2003-01-17
24.611480712890625,2003-01-21
23.8242244720459,2003-01-22
23.676612854003906,2003-01-23
23.627412796020508,2003-01-24
23.627412796020508,2003-01-27
23.351871490478516,2003-01-28
23.784868240356445,2003-01-29
25.09366226196289,2003-01-30
25.201913833618164,2003-01-31
25.79235076904297,2003-02-03
25.6644229888916,2003-02-04
25.536500930786133,2003-02-05
25.566015243530273,2003-02-06
25.04446029663086,2003-02-07
25.369199752807617,2003-02-10
25.09366226196289,2003-02-11
24.82796859741211,2003-02-12
25.388893127441406,2003-02-13
25.32000160217285,2003-02-14
25.585697174072266,2003-02-18
25.438087463378906,2003-02-19
26.86498260498047,2003-02-20
27.898250579833984,2003-02-21
27.1700496673584,2003-02-24
27.386537551879883,2003-02-25
26.845300674438477,2003-02-26
27.88841438293457,2003-02-27
28.58710479736328,2003-02-28
28.36076545715332,2003-03-03
28.252519607543945,2003-03-04
28.8823184967041,2003-03-05
27.84905242919922,2003-03-06
28.67566680908203,2003-03-07
27.97698211669922,2003-03-10
28.282041549682617,2003-03-11
27.002756118774414,2003-03-12
27.435739517211914,2003-03-13
27.406217575073242,2003-03-14
27.80968475341797,2003-03-17
28.54773712158203,2003-03-18
28.734708786010742,2003-03-19
28.400123596191406,2003-03-20
29.207059860229492,2003-03-21
28.79375648498535,2003-03-24
29.02992820739746,2003-03-25
29.325151443481445,2003-03-26
29.718774795532227,2003-03-27
29.75813865661621,2003-03-28
29.423555374145508,2003-03-31
29.767990112304688,2003-04-01
30.004150390625,2003-04-02
29.86638832092285,2003-04-03
29.51211929321289,2003-04-04
29.246427536010742,2003-04-07
29.325151443481445,2003-04-08
29.40387725830078,2003-04-09
29.275941848754883,2003-04-10
28.459171295166016,2003-04-11
28.53789710998535,2003-04-14
29.06929588317871,2003-04-15
27.84905242919922,2003-04-16
28.350921630859375,2003-04-17
26.746898651123047,2003-04-21
26.431997299194336,2003-04-22
28.193477630615234,2003-04-23
27.179889678955078,2003-04-24
27.514469146728516,2003-04-25
27.652244567871094,2003-04-28
27.75064468383789,2003-04-29
27.45542335510254,2003-04-30
27.80968475341797,2003-05-01
27.711275100708008,2003-05-02
27.829362869262695,2003-05-05
27.94745445251465,2003-05-06
28.695348739624023,2003-05-07
28.941360473632812,2003-05-08
29.718774795532227,2003-05-09
30.260013580322266,2003-05-12
31.391693115234375,2003-05-13
31.81483268737793,2003-05-14
32.36591720581055,2003-05-15
32.41511917114258,2003-05-16
31.539291381835938,2003-05-19
31.066944122314453,2003-05-20
30.998062133789062,2003-05-21
32.03133010864258,2003-05-22
31.844348907470703,2003-05-23
32.3068733215332,2003-05-27
32.73002243041992,2003-05-28
32.87763214111328,2003-05-29
33.96994400024414,2003-05-30
33.82232666015625,2003-06-02
34.12739181518555,2003-06-03
35.4952392578125,2003-06-04
33.52710723876953,2003-06-05
32.62178039550781,2003-06-06
31.98212432861328,2003-06-09
32.74970245361328,2003-06-10
33.813446044921875,2003-06-11
33.616458892822266,2003-06-12
33.03533935546875,2003-06-13
33.8725471496582,2003-06-16
33.95133590698242,2003-06-17
33.92177963256836,2003-06-18
33.133827209472656,2003-06-19
32.257225036621094,2003-06-20
31.981426239013672,2003-06-23
31.813987731933594,2003-06-24
32.65119934082031,2003-06-25
34.039981842041016,2003-06-26
34.039981842041016,2003-06-27
34.24683380126953,2003-06-30
34.56201171875,2003-07-01
34.965843200683594,2003-07-02
34.91659927368164,2003-07-03
35.152976989746094,2003-07-07
35.103736877441406,2003-07-08
35.24164962768555,2003-07-09
34.91659927368164,2003-07-10
35.20222854614258,2003-07-11
35.48785400390625,2003-07-14
35.25148010253906,2003-07-15
34.90673828125,2003-07-16
34.384727478027344,2003-07-17
34.49304962158203,2003-07-18
34.1483268737793,2003-07-21
35.12342834472656,2003-07-22
34.473358154296875,2003-07-23
34.099090576171875,2003-07-24
34.483211517333984,2003-07-25
34.29607009887695,2003-07-28
35.04464340209961,2003-07-29
34.443824768066406,2003-07-30
34.52259063720703,2003-07-31
34.57186508178711,2003-08-01
33.458866119384766,2003-08-04
32.77924728393555,2003-08-05
32.77924728393555,2003-08-06
32.395118713378906,2003-08-07
33.44900894165039,2003-08-08
34.099090576171875,2003-08-11
34.53245544433594,2003-08-12
34.57186508178711,2003-08-13
34.60142135620117,2003-08-14
34.453651428222656,2003-08-15
34.926448822021484,2003-08-18
36.18719482421875,2003-08-19
35.89170455932617,2003-08-20
36.413726806640625,2003-08-21
35.625755310058594,2003-08-22
35.45831298828125,2003-08-25
36.0788459777832,2003-08-26
35.862159729003906,2003-08-27
35.862159729003906,2003-08-28
36.531917572021484,2003-08-29
38.90565490722656,2003-09-02
37.6153678894043,2003-09-03
43.71221923828125,2003-09-04
43.17050552368164,2003-09-05
43.43643569946289,2003-09-08
43.446285247802734,2003-09-09
42.39237594604492,2003-09-10
42.54998779296875,2003-09-11
42.29390335083008,2003-09-12
42.23480987548828,2003-09-15
41.555179595947266,2003-09-16
41.65367889404297,2003-09-17
41.71276092529297,2003-09-18
42.29390335083008,2003-09-19
41.64381408691406,2003-09-22
41.85067367553711,2003-09-23
40.97404861450195,2003-09-24
40.20578384399414,2003-09-25
39.58527374267578,2003-09-26
39.151885986328125,2003-09-29
40.1368522644043,2003-09-30
40.03834915161133,2003-10-01
40.33384704589844,2003-10-02
40.25503921508789,2003-10-03
39.536033630371094,2003-10-06
39.93985366821289,2003-10-07
39.082950592041016,2003-10-08
40.23534393310547,2003-10-09
40.777069091796875,2003-10-10
41.1119499206543,2003-10-13
41.42715072631836,2003-10-14
41.880210876464844,2003-10-15
42.25450134277344,2003-10-16
41.41728591918945,2003-10-17
41.48623275756836,2003-10-20
40.86573028564453,2003-10-21
39.97925567626953,2003-10-22
40.31414031982422,2003-10-23
40.14669418334961,2003-10-24
40.81646728515625,2003-10-27
42.09690475463867,2003-10-28
42.90456008911133,2003-10-29
42.74696350097656,2003-10-30
42.79622268676758,2003-10-31
43.406898498535156,2003-11-03
42.963661193847656,2003-11-04
43.091697692871094,2003-11-05
43.288700103759766,2003-11-06
42.89472961425781,2003-11-07
41.53548049926758,2003-11-10
41.02332305908203,2003-11-11
41.929466247558594,2003-11-12
42.54998779296875,2003-11-13
42.20526123046875,2003-11-14
42.45149230957031,2003-11-17
42.68788146972656,2003-11-18
42.599220275878906,2003-11-19
42.35298156738281,2003-11-20
42.54998779296875,2003-11-21
43.32809829711914,2003-11-24
43.978172302246094,2003-11-25
44.2047004699707,2003-11-26
44.96311950683594,2003-11-28
45.50483703613281,2003-12-01
45.662437438964844,2003-12-02
45.50483703613281,2003-12-03
45.44573974609375,2003-12-04
45.258609771728516,2003-12-05
45.50483703613281,2003-12-08
44.47063064575195,2003-12-09
43.72208786010742,2003-12-10
44.25395202636719,2003-12-11
45.06161117553711,2003-12-12
44.16471862792969,2003-12-15
44.825077056884766,2003-12-16
45.771236419677734,2003-12-17
46.372459411621094,2003-12-18
46.52029037475586,2003-12-19
46.49074172973633,2003-12-22
46.13591766357422,2003-12-23
46.05705642700195,2003-12-24
46.45131301879883,2003-12-26
47.45661926269531,2003-12-29
47.308780670166016,2003-12-30
46.45131301879883,2003-12-31
46.54986572265625,2004-01-02
45.73182678222656,2004-01-05
46.224632263183594,2004-01-06
45.879661560058594,2004-01-07
46.569576263427734,2004-01-08
45.97822952270508,2004-01-09
46.44145584106445,2004-01-12
47.34819793701172,2004-01-13
47.5551872253418,2004-01-14
47.70302200317383,2004-01-15
47.949424743652344,2004-01-16
47.33833312988281,2004-01-20
47.47633361816406,2004-01-21
47.5551872253418,2004-01-22
48.136680603027344,2004-01-23
48.35352325439453,2004-01-26
47.308780670166016,2004-01-27
46.42173767089844,2004-01-28
47.318634033203125,2004-01-29
47.70302200317383,2004-01-30
47.900146484375,2004-02-02
47.38761901855469,2004-02-03
46.35274887084961,2004-02-04
46.175331115722656,2004-02-05
48.16624450683594,2004-02-06
46.96381759643555,2004-02-09
48.284523010253906,2004-02-10
48.03813171386719,2004-02-11
47.61431121826172,2004-02-12
47.003238677978516,2004-02-13
47.83114242553711,2004-02-17
47.62417984008789,2004-02-18
46.668128967285156,2004-02-19
46.69770050048828,2004-02-20
45.83035659790039,2004-02-23
46.224632263183594,2004-02-24
46.84554672241211,2004-02-25
46.7568473815918,2004-02-26
46.62871551513672,2004-02-27
46.54986572265625,2004-03-01
48.04798126220703,2004-03-02
52.70985794067383,2004-03-03
53.63633346557617,2004-03-04
53.527915954589844,2004-03-05
54.39524841308594,2004-03-08
53.48849105834961,2004-03-09
52.90699005126953,2004-03-10
51.98052978515625,2004-03-11
52.47331619262695,2004-03-12
51.487728118896484,2004-03-15
51.793251037597656,2004-03-16
52.56202697753906,2004-03-17
51.4187126159668,2004-03-18
50.80767822265625,2004-03-19
49.52637481689453,2004-03-22
50.2458610534668,2004-03-23
49.5658073425293,2004-03-24
50.87663650512695,2004-03-25
51.15263748168945,2004-03-26
51.84253692626953,2004-03-29
52.70985794067383,2004-03-30
53.22237777709961,2004-03-31
52.70985794067383,2004-04-01
53.19281768798828,2004-04-02
53.61660385131836,2004-04-05
52.82814025878906,2004-04-06
53.40963363647461,2004-04-07
52.50288391113281,2004-04-08
53.537776947021484,2004-04-12
51.97066116333008,2004-04-13
52.23677444458008,2004-04-14
51.84253692626953,2004-04-15
52.23677444458008,2004-04-16
52.286048889160156,2004-04-19
52.23677444458008,2004-04-20
53.074527740478516,2004-04-21
54.10942840576172,2004-04-22
53.27165985107422,2004-04-23
53.13368225097656,2004-04-26
53.66590118408203,2004-04-27
52.73943328857422,2004-04-28
53.173099517822266,2004-04-29
53.22237777709961,2004-04-30
53.399784088134766,2004-05-03
54.83876419067383,2004-05-04
56.100311279296875,2004-05-05
55.30198669433594,2004-05-06
54.158695220947266,2004-05-07
53.22237777709961,2004-05-10
53.537776947021484,2004-05-11
53.7841682434082,2004-05-12
54.710628509521484,2004-05-13
54.27696990966797,2004-05-14
53.88272476196289,2004-05-17
53.79402160644531,2004-05-18
52.926692962646484,2004-05-19
52.81827163696289,2004-05-20
53.27165985107422,2004-05-21
53.0548210144043,2004-05-24
53.912296295166016,2004-05-25
54.0798454284668,2004-05-26
54.207984924316406,2004-05-27
54.405086517333984,2004-05-28
55.68638610839844,2004-06-01
55.39070129394531,2004-06-02
54.651493072509766,2004-06-03
54.483943939208984,2004-06-04
56.5537109375,2004-06-07
56.18902587890625,2004-06-08
55.932762145996094,2004-06-09
55.79472732543945,2004-06-10
54.433868408203125,2004-06-14
54.926937103271484,2004-06-15
55.2227783203125,2004-06-16
56.100406646728516,2004-06-17
56.26804733276367,2004-06-18
56.20888900756836,2004-06-21
55.28193664550781,2004-06-22
55.75528335571289,2004-06-23
56.386390686035156,2004-06-24
57.688053131103516,2004-06-25
60.2224006652832,2004-06-28
61.63254928588867,2004-06-29
62.293251037597656,2004-06-30
60.07448196411133,2004-07-01
60.12379837036133,2004-07-02
59.80823516845703,2004-07-06
60.06462478637695,2004-07-07
58.97003936767578,2004-07-08
58.309322357177734,2004-07-09
56.64277267456055,2004-07-12
56.70195007324219,2004-07-13
56.46528625488281,2004-07-14
56.48500442504883,2004-07-15
55.982093811035156,2004-07-16
56.31736373901367,2004-07-19
56.52445602416992,2004-07-20
56.20888900756836,2004-07-21
55.86373519897461,2004-07-22
55.045265197753906,2004-07-23
54.30567169189453,2004-07-26
56.110267639160156,2004-07-27
55.745418548583984,2004-07-28
56.504737854003906,2004-07-29
58.6248779296875,2004-07-30
60.340736389160156,2004-08-02
60.27170181274414,2004-08-03
59.975852966308594,2004-08-04
58.82209396362305,2004-08-05
57.3133430480957,2004-08-06
57.707786560058594,2004-08-09
59.0785026550293,2004-08-10
59.354610443115234,2004-08-11
57.74724197387695,2004-08-12
57.24431610107422,2004-08-13
57.43166732788086,2004-08-16
57.37250900268555,2004-08-17
58.1712646484375,2004-08-18
58.08252716064453,2004-08-19
57.234458923339844,2004-08-20
57.4908447265625,2004-08-23
56.948486328125,2004-08-24
57.392215728759766,2004-08-25
57.45140838623047,2004-08-26
57.688053131103516,2004-08-27
57.757102966308594,2004-08-30
57.14570236206055,2004-08-31
62.4510383605957,2004-09-01
63.230072021484375,2004-09-02
64.9360580444336,2004-09-03
64.19646453857422,2004-09-07
62.40172576904297,2004-09-08
62.67784118652344,2004-09-09
64.14716339111328,2004-09-10
63.880916595458984,2004-09-13
64.16685485839844,2004-09-14
64.24574279785156,2004-09-15
64.05841827392578,2004-09-16
64.14716339111328,2004-09-17
65.6263427734375,2004-09-20
66.70121765136719,2004-09-21
65.20230865478516,2004-09-22
65.40940856933594,2004-09-23
66.64205169677734,2004-09-24
65.18258666992188,2004-09-27
66.46454620361328,2004-09-28
67.71690368652344,2004-09-29
67.59857177734375,2004-09-30
67.54928588867188,2004-10-01
69.81735229492188,2004-10-04
69.22567749023438,2004-10-05
69.70889282226562,2004-10-06
70.2117919921875,2004-10-07
69.09749603271484,2004-10-08
67.7070541381836,2004-10-11
68.28887939453125,2004-10-12
68.3381576538086,2004-10-13
67.71690368652344,2004-10-14
67.94373321533203,2004-10-15
67.94373321533203,2004-10-18
68.2987289428711,2004-10-19
68.4367904663086,2004-10-20
67.3520736694336,2004-10-21
67.05624389648438,2004-10-22
65.72494506835938,2004-10-25
67.7070541381836,2004-10-26
69.04817199707031,2004-10-27
69.393310546875,2004-10-28
69.37361145019531,2004-10-29
68.61429595947266,2004-11-01
69.27498626708984,2004-11-02
70.70487213134766,2004-11-03
70.75416564941406,2004-11-04
70.01457977294922,2004-11-05
69.0284652709961,2004-11-08
70.11318969726562,2004-11-09
69.96527862548828,2004-11-10
70.11318969726562,2004-11-11
70.83305358886719,2004-11-12
69.896240234375,2004-11-15
68.63400268554688,2004-11-16
68.83123779296875,2004-11-17
67.33232879638672,2004-11-18
66.8589859008789,2004-11-19
66.51384735107422,2004-11-22
67.4506607055664,2004-11-23
68.02261352539062,2004-11-24
68.30857849121094,2004-11-26
68.83123779296875,2004-11-29
68.56495666503906,2004-11-30
69.0777816772461,2004-12-01
69.5313949584961,2004-12-02
70.06389617919922,2004-12-03
69.393310546875,2004-12-06
68.15084075927734,2004-12-07
68.68333435058594,2004-12-08
69.41305541992188,2004-12-09
73.03211212158203,2004-12-10
73.36738586425781,2004-12-13
67.85274505615234,2004-12-14
67.033935546875,2004-12-15
69.0562973022461,2004-12-16
68.68143463134766,2004-12-17
68.21774291992188,2004-12-20
68.56305694580078,2004-12-21
68.73074340820312,2004-12-22
69.33251953125,2004-12-23
69.25360107421875,2004-12-27
69.9935073852539,2004-12-28
