KO,Date
0.3004899024963379,1972-04-21
0.2963734269142151,1972-04-24
0.29343315958976746,1972-04-25
0.2975494861602783,1972-04-26
0.3004899024963379,1972-04-27
0.30666422843933105,1972-04-28
0.30578237771987915,1972-05-01
0.29990190267562866,1972-05-02
0.3010777533054352,1972-05-03
0.2981376647949219,1972-05-04
0.29931366443634033,1972-05-05
0.2963734269142151,1972-05-08
0.2975494861602783,1972-05-09
0.2975494861602783,1972-05-10
0.30313608050346375,1972-05-11
0.3034302294254303,1972-05-12
0.30401819944381714,1972-05-15
0.30401819944381714,1972-05-16
0.30284231901168823,1972-05-17
0.3022540509700775,1972-05-18
0.3054884076118469,1972-05-19
0.30725231766700745,1972-05-22
0.3046061098575592,1972-05-23
0.30695831775665283,1972-05-24
0.309604674577713,1972-05-25
0.3116624355316162,1972-05-26
0.3128388822078705,1972-05-30
0.3125448226928711,1972-05-31
0.31107452511787415,1972-06-01
0.3098985254764557,1972-06-02
0.3093107342720032,1972-06-05
0.30666422843933105,1972-06-06
0.30519458651542664,1972-06-07
0.3055717349052429,1972-06-08
0.3043919801712036,1972-06-09
0.3020322918891907,1972-06-12
0.3020322918891907,1972-06-13
0.3043919801712036,1972-06-14
0.3043919801712036,1972-06-15
0.30616188049316406,1972-06-16
0.3085213601589203,1972-06-19
0.3108808994293213,1972-06-20
0.3138306438922882,1972-06-21
0.3138306438922882,1972-06-22
0.3144206404685974,1972-06-23
0.3144206404685974,1972-06-26
0.3138306438922882,1972-06-27
0.3138306438922882,1972-06-28
0.3138306438922882,1972-06-29
0.31501007080078125,1972-06-30
0.31560027599334717,1972-07-03
0.318844735622406,1972-07-05
0.32444891333580017,1972-07-06
0.32208919525146484,1972-07-07
0.3214993178844452,1972-07-10
0.32031959295272827,1972-07-11
0.31972962617874146,1972-07-12
0.319139689207077,1972-07-13
0.31972962617874146,1972-07-14
0.32120415568351746,1972-07-17
0.32208919525146484,1972-07-18
0.319139689207077,1972-07-19
0.3209095299243927,1972-07-20
0.32385915517807007,1972-07-21
0.3279881775379181,1972-07-24
0.33152803778648376,1972-07-25
0.33211764693260193,1972-07-26
0.3427360951900482,1972-07-27
0.3386068344116211,1972-07-28
0.33506715297698975,1972-07-31
0.34686529636383057,1972-08-01
0.3439159095287323,1972-08-02
0.3403763473033905,1972-08-03
0.3344772160053253,1972-08-04
0.3344772160053253,1972-08-07
0.33565711975097656,1972-08-08
0.33742666244506836,1972-08-09
0.34155622124671936,1972-08-10
0.34332576394081116,1972-08-11
0.3424411714076996,1972-08-14
0.3397863805294037,1972-08-15
0.3427360951900482,1972-08-16
0.34155622124671936,1972-08-17
0.34332576394081116,1972-08-18
0.34214624762535095,1972-08-21
0.3427360951900482,1972-08-22
0.34214624762535095,1972-08-23
0.3397863805294037,1972-08-24
0.329757958650589,1972-08-25
0.32857808470726013,1972-08-28
0.33270737528800964,1972-08-29
0.33329734206199646,1972-08-30
0.33329734206199646,1972-08-31
0.3344772160053253,1972-09-01
0.33270737528800964,1972-09-05
0.3306426703929901,1972-09-06
0.329757958650589,1972-09-07
0.32717838883399963,1972-09-08
0.3248122036457062,1972-09-11
0.3183039426803589,1972-09-12
0.319487065076828,1972-09-13
0.31919148564338684,1972-09-14
0.31593701243400574,1972-09-15
0.31179574131965637,1972-09-18
0.3135703206062317,1972-09-19
0.3141624629497528,1972-09-20
0.31712040305137634,1972-09-21
0.32067036628723145,1972-09-22
0.3183039426803589,1972-09-25
0.3224453926086426,1972-09-26
0.32777002453804016,1972-09-27
0.3325035870075226,1972-09-28
0.33368638157844543,1972-09-29
0.32924941182136536,1972-10-02
0.33072832226753235,1972-10-03
0.3289533853530884,1972-10-04
0.3236285448074341,1972-10-05
0.32777002453804016,1972-10-06
0.3295450508594513,1972-10-09
0.33368638157844543,1972-10-10
0.3319118618965149,1972-10-11
0.3254036009311676,1972-10-12
0.32303693890571594,1972-10-13
0.32155779004096985,1972-10-16
0.32067036628723145,1972-10-17
0.32185378670692444,1972-10-18
0.32185378670692444,1972-10-19
0.3265867531299591,1972-10-20
0.3330949544906616,1972-10-23
0.33605310320854187,1972-10-24
0.33546149730682373,1972-10-25
0.3372364640235901,1972-10-26
0.33841946721076965,1972-10-27
0.3413778841495514,1972-10-30
0.3401946723461151,1972-10-31
0.339011549949646,1972-11-01
0.33368638157844543,1972-11-02
0.33841946721076965,1972-11-03
0.33960315585136414,1972-11-06
0.33546149730682373,1972-11-08
0.33368638157844543,1972-11-09
0.33368638157844543,1972-11-10
0.3319118618965149,1972-11-13
0.33605310320854187,1972-11-14
0.33871546387672424,1972-11-15
0.3401946723461151,1972-11-16
0.33960315585136414,1972-11-17
0.33960315585136414,1972-11-20
0.3407861590385437,1972-11-21
0.33960315585136414,1972-11-22
0.3407861590385437,1972-11-24
0.3387924134731293,1972-11-27
0.34116631746292114,1972-11-28
0.34057286381721497,1972-11-29
0.33819931745529175,1972-11-30
0.3387924134731293,1972-12-01
0.34413284063339233,1972-12-04
0.3465060293674469,1972-12-05
0.3465060293674469,1972-12-06
0.3494727313518524,1972-12-07
0.34887948632240295,1972-12-08
0.34828588366508484,1972-12-11
0.3536257743835449,1972-12-12
0.3536257743835449,1972-12-13
0.3530324399471283,1972-12-14
0.35125261545181274,1972-12-15
0.3500659465789795,1972-12-18
0.34709954261779785,1972-12-19
0.34353944659233093,1972-12-20
0.34235280752182007,1972-12-21
0.34591272473335266,1972-12-22
0.3447263240814209,1972-12-26
0.34709954261779785,1972-12-27
0.35243940353393555,1972-12-29
0.34798958897590637,1973-01-02
0.3518461287021637,1973-01-03
0.35481277108192444,1973-01-04
0.3530324399471283,1973-01-05
0.35125261545181274,1973-01-08
0.3518461287021637,1973-01-09
0.3447263240814209,1973-01-10
0.35125261545181274,1973-01-11
0.34798958897590637,1973-01-12
0.34413284063339233,1973-01-15
0.3447263240814209,1973-01-16
0.34769272804260254,1973-01-17
0.34828588366508484,1973-01-18
0.34413284063339233,1973-01-19
0.3465060293674469,1973-01-22
0.34828588366508484,1973-01-23
0.34769272804260254,1973-01-24
0.3429459035396576,1973-01-26
0.34116631746292114,1973-01-29
0.34413284063339233,1973-01-30
0.34591272473335266,1973-01-31
0.34057286381721497,1973-02-01
0.34057286381721497,1973-02-02
0.34116631746292114,1973-02-05
0.3402760624885559,1973-02-06
0.33997952938079834,1973-02-07
0.3402760624885559,1973-02-08
0.34235280752182007,1973-02-09
0.34887948632240295,1973-02-12
0.34887948632240295,1973-02-13
0.34709954261779785,1973-02-14
0.34413284063339233,1973-02-15
0.34353944659233093,1973-02-16
0.3444294333457947,1973-02-20
0.34057286381721497,1973-02-21
0.339385986328125,1973-02-22
0.339385986328125,1973-02-23
0.3334529399871826,1973-02-26
0.32603612542152405,1973-02-27
0.3328593969345093,1973-02-28
0.33167263865470886,1973-03-01
0.339385986328125,1973-03-02
0.34413284063339233,1973-03-05
0.3506593406200409,1973-03-06
0.3536257743835449,1973-03-07
0.353922575712204,1973-03-08
0.3518461287021637,1973-03-09
0.3510723114013672,1973-03-12
0.3531552851200104,1973-03-13
0.3558328151702881,1973-03-14
0.35285767912864685,1973-03-15
0.3492870628833771,1973-03-16
0.3463120460510254,1973-03-19
0.34690722823143005,1973-03-20
0.3421471118927002,1973-03-21
0.335006445646286,1973-03-22
0.33262619376182556,1973-03-23
0.32965096831321716,1973-03-26
0.3320312798023224,1973-03-27
0.33322134613990784,1973-03-28
0.3308410346508026,1973-03-29
0.33262619376182556,1973-03-30
0.32965096831321716,1973-04-02
0.3260807991027832,1973-04-03
0.327271044254303,1973-04-04
0.327271044254303,1973-04-05
0.33262619376182556,1973-04-06
0.3385767936706543,1973-04-09
0.34155189990997314,1973-04-10
0.34065937995910645,1973-04-11
0.34452712535858154,1973-04-12
0.34512200951576233,1973-04-13
0.34095701575279236,1973-04-16
0.3412543833255768,1973-04-17
0.34155189990997314,1973-04-18
0.342741996049881,1973-04-19
0.33976662158966064,1973-04-23
0.32459351420402527,1973-04-24
0.3219156265258789,1973-04-25
0.3308410346508026,1973-04-26
0.3308410346508026,1973-04-27
0.3284609913825989,1973-04-30
0.32429566979408264,1973-05-01
0.32489079236984253,1973-05-02
0.327271044254303,1973-05-03
0.3278660476207733,1973-05-04
0.321320503950119,1973-05-07
0.32489079236984253,1973-05-08
0.3237009048461914,1973-05-09
0.32310569286346436,1973-05-10
0.3207254111766815,1973-05-11
0.3147749900817871,1973-05-14
0.31894028186798096,1973-05-15
0.31983301043510437,1973-05-16
0.3168577551841736,1973-05-17
0.31745287775993347,1973-05-18
0.3141801357269287,1973-05-21
0.31894028186798096,1973-05-22
0.321320503950119,1973-05-23
0.33262619376182556,1973-05-24
0.3356013894081116,1973-05-25
0.33798152208328247,1973-05-29
0.33976662158966064,1973-05-30
0.335006445646286,1973-05-31
0.32548561692237854,1973-06-01
0.32310569286346436,1973-06-04
0.3284609913825989,1973-06-05
0.3323286473751068,1973-06-06
0.3373866677284241,1973-06-07
0.34078824520111084,1973-06-08
0.33780428767204285,1973-06-11
0.3413853347301483,1973-06-12
0.34615999460220337,1973-06-13
0.34884533286094666,1973-06-14
0.34615999460220337,1973-06-15
0.3413853347301483,1973-06-18
0.33661067485809326,1973-06-19
0.34019148349761963,1973-06-20
0.33661067485809326,1973-06-21
0.33840101957321167,1973-06-22
0.3306422829627991,1973-06-25
0.33392494916915894,1973-06-26
0.34019148349761963,1973-06-27
0.3389979898929596,1973-06-28
0.34168362617492676,1973-06-29
0.3381023406982422,1973-07-02
0.3333280086517334,1973-07-03
0.3297472298145294,1973-07-05
0.32944872975349426,1973-07-06
0.33541712164878845,1973-07-09
0.33750587701797485,1973-07-10
0.34436941146850586,1973-07-11
0.3413853347301483,1973-07-12
0.34078824520111084,1973-07-13
0.347055047750473,1973-07-16
0.34287744760513306,1973-07-17
0.3386995792388916,1973-07-18
0.3422805070877075,1973-07-19
0.34287744760513306,1973-07-20
0.3413853347301483,1973-07-23
0.34168362617492676,1973-07-24
0.3431759774684906,1973-07-25
0.34436941146850586,1973-07-26
0.3422805070877075,1973-07-27
0.34586164355278015,1973-07-30
0.3437727093696594,1973-07-31
0.34019148349761963,1973-08-01
0.34436941146850586,1973-08-02
0.3419821858406067,1973-08-03
0.34526482224464417,1973-08-06
0.346458375453949,1973-08-07
0.34347420930862427,1973-08-08
0.3431759774684906,1973-08-09
0.3431759774684906,1973-08-10
0.33750587701797485,1973-08-13
0.33661067485809326,1973-08-14
0.3389979898929596,1973-08-15
0.33690908551216125,1973-08-16
0.3345215916633606,1973-08-17
0.33362653851509094,1973-08-20
0.3342234492301941,1973-08-21
0.33392494916915894,1973-08-22
0.3386995792388916,1973-08-23
0.33482059836387634,1973-08-24
0.3395949900150299,1973-08-27
0.34615999460220337,1973-08-28
0.3437727093696594,1973-08-29
0.3395949900150299,1973-08-30
0.3363122344017029,1973-08-31
0.33661067485809326,1973-09-04
0.3389979898929596,1973-09-05
0.34257903695106506,1973-09-06
0.34466785192489624,1973-09-07
0.3377218246459961,1973-09-10
0.33981776237487793,1973-09-11
0.34221264719963074,1973-09-12
0.3416138291358948,1973-09-13
0.34311115741729736,1973-09-14
0.3413146436214447,1973-09-17
0.3413146436214447,1973-09-18
0.33891940116882324,1973-09-19
0.34311115741729736,1973-09-20
0.3479016125202179,1973-09-21
0.34820082783699036,1973-09-24
0.3511946499347687,1973-09-25
0.3493981659412384,1973-09-26
0.3485002815723419,1973-09-27
0.35029688477516174,1973-09-28
0.3490990996360779,1973-10-01
0.34760212898254395,1973-10-02
0.3401168882846832,1973-10-03
0.3332308530807495,1973-10-04
0.3377218246459961,1973-10-05
0.33712297677993774,1973-10-08
0.3383204936981201,1973-10-09
0.34251219034194946,1973-10-10
0.3437098562717438,1973-10-11
0.34550634026527405,1973-10-12
0.3416138291358948,1973-10-15
0.3419134318828583,1973-10-16
0.3419134318828583,1973-10-17
0.3437098562717438,1973-10-18
0.3446080982685089,1973-10-19
0.3413146436214447,1973-10-22
0.34430864453315735,1973-10-23
0.34311115741729736,1973-10-24
0.34251219034194946,1973-10-25
0.3473025858402252,1973-10-26
0.34490734338760376,1973-10-29
0.34490734338760376,1973-10-30
0.3416138291358948,1973-10-31
0.34430864453315735,1973-11-01
0.34610503911972046,1973-11-02
0.34700310230255127,1973-11-05
0.3413146436214447,1973-11-06
0.34610503911972046,1973-11-07
0.34490734338760376,1973-11-08
0.34430864453315735,1973-11-09
0.34071585536003113,1973-11-12
0.33891940116882324,1973-11-13
0.3383204936981201,1973-11-14
0.3377218246459961,1973-11-15
0.3392186760902405,1973-11-16
0.31766197085380554,1973-11-19
0.319458544254303,1973-11-20
0.32095542550086975,1973-11-21
0.3191593885421753,1973-11-23
0.31308966875076294,1973-11-26
0.3118879497051239,1973-11-27
0.31158721446990967,1973-11-28
0.31399086117744446,1973-11-29
0.3118879497051239,1973-11-30
0.3037751019001007,1973-12-03
0.30107080936431885,1973-12-04
0.3013714849948883,1973-12-05
0.2980661690235138,1973-12-06
0.30046990513801575,1973-12-07
0.3091832995414734,1973-12-10
0.29866716265678406,1973-12-11
0.2956623136997223,1973-12-12
0.2932584285736084,1973-12-13
0.2920566499233246,1973-12-14
0.2884509861469269,1973-12-17
0.29115554690361023,1973-12-18
0.28905194997787476,1973-12-19
0.28664812445640564,1973-12-20
0.2812400162220001,1973-12-21
0.2788359820842743,1973-12-24
0.2884509861469269,1973-12-26
0.3013714849948883,1973-12-27
0.30167192220687866,1973-12-28
0.3040754199028015,1973-12-31
0.29926797747612,1974-01-02
0.305277556180954,1974-01-03
0.2980661690235138,1974-01-04
0.2932584285736084,1974-01-07
0.28604695200920105,1974-01-08
0.2752302289009094,1974-01-09
0.2698218524456024,1974-01-10
0.2752302289009094,1974-01-11
0.28274208307266235,1974-01-14
0.28905194997787476,1974-01-15
0.28875142335891724,1974-01-16
0.30077028274536133,1974-01-17
0.2956623136997223,1974-01-18
0.28905194997787476,1974-01-21
0.28965285420417786,1974-01-22
0.29175615310668945,1974-01-23
0.29175615310668945,1974-01-24
0.28965285420417786,1974-01-25
0.29265767335891724,1974-01-28
0.28935229778289795,1974-01-29
0.2881506085395813,1974-01-30
0.28244173526763916,1974-01-31
0.28154024481773376,1974-02-01
0.2794373035430908,1974-02-04
0.2770331799983978,1974-02-05
0.2758314609527588,1974-02-06
0.2764323949813843,1974-02-07
0.2734275162220001,1974-02-08
0.26471370458602905,1974-02-11
0.2638126015663147,1974-02-12
0.2671177089214325,1974-02-13
0.26501452922821045,1974-02-14
0.26531505584716797,1974-02-15
0.26471370458602905,1974-02-19
0.2695215344429016,1974-02-20
0.2734275162220001,1974-02-21
0.27252626419067383,1974-02-22
0.27132415771484375,1974-02-25
0.27252626419067383,1974-02-26
0.2764323949813843,1974-02-27
0.2764323949813843,1974-02-28
0.2755308449268341,1974-03-01
0.2743288576602936,1974-03-04
0.2752302289009094,1974-03-05
0.2770331799983978,1974-03-06
0.27222588658332825,1974-03-07
0.27526307106018066,1974-03-08
0.28401613235473633,1974-03-11
0.28794005513191223,1974-03-12
0.28794005513191223,1974-03-13
0.28401613235473633,1974-03-14
0.2794888913631439,1974-03-15
0.27345260977745056,1974-03-18
0.27526307106018066,1974-03-19
0.27858349680900574,1974-03-20
0.2816016674041748,1974-03-21
0.2831105887889862,1974-03-22
0.28552547097206116,1974-03-25
0.2831105887889862,1974-03-26
0.27647045254707336,1974-03-27
0.26922672986984253,1974-03-28
0.26590660214424133,1974-03-29
0.26409605145454407,1974-04-01
0.2637941837310791,1974-04-02
0.2668122351169586,1974-04-03
0.266510546207428,1974-04-04
0.26137956976890564,1974-04-05
0.2586629390716553,1974-04-08
0.26409605145454407,1974-04-09
0.2607758641242981,1974-04-10
0.2634923756122589,1974-04-11
0.26530301570892334,1974-04-15
0.27164146304130554,1974-04-16
0.27194321155548096,1974-04-17
0.27043426036834717,1974-04-18
0.2656049430370331,1974-04-19
0.26590660214424133,1974-04-22
0.26107773184776306,1974-04-23
0.25715377926826477,1974-04-24
0.2541355490684509,1974-04-25
0.2526266872882843,1974-04-26
0.2538338303565979,1974-04-29
0.25473925471305847,1974-04-30
0.2526266872882843,1974-05-01
0.24326997995376587,1974-05-02
0.2384408414363861,1974-05-03
0.24115747213363647,1974-05-06
0.2420627474784851,1974-05-07
0.2511172592639923,1974-05-08
0.2619830071926117,1974-05-09
0.2619830071926117,1974-05-10
0.2595686912536621,1974-05-13
0.25896498560905457,1974-05-14
0.2595686912536621,1974-05-15
0.25473925471305847,1974-05-16
0.2462882101535797,1974-05-17
0.2462882101535797,1974-05-20
0.24749544262886047,1974-05-21
0.24387356638908386,1974-05-22
0.24870286881923676,1974-05-23
0.25081565976142883,1974-05-24
0.2502119839191437,1974-05-28
0.24809931218624115,1974-05-29
0.2538338303565979,1974-05-30
0.2586629390716553,1974-05-31
0.262586772441864,1974-06-03
0.2668122351169586,1974-06-04
0.2631905674934387,1974-06-05
0.27586686611175537,1974-06-06
0.27707427740097046,1974-06-07
0.28436970710754395,1974-06-10
0.2825506329536438,1974-06-11
0.2825506329536438,1974-06-12
0.2861888110637665,1974-06-13
0.28588563203811646,1974-06-14
0.2807316780090332,1974-06-17
0.2807316780090332,1974-06-18
0.2761841416358948,1974-06-19
0.27345573902130127,1974-06-20
0.2664828598499298,1974-06-21
0.26708903908729553,1974-06-24
0.2719399929046631,1974-06-25
0.26496708393096924,1974-06-26
0.26254183053970337,1974-06-27
0.26193538308143616,1974-06-28
0.2622385621070862,1974-07-01
0.2501118779182434,1974-07-02
0.2449580281972885,1974-07-03
0.24556466937065125,1974-07-05
0.2413201481103897,1974-07-08
0.244048610329628,1974-07-09
0.24192647635936737,1974-07-10
0.24010752141475677,1974-07-11
0.24617093801498413,1974-07-12
0.25223416090011597,1974-07-15
0.23828862607479095,1974-07-16
0.24222977459430695,1974-07-17
0.23465056717395782,1974-07-18
0.23525698482990265,1974-07-19
0.23434719443321228,1974-07-22
0.23283149302005768,1974-07-23
0.23070935904979706,1974-07-24
0.22798092663288116,1974-07-25
0.22191742062568665,1974-07-26
0.21646060049533844,1974-07-29
0.21403516829013824,1974-07-30
0.20645612478256226,1974-07-31
0.2031211256980896,1974-08-01
0.2000894546508789,1974-08-02
0.19918012619018555,1974-08-05
0.20251496136188507,1974-08-06
0.2143385112285614,1974-08-07
0.21039721369743347,1974-08-08
0.201908677816391,1974-08-09
0.19432933628559113,1974-08-12
0.18917560577392578,1974-08-13
0.1909947246313095,1974-08-14
0.1909947246313095,1974-08-15
0.1922072470188141,1974-08-16
0.19190409779548645,1974-08-19
0.18947894871234894,1974-08-20
0.18432502448558807,1974-08-21
0.1776553988456726,1974-08-22
0.17735223472118378,1974-08-23
0.1806870549917221,1974-08-26
0.17462362349033356,1974-08-27
0.17432047426700592,1974-08-28
0.17219825088977814,1974-08-29
0.17644277215003967,1974-08-30
0.17462362349033356,1974-09-03
0.16734769940376282,1974-09-04
0.1776553988456726,1974-09-05
0.17583613097667694,1974-09-06
0.16765081882476807,1974-09-09
0.16620378196239471,1974-09-10
0.16528736054897308,1974-09-11
0.1561216413974762,1974-09-12
0.15642723441123962,1974-09-13
0.16253751516342163,1974-09-16
0.16437074542045593,1974-09-17
0.16498184204101562,1974-09-18
0.17170335352420807,1974-09-19
0.16864807903766632,1974-09-20
0.15398304164409637,1974-09-23
0.14665043354034424,1974-09-24
0.14237314462661743,1974-09-25
0.1365681290626526,1974-09-26
0.12159765511751175,1974-09-27
0.12526383996009827,1974-09-30
0.12893015146255493,1974-10-01
0.12037564814090729,1974-10-02
0.11395958065986633,1974-10-03
0.11304308474063873,1974-10-04
0.11976462602615356,1974-10-07
0.12068110704421997,1974-10-08
0.1316799372434616,1974-10-09
0.13931789994239807,1974-10-10
0.14237314462661743,1974-10-11
0.1500113159418106,1974-10-14
0.1512332260608673,1974-10-15
0.14603951573371887,1974-10-16
0.14237314462661743,1974-10-17
0.14145664870738983,1974-10-18
0.14542855322360992,1974-10-21
0.14206764101982117,1974-10-22
0.1399289220571518,1974-10-23
0.1399289220571518,1974-10-24
0.1417621523141861,1974-10-25
0.14237314462661743,1974-10-28
0.15214993059635162,1974-10-29
0.15948249399662018,1974-10-30
0.15398304164409637,1974-10-31
0.15367746353149414,1974-11-01
0.15398304164409637,1974-11-04
0.16070443391799927,1974-11-05
0.15978801250457764,1974-11-06
0.15856583416461945,1974-11-07
0.14848367869853973,1974-11-08
0.14420616626739502,1974-11-11
0.13931789994239807,1974-11-12
0.1417621523141861,1974-11-13
0.13931789994239807,1974-11-14
0.13442964851856232,1974-11-15
0.11945907771587372,1974-11-18
0.12281984835863113,1974-11-19
0.12190312892198563,1974-11-20
0.12190312892198563,1974-11-21
0.1246529147028923,1974-11-22
0.12658686935901642,1974-11-25
0.13090918958187103,1974-11-26
0.13245315849781036,1974-11-27
0.13337935507297516,1974-11-29
0.12596935033798218,1974-12-02
0.12473445385694504,1974-12-03
0.12442578375339508,1974-12-04
0.1216469258069992,1974-12-05
0.11608927696943283,1974-12-06
0.1201031282544136,1974-12-09
0.12689554691314697,1974-12-10
0.12257324904203415,1974-12-11
0.12288196384906769,1974-12-12
0.12041201442480087,1974-12-13
0.1170157790184021,1974-12-16
0.12349925935268402,1974-12-17
0.1222643330693245,1974-12-18
0.12473445385694504,1974-12-19
0.1216469258069992,1974-12-20
0.12319052964448929,1974-12-23
0.12349925935268402,1974-12-24
0.12596935033798218,1974-12-26
0.12596935033798218,1974-12-27
0.12627802789211273,1974-12-30
0.13090918958187103,1974-12-31
0.13584941625595093,1975-01-02
0.1392456591129303,1975-01-03
0.1410980522632599,1975-01-06
0.14078925549983978,1975-01-07
0.1327618658542633,1975-01-08
0.14325939118862152,1975-01-09
0.14696437120437622,1975-01-10
0.1420242041349411,1975-01-13
0.1410980522632599,1975-01-14
0.14634695649147034,1975-01-15
0.1457291841506958,1975-01-16
0.14325939118862152,1975-01-17
0.14449423551559448,1975-01-20
0.14078925549983978,1975-01-21
0.14634695649147034,1975-01-22
0.1503605842590332,1975-01-23
0.15097810328006744,1975-01-24
0.16271048784255981,1975-01-27
0.15993165969848633,1975-01-28
0.16301919519901276,1975-01-29
0.16394542157649994,1975-01-30
0.16456273198127747,1975-01-31
0.1719728261232376,1975-02-03
0.16795900464057922,1975-02-04
0.1803092211484909,1975-02-05
0.1818528175354004,1975-02-06
0.178456649184227,1975-02-07
0.17413417994976044,1975-02-10
0.1766042411327362,1975-02-11
0.1874103844165802,1975-02-12
0.19080674648284912,1975-02-13
0.18833661079406738,1975-02-14
0.18401415646076202,1975-02-18
0.1846315860748291,1975-02-19
0.18308787047863007,1975-02-20
0.18061786890029907,1975-02-21
0.175368994474411,1975-02-24
0.17166399955749512,1975-02-25
0.17259050905704498,1975-02-26
0.17475156486034393,1975-02-27
0.17259050905704498,1975-02-28
0.1772216409444809,1975-03-03
0.1803092211484909,1975-03-04
0.18339674174785614,1975-03-05
0.19420267641544342,1975-03-06
0.19173283874988556,1975-03-07
0.19389399886131287,1975-03-10
0.19439171254634857,1975-03-11
0.19221463799476624,1975-03-12
0.19314762949943542,1975-03-13
0.1940806657075882,1975-03-14
0.20030128955841064,1975-03-17
0.19750209152698517,1975-03-18
0.19750209152698517,1975-03-19
0.19719107449054718,1975-03-20
0.19594693183898926,1975-03-21
0.1915922611951828,1975-03-24
0.1912813037633896,1975-03-25
0.19750209152698517,1975-03-26
0.19719107449054718,1975-03-27
0.19656898081302643,1975-03-31
0.18910440802574158,1975-04-01
0.1897265464067459,1975-04-02
0.18786010146141052,1975-04-03
0.1859939992427826,1975-04-04
0.18288378417491913,1975-04-07
0.18474999070167542,1975-04-08
0.18723806738853455,1975-04-09
0.18941542506217957,1975-04-10
0.18941542506217957,1975-04-11
0.19439171254634857,1975-04-14
0.19999046623706818,1975-04-15
0.20030128955841064,1975-04-16
0.19719107449054718,1975-04-17
0.19563573598861694,1975-04-18
0.19625799357891083,1975-04-21
0.19967937469482422,1975-04-22
0.19999046623706818,1975-04-23
0.19594693183898926,1975-04-24
0.19656898081302643,1975-04-25
0.19470278918743134,1975-04-28
0.19376975297927856,1975-04-29
0.19936802983283997,1975-04-30
0.20838797092437744,1975-05-01
0.21305343508720398,1975-05-02
0.22611665725708008,1975-05-05
0.21056513488292694,1975-05-06
0.21585272252559662,1975-05-07
0.21896281838417053,1975-05-08
0.2223842293024063,1975-05-09
0.22207333147525787,1975-05-12
0.2289157509803772,1975-05-13
0.2289157509803772,1975-05-14
0.2223842293024063,1975-05-15
0.2233172208070755,1975-05-16
0.22642754018306732,1975-05-19
0.22798258066177368,1975-05-20
0.2223842293024063,1975-05-21
0.22300639748573303,1975-05-22
0.22393929958343506,1975-05-23
0.22393929958343506,1975-05-27
0.2183409184217453,1975-05-28
0.21367530524730682,1975-05-29
0.2233172208070755,1975-05-30
0.22829362750053406,1975-06-02
0.23233693838119507,1975-06-03
0.2301599085330963,1975-06-04
0.2304709255695343,1975-06-05
0.23233693838119507,1975-06-06
0.22814369201660156,1975-06-09
0.22470107674598694,1975-06-10
0.22344940900802612,1975-06-11
0.21781599521636963,1975-06-12
0.22251036763191223,1975-06-13
0.22407519817352295,1975-06-16
0.22031980752944946,1975-06-17
0.21844196319580078,1975-06-18
0.21969395875930786,1975-06-19
0.22188444435596466,1975-06-20
0.2262657731771469,1975-06-23
0.22814369201660156,1975-06-24
0.22970832884311676,1975-06-25
0.22532689571380615,1975-06-26
0.22532689571380615,1975-06-27
0.22689175605773926,1975-06-30
0.22470107674598694,1975-07-01
0.22595283389091492,1975-07-02
0.22876949608325958,1975-07-03
0.22532689571380615,1975-07-07
0.22407519817352295,1975-07-08
0.2278306931257248,1975-07-09
0.22876949608325958,1975-07-10
0.2278306931257248,1975-07-11
0.22720478475093842,1975-07-14
0.22344940900802612,1975-07-15
0.21562527120113373,1975-07-16
0.21406061947345734,1975-07-17
0.20967915654182434,1975-07-18
0.2084275335073471,1975-07-21
0.2124960869550705,1975-07-22
0.21218295395374298,1975-07-23
0.2090534269809723,1975-07-24
0.20467224717140198,1975-07-25
0.2024812251329422,1975-07-28
0.20154248178005219,1975-07-29
0.2024812251329422,1975-07-30
0.1996646523475647,1975-07-31
0.19559624791145325,1975-08-01
0.19027619063854218,1975-08-04
0.1880854070186615,1975-08-05
0.19653502106666565,1975-08-06
0.1959092915058136,1975-08-07
0.19403159618377686,1975-08-08
0.19747409224510193,1975-08-11
0.19622214138507843,1975-08-12
0.19215384125709534,1975-08-13
0.19152796268463135,1975-08-14
0.1943444460630417,1975-08-15
0.19121503829956055,1975-08-18
0.18933720886707306,1975-08-19
0.18777252733707428,1975-08-20
0.18589481711387634,1975-08-21
0.18777252733707428,1975-08-22
0.18902423977851868,1975-08-25
0.18526878952980042,1975-08-26
0.1865207403898239,1975-08-27
0.19027619063854218,1975-08-28
0.19277949631214142,1975-08-29
0.18777252733707428,1975-09-02
0.18683373928070068,1975-09-03
0.18276524543762207,1975-09-04
0.18307824432849884,1975-09-05
0.18213948607444763,1975-09-08
0.17932283878326416,1975-09-09
0.17856556177139282,1975-09-10
0.17793475091457367,1975-09-11
0.17856556177139282,1975-09-12
0.17730367183685303,1975-09-15
0.17730367183685303,1975-09-16
0.17572619020938873,1975-09-17
0.1829824298620224,1975-09-18
0.1892923265695572,1975-09-19
0.19055408239364624,1975-09-22
0.1861373782157898,1975-09-23
0.1861373782157898,1975-09-24
0.1861373782157898,1975-09-25
0.1848754733800888,1975-09-26
0.18361365795135498,1975-09-29
0.17856556177139282,1975-09-30
0.17667286098003387,1975-10-01
0.1817205250263214,1975-10-02
0.19055408239364624,1975-10-03
0.19276267290115356,1975-10-06
0.1943397969007492,1975-10-07
0.1987568587064743,1975-10-08
0.20159611105918884,1975-10-09
0.1987568587064743,1975-10-10
