Date,CTXS
2016-12-29,71.672
2016-12-30,71.1067
2017-01-03,71.7596
2017-01-04,71.871
2017-01-05,71.8471
2017-01-06,72.4602
2017-01-09,72.285
2017-01-10,72.1736
2017-01-11,72.9061
2017-01-12,72.5318
2017-01-13,73.0892
2017-01-17,72.3726
2017-01-18,74.4904
2017-01-19,73.75
2017-01-20,74.0366
2017-01-23,73.6067
2017-01-24,75.1354
2017-01-25,76.2261
2017-01-26,71.2739
2017-01-27,71.8631
2017-01-30,72.5557
2017-01-31,72.6035
2017-02-01,71.24
2017-02-02,74.95
2017-02-03,76.7
2017-02-06,76.3
2017-02-07,77.65
2017-02-08,77.69
2017-02-09,78.42
2017-02-10,78.55
2017-02-13,78.78
2017-02-14,78.93
2017-02-15,80.16
2017-02-16,79.94
2017-02-17,80.5
2017-02-21,80.77
2017-02-22,80.17
2017-02-23,79.93
2017-02-24,80.18
2017-02-27,80.16
2017-02-28,78.95
2017-03-01,80.77
2017-03-02,79.33
2017-03-03,79.95
2017-03-06,79.66
2017-03-07,79.9
2017-03-08,79.92
2017-03-09,79.03
2017-03-10,79.53
2017-03-13,84.93
2017-03-14,82.02
2017-03-15,82.51
2017-03-16,82.57
2017-03-17,82.72
2017-03-20,82.49
2017-03-21,81.51
2017-03-22,82.2
2017-03-23,83.39
2017-03-24,83.14
2017-03-27,83.57
2017-03-28,83.99
2017-03-29,83.59
2017-03-30,84.11
2017-03-31,83.39
2017-04-03,83.44
2017-04-04,83.3
2017-04-05,82.96
2017-04-06,83.06
2017-04-07,83.15
2017-04-10,83.44
2017-04-11,83.68
2017-04-12,83.0
2017-04-13,82.96
2017-04-17,83.44
2017-04-18,83.12
2017-04-19,83.23
2017-04-20,83.67
2017-04-21,83.09
2017-04-24,84.37
2017-04-25,84.05
2017-04-26,84.12
2017-04-27,81.44
2017-04-28,80.94
2017-05-01,81.75
2017-05-02,81.29
2017-05-03,87.05
2017-05-04,86.55
2017-05-05,87.48
2017-05-08,87.19
2017-05-09,86.82
2017-05-10,86.99
2017-05-11,87.11
2017-05-12,85.92
2017-05-15,86.33
2017-05-16,84.83
2017-05-17,82.74
2017-05-18,82.59
2017-05-19,82.79
2017-05-22,82.95
2017-05-23,82.06
2017-05-24,82.3
2017-05-25,83.15
2017-05-26,82.49
2017-05-30,82.15
2017-05-31,82.54
2017-06-01,82.86
2017-06-02,83.43
2017-06-05,83.32
2017-06-06,82.85
2017-06-07,83.27
2017-06-08,83.21
2017-06-09,78.32
2017-06-12,80.85
2017-06-13,80.75
2017-06-14,79.97
2017-06-15,79.26
2017-06-16,79.92
2017-06-19,81.41
2017-06-20,80.35
2017-06-21,80.68
2017-06-22,81.18
2017-06-23,81.41
2017-06-26,81.27
2017-06-27,80.46
2017-06-28,81.23
2017-06-29,79.51
2017-06-30,79.58
2017-07-03,78.78
2017-07-05,79.4
2017-07-06,78.67
2017-07-07,79.27
2017-07-10,79.93
2017-07-11,78.56
2017-07-12,80.43
2017-07-13,80.37
2017-07-14,80.99
2017-07-17,81.43
2017-07-18,81.21
2017-07-19,82.78
2017-07-20,82.58
2017-07-21,81.86
2017-07-24,81.58
2017-07-25,81.79
2017-07-26,81.52
2017-07-27,79.74
2017-07-28,79.71
2017-07-31,78.98
2017-08-01,79.61
2017-08-02,79.11
2017-08-03,77.51
2017-08-04,78.16
2017-08-07,78.47
2017-08-08,76.75
2017-08-09,76.22
2017-08-10,74.67
2017-08-11,74.61
2017-08-14,75.84
2017-08-15,74.95
2017-08-16,76.3
2017-08-17,74.52
2017-08-18,74.71
2017-08-21,75.09
2017-08-22,76.01
2017-08-23,75.29
2017-08-24,75.35
2017-08-25,75.37
2017-08-28,75.6
2017-08-29,76.42
2017-08-30,76.99
2017-08-31,78.21
2017-09-01,78.52
2017-09-05,76.99
2017-09-06,76.35
2017-09-07,75.36
2017-09-08,75.14
2017-09-11,76.28
2017-09-12,76.5
2017-09-13,77.16
2017-09-14,76.63
2017-09-15,76.22
2017-09-18,76.47
2017-09-19,76.48
2017-09-20,76.47
2017-09-21,76.28
2017-09-22,76.23
2017-09-25,75.73
2017-09-26,75.55
2017-09-27,76.47
2017-09-28,76.695
2017-09-29,76.82
2017-10-02,79.5
2017-10-03,78.51
2017-10-04,78.3
2017-10-05,79.68
2017-10-06,79.47
2017-10-09,80.62
2017-10-10,81.2
2017-10-11,80.57
2017-10-12,81.3
2017-10-13,81.47
2017-10-16,81.61
2017-10-17,81.99
2017-10-18,82.27
2017-10-19,82.74
2017-10-20,83.49
2017-10-23,83.15
2017-10-24,83.19
2017-10-25,82.43
2017-10-26,81.2
2017-10-27,82.7
2017-10-30,82.39
2017-10-31,82.61
2017-11-01,82.23
2017-11-02,82.36
2017-11-03,84.9
2017-11-06,84.34
2017-11-07,84.48
2017-11-08,85.91
2017-11-09,84.03
2017-11-10,84.22
2017-11-13,84.26
2017-11-14,85.22
2017-11-15,84.12
2017-11-16,85.64
2017-11-17,86.51
2017-11-20,86.13
2017-11-21,86.56
2017-11-22,86.68
2017-11-24,86.25
2017-11-27,86.15
2017-11-28,87.69
2017-11-29,87.0
2017-11-30,87.63
2017-12-01,88.35
2017-12-04,86.77
2017-12-05,87.2
2017-12-06,87.39
2017-12-07,87.17
2017-12-08,87.59
2017-12-11,87.02
2017-12-12,87.22
2017-12-13,87.15
2017-12-14,87.05
2017-12-15,87.53
2017-12-18,87.77
2017-12-19,87.86
2017-12-20,88.14
2017-12-21,88.14
2017-12-22,87.88
2017-12-26,87.93
2017-12-27,88.44
2017-12-28,88.63
2017-12-29,88.0
2018-01-02,88.69
2018-01-03,89.65
2018-01-04,90.7
2018-01-05,91.48
2018-01-08,90.97
2018-01-09,91.19
2018-01-10,90.82
2018-01-11,89.81
2018-01-12,90.04
2018-01-16,89.96
2018-01-17,91.19
2018-01-18,91.38
2018-01-19,92.72
2018-01-22,93.84
2018-01-23,94.01
2018-01-24,93.78
2018-01-25,94.0
2018-01-26,94.7
2018-01-29,93.68
2018-01-30,92.69
2018-01-31,92.76
2018-02-01,93.43
2018-02-02,92.19
2018-02-05,89.07
2018-02-06,89.12
2018-02-07,87.6
2018-02-08,84.53
2018-02-09,85.75
2018-02-12,86.79
2018-02-13,86.87
2018-02-14,89.44
2018-02-15,90.99
2018-02-16,91.21
2018-02-20,91.78
2018-02-21,91.38
2018-02-22,91.61
2018-02-23,92.81
2018-02-26,92.95
2018-02-27,92.37
2018-02-28,92.0
2018-03-01,90.81
2018-03-02,91.98
2018-03-05,92.71
2018-03-06,93.64
2018-03-07,94.36
2018-03-08,94.57
2018-03-09,95.51
2018-03-12,95.88
2018-03-13,95.6
2018-03-14,95.26
2018-03-15,95.48
2018-03-16,95.13
2018-03-19,94.53
2018-03-20,94.55
2018-03-21,94.45
2018-03-22,93.32
2018-03-23,91.6
2018-03-26,93.79
2018-03-27,92.46
2018-03-28,91.7
2018-03-29,92.8
2018-04-02,91.33
2018-04-03,91.87
2018-04-04,92.69
2018-04-05,92.71
2018-04-06,91.78
2018-04-09,92.26
2018-04-10,93.4
2018-04-11,93.63
2018-04-12,94.55
2018-04-13,94.9
2018-04-16,95.97
2018-04-17,97.52
2018-04-18,98.22
2018-04-19,97.22
2018-04-20,96.57
2018-04-23,97.03
2018-04-24,96.6
2018-04-25,96.58
2018-04-26,101.17
2018-04-27,103.27
2018-04-30,102.91
2018-05-01,104.71
2018-05-02,104.41
2018-05-03,104.81
2018-05-04,105.23
2018-05-07,106.58
2018-05-08,107.29
2018-05-09,107.78
2018-05-10,108.19
2018-05-11,107.47
2018-05-14,106.74
2018-05-15,106.14
2018-05-16,105.88
2018-05-17,105.65
2018-05-18,105.34
2018-05-21,105.56
2018-05-22,105.41
2018-05-23,106.55
2018-05-24,106.56
2018-05-25,106.55
2018-05-29,105.99
2018-05-30,106.61
2018-05-31,105.62
2018-06-01,106.84
2018-06-04,107.6
2018-06-05,108.77
2018-06-06,109.22
2018-06-07,108.25
2018-06-08,107.94
2018-06-11,107.11
2018-06-12,106.61
2018-06-13,105.84
2018-06-14,106.82
2018-06-15,106.94
2018-06-18,107.48
2018-06-19,108.36
2018-06-20,108.66
2018-06-21,107.13
2018-06-22,105.51
2018-06-25,104.46
2018-06-26,104.68
2018-06-27,102.6
2018-06-28,104.18
2018-06-29,104.84
2018-07-02,106.72
2018-07-03,106.33
2018-07-05,105.83
2018-07-06,106.57
2018-07-09,107.09
2018-07-10,106.87
2018-07-11,107.16
2018-07-12,109.85
2018-07-13,109.77
2018-07-16,109.97
2018-07-17,110.11
2018-07-18,110.73
2018-07-19,109.69
2018-07-20,108.23
2018-07-23,108.02
2018-07-24,107.6
2018-07-25,109.24
2018-07-26,113.01
2018-07-27,112.05
2018-07-30,110.55
2018-07-31,109.97
2018-08-01,109.97
2018-08-02,109.83
2018-08-03,109.94
2018-08-06,111.12
2018-08-07,111.19
2018-08-08,111.42
2018-08-09,111.18
2018-08-10,111.44
2018-08-13,110.97
2018-08-14,111.71
2018-08-15,111.4
2018-08-16,111.32
2018-08-17,110.86
2018-08-20,111.21
2018-08-21,111.34
2018-08-22,112.14
2018-08-23,111.95
2018-08-24,112.97
2018-08-27,113.05
2018-08-28,113.32
2018-08-29,114.42
2018-08-30,114.13
2018-08-31,114.02
2018-09-04,113.42
2018-09-05,112.38
2018-09-06,112.29
2018-09-07,110.96
2018-09-10,110.79
2018-09-11,111.25
2018-09-12,112.13
2018-09-13,112.09
2018-09-14,112.32
2018-09-17,110.74
2018-09-18,110.85
2018-09-19,110.91
2018-09-20,110.44
2018-09-21,110.36
2018-09-24,109.69
2018-09-25,111.28
2018-09-26,111.0
2018-09-27,110.89
2018-09-28,111.16
2018-10-01,111.12
2018-10-02,110.58
2018-10-03,110.43
2018-10-04,108.48
2018-10-05,107.89
2018-10-08,106.82
2018-10-09,106.46
2018-10-10,104.3
2018-10-11,102.11
2018-10-12,102.53
2018-10-15,101.91
2018-10-16,104.14
2018-10-17,105.12
2018-10-18,103.42
2018-10-19,100.7
2018-10-22,102.41
2018-10-23,102.2
2018-10-24,99.93
2018-10-25,102.05
2018-10-26,100.61
2018-10-29,101.31
2018-10-30,101.55
2018-10-31,102.47
2018-11-01,103.16
2018-11-02,102.76
2018-11-05,103.42
2018-11-06,104.38
2018-11-07,106.03
2018-11-08,107.06
2018-11-09,107.01
2018-11-12,105.55
2018-11-13,106.02
2018-11-14,105.77
2018-11-15,107.65
2018-11-16,108.75
2018-11-19,107.09
2018-11-20,106.12
2018-11-21,106.89
2018-11-23,106.68
2018-11-26,107.8
2018-11-27,108.52
2018-11-28,111.42
2018-11-29,110.46
2018-11-30,108.97
2018-12-03,110.29
2018-12-04,108.87
2018-12-06,109.32
2018-12-07,107.37
2018-12-10,108.55
2018-12-11,109.26
2018-12-12,110.32
2018-12-13,110.26
2018-12-14,109.14
2018-12-17,106.63
2018-12-18,106.53
2018-12-19,105.96
2018-12-20,103.2
2018-12-21,100.76
2018-12-24,99.47
2018-12-26,101.4
2018-12-27,102.15
2018-12-28,101.8
2018-12-31,102.46
2019-01-02,102.21
2019-01-03,100.74
2019-01-04,102.64
2019-01-07,103.05
2019-01-08,103.85
2019-01-09,104.82
2019-01-10,105.85
2019-01-11,106.14
2019-01-14,106.0
2019-01-15,107.42
2019-01-16,107.05
2019-01-17,107.07
2019-01-18,108.74
2019-01-22,108.25
2019-01-23,108.66
2019-01-24,101.86
2019-01-25,102.65
2019-01-28,101.98
2019-01-29,101.19
2019-01-30,101.56
2019-01-31,102.54
2019-02-01,103.79
2019-02-04,104.9
2019-02-05,106.08
2019-02-06,105.6
2019-02-07,105.12
2019-02-08,105.43
2019-02-11,105.04
2019-02-12,105.44
2019-02-13,105.01
2019-02-14,106.2
2019-02-15,106.49
2019-02-19,106.28
2019-02-20,105.37
2019-02-21,104.99
2019-02-22,105.19
2019-02-25,105.47
2019-02-26,105.43
2019-02-27,105.36
2019-02-28,105.5
2019-03-01,106.04
2019-03-04,104.92
2019-03-05,104.38
2019-03-06,103.63
2019-03-07,102.87
2019-03-08,99.98
2019-03-11,100.14
2019-03-12,100.2
2019-03-13,100.56
2019-03-14,101.66
2019-03-15,100.88
2019-03-18,101.56
2019-03-19,101.26
2019-03-20,100.48
2019-03-21,101.7
2019-03-22,100.46
2019-03-25,99.1
2019-03-26,99.99
2019-03-27,99.35
2019-03-28,99.45
2019-03-29,99.66
2019-04-01,99.69
2019-04-02,100.13
2019-04-03,102.48
2019-04-04,100.01
2019-04-05,100.98
2019-04-08,100.93
2019-04-09,101.35
2019-04-10,101.56
2019-04-11,101.91
2019-04-12,102.27
2019-04-15,102.25
2019-04-16,101.77
2019-04-17,100.2
2019-04-18,100.11
2019-04-22,99.85
2019-04-23,100.88
2019-04-24,100.46
2019-04-25,99.52
2019-04-26,100.98
2019-04-29,100.82
2019-04-30,100.96
2019-05-01,100.78
2019-05-02,99.25
2019-05-03,99.15
2019-05-06,98.38
2019-05-07,97.54
2019-05-08,97.54
2019-05-09,96.87
2019-05-10,97.19
2019-05-13,95.35
2019-05-14,95.82
2019-05-15,96.04
2019-05-16,96.58
2019-05-17,95.8
2019-05-20,95.07
2019-05-21,95.66
2019-05-22,96.13
2019-05-23,95.19
2019-05-24,94.65
2019-05-28,94.99
2019-05-29,94.39
2019-05-30,94.74
2019-05-31,94.12
2019-06-03,93.48
2019-06-04,94.36
2019-06-05,94.93
2019-06-06,95.36
2019-06-07,95.86
2019-06-10,95.98
2019-06-11,95.84
2019-06-12,96.54
2019-06-13,96.75
2019-06-14,96.79
2019-06-17,97.11
2019-06-18,97.7
2019-06-19,98.94
2019-06-20,99.38
2019-06-21,99.79
2019-06-24,99.58
2019-06-25,98.16
2019-06-26,97.4
2019-06-27,97.72
2019-06-28,98.14
2019-07-01,98.38
2019-07-02,99.29
2019-07-03,99.69
2019-07-05,99.83
2019-07-08,98.98
2019-07-09,98.96
2019-07-10,99.64
2019-07-11,99.69
2019-07-12,100.84
2019-07-15,101.53
2019-07-16,100.85
2019-07-17,100.57
2019-07-18,101.73
2019-07-19,101.21
2019-07-22,101.54
2019-07-23,100.88
2019-07-24,100.72
2019-07-25,95.07
2019-07-26,95.59
2019-07-29,95.31
2019-07-30,95.13
2019-07-31,94.24
2019-08-01,94.25
2019-08-02,93.54
2019-08-05,92.03
2019-08-06,91.61
2019-08-07,91.4
2019-08-08,92.42
2019-08-09,91.98
2019-08-12,91.22
2019-08-13,92.3
2019-08-14,91.29
2019-08-15,91.51
2019-08-16,92.44
2019-08-19,92.51
2019-08-20,91.89
2019-08-21,92.71
2019-08-22,92.99
2019-08-23,91.46
2019-08-26,92.19
2019-08-27,92.41
2019-08-28,92.12
2019-08-29,92.76
2019-08-30,92.98
2019-09-03,92.9
2019-09-04,93.17
2019-09-05,94.35
2019-09-06,94.41
2019-09-09,94.97
2019-09-10,95.76
2019-09-11,96.5
2019-09-12,96.53
2019-09-13,95.95
2019-09-16,96.64
2019-09-17,95.72
2019-09-18,96.72
2019-09-19,96.45
2019-09-20,96.97
2019-09-23,96.25
2019-09-24,95.16
2019-09-25,95.97
2019-09-26,95.84
2019-09-27,95.81
2019-09-30,96.52
2019-10-01,96.03
2019-10-02,95.18
2019-10-03,95.69
2019-10-04,96.51
2019-10-07,96.8
2019-10-08,95.78
2019-10-09,96.59
2019-10-10,96.96
2019-10-11,98.22
2019-10-14,98.29
2019-10-15,99.45
2019-10-16,99.93
2019-10-17,100.79
2019-10-18,101.52
2019-10-21,103.19
2019-10-22,104.1
2019-10-23,103.67
2019-10-24,107.77
2019-10-25,105.64
2019-10-28,106.87
2019-10-29,107.17
2019-10-30,108.82
2019-10-31,108.86
2019-11-01,109.54
2019-11-04,109.25
2019-11-05,108.79
2019-11-06,109.59
2019-11-07,110.11
2019-11-08,110.73
2019-11-11,111.31
2019-11-12,111.43
2019-11-13,111.94
2019-11-14,111.39
2019-11-15,112.59
2019-11-18,112.55
2019-11-19,113.33
2019-11-20,112.92
2019-11-21,113.24
2019-11-22,113.75
2019-11-25,114.04
2019-11-26,113.97
2019-11-27,113.52
2019-11-29,112.81
2019-12-02,111.91
2019-12-03,111.22
2019-12-04,110.87
2019-12-05,110.78
2019-12-06,110.62
2019-12-09,110.33
2019-12-10,109.68
2019-12-11,109.45
2019-12-12,110.3
2019-12-13,110.35
2019-12-16,111.7
2019-12-17,111.21
2019-12-18,111.27
2019-12-19,111.82
2019-12-20,111.06
2019-12-23,110.16
2019-12-24,110.67
2019-12-26,111.26
2019-12-27,110.79
2019-12-30,110.36
2019-12-31,110.9
2020-01-02,111.67
2020-01-03,111.82
2020-01-06,113.01
2020-01-07,112.41
2020-01-08,113.76
2020-01-09,114.05
2020-01-10,113.74
2020-01-13,115.14
2020-01-14,114.96
2020-01-15,115.31
2020-01-16,116.88
2020-01-17,117.22
2020-01-21,117.85
2020-01-22,119.23
2020-01-23,128.48
2020-01-24,128.26
2020-01-27,126.9
2020-01-28,125.55
2020-01-29,123.01
2020-01-30,122.54
2020-01-31,121.22
2020-02-03,122.67
2020-02-04,123.49
2020-02-05,122.75
2020-02-06,122.23
2020-02-07,121.08
2020-02-10,121.82
2020-02-11,121.62
2020-02-12,122.04
2020-02-13,123.0
2020-02-14,122.03
2020-02-18,123.51
2020-02-19,122.25
2020-02-20,119.57
2020-02-21,116.08
2020-02-24,111.94
2020-02-25,108.65
2020-02-26,106.8
2020-02-27,102.97
2020-02-28,103.39
2020-03-02,108.78
2020-03-03,106.4
2020-03-04,110.13
2020-03-05,116.46
2020-03-06,117.91
2020-03-09,115.95
2020-03-10,114.78
2020-03-11,114.8
2020-03-12,105.06
2020-03-13,113.67
2020-03-16,110.74
2020-03-17,127.46
2020-03-18,130.5
2020-03-19,125.31
2020-03-20,119.33
2020-03-23,121.6
2020-03-24,122.0
2020-03-25,126.66
2020-03-26,137.81
2020-03-27,140.04
2020-03-30,145.91
2020-03-31,141.55
2020-04-01,139.14
2020-04-02,142.52
2020-04-03,141.33
2020-04-06,147.14
2020-04-07,145.8
2020-04-08,146.82
2020-04-09,139.4
2020-04-13,139.99
2020-04-14,143.76
2020-04-15,145.09
2020-04-16,150.56
2020-04-17,150.41
2020-04-20,150.67
2020-04-21,146.64
2020-04-22,151.69
2020-04-23,141.56
2020-04-24,146.04
2020-04-27,147.48
2020-04-28,141.19
2020-04-29,139.98
2020-04-30,145.01
2020-05-01,142.58
2020-05-04,146.32
2020-05-05,146.58
2020-05-06,147.72
2020-05-07,150.68
2020-05-08,150.98
2020-05-11,154.02
2020-05-12,146.84
2020-05-13,146.51
2020-05-14,146.06
2020-05-15,146.72
2020-05-18,139.89
2020-05-19,137.17
2020-05-20,137.44
2020-05-21,136.73
2020-05-22,137.04
2020-05-26,138.95
2020-05-27,139.21
2020-05-28,141.19
2020-05-29,148.12
2020-06-01,146.65
2020-06-02,143.87
2020-06-03,139.57
2020-06-04,139.93
2020-06-05,139.15
2020-06-08,139.89
2020-06-09,140.22
2020-06-10,141.37
2020-06-11,137.88
2020-06-12,140.74
2020-06-15,143.23
2020-06-16,145.46
2020-06-17,145.37
2020-06-18,146.73
2020-06-19,144.6
2020-06-22,144.84
2020-06-23,142.72
2020-06-24,142.17
2020-06-25,140.89
2020-06-26,142.77
2020-06-29,144.82
2020-06-30,147.91
2020-07-01,149.38
2020-07-02,150.06
2020-07-06,150.38
2020-07-07,150.08
2020-07-08,149.69
2020-07-09,152.68
2020-07-10,152.28
2020-07-13,149.08
2020-07-14,153.67
2020-07-15,150.82
2020-07-16,151.87
2020-07-17,155.83
2020-07-20,167.73
2020-07-21,165.81
2020-07-22,167.15
2020-07-23,145.54
2020-07-24,142.49
2020-07-27,142.0
2020-07-28,138.03
2020-07-29,139.29
2020-07-30,141.69
2020-07-31,142.76
2020-08-03,139.85
2020-08-04,142.64
2020-08-05,142.64
2020-08-06,140.79
2020-08-07,141.14
2020-08-10,137.57
2020-08-11,135.73
2020-08-12,136.49
2020-08-13,137.4
2020-08-14,136.35
2020-08-17,138.08
2020-08-18,140.39
2020-08-19,140.49
2020-08-20,141.51
2020-08-21,143.23
2020-08-24,142.8
2020-08-25,142.91
2020-08-26,144.29
2020-08-27,142.24
2020-08-28,144.03
2020-08-31,145.2
2020-09-01,145.23
2020-09-02,147.8
2020-09-03,140.6
2020-09-04,137.14
2020-09-08,138.65
2020-09-09,141.53
2020-09-10,134.88
2020-09-11,132.37
2020-09-14,135.4
2020-09-15,135.92
2020-09-16,135.13
2020-09-17,133.94
2020-09-18,133.99
2020-09-21,134.22
2020-09-22,137.2
2020-09-23,133.15
2020-09-24,133.85
2020-09-25,136.13
2020-09-28,138.32
2020-09-29,136.95
2020-09-30,137.71
2020-10-01,139.2
2020-10-02,134.89
2020-10-05,135.63
2020-10-06,133.34
2020-10-07,133.51
2020-10-08,135.51
2020-10-09,139.43
2020-10-12,145.25
2020-10-13,144.03
2020-10-14,140.91
2020-10-15,138.91
2020-10-16,138.26
2020-10-19,134.84
2020-10-20,136.72
2020-10-21,136.36
2020-10-22,126.65
2020-10-23,122.715
2020-10-26,123.82
2020-10-27,119.47
2020-10-28,114.82
2020-10-29,113.92
2020-10-30,113.27
2020-11-02,114.43
2020-11-03,115.97
2020-11-04,116.87
2020-11-05,119.42
2020-11-06,118.89
2020-11-09,114.65
2020-11-10,114.14
2020-11-11,114.9
2020-11-12,115.38
2020-11-13,118.26
2020-11-16,118.48
2020-11-17,119.68
2020-11-18,118.99
2020-11-19,120.77
2020-11-20,120.48
2020-11-23,120.16
2020-11-24,122.09
2020-11-25,121.41
2020-11-27,122.44
2020-11-30,123.92
2020-12-01,125.59
2020-12-02,127.31
2020-12-03,127.87
2020-12-04,130.53
2020-12-07,131.37
2020-12-08,130.88
2020-12-09,131.82
2020-12-10,132.67
2020-12-11,130.65
2020-12-14,128.43
2020-12-15,127.45
2020-12-16,129.28
2020-12-17,130.74
2020-12-18,132.65
2020-12-21,131.11
2020-12-22,132.72
2020-12-23,131.77
2020-12-24,132.57
2020-12-28,133.02
2020-12-29,130.11
2020-12-30,128.29
2020-12-31,130.1
2021-01-04,128.33
2021-01-05,127.63
2021-01-06,125.77
2021-01-07,128.44
2021-01-08,130.85
2021-01-11,129.65
2021-01-12,133.14
2021-01-13,131.48
2021-01-14,131.99
2021-01-15,132.0
2021-01-19,135.36
2021-01-20,132.58
2021-01-21,127.35
2021-01-22,126.75
2021-01-25,131.63
2021-01-26,139.1
2021-01-27,144.47
2021-01-28,136.4
2021-01-29,133.31
2021-02-01,132.51
2021-02-02,133.12
2021-02-03,132.39
2021-02-04,132.54
2021-02-05,131.82
2021-02-08,134.07
2021-02-09,136.09
2021-02-10,136.93
2021-02-11,137.79
2021-02-12,137.68
2021-02-16,136.69
2021-02-17,134.08
2021-02-18,132.09
2021-02-19,132.96
2021-02-22,135.1
2021-02-23,136.81
2021-02-24,137.0
2021-02-25,138.86
2021-02-26,133.58
2021-03-01,138.65
2021-03-02,136.72
2021-03-03,132.23
2021-03-04,131.09
2021-03-05,135.47
2021-03-08,131.36
2021-03-09,132.42
2021-03-10,131.78
2021-03-11,135.21
2021-03-12,133.48
2021-03-15,134.97
2021-03-16,136.17
2021-03-17,133.45
2021-03-18,131.5
2021-03-19,133.57
2021-03-22,137.74
2021-03-23,138.36
2021-03-24,135.03
2021-03-25,135.09
2021-03-26,136.64
2021-03-29,138.84
2021-03-30,138.39
2021-03-31,140.36
2021-04-01,140.32
2021-04-05,142.49
2021-04-06,141.98
2021-04-07,142.68
2021-04-08,142.77
2021-04-09,142.34
2021-04-12,142.06
2021-04-13,139.0
2021-04-14,137.76
2021-04-15,138.83
2021-04-16,140.5
2021-04-19,138.85
2021-04-20,138.12
2021-04-21,141.5
2021-04-22,140.3
2021-04-23,140.48
2021-04-26,140.6
2021-04-27,140.34
2021-04-28,138.51
2021-04-29,128.02
2021-04-30,123.85
2021-05-03,123.4
2021-05-04,119.2
2021-05-05,119.18
2021-05-06,121.69
2021-05-07,121.03
2021-05-10,119.29
2021-05-11,119.24
2021-05-12,116.8
2021-05-13,116.72
2021-05-14,117.71
2021-05-17,116.87
2021-05-18,115.8
2021-05-19,115.39
2021-05-20,115.78
2021-05-21,115.81
2021-05-24,115.84
2021-05-25,115.23
2021-05-26,114.83
2021-05-27,113.68
2021-05-28,114.96
2021-06-01,113.87
2021-06-02,114.89
2021-06-03,116.55
2021-06-04,119.14
2021-06-07,117.06
2021-06-08,118.44
2021-06-09,118.07
2021-06-10,118.65
2021-06-11,120.41
2021-06-14,120.66
2021-06-15,119.88
2021-06-16,117.61
2021-06-17,118.11
2021-06-18,115.81
2021-06-21,116.06
2021-06-22,114.79
2021-06-23,113.34
2021-06-24,114.52
2021-06-25,115.96
2021-06-28,117.37
2021-06-29,117.88
2021-06-30,117.27
2021-07-01,117.4
2021-07-02,118.93
2021-07-06,116.06
2021-07-07,117.22
2021-07-08,116.87
2021-07-09,116.17
2021-07-12,113.97
2021-07-13,113.58
2021-07-14,115.78
2021-07-15,114.99
2021-07-16,116.24
2021-07-19,113.94
2021-07-20,114.72
2021-07-21,114.04
2021-07-22,114.49
2021-07-23,114.93
2021-07-26,114.77
2021-07-27,114.71
2021-07-28,114.55
2021-07-29,99.0
2021-07-30,100.75
2021-08-02,103.57
2021-08-03,103.0
2021-08-04,100.93
2021-08-05,101.25
2021-08-06,101.39
2021-08-09,101.48
2021-08-10,100.87
2021-08-11,102.26
2021-08-12,102.09
2021-08-13,102.11
2021-08-16,102.17
2021-08-17,102.54
2021-08-18,102.45
2021-08-19,102.48
2021-08-20,103.22
2021-08-23,102.4
2021-08-24,102.59
2021-08-25,101.63
2021-08-26,100.77
2021-08-27,101.77
2021-08-30,102.66
2021-08-31,102.87
2021-09-01,102.59
2021-09-02,103.87
2021-09-03,102.75
2021-09-07,103.5
2021-09-08,106.59
2021-09-09,108.3
2021-09-10,107.57
2021-09-13,108.82
2021-09-14,109.58
2021-09-15,112.47
2021-09-16,110.95
2021-09-17,111.57
2021-09-20,110.3
2021-09-21,108.69
2021-09-22,109.04
2021-09-23,111.16
2021-09-24,110.19
2021-09-27,108.97
2021-09-28,107.0
2021-09-29,108.15
2021-09-30,107.37
2021-10-01,108.43
2021-10-04,106.19
2021-10-05,106.47
2021-10-06,105.96
2021-10-07,104.21
2021-10-08,98.32
2021-10-11,94.68
2021-10-12,90.95
2021-10-13,94.16
2021-10-14,95.71
2021-10-15,97.58
2021-10-18,100.52
2021-10-19,100.32
2021-10-20,99.28
2021-10-21,100.2
2021-10-22,99.89
2021-10-25,98.58
2021-10-26,96.6
2021-10-27,94.98
2021-10-28,95.15
2021-10-29,94.73
2021-11-01,94.76
2021-11-02,95.59
2021-11-03,94.2
2021-11-04,95.1
2021-11-05,89.2
2021-11-08,91.51
2021-11-09,90.35
2021-11-10,89.04
2021-11-11,87.36
2021-11-12,89.68
2021-11-15,87.16
2021-11-16,88.4
2021-11-17,86.93
2021-11-18,84.73
2021-11-19,85.1
2021-11-22,85.42
2021-11-23,84.01
2021-11-24,84.74
2021-11-26,82.9
2021-11-29,82.37
2021-11-30,80.43
2021-12-01,78.72
2021-12-02,80.1
2021-12-03,79.25
2021-12-06,80.17
2021-12-07,80.86
2021-12-08,82.71
2021-12-09,81.63
2021-12-10,81.51
2021-12-13,84.03
2021-12-14,83.14
2021-12-15,83.73
2021-12-16,84.72
2021-12-17,83.52
2021-12-20,83.65
2021-12-21,95.05
2021-12-22,94.32
2021-12-23,97.88
2021-12-27,95.15
2021-12-28,96.1
2021-12-29,96.96
2021-12-30,95.73
2021-12-31,94.59
2022-01-03,98.26
2022-01-04,99.37
2022-01-05,97.22
2022-01-06,94.3
2022-01-07,95.72
2022-01-10,97.22
2022-01-11,98.13
2022-01-12,96.82
2022-01-13,94.82
