EL,Date
76.15235900878906,2017-01-25
76.10591888427734,2017-01-26
75.17736053466797,2017-01-27
75.09378051757812,2017-01-30
75.40950775146484,2017-01-31
74.21165466308594,2017-02-01
76.14306640625,2017-02-02
77.09021759033203,2017-02-03
76.90452575683594,2017-02-06
77.44306945800781,2017-02-07
76.59809112548828,2017-02-08
76.75594329833984,2017-02-09
76.69093322753906,2017-02-10
76.69093322753906,2017-02-13
77.30380249023438,2017-02-14
77.57308959960938,2017-02-15
77.32238006591797,2017-02-16
78.9288101196289,2017-02-17
78.59453582763672,2017-02-21
78.1859359741211,2017-02-22
78.0187759399414,2017-02-23
78.08404541015625,2017-02-24
77.35680389404297,2017-02-27
77.24496459960938,2017-02-28
78.36376190185547,2017-03-01
77.31022644042969,2017-03-02
77.33817291259766,2017-03-03
77.11441802978516,2017-03-06
77.1703872680664,2017-03-07
77.3195571899414,2017-03-08
77.27293395996094,2017-03-09
79.97673034667969,2017-03-10
79.59445190429688,2017-03-13
79.04438018798828,2017-03-14
79.55715942382812,2017-03-15
79.79024505615234,2017-03-16
80.14454650878906,2017-03-17
80.65736389160156,2017-03-20
80.62936401367188,2017-03-21
80.67599487304688,2017-03-22
80.66667938232422,2017-03-23
80.19116973876953,2017-03-24
80.01400756835938,2017-03-27
79.8182373046875,2017-03-28
79.73430633544922,2017-03-29
79.56649780273438,2017-03-30
79.0537109375,2017-03-31
77.8509521484375,2017-04-03
79.30542755126953,2017-04-04
79.47325897216797,2017-04-05
78.6621322631836,2017-04-06
78.45699310302734,2017-04-07
78.98844909667969,2017-04-10
79.10963439941406,2017-04-11
79.17491912841797,2017-04-12
79.19356536865234,2017-04-13
79.58514404296875,2017-04-17
80.45223236083984,2017-04-18
79.82755279541016,2017-04-19
80.2098159790039,2017-04-20
79.41732025146484,2017-04-21
80.17252349853516,2017-04-24
81.4684829711914,2017-04-25
81.86939239501953,2017-04-26
81.50577545166016,2017-04-27
81.2447280883789,2017-04-28
81.2820053100586,2017-05-01
81.56172943115234,2017-05-02
85.12327575683594,2017-05-03
85.6453857421875,2017-05-04
86.57775115966797,2017-05-05
86.34466552734375,2017-05-08
86.68962860107422,2017-05-09
87.71520233154297,2017-05-10
86.61504364013672,2017-05-11
86.64302825927734,2017-05-12
86.34466552734375,2017-05-15
85.68267822265625,2017-05-16
85.8691635131836,2017-05-17
85.19786834716797,2017-05-18
86.12089538574219,2017-05-19
86.66165161132812,2017-05-22
85.7666015625,2017-05-23
86.73623657226562,2017-05-24
87.25833129882812,2017-05-25
87.679443359375,2017-05-26
87.9508056640625,2017-05-30
88.09114837646484,2017-05-31
88.48421478271484,2017-06-01
89.95330047607422,2017-06-02
90.11237335205078,2017-06-05
90.04690551757812,2017-06-06
90.30888366699219,2017-06-07
89.87845611572266,2017-06-08
90.15916442871094,2017-06-09
89.84102630615234,2017-06-12
90.43053436279297,2017-06-13
90.91712951660156,2017-06-14
91.28207397460938,2017-06-15
91.23528289794922,2017-06-16
91.88093566894531,2017-06-19
90.81420135498047,2017-06-20
91.07620239257812,2017-06-21
91.21656036376953,2017-06-22
90.7580337524414,2017-06-23
90.2995376586914,2017-06-26
90.21532440185547,2017-06-27
90.589599609375,2017-06-28
89.47608184814453,2017-06-29
89.81295776367188,2017-06-30
89.65386962890625,2017-07-03
89.56964874267578,2017-07-05
88.7461929321289,2017-07-06
88.22217559814453,2017-07-07
88.21282196044922,2017-07-10
87.82917022705078,2017-07-11
88.44674682617188,2017-07-12
88.64326477050781,2017-07-13
89.18598175048828,2017-07-14
90.01881408691406,2017-07-17
90.10301208496094,2017-07-18
90.71126556396484,2017-07-19
90.87034606933594,2017-07-20
91.65635681152344,2017-07-21
91.46920776367188,2017-07-24
92.40497589111328,2017-07-25
92.56403350830078,2017-07-26
93.13484191894531,2017-07-27
92.63890075683594,2017-07-28
92.62955474853516,2017-07-31
92.27395629882812,2017-08-01
92.16167449951172,2017-08-02
91.86221313476562,2017-08-03
92.24588775634766,2017-08-04
94.07058715820312,2017-08-07
94.56652069091797,2017-08-08
97.10240173339844,2017-08-09
95.15605926513672,2017-08-10
93.24713897705078,2017-08-11
94.63203430175781,2017-08-14
94.54780578613281,2017-08-15
94.57588958740234,2017-08-16
92.00257873535156,2017-08-17
99.11427307128906,2017-08-18
99.63827514648438,2017-08-21
98.44989013671875,2017-08-22
97.73870086669922,2017-08-23
99.19847106933594,2017-08-24
99.65701293945312,2017-08-25
99.15169525146484,2017-08-28
99.2267837524414,2017-08-29
99.1892318725586,2017-08-30
100.43778228759766,2017-08-31
101.32022094726562,2017-09-01
101.3389892578125,2017-09-05
101.45164489746094,2017-09-06
101.60187530517578,2017-09-07
102.14635467529297,2017-09-08
102.08060455322266,2017-09-11
102.23081970214844,2017-09-12
102.94425964355469,2017-09-13
103.2728500366211,2017-09-14
102.97244262695312,2017-09-15
103.51691436767578,2017-09-18
103.5920181274414,2017-09-19
103.4793701171875,2017-09-20
101.62063598632812,2017-09-21
100.99166870117188,2017-09-22
101.36717224121094,2017-09-25
101.34838104248047,2017-09-26
101.87409210205078,2017-09-27
99.83698272705078,2017-09-28
101.23573303222656,2017-09-29
101.5737075805664,2017-10-02
101.8083724975586,2017-10-03
103.20710754394531,2017-10-04
103.2822265625,2017-10-05
103.01940155029297,2017-10-06
102.9161148071289,2017-10-09
102.87855529785156,2017-10-10
103.00999450683594,2017-10-11
102.78468322753906,2017-10-12
104.20220947265625,2017-10-13
104.46508026123047,2017-10-16
103.74221801757812,2017-10-17
103.24468231201172,2017-10-18
102.98182678222656,2017-10-19
102.1369400024414,2017-10-20
102.39041900634766,2017-10-23
103.48876190185547,2017-10-24
104.31485748291016,2017-10-25
104.94384765625,2017-10-26
105.01893615722656,2017-10-27
104.0614242553711,2017-10-30
104.96261596679688,2017-10-31
114.64122009277344,2017-11-01
112.79183959960938,2017-11-02
114.2563247680664,2017-11-03
113.70245361328125,2017-11-06
114.73509216308594,2017-11-07
115.54241943359375,2017-11-08
116.19955444335938,2017-11-09
116.97870635986328,2017-11-10
118.5840072631836,2017-11-13
118.30237579345703,2017-11-14
116.97870635986328,2017-11-15
117.94564819335938,2017-11-16
117.05382537841797,2017-11-17
117.5138168334961,2017-11-20
117.81422424316406,2017-11-21
118.1333999633789,2017-11-22
118.46196746826172,2017-11-24
117.48564910888672,2017-11-27
117.63584899902344,2017-11-28
116.69425964355469,2017-11-29
117.54169464111328,2017-11-30
117.48518371582031,2017-12-01
118.02191925048828,2017-12-04
117.23096466064453,2017-12-05
117.20270538330078,2017-12-06
117.87124633789062,2017-12-07
118.29499053955078,2017-12-08
118.14433288574219,2017-12-11
117.65467071533203,2017-12-12
120.4795150756836,2017-12-13
120.34770202636719,2017-12-14
122.05204772949219,2017-12-15
121.83544158935547,2017-12-18
120.3759536743164,2017-12-19
120.23470306396484,2017-12-20
120.13113403320312,2017-12-21
120.29121398925781,2017-12-22
121.32697296142578,2017-12-26
120.29121398925781,2017-12-27
120.42301940917969,2017-12-28
119.81098175048828,2017-12-29
120.14054107666016,2018-01-02
122.05204772949219,2018-01-03
122.62639617919922,2018-01-04
122.4004135131836,2018-01-05
123.32321166992188,2018-01-08
124.01057434082031,2018-01-09
122.71116638183594,2018-01-10
121.55294799804688,2018-01-11
121.02566528320312,2018-01-12
121.1480941772461,2018-01-16
124.34954833984375,2018-01-17
123.33261108398438,2018-01-18
126.5999984741211,2018-01-19
126.99546813964844,2018-01-22
128.73748779296875,2018-01-23
128.29489135742188,2018-01-24
129.16119384765625,2018-01-25
129.669677734375,2018-01-26
128.62448120117188,2018-01-29
128.65272521972656,2018-01-30
127.08024597167969,2018-01-31
126.70357513427734,2018-02-01
126.54352569580078,2018-02-02
126.45875549316406,2018-02-05
129.20831298828125,2018-02-06
126.84486389160156,2018-02-07
123.78459167480469,2018-02-08
126.88252258300781,2018-02-09
129.02940368652344,2018-02-12
129.47193908691406,2018-02-13
131.5717315673828,2018-02-14
131.47756958007812,2018-02-15
132.80526733398438,2018-02-16
131.21395874023438,2018-02-20
131.65647888183594,2018-02-21
131.9672088623047,2018-02-22
134.07644653320312,2018-02-23
134.92388916015625,2018-02-26
131.96878051757812,2018-02-27
130.70367431640625,2018-02-28
130.79811096191406,2018-03-01
132.79019165039062,2018-03-02
133.72488403320312,2018-03-05
134.70675659179688,2018-03-06
135.52813720703125,2018-03-07
136.32119750976562,2018-03-08
136.94432067871094,2018-03-09
137.24644470214844,2018-03-12
137.63352966308594,2018-03-13
136.98207092285156,2018-03-14
136.06631469726562,2018-03-15
138.09613037109375,2018-03-16
137.70904541015625,2018-03-19
139.91827392578125,2018-03-20
137.96395874023438,2018-03-21
136.42506408691406,2018-03-22
135.76414489746094,2018-03-23
139.92774963378906,2018-03-26
138.49266052246094,2018-03-27
137.8695526123047,2018-03-28
141.35333251953125,2018-03-29
139.4179229736328,2018-04-02
141.03233337402344,2018-04-03
142.0897674560547,2018-04-04
143.01498413085938,2018-04-05
141.85374450683594,2018-04-06
141.9292449951172,2018-04-09
143.7891845703125,2018-04-10
143.90245056152344,2018-04-11
143.0244140625,2018-04-12
140.49420166015625,2018-04-13
142.39181518554688,2018-04-16
144.5538787841797,2018-04-17
143.97799682617188,2018-04-18
143.34542846679688,2018-04-19
140.41864013671875,2018-04-20
139.68223571777344,2018-04-23
138.66258239746094,2018-04-24
138.30386352539062,2018-04-25
139.3423614501953,2018-04-26
140.4281005859375,2018-04-27
139.81446838378906,2018-04-30
136.83099365234375,2018-05-01
125.18058013916016,2018-05-02
126.62510681152344,2018-05-03
128.15455627441406,2018-05-04
126.31352233886719,2018-05-07
128.5888671875,2018-05-08
130.10887145996094,2018-05-09
130.76031494140625,2018-05-10
132.3559112548828,2018-05-11
132.77134704589844,2018-05-14
134.21580505371094,2018-05-15
136.6138916015625,2018-05-16
136.80270385742188,2018-05-17
137.35971069335938,2018-05-18
139.5311737060547,2018-05-21
139.61618041992188,2018-05-22
142.8450469970703,2018-05-23
142.1180877685547,2018-05-24
142.39181518554688,2018-05-25
141.7404022216797,2018-05-29
143.10342407226562,2018-05-30
141.44699096679688,2018-05-31
140.4626007080078,2018-06-01
141.1820068359375,2018-06-04
140.74655151367188,2018-06-05
140.28277587890625,2018-06-06
143.40628051757812,2018-06-07
144.86392211914062,2018-06-08
146.7569122314453,2018-06-11
148.68783569335938,2018-06-12
147.29644775390625,2018-06-13
148.00634765625,2018-06-14
149.57757568359375,2018-06-15
148.6499481201172,2018-06-18
146.70960998535156,2018-06-19
144.88284301757812,2018-06-20
143.74700927734375,2018-06-21
144.75033569335938,2018-06-22
137.83132934570312,2018-06-25
138.89144897460938,2018-06-26
137.23501586914062,2018-06-27
134.92552185058594,2018-06-28
135.05804443359375,2018-06-29
135.10533142089844,2018-07-02
134.35757446289062,2018-07-03
135.8720245361328,2018-07-05
134.80252075195312,2018-07-06
135.0106964111328,2018-07-09
136.86587524414062,2018-07-10
132.01023864746094,2018-07-11
131.41397094726562,2018-07-12
132.97572326660156,2018-07-13
133.41111755371094,2018-07-16
134.59420776367188,2018-07-17
133.65721130371094,2018-07-18
132.90945434570312,2018-07-19
133.53414916992188,2018-07-20
133.82757568359375,2018-07-23
132.12384033203125,2018-07-24
133.94113159179688,2018-07-25
132.2469024658203,2018-07-26
129.4735870361328,2018-07-27
126.88961029052734,2018-07-30
127.72257232666016,2018-07-31
127.23981475830078,2018-08-01
129.42628479003906,2018-08-02
127.76986694335938,2018-08-03
127.8550796508789,2018-08-06
128.11065673828125,2018-08-07
125.9998779296875,2018-08-08
125.10072326660156,2018-08-09
125.6307601928711,2018-08-10
125.2521743774414,2018-08-13
125.93363952636719,2018-08-14
126.38799285888672,2018-08-15
126.42583465576172,2018-08-16
128.66905212402344,2018-08-17
133.04193115234375,2018-08-20
129.32217407226562,2018-08-21
127.84564208984375,2018-08-22
126.00936126708984,2018-08-23
128.3377685546875,2018-08-24
130.8555145263672,2018-08-27
132.5970916748047,2018-08-28
132.86212158203125,2018-08-29
132.3970947265625,2018-08-30
132.98548889160156,2018-08-31
131.11581420898438,2018-09-04
130.7361602783203,2018-09-05
131.61880493164062,2018-09-06
131.70423889160156,2018-09-07
131.4954376220703,2018-09-10
131.13478088378906,2018-09-11
132.6153564453125,2018-09-12
132.9949951171875,2018-09-13
133.75424194335938,2018-09-14
132.76719665527344,2018-09-17
133.15634155273438,2018-09-18
132.54891967773438,2018-09-19
135.32974243164062,2018-09-20
136.23135375976562,2018-09-21
136.288330078125,2018-09-24
134.84571838378906,2018-09-25
134.5135040283203,2018-09-26
136.7818145751953,2018-09-27
137.9207305908203,2018-09-28
138.3572998046875,2018-10-01
136.96217346191406,2018-10-02
135.9940948486328,2018-10-03
130.1572265625,2018-10-04
131.2676544189453,2018-10-05
132.85264587402344,2018-10-08
133.184814453125,2018-10-09
123.28587341308594,2018-10-10
121.55854797363281,2018-10-11
119.88814544677734,2018-10-12
119.4515609741211,2018-10-15
121.93817138671875,2018-10-16
122.2608642578125,2018-10-17
120.31524658203125,2018-10-18
119.06245422363281,2018-10-19
119.76477813720703,2018-10-22
118.92009735107422,2018-10-23
117.9425277709961,2018-10-24
119.97359466552734,2018-10-25
119.22379302978516,2018-10-26
120.02103424072266,2018-10-29
124.53865814208984,2018-10-30
130.4419708251953,2018-10-31
134.71282958984375,2018-11-01
135.8232421875,2018-11-02
134.58944702148438,2018-11-05
135.14939880371094,2018-11-06
135.0924530029297,2018-11-07
134.4755859375,2018-11-08
133.0899200439453,2018-11-09
133.91558837890625,2018-11-12
136.08900451660156,2018-11-13
137.46519470214844,2018-11-14
137.4746856689453,2018-11-15
136.6869354248047,2018-11-16
135.59548950195312,2018-11-19
134.78875732421875,2018-11-20
133.50750732421875,2018-11-21
132.9760284423828,2018-11-23
133.75424194335938,2018-11-26
132.86212158203125,2018-11-27
133.0614013671875,2018-11-28
134.70838928222656,2018-11-29
135.81272888183594,2018-11-30
145.3232421875,2018-12-03
137.17410278320312,2018-12-04
134.6036834716797,2018-12-06
130.53860473632812,2018-12-07
131.35733032226562,2018-12-10
132.43310546875,2018-12-11
132.07138061523438,2018-12-12
133.4041748046875,2018-12-13
128.69171142578125,2018-12-14
124.0459976196289,2018-12-17
124.61714935302734,2018-12-18
122.37042999267578,2018-12-19
118.91468048095703,2018-12-20
119.781005859375,2018-12-21
116.582275390625,2018-12-24
120.80913543701172,2018-12-26
122.22763061523438,2018-12-27
122.38948059082031,2018-12-28
123.8555908203125,2018-12-31
125.60726928710938,2019-01-02
119.64772033691406,2019-01-03
123.68417358398438,2019-01-04
125.1883544921875,2019-01-07
126.3593521118164,2019-01-08
121.69451141357422,2019-01-09
119.28594970703125,2019-01-10
119.89523315429688,2019-01-11
118.91468048095703,2019-01-14
119.07649230957031,2019-01-15
119.16218566894531,2019-01-16
119.40971374511719,2019-01-17
121.41844177246094,2019-01-18
119.723876953125,2019-01-22
120.79962921142578,2019-01-23
119.21930694580078,2019-01-24
121.92301940917969,2019-01-25
125.64533233642578,2019-01-28
124.14114379882812,2019-01-29
127.93013000488281,2019-01-30
129.87220764160156,2019-01-31
130.1577911376953,2019-02-01
129.6342315673828,2019-02-04
144.72341918945312,2019-02-05
143.03843688964844,2019-02-06
144.99957275390625,2019-02-07
147.28433227539062,2019-02-08
146.3132781982422,2019-02-11
145.5802459716797,2019-02-12
147.74131774902344,2019-02-13
146.0181884765625,2019-02-14
147.5699462890625,2019-02-15
147.94125366210938,2019-02-19
149.15029907226562,2019-02-20
149.0170135498047,2019-02-21
151.34939575195312,2019-02-22
149.71197509765625,2019-02-25
148.93133544921875,2019-02-26
149.92413330078125,2019-02-27
149.8191375732422,2019-02-28
149.800048828125,2019-03-01
149.1986083984375,2019-03-04
148.90264892578125,2019-03-05
146.89796447753906,2019-03-06
148.34901428222656,2019-03-07
148.95994567871094,2019-03-08
150.36326599121094,2019-03-11
151.99566650390625,2019-03-12
152.20570373535156,2019-03-13
152.73072814941406,2019-03-14
155.35598754882812,2019-03-15
155.6996307373047,2019-03-18
153.4084930419922,2019-03-19
152.44435119628906,2019-03-20
154.44908142089844,2019-03-21
152.2629852294922,2019-03-22
152.72117614746094,2019-03-25
154.46815490722656,2019-03-26
155.50869750976562,2019-03-27
156.95970153808594,2019-03-28
158.0384521484375,2019-03-29
157.29388427734375,2019-04-01
155.81417846679688,2019-04-02
156.8260955810547,2019-04-03
155.67100524902344,2019-04-04
156.08148193359375,2019-04-05
157.34161376953125,2019-04-08
156.4156036376953,2019-04-09
158.96444702148438,2019-04-10
160.41546630859375,2019-04-11
159.9190673828125,2019-04-12
159.5181427001953,2019-04-15
162.13380432128906,2019-04-16
161.837890625,2019-04-17
162.60157775878906,2019-04-18
162.21018981933594,2019-04-22
163.34616088867188,2019-04-23
162.68751525878906,2019-04-24
162.6588592529297,2019-04-25
164.67311096191406,2019-04-26
164.63491821289062,2019-04-29
164.014404296875,2019-04-30
162.57293701171875,2019-05-01
162.52520751953125,2019-05-02
166.51551818847656,2019-05-03
162.33425903320312,2019-05-06
159.69952392578125,2019-05-07
159.18399047851562,2019-05-08
157.82847595214844,2019-05-09
156.89291381835938,2019-05-10
157.60887145996094,2019-05-13
159.4226531982422,2019-05-14
162.25791931152344,2019-05-15
162.9547882080078,2019-05-16
160.01454162597656,2019-05-17
159.78543090820312,2019-05-20
160.5109405517578,2019-05-21
159.966796875,2019-05-22
158.0193634033203,2019-05-23
157.66616821289062,2019-05-24
159.0599365234375,2019-05-28
156.60653686523438,2019-05-29
158.51126098632812,2019-05-30
154.12754821777344,2019-05-31
157.11380004882812,2019-06-03
161.98562622070312,2019-06-04
162.70347595214844,2019-06-05
166.47459411621094,2019-06-06
169.2790069580078,2019-06-07
170.3892822265625,2019-06-10
169.88198852539062,2019-06-11
169.5757293701172,2019-06-12
170.32229614257812,2019-06-13
169.2981414794922,2019-06-14
170.00640869140625,2019-06-17
171.4612579345703,2019-06-18
172.11212158203125,2019-06-19
175.11753845214844,2019-06-20
173.53826904296875,2019-06-21
176.0268096923828,2019-06-24
176.06507873535156,2019-06-25
174.67724609375,2019-06-26
174.2465362548828,2019-06-27
175.2611083984375,2019-06-28
174.41883850097656,2019-07-01
176.11289978027344,2019-07-02
178.05592346191406,2019-07-03
177.40512084960938,2019-07-05
177.30938720703125,2019-07-08
176.01719665527344,2019-07-09
176.39048767089844,2019-07-10
178.10377502441406,2019-07-11
178.802490234375,2019-07-12
179.26190185546875,2019-07-15
181.00389099121094,2019-07-16
181.59730529785156,2019-07-17
182.0854949951172,2019-07-18
182.65020751953125,2019-07-19
180.55406188964844,2019-07-22
181.35801696777344,2019-07-23
181.32931518554688,2019-07-24
181.41546630859375,2019-07-25
182.6884765625,2019-07-26
183.8274688720703,2019-07-29
180.87948608398438,2019-07-30
176.2947998046875,2019-07-31
174.92611694335938,2019-08-01
174.39010620117188,2019-08-02
167.0775909423828,2019-08-05
171.86326599121094,2019-08-06
174.76339721679688,2019-08-07
178.43878173828125,2019-08-08
175.7396697998047,2019-08-09
170.10214233398438,2019-08-12
173.04055786132812,2019-08-13
167.61358642578125,2019-08-14
167.9102783203125,2019-08-15
171.537841796875,2019-08-16
193.00637817382812,2019-08-19
193.5327911376953,2019-08-20
194.98765563964844,2019-08-21
193.87738037109375,2019-08-22
188.6992950439453,2019-08-23
191.5802764892578,2019-08-26
191.9535369873047,2019-08-27
193.86778259277344,2019-08-28
195.29698181152344,2019-08-29
189.90646362304688,2019-08-30
191.34518432617188,2019-09-03
194.4433135986328,2019-09-04
196.61106872558594,2019-09-05
198.57736206054688,2019-09-06
197.01388549804688,2019-09-09
191.31640625,2019-09-10
189.2158203125,2019-09-11
189.16786193847656,2019-09-12
186.8658447265625,2019-09-13
184.6885223388672,2019-09-16
183.5279083251953,2019-09-17
184.18019104003906,2019-09-18
185.04344177246094,2019-09-19
184.0746612548828,2019-09-20
185.12017822265625,2019-09-23
187.0385284423828,2019-09-24
185.48468017578125,2019-09-25
187.3646240234375,2019-09-26
188.31419372558594,2019-09-27
190.82723999023438,2019-09-30
189.19664001464844,2019-10-01
184.1897735595703,2019-10-02
185.79159545898438,2019-10-03
190.05030822753906,2019-10-04
187.2495574951172,2019-10-07
181.3697967529297,2019-10-08
183.29774475097656,2019-10-09
181.9453125,2019-10-10
185.93544006347656,2019-10-11
184.9571075439453,2019-10-14
183.2881317138672,2019-10-15
184.8708038330078,2019-10-16
180.0365753173828,2019-10-17
177.95513916015625,2019-10-18
178.12782287597656,2019-10-21
177.542724609375,2019-10-22
178.31004333496094,2019-10-23
179.91189575195312,2019-10-24
180.92860412597656,2019-10-25
178.12782287597656,2019-10-28
182.68386840820312,2019-10-29
185.37913513183594,2019-10-30
178.6649169921875,2019-10-31
178.96226501464844,2019-11-01
174.32948303222656,2019-11-04
176.48760986328125,2019-11-05
179.42269897460938,2019-11-06
179.49945068359375,2019-11-07
179.62413024902344,2019-11-08
179.614501953125,2019-11-11
180.27633666992188,2019-11-12
180.40106201171875,2019-11-13
183.68141174316406,2019-11-14
183.19219970703125,2019-11-15
185.01463317871094,2019-11-18
188.09361267089844,2019-11-19
187.2974853515625,2019-11-20
184.8708038330078,2019-11-21
185.2927703857422,2019-11-22
186.750732421875,2019-11-25
187.4413604736328,2019-11-26
188.42214965820312,2019-11-27
187.9509735107422,2019-11-29
188.0663604736328,2019-12-02
186.37405395507812,2019-12-03
190.2586669921875,2019-12-04
188.74905395507812,2019-12-05
190.30673217773438,2019-12-06
191.05673217773438,2019-12-09
190.30673217773438,2019-12-10
190.92213439941406,2019-12-11
192.9028778076172,2019-12-12
195.3932342529297,2019-12-13
196.18170166015625,2019-12-16
194.64321899414062,2019-12-17
196.0951690673828,2019-12-18
196.4316864013672,2019-12-19
198.90283203125,2019-12-20
198.0470733642578,2019-12-23
197.5470733642578,2019-12-24
199.2682342529297,2019-12-26
199.95089721679688,2019-12-27
198.4605255126953,2019-12-30
198.5951690673828,2019-12-31
198.325927734375,2020-01-02
196.82591247558594,2020-01-03
199.38363647460938,2020-01-06
198.12400817871094,2020-01-07
199.72976684570312,2020-01-08
203.8066864013672,2020-01-09
203.47972106933594,2020-01-10
205.25857543945312,2020-01-13
207.4027862548828,2020-01-14
210.08547973632812,2020-01-15
209.55665588378906,2020-01-16
211.42201232910156,2020-01-17
209.35475158691406,2020-01-21
204.46047973632812,2020-01-22
200.83554077148438,2020-01-23
197.44129943847656,2020-01-24
189.41250610351562,2020-01-27
189.5279083251953,2020-01-28
191.0855712890625,2020-01-29
191.02789306640625,2020-01-30
187.65289306640625,2020-01-31
188.6528778076172,2020-02-03
192.71055603027344,2020-02-04
193.57594299316406,2020-02-05
203.3932342529297,2020-02-06
200.92205810546875,2020-02-07
200.65283203125,2020-02-10
201.74899291992188,2020-02-11
206.52780151367188,2020-02-12
206.62396240234375,2020-02-13
206.7393341064453,2020-02-14
203.3066864013672,2020-02-18
204.9220428466797,2020-02-19
203.1912841796875,2020-02-20
201.22015380859375,2020-02-21
191.13365173339844,2020-02-24
184.0663604736328,2020-02-25
182.00869750976562,2020-02-26
175.7139434814453,2020-02-27
176.98638916015625,2020-02-28
186.3658905029297,2020-03-02
181.6038360595703,2020-03-03
186.43336486816406,2020-03-04
182.78952026367188,2020-03-05
185.0355987548828,2020-03-06
171.49169921875,2020-03-09
180.6302032470703,2020-03-10
166.29583740234375,2020-03-11
151.68194580078125,2020-03-12
166.01629638671875,2020-03-13
143.6134490966797,2020-03-16
148.2020263671875,2020-03-17
150.61195373535156,2020-03-18
150.8721923828125,2020-03-19
145.56069946289062,2020-03-20
139.17916870117188,2020-03-23
152.1446533203125,2020-03-24
161.7169647216797,2020-03-25
166.74893188476562,2020-03-26
154.89198303222656,2020-03-27
159.278076171875,2020-03-30
153.60025024414062,2020-03-31
147.85494995117188,2020-04-01
143.83517456054688,2020-04-02
148.52975463867188,2020-04-03
154.71847534179688,2020-04-06
157.29232788085938,2020-04-07
159.76007080078125,2020-04-08
158.89251708984375,2020-04-09
156.3765411376953,2020-04-13
159.056396484375,2020-04-14
152.10609436035156,2020-04-15
156.0391387939453,2020-04-16
167.98281860351562,2020-04-17
161.74586486816406,2020-04-20
155.30648803710938,2020-04-21
160.00106811523438,2020-04-22
156.88742065429688,2020-04-23
160.31919860839844,2020-04-24
159.34556579589844,2020-04-27
162.83514404296875,2020-04-28
170.48916625976562,2020-04-29
170.0457305908203,2020-04-30
166.3247833251953,2020-05-01
168.0985107421875,2020-05-04
163.81845092773438,2020-05-05
163.41360473632812,2020-05-06
165.7463836669922,2020-05-07
166.91281127929688,2020-05-08
163.8280792236328,2020-05-11
162.47848510742188,2020-05-12
156.8970489501953,2020-05-13
158.27554321289062,2020-05-14
163.30752563476562,2020-05-15
171.82907104492188,2020-05-18
168.2913055419922,2020-05-19
173.2750701904297,2020-05-20
171.472412109375,2020-05-21
171.78091430664062,2020-05-22
179.71441650390625,2020-05-26
186.58758544921875,2020-05-27
185.54652404785156,2020-05-28
190.35675048828125,2020-05-29
193.21014404296875,2020-06-01
195.37908935546875,2020-06-02
195.91891479492188,2020-06-03
193.8752899169922,2020-06-04
197.77938842773438,2020-06-05
197.46128845214844,2020-06-08
193.48968505859375,2020-06-09
193.21014404296875,2020-06-10
182.38465881347656,2020-06-11
184.4861297607422,2020-06-12
184.54397583007812,2020-06-15
189.13247680664062,2020-06-16
188.1588897705078,2020-06-17
189.0843048095703,2020-06-18
183.44500732421875,2020-06-19
185.33441162109375,2020-06-22
187.31057739257812,2020-06-23
180.9868927001953,2020-06-24
180.21571350097656,2020-06-25
177.5069122314453,2020-06-26
178.96250915527344,2020-06-29
181.88339233398438,2020-06-30
182.50999450683594,2020-07-01
184.70787048339844,2020-07-02
185.10308837890625,2020-07-06
182.30751037597656,2020-07-07
181.81591796875,2020-07-08
181.04473876953125,2020-07-09
182.85699462890625,2020-07-10
182.90521240234375,2020-07-13
188.8240203857422,2020-07-14
192.34254455566406,2020-07-15
191.9665985107422,2020-07-16
190.86764526367188,2020-07-17
189.26744079589844,2020-07-20
187.46482849121094,2020-07-21
188.52520751953125,2020-07-22
187.108154296875,2020-07-23
184.84278869628906,2020-07-24
185.89352416992188,2020-07-27
185.66221618652344,2020-07-28
184.004150390625,2020-07-29
186.0767059326172,2020-07-30
190.42422485351562,2020-07-31
191.0315399169922,2020-08-03
192.23651123046875,2020-08-04
193.99095153808594,2020-08-05
192.06301879882812,2020-08-06
192.7860107421875,2020-08-07
197.12388610839844,2020-08-10
199.7940673828125,2020-08-11
203.88134765625,2020-08-12
205.6840362548828,2020-08-13
204.45013427734375,2020-08-14
206.2624053955078,2020-08-17
205.6068878173828,2020-08-18
204.84536743164062,2020-08-19
191.12796020507812,2020-08-20
199.55308532714844,2020-08-21
204.91282653808594,2020-08-24
207.6697998046875,2020-08-25
208.87477111816406,2020-08-26
208.61451721191406,2020-08-27
215.37733459472656,2020-08-28
214.20835876464844,2020-08-31
213.50308227539062,2020-09-01
214.44021606445312,2020-09-02
210.67234802246094,2020-09-03
208.89468383789062,2020-09-04
208.70143127441406,2020-09-08
211.10707092285156,2020-09-09
207.32952880859375,2020-09-10
207.4165496826172,2020-09-11
210.04437255859375,2020-09-14
210.38247680664062,2020-09-15
209.8994140625,2020-09-16
208.40196228027344,2020-09-17
205.1944122314453,2020-09-18
200.78892517089844,2020-09-21
202.72113037109375,2020-09-22
200.59568786621094,2020-09-23
203.32980346679688,2020-09-24
207.90921020507812,2020-09-25
208.4405975341797,2020-09-28
207.5034637451172,2020-09-29
210.8559112548828,2020-09-30
212.09255981445312,2020-10-01
211.34861755371094,2020-10-02
214.5271453857422,2020-10-05
210.285888671875,2020-10-06
213.97642517089844,2020-10-07
216.61398315429688,2020-10-08
216.9907684326172,2020-10-09
219.3287811279297,2020-10-12
