SANM,Date
28.200000762939453,2006-05-31
28.6200008392334,2006-06-01
28.6200008392334,2006-06-02
28.3799991607666,2006-06-05
28.559999465942383,2006-06-06
27.420000076293945,2006-06-07
27.719999313354492,2006-06-08
27.299999237060547,2006-06-09
26.15999984741211,2006-06-12
25.979999542236328,2006-06-13
25.799999237060547,2006-06-14
27.540000915527344,2006-06-15
27.239999771118164,2006-06-16
26.8799991607666,2006-06-19
27.360000610351562,2006-06-20
27.959999084472656,2006-06-21
27.479999542236328,2006-06-22
27.65999984741211,2006-06-23
27.899999618530273,2006-06-26
27.1200008392334,2006-06-27
27.780000686645508,2006-06-28
27.84000015258789,2006-06-29
27.600000381469727,2006-06-30
29.040000915527344,2006-07-03
28.260000228881836,2006-07-05
27.899999618530273,2006-07-06
27.719999313354492,2006-07-07
26.940000534057617,2006-07-10
26.940000534057617,2006-07-11
27.479999542236328,2006-07-12
26.34000015258789,2006-07-13
25.799999237060547,2006-07-14
25.6200008392334,2006-07-17
22.68000030517578,2006-07-18
22.799999237060547,2006-07-19
22.020000457763672,2006-07-20
21.360000610351562,2006-07-21
21.780000686645508,2006-07-24
21.959999084472656,2006-07-25
22.139999389648438,2006-07-26
20.100000381469727,2006-07-27
21.1200008392334,2006-07-28
20.81999969482422,2006-07-31
20.280000686645508,2006-08-01
19.979999542236328,2006-08-02
20.15999984741211,2006-08-03
19.979999542236328,2006-08-04
19.260000228881836,2006-08-07
19.260000228881836,2006-08-08
18.84000015258789,2006-08-09
18.479999542236328,2006-08-10
19.3799991607666,2006-08-11
18.65999984741211,2006-08-14
19.5,2006-08-15
20.399999618530273,2006-08-16
21.059999465942383,2006-08-17
21.0,2006-08-18
20.34000015258789,2006-08-21
20.040000915527344,2006-08-22
19.68000030517578,2006-08-23
20.8799991607666,2006-08-24
20.8799991607666,2006-08-25
21.0,2006-08-28
21.479999542236328,2006-08-29
21.239999771118164,2006-08-30
20.219999313354492,2006-08-31
20.459999084472656,2006-09-01
20.579999923706055,2006-09-05
19.5,2006-09-06
19.68000030517578,2006-09-07
19.860000610351562,2006-09-08
20.280000686645508,2006-09-11
20.34000015258789,2006-09-12
21.360000610351562,2006-09-13
21.18000030517578,2006-09-14
20.940000534057617,2006-09-15
21.239999771118164,2006-09-18
21.1200008392334,2006-09-19
21.780000686645508,2006-09-20
22.799999237060547,2006-09-21
22.3799991607666,2006-09-22
23.100000381469727,2006-09-25
21.959999084472656,2006-09-26
22.260000228881836,2006-09-27
22.020000457763672,2006-09-28
22.440000534057617,2006-09-29
22.020000457763672,2006-10-02
23.280000686645508,2006-10-03
22.920000076293945,2006-10-04
23.100000381469727,2006-10-05
23.520000457763672,2006-10-06
23.760000228881836,2006-10-09
23.34000015258789,2006-10-10
23.579999923706055,2006-10-11
23.579999923706055,2006-10-12
23.579999923706055,2006-10-13
23.34000015258789,2006-10-16
23.34000015258789,2006-10-17
23.520000457763672,2006-10-18
23.15999984741211,2006-10-19
22.979999542236328,2006-10-20
22.739999771118164,2006-10-23
22.260000228881836,2006-10-24
23.15999984741211,2006-10-25
23.15999984741211,2006-10-26
22.860000610351562,2006-10-27
23.219999313354492,2006-10-30
23.700000762939453,2006-10-31
23.280000686645508,2006-11-01
23.219999313354492,2006-11-02
23.399999618530273,2006-11-03
23.8799991607666,2006-11-06
24.1200008392334,2006-11-07
24.65999984741211,2006-11-08
24.239999771118164,2006-11-09
25.020000457763672,2006-11-10
25.739999771118164,2006-11-13
26.15999984741211,2006-11-14
25.799999237060547,2006-11-15
25.260000228881836,2006-11-16
22.799999237060547,2006-11-17
22.139999389648438,2006-11-20
22.6200008392334,2006-11-21
22.260000228881836,2006-11-22
22.079999923706055,2006-11-24
21.65999984741211,2006-11-27
21.299999237060547,2006-11-28
21.540000915527344,2006-11-29
22.200000762939453,2006-11-30
22.559999465942383,2006-12-01
23.15999984741211,2006-12-04
23.280000686645508,2006-12-05
22.799999237060547,2006-12-06
22.260000228881836,2006-12-07
22.200000762939453,2006-12-08
21.959999084472656,2006-12-11
21.360000610351562,2006-12-12
21.1200008392334,2006-12-13
21.360000610351562,2006-12-14
21.420000076293945,2006-12-15
21.059999465942383,2006-12-18
21.299999237060547,2006-12-19
21.420000076293945,2006-12-20
20.940000534057617,2006-12-21
20.760000228881836,2006-12-22
20.940000534057617,2006-12-26
21.0,2006-12-27
20.940000534057617,2006-12-28
20.700000762939453,2006-12-29
20.81999969482422,2007-01-03
21.18000030517578,2007-01-04
20.639999389648438,2007-01-05
20.639999389648438,2007-01-08
20.520000457763672,2007-01-09
20.100000381469727,2007-01-10
20.34000015258789,2007-01-11
20.639999389648438,2007-01-12
20.639999389648438,2007-01-16
20.100000381469727,2007-01-17
19.68000030517578,2007-01-18
20.34000015258789,2007-01-19
20.15999984741211,2007-01-22
20.34000015258789,2007-01-23
20.459999084472656,2007-01-24
20.579999923706055,2007-01-25
21.420000076293945,2007-01-26
21.0,2007-01-29
21.0,2007-01-30
21.0,2007-01-31
20.81999969482422,2007-02-01
21.059999465942383,2007-02-02
20.8799991607666,2007-02-05
21.059999465942383,2007-02-06
21.540000915527344,2007-02-07
21.65999984741211,2007-02-08
21.780000686645508,2007-02-09
21.899999618530273,2007-02-12
22.3799991607666,2007-02-13
22.440000534057617,2007-02-14
22.68000030517578,2007-02-15
22.799999237060547,2007-02-16
22.799999237060547,2007-02-20
23.100000381469727,2007-02-21
23.040000915527344,2007-02-22
23.34000015258789,2007-02-23
23.459999084472656,2007-02-26
21.899999618530273,2007-02-27
22.260000228881836,2007-02-28
22.139999389648438,2007-03-01
21.420000076293945,2007-03-02
21.0,2007-03-05
21.299999237060547,2007-03-06
21.719999313354492,2007-03-07
21.959999084472656,2007-03-08
22.799999237060547,2007-03-09
22.6200008392334,2007-03-12
22.31999969482422,2007-03-13
22.440000534057617,2007-03-14
22.31999969482422,2007-03-15
22.440000534057617,2007-03-16
22.440000534057617,2007-03-19
22.139999389648438,2007-03-20
22.559999465942383,2007-03-21
22.3799991607666,2007-03-22
22.200000762939453,2007-03-23
22.139999389648438,2007-03-26
22.139999389648438,2007-03-27
21.540000915527344,2007-03-28
21.360000610351562,2007-03-29
21.719999313354492,2007-03-30
22.200000762939453,2007-04-02
21.899999618530273,2007-04-03
22.559999465942383,2007-04-04
22.860000610351562,2007-04-05
21.540000915527344,2007-04-09
21.65999984741211,2007-04-10
21.299999237060547,2007-04-11
21.65999984741211,2007-04-12
21.360000610351562,2007-04-13
22.260000228881836,2007-04-16
21.600000381469727,2007-04-17
22.31999969482422,2007-04-18
22.139999389648438,2007-04-19
22.979999542236328,2007-04-20
22.920000076293945,2007-04-23
22.6200008392334,2007-04-24
21.239999771118164,2007-04-25
21.18000030517578,2007-04-26
21.059999465942383,2007-04-27
20.700000762939453,2007-04-30
21.059999465942383,2007-05-01
21.65999984741211,2007-05-02
21.540000915527344,2007-05-03
21.600000381469727,2007-05-04
21.059999465942383,2007-05-07
21.299999237060547,2007-05-08
21.899999618530273,2007-05-09
21.0,2007-05-10
21.299999237060547,2007-05-11
21.420000076293945,2007-05-14
21.1200008392334,2007-05-15
21.299999237060547,2007-05-16
21.360000610351562,2007-05-17
21.600000381469727,2007-05-18
21.719999313354492,2007-05-21
21.600000381469727,2007-05-22
21.1200008392334,2007-05-23
20.8799991607666,2007-05-24
20.81999969482422,2007-05-25
21.239999771118164,2007-05-29
21.0,2007-05-30
21.420000076293945,2007-05-31
21.299999237060547,2007-06-01
22.5,2007-06-04
22.200000762939453,2007-06-05
21.479999542236328,2007-06-06
21.360000610351562,2007-06-07
21.18000030517578,2007-06-08
21.1200008392334,2007-06-11
20.700000762939453,2007-06-12
20.81999969482422,2007-06-13
20.8799991607666,2007-06-14
21.0,2007-06-15
20.81999969482422,2007-06-18
20.760000228881836,2007-06-19
20.15999984741211,2007-06-20
20.459999084472656,2007-06-21
20.34000015258789,2007-06-22
19.799999237060547,2007-06-25
19.5,2007-06-26
19.559999465942383,2007-06-27
19.31999969482422,2007-06-28
18.780000686645508,2007-06-29
19.440000534057617,2007-07-02
19.68000030517578,2007-07-03
19.200000762939453,2007-07-05
19.020000457763672,2007-07-06
19.260000228881836,2007-07-09
19.079999923706055,2007-07-10
19.200000762939453,2007-07-11
19.6200008392334,2007-07-12
19.559999465942383,2007-07-13
19.31999969482422,2007-07-16
19.440000534057617,2007-07-17
19.260000228881836,2007-07-18
19.559999465942383,2007-07-19
19.5,2007-07-20
19.260000228881836,2007-07-23
19.139999389648438,2007-07-24
18.899999618530273,2007-07-25
17.15999984741211,2007-07-26
16.200000762939453,2007-07-27
16.31999969482422,2007-07-30
16.5,2007-07-31
16.739999771118164,2007-08-01
16.079999923706055,2007-08-02
14.880000114440918,2007-08-03
14.100000381469727,2007-08-06
12.960000038146973,2007-08-07
12.720000267028809,2007-08-08
12.0600004196167,2007-08-09
11.699999809265137,2007-08-10
12.0600004196167,2007-08-13
11.819999694824219,2007-08-14
11.9399995803833,2007-08-15
11.579999923706055,2007-08-16
12.0600004196167,2007-08-17
12.180000305175781,2007-08-20
11.9399995803833,2007-08-21
12.180000305175781,2007-08-22
11.880000114440918,2007-08-23
12.539999961853027,2007-08-24
12.960000038146973,2007-08-27
12.539999961853027,2007-08-28
12.600000381469727,2007-08-29
12.84000015258789,2007-08-30
13.739999771118164,2007-08-31
13.619999885559082,2007-09-04
13.319999694824219,2007-09-05
12.779999732971191,2007-09-06
13.199999809265137,2007-09-07
12.359999656677246,2007-09-10
12.539999961853027,2007-09-11
12.420000076293945,2007-09-12
12.65999984741211,2007-09-13
13.020000457763672,2007-09-14
12.720000267028809,2007-09-17
13.020000457763672,2007-09-18
13.079999923706055,2007-09-19
12.899999618530273,2007-09-20
13.079999923706055,2007-09-21
12.779999732971191,2007-09-24
12.779999732971191,2007-09-25
12.899999618530273,2007-09-26
12.899999618530273,2007-09-27
12.720000267028809,2007-09-28
13.140000343322754,2007-10-01
13.079999923706055,2007-10-02
12.960000038146973,2007-10-03
12.65999984741211,2007-10-04
12.779999732971191,2007-10-05
12.84000015258789,2007-10-08
12.84000015258789,2007-10-09
12.720000267028809,2007-10-10
13.199999809265137,2007-10-11
13.800000190734863,2007-10-12
14.15999984741211,2007-10-15
14.220000267028809,2007-10-16
14.640000343322754,2007-10-17
13.920000076293945,2007-10-18
13.140000343322754,2007-10-19
13.260000228881836,2007-10-22
13.619999885559082,2007-10-23
13.380000114440918,2007-10-24
12.899999618530273,2007-10-25
12.84000015258789,2007-10-26
12.960000038146973,2007-10-29
13.739999771118164,2007-10-30
13.260000228881836,2007-10-31
13.4399995803833,2007-11-01
13.5,2007-11-02
13.920000076293945,2007-11-05
13.260000228881836,2007-11-06
12.84000015258789,2007-11-07
12.960000038146973,2007-11-08
12.420000076293945,2007-11-09
12.0,2007-11-12
12.420000076293945,2007-11-13
12.119999885559082,2007-11-14
11.880000114440918,2007-11-15
11.34000015258789,2007-11-16
11.15999984741211,2007-11-19
10.979999542236328,2007-11-20
10.4399995803833,2007-11-21
11.039999961853027,2007-11-23
10.5600004196167,2007-11-26
11.039999961853027,2007-11-27
10.979999542236328,2007-11-28
10.4399995803833,2007-11-29
10.619999885559082,2007-11-30
10.260000228881836,2007-12-03
10.4399995803833,2007-12-04
11.100000381469727,2007-12-05
10.739999771118164,2007-12-06
10.5,2007-12-07
10.619999885559082,2007-12-10
10.5600004196167,2007-12-11
10.800000190734863,2007-12-12
10.5600004196167,2007-12-13
9.899999618530273,2007-12-14
9.899999618530273,2007-12-17
10.5600004196167,2007-12-18
10.319999694824219,2007-12-19
10.5,2007-12-20
10.680000305175781,2007-12-21
11.34000015258789,2007-12-24
11.699999809265137,2007-12-26
11.100000381469727,2007-12-27
11.039999961853027,2007-12-28
10.920000076293945,2007-12-31
10.680000305175781,2008-01-02
10.680000305175781,2008-01-03
9.779999732971191,2008-01-04
10.020000457763672,2008-01-07
9.899999618530273,2008-01-08
9.239999771118164,2008-01-09
9.0600004196167,2008-01-10
7.800000190734863,2008-01-11
8.399999618530273,2008-01-14
8.34000015258789,2008-01-15
9.420000076293945,2008-01-16
8.34000015258789,2008-01-17
7.679999828338623,2008-01-18
7.320000171661377,2008-01-22
8.460000038146973,2008-01-23
8.15999984741211,2008-01-24
7.800000190734863,2008-01-25
8.699999809265137,2008-01-28
8.399999618530273,2008-01-29
8.579999923706055,2008-01-30
9.420000076293945,2008-01-31
10.079999923706055,2008-02-01
10.5600004196167,2008-02-04
9.65999984741211,2008-02-05
10.140000343322754,2008-02-06
10.979999542236328,2008-02-07
10.140000343322754,2008-02-08
9.899999618530273,2008-02-11
9.420000076293945,2008-02-12
9.899999618530273,2008-02-13
9.539999961853027,2008-02-14
9.779999732971191,2008-02-15
10.319999694824219,2008-02-19
9.65999984741211,2008-02-20
9.84000015258789,2008-02-21
10.140000343322754,2008-02-22
10.680000305175781,2008-02-25
10.199999809265137,2008-02-26
9.779999732971191,2008-02-27
10.260000228881836,2008-02-28
9.899999618530273,2008-02-29
9.720000267028809,2008-03-03
10.020000457763672,2008-03-04
10.260000228881836,2008-03-05
9.720000267028809,2008-03-06
9.539999961853027,2008-03-07
9.720000267028809,2008-03-10
9.539999961853027,2008-03-11
9.720000267028809,2008-03-12
9.720000267028809,2008-03-13
8.880000114440918,2008-03-14
8.520000457763672,2008-03-17
9.420000076293945,2008-03-18
9.300000190734863,2008-03-19
8.9399995803833,2008-03-20
9.720000267028809,2008-03-24
10.859999656677246,2008-03-25
10.5600004196167,2008-03-26
9.600000381469727,2008-03-27
9.720000267028809,2008-03-28
9.720000267028809,2008-03-31
9.479999542236328,2008-04-01
8.520000457763672,2008-04-02
8.9399995803833,2008-04-03
9.300000190734863,2008-04-04
9.359999656677246,2008-04-07
9.300000190734863,2008-04-08
9.180000305175781,2008-04-09
8.819999694824219,2008-04-10
8.640000343322754,2008-04-11
8.880000114440918,2008-04-14
8.699999809265137,2008-04-15
8.9399995803833,2008-04-16
8.9399995803833,2008-04-17
9.119999885559082,2008-04-18
8.880000114440918,2008-04-21
9.180000305175781,2008-04-22
8.880000114440918,2008-04-23
9.420000076293945,2008-04-24
9.65999984741211,2008-04-25
9.84000015258789,2008-04-28
9.720000267028809,2008-04-29
9.300000190734863,2008-04-30
9.420000076293945,2008-05-01
9.420000076293945,2008-05-02
9.479999542236328,2008-05-05
9.65999984741211,2008-05-06
9.600000381469727,2008-05-07
9.359999656677246,2008-05-08
9.300000190734863,2008-05-09
9.359999656677246,2008-05-12
9.359999656677246,2008-05-13
9.600000381469727,2008-05-14
9.779999732971191,2008-05-15
9.720000267028809,2008-05-16
9.539999961853027,2008-05-19
9.539999961853027,2008-05-20
9.600000381469727,2008-05-21
9.539999961853027,2008-05-22
9.359999656677246,2008-05-23
9.180000305175781,2008-05-27
9.420000076293945,2008-05-28
9.239999771118164,2008-05-29
9.0,2008-05-30
9.239999771118164,2008-06-02
9.300000190734863,2008-06-03
9.300000190734863,2008-06-04
9.420000076293945,2008-06-05
9.300000190734863,2008-06-06
8.819999694824219,2008-06-09
9.119999885559082,2008-06-10
9.0600004196167,2008-06-11
9.0,2008-06-12
9.300000190734863,2008-06-13
9.420000076293945,2008-06-16
9.420000076293945,2008-06-17
9.239999771118164,2008-06-18
9.239999771118164,2008-06-19
9.300000190734863,2008-06-20
9.119999885559082,2008-06-23
9.0,2008-06-24
8.9399995803833,2008-06-25
8.15999984741211,2008-06-26
7.5,2008-06-27
7.679999828338623,2008-06-30
7.739999771118164,2008-07-01
7.380000114440918,2008-07-02
7.559999942779541,2008-07-03
7.559999942779541,2008-07-07
7.440000057220459,2008-07-08
6.960000038146973,2008-07-09
6.840000152587891,2008-07-10
6.900000095367432,2008-07-11
6.420000076293945,2008-07-14
6.900000095367432,2008-07-15
7.619999885559082,2008-07-16
8.399999618530273,2008-07-17
8.100000381469727,2008-07-18
8.100000381469727,2008-07-21
8.520000457763672,2008-07-22
8.220000267028809,2008-07-23
9.65999984741211,2008-07-24
10.199999809265137,2008-07-25
10.140000343322754,2008-07-28
10.5,2008-07-29
10.5600004196167,2008-07-30
10.619999885559082,2008-07-31
10.380000114440918,2008-08-01
10.680000305175781,2008-08-04
11.100000381469727,2008-08-05
11.760000228881836,2008-08-06
12.239999771118164,2008-08-07
12.84000015258789,2008-08-08
13.079999923706055,2008-08-11
13.020000457763672,2008-08-12
13.319999694824219,2008-08-13
13.380000114440918,2008-08-14
13.319999694824219,2008-08-15
12.899999618530273,2008-08-18
11.880000114440918,2008-08-19
12.239999771118164,2008-08-20
12.539999961853027,2008-08-21
12.0,2008-08-22
12.359999656677246,2008-08-25
12.239999771118164,2008-08-26
13.140000343322754,2008-08-27
14.100000381469727,2008-08-28
14.100000381469727,2008-08-29
15.720000267028809,2008-09-02
15.539999961853027,2008-09-03
13.4399995803833,2008-09-04
14.34000015258789,2008-09-05
13.319999694824219,2008-09-08
12.359999656677246,2008-09-09
12.84000015258789,2008-09-10
13.4399995803833,2008-09-11
13.140000343322754,2008-09-12
12.0600004196167,2008-09-15
11.9399995803833,2008-09-16
10.079999923706055,2008-09-17
10.739999771118164,2008-09-18
11.520000457763672,2008-09-19
9.600000381469727,2008-09-22
9.720000267028809,2008-09-23
9.180000305175781,2008-09-24
8.9399995803833,2008-09-25
9.84000015258789,2008-09-26
8.520000457763672,2008-09-29
8.399999618530273,2008-09-30
7.980000019073486,2008-10-01
8.100000381469727,2008-10-02
8.34000015258789,2008-10-03
8.100000381469727,2008-10-06
5.639999866485596,2008-10-07
6.0,2008-10-08
6.059999942779541,2008-10-09
6.119999885559082,2008-10-10
6.539999961853027,2008-10-13
6.360000133514404,2008-10-14
5.340000152587891,2008-10-15
5.639999866485596,2008-10-16
5.099999904632568,2008-10-17
5.400000095367432,2008-10-20
5.099999904632568,2008-10-21
4.739999771118164,2008-10-22
4.380000114440918,2008-10-23
4.199999809265137,2008-10-24
3.9600000381469727,2008-10-27
4.079999923706055,2008-10-28
3.9000000953674316,2008-10-29
3.8399999141693115,2008-10-30
4.5,2008-10-31
4.320000171661377,2008-11-03
4.619999885559082,2008-11-04
4.320000171661377,2008-11-05
4.260000228881836,2008-11-06
4.380000114440918,2008-11-07
3.9600000381469727,2008-11-10
3.9000000953674316,2008-11-11
3.5999999046325684,2008-11-12
