ANET,Date
130.69000244140625,2021-12-10
132.17999267578125,2021-12-13
131.1199951171875,2021-12-14
138.66000366210938,2021-12-15
130.13999938964844,2021-12-16
135.02999877929688,2021-12-17
134.3300018310547,2021-12-20
137.91000366210938,2021-12-21
139.52999877929688,2021-12-22
141.85000610351562,2021-12-23
146.83999633789062,2021-12-27
144.88999938964844,2021-12-28
145.7100067138672,2021-12-29
143.14999389648438,2021-12-30
143.75,2021-12-31
142.24000549316406,2022-01-03
138.66000366210938,2022-01-04
133.14999389648438,2022-01-05
132.6699981689453,2022-01-06
129.47999572753906,2022-01-07
131.5399932861328,2022-01-10
133.17999267578125,2022-01-11
133.0500030517578,2022-01-12
131.1999969482422,2022-01-13
129.74000549316406,2022-01-14
127.08999633789062,2022-01-18
125.30999755859375,2022-01-19
121.94000244140625,2022-01-20
118.62999725341797,2022-01-21
121.5199966430664,2022-01-24
116.94999694824219,2022-01-25
117.94999694824219,2022-01-26
117.91999816894531,2022-01-27
120.19000244140625,2022-01-28
124.30999755859375,2022-01-31
124.30000305175781,2022-02-01
125.61000061035156,2022-02-02
122.22000122070312,2022-02-03
122.31999969482422,2022-02-04
122.16999816894531,2022-02-07
123.36000061035156,2022-02-08
129.44000244140625,2022-02-09
127.06999969482422,2022-02-10
120.91999816894531,2022-02-11
122.81999969482422,2022-02-14
129.94000244140625,2022-02-15
132.44000244140625,2022-02-16
129.22999572753906,2022-02-17
125.91999816894531,2022-02-18
121.83000183105469,2022-02-22
118.16999816894531,2022-02-23
120.86000061035156,2022-02-24
123.5,2022-02-25
122.7300033569336,2022-02-28
117.87999725341797,2022-03-01
123.04000091552734,2022-03-02
120.33999633789062,2022-03-03
118.55000305175781,2022-03-04
114.44999694824219,2022-03-07
114.5999984741211,2022-03-08
120.61000061035156,2022-03-09
120.91000366210938,2022-03-10
119.91000366210938,2022-03-11
115.27999877929688,2022-03-14
121.16000366210938,2022-03-15
124.19000244140625,2022-03-16
126.0,2022-03-17
131.25,2022-03-18
131.9499969482422,2022-03-21
136.02000427246094,2022-03-22
133.14999389648438,2022-03-23
139.6699981689453,2022-03-24
138.39999389648438,2022-03-25
139.38999938964844,2022-03-28
140.8000030517578,2022-03-29
138.19000244140625,2022-03-30
138.97999572753906,2022-03-31
139.47999572753906,2022-04-01
142.75,2022-04-04
141.07000732421875,2022-04-05
132.00999450683594,2022-04-06
132.82000732421875,2022-04-07
131.02999877929688,2022-04-08
127.16000366210938,2022-04-11
127.41999816894531,2022-04-12
131.3699951171875,2022-04-13
126.58000183105469,2022-04-14
126.19999694824219,2022-04-18
128.83999633789062,2022-04-19
127.16000366210938,2022-04-20
120.19000244140625,2022-04-21
117.69999694824219,2022-04-22
118.94000244140625,2022-04-25
115.23999786376953,2022-04-26
115.18000030517578,2022-04-27
120.91000366210938,2022-04-28
115.56999969482422,2022-04-29
118.26000213623047,2022-05-02
114.02999877929688,2022-05-03
117.79000091552734,2022-05-04
110.9800033569336,2022-05-05
110.9800033569336,2022-05-06
102.4800033569336,2022-05-09
105.11000061035156,2022-05-10
102.91000366210938,2022-05-11
101.66999816894531,2022-05-12
108.6500015258789,2022-05-13
105.0,2022-05-16
107.37000274658203,2022-05-17
102.56999969482422,2022-05-18
101.0999984741211,2022-05-19
102.63999938964844,2022-05-20
102.30000305175781,2022-05-23
99.69000244140625,2022-05-24
100.94999694824219,2022-05-25
103.70999908447266,2022-05-26
105.87000274658203,2022-05-27
102.27999877929688,2022-05-31
101.66999816894531,2022-06-01
106.13999938964844,2022-06-02
103.16999816894531,2022-06-03
103.51000213623047,2022-06-06
104.30000305175781,2022-06-07
103.05000305175781,2022-06-08
98.41000366210938,2022-06-09
94.95999908447266,2022-06-10
92.08999633789062,2022-06-13
91.93000030517578,2022-06-14
92.87000274658203,2022-06-15
90.41999816894531,2022-06-16
90.94000244140625,2022-06-17
93.83000183105469,2022-06-21
93.04000091552734,2022-06-22
95.36000061035156,2022-06-23
99.81999969482422,2022-06-24
98.87000274658203,2022-06-27
95.26000213623047,2022-06-28
94.93000030517578,2022-06-29
93.73999786376953,2022-06-30
93.41000366210938,2022-07-01
96.1500015258789,2022-07-05
98.62999725341797,2022-07-06
101.97000122070312,2022-07-07
103.0,2022-07-08
101.69999694824219,2022-07-11
98.26000213623047,2022-07-12
98.30000305175781,2022-07-13
99.0999984741211,2022-07-14
101.66999816894531,2022-07-15
100.58000183105469,2022-07-18
104.75,2022-07-19
104.88999938964844,2022-07-20
105.94999694824219,2022-07-21
102.37999725341797,2022-07-22
103.45999908447266,2022-07-25
103.33999633789062,2022-07-26
109.0999984741211,2022-07-27
115.33000183105469,2022-07-28
116.62999725341797,2022-07-29
117.61000061035156,2022-08-01
117.13999938964844,2022-08-02
121.69999694824219,2022-08-03
123.05999755859375,2022-08-04
126.68000030517578,2022-08-05
124.70999908447266,2022-08-08
120.97000122070312,2022-08-09
127.47000122070312,2022-08-10
126.02999877929688,2022-08-11
126.86000061035156,2022-08-12
128.74000549316406,2022-08-15
129.91000366210938,2022-08-16
129.4600067138672,2022-08-17
132.74000549316406,2022-08-18
130.0,2022-08-19
127.13999938964844,2022-08-22
126.95999908447266,2022-08-23
125.62999725341797,2022-08-24
126.48999786376953,2022-08-25
123.02999877929688,2022-08-26
121.58000183105469,2022-08-29
121.0999984741211,2022-08-30
119.87999725341797,2022-08-31
117.27999877929688,2022-09-01
117.30000305175781,2022-09-02
117.55000305175781,2022-09-06
120.2699966430664,2022-09-07
122.77999877929688,2022-09-08
124.41000366210938,2022-09-09
124.75,2022-09-12
119.91999816894531,2022-09-13
122.26000213623047,2022-09-14
116.94000244140625,2022-09-15
115.7300033569336,2022-09-16
114.94000244140625,2022-09-19
114.06999969482422,2022-09-20
113.81999969482422,2022-09-21
112.55000305175781,2022-09-22
109.97000122070312,2022-09-23
109.0999984741211,2022-09-26
110.91999816894531,2022-09-27
116.69000244140625,2022-09-28
114.75,2022-09-29
112.88999938964844,2022-09-30
115.83000183105469,2022-10-03
120.80999755859375,2022-10-04
121.3499984741211,2022-10-05
121.9000015258789,2022-10-06
116.41000366210938,2022-10-07
109.4800033569336,2022-10-10
107.05000305175781,2022-10-11
103.6500015258789,2022-10-12
103.91000366210938,2022-10-13
100.37000274658203,2022-10-14
104.55999755859375,2022-10-17
106.27999877929688,2022-10-18
105.11000061035156,2022-10-19
105.63999938964844,2022-10-20
110.5199966430664,2022-10-21
110.73999786376953,2022-10-24
112.62999725341797,2022-10-25
108.97000122070312,2022-10-26
119.12999725341797,2022-10-27
121.47000122070312,2022-10-28
120.86000061035156,2022-10-31
127.70999908447266,2022-11-01
125.04000091552734,2022-11-02
122.25,2022-11-03
131.07000732421875,2022-11-04
130.5800018310547,2022-11-07
129.11000061035156,2022-11-08
122.91999816894531,2022-11-09
126.9800033569336,2022-11-10
128.5500030517578,2022-11-11
131.1999969482422,2022-11-14
132.64999389648438,2022-11-15
130.69000244140625,2022-11-16
132.05999755859375,2022-11-17
135.47999572753906,2022-11-18
134.61000061035156,2022-11-21
136.0399932861328,2022-11-22
137.19000244140625,2022-11-23
135.75999450683594,2022-11-25
133.6999969482422,2022-11-28
133.7100067138672,2022-11-29
139.3000030517578,2022-11-30
139.77999877929688,2022-12-01
135.0399932861328,2022-12-02
132.8300018310547,2022-12-05
129.0399932861328,2022-12-06
126.76000213623047,2022-12-07
128.1300048828125,2022-12-08
127.9000015258789,2022-12-09
130.9600067138672,2022-12-12
133.02000427246094,2022-12-13
130.99000549316406,2022-12-14
125.58000183105469,2022-12-15
123.66000366210938,2022-12-16
122.55000305175781,2022-12-19
121.7699966430664,2022-12-20
123.33000183105469,2022-12-21
120.37000274658203,2022-12-22
119.7699966430664,2022-12-23
118.86000061035156,2022-12-27
119.16999816894531,2022-12-28
121.87999725341797,2022-12-29
121.3499984741211,2022-12-30
120.91000366210938,2023-01-03
113.83999633789062,2023-01-04
109.48999786376953,2023-01-05
112.44999694824219,2023-01-06
114.87000274658203,2023-01-09
115.2300033569336,2023-01-10
116.33000183105469,2023-01-11
117.18000030517578,2023-01-12
115.0,2023-01-13
116.30000305175781,2023-01-17
115.0,2023-01-18
111.51000213623047,2023-01-19
115.12999725341797,2023-01-20
119.16000366210938,2023-01-23
121.7699966430664,2023-01-24
121.54000091552734,2023-01-25
123.98999786376953,2023-01-26
126.05999755859375,2023-01-27
123.83999633789062,2023-01-30
126.0199966430664,2023-01-31
130.52000427246094,2023-02-01
133.44000244140625,2023-02-02
131.9600067138672,2023-02-03
129.69000244140625,2023-02-06
134.91000366210938,2023-02-07
136.4600067138672,2023-02-08
136.52000427246094,2023-02-09
133.27000427246094,2023-02-10
136.0,2023-02-13
141.4600067138672,2023-02-14
141.52999877929688,2023-02-15
141.67999267578125,2023-02-16
138.22999572753906,2023-02-17
134.52999877929688,2023-02-21
135.2100067138672,2023-02-22
136.83999633789062,2023-02-23
135.52999877929688,2023-02-24
138.0,2023-02-27
138.6999969482422,2023-02-28
138.55999755859375,2023-03-01
136.5800018310547,2023-03-02
140.67999267578125,2023-03-03
142.5800018310547,2023-03-06
142.8699951171875,2023-03-07
148.39999389648438,2023-03-08
148.64999389648438,2023-03-09
146.4600067138672,2023-03-10
146.8699951171875,2023-03-13
153.14999389648438,2023-03-14
153.8000030517578,2023-03-15
162.67999267578125,2023-03-16
163.25999450683594,2023-03-17
164.1999969482422,2023-03-20
168.0800018310547,2023-03-21
166.05999755859375,2023-03-22
169.38999938964844,2023-03-23
168.94000244140625,2023-03-24
167.9600067138672,2023-03-27
163.0,2023-03-28
162.5,2023-03-29
162.49000549316406,2023-03-30
167.86000061035156,2023-03-31
167.74000549316406,2023-04-03
166.74000549316406,2023-04-04
162.86000061035156,2023-04-05
159.85000610351562,2023-04-06
163.1300048828125,2023-04-10
159.61000061035156,2023-04-11
161.41000366210938,2023-04-12
164.7899932861328,2023-04-13
163.60000610351562,2023-04-14
163.4199981689453,2023-04-17
162.69000244140625,2023-04-18
158.08999633789062,2023-04-19
155.38999938964844,2023-04-20
155.8699951171875,2023-04-21
156.55999755859375,2023-04-24
153.5800018310547,2023-04-25
155.9600067138672,2023-04-26
156.75999450683594,2023-04-27
160.16000366210938,2023-04-28
160.16000366210938,2023-05-01
134.97999572753906,2023-05-02
132.72999572753906,2023-05-03
135.33999633789062,2023-05-04
137.97999572753906,2023-05-05
138.07000732421875,2023-05-08
138.52000427246094,2023-05-09
141.24000549316406,2023-05-10
139.00999450683594,2023-05-11
138.6300048828125,2023-05-12
137.97999572753906,2023-05-15
136.13999938964844,2023-05-16
135.8300018310547,2023-05-17
141.4600067138672,2023-05-18
143.91000366210938,2023-05-19
145.3699951171875,2023-05-22
140.47000122070312,2023-05-23
141.22000122070312,2023-05-24
156.1999969482422,2023-05-25
170.35000610351562,2023-05-26
174.4199981689453,2023-05-30
166.33999633789062,2023-05-31
166.67999267578125,2023-06-01
162.5,2023-06-02
162.6300048828125,2023-06-05
159.67999267578125,2023-06-06
155.58999633789062,2023-06-07
162.32000732421875,2023-06-08
162.52000427246094,2023-06-09
170.0,2023-06-12
168.60000610351562,2023-06-13
169.0800018310547,2023-06-14
163.47000122070312,2023-06-15
157.7899932861328,2023-06-16
154.5,2023-06-20
151.50999450683594,2023-06-21
153.24000549316406,2023-06-22
148.82000732421875,2023-06-23
150.82000732421875,2023-06-26
156.1300048828125,2023-06-27
155.86000061035156,2023-06-28
159.2899932861328,2023-06-29
162.05999755859375,2023-06-30
159.89999389648438,2023-07-03
159.67999267578125,2023-07-05
158.89999389648438,2023-07-06
158.0,2023-07-07
159.5500030517578,2023-07-10
160.1699981689453,2023-07-11
164.0399932861328,2023-07-12
168.61000061035156,2023-07-13
165.5800018310547,2023-07-14
170.4199981689453,2023-07-17
173.50999450683594,2023-07-18
176.25999450683594,2023-07-19
171.41000366210938,2023-07-20
171.63999938964844,2023-07-21
171.72000122070312,2023-07-24
174.08999633789062,2023-07-25
164.4499969482422,2023-07-26
160.99000549316406,2023-07-27
151.08999633789062,2023-07-28
155.08999633789062,2023-07-31
185.61000061035156,2023-08-01
177.27999877929688,2023-08-02
177.75999450683594,2023-08-03
179.60000610351562,2023-08-04
179.27000427246094,2023-08-07
180.4499969482422,2023-08-08
177.4600067138672,2023-08-09
176.3000030517578,2023-08-10
174.94000244140625,2023-08-11
178.1199951171875,2023-08-14
179.64999389648438,2023-08-15
181.3699951171875,2023-08-16
182.75999450683594,2023-08-17
180.5399932861328,2023-08-18
184.6699981689453,2023-08-21
187.52000427246094,2023-08-22
189.8300018310547,2023-08-23
179.19000244140625,2023-08-24
180.89999389648438,2023-08-25
181.9600067138672,2023-08-28
185.4499969482422,2023-08-29
187.10000610351562,2023-08-30
195.22999572753906,2023-08-31
197.36000061035156,2023-09-01
197.4600067138672,2023-09-05
197.5399932861328,2023-09-06
195.5399932861328,2023-09-07
196.47000122070312,2023-09-08
193.19000244140625,2023-09-11
189.02999877929688,2023-09-12
188.08999633789062,2023-09-13
187.55999755859375,2023-09-14
184.72000122070312,2023-09-15
186.02000427246094,2023-09-18
184.8300018310547,2023-09-19
182.75,2023-09-20
177.86000061035156,2023-09-21
180.33999633789062,2023-09-22
181.17999267578125,2023-09-25
177.9199981689453,2023-09-26
181.60000610351562,2023-09-27
184.42999267578125,2023-09-28
183.92999267578125,2023-09-29
187.80999755859375,2023-10-02
184.88999938964844,2023-10-03
186.02999877929688,2023-10-04
188.02999877929688,2023-10-05
194.02000427246094,2023-10-06
196.39999389648438,2023-10-09
194.72999572753906,2023-10-10
191.86000061035156,2023-10-11
193.00999450683594,2023-10-12
189.85000610351562,2023-10-13
196.83999633789062,2023-10-16
195.41000366210938,2023-10-17
194.1999969482422,2023-10-18
191.47999572753906,2023-10-19
186.11000061035156,2023-10-20
186.52000427246094,2023-10-23
190.49000549316406,2023-10-24
186.08999633789062,2023-10-25
169.82000732421875,2023-10-26
176.19000244140625,2023-10-27
175.72000122070312,2023-10-30
200.3699951171875,2023-10-31
210.83999633789062,2023-11-01
211.67999267578125,2023-11-02
212.49000549316406,2023-11-03
212.80999755859375,2023-11-06
212.60000610351562,2023-11-07
209.60000610351562,2023-11-08
211.63999938964844,2023-11-09
206.83999633789062,2023-11-10
210.27999877929688,2023-11-13
215.1999969482422,2023-11-14
213.74000549316406,2023-11-15
213.3000030517578,2023-11-16
214.6300048828125,2023-11-17
215.33999633789062,2023-11-20
215.32000732421875,2023-11-21
217.69000244140625,2023-11-22
218.38999938964844,2023-11-24
218.6699981689453,2023-11-27
217.25,2023-11-28
219.3000030517578,2023-11-29
219.7100067138672,2023-11-30
216.63999938964844,2023-12-01
215.10000610351562,2023-12-04
215.7100067138672,2023-12-05
213.39999389648438,2023-12-06
215.2899932861328,2023-12-07
224.02999877929688,2023-12-08
226.57000732421875,2023-12-11
229.86000061035156,2023-12-12
