WM,Date
41.56524658203125,2015-06-01
41.41484451293945,2015-06-02
41.478004455566406,2015-06-03
40.99794387817383,2015-06-04
40.77056121826172,2015-06-05
40.81267166137695,2015-06-08
40.69475555419922,2015-06-09
40.79582595825195,2015-06-10
40.83792495727539,2015-06-11
40.79582595825195,2015-06-12
40.18102264404297,2015-06-15
40.25682067871094,2015-06-16
40.32419967651367,2015-06-17
40.67790985107422,2015-06-18
40.22312927246094,2015-06-19
40.172603607177734,2015-06-22
39.869407653808594,2015-06-23
39.726234436035156,2015-06-24
39.532527923583984,2015-06-25
39.608314514160156,2015-06-26
39.03562927246094,2015-06-29
39.03562927246094,2015-06-30
39.17039108276367,2015-07-01
39.052486419677734,2015-07-02
39.187232971191406,2015-07-06
39.59991455078125,2015-07-07
39.42304229736328,2015-07-08
39.709388732910156,2015-07-09
40.214691162109375,2015-07-10
40.366302490234375,2015-07-13
40.93057632446289,2015-07-14
40.76213455200195,2015-07-15
41.2169189453125,2015-07-16
40.99794387817383,2015-07-17
40.87161636352539,2015-07-20
40.61897659301758,2015-07-21
40.25682067871094,2015-07-22
41.334815979003906,2015-07-23
41.12427520751953,2015-07-24
41.31797790527344,2015-07-27
42.2443962097168,2015-07-28
42.699180603027344,2015-07-29
43.120269775390625,2015-07-30
43.061317443847656,2015-07-31
42.78339385986328,2015-08-03
42.92656707763672,2015-08-04
43.457149505615234,2015-08-05
42.935001373291016,2015-08-06
42.74970245361328,2015-08-07
43.28029251098633,2015-08-10
43.3897705078125,2015-08-11
43.667694091796875,2015-08-12
43.709808349609375,2015-08-13
44.00458526611328,2015-08-14
44.33302688598633,2015-08-17
44.3835563659668,2015-08-18
44.299339294433594,2015-08-19
44.274078369140625,2015-08-20
43.490840911865234,2015-08-21
41.663272857666016,2015-08-24
41.39379119873047,2015-08-25
41.688541412353516,2015-08-26
42.13492202758789,2015-08-27
42.286495208740234,2015-08-28
42.160179138183594,2015-08-31
41.52853012084961,2015-09-01
41.92436599731445,2015-09-02
42.345458984375,2015-09-03
42.05068588256836,2015-09-04
42.699180603027344,2015-09-08
42.2191162109375,2015-09-09
42.26579666137695,2015-09-10
42.435546875,2015-09-11
42.34218978881836,2015-09-14
42.562862396240234,2015-09-15
42.571346282958984,2015-09-16
42.494956970214844,2015-09-17
42.34218978881836,2015-09-18
42.528907775878906,2015-09-21
42.3252067565918,2015-09-22
42.39310836791992,2015-09-23
42.26579666137695,2015-09-24
42.74957275390625,2015-09-25
42.248836517333984,2015-09-28
41.7735595703125,2015-09-29
42.274295806884766,2015-09-30
42.520423889160156,2015-10-01
42.8853645324707,2015-10-02
43.67466354370117,2015-10-05
43.649192810058594,2015-10-06
43.980194091796875,2015-10-07
44.93925094604492,2015-10-08
45.117469787597656,2015-10-09
45.32965850830078,2015-10-12
45.03260803222656,2015-10-13
44.5148811340332,2015-10-14
44.55733108520508,2015-10-15
44.5148811340332,2015-10-16
44.56582260131836,2015-10-19
44.73556137084961,2015-10-20
45.35511779785156,2015-10-21
45.414520263671875,2015-10-22
45.142940521240234,2015-10-23
45.142940521240234,2015-10-26
46.118953704833984,2015-10-27
46.348114013671875,2015-10-28
46.220794677734375,2015-10-29
45.62669372558594,2015-10-30
46.20382308959961,2015-11-02
45.872840881347656,2015-11-03
45.949214935302734,2015-11-04
46.195343017578125,2015-11-05
46.195343017578125,2015-11-06
45.56727981567383,2015-11-09
45.53334426879883,2015-11-10
45.516361236572266,2015-11-11
44.786476135253906,2015-11-12
44.26877212524414,2015-11-13
44.60824966430664,2015-11-16
44.71009063720703,2015-11-17
45.47393035888672,2015-11-18
45.516361236572266,2015-11-19
45.93223571777344,2015-11-20
45.949214935302734,2015-11-23
45.81342315673828,2015-11-24
45.85586166381836,2015-11-25
45.762508392333984,2015-11-27
45.635189056396484,2015-11-30
45.762508392333984,2015-12-01
45.741119384765625,2015-12-02
44.31358337402344,2015-12-03
45.01454162597656,2015-12-04
44.53583526611328,2015-12-07
44.903411865234375,2015-12-08
44.356327056884766,2015-12-09
44.46745300292969,2015-12-10
43.88618469238281,2015-12-11
44.3050422668457,2015-12-14
45.59580993652344,2015-12-15
46.10013198852539,2015-12-16
45.54451370239258,2015-12-17
45.07438659667969,2015-12-18
45.14276123046875,2015-12-21
45.47613525390625,2015-12-22
45.86935806274414,2015-12-23
45.67273712158203,2015-12-24
46.08304977416992,2015-12-28
46.45915985107422,2015-12-29
46.14289474487305,2015-12-30
45.62145233154297,2015-12-31
44.835018157958984,2016-01-04
45.005985260009766,2016-01-05
45.561614990234375,2016-01-06
45.023075103759766,2016-01-07
44.749549865722656,2016-01-08
45.18549728393555,2016-01-11
45.47613525390625,2016-01-12
44.672611236572266,2016-01-13
45.11711120605469,2016-01-14
44.040042877197266,2016-01-15
44.980350494384766,2016-01-19
44.38196563720703,2016-01-20
44.433258056640625,2016-01-21
45.28807830810547,2016-01-22
44.655513763427734,2016-01-25
44.6982536315918,2016-01-26
44.356327056884766,2016-01-27
44.510196685791016,2016-01-28
45.26243209838867,2016-01-29
45.52742385864258,2016-02-01
44.552940368652344,2016-02-02
45.373565673828125,2016-02-03
45.46759033203125,2016-02-04
44.937599182128906,2016-02-05
45.04872512817383,2016-02-08
45.54451370239258,2016-02-09
45.74967956542969,2016-02-10
45.2709846496582,2016-02-11
46.14289474487305,2016-02-12
46.83530044555664,2016-02-16
46.92931365966797,2016-02-17
47.2797966003418,2016-02-18
47.44219970703125,2016-02-19
48.02348709106445,2016-02-22
48.126068115234375,2016-02-23
47.946563720703125,2016-02-24
48.01493453979492,2016-02-25
47.903812408447266,2016-02-26
47.74138641357422,2016-02-29
48.76716613769531,2016-03-01
48.792816162109375,2016-03-02
49.309417724609375,2016-03-03
49.20609664916992,2016-03-04
49.03388595581055,2016-03-07
49.352474212646484,2016-03-08
49.645198822021484,2016-03-09
49.65381622314453,2016-03-10
50.2823486328125,2016-03-11
50.127357482910156,2016-03-14
50.51481246948242,2016-03-15
50.6525764465332,2016-03-16
50.609527587890625,2016-03-17
50.45454406738281,2016-03-18
50.56646728515625,2016-03-21
50.33399200439453,2016-03-22
50.72145080566406,2016-03-23
50.893653869628906,2016-03-24
51.12612533569336,2016-03-28
51.410247802734375,2016-03-29
51.341373443603516,2016-03-30
50.79893493652344,2016-03-31
50.945316314697266,2016-04-01
50.52342224121094,2016-04-04
50.15319061279297,2016-04-05
49.68825149536133,2016-04-06
49.584938049316406,2016-04-07
49.65381622314453,2016-04-08
49.326637268066406,2016-04-11
49.25775909423828,2016-04-12
49.085567474365234,2016-04-13
49.04249954223633,2016-04-14
48.990840911865234,2016-04-15
49.22330856323242,2016-04-18
49.18887710571289,2016-04-19
48.85308074951172,2016-04-20
48.51729202270508,2016-04-21
48.55173873901367,2016-04-22
48.51729202270508,2016-04-25
48.67226791381836,2016-04-26
48.560359954833984,2016-04-27
50.20484924316406,2016-04-28
50.618125915527344,2016-04-29
51.64271926879883,2016-05-02
51.522186279296875,2016-05-03
52.0129508972168,2016-05-04
51.918243408203125,2016-05-05
52.2540283203125,2016-05-06
52.69313049316406,2016-05-09
52.82228088378906,2016-05-10
52.7878532409668,2016-05-11
53.19252395629883,2016-05-12
52.91700744628906,2016-05-13
52.90839385986328,2016-05-16
52.2884635925293,2016-05-17
52.34873580932617,2016-05-18
52.314300537109375,2016-05-19
52.2884635925293,2016-05-20
52.08183288574219,2016-05-23
52.55537796020508,2016-05-24
52.21097183227539,2016-05-25
52.61564636230469,2016-05-26
52.80506896972656,2016-05-27
52.4778938293457,2016-05-31
52.85928726196289,2016-06-01
53.23204040527344,2016-06-02
53.284053802490234,2016-06-03
53.59610366821289,2016-06-06
53.80413055419922,2016-06-07
53.93415451049805,2016-06-08
54.28089141845703,2016-06-09
54.28089141845703,2016-06-10
54.2288818359375,2016-06-13
54.592952728271484,2016-06-14
54.43691635131836,2016-06-15
54.9656867980957,2016-06-16
54.30690002441406,2016-06-17
54.237552642822266,2016-06-20
54.37623977661133,2016-06-21
54.66230773925781,2016-06-22
55.00035858154297,2016-06-23
55.21706771850586,2016-06-24
55.173728942871094,2016-06-27
55.650482177734375,2016-06-28
56.153236389160156,2016-06-29
57.4448127746582,2016-06-30
57.618202209472656,2016-07-01
58.138282775878906,2016-07-05
58.259647369384766,2016-07-06
58.32898712158203,2016-07-07
58.60637283325195,2016-07-08
58.69306182861328,2016-07-11
58.48500061035156,2016-07-12
58.77974319458008,2016-07-13
58.85775375366211,2016-07-14
58.46769714355469,2016-07-15
58.276981353759766,2016-07-18
58.615055084228516,2016-07-19
58.74506759643555,2016-07-20
58.2336540222168,2016-07-21
58.25096130371094,2016-07-22
58.268314361572266,2016-07-25
58.381004333496094,2016-07-26
57.297462463378906,2016-07-27
57.522850036621094,2016-07-28
57.314815521240234,2016-07-29
57.626861572265625,2016-08-01
57.3061408996582,2016-08-02
57.054752349853516,2016-08-03
57.02007293701172,2016-08-04
57.184776306152344,2016-08-05
56.78603744506836,2016-08-08
57.00275421142578,2016-08-09
57.68753433227539,2016-08-10
57.92156982421875,2016-08-11
57.79155349731445,2016-08-12
57.41015625,2016-08-15
56.31793975830078,2016-08-16
56.69936752319336,2016-08-17
56.274593353271484,2016-08-18
56.31793975830078,2016-08-19
56.78603744506836,2016-08-22
56.58666229248047,2016-08-23
56.5953254699707,2016-08-24
56.52598190307617,2016-08-25
55.45111083984375,2016-08-26
55.797847747802734,2016-08-29
55.52046585083008,2016-08-30
55.42510223388672,2016-08-31
55.47711944580078,2016-09-01
55.780513763427734,2016-09-02
56.040557861328125,2016-09-06
55.92715072631836,2016-09-07
56.10161209106445,2016-09-08
54.74073791503906,2016-09-09
55.255428314208984,2016-09-12
54.68839645385742,2016-09-13
54.653499603271484,2016-09-14
54.810523986816406,2016-09-15
54.79307556152344,2016-09-16
54.95011520385742,2016-09-19
55.15074920654297,2016-09-20
55.83119201660156,2016-09-21
55.83992385864258,2016-09-22
55.272884368896484,2016-09-23
55.3950080871582,2016-09-26
55.73523712158203,2016-09-27
55.70033264160156,2016-09-28
55.19437026977539,2016-09-29
55.62181091308594,2016-09-30
55.36011505126953,2016-10-03
54.653499603271484,2016-10-04
54.444129943847656,2016-10-05
54.76689910888672,2016-10-06
54.33073043823242,2016-10-07
54.76689910888672,2016-10-10
54.46158218383789,2016-10-11
54.80180358886719,2016-10-12
53.824764251708984,2016-10-13
53.981788635253906,2016-10-14
54.64478302001953,2016-10-17
54.55753707885742,2016-10-18
54.46158218383789,2016-10-19
54.47029495239258,2016-10-20
54.26966094970703,2016-10-21
54.592445373535156,2016-10-24
54.73200988769531,2016-10-25
55.80501937866211,2016-10-26
55.272884368896484,2016-10-27
55.81374740600586,2016-10-28
57.27931594848633,2016-10-31
55.78757858276367,2016-11-01
55.51715087890625,2016-11-02
55.316490173339844,2016-11-03
55.2816047668457,2016-11-04
56.441829681396484,2016-11-07
56.96525955200195,2016-11-08
57.5410270690918,2016-11-09
58.0469970703125,2016-11-10
58.98041915893555,2016-11-11
59.076377868652344,2016-11-14
59.88768768310547,2016-11-15
59.94001770019531,2016-11-16
59.992347717285156,2016-11-17
60.10576629638672,2016-11-18
60.655357360839844,2016-11-21
60.69023513793945,2016-11-22
60.664085388183594,2016-11-23
61.091552734375,2016-11-25
61.26601028442383,2016-11-28
61.40558624267578,2016-11-29
61.001922607421875,2016-11-30
60.80012512207031,2016-12-01
61.309059143066406,2016-12-02
60.545658111572266,2016-12-05
60.993167877197266,2016-12-06
61.370479583740234,2016-12-07
61.47577667236328,2016-12-08
61.44068908691406,2016-12-09
62.037357330322266,2016-12-12
62.15143585205078,2016-12-13
61.4582405090332,2016-12-14
61.51087188720703,2016-12-15
61.49333953857422,2016-12-16
62.379581451416016,2016-12-19
62.4234619140625,2016-12-20
62.02861404418945,2016-12-21
62.11632537841797,2016-12-22
62.230411529541016,2016-12-23
62.26549530029297,2016-12-27
62.26549530029297,2016-12-28
62.30938720703125,2016-12-29
62.22163772583008,2016-12-30
61.879432678222656,2017-01-03
61.70392990112305,2017-01-04
61.94083786010742,2017-01-05
61.58987808227539,2017-01-06
61.230079650878906,2017-01-09
60.97561264038086,2017-01-10
61.537208557128906,2017-01-11
61.326622009277344,2017-01-12
61.23884963989258,2017-01-13
60.96685028076172,2017-01-17
61.06337356567383,2017-01-18
61.04582595825195,2017-01-19
61.12480545043945,2017-01-20
60.8439826965332,2017-01-23
61.03703689575195,2017-01-24
61.13357162475586,2017-01-25
61.18623352050781,2017-01-26
61.10722351074219,2017-01-27
61.07213592529297,2017-01-30
60.98440933227539,2017-01-31
60.70361328125,2017-02-01
61.10722351074219,2017-02-02
61.116031646728516,2017-02-03
60.91419219970703,2017-02-06
61.33538055419922,2017-02-07
61.431915283203125,2017-02-08
61.64250183105469,2017-02-09
61.89698028564453,2017-02-10
62.16023254394531,2017-02-13
62.177764892578125,2017-02-14
62.607730865478516,2017-02-15
62.45855712890625,2017-02-16
63.57294464111328,2017-02-17
63.89760971069336,2017-02-21
64.06433868408203,2017-02-22
63.976593017578125,2017-02-23
64.18720245361328,2017-02-24
64.2661361694336,2017-02-27
64.33633422851562,2017-02-28
64.38021850585938,2017-03-01
64.3012466430664,2017-03-02
63.906402587890625,2017-03-03
64.06433868408203,2017-03-06
63.79231262207031,2017-03-07
63.71729278564453,2017-03-08
63.814388275146484,2017-03-09
64.43222045898438,2017-03-10
64.5204849243164,2017-03-13
64.41458129882812,2017-03-14
65.12068176269531,2017-03-15
64.52931213378906,2017-03-16
64.90884399414062,2017-03-17
64.52931213378906,2017-03-20
64.00855255126953,2017-03-21
64.12332153320312,2017-03-22
64.04386901855469,2017-03-23
63.832035064697266,2017-03-24
63.44365692138672,2017-03-27
63.84968185424805,2017-03-28
63.68198013305664,2017-03-29
64.37042999267578,2017-03-30
64.36162567138672,2017-03-31
64.07032775878906,2017-04-03
64.01739501953125,2017-04-04
64.67053985595703,2017-04-05
64.51164245605469,2017-04-06
64.6175765991211,2017-04-07
64.33513641357422,2017-04-10
64.31747436523438,2017-04-11
63.814388275146484,2017-04-12
63.567230224609375,2017-04-13
63.990928649902344,2017-04-17
63.94677734375,2017-04-18
64.17626190185547,2017-04-19
64.29100036621094,2017-04-20
64.76762390136719,2017-04-21
65.40311431884766,2017-04-24
65.51786804199219,2017-04-25
63.814388275146484,2017-04-26
64.29100036621094,2017-04-27
64.238037109375,2017-04-28
64.44107818603516,2017-05-01
64.30867004394531,2017-05-02
64.32632446289062,2017-05-03
64.38809204101562,2017-05-04
64.77643585205078,2017-05-05
64.6617202758789,2017-05-08
64.22039794921875,2017-05-09
64.51164245605469,2017-05-10
64.03504180908203,2017-05-11
63.51426696777344,2017-05-12
63.69963455200195,2017-05-15
62.88762283325195,2017-05-16
62.42865753173828,2017-05-17
62.63165283203125,2017-05-18
62.22564697265625,2017-05-19
62.64048385620117,2017-05-22
62.68461608886719,2017-05-23
63.00236511230469,2017-05-24
63.1700553894043,2017-05-25
63.40837097167969,2017-05-26
63.67315673828125,2017-05-30
64.352783203125,2017-05-31
64.83824157714844,2017-06-01
65.53551483154297,2017-06-02
65.23542785644531,2017-06-05
64.79409790039062,2017-06-06
65.10037994384766,2017-06-07
64.39904022216797,2017-06-08
64.4967041015625,2017-06-09
64.70089721679688,2017-06-12
65.1358871459961,2017-06-13
65.18028259277344,2017-06-14
65.73958587646484,2017-06-15
65.81946563720703,2017-06-16
65.85498046875,2017-06-19
65.49100494384766,2017-06-20
65.16253662109375,2017-06-21
65.12702178955078,2017-06-22
65.1891860961914,2017-06-23
65.21580505371094,2017-06-26
64.90506744384766,2017-06-27
65.26905822753906,2017-06-28
64.8251953125,2017-06-29
65.11814880371094,2017-06-30
65.16253662109375,2017-07-03
65.44661712646484,2017-07-05
65.15364837646484,2017-07-06
65.68632507324219,2017-07-07
65.67745971679688,2017-07-10
65.57091522216797,2017-07-11
65.84612274169922,2017-07-12
65.68632507324219,2017-07-13
65.93489837646484,2017-07-14
66.13906860351562,2017-07-17
66.39653778076172,2017-07-18
66.51193237304688,2017-07-19
66.58295440673828,2017-07-20
66.91143798828125,2017-07-21
66.66287994384766,2017-07-24
67.15115356445312,2017-07-25
66.28113555908203,2017-07-26
66.98246765136719,2017-07-27
66.40542602539062,2017-07-28
66.71613311767578,2017-07-31
66.77827453613281,2017-08-01
66.804931640625,2017-08-02
67.13338470458984,2017-08-03
67.04460144042969,2017-08-04
66.92920684814453,2017-08-07
66.88480377197266,2017-08-08
66.78716278076172,2017-08-09
66.41429901123047,2017-08-10
66.23673248291016,2017-08-11
67.07125091552734,2017-08-14
67.20438385009766,2017-08-15
67.4707260131836,2017-08-16
67.05348205566406,2017-08-17
66.804931640625,2017-08-18
67.0623550415039,2017-08-21
67.64828491210938,2017-08-22
67.49735260009766,2017-08-23
67.16002655029297,2017-08-24
67.37309265136719,2017-08-25
67.70155334472656,2017-08-28
68.13656616210938,2017-08-29
68.3141098022461,2017-08-30
68.45616149902344,2017-08-31
68.52717590332031,2017-09-01
67.41748046875,2017-09-05
67.58613586425781,2017-09-06
67.92094421386719,2017-09-07
68.84940338134766,2017-09-08
69.38507080078125,2017-09-11
69.92070770263672,2017-09-12
69.46540832519531,2017-09-13
69.49217987060547,2017-09-14
69.6350326538086,2017-09-15
69.79571533203125,2017-09-18
69.86713409423828,2017-09-19
69.98320007324219,2017-09-20
69.88500213623047,2017-09-21
69.8135757446289,2017-09-22
70.17066955566406,2017-09-25
70.18852996826172,2017-09-26
69.92070770263672,2017-09-27
70.00105285644531,2017-09-28
69.87606811523438,2017-09-29
70.32245635986328,2017-10-02
70.77774810791016,2017-10-03
68.14411926269531,2017-10-04
68.44764709472656,2017-10-05
68.09949493408203,2017-10-06
68.5548095703125,2017-10-09
68.51017761230469,2017-10-10
68.81368255615234,2017-10-11
68.67086029052734,2017-10-12
68.76010131835938,2017-10-13
68.46552276611328,2017-10-16
68.59942626953125,2017-10-17
68.68870544433594,2017-10-18
69.07260131835938,2017-10-19
69.39398956298828,2017-10-20
69.38507080078125,2017-10-23
69.59037780761719,2017-10-24
69.19757843017578,2017-10-25
72.59007263183594,2017-10-26
73.48281860351562,2017-10-27
73.08999633789062,2017-10-30
73.35784149169922,2017-10-31
72.40258026123047,2017-11-01
72.8935775756836,2017-11-02
72.93822479248047,2017-11-03
72.52755737304688,2017-11-06
72.875732421875,2017-11-07
73.06322479248047,2017-11-08
72.67041778564453,2017-11-09
72.59899139404297,2017-11-10
73.33104705810547,2017-11-13
73.5453109741211,2017-11-14
72.96502685546875,2017-11-15
72.93822479248047,2017-11-16
72.00083923339844,2017-11-17
72.24188232421875,2017-11-20
72.19722747802734,2017-11-21
71.65267944335938,2017-11-22
71.75979614257812,2017-11-24
72.17937469482422,2017-11-27
72.85789489746094,2017-11-28
73.75957489013672,2017-11-29
73.8089370727539,2017-11-30
73.41407012939453,2017-12-01
74.6165542602539,2017-12-04
74.76910400390625,2017-12-05
74.93063354492188,2017-12-06
75.29856872558594,2017-12-07
75.8908462524414,2017-12-08
76.60872650146484,2017-12-11
75.95364379882812,2017-12-12
76.581787109375,2017-12-13
75.97158813476562,2017-12-14
77.05743408203125,2017-12-15
77.2817611694336,2017-12-18
76.8599853515625,2017-12-19
76.98563385009766,2017-12-20
76.98563385009766,2017-12-21
77.09331512451172,2017-12-22
77.0663833618164,2017-12-26
77.27278900146484,2017-12-27
77.4343032836914,2017-12-28
77.44329833984375,2017-12-29
77.2637939453125,2018-01-02
78.38554382324219,2018-01-03
79.05854034423828,2018-01-04
78.9598388671875,2018-01-05
79.01366424560547,2018-01-08
78.69063568115234,2018-01-09
78.31372833251953,2018-01-10
79.13035583496094,2018-01-11
79.21110534667969,2018-01-12
79.1124038696289,2018-01-16
79.44441223144531,2018-01-17
78.93292236328125,2018-01-18
79.02266693115234,2018-01-19
79.56108856201172,2018-01-22
79.50725555419922,2018-01-23
79.41749572753906,2018-01-24
79.47134399414062,2018-01-25
80.50334167480469,2018-01-26
79.1662368774414,2018-01-29
78.92394256591797,2018-01-30
79.35467529296875,2018-01-31
78.83422088623047,2018-02-01
77.64967346191406,2018-02-02
73.36022186279297,2018-02-05
73.40509033203125,2018-02-06
73.34230041503906,2018-02-07
71.00013732910156,2018-02-08
71.87957000732422,2018-02-09
72.30133819580078,2018-02-12
72.49874877929688,2018-02-13
74.12300872802734,2018-02-14
75.39727783203125,2018-02-15
76.41130065917969,2018-02-16
76.1600570678711,2018-02-20
75.46009826660156,2018-02-21
75.82801055908203,2018-02-22
76.71641540527344,2018-02-23
77.7035140991211,2018-02-26
78.02658081054688,2018-02-27
77.46122741699219,2018-02-28
76.5907974243164,2018-03-01
76.74332427978516,2018-03-02
76.8958740234375,2018-03-05
77.0125503540039,2018-03-06
76.54591369628906,2018-03-07
76.91133880615234,2018-03-08
78.68885040283203,2018-03-09
78.20161437988281,2018-03-12
78.19258880615234,2018-03-13
77.96702575683594,2018-03-14
77.82263946533203,2018-03-15
77.948974609375,2018-03-16
77.41661834716797,2018-03-19
77.84069061279297,2018-03-20
77.52488708496094,2018-03-21
76.00904846191406,2018-03-22
74.79998016357422,2018-03-23
75.90978240966797,2018-03-26
75.15186309814453,2018-03-27
75.0526123046875,2018-03-28
75.90077209472656,2018-03-29
75.41354370117188,2018-04-02
76.62259674072266,2018-04-03
77.12789154052734,2018-04-04
77.61512756347656,2018-04-05
75.98200225830078,2018-04-06
75.42253875732422,2018-04-09
76.0180892944336,2018-04-10
74.61050415039062,2018-04-11
74.90824890136719,2018-04-12
74.95336151123047,2018-04-13
75.23307037353516,2018-04-16
75.35938262939453,2018-04-17
75.4766845703125,2018-04-18
74.5473403930664,2018-04-19
74.42101287841797,2018-04-20
74.43904876708984,2018-04-23
73.44654846191406,2018-04-24
73.31119537353516,2018-04-25
73.7623519897461,2018-04-26
74.25859832763672,2018-04-27
73.34729766845703,2018-04-30
73.31119537353516,2018-05-01
72.94125366210938,2018-05-02
74.83606719970703,2018-05-03
75.83760833740234,2018-05-04
75.0887222290039,2018-05-07
74.95336151123047,2018-05-08
74.89922332763672,2018-05-09
75.1789321899414,2018-05-10
74.86312866210938,2018-05-11
74.55635833740234,2018-05-14
74.15032196044922,2018-05-15
73.64505004882812,2018-05-16
73.51871490478516,2018-05-17
73.51871490478516,2018-05-18
74.29468536376953,2018-05-21
73.79842376708984,2018-05-22
74.73681640625,2018-05-23
74.82706451416016,2018-05-24
74.85411834716797,2018-05-25
74.57440948486328,2018-05-29
75.65715026855469,2018-05-30
74.62853240966797,2018-05-31
75.45864868164062,2018-06-01
75.4947280883789,2018-06-04
75.33232116699219,2018-06-05
75.59397888183594,2018-06-06
75.59851837158203,2018-06-07
75.84351348876953,2018-06-08
75.81629943847656,2018-06-11
76.12477111816406,2018-06-12
75.41707611083984,2018-06-13
75.82535552978516,2018-06-14
76.51493835449219,2018-06-15
75.55316162109375,2018-06-18
75.0178451538086,2018-06-19
74.32825469970703,2018-06-20
73.738525390625,2018-06-21
74.2919692993164,2018-06-22
74.12864685058594,2018-06-25
74.02883911132812,2018-06-26
72.58621215820312,2018-06-27
73.28483581542969,2018-06-28
73.80201721191406,2018-06-29
74.27383422851562,2018-07-02
74.02883911132812,2018-07-03
74.66397857666016,2018-07-05
74.66397857666016,2018-07-06
74.80913543701172,2018-07-09
75.68018341064453,2018-07-10
75.95237731933594,2018-07-11
76.44233703613281,2018-07-12
76.55123138427734,2018-07-13
76.00682067871094,2018-07-16
75.94330596923828,2018-07-17
74.99968719482422,2018-07-18
74.99060821533203,2018-07-19
75.02691650390625,2018-07-20
74.61860656738281,2018-07-23
73.9381103515625,2018-07-24
79.69965362548828,2018-07-25
80.31661987304688,2018-07-26
81.34190368652344,2018-07-27
80.63418579101562,2018-07-30
81.65946960449219,2018-07-31
81.54151153564453,2018-08-01
81.75929260253906,2018-08-02
81.26024627685547,2018-08-03
81.49615478515625,2018-08-06
81.57778930664062,2018-08-07
81.68669128417969,2018-08-08
81.78649139404297,2018-08-09
81.60502624511719,2018-08-10
81.6685562133789,2018-08-13
81.79557800292969,2018-08-14
82.25830078125,2018-08-15
82.43070220947266,2018-08-16
82.87528991699219,2018-08-17
82.7210464477539,2018-08-20
82.45791625976562,2018-08-21
82.20386505126953,2018-08-22
82.23109436035156,2018-08-23
82.29460906982422,2018-08-24
82.26737976074219,2018-08-27
82.05870819091797,2018-08-28
82.23109436035156,2018-08-29
82.34903717041016,2018-08-30
82.47608184814453,2018-08-31
82.67568969726562,2018-09-04
83.05677032470703,2018-09-05
83.79087829589844,2018-09-06
83.72705078125,2018-09-07
83.84559631347656,2018-09-10
84.21038818359375,2018-09-11
83.67231750488281,2018-09-12
83.92768859863281,2018-09-13
83.92768859863281,2018-09-14
84.0006332397461,2018-09-17
84.3654556274414,2018-09-18
83.17988586425781,2018-09-19
83.6449966430664,2018-09-20
83.37138366699219,2018-09-21
82.54149627685547,2018-09-24
82.42294311523438,2018-09-25
81.86665344238281,2018-09-26
81.9395980834961,2018-09-27
82.40470123291016,2018-09-28
82.23145294189453,2018-10-01
82.01256561279297,2018-10-02
81.6295394897461,2018-10-03
81.19181060791016,2018-10-04
82.03993225097656,2018-10-05
82.87893676757812,2018-10-08
83.23461151123047,2018-10-09
82.34999084472656,2018-10-10
80.2889633178711,2018-10-11
80.75405883789062,2018-10-12
80.64463806152344,2018-10-15
82.30439758300781,2018-10-16
82.20406341552734,2018-10-17
82.17671966552734,2018-10-18
82.47766876220703,2018-10-19
82.00345611572266,2018-10-22
80.59901428222656,2018-10-23
79.54115295410156,2018-10-24
77.37068176269531,2018-10-25
77.45276641845703,2018-10-26
78.8024673461914,2018-10-29
81.00028991699219,2018-10-30
81.59304809570312,2018-10-31
80.33455657958984,2018-11-01
79.34054565429688,2018-11-02
80.05183410644531,2018-11-05
80.09745788574219,2018-11-06
81.55657958984375,2018-11-07
81.97608184814453,2018-11-08
82.49590301513672,2018-11-09
82.86068725585938,2018-11-12
82.78773498535156,2018-11-13
82.99747467041016,2018-11-14
83.88208770751953,2018-11-15
84.46573638916016,2018-11-16
84.49311828613281,2018-11-19
83.39873504638672,2018-11-20
83.08867645263672,2018-11-21
82.84244537353516,2018-11-23
83.38961029052734,2018-11-26
83.36229705810547,2018-11-27
84.63899993896484,2018-11-28
84.98272705078125,2018-11-29
85.9267807006836,2018-11-30
85.31267547607422,2018-12-03
84.89105224609375,2018-12-04
85.11103057861328,2018-12-06
83.5987319946289,2018-12-07
83.65373229980469,2018-12-10
83.8370361328125,2018-12-11
83.30543518066406,2018-12-12
83.75454711914062,2018-12-13
83.5345687866211,2018-12-14
81.6189956665039,2018-12-17
81.7472915649414,2018-12-18
80.5832748413086,2018-12-19
80.61077117919922,2018-12-20
80.6657485961914,2018-12-21
76.71540069580078,2018-12-24
79.68507385253906,2018-12-26
80.74824523925781,2018-12-27
80.61077117919922,2018-12-28
81.56398010253906,2018-12-31
81.31651306152344,2019-01-02
81.0965347290039,2019-01-03
83.25042724609375,2019-01-04
83.45209503173828,2019-01-07
84.63441467285156,2019-01-08
84.20364379882812,2019-01-09
85.41349029541016,2019-01-10
85.83511352539062,2019-01-11
85.3401870727539,2019-01-14
85.95427703857422,2019-01-15
84.96437072753906,2019-01-16
85.53264617919922,2019-01-17
86.5866928100586,2019-01-18
86.96245574951172,2019-01-22
86.98998260498047,2019-01-23
86.53168487548828,2019-01-24
86.9808120727539,2019-01-25
86.61417388916016,2019-01-28
86.85247039794922,2019-01-29
87.0174789428711,2019-01-30
87.6865463256836,2019-01-31
87.50322723388672,2019-02-01
87.98899841308594,2019-02-04
89.09803771972656,2019-02-05
88.59393310546875,2019-02-06
88.80473327636719,2019-02-07
89.29049682617188,2019-02-08
89.24468231201172,2019-02-11
90.41789245605469,2019-02-12
90.33538055419922,2019-02-13
