CNXT,Date
48.766998291015625,2021-12-21
49.11199951171875,2021-12-22
49.159000396728516,2021-12-23
48.172000885009766,2021-12-27
48.50899887084961,2021-12-28
47.84000015258789,2021-12-29
48.4900016784668,2021-12-30
48.46500015258789,2021-12-31
48.483001708984375,2022-01-03
47.15800094604492,2022-01-04
45.70899963378906,2022-01-05
45.25199890136719,2022-01-06
44.86000061035156,2022-01-07
44.79499816894531,2022-01-10
44.5099983215332,2022-01-11
45.83000183105469,2022-01-12
44.720001220703125,2022-01-13
45.34600067138672,2022-01-14
45.62799835205078,2022-01-18
44.731998443603516,2022-01-19
44.61000061035156,2022-01-20
44.0099983215332,2022-01-21
44.43899917602539,2022-01-24
43.41600036621094,2022-01-25
43.638999938964844,2022-01-26
42.340999603271484,2022-01-27
42.15700149536133,2022-01-28
42.547000885009766,2022-01-31
42.67300033569336,2022-02-01
42.680999755859375,2022-02-02
42.54999923706055,2022-02-03
42.75899887084961,2022-02-04
42.262001037597656,2022-02-07
41.435001373291016,2022-02-08
41.98099899291992,2022-02-09
41.130001068115234,2022-02-10
39.60100173950195,2022-02-11
39.520999908447266,2022-02-14
41.10300064086914,2022-02-15
41.15800094604492,2022-02-16
41.30099868774414,2022-02-17
41.14799880981445,2022-02-18
40.35100173950195,2022-02-22
41.32600021362305,2022-02-23
40.77399826049805,2022-02-24
41.965999603271484,2022-02-25
42.159000396728516,2022-02-28
41.96099853515625,2022-03-01
41.417999267578125,2022-03-02
40.606998443603516,2022-03-03
39.93899917602539,2022-03-04
37.99599838256836,2022-03-07
37.529998779296875,2022-03-08
37.6349983215332,2022-03-09
38.2400016784668,2022-03-10
38.17599868774414,2022-03-11
36.31999969482422,2022-03-14
36.01499938964844,2022-03-15
39.5989990234375,2022-03-16
39.52000045776367,2022-03-17
39.959999084472656,2022-03-18
39.58700180053711,2022-03-21
39.1510009765625,2022-03-22
39.111000061035156,2022-03-23
39.249000549316406,2022-03-24
38.20800018310547,2022-03-25
37.516998291015625,2022-03-28
37.68899917602539,2022-03-29
39.03499984741211,2022-03-30
38.40399932861328,2022-03-31
38.696998596191406,2022-04-01
38.74800109863281,2022-04-04
38.305999755859375,2022-04-05
37.93600082397461,2022-04-06
37.33700180053711,2022-04-07
37.11199951171875,2022-04-08
35.47999954223633,2022-04-11
36.34000015258789,2022-04-12
35.90299987792969,2022-04-13
35.369998931884766,2022-04-14
35.93600082397461,2022-04-18
35.19300079345703,2022-04-19
33.72200012207031,2022-04-20
32.659000396728516,2022-04-21
32.279998779296875,2022-04-22
30.1200008392334,2022-04-25
29.804000854492188,2022-04-26
31.760000228881836,2022-04-27
30.920000076293945,2022-04-28
31.749000549316406,2022-04-29
31.489999771118164,2022-05-02
31.93199920654297,2022-05-03
32.09199905395508,2022-05-04
31.1200008392334,2022-05-05
30.709999084472656,2022-05-06
30.136999130249023,2022-05-09
30.809999465942383,2022-05-10
31.753000259399414,2022-05-11
31.812000274658203,2022-05-12
32.047000885009766,2022-05-13
31.635000228881836,2022-05-16
32.38999938964844,2022-05-17
31.819000244140625,2022-05-18
32.792999267578125,2022-05-19
33.2400016784668,2022-05-20
33.395999908447266,2022-05-23
32.11000061035156,2022-05-24
31.992000579833984,2022-05-25
31.8799991607666,2022-05-26
32.08000183105469,2022-05-27
33.2130012512207,2022-05-31
33.32500076293945,2022-06-01
34.45000076293945,2022-06-02
34.34000015258789,2022-06-03
35.42599868774414,2022-06-06
35.96200180053711,2022-06-07
35.757999420166016,2022-06-08
34.316001892089844,2022-06-09
34.99599838256836,2022-06-10
34.47999954223633,2022-06-13
35.06700134277344,2022-06-14
36.14699935913086,2022-06-15
35.75,2022-06-16
36.79999923706055,2022-06-17
37.5260009765625,2022-06-21
37.119998931884766,2022-06-22
38.39500045776367,2022-06-23
39.44499969482422,2022-06-24
39.25,2022-06-27
39.0880012512207,2022-06-28
38.44499969482422,2022-06-29
39.29999923706055,2022-06-30
38.81800079345703,2022-07-01
39.12900161743164,2022-07-05
38.823001861572266,2022-07-06
39.880001068115234,2022-07-07
39.349998474121094,2022-07-08
38.099998474121094,2022-07-11
37.189998626708984,2022-07-12
37.88999938964844,2022-07-13
38.71799850463867,2022-07-14
37.86000061035156,2022-07-15
38.400001525878906,2022-07-18
37.981998443603516,2022-07-19
37.86000061035156,2022-07-20
37.7140007019043,2022-07-21
37.36800003051758,2022-07-22
37.24700164794922,2022-07-25
37.209999084472656,2022-07-26
37.518001556396484,2022-07-27
37.27000045776367,2022-07-28
36.619998931884766,2022-07-29
37.22700119018555,2022-08-01
36.66999816894531,2022-08-02
36.20000076293945,2022-08-03
36.310001373291016,2022-08-04
36.720001220703125,2022-08-05
36.709999084472656,2022-08-08
36.93600082397461,2022-08-09
36.849998474121094,2022-08-10
37.47999954223633,2022-08-11
37.11000061035156,2022-08-12
37.130001068115234,2022-08-15
37.35100173950195,2022-08-16
37.93000030517578,2022-08-17
37.82699966430664,2022-08-18
36.959999084472656,2022-08-19
37.400001525878906,2022-08-22
37.88199996948242,2022-08-23
36.27199935913086,2022-08-24
36.310001373291016,2022-08-25
35.439998626708984,2022-08-26
35.25899887084961,2022-08-29
34.70000076293945,2022-08-30
34.29399871826172,2022-08-31
34.02000045776367,2022-09-01
33.849998474121094,2022-09-02
33.55099868774414,2022-09-06
34.29999923706055,2022-09-07
33.619998931884766,2022-09-08
33.95399856567383,2022-09-09
34.09000015258789,2022-09-12
33.41400146484375,2022-09-13
33.27000045776367,2022-09-14
31.97800064086914,2022-09-15
31.305999755859375,2022-09-16
31.1299991607666,2022-09-19
31.055999755859375,2022-09-20
30.5,2022-09-21
30.39900016784668,2022-09-22
29.798999786376953,2022-09-23
30.02899932861328,2022-09-26
30.493000030517578,2022-09-27
30.132999420166016,2022-09-28
30.450000762939453,2022-09-29
29.6299991607666,2022-09-30
29.766000747680664,2022-10-03
30.739999771118164,2022-10-04
30.969999313354492,2022-10-05
30.695999145507812,2022-10-06
30.014999389648438,2022-10-07
28.889999389648438,2022-10-10
29.033000946044922,2022-10-11
29.780000686645508,2022-10-12
30.440000534057617,2022-10-13
31.040000915527344,2022-10-14
31.459999084472656,2022-10-17
31.219999313354492,2022-10-18
30.611000061035156,2022-10-19
30.552000045776367,2022-10-20
30.75,2022-10-21
29.3700008392334,2022-10-24
29.25200080871582,2022-10-25
30.533000946044922,2022-10-26
29.549999237060547,2022-10-27
28.639999389648438,2022-10-28
28.43000030517578,2022-10-31
29.280000686645508,2022-11-01
29.549999237060547,2022-11-02
29.976999282836914,2022-11-03
31.847000122070312,2022-11-04
31.34000015258789,2022-11-07
31.040000915527344,2022-11-08
30.290000915527344,2022-11-09
30.989999771118164,2022-11-10
31.540000915527344,2022-11-11
31.049999237060547,2022-11-14
31.92099952697754,2022-11-15
31.152000427246094,2022-11-16
30.790000915527344,2022-11-17
30.844999313354492,2022-11-18
30.666000366210938,2022-11-21
30.32200050354004,2022-11-22
30.232999801635742,2022-11-23
29.5049991607666,2022-11-25
29.402999877929688,2022-11-28
30.277000427246094,2022-11-29
31.05299949645996,2022-11-30
31.14900016784668,2022-12-01
31.78499984741211,2022-12-02
31.309999465942383,2022-12-05
31.639999389648438,2022-12-06
31.959999084472656,2022-12-07
32.029998779296875,2022-12-08
31.863000869750977,2022-12-09
31.69099998474121,2022-12-12
31.51300048828125,2022-12-13
31.549999237060547,2022-12-14
31.68400001525879,2022-12-15
31.302000045776367,2022-12-16
30.965999603271484,2022-12-19
30.65999984741211,2022-12-20
30.5939998626709,2022-12-21
30.097999572753906,2022-12-22
30.118000030517578,2022-12-23
31.391000747680664,2022-12-27
30.704999923706055,2022-12-28
31.268999099731445,2022-12-29
31.22100067138672,2022-12-30
31.468000411987305,2023-01-03
31.566999435424805,2023-01-04
32.24800109863281,2023-01-05
33.13999938964844,2023-01-06
33.277000427246094,2023-01-09
33.86199951171875,2023-01-10
33.573001861572266,2023-01-11
33.99300003051758,2023-01-12
34.45100021362305,2023-01-13
34.83000183105469,2023-01-17
34.65700149536133,2023-01-18
35.14699935913086,2023-01-19
35.417999267578125,2023-01-20
35.58700180053711,2023-01-23
35.637001037597656,2023-01-24
35.81100082397461,2023-01-25
36.24100112915039,2023-01-26
36.130001068115234,2023-01-27
35.709999084472656,2023-01-30
35.43600082397461,2023-01-31
36.016998291015625,2023-02-01
35.49800109863281,2023-02-02
34.709999084472656,2023-02-03
34.457000732421875,2023-02-06
34.48899841308594,2023-02-07
34.15999984741211,2023-02-08
34.87900161743164,2023-02-09
34.2599983215332,2023-02-10
34.91699981689453,2023-02-13
34.63199996948242,2023-02-14
34.305999755859375,2023-02-15
33.66699981689453,2023-02-16
32.72100067138672,2023-02-17
32.83599853515625,2023-02-21
32.599998474121094,2023-02-22
32.61800003051758,2023-02-23
31.726999282836914,2023-02-24
31.961999893188477,2023-02-27
32.143001556396484,2023-02-28
32.75,2023-03-01
32.380001068115234,2023-03-02
32.46799850463867,2023-03-03
32.154998779296875,2023-03-06
31.243999481201172,2023-03-07
31.47599983215332,2023-03-08
31.076000213623047,2023-03-09
31.5310001373291,2023-03-10
31.641000747680664,2023-03-13
31.614999771118164,2023-03-14
31.09000015258789,2023-03-15
30.940000534057617,2023-03-16
30.631999969482422,2023-03-17
30.930999755859375,2023-03-20
31.5,2023-03-21
31.503000259399414,2023-03-22
31.93400001525879,2023-03-23
31.8700008392334,2023-03-24
32.04499816894531,2023-03-27
31.81999969482422,2023-03-28
31.71500015258789,2023-03-29
32.029998779296875,2023-03-30
32.05099868774414,2023-03-31
32.61199951171875,2023-04-03
32.38600158691406,2023-04-04
32.290000915527344,2023-04-05
32.441001892089844,2023-04-06
32.57600021362305,2023-04-10
32.49399948120117,2023-04-11
32.301998138427734,2023-04-12
32.32500076293945,2023-04-13
32.400001525878906,2023-04-14
32.45500183105469,2023-04-17
32.45100021362305,2023-04-18
32.189998626708984,2023-04-19
31.86199951171875,2023-04-20
31.14699935913086,2023-04-21
30.67300033569336,2023-04-24
29.79800033569336,2023-04-25
30.415000915527344,2023-04-26
30.715999603271484,2023-04-27
30.982999801635742,2023-04-28
30.701000213623047,2023-05-01
30.645000457763672,2023-05-02
30.606000900268555,2023-05-03
30.575000762939453,2023-05-04
30.239999771118164,2023-05-05
30.239999771118164,2023-05-08
29.90399932861328,2023-05-09
30.049999237060547,2023-05-10
30.18600082397461,2023-05-11
29.639999389648438,2023-05-12
30.551000595092773,2023-05-15
30.180999755859375,2023-05-16
30.131000518798828,2023-05-17
29.71299934387207,2023-05-18
29.90399932861328,2023-05-19
29.788000106811523,2023-05-22
29.29400062561035,2023-05-23
29.172000885009766,2023-05-24
29.07699966430664,2023-05-25
29.113000869750977,2023-05-26
28.645999908447266,2023-05-30
28.391000747680664,2023-05-31
28.735000610351562,2023-06-01
29.114999771118164,2023-06-02
28.608999252319336,2023-06-05
28.229999542236328,2023-06-06
27.545000076293945,2023-06-07
27.635000228881836,2023-06-08
27.625999450683594,2023-06-09
27.790000915527344,2023-06-12
27.966999053955078,2023-06-13
28.024999618530273,2023-06-14
29.194000244140625,2023-06-15
29.357999801635742,2023-06-16
29.110000610351562,2023-06-20
28.424999237060547,2023-06-21
28.344999313354492,2023-06-22
28.04599952697754,2023-06-23
27.881000518798828,2023-06-26
28.083999633789062,2023-06-27
27.85099983215332,2023-06-28
27.759000778198242,2023-06-29
28.28700065612793,2023-06-30
28.35300064086914,2023-07-03
28.198999404907227,2023-07-05
27.854999542236328,2023-07-06
27.861000061035156,2023-07-07
28.2549991607666,2023-07-10
28.50200080871582,2023-07-11
28.548999786376953,2023-07-12
29.082000732421875,2023-07-13
28.6200008392334,2023-07-14
28.464000701904297,2023-07-17
28.2450008392334,2023-07-18
27.844999313354492,2023-07-19
27.75,2023-07-20
27.77400016784668,2023-07-21
27.92799949645996,2023-07-24
28.42799949645996,2023-07-25
28.44700050354004,2023-07-26
28.025999069213867,2023-07-27
28.913999557495117,2023-07-28
29.01099967956543,2023-07-31
28.545000076293945,2023-08-01
28.40399932861328,2023-08-02
28.996999740600586,2023-08-03
29.13599967956543,2023-08-04
28.733999252319336,2023-08-07
28.4689998626709,2023-08-08
28.510000228881836,2023-08-09
28.63800048828125,2023-08-10
27.683000564575195,2023-08-11
27.5,2023-08-14
27.031999588012695,2023-08-15
26.75,2023-08-16
27.093000411987305,2023-08-17
26.71500015258789,2023-08-18
26.527999877929688,2023-08-21
26.315000534057617,2023-08-22
25.947999954223633,2023-08-23
26.163999557495117,2023-08-24
25.889999389648438,2023-08-25
26.19499969482422,2023-08-28
26.990999221801758,2023-08-29
26.874000549316406,2023-08-30
26.79800033569336,2023-08-31
26.895000457763672,2023-09-01
26.73900032043457,2023-09-05
26.545000076293945,2023-09-06
25.743000030517578,2023-09-07
25.674999237060547,2023-09-08
26.125,2023-09-11
25.9950008392334,2023-09-12
25.777000427246094,2023-09-13
25.56999969482422,2023-09-14
25.31800079345703,2023-09-15
25.565000534057617,2023-09-18
25.290000915527344,2023-09-19
25.141000747680664,2023-09-20
24.81800079345703,2023-09-21
25.520000457763672,2023-09-22
25.316999435424805,2023-09-25
25.128000259399414,2023-09-26
25.34600067138672,2023-09-27
25.385000228881836,2023-09-28
25.479999542236328,2023-09-29
25.363000869750977,2023-10-02
25.104999542236328,2023-10-03
24.93400001525879,2023-10-04
25.06399917602539,2023-10-05
25.31100082397461,2023-10-06
25.333999633789062,2023-10-09
25.447999954223633,2023-10-10
25.58799934387207,2023-10-11
25.364999771118164,2023-10-12
25.19499969482422,2023-10-13
24.874000549316406,2023-10-16
24.809999465942383,2023-10-17
24.322999954223633,2023-10-18
24.013999938964844,2023-10-19
23.795000076293945,2023-10-20
23.572999954223633,2023-10-23
24.09000015258789,2023-10-24
23.475000381469727,2023-10-25
23.69499969482422,2023-10-26
24.194000244140625,2023-10-27
24.986000061035156,2023-10-30
24.834999084472656,2023-10-31
24.75,2023-11-01
24.559999465942383,2023-11-02
25.051000595092773,2023-11-03
25.7189998626709,2023-11-06
25.690000534057617,2023-11-07
25.61199951171875,2023-11-08
25.420000076293945,2023-11-09
25.332000732421875,2023-11-10
25.575000762939453,2023-11-13
25.790000915527344,2023-11-14
25.73699951171875,2023-11-15
25.010000228881836,2023-11-16
25.434999465942383,2023-11-17
25.784000396728516,2023-11-20
25.54599952697754,2023-11-21
25.100000381469727,2023-11-22
25.02899932861328,2023-11-24
24.836999893188477,2023-11-27
25.069000244140625,2023-11-28
24.784000396728516,2023-11-29
24.78499984741211,2023-11-30
24.829999923706055,2023-12-01
24.60300064086914,2023-12-04
24.090999603271484,2023-12-05
24.124000549316406,2023-12-06
24.165000915527344,2023-12-07
24.17300033569336,2023-12-08
24.663999557495117,2023-12-11
24.413999557495117,2023-12-12
24.30299949645996,2023-12-13
24.256999969482422,2023-12-14
23.875,2023-12-15
23.461000442504883,2023-12-18
23.75,2023-12-19
23.132999420166016,2023-12-20
23.695999145507812,2023-12-21
23.590999603271484,2023-12-22
23.389999389648438,2023-12-26
23.384000778198242,2023-12-27
24.410999298095703,2023-12-28
24.518999099731445,2023-12-29
23.90399932861328,2024-01-02
23.658000946044922,2024-01-03
23.114999771118164,2024-01-04
22.8700008392334,2024-01-05
22.510000228881836,2024-01-08
22.3700008392334,2024-01-09
22.385000228881836,2024-01-10
22.815000534057617,2024-01-11
22.599000930786133,2024-01-12
22.329999923706055,2024-01-16
21.69300079345703,2024-01-17
22.06599998474121,2024-01-18
22.117000579833984,2024-01-19
21.44499969482422,2024-01-22
21.8700008392334,2024-01-23
22.34000015258789,2024-01-24
22.145000457763672,2024-01-25
21.70400047302246,2024-01-26
20.819000244140625,2024-01-29
20.341999053955078,2024-01-30
20.243000030517578,2024-01-31
20.472000122070312,2024-02-01
19.690000534057617,2024-02-02
19.944000244140625,2024-02-05
21.464000701904297,2024-02-06
21.80900001525879,2024-02-07
21.917999267578125,2024-02-08
21.895000457763672,2024-02-09
22.058000564575195,2024-02-12
21.97599983215332,2024-02-13
22.024999618530273,2024-02-14
22.125999450683594,2024-02-15
22.399999618530273,2024-02-16
22.319000244140625,2024-02-20
22.450000762939453,2024-02-21
22.486000061035156,2024-02-22
22.485000610351562,2024-02-23
22.402000427246094,2024-02-26
22.954999923706055,2024-02-27
22.315000534057617,2024-02-28
23.038000106811523,2024-02-29
23.340999603271484,2024-03-01
23.399999618530273,2024-03-04
23.336000442504883,2024-03-05
23.426000595092773,2024-03-06
22.92799949645996,2024-03-07
23.049999237060547,2024-03-08
24.4060001373291,2024-03-11
24.375,2024-03-12
24.219999313354492,2024-03-13
24.011999130249023,2024-03-14
24.155000686645508,2024-03-15
24.613000869750977,2024-03-18
24.364999771118164,2024-03-19
24.395999908447266,2024-03-20
24.08799934387207,2024-03-21
23.617000579833984,2024-03-22
23.267000198364258,2024-03-25
23.361000061035156,2024-03-26
22.735000610351562,2024-03-27
22.959999084472656,2024-03-28
23.790000915527344,2024-04-01
23.67799949645996,2024-04-02
23.420000076293945,2024-04-03
23.461999893188477,2024-04-04
23.378000259399414,2024-04-05
22.979999542236328,2024-04-08
23.305999755859375,2024-04-09
