ENPH,Date
162.3699951171875,2023-05-19
164.64999389648438,2023-05-22
162.8300018310547,2023-05-23
164.0500030517578,2023-05-24
164.58999633789062,2023-05-25
165.1999969482422,2023-05-26
174.1199951171875,2023-05-30
173.8800048828125,2023-05-31
181.47000122070312,2023-06-01
181.86000061035156,2023-06-02
182.72999572753906,2023-06-05
182.61000061035156,2023-06-06
182.08999633789062,2023-06-07
181.39999389648438,2023-06-08
174.5800018310547,2023-06-09
176.88999938964844,2023-06-12
179.66000366210938,2023-06-13
179.1999969482422,2023-06-14
180.50999450683594,2023-06-15
181.80999755859375,2023-06-16
171.99000549316406,2023-06-20
167.99000549316406,2023-06-21
162.52999877929688,2023-06-22
158.69000244140625,2023-06-23
159.2100067138672,2023-06-26
161.02999877929688,2023-06-27
161.4199981689453,2023-06-28
158.77000427246094,2023-06-29
167.47999572753906,2023-06-30
169.5500030517578,2023-07-03
165.33999633789062,2023-07-05
161.3800048828125,2023-07-06
166.1699981689453,2023-07-07
175.47000122070312,2023-07-10
173.77999877929688,2023-07-11
182.8000030517578,2023-07-12
182.63999938964844,2023-07-13
177.94000244140625,2023-07-14
189.6699981689453,2023-07-17
184.0500030517578,2023-07-18
185.49000549316406,2023-07-19
175.9199981689453,2023-07-20
177.47999572753906,2023-07-21
177.80999755859375,2023-07-24
179.47000122070312,2023-07-25
173.36000061035156,2023-07-26
166.8000030517578,2023-07-27
154.3300018310547,2023-07-28
151.8300018310547,2023-07-31
150.32000732421875,2023-08-01
140.69000244140625,2023-08-02
140.36000061035156,2023-08-03
140.0,2023-08-04
135.4499969482422,2023-08-07
135.77000427246094,2023-08-08
138.4600067138672,2023-08-09
136.4600067138672,2023-08-10
135.1999969482422,2023-08-11
138.58999633789062,2023-08-14
134.55999755859375,2023-08-15
132.8800048828125,2023-08-16
131.44000244140625,2023-08-17
130.33999633789062,2023-08-18
130.16000366210938,2023-08-21
128.32000732421875,2023-08-22
130.36000061035156,2023-08-23
122.33999633789062,2023-08-24
124.08999633789062,2023-08-25
125.30000305175781,2023-08-28
129.0500030517578,2023-08-29
128.11000061035156,2023-08-30
126.52999877929688,2023-08-31
128.72999572753906,2023-09-01
127.7699966430664,2023-09-05
123.02999877929688,2023-09-06
122.2300033569336,2023-09-07
120.2300033569336,2023-09-08
122.19000244140625,2023-09-11
123.3499984741211,2023-09-12
119.5999984741211,2023-09-13
122.30999755859375,2023-09-14
120.30000305175781,2023-09-15
117.16000366210938,2023-09-18
122.08999633789062,2023-09-19
123.97000122070312,2023-09-20
124.8499984741211,2023-09-21
119.91999816894531,2023-09-22
121.0999984741211,2023-09-25
119.1500015258789,2023-09-26
120.11000061035156,2023-09-27
120.0199966430664,2023-09-28
120.1500015258789,2023-09-29
116.83999633789062,2023-10-02
114.22000122070312,2023-10-03
117.18000030517578,2023-10-04
116.01000213623047,2023-10-05
119.16000366210938,2023-10-06
119.75,2023-10-09
125.75,2023-10-10
128.61000061035156,2023-10-11
124.58000183105469,2023-10-12
123.80999755859375,2023-10-13
127.11000061035156,2023-10-16
129.24000549316406,2023-10-17
123.83999633789062,2023-10-18
115.9000015258789,2023-10-19
98.88999938964844,2023-10-20
96.29000091552734,2023-10-23
94.83999633789062,2023-10-24
94.3499984741211,2023-10-25
96.18000030517578,2023-10-26
82.08999633789062,2023-10-27
78.66000366210938,2023-10-30
79.58000183105469,2023-10-31
76.7300033569336,2023-11-01
78.91999816894531,2023-11-02
80.80999755859375,2023-11-03
78.18000030517578,2023-11-06
78.83000183105469,2023-11-07
76.9000015258789,2023-11-08
75.55999755859375,2023-11-09
77.9800033569336,2023-11-10
78.55000305175781,2023-11-13
91.38999938964844,2023-11-14
92.80999755859375,2023-11-15
90.66999816894531,2023-11-16
92.86000061035156,2023-11-17
98.5,2023-11-20
98.31999969482422,2023-11-21
100.19999694824219,2023-11-22
100.22000122070312,2023-11-24
97.80000305175781,2023-11-27
99.0999984741211,2023-11-28
100.95999908447266,2023-11-29
101.0199966430664,2023-11-30
106.5199966430664,2023-12-01
108.87000274658203,2023-12-04
110.0,2023-12-05
106.7699966430664,2023-12-06
107.16999816894531,2023-12-07
103.01000213623047,2023-12-08
103.55000305175781,2023-12-11
99.81999969482422,2023-12-12
107.61000061035156,2023-12-13
120.22000122070312,2023-12-14
123.91999816894531,2023-12-15
124.02999877929688,2023-12-18
135.32000732421875,2023-12-19
128.0,2023-12-20
133.86000061035156,2023-12-21
133.99000549316406,2023-12-22
137.33999633789062,2023-12-26
135.6300048828125,2023-12-27
134.7899932861328,2023-12-28
132.13999938964844,2023-12-29
131.24000549316406,2024-01-02
122.62999725341797,2024-01-03
118.06999969482422,2024-01-04
115.38999938964844,2024-01-05
116.0,2024-01-08
117.05999755859375,2024-01-09
117.54000091552734,2024-01-10
114.29000091552734,2024-01-11
110.22000122070312,2024-01-12
108.75,2024-01-16
105.55000305175781,2024-01-17
106.66000366210938,2024-01-18
103.58999633789062,2024-01-19
107.1500015258789,2024-01-22
111.30000305175781,2024-01-23
108.06999969482422,2024-01-24
106.83000183105469,2024-01-25
105.37000274658203,2024-01-26
109.16999816894531,2024-01-29
106.3499984741211,2024-01-30
104.12999725341797,2024-01-31
105.44000244140625,2024-02-01
101.76000213623047,2024-02-02
97.80000305175781,2024-02-05
100.51000213623047,2024-02-06
117.51000213623047,2024-02-07
116.87999725341797,2024-02-08
122.47000122070312,2024-02-09
128.89999389648438,2024-02-12
123.55999755859375,2024-02-13
131.6199951171875,2024-02-14
136.38999938964844,2024-02-15
131.8699951171875,2024-02-16
127.55000305175781,2024-02-20
126.23999786376953,2024-02-21
123.44000244140625,2024-02-22
118.19000244140625,2024-02-23
119.83999633789062,2024-02-26
121.11000061035156,2024-02-27
119.0999984741211,2024-02-28
127.01000213623047,2024-02-29
129.66000366210938,2024-03-01
123.97000122070312,2024-03-04
125.08999633789062,2024-03-05
125.36000061035156,2024-03-06
129.69000244140625,2024-03-07
130.27999877929688,2024-03-08
128.69000244140625,2024-03-11
121.0,2024-03-12
118.16999816894531,2024-03-13
110.41000366210938,2024-03-14
107.7300033569336,2024-03-15
111.19000244140625,2024-03-18
109.16000366210938,2024-03-19
113.69999694824219,2024-03-20
115.37999725341797,2024-03-21
114.61000061035156,2024-03-22
111.05000305175781,2024-03-25
109.3499984741211,2024-03-26
119.80000305175781,2024-03-27
120.9800033569336,2024-03-28
118.29000091552734,2024-04-01
113.55000305175781,2024-04-02
118.5999984741211,2024-04-03
120.77999877929688,2024-04-04
112.2699966430664,2024-04-05
115.23999786376953,2024-04-08
121.9800033569336,2024-04-09
