SIRI,Date
0.10418547689914703,2009-01-15
0.09550334513187408,2009-01-16
0.09550334513187408,2009-01-20
0.09550334513187408,2009-01-21
0.09550334513187408,2009-01-22
0.09550334513187408,2009-01-23
0.09550334513187408,2009-01-26
0.09550334513187408,2009-01-27
0.10418547689914703,2009-01-28
0.09550334513187408,2009-01-29
0.10418547689914703,2009-01-30
0.11286760121583939,2009-02-02
0.12154970318078995,2009-02-03
0.12154970318078995,2009-02-04
0.14759612083435059,2009-02-05
0.11286760121583939,2009-02-06
0.09550334513187408,2009-02-09
0.09550334513187408,2009-02-10
0.05209273844957352,2009-02-11
0.060774851590394974,2009-02-12
0.08682122081518173,2009-02-13
0.13891397416591644,2009-02-17
0.13023187220096588,2009-02-18
0.11286760121583939,2009-02-19
0.11286760121583939,2009-02-20
0.11286760121583939,2009-02-23
0.12154970318078995,2009-02-24
0.12154970318078995,2009-02-25
0.11286760121583939,2009-02-26
0.13891397416591644,2009-02-27
0.12154970318078995,2009-03-02
0.11286760121583939,2009-03-03
0.12154970318078995,2009-03-04
0.11286760121583939,2009-03-05
0.13023187220096588,2009-03-06
0.13023187220096588,2009-03-09
0.13023187220096588,2009-03-10
0.13891397416591644,2009-03-11
0.1649603396654129,2009-03-12
0.17364244163036346,2009-03-13
0.20837095379829407,2009-03-16
0.29519224166870117,2009-03-17
0.32123851776123047,2009-03-18
0.28651005029678345,2009-03-19
0.26914578676223755,2009-03-20
0.28651005029678345,2009-03-23
0.3125564455986023,2009-03-24
0.3125564455986023,2009-03-25
0.33860284090042114,2009-03-26
0.32123851776123047,2009-03-27
0.30387431383132935,2009-03-30
0.30387431383132935,2009-03-31
0.30387431383132935,2009-04-01
0.3125564455986023,2009-04-02
0.30387431383132935,2009-04-03
0.3125564455986023,2009-04-06
0.29519224166870117,2009-04-07
0.28651005029678345,2009-04-08
0.30387431383132935,2009-04-09
0.3125564455986023,2009-04-13
0.30387431383132935,2009-04-14
0.3299206793308258,2009-04-15
0.35596707463264465,2009-04-16
0.43410617113113403,2009-04-17
0.4254240095615387,2009-04-20
0.35596707463264465,2009-04-21
0.37333136796951294,2009-04-22
0.35596707463264465,2009-04-23
0.37333136796951294,2009-04-24
0.35596707463264465,2009-04-27
0.33860284090042114,2009-04-28
0.34728488326072693,2009-04-29
0.33860284090042114,2009-04-30
0.33860284090042114,2009-05-01
0.34728488326072693,2009-05-04
0.4080597758293152,2009-05-05
0.4601525664329529,2009-05-06
0.37333136796951294,2009-05-07
0.35596707463264465,2009-05-08
0.34728488326072693,2009-05-11
0.34728488326072693,2009-05-12
0.32123851776123047,2009-05-13
0.3125564455986023,2009-05-14
0.30387431383132935,2009-05-15
0.29519224166870117,2009-05-18
0.32123851776123047,2009-05-19
0.3125564455986023,2009-05-20
0.30387431383132935,2009-05-21
0.30387431383132935,2009-05-22
0.30387431383132935,2009-05-26
0.30387431383132935,2009-05-27
0.2778279483318329,2009-05-28
0.30387431383132935,2009-05-29
0.30387431383132935,2009-06-01
0.29519224166870117,2009-06-02
0.28651005029678345,2009-06-03
0.30387431383132935,2009-06-04
0.29519224166870117,2009-06-05
0.30387431383132935,2009-06-08
0.30387431383132935,2009-06-09
0.29519224166870117,2009-06-10
0.29519224166870117,2009-06-11
0.30387431383132935,2009-06-12
0.28651005029678345,2009-06-15
0.2778279483318329,2009-06-16
0.34728488326072693,2009-06-17
0.29519224166870117,2009-06-18
0.29519224166870117,2009-06-19
0.30387431383132935,2009-06-22
0.32123851776123047,2009-06-23
0.34728488326072693,2009-06-24
0.39937764406204224,2009-06-25
0.3125564455986023,2009-06-26
0.36464911699295044,2009-06-29
0.37333136796951294,2009-06-30
0.39937764406204224,2009-07-01
0.39069560170173645,2009-07-02
0.38201338052749634,2009-07-06
0.36464911699295044,2009-07-07
0.34728488326072693,2009-07-08
0.33860284090042114,2009-07-09
0.32123851776123047,2009-07-10
0.3299206793308258,2009-07-13
0.3299206793308258,2009-07-14
0.34728488326072693,2009-07-15
0.35596707463264465,2009-07-16
0.33860284090042114,2009-07-17
0.34728488326072693,2009-07-20
0.32123851776123047,2009-07-21
0.33860284090042114,2009-07-22
0.36464911699295044,2009-07-23
0.35596707463264465,2009-07-24
0.36464911699295044,2009-07-27
0.37333136796951294,2009-07-28
0.37333136796951294,2009-07-29
0.36464911699295044,2009-07-30
0.39069560170173645,2009-07-31
0.41674190759658813,2009-08-03
0.46883466839790344,2009-08-04
0.46883466839790344,2009-08-05
0.4601525664329529,2009-08-06
0.4254240095615387,2009-08-07
0.4601525664329529,2009-08-10
0.43410617113113403,2009-08-11
0.4427882730960846,2009-08-12
0.46883466839790344,2009-08-13
0.4948810338973999,2009-08-14
0.46883466839790344,2009-08-17
0.4948810338973999,2009-08-18
0.5209274888038635,2009-08-19
0.5903844833374023,2009-08-20
0.6077486276626587,2009-08-21
0.633794903755188,2009-08-24
0.6077486276626587,2009-08-25
0.5730201005935669,2009-08-26
0.5990665555000305,2009-08-27
0.5990665555000305,2009-08-28
0.5817021131515503,2009-08-31
0.5730201005935669,2009-09-01
0.5296095013618469,2009-09-02
0.5382915735244751,2009-09-03
0.5643379092216492,2009-09-04
0.5730201005935669,2009-09-08
0.5990665555000305,2009-09-09
0.5903844833374023,2009-09-10
0.5730201005935669,2009-09-11
0.5643379092216492,2009-09-14
0.5817021131515503,2009-09-15
0.6077486276626587,2009-09-16
0.5990665555000305,2009-09-17
0.5903844833374023,2009-09-18
0.5730201005935669,2009-09-21
0.5903844833374023,2009-09-22
0.5903844833374023,2009-09-23
0.5556558966636658,2009-09-24
0.5469737648963928,2009-09-25
0.5209274888038635,2009-09-28
0.5382915735244751,2009-09-29
0.5556558966636658,2009-09-30
0.5209274888038635,2009-10-01
0.5209274888038635,2009-10-02
0.5209274888038635,2009-10-05
0.5035630464553833,2009-10-06
0.47751668095588684,2009-10-07
0.4861988127231598,2009-10-08
0.47751668095588684,2009-10-09
0.4861988127231598,2009-10-12
0.4861988127231598,2009-10-13
0.5035630464553833,2009-10-14
0.5035630464553833,2009-10-15
0.5122453570365906,2009-10-16
0.5382915735244751,2009-10-19
0.5469737648963928,2009-10-20
0.5296095013618469,2009-10-21
0.5296095013618469,2009-10-22
0.5122453570365906,2009-10-23
0.5122453570365906,2009-10-26
0.5122453570365906,2009-10-27
0.4948810338973999,2009-10-28
0.5035630464553833,2009-10-29
0.5122453570365906,2009-10-30
0.5122453570365906,2009-11-02
0.5209274888038635,2009-11-03
0.5296095013618469,2009-11-04
0.5556558966636658,2009-11-05
0.5469737648963928,2009-11-06
0.5469737648963928,2009-11-09
0.5382915735244751,2009-11-10
0.5469737648963928,2009-11-11
0.5730201005935669,2009-11-12
0.5817021131515503,2009-11-13
0.5730201005935669,2009-11-16
0.5643379092216492,2009-11-17
0.5556558966636658,2009-11-18
0.5469737648963928,2009-11-19
0.5469737648963928,2009-11-20
0.5469737648963928,2009-11-23
0.5469737648963928,2009-11-24
0.5469737648963928,2009-11-25
0.5469737648963928,2009-11-27
0.5469737648963928,2009-11-30
0.5556558966636658,2009-12-01
0.5556558966636658,2009-12-02
0.5469737648963928,2009-12-03
0.5469737648963928,2009-12-04
0.5469737648963928,2009-12-07
0.5469737648963928,2009-12-08
0.5382915735244751,2009-12-09
0.5296095013618469,2009-12-10
0.5296095013618469,2009-12-11
0.5296095013618469,2009-12-14
0.5382915735244751,2009-12-15
0.5382915735244751,2009-12-16
0.5209274888038635,2009-12-17
0.5209274888038635,2009-12-18
0.4948810338973999,2009-12-21
0.4948810338973999,2009-12-22
0.5035630464553833,2009-12-23
0.5122453570365906,2009-12-24
0.5209274888038635,2009-12-28
0.5122453570365906,2009-12-29
0.5035630464553833,2009-12-30
0.5209274888038635,2009-12-31
0.5643379092216492,2010-01-04
0.5990665555000305,2010-01-05
0.5990665555000305,2010-01-06
0.5817021131515503,2010-01-07
0.5817021131515503,2010-01-08
0.5990665555000305,2010-01-11
0.5903844833374023,2010-01-12
0.5817021131515503,2010-01-13
0.5903844833374023,2010-01-14
0.5817021131515503,2010-01-15
0.5817021131515503,2010-01-19
0.633794903755188,2010-01-20
0.6077486276626587,2010-01-21
0.5990665555000305,2010-01-22
0.5903844833374023,2010-01-25
0.6164308786392212,2010-01-26
0.6424770355224609,2010-01-27
0.7119341492652893,2010-01-28
0.7292982339859009,2010-01-29
0.7640267610549927,2010-02-01
0.7900732755661011,2010-02-02
0.7466627359390259,2010-02-03
0.7379805445671082,2010-02-04
0.7466627359390259,2010-02-05
0.7292982339859009,2010-02-08
0.7466627359390259,2010-02-09
0.7379805445671082,2010-02-10
0.7640267610549927,2010-02-11
0.7727089524269104,2010-02-12
0.8334838151931763,2010-02-16
0.9116228818893433,2010-02-17
0.9810798168182373,2010-02-18
0.9376693367958069,2010-02-19
0.9463517665863037,2010-02-22
0.9723976254463196,2010-02-23
0.9550333619117737,2010-02-24
0.9289870858192444,2010-02-25
0.8855765461921692,2010-02-26
0.7727089524269104,2010-03-01
0.7727089524269104,2010-03-02
0.8248017430305481,2010-03-03
0.8074373006820679,2010-03-04
0.8161195516586304,2010-03-05
0.7813912034034729,2010-03-08
0.7900732755661011,2010-03-09
0.8074373006820679,2010-03-10
0.7900732755661011,2010-03-11
0.7900732755661011,2010-03-12
0.7987552881240845,2010-03-15
0.7900732755661011,2010-03-16
0.7727089524269104,2010-03-17
0.7466627359390259,2010-03-18
0.7206160426139832,2010-03-19
0.7466627359390259,2010-03-22
0.7553447484970093,2010-03-23
0.7640267610549927,2010-03-24
0.7553447484970093,2010-03-25
0.7466627359390259,2010-03-26
0.7292982339859009,2010-03-29
0.7292982339859009,2010-03-30
0.7553447484970093,2010-03-31
0.7292982339859009,2010-04-01
0.7466627359390259,2010-04-05
0.7553447484970093,2010-04-06
0.8248017430305481,2010-04-07
0.8508480191230774,2010-04-08
0.8595300912857056,2010-04-09
0.8421660661697388,2010-04-12
0.8334838151931763,2010-04-13
0.9289870858192444,2010-04-14
0.9637156128883362,2010-04-15
0.9376693367958069,2010-04-16
0.9376693367958069,2010-04-19
0.9810798168182373,2010-04-20
0.9550333619117737,2010-04-21
0.9463517665863037,2010-04-22
0.9723976254463196,2010-04-23
1.041854977607727,2010-04-26
0.9984439611434937,2010-04-27
1.0071260929107666,2010-04-28
1.041854977607727,2010-04-29
1.0244907140731812,2010-04-30
1.0679011344909668,2010-05-03
1.0244907140731812,2010-05-04
0.9723976254463196,2010-05-05
0.8855765461921692,2010-05-06
0.8768945336341858,2010-05-07
0.9376693367958069,2010-05-10
0.9116228818893433,2010-05-11
0.9289870858192444,2010-05-12
0.9203051328659058,2010-05-13
0.9289870858192444,2010-05-14
0.9463517665863037,2010-05-17
0.9463517665863037,2010-05-18
0.9116228818893433,2010-05-19
0.8421660661697388,2010-05-20
0.8942586779594421,2010-05-21
0.8768945336341858,2010-05-24
0.8595300912857056,2010-05-25
0.7640267610549927,2010-05-26
0.8682123422622681,2010-05-27
0.8942586779594421,2010-05-28
0.8768945336341858,2010-06-01
0.8682123422622681,2010-06-02
0.8768945336341858,2010-06-03
0.8508480191230774,2010-06-04
0.8421660661697388,2010-06-07
0.8248017430305481,2010-06-08
0.8334838151931763,2010-06-09
0.8768945336341858,2010-06-10
0.8768945336341858,2010-06-11
0.8682123422622681,2010-06-14
0.8768945336341858,2010-06-15
0.8768945336341858,2010-06-16
0.9029408097267151,2010-06-17
0.9029408097267151,2010-06-18
0.9376693367958069,2010-06-21
0.9289870858192444,2010-06-22
0.9203051328659058,2010-06-23
0.9289870858192444,2010-06-24
0.9463517665863037,2010-06-25
0.9116228818893433,2010-06-28
0.8334838151931763,2010-06-29
0.8248017430305481,2010-06-30
0.8074373006820679,2010-07-01
0.8334838151931763,2010-07-02
0.8161195516586304,2010-07-06
0.8682123422622681,2010-07-07
0.8768945336341858,2010-07-08
0.8682123422622681,2010-07-09
0.8334838151931763,2010-07-12
0.8421660661697388,2010-07-13
0.8421660661697388,2010-07-14
0.8421660661697388,2010-07-15
0.8248017430305481,2010-07-16
0.7987552881240845,2010-07-19
0.8421660661697388,2010-07-20
0.8248017430305481,2010-07-21
0.8248017430305481,2010-07-22
0.8508480191230774,2010-07-23
0.8855765461921692,2010-07-26
0.8855765461921692,2010-07-27
0.8682123422622681,2010-07-28
0.8595300912857056,2010-07-29
0.8942586779594421,2010-07-30
0.9116228818893433,2010-08-02
0.8768945336341858,2010-08-03
0.9203051328659058,2010-08-04
0.9203051328659058,2010-08-05
0.9116228818893433,2010-08-06
0.9029408097267151,2010-08-09
0.8855765461921692,2010-08-10
0.8508480191230774,2010-08-11
0.8768945336341858,2010-08-12
0.8682123422622681,2010-08-13
0.8682123422622681,2010-08-16
0.8682123422622681,2010-08-17
0.8595300912857056,2010-08-18
0.8595300912857056,2010-08-19
0.8421660661697388,2010-08-20
0.8595300912857056,2010-08-23
0.8334838151931763,2010-08-24
0.8595300912857056,2010-08-25
0.8334838151931763,2010-08-26
0.8595300912857056,2010-08-27
0.8334838151931763,2010-08-30
0.8334838151931763,2010-08-31
0.8595300912857056,2010-09-01
0.8595300912857056,2010-09-02
0.8768945336341858,2010-09-03
0.8768945336341858,2010-09-07
0.9116228818893433,2010-09-08
0.9116228818893433,2010-09-09
0.9116228818893433,2010-09-10
0.9203051328659058,2010-09-13
0.9116228818893433,2010-09-14
0.9637156128883362,2010-09-15
0.9550333619117737,2010-09-16
0.9810798168182373,2010-09-17
1.0244907140731812,2010-09-20
1.0071260929107666,2010-09-21
0.9723976254463196,2010-09-22
1.0071260929107666,2010-09-23
1.0244907140731812,2010-09-24
1.0071260929107666,2010-09-27
1.0244907140731812,2010-09-28
1.0244907140731812,2010-09-29
1.041854977607727,2010-09-30
1.0765831470489502,2010-10-01
1.1026298999786377,2010-10-04
1.1113117933273315,2010-10-05
1.1026298999786377,2010-10-06
1.1199935674667358,2010-10-07
1.1199935674667358,2010-10-08
1.1634042263031006,2010-10-11
1.172086477279663,2010-10-12
1.2154972553253174,2010-10-13
1.2154972553253174,2010-10-14
1.198133111000061,2010-10-15
1.198133111000061,2010-10-18
1.1634042263031006,2010-10-19
1.172086477279663,2010-10-20
1.1286758184432983,2010-10-21
1.1373584270477295,2010-10-22
1.172086477279663,2010-10-25
1.2068151235580444,2010-10-26
1.2154972553253174,2010-10-27
1.2415434122085571,2010-10-28
1.3023186922073364,2010-10-29
1.3370469808578491,2010-11-01
1.3630932569503784,2010-11-02
1.3630932569503784,2010-11-03
1.2762720584869385,2010-11-04
1.3283648490905762,2010-11-05
1.3457286357879639,2010-11-08
1.2936362028121948,2010-11-09
1.267589807510376,2010-11-10
1.2502257823944092,2010-11-11
1.2328617572784424,2010-11-12
1.2068151235580444,2010-11-15
1.189450740814209,2010-11-16
1.172086477279663,2010-11-17
1.2154972553253174,2010-11-18
1.2154972553253174,2010-11-19
1.2068151235580444,2010-11-22
1.189450740814209,2010-11-23
1.198133111000061,2010-11-24
1.2154972553253174,2010-11-26
1.2154972553253174,2010-11-29
1.189450740814209,2010-11-30
1.2068151235580444,2010-12-01
1.2068151235580444,2010-12-02
1.189450740814209,2010-12-03
1.198133111000061,2010-12-06
1.1807689666748047,2010-12-07
1.1460402011871338,2010-12-08
1.2068151235580444,2010-12-09
1.2154972553253174,2010-12-10
1.198133111000061,2010-12-13
1.2068151235580444,2010-12-14
1.2068151235580444,2010-12-15
1.2068151235580444,2010-12-16
1.2154972553253174,2010-12-17
1.2241793870925903,2010-12-20
1.2849540710449219,2010-12-21
1.3891395330429077,2010-12-22
1.3978216648101807,2010-12-23
1.3457286357879639,2010-12-27
1.4151860475540161,2010-12-28
1.4325499534606934,2010-12-29
1.4151860475540161,2010-12-30
1.4151860475540161,2010-12-31
1.4672788381576538,2011-01-03
1.4499144554138184,2011-01-04
1.4325499534606934,2011-01-05
1.4238682985305786,2011-01-06
1.3978216648101807,2011-01-07
1.3717752695083618,2011-01-10
1.3630932569503784,2011-01-11
1.3544113636016846,2011-01-12
1.3283648490905762,2011-01-13
1.3544113636016846,2011-01-14
1.3630932569503784,2011-01-18
1.3370469808578491,2011-01-19
1.3196827173233032,2011-01-20
1.3457286357879639,2011-01-21
1.3717752695083618,2011-01-24
1.3717752695083618,2011-01-25
1.3891395330429077,2011-01-26
1.406503677368164,2011-01-27
1.406503677368164,2011-01-28
1.406503677368164,2011-01-31
1.4151860475540161,2011-02-01
1.4933254718780518,2011-02-02
1.536736011505127,2011-02-03
1.5193713903427124,2011-02-04
1.5541000366210938,2011-02-07
1.5454179048538208,2011-02-08
1.536736011505127,2011-02-09
1.536736011505127,2011-02-10
1.597510576248169,2011-02-11
1.5888289213180542,2011-02-14
1.4672788381576538,2011-02-15
1.57146418094635,2011-02-16
1.57146418094635,2011-02-17
1.57146418094635,2011-02-18
1.4933254718780518,2011-02-22
1.4585964679718018,2011-02-23
1.4846428632736206,2011-02-24
1.536736011505127,2011-02-25
1.57146418094635,2011-02-28
1.5193713903427124,2011-03-01
1.5454179048538208,2011-03-02
1.5801465511322021,2011-03-03
1.57146418094635,2011-03-04
1.5106894969940186,2011-03-07
1.5280535221099854,2011-03-08
1.5627824068069458,2011-03-09
1.536736011505127,2011-03-10
1.5541000366210938,2011-03-11
1.536736011505127,2011-03-14
1.5193713903427124,2011-03-15
1.5020074844360352,2011-03-16
1.5020074844360352,2011-03-17
1.4846428632736206,2011-03-18
1.4933254718780518,2011-03-21
1.4846428632736206,2011-03-22
1.4499144554138184,2011-03-23
1.4759610891342163,2011-03-24
1.4933254718780518,2011-03-25
1.4933254718780518,2011-03-28
1.5020074844360352,2011-03-29
1.4933254718780518,2011-03-30
1.4325499534606934,2011-03-31
1.4325499534606934,2011-04-01
1.4759610891342163,2011-04-04
1.5454179048538208,2011-04-05
1.597510576248169,2011-04-06
1.5280535221099854,2011-04-07
1.5280535221099854,2011-04-08
1.5454179048538208,2011-04-11
1.57146418094635,2011-04-12
1.597510576248169,2011-04-13
1.57146418094635,2011-04-14
1.597510576248169,2011-04-15
1.5627824068069458,2011-04-18
1.5888289213180542,2011-04-19
1.6235570907592773,2011-04-20
1.6756495237350464,2011-04-21
1.7016960382461548,2011-04-25
1.7103785276412964,2011-04-26
1.7190601825714111,2011-04-27
1.7190601825714111,2011-04-28
1.7277425527572632,2011-04-29
1.6582854986190796,2011-05-02
1.7971993684768677,2011-05-03
1.8492923974990845,2011-05-04
1.8406102657318115,2011-05-05
1.9274312257766724,2011-05-06
1.9013853073120117,2011-05-09
2.0402987003326416,2011-05-10
2.0055696964263916,2011-05-11
1.9795241355895996,2011-05-12
1.9447952508926392,2011-05-13
1.8927035331726074,2011-05-16
1.8579741716384888,2011-05-17
1.8927035331726074,2011-05-18
1.9361131191253662,2011-05-19
1.9274312257766724,2011-05-20
1.9100667238235474,2011-05-23
1.9708422422409058,2011-05-24
2.0229341983795166,2011-05-25
2.0316169261932373,2011-05-26
2.0576627254486084,2011-05-27
2.0402987003326416,2011-05-31
1.9708422422409058,2011-06-01
1.9447952508926392,2011-06-02
1.8927035331726074,2011-06-03
1.8492923974990845,2011-06-06
1.8666566610336304,2011-06-07
1.7624711990356445,2011-06-08
1.8058816194534302,2011-06-09
1.7364246845245361,2011-06-10
1.6582854986190796,2011-06-13
1.7016960382461548,2011-06-14
1.6930140256881714,2011-06-15
1.6843321323394775,2011-06-16
1.6669676303863525,2011-06-17
1.6669676303863525,2011-06-20
1.7364246845245361,2011-06-21
1.7711530923843384,2011-06-22
1.7711530923843384,2011-06-23
1.7190601825714111,2011-06-24
1.7364246845245361,2011-06-27
1.7711530923843384,2011-06-28
1.8232457637786865,2011-06-29
1.9013853073120117,2011-06-30
1.9013853073120117,2011-07-01
1.8927035331726074,2011-07-05
1.8753386735916138,2011-07-06
1.9274312257766724,2011-07-07
1.9274312257766724,2011-07-08
1.9187487363815308,2011-07-11
1.9013853073120117,2011-07-12
1.9534780979156494,2011-07-13
1.9534780979156494,2011-07-14
2.0229341983795166,2011-07-15
1.9447952508926392,2011-07-18
1.9187487363815308,2011-07-19
1.8927035331726074,2011-07-20
1.9100667238235474,2011-07-21
1.8753386735916138,2011-07-22
1.8579741716384888,2011-07-25
1.8579741716384888,2011-07-26
1.8406102657318115,2011-07-27
1.8058816194534302,2011-07-28
1.8319274187088013,2011-07-29
1.8319274187088013,2011-08-01
1.7971993684768677,2011-08-02
1.7971993684768677,2011-08-03
1.6843321323394775,2011-08-04
1.6409212350845337,2011-08-05
1.4325499534606934,2011-08-08
1.5627824068069458,2011-08-09
1.5020074844360352,2011-08-10
1.6148746013641357,2011-08-11
1.6235570907592773,2011-08-12
1.6496034860610962,2011-08-15
1.6582854986190796,2011-08-16
1.6669676303863525,2011-08-17
1.5454179048538208,2011-08-18
1.536736011505127,2011-08-19
1.4846428632736206,2011-08-22
1.4672788381576538,2011-08-23
1.5193713903427124,2011-08-24
1.4672788381576538,2011-08-25
1.4759610891342163,2011-08-26
1.57146418094635,2011-08-29
1.5627824068069458,2011-08-30
1.5627824068069458,2011-08-31
1.5280535221099854,2011-09-01
1.4933254718780518,2011-09-02
1.4672788381576538,2011-09-06
1.5627824068069458,2011-09-07
1.5193713903427124,2011-09-08
1.4933254718780518,2011-09-09
1.4499144554138184,2011-09-12
1.4672788381576538,2011-09-13
1.5627824068069458,2011-09-14
1.597510576248169,2011-09-15
1.5888289213180542,2011-09-16
1.5627824068069458,2011-09-19
1.5454179048538208,2011-09-20
1.57146418094635,2011-09-21
1.4585964679718018,2011-09-22
1.4759610891342163,2011-09-23
1.4499144554138184,2011-09-26
1.4672788381576538,2011-09-27
1.4412320852279663,2011-09-28
1.2936362028121948,2011-09-29
1.311000943183899,2011-09-30
1.2589079141616821,2011-10-03
1.2762720584869385,2011-10-04
1.2762720584869385,2011-10-05
1.311000943183899,2011-10-06
1.3196827173233032,2011-10-07
1.4325499534606934,2011-10-10
1.4412320852279663,2011-10-11
1.4846428632736206,2011-10-12
1.4933254718780518,2011-10-13
1.5627824068069458,2011-10-14
1.536736011505127,2011-10-17
1.536736011505127,2011-10-18
1.4933254718780518,2011-10-19
1.5193713903427124,2011-10-20
1.5454179048538208,2011-10-21
1.597510576248169,2011-10-24
1.5627824068069458,2011-10-25
1.5541000366210938,2011-10-26
1.5888289213180542,2011-10-27
1.597510576248169,2011-10-28
1.5541000366210938,2011-10-31
1.5020074844360352,2011-11-01
1.4585964679718018,2011-11-02
1.4325499534606934,2011-11-03
1.4585964679718018,2011-11-04
1.4759610891342163,2011-11-07
1.5193713903427124,2011-11-08
1.4238682985305786,2011-11-09
1.4672788381576538,2011-11-10
1.4759610891342163,2011-11-11
1.4585964679718018,2011-11-14
1.4672788381576538,2011-11-15
1.4412320852279663,2011-11-16
1.5106894969940186,2011-11-17
1.5454179048538208,2011-11-18
1.606192946434021,2011-11-21
1.6235570907592773,2011-11-22
1.5106894969940186,2011-11-23
1.5193713903427124,2011-11-25
1.536736011505127,2011-11-28
1.4933254718780518,2011-11-29
1.5627824068069458,2011-11-30
1.6322391033172607,2011-12-01
1.6148746013641357,2011-12-02
1.57146418094635,2011-12-05
1.5541000366210938,2011-12-06
1.5454179048538208,2011-12-07
1.4759610891342163,2011-12-08
1.5193713903427124,2011-12-09
1.536736011505127,2011-12-12
1.5627824068069458,2011-12-13
1.5280535221099854,2011-12-14
1.5454179048538208,2011-12-15
1.536736011505127,2011-12-16
1.57146418094635,2011-12-19
1.5888289213180542,2011-12-20
1.5627824068069458,2011-12-21
1.5541000366210938,2011-12-22
1.57146418094635,2011-12-23
1.5801465511322021,2011-12-27
1.57146418094635,2011-12-28
1.5801465511322021,2011-12-29
1.5801465511322021,2011-12-30
1.6148746013641357,2012-01-03
1.5888289213180542,2012-01-04
1.7711530923843384,2012-01-05
1.7364246845245361,2012-01-06
1.7798353433609009,2012-01-09
1.7798353433609009,2012-01-10
1.7711530923843384,2012-01-11
1.8319274187088013,2012-01-12
1.8579741716384888,2012-01-13
1.8753386735916138,2012-01-17
1.8753386735916138,2012-01-18
1.8753386735916138,2012-01-19
1.8232457637786865,2012-01-20
1.8232457637786865,2012-01-23
1.8058816194534302,2012-01-24
1.8058816194534302,2012-01-25
1.8058816194534302,2012-01-26
1.7711530923843384,2012-01-27
1.7624711990356445,2012-01-30
1.8058816194534302,2012-01-31
1.8579741716384888,2012-02-01
1.8406102657318115,2012-02-02
1.8666566610336304,2012-02-03
1.8666566610336304,2012-02-06
1.8406102657318115,2012-02-07
1.9013853073120117,2012-02-08
1.9013853073120117,2012-02-09
1.8666566610336304,2012-02-10
1.8666566610336304,2012-02-13
1.8666566610336304,2012-02-14
1.8579741716384888,2012-02-15
1.8666566610336304,2012-02-16
1.8666566610336304,2012-02-17
1.8406102657318115,2012-02-21
1.8145636320114136,2012-02-22
1.8232457637786865,2012-02-23
1.9100667238235474,2012-02-24
1.9361131191253662,2012-02-27
1.9274312257766724,2012-02-28
1.9621596336364746,2012-02-29
1.9361131191253662,2012-03-01
2.0055696964263916,2012-03-02
1.9621596336364746,2012-03-05
1.9274312257766724,2012-03-06
1.9534780979156494,2012-03-07
1.9968879222869873,2012-03-08
2.0402987003326416,2012-03-09
2.014252185821533,2012-03-12
1.988205909729004,2012-03-13
1.988205909729004,2012-03-14
1.9795241355895996,2012-03-15
1.9621596336364746,2012-03-16
1.9708422422409058,2012-03-19
1.9621596336364746,2012-03-20
1.9621596336364746,2012-03-21
1.9708422422409058,2012-03-22
1.9621596336364746,2012-03-23
1.9534780979156494,2012-03-26
1.9534780979156494,2012-03-27
1.9447952508926392,2012-03-28
1.9187487363815308,2012-03-29
2.0055696964263916,2012-03-30
2.083709955215454,2012-04-02
2.0229341983795166,2012-04-03
1.988205909729004,2012-04-04
2.0402987003326416,2012-04-05
2.0229341983795166,2012-04-09
1.9274312257766724,2012-04-10
1.9534780979156494,2012-04-11
1.9621596336364746,2012-04-12
1.9361131191253662,2012-04-13
1.8840206861495972,2012-04-16
1.9447952508926392,2012-04-17
1.9708422422409058,2012-04-18
1.9447952508926392,2012-04-19
1.9361131191253662,2012-04-20
1.8579741716384888,2012-04-23
1.9013853073120117,2012-04-24
1.9187487363815308,2012-04-25
1.9100667238235474,2012-04-26
1.9187487363815308,2012-04-27
1.9621596336364746,2012-04-30
1.9361131191253662,2012-05-01
1.9534780979156494,2012-05-02
1.9187487363815308,2012-05-03
1.8753386735916138,2012-05-04
1.8840206861495972,2012-05-07
1.8579741716384888,2012-05-08
1.8927035331726074,2012-05-09
1.8927035331726074,2012-05-10
1.8492923974990845,2012-05-11
1.7537890672683716,2012-05-14
1.7190601825714111,2012-05-15
1.7016960382461548,2012-05-16
1.5888289213180542,2012-05-17
1.6409212350845337,2012-05-18
1.7190601825714111,2012-05-21
1.7016960382461548,2012-05-22
1.7277425527572632,2012-05-23
1.7277425527572632,2012-05-24
1.6756495237350464,2012-05-25
1.6756495237350464,2012-05-29
1.6409212350845337,2012-05-30
1.6409212350845337,2012-05-31
1.597510576248169,2012-06-01
1.6496034860610962,2012-06-04
1.6409212350845337,2012-06-05
1.6669676303863525,2012-06-06
1.6148746013641357,2012-06-07
1.6148746013641357,2012-06-08
1.6148746013641357,2012-06-11
1.6148746013641357,2012-06-12
1.5888289213180542,2012-06-13
1.6148746013641357,2012-06-14
1.6235570907592773,2012-06-15
1.597510576248169,2012-06-18
1.6582854986190796,2012-06-19
1.6669676303863525,2012-06-20
1.6322391033172607,2012-06-21
1.6409212350845337,2012-06-22
1.5801465511322021,2012-06-25
1.597510576248169,2012-06-26
1.6235570907592773,2012-06-27
1.6148746013641357,2012-06-28
1.606192946434021,2012-06-29
1.7277425527572632,2012-07-02
1.7711530923843384,2012-07-03
1.8145636320114136,2012-07-05
1.7798353433609009,2012-07-06
1.8058816194534302,2012-07-09
1.7798353433609009,2012-07-10
