BAX,Date
17.63141441345215,2001-05-30
17.750043869018555,2001-05-31
18.012441635131836,2001-06-01
18.18498420715332,2001-06-04
18.059175491333008,2001-06-05
17.8686580657959,2001-06-06
17.893817901611328,2001-06-07
17.96930694580078,2001-06-08
17.750043869018555,2001-06-11
17.72487449645996,2001-06-12
17.803958892822266,2001-06-13
17.893817901611328,2001-06-14
18.17059898376465,2001-06-15
18.217329025268555,2001-06-18
18.78887367248535,2001-06-19
18.932659149169922,2001-06-20
19.41073989868164,2001-06-21
18.900300979614258,2001-06-22
18.979385375976562,2001-06-25
18.745737075805664,2001-06-26
18.857166290283203,2001-06-27
19.06205940246582,2001-06-28
18.152629852294922,2001-06-29
17.972902297973633,2001-07-02
17.60984992980957,2001-07-03
17.433713912963867,2001-07-05
17.218040466308594,2001-07-06
17.674556732177734,2001-07-09
17.44809341430664,2001-07-10
17.203662872314453,2001-07-11
17.297115325927734,2001-07-12
17.1281795501709,2001-07-13
17.200069427490234,2001-07-16
17.182098388671875,2001-07-17
17.074256896972656,2001-07-18
17.469663619995117,2001-07-19
17.473255157470703,2001-07-20
17.55952262878418,2001-07-23
17.322284698486328,2001-07-24
17.865074157714844,2001-07-25
17.865074157714844,2001-07-26
17.555932998657227,2001-07-27
17.573904037475586,2001-07-30
17.9010066986084,2001-07-31
17.98728370666504,2001-08-01
17.516387939453125,2001-08-02
17.322284698486328,2001-08-03
17.16411590576172,2001-08-06
17.59547233581543,2001-08-07
17.455280303955078,2001-08-08
17.80755043029785,2001-08-09
17.814743041992188,2001-08-10
18.264068603515625,2001-08-13
18.64508819580078,2001-08-14
18.767305374145508,2001-08-15
18.709789276123047,2001-08-16
19.123172760009766,2001-08-17
18.961410522460938,2001-08-20
18.734956741333008,2001-08-21
18.810449600219727,2001-08-22
18.778091430664062,2001-08-23
19.022523880004883,2001-08-24
19.054874420166016,2001-08-27
18.60555076599121,2001-08-28
18.69182777404785,2001-08-29
18.889522552490234,2001-08-30
18.548032760620117,2001-08-31
18.760122299194336,2001-09-04
19.144737243652344,2001-09-05
19.123172760009766,2001-09-06
18.871553421020508,2001-09-07
19.166297912597656,2001-09-10
19.198659896850586,2001-09-17
19.051286697387695,2001-09-18
18.882333755493164,2001-09-19
18.6558780670166,2001-09-20
18.246084213256836,2001-09-21
18.127470016479492,2001-09-24
18.479736328125,2001-09-25
18.997358322143555,2001-09-26
19.78816795349121,2001-09-27
19.78816795349121,2001-09-28
19.949922561645508,2001-10-01
19.23101043701172,2001-10-02
18.709789276123047,2001-10-03
18.871553421020508,2001-10-04
19.123172760009766,2001-10-05
19.220224380493164,2001-10-08
19.18068504333496,2001-10-09
19.213035583496094,2001-10-10
18.720577239990234,2001-10-11
18.90749168395996,2001-10-12
18.623525619506836,2001-10-15
18.530057907104492,2001-10-16
18.486921310424805,2001-10-17
17.803958892822266,2001-10-18
18.42222785949707,2001-10-19
18.71338653564453,2001-10-22
18.673837661743164,2001-10-23
18.102310180664062,2001-10-24
17.908201217651367,2001-10-25
17.965707778930664,2001-10-26
17.70331573486328,2001-10-29
17.390581130981445,2001-10-30
17.38698387145996,2001-10-31
17.6673641204834,2001-11-01
17.613449096679688,2001-11-02
16.653690338134766,2001-11-05
16.517099380493164,2001-11-06
17.210853576660156,2001-11-07
17.149747848510742,2001-11-08
17.067073822021484,2001-11-09
17.379796981811523,2001-11-12
17.591880798339844,2001-11-13
17.253984451293945,2001-11-14
17.41933822631836,2001-11-15
17.674556732177734,2001-11-16
17.59547233581543,2001-11-19
17.803958892822266,2001-11-20
17.739255905151367,2001-11-21
17.613449096679688,2001-11-23
17.80755043029785,2001-11-26
17.80036163330078,2001-11-27
18.030410766601562,2001-11-28
18.637895584106445,2001-11-29
18.69182777404785,2001-11-30
18.504905700683594,2001-12-03
18.468955993652344,2001-12-04
18.080739974975586,2001-12-05
17.829120635986328,2001-12-06
18.321582794189453,2001-12-07
18.36831283569336,2001-12-10
18.468955993652344,2001-12-11
18.462406158447266,2001-12-12
18.266082763671875,2001-12-13
18.706005096435547,2001-12-14
18.815082550048828,2001-12-17
18.7169189453125,2001-12-18
18.83325958251953,2001-12-19
19.015043258666992,2001-12-20
19.396800994873047,2001-12-21
19.389530181884766,2001-12-24
19.505874633789062,2001-12-26
19.454971313476562,2001-12-27
19.487701416015625,2001-12-28
19.498600006103516,2001-12-31
19.305912017822266,2002-01-02
19.109582901000977,2002-01-03
19.215015411376953,2002-01-04
19.073217391967773,2002-01-07
18.898696899414062,2002-01-08
18.69873046875,2002-01-09
18.786001205444336,2002-01-10
19.200471878051758,2002-01-11
19.298633575439453,2002-01-14
19.276819229125977,2002-01-15
19.17865562438965,2002-01-16
19.367717742919922,2002-01-17
19.404071807861328,2002-01-18
19.564048767089844,2002-01-22
20.01852035522461,2002-01-23
19.16047477722168,2002-01-24
19.09503746032715,2002-01-25
19.196834564208984,2002-01-28
18.978683471679688,2002-01-29
19.5422306060791,2002-01-30
20.29846954345703,2002-01-31
20.178495407104492,2002-02-01
19.83309555053711,2002-02-04
20.240297317504883,2002-02-05
20.153039932250977,2002-02-06
19.865819931030273,2002-02-07
19.89126968383789,2002-02-08
20.178495407104492,2002-02-11
20.28757095336914,2002-02-12
20.360265731811523,2002-02-13
20.42572784423828,2002-02-14
20.571157455444336,2002-02-15
20.12395477294922,2002-02-19
20.320280075073242,2002-02-20
19.978525161743164,2002-02-21
20.17122459411621,2002-02-22
19.945802688598633,2002-02-25
19.814908981323242,2002-02-26
20.251205444335938,2002-02-27
20.17122459411621,2002-02-28
20.1312255859375,2002-03-01
20.360265731811523,2002-03-04
20.058504104614258,2002-03-05
20.2003116607666,2002-03-06
20.25484275817871,2002-03-07
19.996707916259766,2002-03-08
19.90581703186035,2002-03-11
20.04033851623535,2002-03-12
20.163942337036133,2002-03-13
20.30574607849121,2002-03-14
21.014724731445312,2002-03-15
20.858381271362305,2002-03-18
20.749303817749023,2002-03-19
20.640235900878906,2002-03-20
21.05107307434082,2002-03-21
21.014724731445312,2002-03-22
21.185596466064453,2002-03-25
21.451011657714844,2002-03-26
21.66916275024414,2002-03-27
21.640073776245117,2002-03-28
21.37466049194336,2002-04-01
21.05107307434082,2002-04-02
20.702037811279297,2002-04-03
21.036535263061523,2002-04-04
20.96017837524414,2002-04-05
21.30194091796875,2002-04-08
21.451011657714844,2002-04-09
21.625526428222656,2002-04-10
21.05107307434082,2002-04-11
20.814756393432617,2002-04-12
20.77475357055664,2002-04-15
20.91291046142578,2002-04-16
20.54206657409668,2002-04-17
21.069255828857422,2002-04-18
21.28740119934082,2002-04-19
20.832935333251953,2002-04-22
20.585695266723633,2002-04-23
20.491168975830078,2002-04-24
20.41481590270996,2002-04-25
20.592973709106445,2002-04-26
20.12395477294922,2002-04-29
20.687498092651367,2002-04-30
20.832935333251953,2002-05-01
20.723852157592773,2002-05-02
20.694766998291016,2002-05-03
20.50571632385254,2002-05-06
20.214855194091797,2002-05-07
20.182125091552734,2002-05-08
19.989439010620117,2002-05-09
19.86945915222168,2002-05-10
19.963979721069336,2002-05-13
19.985790252685547,2002-05-14
19.393163681030273,2002-05-15
19.204103469848633,2002-05-16
19.451343536376953,2002-05-17
19.251373291015625,2002-05-20
19.276819229125977,2002-05-21
18.873249053955078,2002-05-22
19.24046516418457,2002-05-23
19.18956184387207,2002-05-24
19.011415481567383,2002-05-28
19.469518661499023,2002-05-29
19.444067001342773,2002-05-30
19.524049758911133,2002-05-31
19.196834564208984,2002-06-03
19.004146575927734,2002-06-04
18.935062408447266,2002-06-05
18.386064529418945,2002-06-06
18.324251174926758,2002-06-07
18.687828063964844,2002-06-10
17.749801635742188,2002-06-11
16.94266700744629,2002-06-12
16.720884323120117,2002-06-13
16.891759872436523,2002-06-14
17.331689834594727,2002-06-17
17.687997817993164,2002-06-18
17.669815063476562,2002-06-19
17.22261619567871,2002-06-20
16.677249908447266,2002-06-21
16.604543685913086,2002-06-24
16.259138107299805,2002-06-25
16.03008460998535,2002-06-26
16.39729118347168,2002-06-27
16.160964965820312,2002-06-28
15.56471061706543,2002-07-01
15.215680122375488,2002-07-02
14.9429931640625,2002-07-03
15.721047401428223,2002-07-05
15.542899131774902,2002-07-08
14.957541465759277,2002-07-09
14.350363731384277,2002-07-10
14.539414405822754,2002-07-11
14.924817085266113,2002-07-12
14.892094612121582,2002-07-15
14.961167335510254,2002-07-16
15.78285026550293,2002-07-17
11.634446144104004,2002-07-18
11.543550491333008,2002-07-19
11.252694129943848,2002-07-22
11.590816497802734,2002-07-23
12.597925186157227,2002-07-24
13.04875659942627,2002-07-25
13.299630165100098,2002-07-26
14.143123626708984,2002-07-29
13.903167724609375,2002-07-30
14.510337829589844,2002-07-31
13.881348609924316,2002-08-01
13.903167724609375,2002-08-02
12.997854232788086,2002-08-05
13.230555534362793,2002-08-06
13.448691368103027,2002-08-07
13.874078750610352,2002-08-08
13.775914192199707,2002-08-09
13.597760200500488,2002-08-12
13.266911506652832,2002-08-13
12.906963348388672,2002-08-14
12.88878059387207,2002-08-15
12.361598014831543,2002-08-16
12.776078224182129,2002-08-19
12.67790412902832,2002-08-20
13.085115432739258,2002-08-21
13.270536422729492,2002-08-22
13.016036987304688,2002-08-23
13.466867446899414,2002-08-26
13.695926666259766,2002-08-27
13.575944900512695,2002-08-28
13.477777481079102,2002-08-29
13.194186210632324,2002-08-30
12.757898330688477,2002-09-03
13.03421688079834,2002-09-04
12.943318367004395,2002-09-05
12.797889709472656,2002-09-06
12.845155715942383,2002-09-09
12.816067695617676,2002-09-10
12.688814163208008,2002-09-11
11.848957061767578,2002-09-12
11.794417381286621,2002-09-13
12.143451690673828,2002-09-16
11.754426956176758,2002-09-17
11.998028755187988,2002-09-18
11.939849853515625,2002-09-19
11.739883422851562,2002-09-20
11.278142929077148,2002-09-23
11.390851974487305,2002-09-24
11.838051795959473,2002-09-25
12.030745506286621,2002-09-26
11.41993522644043,2002-09-27
11.107261657714844,2002-09-30
10.769134521484375,2002-10-01
9.591143608093262,2002-10-02
9.852922439575195,2002-10-03
9.776572227478027,2002-10-04
10.151052474975586,2002-10-07
10.347384452819824,2002-10-08
10.278306007385254,2002-10-09
10.361926078796387,2002-10-10
10.416467666625977,2002-10-11
10.667330741882324,2002-10-14
10.910924911499023,2002-10-15
10.638249397277832,2002-10-16
9.725671768188477,2002-10-17
10.121969223022461,2002-10-18
10.325572967529297,2002-10-21
10.289212226867676,2002-10-22
10.016530990600586,2002-10-23
9.612959861755371,2002-10-24
9.889281272888184,2002-10-25
10.078335762023926,2002-10-28
9.725671768188477,2002-10-29
9.133041381835938,2002-10-30
9.09668254852295,2002-10-31
8.805822372436523,2002-11-01
9.143946647644043,2002-11-04
9.143946647644043,2002-11-05
9.340279579162598,2002-11-06
9.362091064453125,2002-11-07
9.60205078125,2002-11-08
9.580236434936523,2002-11-11
10.172869682312012,2002-11-12
10.492816925048828,2002-11-13
10.900019645690918,2002-11-14
10.929102897644043,2002-11-15
10.998189926147461,2002-11-18
11.143617630004883,2002-11-19
10.83458137512207,2002-11-20
11.12543773651123,2002-11-21
11.369034767150879,2002-11-22
11.37630558013916,2002-11-25
11.434478759765625,2002-11-26
11.096355438232422,2002-11-27
11.630810737609863,2002-11-29
11.441747665405273,2002-12-02
11.529009819030762,2002-12-03
11.667169570922852,2002-12-04
11.525372505187988,2002-12-05
11.634446144104004,2002-12-06
11.65626049041748,2002-12-09
11.37994384765625,2002-12-10
10.661979675292969,2002-12-11
10.762004852294922,2002-12-12
10.762004852294922,2002-12-13
10.984285354614258,2002-12-16
10.925016403198242,2002-12-17
10.83239459991455,2002-12-18
10.632346153259277,2002-12-19
10.4656343460083,2002-12-20
10.398948669433594,2002-12-23
10.4656343460083,2002-12-24
10.335972785949707,2002-12-26
10.243356704711914,2002-12-27
10.310036659240723,2002-12-30
10.373017311096191,2002-12-31
10.628643035888672,2003-01-02
10.576778411865234,2003-01-03
10.854621887207031,2003-01-06
10.724960327148438,2003-01-07
10.758302688598633,2003-01-08
11.225088119506836,2003-01-09
11.26213550567627,2003-01-10
11.495532989501953,2003-01-13
11.558504104614258,2003-01-14
11.276951789855957,2003-01-15
11.358455657958984,2003-01-16
11.243609428405762,2003-01-17
11.19915771484375,2003-01-21
10.947237968444824,2003-01-22
10.836100578308105,2003-01-23
10.669392585754395,2003-01-24
10.554545402526855,2003-01-27
10.724960327148438,2003-01-28
10.617526054382324,2003-01-29
10.3915433883667,2003-01-30
10.439701080322266,2003-01-31
10.487863540649414,2003-02-03
10.447111129760742,2003-02-04
10.36561393737793,2003-02-05
10.37672233581543,2003-02-06
10.187790870666504,2003-02-07
9.950688362121582,2003-02-10
9.8914155960083,2003-02-11
9.720999717712402,2003-02-12
9.650614738464355,2003-02-13
10.035895347595215,2003-02-14
10.30633544921875,2003-02-18
10.187790870666504,2003-02-19
10.150742530822754,2003-02-20
10.406362533569336,2003-02-21
10.22853946685791,2003-02-24
10.406362533569336,2003-02-25
10.4285888671875,2003-02-26
10.476749420166016,2003-02-27
10.517501831054688,2003-02-28
10.584185600280762,2003-03-03
10.602707862854004,2003-03-04
10.658276557922363,2003-03-05
10.610115051269531,2003-03-06
10.632346153259277,2003-03-07
10.4656343460083,2003-03-10
10.280403137207031,2003-03-11
10.102577209472656,2003-03-12
8.002042770385742,2003-03-13
7.279637336730957,2003-03-14
7.483392715454102,2003-03-17
7.56859827041626,2003-03-18
7.779764175415039,2003-03-19
7.635284423828125,2003-03-20
7.58341646194458,2003-03-21
7.209248065948486,2003-03-24
7.261114597320557,2003-03-25
7.2388834953308105,2003-03-26
7.242591857910156,2003-03-27
7.098111629486084,2003-03-28
6.905466079711914,2003-03-31
6.875831127166748,2003-04-01
7.109220504760742,2003-04-02
7.0277204513549805,2003-04-03
6.90917444229126,2003-04-04
6.957333087921143,2003-04-07
7.0277204513549805,2003-04-08
7.075881481170654,2003-04-09
7.135157585144043,2003-04-10
7.312978267669678,2003-04-11
7.409296989440918,2003-04-14
7.446346759796143,2003-04-15
7.094404697418213,2003-04-16
7.175908088684082,2003-04-17
7.26481819152832,2003-04-21
7.487096786499023,2003-04-22
7.935359954833984,2003-04-23
8.046500205993652,2003-04-24
7.990924835205078,2003-04-25
8.272485733032227,2003-04-28
8.20950698852539,2003-04-29
8.520694732666016,2003-04-30
8.561446189880371,2003-05-01
8.683698654174805,2003-05-02
8.605901718139648,2003-05-05
8.498467445373535,2003-05-06
8.49476146697998,2003-05-07
8.33546257019043,2003-05-08
8.33546257019043,2003-05-09
8.42066764831543,2003-05-12
8.576266288757324,2003-05-13
8.687402725219727,2003-05-14
9.124551773071289,2003-05-15
8.33546257019043,2003-05-16
8.324348449707031,2003-05-19
8.479942321777344,2003-05-20
8.546628952026367,2003-05-21
8.657763481140137,2003-05-22
8.828177452087402,2003-05-23
8.794835090637207,2003-05-27
8.854111671447754,2003-05-28
8.824479103088379,2003-05-29
9.387581825256348,2003-05-30
9.235692977905273,2003-06-02
9.387581825256348,2003-06-03
9.50242805480957,2003-06-04
9.63949966430664,2003-06-05
9.665434837341309,2003-06-06
9.417221069335938,2003-06-09
9.554289817810059,2003-06-10
9.798796653747559,2003-06-11
9.483904838562012,2003-06-12
9.272737503051758,2003-06-13
9.632088661193848,2003-06-16
9.783978462219238,2003-06-17
9.732115745544434,2003-06-18
9.472784042358398,2003-06-19
9.59874439239502,2003-06-20
9.339420318603516,2003-06-23
9.298669815063477,2003-06-24
9.261626243591309,2003-06-25
9.402403831481934,2003-06-26
9.317195892333984,2003-06-27
9.632088661193848,2003-06-30
9.476491928100586,2003-07-01
9.265326499938965,2003-07-02
9.261626243591309,2003-07-03
9.354242324829102,2003-07-07
9.30607795715332,2003-07-08
9.261626243591309,2003-07-09
9.224575996398926,2003-07-10
9.394990921020508,2003-07-11
9.254216194152832,2003-07-14
9.169008255004883,2003-07-15
8.887455940246582,2003-07-16
9.080095291137695,2003-07-17
9.632088661193848,2003-07-18
9.676543235778809,2003-07-21
9.980326652526855,2003-07-22
9.943279266357422,2003-07-23
9.984030723571777,2003-07-24
10.4656343460083,2003-07-25
10.187790870666504,2003-07-28
9.935873031616211,2003-07-29
10.147034645080566,2003-07-30
10.22853946685791,2003-07-31
10.487863540649414,2003-08-01
10.487863540649414,2003-08-04
10.113689422607422,2003-08-05
10.217426300048828,2003-08-06
10.339676856994629,2003-08-07
10.280403137207031,2003-08-08
10.498978614807129,2003-08-11
10.484160423278809,2003-08-12
10.424883842468262,2003-08-13
10.447111129760742,2003-08-14
10.491569519042969,2003-08-15
10.550846099853516,2003-08-18
10.498978614807129,2003-08-19
10.310036659240723,2003-08-20
10.243356704711914,2003-08-21
9.969209671020508,2003-08-22
10.098875999450684,2003-08-25
10.213722229003906,2003-08-26
9.984030723571777,2003-08-27
10.27669620513916,2003-08-28
10.410065650939941,2003-08-29
10.602707862854004,2003-09-02
10.554545402526855,2003-09-03
10.554545402526855,2003-09-04
10.658276557922363,2003-09-05
10.799052238464355,2003-09-08
10.669392585754395,2003-09-09
10.887969017028809,2003-09-10
11.039854049682617,2003-09-11
11.358455657958984,2003-09-12
11.302886962890625,2003-09-15
11.10283374786377,2003-09-16
11.113950729370117,2003-09-17
11.29918098449707,2003-09-18
11.165810585021973,2003-09-19
10.973172187805176,2003-09-22
11.10283374786377,2003-09-23
10.762004852294922,2003-09-24
10.806465148925781,2003-09-25
10.695324897766113,2003-09-26
10.647161483764648,2003-09-29
10.765711784362793,2003-09-30
11.076903343200684,2003-10-01
11.073197364807129,2003-10-02
10.999103546142578,2003-10-03
11.039854049682617,2003-10-06
11.276951789855957,2003-10-07
11.343636512756348,2003-10-08
11.076903343200684,2003-10-09
11.113950729370117,2003-10-10
11.117652893066406,2003-10-13
11.165810585021973,2003-10-14
11.154699325561523,2003-10-15
10.987993240356445,2003-10-16
10.78793716430664,2003-10-17
10.90278148651123,2003-10-20
10.699029922485352,2003-10-21
10.55825138092041,2003-10-22
10.654572486877441,2003-10-23
10.732369422912598,2003-10-24
10.55825138092041,2003-10-27
10.706438064575195,2003-10-28
10.502678871154785,2003-10-29
10.18408203125,2003-10-30
9.846959114074707,2003-10-31
9.976624488830566,2003-11-03
9.79509162902832,2003-11-04
9.813619613647461,2003-11-05
9.861775398254395,2003-11-06
9.972912788391113,2003-11-07
9.913643836975098,2003-11-10
9.928459167480469,2003-11-11
9.976624488830566,2003-11-12
10.350790977478027,2003-11-13
10.421182632446289,2003-11-14
10.235946655273438,2003-11-17
10.050711631774902,2003-11-18
10.169261932373047,2003-11-19
10.039600372314453,2003-11-20
9.998848915100098,2003-11-21
10.128509521484375,2003-11-24
10.1359224319458,2003-11-25
10.22853946685791,2003-11-26
10.30633544921875,2003-11-28
10.484160423278809,2003-12-01
10.424883842468262,2003-12-02
10.461929321289062,2003-12-03
10.543431282043457,2003-12-04
10.447111129760742,2003-12-05
10.928720474243164,2003-12-08
10.891671180725098,2003-12-09
11.191006660461426,2003-12-10
11.319504737854004,2003-12-11
11.406435012817383,2003-12-12
11.357298851013184,2003-12-15
11.527375221252441,2003-12-16
11.576509475708008,2003-12-17
11.75414752960205,2003-12-18
11.587850570678711,2003-12-19
11.67855453491211,2003-12-22
11.485800743103027,2003-12-23
11.3043851852417,2003-12-24
11.334624290466309,2003-12-26
11.432890892028809,2003-12-29
11.470681190490723,2003-12-30
11.53493881225586,2003-12-31
11.402653694152832,2004-01-02
11.45556640625,2004-01-05
11.500917434692383,2004-01-06
11.712573051452637,2004-01-07
11.57272720336914,2004-01-08
11.451788902282715,2004-01-09
11.410213470458984,2004-01-12
11.327065467834473,2004-01-13
11.568947792053223,2004-01-14
11.871310234069824,2004-01-15
11.965789794921875,2004-01-16
11.9960298538208,2004-01-20
11.750365257263184,2004-01-21
11.810835838317871,2004-01-22
11.682332992553711,2004-01-23
11.795720100402832,2004-01-26
11.11163330078125,2004-01-27
10.87730884552002,2004-01-28
10.869747161865234,2004-01-29
11.0171480178833,2004-01-30
11.126751899719238,2004-02-02
11.247696876525879,2004-02-03
11.364859580993652,2004-02-04
11.255256652832031,2004-02-05
11.251472473144531,2004-02-06
11.281709671020508,2004-02-09
11.508480072021484,2004-02-10
11.602967262268066,2004-02-11
11.667219161987305,2004-02-12
11.599187850952148,2004-02-13
11.602967262268066,2004-02-17
11.519818305969238,2004-02-18
11.338404655456543,2004-02-19
11.119192123413086,2004-02-20
10.945337295532227,2004-02-23
10.971794128417969,2004-02-24
10.971794128417969,2004-02-25
10.937780380249023,2004-02-26
11.005806922912598,2004-02-27
11.11163330078125,2004-03-01
11.092738151550293,2004-03-02
11.058721542358398,2004-03-03
11.206123352050781,2004-03-04
11.330842971801758,2004-03-05
11.172107696533203,2004-03-08
11.270373344421387,2004-03-09
11.13053035736084,2004-03-10
11.002036094665527,2004-03-11
11.156989097595215,2004-03-12
11.096513748168945,2004-03-15
11.266594886779785,2004-03-16
11.251472473144531,2004-03-17
11.41777229309082,2004-03-18
11.395094871520996,2004-03-19
11.168330192565918,2004-03-22
11.232579231262207,2004-03-23
11.243915557861328,2004-03-24
11.519818305969238,2004-03-25
11.565169334411621,2004-03-26
11.670997619628906,2004-03-29
11.648321151733398,2004-03-30
11.67477798461914,2004-03-31
11.667219161987305,2004-04-01
11.78815746307373,2004-04-02
11.931782722473145,2004-04-05
11.905325889587402,2004-04-06
11.810835838317871,2004-04-07
11.761703491210938,2004-04-08
11.822175979614258,2004-04-12
11.716350555419922,2004-04-13
11.508480072021484,2004-04-14
11.8939847946167,2004-04-15
11.92422103881836,2004-04-16
11.988470077514648,2004-04-19
12.407998085021973,2004-04-20
12.835070610046387,2004-04-21
12.75571060180664,2004-04-22
12.585627555847168,2004-04-23
12.264374732971191,2004-04-26
12.358856201171875,2004-04-27
12.041382789611816,2004-04-28
11.93556022644043,2004-04-29
11.962018013000488,2004-04-30
12.094298362731934,2004-05-03
12.177450180053711,2004-05-04
12.419325828552246,2004-05-05
12.339961051940918,2004-05-06
12.173666954040527,2004-05-07
11.999813079833984,2004-05-10
11.958235740661621,2004-05-11
11.98090934753418,2004-05-12
12.04516315460205,2004-05-13
12.15099048614502,2004-05-14
11.999813079833984,2004-05-17
12.007368087768555,2004-05-18
11.856192588806152,2004-05-19
11.93556022644043,2004-05-20
11.94311809539795,2004-05-21
11.867528915405273,2004-05-24
11.712573051452637,2004-05-25
11.606744766235352,2004-05-26
11.916659355163574,2004-05-27
11.882647514343262,2004-05-28
11.988470077514648,2004-06-01
12.064064025878906,2004-06-02
12.014931678771973,2004-06-03
12.12453556060791,2004-06-04
12.336182594299316,2004-06-07
12.366415977478027,2004-06-08
12.321064949035645,2004-06-09
12.396656036376953,2004-06-10
12.373971939086914,2004-06-14
12.31350326538086,2004-06-15
12.411771774291992,2004-06-16
12.404218673706055,2004-06-17
12.404218673706055,2004-06-18
12.358856201171875,2004-06-21
12.457127571105957,2004-06-22
13.039164543151855,2004-06-23
12.865307807922363,2004-06-24
12.974910736083984,2004-06-25
12.948455810546875,2004-06-28
13.020264625549316,2004-06-29
13.04294204711914,2004-06-30
12.831296920776367,2004-07-01
12.717906951904297,2004-07-02
12.559171676635742,2004-07-06
12.61964225769043,2004-07-07
12.66877555847168,2004-07-08
12.729251861572266,2004-07-09
12.706570625305176,2004-07-12
12.680110931396484,2004-07-13
12.66877555847168,2004-07-14
12.593182563781738,2004-07-15
12.298386573791504,2004-07-16
12.30971908569336,2004-07-19
12.32862377166748,2004-07-20
12.196342468261719,2004-07-21
11.636978149414062,2004-07-22
11.387534141540527,2004-07-23
11.164545059204102,2004-07-26
11.379976272583008,2004-07-27
11.338404655456543,2004-07-28
11.228797912597656,2004-07-29
11.364859580993652,2004-07-30
11.459345817565918,2004-08-02
11.470681190490723,2004-08-03
11.640761375427246,2004-08-04
11.45556640625,2004-08-05
11.311946868896484,2004-08-06
11.319504737854004,2004-08-09
11.602967262268066,2004-08-10
11.76926326751709,2004-08-11
11.757926940917969,2004-08-12
11.739026069641113,2004-08-13
11.946897506713867,2004-08-16
11.9015474319458,2004-08-17
12.037599563598633,2004-08-18
11.9960298538208,2004-08-19
12.075401306152344,2004-08-20
11.939337730407715,2004-08-23
11.98090934753418,2004-08-24
11.9960298538208,2004-08-25
11.652098655700684,2004-08-26
11.568947792053223,2004-08-27
11.379976272583008,2004-08-30
11.542491912841797,2004-08-31
11.648321151733398,2004-09-01
11.795720100402832,2004-09-02
11.863751411437988,2004-09-03
11.791935920715332,2004-09-07
11.75414752960205,2004-09-08
11.852411270141602,2004-09-09
11.93556022644043,2004-09-10
12.04516315460205,2004-09-13
12.158546447753906,2004-09-14
12.162330627441406,2004-09-15
12.113195419311523,2004-09-16
12.177450180053711,2004-09-17
12.116972923278809,2004-09-20
12.158546447753906,2004-09-21
12.132092475891113,2004-09-22
12.094298362731934,2004-09-23
12.132092475891113,2004-09-24
11.988470077514648,2004-09-27
12.048944473266602,2004-09-28
12.113195419311523,2004-09-29
12.154770851135254,2004-09-30
12.245478630065918,2004-10-01
12.24925422668457,2004-10-04
12.162330627441406,2004-10-05
12.188780784606934,2004-10-06
11.939337730407715,2004-10-07
11.76926326751709,2004-10-08
11.78815746307373,2004-10-11
11.697450637817383,2004-10-12
11.807058334350586,2004-10-13
11.859968185424805,2004-10-14
11.795720100402832,2004-10-15
11.841072082519531,2004-10-18
11.78815746307373,2004-10-19
11.720129013061523,2004-10-20
11.584070205688477,2004-10-21
11.342181205749512,2004-10-22
11.217460632324219,2004-10-25
11.36108112335205,2004-10-26
11.55383586883545,2004-10-27
11.512261390686035,2004-10-28
11.625645637512207,2004-10-29
11.670997619628906,2004-11-01
11.591628074645996,2004-11-02
11.689895629882812,2004-11-03
11.886425971984863,2004-11-04
11.93556022644043,2004-11-05
11.882647514343262,2004-11-08
12.056507110595703,2004-11-09
11.999813079833984,2004-11-10
12.022490501403809,2004-11-11
12.094298362731934,2004-11-12
12.086736679077148,2004-11-15
12.014931678771973,2004-11-16
12.030049324035645,2004-11-17
12.075401306152344,2004-11-18
11.999813079833984,2004-11-19
12.12453556060791,2004-11-22
12.132092475891113,2004-11-23
12.173666954040527,2004-11-24
12.207683563232422,2004-11-26
12.075401306152344,2004-11-29
11.962018013000488,2004-11-30
12.158546447753906,2004-12-01
12.230358123779297,2004-12-02
12.101859092712402,2004-12-03
12.071619033813477,2004-12-06
12.169892311096191,2004-12-07
12.363107681274414,2004-12-08
12.332316398620605,2004-12-09
12.313070297241211,2004-12-10
12.332316398620605,2004-12-13
12.501676559448242,2004-12-14
12.54786491394043,2004-12-15
12.90582275390625,2004-12-16
12.894275665283203,2004-12-17
12.81729507446289,2004-12-20
12.90582275390625,2004-12-21
13.048238754272461,2004-12-22
13.267634391784668,2004-12-23
13.136764526367188,2004-12-27
13.267634391784668,2004-12-28
13.279181480407715,2004-12-29
13.313822746276855,2004-12-30
13.29456901550293,2004-12-31
13.32536792755127,2005-01-03
13.298423767089844,2005-01-04
13.440840721130371,2005-01-05
13.494729042053223,2005-01-06
13.656388282775879,2005-01-07
13.6371431350708,2005-01-10
13.687170028686523,2005-01-11
13.587100982666016,2005-01-12
13.240690231323242,2005-01-13
13.221444129943848,2005-01-14
13.487022399902344,2005-01-18
13.606342315673828,2005-01-19
13.487022399902344,2005-01-20
13.460083961486816,2005-01-21
13.471633911132812,2005-01-24
13.263784408569336,2005-01-25
13.344615936279297,2005-01-26
13.144469261169434,2005-01-27
12.97895622253418,2005-01-28
12.994348526000977,2005-01-31
13.059784889221191,2005-02-01
13.075179100036621,2005-02-02
13.27148151397705,2005-02-03
13.510125160217285,2005-02-04
13.42544174194336,2005-02-07
13.444685935974121,2005-02-08
13.27148151397705,2005-02-09
13.14061164855957,2005-02-10
13.240690231323242,2005-02-11
13.20989990234375,2005-02-14
13.232994079589844,2005-02-15
