RCL,Date
25.904422760009766,2008-04-28
26.652633666992188,2008-04-29
26.51961898803711,2008-04-30
27.5920352935791,2008-05-01
26.611066818237305,2008-05-02
26.627689361572266,2008-05-05
26.436481475830078,2008-05-06
25.804670333862305,2008-05-07
25.812978744506836,2008-05-08
25.57189178466797,2008-05-09
25.904422760009766,2008-05-12
25.197792053222656,2008-05-13
25.613462448120117,2008-05-14
26.2203369140625,2008-05-15
25.55526351928711,2008-05-16
25.96261215209961,2008-05-19
24.807058334350586,2008-05-20
23.3189754486084,2008-05-21
23.676443099975586,2008-05-22
22.637277603149414,2008-05-23
23.501869201660156,2008-05-27
25.01490020751953,2008-05-28
24.790437698364258,2008-05-29
24.707304000854492,2008-05-30
25.280921936035156,2008-06-02
24.100427627563477,2008-06-03
23.74945831298828,2008-06-04
24.016857147216797,2008-06-05
22.897077560424805,2008-06-06
22.938865661621094,2008-06-09
22.813514709472656,2008-06-10
21.944427490234375,2008-06-11
22.203479766845703,2008-06-12
22.203479766845703,2008-06-13
21.250831604003906,2008-06-16
21.451385498046875,2008-06-17
21.13383674621582,2008-06-18
21.969493865966797,2008-06-19
20.799571990966797,2008-06-20
20.26474952697754,2008-06-23
19.821855545043945,2008-06-24
21.00012969970703,2008-06-25
19.512657165527344,2008-06-26
18.760568618774414,2008-06-27
18.77727508544922,2008-06-30
18.30930519104004,2008-07-01
18.04189109802246,2008-07-02
18.025177001953125,2008-07-03
18.409591674804688,2008-07-07
19.470870971679688,2008-07-08
17.832983016967773,2008-07-09
17.089242935180664,2008-07-10
16.663055419921875,2008-07-11
16.52099609375,2008-07-14
16.780048370361328,2008-07-15
18.543291091918945,2008-07-16
20.53216552734375,2008-07-17
20.14776039123535,2008-07-18
18.969480514526367,2008-07-21
22.345544815063477,2008-07-22
22.955575942993164,2008-07-23
21.51823616027832,2008-07-24
21.72715187072754,2008-07-25
20.34832000732422,2008-07-28
21.877574920654297,2008-07-29
21.476455688476562,2008-07-30
21.29261016845703,2008-07-31
21.092052459716797,2008-08-01
22.027996063232422,2008-08-04
24.259201049804688,2008-08-05
23.724388122558594,2008-08-06
22.65473747253418,2008-08-07
24.217424392700195,2008-08-08
24.568397521972656,2008-08-11
23.92493438720703,2008-08-12
23.431900024414062,2008-08-13
24.443052291870117,2008-08-14
24.417978286743164,2008-08-15
23.46532440185547,2008-08-18
22.546100616455078,2008-08-19
21.869218826293945,2008-08-20
21.551668167114258,2008-08-21
22.50432014465332,2008-08-22
21.944427490234375,2008-08-25
21.585094451904297,2008-08-26
21.81072235107422,2008-08-27
22.755014419555664,2008-08-28
22.71323585510254,2008-08-29
24.041933059692383,2008-09-02
24.660320281982422,2008-09-03
23.649173736572266,2008-09-04
23.92493438720703,2008-09-05
23.782875061035156,2008-09-08
23.640819549560547,2008-09-09
22.663095474243164,2008-09-10
23.100053787231445,2008-09-11
23.25971221923828,2008-09-12
22.93198585510254,2008-09-15
22.9235897064209,2008-09-16
20.671571731567383,2008-09-17
21.2681827545166,2008-09-18
21.79758071899414,2008-09-19
19.915292739868164,2008-09-22
19.86487579345703,2008-09-23
19.65479278564453,2008-09-24
19.02456283569336,2008-09-25
18.049806594848633,2008-09-26
16.41961097717285,2008-09-29
17.43638038635254,2008-09-30
17.864940643310547,2008-10-01
17.033031463623047,2008-10-02
16.0750789642334,2008-10-03
14.59614372253418,2008-10-06
13.11719799041748,2008-10-07
12.848302841186523,2008-10-08
12.402937889099121,2008-10-09
11.764305114746094,2008-10-10
14.671769142150879,2008-10-13
15.822992324829102,2008-10-14
14.260019302368164,2008-10-15
15.41964340209961,2008-10-16
15.865006446838379,2008-10-17
17.402769088745117,2008-10-20
15.696948051452637,2008-10-21
14.394465446472168,2008-10-22
13.528952598571777,2008-10-23
13.142411231994629,2008-10-24
12.2684907913208,2008-10-27
12.881913185119629,2008-10-28
13.562564849853516,2008-10-29
13.02476692199707,2008-10-30
11.394571304321289,2008-10-31
12.033202171325684,2008-11-03
13.007957458496094,2008-11-04
11.680276870727539,2008-11-05
10.831564903259277,2008-11-06
10.083691596984863,2008-11-07
9.629924774169922,2008-11-10
9.495476722717285,2008-11-11
9.251786231994629,2008-11-12
9.520683288574219,2008-11-13
8.756006240844727,2008-11-14
8.260223388671875,2008-11-17
7.982921600341797,2008-11-18
6.596413612365723,2008-11-19
5.81492805480957,2008-11-20
5.579642295837402,2008-11-21
6.789685249328613,2008-11-24
7.310675144195557,2008-11-25
7.730828285217285,2008-11-26
7.915698051452637,2008-11-28
7.34428596496582,2008-12-01
7.697216510772705,2008-12-02
7.47873592376709,2008-12-03
7.529155254364014,2008-12-04
7.772846221923828,2008-12-05
8.730792045593262,2008-12-08
9.209770202636719,2008-12-09
9.327413558959961,2008-12-10
8.680378913879395,2008-12-11
8.436686515808105,2008-12-12
8.25182056427002,2008-12-15
9.008097648620605,2008-12-16
9.84000015258789,2008-12-17
10.234945297241211,2008-12-18
10.688712120056152,2008-12-19
10.755936622619629,2008-12-22
10.571069717407227,2008-12-23
10.487037658691406,2008-12-24
10.579471588134766,2008-12-26
10.302172660827637,2008-12-29
11.209702491760254,2008-12-30
11.55422592163086,2008-12-31
12.570999145507812,2009-01-02
12.755868911743164,2009-01-05
12.436551094055176,2009-01-06
11.268523216247559,2009-01-07
10.37779712677002,2009-01-08
10.192931175231934,2009-01-09
9.545892715454102,2009-01-12
9.924033164978027,2009-01-13
8.831633567810059,2009-01-14
8.285433769226074,2009-01-15
8.27702808380127,2009-01-16
7.419916152954102,2009-01-20
7.9913249015808105,2009-01-21
7.848474025726318,2009-01-22
7.924098968505859,2009-01-23
8.428282737731934,2009-01-26
8.739201545715332,2009-01-27
7.613186359405518,2009-01-28
6.596413612365723,2009-01-29
5.453596115112305,2009-01-30
5.386370658874512,2009-02-02
5.663673400878906,2009-02-03
5.655270576477051,2009-02-04
5.537627696990967,2009-02-05
6.167856693267822,2009-02-06
6.18466329574585,2009-02-09
5.7392988204956055,2009-02-10
5.7392988204956055,2009-02-11
5.756106376647949,2009-02-12
5.81492805480957,2009-02-13
5.226712226867676,2009-02-17
5.3779683113098145,2009-02-18
4.99983024597168,2009-02-19
4.991426467895508,2009-02-20
4.7393341064453125,2009-02-23
5.747703552246094,2009-02-24
5.688881874084473,2009-02-25
5.630060195922852,2009-02-26
5.041845798492432,2009-02-27
4.621691703796387,2009-03-02
4.7813496589660645,2009-03-03
5.184698104858398,2009-03-04
4.747738361358643,2009-03-05
4.983025074005127,2009-03-06
4.8821868896484375,2009-03-09
5.882152557373047,2009-03-10
5.756106376647949,2009-03-11
6.72245979309082,2009-03-12
6.193065643310547,2009-03-13
6.478771686553955,2009-03-16
6.781282424926758,2009-03-17
6.9577460289001465,2009-03-18
7.12580680847168,2009-03-19
6.62162446975708,2009-03-20
7.453527927398682,2009-03-23
7.083791255950928,2009-03-24
7.386300563812256,2009-03-25
7.823263168334961,2009-03-26
7.403110980987549,2009-03-27
6.529190540313721,2009-03-30
6.730863094329834,2009-03-31
7.302273273468018,2009-04-01
7.898889064788818,2009-04-02
8.478703498840332,2009-04-03
8.386269569396973,2009-04-06
7.840068817138672,2009-04-07
7.873680591583252,2009-04-08
8.470301628112793,2009-04-09
9.436654090881348,2009-04-13
9.050110816955566,2009-04-14
8.999693870544434,2009-04-15
9.478668212890625,2009-04-16
10.06688404083252,2009-04-17
8.629958152770996,2009-04-20
8.991291046142578,2009-04-21
9.587910652160645,2009-04-22
11.562631607055664,2009-04-23
12.15084457397461,2009-04-24
10.16772174835205,2009-04-27
10.503846168518066,2009-04-28
11.77270793914795,2009-04-29
12.377728462219238,2009-04-30
11.764305114746094,2009-05-01
12.982751846313477,2009-05-04
13.545756340026855,2009-05-05
14.260019302368164,2009-05-06
13.865074157714844,2009-05-07
14.360854148864746,2009-05-08
13.327279090881348,2009-05-11
12.764269828796387,2009-05-12
11.352554321289062,2009-05-13
12.142441749572754,2009-05-14
12.016398429870605,2009-05-15
13.218040466308594,2009-05-18
13.125603675842285,2009-05-19
12.285297393798828,2009-05-20
12.260086059570312,2009-05-21
12.495370864868164,2009-05-22
13.24324893951416,2009-05-26
12.39453411102295,2009-05-27
12.27689266204834,2009-05-28
12.655033111572266,2009-05-29
13.377695083618164,2009-06-01
13.369294166564941,2009-06-02
12.545790672302246,2009-06-03
12.781076431274414,2009-06-04
12.839900970458984,2009-06-05
12.503776550292969,2009-06-08
11.957572937011719,2009-06-09
11.428184509277344,2009-06-10
11.520615577697754,2009-06-11
11.520615577697754,2009-06-12
10.621488571166992,2009-06-15
10.487037658691406,2009-06-16
10.537458419799805,2009-06-17
11.150880813598633,2009-06-18
11.781113624572754,2009-06-19
10.92399787902832,2009-06-22
10.680309295654297,2009-06-23
11.050044059753418,2009-06-24
11.50381088256836,2009-06-25
11.159284591674805,2009-06-26
11.134075164794922,2009-06-29
11.377763748168945,2009-06-30
11.974386215209961,2009-07-01
11.226510047912598,2009-07-02
10.831564903259277,2009-07-06
10.386201858520508,2009-07-07
10.218137741088867,2009-07-08
10.814759254455566,2009-07-09
10.470234870910645,2009-07-10
10.554265022277832,2009-07-13
10.663501739501953,2009-07-14
11.587841033935547,2009-07-15
11.848337173461914,2009-07-16
11.50381088256836,2009-07-17
12.444957733154297,2009-07-20
12.39453411102295,2009-07-21
12.739060401916504,2009-07-22
14.26842212677002,2009-07-23
13.974312782287598,2009-07-24
13.461726188659668,2009-07-27
13.772642135620117,2009-07-28
11.688679695129395,2009-07-29
12.318906784057617,2009-07-30
12.201268196105957,2009-07-31
13.293664932250977,2009-08-03
13.402905464172363,2009-08-04
13.285263061523438,2009-08-05
13.02476692199707,2009-08-06
14.31043815612793,2009-08-07
14.276829719543457,2009-08-10
13.83986759185791,2009-08-11
14.61294937133789,2009-08-12
15.167552947998047,2009-08-13
14.747397422790527,2009-08-14
13.587770462036133,2009-08-17
14.150779724121094,2009-08-18
15.049908638000488,2009-08-19
15.965843200683594,2009-08-20
16.150712966918945,2009-08-21
16.217933654785156,2009-08-24
16.680105209350586,2009-08-25
16.612882614135742,2009-08-26
16.402799606323242,2009-08-27
16.411209106445312,2009-08-28
16.03307342529297,2009-08-31
15.360824584960938,2009-09-01
15.033102989196777,2009-09-02
15.39443302154541,2009-09-03
15.890215873718262,2009-09-04
16.36919593811035,2009-09-08
17.70528221130371,2009-09-09
18.13383674621582,2009-09-10
17.982582092285156,2009-09-11
18.276687622070312,2009-09-14
19.94049835205078,2009-09-15
19.99091911315918,2009-09-16
19.646385192871094,2009-09-17
19.71361541748047,2009-09-18
19.52874755859375,2009-09-21
20.142173767089844,2009-09-22
20.520313262939453,2009-09-23
20.200998306274414,2009-09-24
19.696805953979492,2009-09-25
20.42788314819336,2009-09-28
20.36905860900879,2009-09-29
20.234601974487305,2009-09-30
19.39430046081543,2009-10-01
19.0329647064209,2009-10-02
19.78084373474121,2009-10-05
20.150577545166016,2009-10-06
19.831260681152344,2009-10-07
20.67997169494629,2009-10-08
19.97410774230957,2009-10-09
19.957304000854492,2009-10-12
19.411102294921875,2009-10-13
19.848066329956055,2009-10-14
20.125364303588867,2009-10-15
19.167417526245117,2009-10-16
19.89848518371582,2009-10-19
19.553958892822266,2009-10-20
18.713653564453125,2009-10-21
19.318674087524414,2009-10-22
18.906917572021484,2009-10-23
17.772504806518555,2009-10-26
17.528820037841797,2009-10-27
16.604476928710938,2009-10-28
17.94056510925293,2009-10-29
16.999425888061523,2009-10-30
17.36915397644043,2009-11-02
16.5960750579834,2009-11-03
17.133869171142578,2009-11-04
18.083419799804688,2009-11-05
17.83972930908203,2009-11-06
19.133808135986328,2009-11-09
18.906917572021484,2009-11-10
19.243043899536133,2009-11-11
18.76406478881836,2009-11-12
19.42791175842285,2009-11-13
20.2262020111084,2009-11-16
19.688405990600586,2009-11-17
19.99932098388672,2009-11-18
19.537151336669922,2009-11-19
19.789243698120117,2009-11-20
20.234601974487305,2009-11-23
20.041336059570312,2009-11-24
20.915252685546875,2009-11-25
20.28502082824707,2009-11-27
20.646360397338867,2009-11-30
20.595935821533203,2009-12-01
21.0581111907959,2009-12-02
21.083314895629883,2009-12-03
21.25978660583496,2009-12-04
21.47825813293457,2009-12-07
20.688371658325195,2009-12-08
20.75559425354004,2009-12-09
20.923660278320312,2009-12-10
20.948875427246094,2009-12-11
21.97403907775879,2009-12-14
21.78917121887207,2009-12-15
22.59586524963379,2009-12-16
22.007654190063477,2009-12-17
21.495067596435547,2009-12-18
21.780771255493164,2009-12-21
21.923622131347656,2009-12-22
22.142105102539062,2009-12-23
22.167316436767578,2009-12-24
21.79758071899414,2009-12-28
21.721954345703125,2009-12-29
21.385826110839844,2009-12-30
21.242977142333984,2009-12-31
21.679935455322266,2010-01-04
21.755563735961914,2010-01-05
21.20936393737793,2010-01-06
21.595901489257812,2010-01-07
21.772363662719727,2010-01-08
21.864803314208984,2010-01-11
21.570695877075195,2010-01-12
22.301761627197266,2010-01-13
23.07484245300293,2010-01-14
22.79753875732422,2010-01-15
23.20929527282715,2010-01-19
22.671491622924805,2010-01-20
22.326967239379883,2010-01-21
21.360618591308594,2010-01-22
21.1673526763916,2010-01-25
21.142139434814453,2010-01-26
21.3690185546875,2010-01-27
21.8395938873291,2010-01-28
21.923622131347656,2010-01-29
22.3521728515625,2010-02-01
23.19249153137207,2010-02-02
23.01601791381836,2010-02-03
21.1673526763916,2010-02-04
21.184152603149414,2010-02-05
21.142139434814453,2010-02-08
21.520278930664062,2010-02-09
21.142139434814453,2010-02-10
21.84799575805664,2010-02-11
21.503475189208984,2010-02-12
21.721954345703125,2010-02-16
21.772363662719727,2010-02-17
21.73875617980957,2010-02-18
22.100088119506836,2010-02-19
22.360586166381836,2010-02-22
21.663129806518555,2010-02-23
23.284923553466797,2010-02-24
23.35215187072754,2010-02-25
23.755491256713867,2010-02-26
23.83112335205078,2010-03-01
23.87313461303711,2010-03-02
23.889944076538086,2010-03-03
24.31850242614746,2010-03-04
25.049562454223633,2010-03-05
25.402498245239258,2010-03-08
24.982345581054688,2010-03-09
25.789033889770508,2010-03-10
25.713409423828125,2010-03-11
25.965503692626953,2010-03-12
25.67980194091797,2010-03-15
26.141971588134766,2010-03-16
26.570526123046875,2010-03-17
26.141971588134766,2010-03-18
26.057933807373047,2010-03-19
26.410865783691406,2010-03-22
28.242734909057617,2010-03-23
27.83938980102539,2010-03-24
27.940223693847656,2010-03-25
27.72174644470215,2010-03-26
28.125093460083008,2010-03-29
28.091487884521484,2010-03-30
27.72174644470215,2010-03-31
28.427602767944336,2010-04-01
28.940189361572266,2010-04-05
29.21748924255371,2010-04-06
27.814176559448242,2010-04-07
28.511638641357422,2010-04-08
28.377182006835938,2010-04-09
28.780540466308594,2010-04-12
28.746923446655273,2010-04-13
29.545202255249023,2010-04-14
29.755287170410156,2010-04-15
29.01581573486328,2010-04-16
28.33516502380371,2010-04-19
28.999011993408203,2010-04-20
29.116653442382812,2010-04-21
29.435976028442383,2010-04-22
30.444334030151367,2010-04-23
31.629161834716797,2010-04-26
30.5031681060791,2010-04-27
29.007415771484375,2010-04-28
31.35187339782715,2010-04-29
30.116621017456055,2010-04-30
30.76366424560547,2010-05-03
28.763723373413086,2010-05-04
27.763757705688477,2010-05-05
25.881471633911133,2010-05-06
24.763856887817383,2010-05-07
27.385629653930664,2010-05-10
26.906644821166992,2010-05-11
27.93182373046875,2010-05-12
26.91505241394043,2010-05-13
25.965503692626953,2010-05-14
26.301626205444336,2010-05-17
25.59576416015625,2010-05-18
25.057971954345703,2010-05-19
23.32693862915039,2010-05-20
23.81431770324707,2010-05-21
23.452985763549805,2010-05-24
23.310131072998047,2010-05-25
23.494998931884766,2010-05-26
24.990741729736328,2010-05-27
24.368919372558594,2010-05-28
24.385723114013672,2010-06-01
25.099985122680664,2010-06-02
25.461318969726562,2010-06-03
23.46138572692871,2010-06-04
22.4025936126709,2010-06-07
22.579065322875977,2010-06-08
22.503435134887695,2010-06-09
23.973970413208008,2010-06-10
23.948772430419922,2010-06-11
24.51177406311035,2010-06-14
25.797443389892578,2010-06-15
25.352079391479492,2010-06-16
25.326866149902344,2010-06-17
24.747055053710938,2010-06-18
24.805875778198242,2010-06-21
23.42777442932129,2010-06-22
22.93198585510254,2010-06-23
22.158912658691406,2010-06-24
22.058067321777344,2010-06-25
21.2681827545166,2010-06-28
19.377490997314453,2010-06-29
19.133808135986328,2010-06-30
19.722017288208008,2010-07-01
19.285062789916992,2010-07-02
19.343881607055664,2010-07-06
20.259815216064453,2010-07-07
20.67997169494629,2010-07-08
20.772403717041016,2010-07-09
20.091753005981445,2010-07-12
21.01609230041504,2010-07-13
21.192556381225586,2010-07-14
20.780805587768555,2010-07-15
19.65479278564453,2010-07-16
19.856468200683594,2010-07-19
20.411075592041016,2010-07-20
20.654760360717773,2010-07-21
23.158876419067383,2010-07-22
23.629446029663086,2010-07-23
24.58739471435547,2010-07-26
23.663061141967773,2010-07-27
24.10002326965332,2010-07-28
24.385723114013672,2010-07-29
24.251277923583984,2010-07-30
25.08317756652832,2010-08-02
24.494966506958008,2010-08-03
24.822689056396484,2010-08-04
25.158811569213867,2010-08-05
24.62941551208496,2010-08-06
24.150436401367188,2010-08-09
23.629446029663086,2010-08-10
22.276546478271484,2010-08-11
21.84799575805664,2010-08-12
21.595901489257812,2010-08-13
21.763967514038086,2010-08-16
22.671491622924805,2010-08-17
23.00762176513672,2010-08-18
21.74715805053711,2010-08-19
21.385826110839844,2010-08-20
21.01609230041504,2010-08-23
20.116960525512695,2010-08-24
20.453086853027344,2010-08-25
20.310230255126953,2010-08-26
21.25137710571289,2010-08-27
20.604345321655273,2010-08-30
20.637954711914062,2010-08-31
22.125295639038086,2010-09-01
23.03282928466797,2010-09-02
23.755491256713867,2010-09-03
22.570661544799805,2010-09-07
23.217700958251953,2010-09-08
24.494966506958008,2010-09-09
24.621009826660156,2010-09-10
25.318464279174805,2010-09-13
25.234434127807617,2010-09-14
24.7386531829834,2010-09-15
24.889915466308594,2010-09-16
25.31006622314453,2010-09-17
26.26801300048828,2010-09-20
26.772201538085938,2010-09-21
25.856266021728516,2010-09-22
25.511737823486328,2010-09-23
26.91505241394043,2010-09-24
26.469684600830078,2010-09-27
26.53691291809082,2010-09-28
26.662952423095703,2010-09-29
26.494901657104492,2010-09-30
26.85622787475586,2010-10-01
26.284822463989258,2010-10-04
27.604097366333008,2010-10-05
27.696537017822266,2010-10-06
27.42763900756836,2010-10-07
28.578855514526367,2010-10-08
28.368785858154297,2010-10-11
28.60407066345215,2010-10-12
29.3603458404541,2010-10-13
29.032623291015625,2010-10-14
29.21748924255371,2010-10-15
29.40235710144043,2010-10-18
27.788965225219727,2010-10-19
28.578855514526367,2010-10-20
28.704910278320312,2010-10-21
29.30152130126953,2010-10-22
29.53680992126465,2010-10-25
33.805572509765625,2010-10-26
33.250972747802734,2010-10-27
33.587093353271484,2010-10-28
33.225765228271484,2010-10-29
32.98206329345703,2010-11-01
33.351802825927734,2010-11-02
34.419002532958984,2010-11-03
35.49459457397461,2010-11-04
36.03239059448242,2010-11-05
36.040794372558594,2010-11-08
35.536598205566406,2010-11-09
35.30971908569336,2010-11-10
35.34334182739258,2010-11-11
34.65428161621094,2010-11-12
34.46100997924805,2010-11-15
33.82237243652344,2010-11-16
35.376949310302734,2010-11-17
35.63744354248047,2010-11-18
35.536598205566406,2010-11-19
34.99040985107422,2010-11-22
33.9736328125,2010-11-23
35.25931167602539,2010-11-24
34.77193832397461,2010-11-26
34.36857986450195,2010-11-29
33.82237243652344,2010-11-30
34.9147834777832,2010-12-01
35.46937561035156,2010-12-02
35.830718994140625,2010-12-03
35.645843505859375,2010-12-06
36.040794372558594,2010-12-07
36.46094512939453,2010-12-08
36.62902069091797,2010-12-09
36.45255661010742,2010-12-10
35.29292297363281,2010-12-13
34.9147834777832,2010-12-14
34.21733093261719,2010-12-15
34.595455169677734,2010-12-16
35.63744354248047,2010-12-17
36.30129623413086,2010-12-20
39.183528900146484,2010-12-21
38.90624237060547,2010-12-22
38.90624237060547,2010-12-23
39.33478546142578,2010-12-27
38.813812255859375,2010-12-28
39.22555923461914,2010-12-29
39.24235534667969,2010-12-30
39.49445343017578,2010-12-31
40.10788345336914,2011-01-03
40.662479400634766,2011-01-04
41.09944152832031,2011-01-05
40.21712112426758,2011-01-06
40.326358795166016,2011-01-07
40.30115509033203,2011-01-10
40.21712112426758,2011-01-11
40.64567565917969,2011-01-12
40.175106048583984,2011-01-13
41.98176193237305,2011-01-14
41.620418548583984,2011-01-18
40.83055114746094,2011-01-19
39.89779281616211,2011-01-20
40.519630432128906,2011-01-21
40.13309097290039,2011-01-24
39.98183822631836,2011-01-25
41.59523010253906,2011-01-26
39.72975158691406,2011-01-27
38.276004791259766,2011-01-28
37.72982406616211,2011-01-31
38.36843490600586,2011-02-01
38.175174713134766,2011-02-02
37.83904266357422,2011-02-03
38.11635208129883,2011-02-04
38.679359436035156,2011-02-07
39.0574951171875,2011-02-08
39.410423278808594,2011-02-09
39.536468505859375,2011-02-10
40.225521087646484,2011-02-11
39.704524993896484,2011-02-14
39.6204948425293,2011-02-15
39.81377029418945,2011-02-16
39.65410614013672,2011-02-17
39.62890625,2011-02-18
37.721405029296875,2011-02-22
36.360111236572266,2011-02-23
36.62902069091797,2011-02-24
37.09957504272461,2011-02-25
36.79706954956055,2011-02-28
34.56184768676758,2011-03-01
34.60386276245117,2011-03-02
36.200443267822266,2011-03-03
35.519805908203125,2011-03-04
35.49459457397461,2011-03-07
36.9819221496582,2011-03-08
36.973533630371094,2011-03-09
36.46094512939453,2011-03-10
36.553375244140625,2011-03-11
36.175228118896484,2011-03-14
35.284515380859375,2011-03-15
34.503021240234375,2011-03-16
34.788726806640625,2011-03-17
35.25090408325195,2011-03-18
36.4105339050293,2011-03-21
35.007205963134766,2011-03-22
34.99880599975586,2011-03-23
35.242496490478516,2011-03-24
34.94838333129883,2011-03-25
34.27614974975586,2011-03-28
34.788726806640625,2011-03-29
35.46937561035156,2011-03-30
34.67108917236328,2011-03-31
34.30976867675781,2011-04-01
34.2425422668457,2011-04-04
34.04085159301758,2011-04-05
34.141700744628906,2011-04-06
33.57868194580078,2011-04-07
32.40225601196289,2011-04-08
33.36021041870117,2011-04-11
33.70473098754883,2011-04-12
32.830806732177734,2011-04-13
31.98211097717285,2011-04-14
32.02412033081055,2011-04-15
31.335067749023438,2011-04-18
31.914886474609375,2011-04-19
31.998912811279297,2011-04-20
32.40225601196289,2011-04-21
32.25099563598633,2011-04-25
32.780399322509766,2011-04-26
33.368614196777344,2011-04-27
33.46105194091797,2011-04-28
33.46105194091797,2011-04-29
33.250972747802734,2011-05-02
33.47785568237305,2011-05-03
33.032493591308594,2011-05-04
35.25931167602539,2011-05-05
34.19211959838867,2011-05-06
33.494659423828125,2011-05-09
33.923213958740234,2011-05-10
33.872798919677734,2011-05-11
34.46100997924805,2011-05-12
34.62907409667969,2011-05-13
33.78036880493164,2011-05-16
33.77195358276367,2011-05-17
34.082881927490234,2011-05-18
33.6543083190918,2011-05-19
33.620704650878906,2011-05-20
32.629150390625,2011-05-23
31.73842430114746,2011-05-24
31.662792205810547,2011-05-25
31.654388427734375,2011-05-26
32.06614685058594,2011-05-27
32.77198791503906,2011-05-31
31.26784324645996,2011-06-01
31.704792022705078,2011-06-02
31.057764053344727,2011-06-03
30.713233947753906,2011-06-06
30.15023422241211,2011-06-07
28.351980209350586,2011-06-08
28.738525390625,2011-06-09
27.889802932739258,2011-06-10
27.93182373046875,2011-06-13
28.738525390625,2011-06-14
28.402395248413086,2011-06-15
28.318359375,2011-06-16
29.07464027404785,2011-06-17
29.906543731689453,2011-06-20
31.637582778930664,2011-06-21
30.545169830322266,2011-06-22
30.982126235961914,2011-06-23
30.42752456665039,2011-06-24
30.898103713989258,2011-06-27
31.587158203125,2011-06-28
31.494722366333008,2011-06-29
31.629161834716797,2011-06-30
33.066097259521484,2011-07-01
32.89803695678711,2011-07-05
31.830841064453125,2011-07-06
32.33503341674805,2011-07-07
31.788837432861328,2011-07-08
30.141826629638672,2011-07-11
29.318330764770508,2011-07-12
30.217453002929688,2011-07-13
28.940189361572266,2011-07-14
29.38555145263672,2011-07-15
28.923385620117188,2011-07-18
29.956966400146484,2011-07-19
30.066205978393555,2011-07-20
30.276277542114258,2011-07-21
30.662822723388672,2011-07-22
30.662822723388672,2011-07-25
30.721649169921875,2011-07-26
30.049407958984375,2011-07-27
26.26801300048828,2011-07-28
25.730220794677734,2011-07-29
25.427711486816406,2011-08-01
24.226064682006836,2011-08-02
24.276485443115234,2011-08-03
22.713512420654297,2011-08-04
22.68829917907715,2011-08-05
20.167383193969727,2011-08-08
21.612703323364258,2011-08-09
20.035200119018555,2011-08-10
21.401817321777344,2011-08-11
21.62114143371582,2011-08-12
22.430984497070312,2011-08-15
21.300582885742188,2011-08-16
21.241527557373047,2011-08-17
19.647151947021484,2011-08-18
18.862619400024414,2011-08-19
18.97228240966797,2011-08-22
19.621841430664062,2011-08-23
20.136438369750977,2011-08-24
19.107248306274414,2011-08-25
19.917098999023438,2011-08-26
21.76455307006836,2011-08-29
21.798301696777344,2011-08-30
21.8995304107666,2011-08-31
21.351192474365234,2011-09-01
20.262971878051758,2011-09-02
20.07738494873047,2011-09-06
21.1993465423584,2011-09-07
20.769123077392578,2011-09-08
19.95927619934082,2011-09-09
19.664018630981445,2011-09-12
20.246097564697266,2011-09-13
20.499170303344727,2011-09-14
21.207788467407227,2011-09-15
21.27527618408203,2011-09-16
20.473865509033203,2011-09-19
21.35963249206543,2011-09-20
20.558229446411133,2011-09-21
19.01445960998535,2011-09-22
18.879487991333008,2011-09-23
18.55048942565918,2011-09-26
19.402507781982422,2011-09-27
18.634851455688477,2011-09-28
18.89635467529297,2011-09-29
18.255233764648438,2011-09-30
16.88018798828125,2011-10-03
17.782817840576172,2011-10-04
17.985279083251953,2011-10-05
18.609539031982422,2011-10-06
18.41551399230957,2011-10-07
19.562788009643555,2011-10-10
19.874921798706055,2011-10-11
21.190916061401367,2011-10-12
21.283710479736328,2011-10-13
22.380374908447266,2011-10-14
21.39337921142578,2011-10-17
22.490039825439453,2011-10-18
21.75611686706543,2011-10-19
22.35506248474121,2011-10-20
23.156476974487305,2011-10-21
24.801467895507812,2011-10-24
23.56983184814453,2011-10-25
24.388111114501953,2011-10-26
25.74629020690918,2011-10-27
25.64505386352539,2011-10-28
25.071420669555664,2011-10-31
23.004634857177734,2011-11-01
23.83134651184082,2011-11-02
24.615880966186523,2011-11-03
24.30375099182129,2011-11-04
24.539958953857422,2011-11-07
24.37124252319336,2011-11-08
22.430984497070312,2011-11-09
22.6925048828125,2011-11-10
23.114290237426758,2011-11-11
22.835908889770508,2011-11-14
22.422550201416016,2011-11-15
21.992324829101562,2011-11-16
21.54522132873535,2011-11-17
22.000757217407227,2011-11-18
21.907960891723633,2011-11-21
21.722373962402344,2011-11-22
19.95927619934082,2011-11-23
19.562788009643555,2011-11-25
20.996889114379883,2011-11-28
21.131868362426758,2011-11-29
23.375804901123047,2011-11-30
22.95401382446289,2011-12-01
23.16490364074707,2011-12-02
23.797605514526367,2011-12-05
23.350500106811523,2011-12-06
23.148042678833008,2011-12-07
22.12729263305664,2011-12-08
22.810604095458984,2011-12-09
22.54065704345703,2011-12-12
22.07668685913086,2011-12-13
21.030637741088867,2011-12-14
21.50304412841797,2011-12-15
21.8995304107666,2011-12-16
20.77755355834961,2011-12-19
20.870729446411133,2011-12-20
20.650501251220703,2011-12-21
21.260366439819336,2011-12-22
21.75164222717285,2011-12-23
21.810928344726562,2011-12-27
20.9808406829834,2011-12-28
21.328123092651367,2011-12-29
20.9808406829834,2011-12-30
21.9379825592041,2012-01-03
22.124326705932617,2012-01-04
22.02269172668457,2012-01-05
21.599172592163086,2012-01-06
