HIG,Date
17.71283721923828,2010-02-12
18.090505599975586,2010-02-16
18.18870735168457,2010-02-17
18.234027862548828,2010-02-18
18.385095596313477,2010-02-19
18.74009895324707,2010-02-22
18.01497459411621,2010-02-23
18.377538681030273,2010-02-24
18.422950744628906,2010-02-25
18.445659637451172,2010-02-26
18.77869415283203,2010-03-01
19.467472076416016,2010-03-02
19.194992065429688,2010-03-03
19.94432258605957,2010-03-04
20.330337524414062,2010-03-05
20.38332176208496,2010-03-08
20.118410110473633,2010-03-09
20.63309669494629,2010-03-10
20.655807495117188,2010-03-11
20.247079849243164,2010-03-12
20.30006217956543,2010-03-15
20.63309669494629,2010-03-16
21.6322021484375,2010-03-17
21.072097778320312,2010-03-18
20.63309669494629,2010-03-19
20.91315460205078,2010-03-22
21.087238311767578,2010-03-23
21.299171447753906,2010-03-24
21.079675674438477,2010-03-25
21.170494079589844,2010-03-26
21.329450607299805,2010-03-29
21.223482131958008,2010-03-30
21.5111083984375,2010-03-31
21.85927963256836,2010-04-01
22.207454681396484,2010-04-05
21.972814559936523,2010-04-06
21.571653366088867,2010-04-07
21.609498977661133,2010-04-08
21.193204879760742,2010-04-09
21.109949111938477,2010-04-12
21.162933349609375,2010-04-13
21.306745529174805,2010-04-14
21.019126892089844,2010-04-15
20.451446533203125,2010-04-16
20.890438079833984,2010-04-19
21.776018142700195,2010-04-20
21.76088523864746,2010-04-21
21.844141006469727,2010-04-22
22.373971939086914,2010-04-23
22.419389724731445,2010-04-26
21.5338134765625,2010-04-27
21.889562606811523,2010-04-28
22.434520721435547,2010-04-29
21.624637603759766,2010-04-30
21.942535400390625,2010-05-03
20.93585968017578,2010-05-04
20.648239135742188,2010-05-05
19.724821090698242,2010-05-06
19.149581909179688,2010-05-07
20.451446533203125,2010-05-10
20.239513397216797,2010-05-11
20.68608856201172,2010-05-12
20.277355194091797,2010-05-13
19.838356018066406,2010-05-14
19.64912986755371,2010-05-17
19.104162216186523,2010-05-18
19.24040412902832,2010-05-19
17.89312744140625,2010-05-20
18.40024757385254,2010-05-21
18.11263084411621,2010-05-24
18.309417724609375,2010-05-25
18.044504165649414,2010-05-26
19.356689453125,2010-05-27
19.015363693237305,2010-05-28
18.52993392944336,2010-06-01
19.333942413330078,2010-06-02
19.068464279174805,2010-06-03
17.877641677856445,2010-06-04
16.906761169433594,2010-06-07
17.255674362182617,2010-06-08
17.24808692932129,2010-06-09
18.127931594848633,2010-06-10
18.21137046813965,2010-06-11
18.87126350402832,2010-06-14
19.356689453125,2010-06-15
18.9698543548584,2010-06-16
18.91676902770996,2010-06-17
19.053302764892578,2010-06-18
18.795406341552734,2010-06-21
18.583030700683594,2010-06-22
18.6816349029541,2010-06-23
17.983829498291016,2010-06-24
18.256877899169922,2010-06-25
17.91556167602539,2010-06-28
16.808162689208984,2010-06-29
16.785404205322266,2010-06-30
16.573026657104492,2010-07-01
16.46683692932129,2010-07-02
16.41374397277832,2010-07-06
16.997777938842773,2010-07-07
17.19499397277832,2010-07-08
17.8472900390625,2010-07-09
17.559066772460938,2010-07-12
18.158275604248047,2010-07-13
17.627334594726562,2010-07-14
17.278427124023438,2010-07-15
16.512351989746094,2010-07-16
16.595783233642578,2010-07-19
16.808162689208984,2010-07-20
16.497177124023438,2010-07-21
17.475635528564453,2010-07-22
17.771438598632812,2010-07-23
17.748695373535156,2010-07-26
17.665260314941406,2010-07-27
17.301179885864258,2010-07-28
17.672834396362305,2010-07-29
17.756271362304688,2010-07-30
18.294803619384766,2010-08-02
17.77902603149414,2010-08-03
18.082422256469727,2010-08-04
17.20258331298828,2010-08-05
17.073631286621094,2010-08-06
17.33152198791504,2010-08-09
17.11155891418457,2010-08-10
15.822134017944336,2010-08-11
15.678016662597656,2010-08-12
15.837295532226562,2010-08-13
15.427704811096191,2010-08-16
15.943482398986816,2010-08-17
16.08001136779785,2010-08-18
15.442875862121582,2010-08-19
15.26842212677002,2010-08-20
15.230498313903809,2010-08-23
14.631296157836914,2010-08-24
14.798163414001465,2010-08-25
14.479591369628906,2010-08-26
15.412537574768066,2010-08-27
14.895496368408203,2010-08-30
15.336504936218262,2010-08-31
16.30215835571289,2010-09-01
16.553083419799805,2010-09-02
17.115755081176758,2010-09-03
16.43903350830078,2010-09-07
16.880029678344727,2010-09-08
16.978870391845703,2010-09-09
17.4503116607666,2010-09-10
17.83809471130371,2010-09-13
17.564369201660156,2010-09-14
17.46552085876465,2010-09-15
17.267822265625,2010-09-16
17.108142852783203,2010-09-17
17.435100555419922,2010-09-20
17.609989166259766,2010-09-21
16.97128677368164,2010-09-22
16.613910675048828,2010-09-23
17.25261116027832,2010-09-24
17.108142852783203,2010-09-27
17.8228816986084,2010-09-28
17.746849060058594,2010-09-29
17.4503116607666,2010-09-30
17.807676315307617,2010-10-01
17.678417205810547,2010-10-04
18.073814392089844,2010-10-05
18.05098533630371,2010-10-06
17.784870147705078,2010-10-07
18.180255889892578,2010-10-08
18.27150535583496,2010-10-11
18.545236587524414,2010-10-12
18.636472702026367,2010-10-13
18.50721549987793,2010-10-14
18.04339027404785,2010-10-15
18.446378707885742,2010-10-18
17.891313552856445,2010-10-19
18.05098533630371,2010-10-20
18.4007568359375,2010-10-21
18.210670471191406,2010-10-22
18.68210220336914,2010-10-25
19.001447677612305,2010-10-26
18.659278869628906,2010-10-27
18.279104232788086,2010-10-28
18.210670471191406,2010-10-29
18.028186798095703,2010-11-01
17.807676315307617,2010-11-02
19.44245147705078,2010-11-03
19.959505081176758,2010-11-04
20.088762283325195,2010-11-05
19.95189666748047,2010-11-08
19.328407287597656,2010-11-09
19.738998413085938,2010-11-10
19.275175094604492,2010-11-11
18.552833557128906,2010-11-12
18.355138778686523,2010-11-15
17.95975112915039,2010-11-16
18.005374908447266,2010-11-17
18.066200256347656,2010-11-18
17.921733856201172,2010-11-19
17.632797241210938,2010-11-22
17.176578521728516,2010-11-23
17.541555404663086,2010-11-24
17.313444137573242,2010-11-26
17.23723793029785,2010-11-29
16.962907791137695,2010-11-30
17.724945068359375,2010-12-01
18.30409049987793,2010-12-02
18.24312973022461,2010-12-03
18.281227111816406,2010-12-06
18.40315818786621,2010-12-07
19.050884246826172,2010-12-08
19.24901580810547,2010-12-09
19.614788055419922,2010-12-10
19.492862701416016,2010-12-13
19.56907081604004,2010-12-14
19.386178970336914,2010-12-15
19.690994262695312,2010-12-16
19.942461013793945,2010-12-17
20.20155906677246,2010-12-20
20.658782958984375,2010-12-21
20.902629852294922,2010-12-22
20.346349716186523,2010-12-23
20.506372451782227,2010-12-27
20.293004989624023,2010-12-28
20.209169387817383,2010-12-29
20.049152374267578,2010-12-30
20.18631935119629,2010-12-31
21.16172981262207,2011-01-03
21.29127311706543,2011-01-04
21.596084594726562,2011-01-05
21.20744514465332,2011-01-06
21.15410041809082,2011-01-07
21.016937255859375,2011-01-10
21.283647537231445,2011-01-11
21.45891571044922,2011-01-12
21.550365447998047,2011-01-13
21.702768325805664,2011-01-14
21.687522888183594,2011-01-18
20.955974578857422,2011-01-19
20.879770278930664,2011-01-20
21.2379207611084,2011-01-21
21.116004943847656,2011-01-24
21.222684860229492,2011-01-25
21.397951126098633,2011-01-26
21.847557067871094,2011-01-27
21.100757598876953,2011-01-28
21.169342041015625,2011-01-31
21.908519744873047,2011-02-01
21.283647537231445,2011-02-02
21.87803840637207,2011-02-03
22.2742919921875,2011-02-04
22.67818260192871,2011-02-07
22.967750549316406,2011-02-08
22.43431854248047,2011-02-09
22.289535522460938,2011-02-10
22.67054557800293,2011-02-11
22.266677856445312,2011-02-14
22.320022583007812,2011-02-15
23.013471603393555,2011-02-16
23.46307373046875,2011-02-17
23.47069549560547,2011-02-18
22.464797973632812,2011-02-22
22.266677856445312,2011-02-23
21.87803840637207,2011-02-24
22.497447967529297,2011-02-25
22.635086059570312,2011-02-28
22.107446670532227,2011-03-01
21.3580379486084,2011-03-02
22.145673751831055,2011-03-03
21.878036499023438,2011-03-04
21.266277313232422,2011-03-07
21.770980834960938,2011-03-08
21.587448120117188,2011-03-09
20.975690841674805,2011-03-10
21.105688095092773,2011-03-11
20.509225845336914,2011-03-14
19.576295852661133,2011-03-15
18.92629623413086,2011-03-16
19.26276397705078,2011-03-17
19.492170333862305,2011-03-18
20.25687599182129,2011-03-21
20.21098518371582,2011-03-22
20.14217185974121,2011-03-23
20.356285095214844,2011-03-24
20.432758331298828,2011-03-25
20.325695037841797,2011-03-28
20.455690383911133,2011-03-29
20.501575469970703,2011-03-30
20.59334373474121,2011-03-31
21.220399856567383,2011-04-01
21.082748413085938,2011-04-04
20.84569549560547,2011-04-05
21.38863182067871,2011-04-06
20.96039581298828,2011-04-07
20.776878356933594,2011-04-08
20.876279830932617,2011-04-11
20.440401077270508,2011-04-12
20.279809951782227,2011-04-13
20.18040657043457,2011-04-14
20.493927001953125,2011-04-15
20.455690383911133,2011-04-18
20.226287841796875,2011-04-19
20.784507751464844,2011-04-20
21.0598087310791,2011-04-21
20.76922607421875,2011-04-25
21.036863327026367,2011-04-26
21.41156768798828,2011-04-27
22.12274169921875,2011-04-28
22.153331756591797,2011-04-29
22.038619995117188,2011-05-02
21.855106353759766,2011-05-03
21.449804306030273,2011-05-04
20.723342895507812,2011-05-05
21.01392364501953,2011-05-06
20.600984573364258,2011-05-09
21.105688095092773,2011-05-10
21.075101852416992,2011-05-11
21.373332977294922,2011-05-12
21.082748413085938,2011-05-13
21.1439266204834,2011-05-16
20.9527530670166,2011-05-17
21.05215835571289,2011-05-18
21.02157974243164,2011-05-19
20.715688705444336,2011-05-20
20.295114517211914,2011-05-23
20.195697784423828,2011-05-24
20.172748565673828,2011-05-25
20.172748565673828,2011-05-26
20.364656448364258,2011-05-27
20.45677947998047,2011-05-31
19.681488037109375,2011-06-01
19.835006713867188,2011-06-02
19.520294189453125,2011-06-03
19.12112808227539,2011-06-06
19.006000518798828,2011-06-07
18.74500846862793,2011-06-08
18.92155647277832,2011-06-09
18.6221866607666,2011-06-10
18.79106330871582,2011-06-13
19.19788932800293,2011-06-14
18.27676773071289,2011-06-15
18.507049560546875,2011-06-16
18.760364532470703,2011-06-17
18.629865646362305,2011-06-20
19.12112808227539,2011-06-21
18.898534774780273,2011-06-22
18.691267013549805,2011-06-23
18.97528648376465,2011-06-24
18.998319625854492,2011-06-27
19.497264862060547,2011-06-28
19.965499877929688,2011-06-29
20.24184226989746,2011-06-30
20.76382064819336,2011-07-01
20.34930419921875,2011-07-05
20.34930419921875,2011-07-06
20.748464584350586,2011-07-07
20.165082931518555,2011-07-08
19.266979217529297,2011-07-11
19.620080947875977,2011-07-12
19.65079116821289,2011-07-13
19.098106384277344,2011-07-14
18.714290618896484,2011-07-15
18.015775680541992,2011-07-18
18.2230281829834,2011-07-19
18.34584617614746,2011-07-20
18.553102493286133,2011-07-21
18.322816848754883,2011-07-22
18.17697525024414,2011-07-25
18.123241424560547,2011-07-26
17.71640968322754,2011-07-27
17.946693420410156,2011-07-28
17.977399826049805,2011-07-29
17.65500259399414,2011-08-01
16.810630798339844,2011-08-02
17.14837646484375,2011-08-03
16.0737247467041,2011-08-04
15.78971004486084,2011-08-05
13.540618896484375,2011-08-08
15.643861770629883,2011-08-09
13.932098388671875,2011-08-10
15.498019218444824,2011-08-11
15.252388000488281,2011-08-12
15.889506340026855,2011-08-15
15.544076919555664,2011-08-16
15.505697250366211,2011-08-17
14.008859634399414,2011-08-18
13.602027893066406,2011-08-19
13.08005142211914,2011-08-22
12.941880226135254,2011-08-23
13.402448654174805,2011-08-24
13.010968208312988,2011-08-25
13.195196151733398,2011-08-26
14.906961441040039,2011-08-29
14.860666275024414,2011-08-30
14.768077850341797,2011-08-31
14.119942665100098,2011-09-01
13.294355392456055,2011-09-02
12.893131256103516,2011-09-06
13.757304191589355,2011-09-07
13.348366737365723,2011-09-08
12.839123725891113,2011-09-09
13.25577449798584,2011-09-12
13.386945724487305,2011-09-13
14.027359008789062,2011-09-14
14.598326683044434,2011-09-15
14.613760948181152,2011-09-16
14.135380744934082,2011-09-19
13.834460258483887,2011-09-20
12.785109519958496,2011-09-21
12.337593078613281,2011-09-22
12.399321556091309,2011-09-23
12.792826652526855,2011-09-26
12.785109519958496,2011-09-27
12.206424713134766,2011-09-28
13.201766014099121,2011-09-29
12.453330993652344,2011-09-30
11.51200008392334,2011-10-03
12.252718925476074,2011-10-04
13.078311920166016,2011-10-05
13.626133918762207,2011-10-06
13.086027145385742,2011-10-07
13.726441383361816,2011-10-10
13.811317443847656,2011-10-11
14.235684394836426,2011-10-12
13.857609748840332,2011-10-13
14.251115798950195,2011-10-14
13.70329475402832,2011-10-17
14.47487735748291,2011-10-18
14.166245460510254,2011-10-19
14.498021125793457,2011-10-20
14.806656837463379,2011-10-21
14.806656837463379,2011-10-24
13.849895477294922,2011-10-25
14.305122375488281,2011-10-26
15.639962196350098,2011-10-27
15.632250785827637,2011-10-28
14.852950096130371,2011-10-31
14.050503730773926,2011-11-01
14.652345657348633,2011-11-02
13.811317443847656,2011-11-03
13.757304191589355,2011-11-04
13.788168907165527,2011-11-07
13.849895477294922,2011-11-08
13.147754669189453,2011-11-09
13.194048881530762,2011-11-10
13.572124481201172,2011-11-11
13.525825500488281,2011-11-14
13.657001495361328,2011-11-15
13.572124481201172,2011-11-16
13.278923034667969,2011-11-17
13.325218200683594,2011-11-18
12.846840858459473,2011-11-21
12.623079299926758,2011-11-22
12.082969665527344,2011-11-23
11.928653717041016,2011-11-25
12.684809684753418,2011-11-28
12.72361946105957,2011-11-29
13.787158012390137,2011-11-30
13.872551918029785,2011-12-01
13.903604507446289,2011-12-02
14.361618041992188,2011-12-05
14.377152442932129,2011-12-06
14.54017448425293,2011-12-07
13.352423667907715,2011-12-08
13.577556610107422,2011-12-09
12.824540138244629,2011-12-12
12.514019012451172,2011-12-13
12.591650009155273,2011-12-14
12.39757251739502,2011-12-15
12.1569185256958,2011-12-16
11.613505363464355,2011-12-19
12.350994110107422,2011-12-20
12.622697830200195,2011-12-21
12.90217113494873,2011-12-22
13.04190444946289,2011-12-23
12.692572593688965,2011-12-27
12.475203514099121,2011-12-28
12.72361946105957,2011-12-29
12.614933013916016,2011-12-30
13.049670219421387,2012-01-03
12.855589866638184,2012-01-04
12.964275360107422,2012-01-05
12.70809268951416,2012-01-06
12.956511497497559,2012-01-09
13.701765060424805,2012-01-10
13.888076782226562,2012-01-11
14.136491775512695,2012-01-12
13.833735466003418,2012-01-13
13.701765060424805,2012-01-17
14.058867454528809,2012-01-18
14.237411499023438,2012-01-19
14.38491439819336,2012-01-20
14.462545394897461,2012-01-23
14.439252853393555,2012-01-24
14.128730773925781,2012-01-25
13.631898880004883,2012-01-26
13.63965892791748,2012-01-27
13.554265022277832,2012-01-30
13.600846290588379,2012-01-31
14.136491775512695,2012-02-01
14.377152442932129,2012-02-02
15.03700065612793,2012-02-03
15.005949974060059,2012-02-06
14.84293270111084,2012-02-07
15.976341247558594,2012-02-08
15.852121353149414,2012-02-09
15.448448181152344,2012-02-10
15.704632759094238,2012-02-13
15.37857723236084,2012-02-14
15.73568058013916,2012-02-15
16.449878692626953,2012-02-16
16.806982040405273,2012-02-17
16.271333694458008,2012-02-21
15.611471176147461,2012-02-22
15.991865158081055,2012-02-23
15.898701667785645,2012-02-24
15.906461715698242,2012-02-27
16.015146255493164,2012-02-28
16.077253341674805,2012-02-29
16.116262435913086,2012-03-01
15.929035186767578,2012-03-02
15.7028169631958,2012-03-05
15.094367027282715,2012-03-06
15.203572273254395,2012-03-07
15.539010047912598,2012-03-08
15.656009674072266,2012-03-09
15.640411376953125,2012-03-12
16.27227783203125,2012-03-13
16.2254695892334,2012-03-14
16.91972541809082,2012-03-15
17.02893829345703,2012-03-16
16.927534103393555,2012-03-19
16.93532943725586,2012-03-20
17.177152633666992,2012-03-21
16.615501403808594,2012-03-22
16.701305389404297,2012-03-23
17.169357299804688,2012-03-26
16.771516799926758,2012-03-27
16.654504776000977,2012-03-28
16.404884338378906,2012-03-29
16.443885803222656,2012-03-30
17.12254524230957,2012-04-02
16.896324157714844,2012-04-03
16.537492752075195,2012-04-04
16.412681579589844,2012-04-05
15.913442611694336,2012-04-09
15.445395469665527,2012-04-10
15.56240463256836,2012-04-11
16.04604721069336,2012-04-12
15.718417167663574,2012-04-13
15.67941665649414,2012-04-16
16.02265167236328,2012-04-17
15.648212432861328,2012-04-18
15.656009674072266,2012-04-19
15.632612228393555,2012-04-20
15.710619926452637,2012-04-23
15.89003849029541,2012-04-24
16.18647003173828,2012-04-25
16.209869384765625,2012-04-26
16.202068328857422,2012-04-27
16.03044891357422,2012-04-30
16.27227783203125,2012-05-01
15.93683910369873,2012-05-02
15.54680347442627,2012-05-03
15.336188316345215,2012-05-04
15.34398365020752,2012-05-07
15.367396354675293,2012-05-08
15.382993698120117,2012-05-09
15.406390190124512,2012-05-10
15.390792846679688,2012-05-11
14.891545295715332,2012-05-14
14.743325233459473,2012-05-15
14.244086265563965,2012-05-16
13.495218276977539,2012-05-17
13.315804481506348,2012-05-18
13.409412384033203,2012-05-21
13.339203834533691,2012-05-22
13.464020729064941,2012-05-23
13.448410034179688,2012-05-24
13.518622398376465,2012-05-25
13.830649375915527,2012-05-29
13.281500816345215,2012-05-30
13.195208549499512,2012-05-31
12.693133354187012,2012-06-01
12.630370140075684,2012-06-04
12.779425621032715,2012-06-05
13.461935043334961,2012-06-06
13.563923835754395,2012-06-07
13.469780921936035,2012-06-08
13.093225479125977,2012-06-11
13.328573226928711,2012-06-12
13.148141860961914,2012-06-13
13.242280006408691,2012-06-14
13.34426498413086,2012-06-15
13.085381507873535,2012-06-18
13.548232078552246,2012-06-19
13.618837356567383,2012-06-20
13.140295028686523,2012-06-21
13.352107048034668,2012-06-22
12.826498985290527,2012-06-25
12.967705726623535,2012-06-26
13.289349555969238,2012-06-27
13.305036544799805,2012-06-28
13.830646514892578,2012-06-29
13.68943977355957,2012-07-02
13.956174850463867,2012-07-03
13.540388107299805,2012-07-05
13.34426498413086,2012-07-06
13.195208549499512,2012-07-09
13.093225479125977,2012-07-10
13.101070404052734,2012-07-11
12.834342002868652,2012-07-12
13.242280006408691,2012-07-13
12.9833984375,2012-07-16
13.210901260375977,2012-07-17
13.242280006408691,2012-07-18
13.226588249206543,2012-07-19
12.763738632202148,2012-07-20
12.6146821975708,2012-07-23
12.497010231018066,2012-07-24
12.528388977050781,2012-07-25
12.677441596984863,2012-07-26
12.904946327209473,2012-07-27
12.850030899047852,2012-07-30
12.904946327209473,2012-07-31
12.802961349487305,2012-08-01
12.677441596984863,2012-08-02
13.265813827514648,2012-08-03
13.430559158325195,2012-08-06
13.461935043334961,2012-08-07
13.391332626342773,2012-08-08
13.571767807006836,2012-08-09
13.658060073852539,2012-08-10
13.618837356567383,2012-08-13
13.556075096130371,2012-08-14
13.760045051574707,2012-08-15
13.948326110839844,2012-08-16
13.893406867980957,2012-08-17
14.21505069732666,2012-08-20
14.552387237548828,2012-08-21
14.301345825195312,2012-08-22
14.128755569458008,2012-08-23
14.238585472106934,2012-08-24
14.073841094970703,2012-08-27
13.964014053344727,2012-08-28
13.9718599319458,2012-08-29
14.003417015075684,2012-08-30
14.145421981811523,2012-08-31
13.963973999023438,2012-09-04
14.240092277526855,2012-09-05
14.689779281616211,2012-09-06
15.360366821289062,2012-09-07
15.021133422851562,2012-09-10
15.163135528564453,2012-09-11
15.249918937683105,2012-09-12
15.707496643066406,2012-09-13
16.046730041503906,2012-09-14
15.79427719116211,2012-09-17
15.526042938232422,2012-09-18
15.518150329589844,2012-09-19
15.18680477142334,2012-09-20
15.297246932983398,2012-09-21
15.265697479248047,2012-09-24
14.839673042297363,2012-09-25
14.737120628356934,2012-09-26
15.226245880126953,2012-09-27
15.33669662475586,2012-09-28
15.313037872314453,2012-10-01
15.533930778503418,2012-10-02
15.660155296325684,2012-10-03
16.370189666748047,2012-10-04
16.725204467773438,2012-10-05
16.79620933532715,2012-10-08
16.55164337158203,2012-10-09
16.58319854736328,2012-10-10
16.961883544921875,2012-10-11
16.827768325805664,2012-10-12
17.00921630859375,2012-10-15
17.277450561523438,2012-10-16
17.427350997924805,2012-10-17
17.76658821105957,2012-10-18
17.419462203979492,2012-10-19
17.41156768798828,2012-10-22
17.238014221191406,2012-10-23
17.427350997924805,2012-10-24
17.73503303527832,2012-10-25
17.127561569213867,2012-10-26
17.127561569213867,2012-10-31
17.29323387145996,2012-11-01
16.772546768188477,2012-11-02
16.91455078125,2012-11-05
17.13545036315918,2012-11-06
16.393856048583984,2012-11-07
16.125619888305664,2012-11-08
16.417526245117188,2012-11-09
16.480640411376953,2012-11-12
16.212404251098633,2012-11-13
15.959956169128418,2012-11-14
16.125619888305664,2012-11-15
16.06250762939453,2012-11-16
16.45698356628418,2012-11-19
16.527982711791992,2012-11-20
16.709428787231445,2012-11-21
16.811992645263672,2012-11-23
16.725204467773438,2012-11-26
16.480640411376953,2012-11-27
16.614757537841797,2012-11-28
16.7574462890625,2012-11-29
16.78915023803711,2012-11-30
16.741586685180664,2012-12-03
16.590972900390625,2012-12-04
17.07451629638672,2012-12-05
17.15378761291504,2012-12-06
17.351957321166992,2012-12-07
17.29646873474121,2012-12-10
17.502565383911133,2012-12-11
17.383665084838867,2012-12-12
17.042802810668945,2012-12-13
16.876338958740234,2012-12-14
17.478784561157227,2012-12-17
17.835498809814453,2012-12-18
17.85135269165039,2012-12-19
18.13671875,2012-12-20
17.629398345947266,2012-12-21
17.692811965942383,2012-12-24
17.676958084106445,2012-12-26
17.843427658081055,2012-12-27
17.56598663330078,2012-12-28
17.787933349609375,2012-12-31
18.79465103149414,2013-01-02
19.15928840637207,2013-01-03
19.436731338500977,2013-01-04
19.190994262695312,2013-01-07
18.905628204345703,2013-01-08
18.921476364135742,2013-01-09
19.08001708984375,2013-01-10
18.945253372192383,2013-01-11
18.8818416595459,2013-01-14
18.937335968017578,2013-01-15
19.12757682800293,2013-01-16
19.309906005859375,2013-01-17
19.333683013916016,2013-01-18
19.523923873901367,2013-01-22
19.468433380126953,2013-01-23
19.333683013916016,2013-01-24
19.67453956604004,2013-01-25
19.6507568359375,2013-01-28
19.730024337768555,2013-01-29
19.508068084716797,2013-01-30
19.658679962158203,2013-01-31
19.98368263244629,2013-02-01
19.579418182373047,2013-02-04
19.333683013916016,2013-02-05
19.397096633911133,2013-02-06
19.21477699279785,2013-02-07
19.15928840637207,2013-02-08
19.349533081054688,2013-02-11
19.34160804748535,2013-02-12
19.38123321533203,2013-02-13
19.412948608398438,2013-02-14
19.183067321777344,2013-02-15
19.626976013183594,2013-02-19
19.270265579223633,2013-02-20
18.786725997924805,2013-02-21
19.09587287902832,2013-02-22
18.2714786529541,2013-02-25
18.509281158447266,2013-02-26
18.810510635375977,2013-02-27
18.71537971496582,2013-02-28
18.770870208740234,2013-03-01
18.778804779052734,2013-03-04
19.143434524536133,2013-03-05
19.230628967285156,2013-03-06
19.38187026977539,2013-03-07
20.25742530822754,2013-03-08
20.39274787902832,2013-03-11
20.4166259765625,2013-03-12
20.4962158203125,2013-03-13
21.06136131286621,2013-03-14
20.934001922607422,2013-03-15
20.631542205810547,2013-03-18
20.313156127929688,2013-03-19
20.814613342285156,2013-03-20
20.695215225219727,2013-03-21
21.01360321044922,2013-03-22
20.70317268371582,2013-03-25
20.894210815429688,2013-03-26
20.655420303344727,2013-03-27
20.5360164642334,2013-03-28
20.360910415649414,2013-04-01
20.337024688720703,2013-04-02
19.755971908569336,2013-04-03
20.575815200805664,2013-04-04
20.03455924987793,2013-04-05
20.758895874023438,2013-04-08
20.82257080078125,2013-04-09
21.507104873657227,2013-04-10
21.79365348815918,2013-04-11
21.881214141845703,2013-04-12
20.94196319580078,2013-04-15
21.78569984436035,2013-04-16
21.483224868774414,2013-04-17
21.11708641052246,2013-04-18
21.36382484436035,2013-04-19
21.228515625,2013-04-22
21.809574127197266,2013-04-23
22.112045288085938,2013-04-24
21.936922073364258,2013-04-25
21.586702346801758,2013-04-26
21.658344268798828,2013-04-29
22.358787536621094,2013-04-30
22.096120834350586,2013-05-01
22.637380599975586,2013-05-02
22.92392921447754,2013-05-03
23.107004165649414,2013-05-06
23.313961029052734,2013-05-07
23.640308380126953,2013-05-08
23.457231521606445,2013-05-09
23.60846519470215,2013-05-10
23.791540145874023,2013-05-13
24.34871482849121,2013-05-14
24.539743423461914,2013-05-15
24.50790786743164,2013-05-16
24.80242156982422,2013-05-17
24.754657745361328,2013-05-20
24.69098472595215,2013-05-21
24.38851547241211,2013-05-22
24.181560516357422,2013-05-23
24.070127487182617,2013-05-24
24.38055419921875,2013-05-28
24.523826599121094,2013-05-29
25.098793029785156,2013-05-30
24.459941864013672,2013-05-31
23.892963409423828,2013-06-03
23.74123764038086,2013-06-04
23.150304794311523,2013-06-05
23.549585342407227,2013-06-06
24.356128692626953,2013-06-07
24.54779052734375,2013-06-10
23.765195846557617,2013-06-11
23.501672744750977,2013-06-12
23.996784210205078,2013-06-13
23.318002700805664,2013-06-14
23.73325538635254,2013-06-17
24.236351013183594,2013-06-18
23.709291458129883,2013-06-19
23.685340881347656,2013-06-20
23.453763961791992,2013-06-21
22.88677978515625,2013-06-24
23.30202865600586,2013-06-25
23.948871612548828,2013-06-26
24.9390811920166,2013-06-27
24.6915283203125,2013-06-28
24.915130615234375,2013-07-01
24.683544158935547,2013-07-02
24.18843650817871,2013-07-03
25.04289436340332,2013-07-05
25.10677719116211,2013-07-08
25.19462013244629,2013-07-09
25.370304107666016,2013-07-10
25.402244567871094,2013-07-11
25.721670150756836,2013-07-12
25.553974151611328,2013-07-15
25.394264221191406,2013-07-16
25.274478912353516,2013-07-17
25.498075485229492,2013-07-18
25.346345901489258,2013-07-19
25.641817092895508,2013-07-22
25.21059226989746,2013-07-23
24.923110961914062,2013-07-24
25.08282470703125,2013-07-25
25.04289436340332,2013-07-26
24.57972526550293,2013-07-29
24.404043197631836,2013-07-30
24.643613815307617,2013-07-31
25.506065368652344,2013-08-01
25.57792854309082,2013-08-02
25.45815086364746,2013-08-05
25.250518798828125,2013-08-06
25.04289436340332,2013-08-07
25.002962112426758,2013-08-08
25.002962112426758,2013-08-09
24.7873592376709,2013-08-12
25.154691696166992,2013-08-13
24.963041305541992,2013-08-14
24.699514389038086,2013-08-15
24.62764549255371,2013-08-16
24.316200256347656,2013-08-19
24.396060943603516,2013-08-20
24.2922420501709,2013-08-21
24.491886138916016,2013-08-22
24.475915908813477,2013-08-23
24.396060943603516,2013-08-26
23.693328857421875,2013-08-27
23.773181915283203,2013-08-28
24.030019760131836,2013-08-29
23.757129669189453,2013-08-30
24.238689422607422,2013-09-03
24.527624130249023,2013-09-04
24.672094345092773,2013-09-05
24.776437759399414,2013-09-06
25.394441604614258,2013-09-09
25.48273277282715,2013-09-10
25.611146926879883,2013-09-11
25.30615997314453,2013-09-12
25.37839126586914,2013-09-13
25.587066650390625,2013-09-16
25.924158096313477,2013-09-17
25.64325523376465,2013-09-18
24.993139266967773,2013-09-19
24.896835327148438,2013-09-20
24.808542251586914,2013-09-23
25.217870712280273,2013-09-24
25.466684341430664,2013-09-25
25.314186096191406,2013-09-26
25.097475051879883,2013-09-27
24.977087020874023,2013-09-30
25.11353874206543,2013-10-01
24.92892837524414,2013-10-02
24.752357482910156,2013-10-03
25.338258743286133,2013-10-04
25.009193420410156,2013-10-07
24.62394905090332,2013-10-08
25.763643264770508,2013-10-09
26.237180709838867,2013-10-10
26.349552154541016,2013-10-11
26.63045883178711,2013-10-14
26.485992431640625,2013-10-15
26.983606338500977,2013-10-16
27.392929077148438,2013-10-17
27.288591384887695,2013-10-18
27.200307846069336,2013-10-21
27.055830001831055,2013-10-22
26.582305908203125,2013-10-23
26.871238708496094,2013-10-24
26.94347381591797,2013-10-25
