TXT,Date
15.422819137573242,1996-05-21
15.46798324584961,1996-05-22
15.445402145385742,1996-05-23
15.400238990783691,1996-05-24
15.355067253112793,1996-05-28
15.332486152648926,1996-05-29
15.422819137573242,1996-05-30
15.30991268157959,1996-05-31
15.264752388000488,1996-06-03
15.174419403076172,1996-06-04
15.084104537963867,1996-06-05
14.767964363098145,1996-06-06
15.106678009033203,1996-06-07
14.926029205322266,1996-06-10
14.835704803466797,1996-06-11
15.029139518737793,1996-06-12
14.892915725708008,1996-06-13
14.733992576599121,1996-06-14
14.64320182800293,1996-06-17
14.756702423095703,1996-06-18
14.711299896240234,1996-06-19
14.484274864196777,1996-06-20
14.597785949707031,1996-06-21
14.733992576599121,1996-06-24
14.688593864440918,1996-06-25
14.279951095581055,1996-06-26
14.166437149047852,1996-06-27
14.506982803344727,1996-06-28
14.506982803344727,1996-07-01
14.393465042114258,1996-07-02
14.34805679321289,1996-07-03
14.302659034729004,1996-07-05
14.030224800109863,1996-07-08
14.007524490356445,1996-07-09
14.121030807495117,1996-07-10
13.735085487365723,1996-07-11
13.417256355285645,1996-07-12
13.508065223693848,1996-07-15
14.007524490356445,1996-07-16
14.166437149047852,1996-07-17
14.597785949707031,1996-07-18
14.529680252075195,1996-07-19
14.325348854064941,1996-07-22
14.052923202514648,1996-07-23
14.461563110351562,1996-07-24
14.461563110351562,1996-07-25
14.529680252075195,1996-07-26
14.34805679321289,1996-07-29
14.461563110351562,1996-07-30
14.529680252075195,1996-07-31
14.597785949707031,1996-08-01
14.711299896240234,1996-08-02
14.711299896240234,1996-08-05
14.847513198852539,1996-08-06
15.097250938415527,1996-08-07
15.233461380004883,1996-08-08
15.256158828735352,1996-08-09
15.278867721557617,1996-08-12
15.301572799682617,1996-08-13
15.346973419189453,1996-08-14
15.278867721557617,1996-08-15
15.301572799682617,1996-08-16
15.392378807067871,1996-08-19
15.50589656829834,1996-08-20
15.573999404907227,1996-08-21
15.937240600585938,1996-08-22
15.66480541229248,1996-08-23
15.846428871154785,1996-08-26
15.891831398010254,1996-08-27
15.846428871154785,1996-08-28
15.596704483032227,1996-08-29
15.50589656829834,1996-08-30
15.48319149017334,1996-09-03
15.460485458374023,1996-09-04
15.369671821594238,1996-09-05
15.48319149017334,1996-09-06
15.732918739318848,1996-09-09
15.66480541229248,1996-09-10
15.74512767791748,1996-09-11
15.676677703857422,1996-09-12
15.65385627746582,1996-09-13
15.65385627746582,1996-09-16
15.494117736816406,1996-09-17
15.288749694824219,1996-09-18
15.129018783569336,1996-09-19
15.106203079223633,1996-09-20
15.26593017578125,1996-09-23
15.539761543273926,1996-09-24
15.516935348510742,1996-09-25
15.539761543273926,1996-09-26
15.471304893493652,1996-09-27
15.516935348510742,1996-09-30
15.539761543273926,1996-10-01
15.790766716003418,1996-10-02
15.813591003417969,1996-10-03
16.08742332458496,1996-10-04
15.973318099975586,1996-10-07
15.882041931152344,1996-10-08
16.01896095275879,1996-10-09
15.92768383026123,1996-10-10
15.950507164001465,1996-10-11
15.950507164001465,1996-10-14
15.973318099975586,1996-10-15
16.11024284362793,1996-10-16
16.01896095275879,1996-10-17
16.041778564453125,1996-10-18
16.133054733276367,1996-10-21
16.11024284362793,1996-10-22
16.224332809448242,1996-10-23
16.361255645751953,1996-10-24
16.292787551879883,1996-10-25
16.064598083496094,1996-10-28
16.064598083496094,1996-10-29
16.01896095275879,1996-10-30
16.201515197753906,1996-10-31
15.973318099975586,1996-11-01
16.041778564453125,1996-11-04
16.064598083496094,1996-11-05
16.315595626831055,1996-11-06
16.49816131591797,1996-11-07
16.703535079956055,1996-11-08
16.452518463134766,1996-11-11
16.429710388183594,1996-11-12
16.452518463134766,1996-11-13
16.49816131591797,1996-11-14
16.771987915039062,1996-11-15
16.589433670043945,1996-11-18
16.680715560913086,1996-11-19
16.886085510253906,1996-11-20
17.02299690246582,1996-11-21
17.25118637084961,1996-11-22
17.433738708496094,1996-11-25
17.502206802368164,1996-11-26
17.570648193359375,1996-11-27
17.41092300415039,1996-11-29
17.25118637084961,1996-12-02
17.34246063232422,1996-12-03
17.13709831237793,1996-12-04
16.977352142333984,1996-12-05
16.771987915039062,1996-12-06
17.068645477294922,1996-12-09
17.25118637084961,1996-12-10
16.942142486572266,1996-12-11
16.667034149169922,1996-12-12
16.712890625,1996-12-13
16.575334548950195,1996-12-16
16.20853042602539,1996-12-17
16.52948570251465,1996-12-18
16.758739471435547,1996-12-19
16.5982608795166,1996-12-20
16.667034149169922,1996-12-23
16.804590225219727,1996-12-24
16.98800277709961,1996-12-26
17.12555503845215,1996-12-27
17.263111114501953,1996-12-30
17.286043167114258,1996-12-31
16.804590225219727,1997-01-02
17.12555503845215,1997-01-03
16.965084075927734,1997-01-06
17.01092529296875,1997-01-07
16.85044288635254,1997-01-08
16.87336540222168,1997-01-09
16.942142486572266,1997-01-10
17.148483276367188,1997-01-13
17.286043167114258,1997-01-14
17.12555503845215,1997-01-15
17.19432830810547,1997-01-16
17.423587799072266,1997-01-17
17.263111114501953,1997-01-20
17.65285301208496,1997-01-21
17.65285301208496,1997-01-22
18.06551170349121,1997-01-23
17.606996536254883,1997-01-24
17.629915237426758,1997-01-27
17.515291213989258,1997-01-28
17.65285301208496,1997-01-29
17.950891494750977,1997-01-30
17.85918426513672,1997-01-31
17.698705673217773,1997-02-03
17.53822135925293,1997-02-04
17.49235725402832,1997-02-05
17.286043167114258,1997-02-06
17.65285301208496,1997-02-07
17.65285301208496,1997-02-10
17.996749877929688,1997-02-11
18.40939712524414,1997-02-12
18.661579132080078,1997-02-13
19.00547218322754,1997-02-14
19.00547218322754,1997-02-18
18.753286361694336,1997-02-19
18.40939712524414,1997-02-20
18.363550186157227,1997-02-21
18.34062385559082,1997-02-24
18.363550186157227,1997-02-25
18.546955108642578,1997-02-26
18.40939712524414,1997-02-27
18.08843994140625,1997-02-28
18.134281158447266,1997-03-03
18.317697525024414,1997-03-04
18.68450927734375,1997-03-05
18.8679141998291,1997-03-06
18.982547760009766,1997-03-07
19.00547218322754,1997-03-10
18.890838623046875,1997-03-11
18.9599552154541,1997-03-12
18.683500289916992,1997-03-13
18.752609252929688,1997-03-14
18.98299217224121,1997-03-17
18.59134864807129,1997-03-18
18.775653839111328,1997-03-19
18.91387367248535,1997-03-20
18.775653839111328,1997-03-21
19.69715690612793,1997-03-24
19.51285171508789,1997-03-25
19.605016708374023,1997-03-26
19.006031036376953,1997-03-27
19.35159683227539,1997-03-31
19.052101135253906,1997-04-01
18.890844345092773,1997-04-02
18.798694610595703,1997-04-03
18.752609252929688,1997-04-04
18.86780548095703,1997-04-07
19.190330505371094,1997-04-08
19.374637603759766,1997-04-09
18.890844345092773,1997-04-10
18.384016036987305,1997-04-11
18.66046714782715,1997-04-14
19.098175048828125,1997-04-15
19.282480239868164,1997-04-16
19.282480239868164,1997-04-17
19.581968307495117,1997-04-18
19.558942794799805,1997-04-21
19.720190048217773,1997-04-22
20.065767288208008,1997-04-23
19.69715690612793,1997-04-24
19.720190048217773,1997-04-25
19.720190048217773,1997-04-28
20.41132164001465,1997-04-29
20.526514053344727,1997-04-30
20.526514053344727,1997-05-01
21.010299682617188,1997-05-02
21.401945114135742,1997-05-05
21.724477767944336,1997-05-06
20.8720760345459,1997-05-07
21.0333309173584,1997-05-08
21.102455139160156,1997-05-09
21.056367874145508,1997-05-12
21.010299682617188,1997-05-13
20.849042892456055,1997-05-14
20.987268447875977,1997-05-15
21.056367874145508,1997-05-16
20.987268447875977,1997-05-19
20.8720760345459,1997-05-20
21.309789657592773,1997-05-21
21.401945114135742,1997-05-22
21.401945114135742,1997-05-23
21.401945114135742,1997-05-27
21.332820892333984,1997-05-28
21.540164947509766,1997-05-29
21.839656829833984,1997-05-30
21.424985885620117,1997-06-02
21.74750328063965,1997-06-03
21.51712989807129,1997-06-04
21.51712989807129,1997-06-05
22.070032119750977,1997-06-06
22.254329681396484,1997-06-09
22.484703063964844,1997-06-10
22.854829788208008,1997-06-11
23.68758773803711,1997-06-12
23.965187072753906,1997-06-13
23.965187072753906,1997-06-16
23.641321182250977,1997-06-17
23.965187072753906,1997-06-18
24.011457443237305,1997-06-19
24.335309982299805,1997-06-20
24.150239944458008,1997-06-23
24.080841064453125,1997-06-24
24.612895965576172,1997-06-25
24.12710189819336,1997-06-26
24.45095443725586,1997-06-27
24.566627502441406,1997-06-30
25.029272079467773,1997-07-01
25.121803283691406,1997-07-02
25.723249435424805,1997-07-03
25.16806983947754,1997-07-07
25.19120979309082,1997-07-08
25.14493751525879,1997-07-09
24.797956466674805,1997-07-10
24.612895965576172,1997-07-11
24.52035140991211,1997-07-14
24.35843276977539,1997-07-15
24.89048194885254,1997-07-16
