EMN,Date
17.15840721130371,2009-09-04
17.581743240356445,2009-09-08
17.800228118896484,2009-09-09
18.0274715423584,2009-09-10
18.216833114624023,2009-09-11
18.223716735839844,2009-09-14
18.829679489135742,2009-09-15
18.970848083496094,2009-09-16
18.988059997558594,2009-09-17
18.767711639404297,2009-09-18
18.771154403686523,2009-09-21
18.953630447387695,2009-09-22
18.970848083496094,2009-09-23
18.492271423339844,2009-09-24
18.244373321533203,2009-09-25
18.877891540527344,2009-09-28
18.953630447387695,2009-09-29
18.43373680114746,2009-09-30
17.617755889892578,2009-10-01
17.287227630615234,2009-10-02
18.099773406982422,2009-10-05
18.144529342651367,2009-10-06
18.075666427612305,2009-10-07
18.258148193359375,2009-10-08
18.457839965820312,2009-10-09
18.850339889526367,2009-10-12
18.55768394470215,2009-10-13
19.332359313964844,2009-10-14
19.38055992126465,2009-10-15
19.160213470458984,2009-10-16
19.411542892456055,2009-10-19
19.332359313964844,2009-10-20
18.901981353759766,2009-10-21
19.346132278442383,2009-10-22
18.984619140625,2009-10-23
18.929529190063477,2009-10-26
19.153324127197266,2009-10-27
18.20306396484375,2009-10-28
19.081029891967773,2009-10-29
18.079111099243164,2009-10-30
18.564573287963867,2009-11-02
18.99150848388672,2009-11-03
18.881328582763672,2009-11-04
19.459741592407227,2009-11-05
19.449413299560547,2009-11-06
20.423789978027344,2009-11-09
20.000295639038086,2009-11-10
20.41689682006836,2009-11-11
20.18277931213379,2009-11-12
20.230979919433594,2009-11-13
20.613147735595703,2009-11-16
20.547731399536133,2009-11-17
20.513303756713867,2009-11-18
20.220643997192383,2009-11-19
20.230979919433594,2009-11-20
20.4306640625,2009-11-23
20.73021125793457,2009-11-24
21.06072998046875,2009-11-25
20.48231315612793,2009-11-27
20.699220657348633,2009-11-30
20.902360916137695,2009-12-01
21.04351806640625,2009-12-02
20.688888549804688,2009-12-03
20.564945220947266,2009-12-04
20.47542953491211,2009-12-07
20.210315704345703,2009-12-08
20.39280128479004,2009-12-09
20.597448348999023,2009-12-10
20.555824279785156,2009-12-11
20.663360595703125,2009-12-14
20.73967170715332,2009-12-15
21.201011657714844,2009-12-16
20.680700302124023,2009-12-17
20.36852264404297,2009-12-18
20.788230895996094,2009-12-21
20.923519134521484,2009-12-22
21.180200576782227,2009-12-23
21.128170013427734,2009-12-24
21.294673919677734,2009-12-28
21.266916275024414,2009-12-29
21.23917007446289,2009-12-30
20.89576530456543,2009-12-31
21.41954803466797,2010-01-04
21.1455135345459,2010-01-05
21.003297805786133,2010-01-06
21.055328369140625,2010-01-07
21.110824584960938,2010-01-08
21.121234893798828,2010-01-11
20.899229049682617,2010-01-12
21.36058235168457,2010-01-13
21.055328369140625,2010-01-14
20.95819854736328,2010-01-15
21.44035530090332,2010-01-19
21.135112762451172,2010-01-20
20.378921508789062,2010-01-21
19.914108276367188,2010-01-22
20.15692138671875,2010-01-25
20.014707565307617,2010-01-26
20.139575958251953,2010-01-27
19.764949798583984,2010-01-28
19.60886001586914,2010-01-29
20.802106857299805,2010-02-01
20.677234649658203,2010-02-02
20.56623649597168,2010-02-03
19.938385009765625,2010-02-04
19.993886947631836,2010-02-05
19.629669189453125,2010-02-08
20.070205688476562,2010-02-09
19.89328956604004,2010-02-10
20.063270568847656,2010-02-11
20.11529541015625,2010-02-12
20.58011245727539,2010-02-16
20.569704055786133,2010-02-17
20.763952255249023,2010-02-18
20.8194580078125,2010-02-19
20.906173706054688,2010-02-22
20.4691104888916,2010-02-23
20.663360595703125,2010-02-24
20.600927352905273,2010-02-25
20.65641975402832,2010-02-26
20.833328247070312,2010-03-01
20.996362686157227,2010-03-02
21.176733016967773,2010-03-03
21.249574661254883,2010-03-04
21.41954803466797,2010-03-05
21.41954803466797,2010-03-08
21.30854606628418,2010-03-09
21.36058235168457,2010-03-10
21.594655990600586,2010-03-11
21.63658332824707,2010-03-12
21.507312774658203,2010-03-15
21.737905502319336,2010-03-16
22.052339553833008,2010-03-17
21.786821365356445,2010-03-18
21.38503646850586,2010-03-19
21.863670349121094,2010-03-22
21.961496353149414,2010-03-23
22.14317512512207,2010-03-24
21.992931365966797,2010-03-25
22.139680862426758,2010-03-26
22.356285095214844,2010-03-29
22.4820613861084,2010-03-30
22.247987747192383,2010-03-31
22.698665618896484,2010-04-01
23.131893157958984,2010-04-05
22.97817039489746,2010-04-06
23.006114959716797,2010-04-07
22.995641708374023,2010-04-08
23.372962951660156,2010-04-09
23.065509796142578,2010-04-12
23.002628326416016,2010-04-13
23.194780349731445,2010-04-14
23.30658531188965,2010-04-15
22.81396484375,2010-04-16
22.904796600341797,2010-04-19
23.24369239807129,2010-04-20
23.29958724975586,2010-04-21
23.449825286865234,2010-04-22
24.84731101989746,2010-04-23
24.071701049804688,2010-04-26
23.5511474609375,2010-04-27
23.795703887939453,2010-04-28
23.966886520385742,2010-04-29
23.379945755004883,2010-04-30
23.572099685668945,2010-05-03
22.85588836669922,2010-05-04
22.78951644897461,2010-05-05
21.923070907592773,2010-05-06
21.538761138916016,2010-05-07
22.86287498474121,2010-05-10
22.565906524658203,2010-05-11
23.229713439941406,2010-05-12
22.656749725341797,2010-05-13
21.933549880981445,2010-05-14
22.10125160217285,2010-05-17
21.83572769165039,2010-05-18
21.41997528076172,2010-05-19
20.315961837768555,2010-05-20
20.80856704711914,2010-05-21
20.557024002075195,2010-05-24
20.651355743408203,2010-05-25
20.487152099609375,2010-05-26
21.556230545043945,2010-05-27
21.09855079650879,2010-05-28
20.36835479736328,2010-06-01
21.18938636779785,2010-06-02
21.067102432250977,2010-06-03
19.977067947387695,2010-06-04
19.84780502319336,2010-06-07
20.291505813598633,2010-06-08
20.308969497680664,2010-06-09
20.9883975982666,2010-06-10
21.37211799621582,2010-06-11
21.25946617126465,2010-06-14
21.812164306640625,2010-06-15
21.847375869750977,2010-06-16
21.63262367248535,2010-06-17
22.062114715576172,2010-06-18
21.952983856201172,2010-06-21
21.442527770996094,2010-06-22
21.11865234375,2010-06-23
20.446266174316406,2010-06-24
20.41106605529785,2010-06-25
20.087190628051758,2010-06-28
19.35143280029297,2010-06-29
18.784656524658203,2010-06-30
18.675519943237305,2010-07-01
18.327009201049805,2010-07-02
18.175636291503906,2010-07-06
19.069805145263672,2010-07-07
19.79852294921875,2010-07-08
19.82668113708496,2010-07-09
19.52392578125,2010-07-12
20.066064834594727,2010-07-13
19.833715438842773,2010-07-14
19.724590301513672,2010-07-15
19.083887100219727,2010-07-16
18.833940505981445,2010-07-19
19.00643539428711,2010-07-20
19.60137367248535,2010-07-21
20.25617027282715,2010-07-22
20.75957679748535,2010-07-23
21.07288360595703,2010-07-26
20.98135757446289,2010-07-27
20.9883975982666,2010-07-28
21.037687301635742,2010-07-29
22.05155372619629,2010-07-30
22.459915161132812,2010-08-02
22.375431060791016,2010-08-03
22.512718200683594,2010-08-04
22.417673110961914,2010-08-05
22.417673110961914,2010-08-06
22.554960250854492,2010-08-09
22.241653442382812,2010-08-10
21.446046829223633,2010-08-11
21.350997924804688,2010-08-12
21.167938232421875,2010-08-13
21.32635498046875,2010-08-16
21.952983856201172,2010-08-17
21.91073226928711,2010-08-18
21.343955993652344,2010-08-19
21.453083038330078,2010-08-20
21.245386123657227,2010-08-23
20.756061553955078,2010-08-24
20.79477882385254,2010-08-25
21.006006240844727,2010-08-26
21.516450881958008,2010-08-27
21.182018280029297,2010-08-30
21.667831420898438,2010-08-31
22.61832618713379,2010-09-01
22.583127975463867,2010-09-02
23.206228256225586,2010-09-03
22.745065689086914,2010-09-07
22.90346908569336,2010-09-08
23.222461700439453,2010-09-09
23.091333389282227,2010-09-10
23.92424774169922,2010-09-13
23.77183723449707,2010-09-14
23.722213745117188,2010-09-15
24.597671508789062,2010-09-16
24.83513641357422,2010-09-17
25.2888126373291,2010-09-20
25.221473693847656,2010-09-21
25.2852725982666,2010-09-22
25.186025619506836,2010-09-23
25.78147315979004,2010-09-24
25.682235717773438,2010-09-27
26.04020881652832,2010-09-28
26.06147575378418,2010-09-29
26.22806167602539,2010-09-30
26.430082321166992,2010-10-01
26.25641632080078,2010-10-04
26.997177124023438,2010-10-05
26.944011688232422,2010-10-06
27.21339225769043,2010-10-07
27.613906860351562,2010-10-08
27.773395538330078,2010-10-11
27.599721908569336,2010-10-12
27.883255004882812,2010-10-13
27.670602798461914,2010-10-14
27.823009490966797,2010-10-15
27.954145431518555,2010-10-18
27.35161018371582,2010-10-19
28.025039672851562,2010-10-20
28.131364822387695,2010-10-21
27.858448028564453,2010-10-22
29.272642135620117,2010-10-25
28.886306762695312,2010-10-26
28.460994720458984,2010-10-27
28.017940521240234,2010-10-28
27.847814559936523,2010-10-29
28.06048011779785,2010-11-01
28.241256713867188,2010-11-02
28.19870376586914,2010-11-03
28.602766036987305,2010-11-04
28.255422592163086,2010-11-05
28.266056060791016,2010-11-08
27.925806045532227,2010-11-09
27.78757095336914,2010-11-10
28.10655975341797,2010-11-11
27.429597854614258,2010-11-12
27.447317123413086,2010-11-15
27.078697204589844,2010-11-16
27.316171646118164,2010-11-17
27.986053466796875,2010-11-18
28.035673141479492,2010-11-19
28.138456344604492,2010-11-22
27.560731887817383,2010-11-23
28.170358657836914,2010-11-24
28.180986404418945,2010-11-26
28.095924377441406,2010-11-29
27.578447341918945,2010-11-30
28.78352928161621,2010-12-01
28.698455810546875,2010-12-02
29.084793090820312,2010-12-03
29.1166934967041,2010-12-06
29.230119705200195,2010-12-07
29.102516174316406,2010-12-08
29.020532608032227,2010-12-09
28.93496322631836,2010-12-10
28.89575958251953,2010-12-13
29.0347900390625,2010-12-14
28.62483787536621,2010-12-15
28.660480499267578,2010-12-16
28.607027053833008,2010-12-17
28.795944213867188,2010-12-20
29.19519805908203,2010-12-21
29.266498565673828,2010-12-22
29.373441696166992,2010-12-23
29.51245880126953,2010-12-27
29.676441192626953,2010-12-28
29.94022560119629,2010-12-29
29.925973892211914,2010-12-30
29.972305297851562,2010-12-31
30.425029754638672,2011-01-03
30.959741592407227,2011-01-04
31.18788719177246,2011-01-05
31.102325439453125,2011-01-06
31.095205307006836,2011-01-07
31.46593475341797,2011-01-10
31.569305419921875,2011-01-11
33.116416931152344,2011-01-12
32.895389556884766,2011-01-13
33.066505432128906,2011-01-14
33.56201171875,2011-01-18
32.841922760009766,2011-01-19
32.28937911987305,2011-01-20
32.28582763671875,2011-01-21
32.742103576660156,2011-01-24
32.200260162353516,2011-01-25
33.46931838989258,2011-01-26
33.105712890625,2011-01-27
32.742103576660156,2011-01-28
33.10213851928711,2011-01-31
32.60664367675781,2011-02-01
32.652992248535156,2011-02-02
32.51752471923828,2011-02-03
32.69221496582031,2011-02-04
32.898963928222656,2011-02-07
33.20553207397461,2011-02-08
32.72785186767578,2011-02-09
32.92033386230469,2011-02-10
33.26613235473633,2011-02-11
33.39446258544922,2011-02-14
32.674381256103516,2011-02-15
33.440799713134766,2011-02-16
34.31772994995117,2011-02-17
34.01115036010742,2011-02-18
32.26443099975586,2011-02-22
31.94361114501953,2011-02-23
32.075523376464844,2011-02-24
32.563873291015625,2011-02-25
33.2982063293457,2011-02-28
32.48545837402344,2011-03-01
33.69389343261719,2011-03-02
34.68488311767578,2011-03-03
34.34980773925781,2011-03-04
33.946998596191406,2011-03-07
34.731231689453125,2011-03-08
34.0396728515625,2011-03-09
33.23760223388672,2011-03-10
33.728450775146484,2011-03-11
33.62455749511719,2011-03-14
33.137290954589844,2011-03-15
33.022640228271484,2011-03-16
33.80010986328125,2011-03-17
33.60663604736328,2011-03-18
34.362606048583984,2011-03-21
34.237213134765625,2011-03-22
34.685062408447266,2011-03-23
34.9000358581543,2011-03-24
35.1544075012207,2011-03-25
34.842708587646484,2011-03-28
35.38727569580078,2011-03-29
35.42669677734375,2011-03-30
35.5843391418457,2011-03-31
35.96770477294922,2011-04-01
36.060855865478516,2011-04-04
36.13967514038086,2011-04-05
35.810062408447266,2011-04-06
35.92470932006836,2011-04-07
35.82439422607422,2011-04-08
35.01108932495117,2011-04-11
34.527408599853516,2011-04-12
34.48442459106445,2011-04-13
34.76029586791992,2011-04-14
35.34788131713867,2011-04-15
35.061241149902344,2011-04-18
35.516265869140625,2011-04-19
35.82796859741211,2011-04-20
36.10026931762695,2011-04-21
36.193424224853516,2011-04-25
36.361812591552734,2011-04-26
36.648441314697266,2011-04-27
36.877742767333984,2011-04-28
38.425498962402344,2011-04-29
37.794925689697266,2011-05-02
36.978050231933594,2011-05-03
36.54095458984375,2011-05-04
36.34748077392578,2011-05-05
37.06761932373047,2011-05-06
37.945411682128906,2011-05-09
38.747955322265625,2011-05-10
37.977657318115234,2011-05-11
37.587135314941406,2011-05-12
37.45815658569336,2011-05-13
37.00670623779297,2011-05-16
36.47645568847656,2011-05-17
37.51905059814453,2011-05-18
37.68027114868164,2011-05-19
37.031795501708984,2011-05-20
35.8315544128418,2011-05-23
35.89604187011719,2011-05-24
36.83473205566406,2011-05-25
36.981632232666016,2011-05-26
37.42591094970703,2011-05-27
37.92391586303711,2011-05-31
36.61976623535156,2011-06-01
36.906394958496094,2011-06-02
36.071598052978516,2011-06-03
35.874549865722656,2011-06-06
36.37614059448242,2011-06-07
36.0465202331543,2011-06-08
36.236419677734375,2011-06-09
35.727657318115234,2011-06-10
35.54404830932617,2011-06-13
36.27481460571289,2011-06-14
34.809715270996094,2011-06-15
34.28773498535156,2011-06-16
34.20496368408203,2011-06-17
34.726924896240234,2011-06-20
36.03363800048828,2011-06-21
35.90403366088867,2011-06-22
35.62688064575195,2011-06-23
35.48646926879883,2011-06-24
35.587276458740234,2011-06-27
35.792442321777344,2011-06-28
36.39000701904297,2011-06-29
36.74279022216797,2011-06-30
37.4339485168457,2011-07-01
37.228763580322266,2011-07-05
37.38714599609375,2011-07-06
38.0386962890625,2011-07-07
37.675132751464844,2011-07-08
36.88676834106445,2011-07-11
36.68159103393555,2011-07-12
36.51601791381836,2011-07-13
36.14161682128906,2011-07-14
36.296417236328125,2011-07-15
35.853641510009766,2011-07-18
36.724788665771484,2011-07-19
36.951560974121094,2011-07-20
37.606727600097656,2011-07-21
37.595924377441406,2011-07-22
37.545536041259766,2011-07-25
37.491539001464844,2011-07-26
36.47280502319336,2011-07-27
36.05522155761719,2011-07-28
34.770103454589844,2011-07-29
34.842105865478516,2011-08-01
33.47061538696289,2011-08-02
33.18622589111328,2011-08-03
30.882375717163086,2011-08-04
30.957969665527344,2011-08-05
28.103351593017578,2011-08-08
30.16242218017578,2011-08-09
29.075294494628906,2011-08-10
30.245214462280273,2011-08-11
30.57999038696289,2011-08-12
31.008365631103516,2011-08-15
30.299205780029297,2011-08-16
30.02922248840332,2011-08-17
27.86577033996582,2011-08-18
27.35821533203125,2011-08-19
26.947832107543945,2011-08-22
27.905363082885742,2011-08-23
28.096155166625977,2011-08-24
27.804574966430664,2011-08-25
28.456125259399414,2011-08-26
29.608060836791992,2011-08-29
29.874452590942383,2011-08-30
29.780845642089844,2011-08-31
29.14728355407715,2011-09-01
28.1573429107666,2011-09-02
26.933435440063477,2011-09-06
27.646177291870117,2011-09-07
27.185415267944336,2011-09-08
26.098285675048828,2011-09-09
25.929088592529297,2011-09-12
26.63978385925293,2011-09-13
26.962495803833008,2011-09-14
27.636905670166016,2011-09-15
27.644163131713867,2011-09-16
27.259824752807617,2011-09-19
26.53824806213379,2011-09-20
25.751422882080078,2011-09-21
24.152389526367188,2011-09-22
24.275667190551758,2011-09-23
25.653518676757812,2011-09-26
26.008872985839844,2011-09-27
25.229293823242188,2011-09-28
25.649900436401367,2011-09-29
24.848569869995117,2011-09-30
24.82318878173828,2011-10-03
25.96172332763672,2011-10-04
25.79493522644043,2011-10-05
26.0414981842041,2011-10-06
25.72966957092285,2011-10-07
26.737682342529297,2011-10-10
26.860958099365234,2011-10-11
27.093019485473633,2011-10-12
26.940731048583984,2011-10-13
27.694927215576172,2011-10-14
27.006004333496094,2011-10-17
27.46286964416504,2011-10-18
26.208293914794922,2011-10-19
26.244548797607422,2011-10-20
27.165538787841797,2011-10-21
28.15180015563965,2011-10-24
26.802949905395508,2011-10-25
27.28156852722168,2011-10-26
29.043787002563477,2011-10-27
30.399885177612305,2011-10-28
28.492633819580078,2011-10-31
27.77470588684082,2011-11-01
28.24607276916504,2011-11-02
29.188817977905273,2011-11-03
28.876981735229492,2011-11-04
28.804466247558594,2011-11-07
30.080795288085938,2011-11-08
28.304088592529297,2011-11-09
28.920490264892578,2011-11-10
29.435380935668945,2011-11-11
29.3338565826416,2011-11-14
29.638431549072266,2011-11-15
28.91324234008789,2011-11-16
27.557151794433594,2011-11-17
27.4121036529541,2011-11-18
26.795698165893555,2011-11-21
26.82470703125,2011-11-22
25.867446899414062,2011-11-23
25.722421646118164,2011-11-25
26.51287841796875,2011-11-28
26.853715896606445,2011-11-29
28.73194694519043,2011-11-30
28.217063903808594,2011-12-01
27.861724853515625,2011-12-02
28.22431182861328,2011-12-05
28.304088592529297,2011-12-06
28.398365020751953,2011-12-07
27.615161895751953,2011-12-08
27.919740676879883,2011-12-09
26.897216796875,2011-12-12
26.63431167602539,2011-12-13
26.400619506835938,2011-12-14
26.444433212280273,2011-12-15
26.83150291442871,2011-12-16
26.145002365112305,2011-12-19
28.26290512084961,2011-12-20
28.18256187438965,2011-12-21
28.56963539123535,2011-12-22
28.803319931030273,2011-12-23
28.75950813293457,2011-12-27
28.146053314208984,2011-12-28
28.730297088623047,2011-12-29
28.525808334350586,2011-12-30
29.358369827270508,2012-01-03
29.278024673461914,2012-01-04
29.285335540771484,2012-01-05
30.176301956176758,2012-01-06
30.271259307861328,2012-01-09
31.59310531616211,2012-01-10
32.65204620361328,2012-01-11
33.65987777709961,2012-01-12
33.009891510009766,2012-01-13
32.94416046142578,2012-01-17
33.645267486572266,2012-01-18
33.95929718017578,2012-01-19
33.58683395385742,2012-01-20
33.8059196472168,2012-01-23
33.7767219543457,2012-01-24
34.2806282043457,2012-01-25
34.412078857421875,2012-01-26
36.814796447753906,2012-01-27
36.719852447509766,2012-01-30
36.74905776977539,2012-01-31
38.29732131958008,2012-02-01
38.12205123901367,2012-02-02
39.19559860229492,2012-02-03
39.65569305419922,2012-02-06
39.568050384521484,2012-02-07
39.77985382080078,2012-02-08
39.82366943359375,2012-02-09
39.26132583618164,2012-02-10
39.59727478027344,2012-02-13
39.53885269165039,2012-02-14
39.14448547363281,2012-02-15
39.79444885253906,2012-02-16
39.88208770751953,2012-02-17
39.7214241027832,2012-02-21
39.38549041748047,2012-02-22
39.47312545776367,2012-02-23
39.290531158447266,2012-02-24
39.53154373168945,2012-02-27
40.13770294189453,2012-02-28
39.53154373168945,2012-02-29
39.28322982788086,2012-03-01
39.107967376708984,2012-03-02
38.151268005371094,2012-03-05
36.60301208496094,2012-03-06
37.36982345581055,2012-03-07
38.319236755371094,2012-03-08
38.0344123840332,2012-03-09
37.74958419799805,2012-03-12
38.25605392456055,2012-03-13
37.815643310546875,2012-03-14
38.13127517700195,2012-03-15
38.189979553222656,2012-03-16
38.065216064453125,2012-03-19
37.79363250732422,2012-03-20
37.778961181640625,2012-03-21
37.30183792114258,2012-03-22
37.59545135498047,2012-03-23
38.11659240722656,2012-03-26
38.145938873291016,2012-03-27
37.52204513549805,2012-03-28
37.59545135498047,2012-03-29
37.940425872802734,2012-03-30
38.76251983642578,2012-04-02
39.15151596069336,2012-04-03
38.76251983642578,2012-04-04
38.22669219970703,2012-04-05
37.91841125488281,2012-04-09
36.633914947509766,2012-04-10
37.375244140625,2012-04-11
38.733150482177734,2012-04-12
38.270729064941406,2012-04-13
38.4982795715332,2012-04-16
39.3056755065918,2012-04-17
38.835906982421875,2012-04-18
38.71847152709961,2012-04-19
38.72581100463867,2012-04-20
38.32944869995117,2012-04-23
38.006492614746094,2012-04-24
39.57724380493164,2012-04-25
39.79010009765625,2012-04-26
39.67267990112305,2012-04-27
39.613948822021484,2012-04-30
39.92223358154297,2012-05-01
39.71670913696289,2012-05-02
38.82856369018555,2012-05-03
37.22111511230469,2012-05-04
37.602787017822266,2012-05-07
37.162391662597656,2012-05-08
36.802738189697266,2012-05-09
36.69997024536133,2012-05-10
36.46509552001953,2012-05-11
35.41545867919922,2012-05-14
34.68148422241211,2012-05-15
34.006195068359375,2012-05-16
32.61159896850586,2012-05-17
32.47213363647461,2012-05-18
33.66854476928711,2012-05-21
33.37495803833008,2012-05-22
33.756629943847656,2012-05-23
34.49797439575195,2012-05-24
34.95305252075195,2012-05-25
36.32563018798828,2012-05-29
34.81359100341797,2012-05-30
34.17500686645508,2012-05-31
32.00971221923828,2012-06-01
31.752824783325195,2012-06-04
32.85380935668945,2012-06-05
34.12363815307617,2012-06-06
34.72551345825195,2012-06-07
35.02645492553711,2012-06-08
33.66120529174805,2012-06-11
34.76221466064453,2012-06-12
33.89131164550781,2012-06-13
34.49650955200195,2012-06-14
34.9541130065918,2012-06-15
35.264095306396484,2012-06-18
36.40807342529297,2012-06-19
36.16450881958008,2012-06-20
34.39319610595703,2012-06-21
34.68102264404297,2012-06-22
33.832271575927734,2012-06-25
34.80650329589844,2012-06-26
35.59621047973633,2012-06-27
35.52241897583008,2012-06-28
37.17564392089844,2012-06-29
36.69590759277344,2012-07-02
37.55942153930664,2012-07-03
37.094444274902344,2012-07-05
37.01327133178711,2012-07-06
36.45235824584961,2012-07-09
36.04643249511719,2012-07-10
35.035282135009766,2012-07-11
35.064815521240234,2012-07-12
36.009517669677734,2012-07-13
35.861900329589844,2012-07-16
36.12022399902344,2012-07-17
36.8730354309082,2012-07-18
36.78446960449219,2012-07-19
36.30474090576172,2012-07-20
35.5740852355957,2012-07-23
35.37479782104492,2012-07-24
35.78072738647461,2012-07-25
36.599971771240234,2012-07-26
38.1867561340332,2012-07-27
37.640621185302734,2012-07-30
38.58531188964844,2012-07-31
38.36391067504883,2012-08-01
38.91005325317383,2012-08-02
39.24217224121094,2012-08-03
40.06879806518555,2012-08-06
40.49687576293945,2012-08-07
40.142601013183594,2012-08-08
40.35664367675781,2012-08-09
40.25331115722656,2012-08-10
40.142601013183594,2012-08-13
39.49312210083008,2012-08-14
39.80310821533203,2012-08-15
40.45258712768555,2012-08-16
41.1168327331543,2012-08-17
40.983978271484375,2012-08-20
41.138973236083984,2012-08-21
41.279205322265625,2012-08-22
41.02090072631836,2012-08-23
40.792091369628906,2012-08-24
40.8732795715332,2012-08-27
41.094696044921875,2012-08-28
40.651859283447266,2012-08-29
40.260704040527344,2012-08-30
40.784706115722656,2012-08-31
40.25331115722656,2012-09-04
40.63710021972656,2012-09-05
41.83273696899414,2012-09-06
42.34199905395508,2012-09-07
42.19438552856445,2012-09-10
41.72941207885742,2012-09-11
41.78133010864258,2012-09-12
43.130775451660156,2012-09-13
43.479251861572266,2012-09-14
42.83418655395508,2012-09-17
42.671077728271484,2012-09-18
43.12335968017578,2012-09-19
42.53019332885742,2012-09-20
42.39673614501953,2012-09-21
42.011173248291016,2012-09-24
41.52180862426758,2012-09-25
41.02503204345703,2012-09-26
41.796142578125,2012-09-27
42.27068328857422,2012-09-28
42.38190460205078,2012-10-01
42.033424377441406,2012-10-02
41.89254379272461,2012-10-03
42.63399124145508,2012-10-04
43.842586517333984,2012-10-05
42.26325988769531,2012-10-08
41.75165939331055,2012-10-09
41.18073272705078,2012-10-10
40.57273864746094,2012-10-11
40.22425079345703,2012-10-12
41.269710540771484,2012-10-15
42.426395416259766,2012-10-16
42.76003646850586,2012-10-17
43.04179763793945,2012-10-18
41.581119537353516,2012-10-19
41.67009735107422,2012-10-22
40.23908996582031,2012-10-23
40.37995529174805,2012-10-24
39.77937698364258,2012-10-25
44.628517150878906,2012-10-26
43.92414474487305,2012-10-31
44.96218490600586,2012-11-01
43.9686279296875,2012-11-02
44.53214645385742,2012-11-05
44.84354782104492,2012-11-06
44.517303466796875,2012-11-07
43.04179763793945,2012-11-08
42.65624237060547,2012-11-09
42.426395416259766,2012-11-12
42.39673614501953,2012-11-13
41.15108108520508,2012-11-14
40.81742477416992,2012-11-15
41.291969299316406,2012-11-16
43.27907943725586,2012-11-19
43.4866828918457,2012-11-20
43.835166931152344,2012-11-21
44.524723052978516,2012-11-23
43.93156051635742,2012-11-26
43.7684326171875,2012-11-27
44.44316101074219,2012-11-28
44.947349548339844,2012-11-29
45.117889404296875,2012-11-30
44.480228424072266,2012-12-03
44.23554992675781,2012-12-04
44.68783950805664,2012-12-05
45.117889404296875,2012-12-06
45.85935974121094,2012-12-07
46.49700927734375,2012-12-10
46.08920669555664,2012-12-11
47.193992614746094,2012-12-12
47.49943161010742,2012-12-13
48.18479919433594,2012-12-14
48.989376068115234,2012-12-17
49.45870590209961,2012-12-18
48.967018127441406,2012-12-19
49.652400970458984,2012-12-20
49.16816329956055,2012-12-21
49.704551696777344,2012-12-24
49.68963623046875,2012-12-26
49.704551696777344,2012-12-27
49.20541763305664,2012-12-28
50.69535827636719,2012-12-31
51.984153747558594,2013-01-02
51.313663482666016,2013-01-03
52.26724624633789,2013-01-04
52.252349853515625,2013-01-07
51.78300857543945,2013-01-08
52.58013916015625,2013-01-09
53.0196647644043,2013-01-10
52.535423278808594,2013-01-11
52.520530700683594,2013-01-14
52.282142639160156,2013-01-15
52.148033142089844,2013-01-16
53.2804069519043,2013-01-17
53.05691909790039,2013-01-18
53.23571014404297,2013-01-22
52.85575866699219,2013-01-23
53.07181167602539,2013-01-24
53.5634880065918,2013-01-25
53.36236572265625,2013-01-28
53.98814392089844,2013-01-29
53.27296447753906,2013-01-30
53.00477981567383,2013-01-31
54.75545883178711,2013-02-01
53.99557876586914,2013-02-04
54.2935676574707,2013-02-05
54.21162796020508,2013-02-06
53.98814392089844,2013-02-07
54.61389923095703,2013-02-08
55.224788665771484,2013-02-11
55.07579040527344,2013-02-12
55.709014892578125,2013-02-13
55.18751907348633,2013-02-14
54.72564697265625,2013-02-15
54.70330810546875,2013-02-19
52.311946868896484,2013-02-20
51.194480895996094,2013-02-21
53.40706253051758,2013-02-22
50.65810775756836,2013-02-25
51.08272933959961,2013-02-26
52.736576080322266,2013-02-27
51.94691467285156,2013-02-28
51.932003021240234,2013-03-01
51.984153747558594,2013-03-04
52.9824104309082,2013-03-05
53.63798904418945,2013-03-06
53.65288162231445,2013-03-07
53.8093376159668,2013-03-08
54.21906280517578,2013-03-11
54.502174377441406,2013-03-12
54.39743423461914,2013-03-13
54.79391098022461,2013-03-14
54.307674407958984,2013-03-15
54.479713439941406,2013-03-18
54.43484115600586,2013-03-19
54.74154281616211,2013-03-20
52.72182846069336,2013-03-21
52.445037841796875,2013-03-22
51.60723876953125,2013-03-25
51.78678512573242,2013-03-26
51.66709899902344,2013-03-27
52.265533447265625,2013-03-28
51.71945571899414,2013-04-01
51.016292572021484,2013-04-02
49.722190856933594,2013-04-03
50.50762939453125,2013-04-04
50.97142028808594,2013-04-05
50.761959075927734,2013-04-08
51.278106689453125,2013-04-09
50.7918815612793,2013-04-10
51.083621978759766,2013-04-11
50.866695404052734,2013-04-12
49.063907623291016,2013-04-15
50.76945495605469,2013-04-16
50.09621047973633,2013-04-17
49.632423400878906,2013-04-18
52.21316146850586,2013-04-19
51.85411071777344,2013-04-22
52.811580657958984,2013-04-23
53.74664306640625,2013-04-24
54.345069885253906,2013-04-25
51.59229278564453,2013-04-26
51.06867218017578,2013-04-29
49.85683822631836,2013-04-30
47.91941833496094,2013-05-01
49.39304733276367,2013-05-02
50.78439712524414,2013-05-03
51.255672454833984,2013-05-06
51.79425811767578,2013-05-07
51.31550216674805,2013-05-08
49.99895095825195,2013-05-09
50.298179626464844,2013-05-10
49.78950119018555,2013-05-13
50.447784423828125,2013-05-14
52.9836540222168,2013-05-15
53.41002655029297,2013-05-16
55.317527770996094,2013-05-17
54.883663177490234,2013-05-20
54.71909713745117,2013-05-21
