PSX,Date
85.31441497802734,2019-09-13
86.36041259765625,2019-09-16
84.84123992919922,2019-09-17
85.49705505371094,2019-09-18
85.5717544555664,2019-09-19
85.72948455810547,2019-09-20
86.55133056640625,2019-09-23
86.02005767822266,2019-09-24
87.21546173095703,2019-09-25
86.80040740966797,2019-09-26
86.0532455444336,2019-09-27
85.00726318359375,2019-09-30
83.86993408203125,2019-10-01
81.55384063720703,2019-10-02
82.07685089111328,2019-10-03
83.72885131835938,2019-10-04
84.14390563964844,2019-10-07
83.69564056396484,2019-10-08
85.26461029052734,2019-10-09
88.49388122558594,2019-10-10
88.435791015625,2019-10-11
88.53539276123047,2019-10-14
89.07499694824219,2019-10-15
88.2116470336914,2019-10-16
89.00028228759766,2019-10-17
88.99197387695312,2019-10-18
89.8221435546875,2019-10-21
90.29529571533203,2019-10-22
90.48624420166016,2019-10-23
91.83938598632812,2019-10-24
94.98565673828125,2019-10-25
97.3349838256836,2019-10-28
98.75450897216797,2019-10-29
96.67086791992188,2019-10-30
96.97801971435547,2019-10-31
98.28966522216797,2019-11-01
98.4058837890625,2019-11-04
98.72132110595703,2019-11-05
98.30623626708984,2019-11-06
99.26093292236328,2019-11-07
99.36884307861328,2019-11-08
98.2979507446289,2019-11-11
98.04061889648438,2019-11-12
98.31454467773438,2019-11-13
99.15301513671875,2019-11-14
99.00244140625,2019-11-15
99.24502563476562,2019-11-18
98.21617126464844,2019-11-19
97.07860565185547,2019-11-20
99.01080322265625,2019-11-21
97.55537414550781,2019-11-22
96.54328155517578,2019-11-25
95.63154602050781,2019-11-26
95.93267822265625,2019-11-27
95.957763671875,2019-11-29
95.63154602050781,2019-12-02
94.3099365234375,2019-12-03
94.15938568115234,2019-12-04
94.13428497314453,2019-12-05
94.98747253417969,2019-12-06
93.64915466308594,2019-12-09
93.62405395507812,2019-12-10
93.8582763671875,2019-12-11
95.12967681884766,2019-12-12
94.51070404052734,2019-12-13
95.47261810302734,2019-12-16
94.54417419433594,2019-12-17
94.55254364013672,2019-12-18
94.36013793945312,2019-12-19
94.81182861328125,2019-12-20
94.24303436279297,2019-12-23
94.68636322021484,2019-12-24
93.7327880859375,2019-12-26
92.5115737915039,2019-12-27
92.31919860839844,2019-12-30
93.18910217285156,2019-12-31
93.84989929199219,2020-01-02
90.74666595458984,2020-01-03
90.17789459228516,2020-01-06
90.45390319824219,2020-01-07
87.07463073730469,2020-01-08
88.34605407714844,2020-01-09
87.71871948242188,2020-01-10
88.07838439941406,2020-01-13
88.98175811767578,2020-01-14
87.7354507446289,2020-01-15
86.81534576416016,2020-01-16
86.41384887695312,2020-01-17
85.60248565673828,2020-01-21
85.20098114013672,2020-01-22
85.38500213623047,2020-01-23
83.91285705566406,2020-01-24
81.06892395019531,2020-01-27
80.87654113769531,2020-01-28
80.132080078125,2020-01-29
80.64232635498047,2020-01-30
76.42662048339844,2020-01-31
74.41912078857422,2020-02-03
74.21000671386719,2020-02-04
77.48892211914062,2020-02-05
75.4646987915039,2020-02-06
75.55670166015625,2020-02-07
75.49815368652344,2020-02-10
75.50650787353516,2020-02-11
76.23422241210938,2020-02-12
75.56505584716797,2020-02-13
75.59040832519531,2020-02-14
74.34845733642578,2020-02-18
74.65260314941406,2020-02-19
76.19871520996094,2020-02-20
75.40453338623047,2020-02-21
73.1318359375,2020-02-24
69.96358489990234,2020-02-25
67.8683090209961,2020-02-26
62.73995590209961,2020-02-27
63.24687576293945,2020-02-28
63.458099365234375,2020-03-02
61.5571403503418,2020-03-03
63.05257034301758,2020-03-04
60.81365966796875,2020-03-05
58.54941940307617,2020-03-06
52.45789337158203,2020-03-09
53.530887603759766,2020-03-10
46.59450912475586,2020-03-11
39.201904296875,2020-03-12
45.92706298828125,2020-03-13
40.78181457519531,2020-03-16
39.430030822753906,2020-03-17
36.304019927978516,2020-03-18
38.59360885620117,2020-03-19
40.84941101074219,2020-03-20
35.5605354309082,2020-03-23
38.509117126464844,2020-03-24
42.66587829589844,2020-03-25
45.95241165161133,2020-03-26
44.20353698730469,2020-03-27
45.758094787597656,2020-03-30
45.32721710205078,2020-03-31
41.82945251464844,2020-04-01
43.696617126464844,2020-04-02
43.612125396728516,2020-04-03
48.51235580444336,2020-04-06
49.53466033935547,2020-04-07
53.818138122558594,2020-04-08
51.9763298034668,2020-04-09
52.01012420654297,2020-04-13
51.59613800048828,2020-04-14
47.709739685058594,2020-04-15
45.22582244873047,2020-04-16
50.29503631591797,2020-04-17
49.1037712097168,2020-04-20
47.98855209350586,2020-04-21
49.15446472167969,2020-04-22
50.666778564453125,2020-04-23
51.13990783691406,2020-04-24
53.640724182128906,2020-04-27
56.893455505371094,2020-04-28
62.09786605834961,2020-04-29
61.81904983520508,2020-04-30
56.06549072265625,2020-05-01
62.080970764160156,2020-05-04
63.53413772583008,2020-05-05
60.75453567504883,2020-05-06
61.93733215332031,2020-05-07
65.10557556152344,2020-05-08
64.77609252929688,2020-05-11
62.12320327758789,2020-05-12
60.01103210449219,2020-05-13
60.61933135986328,2020-05-14
60.687782287597656,2020-05-15
65.26525115966797,2020-05-18
64.35830688476562,2020-05-19
66.9507827758789,2020-05-20
65.95826721191406,2020-05-21
65.41925048828125,2020-05-22
67.56681060791016,2020-05-26
69.92827606201172,2020-05-27
67.21601867675781,2020-05-28
66.95934295654297,2020-05-29
67.44701385498047,2020-06-01
69.7913818359375,2020-06-02
71.63948822021484,2020-06-03
71.12611389160156,2020-06-04
74.77952575683594,2020-06-05
76.77308654785156,2020-06-08
73.29934692382812,2020-06-09
72.1528549194336,2020-06-10
64.17009735107422,2020-06-11
66.10372924804688,2020-06-12
64.68344116210938,2020-06-15
65.91551208496094,2020-06-16
62.3561897277832,2020-06-17
65.23102569580078,2020-06-18
63.913394927978516,2020-06-19
63.656715393066406,2020-06-22
63.913394927978516,2020-06-23
59.883514404296875,2020-06-24
59.95197296142578,2020-06-25
58.24076843261719,2020-06-26
58.74556350708008,2020-06-29
61.51772689819336,2020-06-30
59.13058853149414,2020-07-01
58.54022979736328,2020-07-02
58.257877349853516,2020-07-06
55.28038024902344,2020-07-07
54.741355895996094,2020-07-08
50.463348388671875,2020-07-09
52.24300765991211,2020-07-10
51.567081451416016,2020-07-13
53.013031005859375,2020-07-14
56.00765609741211,2020-07-15
55.50284194946289,2020-07-16
54.62157440185547,2020-07-17
53.32961654663086,2020-07-20
56.82902145385742,2020-07-21
55.82796859741211,2020-07-22
55.7680778503418,2020-07-23
55.66539764404297,2020-07-24
55.263275146484375,2020-07-27
54.39912033081055,2020-07-28
56.110328674316406,2020-07-29
53.97987365722656,2020-07-30
53.06437683105469,2020-07-31
52.29433059692383,2020-08-03
52.91892623901367,2020-08-04
53.013031005859375,2020-08-05
52.1660041809082,2020-08-06
53.79164123535156,2020-08-07
55.50284194946289,2020-08-10
54.85258865356445,2020-08-11
55.10927200317383,2020-08-12
53.5863037109375,2020-08-13
54.467567443847656,2020-08-14
54.120418548583984,2020-08-17
53.20915222167969,2020-08-18
53.304622650146484,2020-08-19
52.914085388183594,2020-08-20
52.914085388183594,2020-08-21
55.239967346191406,2020-08-24
53.48686981201172,2020-08-25
52.09827423095703,2020-08-26
52.29788589477539,2020-08-27
53.625728607177734,2020-08-28
50.74440002441406,2020-08-31
51.022132873535156,2020-09-01
52.115638732910156,2020-09-02
51.80320358276367,2020-09-03
51.18701171875,2020-09-04
50.301788330078125,2020-09-08
50.22368240356445,2020-09-09
48.04533004760742,2020-09-10
49.52937698364258,2020-09-11
50.657615661621094,2020-09-14
50.379886627197266,2020-09-15
52.514854431152344,2020-09-16
52.37599182128906,2020-09-17
51.9160270690918,2020-09-18
48.53132629394531,2020-09-21
48.04533004760742,2020-09-22
45.67603302001953,2020-09-23
45.866966247558594,2020-09-24
45.89300537109375,2020-09-25
46.847660064697266,2020-09-28
45.29417037963867,2020-09-29
44.990413665771484,2020-09-30
43.63654327392578,2020-10-01
44.313480377197266,2020-10-02
45.60661315917969,2020-10-05
44.313480377197266,2020-10-06
45.06852722167969,2020-10-07
46.55257797241211,2020-10-08
46.031864166259766,2020-10-09
46.396358489990234,2020-10-12
44.4957275390625,2020-10-13
45.19870376586914,2020-10-14
45.57188415527344,2020-10-15
43.89690399169922,2020-10-16
42.482269287109375,2020-10-19
43.03771209716797,2020-10-20
42.282657623291016,2020-10-21
43.4022102355957,2020-10-22
43.810115814208984,2020-10-23
41.779293060302734,2020-10-26
40.850669860839844,2020-10-27
38.37724304199219,2020-10-28
39.90469741821289,2020-10-29
40.49484634399414,2020-10-30
41.623085021972656,2020-11-02
41.2412223815918,2020-11-03
41.58835983276367,2020-11-04
41.822696685791016,2020-11-05
40.51219940185547,2020-11-06
49.49466323852539,2020-11-09
50.458003997802734,2020-11-10
51.18701171875,2020-11-11
47.60271072387695,2020-11-12
50.99607849121094,2020-11-13
55.19140625,2020-11-16
56.70736312866211,2020-11-17
53.543243408203125,2020-11-18
54.160194396972656,2020-11-19
54.28359603881836,2020-11-20
58.02941131591797,2020-11-23
59.68639373779297,2020-11-24
58.39959716796875,2020-11-25
57.49177932739258,2020-11-27
53.393402099609375,2020-11-30
54.53919219970703,2020-12-01
56.786685943603516,2020-12-02
57.30669021606445,2020-12-03
61.096588134765625,2020-12-04
59.095882415771484,2020-12-07
59.395545959472656,2020-12-08
60.6118278503418,2020-12-09
62.453895568847656,2020-12-10
61.264041900634766,2020-12-11
59.21928024291992,2020-12-14
60.153526306152344,2020-12-15
59.307403564453125,2020-12-16
59.20164108276367,2020-12-17
58.91960525512695,2020-12-18
58.60230255126953,2020-12-21
59.501312255859375,2020-12-22
61.1318359375,2020-12-23
60.576568603515625,2020-12-24
61.105403900146484,2020-12-28
60.26809310913086,2020-12-29
62.2247428894043,2020-12-30
61.64303970336914,2020-12-31
61.590145111083984,2021-01-04
63.23832321166992,2021-01-05
62.77119445800781,2021-01-06
63.33527374267578,2021-01-07
62.321693420410156,2021-01-08
63.696624755859375,2021-01-11
64.99224090576172,2021-01-12
63.25594711303711,2021-01-13
65.34478759765625,2021-01-14
63.22949981689453,2021-01-15
65.90886688232422,2021-01-19
66.44650268554688,2021-01-20
64.4810562133789,2021-01-21
63.94341278076172,2021-01-22
63.52915954589844,2021-01-25
62.85051345825195,2021-01-26
62.753562927246094,2021-01-27
62.973899841308594,2021-01-28
59.75690460205078,2021-01-29
59.386722564697266,2021-02-01
60.51487350463867,2021-02-02
62.832889556884766,2021-02-03
63.39697265625,2021-02-04
63.49392318725586,2021-02-05
66.79905700683594,2021-02-08
65.68852996826172,2021-02-09
67.61872100830078,2021-02-10
68.0770263671875,2021-02-11
68.06822204589844,2021-02-12
69.97200012207031,2021-02-16
71.07369995117188,2021-02-17
70.55369567871094,2021-02-18
73.37049102783203,2021-02-19
74.8412857055664,2021-02-22
76.24077606201172,2021-02-23
77.77395629882812,2021-02-24
75.44743347167969,2021-02-25
74.03012084960938,2021-02-26
75.50091552734375,2021-03-01
73.33483123779297,2021-03-02
74.73431396484375,2021-03-03
75.2424087524414,2021-03-04
77.86309051513672,2021-03-05
78.86145782470703,2021-03-08
76.12489318847656,2021-03-09
78.83472442626953,2021-03-10
78.20182800292969,2021-03-11
79.03083801269531,2021-03-12
78.29989624023438,2021-03-15
75.70592498779297,2021-03-16
76.1783676147461,2021-03-17
72.53257751464844,2021-03-18
73.325927734375,2021-03-19
71.82838439941406,2021-03-22
70.40216827392578,2021-03-23
73.12090301513672,2021-03-24
73.48638916015625,2021-03-25
75.15327453613281,2021-03-26
73.56659698486328,2021-03-29
73.37049102783203,2021-03-30
72.68411254882812,2021-03-31
74.12818145751953,2021-04-01
73.14765167236328,2021-04-05
72.06905364990234,2021-04-06
71.3113784790039,2021-04-07
69.90296936035156,2021-04-08
70.44672393798828,2021-04-09
69.18986511230469,2021-04-12
69.18986511230469,2021-04-13
70.76761627197266,2021-04-14
70.43781280517578,2021-04-15
70.14364624023438,2021-04-16
69.47510528564453,2021-04-19
67.2287826538086,2021-04-20
68.65501403808594,2021-04-21
66.8098373413086,2021-04-22
68.18257904052734,2021-04-23
68.1915054321289,2021-04-26
69.61773681640625,2021-04-27
71.40052032470703,2021-04-28
72.30973815917969,2021-04-29
72.12252807617188,2021-04-30
74.82345581054688,2021-05-03
74.01228332519531,2021-05-04
75.75940704345703,2021-05-05
76.31208801269531,2021-05-06
76.69538116455078,2021-05-07
76.29425048828125,2021-05-10
74.54713439941406,2021-05-11
76.07139587402344,2021-05-12
75.18893432617188,2021-05-13
78.17509460449219,2021-05-14
79.06648254394531,2021-05-17
77.33718872070312,2021-05-18
76.41905212402344,2021-05-19
75.85746765136719,2021-05-20
75.93854522705078,2021-05-21
77.03767395019531,2021-05-24
74.98358917236328,2021-05-25
75.10970306396484,2021-05-26
76.04666900634766,2021-05-27
75.87548065185547,2021-05-28
78.24490356445312,2021-06-01
80.74046325683594,2021-06-02
80.37108612060547,2021-06-03
82.41617584228516,2021-06-04
83.2540283203125,2021-06-07
83.38916015625,2021-06-08
83.29005432128906,2021-06-09
82.56031799316406,2021-06-10
81.95670318603516,2021-06-11
82.38013458251953,2021-06-14
82.97474670410156,2021-06-15
81.7494888305664,2021-06-16
78.07374572753906,2021-06-17
75.83045196533203,2021-06-18
78.69535827636719,2021-06-21
79.25395202636719,2021-06-22
79.51522064208984,2021-06-23
80.80352020263672,2021-06-24
81.11884307861328,2021-06-25
76.95659637451172,2021-06-28
76.67731475830078,2021-06-29
77.31696319580078,2021-06-30
78.46112823486328,2021-07-01
79.19086456298828,2021-07-02
76.08269500732422,2021-07-06
74.36195373535156,2021-07-07
72.78533935546875,2021-07-08
74.5060806274414,2021-07-09
74.23582458496094,2021-07-12
73.56011199951172,2021-07-13
70.75827026367188,2021-07-14
69.52399444580078,2021-07-15
67.10053253173828,2021-07-16
63.55991744995117,2021-07-19
64.08245086669922,2021-07-20
66.45185852050781,2021-07-21
65.14552307128906,2021-07-22
65.01940155029297,2021-07-23
66.95638275146484,2021-07-26
67.15457916259766,2021-07-27
67.7672119140625,2021-07-28
67.37081146240234,2021-07-29
66.1545639038086,2021-07-30
66.1996078491211,2021-08-02
68.5329818725586,2021-08-03
64.54190826416016,2021-08-04
66.10051727294922,2021-08-05
66.63204193115234,2021-08-06
65.77617645263672,2021-08-09
66.87528991699219,2021-08-10
67.03746795654297,2021-08-11
67.06448364257812,2021-08-12
66.5689926147461,2021-08-13
64.7311019897461,2021-08-16
63.837005615234375,2021-08-17
62.17653274536133,2021-08-18
60.46131896972656,2021-08-19
60.16935729980469,2021-08-20
62.76955795288086,2021-08-23
64.7128677368164,2021-08-24
65.85328674316406,2021-08-25
64.4847640991211,2021-08-26
66.24560546875,2021-08-27
65.2967529296875,2021-08-30
64.85883331298828,2021-08-31
63.143619537353516,2021-09-01
63.79138946533203,2021-09-02
63.517696380615234,2021-09-03
62.714820861816406,2021-09-07
61.11820983886719,2021-09-08
60.89011764526367,2021-09-09
60.56167221069336,2021-09-10
61.36454772949219,2021-09-13
59.5215950012207,2021-09-14
60.24235153198242,2021-09-15
59.99601745605469,2021-09-16
60.23323440551758,2021-09-17
58.636619567871094,2021-09-20
58.70048522949219,2021-09-21
61.13645935058594,2021-09-22
62.596214294433594,2021-09-23
62.0761833190918,2021-09-24
64.89533996582031,2021-09-27
64.69461059570312,2021-09-28
63.827877044677734,2021-09-29
63.89174270629883,2021-09-30
66.20911407470703,2021-10-01
69.07388305664062,2021-10-04
70.57013702392578,2021-10-05
71.51898193359375,2021-10-06
72.34920501708984,2021-10-07
74.93115234375,2021-10-08
74.84905242919922,2021-10-11
75.38733673095703,2021-10-12
74.69396209716797,2021-10-13
74.95853424072266,2021-10-14
74.1009292602539,2021-10-15
73.78160858154297,2021-10-18
75.5241928100586,2021-10-19
76.01685333251953,2021-10-20
75.47856903076172,2021-10-21
75.62454986572266,2021-10-22
76.39093017578125,2021-10-25
75.01325988769531,2021-10-26
70.57013702392578,2021-10-27
70.0227279663086,2021-10-28
68.22541046142578,2021-10-29
71.29088592529297,2021-11-01
70.75261688232422,2021-11-02
72.02076721191406,2021-11-03
70.14131927490234,2021-11-04
70.95332336425781,2021-11-05
71.15404510498047,2021-11-08
72.2306137084961,2021-11-09
70.7343521118164,2021-11-10
71.0445556640625,2021-11-11
70.67963409423828,2021-11-12
71.99340057373047,2021-11-15
71.0702896118164,2021-11-16
68.93789672851562,2021-11-17
68.04248809814453,2021-11-18
64.2854232788086,2021-11-19
66.63935852050781,2021-11-22
68.15325927734375,2021-11-23
68.190185546875,2021-11-24
63.9254150390625,2021-11-26
64.48851013183594,2021-11-29
63.85155487060547,2021-11-30
63.39000701904297,2021-12-01
65.89163208007812,2021-12-02
64.61774444580078,2021-12-03
65.60546112060547,2021-12-06
66.90706634521484,2021-12-07
66.32550048828125,2021-12-08
66.74089813232422,2021-12-09
66.94397735595703,2021-12-10
64.2854232788086,2021-12-13
65.29161834716797,2021-12-14
65.09776306152344,2021-12-15
65.50392150878906,2021-12-16
66.27935028076172,2021-12-17
64.09156799316406,2021-12-20
66.59320068359375,2021-12-21
66.1131820678711,2021-12-22
66.37165069580078,2021-12-23
67.19322204589844,2021-12-27
68.24557495117188,2021-12-28
67.24861145019531,2021-12-29
66.87937927246094,2021-12-30
66.88859558105469,2021-12-31
69.91641235351562,2022-01-03
72.52880096435547,2022-01-04
72.29802703857422,2022-01-05
74.29195404052734,2022-01-06
75.65814208984375,2022-01-07
77.41205596923828,2022-01-10
79.52598571777344,2022-01-11
79.66445922851562,2022-01-12
80.10753631591797,2022-01-13
81.7691421508789,2022-01-14
81.8429946899414,2022-01-18
80.53218078613281,2022-01-19
78.92595672607422,2022-01-20
77.02435302734375,2022-01-21
76.46125030517578,2022-01-24
79.35059356689453,2022-01-25
78.51057434082031,2022-01-26
79.22135162353516,2022-01-27
77.77207946777344,2022-01-28
78.27056121826172,2022-01-31
80.91988372802734,2022-02-01
80.9568099975586,2022-02-02
80.51370239257812,2022-02-03
82.00914001464844,2022-02-04
83.34766387939453,2022-02-07
81.99069213867188,2022-02-08
82.5722427368164,2022-02-09
82.58147430419922,2022-02-10
86.0339126586914,2022-02-11
83.55998229980469,2022-02-14
81.62144470214844,2022-02-15
81.51067352294922,2022-02-16
80.34754943847656,2022-02-17
79.36792755126953,2022-02-18
78.46293640136719,2022-02-22
78.35098266601562,2022-02-23
77.88450622558594,2022-02-24
79.01341247558594,2022-02-25
78.59355926513672,2022-02-28
76.66230773925781,2022-03-01
78.65887451171875,2022-03-02
77.43667602539062,2022-03-03
78.64954376220703,2022-03-04
77.06349182128906,2022-03-07
78.65887451171875,2022-03-08
74.03134155273438,2022-03-09
75.76666259765625,2022-03-10
75.35614776611328,2022-03-11
73.02371978759766,2022-03-14
70.29010772705078,2022-03-15
71.37235260009766,2022-03-16
72.35198974609375,2022-03-17
73.48087310791016,2022-03-18
75.22553253173828,2022-03-21
74.44184112548828,2022-03-22
74.8896713256836,2022-03-23
75.68270111083984,2022-03-24
78.22970581054688,2022-03-25
76.77426147460938,2022-03-28
77.87519073486328,2022-03-29
81.5790786743164,2022-03-30
80.59945678710938,2022-03-31
80.19828033447266,2022-04-01
80.86067962646484,2022-04-04
80.1516342163086,2022-04-05
79.93704223632812,2022-04-06
77.51132202148438,2022-04-07
78.6029052734375,2022-04-08
76.96086120605469,2022-04-11
76.4757308959961,2022-04-12
77.56729888916016,2022-04-13
77.29673767089844,2022-04-14
81.31784057617188,2022-04-18
83.54764556884766,2022-04-19
82.9132308959961,2022-04-20
80.18894958496094,2022-04-21
78.01512145996094,2022-04-22
75.58940124511719,2022-04-25
76.3917465209961,2022-04-26
77.44601440429688,2022-04-27
81.36448669433594,2022-04-28
80.94466400146484,2022-04-29
83.20244598388672,2022-05-02
84.70452880859375,2022-05-03
89.72393035888672,2022-05-04
88.18450927734375,2022-05-05
89.90119171142578,2022-05-06
83.48234558105469,2022-05-09
83.56629943847656,2022-05-10
85.08704376220703,2022-05-11
85.07772064208984,2022-05-12
88.25914764404297,2022-05-13
90.57292938232422,2022-05-16
91.1700210571289,2022-05-17
89.11748504638672,2022-05-18
88.94022369384766,2022-05-19
88.4029769897461,2022-05-20
89.6188735961914,2022-05-23
91.2117919921875,2022-05-24
93.38912200927734,2022-05-25
93.01210021972656,2022-05-26
95.88692474365234,2022-05-27
95.01974487304688,2022-05-31
97.25362396240234,2022-06-01
97.08396911621094,2022-06-02
98.46011352539062,2022-06-03
99.93049621582031,2022-06-06
103.60649108886719,2022-06-07
103.91754150390625,2022-06-08
102.05126953125,2022-06-09
100.20384216308594,2022-06-10
95.61357116699219,2022-06-13
98.14905548095703,2022-06-14
96.49957275390625,2022-06-15
90.95730590820312,2022-06-16
85.31136322021484,2022-06-17
90.46717071533203,2022-06-21
85.31136322021484,2022-06-22
79.5428695678711,2022-06-23
79.3637924194336,2022-06-24
82.19146728515625,2022-06-27
83.74669647216797,2022-06-28
79.72196197509766,2022-06-29
77.28072357177734,2022-06-30
79.5240249633789,2022-07-01
75.77261352539062,2022-07-05
74.9620132446289,2022-07-06
77.79914093017578,2022-07-07
77.2995834350586,2022-07-08
77.06393432617188,2022-07-11
75.88573455810547,2022-07-12
75.07511901855469,2022-07-13
74.03831481933594,2022-07-14
76.95082092285156,2022-07-15
77.99706268310547,2022-07-18
80.5042953491211,2022-07-19
81.86157989501953,2022-07-20
80.31576538085938,2022-07-21
79.6748275756836,2022-07-22
82.22917938232422,2022-07-25
81.01327514648438,2022-07-26
83.2659912109375,2022-07-27
82.95494842529297,2022-07-28
83.8880844116211,2022-07-29
82.46481323242188,2022-08-01
82.51194763183594,2022-08-02
80.5985336303711,2022-08-03
77.90281677246094,2022-08-04
78.94906616210938,2022-08-05
78.98677062988281,2022-08-08
80.61738586425781,2022-08-09
80.7116470336914,2022-08-10
83.25656127929688,2022-08-11
84.83065032958984,2022-08-12
84.03890228271484,2022-08-15
84.2274169921875,2022-08-16
85.6377182006836,2022-08-17
84.51329040527344,2022-08-18
84.2750473022461,2022-08-19
84.07494354248047,2022-08-22
87.10519409179688,2022-08-23
88.01997375488281,2022-08-24
89.39215850830078,2022-08-25
87.83892059326172,2022-08-26
88.8108901977539,2022-08-29
85.90452575683594,2022-08-30
85.24701690673828,2022-08-31
82.26441955566406,2022-09-01
84.29411315917969,2022-09-02
82.6741714477539,2022-09-06
82.25489044189453,2022-09-07
81.88325500488281,2022-09-08
83.88436126708984,2022-09-09
85.34230041503906,2022-09-12
82.10243225097656,2022-09-13
81.94996643066406,2022-09-14
78.01446533203125,2022-09-15
76.92814636230469,2022-09-16
78.07164001464844,2022-09-19
79.3008804321289,2022-09-20
77.44271087646484,2022-09-21
78.39561462402344,2022-09-22
72.41136169433594,2022-09-23
70.66754913330078,2022-09-26
72.63053894042969,2022-09-27
77.56659698486328,2022-09-28
76.83284759521484,2022-09-29
76.91860961914062,2022-09-30
80.59683990478516,2022-10-03
86.1046371459961,2022-10-04
88.2486801147461,2022-10-05
88.96334075927734,2022-10-06
88.14385223388672,2022-10-07
86.8193130493164,2022-10-10
86.0855712890625,2022-10-11
88.56314086914062,2022-10-12
92.3366470336914,2022-10-13
89.66850280761719,2022-10-14
90.96446228027344,2022-10-17
91.58385467529297,2022-10-18
93.3371810913086,2022-10-19
93.1370849609375,2022-10-20
95.70993041992188,2022-10-21
95.67181396484375,2022-10-24
95.50029754638672,2022-10-25
97.44422912597656,2022-10-26
98.68299102783203,2022-10-27
99.29285430908203,2022-10-28
99.37861633300781,2022-10-31
102.32311248779297,2022-11-01
98.3780746459961,2022-11-02
98.26372528076172,2022-11-03
98.60678100585938,2022-11-04
100.46493530273438,2022-11-07
100.1600112915039,2022-11-08
99.18804168701172,2022-11-09
101.23678588867188,2022-11-10
106.05850219726562,2022-11-11
105.0674819946289,2022-11-14
105.87744903564453,2022-11-15
103.51265716552734,2022-11-16
105.48332214355469,2022-11-17
104.7719497680664,2022-11-18
104.8104019165039,2022-11-21
107.9442367553711,2022-11-22
106.4253921508789,2022-11-23
106.49268341064453,2022-11-25
103.6472396850586,2022-11-28
104.75273132324219,2022-11-29
104.24324798583984,2022-11-30
103.85871124267578,2022-12-01
102.53213500976562,2022-12-02
100.11927032470703,2022-12-05
99.0906753540039,2022-12-06
99.02338409423828,2022-12-07
96.99505615234375,2022-12-08
94.207275390625,2022-12-09
98.11976623535156,2022-12-12
98.17744445800781,2022-12-13
97.36033630371094,2022-12-14
97.5429916381836,2022-12-15
96.74510955810547,2022-12-16
96.71627044677734,2022-12-19
98.6677017211914,2022-12-20
99.35022735595703,2022-12-21
96.63936614990234,2022-12-22
99.91740417480469,2022-12-23
100.53263092041016,2022-12-27
98.1966781616211,2022-12-28
100.080810546875,2022-12-29
100.05197143554688,2022-12-30
97.1200180053711,2023-01-03
96.7835693359375,2023-01-04
99.03298950195312,2023-01-05
101.60928344726562,2023-01-06
98.06209564208984,2023-01-09
97.63911437988281,2023-01-10
97.49491882324219,2023-01-11
98.87919616699219,2023-01-12
99.04261779785156,2023-01-13
98.54273986816406,2023-01-17
98.73499298095703,2023-01-18
100.34036254882812,2023-01-19
102.82051086425781,2023-01-20
102.8012924194336,2023-01-23
102.86858367919922,2023-01-24
104.63737487792969,2023-01-25
107.1751937866211,2023-01-26
104.52201843261719,2023-01-27
102.3014144897461,2023-01-30
96.3894271850586,2023-01-31
94.19766235351562,2023-02-01
95.14936065673828,2023-02-02
94.98593139648438,2023-02-03
94.28418731689453,2023-02-06
98.32164001464844,2023-02-07
98.76383209228516,2023-02-08
98.15821838378906,2023-02-09
103.2242660522461,2023-02-10
104.07020568847656,2023-02-13
103.77220153808594,2023-02-14
102.52251434326172,2023-02-15
100.85946655273438,2023-02-16
96.65497589111328,2023-02-17
96.76177978515625,2023-02-21
96.58700561523438,2023-02-22
97.44149017333984,2023-02-23
99.04366302490234,2023-02-24
100.6458511352539,2023-02-27
99.58743286132812,2023-02-28
104.13179016113281,2023-03-01
102.74323272705078,2023-03-02
102.94715118408203,2023-03-03
100.9662857055664,2023-03-06
98.83975982666016,2023-03-07
96.43163299560547,2023-03-08
98.2085952758789,2023-03-09
98.2862777709961,2023-03-10
92.75148010253906,2023-03-13
95.11104583740234,2023-03-14
90.93568420410156,2023-03-15
92.29510498046875,2023-03-16
91.97466278076172,2023-03-17
92.7806167602539,2023-03-20
92.7806167602539,2023-03-21
91.94554138183594,2023-03-22
90.82886505126953,2023-03-23
91.01337432861328,2023-03-24
93.44090270996094,2023-03-27
95.9169921875,2023-03-28
97.37351989746094,2023-03-29
97.0919189453125,2023-03-30
98.4416275024414,2023-03-31
99.92729949951172,2023-04-03
95.43148803710938,2023-04-04
101.40324401855469,2023-04-05
99.85931396484375,2023-04-06
101.91787719726562,2023-04-10
103.37439727783203,2023-04-11
102.95686340332031,2023-04-12
103.18991088867188,2023-04-13
103.18020629882812,2023-04-14
100.90802001953125,2023-04-17
101.28671264648438,2023-04-18
100.07294464111328,2023-04-19
98.3154067993164,2023-04-20
97.2472915649414,2023-04-21
97.77163696289062,2023-04-24
96.44134521484375,2023-04-25
96.39279174804688,2023-04-26
94.90714263916016,2023-04-27
96.130615234375,2023-04-28
95.54801177978516,2023-05-01
91.98438262939453,2023-05-02
93.16901397705078,2023-05-03
89.63451385498047,2023-05-04
90.73176574707031,2023-05-05
91.2366943359375,2023-05-08
91.25611877441406,2023-05-09
91.4988784790039,2023-05-10
90.69292449951172,2023-05-11
90.51815032958984,2023-05-12
91.4891586303711,2023-05-15
89.22669219970703,2023-05-16
92.04264068603516,2023-05-17
93.48945617675781,2023-05-18
93.20475769042969,2023-05-19
93.81341552734375,2023-05-22
93.89196014404297,2023-05-23
94.7951431274414,2023-05-24
93.4011001586914,2023-05-25
93.17530822753906,2023-05-26
91.87942504882812,2023-05-30
