ETSY,Date
105.5999984741211,2022-10-11
106.16000366210938,2022-10-12
96.31999969482422,2022-10-13
92.44999694824219,2022-10-14
98.12000274658203,2022-10-17
100.4800033569336,2022-10-18
94.33000183105469,2022-10-19
97.44000244140625,2022-10-20
100.91000366210938,2022-10-21
102.06999969482422,2022-10-24
103.23999786376953,2022-10-25
101.4000015258789,2022-10-26
100.91000366210938,2022-10-27
97.91000366210938,2022-10-28
93.91000366210938,2022-10-31
91.43000030517578,2022-11-01
87.54000091552734,2022-11-02
100.02999877929688,2022-11-03
98.3499984741211,2022-11-04
99.19000244140625,2022-11-07
101.77999877929688,2022-11-08
94.95999908447266,2022-11-09
110.20999908447266,2022-11-10
115.63999938964844,2022-11-11
119.73999786376953,2022-11-14
125.30999755859375,2022-11-15
119.72000122070312,2022-11-16
114.37000274658203,2022-11-17
113.91999816894531,2022-11-18
114.94000244140625,2022-11-21
119.29000091552734,2022-11-22
119.98999786376953,2022-11-23
120.30999755859375,2022-11-25
119.4800033569336,2022-11-28
121.87999725341797,2022-11-29
132.08999633789062,2022-11-30
139.38999938964844,2022-12-01
140.49000549316406,2022-12-02
137.2100067138672,2022-12-05
135.00999450683594,2022-12-06
130.1300048828125,2022-12-07
134.5,2022-12-08
126.77999877929688,2022-12-09
129.52000427246094,2022-12-12
131.60000610351562,2022-12-13
132.02999877929688,2022-12-14
125.97000122070312,2022-12-15
126.31999969482422,2022-12-16
125.91000366210938,2022-12-19
127.0999984741211,2022-12-20
134.3300018310547,2022-12-21
127.3499984741211,2022-12-22
126.94000244140625,2022-12-23
121.33999633789062,2022-12-27
120.4000015258789,2022-12-28
122.68000030517578,2022-12-29
119.77999877929688,2022-12-30
113.55999755859375,2023-01-03
117.11000061035156,2023-01-04
119.55999755859375,2023-01-05
120.58999633789062,2023-01-06
120.98999786376953,2023-01-09
126.93000030517578,2023-01-10
134.69000244140625,2023-01-11
131.6300048828125,2023-01-12
134.6699981689453,2023-01-13
132.50999450683594,2023-01-17
131.44000244140625,2023-01-18
128.97000122070312,2023-01-19
131.82000732421875,2023-01-20
139.1199951171875,2023-01-23
136.67999267578125,2023-01-24
135.86000061035156,2023-01-25
134.5399932861328,2023-01-26
137.8000030517578,2023-01-27
134.6999969482422,2023-01-30
137.5800018310547,2023-01-31
139.5800018310547,2023-02-01
148.1999969482422,2023-02-02
147.5,2023-02-03
144.5399932861328,2023-02-06
145.02999877929688,2023-02-07
144.02000427246094,2023-02-08
137.55999755859375,2023-02-09
132.1300048828125,2023-02-10
134.75,2023-02-13
133.75,2023-02-14
142.25999450683594,2023-02-15
130.30999755859375,2023-02-16
129.67999267578125,2023-02-17
124.84500122070312,2023-02-21
128.4499969482422,2023-02-22
131.5800018310547,2023-02-23
124.1050033569336,2023-02-24
120.5999984741211,2023-02-27
121.41000366210938,2023-02-28
118.27999877929688,2023-03-01
118.45999908447266,2023-03-02
121.41999816894531,2023-03-03
118.77999877929688,2023-03-06
115.88999938964844,2023-03-07
113.18000030517578,2023-03-08
107.73999786376953,2023-03-09
105.9800033569336,2023-03-10
103.70999908447266,2023-03-13
102.79000091552734,2023-03-14
104.73999786376953,2023-03-15
104.43000030517578,2023-03-16
105.33999633789062,2023-03-17
108.36000061035156,2023-03-20
112.70999908447266,2023-03-21
110.95999908447266,2023-03-22
110.08999633789062,2023-03-23
106.8499984741211,2023-03-24
104.87999725341797,2023-03-27
105.05999755859375,2023-03-28
107.66999816894531,2023-03-29
108.77999877929688,2023-03-30
111.33000183105469,2023-03-31
108.25,2023-04-03
109.63999938964844,2023-04-04
105.2699966430664,2023-04-05
104.05999755859375,2023-04-06
103.04000091552734,2023-04-10
103.63999938964844,2023-04-11
100.16000366210938,2023-04-12
100.72000122070312,2023-04-13
102.52999877929688,2023-04-14
103.12000274658203,2023-04-17
102.16999816894531,2023-04-18
102.37999725341797,2023-04-19
102.23999786376953,2023-04-20
102.05000305175781,2023-04-21
102.83999633789062,2023-04-24
98.37000274658203,2023-04-25
97.7699966430664,2023-04-26
100.48999786376953,2023-04-27
101.02999877929688,2023-04-28
96.2699966430664,2023-05-01
99.19000244140625,2023-05-02
98.96499633789062,2023-05-03
92.55000305175781,2023-05-04
90.0,2023-05-05
92.77999877929688,2023-05-08
92.70999908447266,2023-05-09
94.83999633789062,2023-05-10
96.36000061035156,2023-05-11
94.68000030517578,2023-05-12
97.8499984741211,2023-05-15
92.6500015258789,2023-05-16
94.98999786376953,2023-05-17
92.38999938964844,2023-05-18
89.0999984741211,2023-05-19
90.0199966430664,2023-05-22
88.02999877929688,2023-05-23
87.66000366210938,2023-05-24
86.2300033569336,2023-05-25
85.52999877929688,2023-05-26
82.48999786376953,2023-05-30
81.05000305175781,2023-05-31
81.98999786376953,2023-06-01
85.01000213623047,2023-06-02
85.25,2023-06-05
90.05000305175781,2023-06-06
87.56999969482422,2023-06-07
87.55999755859375,2023-06-08
91.23999786376953,2023-06-09
90.51000213623047,2023-06-12
92.83999633789062,2023-06-13
95.05999755859375,2023-06-14
95.97000122070312,2023-06-15
94.5999984741211,2023-06-16
96.19000244140625,2023-06-20
94.62999725341797,2023-06-21
92.13999938964844,2023-06-22
88.93000030517578,2023-06-23
84.56999969482422,2023-06-26
87.48999786376953,2023-06-27
87.44999694824219,2023-06-28
85.7300033569336,2023-06-29
84.61000061035156,2023-06-30
85.4000015258789,2023-07-03
85.1500015258789,2023-07-05
82.91000366210938,2023-07-06
82.76000213623047,2023-07-07
85.83000183105469,2023-07-10
93.70999908447266,2023-07-11
91.5,2023-07-12
93.1500015258789,2023-07-13
92.25,2023-07-14
93.4000015258789,2023-07-17
93.33000183105469,2023-07-18
96.08999633789062,2023-07-19
93.06999969482422,2023-07-20
96.73999786376953,2023-07-21
96.54000091552734,2023-07-24
94.98999786376953,2023-07-25
96.38999938964844,2023-07-26
95.7300033569336,2023-07-27
99.62999725341797,2023-07-28
101.6500015258789,2023-07-31
98.5999984741211,2023-08-01
96.06999969482422,2023-08-02
82.91999816894531,2023-08-03
81.58999633789062,2023-08-04
84.43000030517578,2023-08-07
82.5,2023-08-08
79.87000274658203,2023-08-09
78.20999908447266,2023-08-10
76.63999938964844,2023-08-11
79.30000305175781,2023-08-14
75.86000061035156,2023-08-15
73.94999694824219,2023-08-16
74.97000122070312,2023-08-17
73.77999877929688,2023-08-18
73.31999969482422,2023-08-21
73.4800033569336,2023-08-22
73.08000183105469,2023-08-23
71.62000274658203,2023-08-24
72.30999755859375,2023-08-25
72.23999786376953,2023-08-28
74.4000015258789,2023-08-29
74.31999969482422,2023-08-30
73.56999969482422,2023-08-31
74.63500213623047,2023-09-01
72.81999969482422,2023-09-05
72.73999786376953,2023-09-06
69.08999633789062,2023-09-07
67.12999725341797,2023-09-08
64.81999969482422,2023-09-11
64.80999755859375,2023-09-12
64.55999755859375,2023-09-13
66.68000030517578,2023-09-14
64.94000244140625,2023-09-15
63.849998474121094,2023-09-18
65.73999786376953,2023-09-19
64.69000244140625,2023-09-20
64.25,2023-09-21
63.79999923706055,2023-09-22
64.72000122070312,2023-09-25
61.869998931884766,2023-09-26
61.88999938964844,2023-09-27
63.75,2023-09-28
64.58000183105469,2023-09-29
64.6500015258789,2023-10-02
62.290000915527344,2023-10-03
63.7400016784668,2023-10-04
62.86000061035156,2023-10-05
62.720001220703125,2023-10-06
63.380001068115234,2023-10-09
63.709999084472656,2023-10-10
64.83999633789062,2023-10-11
64.76000213623047,2023-10-12
63.16999816894531,2023-10-13
66.47000122070312,2023-10-16
70.05999755859375,2023-10-17
67.9000015258789,2023-10-18
65.41999816894531,2023-10-19
64.9000015258789,2023-10-20
64.1500015258789,2023-10-23
64.58999633789062,2023-10-24
62.959999084472656,2023-10-25
62.369998931884766,2023-10-26
62.459999084472656,2023-10-27
61.310001373291016,2023-10-30
62.29999923706055,2023-10-31
60.65999984741211,2023-11-01
61.630001068115234,2023-11-02
65.25,2023-11-03
63.08000183105469,2023-11-06
64.83999633789062,2023-11-07
63.9900016784668,2023-11-08
62.02000045776367,2023-11-09
63.2400016784668,2023-11-10
63.209999084472656,2023-11-13
68.37999725341797,2023-11-14
71.73999786376953,2023-11-15
70.1500015258789,2023-11-16
72.52999877929688,2023-11-17
72.06999969482422,2023-11-20
70.58999633789062,2023-11-21
71.4800033569336,2023-11-22
71.81999969482422,2023-11-24
73.94999694824219,2023-11-27
75.2699966430664,2023-11-28
77.19999694824219,2023-11-29
75.80999755859375,2023-11-30
82.04000091552734,2023-12-01
82.98999786376953,2023-12-04
81.66000366210938,2023-12-05
79.54000091552734,2023-12-06
78.97000122070312,2023-12-07
80.08000183105469,2023-12-08
84.69000244140625,2023-12-11
85.81999969482422,2023-12-12
