NWSA,Date
12.188586235046387,2017-07-06
12.262231826782227,2017-07-07
12.105733871459961,2017-07-10
12.216204643249512,2017-07-11
12.151763916015625,2017-07-12
12.179380416870117,2017-07-13
12.492383003234863,2017-07-14
12.593647003173828,2017-07-17
12.547616004943848,2017-07-18
12.82379150390625,2017-07-19
12.851409912109375,2017-07-20
12.82379150390625,2017-07-21
12.869820594787598,2017-07-24
12.998705863952637,2017-07-25
13.099968910217285,2017-07-26
13.13679313659668,2017-07-27
13.247262001037598,2017-07-28
13.173616409301758,2017-07-31
13.284086227416992,2017-08-01
13.13679313659668,2017-08-02
13.118382453918457,2017-08-03
12.998705863952637,2017-08-04
13.201233863830566,2017-08-07
13.109175682067871,2017-08-08
13.044734001159668,2017-08-09
12.593647003173828,2017-08-10
12.36350154876709,2017-08-11
12.308263778686523,2017-08-14
12.25302791595459,2017-08-15
12.197792053222656,2017-08-16
12.179380416870117,2017-08-17
12.216204643249512,2017-08-18
12.25302791595459,2017-08-21
12.326677322387695,2017-08-22
12.133352279663086,2017-08-23
12.151763916015625,2017-08-24
12.354292869567871,2017-08-25
12.36350154876709,2017-08-28
12.299057960510254,2017-08-29
12.243821144104004,2017-08-30
12.308263778686523,2017-08-31
12.381909370422363,2017-09-01
12.225410461425781,2017-09-05
12.326677322387695,2017-09-06
12.455558776855469,2017-09-07
12.096528053283691,2017-09-08
12.280645370483398,2017-09-11
12.29919719696045,2017-09-12
12.058035850524902,2017-09-13
12.104412078857422,2017-09-14
12.141515731811523,2017-09-15
12.141515731811523,2017-09-18
12.104412078857422,2017-09-19
12.215717315673828,2017-09-20
12.132238388061523,2017-09-21
12.085860252380371,2017-09-22
12.243544578552246,2017-09-25
12.160064697265625,2017-09-26
12.29919719696045,2017-09-27
12.29919719696045,2017-09-28
12.29919719696045,2017-09-29
12.317748069763184,2017-10-02
12.401225090026855,2017-10-03
12.391950607299805,2017-10-04
12.456881523132324,2017-10-05
12.327021598815918,2017-10-06
12.224994659423828,2017-10-09
12.521806716918945,2017-10-10
12.503254890441895,2017-10-11
12.558908462524414,2017-10-12
12.688766479492188,2017-10-13
12.688766479492188,2017-10-16
12.633111953735352,2017-10-17
12.735140800476074,2017-10-18
12.633111953735352,2017-10-19
12.71658992767334,2017-10-20
12.753690719604492,2017-10-23
12.642387390136719,2017-10-24
12.67021369934082,2017-10-25
12.688766479492188,2017-10-26
12.698038101196289,2017-10-27
12.809345245361328,2017-10-30
12.67021369934082,2017-10-31
12.71658992767334,2017-11-01
12.800066947937012,2017-11-02
12.864997863769531,2017-11-03
13.245287895202637,2017-11-06
13.124707221984863,2017-11-07
13.115431785583496,2017-11-08
13.319491386413574,2017-11-09
14.005873680114746,2017-11-10
14.126452445983887,2017-11-13
14.163555145263672,2017-11-14
14.089350700378418,2017-11-15
14.58094596862793,2017-11-16
14.692252159118652,2017-11-17
14.53456974029541,2017-11-20
14.645875930786133,2017-11-21
14.627325057983398,2017-11-22
14.627325057983398,2017-11-24
14.599498748779297,2017-11-27
14.979789733886719,2017-11-28
15.165301322937012,2017-11-29
14.98906421661377,2017-11-30
15.026169776916504,2017-12-01
15.341532707214355,2017-12-04
15.21167278289795,2017-12-05
15.202401161193848,2017-12-06
15.174571990966797,2017-12-07
15.35080623626709,2017-12-08
15.387906074523926,2017-12-11
15.044717788696289,2017-12-12
15.100372314453125,2017-12-13
15.044717788696289,2017-12-14
14.859210968017578,2017-12-15
15.146749496459961,2017-12-18
15.091094017028809,2017-12-19
15.063270568847656,2017-12-20
15.156022071838379,2017-12-21
15.230228424072266,2017-12-22
15.12819766998291,2017-12-26
15.07254409790039,2017-12-27
15.146749496459961,2017-12-28
15.035443305969238,2017-12-29
15.23950481414795,2018-01-02
15.29515266418457,2018-01-03
15.387906074523926,2018-01-04
15.58268928527832,2018-01-05
15.610520362854004,2018-01-08
15.656891822814941,2018-01-09
15.629071235656738,2018-01-10
15.84240436553955,2018-01-11
15.907331466674805,2018-01-12
15.740374565124512,2018-01-16
15.962985038757324,2018-01-17
15.777477264404297,2018-01-18
15.972258567810059,2018-01-19
15.935155868530273,2018-01-22
15.833128929138184,2018-01-23
15.851675987243652,2018-01-24
15.805301666259766,2018-01-25
15.898055076599121,2018-01-26
15.823853492736816,2018-01-29
15.814577102661133,2018-01-30
15.870232582092285,2018-01-31
15.601243019104004,2018-02-01
15.220952033996582,2018-02-02
14.682978630065918,2018-02-05
15.109646797180176,2018-02-06
14.896308898925781,2018-02-07
14.516019821166992,2018-02-08
14.627325057983398,2018-02-09
14.608774185180664,2018-02-12
15.044717788696289,2018-02-13
15.156022071838379,2018-02-14
15.183852195739746,2018-02-15
15.081819534301758,2018-02-16
14.794281959533691,2018-02-20
14.849933624267578,2018-02-21
15.044717788696289,2018-02-22
15.304430961608887,2018-02-23
15.434284210205078,2018-02-26
15.193124771118164,2018-02-27
14.9612398147583,2018-02-28
14.608774185180664,2018-03-01
14.72007942199707,2018-03-02
14.979789733886719,2018-03-05
15.230228424072266,2018-03-06
15.118921279907227,2018-03-07
15.044717788696289,2018-03-08
15.276602745056152,2018-03-09
15.35080623626709,2018-03-12
15.276154518127441,2018-03-13
15.238824844360352,2018-03-14
15.322811126708984,2018-03-15
15.490784645080566,2018-03-16
15.248154640197754,2018-03-19
15.266819953918457,2018-03-20
15.406795501708984,2018-03-21
15.18283462524414,2018-03-22
14.52027702331543,2018-03-23
14.632259368896484,2018-03-26
14.5389404296875,2018-03-27
14.39896297454834,2018-03-28
14.744240760803223,2018-03-29
14.38029956817627,2018-04-02
14.59493350982666,2018-04-03
14.725576400756836,2018-04-04
14.697580337524414,2018-04-05
14.464285850524902,2018-04-06
14.604263305664062,2018-04-09
14.884215354919434,2018-04-10
14.744240760803223,2018-04-11
14.846891403198242,2018-04-12
14.669585227966309,2018-04-13
14.884215354919434,2018-04-16
15.024194717407227,2018-04-17
14.958871841430664,2018-04-18
15.10818099975586,2018-04-19
15.089517593383789,2018-04-20
15.098847389221191,2018-04-23
14.837556838989258,2018-04-24
14.818894386291504,2018-04-25
14.902880668640137,2018-04-26
14.940207481384277,2018-04-27
14.912212371826172,2018-04-30
14.940207481384277,2018-05-01
14.66025447845459,2018-05-02
14.818894386291504,2018-05-03
15.061521530151367,2018-05-04
15.294816017150879,2018-05-07
15.276154518127441,2018-05-08
15.406795501708984,2018-05-09
15.481452941894531,2018-05-10
14.165669441223145,2018-05-11
14.762904167175293,2018-05-14
14.734910011291504,2018-05-15
14.828227996826172,2018-05-16
14.688248634338379,2018-05-17
14.585600852966309,2018-05-18
14.650921821594238,2018-05-21
14.566936492919922,2018-05-22
14.445623397827148,2018-05-23
14.482949256896973,2018-05-24
14.5389404296875,2018-05-25
14.07235050201416,2018-05-29
14.370967864990234,2018-05-30
14.025691986083984,2018-05-31
14.19366455078125,2018-06-01
14.268317222595215,2018-06-04
14.576268196105957,2018-06-05
14.650921821594238,2018-06-06
14.613595962524414,2018-06-07
14.762904167175293,2018-06-08
14.809563636779785,2018-06-11
14.930875778198242,2018-06-12
14.790898323059082,2018-06-13
14.949540138244629,2018-06-14
14.912212371826172,2018-06-15
14.986865997314453,2018-06-18
14.884215354919434,2018-06-19
14.940207481384277,2018-06-20
14.734910011291504,2018-06-21
14.762904167175293,2018-06-22
14.501612663269043,2018-06-25
14.482949256896973,2018-06-26
14.408294677734375,2018-06-27
14.492280006408691,2018-06-28
14.464285850524902,2018-06-29
14.137672424316406,2018-07-02
14.258986473083496,2018-07-03
14.258986473083496,2018-07-05
14.370967864990234,2018-07-06
14.464285850524902,2018-07-09
14.716245651245117,2018-07-10
14.510944366455078,2018-07-11
14.52027702331543,2018-07-12
14.548273086547852,2018-07-13
14.38029956817627,2018-07-16
14.35230541229248,2018-07-17
14.510944366455078,2018-07-18
14.4549560546875,2018-07-19
14.258986473083496,2018-07-20
14.249654769897461,2018-07-23
14.044355392456055,2018-07-24
14.15633773803711,2018-07-25
14.081682205200195,2018-07-26
13.895048141479492,2018-07-27
13.951035499572754,2018-07-30
14.063018798828125,2018-07-31
14.063018798828125,2018-08-01
14.007028579711914,2018-08-02
14.07235050201416,2018-08-03
14.109678268432617,2018-08-06
14.128342628479004,2018-08-07
14.128342628479004,2018-08-08
14.240324974060059,2018-08-09
12.317973136901855,2018-08-10
12.67258071899414,2018-08-13
12.77523136138916,2018-08-14
12.75656795501709,2018-08-15
12.971198081970215,2018-08-16
12.971198081970215,2018-08-17
12.663248062133789,2018-08-20
12.663248062133789,2018-08-21
12.737902641296387,2018-08-22
12.513940811157227,2018-08-23
12.504609107971191,2018-08-24
12.364633560180664,2018-08-27
12.32730484008789,2018-08-28
12.44861888885498,2018-08-29
12.336637496948242,2018-08-30
12.196659088134766,2018-08-31
12.056681632995605,2018-09-04
12.019354820251465,2018-09-05
11.8513822555542,2018-09-06
11.814057350158691,2018-09-07
11.776727676391602,2018-09-10
11.786134719848633,2018-09-11
11.626229286193848,2018-09-12
11.757916450500488,2018-09-13
11.70147705078125,2018-09-14
11.541570663452148,2018-09-17
11.68266487121582,2018-09-18
11.776728630065918,2018-09-19
11.8707914352417,2018-09-20
12.049511909484863,2018-09-21
11.99307632446289,2018-09-24
12.143574714660645,2018-09-25
12.087139129638672,2018-09-26
12.115354537963867,2018-09-27
12.406952857971191,2018-09-28
12.322298049926758,2018-10-01
12.294075965881348,2018-10-02
12.585672378540039,2018-10-03
12.538642883300781,2018-10-04
12.501017570495605,2018-10-05
12.529234886169434,2018-10-08
12.679736137390137,2018-10-09
12.01188850402832,2018-10-10
11.946043014526367,2018-10-11
12.058918952941895,2018-10-12
12.218825340270996,2018-10-15
12.359922409057617,2018-10-16
12.425765991210938,2018-10-17
12.359922409057617,2018-10-18
12.350515365600586,2018-10-19
12.406952857971191,2018-10-22
12.312891006469727,2018-10-23
12.087139129638672,2018-10-24
12.096543312072754,2018-10-25
11.91782283782959,2018-10-26
11.729698181152344,2018-10-29
12.058918952941895,2018-10-30
12.406952857971191,2018-10-31
12.350515365600586,2018-11-01
12.388141632080078,2018-11-02
12.37873363494873,2018-11-05
12.482202529907227,2018-11-06
12.632705688476562,2018-11-07
13.300555229187012,2018-11-08
13.394619941711426,2018-11-09
12.877269744873047,2018-11-12
12.849051475524902,2018-11-13
12.990145683288574,2018-11-14
12.76439380645752,2018-11-15
12.76439380645752,2018-11-16
12.510424613952637,2018-11-19
11.851981163024902,2018-11-20
11.842575073242188,2018-11-21
11.8613862991333,2018-11-23
12.256450653076172,2018-11-26
12.105951309204102,2018-11-27
12.350515365600586,2018-11-28
12.425765991210938,2018-11-29
12.209420204162598,2018-11-30
12.510424613952637,2018-12-03
12.124763488769531,2018-12-04
11.729698181152344,2018-12-06
11.626229286193848,2018-12-07
11.786134719848633,2018-12-10
11.720290184020996,2018-12-11
11.974262237548828,2018-12-12
11.851981163024902,2018-12-13
11.522758483886719,2018-12-14
11.35344409942627,2018-12-17
11.259380340576172,2018-12-18
11.137099266052246,2018-12-19
10.666781425476074,2018-12-20
10.384589195251465,2018-12-21
10.22468376159668,2018-12-24
10.516281127929688,2018-12-26
10.544498443603516,2018-12-27
10.582124710083008,2018-12-28
10.676187515258789,2018-12-31
10.713812828063965,2019-01-02
10.610342025756836,2019-01-03
11.071253776550293,2019-01-04
11.268786430358887,2019-01-07
11.438100814819336,2019-01-08
11.485132217407227,2019-01-09
11.456912994384766,2019-01-10
11.513352394104004,2019-01-11
11.560384750366211,2019-01-14
11.645041465759277,2019-01-15
11.645041465759277,2019-01-16
11.70147705078125,2019-01-17
11.776728630065918,2019-01-18
11.6168212890625,2019-01-22
11.447507858276367,2019-01-23
11.70147705078125,2019-01-24
11.936634063720703,2019-01-25
11.88019847869873,2019-01-28
11.964856147766113,2019-01-29
11.91782283782959,2019-01-30
12.06832504272461,2019-01-31
11.983667373657227,2019-02-01
12.105951309204102,2019-02-04
12.209420204162598,2019-02-05
12.152982711791992,2019-02-06
11.955451011657715,2019-02-07
11.720290184020996,2019-02-08
11.494539260864258,2019-02-11
11.663853645324707,2019-02-12
11.70147705078125,2019-02-13
11.757916450500488,2019-02-14
11.99307632446289,2019-02-15
12.002480506896973,2019-02-19
12.115354537963867,2019-02-20
12.040106773376465,2019-02-21
12.209420204162598,2019-02-22
12.247045516967773,2019-02-25
12.247045516967773,2019-02-26
12.265857696533203,2019-02-27
12.247045516967773,2019-02-28
12.463391304016113,2019-03-01
12.453984260559082,2019-03-04
12.397547721862793,2019-03-05
12.341108322143555,2019-03-06
12.134169578552246,2019-03-07
12.040106773376465,2019-03-08
12.265857696533203,2019-03-11
12.199505805969238,2019-03-12
12.076276779174805,2019-03-13
11.981489181518555,2019-03-14
11.981489181518555,2019-03-15
11.962529182434082,2019-03-18
11.886697769165039,2019-03-19
11.943572998046875,2019-03-20
12.180548667907715,2019-03-21
11.97200870513916,2019-03-22
11.905655860900879,2019-03-25
11.772948265075684,2019-03-26
11.668681144714355,2019-03-27
11.73503303527832,2019-03-28
11.791906356811523,2019-03-29
11.8677396774292,2019-04-01
11.791906356811523,2019-04-02
11.839303016662598,2019-04-03
11.848782539367676,2019-04-04
11.8961763381958,2019-04-05
11.8677396774292,2019-04-08
11.8677396774292,2019-04-09
11.990965843200684,2019-04-10
11.886697769165039,2019-04-11
11.990965843200684,2019-04-12
11.886697769165039,2019-04-15
12.009923934936523,2019-04-16
11.934094429016113,2019-04-17
11.8677396774292,2019-04-18
11.791906356811523,2019-04-22
11.848782539367676,2019-04-23
11.858260154724121,2019-04-24
11.706596374511719,2019-04-25
11.810864448547363,2019-04-26
11.791906356811523,2019-04-29
11.772948265075684,2019-04-30
11.725553512573242,2019-05-01
11.621285438537598,2019-05-02
11.69711685180664,2019-05-03
11.403266906738281,2019-05-06
10.967231750488281,2019-05-07
10.825047492980957,2019-05-08
10.834526062011719,2019-05-09
11.280038833618164,2019-05-10
10.86296272277832,2019-05-13
10.91983699798584,2019-05-14
10.967231750488281,2019-05-15
10.929316520690918,2019-05-16
10.815567970275879,2019-05-17
10.986189842224121,2019-05-20
11.185250282287598,2019-05-21
11.147335052490234,2019-05-22
11.175771713256836,2019-05-23
11.166291236877441,2019-05-24
11.166291236877441,2019-05-28
11.005148887634277,2019-05-29
10.853484153747559,2019-05-30
10.796608924865723,2019-05-31
10.825047492980957,2019-06-03
10.976710319519043,2019-06-04
11.014626502990723,2019-06-05
10.995668411254883,2019-06-06
11.109417915344238,2019-06-07
11.15681266784668,2019-06-10
11.185250282287598,2019-06-11
11.128375053405762,2019-06-12
11.175771713256836,2019-06-13
11.213685989379883,2019-06-14
11.602327346801758,2019-06-17
12.218463897705078,2019-06-18
12.673457145690918,2019-06-19
12.853559494018555,2019-06-20
12.82512092590332,2019-06-21
12.626060485839844,2019-06-24
12.559708595275879,2019-06-25
12.607104301452637,2019-06-26
12.730331420898438,2019-06-27
12.78720474243164,2019-06-28
12.891475677490234,2019-07-01
12.806163787841797,2019-07-02
12.749288558959961,2019-07-03
12.758767127990723,2019-07-05
12.597624778747559,2019-07-08
