MELI,Date
119.06859588623047,2015-01-12
118.7716293334961,2015-01-13
117.33621215820312,2015-01-14
115.71275329589844,2015-01-15
118.11827087402344,2015-01-16
121.24644470214844,2015-01-20
121.86018371582031,2015-01-21
124.39440155029297,2015-01-22
126.00798797607422,2015-01-23
126.22578430175781,2015-01-26
126.78014373779297,2015-01-27
124.97846221923828,2015-01-28
126.374267578125,2015-01-29
122.69172668457031,2015-01-30
124.27562713623047,2015-02-02
127.78984832763672,2015-02-03
126.48314666748047,2015-02-04
128.26504516601562,2015-02-05
124.83988189697266,2015-02-06
124.32511138916016,2015-02-09
127.05734252929688,2015-02-10
126.55245208740234,2015-02-11
130.61114501953125,2015-02-12
128.68080139160156,2015-02-13
130.5220947265625,2015-02-17
131.27442932128906,2015-02-18
129.1856689453125,2015-02-19
129.60145568847656,2015-02-20
130.23500061035156,2015-02-23
131.1556396484375,2015-02-24
132.86819458007812,2015-02-25
129.69049072265625,2015-02-26
129.65093994140625,2015-02-27
131.9574737548828,2015-03-02
132.55140686035156,2015-03-03
129.9776153564453,2015-03-04
130.67056274414062,2015-03-05
127.89876556396484,2015-03-06
123.74105834960938,2015-03-09
122.66204833984375,2015-03-10
125.23585510253906,2015-03-11
126.60195922851562,2015-03-12
124.44392395019531,2015-03-13
125.80999755859375,2015-03-16
126.374267578125,2015-03-17
125.00816345214844,2015-03-18
121.67212677001953,2015-03-19
123.3351821899414,2015-03-20
124.1667251586914,2015-03-23
121.10784149169922,2015-03-24
119.89025115966797,2015-03-25
120.18722534179688,2015-03-26
121.7159652709961,2015-03-27
120.54685974121094,2015-03-30
121.38902282714844,2015-03-31
122.71664428710938,2015-04-01
123.98483276367188,2015-04-02
125.10440063476562,2015-04-06
125.79794311523438,2015-04-07
127.40298461914062,2015-04-08
128.50274658203125,2015-04-09
130.3852081298828,2015-04-10
129.50343322753906,2015-04-13
130.35546875,2015-04-14
130.9796600341797,2015-04-15
129.95916748046875,2015-04-16
128.79998779296875,2015-04-17
132.29734802246094,2015-04-20
135.68580627441406,2015-04-21
136.76573181152344,2015-04-22
137.68714904785156,2015-04-23
136.2108917236328,2015-04-24
135.58676147460938,2015-04-27
138.94544982910156,2015-04-28
141.66015625,2015-04-29
141.01614379882812,2015-04-30
144.00828552246094,2015-05-01
150.86439514160156,2015-05-04
147.81283569335938,2015-05-05
147.13909912109375,2015-05-06
143.7605743408203,2015-05-07
145.27645874023438,2015-05-08
144.83059692382812,2015-05-11
144.32534790039062,2015-05-12
143.3246307373047,2015-05-13
145.43495178222656,2015-05-14
145.1080322265625,2015-05-15
146.45545959472656,2015-05-18
144.2361602783203,2015-05-19
145.74212646484375,2015-05-20
147.63449096679688,2015-05-21
146.11862182617188,2015-05-22
144.3946990966797,2015-05-26
145.07830810546875,2015-05-27
145.14764404296875,2015-05-28
143.7903289794922,2015-05-29
142.35366821289062,2015-06-01
141.6898651123047,2015-06-02
142.1456298828125,2015-06-03
141.96730041503906,2015-06-04
143.60205078125,2015-06-05
141.36293029785156,2015-06-08
141.93756103515625,2015-06-09
144.1073455810547,2015-06-10
140.12448120117188,2015-06-11
142.33389282226562,2015-06-12
140.65948486328125,2015-06-15
142.1852569580078,2015-06-16
141.9970245361328,2015-06-17
144.1172637939453,2015-06-18
145.80157470703125,2015-06-19
145.36566162109375,2015-06-22
149.59622192382812,2015-06-23
147.76327514648438,2015-06-24
148.25869750976562,2015-06-25
146.4671173095703,2015-06-26
139.92352294921875,2015-06-29
140.48867797851562,2015-06-30
140.25071716308594,2015-07-01
137.5242462158203,2015-07-02
134.82749938964844,2015-07-06
134.1334686279297,2015-07-07
128.78953552246094,2015-07-08
132.17037963867188,2015-07-09
134.47055053710938,2015-07-10
134.48045349121094,2015-07-13
133.74681091308594,2015-07-14
134.44081115722656,2015-07-15
134.84730529785156,2015-07-16
135.9477996826172,2015-07-17
135.62063598632812,2015-07-20
133.47909545898438,2015-07-21
133.67738342285156,2015-07-22
131.98202514648438,2015-07-23
130.2667999267578,2015-07-24
127.78816223144531,2015-07-27
127.54032135009766,2015-07-28
132.8544921875,2015-07-29
129.56288146972656,2015-07-30
129.57278442382812,2015-07-31
127.30235290527344,2015-08-03
128.06576538085938,2015-08-04
130.7922821044922,2015-08-05
119.96562194824219,2015-08-06
120.10442352294922,2015-08-07
122.60289001464844,2015-08-10
122.14680480957031,2015-08-11
120.23330688476562,2015-08-12
119.21212005615234,2015-08-13
118.72631072998047,2015-08-14
120.0845947265625,2015-08-17
116.921875,2015-08-18
112.9164047241211,2015-08-19
106.95777893066406,2015-08-20
105.6292495727539,2015-08-21
102.60530853271484,2015-08-24
101.28668975830078,2015-08-25
103.86443328857422,2015-08-26
111.01282501220703,2015-08-27
112.2223892211914,2015-08-28
109.10922241210938,2015-08-31
107.70136260986328,2015-09-01
109.00017547607422,2015-09-02
111.27059173583984,2015-09-03
107.25521087646484,2015-09-04
108.6135025024414,2015-09-08
107.13623809814453,2015-09-09
106.0853042602539,2015-09-10
104.35025787353516,2015-09-11
105.1929931640625,2015-09-14
107.27503204345703,2015-09-15
108.3458023071289,2015-09-16
104.01317596435547,2015-09-17
98.7882080078125,2015-09-18
97.83642578125,2015-09-21
94.6836166381836,2015-09-22
91.7984848022461,2015-09-23
91.72908020019531,2015-09-24
91.1143798828125,2015-09-25
89.38037872314453,2015-09-28
86.05528259277344,2015-09-29
90.38286590576172,2015-09-30
90.00569152832031,2015-10-01
94.78986358642578,2015-10-02
95.9908447265625,2015-10-05
94.27371978759766,2015-10-06
93.99578857421875,2015-10-07
93.64840698242188,2015-10-08
93.3307876586914,2015-10-09
91.86180114746094,2015-10-12
92.6955337524414,2015-10-13
90.20418548583984,2015-10-14
92.96353149414062,2015-10-15
95.00822448730469,2015-10-16
95.77247619628906,2015-10-19
95.8916015625,2015-10-20
94.63102722167969,2015-10-21
96.75513458251953,2015-10-22
98.31346130371094,2015-10-23
98.85935974121094,2015-10-26
96.61617279052734,2015-10-27
96.42757415771484,2015-10-28
94.53178405761719,2015-10-29
97.63851165771484,2015-10-30
101.21173858642578,2015-11-02
103.4549331665039,2015-11-03
106.20433807373047,2015-11-04
115.56421661376953,2015-11-05
117.80741119384766,2015-11-06
117.23171997070312,2015-11-09
118.7602767944336,2015-11-10
118.91908264160156,2015-11-11
119.63372039794922,2015-11-12
117.22179412841797,2015-11-13
118.60145568847656,2015-11-16
119.35581970214844,2015-11-17
120.10022735595703,2015-11-18
119.63372039794922,2015-11-19
120.4476318359375,2015-11-20
124.42781829833984,2015-11-23
123.46501922607422,2015-11-24
125.25162506103516,2015-11-25
124.2094497680664,2015-11-27
122.32357788085938,2015-11-30
124.6263198852539,2015-12-01
123.59405517578125,2015-12-02
119.7528305053711,2015-12-03
120.87442779541016,2015-12-04
118.9091567993164,2015-12-07
118.63124084472656,2015-12-08
115.88182830810547,2015-12-09
117.3409194946289,2015-12-10
113.26145935058594,2015-12-11
114.86943817138672,2015-12-14
117.55927276611328,2015-12-15
115.73294830322266,2015-12-16
113.41034698486328,2015-12-17
110.73042297363281,2015-12-18
111.89173126220703,2015-12-21
110.93885803222656,2015-12-22
112.92399597167969,2015-12-23
113.24160766601562,2015-12-24
113.1423568725586,2015-12-28
114.36730194091797,2015-12-29
113.61227416992188,2015-12-30
113.59239959716797,2015-12-31
109.23108673095703,2016-01-04
108.96286010742188,2016-01-05
106.62823486328125,2016-01-06
102.25700378417969,2016-01-07
100.42903137207031,2016-01-08
98.11426544189453,2016-01-11
104.16444396972656,2016-01-12
99.892578125,2016-01-13
104.19424438476562,2016-01-14
95.76969909667969,2016-01-15
95.8591079711914,2016-01-19
95.6008071899414,2016-01-20
96.86251068115234,2016-01-21
100.4886474609375,2016-01-22
99.71373748779297,2016-01-25
98.35269165039062,2016-01-26
96.59426879882812,2016-01-27
96.22669219970703,2016-01-28
97.59765625,2016-01-29
98.35269165039062,2016-02-01
95.49153137207031,2016-02-02
94.74642944335938,2016-02-03
96.00811767578125,2016-02-04
89.659912109375,2016-02-05
85.30855560302734,2016-02-08
85.2588882446289,2016-02-09
87.13651275634766,2016-02-10
88.45782470703125,2016-02-11
91.34880065917969,2016-02-12
95.13388061523438,2016-02-16
97.59765625,2016-02-17
98.15399932861328,2016-02-18
99.8230209350586,2016-02-19
99.3262939453125,2016-02-22
97.73674011230469,2016-02-23
102.42589569091797,2016-02-24
101.88941955566406,2016-02-25
96.92210388183594,2016-02-26
101.09465026855469,2016-02-29
104.2637939453125,2016-03-01
105.21751403808594,2016-03-02
105.83346557617188,2016-03-03
108.1680908203125,2016-03-04
109.69802856445312,2016-03-07
108.2972412109375,2016-03-08
110.47291564941406,2016-03-09
112.77774810791016,2016-03-10
114.89382934570312,2016-03-11
114.1884765625,2016-03-14
112.44992065429688,2016-03-15
112.96652221679688,2016-03-16
114.16860961914062,2016-03-17
113.95004272460938,2016-03-18
113.92024230957031,2016-03-21
114.7249526977539,2016-03-22
111.6750259399414,2016-03-23
112.1518783569336,2016-03-24
114.4666519165039,2016-03-28
117.6598129272461,2016-03-29
117.0629653930664,2016-03-30
117.23207092285156,2016-03-31
119.98755645751953,2016-04-01
117.98808288574219,2016-04-04
116.51583862304688,2016-04-05
118.83362579345703,2016-04-06
117.48075866699219,2016-04-07
117.23207092285156,2016-04-08
117.09281158447266,2016-04-11
119.3409652709961,2016-04-12
124.69273376464844,2016-04-13
125.89639282226562,2016-04-14
126.67230987548828,2016-04-15
129.4178466796875,2016-04-18
126.90110778808594,2016-04-19
128.7613067626953,2016-04-20
125.84667205810547,2016-04-21
125.7471923828125,2016-04-22
123.94668579101562,2016-04-25
125.19011688232422,2016-04-26
125.23986053466797,2016-04-27
123.21055603027344,2016-04-28
124.23516082763672,2016-04-29
125.78697204589844,2016-05-02
124.68278503417969,2016-05-03
123.70793914794922,2016-05-04
124.2251968383789,2016-05-05
127.35868835449219,2016-05-06
126.5827865600586,2016-05-09
128.21417236328125,2016-05-10
129.01992797851562,2016-05-11
127.2890625,2016-05-12
126.86131286621094,2016-05-13
128.0251922607422,2016-05-16
130.0942840576172,2016-05-17
131.8052520751953,2016-05-18
131.09898376464844,2016-05-19
133.18795776367188,2016-05-20
131.32777404785156,2016-05-23
133.8942413330078,2016-05-24
133.3173065185547,2016-05-25
134.3020782470703,2016-05-26
134.37173461914062,2016-05-27
135.78427124023438,2016-05-31
135.62510681152344,2016-06-01
136.2816619873047,2016-06-02
135.0382080078125,2016-06-03
137.5449981689453,2016-06-06
137.90310668945312,2016-06-07
136.2816619873047,2016-06-08
136.73927307128906,2016-06-09
133.5858612060547,2016-06-10
132.6707000732422,2016-06-13
133.73509216308594,2016-06-14
133.08848571777344,2016-06-15
134.7596893310547,2016-06-16
133.04869079589844,2016-06-17
134.38165283203125,2016-06-20
135.1177978515625,2016-06-21
135.7544403076172,2016-06-22
138.33087158203125,2016-06-23
131.3377227783203,2016-06-24
126.2147216796875,2016-06-27
132.1305694580078,2016-06-28
138.39501953125,2016-06-29
140.09803771972656,2016-06-30
139.24154663085938,2016-07-01
139.25149536132812,2016-07-05
139.11207580566406,2016-07-06
142.33889770507812,2016-07-07
145.62547302246094,2016-07-08
148.44398498535156,2016-07-11
150.48565673828125,2016-07-12
148.66307067871094,2016-07-13
148.61328125,2016-07-14
147.8663330078125,2016-07-15
148.19497680664062,2016-07-18
148.1153106689453,2016-07-19
151.75047302246094,2016-07-20
152.78623962402344,2016-07-21
153.6128692626953,2016-07-22
150.92384338378906,2016-07-25
150.7943878173828,2016-07-26
150.78440856933594,2016-07-27
151.37200927734375,2016-07-28
152.4575958251953,2016-07-29
152.328125,2016-08-01
150.88400268554688,2016-08-02
150.66490173339844,2016-08-03
151.63095092773438,2016-08-04
172.27667236328125,2016-08-05
173.013671875,2016-08-08
169.51795959472656,2016-08-09
168.95025634765625,2016-08-10
169.2390594482422,2016-08-11
168.1734161376953,2016-08-12
169.43826293945312,2016-08-15
167.6455841064453,2016-08-16
166.29110717773438,2016-08-17
166.4604034423828,2016-08-18
167.00816345214844,2016-08-19
166.19149780273438,2016-08-22
166.0620574951172,2016-08-23
165.3549346923828,2016-08-24
165.95248413085938,2016-08-25
166.2711944580078,2016-08-26
165.89273071289062,2016-08-29
166.22140502929688,2016-08-30
171.3006591796875,2016-08-31
172.97381591796875,2016-09-01
185.403076171875,2016-09-02
185.53253173828125,2016-09-06
181.260009765625,2016-09-07
182.44515991210938,2016-09-08
178.5012664794922,2016-09-09
178.8099822998047,2016-09-12
176.22055053710938,2016-09-13
171.3006591796875,2016-09-14
173.90003967285156,2016-09-15
176.4794921875,2016-09-16
178.1825714111328,2016-09-19
178.52117919921875,2016-09-20
185.99069213867188,2016-09-21
190.47239685058594,2016-09-22
186.3292999267578,2016-09-23
186.0902862548828,2016-09-26
186.7376251220703,2016-09-27
186.86721801757812,2016-09-28
183.13943481445312,2016-09-29
184.3654022216797,2016-09-30
185.5913848876953,2016-10-03
183.98666381835938,2016-10-04
185.88046264648438,2016-10-05
185.68109130859375,2016-10-06
189.20953369140625,2016-10-07
188.57162475585938,2016-10-10
183.86703491210938,2016-10-11
182.61117553710938,2016-10-12
167.90939331054688,2016-10-13
166.49400329589844,2016-10-14
167.3412322998047,2016-10-17
166.9624786376953,2016-10-18
168.87620544433594,2016-10-19
170.4909210205078,2016-10-20
173.36148071289062,2016-10-21
172.25514221191406,2016-10-24
170.48092651367188,2016-10-25
170.0922088623047,2016-10-26
168.88616943359375,2016-10-27
167.61036682128906,2016-10-28
167.4608612060547,2016-10-31
169.2350311279297,2016-11-01
166.06544494628906,2016-11-02
165.33782958984375,2016-11-03
166.34451293945312,2016-11-04
168.70675659179688,2016-11-07
174.0990753173828,2016-11-08
172.2750701904297,2016-11-09
162.27784729003906,2016-11-10
155.4502410888672,2016-11-11
152.998291015625,2016-11-14
155.20106506347656,2016-11-15
156.42703247070312,2016-11-16
156.75595092773438,2016-11-17
157.11477661132812,2016-11-18
160.10498046875,2016-11-21
164.4108428955078,2016-11-22
166.2049560546875,2016-11-23
162.65660095214844,2016-11-25
161.33096313476562,2016-11-28
162.3775177001953,2016-11-29
157.30416870117188,2016-11-30
150.8054656982422,2016-12-01
152.0613555908203,2016-12-02
157.43373107910156,2016-12-05
157.03504943847656,2016-12-06
165.0786590576172,2016-12-07
159.43716430664062,2016-12-08
158.09156799316406,2016-12-09
153.1776885986328,2016-12-12
156.30743408203125,2016-12-13
157.2244110107422,2016-12-14
158.72947692871094,2016-12-15
154.46348571777344,2016-12-16
152.57965087890625,2016-12-19
152.3902587890625,2016-12-20
153.89532470703125,2016-12-21
155.93862915039062,2016-12-22
156.14794921875,2016-12-23
157.98193359375,2016-12-27
155.25827026367188,2016-12-28
158.1415557861328,2016-12-29
155.77706909179688,2016-12-30
160.64572143554688,2017-01-03
165.4345703125,2017-01-04
170.8818817138672,2017-01-05
171.7598419189453,2017-01-06
173.70529174804688,2017-01-09
177.37672424316406,2017-01-10
176.3391571044922,2017-01-11
172.7874298095703,2017-01-12
176.0398406982422,2017-01-13
177.63613891601562,2017-01-17
174.8526153564453,2017-01-18
174.4934539794922,2017-01-19
175.76051330566406,2017-01-20
178.3045654296875,2017-01-23
182.88389587402344,2017-01-24
182.95376586914062,2017-01-25
182.94375610351562,2017-01-26
182.2054901123047,2017-01-27
184.689697265625,2017-01-30
184.95909118652344,2017-01-31
188.14166259765625,2017-02-01
188.1815643310547,2017-02-02
189.7080078125,2017-02-03
191.29432678222656,2017-02-06
191.16461181640625,2017-02-07
191.40408325195312,2017-02-08
191.26438903808594,2017-02-09
194.82608032226562,2017-02-10
194.66644287109375,2017-02-13
196.6119384765625,2017-02-14
199.4652862548828,2017-02-15
197.54974365234375,2017-02-16
197.96876525878906,2017-02-17
198.03860473632812,2017-02-21
199.9441680908203,2017-02-22
199.3555450439453,2017-02-23
207.30702209472656,2017-02-24
207.74598693847656,2017-02-27
210.37986755371094,2017-02-28
210.6791534423828,2017-03-01
208.31468200683594,2017-03-02
212.2654571533203,2017-03-03
210.2800750732422,2017-03-06
210.80885314941406,2017-03-07
208.64389038085938,2017-03-08
208.89332580566406,2017-03-09
210.79885864257812,2017-03-10
212.24551391601562,2017-03-13
211.80653381347656,2017-03-14
214.62994384765625,2017-03-15
211.0682373046875,2017-03-16
210.79885864257812,2017-03-17
215.607666015625,2017-03-20
205.2218780517578,2017-03-21
209.14273071289062,2017-03-22
207.69610595703125,2017-03-23
210.369873046875,2017-03-24
211.07823181152344,2017-03-27
211.0183563232422,2017-03-28
215.94039916992188,2017-03-29
212.2164306640625,2017-03-30
211.12818908691406,2017-03-31
219.59446716308594,2017-04-03
215.57098388671875,2017-04-04
214.93203735351562,2017-04-05
217.3680877685547,2017-04-06
218.745849609375,2017-04-07
218.70591735839844,2017-04-10
219.42474365234375,2017-04-11
215.96035766601562,2017-04-12
215.1117401123047,2017-04-13
220.12362670898438,2017-04-17
217.4779052734375,2017-04-18
218.4762725830078,2017-04-19
223.04888916015625,2017-04-20
223.45823669433594,2017-04-21
225.53485107421875,2017-04-24
230.25723266601562,2017-04-25
227.9110107421875,2017-04-26
229.83790588378906,2017-04-27
228.54000854492188,2017-04-28
234.70999145507812,2017-05-01
234.3805389404297,2017-05-02
234.59019470214844,2017-05-03
236.12771606445312,2017-05-04
274.7152404785156,2017-05-05
274.5155334472656,2017-05-08
281.31451416015625,2017-05-09
281.80377197265625,2017-05-10
280.4159851074219,2017-05-11
286.8156433105469,2017-05-12
295.7611389160156,2017-05-15
296.73956298828125,2017-05-16
278.0997314453125,2017-05-17
270.37225341796875,2017-05-18
272.1294250488281,2017-05-19
274.9248962402344,2017-05-22
281.3445129394531,2017-05-23
285.8172607421875,2017-05-24
291.9473571777344,2017-05-25
286.4862060546875,2017-05-26
279.5274658203125,2017-05-30
274.6653137207031,2017-05-31
279.9467468261719,2017-06-01
279.91680908203125,2017-06-02
278.439208984375,2017-06-05
279.58734130859375,2017-06-06
284.7889099121094,2017-06-07
287.654296875,2017-06-08
274.6253967285156,2017-06-09
270.29241943359375,2017-06-12
272.5587158203125,2017-06-13
264.5716552734375,2017-06-14
262.8744201660156,2017-06-15
263.0242004394531,2017-06-16
273.8765869140625,2017-06-19
270.8315124511719,2017-06-20
276.5422668457031,2017-06-21
275.3042907714844,2017-06-22
274.7851257324219,2017-06-23
267.5668029785156,2017-06-26
255.5163116455078,2017-06-27
262.0395812988281,2017-06-28
252.16976928710938,2017-06-29
250.6213836669922,2017-06-30
250.42156982421875,2017-07-03
248.7233123779297,2017-07-05
250.8411407470703,2017-07-06
255.3365020751953,2017-07-07
259.55218505859375,2017-07-10
262.1394958496094,2017-07-11
274.06719970703125,2017-07-12
271.26007080078125,2017-07-13
273.2979736328125,2017-07-14
275.8353271484375,2017-07-17
279.9510803222656,2017-07-18
280.270751953125,2017-07-19
281.7892150878906,2017-07-20
279.9710998535156,2017-07-21
282.0888977050781,2017-07-24
278.97210693359375,2017-07-25
285.7251281738281,2017-07-26
286.3445129394531,2017-07-27
288.57220458984375,2017-07-28
288.1226806640625,2017-07-31
288.58221435546875,2017-08-01
286.3045654296875,2017-08-02
292.0785827636719,2017-08-03
260.2015075683594,2017-08-04
255.9059295654297,2017-08-07
251.66029357910156,2017-08-08
251.26071166992188,2017-08-09
232.40017700195312,2017-08-10
239.91241455078125,2017-08-11
236.69573974609375,2017-08-14
235.82664489746094,2017-08-15
241.650634765625,2017-08-16
233.94857788085938,2017-08-17
235.8965606689453,2017-08-18
241.70057678222656,2017-08-21
243.0391845703125,2017-08-22
243.28892517089844,2017-08-23
243.3688507080078,2017-08-24
246.15599060058594,2017-08-25
242.2899627685547,2017-08-28
240.65164184570312,2017-08-29
246.49562072753906,2017-08-30
258.2035217285156,2017-08-31
251.6503143310547,2017-09-01
256.3654479980469,2017-09-05
257.6141662597656,2017-09-06
258.4132995605469,2017-09-07
259.7120056152344,2017-09-08
284.9659423828125,2017-09-11
290.490234375,2017-09-12
291.90875244140625,2017-09-13
287.6231994628906,2017-09-14
282.4185485839844,2017-09-15
289.41131591796875,2017-09-18
289.67108154296875,2017-09-19
289.9008483886719,2017-09-20
281.57940673828125,2017-09-21
279.1719055175781,2017-09-22
269.94140625,2017-09-25
268.9924011230469,2017-09-26
267.12432861328125,2017-09-27
261.8667907714844,2017-09-28
258.8082275390625,2017-09-29
263.5260314941406,2017-10-02
264.2356872558594,2017-10-03
263.6859436035156,2017-10-04
270.1029357910156,2017-10-05
268.693603515625,2017-10-06
269.7930908203125,2017-10-09
273.5113525390625,2017-10-10
274.3609313964844,2017-10-11
246.14419555664062,2017-10-12
244.7848358154297,2017-10-13
232.89044189453125,2017-10-16
234.67959594726562,2017-10-17
242.2960205078125,2017-10-18
235.88902282714844,2017-10-19
235.61915588378906,2017-10-20
226.2435760498047,2017-10-23
225.31399536132812,2017-10-24
221.4058380126953,2017-10-25
228.89231872558594,2017-10-26
235.9390106201172,2017-10-27
234.38973999023438,2017-10-30
240.19700622558594,2017-10-31
238.90760803222656,2017-11-01
235.88902282714844,2017-11-02
267.22430419921875,2017-11-03
268.4037170410156,2017-11-06
265.5050964355469,2017-11-07
259.9776916503906,2017-11-08
266.28472900390625,2017-11-09
270.74261474609375,2017-11-10
266.95440673828125,2017-11-13
262.3665771484375,2017-11-14
263.41607666015625,2017-11-15
262.3565979003906,2017-11-16
269.6031799316406,2017-11-17
265.7149963378906,2017-11-20
268.6336364746094,2017-11-21
265.7649841308594,2017-11-22
271.2524108886719,2017-11-24
272.4917907714844,2017-11-27
269.7131042480469,2017-11-28
267.5741271972656,2017-11-29
275.0106506347656,2017-11-30
272.78167724609375,2017-12-01
271.60223388671875,2017-12-04
270.6726379394531,2017-12-05
272.0820007324219,2017-12-06
272.5517578125,2017-12-07
276.32000732421875,2017-12-08
288.6641845703125,2017-12-11
294.9812316894531,2017-12-12
318.7900390625,2017-12-13
320.85906982421875,2017-12-14
318.7600402832031,2017-12-15
325.9666442871094,2017-12-18
329.1251525878906,2017-12-19
314.7519226074219,2017-12-20
318.3902282714844,2017-12-21
314.68194580078125,2017-12-22
318.3402404785156,2017-12-26
318.8500061035156,2017-12-27
315.57000732421875,2017-12-28
314.6600036621094,2017-12-29
322.5799865722656,2018-01-02
329.2799987792969,2018-01-03
325.8800048828125,2018-01-04
330.8699951171875,2018-01-05
340.7900085449219,2018-01-08
337.6499938964844,2018-01-09
339.54998779296875,2018-01-10
342.0199890136719,2018-01-11
342.4700012207031,2018-01-12
339.8500061035156,2018-01-16
340.45001220703125,2018-01-17
341.8800048828125,2018-01-18
345.30999755859375,2018-01-19
352.2699890136719,2018-01-22
355.42999267578125,2018-01-23
355.6000061035156,2018-01-24
360.05999755859375,2018-01-25
381.8599853515625,2018-01-26
390.2699890136719,2018-01-29
386.3699951171875,2018-01-30
387.1000061035156,2018-01-31
378.760009765625,2018-02-01
368.3900146484375,2018-02-02
351.989990234375,2018-02-05
350.4599914550781,2018-02-06
343.54998779296875,2018-02-07
345.30999755859375,2018-02-08
335.8599853515625,2018-02-09
353.45001220703125,2018-02-12
366.510009765625,2018-02-13
375.7099914550781,2018-02-14
379.04998779296875,2018-02-15
369.8699951171875,2018-02-16
375.7799987792969,2018-02-20
373.3399963378906,2018-02-21
369.5,2018-02-22
387.260009765625,2018-02-23
392.55999755859375,2018-02-26
375.44000244140625,2018-02-27
387.9700012207031,2018-02-28
385.3800048828125,2018-03-01
388.9599914550781,2018-03-02
390.8900146484375,2018-03-05
410.25,2018-03-06
407.8800048828125,2018-03-07
397.32000732421875,2018-03-08
413.94000244140625,2018-03-09
410.04998779296875,2018-03-12
406.4100036621094,2018-03-13
404.9700012207031,2018-03-14
387.1099853515625,2018-03-15
378.44000244140625,2018-03-16
366.510009765625,2018-03-19
364.7300109863281,2018-03-20
361.8500061035156,2018-03-21
350.6000061035156,2018-03-22
344.7300109863281,2018-03-23
353.3999938964844,2018-03-26
352.2099914550781,2018-03-27
341.2200012207031,2018-03-28
356.3900146484375,2018-03-29
347.20001220703125,2018-04-02
342.8699951171875,2018-04-03
355.4800109863281,2018-04-04
351.9599914550781,2018-04-05
342.5400085449219,2018-04-06
342.6700134277344,2018-04-09
347.8299865722656,2018-04-10
328.70001220703125,2018-04-11
327.3999938964844,2018-04-12
329.6700134277344,2018-04-13
322.7799987792969,2018-04-16
337.5400085449219,2018-04-17
345.1000061035156,2018-04-18
330.0,2018-04-19
324.489990234375,2018-04-20
330.4599914550781,2018-04-23
328.7699890136719,2018-04-24
336.1300048828125,2018-04-25
344.45001220703125,2018-04-26
341.1700134277344,2018-04-27
339.6099853515625,2018-04-30
339.4599914550781,2018-05-01
333.25,2018-05-02
330.5899963378906,2018-05-03
329.9700012207031,2018-05-04
339.30999755859375,2018-05-07
333.44000244140625,2018-05-08
325.30999755859375,2018-05-09
316.6300048828125,2018-05-10
309.010009765625,2018-05-11
298.5799865722656,2018-05-14
290.75,2018-05-15
305.1300048828125,2018-05-16
298.8500061035156,2018-05-17
295.3699951171875,2018-05-18
290.6000061035156,2018-05-21
294.760009765625,2018-05-22
304.7900085449219,2018-05-23
314.92999267578125,2018-05-24
314.70001220703125,2018-05-25
297.7099914550781,2018-05-29
302.2699890136719,2018-05-30
290.8299865722656,2018-05-31
296.6600036621094,2018-06-01
307.6499938964844,2018-06-04
307.0199890136719,2018-06-05
315.0,2018-06-06
288.8500061035156,2018-06-07
288.79998779296875,2018-06-08
297.7300109863281,2018-06-11
301.1400146484375,2018-06-12
291.0,2018-06-13
305.0,2018-06-14
303.82000732421875,2018-06-15
294.5799865722656,2018-06-18
295.260009765625,2018-06-19
296.4800109863281,2018-06-20
287.3699951171875,2018-06-21
290.8599853515625,2018-06-22
288.2699890136719,2018-06-25
298.3500061035156,2018-06-26
285.3500061035156,2018-06-27
296.79998779296875,2018-06-28
298.92999267578125,2018-06-29
295.70001220703125,2018-07-02
297.42999267578125,2018-07-03
304.4599914550781,2018-07-05
312.9100036621094,2018-07-06
309.7699890136719,2018-07-09
308.1499938964844,2018-07-10
303.239990234375,2018-07-11
318.04998779296875,2018-07-12
327.67999267578125,2018-07-13
343.25,2018-07-16
359.79998779296875,2018-07-17
369.3500061035156,2018-07-18
374.6099853515625,2018-07-19
373.4599914550781,2018-07-20
363.2900085449219,2018-07-23
353.0,2018-07-24
364.989990234375,2018-07-25
363.7300109863281,2018-07-26
354.57000732421875,2018-07-27
343.25,2018-07-30
342.9100036621094,2018-07-31
346.1400146484375,2018-08-01
339.2699890136719,2018-08-02
343.8800048828125,2018-08-03
348.5199890136719,2018-08-06
347.4200134277344,2018-08-07
344.42999267578125,2018-08-08
384.3900146484375,2018-08-09
372.3500061035156,2018-08-10
358.8599853515625,2018-08-13
363.510009765625,2018-08-14
344.7900085449219,2018-08-15
334.79998779296875,2018-08-16
324.20001220703125,2018-08-17
319.75,2018-08-20
328.45001220703125,2018-08-21
344.92999267578125,2018-08-22
348.3299865722656,2018-08-23
367.5400085449219,2018-08-24
374.8500061035156,2018-08-27
378.17999267578125,2018-08-28
377.44000244140625,2018-08-29
340.1499938964844,2018-08-30
342.4100036621094,2018-08-31
342.2699890136719,2018-09-04
328.0,2018-09-05
320.760009765625,2018-09-06
326.5,2018-09-07
319.42999267578125,2018-09-10
318.7300109863281,2018-09-11
316.8999938964844,2018-09-12
320.6700134277344,2018-09-13
325.0400085449219,2018-09-14
322.260009765625,2018-09-17
315.0799865722656,2018-09-18
315.80999755859375,2018-09-19
323.0799865722656,2018-09-20
319.67999267578125,2018-09-21
331.3800048828125,2018-09-24
319.6199951171875,2018-09-25
330.75,2018-09-26
340.0799865722656,2018-09-27
340.4700012207031,2018-09-28
332.489990234375,2018-10-01
353.8999938964844,2018-10-02
354.1000061035156,2018-10-03
339.4599914550781,2018-10-04
