ARE,Date
49.797645568847656,2010-10-21
49.93759536743164,2010-10-22
49.82430648803711,2010-10-25
49.24456024169922,2010-10-26
49.351165771484375,2010-10-27
48.93135452270508,2010-10-28
48.964683532714844,2010-10-29
49.00467300415039,2010-11-01
49.844295501708984,2010-11-02
49.36451721191406,2010-11-03
49.351165771484375,2010-11-04
49.35783767700195,2010-11-05
49.45113754272461,2010-11-08
47.68525695800781,2010-11-09
48.258338928222656,2010-11-10
48.01844787597656,2010-11-11
47.37872314453125,2010-11-12
46.48581314086914,2010-11-15
45.19970703125,2010-11-16
45.592864990234375,2010-11-17
45.2796745300293,2010-11-18
45.066436767578125,2010-11-19
44.77324295043945,2010-11-22
44.05356979370117,2010-11-23
45.319664001464844,2010-11-24
44.9598274230957,2010-11-26
45.113075256347656,2010-11-29
44.48003005981445,2010-11-30
45.23302459716797,2010-12-01
45.826087951660156,2010-12-02
46.059322357177734,2010-12-03
46.18594741821289,2010-12-06
47.012229919433594,2010-12-07
46.285888671875,2010-12-08
45.65949630737305,2010-12-09
45.97935485839844,2010-12-10
46.225914001464844,2010-12-13
46.265892028808594,2010-12-14
46.09931945800781,2010-12-15
46.2992057800293,2010-12-16
46.25923538208008,2010-12-17
46.91892623901367,2010-12-20
47.105533599853516,2010-12-21
47.958473205566406,2010-12-22
47.92515182495117,2010-12-23
48.584842681884766,2010-12-27
48.95137023925781,2010-12-28
48.91783905029297,2010-12-29
49.105567932128906,2010-12-30
49.118980407714844,2010-12-31
49.95708465576172,2011-01-03
49.16590881347656,2011-01-04
49.54137420654297,2011-01-05
48.99159622192383,2011-01-06
50.62753677368164,2011-01-07
50.493438720703125,2011-01-10
50.16492462158203,2011-01-11
50.69459533691406,2011-01-12
50.19844055175781,2011-01-13
50.43311309814453,2011-01-14
51.70030975341797,2011-01-18
50.741539001464844,2011-01-19
50.52027893066406,2011-01-20
50.453224182128906,2011-01-21
51.110294342041016,2011-01-24
52.19645309448242,2011-01-25
51.86793518066406,2011-01-26
52.229976654052734,2011-01-27
51.32484436035156,2011-01-28
51.65337371826172,2011-01-31
52.028831481933594,2011-02-01
51.613155364990234,2011-02-02
51.57291793823242,2011-02-03
50.721412658691406,2011-02-04
52.082481384277344,2011-02-07
52.13611602783203,2011-02-08
52.08918762207031,2011-02-09
52.61216735839844,2011-02-10
52.95409393310547,2011-02-11
53.04796600341797,2011-02-14
52.91387176513672,2011-02-15
53.510597229003906,2011-02-16
53.530704498291016,2011-02-17
53.463653564453125,2011-02-18
53.07480239868164,2011-02-22
52.34394073486328,2011-02-23
51.519283294677734,2011-02-24
52.518287658691406,2011-02-25
53.77206039428711,2011-02-28
52.10258483886719,2011-03-01
51.378501892089844,2011-03-02
52.05564498901367,2011-03-03
51.593013763427734,2011-03-04
51.519283294677734,2011-03-07
52.23668670654297,2011-03-08
51.94839096069336,2011-03-09
51.39857864379883,2011-03-10
51.75394058227539,2011-03-11
51.197444915771484,2011-03-14
51.4455451965332,2011-03-15
50.526981353759766,2011-03-16
50.325843811035156,2011-03-17
50.43311309814453,2011-03-18
51.47903823852539,2011-03-21
50.69459533691406,2011-03-22
50.325843811035156,2011-03-23
50.74824905395508,2011-03-24
51.304710388183594,2011-03-25
50.90245056152344,2011-03-28
51.54317855834961,2011-03-29
52.116485595703125,2011-03-30
52.5886116027832,2011-03-31
52.89888381958008,2011-04-01
53.01352310180664,2011-04-04
52.93260192871094,2011-04-05
52.93937301635742,2011-04-06
51.63087463378906,2011-04-07
51.125003814697266,2011-04-08
51.185726165771484,2011-04-11
51.36783218383789,2011-04-12
51.246421813964844,2011-04-13
52.21091842651367,2011-04-14
52.46723175048828,2011-04-15
51.522953033447266,2011-04-18
51.806236267089844,2011-04-19
52.44021987915039,2011-04-20
52.70329666137695,2011-04-21
52.89888381958008,2011-04-25
53.76221466064453,2011-04-26
54.38271713256836,2011-04-27
54.935768127441406,2011-04-28
55.407936096191406,2011-04-29
55.13813018798828,2011-05-02
54.982994079589844,2011-05-03
54.06573486328125,2011-05-04
53.08772277832031,2011-05-05
51.11152648925781,2011-05-06
52.36603546142578,2011-05-09
53.370994567871094,2011-05-10
52.6155891418457,2011-05-11
52.629085540771484,2011-05-12
52.66281509399414,2011-05-13
52.82468032836914,2011-05-16
52.96632766723633,2011-05-17
53.674530029296875,2011-05-18
53.83639907836914,2011-05-19
53.101219177246094,2011-05-20
52.32556915283203,2011-05-23
52.6155891418457,2011-05-24
53.344032287597656,2011-05-25
54.220855712890625,2011-05-26
54.8278694152832,2011-05-27
55.67096710205078,2011-05-31
53.84313201904297,2011-06-01
53.397972106933594,2011-06-02
53.31031036376953,2011-06-03
52.29859924316406,2011-06-06
53.060752868652344,2011-06-07
52.76399230957031,2011-06-08
52.305355072021484,2011-06-09
51.151981353759766,2011-06-10
52.069271087646484,2011-06-13
52.36603546142578,2011-06-14
51.36107635498047,2011-06-15
51.610618591308594,2011-06-16
52.17719650268555,2011-06-17
52.73025894165039,2011-06-20
53.51264572143555,2011-06-21
53.64080047607422,2011-06-22
51.90742874145508,2011-06-23
51.73877716064453,2011-06-24
51.73877716064453,2011-06-27
52.07122802734375,2011-06-28
52.44437026977539,2011-06-29
52.525794982910156,2011-06-30
53.60453414916992,2011-07-01
54.58828353881836,2011-07-05
54.968231201171875,2011-07-06
55.619544982910156,2011-07-07
55.436378479003906,2011-07-08
54.5950813293457,2011-07-11
55.456703186035156,2011-07-12
54.56791687011719,2011-07-13
54.2897834777832,2011-07-14
55.34815979003906,2011-07-15
55.02247619628906,2011-07-18
56.19622802734375,2011-07-19
56.85432052612305,2011-07-20
57.329246520996094,2011-07-21
57.620967864990234,2011-07-22
57.1053352355957,2011-07-25
57.05785369873047,2011-07-26
55.72129440307617,2011-07-27
55.667022705078125,2011-07-28
55.63310241699219,2011-07-29
55.22603225708008,2011-08-01
52.66147232055664,2011-08-02
51.94910430908203,2011-08-03
49.25565719604492,2011-08-04
47.783409118652344,2011-08-05
42.491477966308594,2011-08-08
46.820003509521484,2011-08-09
45.510581970214844,2011-08-10
46.9217643737793,2011-08-11
46.969261169433594,2011-08-12
48.99106216430664,2011-08-15
49.0181999206543,2011-08-16
48.95713806152344,2011-08-17
46.236549377441406,2011-08-18
44.91354751586914,2011-08-19
45.42238998413086,2011-08-22
46.236549377441406,2011-08-23
47.01676559448242,2011-08-24
46.114410400390625,2011-08-25
46.80644607543945,2011-08-26
48.862152099609375,2011-08-29
48.83501434326172,2011-08-30
49.39811325073242,2011-08-31
48.40079116821289,2011-09-01
46.887847900390625,2011-09-02
46.98283004760742,2011-09-06
49.27598571777344,2011-09-07
48.746803283691406,2011-09-08
46.725032806396484,2011-09-09
46.06013107299805,2011-09-12
46.01942825317383,2011-09-13
46.22974395751953,2011-09-14
46.67752456665039,2011-09-15
46.514705657958984,2011-09-16
44.88642501831055,2011-09-19
44.838924407958984,2011-09-20
42.38970947265625,2011-09-21
40.768211364746094,2011-09-22
40.91068649291992,2011-09-23
41.30418395996094,2011-09-26
42.002986907958984,2011-09-27
41.33986282348633,2011-09-28
42.9122314453125,2011-09-29
41.96880340576172,2011-09-30
39.097511291503906,2011-10-03
41.30567932128906,2011-10-04
40.649375915527344,2011-10-05
42.42686462402344,2011-10-06
40.79293441772461,2011-10-07
42.19441223144531,2011-10-10
41.100582122802734,2011-10-11
41.55862045288086,2011-10-12
42.18757247924805,2011-10-13
44.00606155395508,2011-10-14
43.64373016357422,2011-10-17
45.27764892578125,2011-10-18
44.67603302001953,2011-10-19
45.209285736083984,2011-10-20
46.3714599609375,2011-10-21
48.278839111328125,2011-10-24
47.041439056396484,2011-10-25
45.24346160888672,2011-10-26
46.3304328918457,2011-10-27
46.45349884033203,2011-10-28
45.18193054199219,2011-10-31
43.370277404785156,2011-11-01
45.42805099487305,2011-11-02
46.90470504760742,2011-11-03
47.10980987548828,2011-11-04
47.19867706298828,2011-11-07
47.643043518066406,2011-11-08
45.95444869995117,2011-11-09
45.66048049926758,2011-11-10
46.754302978515625,2011-11-11
45.65363693237305,2011-11-14
46.50819396972656,2011-11-15
45.99546813964844,2011-11-16
45.14775085449219,2011-11-17
45.40071487426758,2011-11-18
43.92403030395508,2011-11-21
43.56852722167969,2011-11-22
42.38582229614258,2011-11-23
42.54305648803711,2011-11-25
43.60954666137695,2011-11-28
43.274574279785156,2011-11-29
44.81960678100586,2011-11-30
45.12040328979492,2011-12-01
45.18193054199219,2011-12-02
46.58339309692383,2011-12-05
46.1732063293457,2011-12-06
46.726951599121094,2011-12-07
45.53742980957031,2011-12-08
46.323612213134766,2011-12-09
44.901634216308594,2011-12-12
44.40256881713867,2011-12-13
44.02657699584961,2011-12-14
44.68970489501953,2011-12-15
45.29814910888672,2011-12-16
45.12040328979492,2011-12-19
46.52187728881836,2011-12-20
46.84317398071289,2011-12-21
47.46528244018555,2011-12-22
47.444793701171875,2011-12-23
47.76610565185547,2011-12-27
47.04320526123047,2011-12-28
47.69036102294922,2011-12-29
47.48383712768555,2011-12-30
47.38056182861328,2012-01-03
46.46488571166992,2012-01-04
47.242855072021484,2012-01-05
46.953704833984375,2012-01-06
47.125823974609375,2012-01-09
47.958858489990234,2012-01-10
48.447696685791016,2012-01-11
47.93821334838867,2012-01-12
47.97264862060547,2012-01-13
48.42703628540039,2012-01-17
49.025997161865234,2012-01-18
48.729949951171875,2012-01-19
49.21876907348633,2012-01-20
49.390899658203125,2012-01-23
49.08796691894531,2012-01-24
49.280731201171875,2012-01-25
49.604312896728516,2012-01-26
49.976097106933594,2012-01-27
49.6111946105957,2012-01-30
49.8521614074707,2012-01-31
50.581939697265625,2012-02-01
50.47179412841797,2012-02-02
51.12582778930664,2012-02-03
51.16714096069336,2012-02-06
50.71965408325195,2012-02-07
50.08624267578125,2012-02-08
49.91413497924805,2012-02-09
49.41153335571289,2012-02-10
49.996742248535156,2012-02-13
49.41153335571289,2012-02-14
49.36335754394531,2012-02-15
50.24459457397461,2012-02-16
50.134429931640625,2012-02-17
49.11548614501953,2012-02-21
48.4063720703125,2012-02-22
48.90895080566406,2012-02-23
48.70930480957031,2012-02-24
48.66110610961914,2012-02-27
49.29450225830078,2012-02-28
49.3564567565918,2012-02-29
49.69380187988281,2012-03-01
49.27385330200195,2012-03-02
49.68693542480469,2012-03-05
48.647335052490234,2012-03-06
48.82633972167969,2012-03-07
48.61292266845703,2012-03-08
49.28761672973633,2012-03-09
49.28761672973633,2012-03-12
50.444236755371094,2012-03-13
50.12754821777344,2012-03-14
50.01739501953125,2012-03-15
50.05870056152344,2012-03-16
50.63014221191406,2012-03-19
50.65768814086914,2012-03-20
50.464908599853516,2012-03-21
49.81085968017578,2012-03-22
49.8865852355957,2012-03-23
50.0242919921875,2012-03-26
50.09313201904297,2012-03-27
50.210960388183594,2012-03-28
50.35652542114258,2012-03-29
50.6892204284668,2012-03-30
50.883331298828125,2012-04-02
50.703094482421875,2012-04-03
50.314937591552734,2012-04-04
49.926788330078125,2012-04-05
49.337615966796875,2012-04-09
48.45039367675781,2012-04-10
48.65833282470703,2012-04-11
49.65644836425781,2012-04-12
49.31681823730469,2012-04-13
50.495147705078125,2012-04-16
51.174434661865234,2012-04-17
50.564449310302734,2012-04-18
50.328792572021484,2012-04-19
51.209083557128906,2012-04-20
50.481285095214844,2012-04-23
50.73775100708008,2012-04-24
51.59031295776367,2012-04-25
51.72894287109375,2012-04-26
51.82597351074219,2012-04-27
51.9299430847168,2012-04-30
52.42900848388672,2012-05-01
52.415138244628906,2012-05-02
51.943809509277344,2012-05-03
51.52100372314453,2012-05-04
51.812110900878906,2012-05-07
51.9992790222168,2012-05-08
51.97846984863281,2012-05-09
51.638832092285156,2012-05-10
52.0893669128418,2012-05-11
51.340782165527344,2012-05-14
50.633785247802734,2012-05-15
50.12779235839844,2012-05-16
48.27710723876953,2012-05-17
47.230464935302734,2012-05-18
47.98598861694336,2012-05-21
48.207801818847656,2012-05-22
48.651390075683594,2012-05-23
48.8801383972168,2012-05-24
48.40187454223633,2012-05-25
48.70685577392578,2012-05-29
47.42454528808594,2012-05-30
47.4522590637207,2012-05-31
47.119564056396484,2012-06-01
47.34830856323242,2012-06-04
48.055294036865234,2012-06-05
48.900917053222656,2012-06-06
48.79695510864258,2012-06-07
49.21977615356445,2012-06-08
47.798851013183594,2012-06-11
48.07609939575195,2012-06-12
47.8958854675293,2012-06-13
48.900917053222656,2012-06-14
48.64447021484375,2012-06-15
49.143531799316406,2012-06-18
49.51089096069336,2012-06-19
49.49703598022461,2012-06-20
48.37413024902344,2012-06-21
48.443458557128906,2012-06-22
47.90974044799805,2012-06-25
48.1870002746582,2012-06-26
48.48725128173828,2012-06-27
49.28325653076172,2012-06-28
50.77753448486328,2012-06-29
50.79151916503906,2012-07-02
51.51769256591797,2012-07-03
51.38503646850586,2012-07-05
51.252376556396484,2012-07-06
51.1336555480957,2012-07-09
50.67280960083008,2012-07-10
50.66582489013672,2012-07-11
50.393497467041016,2012-07-12
51.189517974853516,2012-07-13
51.09176254272461,2012-07-16
51.77606201171875,2012-07-17
51.398990631103516,2012-07-18
50.938148498535156,2012-07-19
50.52616500854492,2012-07-20
50.372562408447266,2012-07-23
50.093238830566406,2012-07-24
49.87677764892578,2012-07-25
50.086273193359375,2012-07-26
50.62393569946289,2012-07-27
50.62393569946289,2012-07-30
51.308231353759766,2012-07-31
50.805477142333984,2012-08-01
50.95908737182617,2012-08-02
51.357120513916016,2012-08-03
51.50373458862305,2012-08-06
51.14763259887695,2012-08-07
50.973087310791016,2012-08-08
50.79151916503906,2012-08-09
51.28727340698242,2012-08-10
51.74114990234375,2012-08-13
51.454856872558594,2012-08-14
51.636417388916016,2012-08-15
51.838905334472656,2012-08-16
51.24540328979492,2012-08-17
51.175567626953125,2012-08-20
51.55261993408203,2012-08-21
51.53166580200195,2012-08-22
51.14763259887695,2012-08-23
51.203487396240234,2012-08-24
51.05687713623047,2012-08-27
51.56658172607422,2012-08-28
51.74114990234375,2012-08-29
51.71320343017578,2012-08-30
51.60149383544922,2012-08-31
51.978572845458984,2012-09-04
52.04838180541992,2012-09-05
52.34164047241211,2012-09-06
52.43940734863281,2012-09-07
52.02743911743164,2012-09-10
52.132164001464844,2012-09-11
52.104225158691406,2012-09-12
52.77458190917969,2012-09-13
53.52171325683594,2012-09-14
53.06087112426758,2012-09-17
52.59302520751953,2012-09-18
52.306724548339844,2012-09-19
51.9366569519043,2012-09-20
52.02743911743164,2012-09-21
52.306724548339844,2012-09-24
51.53166580200195,2012-09-25
51.461334228515625,2012-09-26
51.74265670776367,2012-09-27
51.707496643066406,2012-09-28
51.16593933105469,2012-10-01
51.130775451660156,2012-10-02
51.31364440917969,2012-10-03
51.2292594909668,2012-10-04
51.1167106628418,2012-10-05
51.06044387817383,2012-10-08
50.96902847290039,2012-10-09
51.25033187866211,2012-10-10
51.36286926269531,2012-10-11
51.180015563964844,2012-10-12
51.93959045410156,2012-10-15
51.94663619995117,2012-10-16
52.07321548461914,2012-10-17
52.220916748046875,2012-10-18
51.60902786254883,2012-10-19
51.14483642578125,2012-10-22
50.4415397644043,2012-10-23
50.29384231567383,2012-10-24
50.0054817199707,2012-10-25
49.281070709228516,2012-10-26
49.53424835205078,2012-10-31
48.999752044677734,2012-11-01
49.14744567871094,2012-11-02
48.985687255859375,2012-11-05
48.704368591308594,2012-11-06
48.01511764526367,2012-11-07
47.3188362121582,2012-11-08
47.438385009765625,2012-11-09
46.5311279296875,2012-11-12
46.58034896850586,2012-11-13
45.53944778442383,2012-11-14
45.79263687133789,2012-11-15
46.826515197753906,2012-11-16
47.33290100097656,2012-11-19
47.4454460144043,2012-11-20
47.34696578979492,2012-11-21
47.83928298950195,2012-11-23
47.67048263549805,2012-11-26
47.4454460144043,2012-11-27
47.621273040771484,2012-11-28
47.78301239013672,2012-11-29
47.76896667480469,2012-11-30
48.13467788696289,2012-12-03
48.148746490478516,2012-12-04
48.3386344909668,2012-12-05
49.05601119995117,2012-12-06
49.32325744628906,2012-12-07
49.47096633911133,2012-12-10
49.38657760620117,2012-12-11
49.32325744628906,2012-12-12
49.04194259643555,2012-12-13
48.704368591308594,2012-12-14
49.063045501708984,2012-12-17
49.15446853637695,2012-12-18
48.92941665649414,2012-12-19
49.54832458496094,2012-12-20
48.90830612182617,2012-12-21
48.915340423583984,2012-12-24
48.626976013183594,2012-12-26
48.49937057495117,2012-12-27
48.329185485839844,2012-12-28
49.15170669555664,2012-12-31
50.08055877685547,2013-01-02
50.32872772216797,2013-01-03
50.79669952392578,2013-01-04
51.02359390258789,2013-01-07
50.83924102783203,2013-01-08
51.11576461791992,2013-01-09
50.99524688720703,2013-01-10
51.25049591064453,2013-01-11
51.3284912109375,2013-01-14
51.54828643798828,2013-01-15
51.307212829589844,2013-01-16
51.33558654785156,2013-01-17
51.51285934448242,2013-01-18
51.8177490234375,2013-01-22
51.590843200683594,2013-01-23
51.746822357177734,2013-01-24
52.00208282470703,2013-01-25
51.89573287963867,2013-01-28
52.094276428222656,2013-01-29
51.9099006652832,2013-01-30
51.406490325927734,2013-01-31
51.69011688232422,2013-02-01
51.129966735839844,2013-02-04
51.137054443359375,2013-02-05
51.60501480102539,2013-02-06
51.38522720336914,2013-02-07
51.4915657043457,2013-02-08
51.5695686340332,2013-02-11
51.61210632324219,2013-02-12
51.307212829589844,2013-02-13
50.7399787902832,2013-02-14
50.78251266479492,2013-02-15
50.99524688720703,2013-02-19
50.95270919799805,2013-02-20
50.64779281616211,2013-02-21
51.137054443359375,2013-02-22
50.04509353637695,2013-02-25
50.257816314697266,2013-02-26
50.513065338134766,2013-02-27
50.44217300415039,2013-02-28
50.35000228881836,2013-03-01
50.94560623168945,2013-03-04
51.42064666748047,2013-03-05
51.2575798034668,2013-03-06
51.22922897338867,2013-03-07
51.03068923950195,2013-03-08
51.2575798034668,2013-03-11
51.07322692871094,2013-03-12
50.924312591552734,2013-03-13
50.704524993896484,2013-03-14
50.633636474609375,2013-03-15
50.27909851074219,2013-03-18
50.34290313720703,2013-03-19
50.36418914794922,2013-03-20
50.5839729309082,2013-03-21
50.77543640136719,2013-03-22
50.64779281616211,2013-03-25
51.11973571777344,2013-03-26
50.66925811767578,2013-03-27
50.75507354736328,2013-03-28
50.676395416259766,2013-04-01
50.53339385986328,2013-04-02
50.20445251464844,2013-04-03
50.49049377441406,2013-04-04
50.47618103027344,2013-04-05
51.234161376953125,2013-04-08
51.06968688964844,2013-04-09
51.191253662109375,2013-04-10
51.54876708984375,2013-04-11
51.656028747558594,2013-04-12
50.69070816040039,2013-04-15
51.09114456176758,2013-04-16
50.36177444458008,2013-04-17
50.2902717590332,2013-04-18
50.94096374511719,2013-04-19
50.62635040283203,2013-04-22
51.18408966064453,2013-04-23
51.18408966064453,2013-04-24
50.76936721801758,2013-04-25
50.447566986083984,2013-04-26
51.11973571777344,2013-04-29
52.03501510620117,2013-04-30
51.93490982055664,2013-05-01
52.306732177734375,2013-05-02
52.49979782104492,2013-05-03
52.649967193603516,2013-05-06
53.114768981933594,2013-05-07
53.84413146972656,2013-05-08
53.82267379760742,2013-05-09
53.915626525878906,2013-05-10
54.08009719848633,2013-05-13
55.34575653076172,2013-05-14
55.8391227722168,2013-05-15
55.63175964355469,2013-05-16
55.2813835144043,2013-05-17
55.202735900878906,2013-05-20
55.08832550048828,2013-05-21
53.036109924316406,2013-05-22
52.649967193603516,2013-05-23
52.70003128051758,2013-05-24
51.64173126220703,2013-05-28
50.34748458862305,2013-05-29
49.889835357666016,2013-05-30
48.981712341308594,2013-05-31
49.12472152709961,2013-06-03
48.5455207824707,2013-06-04
48.11647415161133,2013-06-05
48.65277862548828,2013-06-06
48.095027923583984,2013-06-07
48.23088455200195,2013-06-10
47.41571807861328,2013-06-11
46.629150390625,2013-06-12
48.08072280883789,2013-06-13
48.4454231262207,2013-06-14
48.21657943725586,2013-06-17
48.68851852416992,2013-06-18
46.76502990722656,2013-06-19
45.249088287353516,2013-06-20
44.97021484375,2013-06-21
44.805747985839844,2013-06-24
45.15611267089844,2013-06-25
46.14594268798828,2013-06-26
47.58371353149414,2013-06-27
47.48257827758789,2013-06-28
47.69931411743164,2013-07-01
48.72525405883789,2013-07-02
48.34956359863281,2013-07-03
48.19783401489258,2013-07-05
48.6385612487793,2013-07-08
49.339393615722656,2013-07-09
49.447757720947266,2013-07-10
50.5242805480957,2013-07-11
49.700645446777344,2013-07-12
50.19194793701172,2013-07-15
50.08357620239258,2013-07-16
50.23527526855469,2013-07-17
50.84939956665039,2013-07-18
50.632652282714844,2013-07-19
50.834964752197266,2013-07-22
51.376834869384766,2013-07-23
50.343666076660156,2013-07-24
50.603759765625,2013-07-25
50.30031967163086,2013-07-26
49.65727996826172,2013-07-29
50.112464904785156,2013-07-30
49.491119384765625,2013-07-31
49.447757720947266,2013-08-01
49.043174743652344,2013-08-02
49.202117919921875,2013-08-05
49.59947967529297,2013-08-06
49.238243103027344,2013-08-07
48.920345306396484,2013-08-08
49.454986572265625,2013-08-09
48.703590393066406,2013-08-12
47.79324722290039,2013-08-13
47.57648468017578,2013-08-14
46.29043960571289,2013-08-15
44.90326690673828,2013-08-16
44.08681869506836,2013-08-19
45.12723922729492,2013-08-20
44.70817565917969,2013-08-21
44.82378005981445,2013-08-22
44.77320861816406,2013-08-23
44.975502014160156,2013-08-26
45.011619567871094,2013-08-27
44.737083435058594,2013-08-28
44.91047668457031,2013-08-29
44.55644989013672,2013-08-30
44.43362808227539,2013-09-03
44.62870788574219,2013-09-04
44.38304901123047,2013-09-05
44.737083435058594,2013-09-06
45.734130859375,2013-09-09
45.71967697143555,2013-09-10
45.79915237426758,2013-09-11
45.510154724121094,2013-09-12
45.589637756347656,2013-09-13
45.90031051635742,2013-09-16
46.239871978759766,2013-09-17
48.37123107910156,2013-09-18
48.69636917114258,2013-09-19
47.60539245605469,2013-09-20
47.86549377441406,2013-09-23
47.280269622802734,2013-09-24
47.2441291809082,2013-09-25
47.375553131103516,2013-09-26
46.93750762939453,2013-09-27
46.61626434326172,2013-09-30
47.0981330871582,2013-10-01
47.134620666503906,2013-10-02
46.33154296875,2013-10-03
46.25852584838867,2013-10-04
46.360740661621094,2013-10-07
46.34613800048828,2013-10-08
46.23663330078125,2013-10-09
47.06892395019531,2013-10-10
46.62356185913086,2013-10-11
46.404541015625,2013-10-14
46.1343994140625,2013-10-15
46.806095123291016,2013-10-16
48.1713752746582,2013-10-17
48.193267822265625,2013-10-18
47.996131896972656,2013-10-21
48.42689895629883,2013-10-22
48.624019622802734,2013-10-23
48.49989700317383,2013-10-24
49.53662872314453,2013-10-25
49.025569915771484,2013-10-28
48.806541442871094,2013-10-29
48.63130569458008,2013-10-30
48.02534103393555,2013-10-31
48.49259948730469,2013-11-01
48.45610427856445,2013-11-04
47.65298080444336,2013-11-05
47.5142822265625,2013-11-06
47.017826080322266,2013-11-07
46.48484420776367,2013-11-08
46.45564270019531,2013-11-11
46.061397552490234,2013-11-12
46.4410514831543,2013-11-13
46.9010009765625,2013-11-14
47.40476608276367,2013-11-15
47.18574142456055,2013-11-18
46.681976318359375,2013-11-19
46.368038177490234,2013-11-20
47.14923095703125,2013-11-21
47.16383361816406,2013-11-22
46.915611267089844,2013-11-25
46.79878616333008,2013-11-26
46.835296630859375,2013-11-27
46.18552017211914,2013-11-29
46.10520553588867,2013-12-02
46.14171600341797,2013-12-03
45.49923324584961,2013-12-04
45.74016571044922,2013-12-05
46.20741653442383,2013-12-06
46.43374252319336,2013-12-09
46.251216888427734,2013-12-10
45.1487922668457,2013-12-11
44.62310791015625,2013-12-12
44.864051818847656,2013-12-13
44.9954719543457,2013-12-16
46.214725494384766,2013-12-17
46.922908782958984,2013-12-18
45.725547790527344,2013-12-19
46.871795654296875,2013-12-20
46.88639831542969,2013-12-23
46.9448127746582,2013-12-24
46.711185455322266,2013-12-26
46.910423278808594,2013-12-27
47.058006286621094,2013-12-30
46.94731903076172,2013-12-31
47.02849197387695,2014-01-02
47.522918701171875,2014-01-03
47.345802307128906,2014-01-06
47.47863006591797,2014-01-07
47.37531661987305,2014-01-08
47.3162956237793,2014-01-09
47.78118896484375,2014-01-10
47.537662506103516,2014-01-13
47.99518585205078,2014-01-14
48.58552932739258,2014-01-15
48.71098709106445,2014-01-16
48.86595153808594,2014-01-17
49.84738540649414,2014-01-21
50.43035125732422,2014-01-22
50.696022033691406,2014-01-23
50.2237434387207,2014-01-24
50.00237274169922,2014-01-27
50.5484504699707,2014-01-28
50.5484504699707,2014-01-29
51.101890563964844,2014-01-30
51.75126266479492,2014-01-31
51.2863655090332,2014-02-03
51.76603317260742,2014-02-04
51.82505798339844,2014-02-05
52.452308654785156,2014-02-06
52.19403076171875,2014-02-07
52.880306243896484,2014-02-10
52.50395965576172,2014-02-11
52.57036590576172,2014-02-12
52.865543365478516,2014-02-13
53.13857650756836,2014-02-14
53.52229309082031,2014-02-18
53.55918884277344,2014-02-19
53.19759750366211,2014-02-20
53.795345306396484,2014-02-21
53.3820915222168,2014-02-24
53.72153854370117,2014-02-25
53.581336975097656,2014-02-26
53.52229309082031,2014-02-27
53.46327590942383,2014-02-28
53.75107955932617,2014-03-03
54.673484802246094,2014-03-04
54.37830352783203,2014-03-05
54.09053421020508,2014-03-06
53.470664978027344,2014-03-07
53.123817443847656,2014-03-10
54.07574462890625,2014-03-11
54.02408218383789,2014-03-12
53.92079162597656,2014-03-13
53.847007751464844,2014-03-14
54.28975296020508,2014-03-17
54.400447845458984,2014-03-18
53.086910247802734,2014-03-19
53.2640380859375,2014-03-20
53.98720932006836,2014-03-21
53.500179290771484,2014-03-24
53.55918884277344,2014-03-25
52.73271942138672,2014-03-26
53.120235443115234,2014-03-27
53.67170715332031,2014-03-28
54.074127197265625,2014-03-31
53.58228302001953,2014-04-01
53.93254470825195,2014-04-02
53.96235656738281,2014-04-03
54.05176544189453,2014-04-04
54.670318603515625,2014-04-07
54.41695022583008,2014-04-08
54.27534866333008,2014-04-09
53.2692756652832,2014-04-10
53.02335739135742,2014-04-11
53.9996223449707,2014-04-14
54.908809661865234,2014-04-15
55.13237762451172,2014-04-16
54.61069107055664,2014-04-17
54.722503662109375,2014-04-21
54.856632232666016,2014-04-22
54.84172821044922,2014-04-23
55.154727935791016,2014-04-24
54.67778396606445,2014-04-25
54.908809661865234,2014-04-28
54.7597541809082,2014-04-29
55.01313781738281,2014-04-30
54.82681655883789,2014-05-01
55.37084197998047,2014-05-02
55.33357620239258,2014-05-05
55.6540412902832,2014-05-06
55.72108840942383,2014-05-07
55.69873046875,2014-05-08
55.870147705078125,2014-05-09
56.10861587524414,2014-05-12
55.89250946044922,2014-05-13
56.07135772705078,2014-05-14
56.21294403076172,2014-05-15
56.622840881347656,2014-05-16
56.38435745239258,2014-05-19
56.019187927246094,2014-05-20
55.87759780883789,2014-05-21
55.601844787597656,2014-05-22
56.04154586791992,2014-05-23
55.78071975708008,2014-05-27
55.78817367553711,2014-05-28
56.24277877807617,2014-05-29
56.70480728149414,2014-05-30
57.30101013183594,2014-06-02
57.37553024291992,2014-06-03
57.397891998291016,2014-06-04
58.351783752441406,2014-06-05
57.964256286621094,2014-06-06
57.51710891723633,2014-06-09
57.12213897705078,2014-06-10
56.93584442138672,2014-06-11
57.315887451171875,2014-06-12
57.18177032470703,2014-06-13
57.0550651550293,2014-06-16
57.27862548828125,2014-06-17
57.658714294433594,2014-06-18
57.755592346191406,2014-06-19
57.33827209472656,2014-06-20
57.21901321411133,2014-06-23
57.33827209472656,2014-06-24
57.47983932495117,2014-06-25
57.41216278076172,2014-06-26
57.96879577636719,2014-06-27
58.405128479003906,2014-06-30
58.548065185546875,2014-07-01
58.60072708129883,2014-07-02
58.19448471069336,2014-07-03
58.18696594238281,2014-07-07
58.329898834228516,2014-07-08
