SWK,Date
19.746334075927734,2002-11-04
19.781816482543945,2002-11-05
20.20156478881836,2002-11-06
19.450740814208984,2002-11-07
19.34430694580078,2002-11-08
18.91865348815918,2002-11-11
19.072364807128906,2002-11-12
18.841787338256836,2002-11-13
19.391620635986328,2002-11-14
19.5394229888916,2002-11-15
19.7049617767334,2002-11-18
19.5394229888916,2002-11-19
19.864133834838867,2002-11-20
20.817415237426758,2002-11-21
20.84125518798828,2002-11-22
20.90679168701172,2002-11-25
20.57908821105957,2002-11-26
21.34769058227539,2002-11-27
21.413227081298828,2002-11-29
21.27618980407715,2002-12-02
20.71017074584961,2002-12-03
20.757843017578125,2002-12-04
20.65654182434082,2002-12-05
20.871042251586914,2002-12-06
20.322904586791992,2002-12-09
20.477813720703125,2002-12-10
20.412269592285156,2002-12-11
20.620803833007812,2002-12-12
20.245450973510742,2002-12-13
20.7340087890625,2002-12-16
20.65654182434082,2002-12-17
20.453983306884766,2002-12-18
20.65654182434082,2002-12-19
20.751880645751953,2002-12-20
20.912755966186523,2002-12-23
20.793590545654297,2002-12-24
20.972326278686523,2002-12-26
20.632719039916992,2002-12-27
20.614835739135742,2002-12-30
20.602930068969727,2002-12-31
21.484722137451172,2003-01-02
20.11436653137207,2003-01-03
20.233537673950195,2003-01-06
19.965408325195312,2003-01-07
19.351741790771484,2003-01-08
19.655595779418945,2003-01-09
19.2087459564209,2003-01-10
18.82743263244629,2003-01-13
18.84531021118164,2003-01-14
18.67848014831543,2003-01-15
18.964468002319336,2003-01-16
16.9446964263916,2003-01-17
16.432294845581055,2003-01-21
15.931818008422852,2003-01-22
16.29526710510254,2003-01-23
16.003313064575195,2003-01-24
15.574336051940918,2003-01-27
15.574336051940918,2003-01-28
15.741166114807129,2003-01-29
15.294309616088867,2003-01-30
15.860331535339355,2003-01-31
15.747116088867188,2003-02-03
15.419428825378418,2003-02-04
15.526668548583984,2003-02-05
15.204938888549805,2003-02-06
14.95469856262207,2003-02-07
14.799789428710938,2003-02-10
14.662763595581055,2003-02-11
14.364852905273438,2003-02-12
14.60317611694336,2003-02-13
14.728297233581543,2003-02-14
14.990446090698242,2003-02-18
14.960660934448242,2003-02-19
15.091736793518066,2003-02-20
15.109610557556152,2003-02-21
14.895123481750488,2003-02-24
14.942784309387207,2003-02-25
14.91299819946289,2003-02-26
15.258567810058594,2003-02-27
15.377723693847656,2003-02-28
15.800743103027344,2003-03-03
15.103657722473145,2003-03-04
14.960660934448242,2003-03-05
14.879406929016113,2003-03-06
15.25859546661377,2003-03-07
14.933573722839355,2003-03-10
14.42796516418457,2003-03-11
14.446014404296875,2003-03-12
14.867355346679688,2003-03-13
14.740957260131836,2003-03-14
15.318801879882812,2003-03-17
15.210455894470215,2003-03-18
15.409092903137207,2003-03-19
15.409092903137207,2003-03-20
16.34807586669922,2003-03-21
15.288697242736816,2003-03-24
15.415109634399414,2003-03-25
15.22851848602295,2003-03-26
15.234533309936523,2003-03-27
14.807165145874023,2003-03-28
14.440006256103516,2003-03-31
14.578437805175781,2003-04-01
15.162299156188965,2003-04-02
15.198415756225586,2003-04-03
15.354911804199219,2003-04-04
15.192399024963379,2003-04-07
14.38582706451416,2003-04-08
12.712498664855957,2003-04-09
12.826862335205078,2003-04-10
12.640267372131348,2003-04-11
12.947248458862305,2003-04-14
13.350528717041016,2003-04-15
13.64547061920166,2003-04-16
13.850125312805176,2003-04-17
13.71770191192627,2003-04-21
13.964489936828613,2003-04-22
14.078851699829102,2003-04-23
14.072830200195312,2003-04-24
14.096907615661621,2003-04-25
14.349706649780273,2003-04-28
14.391845703125,2003-04-29
14.464075088500977,2003-04-30
14.319622039794922,2003-05-01
14.692805290222168,2003-05-02
14.734942436218262,2003-05-05
14.819205284118652,2003-05-06
14.867355346679688,2003-05-07
14.837261199951172,2003-05-08
15.126190185546875,2003-05-09
15.433156967163086,2003-05-12
15.517434120178223,2003-05-13
15.559566497802734,2003-05-14
15.872564315795898,2003-05-15
16.155467987060547,2003-05-16
15.818391799926758,2003-05-19
15.9508056640625,2003-05-20
15.998966217041016,2003-05-21
16.071189880371094,2003-05-22
16.09526824951172,2003-05-23
16.432348251342773,2003-05-27
16.546720504760742,2003-05-28
16.628726959228516,2003-05-29
16.987186431884766,2003-05-30
17.03579330444336,2003-06-02
16.950733184814453,2003-06-03
17.151220321655273,2003-06-04
17.36994743347168,2003-06-05
17.242361068725586,2003-06-06
16.701641082763672,2003-06-09
16.87783432006836,2003-06-10
16.981111526489258,2003-06-11
16.956802368164062,2003-06-12
16.847448348999023,2003-06-13
17.218053817749023,2003-06-16
17.236286163330078,2003-06-17
17.16338539123535,2003-06-18
17.13907241821289,2003-06-19
17.066165924072266,2003-06-20
16.683408737182617,2003-06-23
16.847448348999023,2003-06-24
16.677335739135742,2003-06-25
16.628726959228516,2003-06-26
16.72594451904297,2003-06-27
16.76846694946289,2003-06-30
16.80492401123047,2003-07-01
16.859594345092773,2003-07-02
16.859594345092773,2003-07-03
17.14514923095703,2003-07-07
17.56436538696289,2003-07-08
17.55829429626465,2003-07-09
17.60689353942871,2003-07-10
17.98357582092285,2003-07-11
18.317724227905273,2003-07-14
18.22659683227539,2003-07-15
17.953195571899414,2003-07-16
17.989646911621094,2003-07-17
18.001800537109375,2003-07-18
17.740556716918945,2003-07-21
17.540058135986328,2003-07-22
17.953195571899414,2003-07-23
17.321340560913086,2003-07-24
17.503612518310547,2003-07-25
17.50968360900879,2003-07-28
17.38817596435547,2003-07-29
17.211977005004883,2003-07-30
17.211977005004883,2003-07-31
16.962888717651367,2003-08-01
16.786699295043945,2003-08-04
16.70770835876465,2003-08-05
16.683408737182617,2003-08-06
16.677335739135742,2003-08-07
16.89604949951172,2003-08-08
16.920352935791016,2003-08-11
17.005413055419922,2003-08-12
17.193754196166992,2003-08-13
17.5461368560791,2003-08-14
17.552209854125977,2003-08-15
17.777006149291992,2003-08-18
17.831689834594727,2003-08-19
17.801311492919922,2003-08-20
17.934965133666992,2003-08-21
17.722335815429688,2003-08-22
17.80738067626953,2003-08-25
17.916744232177734,2003-08-26
17.934965133666992,2003-08-27
18.25370979309082,2003-08-28
18.554058074951172,2003-08-29
18.695030212402344,2003-09-02
18.71341896057129,2003-09-03
18.61534881591797,2003-09-04
18.357912063598633,2003-09-05
18.60308837890625,2003-09-08
18.124984741210938,2003-09-09
17.744951248168945,2003-09-10
17.628496170043945,2003-09-11
17.72657585144043,2003-09-12
17.665271759033203,2003-09-15
18.06982421875,2003-09-16
17.806251525878906,2003-09-17
18.167892456054688,2003-09-18
18.247568130493164,2003-09-19
17.83690071105957,2003-09-22
18.09433364868164,2003-09-23
17.744951248168945,2003-09-24
17.665271759033203,2003-09-25
17.824636459350586,2003-09-26
18.063697814941406,2003-09-29
18.09433364868164,2003-09-30
18.357912063598633,2003-10-01
18.52340316772461,2003-10-02
18.63373565673828,2003-10-03
18.547924041748047,2003-10-06
18.688901901245117,2003-10-07
18.768587112426758,2003-10-08
18.94634246826172,2003-10-09
19.093456268310547,2003-10-10
19.07505989074707,2003-10-13
19.117963790893555,2003-10-14
19.234424591064453,2003-10-15
19.27733612060547,2003-10-16
19.246688842773438,2003-10-17
18.94021224975586,2003-10-20
18.823749542236328,2003-10-21
19.47960662841797,2003-10-22
19.878028869628906,2003-10-23
20.03739356994629,2003-10-24
20.25192642211914,2003-10-27
20.380647659301758,2003-10-28
20.546142578125,2003-10-29
20.50937271118164,2003-10-30
20.435819625854492,2003-10-31
20.44194793701172,2003-11-03
20.184499740600586,2003-11-04
20.227418899536133,2003-11-05
20.3438720703125,2003-11-06
20.16611099243164,2003-11-07
19.98223304748535,2003-11-10
19.700275421142578,2003-11-11
20.074176788330078,2003-11-12
20.135467529296875,2003-11-13
20.386775970458984,2003-11-14
20.20288848876953,2003-11-17
20.03739356994629,2003-11-18
20.093008041381836,2003-11-19
19.93235206604004,2003-11-20
19.95707130432129,2003-11-21
20.216577529907227,2003-11-24
20.50697135925293,2003-11-25
20.25983238220215,2003-11-26
20.210397720336914,2003-11-28
20.45136833190918,2003-12-01
20.39575958251953,2003-12-02
20.50697135925293,2003-12-03
20.729406356811523,2003-12-04
20.64907455444336,2003-12-05
21.168087005615234,2003-12-08
21.98367691040039,2003-12-09
21.92188835144043,2003-12-10
22.13814926147461,2003-12-11
22.19992446899414,2003-12-12
22.274066925048828,2003-12-15
22.150495529174805,2003-12-16
21.996034622192383,2003-12-17
22.32349395751953,2003-12-18
22.607717514038086,2003-12-19
22.953723907470703,2003-12-22
22.953723907470703,2003-12-23
22.768362045288086,2003-12-24
22.966081619262695,2003-12-26
23.299726486206055,2003-12-29
23.293546676635742,2003-12-30
23.398582458496094,2003-12-31
22.89194107055664,2004-01-02
23.213228225708008,2004-01-05
23.54069709777832,2004-01-06
23.787839889526367,2004-01-07
23.621017456054688,2004-01-08
23.602487564086914,2004-01-09
23.923763275146484,2004-01-12
23.911422729492188,2004-01-13
24.263601303100586,2004-01-14
24.189464569091797,2004-01-15
24.090600967407227,2004-01-16
23.985559463500977,2004-01-20
24.553987503051758,2004-01-21
24.529285430908203,2004-01-22
24.448957443237305,2004-01-23
24.628137588500977,2004-01-26
24.362449645996094,2004-01-27
24.158559799194336,2004-01-28
23.16380500793457,2004-01-29
23.404760360717773,2004-01-30
23.231767654418945,2004-02-02
22.861038208007812,2004-02-03
22.675683975219727,2004-02-04
22.929012298583984,2004-02-05
23.41713523864746,2004-02-06
23.608657836914062,2004-02-09
23.09583282470703,2004-02-10
23.281185150146484,2004-02-11
23.81255340576172,2004-02-12
23.565410614013672,2004-02-13
23.923763275146484,2004-02-17
23.855812072753906,2004-02-18
23.664270401000977,2004-02-19
23.478910446166992,2004-02-20
23.53452491760254,2004-02-23
23.726058959960938,2004-02-24
23.5963077545166,2004-02-25
23.991743087768555,2004-02-26
23.929954528808594,2004-02-27
24.14621353149414,2004-03-01
24.034996032714844,2004-03-02
23.84344482421875,2004-03-03
23.83100700378418,2004-03-04
24.353544235229492,2004-03-05
24.191791534423828,2004-03-08
24.135818481445312,2004-03-09
23.893207550048828,2004-03-10
23.134296417236328,2004-03-11
23.146747589111328,2004-03-12
22.705087661743164,2004-03-15
22.891704559326172,2004-03-16
24.222902297973633,2004-03-17
24.55259132385254,2004-03-18
24.664566040039062,2004-03-19
23.656829833984375,2004-03-22
24.71432876586914,2004-03-23
24.701887130737305,2004-03-24
25.659854888916016,2004-03-25
26.412548065185547,2004-03-26
27.078155517578125,2004-03-29
27.078155517578125,2004-03-30
26.54939079284668,2004-03-31
26.474754333496094,2004-04-01
26.77334213256836,2004-04-02
27.215007781982422,2004-04-05
27.569562911987305,2004-04-06
26.997282028198242,2004-04-07
26.984844207763672,2004-04-08
27.302085876464844,2004-04-12
27.121681213378906,2004-04-13
27.165246963500977,2004-04-14
27.53225326538086,2004-04-15
27.893054962158203,2004-04-16
27.855724334716797,2004-04-19
27.2647762298584,2004-04-20
27.73752212524414,2004-04-21
28.33469581604004,2004-04-22
27.86815643310547,2004-04-23
27.70020294189453,2004-04-26
27.53225326538086,2004-04-27
26.972393035888672,2004-04-28
26.51828956604004,2004-04-29
26.443639755249023,2004-04-30
26.947513580322266,2004-05-03
26.947513580322266,2004-05-04
27.07193946838379,2004-05-05
26.6551570892334,2004-05-06
25.603866577148438,2004-05-07
25.093782424926758,2004-05-10
25.504337310791016,2004-05-11
25.510570526123047,2004-05-12
25.603866577148438,2004-05-13
25.840253829956055,2004-05-14
25.697175979614258,2004-05-17
26.188594818115234,2004-05-18
26.09530258178711,2004-05-19
25.908693313598633,2004-05-20
25.852706909179688,2004-05-21
25.939790725708008,2004-05-24
26.72357177734375,2004-05-25
26.356557846069336,2004-05-26
26.88530158996582,2004-05-27
27.090579986572266,2004-05-28
27.376741409301758,2004-06-01
27.458086013793945,2004-06-02
27.245328903198242,2004-06-03
27.1326847076416,2004-06-04
27.67084503173828,2004-06-07
27.576984405517578,2004-06-08
27.00754165649414,2004-06-09
26.794776916503906,2004-06-10
26.744735717773438,2004-06-14
27.03256607055664,2004-06-15
26.9387149810791,2004-06-16
26.894916534423828,2004-06-17
26.982513427734375,2004-06-18
27.113927841186523,2004-06-21
27.658327102661133,2004-06-22
28.133888244628906,2004-06-23
28.171449661254883,2004-06-24
28.402969360351562,2004-06-25
28.409238815307617,2004-06-28
28.127649307250977,2004-06-29
28.521881103515625,2004-06-30
27.90863609313965,2004-07-01
27.846050262451172,2004-07-02
27.401765823364258,2004-07-06
27.376741409301758,2004-07-07
26.600791931152344,2004-07-08
26.78851890563965,2004-07-09
26.625825881958008,2004-07-12
26.707170486450195,2004-07-13
26.500680923461914,2004-07-14
26.81982421875,2004-07-15
26.613319396972656,2004-07-16
27.90863609313965,2004-07-19
28.290340423583984,2004-07-20
27.852298736572266,2004-07-21
27.37047576904297,2004-07-22
27.28286361694336,2004-07-23
27.758445739746094,2004-07-26
25.90621566772461,2004-07-27
26.162769317626953,2004-07-28
26.369266510009766,2004-07-29
26.531965255737305,2004-07-30
26.425575256347656,2004-08-02
26.38178253173828,2004-08-03
26.394298553466797,2004-08-04
25.67469024658203,2004-08-05
25.199119567871094,2004-08-06
25.61211585998535,2004-08-09
26.09394645690918,2004-08-10
26.331724166870117,2004-08-11
26.075157165527344,2004-08-12
25.86241340637207,2004-08-13
26.531965255737305,2004-08-16
27.05759620666504,2004-08-17
27.395517349243164,2004-08-18
27.02630615234375,2004-08-19
27.47060775756836,2004-08-20
27.32668685913086,2004-08-23
27.376741409301758,2004-08-24
27.376741409301758,2004-08-25
27.314167022705078,2004-08-26
27.314167022705078,2004-08-27
27.02630615234375,2004-08-30
27.070106506347656,2004-08-31
26.969329833984375,2004-09-01
27.265378952026367,2004-09-02
26.93155860900879,2004-09-03
27.088998794555664,2004-09-07
27.07012367248535,2004-09-08
26.698514938354492,2004-09-09
26.8433780670166,2004-09-10
27.063817977905273,2004-09-13
27.03862953186035,2004-09-14
27.051227569580078,2004-09-15
27.391334533691406,2004-09-16
27.303157806396484,2004-09-17
27.082714080810547,2004-09-20
26.95674705505371,2004-09-21
26.837085723876953,2004-09-22
26.641830444335938,2004-09-23
26.629228591918945,2004-09-24
26.28282928466797,2004-09-27
26.093881607055664,2004-09-28
26.263938903808594,2004-09-29
26.786693572998047,2004-09-30
26.874858856201172,2004-10-01
26.988245010375977,2004-10-04
26.578847885131836,2004-10-05
26.799280166625977,2004-10-06
26.64811897277832,2004-10-07
26.25764274597168,2004-10-08
26.245025634765625,2004-10-11
26.446578979492188,2004-10-12
26.251338958740234,2004-10-13
26.137971878051758,2004-10-14
25.986812591552734,2004-10-15
25.835643768310547,2004-10-18
28.342369079589844,2004-10-19
28.084135055541992,2004-10-20
27.693655014038086,2004-10-21
27.668458938598633,2004-10-22
27.64957046508789,2004-10-25
27.80702018737793,2004-10-26
27.939281463623047,2004-10-27
27.83850860595703,2004-10-28
28.040054321289062,2004-10-29
28.172317504882812,2004-11-01
28.40536880493164,2004-11-02
29.035186767578125,2004-11-03
29.967342376708984,2004-11-04
30.08700180053711,2004-11-05
30.049213409423828,2004-11-08
30.00513458251953,2004-11-09
29.60833168029785,2004-11-10
29.948434829711914,2004-11-11
30.06808853149414,2004-11-12
30.313743591308594,2004-11-15
30.168874740600586,2004-11-16
30.357831954956055,2004-11-17
30.118497848510742,2004-11-18
29.444576263427734,2004-11-19
29.532752990722656,2004-11-22
29.602031707763672,2004-11-23
29.70342445373535,2004-11-24
29.728740692138672,2004-11-26
29.709747314453125,2004-11-29
29.62737464904785,2004-11-30
29.842802047729492,2004-12-01
29.75410270690918,2004-12-02
29.74776268005371,2004-12-03
29.779438018798828,2004-12-06
29.380268096923828,2004-12-07
29.25989532470703,2004-12-08
29.513328552246094,2004-12-09
29.849130630493164,2004-12-10
30.4573974609375,2004-12-13
30.571443557739258,2004-12-14
30.476409912109375,2004-12-15
30.108903884887695,2004-12-16
29.912494659423828,2004-12-17
29.982196807861328,2004-12-20
30.305335998535156,2004-12-21
30.4637393951416,2004-12-22
30.50809097290039,2004-12-23
30.641155242919922,2004-12-27
30.919925689697266,2004-12-28
31.014970779418945,2004-12-29
31.014970779418945,2004-12-30
31.040319442749023,2004-12-31
30.36869239807129,2005-01-03
29.86815071105957,2005-01-04
29.779438018798828,2005-01-05
29.278907775878906,2005-01-06
29.297910690307617,2005-01-07
29.316905975341797,2005-01-10
29.247217178344727,2005-01-11
29.348590850830078,2005-01-12
29.25989532470703,2005-01-13
29.741437911987305,2005-01-14
29.773107528686523,2005-01-18
29.266231536865234,2005-01-19
29.088802337646484,2005-01-20
29.48797607421875,2005-01-21
29.278907775878906,2005-01-24
29.25355339050293,2005-01-25
29.145837783813477,2005-01-26
29.532333374023438,2005-01-27
29.874479293823242,2005-01-28
30.13425636291504,2005-01-31
29.887165069580078,2005-02-01
29.804792404174805,2005-02-02
29.90616226196289,2005-02-03
30.29900550842285,2005-02-04
29.90616226196289,2005-02-07
29.89349365234375,2005-02-08
29.304235458374023,2005-02-09
29.640056610107422,2005-02-10
29.963176727294922,2005-02-11
29.9251708984375,2005-02-14
29.950517654418945,2005-02-15
29.716093063354492,2005-02-16
29.354930877685547,2005-02-17
29.43095588684082,2005-02-18
29.310575485229492,2005-02-22
29.13951301574707,2005-02-23
29.133167266845703,2005-02-24
29.247217178344727,2005-02-25
29.304235458374023,2005-02-28
29.316905975341797,2005-03-01
29.443641662597656,2005-03-02
29.373945236206055,2005-03-03
29.975862503051758,2005-03-04
30.02685546875,2005-03-07
30.2053279876709,2005-03-08
29.835634231567383,2005-03-09
29.752777099609375,2005-03-10
29.835634231567383,2005-03-11
29.695405960083008,2005-03-14
29.44045639038086,2005-03-15
29.32573127746582,2005-03-16
29.35123062133789,2005-03-17
29.000680923461914,2005-03-18
29.070775985717773,2005-03-21
29.00704574584961,2005-03-22
28.809457778930664,2005-03-23
28.783966064453125,2005-03-24
28.7138614654541,2005-03-28
28.21670150756836,2005-03-29
28.363290786743164,2005-03-30
28.854074478149414,2005-03-31
28.56087303161621,2005-04-01
28.681976318359375,2005-04-04
29.070775985717773,2005-04-05
29.27474021911621,2005-04-06
29.53606605529785,2005-04-07
29.249242782592773,2005-04-08
29.160018920898438,2005-04-11
30.53038215637207,2005-04-12
29.765533447265625,2005-04-13
29.191884994506836,2005-04-14
29.0771541595459,2005-04-15
29.35123062133789,2005-04-18
29.414974212646484,2005-04-19
29.00704574584961,2005-04-20
29.21736717224121,2005-04-21
28.90506935119629,2005-04-22
29.198265075683594,2005-04-25
28.75209617614746,2005-04-26
29.172754287719727,2005-04-27
26.897321701049805,2005-04-28
27.426342010498047,2005-04-29
27.343488693237305,2005-05-02
26.916446685791016,2005-05-03
27.623937606811523,2005-05-04
27.649433135986328,2005-05-05
27.617568969726562,2005-05-06
27.617568969726562,2005-05-09
27.216028213500977,2005-05-10
27.69405746459961,2005-05-11
27.08853530883789,2005-05-12
27.005678176879883,2005-05-13
27.71316909790039,2005-05-16
28.05099105834961,2005-05-17
28.50989532470703,2005-05-18
28.656490325927734,2005-05-19
28.19119644165039,2005-05-20
28.70110511779785,2005-05-23
28.39517593383789,2005-05-24
28.063718795776367,2005-05-25
28.36966896057129,2005-05-26
28.433401107788086,2005-05-27
28.433401107788086,2005-05-31
28.94968032836914,2005-06-01
28.681976318359375,2005-06-02
28.618247985839844,2005-06-03
27.951215744018555,2005-06-06
28.3616943359375,2005-06-07
28.239822387695312,2005-06-08
27.951215744018555,2005-06-09
28.528451919555664,2005-06-10
28.5733585357666,2005-06-13
28.624652862548828,2005-06-14
28.682382583618164,2005-06-15
29.1441650390625,2005-06-16
29.349416732788086,2005-06-17
29.240373611450195,2005-06-20
29.33018684387207,2005-06-21
29.29810333251953,2005-06-22
28.765777587890625,2005-06-23
28.823488235473633,2005-06-24
28.817062377929688,2005-06-27
29.29810333251953,2005-06-28
28.990243911743164,2005-06-29
29.208311080932617,2005-06-30
29.83686637878418,2005-07-01
29.715002059936523,2005-07-05
29.21473503112793,2005-07-06
29.278865814208984,2005-07-07
29.657272338867188,2005-07-08
30.260175704956055,2005-07-11
29.824037551879883,2005-07-12
29.997211456298828,2005-07-13
30.27300453186035,2005-07-14
29.96514892578125,2005-07-15
32.819271087646484,2005-07-18
32.004703521728516,2005-07-19
32.19712829589844,2005-07-20
31.805879592895508,2005-07-21
31.74175262451172,2005-07-22
31.767414093017578,2005-07-25
31.67120361328125,2005-07-26
31.08755874633789,2005-07-27
31.51084327697754,2005-07-28
31.382583618164062,2005-07-29
31.151683807373047,2005-08-01
31.183748245239258,2005-08-02
30.843820571899414,2005-08-03
30.638587951660156,2005-08-04
30.067764282226562,2005-08-05
29.881750106811523,2005-08-08
30.106237411499023,2005-08-09
30.029266357421875,2005-08-10
30.080581665039062,2005-08-11
30.14472007751465,2005-08-12
30.09981346130371,2005-08-15
29.272464752197266,2005-08-16
29.1441650390625,2005-08-17
29.259620666503906,2005-08-18
29.458444595336914,2005-08-19
29.278865814208984,2005-08-22
29.06721305847168,2005-08-23
28.983829498291016,2005-08-24
29.086454391479492,2005-08-25
28.75293731689453,2005-08-26
28.772171020507812,2005-08-29
28.637489318847656,2005-08-30
29.34300422668457,2005-08-31
29.30451202392578,2005-09-01
29.054370880126953,2005-09-02
29.452022552490234,2005-09-06
29.18739891052246,2005-09-07
29.400407791137695,2005-09-08
29.684410095214844,2005-09-09
30.174945831298828,2005-09-12
30.14911460876465,2005-09-13
29.73604393005371,2005-09-14
29.781206130981445,2005-09-15
29.80056381225586,2005-09-16
29.36813735961914,2005-09-19
29.335851669311523,2005-09-20
29.01958465576172,2005-09-21
28.87757110595703,2005-09-22
28.9421329498291,2005-09-23
28.85820960998535,2005-09-26
28.82594871520996,2005-09-27
29.632766723632812,2005-09-28
29.774765014648438,2005-09-29
30.12977409362793,2005-09-30
30.207210540771484,2005-10-03
29.81348419189453,2005-10-04
29.20676612854004,2005-10-05
29.264848709106445,2005-10-06
29.400407791137695,2005-10-07
29.432668685913086,2005-10-10
28.871124267578125,2005-10-11
28.65166473388672,2005-10-12
28.600040435791016,2005-10-13
30.826858520507812,2005-10-14
30.646129608154297,2005-10-17
30.14911460876465,2005-10-18
30.671934127807617,2005-10-19
30.162033081054688,2005-10-20
30.51702880859375,2005-10-21
30.897846221923828,2005-10-24
30.3944091796875,2005-10-25
30.136207580566406,2005-10-26
29.490751266479492,2005-10-27
30.45249366760254,2005-10-28
30.936573028564453,2005-10-31
30.943025588989258,2005-11-01
30.820396423339844,2005-11-02
30.659025192260742,2005-11-03
30.613859176635742,2005-11-04
30.949485778808594,2005-11-07
30.213665008544922,2005-11-08
30.136207580566406,2005-11-09
30.3363094329834,2005-11-10
30.51702880859375,2005-11-11
30.407306671142578,2005-11-14
30.2846736907959,2005-11-15
30.568668365478516,2005-11-16
30.691316604614258,2005-11-17
30.723567962646484,2005-11-18
30.788116455078125,2005-11-21
30.872024536132812,2005-11-22
30.962400436401367,2005-11-23
30.955936431884766,2005-11-25
30.671934127807617,2005-11-28
30.76875114440918,2005-11-29
30.981760025024414,2005-11-30
31.653026580810547,2005-12-01
31.414207458496094,2005-12-02
31.29804039001465,2005-12-05
31.091489791870117,2005-12-06
30.831735610961914,2005-12-07
30.64342498779297,2005-12-08
30.948623657226562,2005-12-09
30.584983825683594,2005-12-12
30.682405471801758,2005-12-13
31.175907135009766,2005-12-14
30.93565559387207,2005-12-15
31.44864845275879,2005-12-16
30.942140579223633,2005-12-19
31.299285888671875,2005-12-20
31.546045303344727,2005-12-21
31.708391189575195,2005-12-22
31.597984313964844,2005-12-23
31.3707218170166,2005-12-27
31.649938583374023,2005-12-28
31.604482650756836,2005-12-29
31.195398330688477,2005-12-30
31.27980613708496,2006-01-03
31.195398330688477,2006-01-04
31.04603385925293,2006-01-05
31.623966217041016,2006-01-06
32.065547943115234,2006-01-09
32.266849517822266,2006-01-10
32.591514587402344,2006-01-11
32.46814727783203,2006-01-12
32.5330810546875,2006-01-13
32.88372039794922,2006-01-17
32.52656555175781,2006-01-18
32.68891906738281,2006-01-19
32.35123825073242,2006-01-20
33.48764419555664,2006-01-23
34.033111572265625,2006-01-24
33.669464111328125,2006-01-25
31.214862823486328,2006-01-26
31.81227684020996,2006-01-27
31.831758499145508,2006-01-30
31.844757080078125,2006-01-31
31.974611282348633,2006-02-01
31.61746597290039,2006-02-02
31.75384521484375,2006-02-03
31.7733154296875,2006-02-06
31.364225387573242,2006-02-07
31.565532684326172,2006-02-08
31.72136688232422,2006-02-09
31.883716583251953,2006-02-10
31.961639404296875,2006-02-13
32.234371185302734,2006-02-14
32.46163558959961,2006-02-15
32.42918395996094,2006-02-16
32.20188903808594,2006-02-17
32.04603958129883,2006-02-21
32.136966705322266,2006-02-22
32.20840072631836,2006-02-23
32.46814727783203,2006-02-24
32.682430267333984,2006-02-27
32.55904769897461,2006-02-28
32.67591857910156,2006-03-01
33.162967681884766,2006-03-02
33.299312591552734,2006-03-03
32.95973205566406,2006-03-06
32.567901611328125,2006-03-07
32.496063232421875,2006-03-08
32.37852478027344,2006-03-09
32.75727462768555,2006-03-10
32.76382064819336,2006-03-13
33.26013946533203,2006-03-14
33.162174224853516,2006-03-15
33.20136642456055,2006-03-16
33.22096252441406,2006-03-17
33.841346740722656,2006-03-20
33.41033172607422,2006-03-21
33.64544677734375,2006-03-22
33.54096603393555,2006-03-23
33.50175857543945,2006-03-24
33.292781829833984,2006-03-27
33.136051177978516,2006-03-28
33.3776969909668,2006-03-29
33.41685485839844,2006-03-30
33.083805084228516,2006-03-31
33.109928131103516,2006-04-03
33.4952507019043,2006-04-04
33.27321243286133,2006-04-05
32.848697662353516,2006-04-06
34.233184814453125,2006-04-07
34.54665756225586,2006-04-10
34.553199768066406,2006-04-11
34.29850387573242,2006-04-12
34.50749206542969,2006-04-13
34.54665756225586,2006-04-17
35.27808380126953,2006-04-18
35.48051834106445,2006-04-19
35.206241607666016,2006-04-20
35.37605285644531,2006-04-21
34.89932632446289,2006-04-24
34.80788803100586,2006-04-25
33.59972381591797,2006-04-26
33.58012008666992,2006-04-27
34.12217330932617,2006-04-28
33.991554260253906,2006-05-01
34.03725814819336,2006-05-02
34.10911178588867,2006-05-03
34.233184814453125,2006-05-04
34.3442268371582,2006-05-05
34.44218444824219,2006-05-08
34.29195022583008,2006-05-09
33.95891189575195,2006-05-10
33.554012298583984,2006-05-11
33.09688186645508,2006-05-12
32.99238967895508,2006-05-15
32.55485153198242,2006-05-16
31.712400436401367,2006-05-17
31.255258560180664,2006-05-18
31.477283477783203,2006-05-19
31.470766067504883,2006-05-22
31.28138542175293,2006-05-23
31.59483528137207,2006-05-24
31.908309936523438,2006-05-25
32.0911750793457,2006-05-26
31.3466854095459,2006-05-30
31.705869674682617,2006-05-31
32.35892105102539,2006-06-01
32.567901611328125,2006-06-02
31.326398849487305,2006-06-05
30.597267150878906,2006-06-06
30.275413513183594,2006-06-07
30.649810791015625,2006-06-08
30.754926681518555,2006-06-09
30.091487884521484,2006-06-12
29.5462646484375,2006-06-13
29.73676300048828,2006-06-14
30.275413513183594,2006-06-15
29.9995174407959,2006-06-16
29.657926559448242,2006-06-19
29.303226470947266,2006-06-20
30.019216537475586,2006-06-21
29.90755844116211,2006-06-22
30.01265525817871,2006-06-23
30.26226043701172,2006-06-26
30.229421615600586,2006-06-27
29.94039535522461,2006-06-28
30.906003952026367,2006-06-29
31.017671585083008,2006-06-30
31.011112213134766,2006-07-03
30.636682510375977,2006-07-05
30.295103073120117,2006-07-06
29.992944717407227,2006-07-07
30.295103073120117,2006-07-10
29.493717193603516,2006-07-11
29.224403381347656,2006-07-12
28.534677505493164,2006-07-13
28.081451416015625,2006-07-14
28.186540603637695,2006-07-17
28.094573974609375,2006-07-18
28.60037612915039,2006-07-19
