DELL,Date
81.13999938964844,2024-01-22
82.43000030517578,2024-01-23
83.70999908447266,2024-01-24
83.04000091552734,2024-01-25
84.22000122070312,2024-01-26
83.41000366210938,2024-01-29
84.80000305175781,2024-01-30
82.87999725341797,2024-01-31
85.77999877929688,2024-02-01
86.31999969482422,2024-02-02
85.70999908447266,2024-02-05
82.68000030517578,2024-02-06
83.73999786376953,2024-02-07
84.80000305175781,2024-02-08
86.19999694824219,2024-02-09
86.62000274658203,2024-02-12
83.9800033569336,2024-02-13
86.04000091552734,2024-02-14
82.72000122070312,2024-02-15
84.20999908447266,2024-02-16
82.45999908447266,2024-02-20
81.38999938964844,2024-02-21
87.79000091552734,2024-02-22
90.3499984741211,2024-02-23
92.7699966430664,2024-02-26
91.55999755859375,2024-02-27
93.25,2024-02-28
94.66000366210938,2024-02-29
124.58999633789062,2024-03-01
121.77999877929688,2024-03-04
117.75,2024-03-05
118.5,2024-03-06
120.5,2024-03-07
116.25,2024-03-08
115.86000061035156,2024-03-11
113.55000305175781,2024-03-12
110.0,2024-03-13
106.44999694824219,2024-03-14
107.0,2024-03-15
106.62999725341797,2024-03-18
107.5199966430664,2024-03-19
111.06999969482422,2024-03-20
114.04000091552734,2024-03-21
112.23999786376953,2024-03-22
113.0,2024-03-25
114.6500015258789,2024-03-26
111.68000030517578,2024-03-27
114.11000061035156,2024-03-28
119.63999938964844,2024-04-01
118.44000244140625,2024-04-02
128.5800018310547,2024-04-03
127.16000366210938,2024-04-04
132.72000122070312,2024-04-05
127.1500015258789,2024-04-08
123.7300033569336,2024-04-09
