KMI,Date
12.931683540344238,2018-07-12
12.845612525939941,2018-07-13
12.766718864440918,2018-07-16
12.687826156616211,2018-07-17
12.7523775100708,2018-07-18
12.902992248535156,2018-07-19
12.687826156616211,2018-07-20
12.694995880126953,2018-07-23
12.659133911132812,2018-07-24
12.8384428024292,2018-07-25
12.931683540344238,2018-07-26
12.8384428024292,2018-07-27
12.874711036682129,2018-07-30
12.89647102355957,2018-07-31
12.715133666992188,2018-08-01
12.82393741607666,2018-08-02
12.780415534973145,2018-08-03
13.019776344299316,2018-08-06
13.041535377502441,2018-08-07
12.998016357421875,2018-08-08
13.01252269744873,2018-08-09
13.179348945617676,2018-08-10
12.939990043640137,2018-08-13
13.019776344299316,2018-08-14
12.860201835632324,2018-08-15
12.925481796264648,2018-08-16
13.019776344299316,2018-08-17
12.990761756896973,2018-08-20
13.027029037475586,2018-08-21
13.259138107299805,2018-08-22
13.041535377502441,2018-08-23
13.034279823303223,2018-08-24
13.034279823303223,2018-08-27
12.918228149414062,2018-08-28
12.969003677368164,2018-08-29
12.89647102355957,2018-08-30
12.8384428024292,2018-08-31
12.780415534973145,2018-09-04
12.90372371673584,2018-09-05
12.81668472290039,2018-09-06
12.925481796264648,2018-09-07
12.831192016601562,2018-09-10
13.0632963180542,2018-09-11
13.172098159790039,2018-09-12
13.273641586303711,2018-09-13
13.099562644958496,2018-09-14
13.179348945617676,2018-09-17
13.143084526062012,2018-09-18
13.244630813598633,2018-09-19
13.085060119628906,2018-09-20
13.099562644958496,2018-09-21
12.976252555847168,2018-09-24
12.969003677368164,2018-09-25
12.773163795471191,2018-09-26
12.736893653869629,2018-09-27
12.860201835632324,2018-09-28
13.186603546142578,2018-10-01
13.114070892333984,2018-10-02
13.230125427246094,2018-10-03
13.251884460449219,2018-10-04
13.099562644958496,2018-10-05
13.208362579345703,2018-10-08
13.469487190246582,2018-10-09
13.056042671203613,2018-10-10
12.635348320007324,2018-10-11
12.700627326965332,2018-10-12
12.72238826751709,2018-10-15
12.998016357421875,2018-10-16
13.019776344299316,2018-10-17
13.01252269744873,2018-10-18
13.041535377502441,2018-10-19
12.64985466003418,2018-10-22
12.359721183776855,2018-10-23
11.975293159484863,2018-10-24
12.026066780090332,2018-10-25
12.033321380615234,2018-10-26
11.939024925231934,2018-10-29
12.306156158447266,2018-10-30
12.497062683105469,2018-10-31
12.599857330322266,2018-11-01
12.379582405090332,2018-11-02
12.673283576965332,2018-11-05
12.812789916992188,2018-11-06
12.849506378173828,2018-11-07
12.89355754852295,2018-11-08
12.871530532836914,2018-11-09
12.827476501464844,2018-11-12
12.614540100097656,2018-11-13
12.43832015991211,2018-11-14
12.607200622558594,2018-11-15
12.687968254089355,2018-11-16
12.790765762329102,2018-11-19
12.453004837036133,2018-11-20
12.607200622558594,2018-11-21
12.196014404296875,2018-11-23
12.276784896850586,2018-11-26
12.284125328063965,2018-11-27
12.379582405090332,2018-11-28
12.386924743652344,2018-11-29
12.533775329589844,2018-11-30
12.702652931213379,2018-12-03
12.247417449951172,2018-12-04
12.08587646484375,2018-12-06
12.005108833312988,2018-12-07
11.777490615844727,2018-12-10
11.836230278015137,2018-12-11
11.916996955871582,2018-12-12
12.049164772033691,2018-12-13
11.872941970825195,2018-12-14
11.630636215209961,2018-12-17
11.403018951416016,2018-12-18
11.432388305664062,2018-12-19
11.417702674865723,2018-12-20
11.432388305664062,2018-12-21
10.800926208496094,2018-12-24
11.483787536621094,2018-12-26
11.388333320617676,2018-12-27
11.226798057556152,2018-12-28
11.29288101196289,2018-12-31
11.601265907287598,2019-01-02
11.535183906555176,2019-01-03
11.924342155456543,2019-01-04
12.181333541870117,2019-01-07
12.585171699523926,2019-01-08
12.673283576965332,2019-01-09
12.746710777282715,2019-01-10
12.563145637512207,2019-01-11
12.651256561279297,2019-01-14
12.717340469360352,2019-01-15
12.827476501464844,2019-01-16
13.011041641235352,2019-01-17
13.223973274230957,2019-01-18
12.944955825805664,2019-01-22
12.658597946166992,2019-01-23
12.834819793701172,2019-01-24
13.025726318359375,2019-01-25
13.13586139678955,2019-01-28
13.253348350524902,2019-01-29
13.43154239654541,2019-01-30
13.438968658447266,2019-01-31
13.624587059020996,2019-02-01
13.632014274597168,2019-02-04
13.7136869430542,2019-02-05
13.409268379211426,2019-02-06
13.3350191116333,2019-02-07
13.379570007324219,2019-02-08
13.565189361572266,2019-02-11
13.721111297607422,2019-02-12
13.914158821105957,2019-02-13
14.018107414245605,2019-02-14
13.958704948425293,2019-02-15
14.218575477600098,2019-02-19
14.233427047729492,2019-02-20
14.248276710510254,2019-02-21
14.344796180725098,2019-02-22
14.329948425292969,2019-02-25
14.270549774169922,2019-02-26
14.315099716186523,2019-02-27
14.22599983215332,2019-02-28
14.656641006469727,2019-03-01
14.738314628601074,2019-03-04
14.827412605285645,2019-03-05
14.849689483642578,2019-03-06
14.730889320373535,2019-03-07
14.649213790893555,2019-03-08
14.775436401367188,2019-03-11
14.745738983154297,2019-03-12
14.834835052490234,2019-03-13
14.834835052490234,2019-03-14
14.753164291381836,2019-03-15
14.842259407043457,2019-03-18
14.886815071105957,2019-03-19
14.916510581970215,2019-03-20
15.161534309387207,2019-03-21
14.775436401367188,2019-03-22
14.946210861206055,2019-03-25
14.916510581970215,2019-03-26
14.834835052490234,2019-03-27
14.812567710876465,2019-03-28
14.857111930847168,2019-03-29
14.879388809204102,2019-04-01
14.886815071105957,2019-04-02
14.768013000488281,2019-04-03
14.790287971496582,2019-04-04
14.886815071105957,2019-04-05
14.805139541625977,2019-04-08
14.768013000488281,2019-04-09
14.730889320373535,2019-04-10
14.790287971496582,2019-04-11
14.716038703918457,2019-04-12
14.693767547607422,2019-04-15
14.708616256713867,2019-04-16
14.619515419006348,2019-04-17
14.396773338317871,2019-04-18
14.871964454650879,2019-04-22
14.909088134765625,2019-04-23
14.909088134765625,2019-04-24
14.827412605285645,2019-04-25
15.020458221435547,2019-04-26
14.930245399475098,2019-04-29
14.937764167785645,2019-04-30
14.727266311645508,2019-05-01
14.554359436035156,2019-05-02
14.682160377502441,2019-05-03
14.614501953125,2019-05-06
14.70471477508545,2019-05-07
14.787409782409668,2019-05-08
14.832514762878418,2019-05-09
14.80996322631836,2019-05-10
14.787409782409668,2019-05-13
14.982869148254395,2019-05-14
15.140743255615234,2019-05-15
15.351242065429688,2019-05-16
15.193368911743164,2019-05-17
15.253509521484375,2019-05-20
15.291093826293945,2019-05-21
15.291093826293945,2019-05-22
15.005423545837402,2019-05-23
15.080601692199707,2019-05-24
14.94528579711914,2019-05-28
14.967835426330566,2019-05-29
15.080601692199707,2019-05-30
14.997908592224121,2019-05-31
15.140743255615234,2019-06-03
15.291093826293945,2019-06-04
15.388829231262207,2019-06-05
15.682024955749512,2019-06-06
15.885001182556152,2019-06-07
15.697057723999023,2019-06-10
15.621879577636719,2019-06-11
15.321171760559082,2019-06-12
15.42641830444336,2019-06-13
15.433935165405273,2019-06-14
15.42641830444336,2019-06-17
15.636917114257812,2019-06-18
15.74216365814209,2019-06-19
15.862447738647461,2019-06-20
16.07294464111328,2019-06-21
15.907554626464844,2019-06-24
15.47152328491211,2019-06-25
15.516630172729492,2019-06-26
15.343721389770508,2019-06-27
15.697057723999023,2019-06-28
15.697057723999023,2019-07-01
15.779749870300293,2019-07-02
15.847415924072266,2019-07-03
15.869965553283691,2019-07-05
15.832377433776855,2019-07-08
15.967700004577637,2019-07-09
15.922589302062988,2019-07-10
15.990249633789062,2019-07-11
16.005287170410156,2019-07-12
15.967700004577637,2019-07-15
15.719609260559082,2019-07-16
15.479042053222656,2019-07-17
15.351242065429688,2019-07-18
15.411384582519531,2019-07-19
15.614361763000488,2019-07-22
15.479042053222656,2019-07-23
15.524152755737305,2019-07-24
15.47152328491211,2019-07-25
15.6745023727417,2019-07-26
15.704574584960938,2019-07-29
15.7426176071167,2019-07-30
15.689355850219727,2019-07-31
15.803487777709961,2019-08-01
15.377397537231445,2019-08-02
15.095870018005371,2019-08-05
15.240439414978027,2019-08-06
15.194781303405762,2019-08-07
15.499136924743652,2019-08-08
15.499136924743652,2019-08-09
15.47630786895752,2019-08-12
15.605660438537598,2019-08-13
15.06543254852295,2019-08-14
15.126307487487793,2019-08-15
15.316523551940918,2019-08-16
15.529571533203125,2019-08-19
15.32413387298584,2019-08-20
15.51435661315918,2019-08-21
15.36978530883789,2019-08-22
14.890432357788086,2019-08-23
15.15673828125,2019-08-26
15.248047828674316,2019-08-27
15.415440559387207,2019-08-28
15.521960258483887,2019-08-29
15.42304801940918,2019-08-30
15.308917999267578,2019-09-03
15.468703269958496,2019-09-04
15.605660438537598,2019-09-05
15.529571533203125,2019-09-06
15.529571533203125,2019-09-09
15.392610549926758,2019-09-10
15.560007095336914,2019-09-11
15.537181854248047,2019-09-12
15.575224876403809,2019-09-13
15.727400779724121,2019-09-16
15.780662536621094,2019-09-17
15.727400779724121,2019-09-18
15.7426176071167,2019-09-19
15.917620658874512,2019-09-20
15.8110990524292,2019-09-23
15.651313781738281,2019-09-24
15.605660438537598,2019-09-25
15.613265037536621,2019-09-26
15.727400779724121,2019-09-27
15.681746482849121,2019-09-30
15.43826675415039,2019-10-01
15.34695816040039,2019-10-02
15.50674819946289,2019-10-03
15.613265037536621,2019-10-04
15.445873260498047,2019-10-07
15.225217819213867,2019-10-08
15.354567527770996,2019-10-09
15.400223731994629,2019-10-10
15.392610549926758,2019-10-11
15.32413387298584,2019-10-14
15.354567527770996,2019-10-15
15.232826232910156,2019-10-16
15.27087116241455,2019-10-17
15.232826232910156,2019-10-18
15.339350700378418,2019-10-21
15.461091041564941,2019-10-22
15.521960258483887,2019-10-23
15.552397727966309,2019-10-24
15.537181854248047,2019-10-25
15.354567527770996,2019-10-28
15.34695816040039,2019-10-29
15.408594131469727,2019-10-30
15.393184661865234,2019-10-31
15.79381275177002,2019-11-01
15.84003734588623,2019-11-04
15.809215545654297,2019-11-05
15.570388793945312,2019-11-06
15.439412117004395,2019-11-07
15.431708335876465,2019-11-08
15.3623685836792,2019-11-11
15.4625244140625,2019-11-12
15.678242683410645,2019-11-13
15.578088760375977,2019-11-14
15.747584342956543,2019-11-15
15.51645278930664,2019-11-18
15.416300773620605,2019-11-19
15.45482063293457,2019-11-20
15.531865119934082,2019-11-21
15.377778053283691,2019-11-22
15.377778053283691,2019-11-25
15.177467346191406,2019-11-26
15.200576782226562,2019-11-27
15.108128547668457,2019-11-29
14.946335792541504,2019-12-02
14.7537260055542,2019-12-03
14.869290351867676,2019-12-04
15.162055969238281,2019-12-05
15.215987205505371,2019-12-06
15.3623685836792,2019-12-09
15.501049041748047,2019-12-10
15.562685012817383,2019-12-11
15.524160385131836,2019-12-12
15.562685012817383,2019-12-13
15.855443000793457,2019-12-16
15.80151653289795,2019-12-17
15.963301658630371,2019-12-18
16.055755615234375,2019-12-19
16.155912399291992,2019-12-20
16.33310890197754,2019-12-23
16.279178619384766,2019-12-24
16.33310890197754,2019-12-26
16.24066162109375,2019-12-27
16.202138900756836,2019-12-30
16.30999755859375,2019-12-31
16.209842681884766,2020-01-02
16.33310890197754,2020-01-03
16.394744873046875,2020-01-06
16.433269500732422,2020-01-07
16.30229377746582,2020-01-08
16.602758407592773,2020-01-09
16.571943283081055,2020-01-10
16.602758407592773,2020-01-13
16.533422470092773,2020-01-14
16.494905471801758,2020-01-15
16.464082717895508,2020-01-16
16.45638084411621,2020-01-17
16.12509536743164,2020-01-21
16.148208618164062,2020-01-22
16.764551162719727,2020-01-23
16.610464096069336,2020-01-24
16.402448654174805,2020-01-27
16.533422470092773,2020-01-28
16.32540512084961,2020-01-29
16.502609252929688,2020-01-30
16.268747329711914,2020-01-31
16.22197723388672,2020-02-03
16.370086669921875,2020-02-04
16.596147537231445,2020-02-05
16.62733268737793,2020-02-06
16.4636287689209,2020-02-07
16.61953353881836,2020-02-10
16.728666305541992,2020-02-11
17.00150489807129,2020-02-12
17.102842330932617,2020-02-13
17.14961051940918,2020-02-14
17.15740966796875,2020-02-18
17.274337768554688,2020-02-19
17.336700439453125,2020-02-20
17.258747100830078,2020-02-21
16.970321655273438,2020-02-24
16.409061431884766,2020-02-25
15.9959135055542,2020-02-26
15.216383934020996,2020-02-27
14.943549156188965,2020-02-28
15.777647972106934,2020-03-02
15.47362995147705,2020-03-03
15.769850730895996,2020-03-04
15.35670280456543,2020-03-05
15.068275451660156,2020-03-06
12.550398826599121,2020-03-09
12.503628730773926,2020-03-10
12.082680702209473,2020-03-11
10.8042573928833,2020-03-12
11.521422386169434,2020-03-13
9.923391342163086,2020-03-16
9.853232383728027,2020-03-17
7.779687404632568,2020-03-18
8.730712890625,2020-03-19
9.62717056274414,2020-03-20
8.59819221496582,2020-03-23
10.040319442749023,2020-03-24
10.70291805267334,2020-03-25
11.28756332397461,2020-03-26
10.718507766723633,2020-03-27
10.344335556030273,2020-03-30
10.85102653503418,2020-03-31
9.923391342163086,2020-04-01
10.484651565551758,2020-04-02
10.453469276428223,2020-04-03
10.905595779418945,2020-04-06
11.069294929504395,2020-04-07
11.56039810180664,2020-04-08
11.973548889160156,2020-04-09
11.653942108154297,2020-04-13
11.786460876464844,2020-04-14
11.186224937438965,2020-04-15
10.999139785766602,2020-04-16
11.669533729553223,2020-04-17
11.451264381408691,2020-04-20
11.271973609924316,2020-04-21
11.435673713684082,2020-04-22
11.077091217041016,2020-04-23
11.396697044372559,2020-04-24
11.708507537841797,2020-04-27
11.84103012084961,2020-04-28
12.246384620666504,2020-04-29
11.872209548950195,2020-04-30
11.549365997314453,2020-05-01
11.620758056640625,2020-05-04
11.858723640441895,2020-05-05
11.676284790039062,2020-05-06
11.85079288482666,2020-05-07
12.17601490020752,2020-05-08
12.18394660949707,2020-05-11
11.890454292297363,2020-05-12
11.68421459197998,2020-05-13
11.771470069885254,2020-05-14
11.771470069885254,2020-05-15
12.287067413330078,2020-05-18
12.168082237243652,2020-05-19
12.413984298706055,2020-05-20
12.18394660949707,2020-05-21
12.223607063293457,2020-05-22
12.532966613769531,2020-05-26
12.667816162109375,2020-05-27
12.46950912475586,2020-05-28
12.532966613769531,2020-05-29
12.509169578552246,2020-06-01
12.596424102783203,2020-06-02
12.810595512390137,2020-06-03
12.874053955078125,2020-06-04
13.262734413146973,2020-06-05
14.254266738891602,2020-06-08
13.714874267578125,2020-06-09
13.429314613342285,2020-06-10
12.302932739257812,2020-06-11
12.294999122619629,2020-06-12
12.572628021240234,2020-06-15
12.667816162109375,2020-06-16
12.437780380249023,2020-06-17
12.509169578552246,2020-06-18
12.31086540222168,2020-06-19
12.382253646850586,2020-06-22
12.247404098510742,2020-06-23
11.747673034667969,2020-06-24
11.866657257080078,2020-06-25
11.477978706359863,2020-06-26
11.62868881225586,2020-06-29
12.033235549926758,2020-06-30
11.826996803283691,2020-07-01
11.993573188781738,2020-07-02
12.04909896850586,2020-07-06
11.636622428894043,2020-07-07
11.517638206481934,2020-07-08
11.033768653869629,2020-07-09
11.295533180236816,2020-07-10
11.255871772766113,2020-07-13
11.541433334350586,2020-07-14
11.866657257080078,2020-07-15
11.890454292297363,2020-07-16
11.834929466247559,2020-07-17
11.5017728805542,2020-07-20
11.96977710723877,2020-07-21
11.811132431030273,2020-07-22
11.493841171264648,2020-07-23
11.303465843200684,2020-07-24
11.26380443572998,2020-07-27
11.200346946716309,2020-07-28
11.5255708694458,2020-07-29
11.358994483947754,2020-07-30
11.393739700317383,2020-07-31
11.337174415588379,2020-08-03
11.716965675354004,2020-08-04
11.668481826782227,2020-08-05
11.555353164672852,2020-08-06
11.571515083312988,2020-08-07
11.749288558959961,2020-08-10
11.652322769165039,2020-08-11
11.708885192871094,2020-08-12
11.531112670898438,2020-08-13
11.547271728515625,2020-08-14
11.668481826782227,2020-08-17
11.61999797821045,2020-08-18
11.40990161895752,2020-08-19
11.361416816711426,2020-08-20
11.401820182800293,2020-08-21
11.506868362426758,2020-08-24
11.280611038208008,2020-08-25
11.094754219055176,2020-08-26
11.199803352355957,2020-08-27
11.45838737487793,2020-08-28
11.167482376098633,2020-08-31
11.207884788513184,2020-09-01
11.183642387390137,2020-09-02
11.022028923034668,2020-09-03
10.925061225891113,2020-09-04
10.706884384155273,2020-09-08
10.68264102935791,2020-09-09
10.43213939666748,2020-09-10
10.359413146972656,2020-09-11
10.553349494934082,2020-09-14
10.43213939666748,2020-09-15
10.787691116333008,2020-09-16
10.739204406738281,2020-09-17
10.569513320922852,2020-09-18
10.39173698425293,2020-09-21
10.343254089355469,2020-09-22
9.88265609741211,2020-09-23
9.923057556152344,2020-09-24
9.995784759521484,2020-09-25
10.189718246459961,2020-09-28
10.060430526733398,2020-09-29
9.963459968566895,2020-09-30
9.890735626220703,2020-10-01
9.94729995727539,2020-10-02
10.181640625,2020-10-05
9.914977073669434,2020-10-06
10.173561096191406,2020-10-07
10.609916687011719,2020-10-08
10.359413146972656,2020-10-09
10.327091217041016,2020-10-12
10.189718246459961,2020-10-13
10.472542762756348,2020-10-14
10.496785163879395,2020-10-15
10.39173698425293,2020-10-16
10.270525932312012,2020-10-19
10.246286392211914,2020-10-20
10.125076293945312,2020-10-21
10.472542762756348,2020-10-22
10.327091217041016,2020-10-23
10.003866195678711,2020-10-26
9.834171295166016,2020-10-27
9.559428215026855,2020-10-28
9.745283126831055,2020-10-29
9.830368041992188,2020-10-30
9.822110176086426,2020-11-02
9.904717445373535,2020-11-03
9.772542953491211,2020-11-04
9.830368041992188,2020-11-05
9.483414649963379,2020-11-06
10.160802841186523,2020-11-09
10.648191452026367,2020-11-10
10.763842582702637,2020-11-11
10.499495506286621,2020-11-12
10.846449851989746,2020-11-13
11.292533874511719,2020-11-16
11.589923858642578,2020-11-17
11.366880416870117,2020-11-18
11.895572662353516,2020-11-19
11.771660804748535,2020-11-20
12.077309608459473,2020-11-23
12.366439819335938,2020-11-24
12.267309188842773,2020-11-25
12.184703826904297,2020-11-27
11.87905216217041,2020-11-30
11.647749900817871,2020-12-01
11.84600830078125,2020-12-02
11.96992015838623,2020-12-03
12.333395004272461,2020-12-04
12.226007461547852,2020-12-07
12.192962646484375,2020-12-08
12.069050788879395,2020-12-09
12.217743873596191,2020-12-10
12.184703826904297,2020-12-11
11.821227073669434,2020-12-14
12.201225280761719,2020-12-15
12.060791015625,2020-12-16
11.812965393066406,2020-12-17
11.738618850708008,2020-12-18
11.556880950927734,2020-12-21
11.383402824401855,2020-12-22
11.42470645904541,2020-12-23
11.42470645904541,2020-12-24
11.267751693725586,2020-12-28
11.209925651550293,2020-12-29
11.209925651550293,2020-12-30
11.292533874511719,2020-12-31
11.20166301727295,2021-01-04
11.482534408569336,2021-01-05
11.862530708312988,2021-01-06
12.060791015625,2021-01-07
11.96992015838623,2021-01-08
12.176441192626953,2021-01-11
12.56470012664795,2021-01-12
12.647307395935059,2021-01-13
12.919914245605469,2021-01-14
12.796001434326172,2021-01-15
12.84556770324707,2021-01-19
12.878610610961914,2021-01-20
12.606002807617188,2021-01-21
12.65556812286377,2021-01-22
12.606002807617188,2021-01-25
12.572959899902344,2021-01-26
12.242526054382324,2021-01-27
12.135136604309082,2021-01-28
11.843260765075684,2021-01-29
11.792793273925781,2021-02-01
11.616154670715332,2021-02-02
11.97784423828125,2021-02-03
11.801204681396484,2021-02-04
11.902140617370605,2021-02-05
12.390003204345703,2021-02-08
12.25541877746582,2021-02-09
12.440469741821289,2021-02-10
12.356356620788574,2021-02-11
12.482527732849121,2021-02-12
12.650757789611816,2021-02-16
12.726459503173828,2021-02-17
12.432059288024902,2021-02-18
12.583464622497559,2021-02-19
12.760104179382324,2021-02-22
12.861041069030762,2021-02-23
13.222731590270996,2021-02-24
12.861041069030762,2021-02-25
12.364767074584961,2021-02-26
12.650757789611816,2021-03-01
12.692814826965332,2021-03-02
12.760104179382324,2021-03-03
13.197497367858887,2021-03-04
13.34890365600586,2021-03-05
13.643302917480469,2021-03-08
13.18067455291748,2021-03-09
13.660123825073242,2021-03-10
13.626479148864746,2021-03-11
13.752650260925293,2021-03-12
13.735828399658203,2021-03-15
13.390959739685059,2021-03-16
13.643302917480469,2021-03-17
13.256378173828125,2021-03-18
13.390959739685059,2021-03-19
13.273199081420898,2021-03-22
13.1890869140625,2021-03-23
13.618066787719727,2021-03-24
13.761062622070312,2021-03-25
14.13116455078125,2021-03-26
14.089109420776367,2021-03-29
13.979759216308594,2021-03-30
14.004993438720703,2021-03-31
14.164810180664062,2021-04-01
14.013405799865723,2021-04-05
14.047049522399902,2021-04-06
14.240513801574707,2021-04-07
14.156399726867676,2021-04-08
13.904057502746582,2021-04-09
13.878823280334473,2021-04-12
13.870409965515137,2021-04-13
14.004993438720703,2021-04-14
14.063872337341309,2021-04-15
13.912469863891602,2021-04-16
13.979759216308594,2021-04-19
13.920877456665039,2021-04-20
14.038639068603516,2021-04-21
13.761062622070312,2021-04-22
14.114341735839844,2021-04-23
14.223689079284668,2021-04-26
14.299391746520996,2021-04-27
14.669493675231934,2021-04-28
14.772018432617188,2021-04-29
14.56696891784668,2021-04-30
14.746386528015137,2021-05-03
14.66949462890625,2021-05-04
14.959975242614746,2021-05-05
15.079591751098633,2021-05-06
15.24191951751709,2021-05-07
15.59221076965332,2021-05-10
15.352986335754395,2021-05-11
15.464056015014648,2021-05-12
15.395706176757812,2021-05-13
15.686192512512207,2021-05-14
16.062110900878906,2021-05-17
15.985220909118652,2021-05-18
15.780172348022461,2021-05-19
15.976675987243652,2021-05-20
15.993762969970703,2021-05-21
16.087745666503906,2021-05-24
15.839977264404297,2021-05-25
15.677650451660156,2021-05-26
15.600753784179688,2021-05-27
15.669107437133789,2021-05-28
15.814347267150879,2021-06-01
16.03648567199707,2021-06-02
16.03648567199707,2021-06-03
16.045026779174805,2021-06-04
16.03648567199707,2021-06-07
16.062110900878906,2021-06-08
16.087745666503906,2021-06-09
16.232986450195312,2021-06-10
16.35259437561035,2021-06-11
16.09628677368164,2021-06-14
16.258617401123047,2021-06-15
16.10483169555664,2021-06-16
15.643472671508789,2021-06-17
15.088132858276367,2021-06-18
15.626386642456055,2021-06-21
15.549493789672852,2021-06-22
15.455512046813965,2021-06-23
15.58366870880127,2021-06-24
15.626386642456055,2021-06-25
15.352986335754395,2021-06-28
15.250466346740723,2021-06-29
15.57512378692627,2021-06-30
15.74599838256836,2021-07-01
15.865608215332031,2021-07-02
15.75454044342041,2021-07-06
15.634927749633789,2021-07-07
15.523859024047852,2021-07-08
15.95104694366455,2021-07-09
15.822890281677246,2021-07-12
15.617840766906738,2021-07-13
15.31881332397461,2021-07-14
15.259010314941406,2021-07-15
15.071046829223633,2021-07-16
14.678037643432617,2021-07-19
14.925806045532227,2021-07-20
15.250466346740723,2021-07-21
14.925806045532227,2021-07-22
14.84036636352539,2021-07-23
15.233376502990723,2021-07-26
15.16502857208252,2021-07-27
15.18211841583252,2021-07-28
15.293181419372559,2021-07-29
15.07631778717041,2021-07-30
15.024273872375488,2021-08-02
15.163064956665039,2021-08-03
14.868132591247559,2021-08-04
14.7640380859375,2021-08-05
14.85078239440918,2021-08-06
14.781386375427246,2021-08-09
14.911503791809082,2021-08-10
14.954874038696289,2021-08-11
15.006921768188477,2021-08-12
14.928852081298828,2021-08-13
14.746685981750488,2021-08-16
14.529826164245605,2021-08-17
14.130797386169434,2021-08-18
13.78381633758545,2021-08-19
13.827186584472656,2021-08-20
14.122122764587402,2021-08-23
14.295612335205078,2021-08-24
14.286938667297363,2021-08-25
14.000679016113281,2021-08-26
14.391033172607422,2021-08-27
14.174169540405273,2021-08-30
14.113447189331055,2021-08-31
14.018028259277344,2021-09-01
14.24356460571289,2021-09-02
14.174169540405273,2021-09-03
14.018028259277344,2021-09-07
13.957304954528809,2021-09-08
13.861885070800781,2021-09-09
13.853212356567383,2021-09-10
14.000679016113281,2021-09-13
13.887910842895508,2021-09-14
14.208866119384766,2021-09-15
14.018028259277344,2021-09-16
13.844537734985352,2021-09-17
13.601651191711426,2021-09-20
13.688394546508789,2021-09-21
13.9920015335083,2021-09-22
14.304286003112793,2021-09-23
14.338985443115234,2021-09-24
14.729337692260742,2021-09-27
14.651267051696777,2021-09-28
14.677291870117188,2021-09-29
14.512474060058594,2021-09-30
14.66861629486084,2021-10-01
14.69464111328125,2021-10-04
14.677291870117188,2021-10-05
14.521150588989258,2021-10-06
14.69464111328125,2021-10-07
15.154391288757324,2021-10-08
15.388604164123535,2021-10-11
15.562090873718262,2021-10-12
15.588112831115723,2021-10-13
15.943771362304688,2021-10-14
16.013166427612305,2021-10-15
16.0218448638916,2021-10-18
16.004493713378906,2021-10-19
16.177982330322266,2021-10-20
15.206439018249512,2021-10-21
15.327878952026367,2021-10-22
15.484024047851562,2021-10-25
15.284507751464844,2021-10-26
15.006921768188477,2021-10-27
15.05029582977295,2021-10-28
14.759511947631836,2021-10-29
15.023859977722168,2021-11-01
14.944557189941406,2021-11-02
14.847628593444824,2021-11-03
14.759511947631836,2021-11-04
14.935745239257812,2021-11-05
14.838818550109863,2021-11-08
14.821191787719727,2021-11-09
14.715452194213867,2021-11-10
14.794755935668945,2021-11-11
14.697831153869629,2021-11-12
14.856441497802734,2021-11-15
14.680207252502441,2021-11-16
14.548030853271484,2021-11-17
14.34536361694336,2021-11-18
14.2396240234375,2021-11-19
14.19556713104248,2021-11-22
14.389420509338379,2021-11-23
14.556842803955078,2021-11-24
14.327741622924805,2021-11-26
14.107449531555176,2021-11-29
13.622808456420898,2021-11-30
13.455389022827148,2021-12-01
13.860722541809082,2021-12-02
13.737359046936035,2021-12-03
13.904780387878418,2021-12-06
14.301305770874023,2021-12-07
14.3101167678833,2021-12-08
14.107449531555176,2021-12-09
14.2396240234375,2021-12-10
14.036956787109375,2021-12-13
13.940028190612793,2021-12-14
13.984086036682129,2021-12-15
13.975273132324219,2021-12-16
13.746170997619629,2021-12-17
13.42895221710205,2021-12-20
13.799042701721191,2021-12-21
13.719736099243164,2021-12-22
13.781418800354004,2021-12-23
13.940028190612793,2021-12-27
13.975273132324219,2021-12-28
13.94883918762207,2021-12-29
13.922404289245605,2021-12-30
13.975273132324219,2021-12-31
14.407045364379883,2022-01-03
14.609713554382324,2022-01-04
14.689018249511719,2022-01-05
14.99742603302002,2022-01-06
15.2177152633667,2022-01-07
15.358704566955566,2022-01-10
15.517313957214355,2022-01-11
15.552558898925781,2022-01-12
15.48206615447998,2022-01-13
15.764039039611816,2022-01-14
15.596617698669434,2022-01-18
15.358704566955566,2022-01-19
15.358704566955566,2022-01-20
15.305832862854004,2022-01-21
15.261775016784668,2022-01-24
15.42038631439209,2022-01-25
15.438009262084961,2022-01-26
15.40276050567627,2022-01-27
15.393813133239746,2022-01-28
15.537009239196777,2022-01-31
15.581761360168457,2022-02-01
15.581761360168457,2022-02-02
15.456459999084473,2022-02-03
15.528059959411621,2022-02-04
15.626507759094238,2022-02-07
15.47436237335205,2022-02-08
15.54595947265625,2022-02-09
15.393813133239746,2022-02-10
15.698108673095703,2022-02-11
15.38486385345459,2022-02-14
15.223763465881348,2022-02-15
15.331162452697754,2022-02-16
15.000018119812012,2022-02-17
14.856819152832031,2022-02-18
14.803119659423828,2022-02-22
15.008967399597168,2022-02-23
14.91946792602539,2022-02-24
15.277462005615234,2022-02-25
15.572808265686035,2022-02-28
15.742859840393066,2022-03-01
16.23509979248047,2022-03-02
16.45884895324707,2022-03-03
16.86159324645996,2022-03-04
16.754196166992188,2022-03-07
16.709447860717773,2022-03-08
16.405149459838867,2022-03-09
16.602046966552734,2022-03-10
16.199304580688477,2022-03-11
15.698108673095703,2022-03-14
15.50121021270752,2022-03-15
15.438560485839844,2022-03-16
15.716009140014648,2022-03-17
15.537009239196777,2022-03-18
16.172452926635742,2022-03-21
16.047151565551758,2022-03-22
16.217201232910156,2022-03-23
16.378297805786133,2022-03-24
