KDP,Date
10.790959358215332,2015-08-20
10.47022819519043,2015-08-21
10.172024726867676,2015-08-24
9.942740440368652,2015-08-25
10.154794692993164,2015-08-26
10.213107109069824,2015-08-27
10.219738006591797,2015-08-28
10.169373512268066,2015-08-31
9.994426727294922,2015-09-01
10.15346622467041,2015-09-02
10.198531150817871,2015-09-03
10.042141914367676,2015-09-04
10.293953895568848,2015-09-08
10.075271606445312,2015-09-09
10.12995719909668,2015-09-10
10.19664478302002,2015-09-11
10.163300514221191,2015-09-14
10.243330001831055,2015-09-15
10.304681777954102,2015-09-16
10.378037452697754,2015-09-17
10.300679206848145,2015-09-18
10.411381721496582,2015-09-21
10.304681777954102,2015-09-22
10.35402774810791,2015-09-23
10.379372596740723,2015-09-24
10.431391716003418,2015-09-25
10.29534912109375,2015-09-28
10.435391426086426,2015-09-29
10.543424606323242,2015-09-30
10.56610107421875,2015-10-01
10.61278247833252,2015-10-02
11.01291275024414,2015-10-05
10.931553840637207,2015-10-06
11.084938049316406,2015-10-07
11.150289535522461,2015-10-08
11.163628578186035,2015-10-09
11.207639694213867,2015-10-12
11.150289535522461,2015-10-13
11.04358959197998,2015-10-14
11.06760025024414,2015-10-15
11.220978736877441,2015-10-16
11.323678016662598,2015-10-19
11.301006317138672,2015-10-20
11.31301212310791,2015-10-21
11.950549125671387,2015-10-22
11.989229202270508,2015-10-23
11.987893104553223,2015-10-26
12.069254875183105,2015-10-27
12.127942085266113,2015-10-28
12.014570236206055,2015-10-29
11.919873237609863,2015-10-30
11.889198303222656,2015-11-02
11.767824172973633,2015-11-03
11.761157989501953,2015-11-04
11.697132110595703,2015-11-05
11.505071640014648,2015-11-06
11.45705509185791,2015-11-09
11.622444152832031,2015-11-10
11.801168441772461,2015-11-11
11.57976245880127,2015-11-12
11.585097312927246,2015-11-13
11.739814758300781,2015-11-16
11.62510871887207,2015-11-17
11.839847564697266,2015-11-18
11.91320514678955,2015-11-19
11.721139907836914,2015-11-20
11.889198303222656,2015-11-23
11.929210662841797,2015-11-24
11.975892066955566,2015-11-25
12.079920768737793,2015-11-27
11.970556259155273,2015-11-30
12.222638130187988,2015-12-01
12.117271423339844,2015-12-02
11.975892066955566,2015-12-03
12.326668739318848,2015-12-04
12.246646881103516,2015-12-07
12.345345497131348,2015-12-08
12.129274368286133,2015-12-09
12.212407112121582,2015-12-10
12.12658977508545,2015-12-11
12.312971115112305,2015-12-14
12.514097213745117,2015-12-15
12.614663124084473,2015-12-16
12.473872184753418,2015-12-17
12.287494659423828,2015-12-18
12.359904289245605,2015-12-21
12.542253494262695,2015-12-22
12.583822250366211,2015-12-23
12.593209266662598,2015-12-24
12.648180961608887,2015-12-28
12.736677169799805,2015-12-29
12.691088676452637,2015-12-30
12.49666976928711,2015-12-31
12.366605758666992,2016-01-04
12.51945972442627,2016-01-05
12.670975685119629,2016-01-06
12.508735656738281,2016-01-07
12.397446632385254,2016-01-08
12.416215896606445,2016-01-11
12.432306289672852,2016-01-12
12.119888305664062,2016-01-13
12.09709358215332,2016-01-14
11.954967498779297,2016-01-15
12.161454200744629,2016-01-19
12.09709358215332,2016-01-20
12.063576698303223,2016-01-21
12.141342163085938,2016-01-22
12.203022956848145,2016-01-25
12.257994651794434,2016-01-26
12.145365715026855,2016-01-27
12.345149993896484,2016-01-28
12.582484245300293,2016-01-29
12.809082984924316,2016-02-01
12.704495429992676,2016-02-02
12.49666976928711,2016-02-03
12.098434448242188,2016-02-04
11.980441093444824,2016-02-05
11.932169914245605,2016-02-08
12.110503196716309,2016-02-09
12.063576698303223,2016-02-10
12.012621879577637,2016-02-11
12.331744194030762,2016-02-12
12.337102890014648,2016-02-16
11.977755546569824,2016-02-17
12.059553146362305,2016-02-18
12.139999389648438,2016-02-19
12.245925903320312,2016-02-22
12.347833633422852,2016-02-23
12.425601959228516,2016-02-24
12.498007774353027,2016-02-25
12.359904289245605,2016-02-26
12.272743225097656,2016-02-29
12.4309663772583,2016-03-01
12.33308219909668,2016-03-02
12.329063415527344,2016-03-03
12.306265830993652,2016-03-04
12.09575366973877,2016-03-07
12.168158531188965,2016-03-08
12.338444709777832,2016-03-09
12.351855278015137,2016-03-10
12.277679443359375,2016-03-11
12.238571166992188,2016-03-14
12.229131698608398,2016-03-15
12.164399147033691,2016-03-16
12.378826141357422,2016-03-17
12.1846284866333,2016-03-18
12.169791221618652,2016-03-21
12.052464485168457,2016-03-22
12.13203239440918,2016-03-23
11.898725509643555,2016-03-24
12.061903953552246,2016-03-28
12.14012622833252,2016-03-29
12.129337310791016,2016-03-30
12.059209823608398,2016-03-31
12.312745094299316,2016-04-01
12.272289276123047,2016-04-04
12.310047149658203,2016-04-05
12.30465316772461,2016-04-06
12.133383750915527,2016-04-07
12.342413902282715,2016-04-08
12.238571166992188,2016-04-11
12.218342781066895,2016-04-12
12.05111312866211,2016-04-13
11.901420593261719,2016-04-14
11.925695419311523,2016-04-15
11.978294372558594,2016-04-18
12.082134246826172,2016-04-19
11.847474098205566,2016-04-20
11.65462589263916,2016-04-21
11.681599617004395,2016-04-22
11.817811012268066,2016-04-25
11.838035583496094,2016-04-26
12.18867015838623,2016-04-27
12.219690322875977,2016-04-28
12.260149955749512,2016-04-29
12.415236473083496,2016-05-02
12.413890838623047,2016-05-03
12.506946563720703,2016-05-04
12.539313316345215,2016-05-05
12.670123100280762,2016-05-06
12.796894073486328,2016-05-09
12.869718551635742,2016-05-10
12.780710220336914,2016-05-11
12.887251853942871,2016-05-12
12.79959487915039,2016-05-13
12.734857559204102,2016-05-16
12.462445259094238,2016-05-17
12.386919021606445,2016-05-18
12.434120178222656,2016-05-19
12.300605773925781,2016-05-20
12.395009994506836,2016-05-23
12.500202178955078,2016-05-24
12.376130104064941,2016-05-25
12.431426048278809,2016-05-26
12.427373886108398,2016-05-27
12.32623291015625,2016-05-31
12.454346656799316,2016-06-01
12.412546157836914,2016-06-02
12.502900123596191,2016-06-03
12.45030403137207,2016-06-06
12.377477645874023,2016-06-07
12.388265609741211,2016-06-08
12.457046508789062,2016-06-09
12.508584976196289,2016-06-10
12.428563117980957,2016-06-13
12.440771102905273,2016-06-14
12.383801460266113,2016-06-15
12.534363746643066,2016-06-16
12.393296241760254,2016-06-17
12.474679946899414,2016-06-20
12.52893352508545,2016-06-21
12.493668556213379,2016-06-22
12.556061744689941,2016-06-23
12.503166198730469,2016-06-24
13.000956535339355,2016-06-27
12.849040985107422,2016-06-28
12.760876655578613,2016-06-29
13.106751441955566,2016-06-30
12.973828315734863,2016-07-01
13.203059196472168,2016-07-05
13.257312774658203,2016-07-06
13.158297538757324,2016-07-07
13.17457389831543,2016-07-08
13.094548225402832,2016-07-11
13.131170272827148,2016-07-12
13.185423851013184,2016-07-13
13.150156021118164,2016-07-14
13.158297538757324,2016-07-15
13.105400085449219,2016-07-18
13.273589134216309,2016-07-19
13.264094352722168,2016-07-20
13.234254837036133,2016-07-21
13.338695526123047,2016-07-22
13.295292854309082,2016-07-25
13.182710647583008,2016-07-26
13.048430442810059,2016-07-27
13.274947166442871,2016-07-28
13.36175537109375,2016-07-29
13.292579650878906,2016-08-01
13.158297538757324,2016-08-02
13.11082649230957,2016-08-03
13.182710647583008,2016-08-04
13.12709903717041,2016-08-05
13.011809349060059,2016-08-08
13.007740020751953,2016-08-09
13.16100788116455,2016-08-10
13.154224395751953,2016-08-11
13.18813705444336,2016-08-12
13.156942367553711,2016-08-15
12.914146423339844,2016-08-16
13.006379127502441,2016-08-17
12.972474098205566,2016-08-18
12.878881454467773,2016-08-19
12.813774108886719,2016-08-22
12.678136825561523,2016-08-23
12.669998168945312,2016-08-24
12.684918403625488,2016-08-25
12.652363777160645,2016-08-26
12.66728687286377,2016-08-29
12.637442588806152,2016-08-30
12.709335327148438,2016-08-31
12.657790184020996,2016-09-01
12.812418937683105,2016-09-02
12.745955467224121,2016-09-06
12.68898868560791,2016-09-07
12.613029479980469,2016-09-08
12.255615234375,2016-09-09
12.449329376220703,2016-09-12
12.28426742553711,2016-09-13
12.315643310546875,2016-09-14
12.30745792388916,2016-09-15
12.37975788116455,2016-09-16
12.382487297058105,2016-09-19
12.385213851928711,2016-09-20
12.468429565429688,2016-09-21
12.550276756286621,2016-09-22
12.497075080871582,2016-09-23
12.31700611114502,2016-09-26
12.366118431091309,2016-09-27
12.452057838439941,2016-09-28
12.375665664672852,2016-09-29
12.456151008605957,2016-09-30
12.381124496459961,2016-10-03
11.849102020263672,2016-10-04
11.884568214416504,2016-10-05
12.010072708129883,2016-10-06
11.935040473937988,2016-10-07
11.975966453552246,2016-10-10
11.887295722961426,2016-10-11
11.915943145751953,2016-10-12
11.91730785369873,2016-10-13
11.884568214416504,2016-10-14
11.9595947265625,2016-10-17
11.958233833312988,2016-10-18
12.007340431213379,2016-10-19
11.884568214416504,2016-10-20
11.985517501831055,2016-10-21
12.048267364501953,2016-10-24
12.048267364501953,2016-10-25
12.087828636169434,2016-10-26
11.880475997924805,2016-10-27
12.037352561950684,2016-10-28
11.975966453552246,2016-10-31
11.842280387878418,2016-11-01
11.875017166137695,2016-11-02
11.821818351745605,2016-11-03
11.804082870483398,2016-11-04
11.963688850402832,2016-11-07
12.079643249511719,2016-11-08
11.722229957580566,2016-11-09
11.355271339416504,2016-11-10
11.237955093383789,2016-11-11
11.246138572692871,2016-11-14
11.358001708984375,2016-11-15
11.30343246459961,2016-11-16
11.327990531921387,2016-11-17
11.388011932373047,2016-11-18
11.629467964172363,2016-11-21
11.936407089233398,2016-11-22
11.903665542602539,2016-11-23
12.007340431213379,2016-11-25
12.117838859558105,2016-11-28
12.202418327331543,2016-11-29
11.832727432250977,2016-11-30
11.622647285461426,2016-12-01
11.613100051879883,2016-12-02
11.724960327148438,2016-12-05
11.915943145751953,2016-12-06
12.079643249511719,2016-12-07
11.967782020568848,2016-12-08
12.330106735229492,2016-12-09
12.397361755371094,2016-12-12
12.358930587768555,2016-12-13
12.317756652832031,2016-12-14
12.42343521118164,2016-12-15
12.441280364990234,2016-12-16
12.400102615356445,2016-12-19
12.41657543182373,2016-12-20
12.393242835998535,2016-12-21
12.422061920166016,2016-12-22
12.45911979675293,2016-12-23
12.471470832824707,2016-12-27
12.415200233459473,2016-12-28
12.483823776245117,2016-12-29
12.444021224975586,2016-12-30
12.470099449157715,2017-01-03
12.529114723205566,2017-01-04
12.540094375610352,2017-01-05
12.479707717895508,2017-01-06
12.426176071166992,2017-01-09
12.363046646118164,2017-01-10
12.354814529418945,2017-01-11
12.282072067260742,2017-01-12
12.28893756866455,2017-01-13
12.387754440307617,2017-01-17
12.398730278015137,2017-01-18
12.402849197387695,2017-01-19
12.448140144348145,2017-01-20
12.518132209777832,2017-01-23
12.551074028015137,2017-01-24
12.504410743713379,2017-01-25
12.438531875610352,2017-01-26
12.356186866760254,2017-01-27
12.44676685333252,2017-01-30
12.51676082611084,2017-01-31
12.408339500427246,2017-02-01
12.568915367126465,2017-02-02
12.58813190460205,2017-02-03
12.514017105102539,2017-02-06
12.706162452697754,2017-02-07
12.733609199523926,2017-02-08
12.788507461547852,2017-02-09
12.84066104888916,2017-02-10
12.831052780151367,2017-02-13
12.77341079711914,2017-02-14
12.739100456237793,2017-02-15
12.91065502166748,2017-02-16
12.89830207824707,2017-02-17
12.979278564453125,2017-02-21
12.936732292175293,2017-02-22
12.986143112182617,2017-02-23
13.009472846984863,2017-02-24
12.803606033325195,2017-02-27
12.824190139770508,2017-02-28
12.802231788635254,2017-03-01
12.986143112182617,2017-03-02
13.0259428024292,2017-03-03
12.960066795349121,2017-03-06
12.932613372802734,2017-03-07
12.950456619262695,2017-03-08
12.982024192810059,2017-03-09
13.081450462341309,2017-03-10
13.078688621520996,2017-03-13
13.070404052734375,2017-03-14
13.274779319763184,2017-03-15
13.313446044921875,2017-03-16
13.200209617614746,2017-03-17
13.27754020690918,2017-03-20
13.336921691894531,2017-03-21
13.392160415649414,2017-03-22
13.350728988647461,2017-03-23
13.38939380645752,2017-03-24
13.426680564880371,2017-03-27
13.418392181396484,2017-03-28
13.407346725463867,2017-03-29
13.44186782836914,2017-03-30
13.52196216583252,2017-03-31
13.451536178588867,2017-04-03
13.470870018005371,2017-04-04
13.383872032165527,2017-04-05
13.289970397949219,2017-04-06
13.332778930664062,2017-04-07
13.407346725463867,2017-04-10
13.411489486694336,2017-04-11
13.433585166931152,2017-04-12
13.423917770385742,2017-04-13
13.553726196289062,2017-04-17
13.654529571533203,2017-04-18
13.591008186340332,2017-04-19
13.545440673828125,2017-04-20
13.528868675231934,2017-04-21
13.567534446716309,2017-04-24
13.589628219604492,2017-04-25
12.839792251586914,2017-04-26
12.727935791015625,2017-04-27
12.656126976013184,2017-04-28
12.549797058105469,2017-05-01
12.46003532409668,2017-05-02
12.542889595031738,2017-05-03
12.595365524291992,2017-05-04
12.595365524291992,2017-05-05
12.577413558959961,2017-05-08
12.498703002929688,2017-05-09
12.49317741394043,2017-05-10
12.552556037902832,2017-05-11
12.476606369018555,2017-05-12
12.578792572021484,2017-05-15
12.562226295471191,2017-05-16
12.472464561462402,2017-05-17
12.487656593322754,2017-05-18
12.555319786071777,2017-05-19
12.631271362304688,2017-05-22
12.690651893615723,2017-05-23
12.881216049194336,2017-05-24
12.883977890014648,2017-05-25
12.904692649841309,2017-05-26
12.785934448242188,2017-05-30
12.816311836242676,2017-05-31
12.83288860321045,2017-06-01
12.820453643798828,2017-06-02
12.82597827911377,2017-06-05
12.7445068359375,2017-06-06
12.911596298217773,2017-06-07
12.718268394470215,2017-06-08
12.621602058410645,2017-06-09
12.877318382263184,2017-06-12
12.91205883026123,2017-06-13
13.0274076461792,2017-06-14
13.032965660095215,2017-06-15
12.960700035095215,2017-06-16
13.276169776916504,2017-06-19
13.349828720092773,2017-06-20
13.3109130859375,2017-06-21
12.827284812927246,2017-06-22
12.91205883026123,2017-06-23
12.913448333740234,2017-06-26
12.734171867370605,2017-06-27
12.816169738769531,2017-06-28
12.632719993591309,2017-06-29
12.661906242370605,2017-06-30
12.716105461120605,2017-07-03
12.475679397583008,2017-07-05
12.378396987915039,2017-07-06
12.404805183410645,2017-07-07
12.397856712341309,2017-07-10
12.331149101257324,2017-07-11
12.407586097717285,2017-07-12
12.431209564208984,2017-07-13
12.552116394042969,2017-07-14
12.546560287475586,2017-07-17
12.64245319366455,2017-07-18
12.7022066116333,2017-07-19
12.68275260925293,2017-07-20
12.699429512023926,2017-07-21
12.716105461120605,2017-07-24
12.770305633544922,2017-07-25
12.806440353393555,2017-07-26
12.789761543273926,2017-07-27
12.624382972717285,2017-07-28
12.668855667114258,2017-07-31
12.653568267822266,2017-08-01
12.64522933959961,2017-08-02
12.627163887023926,2017-08-03
12.59936809539795,2017-08-04
12.65495777130127,2017-08-07
12.550725936889648,2017-08-08
12.552116394042969,2017-08-09
12.560455322265625,2017-08-10
12.560455322265625,2017-08-11
12.686922073364258,2017-08-14
12.781427383422852,2017-08-15
12.846742630004883,2017-08-16
12.746682167053223,2017-08-17
12.657736778259277,2017-08-18
12.7022066116333,2017-08-21
12.775866508483887,2017-08-22
12.664685249328613,2017-08-23
12.502086639404297,2017-08-24
12.55489730834961,2017-08-25
12.55489730834961,2017-08-28
12.563234329223633,2017-08-29
12.61743450164795,2017-08-30
12.653568267822266,2017-08-31
12.746682167053223,2017-09-01
12.760577201843262,2017-09-05
12.796712875366211,2017-09-06
12.798099517822266,2017-09-07
12.718883514404297,2017-09-08
12.800880432128906,2017-09-11
12.818944931030273,2017-09-12
12.828739166259766,2017-09-13
12.809155464172363,2017-09-14
12.802165031433105,2017-09-15
12.8623046875,2017-09-18
12.83852481842041,2017-09-19
12.821745872497559,2017-09-20
12.516864776611328,2017-09-21
12.410576820373535,2017-09-22
12.298693656921387,2017-09-25
12.406379699707031,2017-09-26
12.258135795593262,2017-09-27
12.357433319091797,2017-09-28
12.372814178466797,2017-09-29
12.260931968688965,2017-10-02
12.185410499572754,2017-10-03
12.26233196258545,2017-10-04
12.297293663024902,2017-10-05
12.34344482421875,2017-10-06
12.315474510192871,2017-10-09
12.3923921585083,2017-10-10
12.41896915435791,2017-10-11
12.455329895019531,2017-10-12
12.481901168823242,2017-10-13
12.535043716430664,2017-10-16
12.498682975769043,2017-10-17
12.467914581298828,2017-10-18
12.490291595458984,2017-10-19
12.451132774353027,2017-10-20
12.632944107055664,2017-10-23
12.546231269836426,2017-10-24
11.960245132446289,2017-10-25
12.091707229614258,2017-10-26
11.992414474487305,2017-10-27
11.89451789855957,2017-10-30
11.979828834533691,2017-10-31
12.011994361877441,2017-11-01
11.935074806213379,2017-11-02
11.974234580993652,2017-11-03
11.81340217590332,2017-11-06
11.814798355102539,2017-11-07
11.972833633422852,2017-11-08
11.98402214050293,2017-11-09
12.072132110595703,2017-11-10
12.171424865722656,2017-11-13
12.28191089630127,2017-11-14
12.21338176727295,2017-11-15
12.184014320373535,2017-11-16
12.203591346740723,2017-11-17
12.199397087097168,2017-11-20
12.171424865722656,2017-11-21
12.083320617675781,2017-11-22
12.105693817138672,2017-11-24
12.154641151428223,2017-11-27
12.253941535949707,2017-11-28
12.511265754699707,2017-11-29
12.613363265991211,2017-11-30
12.623153686523438,2017-12-01
13.020336151123047,2017-12-04
13.076275825500488,2017-12-05
13.279062271118164,2017-12-06
13.16019058227539,2017-12-07
13.167180061340332,2017-12-08
13.218927383422852,2017-12-11
13.16858196258545,2017-12-12
13.193912506103516,2017-12-13
13.084149360656738,2017-12-14
13.216424942016602,2017-12-15
13.250198364257812,2017-12-18
13.260045051574707,2017-12-19
13.50631046295166,2017-12-20
13.480981826782227,2017-12-21
13.526009559631348,2017-12-22
13.555560111999512,2017-12-26
13.652656555175781,2017-12-27
13.63436222076416,2017-12-28
13.658285140991211,2017-12-29
13.40639591217041,2018-01-02
13.413433074951172,2018-01-03
13.476757049560547,2018-01-04
13.438760757446289,2018-01-05
13.464091300964355,2018-01-08
13.441574096679688,2018-01-09
13.462685585021973,2018-01-10
13.458462715148926,2018-01-11
13.402173042297363,2018-01-12
13.355737686157227,2018-01-16
13.495051383972168,2018-01-17
13.413433074951172,2018-01-18
13.558375358581543,2018-01-19
13.616067886352539,2018-01-22
13.611847877502441,2018-01-23
13.503493309020996,2018-01-24
13.465497970581055,2018-01-25
13.459868431091309,2018-01-26
16.474092483520508,2018-01-29
16.745681762695312,2018-01-30
16.79493522644043,2018-01-31
16.90047264099121,2018-02-01
16.70487403869629,2018-02-02
16.65140151977539,2018-02-05
16.654216766357422,2018-02-06
16.604957580566406,2018-02-07
16.454389572143555,2018-02-08
16.423431396484375,2018-02-09
16.427656173706055,2018-02-12
16.316486358642578,2018-02-13
16.170137405395508,2018-02-14
16.25457191467285,2018-02-15
16.19969367980957,2018-02-16
16.33196258544922,2018-02-20
16.236276626586914,2018-02-21
16.15606689453125,2018-02-22
16.234867095947266,2018-02-23
16.317893981933594,2018-02-26
16.365737915039062,2018-02-27
16.35869789123535,2018-02-28
16.385440826416016,2018-03-01
16.357295989990234,2018-03-02
16.31085968017578,2018-03-05
16.340412139892578,2018-03-06
16.365737915039062,2018-03-07
16.513498306274414,2018-03-08
16.597925186157227,2018-03-09
16.54726791381836,2018-03-12
16.555713653564453,2018-03-13
16.57822608947754,2018-03-14
16.502235412597656,2018-03-15
16.548673629760742,2018-03-16
16.655620574951172,2018-03-19
16.743295669555664,2018-03-20
16.686731338500977,2018-03-21
16.68956184387207,2018-03-22
16.679658889770508,2018-03-23
16.746124267578125,2018-03-26
16.72632598876953,2018-03-27
16.737642288208008,2018-03-28
16.740468978881836,2018-03-29
16.70087242126465,2018-04-02
16.713600158691406,2018-04-03
16.746124267578125,2018-04-04
16.77865219116211,2018-04-05
16.771577835083008,2018-04-06
16.898847579956055,2018-04-09
17.017637252807617,2018-04-10
17.044506072998047,2018-04-11
17.07561492919922,2018-04-12
17.0841007232666,2018-04-13
17.11663055419922,2018-04-16
17.06430435180664,2018-04-17
16.963899612426758,2018-04-18
17.031780242919922,2018-04-19
17.01481056213379,2018-04-20
16.95258903503418,2018-04-23
16.79986572265625,2018-04-24
16.92572021484375,2018-04-25
16.942689895629883,2018-04-26
16.963899612426758,2018-04-27
16.963899612426758,2018-04-30
16.9851131439209,2018-05-01
16.881879806518555,2018-05-02
16.79986572265625,2018-05-03
16.78713607788086,2018-05-04
16.840869903564453,2018-05-07
16.893190383911133,2018-05-08
16.9582462310791,2018-05-09
16.91440773010254,2018-05-10
16.879053115844727,2018-05-11
16.92713165283203,2018-05-14
16.880468368530273,2018-05-15
16.832387924194336,2018-05-16
16.881879806518555,2018-05-17
16.894609451293945,2018-05-18
16.93137550354004,2018-05-21
16.955419540405273,2018-05-22
17.00349998474121,2018-05-23
17.021883010864258,2018-05-24
17.02046775817871,2018-05-25
16.95400619506836,2018-05-29
17.058652877807617,2018-05-30
16.87057113647461,2018-05-31
16.9582462310791,2018-06-01
16.999252319335938,2018-06-04
16.986528396606445,2018-06-05
17.00632667541504,2018-06-06
16.999252319335938,2018-06-07
17.0430965423584,2018-06-08
17.052988052368164,2018-06-11
17.081274032592773,2018-06-12
17.038848876953125,2018-06-13
17.058652877807617,2018-06-14
17.181678771972656,2018-06-15
17.224103927612305,2018-06-18
17.222686767578125,2018-06-19
17.25238800048828,2018-06-20
17.273597717285156,2018-06-21
17.304710388183594,2018-06-22
17.241069793701172,2018-06-25
17.00632667541504,2018-06-26
16.88471221923828,2018-06-27
16.969558715820312,2018-06-28
17.25238800048828,2018-06-29
17.489957809448242,2018-07-02
17.424909591674805,2018-07-03
17.50834083557129,2018-07-05
17.382482528686523,2018-07-06
17.48712921142578,2018-07-09
19.489673614501953,2018-07-10
21.079404830932617,2018-07-11
21.957717895507812,2018-07-12
21.298982620239258,2018-07-13
21.782054901123047,2018-07-16
21.922582626342773,2018-07-17
21.773269653320312,2018-07-18
21.45707893371582,2018-07-19
21.580045700073242,2018-07-20
21.32533073425293,2018-07-23
21.351680755615234,2018-07-24
21.369251251220703,2018-07-25
21.5361270904541,2018-07-26
21.21993637084961,2018-07-27
21.070621490478516,2018-07-30
21.088193893432617,2018-07-31
21.25507164001465,2018-08-01
20.9827938079834,2018-08-02
21.114540100097656,2018-08-03
21.01792335510254,2018-08-06
20.956439971923828,2018-08-07
20.78956413269043,2018-08-08
20.965225219726562,2018-08-09
20.81591796875,2018-08-10
20.868614196777344,2018-08-13
20.736865997314453,2018-08-14
20.50850486755371,2018-08-15
20.719295501708984,2018-08-16
20.75443458557129,2018-08-17
20.50850486755371,2018-08-20
20.201095581054688,2018-08-21
20.306495666503906,2018-08-22
20.37676429748535,2018-08-23
20.543638229370117,2018-08-24
20.28893280029297,2018-08-27
20.148399353027344,2018-08-28
20.025436401367188,2018-08-29
20.201095581054688,2018-08-30
20.025436401367188,2018-08-31
19.893692016601562,2018-09-04
20.157182693481445,2018-09-05
20.192310333251953,2018-09-06
20.0956974029541,2018-09-07
20.28893280029297,2018-09-10
20.359188079833984,2018-09-11
21.088193893432617,2018-09-12
21.193584442138672,2018-09-13
21.49220848083496,2018-09-14
20.675386428833008,2018-09-17
20.684165954589844,2018-09-18
20.692949295043945,2018-09-19
20.771991729736328,2018-09-20
20.903743743896484,2018-09-21
20.675386428833008,2018-09-24
20.66659927368164,2018-09-25
20.57877540588379,2018-09-26
20.297718048095703,2018-09-27
20.35041046142578,2018-09-28
20.28893280029297,2018-10-01
20.051788330078125,2018-10-02
20.051788330078125,2018-10-03
19.795391082763672,2018-10-04
19.680458068847656,2018-10-05
19.94569206237793,2018-10-08
20.299339294433594,2018-10-09
20.794443130493164,2018-10-10
20.149038314819336,2018-10-11
20.370067596435547,2018-10-12
20.60877799987793,2018-10-15
21.12156867980957,2018-10-16
21.156930923461914,2018-10-17
21.041996002197266,2018-10-18
21.289548873901367,2018-10-19
21.14809226989746,2018-10-22
20.98894691467285,2018-10-23
21.156930923461914,2018-10-24
21.26302146911621,2018-10-25
21.307233810424805,2018-10-26
21.457536697387695,2018-10-29
21.740455627441406,2018-10-30
22.9870548248291,2018-10-31
23.44679832458496,2018-11-01
23.561725616455078,2018-11-02
23.561725616455078,2018-11-05
24.05683708190918,2018-11-06
24.428163528442383,2018-11-07
25.170822143554688,2018-11-08
25.215030670166016,2018-11-09
25.20619010925293,2018-11-12
24.693401336669922,2018-11-13
24.543100357055664,2018-11-14
24.348594665527344,2018-11-15
24.4988956451416,2018-11-16
24.260183334350586,2018-11-19
23.261127471923828,2018-11-20
23.128517150878906,2018-11-21
23.464481353759766,2018-11-23
23.588254928588867,2018-11-26
23.07546615600586,2018-11-27
23.561725616455078,2018-11-28
23.853490829467773,2018-11-29
23.871173858642578,2018-11-30
23.296499252319336,2018-12-03
23.38490867614746,2018-12-04
22.969369888305664,2018-12-06
23.252286911010742,2018-12-07
22.942848205566406,2018-12-10
23.24344825744629,2018-12-11
23.0931453704834,2018-12-12
23.119672775268555,2018-12-13
22.916324615478516,2018-12-14
22.31513214111328,2018-12-17
21.784652709960938,2018-12-18
22.19134521484375,2018-12-19
22.412382125854492,2018-12-20
22.209035873413086,2018-12-21
21.79349708557129,2018-12-24
22.642248153686523,2018-12-26
22.518474578857422,2018-12-27
22.46542739868164,2018-12-28
22.668771743774414,2018-12-31
22.350486755371094,2019-01-02
22.27044677734375,2019-01-03
22.732933044433594,2019-01-04
23.017536163330078,2019-01-07
23.026430130004883,2019-01-08
23.54227638244629,2019-01-09
23.373292922973633,2019-01-10
24.01365852355957,2019-01-11
23.4355525970459,2019-01-14
23.631216049194336,2019-01-15
23.364397048950195,2019-01-16
23.373292922973633,2019-01-17
23.72015380859375,2019-01-18
23.61343002319336,2019-01-22
23.57785415649414,2019-01-23
23.453338623046875,2019-01-24
23.391082763671875,2019-01-25
23.391082763671875,2019-01-28
23.54227638244629,2019-01-29
23.640111923217773,2019-01-30
24.20932388305664,2019-01-31
24.20043182373047,2019-02-01
24.164854049682617,2019-02-04
24.111495971679688,2019-02-05
24.12038803100586,2019-02-06
24.164854049682617,2019-02-07
24.707386016845703,2019-02-08
25.063142776489258,2019-02-11
25.16986846923828,2019-02-12
25.27659797668457,2019-02-13
24.840795516967773,2019-02-14
25.116506576538086,2019-02-15
25.05424690246582,2019-02-19
25.05424690246582,2019-02-20
25.05424690246582,2019-02-21
24.440568923950195,2019-02-22
24.01365852355957,2019-02-25
23.61343002319336,2019-02-26
23.960298538208008,2019-02-27
22.368276596069336,2019-02-28
23.124263763427734,2019-03-01
23.168729782104492,2019-03-04
23.124263763427734,2019-03-05
23.57785415649414,2019-03-06
23.604537963867188,2019-03-07
23.480022430419922,2019-03-08
23.90692710876465,2019-03-11
24.21822166442871,2019-03-12
24.316051483154297,2019-03-13
24.34273910522461,2019-03-14
24.618450164794922,2019-03-15
24.751855850219727,2019-03-18
24.458356857299805,2019-03-19
24.68959617614746,2019-03-20
24.938629150390625,2019-03-21
24.645130157470703,2019-03-22
24.73406410217285,2019-03-25
25.036462783813477,2019-03-26
24.831899642944336,2019-03-27
24.876367568969727,2019-03-28
24.876367568969727,2019-03-29
24.6362361907959,2019-04-01
24.34273910522461,2019-04-02
24.547300338745117,2019-04-03
24.377384185791016,2019-04-04
24.42209815979004,2019-04-05
24.69037628173828,2019-04-08
24.752973556518555,2019-04-09
25.092790603637695,2019-04-10
24.02863121032715,2019-04-11
23.706695556640625,2019-04-12
23.74246597290039,2019-04-15
23.626216888427734,2019-04-16
23.46525001525879,2019-04-17
23.79612159729004,2019-04-18
24.0107479095459,2019-04-22
24.457874298095703,2019-04-23
24.592010498046875,2019-04-24
24.735084533691406,2019-04-25
25.513092041015625,2019-04-26
25.584627151489258,2019-04-29
25.995990753173828,2019-04-30
25.459434509277344,2019-05-01
25.88867950439453,2019-05-02
25.978105545043945,2019-05-03
26.32686424255371,2019-05-06
