TMO,Date
16.401880264282227,2002-09-09
16.57352638244629,2002-09-10
16.640274047851562,2002-09-11
16.134876251220703,2002-09-12
16.21116065979004,2002-09-13
15.972755432128906,2002-09-16
16.02043914794922,2002-09-17
15.810646057128906,2002-09-18
15.448282241821289,2002-09-19
15.772506713867188,2002-09-20
15.724821090698242,2002-09-23
15.104985237121582,2002-09-24
15.82971477508545,2002-09-25
15.772506713867188,2002-09-26
15.515033721923828,2002-09-27
15.381524085998535,2002-09-30
16.087196350097656,2002-10-01
15.686677932739258,2002-10-02
15.543638229370117,2002-10-03
14.780763626098633,2002-10-04
14.485143661499023,2002-10-07
14.809370994567871,2002-10-08
14.82844066619873,2002-10-09
15.267097473144531,2002-10-10
15.915545463562012,2002-10-11
16.001365661621094,2002-10-14
16.80238914489746,2002-10-15
16.497230529785156,2002-10-16
16.325586318969727,2002-10-17
16.21116065979004,2002-10-18
16.792856216430664,2002-10-21
16.449546813964844,2002-10-22
17.622480392456055,2002-10-23
17.288726806640625,2002-10-24
17.85133934020996,2002-10-25
17.937170028686523,2002-10-28
17.479440689086914,2002-10-29
17.708309173583984,2002-10-30
17.536651611328125,2002-10-31
18.013452529907227,2002-11-01
18.375829696655273,2002-11-04
18.42350959777832,2002-11-05
18.661901473999023,2002-11-06
18.776336669921875,2002-11-07
18.261396408081055,2002-11-08
17.83226776123047,2002-11-11
18.213716506958008,2002-11-12
18.17556381225586,2002-11-13
18.671443939208984,2002-11-14
18.995664596557617,2002-11-15
18.690515518188477,2002-11-18
18.347209930419922,2002-11-19
18.59515380859375,2002-11-20
19.148237228393555,2002-11-21
18.385353088378906,2002-11-22
18.862157821655273,2002-11-25
18.42350959777832,2002-11-26
18.84308433532715,2002-11-27
18.68097496032715,2002-11-29
18.928911209106445,2002-12-02
18.928911209106445,2002-12-03
18.633296966552734,2002-12-04
18.642831802368164,2002-12-05
18.690515518188477,2002-12-06
18.41396713256836,2002-12-09
18.947986602783203,2002-12-10
19.167308807373047,2002-12-11
19.052885055541992,2002-12-12
17.87995147705078,2002-12-13
18.461647033691406,2002-12-16
18.566543579101562,2002-12-17
18.471179962158203,2002-12-18
18.461647033691406,2002-12-19
19.07194709777832,2002-12-20
19.07194709777832,2002-12-23
19.03380584716797,2002-12-24
19.567813873291016,2002-12-26
19.07194709777832,2002-12-27
18.976593017578125,2002-12-30
19.186382293701172,2002-12-31
19.434314727783203,2003-01-02
19.024269104003906,2003-01-03
19.052885055541992,2003-01-06
18.947986602783203,2003-01-07
18.61422348022461,2003-01-08
18.82401466369629,2003-01-09
18.909839630126953,2003-01-10
18.995664596557617,2003-01-13
18.73818588256836,2003-01-14
18.442567825317383,2003-01-15
18.3186092376709,2003-01-16
18.108814239501953,2003-01-17
17.56526756286621,2003-01-21
17.479440689086914,2003-01-22
17.775053024291992,2003-01-23
17.46037483215332,2003-01-24
17.441301345825195,2003-01-27
17.803661346435547,2003-01-28
17.660627365112305,2003-01-29
16.964500427246094,2003-01-30
17.32686424255371,2003-01-31
17.355472564697266,2003-02-03
16.81192398071289,2003-02-04
16.964500427246094,2003-02-05
16.92635726928711,2003-02-06
16.78331756591797,2003-02-07
17.1075382232666,2003-02-10
17.050323486328125,2003-02-11
16.697492599487305,2003-02-12
16.687959671020508,2003-02-13
16.687959671020508,2003-02-14
17.15522575378418,2003-02-18
16.92635726928711,2003-02-19
16.92635726928711,2003-02-20
17.050323486328125,2003-02-21
16.611677169799805,2003-02-24
16.64982032775879,2003-02-25
16.44002342224121,2003-02-26
16.58306312561035,2003-02-27
16.78331756591797,2003-02-28
16.83099937438965,2003-03-03
16.869142532348633,2003-03-04
17.09800148010254,2003-03-05
16.974031448364258,2003-03-06
17.307790756225586,2003-03-07
16.935894012451172,2003-03-10
16.50676918029785,2003-03-11
16.230220794677734,2003-03-12
16.80238914489746,2003-03-13
17.164758682250977,2003-03-14
17.94670867919922,2003-03-17
18.042064666748047,2003-03-18
17.736915588378906,2003-03-19
17.736915588378906,2003-03-20
18.013452529907227,2003-03-21
17.32686424255371,2003-03-24
17.488977432250977,2003-03-25
17.32686424255371,2003-03-26
17.31732749938965,2003-03-27
17.260112762451172,2003-03-28
17.260112762451172,2003-03-31
17.365005493164062,2003-04-01
17.593875885009766,2003-04-02
17.355472564697266,2003-04-03
17.288726806640625,2003-04-04
17.469900131225586,2003-04-07
17.32686424255371,2003-04-08
17.2696533203125,2003-04-09
17.517587661743164,2003-04-10
17.469900131225586,2003-04-11
17.899024963378906,2003-04-14
18.280466079711914,2003-04-15
18.25185203552246,2003-04-16
18.433032989501953,2003-04-17
18.42350959777832,2003-04-21
18.919374465942383,2003-04-22
19.043338775634766,2003-04-23
17.164758682250977,2003-04-24
16.75471305847168,2003-04-25
17.031248092651367,2003-04-28
17.355472564697266,2003-04-29
17.32686424255371,2003-04-30
17.450834274291992,2003-05-01
17.87995147705078,2003-05-02
17.79412841796875,2003-05-05
17.717838287353516,2003-05-06
17.63201332092285,2003-05-07
17.55573081970215,2003-05-08
17.927631378173828,2003-05-09
18.042064666748047,2003-05-12
17.9943790435791,2003-05-13
17.736915588378906,2003-05-14
18.166030883789062,2003-05-15
18.394899368286133,2003-05-16
17.95624351501465,2003-05-19
18.261396408081055,2003-05-20
18.337675094604492,2003-05-21
18.728654861450195,2003-05-22
19.148237228393555,2003-05-23
19.539215087890625,2003-05-27
19.672712326049805,2003-05-28
19.596424102783203,2003-05-29
20.120901107788086,2003-05-30
20.216266632080078,2003-06-02
20.597713470458984,2003-06-03
20.96007537841797,2003-06-04
20.54049301147461,2003-06-05
20.47374153137207,2003-06-06
20.416528701782227,2003-06-09
20.750286102294922,2003-06-10
21.32244110107422,2003-06-11
21.169857025146484,2003-06-12
21.24616050720215,2003-06-13
21.274757385253906,2003-06-16
21.31290626525879,2003-06-17
21.26522445678711,2003-06-18
20.75981903076172,2003-06-19
20.96961212158203,2003-06-20
20.254411697387695,2003-06-23
20.10183334350586,2003-06-24
20.082765579223633,2003-06-25
20.54049301147461,2003-06-26
20.42605972290039,2003-06-27
20.044626235961914,2003-06-30
20.44512939453125,2003-07-01
20.72167205810547,2003-07-02
20.416528701782227,2003-07-03
20.874244689941406,2003-07-07
20.826562881469727,2003-07-08
20.769351959228516,2003-07-09
20.454666137695312,2003-07-10
20.502342224121094,2003-07-11
20.464204788208008,2003-07-14
20.311630249023438,2003-07-15
20.27348518371582,2003-07-16
20.025550842285156,2003-07-17
20.263946533203125,2003-07-18
20.139976501464844,2003-07-21
20.693063735961914,2003-07-22
21.274757385253906,2003-07-23
21.217546463012695,2003-07-24
21.26522445678711,2003-07-25
21.293834686279297,2003-07-28
21.103113174438477,2003-07-29
20.97915267944336,2003-07-30
21.217546463012695,2003-07-31
21.31290626525879,2003-08-01
21.15079689025879,2003-08-04
20.654911041259766,2003-08-05
20.521419525146484,2003-08-06
20.626310348510742,2003-08-07
20.42605972290039,2003-08-08
20.521419525146484,2003-08-11
20.93146324157715,2003-08-12
20.86471176147461,2003-08-13
20.788429260253906,2003-08-14
20.693063735961914,2003-08-15
20.97915267944336,2003-08-18
21.19847297668457,2003-08-19
21.513164520263672,2003-08-20
22.047176361083984,2003-08-21
21.64666175842285,2003-08-22
21.579912185668945,2003-08-25
21.551307678222656,2003-08-26
21.579912185668945,2003-08-27
21.455942153930664,2003-08-28
21.732494354248047,2003-08-29
22.02810287475586,2003-09-02
21.98995018005371,2003-09-03
22.237890243530273,2003-09-04
22.142532348632812,2003-09-05
22.247426986694336,2003-09-08
22.066246032714844,2003-09-09
21.64666175842285,2003-09-10
21.837387084960938,2003-09-11
21.513164520263672,2003-09-12
21.675270080566406,2003-09-15
21.856460571289062,2003-09-16
21.846921920776367,2003-09-17
21.999492645263672,2003-09-18
21.89459800720215,2003-09-19
21.88506507873535,2003-09-22
22.123462677001953,2003-09-23
21.503618240356445,2003-09-24
21.084035873413086,2003-09-25
20.712135314941406,2003-09-26
21.208011627197266,2003-09-29
20.693063735961914,2003-09-30
20.95054054260254,2003-10-01
21.389198303222656,2003-10-02
21.46548080444336,2003-10-03
21.64666175842285,2003-10-06
21.36058807373047,2003-10-07
21.32244110107422,2003-10-08
21.551307678222656,2003-10-09
21.665735244750977,2003-10-10
21.694339752197266,2003-10-13
21.856460571289062,2003-10-14
21.88506507873535,2003-10-15
22.247426986694336,2003-10-16
21.999492645263672,2003-10-17
21.951810836791992,2003-10-20
21.780170440673828,2003-10-21
20.788429260253906,2003-10-22
20.588176727294922,2003-10-23
20.454666137695312,2003-10-24
20.406982421875,2003-10-27
20.626310348510742,2003-10-28
20.47374153137207,2003-10-29
20.406982421875,2003-10-30
20.96007537841797,2003-10-31
21.217546463012695,2003-11-03
21.389198303222656,2003-11-04
21.303369522094727,2003-11-05
21.6085205078125,2003-11-06
21.808780670166016,2003-11-07
21.63713264465332,2003-11-10
21.64666175842285,2003-11-11
21.980417251586914,2003-11-12
22.333251953125,2003-11-13
22.171142578125,2003-11-14
22.047176361083984,2003-11-17
21.942277908325195,2003-11-18
22.07578468322754,2003-11-19
22.066246032714844,2003-11-20
22.21881866455078,2003-11-21
22.600263595581055,2003-11-24
22.867267608642578,2003-11-25
22.790979385375977,2003-11-26
22.790979385375977,2003-11-28
22.943553924560547,2003-12-01
22.695615768432617,2003-12-02
22.695615768432617,2003-12-03
22.514440536499023,2003-12-04
22.46675682067871,2003-12-05
22.304643630981445,2003-12-08
22.037633895874023,2003-12-09
21.780170440673828,2003-12-10
22.209280014038086,2003-12-11
23.267780303955078,2003-12-12
23.077064514160156,2003-12-15
23.19149398803711,2003-12-16
23.048450469970703,2003-12-17
23.572927474975586,2003-12-18
23.410818099975586,2003-12-19
23.591997146606445,2003-12-22
23.58246612548828,2003-12-23
23.849475860595703,2003-12-24
23.839941024780273,2003-12-26
24.192768096923828,2003-12-29
24.078336715698242,2003-12-30
24.030658721923828,2003-12-31
23.868547439575195,2004-01-02
23.982980728149414,2004-01-05
24.192768096923828,2004-01-06
24.421634674072266,2004-01-07
24.917499542236328,2004-01-08
24.803071975708008,2004-01-09
24.526531219482422,2004-01-12
24.745851516723633,2004-01-13
25.508731842041016,2004-01-14
25.346614837646484,2004-01-15
25.899707794189453,2004-01-16
25.937856674194336,2004-01-20
26.204864501953125,2004-01-21
26.529081344604492,2004-01-22
26.46232795715332,2004-01-23
26.920055389404297,2004-01-26
26.700733184814453,2004-01-27
26.538616180419922,2004-01-28
26.47186851501465,2004-01-29
26.576766967773438,2004-01-30
26.24300193786621,2004-02-02
26.7484073638916,2004-02-03
26.939132690429688,2004-02-04
26.319299697875977,2004-02-05
27.024953842163086,2004-02-06
26.538616180419922,2004-02-09
26.834230422973633,2004-02-10
27.2347412109375,2004-02-11
27.492216110229492,2004-02-12
27.139379501342773,2004-02-13
26.967731475830078,2004-02-17
26.796091079711914,2004-02-18
26.624441146850586,2004-02-19
26.38604164123535,2004-02-20
26.14764404296875,2004-02-23
25.899707794189453,2004-02-24
26.08089256286621,2004-02-25
26.414653778076172,2004-02-26
26.76748275756836,2004-02-27
27.187063217163086,2004-03-01
26.986812591552734,2004-03-02
27.03449058532715,2004-03-03
27.454069137573242,2004-03-04
27.606643676757812,2004-03-05
27.282424926757812,2004-03-08
26.777015686035156,2004-03-09
26.290691375732422,2004-03-10
26.004602432250977,2004-03-11
26.290691375732422,2004-03-12
25.899707794189453,2004-03-15
25.83295440673828,2004-03-16
26.405120849609375,2004-03-17
26.27161407470703,2004-03-18
26.06182098388672,2004-03-19
25.556415557861328,2004-03-22
25.24172592163086,2004-03-23
25.079612731933594,2004-03-24
25.708988189697266,2004-03-25
25.651769638061523,2004-03-26
26.510007858276367,2004-03-29
27.005884170532227,2004-03-30
26.967731475830078,2004-03-31
27.27288246154785,2004-04-01
27.96901512145996,2004-04-02
28.121591567993164,2004-04-05
27.73061180114746,2004-04-06
27.79736328125,2004-04-07
28.016691207885742,2004-04-08
28.16927146911621,2004-04-12
27.74968910217285,2004-04-13
27.78782844543457,2004-04-14
27.96901512145996,2004-04-15
28.550708770751953,2004-04-16
28.531633377075195,2004-04-19
27.77829360961914,2004-04-20
28.245559692382812,2004-04-21
29.084720611572266,2004-04-22
29.561527252197266,2004-04-23
29.428016662597656,2004-04-26
28.455347061157227,2004-04-27
27.73061180114746,2004-04-28
28.417207717895508,2004-04-29
27.845046997070312,2004-04-30
27.940414428710938,2004-05-03
27.892732620239258,2004-05-04
28.579317092895508,2004-05-05
27.949941635131836,2004-05-06
27.187063217163086,2004-05-07
26.519542694091797,2004-05-10
27.434999465942383,2004-05-11
27.54943084716797,2004-05-12
27.73061180114746,2004-05-13
27.558971405029297,2004-05-14
27.14891815185547,2004-05-17
27.015413284301758,2004-05-18
27.27288246154785,2004-05-19
27.158456802368164,2004-05-20
27.33010482788086,2004-05-21
27.66387367248535,2004-05-24
28.560239791870117,2004-05-25
29.02751922607422,2004-05-26
29.141942977905273,2004-05-27
29.35173225402832,2004-05-28
29.237300872802734,2004-06-01
29.0751895904541,2004-06-02
28.35045051574707,2004-06-03
28.18834114074707,2004-06-04
28.78911018371582,2004-06-07
28.531633377075195,2004-06-08
28.016691207885742,2004-06-09
28.455347061157227,2004-06-10
27.911808013916016,2004-06-14
27.88318634033203,2004-06-15
27.78782844543457,2004-06-16
27.930875778198242,2004-06-17
27.768756866455078,2004-06-18
27.845046997070312,2004-06-21
28.264631271362305,2004-06-22
28.8367919921875,2004-06-23
28.474428176879883,2004-06-24
28.617460250854492,2004-06-25
28.5983943939209,2004-06-28
28.64607048034668,2004-06-29
29.313587188720703,2004-06-30
28.770030975341797,2004-07-01
28.31231117248535,2004-07-02
27.873653411865234,2004-07-06
28.08344841003418,2004-07-07
27.625715255737305,2004-07-08
27.225208282470703,2004-07-09
27.167993545532227,2004-07-12
27.14891815185547,2004-07-13
27.578044891357422,2004-07-14
27.558971405029297,2004-07-15
26.94866180419922,2004-07-16
26.958202362060547,2004-07-19
26.986812591552734,2004-07-20
26.0236759185791,2004-07-21
25.842491149902344,2004-07-22
25.49919891357422,2004-07-23
24.841217041015625,2004-07-26
24.698177337646484,2004-07-27
23.725502014160156,2004-07-28
24.087881088256836,2004-07-29
24.526531219482422,2004-07-30
24.545591354370117,2004-08-02
24.116487503051758,2004-08-03
24.192768096923828,2004-08-04
23.71597671508789,2004-08-05
23.248708724975586,2004-08-06
23.391742706298828,2004-08-09
23.50617790222168,2004-08-10
23.439428329467773,2004-08-11
23.086591720581055,2004-08-12
23.115209579467773,2004-08-13
23.572927474975586,2004-08-16
23.71597671508789,2004-08-17
24.5837459564209,2004-08-18
24.50745391845703,2004-08-19
24.927043914794922,2004-08-20
25.051010131835938,2004-08-23
25.012863159179688,2004-08-24
25.44198989868164,2004-08-25
25.461050033569336,2004-08-26
25.556415557861328,2004-08-27
24.94611167907715,2004-08-30
25.051010131835938,2004-08-31
25.08914566040039,2004-09-01
25.3084774017334,2004-09-02
25.31801414489746,2004-09-03
25.413372039794922,2004-09-07
25.356159210205078,2004-09-08
25.44198989868164,2004-09-09
25.871103286743164,2004-09-10
26.157184600830078,2004-09-13
26.27161407470703,2004-09-14
26.24300193786621,2004-09-15
26.891450881958008,2004-09-16
26.872371673583984,2004-09-17
26.395580291748047,2004-09-20
26.548160552978516,2004-09-21
25.966455459594727,2004-09-22
25.909242630004883,2004-09-23
25.632699966430664,2004-09-24
25.337093353271484,2004-09-27
25.7852725982666,2004-09-28
25.74713706970215,2004-09-29
25.766210556030273,2004-09-30
26.76748275756836,2004-10-01
26.958202362060547,2004-10-04
26.75794219970703,2004-10-05
26.843772888183594,2004-10-06
26.853303909301758,2004-10-07
26.223918914794922,2004-10-08
26.128568649291992,2004-10-11
26.14764404296875,2004-10-12
25.98553466796875,2004-10-13
25.794809341430664,2004-10-14
25.956924438476562,2004-10-15
25.937856674194336,2004-10-18
25.61362648010254,2004-10-19
25.52781105041504,2004-10-20
25.451515197753906,2004-10-21
24.984249114990234,2004-10-22
24.993793487548828,2004-10-25
25.36570167541504,2004-10-26
27.654327392578125,2004-10-27
27.47314453125,2004-10-28
27.654327392578125,2004-10-29
27.530359268188477,2004-11-01
27.740154266357422,2004-11-02
28.417207717895508,2004-11-03
28.569782257080078,2004-11-04
28.483966827392578,2004-11-05
28.503026962280273,2004-11-08
28.579317092895508,2004-11-09
28.655609130859375,2004-11-10
28.636531829833984,2004-11-11
28.569782257080078,2004-11-12
28.58885383605957,2004-11-15
28.541173934936523,2004-11-16
28.66514015197754,2004-11-17
28.770030975341797,2004-11-18
28.112062454223633,2004-11-19
28.522098541259766,2004-11-22
28.379058837890625,2004-11-23
28.66514015197754,2004-11-24
28.67467498779297,2004-11-26
28.62700080871582,2004-11-29
28.846324920654297,2004-11-30
29.256372451782227,2004-12-01
29.26590347290039,2004-12-02
29.180084228515625,2004-12-03
29.056116104125977,2004-12-06
28.72235679626465,2004-12-07
29.03704833984375,2004-12-08
28.72235679626465,2004-12-09
28.798646926879883,2004-12-10
29.17055320739746,2004-12-13
29.27544403076172,2004-12-14
29.342199325561523,2004-12-15
29.370798110961914,2004-12-16
28.989368438720703,2004-12-17
29.11332893371582,2004-12-20
29.1610107421875,2004-12-21
29.44708824157715,2004-12-22
29.27544403076172,2004-12-23
28.913070678710938,2004-12-27
28.94168472290039,2004-12-28
28.913070678710938,2004-12-29
28.874929428100586,2004-12-30
28.78911018371582,2004-12-31
28.30277442932129,2005-01-03
27.949941635131836,2005-01-04
27.873653411865234,2005-01-05
27.892732620239258,2005-01-06
27.48267936706543,2005-01-07
27.558971405029297,2005-01-10
27.51128578186035,2005-01-11
27.558971405029297,2005-01-12
27.2347412109375,2005-01-13
27.88318634033203,2005-01-14
28.007158279418945,2005-01-18
27.320568084716797,2005-01-19
28.43627166748047,2005-01-20
28.550708770751953,2005-01-21
28.39812660217285,2005-01-24
28.369529724121094,2005-01-25
28.379058837890625,2005-01-26
28.3599910736084,2005-01-27
28.16927146911621,2005-01-28
28.550708770751953,2005-01-31
28.522098541259766,2005-02-01
28.5983943939209,2005-02-02
25.556415557861328,2005-02-03
26.414653778076172,2005-02-04
27.03449058532715,2005-02-07
27.053552627563477,2005-02-08
26.2620792388916,2005-02-09
26.44325828552246,2005-02-10
26.538616180419922,2005-02-11
26.290691375732422,2005-02-14
26.1094970703125,2005-02-15
26.223918914794922,2005-02-16
26.2620792388916,2005-02-17
26.157184600830078,2005-02-18
25.88063621520996,2005-02-22
26.004602432250977,2005-02-23
26.06182098388672,2005-02-24
26.176252365112305,2005-02-25
26.185787200927734,2005-02-28
26.052278518676758,2005-03-01
25.947385787963867,2005-03-02
25.83295440673828,2005-03-03
26.1953182220459,2005-03-04
26.47186851501465,2005-03-07
26.405120849609375,2005-03-08
26.405120849609375,2005-03-09
26.347898483276367,2005-03-10
26.252540588378906,2005-03-11
26.30975914001465,2005-03-14
26.176252365112305,2005-03-15
25.74713706970215,2005-03-16
25.36570167541504,2005-03-17
25.136831283569336,2005-03-18
24.78400421142578,2005-03-21
24.154626846313477,2005-03-22
24.650497436523438,2005-03-23
24.698177337646484,2005-03-24
24.736312866210938,2005-03-28
24.087881088256836,2005-03-29
23.735044479370117,2005-03-30
24.116487503051758,2005-03-31
23.839941024780273,2005-04-01
23.830398559570312,2005-04-04
23.830398559570312,2005-04-05
23.811325073242188,2005-04-06
23.773189544677734,2005-04-07
23.63968276977539,2005-04-08
23.50617790222168,2005-04-11
23.6968994140625,2005-04-12
23.744583129882812,2005-04-13
23.849475860595703,2005-04-14
23.591997146606445,2005-04-15
23.525253295898438,2005-04-18
23.62061309814453,2005-04-19
23.668292999267578,2005-04-20
24.040197372436523,2005-04-21
23.78272247314453,2005-04-22
24.00205421447754,2005-04-25
24.040197372436523,2005-04-26
23.334524154663086,2005-04-27
23.115209579467773,2005-04-28
23.82086753845215,2005-04-29
23.944835662841797,2005-05-02
24.230915069580078,2005-05-03
24.621891021728516,2005-05-04
24.60281753540039,2005-05-05
24.764923095703125,2005-05-06
25.022403717041016,2005-05-09
24.93657112121582,2005-05-10
25.165443420410156,2005-05-11
25.098684310913086,2005-05-12
24.650497436523438,2005-05-13
24.755388259887695,2005-05-16
25.403837203979492,2005-05-17
25.842491149902344,2005-05-18
25.937856674194336,2005-05-19
25.77574348449707,2005-05-20
25.737598419189453,2005-05-23
25.422914505004883,2005-05-24
25.461050033569336,2005-05-25
25.508731842041016,2005-05-26
25.270336151123047,2005-05-27
25.098684310913086,2005-05-31
25.24172592163086,2005-06-01
25.174970626831055,2005-06-02
25.22265625,2005-06-03
25.3084774017334,2005-06-06
25.461050033569336,2005-06-07
25.64223289489746,2005-06-08
25.632699966430664,2005-06-09
25.413372039794922,2005-06-10
25.394298553466797,2005-06-13
25.52781105041504,2005-06-14
25.48012924194336,2005-06-15
25.66131591796875,2005-06-16
25.69945526123047,2005-06-17
25.49919891357422,2005-06-20
25.432445526123047,2005-06-21
25.470592498779297,2005-06-22
25.32754898071289,2005-06-23
25.556415557861328,2005-06-24
25.251262664794922,2005-06-27
25.508731842041016,2005-06-28
25.737598419189453,2005-06-29
25.623167037963867,2005-06-30
25.556415557861328,2005-07-01
25.48966407775879,2005-07-05
25.804349899291992,2005-07-06
25.461050033569336,2005-07-07
25.766210556030273,2005-07-08
26.033212661743164,2005-07-11
26.681659698486328,2005-07-12
26.595834732055664,2005-07-13
26.481401443481445,2005-07-14
26.33836555480957,2005-07-15
26.319299697875977,2005-07-18
26.424190521240234,2005-07-19
27.845046997070312,2005-07-20
27.806907653808594,2005-07-21
27.81644058227539,2005-07-22
27.75922966003418,2005-07-25
28.32184410095215,2005-07-26
28.798646926879883,2005-07-27
28.80817985534668,2005-07-28
28.474428176879883,2005-07-29
28.17879867553711,2005-08-01
28.121591567993164,2005-08-02
27.921337127685547,2005-08-03
27.845046997070312,2005-08-04
27.75922966003418,2005-08-05
27.27288246154785,2005-08-08
27.558971405029297,2005-08-09
27.597108840942383,2005-08-10
27.768756866455078,2005-08-11
27.434999465942383,2005-08-12
27.61617660522461,2005-08-15
27.377782821655273,2005-08-16
27.41592788696289,2005-08-17
27.101238250732422,2005-08-18
27.082168579101562,2005-08-19
27.024953842163086,2005-08-22
26.815160751342773,2005-08-23
26.891450881958008,2005-08-24
27.225208282470703,2005-08-25
26.786550521850586,2005-08-26
26.548160552978516,2005-08-29
26.27161407470703,2005-08-30
26.605371475219727,2005-08-31
26.557689666748047,2005-09-01
26.452795028686523,2005-09-02
27.12032127380371,2005-09-06
27.539894104003906,2005-09-07
27.654327392578125,2005-09-08
27.75922966003418,2005-09-09
28.94168472290039,2005-09-12
29.332660675048828,2005-09-13
28.846324920654297,2005-09-14
29.227758407592773,2005-09-15
29.418481826782227,2005-09-16
28.855857849121094,2005-09-19
28.731891632080078,2005-09-20
28.655609130859375,2005-09-21
28.89400291442871,2005-09-22
29.10379981994629,2005-09-23
28.989368438720703,2005-09-26
28.989368438720703,2005-09-27
29.180084228515625,2005-09-28
29.304052352905273,2005-09-29
29.466161727905273,2005-09-30
29.36126708984375,2005-10-03
29.504304885864258,2005-10-04
29.71409797668457,2005-10-05
29.380342483520508,2005-10-06
29.056116104125977,2005-10-07
28.932147979736328,2005-10-10
28.474428176879883,2005-10-11
28.426740646362305,2005-10-12
28.70328140258789,2005-10-13
29.06565284729004,2005-10-14
28.89400291442871,2005-10-17
28.846324920654297,2005-10-18
28.82724952697754,2005-10-19
28.607925415039062,2005-10-20
28.80817985534668,2005-10-21
29.561527252197266,2005-10-24
29.27544403076172,2005-10-25
28.512569427490234,2005-10-26
28.31231117248535,2005-10-27
28.617460250854492,2005-10-28
28.78911018371582,2005-10-31
28.369529724121094,2005-11-01
28.483966827392578,2005-11-02
28.770030975341797,2005-11-03
28.74142837524414,2005-11-04
28.159732818603516,2005-11-07
28.264631271362305,2005-11-08
28.255098342895508,2005-11-09
28.30277442932129,2005-11-10
28.531633377075195,2005-11-11
28.331388473510742,2005-11-14
28.522098541259766,2005-11-15
28.483966827392578,2005-11-16
28.922611236572266,2005-11-17
29.227758407592773,2005-11-18
29.189611434936523,2005-11-21
28.884469985961914,2005-11-22
29.03704833984375,2005-11-23
29.323122024536133,2005-11-25
29.27544403076172,2005-11-28
29.313587188720703,2005-11-29
29.418481826782227,2005-11-30
29.93342399597168,2005-12-01
29.65688133239746,2005-12-02
29.609203338623047,2005-12-05
29.799915313720703,2005-12-06
29.36126708984375,2005-12-07
29.256372451782227,2005-12-08
29.27544403076172,2005-12-09
29.189611434936523,2005-12-12
29.332660675048828,2005-12-13
29.389873504638672,2005-12-14
29.370798110961914,2005-12-15
29.895278930664062,2005-12-16
30.209970474243164,2005-12-19
30.305328369140625,2005-12-20
30.18136215209961,2005-12-21
29.733171463012695,2005-12-22
29.11332893371582,2005-12-23
29.056116104125977,2005-12-27
28.846324920654297,2005-12-28
29.26590347290039,2005-12-29
28.731891632080078,2005-12-30
28.874929428100586,2006-01-03
29.094257354736328,2006-01-04
29.017972946166992,2006-01-05
29.02751922607422,2006-01-06
29.67595672607422,2006-01-09
29.71409797668457,2006-01-10
30.028785705566406,2006-01-11
29.98111343383789,2006-01-12
30.562801361083984,2006-01-13
30.48651123046875,2006-01-17
30.562801361083984,2006-01-18
30.991907119750977,2006-01-19
30.524656295776367,2006-01-20
30.77259063720703,2006-01-23
31.545013427734375,2006-01-24
31.630815505981445,2006-01-25
31.592697143554688,2006-01-26
31.735715866088867,2006-01-27
31.792930603027344,2006-01-30
32.07902908325195,2006-01-31
32.04087829589844,2006-02-01
33.061222076416016,2006-02-02
33.261478424072266,2006-02-03
32.565372467041016,2006-02-06
31.678518295288086,2006-02-07
32.41278076171875,2006-02-08
32.498619079589844,2006-02-09
32.50814437866211,2006-02-10
32.269752502441406,2006-02-13
32.83236312866211,2006-02-14
32.39370346069336,2006-02-15
32.51768112182617,2006-02-16
32.574886322021484,2006-02-17
32.2888069152832,2006-02-21
33.0135383605957,2006-02-22
33.118446350097656,2006-02-23
32.94678497314453,2006-02-24
33.538021087646484,2006-02-27
33.0135383605957,2006-02-28
33.347312927246094,2006-03-01
33.1661262512207,2006-03-02
33.29008483886719,2006-03-03
33.21379852294922,2006-03-06
33.261478424072266,2006-03-07
33.375919342041016,2006-03-08
33.528480529785156,2006-03-09
33.642913818359375,2006-03-10
33.85271453857422,2006-03-13
33.862247467041016,2006-03-14
34.29137420654297,2006-03-15
34.43440628051758,2006-03-16
34.23413848876953,2006-03-17
34.32951736450195,2006-03-20
33.92900085449219,2006-03-21
34.12926483154297,2006-03-22
34.09111404418945,2006-03-23
34.43440628051758,2006-03-24
34.32951736450195,2006-03-27
34.44394302368164,2006-03-28
35.39754867553711,2006-03-29
35.37847137451172,2006-03-30
35.36894226074219,2006-03-31
35.18775177001953,2006-04-03
35.24496078491211,2006-04-04
35.159149169921875,2006-04-05
34.85398864746094,2006-04-06
34.49162292480469,2006-04-07
34.49162292480469,2006-04-10
34.19600296020508,2006-04-11
34.424861907958984,2006-04-12
34.606048583984375,2006-04-13
34.539306640625,2006-04-17
35.14008331298828,2006-04-18
35.40707015991211,2006-04-19
35.69314956665039,2006-04-20
35.95063400268555,2006-04-21
35.855262756347656,2006-04-24
36.131805419921875,2006-04-25
36.74211883544922,2006-04-26
37.18077087402344,2006-04-27
36.75165939331055,2006-04-28
36.427433013916016,2006-05-01
36.8088493347168,2006-05-02
36.8088493347168,2006-05-03
37.43825149536133,2006-05-04
37.619422912597656,2006-05-05
36.75165939331055,2006-05-08
36.66582489013672,2006-05-09
36.8088493347168,2006-05-10
35.9029426574707,2006-05-11
35.80758285522461,2006-05-12
35.09238815307617,2006-05-15
34.98748016357422,2006-05-16
34.29137420654297,2006-05-17
34.80631637573242,2006-05-18
34.997013092041016,2006-05-19
34.86354064941406,2006-05-22
