CDW,Date
127.26818084716797,2020-11-25
127.54793548583984,2020-11-27
125.86955261230469,2020-11-30
127.3453598022461,2020-12-01
126.56404113769531,2020-12-02
126.60263061523438,2020-12-03
128.77296447753906,2020-12-04
128.2327880859375,2020-12-07
128.2327880859375,2020-12-08
127.27784729003906,2020-12-09
127.04634857177734,2020-12-10
126.07211303710938,2020-12-11
127.06563568115234,2020-12-14
128.12667846679688,2020-12-15
127.57683563232422,2020-12-16
130.45135498046875,2020-12-17
129.61215209960938,2020-12-18
126.35184478759766,2020-12-21
126.120361328125,2020-12-22
125.252197265625,2020-12-23
124.65414428710938,2020-12-24
126.41938018798828,2020-12-28
124.88566589355469,2020-12-29
125.39690399169922,2020-12-30
127.12350463867188,2020-12-31
122.65745544433594,2021-01-04
123.31336975097656,2021-01-05
124.33583068847656,2021-01-06
127.29712677001953,2021-01-07
129.82437133789062,2021-01-08
128.91766357421875,2021-01-11
129.66036987304688,2021-01-12
130.17160034179688,2021-01-13
130.0269317626953,2021-01-14
128.9272918701172,2021-01-15
128.26170349121094,2021-01-19
131.32911682128906,2021-01-20
132.7953338623047,2021-01-21
130.5285186767578,2021-01-22
130.4417266845703,2021-01-25
129.4867401123047,2021-01-26
128.30996704101562,2021-01-27
129.737548828125,2021-01-28
126.99810028076172,2021-01-29
133.26795959472656,2021-02-01
136.43182373046875,2021-02-02
135.99774169921875,2021-02-03
144.66941833496094,2021-02-04
145.6243896484375,2021-02-05
145.06491088867188,2021-02-08
146.19349670410156,2021-02-09
151.76882934570312,2021-02-10
151.3540496826172,2021-02-11
149.89752197265625,2021-02-12
150.40872192382812,2021-02-16
152.27041625976562,2021-02-17
151.1032257080078,2021-02-18
155.05807495117188,2021-02-19
153.67872619628906,2021-02-22
151.61448669433594,2021-02-23
156.7592010498047,2021-02-24
151.72085571289062,2021-02-25
151.72085571289062,2021-02-26
155.2796173095703,2021-03-01
151.9239501953125,2021-03-02
150.5314178466797,2021-03-03
146.450439453125,2021-03-04
149.3902587890625,2021-03-05
150.0285186767578,2021-03-08
149.38059997558594,2021-03-09
151.2856903076172,2021-03-10
154.71875,2021-03-11
154.7864227294922,2021-03-12
155.95657348632812,2021-03-15
155.66644287109375,2021-03-16
155.115234375,2021-03-17
151.9239501953125,2021-03-18
152.82327270507812,2021-03-19
154.0514678955078,2021-03-22
150.918212890625,2021-03-23
151.2566680908203,2021-03-24
154.3609161376953,2021-03-25
162.3681182861328,2021-03-26
159.62168884277344,2021-03-29
159.3896026611328,2021-03-30
160.28895568847656,2021-03-31
163.8573760986328,2021-04-01
165.87850952148438,2021-04-05
165.86883544921875,2021-04-06
164.70840454101562,2021-04-07
168.83770751953125,2021-04-08
169.65969848632812,2021-04-09
168.5089111328125,2021-04-12
170.09487915039062,2021-04-13
172.26104736328125,2021-04-14
174.86245727539062,2021-04-15
177.9473114013672,2021-04-16
176.19696044921875,2021-04-19
174.78509521484375,2021-04-20
175.83914184570312,2021-04-21
174.9107666015625,2021-04-22
176.5934295654297,2021-04-23
177.07699584960938,2021-04-26
177.4445037841797,2021-04-27
176.03256225585938,2021-04-28
176.487060546875,2021-04-29
172.45448303222656,2021-04-30
173.29579162597656,2021-05-03
170.49136352539062,2021-05-04
165.75279235839844,2021-05-05
166.91326904296875,2021-05-06
169.1084442138672,2021-05-07
165.77215576171875,2021-05-10
162.11669921875,2021-05-11
158.09373474121094,2021-05-12
162.97735595703125,2021-05-13
163.86705017089844,2021-05-14
163.5672607421875,2021-05-17
162.339111328125,2021-05-18
162.49383544921875,2021-05-19
162.52284240722656,2021-05-20
162.5325164794922,2021-05-21
163.39524841308594,2021-05-24
161.621337890625,2021-05-25
160.99122619628906,2021-05-26
162.05751037597656,2021-05-27
160.3514404296875,2021-05-28
158.8489532470703,2021-06-01
159.90554809570312,2021-06-02
160.2157745361328,2021-06-03
162.35804748535156,2021-06-04
160.68101501464844,2021-06-07
161.37896728515625,2021-06-08
160.72952270507812,2021-06-09
162.28048706054688,2021-06-10
163.4921875,2021-06-11
164.11257934570312,2021-06-14
165.69264221191406,2021-06-15
166.46812438964844,2021-06-16
164.0543975830078,2021-06-17
160.700439453125,2021-06-18
164.52940368652344,2021-06-21
165.89617919921875,2021-06-22
163.918701171875,2021-06-23
165.07225036621094,2021-06-24
166.5068817138672,2021-06-25
168.46499633789062,2021-06-28
170.92713928222656,2021-06-29
169.29864501953125,2021-06-30
170.4134063720703,2021-07-01
171.4700164794922,2021-07-02
170.57821655273438,2021-07-06
173.3505859375,2021-07-07
171.411865234375,2021-07-08
172.52662658691406,2021-07-09
170.92713928222656,2021-07-12
168.82366943359375,2021-07-13
170.65574645996094,2021-07-14
169.9868621826172,2021-07-15
169.09507751464844,2021-07-16
167.14666748046875,2021-07-19
170.8399658203125,2021-07-20
171.81898498535156,2021-07-21
172.0225372314453,2021-07-22
175.40562438964844,2021-07-23
176.0163116455078,2021-07-26
175.744873046875,2021-07-27
174.79490661621094,2021-07-28
177.49940490722656,2021-07-29
177.73207092285156,2021-07-30
178.0422821044922,2021-08-02
179.6126251220703,2021-08-03
182.47222900390625,2021-08-04
184.779296875,2021-08-05
184.22679138183594,2021-08-06
183.81964111328125,2021-08-09
185.65176391601562,2021-08-10
189.95567321777344,2021-08-11
191.845947265625,2021-08-12
192.24339294433594,2021-08-13
192.92193603515625,2021-08-16
190.663330078125,2021-08-17
189.28683471679688,2021-08-18
188.37564086914062,2021-08-19
189.7715301513672,2021-08-20
190.8668975830078,2021-08-23
191.3040008544922,2021-08-24
192.69297790527344,2021-08-25
192.39190673828125,2021-08-26
193.5380401611328,2021-08-27
194.98532104492188,2021-08-30
194.8590545654297,2021-08-31
194.54823303222656,2021-09-01
197.43310546875,2021-09-02
196.88916015625,2021-09-03
195.48074340820312,2021-09-07
194.64537048339844,2021-09-08
193.82945251464844,2021-09-09
192.31419372558594,2021-09-10
191.129150390625,2021-09-13
187.9334716796875,2021-09-14
189.49728393554688,2021-09-15
188.76881408691406,2021-09-16
185.66055297851562,2021-09-17
182.41632080078125,2021-09-20
182.37744140625,2021-09-21
184.19384765625,2021-09-22
187.00100708007812,2021-09-23
187.52549743652344,2021-09-24
186.77757263183594,2021-09-27
180.8038787841797,2021-09-28
180.07537841796875,2021-09-29
176.802001953125,2021-09-30
180.38621520996094,2021-10-01
177.41395568847656,2021-10-04
178.85150146484375,2021-10-05
170.49801635742188,2021-10-06
172.3727264404297,2021-10-07
171.80935668945312,2021-10-08
169.5655975341797,2021-10-11
168.6331024169922,2021-10-12
169.03134155273438,2021-10-13
172.44070434570312,2021-10-14
172.62525939941406,2021-10-15
180.89126586914062,2021-10-18
182.2511749267578,2021-10-19
182.98939514160156,2021-10-20
185.08746337890625,2021-10-21
185.98110961914062,2021-10-22
186.04905700683594,2021-10-25
183.0670928955078,2021-10-26
179.08462524414062,2021-10-27
180.609619140625,2021-10-28
181.29922485351562,2021-10-29
182.26087951660156,2021-11-01
183.785888671875,2021-11-02
180.22109985351562,2021-11-03
179.69656372070312,2021-11-04
181.70724487304688,2021-11-05
180.00738525390625,2021-11-08
181.65870666503906,2021-11-09
183.38763427734375,2021-11-10
182.92140197753906,2021-11-11
185.60227966308594,2021-11-12
185.37887573242188,2021-11-15
189.3904571533203,2021-11-16
189.64303588867188,2021-11-17
189.63330078125,2021-11-18
190.4394989013672,2021-11-19
190.57546997070312,2021-11-22
190.71182250976562,2021-11-23
194.55838012695312,2021-11-24
186.15438842773438,2021-11-26
189.69906616210938,2021-11-29
184.40150451660156,2021-11-30
179.97064208984375,2021-12-01
188.54995727539062,2021-12-02
186.65103149414062,2021-12-03
189.29006958007812,2021-12-06
193.01976013183594,2021-12-07
193.6138153076172,2021-12-08
189.5919189453125,2021-12-09
189.76719665527344,2021-12-10
186.72894287109375,2021-12-13
184.7228546142578,2021-12-14
187.11843872070312,2021-12-15
182.9115753173828,2021-12-16
185.09292602539062,2021-12-17
181.85012817382812,2021-12-20
188.2383575439453,2021-12-21
193.6624755859375,2021-12-22
197.4506072998047,2021-12-23
201.5990753173828,2021-12-27
200.21624755859375,2021-12-28
201.41403198242188,2021-12-29
198.62892150878906,2021-12-30
199.417724609375,2021-12-31
199.64170837402344,2022-01-03
202.67999267578125,2022-01-04
198.20045471191406,2022-01-05
200.81027221679688,2022-01-06
193.18528747558594,2022-01-07
194.9674072265625,2022-01-10
195.17189025878906,2022-01-11
192.23097229003906,2022-01-12
188.96871948242188,2022-01-13
186.62179565429688,2022-01-14
184.96632385253906,2022-01-18
184.44044494628906,2022-01-19
184.0314483642578,2022-01-20
179.82456970214844,2022-01-21
180.30174255371094,2022-01-24
176.11436462402344,2022-01-25
177.71141052246094,2022-01-26
176.97129821777344,2022-01-27
179.69796752929688,2022-01-28
184.09962463378906,2022-01-31
184.44044494628906,2022-02-01
189.50430297851562,2022-02-02
187.91697692871094,2022-02-03
187.26454162597656,2022-02-04
186.30043029785156,2022-02-07
189.6601104736328,2022-02-08
184.9857940673828,2022-02-09
178.56834411621094,2022-02-10
174.06932067871094,2022-02-11
171.4887237548828,2022-02-14
178.8118133544922,2022-02-15
180.62310791015625,2022-02-16
177.50686645507812,2022-02-17
177.00050354003906,2022-02-18
173.32925415039062,2022-02-22
164.67202758789062,2022-02-23
167.30911254882812,2022-02-24
173.39398193359375,2022-02-25
168.44210815429688,2022-02-28
165.46316528320312,2022-03-01
169.9657440185547,2022-03-02
170.28805541992188,2022-03-03
167.5728302001953,2022-03-04
161.58566284179688,2022-03-07
160.94102478027344,2022-03-08
167.01608276367188,2022-03-09
166.15660095214844,2022-03-10
166.03939819335938,2022-03-11
162.71861267089844,2022-03-14
168.2662811279297,2022-03-15
169.36021423339844,2022-03-16
172.30006408691406,2022-03-17
175.21063232421875,2022-03-18
174.62460327148438,2022-03-21
173.99952697753906,2022-03-22
170.4638671875,2022-03-23
171.7433319091797,2022-03-24
172.04611206054688,2022-03-25
173.17913818359375,2022-03-28
176.74407958984375,2022-03-29
174.6539306640625,2022-03-30
174.7222900390625,2022-03-31
173.65769958496094,2022-04-01
174.6636962890625,2022-04-04
172.6907501220703,2022-04-05
172.27076721191406,2022-04-06
173.1888885498047,2022-04-07
171.46011352539062,2022-04-08
168.1979217529297,2022-04-11
167.65097045898438,2022-04-12
166.98683166503906,2022-04-13
168.94020080566406,2022-04-14
167.68026733398438,2022-04-18
169.88758850097656,2022-04-19
174.82972717285156,2022-04-20
172.30006408691406,2022-04-21
165.59011840820312,2022-04-22
166.6742401123047,2022-04-25
159.36851501464844,2022-04-26
158.74343872070312,2022-04-27
164.71109008789062,2022-04-28
159.37826538085938,2022-04-29
160.30618286132812,2022-05-02
163.77345275878906,2022-05-03
172.98377990722656,2022-05-04
167.2212371826172,2022-05-05
166.64495849609375,2022-05-06
160.96055603027344,2022-05-09
162.66976928710938,2022-05-10
160.6186981201172,2022-05-11
162.9041748046875,2022-05-12
165.394775390625,2022-05-13
165.22874450683594,2022-05-16
168.62767028808594,2022-05-17
159.9154815673828,2022-05-18
158.1769256591797,2022-05-19
156.46771240234375,2022-05-20
157.4932403564453,2022-05-23
155.59255981445312,2022-05-24
157.992919921875,2022-05-25
163.14637756347656,2022-05-26
167.63357543945312,2022-05-27
166.418701171875,2022-05-31
167.74136352539062,2022-06-01
172.56167602539062,2022-06-02
172.03260803222656,2022-06-03
172.16976928710938,2022-06-06
174.49176025390625,2022-06-07
170.80792236328125,2022-06-08
170.0731201171875,2022-06-09
163.94973754882812,2022-06-10
157.62062072753906,2022-06-13
159.20779418945312,2022-06-14
160.5304718017578,2022-06-15
152.78070068359375,2022-06-16
153.0354461669922,2022-06-17
156.59190368652344,2022-06-21
156.3959503173828,2022-06-22
154.91653442382812,2022-06-23
161.0105438232422,2022-06-24
162.4213409423828,2022-06-27
156.14122009277344,2022-06-28
154.87734985351562,2022-06-29
154.3678741455078,2022-06-30
153.8192138671875,2022-07-01
154.5540313720703,2022-07-05
154.9557342529297,2022-07-06
156.58212280273438,2022-07-07
158.25746154785156,2022-07-08
155.37701416015625,2022-07-11
154.99490356445312,2022-07-12
155.0928955078125,2022-07-13
155.55337524414062,2022-07-14
158.23785400390625,2022-07-15
156.4351348876953,2022-07-18
164.13589477539062,2022-07-19
165.78189086914062,2022-07-20
167.78053283691406,2022-07-21
166.6538543701172,2022-07-22
166.98695373535156,2022-07-25
166.6538543701172,2022-07-26
171.2586212158203,2022-07-27
174.54074096679688,2022-07-28
177.85226440429688,2022-07-29
177.83265686035156,2022-08-01
176.6765899658203,2022-08-02
178.2735595703125,2022-08-03
176.37283325195312,2022-08-04
176.049560546875,2022-08-05
174.96205139160156,2022-08-08
169.0248260498047,2022-08-09
172.444091796875,2022-08-10
172.15016174316406,2022-08-11
176.6177978515625,2022-08-12
177.9894256591797,2022-08-15
179.8313446044922,2022-08-16
178.920166015625,2022-08-17
183.31922912597656,2022-08-18
184.5536651611328,2022-08-19
181.35971069335938,2022-08-22
181.12460327148438,2022-08-23
181.15406799316406,2022-08-24
184.5924530029297,2022-08-25
176.5269775390625,2022-08-26
174.8667449951172,2022-08-29
171.98829650878906,2022-08-30
167.69522094726562,2022-08-31
167.50856018066406,2022-09-01
165.53395080566406,2022-09-02
166.38864135742188,2022-09-06
170.0234832763672,2022-09-07
171.29080200195312,2022-09-08
172.47950744628906,2022-09-09
174.6505889892578,2022-09-12
169.41439819335938,2022-09-13
169.01162719726562,2022-09-14
166.69317626953125,2022-09-15
167.8229217529297,2022-09-16
167.67556762695312,2022-09-19
165.28836059570312,2022-09-20
162.48851013183594,2022-09-21
159.77708435058594,2022-09-22
157.09515380859375,2022-09-23
155.5135040283203,2022-09-26
154.9535369873047,2022-09-27
158.61788940429688,2022-09-28
156.17169189453125,2022-09-29
153.3325653076172,2022-09-30
157.09515380859375,2022-10-03
163.4119873046875,2022-10-04
163.61827087402344,2022-10-05
162.09556579589844,2022-10-06
156.8102569580078,2022-10-07
155.64120483398438,2022-10-10
149.91383361816406,2022-10-11
149.90399169921875,2022-10-12
155.11070251464844,2022-10-13
151.36778259277344,2022-10-14
156.45660400390625,2022-10-17
158.34280395507812,2022-10-18
156.6628875732422,2022-10-19
155.63137817382812,2022-10-20
159.57078552246094,2022-10-21
161.80084228515625,2022-10-24
165.5928955078125,2022-10-25
164.63014221191406,2022-10-26
165.46517944335938,2022-10-27
169.8368682861328,2022-10-28
169.76808166503906,2022-10-31
169.54214477539062,2022-11-01
169.3653106689453,2022-11-02
169.7877197265625,2022-11-03
169.3751220703125,2022-11-04
169.27688598632812,2022-11-07
172.6268768310547,2022-11-08
169.06076049804688,2022-11-09
182.2346954345703,2022-11-10
181.10494995117188,2022-11-11
179.27767944335938,2022-11-14
181.57650756835938,2022-11-15
179.6608123779297,2022-11-16
179.97520446777344,2022-11-17
182.3329620361328,2022-11-18
181.8613739013672,2022-11-21
185.18191528320312,2022-11-22
186.49261474609375,2022-11-23
185.46768188476562,2022-11-25
182.6097869873047,2022-11-28
181.40748596191406,2022-11-29
185.9012908935547,2022-11-30
188.4340057373047,2022-12-01
187.26126098632812,2022-12-02
184.21612548828125,2022-12-05
182.05792236328125,2022-12-06
182.16632080078125,2022-12-07
184.23582458496094,2022-12-08
182.78717041015625,2022-12-09
186.86705017089844,2022-12-12
190.1782989501953,2022-12-13
189.24208068847656,2022-12-14
181.5257568359375,2022-12-15
178.6481475830078,2022-12-16
175.74099731445312,2022-12-19
176.3421173095703,2022-12-20
178.4608917236328,2022-12-21
175.23838806152344,2022-12-22
175.55372619628906,2022-12-23
176.3914031982422,2022-12-27
172.92250061035156,2022-12-28
177.248779296875,2022-12-29
175.98736572265625,2022-12-30
176.90383911132812,2023-01-03
178.52001953125,2023-01-04
175.4748992919922,2023-01-05
180.5599822998047,2023-01-06
181.28924560546875,2023-01-09
183.67410278320312,2023-01-10
187.8131561279297,2023-01-11
190.58233642578125,2023-01-12
192.0211639404297,2023-01-13
194.75091552734375,2023-01-17
195.214111328125,2023-01-18
194.42572021484375,2023-01-19
195.87435913085938,2023-01-20
197.06680297851562,2023-01-23
194.27789306640625,2023-01-24
189.33078002929688,2023-01-25
191.47914123535156,2023-01-26
190.48377990722656,2023-01-27
191.21304321289062,2023-01-30
193.18402099609375,2023-01-31
196.2882537841797,2023-02-01
199.14617919921875,2023-02-02
198.16070556640625,2023-02-03
197.15550231933594,2023-02-06
196.3966827392578,2023-02-07
198.73228454589844,2023-02-08
200.40757751464844,2023-02-09
202.6544952392578,2023-02-10
208.13377380371094,2023-02-13
205.0689239501953,2023-02-14
209.53314208984375,2023-02-15
211.13949584960938,2023-02-16
210.82411193847656,2023-02-17
202.51651000976562,2023-02-21
201.02845764160156,2023-02-22
202.2342071533203,2023-02-23
200.16859436035156,2023-02-24
200.15872192382812,2023-02-27
200.0598602294922,2023-02-28
198.43898010253906,2023-03-01
199.1703643798828,2023-03-02
199.27908325195312,2023-03-03
200.62322998046875,2023-03-06
197.0059051513672,2023-03-07
197.6483154296875,2023-03-08
193.9222869873047,2023-03-09
188.24920654296875,2023-03-10
186.2230987548828,2023-03-13
189.06951904296875,2023-03-14
186.45040893554688,2023-03-15
191.3229522705078,2023-03-16
185.85743713378906,2023-03-17
189.20790100097656,2023-03-20
192.2223358154297,2023-03-21
188.4567413330078,2023-03-22
188.87185668945312,2023-03-23
189.47474670410156,2023-03-24
189.4352264404297,2023-03-27
183.65342712402344,2023-03-28
186.10450744628906,2023-03-29
187.85386657714844,2023-03-30
192.61766052246094,2023-03-31
191.43165588378906,2023-04-03
187.06320190429688,2023-04-04
185.7783660888672,2023-04-05
183.33714294433594,2023-04-06
186.83587646484375,2023-04-10
186.3021697998047,2023-04-11
185.89694213867188,2023-04-12
187.00389099121094,2023-04-13
184.78013610839844,2023-04-14
186.71728515625,2023-04-17
188.0712890625,2023-04-18
163.19476318359375,2023-04-19
162.75990295410156,2023-04-20
161.2279815673828,2023-04-21
164.00521850585938,2023-04-24
163.18487548828125,2023-04-25
163.19476318359375,2023-04-26
166.07086181640625,2023-04-27
167.61265563964844,2023-04-28
168.33416748046875,2023-05-01
165.90283203125,2023-05-02
163.04652404785156,2023-05-03
161.949462890625,2023-05-04
164.0546417236328,2023-05-05
164.19300842285156,2023-05-08
165.80398559570312,2023-05-09
166.69349670410156,2023-05-10
165.54702758789062,2023-05-11
168.2550811767578,2023-05-12
169.41143798828125,2023-05-15
168.04750061035156,2023-05-16
171.22998046875,2023-05-17
172.69271850585938,2023-05-18
170.57766723632812,2023-05-19
173.6613006591797,2023-05-22
168.21554565429688,2023-05-23
166.36090087890625,2023-05-24
169.237060546875,2023-05-25
172.7876434326172,2023-05-26
173.1744384765625,2023-05-30
170.2784423828125,2023-05-31
171.85536193847656,2023-06-01
172.7876434326172,2023-06-02
167.94775390625,2023-06-05
167.67005920410156,2023-06-06
170.8040771484375,2023-06-07
168.66184997558594,2023-06-08
169.03871154785156,2023-06-09
171.845458984375,2023-06-12
173.9579315185547,2023-06-13
175.12823486328125,2023-06-14
176.73492431640625,2023-06-15
176.68531799316406,2023-06-16
175.84231567382812,2023-06-20
175.26708984375,2023-06-21
177.06219482421875,2023-06-22
175.9414825439453,2023-06-23
175.4654541015625,2023-06-26
176.19937133789062,2023-06-27
176.0208282470703,2023-06-28
179.1647491455078,2023-06-29
181.99134826660156,2023-06-30
181.71365356445312,2023-07-03
182.71533203125,2023-07-05
181.19790649414062,2023-07-06
181.82275390625,2023-07-07
185.83944702148438,2023-07-10
186.5931854248047,2023-07-11
185.00634765625,2023-07-12
186.6328582763672,2023-07-13
184.8575897216797,2023-07-14
188.0511016845703,2023-07-17
186.6923828125,2023-07-18
188.18995666503906,2023-07-19
186.86097717285156,2023-07-20
186.9700927734375,2023-07-21
188.42799377441406,2023-07-24
189.37017822265625,2023-07-25
188.07095336914062,2023-07-26
186.52377319335938,2023-07-27
184.74847412109375,2023-07-28
185.53201293945312,2023-07-31
185.78985595703125,2023-08-01
195.38035583496094,2023-08-02
197.6416015625,2023-08-03
196.24319458007812,2023-08-04
201.17233276367188,2023-08-07
201.01364135742188,2023-08-08
199.93260192871094,2023-08-09
200.9938201904297,2023-08-10
201.80706787109375,2023-08-11
204.92124938964844,2023-08-14
202.99720764160156,2023-08-15
199.88302612304688,2023-08-16
198.67306518554688,2023-08-17
198.65321350097656,2023-08-18
199.7639923095703,2023-08-21
201.21202087402344,2023-08-22
203.14598083496094,2023-08-23
200.2018280029297,2023-08-24
202.9072723388672,2023-08-25
205.74200439453125,2023-08-28
206.4282989501953,2023-08-29
206.9952392578125,2023-08-30
210.01895141601562,2023-08-31
212.0380859375,2023-09-01
211.50099182128906,2023-09-05
212.13755798339844,2023-09-06
211.75958251953125,2023-09-07
211.53082275390625,2023-09-08
210.08859252929688,2023-09-11
207.82080078125,2023-09-12
207.2140655517578,2023-09-13
208.66624450683594,2023-09-14
205.89120483398438,2023-09-15
207.5721435546875,2023-09-18
207.55224609375,2023-09-19
207.88047790527344,2023-09-20
203.94168090820312,2023-09-21
204.6578369140625,2023-09-22
203.90191650390625,2023-09-25
199.1674041748047,2023-09-26
197.62570190429688,2023-09-27
201.79327392578125,2023-09-28
200.67926025390625,2023-09-29
199.9034423828125,2023-10-02
200.689208984375,2023-10-03
204.3196563720703,2023-10-04
201.952392578125,2023-10-05
204.52853393554688,2023-10-06
207.0052032470703,2023-10-09
209.02430725097656,2023-10-10
212.67466735839844,2023-10-11
210.44667053222656,2023-10-12
206.14979553222656,2023-10-13
207.7014617919922,2023-10-16
207.78102111816406,2023-10-17
205.05569458007812,2023-10-18
201.76344299316406,2023-10-19
199.34645080566406,2023-10-20
198.48109436035156,2023-10-23
198.81927490234375,2023-10-24
197.63565063476562,2023-10-25
197.35716247558594,2023-10-26
197.83457946777344,2023-10-27
195.9945068359375,2023-10-30
199.32655334472656,2023-10-31
198.0931854248047,2023-11-01
205.56297302246094,2023-11-02
208.33802795410156,2023-11-03
209.9095458984375,2023-11-06
206.88583374023438,2023-11-07
208.1589813232422,2023-11-08
207.38316345214844,2023-11-09
210.5361785888672,2023-11-10
210.83457946777344,2023-11-13
217.28982543945312,2023-11-14
217.74734497070312,2023-11-15
214.35560607910156,2023-11-16
214.13677978515625,2023-11-17
216.07635498046875,2023-11-20
215.67848205566406,2023-11-21
216.4764862060547,2023-11-22
216.14730834960938,2023-11-24
214.36178588867188,2023-11-27
212.1473388671875,2023-11-28
211.55882263183594,2023-11-29
210.35186767578125,2023-11-30
212.02764892578125,2023-12-01
212.0675506591797,2023-12-04
209.88304138183594,2023-12-05
209.06507873535156,2023-12-06
212.047607421875,2023-12-07
212.6560821533203,2023-12-08
215.1797332763672,2023-12-11
217.07496643066406,2023-12-12
217.47398376464844,2023-12-13
219.88792419433594,2023-12-14
222.67092895507812,2023-12-15
223.12977600097656,2023-12-18
223.3891143798828,2023-12-19
221.8529815673828,2023-12-20
224.5362548828125,2023-12-21
226.0624237060547,2023-12-22
228.1571502685547,2023-12-26
227.97760009765625,2023-12-27
228.12722778320312,2023-12-28
226.7506866455078,2023-12-29
220.11734008789062,2024-01-02
216.7557830810547,2024-01-03
214.5413360595703,2024-01-04
213.50393676757812,2024-01-05
217.66351318359375,2024-01-08
217.63357543945312,2024-01-09
219.7183380126953,2024-01-10
220.6160888671875,2024-01-11
218.59117126464844,2024-01-12
220.16722106933594,2024-01-16
218.52134704589844,2024-01-17
224.46641540527344,2024-01-18
225.89283752441406,2024-01-19
226.3417205810547,2024-01-22
224.24696350097656,2024-01-23
225.76316833496094,2024-01-24
228.41650390625,2024-01-25
229.11474609375,2024-01-26
228.5362091064453,2024-01-29
229.64341735839844,2024-01-30
226.15219116210938,2024-01-31
229.50376892089844,2024-02-01
232.0773162841797,2024-02-02
230.1521453857422,2024-02-05
229.92271423339844,2024-02-06
237.00494384765625,2024-02-07
243.34901428222656,2024-02-08
244.61582946777344,2024-02-09
241.3939208984375,2024-02-12
236.87525939941406,2024-02-13
238.88021850585938,2024-02-14
242.1420440673828,2024-02-15
240.76548767089844,2024-02-16
241.18443298339844,2024-02-20
240.73556518554688,2024-02-21
246.9399871826172,2024-02-22
247.11000061035156,2024-02-23
246.22999572753906,2024-02-26
244.27000427246094,2024-02-27
244.91000366210938,2024-02-28
246.2100067138672,2024-02-29
247.32000732421875,2024-03-01
246.6699981689453,2024-03-04
244.97000122070312,2024-03-05
247.19000244140625,2024-03-06
248.33999633789062,2024-03-07
247.9499969482422,2024-03-08
247.94000244140625,2024-03-11
249.8699951171875,2024-03-12
248.6300048828125,2024-03-13
246.47999572753906,2024-03-14
245.50999450683594,2024-03-15
245.02000427246094,2024-03-18
248.0,2024-03-19
250.8000030517578,2024-03-20
254.80999755859375,2024-03-21
255.6699981689453,2024-03-22
253.85000610351562,2024-03-25
254.1199951171875,2024-03-26
257.8699951171875,2024-03-27
255.77999877929688,2024-03-28
253.05999755859375,2024-04-01
251.6300048828125,2024-04-02
255.75999450683594,2024-04-03
252.5399932861328,2024-04-04
255.19000244140625,2024-04-05
254.25999450683594,2024-04-08
254.25,2024-04-09
