ALLE,Date
131.18394470214844,2021-04-22
133.95303344726562,2021-04-23
131.91973876953125,2021-04-26
133.27528381347656,2021-04-27
132.1618194580078,2021-04-28
132.85894775390625,2021-04-29
130.10922241210938,2021-04-30
131.74549865722656,2021-05-03
133.0429229736328,2021-05-04
131.91009521484375,2021-05-05
135.7055206298828,2021-05-06
136.76084899902344,2021-05-07
138.01956176757812,2021-05-10
135.29884338378906,2021-05-11
131.08712768554688,2021-05-12
134.7857208251953,2021-05-13
135.79263305664062,2021-05-14
134.5146026611328,2021-05-17
132.82989501953125,2021-05-18
133.2849578857422,2021-05-19
133.2559051513672,2021-05-20
133.1397247314453,2021-05-21
134.32095336914062,2021-05-24
134.81475830078125,2021-05-25
134.650146484375,2021-05-26
135.72488403320312,2021-05-27
136.01531982421875,2021-05-28
134.93093872070312,2021-06-01
133.94334411621094,2021-06-02
133.55606079101562,2021-06-03
134.4177703857422,2021-06-04
133.61415100097656,2021-06-07
134.58236694335938,2021-06-08
133.7012939453125,2021-06-09
134.253173828125,2021-06-10
134.2919158935547,2021-06-11
133.914306640625,2021-06-14
134.44821166992188,2021-06-15
135.05978393554688,2021-06-16
132.56495666503906,2021-06-17
130.71083068847656,2021-06-18
133.7395782470703,2021-06-21
134.63267517089844,2021-06-22
134.10845947265625,2021-06-23
134.6617889404297,2021-06-24
134.78797912597656,2021-06-25
135.25393676757812,2021-06-28
135.1180419921875,2021-06-29
135.2248077392578,2021-06-30
136.10818481445312,2021-07-01
135.94314575195312,2021-07-02
134.50645446777344,2021-07-06
135.9237518310547,2021-07-07
133.49688720703125,2021-07-08
134.22496032714844,2021-07-09
134.07933044433594,2021-07-12
130.11866760253906,2021-07-13
131.89515686035156,2021-07-14
133.30274963378906,2021-07-15
134.44821166992188,2021-07-16
131.93399047851562,2021-07-19
137.21485900878906,2021-07-20
136.360595703125,2021-07-21
131.99221801757812,2021-07-22
135.1083221435547,2021-07-23
134.01136779785156,2021-07-26
132.70086669921875,2021-07-27
131.6233367919922,2021-07-28
131.53598022460938,2021-07-29
132.6038055419922,2021-07-30
131.89515686035156,2021-08-02
133.7783966064453,2021-08-03
131.50686645507812,2021-08-04
133.28330993652344,2021-08-05
133.51629638671875,2021-08-06
132.37081909179688,2021-08-09
132.4873046875,2021-08-10
133.15708923339844,2021-08-11
133.0891876220703,2021-08-12
133.97254943847656,2021-08-13
135.8751983642578,2021-08-16
135.99168395996094,2021-08-17
135.86550903320312,2021-08-18
136.11788940429688,2021-08-19
134.52586364746094,2021-08-20
135.02096557617188,2021-08-23
136.29261779785156,2021-08-24
137.010986328125,2021-08-25
135.94314575195312,2021-08-26
137.35073852539062,2021-08-27
138.89422607421875,2021-08-30
139.77760314941406,2021-08-31
140.32125854492188,2021-09-01
143.3887939453125,2021-09-02
143.79649353027344,2021-09-03
138.96218872070312,2021-09-07
140.61245727539062,2021-09-08
139.08836364746094,2021-09-09
140.3309326171875,2021-09-10
138.10792541503906,2021-09-13
135.47720336914062,2021-09-14
137.43345642089844,2021-09-15
137.4237060546875,2021-09-16
134.73753356933594,2021-09-17
133.58908081054688,2021-09-20
131.6912384033203,2021-09-21
132.722900390625,2021-09-22
134.9127197265625,2021-09-23
133.66693115234375,2021-09-24
133.22897338867188,2021-09-27
130.99049377441406,2021-09-28
131.6036376953125,2021-09-29
128.6449432373047,2021-09-30
128.9272003173828,2021-10-01
126.77629852294922,2021-10-04
126.22154235839844,2021-10-05
125.86144256591797,2021-10-06
128.02206420898438,2021-10-07
127.93444061279297,2021-10-08
125.64733123779297,2021-10-11
124.9271011352539,2021-10-12
125.47212982177734,2021-10-13
128.82012939453125,2021-10-14
130.51361083984375,2021-10-15
131.22409057617188,2021-10-18
131.1170196533203,2021-10-19
133.1900634765625,2021-10-20
128.0026092529297,2021-10-21
129.94911193847656,2021-10-22
127.60355377197266,2021-10-25
126.02690124511719,2021-10-26
123.98304748535156,2021-10-27
124.52808380126953,2021-10-28
124.86871337890625,2021-10-29
126.39672088623047,2021-11-01
127.69115447998047,2021-11-02
125.9295654296875,2021-11-03
127.57437133789062,2021-11-04
127.8955307006836,2021-11-05
128.48922729492188,2021-11-08
129.41380310058594,2021-11-09
129.08291625976562,2021-11-10
128.86880493164062,2021-11-11
131.56471252441406,2021-11-12
130.45518493652344,2021-11-15
132.0319061279297,2021-11-16
132.82022094726562,2021-11-17
131.3214111328125,2021-11-18
130.2216339111328,2021-11-19
129.0342559814453,2021-11-22
128.5086669921875,2021-11-23
128.48922729492188,2021-11-24
125.91010284423828,2021-11-26
125.23853302001953,2021-11-29
120.33334350585938,2021-11-30
119.50607299804688,2021-12-01
124.99523162841797,2021-12-02
125.76410675048828,2021-12-03
128.08045959472656,2021-12-06
128.21670532226562,2021-12-07
128.93692016601562,2021-12-08
127.3894271850586,2021-12-09
127.55489349365234,2021-12-10
126.97095489501953,2021-12-13
126.16315460205078,2021-12-14
126.87360382080078,2021-12-15
128.0999298095703,2021-12-16
124.8110580444336,2021-12-17
121.2586898803711,2021-12-20
123.31788635253906,2021-12-21
123.2105484008789,2021-12-22
124.21573638916016,2021-12-23
126.46036529541016,2021-12-27
127.90473937988281,2021-12-28
129.18319702148438,2021-12-29
128.39268493652344,2021-12-30
129.2515106201172,2021-12-31
126.24566650390625,2022-01-03
129.2124481201172,2022-01-04
126.1968765258789,2022-01-05
124.98672485351562,2022-01-06
123.58139038085938,2022-01-07
122.07846069335938,2022-01-10
124.53779602050781,2022-01-11
124.5085220336914,2022-01-12
123.08367156982422,2022-01-13
121.46363067626953,2022-01-14
120.9073486328125,2022-01-18
119.97046661376953,2022-01-19
117.84295654296875,2022-01-20
118.36018371582031,2022-01-21
120.57554626464844,2022-01-24
117.7746353149414,2022-01-25
117.49161529541016,2022-01-26
117.60872650146484,2022-01-27
118.29187774658203,2022-01-28
119.77528381347656,2022-01-31
117.11100769042969,2022-02-01
117.28668212890625,2022-02-02
113.31465148925781,2022-02-03
116.37906646728516,2022-02-04
117.55992889404297,2022-02-07
118.78960418701172,2022-02-08
122.16629791259766,2022-02-09
117.78439331054688,2022-02-10
116.00820922851562,2022-02-11
115.48120880126953,2022-02-14
114.27105712890625,2022-02-15
112.46559143066406,2022-02-16
111.83124542236328,2022-02-17
111.38231658935547,2022-02-18
110.77725219726562,2022-02-22
106.92234802246094,2022-02-23
109.01081085205078,2022-02-24
112.32897186279297,2022-02-25
111.762939453125,2022-02-28
111.87027740478516,2022-03-01
114.54432678222656,2022-03-02
114.87613677978516,2022-03-03
114.46624755859375,2022-03-04
111.96788024902344,2022-03-07
108.74732971191406,2022-03-08
111.78245544433594,2022-03-09
110.18194580078125,2022-03-10
108.63021850585938,2022-03-11
109.25481414794922,2022-03-14
112.12478637695312,2022-03-15
114.0544204711914,2022-03-16
115.37676239013672,2022-03-17
115.71958923339844,2022-03-18
114.84781646728516,2022-03-21
115.06331634521484,2022-03-22
110.87100982666016,2022-03-23
110.28329467773438,2022-03-24
109.9992446899414,2022-03-25
111.15507507324219,2022-03-28
112.69290924072266,2022-03-29
111.02771759033203,2022-03-30
107.53086853027344,2022-03-31
109.23521423339844,2022-04-01
109.01972198486328,2022-04-04
107.87369537353516,2022-04-05
104.7784423828125,2022-04-06
106.22811126708984,2022-04-07
104.51397705078125,2022-04-08
104.33765411376953,2022-04-11
103.63240814208984,2022-04-12
105.97344970703125,2022-04-13
105.22901916503906,2022-04-14
104.41602325439453,2022-04-18
107.05091094970703,2022-04-19
110.28329467773438,2022-04-20
109.79353332519531,2022-04-21
112.1639633178711,2022-04-22
112.36965942382812,2022-04-25
111.88970947265625,2022-04-26
113.64302062988281,2022-04-27
116.75787353515625,2022-04-28
111.89949035644531,2022-04-29
112.42842864990234,2022-05-02
113.03572845458984,2022-05-03
116.03302764892578,2022-05-04
111.42933654785156,2022-05-05
110.26371002197266,2022-05-06
111.51748657226562,2022-05-09
108.44181823730469,2022-05-10
106.37504577636719,2022-05-11
108.90218353271484,2022-05-12
110.46940612792969,2022-05-13
109.46051025390625,2022-05-16
111.33137512207031,2022-05-17
106.92356872558594,2022-05-18
106.58074951171875,2022-05-19
106.84521484375,2022-05-20
106.2868881225586,2022-05-23
105.79713439941406,2022-05-24
105.88529205322266,2022-05-25
108.5103759765625,2022-05-26
111.21383666992188,2022-05-27
109.36255645751953,2022-05-31
109.54865264892578,2022-06-01
111.77215576171875,2022-06-02
109.15686798095703,2022-06-03
109.78375244140625,2022-06-06
111.03752136230469,2022-06-07
108.19693756103516,2022-06-08
106.30646514892578,2022-06-09
104.92536163330078,2022-06-10
101.00731658935547,2022-06-13
99.1952133178711,2022-06-14
99.02802276611328,2022-06-15
94.77932739257812,2022-06-16
94.09088897705078,2022-06-17
93.51062774658203,2022-06-21
93.87450408935547,2022-06-22
95.21207427978516,2022-06-23
97.95601654052734,2022-06-24
97.6019515991211,2022-06-27
96.77582550048828,2022-06-28
96.76598358154297,2022-06-29
96.28407287597656,2022-06-30
97.96585845947266,2022-07-01
98.75264739990234,2022-07-05
99.03784942626953,2022-07-06
99.34273529052734,2022-07-07
96.91350555419922,2022-07-08
96.27423095703125,2022-07-11
95.31041717529297,2022-07-12
93.88435363769531,2022-07-13
94.02204132080078,2022-07-14
95.40876770019531,2022-07-15
94.07122039794922,2022-07-18
98.83132934570312,2022-07-19
99.93284606933594,2022-07-20
101.75230407714844,2022-07-21
101.68346405029297,2022-07-22
101.30973815917969,2022-07-25
100.99501037597656,2022-07-26
102.47025299072266,2022-07-27
102.5882797241211,2022-07-28
103.95532989501953,2022-07-29
103.63077545166016,2022-08-01
101.044189453125,2022-08-02
101.82115173339844,2022-08-03
101.53592681884766,2022-08-04
100.53276824951172,2022-08-05
101.17204284667969,2022-08-08
97.50360870361328,2022-08-09
100.18855285644531,2022-08-10
101.13270568847656,2022-08-11
104.65361022949219,2022-08-12
105.4305648803711,2022-08-15
106.66976928710938,2022-08-16
106.7779541015625,2022-08-17
107.30904388427734,2022-08-18
104.69295501708984,2022-08-19
101.43758392333984,2022-08-22
100.23772430419922,2022-08-23
100.18855285644531,2022-08-24
101.61461639404297,2022-08-25
96.04803466796875,2022-08-26
95.1235580444336,2022-08-29
95.09404754638672,2022-08-30
93.5302963256836,2022-08-31
94.14990234375,2022-09-01
93.32376098632812,2022-09-02
93.077880859375,2022-09-06
96.38243103027344,2022-09-07
96.52995300292969,2022-09-08
97.98551940917969,2022-09-09
99.53943634033203,2022-09-12
94.3072509765625,2022-09-13
93.57947540283203,2022-09-14
92.00894165039062,2022-09-15
88.5913314819336,2022-09-16
91.08045959472656,2022-09-19
89.98406219482422,2022-09-20
90.01368713378906,2022-09-21
89.51980590820312,2022-09-22
90.91254425048828,2022-09-23
89.085205078125,2022-09-26
87.89990234375,2022-09-27
90.67548370361328,2022-09-28
88.17646789550781,2022-09-29
88.58145141601562,2022-09-30
91.31752014160156,2022-10-03
94.6659927368164,2022-10-04
94.7845230102539,2022-10-05
93.25350952148438,2022-10-06
91.28787994384766,2022-10-07
90.66561126708984,2022-10-10
90.45817565917969,2022-10-11
89.39140319824219,2022-10-12
91.0705795288086,2022-10-13
88.83826446533203,2022-10-14
92.38428497314453,2022-10-17
94.01407623291016,2022-10-18
90.98168182373047,2022-10-19
88.69998168945312,2022-10-20
91.65335845947266,2022-10-21
93.2041244506836,2022-10-24
96.34517669677734,2022-10-25
96.13774108886719,2022-10-26
102.1926498413086,2022-10-27
104.88920593261719,2022-10-28
103.4865951538086,2022-10-31
105.25467681884766,2022-11-01
100.76042175292969,2022-11-02
101.08636474609375,2022-11-03
101.85681915283203,2022-11-04
105.7584228515625,2022-11-07
105.47197723388672,2022-11-08
103.09150695800781,2022-11-09
112.58378601074219,2022-11-10
112.1788101196289,2022-11-11
109.59089660644531,2022-11-14
111.26020050048828,2022-11-15
109.6896743774414,2022-11-16
109.41310119628906,2022-11-17
111.57627868652344,2022-11-18
111.27996063232422,2022-11-21
112.54428100585938,2022-11-22
112.59365844726562,2022-11-23
112.91962432861328,2022-11-25
110.8749771118164,2022-11-28
109.41310119628906,2022-11-29
112.2578353881836,2022-11-30
112.66279602050781,2022-12-01
113.1171646118164,2022-12-02
109.66004180908203,2022-12-05
107.83270263671875,2022-12-06
107.81295013427734,2022-12-07
109.50199890136719,2022-12-08
107.7931900024414,2022-12-09
108.89947509765625,2022-12-12
110.46011352539062,2022-12-13
108.42535400390625,2022-12-14
104.41509246826172,2022-12-15
102.5877456665039,2022-12-16
103.28904724121094,2022-12-19
103.20015716552734,2022-12-20
105.44235229492188,2022-12-21
103.89158630371094,2022-12-22
103.74342346191406,2022-12-23
104.6817855834961,2022-12-27
103.0421142578125,2022-12-28
105.4324722290039,2022-12-29
103.9706039428711,2022-12-30
106.3807144165039,2023-01-03
107.90184020996094,2023-01-04
106.43009948730469,2023-01-05
110.05514526367188,2023-01-06
110.89472961425781,2023-01-09
110.66755676269531,2023-01-10
112.71218872070312,2023-01-11
112.11954498291016,2023-01-12
112.36648559570312,2023-01-13
111.40837097167969,2023-01-17
109.60077667236328,2023-01-18
106.93385314941406,2023-01-19
109.93661499023438,2023-01-20
110.71693420410156,2023-01-23
112.00100708007812,2023-01-24
111.96149444580078,2023-01-25
111.86272430419922,2023-01-26
112.88011169433594,2023-01-27
113.04802703857422,2023-01-30
116.11006164550781,2023-01-31
118.57943725585938,2023-02-01
120.24872589111328,2023-02-02
121.42415618896484,2023-02-03
119.38938903808594,2023-02-06
118.78685760498047,2023-02-07
118.6781997680664,2023-02-08
117.12743377685547,2023-02-09
116.6335678100586,2023-02-10
118.45101928710938,2023-02-13
118.39175415039062,2023-02-14
120.09069061279297,2023-02-15
117.29534912109375,2023-02-16
117.14718627929688,2023-02-17
113.6011734008789,2023-02-21
111.75407409667969,2023-02-22
112.38623046875,2023-02-23
111.62567138671875,2023-02-24
111.61579132080078,2023-02-27
111.329345703125,2023-02-28
111.03302001953125,2023-03-01
111.13179016113281,2023-03-02
113.35423278808594,2023-03-03
113.02827453613281,2023-03-06
111.99112701416016,2023-03-07
112.94924926757812,2023-03-08
110.13416290283203,2023-03-09
106.17327880859375,2023-03-10
104.6817855834961,2023-03-13
106.7549819946289,2023-03-14
103.00535583496094,2023-03-15
105.32655334472656,2023-03-16
102.48954010009766,2023-03-17
104.95952606201172,2023-03-20
106.06060028076172,2023-03-21
103.02519989013672,2023-03-22
101.4479751586914,2023-03-23
99.7914047241211,2023-03-24
101.57693481445312,2023-03-27
103.38230895996094,2023-03-28
104.55282592773438,2023-03-29
104.19571685791016,2023-03-30
105.87213897705078,2023-03-31
105.20751953125,2023-04-03
99.16646575927734,2023-04-04
98.39273834228516,2023-04-05
98.83911895751953,2023-04-06
99.57317352294922,2023-04-10
100.51554107666016,2023-04-11
100.73377227783203,2023-04-12
101.31902313232422,2023-04-13
101.9142074584961,2023-04-14
103.59062194824219,2023-04-17
103.47158813476562,2023-04-18
103.34263610839844,2023-04-19
103.35255432128906,2023-04-20
102.16219329833984,2023-04-21
102.31098937988281,2023-04-24
101.13055419921875,2023-04-25
106.62602233886719,2023-04-26
110.54428100585938,2023-04-27
109.59199523925781,2023-04-28
109.7903823852539,2023-05-01
108.72898864746094,2023-05-02
108.08421325683594,2023-05-03
106.16971588134766,2023-05-04
107.22119903564453,2023-05-05
106.7549819946289,2023-05-08
106.98312377929688,2023-05-09
107.4394302368164,2023-05-10
107.99494171142578,2023-05-11
107.84613800048828,2023-05-12
108.5008316040039,2023-05-15
105.64398193359375,2023-05-16
108.17349243164062,2023-05-17
109.60191345214844,2023-05-18
108.42147827148438,2023-05-19
108.8777847290039,2023-05-22
106.99304962158203,2023-05-23
105.42575073242188,2023-05-24
104.4040298461914,2023-05-25
106.2391586303711,2023-05-26
106.21932220458984,2023-05-30
103.89812469482422,2023-05-31
103.91796875,2023-06-01
108.39171600341797,2023-06-02
107.59814453125,2023-06-05
109.28447723388672,2023-06-06
112.17109680175781,2023-06-07
112.19093322753906,2023-06-08
111.74455261230469,2023-06-09
113.66895294189453,2023-06-12
116.82339477539062,2023-06-13
116.27572631835938,2023-06-14
118.4365463256836,2023-06-15
117.92870330810547,2023-06-16
117.71958923339844,2023-06-20
118.91450500488281,2023-06-21
115.89733123779297,2023-06-22
115.01110076904297,2023-06-23
116.67403411865234,2023-06-26
118.486328125,2023-06-27
117.65984344482422,2023-06-28
119.07383728027344,2023-06-29
119.511962890625,2023-06-30
118.24734497070312,2023-07-03
116.07657623291016,2023-07-05
114.93144226074219,2023-07-06
116.29563903808594,2023-07-07
118.05814361572266,2023-07-10
120.8861312866211,2023-07-11
121.83210754394531,2023-07-12
122.26028442382812,2023-07-13
122.22045135498047,2023-07-14
123.66432189941406,2023-07-17
125.06835174560547,2023-07-18
125.26750946044922,2023-07-19
124.09249877929688,2023-07-20
124.66008758544922,2023-07-21
125.81517028808594,2023-07-24
126.5321273803711,2023-07-25
116.80348205566406,2023-07-26
115.02106475830078,2023-07-27
114.50325775146484,2023-07-28
116.36534881591797,2023-07-31
115.63843536376953,2023-08-01
113.99542236328125,2023-08-02
111.11764526367188,2023-08-03
111.4363021850586,2023-08-04
112.74075317382812,2023-08-07
111.33671569824219,2023-08-08
110.44053649902344,2023-08-09
110.8089599609375,2023-08-10
110.93841552734375,2023-08-11
111.84455871582031,2023-08-14
108.78755950927734,2023-08-15
107.3138198852539,2023-08-16
105.42186737060547,2023-08-17
107.1744155883789,2023-08-18
106.98522186279297,2023-08-21
107.333740234375,2023-08-22
109.96256256103516,2023-08-23
107.92123413085938,2023-08-24
109.37505340576172,2023-08-25
110.34095001220703,2023-08-28
112.28269958496094,2023-08-29
113.08927154541016,2023-08-30
113.32825469970703,2023-08-31
114.26427459716797,2023-09-01
110.6695556640625,2023-09-05
108.01085662841797,2023-09-06
107.57272338867188,2023-09-07
107.64242553710938,2023-09-08
107.81169891357422,2023-09-11
106.30809783935547,2023-09-12
105.11317443847656,2023-09-13
105.86000061035156,2023-09-14
105.68000030517578,2023-09-15
105.18000030517578,2023-09-18
105.83999633789062,2023-09-19
104.25,2023-09-20
103.8499984741211,2023-09-21
103.81999969482422,2023-09-22
103.98999786376953,2023-09-25
102.08999633789062,2023-09-26
103.29000091552734,2023-09-27
104.26000213623047,2023-09-28
104.19999694824219,2023-09-29
103.12999725341797,2023-10-02
102.77999877929688,2023-10-03
104.12000274658203,2023-10-04
102.75,2023-10-05
103.69000244140625,2023-10-06
104.44999694824219,2023-10-09
105.47000122070312,2023-10-10
105.97000122070312,2023-10-11
103.94000244140625,2023-10-12
103.4800033569336,2023-10-13
105.26000213623047,2023-10-16
105.58999633789062,2023-10-17
100.06999969482422,2023-10-18
98.55999755859375,2023-10-19
97.0,2023-10-20
96.87000274658203,2023-10-23
97.11000061035156,2023-10-24
96.5199966430664,2023-10-25
97.25,2023-10-26
97.43000030517578,2023-10-27
97.70999908447266,2023-10-30
98.36000061035156,2023-10-31
98.91999816894531,2023-11-01
99.12999725341797,2023-11-02
101.88999938964844,2023-11-03
101.7300033569336,2023-11-06
101.41000366210938,2023-11-07
102.06999969482422,2023-11-08
101.12999725341797,2023-11-09
103.48999786376953,2023-11-10
103.2300033569336,2023-11-13
105.93000030517578,2023-11-14
106.66999816894531,2023-11-15
105.94999694824219,2023-11-16
106.3499984741211,2023-11-17
105.73999786376953,2023-11-20
104.16000366210938,2023-11-21
104.66999816894531,2023-11-22
105.04000091552734,2023-11-24
104.1500015258789,2023-11-27
104.12000274658203,2023-11-28
104.58999633789062,2023-11-29
106.08999633789062,2023-11-30
108.69000244140625,2023-12-01
107.05000305175781,2023-12-04
105.5199966430664,2023-12-05
105.12999725341797,2023-12-06
105.08999633789062,2023-12-07
110.33999633789062,2023-12-08
109.77999877929688,2023-12-11
109.75,2023-12-12
