CPT,Date
25.63041114807129,2008-06-16
24.940507888793945,2008-06-17
24.670778274536133,2008-06-18
25.303611755371094,2008-06-19
24.624074935913086,2008-06-20
23.923795700073242,2008-06-23
24.390655517578125,2008-06-24
24.608524322509766,2008-06-25
23.529203414916992,2008-06-26
23.208045959472656,2008-06-27
23.302804946899414,2008-06-30
23.344928741455078,2008-07-01
22.697336196899414,2008-07-02
22.286664962768555,2008-07-03
22.002347946166992,2008-07-07
23.750335693359375,2008-07-08
22.1497859954834,2008-07-09
22.734180450439453,2008-07-10
22.81316375732422,2008-07-11
22.455156326293945,2008-07-14
22.03394889831543,2008-07-15
23.3185977935791,2008-07-16
23.692411422729492,2008-07-17
23.666086196899414,2008-07-18
24.07675552368164,2008-07-21
25.540430068969727,2008-07-22
27.009353637695312,2008-07-23
25.00339126586914,2008-07-24
25.508840560913086,2008-07-25
24.761199951171875,2008-07-28
26.08797836303711,2008-07-29
25.819473266601562,2008-07-30
25.89318084716797,2008-07-31
25.4561767578125,2008-08-01
25.066577911376953,2008-08-04
26.28278160095215,2008-08-05
26.614473342895508,2008-08-06
25.408802032470703,2008-08-07
26.251195907592773,2008-08-08
27.54111671447754,2008-08-11
27.388429641723633,2008-08-12
26.851404190063477,2008-08-13
26.88298797607422,2008-08-14
26.493377685546875,2008-08-15
26.00373649597168,2008-08-18
25.35614585876465,2008-08-19
25.408802032470703,2008-08-20
25.087636947631836,2008-08-21
25.930028915405273,2008-08-22
24.919151306152344,2008-08-25
24.961275100708008,2008-08-26
25.2087345123291,2008-08-27
26.23540687561035,2008-08-28
25.698366165161133,2008-08-29
25.729957580566406,2008-09-02
26.266979217529297,2008-09-03
25.419322967529297,2008-09-04
25.066577911376953,2008-09-05
26.31963539123535,2008-09-08
25.47197151184082,2008-09-09
25.682575225830078,2008-09-10
25.67731475830078,2008-09-11
26.16695785522461,2008-09-12
24.129409790039062,2008-09-15
25.056047439575195,2008-09-16
24.108339309692383,2008-09-17
26.767168045043945,2008-09-18
28.888954162597656,2008-09-19
25.751022338867188,2008-09-22
25.85631561279297,2008-09-23
25.135025024414062,2008-09-24
25.140287399291992,2008-09-25
25.380748748779297,2008-09-26
23.686904907226562,2008-09-29
24.504440307617188,2008-09-30
24.018184661865234,2008-10-01
23.628131866455078,2008-10-02
22.815946578979492,2008-10-03
22.698392868041992,2008-10-06
21.907583236694336,2008-10-07
21.549571990966797,2008-10-08
18.990129470825195,2008-10-09
23.243406295776367,2008-10-10
21.998411178588867,2008-10-13
20.069480895996094,2008-10-14
17.365764617919922,2008-10-15
18.226043701171875,2008-10-16
18.07642364501953,2008-10-17
18.332904815673828,2008-10-20
17.6810245513916,2008-10-21
16.441373825073242,2008-10-22
16.403972625732422,2008-10-23
15.442167282104492,2008-10-24
14.191835403442383,2008-10-27
16.612361907958984,2008-10-28
16.558923721313477,2008-10-29
16.74593734741211,2008-10-30
18.012306213378906,2008-10-31
17.857349395751953,2008-11-03
18.803115844726562,2008-11-04
16.906238555908203,2008-11-05
16.35588264465332,2008-11-06
17.78789520263672,2008-11-07
16.254356384277344,2008-11-10
15.565074920654297,2008-11-11
14.667393684387207,2008-11-12
16.179553985595703,2008-11-13
14.239927291870117,2008-11-14
13.689563751220703,2008-11-17
13.181954383850098,2008-11-18
11.578958511352539,2008-11-19
10.130916595458984,2008-11-20
10.237786293029785,2008-11-21
12.049164772033691,2008-11-24
13.262099266052246,2008-11-25
14.314732551574707,2008-11-26
14.143743515014648,2008-11-28
11.985050201416016,2008-12-01
13.722414016723633,2008-12-02
14.555245399475098,2008-12-03
13.992674827575684,2008-12-04
16.022348403930664,2008-12-05
17.632858276367188,2008-12-08
16.105087280273438,2008-12-09
16.844152450561523,2008-12-10
14.00369930267334,2008-12-11
15.763129234313965,2008-12-12
14.880658149719238,2008-12-15
16.41394805908203,2008-12-16
17.599769592285156,2008-12-17
16.816570281982422,2008-12-18
17.69904899597168,2008-12-19
17.191621780395508,2008-12-22
16.618019104003906,2008-12-23
16.827598571777344,2008-12-24
16.993070602416992,2008-12-26
15.707977294921875,2008-12-29
16.623531341552734,2008-12-30
17.285385131835938,2008-12-31
16.441532135009766,2009-01-02
16.226417541503906,2009-01-05
16.893783569335938,2009-01-06
16.84966468811035,2009-01-07
16.772445678710938,2009-01-08
15.989253997802734,2009-01-09
15.128850936889648,2009-01-12
15.35498332977295,2009-01-13
14.527664184570312,2009-01-14
14.952357292175293,2009-01-15
15.614213943481445,2009-01-16
13.74447250366211,2009-01-20
15.349468231201172,2009-01-21
14.516642570495605,2009-01-22
15.156426429748535,2009-01-23
14.946839332580566,2009-01-26
15.117819786071777,2009-01-27
16.579410552978516,2009-01-28
15.018540382385254,2009-01-29
14.53869915008545,2009-01-30
14.808955192565918,2009-02-02
14.307048797607422,2009-02-03
13.849270820617676,2009-02-04
12.961283683776855,2009-02-05
13.556949615478516,2009-02-06
13.617623329162598,2009-02-09
12.977834701538086,2009-02-10
13.374942779541016,2009-02-11
13.005407333374023,2009-02-12
12.255305290222168,2009-02-13
11.587940216064453,2009-02-17
11.687216758728027,2009-02-18
10.859901428222656,2009-02-19
11.543818473815918,2009-02-20
10.666858673095703,2009-02-23
11.654120445251465,2009-02-24
11.383866310119629,2009-02-25
10.468305587768555,2009-02-26
10.36351490020752,2009-02-27
9.685113906860352,2009-03-02
9.811964988708496,2009-03-03
10.220109939575195,2009-03-04
9.745779991149902,2009-03-05
9.729233741760254,2009-03-06
10.065680503845215,2009-03-09
11.543818473815918,2009-03-10
11.819588661193848,2009-03-11
13.132261276245117,2009-03-12
12.850977897644043,2009-03-13
11.731335639953613,2009-03-16
12.696544647216797,2009-03-17
13.016440391540527,2009-03-18
12.47040843963623,2009-03-19
11.439017295837402,2009-03-20
13.612104415893555,2009-03-23
12.073295593261719,2009-03-24
12.420770645141602,2009-03-25
13.27566146850586,2009-03-26
12.480368614196777,2009-03-27
11.43513298034668,2009-03-30
12.258827209472656,2009-03-31
12.332674980163574,2009-04-01
13.457442283630371,2009-04-02
14.593573570251465,2009-04-03
14.031185150146484,2009-04-06
12.798490524291992,2009-04-07
13.20749282836914,2009-04-08
15.400223731994629,2009-04-09
15.417263984680176,2009-04-13
13.593779563903809,2009-04-14
14.86056137084961,2009-04-15
15.394539833068848,2009-04-16
15.144593238830566,2009-04-17
13.406320571899414,2009-04-20
14.866239547729492,2009-04-21
14.695818901062012,2009-04-22
15.008256912231445,2009-04-23
16.184152603149414,2009-04-24
14.502680778503418,2009-04-27
14.803756713867188,2009-04-28
15.593363761901855,2009-04-29
15.411581039428711,2009-04-30
15.337737083435059,2009-05-01
17.064653396606445,2009-05-04
16.80901527404785,2009-05-05
17.308917999267578,2009-05-06
16.45682144165039,2009-05-07
17.604305267333984,2009-05-08
17.57590675354004,2009-05-11
16.59883689880371,2009-05-12
15.099148750305176,2009-05-13
15.746739387512207,2009-05-14
15.31501293182373,2009-05-15
16.394332885742188,2009-05-18
16.24662971496582,2009-05-19
15.97965145111084,2009-05-20
16.150070190429688,2009-05-21
15.900125503540039,2009-05-22
17.013526916503906,2009-05-26
16.21823501586914,2009-05-27
16.655643463134766,2009-05-28
17.05328941345215,2009-05-29
17.473655700683594,2009-06-01
16.928314208984375,2009-06-02
16.757890701293945,2009-06-03
17.03056526184082,2009-06-04
16.996488571166992,2009-06-05
16.79766082763672,2009-06-08
16.962400436401367,2009-06-09
16.655643463134766,2009-06-10
16.360248565673828,2009-06-11
17.12713623046875,2009-06-12
16.161434173583984,2009-06-15
15.939884185791016,2009-06-16
15.638812065124512,2009-06-17
15.996694564819336,2009-06-18
16.127342224121094,2009-06-19
15.49111270904541,2009-06-22
15.457029342651367,2009-06-23
15.689940452575684,2009-06-24
15.803544044494629,2009-06-25
16.005634307861328,2009-06-26
15.99409294128418,2009-06-29
15.936352729797363,2009-06-30
16.08647346496582,2009-07-01
15.4744291305542,2009-07-02
16.109573364257812,2009-07-06
15.185725212097168,2009-07-07
15.064465522766113,2009-07-08
14.60832405090332,2009-07-09
14.492841720581055,2009-07-10
15.249237060546875,2009-07-13
15.405139923095703,2009-07-14
15.849740982055664,2009-07-15
16.121116638183594,2009-07-16
15.589913368225098,2009-07-17
16.25969886779785,2009-07-20
15.947896003723145,2009-07-21
16.017189025878906,2009-07-22
16.53107452392578,2009-07-23
16.427146911621094,2009-07-24
16.54839515686035,2009-07-27
16.854419708251953,2009-07-28
16.461790084838867,2009-07-29
16.865968704223633,2009-07-30
17.039194107055664,2009-07-31
17.287477493286133,2009-08-03
18.713659286499023,2009-08-04
20.09943389892578,2009-08-05
19.862701416015625,2009-08-06
21.127216339111328,2009-08-07
20.468975067138672,2009-08-10
19.995508193969727,2009-08-11
20.20914077758789,2009-08-12
20.162948608398438,2009-08-13
20.087888717651367,2009-08-14
18.950393676757812,2009-08-17
19.256423950195312,2009-08-18
19.1120662689209,2009-08-19
19.735666275024414,2009-08-20
20.44011116027832,2009-08-21
20.28420066833496,2009-08-24
20.220693588256836,2009-08-25
20.474748611450195,2009-08-26
20.884702682495117,2009-08-27
21.329303741455078,2009-08-28
21.190725326538086,2009-08-31
20.012826919555664,2009-09-01
19.585535049438477,2009-09-02
20.151411056518555,2009-09-03
20.19759750366211,2009-09-04
21.034828186035156,2009-09-08
21.323524475097656,2009-09-09
21.669971466064453,2009-09-10
21.675752639770508,2009-09-11
22.507213592529297,2009-09-14
22.8882999420166,2009-09-15
23.835237503051758,2009-09-16
23.754405975341797,2009-09-17
23.835237503051758,2009-09-18
23.673566818237305,2009-09-21
24.672473907470703,2009-09-22
24.175899505615234,2009-09-23
23.615827560424805,2009-09-24
23.58695411682129,2009-09-25
23.82048797607422,2009-09-28
23.353424072265625,2009-09-29
23.528575897216797,2009-09-30
22.28499984741211,2009-10-01
22.150720596313477,2009-10-02
22.58859634399414,2009-10-05
22.86299705505371,2009-10-06
22.752073287963867,2009-10-07
23.189950942993164,2009-10-08
22.816287994384766,2009-10-09
22.629459381103516,2009-10-12
22.355064392089844,2009-10-13
23.06734275817871,2009-10-14
22.851322174072266,2009-10-15
22.355064392089844,2009-10-16
22.985599517822266,2009-10-19
22.162403106689453,2009-10-20
21.607749938964844,2009-10-21
22.068981170654297,2009-10-22
21.911346435546875,2009-10-23
21.432600021362305,2009-10-26
21.064790725708008,2009-10-27
20.574365615844727,2009-10-28
21.2224178314209,2009-10-29
21.164031982421875,2009-10-30
21.397565841674805,2009-11-02
21.899667739868164,2009-11-03
21.2574520111084,2009-11-04
21.68948745727539,2009-11-05
21.22825813293457,2009-11-06
22.331710815429688,2009-11-09
22.37841796875,2009-11-10
22.874677658081055,2009-11-11
22.50101661682129,2009-11-12
22.9564151763916,2009-11-13
23.41179847717285,2009-11-16
22.973920822143555,2009-11-17
23.213306427001953,2009-11-18
22.29667854309082,2009-11-19
22.41344451904297,2009-11-20
22.66448402404785,2009-11-23
22.32002830505371,2009-11-24
22.495180130004883,2009-11-25
21.77706527709961,2009-11-27
22.623624801635742,2009-11-30
22.868839263916016,2009-12-01
23.324230194091797,2009-12-02
23.21913719177246,2009-12-03
24.065696716308594,2009-12-04
23.44099998474121,2009-12-07
22.915538787841797,2009-12-08
22.32002830505371,2009-12-09
21.852956771850586,2009-12-10
22.07481575012207,2009-12-11
23.049827575683594,2009-12-14
22.985599517822266,2009-12-15
23.21913719177246,2009-12-16
23.307714462280273,2009-12-17
23.526212692260742,2009-12-18
24.063575744628906,2009-12-21
24.400182723999023,2009-12-22
24.913923263549805,2009-12-23
25.380434036254883,2009-12-24
25.988656997680664,2009-12-28
25.610729217529297,2009-12-29
25.569395065307617,2009-12-30
25.020217895507812,2009-12-31
24.500558853149414,2010-01-04
24.447416305541992,2010-01-05
24.15216064453125,2010-01-06
24.104909896850586,2010-01-07
23.73879623413086,2010-01-08
23.809650421142578,2010-01-11
23.48487091064453,2010-01-12
24.158058166503906,2010-01-13
24.063575744628906,2010-01-14
23.86870002746582,2010-01-15
24.435606002807617,2010-01-19
24.423797607421875,2010-01-20
23.7683162689209,2010-01-21
23.0596981048584,2010-01-22
23.225046157836914,2010-01-25
22.982921600341797,2010-01-26
23.154178619384766,2010-01-27
23.077409744262695,2010-01-28
22.89435577392578,2010-01-29
23.13055992126465,2010-02-01
23.6088809967041,2010-02-02
22.793954849243164,2010-02-03
22.20345115661621,2010-02-04
22.61090660095215,2010-02-05
22.333356857299805,2010-02-08
21.71331214904785,2010-02-09
21.754661560058594,2010-02-10
21.813703536987305,2010-02-11
22.097148895263672,2010-02-12
22.788055419921875,2010-02-16
22.764436721801758,2010-02-17
23.165996551513672,2010-02-18
23.20732879638672,2010-02-19
23.313621520996094,2010-02-22
23.337244033813477,2010-02-23
23.591161727905273,2010-02-24
23.591161727905273,2010-02-25
23.65021324157715,2010-02-26
23.91594696044922,2010-03-01
23.845083236694336,2010-03-02
23.4376277923584,2010-03-03
23.591161727905273,2010-03-04
24.163963317871094,2010-03-05
24.41788101196289,2010-03-08
24.394262313842773,2010-03-09
24.305696487426758,2010-03-10
24.29388999938965,2010-03-11
24.317501068115234,2010-03-12
24.016332626342773,2010-03-15
24.724950790405273,2010-03-16
24.955249786376953,2010-03-17
25.126508712768555,2010-03-18
25.905986785888672,2010-03-19
25.94733238220215,2010-03-22
25.451295852661133,2010-03-23
25.226892471313477,2010-03-24
25.439485549926758,2010-03-25
25.179651260375977,2010-03-26
25.245302200317383,2010-03-29
25.275157928466797,2010-03-30
24.845436096191406,2010-03-31
25.006576538085938,2010-04-01
25.8779296875,2010-04-05
26.81492042541504,2010-04-06
26.224088668823242,2010-04-07
26.247955322265625,2010-04-08
26.886539459228516,2010-04-09
26.9700927734375,2010-04-12
27.692249298095703,2010-04-13
27.256572723388672,2010-04-14
26.468772888183594,2010-04-15
26.09279441833496,2010-04-16
26.212146759033203,2010-04-19
26.343446731567383,2010-04-20
27.13720703125,2010-04-21
27.620620727539062,2010-04-22
28.283105850219727,2010-04-23
28.700878143310547,2010-04-26
27.680315017700195,2010-04-27
27.87726593017578,2010-04-28
29.840774536132812,2010-04-29
28.90377426147461,2010-04-30
30.437593460083008,2010-05-03
29.488664627075195,2010-05-04
29.047014236450195,2010-05-05
27.70418357849121,2010-05-06
27.358028411865234,2010-05-07
29.67963981628418,2010-05-10
30.00192642211914,2010-05-11
30.73600959777832,2010-05-12
30.31226348876953,2010-05-13
29.196212768554688,2010-05-14
28.718772888183594,2010-05-17
27.93097686767578,2010-05-18
27.537076950073242,2010-05-19
25.991315841674805,2010-05-20
26.707508087158203,2010-05-21
26.23602294921875,2010-05-24
26.635883331298828,2010-05-25
26.337482452392578,2010-05-26
27.363990783691406,2010-05-27
27.238672256469727,2010-05-28
26.838804244995117,2010-06-01
27.310283660888672,2010-06-02
27.244638442993164,2010-06-03
25.51983642578125,2010-06-04
25.692922592163086,2010-06-07
26.349411010742188,2010-06-08
26.546361923217773,2010-06-09
28.032426834106445,2010-06-10
28.366653442382812,2010-06-11
28.665061950683594,2010-06-14
28.939590454101562,2010-06-15
28.55167007446289,2010-06-16
28.396493911743164,2010-06-17
28.09808349609375,2010-06-18
27.602724075317383,2010-06-21
26.28972816467285,2010-06-22
26.301666259765625,2010-06-23
25.734699249267578,2010-06-24
26.295713424682617,2010-06-25
26.09671401977539,2010-06-28
24.90886116027832,2010-06-29
24.631484985351562,2010-06-30
24.625463485717773,2010-07-01
24.179258346557617,2010-07-02
23.6064395904541,2010-07-06
24.76415252685547,2010-07-07
25.44550323486328,2010-07-08
26.163047790527344,2010-07-09
25.958038330078125,2010-07-12
26.77204132080078,2010-07-13
26.675582885742188,2010-07-14
26.69968605041504,2010-07-15
25.650516510009766,2010-07-16
26.066577911376953,2010-07-19
26.66351890563965,2010-07-20
26.000247955322266,2010-07-21
27.32677459716797,2010-07-22
27.519744873046875,2010-07-23
27.977998733520508,2010-07-26
27.911672592163086,2010-07-27
27.977998733520508,2010-07-28
27.3870849609375,2010-07-29
27.4473819732666,2010-07-30
28.593032836914062,2010-08-02
28.586994171142578,2010-08-03
28.37596893310547,2010-08-04
28.15285301208496,2010-08-05
27.92371940612793,2010-08-06
28.436254501342773,2010-08-09
28.15889549255371,2010-08-10
27.628278732299805,2010-08-11
27.17000961303711,2010-08-12
27.242372512817383,2010-08-13
27.013235092163086,2010-08-16
27.405168533325195,2010-08-17
27.399139404296875,2010-08-18
26.5791072845459,2010-08-19
26.591157913208008,2010-08-20
26.392181396484375,2010-08-23
26.45850944519043,2010-08-24
26.940885543823242,2010-08-25
26.928817749023438,2010-08-26
27.507678985595703,2010-08-27
27.061479568481445,2010-08-30
27.592092514038086,2010-08-31
28.617149353027344,2010-09-01
28.532739639282227,2010-09-02
28.960851669311523,2010-09-03
28.48451042175293,2010-09-07
28.24932861328125,2010-09-08
28.068450927734375,2010-09-09
28.09256935119629,2010-09-10
28.38199234008789,2010-09-13
28.508615493774414,2010-09-14
28.52068328857422,2010-09-15
28.56288719177246,2010-09-16
29.081432342529297,2010-09-17
30.088403701782227,2010-09-20
29.702503204345703,2010-09-21
29.298503875732422,2010-09-22
28.502580642700195,2010-09-23
29.42513084411621,2010-09-24
28.876434326171875,2010-09-27
29.06513023376465,2010-09-28
28.81555938720703,2010-09-29
29.19904327392578,2010-09-30
29.32685661315918,2010-10-01
29.472951889038086,2010-10-04
29.485126495361328,2010-10-05
29.44251823425293,2010-10-06
29.74686050415039,2010-10-07
29.649471282958984,2010-10-08
29.67990493774414,2010-10-11
29.74686050415039,2010-10-12
30.160776138305664,2010-10-13
30.099910736083984,2010-10-14
30.185123443603516,2010-10-15
30.51382064819336,2010-10-18
30.166866302490234,2010-10-19
30.891197204589844,2010-10-20
30.964250564575195,2010-10-21
31.3294677734375,2010-10-22
31.38425064086914,2010-10-25
30.933813095092773,2010-10-26
30.66599464416504,2010-10-27
30.245990753173828,2010-10-28
30.185123443603516,2010-10-29
30.379898071289062,2010-11-01
30.46510887145996,2010-11-02
30.544248580932617,2010-11-03
31.688596725463867,2010-11-04
32.05990219116211,2010-11-05
31.84684181213379,2010-11-08
30.592941284179688,2010-11-09
31.542509078979492,2010-11-10
31.299030303955078,2010-11-11
31.195554733276367,2010-11-12
30.88511848449707,2010-11-15
29.813825607299805,2010-11-16
30.203380584716797,2010-11-17
30.568603515625,2010-11-18
31.037294387817383,2010-11-19
31.05555534362793,2010-11-22
30.818157196044922,2010-11-23
31.798160552978516,2010-11-24
31.530324935913086,2010-11-26
31.469463348388672,2010-11-29
31.08599853515625,2010-11-30
31.08599853515625,2010-12-01
31.907730102539062,2010-12-02
31.810333251953125,2010-12-03
31.834674835205078,2010-12-06
32.24859619140625,2010-12-07
31.804244995117188,2010-12-08
31.268596649169922,2010-12-09
31.86512565612793,2010-12-10
32.09033203125,2010-12-13
31.560775756835938,2010-12-14
31.165115356445312,2010-12-15
31.281810760498047,2010-12-16
31.343212127685547,2010-12-17
31.75464630126953,2010-12-20
31.938873291015625,2010-12-21
32.381004333496094,2010-12-22
32.56523895263672,2010-12-23
33.03810119628906,2010-12-27
33.06880187988281,2010-12-28
33.24074935913086,2010-12-29
33.222328186035156,2010-12-30
33.14863967895508,2010-12-31
33.54165267944336,2011-01-03
32.97669219970703,2011-01-04
33.167057037353516,2011-01-05
33.10564422607422,2011-01-06
33.11178970336914,2011-01-07
33.130218505859375,2011-01-10
32.890724182128906,2011-01-11
32.84773254394531,2011-01-12
32.91526794433594,2011-01-13
33.22846221923828,2011-01-14
33.3144416809082,2011-01-18
32.83545684814453,2011-01-19
33.14863967895508,2011-01-20
33.578495025634766,2011-01-21
33.70744323730469,2011-01-24
34.00221633911133,2011-01-25
33.92852783203125,2011-01-26
34.2171516418457,2011-01-27
33.56006622314453,2011-01-28
34.03907012939453,2011-01-31
34.223289489746094,2011-02-01
34.19258499145508,2011-02-02
34.46278381347656,2011-02-03
34.15574645996094,2011-02-04
34.346107482910156,2011-02-07
34.03907012939453,2011-02-08
33.98380661010742,2011-02-09
34.008358001708984,2011-02-10
34.11275100708008,2011-02-11
34.468929290771484,2011-02-14
34.23558807373047,2011-02-15
34.370662689208984,2011-02-16
34.4013671875,2011-02-17
34.75141143798828,2011-02-18
34.561031341552734,2011-02-22
34.81281661987305,2011-02-23
35.02773666381836,2011-02-24
35.70323944091797,2011-02-25
36.33574676513672,2011-02-28
34.966346740722656,2011-03-01
34.51190185546875,2011-03-02
34.78824996948242,2011-03-03
34.4013671875,2011-03-04
33.95309829711914,2011-03-07
34.48735809326172,2011-03-08
34.4812126159668,2011-03-09
34.08205032348633,2011-03-10
34.475059509277344,2011-03-11
34.303131103515625,2011-03-14
34.272422790527344,2011-03-15
33.91011047363281,2011-03-16
34.39523696899414,2011-03-17
34.43207550048828,2011-03-18
34.739131927490234,2011-03-21
34.0574951171875,2011-03-22
33.7750129699707,2011-03-23
33.88554382324219,2011-03-24
34.290855407714844,2011-03-25
34.088191986083984,2011-03-28
34.47852325439453,2011-03-29
34.819252014160156,2011-03-30
35.20340347290039,2011-03-31
35.35209274291992,2011-04-01
35.3892707824707,2011-04-04
35.39546585083008,2011-04-05
35.581336975097656,2011-04-06
35.02373123168945,2011-04-07
34.94318389892578,2011-04-08
34.98656463623047,2011-04-11
35.24676513671875,2011-04-12
35.40786361694336,2011-04-13
35.66807556152344,2011-04-14
36.151336669921875,2011-04-15
35.68665313720703,2011-04-18
36.20708465576172,2011-04-19
36.554039001464844,2011-04-20
36.70893859863281,2011-04-21
37.17359161376953,2011-04-25
37.82413101196289,2011-04-26
38.078163146972656,2011-04-27
38.604774475097656,2011-04-28
38.87739562988281,2011-04-29
38.970314025878906,2011-05-02
38.67293167114258,2011-05-03
38.93315887451172,2011-05-04
39.01370620727539,2011-05-05
38.18967819213867,2011-05-06
38.11532974243164,2011-05-09
38.7410888671875,2011-05-10
38.41891860961914,2011-05-11
38.3383674621582,2011-05-12
38.19587326049805,2011-05-13
38.27641677856445,2011-05-16
38.25783157348633,2011-05-17
38.59238815307617,2011-05-18
38.93315887451172,2011-05-19
38.121517181396484,2011-05-20
38.02238845825195,2011-05-23
38.363155364990234,2011-05-24
38.58618927001953,2011-05-25
39.08803939819336,2011-05-26
39.174781799316406,2011-05-27
39.82532501220703,2011-05-31
38.88976287841797,2011-06-01
39.00129699707031,2011-06-02
39.627052307128906,2011-06-03
39.515525817871094,2011-06-06
39.93684768676758,2011-06-07
40.24661636352539,2011-06-08
40.28378677368164,2011-06-09
39.267704010009766,2011-06-10
39.70760726928711,2011-06-13
40.12270736694336,2011-06-14
39.614662170410156,2011-06-15
39.428794860839844,2011-06-16
39.701412200927734,2011-06-17
40.135101318359375,2011-06-20
40.43247604370117,2011-06-21
39.893463134765625,2011-06-22
38.98270034790039,2011-06-23
39.50313949584961,2011-06-24
39.47216796875,2011-06-27
39.47216796875,2011-06-28
39.70943069458008,2011-06-29
39.72190856933594,2011-06-30
40.50860595703125,2011-07-01
41.164180755615234,2011-07-05
41.563777923583984,2011-07-06
42.20063018798828,2011-07-07
42.00083923339844,2011-07-08
41.33900451660156,2011-07-11
41.70737838745117,2011-07-12
40.98937225341797,2011-07-13
40.75212478637695,2011-07-14
41.78229904174805,2011-07-15
41.613731384277344,2011-07-18
42.300533294677734,2011-07-19
42.61271286010742,2011-07-20
43.09970474243164,2011-07-21
43.280784606933594,2011-07-22
43.1496467590332,2011-07-25
43.062252044677734,2011-07-26
42.050777435302734,2011-07-27
41.963375091552734,2011-07-28
41.87596893310547,2011-07-29
41.98210525512695,2011-08-01
40.827030181884766,2011-08-02
40.75834655761719,2011-08-03
38.89150619506836,2011-08-04
37.574119567871094,2011-08-05
34.870609283447266,2011-08-08
38.63551712036133,2011-08-09
37.72395706176758,2011-08-10
40.27759552001953,2011-08-11
40.00286865234375,2011-08-12
41.86348342895508,2011-08-15
41.64494705200195,2011-08-16
41.55754852294922,2011-08-17
39.57830810546875,2011-08-18
38.573081970214844,2011-08-19
38.76039505004883,2011-08-22
40.1090087890625,2011-08-23
40.683433532714844,2011-08-24
39.490901947021484,2011-08-25
40.1027717590332,2011-08-26
41.276588439941406,2011-08-29
41.4576301574707,2011-08-30
41.71986389160156,2011-08-31
41.22662353515625,2011-09-01
40.55855941772461,2011-09-02
40.60850524902344,2011-09-06
42.30677795410156,2011-09-07
42.094478607177734,2011-09-08
40.45866012573242,2011-09-09
40.9144401550293,2011-09-12
41.1204719543457,2011-09-13
40.627235412597656,2011-09-14
40.15896224975586,2011-09-15
39.48464584350586,2011-09-16
38.5356330871582,2011-09-19
37.56785583496094,2011-09-20
35.07665252685547,2011-09-21
34.65833282470703,2011-09-22
35.020469665527344,2011-09-23
35.27021789550781,2011-09-26
35.395076751708984,2011-09-27
34.922725677490234,2011-09-28
35.89891815185547,2011-09-29
34.803062438964844,2011-09-30
33.43639373779297,2011-10-03
35.16204833984375,2011-10-04
34.387393951416016,2011-10-05
35.476951599121094,2011-10-06
34.059898376464844,2011-10-07
36.176048278808594,2011-10-10
34.83454513549805,2011-10-11
35.080177307128906,2011-10-12
34.94163513183594,2011-10-13
35.78556442260742,2011-10-14
34.63932418823242,2011-10-17
35.65959930419922,2011-10-18
35.20612335205078,2011-10-19
35.7603645324707,2011-10-20
36.69247817993164,2011-10-21
37.61829376220703,2011-10-24
36.84992599487305,2011-10-25
37.001094818115234,2011-10-26
38.764549255371094,2011-10-27
38.115840911865234,2011-10-28
38.19141387939453,2011-10-31
36.69878387451172,2011-11-01
37.71906280517578,2011-11-02
37.80094528198242,2011-11-03
38.07175064086914,2011-11-04
38.32368469238281,2011-11-07
38.72674560546875,2011-11-08
37.03887939453125,2011-11-09
37.26560592651367,2011-11-10
38.273292541503906,2011-11-11
37.78834533691406,2011-11-14
38.26069259643555,2011-11-15
37.54901123046875,2011-11-16
36.4405632019043,2011-11-17
36.541324615478516,2011-11-18
35.514747619628906,2011-11-21
35.43288040161133,2011-11-22
34.29291534423828,2011-11-23
34.4566650390625,2011-11-25
34.677101135253906,2011-11-28
34.658203125,2011-11-29
36.35868453979492,2011-11-30
35.92411804199219,2011-12-01
36.22011184692383,2011-12-02
36.453155517578125,2011-12-05
36.25791549682617,2011-12-06
36.80584716796875,2011-12-07
35.823360443115234,2011-12-08
36.434261322021484,2011-12-09
35.71629333496094,2011-12-12
35.502159118652344,2011-12-13
35.779258728027344,2011-12-14
36.85924530029297,2011-12-15
37.6088981628418,2011-12-16
37.500885009765625,2011-12-19
38.695220947265625,2011-12-20
38.60628128051758,2011-12-21
39.266990661621094,2011-12-22
39.08274459838867,2011-12-23
39.476619720458984,2011-12-27
38.99382019042969,2011-12-28
39.61003494262695,2011-12-29
39.540157318115234,2011-12-30
39.279685974121094,2012-01-03
38.720645904541016,2012-01-04
39.33686447143555,2012-01-05
38.9620475769043,2012-01-06
38.7905158996582,2012-01-09
39.031925201416016,2012-01-10
38.87945556640625,2012-01-11
37.869361877441406,2012-01-12
37.901123046875,2012-01-13
38.12345886230469,2012-01-17
38.6634635925293,2012-01-18
38.67615509033203,2012-01-19
38.82228469848633,2012-01-20
38.936622619628906,2012-01-23
39.50203323364258,2012-01-24
40.23896408081055,2012-01-25
40.772613525390625,2012-01-26
41.03305435180664,2012-01-27
40.518489837646484,2012-01-30
40.97590255737305,2012-01-31
41.185543060302734,2012-02-01
41.09024429321289,2012-02-02
41.38248062133789,2012-02-03
41.249061584472656,2012-02-06
40.7598991394043,2012-02-07
40.42955780029297,2012-02-08
40.283443450927734,2012-02-09
39.93402862548828,2012-02-10
40.55661392211914,2012-02-13
39.92767333984375,2012-02-14
39.67355728149414,2012-02-15
40.118255615234375,2012-02-16
40.05473709106445,2012-02-17
39.35592269897461,2012-02-21
39.031925201416016,2012-02-22
39.4004020690918,2012-02-23
39.96581268310547,2012-02-24
39.540157318115234,2012-02-27
