LLY,Date
11.961726188659668,1995-12-05
12.228862762451172,1995-12-06
11.946879386901855,1995-12-07
11.99140453338623,1995-12-08
12.0656156539917,1995-12-11
12.02109146118164,1995-12-12
12.124979972839355,1995-12-13
12.199180603027344,1995-12-14
12.436637878417969,1995-12-15
12.5553617477417,1995-12-18
12.332741737365723,1995-12-19
12.169496536254883,1995-12-20
13.119312286376953,1995-12-21
13.238046646118164,1995-12-22
13.416129112243652,1995-12-26
13.119312286376953,1995-12-27
13.297403335571289,1995-12-28
13.356760025024414,1995-12-29
13.148994445800781,1996-01-02
12.674086570739746,1996-01-03
12.703767776489258,1996-01-04
12.614727020263672,1996-01-05
12.763130187988281,1996-01-08
12.622140884399414,1996-01-09
11.75395393371582,1996-01-10
12.139817237854004,1996-01-11
12.110137939453125,1996-01-12
11.961726188659668,1996-01-15
12.406949996948242,1996-01-16
12.288223266601562,1996-01-17
12.585043907165527,1996-01-18
12.614727020263672,1996-01-19
12.495990753173828,1996-01-22
12.406949996948242,1996-01-23
12.525672912597656,1996-01-24
12.347594261169434,1996-01-25
12.5553617477417,1996-01-26
12.73344898223877,1996-01-29
13.267719268798828,1996-01-30
13.594217300415039,1996-01-31
13.71295166015625,1996-02-01
13.653584480285645,1996-02-02
13.772313117980957,1996-02-05
13.772313117980957,1996-02-06
14.039443969726562,1996-02-07
14.484674453735352,1996-02-08
14.662765502929688,1996-02-09
15.226719856262207,1996-02-12
15.308353424072266,1996-02-13
15.248673439025879,1996-02-14
15.188995361328125,1996-02-15
14.860750198364258,1996-02-16
14.442975997924805,1996-02-20
14.801061630249023,1996-02-21
15.099469184875488,1996-02-22
15.338196754455566,1996-02-23
14.860750198364258,1996-02-26
14.562339782714844,1996-02-27
14.3534517288208,1996-02-28
14.472813606262207,1996-02-29
14.711542129516602,1996-03-01
15.308353424072266,1996-03-04
15.457560539245605,1996-03-05
15.51724624633789,1996-03-06
16.08421516418457,1996-03-07
15.636604309082031,1996-03-08
15.278510093688965,1996-03-11
15.159153938293457,1996-03-12
14.860750198364258,1996-03-13
14.711542129516602,1996-03-14
14.532493591308594,1996-03-15
14.234091758728027,1996-03-18
14.293764114379883,1996-03-19
14.801061630249023,1996-03-20
15.905172348022461,1996-03-21
15.487405776977539,1996-03-22
15.815651893615723,1996-03-25
15.994695663452148,1996-03-26
15.606757164001465,1996-03-27
15.606757164001465,1996-03-28
15.51724624633789,1996-03-29
15.606757164001465,1996-04-01
15.845491409301758,1996-04-02
15.576930046081543,1996-04-03
15.427721977233887,1996-04-04
15.03978443145752,1996-04-08
15.03978443145752,1996-04-09
14.562339782714844,1996-04-10
14.413132667541504,1996-04-11
14.711542129516602,1996-04-12
14.413132667541504,1996-04-15
14.084882736206055,1996-04-16
13.488066673278809,1996-04-17
14.055044174194336,1996-04-18
14.502655982971191,1996-04-19
13.965519905090332,1996-04-22
13.696952819824219,1996-04-23
13.249334335327148,1996-04-24
13.517901420593262,1996-04-25
13.87600040435791,1996-04-26
14.025198936462402,1996-04-29
14.11471939086914,1996-04-30
13.786474227905273,1996-05-01
13.368708610534668,1996-05-02
13.219496726989746,1996-05-03
13.100131034851074,1996-05-06
13.100131034851074,1996-05-07
13.398537635803223,1996-05-08
13.219496726989746,1996-05-09
13.45822525024414,1996-05-10
13.420281410217285,1996-05-13
13.480319023132324,1996-05-14
13.540372848510742,1996-05-15
14.110794067382812,1996-05-16
14.200875282287598,1996-05-17
14.411032676696777,1996-05-20
14.17085075378418,1996-05-21
14.35098934173584,1996-05-22
14.681249618530273,1996-05-23
15.071537971496582,1996-05-24
14.741284370422363,1996-05-28
15.011491775512695,1996-05-29
15.371770858764648,1996-05-30
15.431814193725586,1996-05-31
15.702022552490234,1996-06-03
15.702022552490234,1996-06-04
15.912186622619629,1996-06-05
15.882159233093262,1996-06-06
16.152359008789062,1996-06-07
16.002254486083984,1996-06-10
15.852134704589844,1996-06-11
15.431814193725586,1996-06-12
15.311723709106445,1996-06-13
15.251677513122559,1996-06-14
15.071537971496582,1996-06-17
14.771306991577148,1996-06-18
15.041513442993164,1996-06-19
15.431814193725586,1996-06-20
15.822120666503906,1996-06-21
15.551905632019043,1996-06-24
15.852134704589844,1996-06-25
15.732048988342285,1996-06-26
15.792091369628906,1996-06-27
15.611953735351562,1996-06-28
15.581932067871094,1996-07-01
15.551905632019043,1996-07-02
15.732048988342285,1996-07-03
15.251677513122559,1996-07-05
15.161615371704102,1996-07-08
14.861379623413086,1996-07-09
14.681249618530273,1996-07-10
14.531124114990234,1996-07-11
14.591171264648438,1996-07-12
14.290942192077637,1996-07-15
13.69048023223877,1996-07-16
13.450302124023438,1996-07-17
14.020734786987305,1996-07-18
13.780555725097656,1996-07-19
13.960688591003418,1996-07-22
13.570396423339844,1996-07-23
13.69048023223877,1996-07-24
13.540372848510742,1996-07-25
13.510348320007324,1996-07-26
13.150069236755371,1996-07-29
13.090022087097168,1996-07-30
13.450302124023438,1996-07-31
13.930665969848633,1996-08-01
13.930665969848633,1996-08-02
14.020734786987305,1996-08-05
14.080784797668457,1996-08-06
13.900644302368164,1996-08-07
14.020734786987305,1996-08-08
13.870623588562012,1996-08-09
13.870623588562012,1996-08-12
14.255274772644043,1996-08-13
14.043851852416992,1996-08-14
14.134459495544434,1996-08-15
14.043851852416992,1996-08-16
14.164665222167969,1996-08-19
14.074058532714844,1996-08-20
14.345879554748535,1996-08-21
14.436482429504395,1996-08-22
14.345879554748535,1996-08-23
14.315672874450684,1996-08-26
14.466680526733398,1996-08-27
14.315672874450684,1996-08-28
14.074058532714844,1996-08-29
13.832435607910156,1996-08-30
14.436482429504395,1996-09-03
14.255274772644043,1996-09-04
13.923054695129395,1996-09-05
14.255274772644043,1996-09-06
14.285476684570312,1996-09-09
14.315672874450684,1996-09-10
14.557293891906738,1996-09-11
14.678094863891602,1996-09-12
15.010313034057617,1996-09-13
15.131124496459961,1996-09-16
14.889509201049805,1996-09-17
15.010313034057617,1996-09-18
15.433146476745605,1996-09-19
15.34253215789795,1996-09-20
15.463351249694824,1996-09-23
15.463351249694824,1996-09-24
15.221734046936035,1996-09-25
15.463351249694824,1996-09-26
15.674756050109863,1996-09-27
15.584155082702637,1996-09-30
15.704955101013184,1996-10-01
15.795572280883789,1996-10-02
15.916378021240234,1996-10-03
16.127790451049805,1996-10-04
15.946573257446289,1996-10-07
16.006975173950195,1996-10-08
15.916378021240234,1996-10-09
15.765357971191406,1996-10-10
15.976777076721191,1996-10-11
16.188188552856445,1996-10-14
16.39960289001465,1996-10-15
16.127790451049805,1996-10-16
16.308990478515625,1996-10-17
16.580810546875,1996-10-18
16.611013412475586,1996-10-21
16.7318115234375,1996-10-22
17.275453567504883,1996-10-23
17.335857391357422,1996-10-24
16.852630615234375,1996-10-25
16.460006713867188,1996-10-28
17.003639221191406,1996-10-29
16.64121437072754,1996-10-30
17.033836364746094,1996-10-31
17.094242095947266,1996-11-01
17.275453567504883,1996-11-04
17.8190975189209,1996-11-05
18.63454246520996,1996-11-06
18.51372528076172,1996-11-07
18.78554916381836,1996-11-08
18.66474151611328,1996-11-11
18.21170997619629,1996-11-12
18.35540008544922,1996-11-13
18.203702926635742,1996-11-14
18.173364639282227,1996-11-15
18.173364639282227,1996-11-18
18.02165412902832,1996-11-19
17.83962631225586,1996-11-20
18.052000045776367,1996-11-21
18.203702926635742,1996-11-22
18.931848526000977,1996-11-25
18.56778335571289,1996-11-26
18.44641876220703,1996-11-27
18.56778335571289,1996-11-29
18.112682342529297,1996-12-02
18.416078567504883,1996-12-03
18.143028259277344,1996-12-04
17.718273162841797,1996-12-05
17.83962631225586,1996-12-06
17.991323471069336,1996-12-09
18.173364639282227,1996-12-10
18.35540008544922,1996-12-11
18.08234977722168,1996-12-12
18.02165412902832,1996-12-13
17.96098518371582,1996-12-16
17.90031623840332,1996-12-17
18.23404312133789,1996-12-18
19.235248565673828,1996-12-19
18.71947479248047,1996-12-20
18.416078567504883,1996-12-23
18.44641876220703,1996-12-24
18.385744094848633,1996-12-26
18.294713973999023,1996-12-27
18.203702926635742,1996-12-30
17.718273162841797,1996-12-31
17.596906661987305,1997-01-02
18.26438331604004,1997-01-03
18.294713973999023,1997-01-06
18.507099151611328,1997-01-07
18.173364639282227,1997-01-08
18.35540008544922,1997-01-09
18.537433624267578,1997-01-10
18.84084129333496,1997-01-13
19.265581130981445,1997-01-14
19.295921325683594,1997-01-15
19.4476261138916,1997-01-16
19.84203338623047,1997-01-17
19.81169319152832,1997-01-20
20.2364501953125,1997-01-21
20.479162216186523,1997-01-22
19.93305206298828,1997-01-23
20.05441665649414,1997-01-24
19.5083065032959,1997-01-27
19.963382720947266,1997-01-28
19.902725219726562,1997-01-29
21.085947036743164,1997-01-30
21.14663314819336,1997-01-31
21.26799964904785,1997-02-03
21.207313537597656,1997-02-04
21.14663314819336,1997-02-05
21.085947036743164,1997-02-06
21.601736068725586,1997-02-07
21.541048049926758,1997-02-10
21.6927433013916,1997-02-11
22.054636001586914,1997-02-12
22.54203224182129,1997-02-13
22.602951049804688,1997-02-14
22.572492599487305,1997-02-18
22.877107620239258,1997-02-19
22.694347381591797,1997-02-20
22.602951049804688,1997-02-21
22.998966217041016,1997-02-24
22.816192626953125,1997-02-25
22.35926628112793,1997-02-26
21.32353973388672,1997-02-27
21.293075561523438,1997-02-28
21.719562530517578,1997-03-03
20.957996368408203,1997-03-04
21.719562530517578,1997-03-05
21.079835891723633,1997-03-06
21.689088821411133,1997-03-07
22.298320770263672,1997-03-10
21.628162384033203,1997-03-11
21.04939079284668,1997-03-12
20.71430206298828,1997-03-13
20.318294525146484,1997-03-14
21.04939079284668,1997-03-17
20.7447566986084,1997-03-18
21.11031150817871,1997-03-19
20.957996368408203,1997-03-20
20.71430206298828,1997-03-21
21.140779495239258,1997-03-24
21.75000762939453,1997-03-25
22.085092544555664,1997-03-26
21.38446617126465,1997-03-27
20.044124603271484,1997-03-31
20.440147399902344,1997-04-01
19.83089828491211,1997-04-02
20.226917266845703,1997-04-03
20.318294525146484,1997-04-04
20.501062393188477,1997-04-07
20.10504913330078,1997-04-08
19.465341567993164,1997-04-09
19.373958587646484,1997-04-10
19.038877487182617,1997-04-11
19.678579330444336,1997-04-14
20.379207611083984,1997-04-15
21.04939079284668,1997-04-16
20.805688858032227,1997-04-17
20.71430206298828,1997-04-18
20.7447566986084,1997-04-21
20.71430206298828,1997-04-22
20.927541732788086,1997-04-23
20.866609573364258,1997-04-24
20.53152847290039,1997-04-25
20.470609664916992,1997-04-28
21.354015350341797,1997-04-29
21.41493034362793,1997-04-30
21.079835891723633,1997-05-01
21.53677749633789,1997-05-02
22.420181274414062,1997-05-05
22.0241756439209,1997-05-06
21.32353973388672,1997-05-07
21.53677749633789,1997-05-08
21.932785034179688,1997-05-09
22.663877487182617,1997-05-12
22.72138023376465,1997-05-13
22.66020393371582,1997-05-14
22.87427520751953,1997-05-15
22.140331268310547,1997-05-16
22.048585891723633,1997-05-19
22.629627227783203,1997-05-20
22.690786361694336,1997-05-21
22.262662887573242,1997-05-22
22.751951217651367,1997-05-23
22.66020393371582,1997-05-27
22.44615364074707,1997-05-28
22.323822021484375,1997-05-29
22.751951217651367,1997-05-30
22.415555953979492,1997-06-02
22.568462371826172,1997-06-03
22.843700408935547,1997-06-04
22.782535552978516,1997-06-05
23.761104583740234,1997-06-06
24.525632858276367,1997-06-09
24.464473724365234,1997-06-10
24.923175811767578,1997-06-11
25.657115936279297,1997-06-12
26.176977157592773,1997-06-13
25.77942657470703,1997-06-16
25.81002426147461,1997-06-17
25.41244888305664,1997-06-18
26.452213287353516,1997-06-19
27.002639770507812,1997-06-20
25.932342529296875,1997-06-23
26.895626068115234,1997-06-24
26.72743797302246,1997-06-25
26.406330108642578,1997-06-26
26.849746704101562,1997-06-27
26.742713928222656,1997-06-30
27.124963760375977,1997-07-01
26.81917953491211,1997-07-02
27.262582778930664,1997-07-03
27.36962890625,1997-07-07
27.813047409057617,1997-07-08
27.201427459716797,1997-07-09
27.920066833496094,1997-07-10
28.072967529296875,1997-07-11
28.40934944152832,1997-07-14
28.54697608947754,1997-07-15
27.767162322998047,1997-07-16
27.88947868347168,1997-07-17
26.758010864257812,1997-07-18
27.21670913696289,1997-07-21
27.797746658325195,1997-07-22
28.363496780395508,1997-07-23
28.40934944152832,1997-07-24
27.629552841186523,1997-07-25
27.124963760375977,1997-07-28
27.47665786743164,1997-07-29
27.384902954101562,1997-07-30
27.644845962524414,1997-07-31
27.231996536254883,1997-08-01
28.225872039794922,1997-08-04
28.302322387695312,1997-08-05
28.348207473754883,1997-08-06
27.843618392944336,1997-08-07
27.56838607788086,1997-08-08
26.589801788330078,1997-08-11
26.176977157592773,1997-08-12
25.65166473388672,1997-08-13
25.820423126220703,1997-08-14
24.79252815246582,1997-08-15
25.314146041870117,1997-08-18
26.08124351501465,1997-08-19
27.615447998046875,1997-08-20
27.04779624938965,1997-08-21
27.001766204833984,1997-08-22
26.38808250427246,1997-08-25
25.713037490844727,1997-08-26
25.8664608001709,1997-08-27
25.237443923950195,1997-08-28
25.682350158691406,1997-08-29
26.67957305908203,1997-09-02
25.89715003967285,1997-09-03
26.510822296142578,1997-09-04
26.480134963989258,1997-09-05
26.296031951904297,1997-09-08
26.035213470458984,1997-09-09
25.820423126220703,1997-09-10
25.54427146911621,1997-09-11
26.61821174621582,1997-09-12
27.339282989501953,1997-09-15
27.845563888549805,1997-09-16
27.646114349365234,1997-09-17
27.630773544311523,1997-09-18
28.48991584777832,1997-09-19
29.60989761352539,1997-09-22
29.671247482299805,1997-09-23
29.395097732543945,1997-09-24
29.21098518371582,1997-09-25
29.517831802368164,1997-09-26
30.315616607666016,1997-09-29
29.70192527770996,1997-09-30
29.73262596130371,1997-10-01
30.22356414794922,1997-10-02
30.714502334594727,1997-10-03
31.23613929748535,1997-10-06
32.31005859375,1997-10-07
32.00321578979492,1997-10-08
31.481599807739258,1997-10-09
30.89861297607422,1997-10-10
30.622446060180664,1997-10-13
31.374189376831055,1997-10-14
31.343530654907227,1997-10-15
31.14407730102539,1997-10-16
30.806560516357422,1997-10-17
31.72706413269043,1997-10-20
32.67827224731445,1997-10-21
33.23058319091797,1997-10-22
33.75218963623047,1997-10-23
33.96698760986328,1997-10-24
30.683807373046875,1997-10-27
33.62947082519531,1997-10-28
33.26125717163086,1997-10-29
32.402099609375,1997-10-30
32.92373275756836,1997-10-31
32.893043518066406,1997-11-03
32.52483367919922,1997-11-04
32.95440673828125,1997-11-05
32.6475715637207,1997-11-06
32.15663528442383,1997-11-07
31.9725284576416,1997-11-10
31.9725284576416,1997-11-11
31.08612632751465,1997-11-12
31.332345962524414,1997-11-13
32.93281936645508,1997-11-14
33.14825439453125,1997-11-17
32.62504196166992,1997-11-18
31.51701545715332,1997-11-19
31.947925567626953,1997-11-20
32.00947952270508,1997-11-21
30.778339385986328,1997-11-24
30.532123565673828,1997-11-25
30.655214309692383,1997-11-26
31.024545669555664,1997-11-28
32.224910736083984,1997-12-01
32.07101821899414,1997-12-02
32.07101821899414,1997-12-03
32.101810455322266,1997-12-04
31.332345962524414,1997-12-05
31.64012908935547,1997-12-08
31.209226608276367,1997-12-09
31.17845344543457,1997-12-10
31.332345962524414,1997-12-11
31.270797729492188,1997-12-12
31.947925567626953,1997-12-15
32.93281936645508,1997-12-16
33.055938720703125,1997-12-17
33.11748123168945,1997-12-18
32.68659973144531,1997-12-19
32.902042388916016,1997-12-22
33.54838180541992,1997-12-23
33.11748123168945,1997-12-24
33.39448547363281,1997-12-26
34.3794059753418,1997-12-29
34.44096755981445,1997-12-30
34.28706741333008,1997-12-31
33.94850540161133,1998-01-02
35.425865173339844,1998-01-05
34.81028747558594,1998-01-06
34.13318634033203,1998-01-07
33.73305892944336,1998-01-08
32.80971908569336,1998-01-09
33.609962463378906,1998-01-12
33.45604705810547,1998-01-13
33.67150115966797,1998-01-14
32.99437713623047,1998-01-15
32.99437713623047,1998-01-16
34.28706741333008,1998-01-20
34.13318634033203,1998-01-21
33.42525100708008,1998-01-22
32.93281936645508,1998-01-23
32.655818939208984,1998-01-26
32.68659973144531,1998-01-27
33.54838180541992,1998-01-28
33.45604705810547,1998-01-29
33.302162170410156,1998-01-30
34.16395950317383,1998-02-02
33.856163024902344,1998-02-03
33.67150115966797,1998-02-04
32.840484619140625,1998-02-05
32.87126541137695,1998-02-06
32.00947952270508,1998-02-09
31.270797729492188,1998-02-10
32.6663703918457,1998-02-11
31.956218719482422,1998-02-12
31.462228775024414,1998-02-13
30.505075454711914,1998-02-17
29.640552520751953,1998-02-18
29.8566951751709,1998-02-19
30.44333267211914,1998-02-20
32.01799392700195,1998-02-23
31.585723876953125,1998-02-24
32.295860290527344,1998-02-25
32.32672882080078,1998-02-26
32.512001037597656,1998-02-27
32.1106071472168,1998-03-02
31.801855087280273,1998-03-03
30.999094009399414,1998-03-04
31.801855087280273,1998-03-05
32.6663703918457,1998-03-06
31.925352096557617,1998-03-09
32.820735931396484,1998-03-10
32.789878845214844,1998-03-11
32.38849639892578,1998-03-12
32.35761260986328,1998-03-13
33.31474685668945,1998-03-16
32.6663703918457,1998-03-17
32.38849639892578,1998-03-18
32.69723892211914,1998-03-19
32.2341194152832,1998-03-20
31.36958885192871,1998-03-23
30.875587463378906,1998-03-24
30.258068084716797,1998-03-25
29.949310302734375,1998-03-26
29.733177185058594,1998-03-27
28.776037216186523,1998-03-30
29.455310821533203,1998-03-31
29.362668991088867,1998-04-01
29.51706886291504,1998-04-02
28.930429458618164,1998-04-03
30.196321487426758,1998-04-06
31.554845809936523,1998-04-07
32.1106071472168,1998-04-08
31.585723876953125,1998-04-09
31.43134880065918,1998-04-13
31.770977020263672,1998-04-14
31.987117767333984,1998-04-15
31.24609375,1998-04-16
33.77788543701172,1998-04-17
35.66130828857422,1998-04-20
35.66130828857422,1998-04-21
35.2907829284668,1998-04-22
34.827667236328125,1998-04-23
34.58066177368164,1998-04-24
33.40737533569336,1998-04-27
34.0248908996582,1998-04-28
33.839637756347656,1998-04-29
34.364524841308594,1998-04-30
32.75898742675781,1998-05-01
33.0986213684082,1998-05-04
32.75898742675781,1998-05-05
32.635494232177734,1998-05-06
32.6663703918457,1998-05-07
33.0986213684082,1998-05-08
32.69723892211914,1998-05-11
32.88250732421875,1998-05-12
34.00355911254883,1998-05-13
33.69389343261719,1998-05-14
33.9106330871582,1998-05-15
34.56098556518555,1998-05-18
33.4151611328125,1998-05-19
33.848716735839844,1998-05-20
33.22934341430664,1998-05-21
32.70287322998047,1998-05-22
31.773820877075195,1998-05-26
32.14543914794922,1998-05-27
31.46413230895996,1998-05-28
30.41119956970215,1998-05-29
30.442188262939453,1998-06-01
30.039566040039062,1998-06-02
30.287321090698242,1998-06-03
30.689918518066406,1998-06-04
31.588010787963867,1998-06-05
31.680910110473633,1998-06-08
31.711896896362305,1998-06-09
31.40219497680664,1998-06-10
30.844770431518555,1998-06-11
31.52606773376465,1998-06-12
31.495100021362305,1998-06-15
31.742862701416016,1998-06-16
31.897701263427734,1998-06-17
32.26930618286133,1998-06-18
32.981590270996094,1998-06-19
32.70287322998047,1998-06-22
32.51707458496094,1998-06-23
33.72484588623047,1998-06-24
33.19835662841797,1998-06-25
33.941612243652344,1998-06-26
33.508052825927734,1998-06-29
32.82674789428711,1998-06-30
31.99060821533203,1998-07-01
32.14543914794922,1998-07-02
32.45512771606445,1998-07-06
33.16739273071289,1998-07-07
33.35322189331055,1998-07-08
33.13644027709961,1998-07-09
32.51707458496094,1998-07-10
32.42415237426758,1998-07-13
32.26930618286133,1998-07-14
31.27832794189453,1998-07-15
31.92865562438965,1998-07-16
33.47711181640625,1998-07-17
34.28228759765625,1998-07-20
34.12744140625,1998-07-21
34.3132438659668,1998-07-22
32.486106872558594,1998-07-23
33.19835662841797,1998-07-24
33.10546875,1998-07-27
32.331260681152344,1998-07-28
32.91965103149414,1998-07-29
33.9106330871582,1998-07-30
33.32225036621094,1998-07-31
33.32225036621094,1998-08-03
32.82674789428711,1998-08-04
33.69389343261719,1998-08-05
33.53902816772461,1998-08-06
33.78677749633789,1998-08-07
33.63193130493164,1998-08-10
33.29128646850586,1998-08-11
34.10508346557617,1998-08-12
34.508872985839844,1998-08-13
34.10508346557617,1998-08-14
34.78843307495117,1998-08-17
36.18619155883789,1998-08-18
37.08695602416992,1998-08-19
36.21723175048828,1998-08-20
36.869510650634766,1998-08-21
37.21118927001953,1998-08-24
36.931644439697266,1998-08-25
38.32939147949219,1998-08-26
36.776329040527344,1998-08-27
36.03086471557617,1998-08-28
32.676273345947266,1998-08-31
34.508872985839844,1998-09-01
34.41569900512695,1998-09-02
35.87556838989258,1998-09-03
35.25434112548828,1998-09-04
36.90058135986328,1998-09-08
36.24829864501953,1998-09-09
36.18619155883789,1998-09-10
37.21118927001953,1998-09-11
37.86348342895508,1998-09-14
38.42256546020508,1998-09-15
38.51577377319336,1998-09-16
37.08695602416992,1998-09-17
37.335426330566406,1998-09-18
37.92560577392578,1998-09-21
39.69608688354492,1998-09-22
40.19304275512695,1998-09-23
38.826377868652344,1998-09-24
39.04379653930664,1998-09-25
39.69608688354492,1998-09-28
39.789276123046875,1998-09-29
38.9195556640625,1998-09-30
37.92560577392578,1998-10-01
38.20513153076172,1998-10-02
39.10593032836914,1998-10-05
38.51577377319336,1998-10-06
35.47178268432617,1998-10-07
35.0679817199707,1998-10-08
36.46574401855469,1998-10-09
36.65209197998047,1998-10-12
36.03086471557617,1998-10-13
36.03086471557617,1998-10-14
37.02482223510742,1998-10-15
37.397544860839844,1998-10-16
37.30439758300781,1998-10-19
37.45968246459961,1998-10-20
38.764225006103516,1998-10-21
39.04379653930664,1998-10-22
38.60894012451172,1998-10-23
38.453643798828125,1998-10-26
38.20513153076172,1998-10-27
38.42256546020508,1998-10-28
39.88243865966797,1998-10-29
40.25518798828125,1998-10-30
40.7832145690918,1998-11-02
40.627906799316406,1998-11-03
40.25518798828125,1998-11-04
42.18096923828125,1998-11-05
43.42341232299805,1998-11-06
42.80217742919922,1998-11-09
42.65276336669922,1998-11-10
41.96782684326172,1998-11-11
41.93666458129883,1998-11-12
41.656455993652344,1998-11-13
41.74988555908203,1998-11-16
41.251739501953125,1998-11-17
42.279151916503906,1998-11-18
42.87070083618164,1998-11-19
43.43108367919922,1998-11-20
44.52075958251953,1998-11-23
44.52075958251953,1998-11-24
45.205692291259766,1998-11-25
45.26793670654297,1998-11-27
44.67641067504883,1998-11-30
44.956634521484375,1998-12-01
44.27167510986328,1998-12-02
41.718746185302734,1998-12-03
42.90180969238281,1998-12-04
43.30655288696289,1998-12-07
43.649017333984375,1998-12-08
44.05373764038086,1998-12-09
43.24427795410156,1998-12-10
44.800968170166016,1998-12-11
43.68016052246094,1998-12-14
43.99147415161133,1998-12-15
44.39622116088867,1998-12-16
44.58301544189453,1998-12-17
43.49333953857422,1998-12-18
41.87442398071289,1998-12-21
42.3102912902832,1998-12-22
42.65276336669922,1998-12-23
42.46595001220703,1998-12-24
43.46221923828125,1998-12-28
44.89433288574219,1998-12-29
45.08115005493164,1998-12-30
44.27167510986328,1998-12-31
42.83953857421875,1999-01-04
42.746150970458984,1999-01-05
42.40367126464844,1999-01-06
41.03379821777344,1999-01-07
39.290340423583984,1999-01-08
37.95161056518555,1999-01-11
38.10727310180664,1999-01-12
40.193206787109375,1999-01-13
40.59793472290039,1999-01-14
40.47340774536133,1999-01-15
39.60167694091797,1999-01-19
40.971534729003906,1999-01-20
38.82332992553711,1999-01-21
39.97526550292969,1999-01-22
42.96406555175781,1999-01-25
44.58301544189453,1999-01-26
45.205692291259766,1999-01-27
45.95289611816406,1999-01-28
46.66896438598633,1999-01-29
46.41989517211914,1999-02-01
45.734962463378906,1999-02-02
45.828365325927734,1999-02-03
45.299072265625,1999-02-04
44.05373764038086,1999-02-05
43.46221923828125,1999-02-08
43.182003021240234,1999-02-09
43.64025115966797,1999-02-10
44.95135498046875,1999-02-11
45.04499435424805,1999-02-12
44.63917922973633,1999-02-16
44.20216751098633,1999-02-17
46.637027740478516,1999-02-18
46.48094177246094,1999-02-19
47.386199951171875,1999-02-22
48.1666259765625,1999-02-23
46.324859619140625,1999-02-24
46.574588775634766,1999-02-25
47.19892883300781,1999-02-26
46.85554122924805,1999-03-01
46.44970703125,1999-03-02
46.387290954589844,1999-03-03
47.19892883300781,1999-03-04
48.66608428955078,1999-03-05
48.6036376953125,1999-03-08
47.69835662841797,1999-03-09
45.85664367675781,1999-03-10
46.3560905456543,1999-03-11
47.386199951171875,1999-03-12
48.22903060913086,1999-03-15
46.98040771484375,1999-03-16
44.3270263671875,1999-03-17
44.358238220214844,1999-03-18
43.671485900878906,1999-03-19
42.48527908325195,1999-03-22
42.04822540283203,1999-03-23
42.79743957519531,1999-03-24
43.2032356262207,1999-03-25
42.17311477661133,1999-03-26
43.26566696166992,1999-03-29
43.92121124267578,1999-03-30
42.39162063598633,1999-03-31
43.39053726196289,1999-04-01
43.07837677001953,1999-04-05
42.92229080200195,1999-04-06
42.6413459777832,1999-04-07
44.20216751098633,1999-04-08
45.07621383666992,1999-04-09
44.95135498046875,1999-04-12
43.671485900878906,1999-04-13
41.79851531982422,1999-04-14
40.54985427856445,1999-04-15
41.111751556396484,1999-04-16
36.39811706542969,1999-04-19
36.80392837524414,1999-04-20
37.958919525146484,1999-04-21
37.64676284790039,1999-04-22
37.08484649658203,1999-04-23
38.45839309692383,1999-04-26
39.48850631713867,1999-04-27
38.70811080932617,1999-04-28
37.45946502685547,1999-04-29
36.772705078125,1999-04-30
38.05256652832031,1999-05-03
37.83404541015625,1999-05-04
37.5531120300293,1999-05-05
38.02134323120117,1999-05-06
37.709197998046875,1999-05-07
36.61661911010742,1999-05-10
37.86526870727539,1999-05-11
38.29360580444336,1999-05-12
39.51474380493164,1999-05-13
38.544105529785156,1999-05-14
39.07638931274414,1999-05-17
38.700660705566406,1999-05-18
37.949188232421875,1999-05-19
37.00983810424805,1999-05-20
35.7260856628418,1999-05-21
35.56953048706055,1999-05-24
34.442325592041016,1999-05-25
33.565616607666016,1999-05-26
34.56758499145508,1999-05-27
35.7886962890625,1999-05-28
35.4129753112793,1999-06-01
35.13118362426758,1999-06-02
36.03919982910156,1999-06-03
37.69868087768555,1999-06-04
36.00790023803711,1999-06-07
36.32099151611328,1999-06-08
36.47756576538086,1999-06-09
35.4129753112793,1999-06-10
34.91199493408203,1999-06-11
34.47364807128906,1999-06-14
34.50495529174805,1999-06-15
34.94330596923828,1999-06-16
35.38166046142578,1999-06-17
34.53627395629883,1999-06-18
33.87873077392578,1999-06-21
33.596920013427734,1999-06-22
32.6576042175293,1999-06-23
33.534297943115234,1999-06-24
33.00199890136719,1999-06-25
32.72021484375,1999-06-28
34.06660079956055,1999-06-29
35.88264465332031,1999-06-30
37.510807037353516,1999-07-01
37.416893005371094,1999-07-02
37.229026794433594,1999-07-06
37.385581970214844,1999-07-07
37.32297134399414,1999-07-08
37.32297134399414,1999-07-09
36.94723129272461,1999-07-12
36.47756576538086,1999-07-13
37.04114532470703,1999-07-14
38.51277160644531,1999-07-15
38.51277160644531,1999-07-16
38.074432373046875,1999-07-19
36.97853469848633,1999-07-20
36.57148742675781,1999-07-21
36.03919982910156,1999-07-22
34.50495529174805,1999-07-23
34.53627395629883,1999-07-26
34.003963470458984,1999-07-27
33.972660064697266,1999-07-28
33.252506256103516,1999-07-29
32.908077239990234,1999-07-30
32.688899993896484,1999-08-02
32.187923431396484,1999-08-03
31.43646812438965,1999-08-04
31.62432098388672,1999-08-05
31.405147552490234,1999-08-06
31.93743133544922,1999-08-09
31.718250274658203,1999-08-10
30.92256736755371,1999-08-11
31.111112594604492,1999-08-12
31.708179473876953,1999-08-13
32.399566650390625,1999-08-16
